ID;RegioS;Perioden;BbpMarktprijzen_1;BbpPerInwoner_2;BbpVolumemutaties_3;BrutoToegevoegdeWaardeVolumemutaties_4;ToegevoegdeWaardeBrutoBasisprijzen_5;BeloningVanWerknemers_6;ArbeidsjarenTotaal_7;ArbeidsjarenWerknemers_8;ArbeidsjarenZelfstandigen_9;WerkzamePersonenTotaal_10;Werknemers_11;Zelfstandigen_12;GewerkteUrenTotaal_13;GewerkteUrenWerknemers_14;GewerkteUrenZelfstandigen_15
731;Zuidwest-Drenthe (CR);1998;2357;18997;-8.8;-8.8;2124;1242.0;49.5;40.5;9.0;60.5;48.5;12.0;89.5;68.3;21.2
732;Zuidwest-Drenthe (CR);1999;2445;19609;2.0;1.8;2191;1309.0;50.2;41.1;9.1;61.5;49.5;12.0;91.1;69.3;21.8
733;Zuidwest-Drenthe (CR);2000;2627;20978;3.6;3.9;2359;1422.0;51.3;42.1;9.1;63.2;51.1;12.1;92.8;70.6;22.2
734;Zuidwest-Drenthe (CR);2001;2752;21842;0.9;0.9;2458;1499.0;51.1;42.3;8.8;62.9;51.4;11.5;92.1;70.9;21.2
735;Zuidwest-Drenthe (CR);2002;2940;23204;2.6;2.6;2630;1676.0;52.4;43.3;9.1;65.6;53.2;12.4;94.1;72.5;21.6
736;Zuidwest-Drenthe (CR);2003;3038;23906;1.1;1.0;2717;1733.0;53.0;44.3;8.7;66.7;54.9;11.8;94.9;74.5;20.4
737;Zuidwest-Drenthe (CR);2004;3095;24326;0.7;0.8;2764;1697.0;51.9;43.0;8.8;64.3;52.8;11.6;94.0;73.0;20.9
738;Zuidwest-Drenthe (CR);2005;3258;25554;3.5;3.5;2906;1726.0;52.5;43.6;8.9;65.6;54.0;11.7;94.3;73.5;20.9
739;Zuidwest-Drenthe (CR);2006;3472;27115;4.2;4.1;3092;1778.0;53.4;43.8;9.6;67.1;54.3;12.8;96.0;73.3;22.6
740;Zuidwest-Drenthe (CR);2007;3636;28268;2.7;2.8;3245;1873.0;53.8;44.1;9.7;67.6;54.9;12.7;96.5;73.9;22.6
741;Zuidwest-Drenthe (CR);2008;3829;29635;3.4;3.7;3422;2048.0;56.3;46.5;9.8;70.8;57.9;12.8;100.8;78.0;22.7
742;Zuidwest-Drenthe (CR);2009;3641;28048;-4.9;-4.5;3270;2006.0;53.4;44.0;9.4;67.3;55.2;12.1;95.2;73.6;21.6
743;Zuidwest-Drenthe (CR);2010;3686;28304;-0.1;0.0;3312;2000.0;53.3;43.7;9.6;67.9;55.7;12.2;93.5;71.9;21.7
744;Zuidwest-Drenthe (CR);2011;3871;29689;5.1;5.4;3488;2090.0;54.1;44.7;9.4;70.0;57.7;12.3;95.7;73.7;21.9
745;Zuidwest-Drenthe (CR);2012;3830;29364;-2.4;-2.2;3463;2103.0;53.5;43.9;9.6;71.6;59.3;12.2;96.3;74.7;21.6
746;Zuidwest-Drenthe (CR);2013;3839;29474;-1.3;-0.9;3462;2100.0;52.8;43.1;9.7;70.8;58.6;12.3;95.9;74.3;21.6
747;Zuidwest-Drenthe (CR);2014;3996;30685;3.6;3.6;3598;2163.0;53.4;43.5;9.9;71.3;58.8;12.5;97.2;75.0;22.1
748;Zuidwest-Drenthe (CR);2015;3986;30532;-1.0;-1.3;3586;2111.0;52.8;42.7;10.1;69.3;56.7;12.6;94.3;71.7;22.7
749;Zuidwest-Drenthe (CR);2016;3987;30451;-1.5;-1.7;3573;2105.0;52.4;42.1;10.3;67.8;55.0;12.8;93.9;70.6;23.3
750;Zuidwest-Drenthe (CR);2017;4137;31422;1.9;1.9;3708;2158.0;53.2;42.6;10.6;69.1;56.1;13.0;96.0;72.2;23.8
751;Zuidwest-Drenthe (CR);2018;4347;32827;1.9;1.8;3890;2250.0;54.9;44.1;10.8;70.2;57.1;13.1;98.7;74.7;24.1
752;Zuidwest-Drenthe (CR);2019;4721;35484;4.7;4.7;4210;2419.0;56.9;46.0;10.9;72.7;59.4;13.3;102.5;78.2;24.3
753;Zuidwest-Drenthe (CR);2020;4640;34700;-4.1;-4.2;4134;2491.0;56.1;45.6;10.5;72.7;59.4;13.3;98.6;75.6;22.9
754;Zuidwest-Drenthe (CR);2021;4994;37129;5.4;5.8;4443;2604.0;57.8;47.1;10.8;74.4;60.8;13.5;102.0;79.1;22.9
755;Zuidwest-Drenthe (CR);2022;5345;39739;3.3;3.7;4794;;59.7;48.4;11.3;77.0;62.8;14.2;105.5;81.3;24.1
756;Noord-Overijssel (CR);1995;5986;17943;;;5436;3147.0;129.6;105.6;24.0;157.7;125.7;31.9;236.8;180.0;56.9
757;Noord-Overijssel (CR);1996;6169;18358;1.9;1.6;5573;3218.0;129.9;105.7;24.2;156.9;125.4;31.5;239.1;181.0;58.1
758;Noord-Overijssel (CR);1997;6731;19895;6.4;6.6;6072;3349.0;131.1;106.9;24.2;157.6;126.8;30.8;239.4;182.1;57.2
759;Noord-Overijssel (CR);1998;7357;21581;7.1;7.0;6631;3714.0;138.3;114.5;23.8;166.5;135.8;30.7;249.4;194.0;55.4
760;Noord-Overijssel (CR);1999;7850;22813;5.1;4.8;7035;4039.0;141.9;118.4;23.5;171.9;141.4;30.6;257.0;200.9;56.1
761;Noord-Overijssel (CR);2000;8406;24187;3.8;4.0;7548;4358.0;143.8;120.8;22.9;175.1;145.1;29.9;259.6;203.4;56.2
762;Noord-Overijssel (CR);2001;8797;26216;0.9;0.9;7858;4507.0;140.3;118.8;21.5;171.1;143.2;27.9;252.7;200.2;52.5
763;Noord-Overijssel (CR);2002;9084;26824;-0.7;-0.7;8128;4784.0;141.5;120.4;21.1;174.3;146.5;27.8;253.5;202.7;50.8
764;Noord-Overijssel (CR);2003;9382;27532;1.0;1.0;8390;4970.0;140.4;119.4;21.0;173.8;145.9;27.8;251.2;201.7;49.6
765;Noord-Overijssel (CR);2004;9697;28345;2.1;2.2;8658;5074.0;139.3;118.3;20.9;171.4;144.1;27.3;251.6;201.7;49.9
766;Noord-Overijssel (CR);2005;10249;29818;4.0;4.0;9142;5185.0;141.5;119.2;22.2;175.2;146.3;28.9;254.5;201.8;52.7
767;Noord-Overijssel (CR);2006;10802;31233;3.0;2.9;9620;5367.0;144.2;121.6;22.6;178.5;149.1;29.4;258.7;204.9;53.8
768;Noord-Overijssel (CR);2007;11334;32560;2.7;2.7;10114;5660.0;148.0;125.0;23.0;183.9;154.3;29.6;264.9;210.8;54.2
769;Noord-Overijssel (CR);2008;12376;35301;7.0;7.4;11060;5943.0;149.4;126.0;23.4;184.8;154.9;29.9;267.4;212.6;54.9
770;Noord-Overijssel (CR);2009;11821;33490;-5.2;-4.8;10617;6305.0;153.2;129.7;23.5;190.0;160.3;29.7;272.9;218.5;54.4
771;Noord-Overijssel (CR);2010;11863;33407;-1.0;-0.8;10658;6309.0;153.1;129.5;23.6;196.6;164.9;31.7;270.4;214.9;55.5
772;Noord-Overijssel (CR);2011;12345;34565;4.3;4.7;11122;6519.0;155.8;131.0;24.8;200.5;168.5;32.1;276.3;219.6;56.7
773;Noord-Overijssel (CR);2012;12232;34075;-2.1;-1.8;11058;6587.0;154.8;129.9;25.0;201.7;168.4;33.3;275.0;217.5;57.5
774;Noord-Overijssel (CR);2013;12427;34493;0.1;0.5;11208;6623.0;153.2;127.5;25.7;198.6;164.8;33.7;270.8;212.7;58.1
775;Noord-Overijssel (CR);2014;12898;35707;3.4;3.4;11616;6706.0;153.0;127.0;26.1;198.5;164.6;33.9;273.2;214.1;59.1
776;Noord-Overijssel (CR);2015;13188;36331;1.5;1.2;11866;6737.0;154.8;128.0;26.8;199.5;165.3;34.2;275.8;215.3;60.5
777;Noord-Overijssel (CR);2016;13709;37527;2.7;2.5;12286;7037.0;159.9;132.5;27.4;205.4;171.0;34.4;286.5;224.6;62.0
778;Noord-Overijssel (CR);2017;14255;38782;2.4;2.4;12776;7235.0;163.4;135.0;28.4;211.0;176.0;35.0;293.8;229.9;63.9
779;Noord-Overijssel (CR);2018;15156;40939;3.7;3.6;13563;7677.0;170.3;141.5;28.9;215.5;180.9;34.6;304.0;239.6;64.4
780;Noord-Overijssel (CR);2019;15879;42556;1.2;1.3;14158;8088.0;174.6;145.1;29.5;220.7;185.6;35.2;311.6;246.0;65.6
781;Noord-Overijssel (CR);2020;15703;41766;-3.7;-3.8;13990;8375.0;173.2;144.8;28.4;220.0;184.7;35.3;299.5;237.3;62.2
782;Noord-Overijssel (CR);2021;17295;45681;7.9;8.3;15386;8860.0;180.3;151.1;29.2;224.5;188.5;35.9;315.1;253.0;62.2
783;Noord-Overijssel (CR);2022;18444;48716;3.4;3.8;16544;;186.2;155.6;30.6;232.6;194.8;37.8;326.1;260.6;65.5
784;Zuidwest-Overijssel (CR);1995;2630;20037;;;2388;1461.0;55.5;46.4;9.0;69.2;55.7;13.5;100.6;79.2;21.3
785;Zuidwest-Overijssel (CR);1996;2759;21010;3.7;3.3;2492;1510.0;56.2;47.1;9.1;69.7;56.3;13.3;102.6;80.8;21.8
786;Zuidwest-Overijssel (CR);1997;2857;21640;0.9;1.1;2578;1557.0;55.9;46.9;9.0;68.8;56.0;12.8;101.2;80.0;21.2
787;Zuidwest-Overijssel (CR);1998;2994;22433;2.3;2.3;2699;1626.0;56.3;47.6;8.6;69.1;56.8;12.3;101.1;80.8;20.3
788;Zuidwest-Overijssel (CR);1999;3236;24000;6.5;6.2;2900;1752.0;58.5;49.9;8.6;72.1;59.9;12.2;105.5;84.9;20.7
789;Zuidwest-Overijssel (CR);2000;3466;25438;3.8;4.0;3112;1892.0;59.5;50.8;8.7;73.4;61.2;12.2;106.8;85.8;21.0
790;Zuidwest-Overijssel (CR);2001;3733;25872;3.8;3.9;3334;2044.0;61.4;52.8;8.6;75.9;63.9;12.1;110.0;89.3;20.8
791;Zuidwest-Overijssel (CR);2002;3877;26583;0.0;0.0;3469;2140.0;61.7;53.3;8.4;76.3;64.8;11.6;110.2;90.1;20.1
792;Zuidwest-Overijssel (CR);2003;3908;26458;-1.2;-1.3;3495;2169.0;59.6;51.7;7.9;74.4;63.2;11.2;106.3;87.7;18.6
793;Zuidwest-Overijssel (CR);2004;4034;27024;1.7;1.8;3602;2101.0;57.6;49.5;8.1;71.6;60.5;11.1;103.8;84.7;19.0
794;Zuidwest-Overijssel (CR);2005;4056;26955;-1.1;-1.1;3618;2123.0;57.6;49.1;8.5;72.1;60.4;11.7;103.3;83.4;19.9
795;Zuidwest-Overijssel (CR);2006;4251;28124;2.1;2.0;3786;2175.0;58.6;50.5;8.0;73.1;62.1;10.9;104.2;85.3;18.9
796;Zuidwest-Overijssel (CR);2007;4451;29383;2.0;2.1;3971;2276.0;60.3;51.1;9.2;75.5;63.2;12.3;107.8;86.4;21.4
797;Zuidwest-Overijssel (CR);2008;4686;30832;3.4;3.7;4188;2439.0;61.1;51.7;9.3;76.1;63.7;12.4;109.1;87.5;21.7
798;Zuidwest-Overijssel (CR);2009;4632;30361;-0.5;-0.1;4160;2478.0;60.6;51.1;9.5;75.6;63.3;12.3;107.9;86.1;21.8
799;Zuidwest-Overijssel (CR);2010;4710;30806;0.7;0.9;4232;2501.0;60.9;51.7;9.1;79.1;67.0;12.1;107.2;86.5;20.7
800;Zuidwest-Overijssel (CR);2011;4746;31034;0.7;1.0;4276;2518.0;60.2;51.2;9.0;78.7;66.6;12.2;106.5;85.7;20.8
801;Zuidwest-Overijssel (CR);2012;4521;29573;-5.3;-5.1;4087;2482.0;58.8;49.6;9.2;78.4;65.8;12.6;104.2;83.2;21.0
802;Zuidwest-Overijssel (CR);2013;4591;30063;0.2;0.6;4141;2496.0;58.6;49.2;9.4;78.2;65.5;12.7;103.6;82.4;21.2
803;Zuidwest-Overijssel (CR);2014;4714;30851;2.3;2.3;4245;2511.0;58.6;49.1;9.6;79.2;66.4;12.8;105.4;83.9;21.4
804;Zuidwest-Overijssel (CR);2015;4796;31302;1.0;0.7;4315;2520.0;59.1;49.2;9.9;77.7;64.8;12.9;104.2;82.2;21.9
805;Zuidwest-Overijssel (CR);2016;5086;33067;4.3;4.0;4558;2635.0;60.9;50.7;10.2;78.2;65.1;13.1;107.4;84.6;22.8
806;Zuidwest-Overijssel (CR);2017;5390;34888;4.3;4.3;4831;2803.0;65.1;54.4;10.7;84.3;71.0;13.3;114.1;90.5;23.6
807;Zuidwest-Overijssel (CR);2018;5685;36633;2.8;2.8;5087;2966.0;66.8;56.0;10.8;88.1;74.7;13.4;118.5;94.7;23.8
808;Zuidwest-Overijssel (CR);2019;5907;37838;0.4;0.5;5267;3053.0;67.7;56.6;11.2;89.4;75.8;13.6;120.3;95.7;24.6
809;Zuidwest-Overijssel (CR);2020;5645;35934;-7.1;-7.2;5030;2979.0;62.0;51.4;10.6;79.1;65.6;13.5;107.3;84.2;23.1
810;Zuidwest-Overijssel (CR);2021;6062;38417;5.2;5.6;5393;3088.0;64.0;53.1;10.9;80.7;66.9;13.8;111.7;88.7;23.1
811;Zuidwest-Overijssel (CR);2022;6488;41117;3.5;4.0;5820;;66.2;54.7;11.5;83.6;69.2;14.5;115.6;91.3;24.3
812;Twente (CR);1995;9690;16499;;;8800;5184.0;215.1;177.4;37.7;264.1;211.1;53.1;391.7;303.2;88.6
813;Twente (CR);1996;10138;17224;3.5;3.1;9159;5340.0;219.5;181.6;37.9;268.1;216.1;52.0;403.1;312.7;90.5
814;Twente (CR);1997;10446;17693;0.4;0.5;9424;5446.0;216.2;179.5;36.7;262.0;213.2;48.8;393.0;306.8;86.2
815;Twente (CR);1998;11010;18579;2.9;2.9;9923;5806.0;222.5;186.2;36.3;269.1;221.3;47.8;401.8;316.8;85.0
816;Twente (CR);1999;11722;19698;5.0;4.7;10504;6209.0;226.4;190.7;35.7;275.7;228.5;47.3;409.9;324.9;85.0
817;Twente (CR);2000;12789;21380;5.6;5.9;11483;6801.0;232.4;197.2;35.2;284.2;237.2;47.0;418.4;333.3;85.1
818;Twente (CR);2001;13827;22656;4.2;4.3;12350;7296.0;233.0;199.5;33.5;284.5;240.1;44.4;418.5;337.7;80.9
819;Twente (CR);2002;14243;23240;-0.8;-0.8;12744;7534.0;232.2;199.1;33.1;286.1;241.6;44.5;415.9;336.8;79.1
820;Twente (CR);2003;14728;23963;1.3;1.3;13172;7857.0;232.1;199.3;32.8;287.7;243.7;44.1;415.2;338.2;77.0
821;Twente (CR);2004;15114;24532;1.2;1.3;13494;7978.0;230.7;197.4;33.3;285.2;241.0;44.2;416.6;338.2;78.4
822;Twente (CR);2005;15720;25466;2.2;2.2;14023;8115.0;232.9;198.7;34.3;289.7;244.5;45.2;418.1;337.6;80.5
823;Twente (CR);2006;16678;26989;3.2;3.1;14853;8350.0;235.9;200.6;35.3;294.0;247.5;46.6;422.1;339.1;83.1
824;Twente (CR);2007;18053;29183;5.5;5.6;16110;8936.0;244.1;207.4;36.6;304.2;256.6;47.5;436.9;351.2;85.7
825;Twente (CR);2008;18851;30398;2.0;2.3;16846;9486.0;247.4;210.9;36.5;308.0;260.5;47.4;441.8;357.4;84.3
826;Twente (CR);2009;18920;30400;0.9;1.3;16993;9796.0;246.0;209.4;36.6;306.8;259.5;47.2;437.1;353.3;83.8
827;Twente (CR);2010;19036;30487;-0.4;-0.2;17103;9696.0;242.1;205.6;36.5;316.9;267.2;49.6;429.2;345.7;83.5
828;Twente (CR);2011;19625;31351;2.8;3.2;17681;10108.0;246.5;209.4;37.1;321.1;271.0;50.2;436.6;353.0;83.5
829;Twente (CR);2012;19185;30615;-3.2;-2.9;17344;10164.0;243.4;205.7;37.7;317.0;266.3;50.7;429.0;345.0;84.0
830;Twente (CR);2013;19266;30750;-0.8;-0.4;17377;10104.0;239.1;201.3;37.8;310.6;259.8;50.9;421.0;336.5;84.5
831;Twente (CR);2014;19496;31136;1.0;1.0;17558;10086.0;234.6;196.4;38.2;308.0;257.2;50.7;420.0;334.8;85.2
832;Twente (CR);2015;19931;31826;1.5;1.2;17933;10082.0;235.9;196.7;39.2;307.4;256.1;51.2;419.8;332.4;87.4
833;Twente (CR);2016;20704;33028;2.2;1.9;18555;10417.0;240.3;200.4;39.9;312.7;261.2;51.5;429.8;340.8;89.0
834;Twente (CR);2017;21539;34324;2.7;2.7;19304;10780.0;245.3;204.6;40.7;318.7;266.8;51.9;438.4;348.2;90.3
835;Twente (CR);2018;22662;36053;2.9;2.8;20280;11271.0;252.9;211.8;41.1;324.4;272.9;51.5;449.3;358.7;90.6
836;Twente (CR);2019;23942;37993;2.3;2.4;21348;11797.0;258.8;216.9;41.9;330.3;278.5;51.8;460.2;368.1;92.0
837;Twente (CR);2020;23934;37906;-2.7;-2.8;21323;12226.0;255.9;216.0;39.9;328.5;276.9;51.6;441.3;354.7;86.6
838;Twente (CR);2021;26173;41359;7.3;7.7;23284;12910.0;266.0;225.0;41.0;335.1;282.6;52.5;463.4;377.0;86.4
839;Twente (CR);2022;28240;44625;4.1;4.6;25331;;274.9;232.0;43.0;347.3;292.2;55.1;479.7;388.8;91.0
840;Veluwe (CR);1995;10968;17838;;;9961;5905.0;227.6;191.3;36.3;276.1;226.6;49.5;411.5;326.0;85.5
841;Veluwe (CR);1996;11373;18382;2.8;2.5;10275;6076.0;232.0;194.8;37.2;281.9;231.8;50.1;422.8;333.6;89.2
842;Veluwe (CR);1997;12461;20042;7.0;7.1;11242;6405.0;236.9;199.4;37.4;286.9;237.2;49.7;427.1;339.4;87.7
843;Veluwe (CR);1998;13268;21276;4.3;4.2;11958;6863.0;243.9;206.7;37.2;294.1;245.5;48.6;436.5;349.7;86.8
844;Veluwe (CR);1999;13937;22260;3.5;3.2;12489;7363.0;247.7;211.9;35.8;300.3;253.4;46.9;444.3;359.1;85.2
845;Veluwe (CR);2000;15016;23864;4.7;4.9;13482;7959.0;252.1;216.8;35.3;306.5;260.4;46.0;449.8;364.5;85.4
846;Veluwe (CR);2001;16211;25597;4.0;4.0;14479;8523.0;257.7;222.0;35.8;314.1;266.9;47.2;459.8;374.0;85.8
847;Veluwe (CR);2002;16888;26483;0.0;0.0;15110;8857.0;258.0;222.5;35.4;317.5;270.0;47.6;458.8;374.6;84.2
848;Veluwe (CR);2003;17388;27122;0.8;0.7;15551;9263.0;258.6;222.8;35.8;321.2;272.7;48.5;459.4;375.9;83.5
849;Veluwe (CR);2004;18111;28157;2.8;2.9;16171;9339.0;254.2;218.1;36.1;314.0;266.0;48.0;455.9;371.3;84.6
850;Veluwe (CR);2005;18520;28727;0.7;0.8;16520;9431.0;256.0;218.5;37.4;317.7;268.4;49.3;456.5;369.3;87.2
851;Veluwe (CR);2006;20357;31511;7.8;7.7;18130;9987.0;265.1;226.0;39.1;328.9;277.4;51.5;471.7;380.3;91.4
852;Veluwe (CR);2007;21388;33031;2.9;3.0;19085;10596.0;274.6;233.1;41.4;341.3;287.4;53.9;489.4;393.2;96.2
853;Veluwe (CR);2008;22087;33999;1.6;1.9;19738;11181.0;278.0;236.0;42.0;344.9;290.8;54.1;494.6;398.2;96.4
854;Veluwe (CR);2009;21715;33270;-2.3;-1.9;19503;11406.0;274.0;232.2;41.8;340.8;286.9;53.8;485.6;390.8;94.9
855;Veluwe (CR);2010;22036;33621;0.1;0.2;19798;11507.0;276.0;233.6;42.4;350.8;296.2;54.6;495.0;398.6;96.4
856;Veluwe (CR);2011;23283;35396;6.0;6.3;20977;11952.0;280.1;236.4;43.7;356.5;300.6;55.9;503.0;405.2;97.9
857;Veluwe (CR);2012;22927;34706;-2.6;-2.4;20727;12156.0;279.6;235.1;44.5;357.5;300.5;57.0;499.8;400.9;98.9
858;Veluwe (CR);2013;23135;34893;-0.6;-0.2;20867;12134.0;276.0;231.0;45.0;353.6;295.7;57.9;492.2;392.6;99.7
859;Veluwe (CR);2014;23661;35527;1.6;1.6;21309;12197.0;274.5;228.5;46.0;349.0;290.4;58.6;493.4;391.7;101.7
860;Veluwe (CR);2015;24088;35953;1.0;0.8;21673;12231.0;276.3;229.1;47.2;350.0;290.8;59.2;495.9;391.2;104.7
861;Veluwe (CR);2016;24995;37038;2.6;2.4;22401;12714.0;284.5;235.5;49.0;356.9;296.1;60.8;509.6;401.2;108.4
862;Veluwe (CR);2017;26357;38735;3.4;3.4;23623;13196.0;291.4;241.3;50.1;366.1;304.2;62.0;520.6;410.0;110.6
863;Veluwe (CR);2018;27588;40215;1.9;1.8;24688;13719.0;298.2;246.8;51.5;375.5;312.2;63.3;535.0;422.0;113.0
864;Veluwe (CR);2019;29117;42068;1.8;1.9;25962;14510.0;306.8;253.5;53.3;385.6;320.8;64.8;551.1;434.7;116.3
865;Veluwe (CR);2020;29219;41847;-2.1;-2.3;26031;15211.0;307.9;256.4;51.6;388.8;322.9;65.9;537.1;426.0;111.1
866;Veluwe (CR);2021;31360;44550;5.0;5.4;27899;15688.0;312.5;259.4;53.1;396.8;329.7;67.1;549.1;438.1;111.0
867;Veluwe (CR);2022;33874;48121;3.9;4.3;30384;;323.2;267.3;55.9;411.8;341.0;70.8;568.9;451.4;117.5
868;Achterhoek (CR);1995;5843;15831;;;5307;2910.0;130.5;102.8;27.6;159.2;122.3;36.9;241.4;176.3;65.1
869;Achterhoek (CR);1996;6031;16233;2.3;2.0;5449;3003.0;133.0;105.0;28.0;162.0;125.0;37.0;247.8;181.2;66.7
870;Achterhoek (CR);1997;6491;17366;4.8;5.0;5855;3185.0;137.8;108.6;29.3;167.9;129.5;38.4;254.5;186.1;68.4
871;Achterhoek (CR);1998;6801;18118;2.5;2.4;6129;3396.0;139.5;111.1;28.3;168.7;132.2;36.5;255.2;189.8;65.4
872;Achterhoek (CR);1999;7064;18734;2.8;2.6;6331;3572.0;138.1;111.8;26.3;167.8;133.8;34.0;253.4;190.9;62.5
873;Achterhoek (CR);2000;7563;19934;4.0;4.2;6791;3835.0;139.3;113.7;25.5;169.8;136.8;33.0;255.3;192.7;62.6
874;Achterhoek (CR);2001;7897;20670;0.8;0.8;7054;3992.0;137.5;113.2;24.3;168.3;136.7;31.6;250.9;191.9;59.0
875;Achterhoek (CR);2002;8212;21371;0.2;0.2;7348;4223.0;138.7;114.5;24.2;171.8;139.7;32.1;252.1;193.8;58.3
876;Achterhoek (CR);2003;8355;21689;-0.1;-0.2;7472;4384.0;138.9;114.9;24.0;173.3;141.2;32.1;251.8;195.1;56.7
877;Achterhoek (CR);2004;8599;22299;2.0;2.1;7677;4468.0;139.9;115.0;24.8;173.8;140.9;32.9;256.5;197.4;59.1
878;Achterhoek (CR);2005;9253;22976;6.0;6.0;8254;4701.0;145.2;118.7;26.5;181.3;146.5;34.9;264.9;202.1;62.7
879;Achterhoek (CR);2006;9736;24207;2.4;2.3;8670;4819.0;146.4;118.8;27.6;183.2;146.9;36.3;266.7;201.2;65.5
880;Achterhoek (CR);2007;10409;25909;4.3;4.4;9288;5126.0;150.6;122.5;28.1;188.8;152.2;36.6;273.9;207.7;66.1
881;Achterhoek (CR);2008;11023;27422;4.1;4.5;9851;5510.0;153.4;125.4;28.0;191.9;155.5;36.4;278.1;212.7;65.4
882;Achterhoek (CR);2009;10686;26579;-2.1;-1.7;9598;5587.0;151.5;123.4;28.1;190.4;153.9;36.5;273.2;208.4;64.8
883;Achterhoek (CR);2010;10664;26543;-1.1;-0.9;9581;5504.0;148.7;121.0;27.7;193.6;156.6;37.0;265.5;202.1;63.4
884;Achterhoek (CR);2011;11015;27431;3.5;3.9;9924;5714.0;151.0;123.2;27.8;197.7;160.5;37.2;271.0;207.4;63.6
885;Achterhoek (CR);2012;10700;26677;-3.5;-3.3;9673;5689.0;148.2;119.9;28.3;195.0;157.5;37.5;265.6;201.9;63.8
886;Achterhoek (CR);2013;10693;26718;-1.6;-1.2;9644;5589.0;144.6;115.8;28.8;189.7;152.0;37.8;259.9;195.5;64.4
887;Achterhoek (CR);2014;11010;27577;2.7;2.7;9916;5591.0;143.1;114.0;29.1;188.7;150.3;38.4;261.4;195.8;65.6
888;Achterhoek (CR);2015;11279;28267;1.7;1.4;10148;5633.0;145.2;115.3;29.9;190.3;151.6;38.8;262.2;195.0;67.1
889;Achterhoek (CR);2016;11733;29363;2.2;2.0;10515;5811.0;148.0;117.4;30.6;192.3;153.2;39.1;266.4;197.7;68.6
890;Achterhoek (CR);2017;12360;30887;3.2;3.2;11078;6034.0;150.6;119.4;31.2;193.1;153.8;39.3;269.4;199.7;69.7
891;Achterhoek (CR);2018;12957;32348;2.3;2.3;11595;6309.0;153.0;121.5;31.5;195.4;156.2;39.3;276.3;206.5;69.8
892;Achterhoek (CR);2019;13592;33900;1.6;1.7;12120;6586.0;156.5;124.5;32.0;199.9;160.2;39.7;283.3;212.4;71.0
893;Achterhoek (CR);2020;13495;33593;-3.4;-3.5;12023;6798.0;154.4;123.8;30.6;199.1;159.4;39.7;270.9;204.2;66.7
894;Achterhoek (CR);2021;14568;36165;6.0;6.4;12960;7030.0;157.9;126.5;31.4;202.7;162.3;40.4;279.0;212.4;66.6
895;Achterhoek (CR);2022;15739;39072;3.8;4.2;14118;;163.0;130.1;32.9;209.9;167.5;42.4;288.6;218.6;70.0
896;Arnhem/Nijmegen (CR);1995;13523;20057;;;12281;6773.0;244.1;210.9;33.2;301.3;252.5;48.8;437.6;358.9;78.7
897;Arnhem/Nijmegen (CR);1996;13983;20668;2.3;2.0;12632;7006.0;249.3;215.4;33.9;306.7;258.2;48.5;450.3;368.3;81.9
898;Arnhem/Nijmegen (CR);1997;14771;21757;3.0;3.1;13326;7410.0;255.7;221.5;34.2;314.6;265.9;48.6;457.2;376.3;80.9
899;Arnhem/Nijmegen (CR);1998;15810;23145;4.7;4.7;14249;7879.0;260.6;227.3;33.3;318.2;271.7;46.5;462.6;383.5;79.1
900;Arnhem/Nijmegen (CR);1999;16652;24199;3.3;3.0;14923;8501.0;270.1;235.8;34.3;331.5;283.9;47.6;481.1;398.5;82.6
901;Arnhem/Nijmegen (CR);2000;17904;25822;3.9;4.1;16075;9153.0;273.5;240.2;33.3;336.4;290.3;46.1;482.7;402.7;80.1
902;Arnhem/Nijmegen (CR);2001;18934;27096;2.1;2.1;16912;9687.0;280.8;246.7;34.1;347.3;299.4;47.9;495.1;414.1;81.0
903;Arnhem/Nijmegen (CR);2002;19684;27987;-0.3;-0.3;17612;10248.0;279.8;246.2;33.6;348.3;300.7;47.5;491.6;412.8;78.9
904;Arnhem/Nijmegen (CR);2003;20373;28828;1.1;1.1;18220;10573.0;278.2;244.5;33.7;348.0;300.7;47.4;489.2;411.0;78.2
905;Arnhem/Nijmegen (CR);2004;20383;28753;-1.6;-1.5;18199;10581.0;273.1;238.9;34.2;340.5;293.2;47.3;484.7;405.4;79.3
906;Arnhem/Nijmegen (CR);2005;20784;29961;0.3;0.4;18540;10645.0;272.0;237.1;34.9;340.9;293.0;47.9;479.8;399.2;80.7
907;Arnhem/Nijmegen (CR);2006;22028;31650;3.6;3.5;19618;10968.0;278.0;241.3;36.7;348.8;298.6;50.2;489.3;404.4;84.9
908;Arnhem/Nijmegen (CR);2007;23001;32920;1.8;1.9;20525;11548.0;286.1;246.7;39.4;360.0;306.8;53.2;504.4;413.9;90.5
909;Arnhem/Nijmegen (CR);2008;23609;33637;0.5;0.8;21099;12244.0;290.7;250.2;40.4;365.8;311.1;54.7;511.3;419.7;91.7
910;Arnhem/Nijmegen (CR);2009;23465;33246;-1.2;-0.8;21074;12295.0;284.8;245.1;39.6;358.5;305.7;52.8;499.1;410.4;88.7
911;Arnhem/Nijmegen (CR);2010;23638;33311;-0.4;-0.2;21237;12221.0;282.0;241.1;40.9;364.2;310.2;54.0;500.8;408.8;92.0
912;Arnhem/Nijmegen (CR);2011;24314;34114;2.5;2.8;21906;12526.0;283.6;241.3;42.3;368.0;312.6;55.5;503.1;409.7;93.4
