ID;InstitutioneleSectoren;ActivaEnPassiva;FinancieleInstrumenten;BalansstandenEnTransacties;Perioden;FinancieleTransactiesEnBalans_1
8481;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2006 1e kwartaal;18481
8482;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2006 2e kwartaal;18306
8483;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2006 3e kwartaal;18797
8484;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2006 4e kwartaal;18416
8485;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2006;18416
8486;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2007 1e kwartaal;18221
8487;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2007 2e kwartaal;17339
8488;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2007 3e kwartaal;18909
8489;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2007 4e kwartaal;20340
8490;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2007;20340
8491;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2008 1e kwartaal;20776
8492;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2008 2e kwartaal;19931
8493;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2008 3e kwartaal;21283
8494;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2008 4e kwartaal;21642
8495;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2008;21642
8496;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2009 1e kwartaal;22200
8497;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2009 2e kwartaal;21827
8498;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2009 3e kwartaal;22661
8499;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2009 4e kwartaal;23891
8500;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2009;23891
8501;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2010 1e kwartaal;24226
8502;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2010 2e kwartaal;29141
8503;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2010 3e kwartaal;28554
8504;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2010 4e kwartaal;29612
8505;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2010;29612
8506;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2011 1e kwartaal;28111
8507;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2011 2e kwartaal;28867
8508;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2011 3e kwartaal;32109
8509;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2011 4e kwartaal;32769
8510;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2011;32769
8511;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2012 1e kwartaal;33403
8512;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2012 2e kwartaal;34044
8513;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2012 3e kwartaal;37332
8514;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2012 4e kwartaal;37434
8515;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2012;37434
8516;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2013 1e kwartaal;35477
8517;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2013 2e kwartaal;29965
8518;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2013 3e kwartaal;31988
8519;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2013 4e kwartaal;31404
8520;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2013;31404
8521;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2014 1e kwartaal;31334
8522;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2014 2e kwartaal;32822
8523;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2014 3e kwartaal;33337
8524;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2014 4e kwartaal;35067
8525;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2014;35067
8526;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2015 1e kwartaal;36826
8527;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2015 2e kwartaal;35666
8528;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2015 3e kwartaal;35336
8529;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2015 4e kwartaal;35052
8530;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2015;35052
8531;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2016 1e kwartaal;38320
8532;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2016 2e kwartaal;41542
8533;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2016 3e kwartaal;41716
8534;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2016 4e kwartaal;38918
8535;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2016;38918
8536;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2017 1e kwartaal;39274
8537;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2017 2e kwartaal;36839
8538;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2017 3e kwartaal;38069
8539;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2017 4e kwartaal;38237
8540;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2017;38237
8541;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2018 1e kwartaal;37657
8542;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2018 2e kwartaal;38878
8543;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2018 3e kwartaal;37087
8544;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2018 4e kwartaal;40224
8545;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2018;40224
8546;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2019 1e kwartaal;42729
8547;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2019 2e kwartaal;47336
8548;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2019 3e kwartaal;52484
8549;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2019 4e kwartaal;48936
8550;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2019;48936
8551;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2020 1e kwartaal;52089
8552;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2020 2e kwartaal;55992
8553;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2020 3e kwartaal;57523
8554;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2020 4e kwartaal;56734
8555;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2020;56734
8556;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2021 1e kwartaal;51442
8557;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2021 2e kwartaal;51912
8558;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2021 3e kwartaal;52123
8559;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2021 4e kwartaal;54717
8560;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2021;54717
8561;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2022 1e kwartaal;44754
8562;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2022 2e kwartaal;31476
8563;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2022 3e kwartaal;22981
8564;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2022 4e kwartaal;19874
8565;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2022;19874
8566;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2023 1e kwartaal;23325
8567;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2023 2e kwartaal;21563
8568;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2023 3e kwartaal;18292
8569;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2023 4e kwartaal;30760
8570;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2023;30760
8571;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2024 1e kwartaal;30042
8572;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2024 2e kwartaal;30974
8573;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2024 3e kwartaal;39119
8574;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2024 4e kwartaal;42283
8575;Overheid;Activa;AF519 Overige deelnemingen;Eindbalans;2024;42283
8576;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;1995;61
8577;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;1996;61
8578;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;1997;61
8579;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;1998;68
8580;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;1999 1e kwartaal;109
8581;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;1999 2e kwartaal;126
8582;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;1999 3e kwartaal;140
8583;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;1999 4e kwartaal;156
8584;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;1999;109
8585;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2000 1e kwartaal;173
8586;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2000 2e kwartaal;158
8587;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2000 3e kwartaal;146
8588;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2000 4e kwartaal;131
8589;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2000;173
8590;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2001 1e kwartaal;123
8591;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2001 2e kwartaal;121
8592;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2001 3e kwartaal;121
8593;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2001 4e kwartaal;121
8594;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2001;123
8595;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2002 1e kwartaal;131
8596;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2002 2e kwartaal;125
8597;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2002 3e kwartaal;121
8598;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2002 4e kwartaal;115
8599;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2002;131
8600;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2003 1e kwartaal;113
8601;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2003 2e kwartaal;165
8602;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2003 3e kwartaal;219
8603;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2003 4e kwartaal;271
8604;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2003;113
8605;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2004 1e kwartaal;327
8606;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2004 2e kwartaal;455
8607;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2004 3e kwartaal;580
8608;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2004 4e kwartaal;706
8609;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2004;327
8610;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2005 1e kwartaal;837
8611;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2005 2e kwartaal;1108
8612;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2005 3e kwartaal;1378
8613;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2005 4e kwartaal;1484
8614;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2005;837
8615;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2006 1e kwartaal;1650
8616;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2006 2e kwartaal;1047
8617;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2006 3e kwartaal;1224
8618;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2006 4e kwartaal;1405
8619;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2006;1650
8620;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2007 1e kwartaal;1592
8621;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2007 2e kwartaal;1682
8622;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2007 3e kwartaal;1771
8623;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2007 4e kwartaal;1861
8624;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2007;1592
8625;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2008 1e kwartaal;1968
8626;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2008 2e kwartaal;1969
8627;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2008 3e kwartaal;1972
8628;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2008 4e kwartaal;1957
8629;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2008;1968
8630;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2009 1e kwartaal;2515
8631;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2009 2e kwartaal;2104
8632;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2009 3e kwartaal;2364
8633;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2009 4e kwartaal;2290
8634;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2009;2515
8635;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2010 1e kwartaal;2318
8636;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2010 2e kwartaal;2219
8637;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2010 3e kwartaal;2358
8638;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2010 4e kwartaal;2446
8639;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2010;2318
8640;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2011 1e kwartaal;2204
8641;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2011 2e kwartaal;2160
8642;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2011 3e kwartaal;2076
8643;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2011 4e kwartaal;2176
8644;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2011;2204
8645;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2012 1e kwartaal;1997
8646;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2012 2e kwartaal;1774
8647;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2012 3e kwartaal;1713
8648;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2012 4e kwartaal;1753
8649;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2012;1997
8650;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2013 1e kwartaal;1742
8651;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2013 2e kwartaal;1729
8652;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2013 3e kwartaal;1510
8653;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2013 4e kwartaal;1482
8654;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2013;1742
8655;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2014 1e kwartaal;949
8656;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2014 2e kwartaal;954
8657;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2014 3e kwartaal;998
8658;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2014 4e kwartaal;1013
8659;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2014;949
8660;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2015 1e kwartaal;914
8661;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2015 2e kwartaal;944
8662;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2015 3e kwartaal;935
8663;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2015 4e kwartaal;936
8664;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2015;914
8665;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2016 1e kwartaal;894
8666;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2016 2e kwartaal;932
8667;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2016 3e kwartaal;1091
8668;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2016 4e kwartaal;1085
8669;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2016;894
8670;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2017 1e kwartaal;1030
8671;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2017 2e kwartaal;1033
8672;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2017 3e kwartaal;909
8673;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2017 4e kwartaal;852
8674;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2017;1030
8675;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2018 1e kwartaal;815
8676;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2018 2e kwartaal;773
8677;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2018 3e kwartaal;702
8678;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2018 4e kwartaal;635
8679;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2018;815
8680;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2019 1e kwartaal;292
8681;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2019 2e kwartaal;291
8682;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2019 3e kwartaal;247
8683;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2019 4e kwartaal;242
8684;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2019;292
8685;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2020 1e kwartaal;365
8686;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2020 2e kwartaal;337
8687;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2020 3e kwartaal;348
8688;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2020 4e kwartaal;351
8689;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2020;365
8690;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2021 1e kwartaal;334
8691;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2021 2e kwartaal;353
8692;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2021 3e kwartaal;372
8693;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2021 4e kwartaal;391
8694;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2021;334
8695;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2022 1e kwartaal;410
8696;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2022 2e kwartaal;409
8697;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2022 3e kwartaal;404
8698;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2022 4e kwartaal;2233
8699;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2022;410
8700;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2023 1e kwartaal;1285
8701;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2023 2e kwartaal;1285
8702;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2023 3e kwartaal;1285
8703;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2023 4e kwartaal;1284
8704;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2023;1285
8705;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2024 1e kwartaal;1183
8706;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2024 2e kwartaal;1045
8707;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2024 3e kwartaal;1204
8708;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2024 4e kwartaal;1149
8709;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Beginbalans;2024;1183
8710;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;1995;0
8711;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;1996;0
8712;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;1997;7
8713;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;1998;3
8714;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;1999 1e kwartaal;15
8715;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;1999 2e kwartaal;14
8716;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;1999 3e kwartaal;14
8717;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;1999 4e kwartaal;15
8718;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;1999;58
8719;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2000 1e kwartaal;-11
8720;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2000 2e kwartaal;-12
8721;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2000 3e kwartaal;-11
8722;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2000 4e kwartaal;-4
8723;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2000;-38
8724;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2001 1e kwartaal;0
8725;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2001 2e kwartaal;2
8726;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2001 3e kwartaal;1
8727;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2001 4e kwartaal;13
8728;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2001;16
8729;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2002 1e kwartaal;-2
8730;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2002 2e kwartaal;-2
8731;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2002 3e kwartaal;-2
8732;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2002 4e kwartaal;4
8733;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2002;-2
8734;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2003 1e kwartaal;52
8735;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2003 2e kwartaal;53
8736;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2003 3e kwartaal;52
8737;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2003 4e kwartaal;56
8738;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2003;213
8739;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2004 1e kwartaal;122
8740;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2004 2e kwartaal;119
8741;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2004 3e kwartaal;121
8742;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2004 4e kwartaal;126
8743;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2004;488
8744;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2005 1e kwartaal;210
8745;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2005 2e kwartaal;195
8746;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2005 3e kwartaal;183
8747;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2005 4e kwartaal;185
8748;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2005;773
8749;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2006 1e kwartaal;183
8750;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2006 2e kwartaal;185
8751;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2006 3e kwartaal;188
8752;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2006 4e kwartaal;187
8753;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2006;743
8754;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2007 1e kwartaal;109
8755;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2007 2e kwartaal;116
8756;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2007 3e kwartaal;109
8757;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2007 4e kwartaal;129
8758;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2007;463
8759;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2008 1e kwartaal;0
8760;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2008 2e kwartaal;14
8761;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2008 3e kwartaal;10
8762;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2008 4e kwartaal;-7
8763;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2008;17
8764;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2009 1e kwartaal;-209
