ID;NuttigeToepassingEnEindverwerking;BedrijfstakkenBranchesSBI2008;Perioden;Bedrijfsafval_1
331;Totaal bedrijfsafvalstoffen;19-22 Raffinaderijen en chemie;2003;1815.0
332;Totaal bedrijfsafvalstoffen;19-22 Raffinaderijen en chemie;2004;1784.0
333;Totaal bedrijfsafvalstoffen;19-22 Raffinaderijen en chemie;2005;1831.0
334;Totaal bedrijfsafvalstoffen;19-22 Raffinaderijen en chemie;2006;1861.0
335;Totaal bedrijfsafvalstoffen;19-22 Raffinaderijen en chemie;2007;1900.0
336;Totaal bedrijfsafvalstoffen;19-22 Raffinaderijen en chemie;2008;1831.0
337;Totaal bedrijfsafvalstoffen;19-22 Raffinaderijen en chemie;2009;1464.0
338;Totaal bedrijfsafvalstoffen;19-22 Raffinaderijen en chemie;2010;1507.0
339;Totaal bedrijfsafvalstoffen;19-22 Raffinaderijen en chemie;2011;1636.0
340;Totaal bedrijfsafvalstoffen;19-22 Raffinaderijen en chemie;2012;1517.0
341;Totaal bedrijfsafvalstoffen;19-22 Raffinaderijen en chemie;2013;1209.0
342;Totaal bedrijfsafvalstoffen;19-22 Raffinaderijen en chemie;2014;1299.0
343;Totaal bedrijfsafvalstoffen;19-22 Raffinaderijen en chemie;2015;1238.0
344;Totaal bedrijfsafvalstoffen;19-22 Raffinaderijen en chemie;2016;1418.0
345;Totaal bedrijfsafvalstoffen;19-22 Raffinaderijen en chemie;2017;1469.0
346;Totaal bedrijfsafvalstoffen;19-22 Raffinaderijen en chemie;2018;1227.0
347;Totaal bedrijfsafvalstoffen;19-22 Raffinaderijen en chemie;2019;1184.0
348;Totaal bedrijfsafvalstoffen;19-22 Raffinaderijen en chemie;2020;1136.0
349;Totaal bedrijfsafvalstoffen;19-22 Raffinaderijen en chemie;2021;1180.0
350;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;1994;488.0
351;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;1996;472.0
352;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;1998;481.0
353;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;2000;483.0
354;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;2001;510.0
355;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;2002;409.0
356;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;2003;446.0
357;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;2004;486.0
358;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;2005;522.0
359;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;2006;447.0
360;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;2007;489.0
361;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;2008;456.0
362;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;2009;474.0
363;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;2010;444.0
364;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;2011;477.0
365;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;2012;473.0
366;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;2013;516.0
367;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;2014;667.0
368;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;2015;602.0
369;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;2016;671.0
370;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;2017;616.0
371;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;2018;520.0
372;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;2019;512.0
373;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;2020;478.0
374;Totaal bedrijfsafvalstoffen;19 Aardolie-industrie;2021;511.0
375;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;1994;2632.0
376;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;1996;2785.0
377;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;1998;2646.0
378;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;2000;1687.0
379;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;2001;1310.0
380;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;2002;1253.0
381;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;2003;1225.0
382;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;2004;1156.0
383;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;2005;1164.0
384;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;2006;1215.0
385;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;2007;1225.0
386;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;2008;1215.0
387;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;2009;855.0
388;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;2010;912.0
389;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;2011;1004.0
390;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;2012;932.0
391;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;2013;581.0
392;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;2014;511.0
393;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;2015;511.0
394;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;2016;607.0
395;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;2017;702.0
396;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;2018;569.0
397;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;2019;542.0
398;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;2020;536.0
399;Totaal bedrijfsafvalstoffen;20-21 Chemie en farmaceutische industrie;2021;541.0
400;Totaal bedrijfsafvalstoffen;20 Chemische industrie;1994;
401;Totaal bedrijfsafvalstoffen;20 Chemische industrie;1996;
402;Totaal bedrijfsafvalstoffen;20 Chemische industrie;1998;
403;Totaal bedrijfsafvalstoffen;20 Chemische industrie;2000;
404;Totaal bedrijfsafvalstoffen;20 Chemische industrie;2001;
405;Totaal bedrijfsafvalstoffen;20 Chemische industrie;2002;
406;Totaal bedrijfsafvalstoffen;20 Chemische industrie;2003;
407;Totaal bedrijfsafvalstoffen;20 Chemische industrie;2004;
408;Totaal bedrijfsafvalstoffen;20 Chemische industrie;2005;
409;Totaal bedrijfsafvalstoffen;20 Chemische industrie;2006;
410;Totaal bedrijfsafvalstoffen;20 Chemische industrie;2007;
411;Totaal bedrijfsafvalstoffen;20 Chemische industrie;2008;1038.0
412;Totaal bedrijfsafvalstoffen;20 Chemische industrie;2009;686.0
413;Totaal bedrijfsafvalstoffen;20 Chemische industrie;2010;824.0
414;Totaal bedrijfsafvalstoffen;20 Chemische industrie;2011;901.0
415;Totaal bedrijfsafvalstoffen;20 Chemische industrie;2012;849.0
416;Totaal bedrijfsafvalstoffen;20 Chemische industrie;2013;497.0
417;Totaal bedrijfsafvalstoffen;20 Chemische industrie;2014;431.0
418;Totaal bedrijfsafvalstoffen;20 Chemische industrie;2015;428.0
419;Totaal bedrijfsafvalstoffen;20 Chemische industrie;2016;530.0
420;Totaal bedrijfsafvalstoffen;20 Chemische industrie;2017;608.0
421;Totaal bedrijfsafvalstoffen;20 Chemische industrie;2018;508.0
422;Totaal bedrijfsafvalstoffen;20 Chemische industrie;2019;477.0
423;Totaal bedrijfsafvalstoffen;20 Chemische industrie;2020;479.0
424;Totaal bedrijfsafvalstoffen;20 Chemische industrie;2021;493.0
425;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;1994;
426;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;1996;
427;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;1998;
428;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;2000;
429;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;2001;
430;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;2002;
431;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;2003;
432;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;2004;
433;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;2005;
434;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;2006;
435;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;2007;
436;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;2008;178.0
437;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;2009;169.0
438;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;2010;89.0
439;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;2011;103.0
440;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;2012;83.0
441;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;2013;84.0
442;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;2014;80.0
443;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;2015;84.0
444;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;2016;77.0
445;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;2017;94.0
446;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;2018;61.0
447;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;2019;65.0
448;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;2020;57.0
449;Totaal bedrijfsafvalstoffen;21 Farmaceutische industrie;2021;48.0
450;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;1994;121.0
451;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;1996;122.0
452;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;1998;141.0
453;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;2000;159.0
454;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;2001;166.0
455;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;2002;148.0
456;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;2003;144.0
457;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;2004;142.0
458;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;2005;145.0
459;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;2006;199.0
460;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;2007;186.0
461;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;2008;159.0
462;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;2009;135.0
463;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;2010;151.0
464;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;2011;155.0
465;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;2012;112.0
466;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;2013;113.0
467;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;2014;121.0
468;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;2015;125.0
469;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;2016;139.0
470;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;2017;151.0
471;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;2018;138.0
472;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;2019;130.0
473;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;2020;122.0
474;Totaal bedrijfsafvalstoffen;22 Rubber- en kunststofproductindustrie;2021;128.0
475;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;1994;637.0
476;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;1996;765.0
477;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;1998;767.0
478;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;2000;1058.0
479;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;2001;923.0
480;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;2002;952.0
481;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;2003;894.0
482;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;2004;844.0
483;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;2005;877.0
484;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;2006;886.0
485;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;2007;872.0
486;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;2008;942.0
487;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;2009;780.0
488;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;2010;723.0
489;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;2011;781.0
490;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;2012;738.0
491;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;2013;683.0
492;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;2014;642.0
493;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;2015;645.0
494;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;2016;562.0
495;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;2017;595.0
496;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;2018;532.0
497;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;2019;539.0
498;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;2020;484.0
499;Totaal bedrijfsafvalstoffen;23 Bouwmaterialenindustrie;2021;492.0
500;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;1994;
501;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;1996;
502;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;1998;
503;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;2000;
504;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;2001;
505;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;2002;
506;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;2003;
507;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;2004;
508;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;2005;
509;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;2006;
510;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;2007;
511;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;2008;3540.0
512;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;2009;2509.0
513;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;2010;2456.0
514;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;2011;2574.0
515;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;2012;2487.0
516;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;2013;2418.0
517;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;2014;2415.0
518;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;2015;2410.0
519;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;2016;2457.0
520;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;2017;2629.0
521;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;2018;2515.0
522;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;2019;2410.0
523;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;2020;2276.0
524;Totaal bedrijfsafvalstoffen;24-30, 33 Metalektro;2021;2363.0
525;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;1994;2953.0
526;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;1996;2798.0
527;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;1998;3088.0
528;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;2000;2945.0
529;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;2001;2701.0
530;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;2002;2747.0
531;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;2003;2782.0
532;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;2004;3097.0
533;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;2005;3200.0
534;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;2006;2972.0
535;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;2007;3105.0
536;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;2008;3087.0
537;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;2009;2151.0
538;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;2010;2074.0
539;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;2011;2154.0
540;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;2012;2120.0
541;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;2013;2044.0
542;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;2014;2049.0
543;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;2015;2027.0
544;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;2016;2058.0
545;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;2017;2176.0
546;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;2018;2145.0
547;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;2019;2047.0
548;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;2020;1925.0
549;Totaal bedrijfsafvalstoffen;24-25 Basismetaal, metaalprod.-industrie;2021;1996.0
550;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;1994;2652.0
551;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;1996;2451.0
552;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;1998;2698.0
553;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;2000;2569.0
554;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;2001;2338.0
555;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;2002;2370.0
556;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;2003;2418.0
557;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;2004;2702.0
558;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;2005;2803.0
559;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;2006;2524.0
560;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;2007;2650.0
561;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;2008;2632.0
562;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;2009;1756.0
563;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;2010;1643.0
564;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;2011;1765.0
565;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;2012;1719.0
566;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;2013;1650.0
567;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;2014;1675.0
568;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;2015;1649.0
569;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;2016;1677.0
570;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;2017;1794.0
571;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;2018;1745.0
572;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;2019;1666.0
573;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;2020;1542.0
574;Totaal bedrijfsafvalstoffen;24 Basismetaalindustrie;2021;1586.0
575;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;1994;301.0
576;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;1996;347.0
577;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;1998;390.0
578;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;2000;376.0
579;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;2001;363.0
580;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;2002;377.0
581;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;2003;364.0
582;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;2004;395.0
583;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;2005;397.0
584;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;2006;448.0
585;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;2007;455.0
586;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;2008;455.0
587;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;2009;395.0
588;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;2010;431.0
589;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;2011;389.0
590;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;2012;401.0
591;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;2013;394.0
592;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;2014;374.0
593;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;2015;378.0
594;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;2016;381.0
595;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;2017;382.0
596;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;2018;400.0
597;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;2019;381.0
598;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;2020;383.0
599;Totaal bedrijfsafvalstoffen;25 Metaalproductenindustrie;2021;410.0
600;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;1994;101.0
601;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;1996;100.0
602;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;1998;96.0
603;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;2000;118.0
604;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;2001;115.0
605;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;2002;154.0
606;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;2003;143.0
607;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;2004;110.0
608;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;2005;107.0
609;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;2006;121.0
610;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;2007;132.0
611;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;2008;79.0
612;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;2009;65.0
613;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;2010;71.0
614;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;2011;74.0
615;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;2012;72.0
616;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;2013;83.0
617;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;2014;75.0
618;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;2015;78.0
619;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;2016;70.0
620;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;2017;78.0
621;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;2018;55.0
622;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;2019;49.0
623;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;2020;51.0
624;Totaal bedrijfsafvalstoffen;26-27 Elektrische en elektron. Industrie;2021;53.0
625;Totaal bedrijfsafvalstoffen;26-28 Elektrotechn. en machine-industrie;1994;296.0
626;Totaal bedrijfsafvalstoffen;26-28 Elektrotechn. en machine-industrie;1996;248.0
