ID;GewichtVolleWagen;Brandstofsoort;LeeftijdVoertuig;Perioden;TotaalKilometersInNederland_1;KilometersDoorNederlandseVoertuigen_2;KilometersDoorBuitenlandseVoertuigen_3;TotaalKilometers_4;KilometersInNederland_5;KilometersInHetBuitenland_6
862;Meer dan 3 500 kg;Totaal;10 jaar of ouder;2015;76.6;67.5;9.1;98.2;67.5;30.7
863;Meer dan 3 500 kg;Totaal;10 jaar of ouder;2016;85.3;73.8;11.4;107.5;73.8;33.7
864;Meer dan 3 500 kg;Totaal;10 jaar of ouder;2017;95.7;83.3;12.4;118.8;83.3;35.4
865;Meer dan 3 500 kg;Totaal;10 jaar of ouder;2018;103.8;88.6;15.3;127.8;88.6;39.2
866;Meer dan 3 500 kg;Totaal;10 jaar of ouder;2019;101.6;87.4;14.2;121.9;87.4;34.5
867;Meer dan 3 500 kg;Totaal;10 jaar of ouder;2020;86.9;76.2;10.8;101.2;76.2;25.0
868;Meer dan 3 500 kg;Diesel;Totaal;1990;;;;;;
869;Meer dan 3 500 kg;Diesel;Totaal;1991;;;;;;
870;Meer dan 3 500 kg;Diesel;Totaal;1992;;;;;;
871;Meer dan 3 500 kg;Diesel;Totaal;1993;;;;;;
872;Meer dan 3 500 kg;Diesel;Totaal;1994;;;;;;
873;Meer dan 3 500 kg;Diesel;Totaal;1995;;;;;;
874;Meer dan 3 500 kg;Diesel;Totaal;1996;;;;;;
875;Meer dan 3 500 kg;Diesel;Totaal;1997;;;;;;
876;Meer dan 3 500 kg;Diesel;Totaal;1998;;;;;;
877;Meer dan 3 500 kg;Diesel;Totaal;1999;;;;;;
878;Meer dan 3 500 kg;Diesel;Totaal;2000;;;;;;
879;Meer dan 3 500 kg;Diesel;Totaal;2001;;;;;;
880;Meer dan 3 500 kg;Diesel;Totaal;2002;266.4;250.2;16.2;335.2;250.2;85.1
881;Meer dan 3 500 kg;Diesel;Totaal;2003;270.5;254.2;16.4;339.3;254.2;85.2
882;Meer dan 3 500 kg;Diesel;Totaal;2004;277.3;259.9;17.5;348.7;259.9;88.9
883;Meer dan 3 500 kg;Diesel;Totaal;2005;291.4;272.7;18.8;367.9;272.7;95.3
884;Meer dan 3 500 kg;Diesel;Totaal;2006;308.3;286.9;21.4;386.2;286.9;99.3
885;Meer dan 3 500 kg;Diesel;Totaal;2007;321.6;298.5;23.1;403.4;298.5;104.8
886;Meer dan 3 500 kg;Diesel;Totaal;2008;328.4;304.1;24.3;412.2;304.1;108.1
887;Meer dan 3 500 kg;Diesel;Totaal;2009;332.9;307.5;25.4;414.8;307.5;107.4
888;Meer dan 3 500 kg;Diesel;Totaal;2010;323.5;291.5;32.0;416.5;291.5;125.0
889;Meer dan 3 500 kg;Diesel;Totaal;2011;347.0;320.4;26.5;435.4;320.4;115.0
890;Meer dan 3 500 kg;Diesel;Totaal;2012;334.8;306.7;28.1;422.8;306.7;116.0
891;Meer dan 3 500 kg;Diesel;Totaal;2013;315.4;270.3;45.2;409.3;270.3;139.1
892;Meer dan 3 500 kg;Diesel;Totaal;2014;299.2;257.2;42.0;388.0;257.2;130.8
893;Meer dan 3 500 kg;Diesel;Totaal;2015;296.5;259.2;37.3;382.1;259.2;122.9
894;Meer dan 3 500 kg;Diesel;Totaal;2016;313.5;269.7;43.8;395.1;269.7;125.4
895;Meer dan 3 500 kg;Diesel;Totaal;2017;317.4;274.9;42.5;392.1;274.9;117.2
896;Meer dan 3 500 kg;Diesel;Totaal;2018;311.4;264.4;47.0;385.3;264.4;120.9
897;Meer dan 3 500 kg;Diesel;Totaal;2019;306.7;259.8;46.9;375.8;259.8;116.0
898;Meer dan 3 500 kg;Diesel;Totaal;2020;299.8;256.2;43.7;355.9;256.2;99.8
899;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;1990;;;;;;
900;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;1991;;;;;;
901;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;1992;;;;;;
902;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;1993;;;;;;
903;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;1994;;;;;;
904;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;1995;;;;;;
905;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;1996;;;;;;
906;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;1997;;;;;;
907;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;1998;;;;;;
908;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;1999;;;;;;
909;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;2000;;;;;;
910;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;2001;;;;;;
911;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;2002;130.1;122.6;7.5;161.0;122.6;38.4
912;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;2003;132.6;124.8;7.8;165.4;124.8;40.6
913;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;2004;127.7;119.6;8.1;160.7;119.6;41.1
914;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;2005;123.9;115.5;8.3;158.3;115.5;42.8
915;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;2006;124.2;115.1;9.1;157.9;115.1;42.7
916;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;2007;134.4;124.2;10.2;170.8;124.2;46.5
917;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;2008;143.4;132.2;11.1;181.0;132.2;48.7
918;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;2009;151.1;139.4;11.7;187.6;139.4;48.2
919;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;2010;148.7;133.9;14.7;190.2;133.9;56.2
920;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;2011;149.0;138.0;11.0;184.8;138.0;46.8
921;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;2012;129.5;119.3;10.2;159.4;119.3;40.1
922;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;2013;100.7;87.5;13.2;123.6;87.5;36.1
923;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;2014;91.4;79.2;12.2;115.7;79.2;36.5
924;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;2015;95.6;82.7;12.9;125.6;82.7;42.9
925;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;2016;106.0;89.5;16.5;138.2;89.5;48.7
926;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;2017;110.7;93.2;17.5;143.2;93.2;50.1
927;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;2018;113.7;94.1;19.6;148.2;94.1;54.1
928;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;2019;124.7;103.1;21.7;159.4;103.1;56.4
929;Meer dan 3 500 kg;Diesel;0 tot 5 jaar;2020;134.4;112.3;22.1;163.6;112.3;51.3
930;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;1990;;;;;;
931;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;1991;;;;;;
932;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;1992;;;;;;
933;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;1993;;;;;;
934;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;1994;;;;;;
935;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;1995;;;;;;
936;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;1996;;;;;;
937;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;1997;;;;;;
938;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;1998;;;;;;
939;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;1999;;;;;;
940;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;2000;;;;;;
941;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;2001;;;;;;
942;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;2002;75.8;71.9;3.9;89.7;71.9;17.7
943;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;2003;82.5;78.1;4.3;98.2;78.1;20.1
944;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;2004;91.2;86.1;5.1;110.0;86.1;23.9
945;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;2005;106.1;99.9;6.1;128.3;99.9;28.3
946;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;2006;116.2;108.8;7.4;140.6;108.8;31.8
947;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;2007;115.6;108.0;7.5;139.9;108.0;31.9
948;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;2008;113.4;105.6;7.8;138.3;105.6;32.6
949;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;2009;106.9;99.0;7.9;131.4;99.0;32.4
950;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;2010;98.9;89.1;9.8;126.4;89.1;37.3
951;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;2011;112.6;103.7;8.9;142.6;103.7;38.9
952;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;2012;122.9;111.8;11.1;158.1;111.8;46.3
953;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;2013;133.8;113.8;20.1;180.4;113.8;66.6
954;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;2014;130.4;111.7;18.7;170.8;111.7;59.1
955;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;2015;125.2;109.8;15.5;159.4;109.8;49.6
956;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;2016;123.2;107.2;16.0;150.6;107.2;43.4
957;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;2017;112.4;99.6;12.8;131.8;99.6;32.2
958;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;2018;95.6;83.2;12.4;111.6;83.2;28.4
959;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;2019;81.6;70.3;11.2;96.2;70.3;25.9
960;Meer dan 3 500 kg;Diesel;5 tot 10 jaar;2020;79.3;68.4;10.9;92.1;68.4;23.7
961;Meer dan 3 500 kg;Diesel;10 jaar of ouder;1990;;;;;;
962;Meer dan 3 500 kg;Diesel;10 jaar of ouder;1991;;;;;;
963;Meer dan 3 500 kg;Diesel;10 jaar of ouder;1992;;;;;;
964;Meer dan 3 500 kg;Diesel;10 jaar of ouder;1993;;;;;;
965;Meer dan 3 500 kg;Diesel;10 jaar of ouder;1994;;;;;;
966;Meer dan 3 500 kg;Diesel;10 jaar of ouder;1995;;;;;;
967;Meer dan 3 500 kg;Diesel;10 jaar of ouder;1996;;;;;;
968;Meer dan 3 500 kg;Diesel;10 jaar of ouder;1997;;;;;;
969;Meer dan 3 500 kg;Diesel;10 jaar of ouder;1998;;;;;;
970;Meer dan 3 500 kg;Diesel;10 jaar of ouder;1999;;;;;;
971;Meer dan 3 500 kg;Diesel;10 jaar of ouder;2000;;;;;;
972;Meer dan 3 500 kg;Diesel;10 jaar of ouder;2001;;;;;;
973;Meer dan 3 500 kg;Diesel;10 jaar of ouder;2002;60.6;55.7;4.8;84.6;55.7;28.9
974;Meer dan 3 500 kg;Diesel;10 jaar of ouder;2003;55.4;51.2;4.2;75.7;51.2;24.5
975;Meer dan 3 500 kg;Diesel;10 jaar of ouder;2004;58.4;54.2;4.3;78.0;54.2;23.8
976;Meer dan 3 500 kg;Diesel;10 jaar of ouder;2005;61.5;57.2;4.3;81.3;57.2;24.1
977;Meer dan 3 500 kg;Diesel;10 jaar of ouder;2006;67.9;62.9;4.9;87.7;62.9;24.7
978;Meer dan 3 500 kg;Diesel;10 jaar of ouder;2007;71.6;66.3;5.3;92.7;66.3;26.4
979;Meer dan 3 500 kg;Diesel;10 jaar of ouder;2008;71.6;66.3;5.4;92.9;66.3;26.7
980;Meer dan 3 500 kg;Diesel;10 jaar of ouder;2009;74.9;69.1;5.8;95.8;69.1;26.8
981;Meer dan 3 500 kg;Diesel;10 jaar of ouder;2010;76.0;68.5;7.5;100.0;68.5;31.5
982;Meer dan 3 500 kg;Diesel;10 jaar of ouder;2011;85.4;78.8;6.6;108.1;78.8;29.3
983;Meer dan 3 500 kg;Diesel;10 jaar of ouder;2012;82.4;75.6;6.8;105.2;75.6;29.6
984;Meer dan 3 500 kg;Diesel;10 jaar of ouder;2013;80.8;69.0;11.9;105.3;69.0;36.4
985;Meer dan 3 500 kg;Diesel;10 jaar of ouder;2014;77.4;66.3;11.1;101.5;66.3;35.2
986;Meer dan 3 500 kg;Diesel;10 jaar of ouder;2015;75.7;66.7;9.0;97.1;66.7;30.4
987;Meer dan 3 500 kg;Diesel;10 jaar of ouder;2016;84.3;73.0;11.3;106.3;73.0;33.3
988;Meer dan 3 500 kg;Diesel;10 jaar of ouder;2017;94.4;82.2;12.3;117.0;82.2;34.9
989;Meer dan 3 500 kg;Diesel;10 jaar of ouder;2018;102.2;87.2;15.0;125.5;87.2;38.4
990;Meer dan 3 500 kg;Diesel;10 jaar of ouder;2019;100.3;86.3;14.0;120.2;86.3;33.8
991;Meer dan 3 500 kg;Diesel;10 jaar of ouder;2020;86.1;75.4;10.7;100.2;75.4;24.7
992;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;1990;;;;;;
993;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;1991;;;;;;
994;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;1992;;;;;;
995;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;1993;;;;;;
996;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;1994;;;;;;
997;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;1995;;;;;;
998;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;1996;;;;;;
999;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;1997;;;;;;
1000;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;1998;;;;;;
1001;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;1999;;;;;;
1002;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;2000;;;;;;
1003;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;2001;;;;;;
1004;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;2002;2.3;2.1;0.2;3.4;2.1;1.2
1005;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;2003;1.9;1.7;0.2;2.4;1.7;0.6
1006;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;2004;1.6;1.5;0.1;2.1;1.5;0.6
1007;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;2005;1.8;1.7;0.1;2.3;1.7;0.6
1008;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;2006;1.7;1.6;0.1;2.1;1.6;0.5
1009;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;2007;1.6;1.5;0.1;2.0;1.5;0.6
1010;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;2008;1.5;1.4;0.1;2.2;1.4;0.8
1011;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;2009;1.1;1.0;0.1;2.1;1.0;1.1
1012;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;2010;2.1;1.9;0.2;3.2;1.9;1.3
1013;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;2011;2.5;2.4;0.1;3.3;2.4;0.9
1014;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;2012;2.5;2.4;0.1;3.0;2.4;0.6
1015;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;2013;3.5;3.1;0.4;3.8;3.1;0.8
1016;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;2014;4.7;4.2;0.4;4.9;4.2;0.7
1017;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;2015;4.1;3.9;0.2;4.4;3.9;0.5
1018;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;2016;4.6;4.3;0.3;4.9;4.3;0.6
1019;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;2017;6.8;6.1;0.6;7.8;6.1;1.6
1020;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;2018;8.2;7.1;1.1;9.9;7.1;2.7
1021;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;2019;7.5;6.6;0.8;8.2;6.6;1.6
1022;Meer dan 3 500 kg;Overige (excl. Diesel);Totaal;2020;7.2;6.6;0.6;7.4;6.6;0.8
1023;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;1990;;;;;;
1024;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;1991;;;;;;
1025;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;1992;;;;;;
1026;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;1993;;;;;;
1027;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;1994;;;;;;
1028;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;1995;;;;;;
1029;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;1996;;;;;;
1030;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;1997;;;;;;
1031;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;1998;;;;;;
1032;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;1999;;;;;;
1033;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2000;;;;;;
1034;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2001;;;;;;
1035;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2002;;;;;;
1036;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2003;;;;;;
1037;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2004;;;;;;
1038;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2005;;;;;;
1039;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2006;;;;;;
1040;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2007;;;;;;
1041;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2008;;;;;;
1042;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2009;;;;;;
1043;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2010;;;;;;
1044;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2011;;;;;;
1045;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2012;;;;;;
1046;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2013;;;;;;
1047;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2014;;;;;;
1048;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2015;;;;;;
1049;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2016;;;;;;
1050;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2017;;;;;;
1051;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2018;;;;;;
1052;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2019;;;;;;
1053;Meer dan 3 500 kg;Overige (excl. Diesel);0 tot 5 jaar;2020;;;;;;
1054;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;1990;;;;;;
1055;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;1991;;;;;;
1056;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;1992;;;;;;
1057;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;1993;;;;;;
1058;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;1994;;;;;;
1059;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;1995;;;;;;
1060;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;1996;;;;;;
1061;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;1997;;;;;;
1062;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;1998;;;;;;
1063;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;1999;;;;;;
1064;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2000;;;;;;
1065;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2001;;;;;;
1066;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2002;;;;;;
1067;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2003;;;;;;
1068;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2004;;;;;;
1069;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2005;;;;;;
1070;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2006;;;;;;
1071;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2007;;;;;;
1072;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2008;;;;;;
1073;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2009;;;;;;
1074;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2010;;;;;;
1075;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2011;;;;;;
1076;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2012;;;;;;
1077;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2013;;;;;;
1078;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2014;;;;;;
1079;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2015;;;;;;
1080;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2016;;;;;;
1081;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2017;;;;;;
1082;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2018;;;;;;
1083;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2019;;;;;;
1084;Meer dan 3 500 kg;Overige (excl. Diesel);5 tot 10 jaar;2020;;;;;;
1085;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;1990;;;;;;
1086;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;1991;;;;;;
1087;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;1992;;;;;;
1088;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;1993;;;;;;
1089;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;1994;;;;;;
1090;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;1995;;;;;;
1091;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;1996;;;;;;
1092;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;1997;;;;;;
1093;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;1998;;;;;;
1094;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;1999;;;;;;
1095;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2000;;;;;;
1096;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2001;;;;;;
1097;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2002;2.2;1.9;0.2;3.1;1.9;1.2
1098;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2003;1.8;1.6;0.1;2.2;1.6;0.6
1099;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2004;1.5;1.4;0.1;1.9;1.4;0.5
1100;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2005;1.8;1.6;0.1;2.2;1.6;0.5
1101;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2006;1.6;1.5;0.1;2.0;1.5;0.5
1102;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2007;1.5;1.4;0.1;2.0;1.4;0.5
1103;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2008;1.5;1.4;0.1;2.1;1.4;0.7
1104;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2009;1.0;0.9;0.1;1.9;0.9;1.0
1105;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2010;1.7;1.5;0.2;2.7;1.5;1.2
1106;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2011;1.6;1.5;0.1;2.3;1.5;0.9
1107;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2012;1.0;1.0;0.1;1.5;1.0;0.6
1108;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2013;1.2;1.1;0.2;1.6;1.1;0.5
1109;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2014;1.4;1.2;0.2;1.7;1.2;0.4
1110;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2015;0.9;0.8;0.1;1.1;0.8;0.3
1111;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2016;0.9;0.8;0.1;1.2;0.8;0.3
1112;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2017;1.3;1.2;0.1;1.7;1.2;0.5
1113;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2018;1.7;1.4;0.3;2.3;1.4;0.9
1114;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2019;1.3;1.1;0.2;1.8;1.1;0.7
1115;Meer dan 3 500 kg;Overige (excl. Diesel);10 jaar of ouder;2020;0.8;0.7;0.1;1.0;0.7;0.3
