ID;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;Perioden;Huishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouders_4;OverigeHuishoudens_5
8115;50;Gescheiden;2026;19526;8027;3512;7927;60
8116;50;Gescheiden;2027;18922;7773;3355;7734;60
8117;50;Gescheiden;2028;18628;7594;3313;7662;59
8118;50;Gescheiden;2029;18636;7619;3277;7680;60
8119;50;Gescheiden;2030;18556;7582;3251;7663;60
8120;50;Gescheiden;2031;18790;7719;3239;7771;61
8121;50;Gescheiden;2032;18497;7579;3186;7672;60
8122;50;Gescheiden;2033;17936;7356;3071;7450;59
8123;50;Gescheiden;2034;17868;7325;3059;7425;59
8124;50;Gescheiden;2035;18218;7481;3105;7572;60
8125;50;Gescheiden;2036;18434;7584;3125;7664;61
8126;50;Gescheiden;2037;18813;7753;3174;7824;62
8127;50;Gescheiden;2038;18962;7846;3179;7874;63
8128;50;Gescheiden;2039;19029;7860;3202;7904;63
8129;50;Gescheiden;2040;19280;7962;3246;8009;63
8130;50;Gescheiden;2041;19952;8260;3346;8280;66
8131;50;Gescheiden;2042;20027;8288;3362;8311;66
8132;50;Gescheiden;2043;19871;8228;3332;8245;66
8133;50;Gescheiden;2044;19813;8197;3326;8224;66
8134;50;Gescheiden;2045;19902;8238;3339;8259;66
8135;50;Gescheiden;2046;19540;8085;3279;8112;64
8136;50;Gescheiden;2047;19507;8088;3263;8092;64
8137;50;Gescheiden;2048;19701;8143;3310;8183;65
8138;50;Gescheiden;2049;20214;8366;3388;8393;67
8139;50;Gescheiden;2050;20350;8429;3406;8448;67
8140;51;Referentiepersonen;2007;133560;32201;87992;12865;502
8141;51;Referentiepersonen;2008;136171;33901;88451;13307;512
8142;51;Referentiepersonen;2009;138930;35402;89332;13680;516
8143;51;Referentiepersonen;2010;141640;37040;89830;14247;523
8144;51;Referentiepersonen;2011;145702;38852;91512;14803;535
8145;51;Referentiepersonen;2012;146221;39666;90906;15113;536
8146;51;Referentiepersonen;2013;150371;41295;92850;15677;549
8147;51;Referentiepersonen;2014;151485;42102;92712;16120;551
8148;51;Referentiepersonen;2015;153794;43521;93099;16614;560
8149;51;Referentiepersonen;2016;156147;44593;93948;17040;566
8150;51;Referentiepersonen;2017;153129;44077;91621;16875;556
8151;51;Referentiepersonen;2018;150915;43930;89730;16711;544
8152;51;Referentiepersonen;2019;150230;44290;88548;16852;540
8153;51;Referentiepersonen;2020;151537;44991;88888;17117;541
8154;51;Referentiepersonen;2021;158186;47748;91844;18032;562
8155;51;Referentiepersonen;2022;154678;47052;89360;17720;546
8156;51;Referentiepersonen;2023;148496;45749;85078;17146;523
8157;51;Referentiepersonen;2024;142255;44066;81204;16489;496
8158;51;Referentiepersonen;2025;131679;41042;74880;15299;458
8159;51;Referentiepersonen;2026;126871;39875;71804;14750;442
8160;51;Referentiepersonen;2027;121749;38597;68596;14131;425
8161;51;Referentiepersonen;2028;120529;38684;67482;13939;424
8162;51;Referentiepersonen;2029;119468;38280;66978;13793;417
8163;51;Referentiepersonen;2030;120602;38759;67552;13869;422
8164;51;Referentiepersonen;2031;120066;38554;67318;13775;419
8165;51;Referentiepersonen;2032;123273;39917;68866;14059;431
8166;51;Referentiepersonen;2033;122111;39532;68244;13910;425
8167;51;Referentiepersonen;2034;118886;38741;66215;13514;416
8168;51;Referentiepersonen;2035;118187;38484;65859;13432;412
8169;51;Referentiepersonen;2036;120617;39489;67021;13685;422
8170;51;Referentiepersonen;2037;122761;40445;68006;13881;429
8171;51;Referentiepersonen;2038;125892;41746;69519;14189;438
8172;51;Referentiepersonen;2039;126452;42159;69597;14253;443
8173;51;Referentiepersonen;2040;126603;42007;69859;14296;441
8174;51;Referentiepersonen;2041;128237;42469;70821;14502;445
8175;51;Referentiepersonen;2042;132473;43988;73011;15011;463
8176;51;Referentiepersonen;2043;132953;44051;73335;15104;463
8177;51;Referentiepersonen;2044;131811;43673;72665;15013;460
8178;51;Referentiepersonen;2045;131414;43448;72507;15002;457
8179;51;Referentiepersonen;2046;131925;43620;72750;15097;458
8180;51;Referentiepersonen;2047;129492;42768;71421;14853;450
8181;51;Referentiepersonen;2048;129068;42731;71053;14835;449
8182;51;Referentiepersonen;2049;130616;43018;72099;15047;452
8183;51;Referentiepersonen;2050;133883;44166;73801;15452;464
8184;51;Ongehuwd;2007;20894;15354;3314;1846;380
8185;51;Ongehuwd;2008;22576;16483;3624;2081;388
8186;51;Ongehuwd;2009;24653;17824;4042;2396;391
8187;51;Ongehuwd;2010;26494;18994;4420;2683;397
8188;51;Ongehuwd;2011;28538;20312;4831;2989;406
8189;51;Ongehuwd;2012;29875;21003;5204;3261;407
8190;51;Ongehuwd;2013;31621;22190;5521;3493;417
8191;51;Ongehuwd;2014;33035;22922;5926;3768;419
8192;51;Ongehuwd;2015;35084;24141;6418;4099;426
8193;51;Ongehuwd;2016;36801;25183;6831;4357;430
8194;51;Ongehuwd;2017;37199;25276;7046;4455;422
8195;51;Ongehuwd;2018;38633;25936;7578;4706;413
8196;51;Ongehuwd;2019;40296;26811;8138;4938;409
8197;51;Ongehuwd;2020;42531;27889;8966;5266;410
8198;51;Ongehuwd;2021;47104;30426;10409;5842;427
8199;51;Ongehuwd;2022;48021;30607;11048;5952;414
8200;51;Ongehuwd;2023;48672;30472;11784;6019;397
8201;51;Ongehuwd;2024;48498;29930;12211;5981;376
8202;51;Ongehuwd;2025;46121;28266;11863;5644;348
8203;51;Ongehuwd;2026;45919;27831;12196;5556;336
8204;51;Ongehuwd;2027;45788;27312;12693;5461;322
8205;51;Ongehuwd;2028;46908;27701;13408;5478;321
8206;51;Ongehuwd;2029;46796;27521;13539;5420;316
8207;51;Ongehuwd;2030;47966;27954;14212;5481;319
8208;51;Ongehuwd;2031;47778;27805;14244;5412;317
8209;51;Ongehuwd;2032;50194;28962;15332;5574;326
8210;51;Ongehuwd;2033;50019;28760;15399;5538;322
8211;51;Ongehuwd;2034;49071;28278;15094;5384;315
8212;51;Ongehuwd;2035;48660;28077;14934;5337;312
8213;51;Ongehuwd;2036;49846;28863;15231;5432;320
8214;51;Ongehuwd;2037;51137;29673;15612;5527;325
8215;51;Ongehuwd;2038;52799;30734;16070;5662;333
8216;51;Ongehuwd;2039;53083;31034;16038;5674;337
8217;51;Ongehuwd;2040;52923;30871;16022;5694;336
8218;51;Ongehuwd;2041;53566;31201;16229;5796;340
8219;51;Ongehuwd;2042;55401;32312;16720;6016;353
8220;51;Ongehuwd;2043;55576;32346;16795;6081;354
8221;51;Ongehuwd;2044;55116;32060;16638;6067;351
8222;51;Ongehuwd;2045;54926;31889;16597;6091;349
8223;51;Ongehuwd;2046;55168;32012;16654;6151;351
8224;51;Ongehuwd;2047;54146;31381;16345;6075;345
8225;51;Ongehuwd;2048;54039;31353;16255;6085;346
8226;51;Ongehuwd;2049;54616;31565;16500;6204;347
8227;51;Ongehuwd;2050;56058;32412;16897;6392;357
8228;51;Gehuwd;2007;83051;1738;80337;929;47
8229;51;Gehuwd;2008;83119;1770;80357;944;48
8230;51;Gehuwd;2009;83563;1787;80772;956;48
8231;51;Gehuwd;2010;83572;1814;80739;971;48
8232;51;Gehuwd;2011;84762;1854;81865;994;49
8233;51;Gehuwd;2012;83737;1861;80831;996;49
8234;51;Gehuwd;2013;85224;1903;82251;1020;50
8235;51;Gehuwd;2014;84568;1912;81580;1026;50
8236;51;Gehuwd;2015;84395;1941;81364;1039;51
8237;51;Gehuwd;2016;84736;1962;81671;1051;52
8238;51;Gehuwd;2017;82197;1925;79191;1030;51
8239;51;Gehuwd;2018;79887;1887;76940;1010;50
8240;51;Gehuwd;2019;78087;1870;75165;1002;50
8241;51;Gehuwd;2020;77646;1877;74710;1009;50
8242;51;Gehuwd;2021;79135;1951;76083;1049;52
8243;51;Gehuwd;2022;76147;1898;73175;1023;51
8244;51;Gehuwd;2023;71314;1817;68469;979;49
8245;51;Gehuwd;2024;67164;1725;64458;935;46
8246;51;Gehuwd;2025;61409;1597;58906;864;42
8247;51;Gehuwd;2026;58184;1540;55770;833;41
8248;51;Gehuwd;2027;54671;1476;52358;797;40
8249;51;Gehuwd;2028;52993;1467;50697;789;40
8250;51;Gehuwd;2029;52375;1448;50106;782;39
8251;51;Gehuwd;2030;52341;1463;50049;789;40
8252;51;Gehuwd;2031;52094;1457;49811;786;40
8253;51;Gehuwd;2032;52637;1498;50291;807;41
8254;51;Gehuwd;2033;51974;1478;49658;798;40
8255;51;Gehuwd;2034;50310;1443;48050;778;39
8256;51;Gehuwd;2035;50108;1432;47864;773;39
8257;51;Gehuwd;2036;50979;1465;48686;789;39
8258;51;Gehuwd;2037;51604;1487;49274;803;40
8259;51;Gehuwd;2038;52667;1521;50283;823;40
8260;51;Gehuwd;2039;52791;1534;50388;829;40
8261;51;Gehuwd;2040;53044;1531;50644;830;39
8262;51;Gehuwd;2041;53780;1545;51356;840;39
8263;51;Gehuwd;2042;55465;1598;52957;869;41
8264;51;Gehuwd;2043;55702;1598;53191;873;40
8265;51;Gehuwd;2044;55196;1583;52708;865;40
8266;51;Gehuwd;2045;55072;1573;52598;862;39
8267;51;Gehuwd;2046;55253;1576;52773;866;38
8268;51;Gehuwd;2047;54244;1544;51812;851;37
8269;51;Gehuwd;2048;53978;1541;51552;849;36
8270;51;Gehuwd;2049;54750;1548;52306;859;37
8271;51;Gehuwd;2050;56041;1587;53536;881;37
8272;51;Verweduwd;2007;4225;1867;443;1915;0
8273;51;Verweduwd;2008;4095;1832;438;1825;0
8274;51;Verweduwd;2009;3859;1740;389;1730;0
8275;51;Verweduwd;2010;3938;1774;401;1763;0
8276;51;Verweduwd;2011;3802;1745;377;1680;0
8277;51;Verweduwd;2012;3646;1703;360;1583;0
8278;51;Verweduwd;2013;3527;1687;340;1500;0
8279;51;Verweduwd;2014;3434;1665;322;1447;0
8280;51;Verweduwd;2015;3327;1646;309;1372;0
8281;51;Verweduwd;2016;3214;1627;284;1303;0
8282;51;Verweduwd;2017;3014;1558;261;1195;0
8283;51;Verweduwd;2018;2808;1488;236;1084;0
8284;51;Verweduwd;2019;2690;1445;225;1020;0
8285;51;Verweduwd;2020;2580;1421;206;953;0
8286;51;Verweduwd;2021;2587;1446;204;937;0
8287;51;Verweduwd;2022;2423;1372;188;863;0
8288;51;Verweduwd;2023;2223;1284;166;773;0
8289;51;Verweduwd;2024;2048;1197;151;700;0
8290;51;Verweduwd;2025;1843;1085;135;623;0
8291;51;Verweduwd;2026;1734;1033;125;576;0
8292;51;Verweduwd;2027;1596;964;112;520;0
8293;51;Verweduwd;2028;1534;938;104;492;0
8294;51;Verweduwd;2029;1501;922;101;478;0
8295;51;Verweduwd;2030;1489;922;99;468;0
8296;51;Verweduwd;2031;1467;912;96;459;0
8297;51;Verweduwd;2032;1474;924;94;456;0
8298;51;Verweduwd;2033;1444;909;92;443;0
8299;51;Verweduwd;2034;1396;881;89;426;0
8300;51;Verweduwd;2035;1379;871;89;419;0
8301;51;Verweduwd;2036;1398;886;89;423;0
8302;51;Verweduwd;2037;1407;895;89;423;0
8303;51;Verweduwd;2038;1429;913;89;427;0
8304;51;Verweduwd;2039;1429;916;89;424;0
8305;51;Verweduwd;2040;1421;913;88;420;0
8306;51;Verweduwd;2041;1424;919;88;417;0
8307;51;Verweduwd;2042;1460;948;89;423;0
8308;51;Verweduwd;2043;1453;946;88;419;0
8309;51;Verweduwd;2044;1434;936;87;411;0
8310;51;Verweduwd;2045;1411;926;85;400;0
8311;51;Verweduwd;2046;1406;926;84;396;0
8312;51;Verweduwd;2047;1370;906;82;382;0
8313;51;Verweduwd;2048;1353;900;80;373;0
8314;51;Verweduwd;2049;1356;902;81;373;0
8315;51;Verweduwd;2050;1371;919;80;372;0
8316;51;Gescheiden;2007;25390;13242;3898;8175;75
8317;51;Gescheiden;2008;26381;13816;4032;8457;76
8318;51;Gescheiden;2009;26855;14051;4129;8598;77
8319;51;Gescheiden;2010;27636;14458;4270;8830;78
8320;51;Gescheiden;2011;28600;14941;4439;9140;80
8321;51;Gescheiden;2012;28963;15099;4511;9273;80
8322;51;Gescheiden;2013;29999;15515;4738;9664;82
8323;51;Gescheiden;2014;30448;15603;4884;9879;82
8324;51;Gescheiden;2015;30988;15793;5008;10104;83
8325;51;Gescheiden;2016;31396;15821;5162;10329;84
8326;51;Gescheiden;2017;30719;15318;5123;10195;83
8327;51;Gescheiden;2018;29587;14619;4976;9911;81
8328;51;Gescheiden;2019;29157;14164;5020;9892;81
8329;51;Gescheiden;2020;28780;13804;5006;9889;81
8330;51;Gescheiden;2021;29360;13925;5148;10204;83
8331;51;Gescheiden;2022;28087;13175;4949;9882;81
8332;51;Gescheiden;2023;26287;12176;4659;9375;77
8333;51;Gescheiden;2024;24545;11214;4384;8873;74
8334;51;Gescheiden;2025;22306;10094;3976;8168;68
8335;51;Gescheiden;2026;21034;9471;3713;7785;65
8336;51;Gescheiden;2027;19694;8845;3433;7353;63
8337;51;Gescheiden;2028;19094;8578;3273;7180;63
8338;51;Gescheiden;2029;18796;8389;3232;7113;62
8339;51;Gescheiden;2030;18806;8420;3192;7131;63
8340;51;Gescheiden;2031;18727;8380;3167;7118;62
8341;51;Gescheiden;2032;18968;8533;3149;7222;64
8342;51;Gescheiden;2033;18674;8385;3095;7131;63
8343;51;Gescheiden;2034;18109;8139;2982;6926;62
8344;51;Gescheiden;2035;18040;8104;2972;6903;61
8345;51;Gescheiden;2036;18394;8275;3015;7041;63
8346;51;Gescheiden;2037;18613;8390;3031;7128;64
8347;51;Gescheiden;2038;18997;8578;3077;7277;65
8348;51;Gescheiden;2039;19149;8675;3082;7326;66
8349;51;Gescheiden;2040;19215;8692;3105;7352;66
8350;51;Gescheiden;2041;19467;8804;3148;7449;66
8351;51;Gescheiden;2042;20147;9130;3245;7703;69
8352;51;Gescheiden;2043;20222;9161;3261;7731;69
8353;51;Gescheiden;2044;20065;9094;3232;7670;69
8354;51;Gescheiden;2045;20005;9060;3227;7649;69
8355;51;Gescheiden;2046;20098;9106;3239;7684;69
8356;51;Gescheiden;2047;19732;8937;3182;7545;68
8357;51;Gescheiden;2048;19698;8937;3166;7528;67
8358;51;Gescheiden;2049;19894;9003;3212;7611;68
8359;51;Gescheiden;2050;20413;9248;3288;7807;70
8360;52;Referentiepersonen;2007;131073;32647;86211;11722;493
8361;52;Referentiepersonen;2008;133281;33724;87092;11968;497
8362;52;Referentiepersonen;2009;135880;35431;87586;12355;508
8363;52;Referentiepersonen;2010;138631;36933;88491;12695;512
8364;52;Referentiepersonen;2011;141327;38586;89020;13201;520
8365;52;Referentiepersonen;2012;145378;40427;90709;13709;533
8366;52;Referentiepersonen;2013;145869;41226;90124;13984;535
8367;52;Referentiepersonen;2014;150011;42888;92084;14492;547
8368;52;Referentiepersonen;2015;151099;43694;91964;14892;549
8369;52;Referentiepersonen;2016;153387;45118;92368;15342;559
8370;52;Referentiepersonen;2017;155712;46196;93218;15732;566
8371;52;Referentiepersonen;2018;152694;45636;90925;15578;555
8372;52;Referentiepersonen;2019;150482;45446;89050;15443;543
8373;52;Referentiepersonen;2020;149785;45787;87888;15572;538
8374;52;Referentiepersonen;2021;151070;46483;88216;15832;539
8375;52;Referentiepersonen;2022;157700;49288;91157;16694;561
8376;52;Referentiepersonen;2023;154199;48545;88690;16419;545
8377;52;Referentiepersonen;2024;148054;47174;84451;15907;522
8378;52;Referentiepersonen;2025;141833;45420;80609;15308;496
8379;52;Referentiepersonen;2026;131302;42293;74336;14216;457
8380;52;Referentiepersonen;2027;126520;41076;71286;13716;442
8381;52;Referentiepersonen;2028;121422;39738;68105;13155;424
8382;52;Referentiepersonen;2029;120213;39803;67004;12983;423
8383;52;Referentiepersonen;2030;119160;39392;66502;12850;416
8384;52;Referentiepersonen;2031;120288;39874;67067;12927;420
8385;52;Referentiepersonen;2032;119760;39668;66837;12836;419
8386;52;Referentiepersonen;2033;122951;41049;68366;13107;429
8387;52;Referentiepersonen;2034;121789;40648;67745;12972;424
8388;52;Referentiepersonen;2035;118572;39827;65729;12602;414
8389;52;Referentiepersonen;2036;117875;39565;65376;12524;410
8390;52;Referentiepersonen;2037;120300;40588;66529;12761;422
8391;52;Referentiepersonen;2038;122439;41562;67504;12946;427
8392;52;Referentiepersonen;2039;125558;42884;69004;13234;436
8393;52;Referentiepersonen;2040;126120;43304;69083;13292;441
8394;52;Referentiepersonen;2041;126275;43157;69346;13332;440
8395;52;Referentiepersonen;2042;127907;43636;70302;13524;445
8396;52;Referentiepersonen;2043;132128;45190;72478;13999;461
8397;52;Referentiepersonen;2044;132607;45259;72799;14087;462
8398;52;Referentiepersonen;2045;131475;44873;72139;14005;458
8399;52;Referentiepersonen;2046;131088;44647;71988;13998;455
8400;52;Referentiepersonen;2047;131595;44821;72231;14085;458
8401;52;Referentiepersonen;2048;129174;43951;70914;13861;448
8402;52;Referentiepersonen;2049;128752;43909;70553;13842;448
8403;52;Referentiepersonen;2050;130298;44215;71592;14041;450
8404;52;Ongehuwd;2007;19531;14677;2879;1600;375
8405;52;Ongehuwd;2008;20835;15576;3111;1771;377
8406;52;Ongehuwd;2009;22513;16708;3420;2000;385
8407;52;Ongehuwd;2010;24587;18056;3836;2306;389
8408;52;Ongehuwd;2011;26423;19231;4213;2584;395
8409;52;Ongehuwd;2012;28465;20559;4620;2882;404
8410;52;Ongehuwd;2013;29789;21246;4992;3145;406
8411;52;Ongehuwd;2014;31526;22438;5304;3369;415
8412;52;Ongehuwd;2015;32931;23168;5708;3638;417
8413;52;Ongehuwd;2016;34966;24385;6199;3958;424
8414;52;Ongehuwd;2017;36670;25425;6608;4208;429
8415;52;Ongehuwd;2018;37059;25508;6828;4303;420
8416;52;Ongehuwd;2019;38481;26160;7362;4547;412
8417;52;Ongehuwd;2020;40129;27027;7922;4772;408
8418;52;Ongehuwd;2021;42350;28103;8746;5092;409
8419;52;Ongehuwd;2022;46908;30648;10180;5654;426
8420;52;Ongehuwd;2023;47825;30824;10823;5764;414
8421;52;Ongehuwd;2024;48479;30682;11568;5833;396
8422;52;Ongehuwd;2025;48310;30132;12003;5799;376
8423;52;Ongehuwd;2026;45946;28454;11670;5475;347
8424;52;Ongehuwd;2027;45751;28015;12010;5390;336
8425;52;Ongehuwd;2028;45622;27488;12513;5300;321
8426;52;Ongehuwd;2029;46743;27876;13229;5318;320
8427;52;Ongehuwd;2030;46635;27695;13361;5264;315
8428;52;Ongehuwd;2031;47800;28128;14030;5324;318
8429;52;Ongehuwd;2032;47614;27980;14062;5255;317
8430;52;Ongehuwd;2033;50019;29139;15141;5414;325
8431;52;Ongehuwd;2034;49845;28935;15209;5380;321
8432;52;Ongehuwd;2035;48904;28450;14909;5231;314
8433;52;Ongehuwd;2036;48493;28247;14750;5185;311
8434;52;Ongehuwd;2037;49677;29036;15043;5278;320
8435;52;Ongehuwd;2038;50963;29849;15420;5370;324
8436;52;Ongehuwd;2039;52619;30913;15873;5501;332
8437;52;Ongehuwd;2040;52906;31216;15841;5513;336
8438;52;Ongehuwd;2041;52748;31055;15825;5533;335
8439;52;Ongehuwd;2042;53390;31389;16030;5632;339
8440;52;Ongehuwd;2043;55221;32506;16516;5847;352
8441;52;Ongehuwd;2044;55395;32541;16590;5911;353
8442;52;Ongehuwd;2045;54939;32256;16436;5897;350
8443;52;Ongehuwd;2046;54752;32086;16397;5921;348
8444;52;Ongehuwd;2047;54995;32209;16455;5980;351
8445;52;Ongehuwd;2048;53980;31578;16151;5907;344
8446;52;Ongehuwd;2049;53874;31550;16063;5916;345
8447;52;Ongehuwd;2050;54450;31766;16306;6032;346
8448;52;Gehuwd;2007;81627;1753;78995;835;44
8449;52;Gehuwd;2008;82224;1763;79573;843;45
8450;52;Gehuwd;2009;82328;1796;79628;858;46
8451;52;Gehuwd;2010;82805;1815;80074;870;46
8452;52;Gehuwd;2011;82842;1842;80070;883;47
8453;52;Gehuwd;2012;84042;1884;81206;904;48
8454;52;Gehuwd;2013;83040;1890;80195;907;48
8455;52;Gehuwd;2014;84542;1933;81631;929;49
8456;52;Gehuwd;2015;83902;1943;80977;933;49
8457;52;Gehuwd;2016;83747;1973;80778;946;50
8458;52;Gehuwd;2017;84091;1994;81088;958;51
8459;52;Gehuwd;2018;81583;1956;78638;939;50
8460;52;Gehuwd;2019;79294;1917;76407;921;49
8461;52;Gehuwd;2020;77516;1901;74652;914;49
8462;52;Gehuwd;2021;77069;1907;74194;919;49
8463;52;Gehuwd;2022;78552;1983;75563;956;50
8464;52;Gehuwd;2023;75583;1928;72674;932;49
8465;52;Gehuwd;2024;70795;1846;68010;892;47
8466;52;Gehuwd;2025;66679;1753;64029;852;45
8467;52;Gehuwd;2026;60970;1623;58518;788;41
8468;52;Gehuwd;2027;57771;1567;55406;758;40
8469;52;Gehuwd;2028;54288;1500;52022;727;39
8470;52;Gehuwd;2029;52626;1491;50376;720;39
8471;52;Gehuwd;2030;52012;1473;49788;713;38
8472;52;Gehuwd;2031;51974;1487;49729;719;39
8473;52;Gehuwd;2032;51730;1482;49493;716;39
8474;52;Gehuwd;2033;52267;1523;49969;736;39
8475;52;Gehuwd;2034;51605;1502;49336;728;39
8476;52;Gehuwd;2035;49951;1466;47738;709;38
8477;52;Gehuwd;2036;49750;1455;47554;704;37
8478;52;Gehuwd;2037;50614;1487;48370;719;38
8479;52;Gehuwd;2038;51234;1510;48954;732;38
8480;52;Gehuwd;2039;52290;1544;49957;751;38
8481;52;Gehuwd;2040;52415;1558;50063;756;38
8482;52;Gehuwd;2041;52666;1554;50318;756;38
8483;52;Gehuwd;2042;53401;1569;51027;766;39
8484;52;Gehuwd;2043;55073;1622;52619;793;39
8485;52;Gehuwd;2044;55309;1623;52852;795;39
8486;52;Gehuwd;2045;54809;1607;52375;789;38
8487;52;Gehuwd;2046;54692;1598;52269;788;37
8488;52;Gehuwd;2047;54873;1602;52444;790;37
8489;52;Gehuwd;2048;53870;1569;51490;776;35
8490;52;Gehuwd;2049;53610;1565;51235;775;35
8491;52;Gehuwd;2050;54377;1575;51984;783;35
8492;52;Verweduwd;2007;4674;2255;481;1938;0
8493;52;Verweduwd;2008;4552;2204;464;1884;0
8494;52;Verweduwd;2009;4418;2169;458;1791;0
8495;52;Verweduwd;2010;4177;2068;405;1704;0
8496;52;Verweduwd;2011;4243;2103;417;1723;0
8497;52;Verweduwd;2012;4105;2072;391;1642;0
8498;52;Verweduwd;2013;3940;2023;372;1545;0
8499;52;Verweduwd;2014;3821;2006;350;1465;0
8500;52;Verweduwd;2015;3718;1976;330;1412;0
8501;52;Verweduwd;2016;3605;1954;315;1336;0
8502;52;Verweduwd;2017;3487;1929;288;1270;0
8503;52;Verweduwd;2018;3275;1846;264;1165;0
8504;52;Verweduwd;2019;3059;1764;237;1058;0
8505;52;Verweduwd;2020;2932;1714;225;993;0
8506;52;Verweduwd;2021;2816;1684;204;928;0
8507;52;Verweduwd;2022;2824;1713;201;910;0
8508;52;Verweduwd;2023;2650;1628;184;838;0
8509;52;Verweduwd;2024;2436;1524;162;750;0
8510;52;Verweduwd;2025;2244;1421;146;677;0
8511;52;Verweduwd;2026;2024;1291;130;603;0
8512;52;Verweduwd;2027;1904;1227;120;557;0
8513;52;Verweduwd;2028;1757;1148;106;503;0
8514;52;Verweduwd;2029;1690;1117;99;474;0
8515;52;Verweduwd;2030;1654;1098;95;461;0
8516;52;Verweduwd;2031;1643;1099;92;452;0
8517;52;Verweduwd;2032;1621;1087;90;444;0
8518;52;Verweduwd;2033;1630;1102;87;441;0
8519;52;Verweduwd;2034;1596;1083;85;428;0
8520;52;Verweduwd;2035;1542;1050;82;410;0
8521;52;Verweduwd;2036;1524;1039;82;403;0
8522;52;Verweduwd;2037;1545;1057;82;406;0
8523;52;Verweduwd;2038;1556;1068;81;407;0
8524;52;Verweduwd;2039;1578;1088;81;409;0
8525;52;Verweduwd;2040;1576;1091;80;405;0
8526;52;Verweduwd;2041;1570;1089;80;401;0
8527;52;Verweduwd;2042;1573;1096;79;398;0
8528;52;Verweduwd;2043;1611;1129;80;402;0
8529;52;Verweduwd;2044;1603;1127;78;398;0
8530;52;Verweduwd;2045;1581;1114;77;390;0
8531;52;Verweduwd;2046;1559;1103;76;380;0
8532;52;Verweduwd;2047;1549;1101;74;374;0
8533;52;Verweduwd;2048;1511;1078;72;361;0
8534;52;Verweduwd;2049;1490;1070;70;350;0
8535;52;Verweduwd;2050;1495;1074;71;350;0
8536;52;Gescheiden;2007;25241;13962;3856;7349;74
8537;52;Gescheiden;2008;25670;14181;3944;7470;75
8538;52;Gescheiden;2009;26621;14758;4080;7706;77
8539;52;Gescheiden;2010;27062;14994;4176;7815;77
8540;52;Gescheiden;2011;27819;15410;4320;8011;78
8541;52;Gescheiden;2012;28766;15912;4492;8281;81
8542;52;Gescheiden;2013;29100;16067;4565;8387;81
8543;52;Gescheiden;2014;30122;16511;4799;8729;83
8544;52;Gescheiden;2015;30548;16607;4949;8909;83
8545;52;Gescheiden;2016;31069;16806;5076;9102;85
8546;52;Gescheiden;2017;31464;16848;5234;9296;86
8547;52;Gescheiden;2018;30777;16326;5195;9171;85
8548;52;Gescheiden;2019;29648;15605;5044;8917;82
8549;52;Gescheiden;2020;29208;15145;5089;8893;81
8550;52;Gescheiden;2021;28835;14789;5072;8893;81
8551;52;Gescheiden;2022;29416;14944;5213;9174;85
8552;52;Gescheiden;2023;28141;14165;5009;8885;82
8553;52;Gescheiden;2024;26344;13122;4711;8432;79
8554;52;Gescheiden;2025;24600;12114;4431;7980;75
8555;52;Gescheiden;2026;22362;10925;4018;7350;69
8556;52;Gescheiden;2027;21094;10267;3750;7011;66
8557;52;Gescheiden;2028;19755;9602;3464;6625;64
8558;52;Gescheiden;2029;19154;9319;3300;6471;64
8559;52;Gescheiden;2030;18859;9126;3258;6412;63
8560;52;Gescheiden;2031;18871;9160;3216;6432;63
8561;52;Gescheiden;2032;18795;9119;3192;6421;63
8562;52;Gescheiden;2033;19035;9285;3169;6516;65
8563;52;Gescheiden;2034;18743;9128;3115;6436;64
8564;52;Gescheiden;2035;18175;8861;3000;6252;62
8565;52;Gescheiden;2036;18108;8824;2990;6232;62
8566;52;Gescheiden;2037;18464;9008;3034;6358;64
8567;52;Gescheiden;2038;18686;9135;3049;6437;65
8568;52;Gescheiden;2039;19071;9339;3093;6573;66
8569;52;Gescheiden;2040;19223;9439;3099;6618;67
8570;52;Gescheiden;2041;19291;9459;3123;6642;67
8571;52;Gescheiden;2042;19543;9582;3166;6728;67
8572;52;Gescheiden;2043;20223;9933;3263;6957;70
8573;52;Gescheiden;2044;20300;9968;3279;6983;70
8574;52;Gescheiden;2045;20146;9896;3251;6929;70
8575;52;Gescheiden;2046;20085;9860;3246;6909;70
8576;52;Gescheiden;2047;20178;9909;3258;6941;70
8577;52;Gescheiden;2048;19813;9726;3201;6817;69
8578;52;Gescheiden;2049;19778;9724;3185;6801;68
8579;52;Gescheiden;2050;19976;9800;3231;6876;69
8580;53;Referentiepersonen;2007;128714;32751;85093;10382;488
8581;53;Referentiepersonen;2008;130681;34207;85267;10715;492
8582;53;Referentiepersonen;2009;132887;35294;86173;10924;496
8583;53;Referentiepersonen;2010;135470;37013;86705;11245;507
8584;53;Referentiepersonen;2011;138207;38523;87622;11551;511
8585;53;Referentiepersonen;2012;140897;40199;88181;11997;520
8586;53;Referentiepersonen;2013;144921;42069;89871;12449;532
8587;53;Referentiepersonen;2014;145386;42859;89313;12680;534
8588;53;Referentiepersonen;2015;149519;44557;91283;13132;547
8589;53;Referentiepersonen;2016;150583;45367;91182;13484;550
8590;53;Referentiepersonen;2017;152846;46803;91601;13883;559
8591;53;Referentiepersonen;2018;155137;47892;92455;14226;564
8592;53;Referentiepersonen;2019;152120;47293;90193;14080;554
