ID;AlleLeeftijden;Geslacht;RegioS2005;Perioden;TotaleBevolking_1;Autochtoon_2;Totaal1eEn2eGeneratie_3;k_1eGeneratie_4;k_2eGeneratie_5;Totaal1eEn2eGeneratie_6;k_1eGeneratie_7;k_2eGeneratie_8;Regiocode_9
1861;Totaal over alle leeftijden;Totaal bevolking;Dordrecht (SG);2007;291581;235993;22545;8742;13803;33043;18187;14856;15
1862;Totaal over alle leeftijden;Totaal bevolking;Dordrecht (SG);2008;293862;236764;22836;8815;14021;34262;18388;15874;15
1863;Totaal over alle leeftijden;Totaal bevolking;Dordrecht (SG);2009;296215;237603;23179;8898;14281;35433;18561;16872;15
1864;Totaal over alle leeftijden;Totaal bevolking;Dordrecht (SG);2010;298525;238402;23479;8965;14514;36644;18845;17799;15
1865;Totaal over alle leeftijden;Totaal bevolking;Dordrecht (SG);2011;300859;239221;23714;9021;14693;37924;19124;18800;15
1866;Totaal over alle leeftijden;Totaal bevolking;Dordrecht (SG);2012;303258;240034;24014;9135;14879;39210;19416;19794;15
1867;Totaal over alle leeftijden;Totaal bevolking;Dordrecht (SG);2013;305617;240879;24363;9279;15084;40375;19618;20757;15
1868;Totaal over alle leeftijden;Totaal bevolking;Dordrecht (SG);2014;307999;241704;24672;9388;15284;41623;19884;21739;15
1869;Totaal over alle leeftijden;Totaal bevolking;Dordrecht (SG);2015;310319;242470;25030;9512;15518;42819;20131;22688;15
1870;Totaal over alle leeftijden;Totaal bevolking;Dordrecht (SG);2016;312586;243172;25306;9591;15715;44108;20444;23664;15
1871;Totaal over alle leeftijden;Totaal bevolking;Dordrecht (SG);2017;314823;243919;25623;9677;15946;45281;20693;24588;15
1872;Totaal over alle leeftijden;Totaal bevolking;Dordrecht (SG);2018;316984;244571;25862;9779;16083;46551;20975;25576;15
1873;Totaal over alle leeftijden;Totaal bevolking;Dordrecht (SG);2019;319112;245228;26054;9762;16292;47830;21244;26586;15
1874;Totaal over alle leeftijden;Totaal bevolking;Dordrecht (SG);2020;321232;245874;26337;9849;16488;49021;21492;27529;15
1875;Totaal over alle leeftijden;Totaal bevolking;Dordrecht (SG);2021;323290;246495;26625;9941;16684;50170;21663;28507;15
1876;Totaal over alle leeftijden;Totaal bevolking;Dordrecht (SG);2022;325306;247158;26870;10010;16860;51278;21852;29426;15
1877;Totaal over alle leeftijden;Totaal bevolking;Dordrecht (SG);2023;327255;247716;27146;10123;17023;52393;22086;30307;15
1878;Totaal over alle leeftijden;Totaal bevolking;Dordrecht (SG);2024;329137;248261;27424;10194;17230;53452;22240;31212;15
1879;Totaal over alle leeftijden;Totaal bevolking;Dordrecht (SG);2025;330875;248733;27664;10235;17429;54478;22421;32057;15
1880;Totaal over alle leeftijden;Totaal bevolking;Breda (SG);2006;309161;255823;27106;10149;16957;26232;14856;11376;16
1881;Totaal over alle leeftijden;Totaal bevolking;Breda (SG);2007;310423;256485;27152;10170;16982;26786;14993;11793;16
1882;Totaal over alle leeftijden;Totaal bevolking;Breda (SG);2008;312070;257334;27370;10332;17038;27366;15129;12237;16
1883;Totaal over alle leeftijden;Totaal bevolking;Breda (SG);2009;313453;257986;27486;10453;17033;27981;15319;12662;16
1884;Totaal over alle leeftijden;Totaal bevolking;Breda (SG);2010;315167;258775;27756;10715;17041;28636;15528;13108;16
1885;Totaal over alle leeftijden;Totaal bevolking;Breda (SG);2011;316877;259558;27989;10965;17024;29330;15788;13542;16
1886;Totaal over alle leeftijden;Totaal bevolking;Breda (SG);2012;318561;260220;28321;11243;17078;30020;16018;14002;16
1887;Totaal over alle leeftijden;Totaal bevolking;Breda (SG);2013;320253;260922;28691;11558;17133;30640;16197;14443;16
1888;Totaal over alle leeftijden;Totaal bevolking;Breda (SG);2014;321870;261579;28995;11817;17178;31296;16470;14826;16
1889;Totaal over alle leeftijden;Totaal bevolking;Breda (SG);2015;323467;262241;29284;12108;17176;31942;16712;15230;16
1890;Totaal over alle leeftijden;Totaal bevolking;Breda (SG);2016;325001;262687;29704;12419;17285;32610;16991;15619;16
1891;Totaal over alle leeftijden;Totaal bevolking;Breda (SG);2017;326478;263142;30079;12707;17372;33257;17202;16055;16
1892;Totaal over alle leeftijden;Totaal bevolking;Breda (SG);2018;327833;263441;30411;12931;17480;33981;17480;16501;16
1893;Totaal over alle leeftijden;Totaal bevolking;Breda (SG);2019;329173;263930;30694;13176;17518;34549;17671;16878;16
1894;Totaal over alle leeftijden;Totaal bevolking;Breda (SG);2020;330479;264350;30945;13344;17601;35184;17878;17306;16
1895;Totaal over alle leeftijden;Totaal bevolking;Breda (SG);2021;331680;264674;31220;13593;17627;35786;18090;17696;16
1896;Totaal over alle leeftijden;Totaal bevolking;Breda (SG);2022;332837;264867;31561;13812;17749;36409;18350;18059;16
1897;Totaal over alle leeftijden;Totaal bevolking;Breda (SG);2023;333934;265016;31883;14026;17857;37035;18600;18435;16
1898;Totaal over alle leeftijden;Totaal bevolking;Breda (SG);2024;334916;265185;32103;14184;17919;37628;18840;18788;16
1899;Totaal over alle leeftijden;Totaal bevolking;Breda (SG);2025;335794;265234;32309;14300;18009;38251;19087;19164;16
1900;Totaal over alle leeftijden;Totaal bevolking;Tilburg (SG);2006;287714;236233;21514;7795;13719;29967;17251;12716;17
1901;Totaal over alle leeftijden;Totaal bevolking;Tilburg (SG);2007;288951;237037;21626;7805;13821;30288;17021;13267;17
1902;Totaal over alle leeftijden;Totaal bevolking;Tilburg (SG);2008;290679;238198;21731;7784;13947;30750;16895;13855;17
1903;Totaal over alle leeftijden;Totaal bevolking;Tilburg (SG);2009;292130;238985;21856;7777;14079;31289;16830;14459;17
1904;Totaal over alle leeftijden;Totaal bevolking;Tilburg (SG);2010;293921;240120;22049;7852;14197;31752;16776;14976;17
1905;Totaal over alle leeftijden;Totaal bevolking;Tilburg (SG);2011;295711;241294;22231;7916;14315;32186;16716;15470;17
1906;Totaal over alle leeftijden;Totaal bevolking;Tilburg (SG);2012;297422;242373;22357;8027;14330;32692;16653;16039;17
1907;Totaal over alle leeftijden;Totaal bevolking;Tilburg (SG);2013;299108;243309;22558;8148;14410;33241;16660;16581;17
1908;Totaal over alle leeftijden;Totaal bevolking;Tilburg (SG);2014;300799;244176;22839;8316;14523;33784;16692;17092;17
1909;Totaal over alle leeftijden;Totaal bevolking;Tilburg (SG);2015;302380;245149;23045;8431;14614;34186;16663;17523;17
1910;Totaal over alle leeftijden;Totaal bevolking;Tilburg (SG);2016;303902;246085;23211;8471;14740;34606;16672;17934;17
1911;Totaal over alle leeftijden;Totaal bevolking;Tilburg (SG);2017;305342;246885;23342;8534;14808;35115;16705;18410;17
1912;Totaal over alle leeftijden;Totaal bevolking;Tilburg (SG);2018;306723;247610;23529;8597;14932;35584;16811;18773;17
1913;Totaal over alle leeftijden;Totaal bevolking;Tilburg (SG);2019;308041;248429;23641;8649;14992;35971;16845;19126;17
1914;Totaal over alle leeftijden;Totaal bevolking;Tilburg (SG);2020;309297;249158;23754;8742;15012;36385;16827;19558;17
1915;Totaal over alle leeftijden;Totaal bevolking;Tilburg (SG);2021;310429;249748;23862;8807;15055;36819;16875;19944;17
1916;Totaal over alle leeftijden;Totaal bevolking;Tilburg (SG);2022;311503;250251;23938;8842;15096;37314;16996;20318;17
1917;Totaal over alle leeftijden;Totaal bevolking;Tilburg (SG);2023;312553;250768;23997;8868;15129;37788;17101;20687;17
1918;Totaal over alle leeftijden;Totaal bevolking;Tilburg (SG);2024;313478;251188;24058;8911;15147;38232;17206;21026;17
1919;Totaal over alle leeftijden;Totaal bevolking;Tilburg (SG);2025;314298;251612;24096;8912;15184;38590;17226;21364;17
1920;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch (SG);2006;186042;156579;14714;5391;9323;14749;8434;6315;18
1921;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch (SG);2007;185975;156420;14592;5335;9257;14963;8454;6509;18
1922;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch (SG);2008;186133;156424;14506;5326;9180;15203;8487;6716;18
1923;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch (SG);2009;186207;156244;14497;5354;9143;15466;8533;6933;18
1924;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch (SG);2010;186392;156152;14537;5391;9146;15703;8578;7125;18
1925;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch (SG);2011;186581;156055;14605;5456;9149;15921;8576;7345;18
1926;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch (SG);2012;186705;155926;14636;5490;9146;16143;8621;7522;18
1927;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch (SG);2013;186834;155746;14648;5547;9101;16440;8754;7686;18
1928;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch (SG);2014;186966;155553;14729;5619;9110;16684;8814;7870;18
1929;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch (SG);2015;187040;155295;14840;5683;9157;16905;8840;8065;18
1930;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch (SG);2016;187093;155069;14902;5742;9160;17122;8889;8233;18
1931;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch (SG);2017;187161;154887;14933;5775;9158;17341;8959;8382;18
1932;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch (SG);2018;187176;154615;15011;5824;9187;17550;9009;8541;18
1933;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch (SG);2019;187176;154253;15120;5899;9221;17803;9066;8737;18
1934;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch (SG);2020;187171;153984;15186;5960;9226;18001;9159;8842;18
1935;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch (SG);2021;187159;153666;15296;6023;9273;18197;9203;8994;18
1936;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch (SG);2022;187152;153360;15316;6022;9294;18476;9310;9166;18
1937;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch (SG);2023;187087;153067;15371;6052;9319;18649;9339;9310;18
1938;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch (SG);2024;187039;152777;15403;6080;9323;18859;9389;9470;18
1939;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch (SG);2025;186962;152370;15466;6111;9355;19126;9487;9639;18
1940;Totaal over alle leeftijden;Totaal bevolking;Eindhoven (SG);2006;404330;324407;41388;16161;25227;38535;22875;15660;19
1941;Totaal over alle leeftijden;Totaal bevolking;Eindhoven (SG);2007;404238;323908;41451;16286;25165;38879;22655;16224;19
1942;Totaal over alle leeftijden;Totaal bevolking;Eindhoven (SG);2008;403587;323055;41448;16311;25137;39084;22379;16705;19
1943;Totaal over alle leeftijden;Totaal bevolking;Eindhoven (SG);2009;403002;322179;41504;16398;25106;39319;22143;17176;19
1944;Totaal over alle leeftijden;Totaal bevolking;Eindhoven (SG);2010;402284;320970;41676;16668;25008;39638;21998;17640;19
1945;Totaal over alle leeftijden;Totaal bevolking;Eindhoven (SG);2011;401573;319811;41862;16945;24917;39900;21829;18071;19
1946;Totaal over alle leeftijden;Totaal bevolking;Eindhoven (SG);2012;400812;318739;42065;17282;24783;40008;21623;18385;19
1947;Totaal over alle leeftijden;Totaal bevolking;Eindhoven (SG);2013;400030;317437;42335;17627;24708;40258;21478;18780;19
1948;Totaal over alle leeftijden;Totaal bevolking;Eindhoven (SG);2014;399287;316047;42668;18068;24600;40572;21459;19113;19
1949;Totaal over alle leeftijden;Totaal bevolking;Eindhoven (SG);2015;398473;314669;42882;18372;24510;40922;21440;19482;19
1950;Totaal over alle leeftijden;Totaal bevolking;Eindhoven (SG);2016;397621;313239;43162;18698;24464;41220;21432;19788;19
1951;Totaal over alle leeftijden;Totaal bevolking;Eindhoven (SG);2017;396810;311878;43336;18953;24383;41596;21450;20146;19
1952;Totaal over alle leeftijden;Totaal bevolking;Eindhoven (SG);2018;395943;310525;43474;19076;24398;41944;21534;20410;19
1953;Totaal over alle leeftijden;Totaal bevolking;Eindhoven (SG);2019;395061;309193;43654;19287;24367;42214;21545;20669;19
1954;Totaal over alle leeftijden;Totaal bevolking;Eindhoven (SG);2020;394095;307871;43668;19337;24331;42556;21629;20927;19
1955;Totaal over alle leeftijden;Totaal bevolking;Eindhoven (SG);2021;393191;306641;43687;19411;24276;42863;21655;21208;19
1956;Totaal over alle leeftijden;Totaal bevolking;Eindhoven (SG);2022;392296;305436;43765;19520;24245;43095;21628;21467;19
1957;Totaal over alle leeftijden;Totaal bevolking;Eindhoven (SG);2023;391358;304173;43762;19574;24188;43423;21646;21777;19
1958;Totaal over alle leeftijden;Totaal bevolking;Eindhoven (SG);2024;390487;302916;43829;19668;24161;43742;21689;22053;19
1959;Totaal over alle leeftijden;Totaal bevolking;Eindhoven (SG);2025;389611;301620;43828;19731;24097;44163;21839;22324;19
1960;Totaal over alle leeftijden;Totaal bevolking;Geleen/Sittard (SG);2006;153114;124566;21805;6166;15639;6743;4173;2570;20
1961;Totaal over alle leeftijden;Totaal bevolking;Geleen/Sittard (SG);2007;152266;124218;21307;5891;15416;6741;4117;2624;20
1962;Totaal over alle leeftijden;Totaal bevolking;Geleen/Sittard (SG);2008;151446;123855;20847;5643;15204;6744;4033;2711;20
1963;Totaal over alle leeftijden;Totaal bevolking;Geleen/Sittard (SG);2009;150691;123398;20505;5468;15037;6788;3998;2790;20
1964;Totaal over alle leeftijden;Totaal bevolking;Geleen/Sittard (SG);2010;149933;123006;20093;5277;14816;6834;3947;2887;20
1965;Totaal over alle leeftijden;Totaal bevolking;Geleen/Sittard (SG);2011;149183;122500;19789;5178;14611;6894;3932;2962;20
1966;Totaal over alle leeftijden;Totaal bevolking;Geleen/Sittard (SG);2012;148451;122062;19440;5079;14361;6949;3925;3024;20
1967;Totaal over alle leeftijden;Totaal bevolking;Geleen/Sittard (SG);2013;147677;121555;19106;4972;14134;7016;3913;3103;20
1968;Totaal over alle leeftijden;Totaal bevolking;Geleen/Sittard (SG);2014;146936;120996;18826;4888;13938;7114;3928;3186;20
1969;Totaal over alle leeftijden;Totaal bevolking;Geleen/Sittard (SG);2015;146216;120514;18522;4778;13744;7180;3929;3251;20
1970;Totaal over alle leeftijden;Totaal bevolking;Geleen/Sittard (SG);2016;145453;120014;18221;4703;13518;7218;3915;3303;20
1971;Totaal over alle leeftijden;Totaal bevolking;Geleen/Sittard (SG);2017;144698;119509;17929;4625;13304;7260;3896;3364;20
1972;Totaal over alle leeftijden;Totaal bevolking;Geleen/Sittard (SG);2018;143947;118968;17591;4497;13094;7388;3940;3448;20
1973;Totaal over alle leeftijden;Totaal bevolking;Geleen/Sittard (SG);2019;143214;118429;17310;4423;12887;7475;3966;3509;20
1974;Totaal over alle leeftijden;Totaal bevolking;Geleen/Sittard (SG);2020;142459;117878;17011;4336;12675;7570;3988;3582;20
1975;Totaal over alle leeftijden;Totaal bevolking;Geleen/Sittard (SG);2021;141750;117354;16727;4245;12482;7669;4034;3635;20
1976;Totaal over alle leeftijden;Totaal bevolking;Geleen/Sittard (SG);2022;140976;116841;16377;4139;12238;7758;4046;3712;20
1977;Totaal over alle leeftijden;Totaal bevolking;Geleen/Sittard (SG);2023;140253;116298;16083;4084;11999;7872;4086;3786;20
1978;Totaal over alle leeftijden;Totaal bevolking;Geleen/Sittard (SG);2024;139472;115683;15818;4011;11807;7971;4123;3848;20
1979;Totaal over alle leeftijden;Totaal bevolking;Geleen/Sittard (SG);2025;138714;115174;15511;3908;11603;8029;4166;3863;20
1980;Totaal over alle leeftijden;Totaal bevolking;Heerlen (SG);2006;256932;192158;53612;17656;35956;11162;6783;4379;21
1981;Totaal over alle leeftijden;Totaal bevolking;Heerlen (SG);2007;254509;190950;52325;16938;35387;11234;6683;4551;21
1982;Totaal over alle leeftijden;Totaal bevolking;Heerlen (SG);2008;252194;189904;50976;16237;34739;11314;6629;4685;21
1983;Totaal over alle leeftijden;Totaal bevolking;Heerlen (SG);2009;249994;188834;49753;15639;34114;11407;6564;4843;21
1984;Totaal over alle leeftijden;Totaal bevolking;Heerlen (SG);2010;247897;187666;48672;15147;33525;11559;6554;5005;21
1985;Totaal over alle leeftijden;Totaal bevolking;Heerlen (SG);2011;245835;186580;47609;14718;32891;11646;6513;5133;21
1986;Totaal over alle leeftijden;Totaal bevolking;Heerlen (SG);2012;243836;185398;46641;14341;32300;11797;6549;5248;21
1987;Totaal over alle leeftijden;Totaal bevolking;Heerlen (SG);2013;241797;184372;45502;13920;31582;11923;6542;5381;21
1988;Totaal over alle leeftijden;Totaal bevolking;Heerlen (SG);2014;239859;183352;44494;13555;30939;12013;6486;5527;21
1989;Totaal over alle leeftijden;Totaal bevolking;Heerlen (SG);2015;237959;182380;43488;13180;30308;12091;6452;5639;21
1990;Totaal over alle leeftijden;Totaal bevolking;Heerlen (SG);2016;236040;181412;42437;12747;29690;12191;6445;5746;21
1991;Totaal over alle leeftijden;Totaal bevolking;Heerlen (SG);2017;234154;180404;41454;12344;29110;12296;6459;5837;21
1992;Totaal over alle leeftijden;Totaal bevolking;Heerlen (SG);2018;232290;179450;40497;12011;28486;12343;6407;5936;21
1993;Totaal over alle leeftijden;Totaal bevolking;Heerlen (SG);2019;230479;178537;39506;11618;27888;12436;6431;6005;21
1994;Totaal over alle leeftijden;Totaal bevolking;Heerlen (SG);2020;228658;177639;38593;11315;27278;12426;6388;6038;21
1995;Totaal over alle leeftijden;Totaal bevolking;Heerlen (SG);2021;226962;176819;37670;11008;26662;12473;6400;6073;21
1996;Totaal over alle leeftijden;Totaal bevolking;Heerlen (SG);2022;225184;175999;36639;10639;26000;12546;6395;6151;21
1997;Totaal over alle leeftijden;Totaal bevolking;Heerlen (SG);2023;223452;175150;35705;10356;25349;12597;6383;6214;21
1998;Totaal over alle leeftijden;Totaal bevolking;Heerlen (SG);2024;221744;174243;34820;10058;24762;12681;6420;6261;21
1999;Totaal over alle leeftijden;Totaal bevolking;Heerlen (SG);2025;220099;173362;33953;9819;24134;12784;6438;6346;21
2000;Totaal over alle leeftijden;Totaal bevolking;Maastricht (SG);2006;183084;149247;23712;9203;14509;10125;6417;3708;22
2001;Totaal over alle leeftijden;Totaal bevolking;Maastricht (SG);2007;182144;148572;23287;9008;14279;10285;6396;3889;22
2002;Totaal over alle leeftijden;Totaal bevolking;Maastricht (SG);2008;181335;147804;23055;8887;14168;10476;6359;4117;22
2003;Totaal over alle leeftijden;Totaal bevolking;Maastricht (SG);2009;180571;147119;22809;8793;14016;10643;6356;4287;22
2004;Totaal over alle leeftijden;Totaal bevolking;Maastricht (SG);2010;179870;146457;22593;8722;13871;10820;6382;4438;22
2005;Totaal over alle leeftijden;Totaal bevolking;Maastricht (SG);2011;179238;145748;22474;8750;13724;11016;6443;4573;22
2006;Totaal over alle leeftijden;Totaal bevolking;Maastricht (SG);2012;178628;145036;22349;8776;13573;11243;6473;4770;22
2007;Totaal over alle leeftijden;Totaal bevolking;Maastricht (SG);2013;177983;144367;22180;8777;13403;11436;6515;4921;22
2008;Totaal over alle leeftijden;Totaal bevolking;Maastricht (SG);2014;177386;143625;22012;8747;13265;11749;6620;5129;22
2009;Totaal over alle leeftijden;Totaal bevolking;Maastricht (SG);2015;176786;142916;21867;8709;13158;12003;6751;5252;22
2010;Totaal over alle leeftijden;Totaal bevolking;Maastricht (SG);2016;176137;142204;21688;8683;13005;12245;6839;5406;22
2011;Totaal over alle leeftijden;Totaal bevolking;Maastricht (SG);2017;175524;141396;21552;8705;12847;12576;6985;5591;22
2012;Totaal over alle leeftijden;Totaal bevolking;Maastricht (SG);2018;174902;140772;21313;8647;12666;12817;7098;5719;22
