ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;TotaleOppervlakte_4;TotaalVerkeersterrein_5;Spoorterrein_6;Wegverkeersterrein_7;Vliegveld_8;TotaalBebouwdTerrein_9;Woonterrein_10;TerreinVoorDetailhandelEnHoreca_11;TerreinVoorOpenbareVoorzieningen_12;TerreinVoorSociaalCultureleVoorz_13;Bedrijventerrein_14;TotaalSemiBebouwdTerrein_15;Stortplaats_16;Wrakkenopslagplaats_17;Begraafplaats_18;Delfstofwinplaats_19;Bouwterrein_20;SemiVerhardOverigTerrein_21;TotaalRecreatieterrein_22;ParkEnPlantsoen_23;Sportterrein_24;Volkstuin_25;DagrecreatiefTerrein_26;VerblijfsrecreatiefTerrein_27;TotaalAgrarischTerrein_28;TerreinVoorGlastuinbouw_29;OverigAgrarischTerrein_30;TotaalBosEnOpenNatuurlijkTerrein_31;Bos_32;OpenDroogNatuurlijkTerrein_33;OpenNatNatuurlijkTerrein_34;TotaalBinnenwater_35;IJsselmeerMarkermeer_36;AfgeslotenZeearm_37;RijnEnMaas_38;Randmeer_39;Spaarbekken_40;RecreatiefBinnenwater_41;BinnenwaterVoorDelfstofwinning_42;VloeiEnOfSlibveld_43;OverigBinnenwater_44;TotaalBuitenwater_45;WaddenzeeEemsDollard_46;Oosterschelde_47;Westerschelde_48;Noordzee_49
5953;Stationsomgeving;Heiloo                                  ;Buurt     ;BU03990504;42.0;3.0;1.0;3.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;2.0;0.0;0.0;30.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
5954;Wijk 06 Ypestein;Heiloo                                  ;Wijk      ;WK039906  ;229.0;11.0;0.0;11.0;0.0;109.0;59.0;0.0;5.0;25.0;20.0;3.0;0.0;0.0;1.0;2.0;0.0;0.0;26.0;0.0;25.0;0.0;0.0;0.0;62.0;0.0;62.0;10.0;10.0;0.0;0.0;8.0;;;;;0.0;0.0;0.0;0.0;8.0;;;;;
5955;Willibrord;Heiloo                                  ;Buurt     ;BU03990601;25.0;1.0;0.0;1.0;0.0;23.0;0.0;0.0;0.0;23.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
5956;Oude Werf;Heiloo                                  ;Buurt     ;BU03990602;18.0;1.0;0.0;1.0;0.0;15.0;0.0;0.0;5.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
5957;Zuid Oost;Heiloo                                  ;Buurt     ;BU03990603;94.0;5.0;0.0;5.0;0.0;35.0;33.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;15.0;0.0;15.0;0.0;0.0;0.0;22.0;0.0;22.0;10.0;10.0;0.0;0.0;5.0;;;;;0.0;0.0;0.0;0.0;5.0;;;;;
5958;Oosterzij;Heiloo                                  ;Buurt     ;BU03990604;92.0;4.0;0.0;4.0;0.0;37.0;26.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0;39.0;0.0;39.0;0.0;0.0;0.0;0.0;2.0;;;;;0.0;0.0;0.0;0.0;2.0;;;;;
5959;Wijk 07 Heiloo-Oost;Heiloo                                  ;Wijk      ;WK039907  ;325.0;16.0;0.0;16.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;276.0;0.0;276.0;2.0;2.0;0.0;0.0;7.0;;;;;0.0;0.0;0.0;0.0;7.0;;;;;
5960;Het Die;Heiloo                                  ;Buurt     ;BU03990701;325.0;16.0;0.0;16.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;276.0;0.0;276.0;2.0;2.0;0.0;0.0;7.0;;;;;0.0;0.0;0.0;0.0;7.0;;;;;
5961;Wijk 08 Heiloo Zuid-West;Heiloo                                  ;Wijk      ;WK039908  ;206.0;8.0;1.0;6.0;0.0;11.0;3.0;2.0;0.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;5.0;1.0;4.0;0.0;0.0;177.0;5.0;172.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
5962;De volkstuinen;Heiloo                                  ;Buurt     ;BU03990801;118.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;111.0;4.0;107.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
5963;Kapelbuurt;Heiloo                                  ;Buurt     ;BU03990802;88.0;5.0;1.0;4.0;0.0;11.0;3.0;2.0;0.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;5.0;1.0;1.0;0.0;0.0;66.0;1.0;64.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
5964;Den Helder;Den Helder                              ;Gemeente  ;GM0400    ;17883.0;222.0;18.0;174.0;30.0;1329.0;749.0;46.0;267.0;90.0;177.0;156.0;0.0;7.0;9.0;0.0;110.0;30.0;499.0;178.0;152.0;37.0;4.0;130.0;1789.0;0.0;1789.0;515.0;53.0;438.0;24.0;217.0;;;;;0.0;18.0;0.0;0.0;199.0;13157.0;9133.0;;;4024.0
5965;Wijk 01 Stad binnen de Linie-Oost;Den Helder                              ;Wijk      ;WK040001  ;457.0;18.0;4.0;14.0;0.0;370.0;88.0;18.0;197.0;10.0;58.0;16.0;0.0;0.0;0.0;0.0;2.0;14.0;7.0;3.0;5.0;0.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;36.0;;;;;0.0;4.0;0.0;0.0;32.0;0.0;0.0;;;
5966;Marinehaven;Den Helder                              ;Buurt     ;BU04000100;189.0;0.0;0.0;0.0;0.0;183.0;0.0;0.0;183.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
5967;Oostsloot;Den Helder                              ;Buurt     ;BU04000101;14.0;0.0;0.0;0.0;0.0;13.0;12.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
5968;Centrum;Den Helder                              ;Buurt     ;BU04000102;19.0;1.0;0.0;0.0;0.0;19.0;7.0;9.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
5969;Willemsoord;Den Helder                              ;Buurt     ;BU04000103;59.0;5.0;0.0;5.0;0.0;31.0;5.0;7.0;0.0;4.0;15.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0;0.0;9.0;;;;;0.0;2.0;0.0;0.0;8.0;0.0;0.0;;;
5970;Sluisdijk;Den Helder                              ;Buurt     ;BU04000104;14.0;2.0;1.0;1.0;0.0;10.0;8.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
5971;Visbuurt;Den Helder                              ;Buurt     ;BU04000105;24.0;0.0;0.0;0.0;0.0;23.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
5972;Grachtengordel;Den Helder                              ;Buurt     ;BU04000106;19.0;3.0;0.0;3.0;0.0;8.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;;;0.0;1.0;0.0;0.0;6.0;;;;;
5973;Havenbuurt;Den Helder                              ;Buurt     ;BU04000107;63.0;2.0;0.0;2.0;0.0;42.0;0.0;0.0;8.0;3.0;31.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;16.0;;;;;0.0;1.0;0.0;0.0;15.0;0.0;0.0;;;
5974;Vogelbuurt;Den Helder                              ;Buurt     ;BU04000108;36.0;4.0;2.0;1.0;0.0;29.0;25.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
5975;Mijnendienst;Den Helder                              ;Buurt     ;BU04000109;19.0;1.0;0.0;0.0;0.0;12.0;0.0;0.0;4.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
5976;Wijk 02 Stad binnen de Linie-West;Den Helder                              ;Wijk      ;WK040002  ;265.0;14.0;2.0;12.0;0.0;163.0;119.0;1.0;30.0;13.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;33.0;28.0;5.0;0.0;0.0;0.0;22.0;0.0;22.0;0.0;0.0;0.0;0.0;28.0;;;;;0.0;3.0;0.0;0.0;25.0;0.0;0.0;;;0.0
5977;Oud Den Helder;Den Helder                              ;Buurt     ;BU04000200;49.0;2.0;0.0;2.0;0.0;28.0;28.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;4.0;3.0;1.0;0.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;;
5978;Van Galenbuurt;Den Helder                              ;Buurt     ;BU04000201;21.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
5979;Indische buurt-Noord;Den Helder                              ;Buurt     ;BU04000202;30.0;2.0;0.0;2.0;0.0;18.0;15.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;;;;;0.0;1.0;0.0;0.0;2.0;;;;;
5980;Indische buurt-Zuid;Den Helder                              ;Buurt     ;BU04000203;17.0;2.0;0.0;2.0;0.0;14.0;13.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
5981;Geleerdenbuurt;Den Helder                              ;Buurt     ;BU04000204;30.0;3.0;1.0;2.0;0.0;21.0;18.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
5982;Tuindorp-West;Den Helder                              ;Buurt     ;BU04000205;20.0;1.0;0.0;1.0;0.0;17.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
5983;Tuindorp-Oost;Den Helder                              ;Buurt     ;BU04000206;9.0;1.0;0.0;1.0;0.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
5984;Fort Erfprins;Den Helder                              ;Buurt     ;BU04000207;55.0;2.0;0.0;2.0;0.0;24.0;0.0;0.0;24.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;11.0;0.0;0.0;0.0;0.0;15.0;;;;;0.0;0.0;0.0;0.0;15.0;0.0;0.0;;;0.0
5985;Fort Dirksz Admiraal;Den Helder                              ;Buurt     ;BU04000208;34.0;2.0;1.0;1.0;0.0;12.0;0.0;0.0;6.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;;;;;0.0;1.0;0.0;0.0;5.0;;;;;
5986;Wijk 03 Nieuw Den Helder-West;Den Helder                              ;Wijk      ;WK040003  ;411.0;12.0;0.0;12.0;0.0;64.0;61.0;1.0;0.0;2.0;0.0;14.0;0.0;0.0;9.0;0.0;0.0;5.0;56.0;4.0;33.0;9.0;4.0;7.0;56.0;0.0;56.0;198.0;48.0;148.0;2.0;11.0;;;;;0.0;3.0;0.0;0.0;8.0;0.0;;;;0.0
5987;Huisduinen;Den Helder                              ;Buurt     ;BU04000300;196.0;7.0;0.0;7.0;0.0;17.0;15.0;0.0;0.0;2.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;5.0;5.0;0.0;1.0;0.0;4.0;0.0;39.0;0.0;39.0;117.0;3.0;113.0;1.0;6.0;;;;;0.0;0.0;0.0;0.0;6.0;0.0;;;;0.0
5988;Liniebuurt;Den Helder                              ;Buurt     ;BU04000301;61.0;2.0;0.0;2.0;0.0;5.0;4.0;1.0;0.0;0.0;0.0;9.0;0.0;0.0;9.0;0.0;0.0;0.0;26.0;4.0;13.0;9.0;0.0;0.0;17.0;0.0;17.0;0.0;0.0;0.0;0.0;2.0;;;;;0.0;0.0;0.0;0.0;2.0;;;;;
5989;Jeruzalem;Den Helder                              ;Buurt     ;BU04000302;23.0;1.0;0.0;1.0;0.0;14.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
5990;Duinbuurt;Den Helder                              ;Buurt     ;BU04000303;45.0;1.0;0.0;1.0;0.0;28.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;3.0;7.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
5991;Donkere Duinen;Den Helder                              ;Buurt     ;BU04000304;86.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;5.0;0.0;0.0;7.0;0.0;0.0;0.0;70.0;42.0;28.0;0.0;3.0;;;;;0.0;3.0;0.0;0.0;0.0;0.0;;;;0.0
5992;Wijk 04 Nieuw Den Helder-Oost;Den Helder                              ;Wijk      ;WK040004  ;379.0;20.0;1.0;19.0;0.0;180.0;131.0;6.0;7.0;18.0;18.0;19.0;0.0;0.0;0.0;0.0;19.0;0.0;60.0;13.0;30.0;18.0;0.0;0.0;75.0;0.0;75.0;16.0;2.0;14.0;0.0;9.0;;;;;0.0;0.0;0.0;0.0;9.0;;;;;
5993;Nieuwlandbuurt;Den Helder                              ;Buurt     ;BU04000400;39.0;2.0;0.0;2.0;0.0;20.0;18.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;7.0;9.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
5994;Golfstroombuurt;Den Helder                              ;Buurt     ;BU04000401;16.0;0.0;0.0;0.0;0.0;12.0;12.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
5995;Grote Rivierenbuurt;Den Helder                              ;Buurt     ;BU04000402;28.0;1.0;0.0;1.0;0.0;19.0;15.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
5996;Kleine Rivierenbuurt;Den Helder                              ;Buurt     ;BU04000403;7.0;1.0;0.0;1.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
5997;Deltabuurt;Den Helder                              ;Buurt     ;BU04000404;17.0;1.0;0.0;1.0;0.0;11.0;11.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
5998;Falga;Den Helder                              ;Buurt     ;BU04000405;11.0;0.0;0.0;0.0;0.0;9.0;8.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
5999;Zuiderzeebuurt;Den Helder                              ;Buurt     ;BU04000406;10.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
6000;Schepenbuurt;Den Helder                              ;Buurt     ;BU04000407;29.0;1.0;0.0;1.0;0.0;24.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
6001;Nieuw Den Helder Zuid-Oost;Den Helder                              ;Buurt     ;BU04000408;49.0;1.0;0.0;1.0;0.0;26.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;19.0;0.0;0.0;0.0;0.0;2.0;;;;;0.0;0.0;0.0;0.0;2.0;;;;;
6002;Dirksz Admiraal;Den Helder                              ;Buurt     ;BU04000409;173.0;13.0;1.0;12.0;0.0;45.0;3.0;0.0;7.0;16.0;18.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;33.0;3.0;21.0;9.0;0.0;0.0;53.0;0.0;53.0;16.0;2.0;14.0;0.0;3.0;;;;;0.0;0.0;0.0;0.0;3.0;;;;;
6003;Wijk 05 De Schooten;Den Helder                              ;Wijk      ;WK040005  ;360.0;26.0;3.0;23.0;0.0;186.0;124.0;9.0;11.0;2.0;41.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;99.0;69.0;27.0;4.0;0.0;0.0;12.0;0.0;12.0;0.0;0.0;0.0;0.0;36.0;;;;;0.0;5.0;0.0;0.0;31.0;;;;;
6004;Westoever;Den Helder                              ;Buurt     ;BU04000500;71.0;4.0;1.0;3.0;0.0;32.0;0.0;5.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;21.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;;;;;0.0;3.0;0.0;0.0;7.0;;;;;
6005;Marina;Den Helder                              ;Buurt     ;BU04000501;32.0;1.0;0.0;1.0;0.0;14.0;14.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;;;;;0.0;2.0;0.0;0.0;11.0;;;;;
6006;Schouten en Schepenenbuurt;Den Helder                              ;Buurt     ;BU04000502;30.0;2.0;1.0;2.0;0.0;18.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
6007;Walvisvaarderbuurt;Den Helder                              ;Buurt     ;BU04000503;23.0;2.0;0.0;2.0;0.0;12.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
6008;Zeeloodsenbuurt;Den Helder                              ;Buurt     ;BU04000504;60.0;4.0;0.0;4.0;0.0;41.0;18.0;0.0;10.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;9.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;;;;;0.0;0.0;0.0;0.0;4.0;;;;;
6009;Boerderijbuurt;Den Helder                              ;Buurt     ;BU04000505;24.0;1.0;1.0;1.0;0.0;16.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
6010;Schooten-Centrum;Den Helder                              ;Buurt     ;BU04000506;29.0;2.0;0.0;2.0;0.0;17.0;11.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;;;;;0.0;0.0;0.0;0.0;4.0;;;;;
6011;Landmetersbuurt;Den Helder                              ;Buurt     ;BU04000507;29.0;2.0;1.0;1.0;0.0;15.0;14.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
6012;Waterkeringsbuurt;Den Helder                              ;Buurt     ;BU04000508;20.0;1.0;0.0;1.0;0.0;11.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
6013;Guldemond;Den Helder                              ;Buurt     ;BU04000509;42.0;6.0;0.0;6.0;0.0;10.0;9.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;6.0;13.0;2.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;4.0;;;;;0.0;0.0;0.0;0.0;4.0;;;;;
6014;Wijk 06 Het Koegras;Den Helder                              ;Wijk      ;WK040006  ;1422.0;98.0;8.0;60.0;30.0;103.0;13.0;6.0;22.0;3.0;59.0;85.0;0.0;7.0;0.0;0.0;72.0;6.0;24.0;2.0;20.0;2.0;0.0;0.0;1038.0;0.0;1038.0;18.0;1.0;10.0;6.0;57.0;;;;;0.0;0.0;0.0;0.0;57.0;1.0;1.0;;;
6015;Julianadorp-Oost;Den Helder                              ;Buurt     ;BU04000600;59.0;1.0;0.0;1.0;0.0;19.0;12.0;3.0;0.0;3.0;3.0;20.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;18.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
6016;Oostoever;Den Helder                              ;Buurt     ;BU04000601;147.0;11.0;0.0;11.0;0.0;42.0;0.0;0.0;22.0;0.0;20.0;34.0;0.0;7.0;0.0;0.0;21.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;15.0;18.0;1.0;10.0;6.0;28.0;;;;;0.0;0.0;0.0;0.0;28.0;1.0;1.0;;;
6017;Friesebuurt;Den Helder                              ;Buurt     ;BU04000602;134.0;14.0;1.0;10.0;3.0;3.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;111.0;0.0;111.0;0.0;0.0;0.0;0.0;4.0;;;;;0.0;0.0;0.0;0.0;4.0;;;;;
6018;Kooypunt;Den Helder                              ;Buurt     ;BU04000603;135.0;13.0;3.0;11.0;0.0;36.0;2.0;0.0;0.0;0.0;35.0;22.0;0.0;0.0;0.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;0.0;55.0;0.0;0.0;0.0;0.0;9.0;;;;;0.0;0.0;0.0;0.0;9.0;;;;;
6019;Koegras-Noord;Den Helder                              ;Buurt     ;BU04000604;360.0;11.0;3.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;343.0;0.0;343.0;0.0;0.0;0.0;0.0;4.0;;;;;0.0;0.0;0.0;0.0;4.0;;;;;
6020;Blauwe Keet;Den Helder                              ;Buurt     ;BU04000605;314.0;8.0;2.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;302.0;0.0;302.0;0.0;0.0;0.0;0.0;3.0;;;;;0.0;0.0;0.0;0.0;3.0;;;;;
