ID;Geslacht;Leeftijd;WijkenEnBuurten;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
1145;Totaal mannen en vrouwen;15 tot 75 jaar;Zeeburgereiland Noordoost;40;30;;;;;
1146;Totaal mannen en vrouwen;15 tot 75 jaar;IJburg West;11930;8780;74.0;78.0;51.0;27.0;22.0
1147;Totaal mannen en vrouwen;15 tot 75 jaar;Steigereiland Noord;1230;920;75.0;76.0;48.0;28.0;24.0
1148;Totaal mannen en vrouwen;15 tot 75 jaar;Steigereiland Zuid;1930;1410;73.0;76.0;49.0;27.0;24.0
1149;Totaal mannen en vrouwen;15 tot 75 jaar;Haveneiland Zuidwest/Rieteiland West;2150;1640;76.0;72.0;48.0;24.0;28.0
1150;Totaal mannen en vrouwen;15 tot 75 jaar;Haveneiland Noordwest;2240;1620;72.0;82.0;50.0;32.0;18.0
1151;Totaal mannen en vrouwen;15 tot 75 jaar;Haveneiland Noordoost;4380;3190;73.0;81.0;54.0;27.0;19.0
1152;Totaal mannen en vrouwen;15 tot 75 jaar;Sloterdijk;460;370;81.0;81.0;56.0;25.0;19.0
1153;Totaal mannen en vrouwen;15 tot 75 jaar;Woon- en Groengebied Sloterdijk;390;350;89.0;82.0;58.0;24.0;18.0
1154;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Sloterdijk I;60;20;;;;;
1155;Totaal mannen en vrouwen;15 tot 75 jaar;Landlust;15580;10730;69.0;82.0;47.0;35.0;18.0
1156;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Landlust;510;440;86.0;85.0;49.0;36.0;15.0
1157;Totaal mannen en vrouwen;15 tot 75 jaar;Bosleeuw;4610;2990;65.0;82.0;45.0;38.0;18.0
1158;Totaal mannen en vrouwen;15 tot 75 jaar;Landlust Zuid;3450;2470;72.0;80.0;49.0;31.0;20.0
1159;Totaal mannen en vrouwen;15 tot 75 jaar;Erasmusparkbuurt Oost;1520;1090;71.0;79.0;47.0;32.0;21.0
1160;Totaal mannen en vrouwen;15 tot 75 jaar;Gibraltarbuurt;3570;2400;67.0;82.0;46.0;36.0;18.0
1161;Totaal mannen en vrouwen;15 tot 75 jaar;Landlust Noord;1930;1340;70.0;83.0;47.0;36.0;17.0
1162;Totaal mannen en vrouwen;15 tot 75 jaar;Erasmuspark;5000;3810;76.0;82.0;49.0;34.0;18.0
1163;Totaal mannen en vrouwen;15 tot 75 jaar;Erasmusparkbuurt West;3480;2710;78.0;81.0;49.0;32.0;19.0
1164;Totaal mannen en vrouwen;15 tot 75 jaar;Robert Scottbuurt Oost;1520;1100;72.0;85.0;48.0;37.0;15.0
1165;Totaal mannen en vrouwen;15 tot 75 jaar;De Kolenkit;8890;5790;65.0;85.0;47.0;38.0;15.0
1166;Totaal mannen en vrouwen;15 tot 75 jaar;Robert Scottbuurt West;1670;1140;68.0;85.0;42.0;43.0;15.0
1167;Totaal mannen en vrouwen;15 tot 75 jaar;Laan van Spartaan;2000;1310;66.0;86.0;47.0;39.0;14.0
1168;Totaal mannen en vrouwen;15 tot 75 jaar;Kolenkitbuurt Zuid;1740;1160;67.0;85.0;51.0;34.0;15.0
1169;Totaal mannen en vrouwen;15 tot 75 jaar;Kolenkitbuurt Noord;3480;2180;63.0;85.0;49.0;36.0;15.0
1170;Totaal mannen en vrouwen;15 tot 75 jaar;Geuzenbuurt;5670;4360;77.0;79.0;45.0;33.0;21.0
1171;Totaal mannen en vrouwen;15 tot 75 jaar;Geuzenhofbuurt;1470;1220;83.0;81.0;47.0;34.0;19.0
1172;Totaal mannen en vrouwen;15 tot 75 jaar;Trompbuurt;2610;2020;77.0;78.0;45.0;33.0;22.0
1173;Totaal mannen en vrouwen;15 tot 75 jaar;Pieter van der Doesbuurt;1580;1120;71.0;77.0;44.0;33.0;23.0
1174;Totaal mannen en vrouwen;15 tot 75 jaar;Van Galenbuurt;4730;3220;68.0;81.0;45.0;36.0;19.0
1175;Totaal mannen en vrouwen;15 tot 75 jaar;John Franklinbuurt;1660;1180;71.0;80.0;43.0;37.0;20.0
1176;Totaal mannen en vrouwen;15 tot 75 jaar;Jan Maijenbuurt;1930;1260;65.0;82.0;46.0;36.0;18.0
1177;Totaal mannen en vrouwen;15 tot 75 jaar;Orteliusbuurt Noord;1140;780;68.0;82.0;48.0;34.0;18.0
1178;Totaal mannen en vrouwen;15 tot 75 jaar;Mercatorpark;0;0;;;;;
1179;Totaal mannen en vrouwen;15 tot 75 jaar;Hoofdweg e.o.;8620;6150;71.0;82.0;46.0;35.0;18.0
1180;Totaal mannen en vrouwen;15 tot 75 jaar;Balboaplein e.o.;2570;1820;71.0;82.0;45.0;38.0;18.0
1181;Totaal mannen en vrouwen;15 tot 75 jaar;Columbusplein e.o.;2910;1980;68.0;82.0;47.0;35.0;18.0
1182;Totaal mannen en vrouwen;15 tot 75 jaar;Orteliusbuurt Midden;1630;1200;74.0;81.0;48.0;32.0;19.0
1183;Totaal mannen en vrouwen;15 tot 75 jaar;Orteliusbuurt Zuid;1510;1150;76.0;80.0;46.0;35.0;20.0
1184;Totaal mannen en vrouwen;15 tot 75 jaar;Westindische Buurt;5680;4410;78.0;81.0;48.0;32.0;19.0
1185;Totaal mannen en vrouwen;15 tot 75 jaar;Paramariboplein e.o.;3130;2440;78.0;81.0;49.0;31.0;19.0
1186;Totaal mannen en vrouwen;15 tot 75 jaar;Postjeskade e.o.;2550;1960;77.0;81.0;47.0;33.0;19.0
1187;Totaal mannen en vrouwen;15 tot 75 jaar;Hoofddorppleinbuurt;9920;7720;78.0;80.0;51.0;30.0;20.0
1188;Totaal mannen en vrouwen;15 tot 75 jaar;Surinamepleinbuurt;1250;980;78.0;73.0;45.0;28.0;27.0
1189;Totaal mannen en vrouwen;15 tot 75 jaar;Westlandgrachtbuurt;3000;2350;79.0;82.0;53.0;29.0;18.0
1190;Totaal mannen en vrouwen;15 tot 75 jaar;Aalsmeerwegbuurt West;2180;1760;81.0;82.0;53.0;29.0;18.0
1191;Totaal mannen en vrouwen;15 tot 75 jaar;Aalsmeerwegbuurt Oost;1870;1440;77.0;81.0;51.0;30.0;19.0
1192;Totaal mannen en vrouwen;15 tot 75 jaar;Legmeerpleinbuurt;1400;1070;76.0;78.0;49.0;29.0;22.0
1193;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Schinkel;220;120;53.0;;;;
1194;Totaal mannen en vrouwen;15 tot 75 jaar;Schinkelbuurt;3450;2560;74.0;80.0;47.0;33.0;20.0
1195;Totaal mannen en vrouwen;15 tot 75 jaar;Schinkelbuurt Noord;2150;1670;78.0;79.0;47.0;32.0;21.0
1196;Totaal mannen en vrouwen;15 tot 75 jaar;Schinkelbuurt Zuid;1300;900;69.0;81.0;48.0;33.0;19.0
1197;Totaal mannen en vrouwen;15 tot 75 jaar;Willemspark;4300;2990;70.0;69.0;47.0;22.0;31.0
1198;Totaal mannen en vrouwen;15 tot 75 jaar;Valeriusbuurt Oost;1050;700;66.0;65.0;47.0;18.0;35.0
1199;Totaal mannen en vrouwen;15 tot 75 jaar;Valeriusbuurt West;2000;1430;71.0;74.0;50.0;23.0;26.0
1200;Totaal mannen en vrouwen;15 tot 75 jaar;Willemsparkbuurt Noord;1250;870;70.0;65.0;41.0;24.0;35.0
1201;Totaal mannen en vrouwen;15 tot 75 jaar;Vondelpark West;0;0;;;;;
1202;Totaal mannen en vrouwen;15 tot 75 jaar;Museumkwartier;9720;6780;70.0;67.0;45.0;22.0;33.0
1203;Totaal mannen en vrouwen;15 tot 75 jaar;Johannnes Vermeerbuurt;1150;830;72.0;68.0;46.0;22.0;32.0
1204;Totaal mannen en vrouwen;15 tot 75 jaar;P.C. Hooftbuurt;620;450;72.0;65.0;46.0;18.0;35.0
1205;Totaal mannen en vrouwen;15 tot 75 jaar;Concertgebouwbuurt;1440;980;68.0;64.0;43.0;20.0;36.0
1206;Totaal mannen en vrouwen;15 tot 75 jaar;Cornelis Schuytbuurt;2220;1530;69.0;63.0;44.0;19.0;37.0
1207;Totaal mannen en vrouwen;15 tot 75 jaar;Banpleinbuurt;590;370;64.0;58.0;37.0;21.0;42.0
1208;Totaal mannen en vrouwen;15 tot 75 jaar;Hondecoeterbuurt;1560;1110;71.0;70.0;47.0;23.0;30.0
1209;Totaal mannen en vrouwen;15 tot 75 jaar;Harmoniehofbuurt;940;580;62.0;67.0;41.0;25.0;33.0
1210;Totaal mannen en vrouwen;15 tot 75 jaar;Museumplein;0;0;;;;;
1211;Totaal mannen en vrouwen;15 tot 75 jaar;Vondelpark Oost;0;0;;;;;
1212;Totaal mannen en vrouwen;15 tot 75 jaar;Duivelseiland;1190;920;78.0;78.0;51.0;27.0;22.0
1213;Totaal mannen en vrouwen;15 tot 75 jaar;Stadionbuurt;9500;6510;69.0;79.0;51.0;28.0;21.0
1214;Totaal mannen en vrouwen;15 tot 75 jaar;Bertelmanpleinbuurt;900;550;61.0;83.0;48.0;36.0;17.0
1215;Totaal mannen en vrouwen;15 tot 75 jaar;Marathonbuurt Oost;1200;750;63.0;79.0;50.0;28.0;21.0
1216;Totaal mannen en vrouwen;15 tot 75 jaar;Marathonbuurt West;2020;1220;60.0;83.0;51.0;32.0;17.0
1217;Totaal mannen en vrouwen;15 tot 75 jaar;Olympisch Stadion e.o.;1700;1190;70.0;78.0;57.0;21.0;22.0
1218;Totaal mannen en vrouwen;15 tot 75 jaar;IJsbaanpad e.o.;280;210;76.0;68.0;45.0;24.0;32.0
1219;Totaal mannen en vrouwen;15 tot 75 jaar;Van Tuyllbuurt;3400;2590;76.0;79.0;51.0;28.0;21.0
1220;Totaal mannen en vrouwen;15 tot 75 jaar;Apollobuurt;6150;4210;68.0;66.0;46.0;20.0;34.0
1221;Totaal mannen en vrouwen;15 tot 75 jaar;Diepenbrockbuurt;570;370;66.0;54.0;39.0;15.0;46.0
1222;Totaal mannen en vrouwen;15 tot 75 jaar;Beethovenbuurt;890;590;66.0;64.0;45.0;19.0;36.0
1223;Totaal mannen en vrouwen;15 tot 75 jaar;Hiltonbuurt;60;40;;;;;
1224;Totaal mannen en vrouwen;15 tot 75 jaar;Minervabuurt Noord;990;650;66.0;64.0;47.0;17.0;36.0
1225;Totaal mannen en vrouwen;15 tot 75 jaar;Minervabuurt Midden;1740;1180;68.0;67.0;46.0;21.0;33.0
1226;Totaal mannen en vrouwen;15 tot 75 jaar;Minervabuurt Zuid;1910;1380;72.0;70.0;48.0;22.0;30.0
1227;Totaal mannen en vrouwen;15 tot 75 jaar;IJburg Oost;110;90;;;;;
1228;Totaal mannen en vrouwen;15 tot 75 jaar;Strandeiland;0;0;;;;;
1229;Totaal mannen en vrouwen;15 tot 75 jaar;Middeneiland Zuidoost;0;0;;;;;
1230;Totaal mannen en vrouwen;15 tot 75 jaar;Middeneiland Zuidwest;0;0;;;;;
1231;Totaal mannen en vrouwen;15 tot 75 jaar;Buiteneiland;0;0;;;;;
1232;Totaal mannen en vrouwen;15 tot 75 jaar;Centrumeiland;110;90;;;;;
1233;Totaal mannen en vrouwen;15 tot 75 jaar;IJburg Zuid;5710;4130;72.0;79.0;54.0;25.0;21.0
1234;Totaal mannen en vrouwen;15 tot 75 jaar;Rieteiland Oost;220;190;84.0;59.0;43.0;17.0;41.0
1235;Totaal mannen en vrouwen;15 tot 75 jaar;Haveneiland Oost;4130;3040;74.0;78.0;55.0;23.0;22.0
1236;Totaal mannen en vrouwen;15 tot 75 jaar;Haveneiland Noord;1350;900;67.0;84.0;51.0;33.0;16.0
1237;Totaal mannen en vrouwen;15 tot 75 jaar;Scheldebuurt;11770;9000;76.0;79.0;49.0;29.0;21.0
1238;Totaal mannen en vrouwen;15 tot 75 jaar;Wielingenbuurt;2350;1810;77.0;76.0;49.0;27.0;24.0
1239;Totaal mannen en vrouwen;15 tot 75 jaar;Scheldebuurt West;3400;2590;76.0;78.0;48.0;30.0;22.0
1240;Totaal mannen en vrouwen;15 tot 75 jaar;Scheldebuurt Midden;2470;1920;77.0;81.0;49.0;31.0;19.0
1241;Totaal mannen en vrouwen;15 tot 75 jaar;Scheldebuurt Oost;1920;1500;78.0;79.0;48.0;31.0;21.0
1242;Totaal mannen en vrouwen;15 tot 75 jaar;Veluwebuurt;1070;720;68.0;79.0;51.0;28.0;21.0
1243;Totaal mannen en vrouwen;15 tot 75 jaar;Kop Zuidas;560;470;83.0;86.0;60.0;25.0;14.0
1244;Totaal mannen en vrouwen;15 tot 75 jaar;IJselbuurt;4440;3180;72.0;81.0;47.0;35.0;19.0
1245;Totaal mannen en vrouwen;15 tot 75 jaar;IJselbuurt West;2000;1410;70.0;80.0;47.0;34.0;20.0
1246;Totaal mannen en vrouwen;15 tot 75 jaar;IJselbuurt Oost;2430;1770;73.0;82.0;46.0;36.0;18.0
1247;Totaal mannen en vrouwen;15 tot 75 jaar;Rijnbuurt;7590;5410;71.0;82.0;48.0;34.0;18.0
1248;Totaal mannen en vrouwen;15 tot 75 jaar;Kromme Mijdrechtbuurt;2100;1470;70.0;82.0;48.0;34.0;18.0
1249;Totaal mannen en vrouwen;15 tot 75 jaar;Rijnbuurt Oost;2280;1760;77.0;82.0;47.0;35.0;18.0
1250;Totaal mannen en vrouwen;15 tot 75 jaar;Rijnbuurt Midden;1840;1420;77.0;82.0;47.0;35.0;18.0
1251;Totaal mannen en vrouwen;15 tot 75 jaar;Rijnbuurt West;1320;730;55.0;83.0;50.0;32.0;17.0
1252;Totaal mannen en vrouwen;15 tot 75 jaar;Zorgvlied;40;30;;;;;
1253;Totaal mannen en vrouwen;15 tot 75 jaar;Frankendael;9060;6150;68.0;82.0;48.0;34.0;18.0
1254;Totaal mannen en vrouwen;15 tot 75 jaar;De Eenhoorn;2070;1400;68.0;90.0;38.0;52.0;10.0
1255;Totaal mannen en vrouwen;15 tot 75 jaar;Julianapark;890;720;81.0;87.0;62.0;25.0;13.0
1256;Totaal mannen en vrouwen;15 tot 75 jaar;Don Bosco;1690;1220;72.0;76.0;48.0;28.0;24.0
1257;Totaal mannen en vrouwen;15 tot 75 jaar;Frankendael;10;10;;;;;
1258;Totaal mannen en vrouwen;15 tot 75 jaar;Tuindorp Amstelstation;630;300;49.0;84.0;50.0;34.0;16.0
1259;Totaal mannen en vrouwen;15 tot 75 jaar;De Wetbuurt;1300;890;68.0;80.0;54.0;26.0;20.0
1260;Totaal mannen en vrouwen;15 tot 75 jaar;Tuindorp Frankendael;2000;1320;66.0;77.0;48.0;30.0;23.0
1261;Totaal mannen en vrouwen;15 tot 75 jaar;Van der Kunbuurt;480;280;59.0;88.0;47.0;41.0;12.0
1262;Totaal mannen en vrouwen;15 tot 75 jaar;Middenmeer;12370;8800;71.0;77.0;47.0;30.0;23.0
1263;Totaal mannen en vrouwen;15 tot 75 jaar;Linnaeusparkbuurt;2050;1570;76.0;72.0;47.0;25.0;28.0
1264;Totaal mannen en vrouwen;15 tot 75 jaar;Middenmeer Noord;2160;1650;77.0;74.0;47.0;26.0;26.0
1265;Totaal mannen en vrouwen;15 tot 75 jaar;Middenmeer Zuid;3770;2960;79.0;77.0;50.0;27.0;23.0
1266;Totaal mannen en vrouwen;15 tot 75 jaar;Sportpark Middenmeer Zuid;190;110;58.0;;;;
1267;Totaal mannen en vrouwen;15 tot 75 jaar;Sportpark Middenmeer Noord;250;160;65.0;91.0;17.0;74.0;9.0
1268;Totaal mannen en vrouwen;15 tot 75 jaar;Park de Meer;1280;870;68.0;80.0;56.0;24.0;20.0
1269;Totaal mannen en vrouwen;15 tot 75 jaar;Sportpark Voorland;0;0;;;;;
1270;Totaal mannen en vrouwen;15 tot 75 jaar;Science Park Noord;2410;1320;55.0;85.0;40.0;45.0;15.0
1271;Totaal mannen en vrouwen;15 tot 75 jaar;Science Park Zuid;270;160;60.0;87.0;18.0;69.0;13.0
1272;Totaal mannen en vrouwen;15 tot 75 jaar;Betondorp;2400;1420;59.0;83.0;53.0;30.0;17.0
1273;Totaal mannen en vrouwen;15 tot 75 jaar;Betondorp;2390;1420;59.0;82.0;53.0;30.0;18.0
1274;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwe Oosterbegraafplaats;10;10;;;;;
1275;Totaal mannen en vrouwen;15 tot 75 jaar;Drieburg;0;0;;;;;
1276;Totaal mannen en vrouwen;15 tot 75 jaar;Omval/Overamstel;4620;3740;81.0;84.0;48.0;37.0;16.0
1277;Totaal mannen en vrouwen;15 tot 75 jaar;Weespertrekvaart;700;600;86.0;85.0;55.0;29.0;15.0
1278;Totaal mannen en vrouwen;15 tot 75 jaar;Amstelglorie;60;40;;;;;
1279;Totaal mannen en vrouwen;15 tot 75 jaar;Overamstel;10;10;;;;;
1280;Totaal mannen en vrouwen;15 tot 75 jaar;Amstelkwartier Noord;2380;2030;85.0;85.0;48.0;37.0;15.0
1281;Totaal mannen en vrouwen;15 tot 75 jaar;De Omval;590;440;75.0;79.0;55.0;24.0;21.0
1282;Totaal mannen en vrouwen;15 tot 75 jaar;Amstelkwartier Zuid;30;20;;;;;
1283;Totaal mannen en vrouwen;15 tot 75 jaar;Amstelkwartier West;850;600;70.0;89.0;36.0;53.0;11.0
1284;Totaal mannen en vrouwen;15 tot 75 jaar;Prinses Irenebuurt e.o.;960;640;66.0;68.0;50.0;19.0;32.0
1285;Totaal mannen en vrouwen;15 tot 75 jaar;Prinses Irenebuurt;960;640;66.0;68.0;50.0;19.0;32.0
1286;Totaal mannen en vrouwen;15 tot 75 jaar;Beatrixpark;0;0;;;;;
1287;Totaal mannen en vrouwen;15 tot 75 jaar;Volewijck;7260;4340;60.0;78.0;45.0;33.0;22.0
1288;Totaal mannen en vrouwen;15 tot 75 jaar;Van der Pekbuurt;3590;2140;60.0;77.0;42.0;35.0;23.0
1289;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemenbuurt Zuid;1790;1040;58.0;79.0;44.0;35.0;21.0
1290;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemenbuurt Noord;1880;1160;62.0;79.0;51.0;28.0;21.0
1291;Totaal mannen en vrouwen;15 tot 75 jaar;IJplein/Vogelbuurt;6480;4000;62.0;77.0;45.0;32.0;23.0
1292;Totaal mannen en vrouwen;15 tot 75 jaar;IJplein e.o.;1990;1170;59.0;81.0;49.0;33.0;19.0
1293;Totaal mannen en vrouwen;15 tot 75 jaar;Vogelbuurt Zuid;3360;2060;61.0;78.0;44.0;34.0;22.0
1294;Totaal mannen en vrouwen;15 tot 75 jaar;Vogelbuurt Noord;990;650;66.0;76.0;45.0;31.0;24.0
1295;Totaal mannen en vrouwen;15 tot 75 jaar;Vliegenbos;140;110;;;;;
1296;Totaal mannen en vrouwen;15 tot 75 jaar;Tuindorp Nieuwendam;2550;1570;62.0;76.0;51.0;25.0;24.0
1297;Totaal mannen en vrouwen;15 tot 75 jaar;Tuindorp Nieuwendam West;770;460;60.0;77.0;54.0;23.0;23.0
1298;Totaal mannen en vrouwen;15 tot 75 jaar;Tuindorp Nieuwendam Oost;1790;1120;62.0;76.0;51.0;26.0;24.0
1299;Totaal mannen en vrouwen;15 tot 75 jaar;Tuindorp Buiksloot;1440;870;61.0;84.0;56.0;28.0;16.0
1300;Totaal mannen en vrouwen;15 tot 75 jaar;Blauwe Zand;1440;870;61.0;84.0;56.0;28.0;16.0
1301;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwendammerdijk/Buiksloterdijk;1210;920;76.0;64.0;44.0;20.0;36.0
1302;Totaal mannen en vrouwen;15 tot 75 jaar;Buiksloterdijk West;110;80;;;;;
1303;Totaal mannen en vrouwen;15 tot 75 jaar;Buiksloterdijk Oost;90;60;;;;;
1304;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwendammerdijk West;760;570;76.0;65.0;45.0;20.0;35.0
1305;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwendammerdijk Oost;250;200;79.0;64.0;46.0;19.0;36.0
1306;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwendammerdijk Zuid;10;10;;;;;
1307;Totaal mannen en vrouwen;15 tot 75 jaar;Tuindorp Oostzaan;8840;5750;65.0;82.0;54.0;28.0;18.0
1308;Totaal mannen en vrouwen;15 tot 75 jaar;Tuindorp Oostzaan West;770;460;60.0;82.0;57.0;25.0;18.0
1309;Totaal mannen en vrouwen;15 tot 75 jaar;Tuindorp Oostzaan Oost;3100;1960;63.0;82.0;55.0;27.0;18.0
1310;Totaal mannen en vrouwen;15 tot 75 jaar;Terrasdorp;3120;1870;60.0;82.0;52.0;31.0;18.0
1311;Totaal mannen en vrouwen;15 tot 75 jaar;De Bongerd;1850;1460;79.0;81.0;55.0;26.0;19.0
1312;Totaal mannen en vrouwen;15 tot 75 jaar;Oostzanerwerf;6760;4490;66.0;81.0;53.0;28.0;19.0
1313;Totaal mannen en vrouwen;15 tot 75 jaar;Oostzanerdijk;320;240;74.0;65.0;47.0;18.0;35.0
1314;Totaal mannen en vrouwen;15 tot 75 jaar;Walvisbuurt;1090;800;74.0;83.0;57.0;27.0;17.0
1315;Totaal mannen en vrouwen;15 tot 75 jaar;Twiske West;1980;1420;72.0;79.0;55.0;24.0;21.0
1316;Totaal mannen en vrouwen;15 tot 75 jaar;Noorder IJplas;110;70;;;;;
1317;Totaal mannen en vrouwen;15 tot 75 jaar;Molenwijk;2160;1190;55.0;82.0;44.0;38.0;18.0
1318;Totaal mannen en vrouwen;15 tot 75 jaar;Circus/Kermisbuurt;1100;760;69.0;85.0;59.0;27.0;15.0
1319;Totaal mannen en vrouwen;15 tot 75 jaar;Kadoelen;2540;1790;70.0;76.0;55.0;21.0;24.0
1320;Totaal mannen en vrouwen;15 tot 75 jaar;Kadoelen;1710;1250;73.0;72.0;52.0;20.0;28.0
1321;Totaal mannen en vrouwen;15 tot 75 jaar;Twiske Oost;840;540;65.0;87.0;62.0;25.0;13.0
1322;Totaal mannen en vrouwen;15 tot 75 jaar;Waterlandpleinbuurt;9930;6300;63.0;82.0;47.0;35.0;18.0
1323;Totaal mannen en vrouwen;15 tot 75 jaar;Baanakkerspark Noord;470;320;68.0;86.0;50.0;36.0;14.0
1324;Totaal mannen en vrouwen;15 tot 75 jaar;Baanakkerspark Zuid;330;220;67.0;76.0;48.0;29.0;24.0
1325;Totaal mannen en vrouwen;15 tot 75 jaar;Werengouw Midden;3780;2360;62.0;83.0;47.0;36.0;17.0
1326;Totaal mannen en vrouwen;15 tot 75 jaar;Markengouw Midden;2720;1760;65.0;83.0;47.0;36.0;17.0
1327;Totaal mannen en vrouwen;15 tot 75 jaar;Markengouw Zuid;1510;980;65.0;80.0;45.0;35.0;20.0
1328;Totaal mannen en vrouwen;15 tot 75 jaar;Werengouw Zuid;1120;660;59.0;74.0;42.0;32.0;26.0
1329;Totaal mannen en vrouwen;15 tot 75 jaar;Buikslotermeer;8460;5110;60.0;83.0;44.0;39.0;17.0
1330;Totaal mannen en vrouwen;15 tot 75 jaar;Rode Kruisbuurt;150;100;68.0;;;;
1331;Totaal mannen en vrouwen;15 tot 75 jaar;Loenermark;1370;910;67.0;87.0;48.0;39.0;13.0
1332;Totaal mannen en vrouwen;15 tot 75 jaar;Buikslotermeerplein;800;470;59.0;83.0;48.0;34.0;17.0
1333;Totaal mannen en vrouwen;15 tot 75 jaar;Plan van Gool;2340;1440;62.0;81.0;43.0;38.0;19.0
1334;Totaal mannen en vrouwen;15 tot 75 jaar;De Kleine Wereld;1950;1010;52.0;83.0;42.0;41.0;17.0
1335;Totaal mannen en vrouwen;15 tot 75 jaar;Buikslotermeer Noord;1850;1170;63.0;82.0;41.0;41.0;18.0
1336;Totaal mannen en vrouwen;15 tot 75 jaar;Banne Buiksloot;10730;6520;61.0;82.0;48.0;34.0;18.0
1337;Totaal mannen en vrouwen;15 tot 75 jaar;Banne Zuidwest;2580;1530;59.0;84.0;45.0;38.0;16.0
1338;Totaal mannen en vrouwen;15 tot 75 jaar;Banne Zuidoost;3040;1990;66.0;82.0;54.0;28.0;18.0
1339;Totaal mannen en vrouwen;15 tot 75 jaar;Banne Noordwest;1960;1130;58.0;84.0;46.0;38.0;16.0
1340;Totaal mannen en vrouwen;15 tot 75 jaar;Banne Noordoost;2660;1520;57.0;82.0;45.0;37.0;18.0
1341;Totaal mannen en vrouwen;15 tot 75 jaar;Buiksloterbreek;240;180;74.0;67.0;51.0;16.0;33.0
1342;Totaal mannen en vrouwen;15 tot 75 jaar;Marjoleinterrein;250;170;69.0;80.0;52.0;29.0;20.0
1343;Totaal mannen en vrouwen;15 tot 75 jaar;Noordelijke IJ-oevers West;5470;4240;78.0;78.0;44.0;34.0;22.0
1344;Totaal mannen en vrouwen;15 tot 75 jaar;Papaverweg e.o.;1010;850;84.0;63.0;45.0;17.0;37.0
1345;Totaal mannen en vrouwen;15 tot 75 jaar;Cornelis Douwesterrein;0;0;;;;;
1346;Totaal mannen en vrouwen;15 tot 75 jaar;NDSM terrein;2220;1750;79.0;85.0;38.0;47.0;15.0
1347;Totaal mannen en vrouwen;15 tot 75 jaar;Buiksloterham;590;450;76.0;76.0;49.0;28.0;24.0
1348;Totaal mannen en vrouwen;15 tot 75 jaar;Overhoeks;1640;1200;73.0;79.0;50.0;29.0;21.0
1349;Totaal mannen en vrouwen;15 tot 75 jaar;Noordelijke IJ-oevers Oost;230;160;70.0;69.0;31.0;37.0;31.0
1350;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Hamerstraat;200;150;71.0;72.0;32.0;40.0;28.0
1351;Totaal mannen en vrouwen;15 tot 75 jaar;Zamenhofstraat e.o.;10;0;;;;;
1352;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Nieuwendammerdijk;20;10;;;;;
1353;Totaal mannen en vrouwen;15 tot 75 jaar;Waterland;1740;1280;74.0;61.0;43.0;17.0;39.0
1354;Totaal mannen en vrouwen;15 tot 75 jaar;Schellingwoude West;60;40;;;;;
1355;Totaal mannen en vrouwen;15 tot 75 jaar;Schellingwoude Oost;450;360;80.0;64.0;47.0;18.0;36.0
1356;Totaal mannen en vrouwen;15 tot 75 jaar;Schellingwoude Noord;10;0;;;;;
1357;Totaal mannen en vrouwen;15 tot 75 jaar;Durgerdam;370;280;75.0;61.0;44.0;17.0;39.0
1358;Totaal mannen en vrouwen;15 tot 75 jaar;Zwarte Gouw;10;10;;;;;
1359;Totaal mannen en vrouwen;15 tot 75 jaar;Ransdorp;240;170;71.0;66.0;43.0;23.0;34.0
1360;Totaal mannen en vrouwen;15 tot 75 jaar;Holysloot;220;160;72.0;50.0;35.0;15.0;50.0
1361;Totaal mannen en vrouwen;15 tot 75 jaar;Zunderdorp;340;240;72.0;59.0;44.0;16.0;41.0
1362;Totaal mannen en vrouwen;15 tot 75 jaar;Noorderstrook West;60;40;;;;;
1363;Totaal mannen en vrouwen;15 tot 75 jaar;Noorderstrook Oost;0;0;;;;;
1364;Totaal mannen en vrouwen;15 tot 75 jaar;Elzenhagen;2990;2190;73.0;80.0;46.0;33.0;20.0
1365;Totaal mannen en vrouwen;15 tot 75 jaar;Nintemanterrein;80;60;;;;;
1366;Totaal mannen en vrouwen;15 tot 75 jaar;Elzenhagen Zuid;770;500;65.0;89.0;33.0;56.0;11.0
1367;Totaal mannen en vrouwen;15 tot 75 jaar;Elzenhagen Noord;2140;1630;76.0;78.0;50.0;27.0;22.0
1368;Totaal mannen en vrouwen;15 tot 75 jaar;Chassébuurt;5030;3510;70.0;79.0;46.0;33.0;21.0
1369;Totaal mannen en vrouwen;15 tot 75 jaar;Kortenaerkwartier;1840;1300;70.0;78.0;46.0;32.0;22.0
