ID;Beroep;Marges;Perioden;TotaalWerknemersMetEenOngeval_1;WerknemersOngevalZonderVerzuim_2;WerknemersOngeval1DagOfMeerVerzuim_3;WerknemersOngeval4DgnOfMeerVerzuim_4;LichamelijkLetsel_5;GeestelijkLetsel_6;OnderscheidNietTeMaken_7;LetselOnbekend_8
212;01 Pedagogische beroepen;Ondergrens 95%-interval;2017;1.8;1.0;0.7;0.5;0.9;0.5;0.1;0.0
213;01 Pedagogische beroepen;Ondergrens 95%-interval;2018;1.7;0.8;0.9;0.6;0.9;0.4;0.2;0.0
214;01 Pedagogische beroepen;Ondergrens 95%-interval;2019;1.7;1.0;0.7;0.5;0.9;0.4;0.1;0.0
215;01 Pedagogische beroepen;Ondergrens 95%-interval;2020;1.4;0.7;0.6;0.4;0.9;0.2;0.1;0.0
216;01 Pedagogische beroepen;Ondergrens 95%-interval;2021;1.3;0.6;0.7;0.5;0.8;0.3;0.1;0.0
217;01 Pedagogische beroepen;Ondergrens 95%-interval;2022;1.4;0.7;0.5;0.3;0.7;0.4;0.1;0.0
218;01 Pedagogische beroepen;Ondergrens 95%-interval;2023;1.4;0.7;0.6;0.4;0.6;0.4;0.1;0.0
219;01 Pedagogische beroepen;Ondergrens 95%-interval;2024;1.2;0.6;0.6;0.4;0.6;0.3;0.0;0.0
220;01 Pedagogische beroepen;Bovengrens 95%-interval;2014;3.3;1.8;1.9;1.1;2.0;0.9;0.8;0.6
221;01 Pedagogische beroepen;Bovengrens 95%-interval;2015;2.8;1.6;1.4;1.0;1.9;0.7;0.5;0.5
222;01 Pedagogische beroepen;Bovengrens 95%-interval;2016;2.0;1.1;1.2;0.9;1.2;0.6;0.6;0.3
223;01 Pedagogische beroepen;Bovengrens 95%-interval;2017;3.0;1.9;1.5;1.1;1.7;1.1;0.6;0.3
224;01 Pedagogische beroepen;Bovengrens 95%-interval;2018;2.5;1.4;1.6;1.2;1.5;0.7;0.5;0.2
225;01 Pedagogische beroepen;Bovengrens 95%-interval;2019;2.5;1.5;1.3;0.9;1.5;0.8;0.4;0.2
226;01 Pedagogische beroepen;Bovengrens 95%-interval;2020;2.2;1.3;1.1;0.8;1.6;0.5;0.3;0.1
227;01 Pedagogische beroepen;Bovengrens 95%-interval;2021;2.1;1.1;1.3;1.0;1.4;0.8;0.3;0.0
228;01 Pedagogische beroepen;Bovengrens 95%-interval;2022;2.1;1.2;1.0;0.8;1.3;0.8;0.2;0.1
229;01 Pedagogische beroepen;Bovengrens 95%-interval;2023;2.0;1.2;1.0;0.8;1.0;0.9;0.3;0.3
230;01 Pedagogische beroepen;Bovengrens 95%-interval;2024;1.8;1.1;1.0;0.8;1.0;0.7;0.2;0.3
231;011 Docenten;Waarde;2014;1.8;0.9;1.0;0.4;1.1;0.3;0.3;0.2
232;011 Docenten;Waarde;2015;1.8;0.9;0.7;0.5;1.0;0.4;0.2;0.2
233;011 Docenten;Waarde;2016;1.2;0.7;0.5;0.3;0.6;0.3;0.1;0.1
234;011 Docenten;Waarde;2017;1.8;1.0;0.8;0.7;0.9;0.7;0.1;0.0
235;011 Docenten;Waarde;2018;1.8;0.9;1.0;0.7;1.0;0.5;0.2;0.0
236;011 Docenten;Waarde;2019;1.9;1.2;0.8;0.6;1.0;0.7;0.2;0.0
237;011 Docenten;Waarde;2020;1.3;0.8;0.5;0.4;0.8;0.3;0.1;0.0
238;011 Docenten;Waarde;2021;1.2;0.6;0.6;0.5;0.7;0.4;0.1;0.0
239;011 Docenten;Waarde;2022;1.5;0.9;0.6;0.4;0.9;0.5;0.1;0.0
240;011 Docenten;Waarde;2023;1.6;0.9;0.8;0.6;0.6;0.8;0.2;0.0
241;011 Docenten;Waarde;2024;1.2;0.7;0.6;0.4;0.6;0.4;0.1;0.0
242;011 Docenten;Ondergrens 95%-interval;2014;1.3;0.6;0.6;0.2;0.7;0.1;0.1;0.0
243;011 Docenten;Ondergrens 95%-interval;2015;1.3;0.6;0.4;0.2;0.7;0.2;0.1;0.0
244;011 Docenten;Ondergrens 95%-interval;2016;0.8;0.4;0.3;0.2;0.4;0.2;0.0;0.0
245;011 Docenten;Ondergrens 95%-interval;2017;1.3;0.7;0.5;0.4;0.6;0.4;0.0;0.0
246;011 Docenten;Ondergrens 95%-interval;2018;1.5;0.7;0.8;0.5;0.8;0.4;0.1;0.0
247;011 Docenten;Ondergrens 95%-interval;2019;1.6;1.0;0.6;0.5;0.8;0.5;0.1;0.0
248;011 Docenten;Ondergrens 95%-interval;2020;1.1;0.6;0.4;0.2;0.6;0.2;0.1;0.0
249;011 Docenten;Ondergrens 95%-interval;2021;0.9;0.4;0.4;0.3;0.5;0.3;0.0;0.0
250;011 Docenten;Ondergrens 95%-interval;2022;1.2;0.6;0.4;0.2;0.6;0.3;0.1;0.0
251;011 Docenten;Ondergrens 95%-interval;2023;1.3;0.7;0.6;0.4;0.5;0.5;0.1;0.0
252;011 Docenten;Ondergrens 95%-interval;2024;0.9;0.5;0.4;0.3;0.5;0.3;0.1;0.0
253;011 Docenten;Bovengrens 95%-interval;2014;2.6;1.5;1.6;0.8;1.7;0.6;0.7;0.8
254;011 Docenten;Bovengrens 95%-interval;2015;2.5;1.4;1.2;0.8;1.6;0.8;0.5;0.5
255;011 Docenten;Bovengrens 95%-interval;2016;1.8;1.1;1.0;0.7;1.1;0.7;0.4;0.4
256;011 Docenten;Bovengrens 95%-interval;2017;2.4;1.6;1.2;1.2;1.4;1.1;0.4;0.3
257;011 Docenten;Bovengrens 95%-interval;2018;2.2;1.2;1.4;1.1;1.4;0.7;0.3;0.1
258;011 Docenten;Bovengrens 95%-interval;2019;2.3;1.5;1.1;0.9;1.4;0.9;0.3;0.1
259;011 Docenten;Bovengrens 95%-interval;2020;1.7;1.1;0.7;0.5;1.1;0.5;0.2;0.1
260;011 Docenten;Bovengrens 95%-interval;2021;1.6;0.9;0.9;0.7;0.9;0.7;0.2;0.1
261;011 Docenten;Bovengrens 95%-interval;2022;1.9;1.2;0.9;0.7;1.2;0.7;0.2;0.1
262;011 Docenten;Bovengrens 95%-interval;2023;2.0;1.2;1.0;0.8;0.8;1.1;0.3;0.2
263;011 Docenten;Bovengrens 95%-interval;2024;1.5;0.9;0.7;0.6;0.8;0.7;0.2;0.0
264;0111 Docenten hoger onderwijs en hoog...;Waarde;2014;0.4;0.0;0.4;0.4;0.0;0.4;0.0;0.0
265;0111 Docenten hoger onderwijs en hoog...;Waarde;2015;0.2;0.0;0.2;0.2;0.0;0.2;0.0;0.0
266;0111 Docenten hoger onderwijs en hoog...;Waarde;2016;1.5;0.5;1.0;0.4;0.6;0.9;0.0;0.0
267;0111 Docenten hoger onderwijs en hoog...;Waarde;2017;1.0;0.0;0.8;0.8;0.0;0.7;0.0;0.3
268;0111 Docenten hoger onderwijs en hoog...;Waarde;2018;0.7;0.0;0.7;0.7;0.7;0.0;0.0;0.0
269;0111 Docenten hoger onderwijs en hoog...;Waarde;2019;0.6;0.4;0.3;0.3;0.6;0.1;0.0;0.0
270;0111 Docenten hoger onderwijs en hoog...;Waarde;2020;0.7;0.5;0.2;0.1;0.4;0.2;0.1;0.0
271;0111 Docenten hoger onderwijs en hoog...;Waarde;2021;0.6;0.4;0.2;0.2;0.2;0.2;0.2;0.0
272;0111 Docenten hoger onderwijs en hoog...;Waarde;2022;1.1;0.6;0.5;0.5;0.6;0.5;0.0;0.0
273;0111 Docenten hoger onderwijs en hoog...;Waarde;2023;0.7;0.6;0.1;0.0;0.1;0.3;0.3;0.0
274;0111 Docenten hoger onderwijs en hoog...;Waarde;2024;0.5;0.2;0.1;0.1;0.4;0.0;0.2;0.0
275;0111 Docenten hoger onderwijs en hoog...;Ondergrens 95%-interval;2014;0.1;0.0;0.1;0.1;0.0;0.1;0.0;0.0
276;0111 Docenten hoger onderwijs en hoog...;Ondergrens 95%-interval;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
277;0111 Docenten hoger onderwijs en hoog...;Ondergrens 95%-interval;2016;0.5;0.1;0.2;0.1;0.1;0.2;0.0;0.0
278;0111 Docenten hoger onderwijs en hoog...;Ondergrens 95%-interval;2017;0.3;0.0;0.2;0.2;0.0;0.2;0.0;0.0
279;0111 Docenten hoger onderwijs en hoog...;Ondergrens 95%-interval;2018;0.1;0.0;0.1;0.1;0.1;0.0;0.0;0.0
280;0111 Docenten hoger onderwijs en hoog...;Ondergrens 95%-interval;2019;0.2;0.1;0.1;0.1;0.1;0.0;0.0;0.0
281;0111 Docenten hoger onderwijs en hoog...;Ondergrens 95%-interval;2020;0.3;0.2;0.0;0.0;0.1;0.0;0.0;0.0
282;0111 Docenten hoger onderwijs en hoog...;Ondergrens 95%-interval;2021;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0
283;0111 Docenten hoger onderwijs en hoog...;Ondergrens 95%-interval;2022;0.3;0.1;0.1;0.1;0.1;0.1;0.0;0.0
284;0111 Docenten hoger onderwijs en hoog...;Ondergrens 95%-interval;2023;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0
285;0111 Docenten hoger onderwijs en hoog...;Ondergrens 95%-interval;2024;0.2;0.0;0.0;0.0;0.1;0.0;0.0;0.0
286;0111 Docenten hoger onderwijs en hoog...;Bovengrens 95%-interval;2014;2.9;;2.9;2.9;;2.9;;
287;0111 Docenten hoger onderwijs en hoog...;Bovengrens 95%-interval;2015;1.6;;1.6;1.6;;1.6;;
288;0111 Docenten hoger onderwijs en hoog...;Bovengrens 95%-interval;2016;4.6;3.3;4.1;2.7;4.3;3.4;;
289;0111 Docenten hoger onderwijs en hoog...;Bovengrens 95%-interval;2017;3.2;;3.1;3.1;;3.0;;1.9
290;0111 Docenten hoger onderwijs en hoog...;Bovengrens 95%-interval;2018;4.6;;4.6;4.6;4.5;;;
291;0111 Docenten hoger onderwijs en hoog...;Bovengrens 95%-interval;2019;2.1;2.1;1.3;1.3;2.1;0.5;;
292;0111 Docenten hoger onderwijs en hoog...;Bovengrens 95%-interval;2020;1.8;1.6;0.9;0.4;1.3;1.3;1.0;
293;0111 Docenten hoger onderwijs en hoog...;Bovengrens 95%-interval;2021;1.8;1.6;1.3;1.3;1.3;1.1;1.5;
294;0111 Docenten hoger onderwijs en hoog...;Bovengrens 95%-interval;2022;3.5;2.4;3.3;3.3;3.2;2.5;;
295;0111 Docenten hoger onderwijs en hoog...;Bovengrens 95%-interval;2023;2.4;2.4;0.4;;0.4;2.3;1.9;
296;0111 Docenten hoger onderwijs en hoog...;Bovengrens 95%-interval;2024;1.7;1.7;0.9;0.9;1.5;;1.1;
297;0112 Docenten beroepsgerichte vakken ...;Waarde;2014;1.1;0.6;0.5;0.5;0.6;0.0;0.5;0.0
298;0112 Docenten beroepsgerichte vakken ...;Waarde;2015;0.6;0.0;0.6;0.6;0.0;0.6;0.0;0.0
299;0112 Docenten beroepsgerichte vakken ...;Waarde;2016;0.9;0.5;0.4;0.0;0.9;0.0;0.0;0.0
300;0112 Docenten beroepsgerichte vakken ...;Waarde;2017;3.6;1.4;2.2;2.2;1.1;2.5;0.0;0.0
301;0112 Docenten beroepsgerichte vakken ...;Waarde;2018;2.1;1.5;0.7;0.7;1.9;0.3;0.0;0.0
302;0112 Docenten beroepsgerichte vakken ...;Waarde;2019;2.5;2.0;0.7;0.7;1.3;1.2;0.0;0.0
303;0112 Docenten beroepsgerichte vakken ...;Waarde;2020;1.4;0.3;1.4;0.8;1.1;0.2;0.1;0.0
304;0112 Docenten beroepsgerichte vakken ...;Waarde;2021;0.3;0.3;0.1;0.1;0.1;0.1;0.1;0.0
305;0112 Docenten beroepsgerichte vakken ...;Waarde;2022;0.5;0.1;0.5;0.4;0.5;0.1;0.0;0.0
306;0112 Docenten beroepsgerichte vakken ...;Waarde;2023;3.5;2.4;1.1;1.0;1.4;1.8;0.0;0.4
307;0112 Docenten beroepsgerichte vakken ...;Waarde;2024;0.6;0.6;0.2;0.1;0.4;0.1;0.1;0.0
308;0112 Docenten beroepsgerichte vakken ...;Ondergrens 95%-interval;2014;0.3;0.1;0.1;0.1;0.1;0.0;0.1;0.0
309;0112 Docenten beroepsgerichte vakken ...;Ondergrens 95%-interval;2015;0.1;0.0;0.1;0.1;0.0;0.1;0.0;0.0
310;0112 Docenten beroepsgerichte vakken ...;Ondergrens 95%-interval;2016;0.2;0.1;0.1;0.0;0.2;0.0;0.0;0.0
311;0112 Docenten beroepsgerichte vakken ...;Ondergrens 95%-interval;2017;1.6;0.3;0.8;0.8;0.3;0.9;0.0;0.0
312;0112 Docenten beroepsgerichte vakken ...;Ondergrens 95%-interval;2018;1.0;0.5;0.3;0.3;0.8;0.1;0.0;0.0
313;0112 Docenten beroepsgerichte vakken ...;Ondergrens 95%-interval;2019;1.2;0.9;0.2;0.2;0.5;0.4;0.0;0.0
314;0112 Docenten beroepsgerichte vakken ...;Ondergrens 95%-interval;2020;0.5;0.1;0.5;0.2;0.3;0.1;0.0;0.0
315;0112 Docenten beroepsgerichte vakken ...;Ondergrens 95%-interval;2021;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0
316;0112 Docenten beroepsgerichte vakken ...;Ondergrens 95%-interval;2022;0.1;0.0;0.1;0.1;0.1;0.0;0.0;0.0
317;0112 Docenten beroepsgerichte vakken ...;Ondergrens 95%-interval;2023;1.8;1.1;0.4;0.3;0.5;0.6;0.0;0.1
318;0112 Docenten beroepsgerichte vakken ...;Ondergrens 95%-interval;2024;0.2;0.2;0.0;0.0;0.1;0.0;0.0;0.0
319;0112 Docenten beroepsgerichte vakken ...;Bovengrens 95%-interval;2014;4.2;4.0;3.4;3.4;4.0;;3.4;
320;0112 Docenten beroepsgerichte vakken ...;Bovengrens 95%-interval;2015;4.2;;4.2;4.2;;4.2;;
321;0112 Docenten beroepsgerichte vakken ...;Bovengrens 95%-interval;2016;3.7;3.7;2.8;;3.6;;;
322;0112 Docenten beroepsgerichte vakken ...;Bovengrens 95%-interval;2017;7.8;5.3;5.9;5.9;4.4;6.5;;
323;0112 Docenten beroepsgerichte vakken ...;Bovengrens 95%-interval;2018;4.6;4.2;1.4;1.4;4.3;0.9;;
324;0112 Docenten beroepsgerichte vakken ...;Bovengrens 95%-interval;2019;5.2;4.4;2.4;2.4;3.5;3.4;;
325;0112 Docenten beroepsgerichte vakken ...;Bovengrens 95%-interval;2020;3.7;1.1;3.7;3.0;3.6;0.8;0.8;
326;0112 Docenten beroepsgerichte vakken ...;Bovengrens 95%-interval;2021;1.1;1.0;0.7;0.7;0.8;0.7;1.0;
327;0112 Docenten beroepsgerichte vakken ...;Bovengrens 95%-interval;2022;2.2;0.4;2.3;2.6;2.3;0.4;;
328;0112 Docenten beroepsgerichte vakken ...;Bovengrens 95%-interval;2023;6.7;5.5;3.1;3.0;3.4;4.8;;2.6
329;0112 Docenten beroepsgerichte vakken ...;Bovengrens 95%-interval;2024;2.0;2.0;0.8;0.8;2.1;0.8;0.5;
330;0113 Docenten algemene vakken secunda...;Waarde;2014;2.6;1.3;1.3;0.7;2.1;0.1;0.3;0.0
331;0113 Docenten algemene vakken secunda...;Waarde;2015;2.3;1.2;1.0;0.5;1.0;1.2;0.2;0.0
332;0113 Docenten algemene vakken secunda...;Waarde;2016;1.4;0.7;0.7;0.7;0.6;0.3;0.2;0.2
333;0113 Docenten algemene vakken secunda...;Waarde;2017;1.0;0.6;0.4;0.2;0.3;0.5;0.1;0.0
334;0113 Docenten algemene vakken secunda...;Waarde;2018;1.8;0.9;1.2;0.5;1.0;0.6;0.2;0.1
335;0113 Docenten algemene vakken secunda...;Waarde;2019;2.6;1.5;1.3;0.9;1.1;1.2;0.3;0.0
336;0113 Docenten algemene vakken secunda...;Waarde;2020;1.5;1.0;0.5;0.3;1.0;0.4;0.1;0.0
337;0113 Docenten algemene vakken secunda...;Waarde;2021;1.5;0.5;1.0;0.8;0.6;0.8;0.0;0.0
338;0113 Docenten algemene vakken secunda...;Waarde;2022;2.0;0.8;1.2;0.7;0.7;1.0;0.3;0.0
339;0113 Docenten algemene vakken secunda...;Waarde;2023;1.6;0.8;0.8;0.5;0.6;0.8;0.2;0.0
340;0113 Docenten algemene vakken secunda...;Waarde;2024;1.7;0.7;1.1;0.9;0.8;0.8;0.1;0.0
341;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2014;1.4;0.5;0.5;0.3;1.0;0.0;0.1;0.0
342;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2015;1.3;0.5;0.4;0.1;0.4;0.5;0.0;0.0
343;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2016;0.7;0.3;0.3;0.3;0.2;0.1;0.0;0.0
344;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2017;0.5;0.2;0.1;0.1;0.1;0.2;0.0;0.0
345;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2018;1.3;0.5;0.7;0.3;0.6;0.3;0.1;0.0
346;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2019;2.0;1.0;0.9;0.6;0.7;0.9;0.2;0.0
347;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2020;0.9;0.5;0.2;0.1;0.6;0.2;0.0;0.0
348;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2021;1.0;0.3;0.6;0.5;0.4;0.5;0.0;0.0
349;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2022;1.4;0.6;0.7;0.3;0.4;0.5;0.2;0.0
350;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2023;1.1;0.5;0.5;0.3;0.4;0.5;0.0;0.0
351;0113 Docenten algemene vakken secunda...;Ondergrens 95%-interval;2024;1.2;0.4;0.7;0.6;0.4;0.5;0.0;0.0
352;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2014;4.7;3.0;3.0;1.9;4.2;1.0;1.2;
353;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2015;4.1;2.7;2.4;1.5;2.5;2.7;1.1;
354;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2016;2.7;1.9;1.8;1.8;1.7;1.2;1.4;1.6
355;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2017;2.1;1.6;1.2;1.0;1.2;1.4;1.0;
356;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2018;2.5;1.5;1.8;0.8;1.6;1.0;0.4;0.2
357;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2019;3.4;2.2;1.8;1.3;1.8;1.7;0.6;
358;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2020;2.4;1.9;1.0;0.9;1.9;0.8;0.3;
359;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2021;2.1;0.9;1.6;1.4;1.0;1.3;0.2;0.2
360;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2022;2.8;1.3;2.0;1.6;1.0;1.9;0.6;
361;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2023;2.3;1.4;1.2;0.8;1.1;1.3;0.6;
362;0113 Docenten algemene vakken secunda...;Bovengrens 95%-interval;2024;2.4;1.2;1.6;1.3;1.3;1.3;0.3;0.2
363;0114 Leerkrachten basisonderwijs;Waarde;2014;2.4;1.2;1.3;0.4;1.1;0.4;0.3;0.4
364;0114 Leerkrachten basisonderwijs;Waarde;2015;2.4;1.3;0.9;0.5;1.7;0.1;0.3;0.3
365;0114 Leerkrachten basisonderwijs;Waarde;2016;1.1;0.7;0.4;0.3;0.5;0.4;0.2;0.0
366;0114 Leerkrachten basisonderwijs;Waarde;2017;2.4;1.6;0.8;0.8;1.7;0.4;0.2;0.0
367;0114 Leerkrachten basisonderwijs;Waarde;2018;2.0;1.1;1.0;0.7;1.0;0.7;0.3;0.1
368;0114 Leerkrachten basisonderwijs;Waarde;2019;2.2;1.4;0.9;0.6;1.3;0.6;0.2;0.1
369;0114 Leerkrachten basisonderwijs;Waarde;2020;1.9;1.2;0.6;0.5;1.2;0.5;0.1;0.1
370;0114 Leerkrachten basisonderwijs;Waarde;2021;1.8;1.1;0.8;0.5;1.3;0.4;0.1;0.0
371;0114 Leerkrachten basisonderwijs;Waarde;2022;2.0;1.4;0.6;0.4;1.5;0.3;0.2;0.0
372;0114 Leerkrachten basisonderwijs;Waarde;2023;1.7;0.9;0.9;0.6;0.9;0.6;0.2;0.0
373;0114 Leerkrachten basisonderwijs;Waarde;2024;1.3;0.7;0.7;0.5;0.8;0.4;0.1;0.0
374;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2014;1.4;0.6;0.6;0.1;0.6;0.2;0.1;0.1
375;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2015;1.6;0.7;0.5;0.2;1.0;0.0;0.1;0.1
376;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2016;0.6;0.3;0.1;0.1;0.2;0.1;0.0;0.0
377;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2017;1.6;1.0;0.4;0.4;1.1;0.2;0.1;0.0
378;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2018;1.5;0.8;0.7;0.5;0.7;0.4;0.1;0.0
379;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2019;1.7;1.0;0.6;0.4;0.9;0.4;0.1;0.0
380;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2020;1.4;0.9;0.4;0.3;0.8;0.3;0.1;0.0
381;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2021;1.3;0.6;0.5;0.3;0.8;0.2;0.1;0.0
382;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2022;1.5;0.9;0.4;0.2;1.0;0.2;0.1;0.0
383;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2023;1.3;0.6;0.6;0.4;0.7;0.4;0.1;0.0
384;0114 Leerkrachten basisonderwijs;Ondergrens 95%-interval;2024;1.0;0.5;0.5;0.3;0.6;0.2;0.0;0.0
385;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2014;3.8;2.3;2.6;1.1;2.2;1.2;1.1;2.0
386;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2015;3.7;2.3;1.9;1.3;2.8;0.8;1.0;1.2
387;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2016;2.1;1.5;1.3;1.2;1.3;1.3;0.7;
388;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2017;3.6;2.7;1.6;1.6;2.8;1.2;0.9;
389;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2018;2.5;1.6;1.4;1.1;1.4;1.0;0.6;0.2
390;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2019;2.7;1.9;1.3;1.0;1.8;0.9;0.4;0.2
391;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2020;2.5;1.8;0.9;0.7;1.7;0.8;0.3;0.4
392;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2021;2.5;1.7;1.2;0.8;2.0;0.8;0.3;
393;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2022;2.7;2.1;0.9;0.6;2.2;0.5;0.4;0.2
394;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2023;2.2;1.2;1.2;0.9;1.2;0.9;0.4;0.2
395;0114 Leerkrachten basisonderwijs;Bovengrens 95%-interval;2024;1.7;1.0;1.0;0.8;1.1;0.6;0.3;
396;0115 Onderwijskundigen en overige doc...;Waarde;2014;0.7;0.2;0.4;0.0;0.2;0.0;0.4;0.0
397;0115 Onderwijskundigen en overige doc...;Waarde;2015;1.1;0.7;0.4;0.4;0.8;0.0;0.0;0.3
398;0115 Onderwijskundigen en overige doc...;Waarde;2016;1.2;0.9;0.3;0.0;0.9;0.0;0.0;0.3
399;0115 Onderwijskundigen en overige doc...;Waarde;2017;1.3;1.3;0.5;0.5;0.8;0.5;0.0;0.0
400;0115 Onderwijskundigen en overige doc...;Waarde;2018;2.4;1.0;1.5;1.4;1.3;0.7;0.3;0.0
401;0115 Onderwijskundigen en overige doc...;Waarde;2019;0.9;0.5;0.4;0.4;0.7;0.2;0.1;0.0
402;0115 Onderwijskundigen en overige doc...;Waarde;2020;0.2;0.1;0.2;0.2;0.1;0.2;0.0;0.0
403;0115 Onderwijskundigen en overige doc...;Waarde;2021;0.7;0.1;0.5;0.5;0.2;0.5;0.0;0.0
404;0115 Onderwijskundigen en overige doc...;Waarde;2022;0.3;0.2;0.1;0.1;0.1;0.2;0.0;0.0
405;0115 Onderwijskundigen en overige doc...;Waarde;2023;1.2;0.5;1.0;0.9;0.1;1.0;0.2;0.0
406;0115 Onderwijskundigen en overige doc...;Waarde;2024;1.0;0.9;0.3;0.0;0.4;0.5;0.0;0.0
407;0115 Onderwijskundigen en overige doc...;Ondergrens 95%-interval;2014;0.2;0.0;0.1;0.0;0.0;0.0;0.1;0.0
408;0115 Onderwijskundigen en overige doc...;Ondergrens 95%-interval;2015;0.4;0.2;0.1;0.1;0.3;0.0;0.0;0.0
409;0115 Onderwijskundigen en overige doc...;Ondergrens 95%-interval;2016;0.4;0.3;0.0;0.0;0.3;0.0;0.0;0.0
410;0115 Onderwijskundigen en overige doc...;Ondergrens 95%-interval;2017;0.5;0.5;0.1;0.1;0.3;0.1;0.0;0.0
411;0115 Onderwijskundigen en overige doc...;Ondergrens 95%-interval;2018;1.3;0.4;0.6;0.6;0.5;0.2;0.1;0.0
412;0115 Onderwijskundigen en overige doc...;Ondergrens 95%-interval;2019;0.5;0.2;0.1;0.1;0.2;0.1;0.0;0.0
413;0115 Onderwijskundigen en overige doc...;Ondergrens 95%-interval;2020;0.1;0.0;0.1;0.1;0.0;0.1;0.0;0.0
414;0115 Onderwijskundigen en overige doc...;Ondergrens 95%-interval;2021;0.1;0.0;0.1;0.1;0.0;0.1;0.0;0.0
415;0115 Onderwijskundigen en overige doc...;Ondergrens 95%-interval;2022;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0
416;0115 Onderwijskundigen en overige doc...;Ondergrens 95%-interval;2023;0.6;0.2;0.4;0.4;0.0;0.4;0.0;0.0
417;0115 Onderwijskundigen en overige doc...;Ondergrens 95%-interval;2024;0.4;0.3;0.1;0.0;0.1;0.1;0.0;0.0
418;0115 Onderwijskundigen en overige doc...;Bovengrens 95%-interval;2014;2.7;1.6;2.9;;1.6;;2.9;
419;0115 Onderwijskundigen en overige doc...;Bovengrens 95%-interval;2015;3.0;2.3;2.7;2.7;2.7;;;1.8
420;0115 Onderwijskundigen en overige doc...;Bovengrens 95%-interval;2016;3.1;2.8;1.8;;2.8;;;1.9
421;0115 Onderwijskundigen en overige doc...;Bovengrens 95%-interval;2017;3.6;3.6;3.4;3.4;2.5;3.4;;
422;0115 Onderwijskundigen en overige doc...;Bovengrens 95%-interval;2018;4.3;2.2;3.4;3.3;3.2;2.1;1.1;
423;0115 Onderwijskundigen en overige doc...;Bovengrens 95%-interval;2019;2.0;1.0;1.7;1.7;1.7;0.6;0.5;
424;0115 Onderwijskundigen en overige doc...;Bovengrens 95%-interval;2020;0.6;0.5;0.5;0.5;0.5;0.5;;
425;0115 Onderwijskundigen en overige doc...;Bovengrens 95%-interval;2021;2.9;0.5;3.3;3.4;0.5;3.4;;
426;0115 Onderwijskundigen en overige doc...;Bovengrens 95%-interval;2022;1.0;0.9;0.4;0.5;0.4;1.0;;0.3
427;0115 Onderwijskundigen en overige doc...;Bovengrens 95%-interval;2023;2.7;1.4;2.4;2.4;0.4;2.4;1.0;
428;0115 Onderwijskundigen en overige doc...;Bovengrens 95%-interval;2024;2.7;2.7;1.1;0.3;1.1;2.8;0.3;
429;012 Sportinstructeurs;Waarde;2014;4.3;0.9;2.4;2.4;1.8;1.6;0.0;0.9
