ID;PeriodeVanBouwvergunningVerlening;RegioS;Perioden;NogGereedTeKomenNieuwbouwwoningen_1;NogGereedTeKomenNieuwbouwwooneenheid_2;NogGereedTeKomenRecreatiewoningen_3
3515;Totaal alle perioden bouwvergunning;Anna Paulowna;2008 4e kwartaal;119.0;0.0;0.0
3516;Totaal alle perioden bouwvergunning;Anna Paulowna;2009 1e kwartaal;157.0;0.0;0.0
3517;Totaal alle perioden bouwvergunning;Anna Paulowna;2009 2e kwartaal;159.0;0.0;0.0
3518;Totaal alle perioden bouwvergunning;Anna Paulowna;2009 3e kwartaal;179.0;0.0;0.0
3519;Totaal alle perioden bouwvergunning;Anna Paulowna;2009 4e kwartaal;103.0;0.0;0.0
3520;Totaal alle perioden bouwvergunning;Anna Paulowna;2010 1e kwartaal;104.0;0.0;0.0
3521;Totaal alle perioden bouwvergunning;Anna Paulowna;2010 2e kwartaal;105.0;0.0;0.0
3522;Totaal alle perioden bouwvergunning;Anna Paulowna;2010 3e kwartaal;101.0;0.0;0.0
3523;Totaal alle perioden bouwvergunning;Anna Paulowna;2010 4e kwartaal;103.0;0.0;1.0
3524;Totaal alle perioden bouwvergunning;Anna Paulowna;2011 1e kwartaal;102.0;0.0;1.0
3525;Totaal alle perioden bouwvergunning;Anna Paulowna;2011 2e kwartaal;133.0;0.0;1.0
3526;Totaal alle perioden bouwvergunning;Anna Paulowna;2011 3e kwartaal;172.0;0.0;1.0
3527;Totaal alle perioden bouwvergunning;Anna Paulowna;2011 4e kwartaal;138.0;0.0;1.0
3528;Totaal alle perioden bouwvergunning;Apeldoorn;2005 1e kwartaal;872.0;0.0;53.0
3529;Totaal alle perioden bouwvergunning;Apeldoorn;2005 2e kwartaal;889.0;0.0;49.0
3530;Totaal alle perioden bouwvergunning;Apeldoorn;2005 3e kwartaal;818.0;0.0;49.0
3531;Totaal alle perioden bouwvergunning;Apeldoorn;2005 4e kwartaal;1019.0;0.0;88.0
3532;Totaal alle perioden bouwvergunning;Apeldoorn;2006 1e kwartaal;860.0;0.0;114.0
3533;Totaal alle perioden bouwvergunning;Apeldoorn;2006 2e kwartaal;1017.0;0.0;113.0
3534;Totaal alle perioden bouwvergunning;Apeldoorn;2006 3e kwartaal;944.0;0.0;96.0
3535;Totaal alle perioden bouwvergunning;Apeldoorn;2006 4e kwartaal;1023.0;0.0;96.0
3536;Totaal alle perioden bouwvergunning;Apeldoorn;2007 1e kwartaal;1060.0;0.0;92.0
3537;Totaal alle perioden bouwvergunning;Apeldoorn;2007 2e kwartaal;1304.0;0.0;92.0
3538;Totaal alle perioden bouwvergunning;Apeldoorn;2007 3e kwartaal;1480.0;0.0;46.0
3539;Totaal alle perioden bouwvergunning;Apeldoorn;2007 4e kwartaal;1648.0;0.0;90.0
3540;Totaal alle perioden bouwvergunning;Apeldoorn;2008 1e kwartaal;1524.0;0.0;90.0
3541;Totaal alle perioden bouwvergunning;Apeldoorn;2008 2e kwartaal;1687.0;0.0;90.0
3542;Totaal alle perioden bouwvergunning;Apeldoorn;2008 3e kwartaal;1530.0;0.0;60.0
3543;Totaal alle perioden bouwvergunning;Apeldoorn;2008 4e kwartaal;1701.0;0.0;50.0
3544;Totaal alle perioden bouwvergunning;Apeldoorn;2009 1e kwartaal;1628.0;0.0;6.0
3545;Totaal alle perioden bouwvergunning;Apeldoorn;2009 2e kwartaal;1625.0;0.0;47.0
3546;Totaal alle perioden bouwvergunning;Apeldoorn;2009 3e kwartaal;1419.0;0.0;49.0
3547;Totaal alle perioden bouwvergunning;Apeldoorn;2009 4e kwartaal;1513.0;0.0;50.0
3548;Totaal alle perioden bouwvergunning;Apeldoorn;2010 1e kwartaal;1562.0;0.0;50.0
3549;Totaal alle perioden bouwvergunning;Apeldoorn;2010 2e kwartaal;1762.0;0.0;50.0
3550;Totaal alle perioden bouwvergunning;Apeldoorn;2010 3e kwartaal;1774.0;0.0;50.0
3551;Totaal alle perioden bouwvergunning;Apeldoorn;2010 4e kwartaal;1753.0;43.0;50.0
3552;Totaal alle perioden bouwvergunning;Apeldoorn;2011 1e kwartaal;1544.0;43.0;50.0
3553;Totaal alle perioden bouwvergunning;Apeldoorn;2011 2e kwartaal;1524.0;43.0;50.0
3554;Totaal alle perioden bouwvergunning;Apeldoorn;2011 3e kwartaal;1693.0;43.0;53.0
3555;Totaal alle perioden bouwvergunning;Apeldoorn;2011 4e kwartaal;1617.0;43.0;53.0
3556;Totaal alle perioden bouwvergunning;Appingedam;2005 1e kwartaal;60.0;0.0;0.0
3557;Totaal alle perioden bouwvergunning;Appingedam;2005 2e kwartaal;95.0;0.0;0.0
3558;Totaal alle perioden bouwvergunning;Appingedam;2005 3e kwartaal;114.0;0.0;0.0
3559;Totaal alle perioden bouwvergunning;Appingedam;2005 4e kwartaal;94.0;0.0;0.0
3560;Totaal alle perioden bouwvergunning;Appingedam;2006 1e kwartaal;94.0;0.0;0.0
3561;Totaal alle perioden bouwvergunning;Appingedam;2006 2e kwartaal;108.0;0.0;0.0
3562;Totaal alle perioden bouwvergunning;Appingedam;2006 3e kwartaal;93.0;0.0;0.0
3563;Totaal alle perioden bouwvergunning;Appingedam;2006 4e kwartaal;79.0;0.0;0.0
3564;Totaal alle perioden bouwvergunning;Appingedam;2007 1e kwartaal;87.0;0.0;0.0
3565;Totaal alle perioden bouwvergunning;Appingedam;2007 2e kwartaal;74.0;0.0;0.0
3566;Totaal alle perioden bouwvergunning;Appingedam;2007 3e kwartaal;50.0;0.0;0.0
3567;Totaal alle perioden bouwvergunning;Appingedam;2007 4e kwartaal;38.0;0.0;0.0
3568;Totaal alle perioden bouwvergunning;Appingedam;2008 1e kwartaal;54.0;0.0;0.0
3569;Totaal alle perioden bouwvergunning;Appingedam;2008 2e kwartaal;59.0;0.0;0.0
3570;Totaal alle perioden bouwvergunning;Appingedam;2008 3e kwartaal;59.0;0.0;0.0
3571;Totaal alle perioden bouwvergunning;Appingedam;2008 4e kwartaal;85.0;0.0;0.0
3572;Totaal alle perioden bouwvergunning;Appingedam;2009 1e kwartaal;86.0;0.0;0.0
3573;Totaal alle perioden bouwvergunning;Appingedam;2009 2e kwartaal;86.0;0.0;0.0
3574;Totaal alle perioden bouwvergunning;Appingedam;2009 3e kwartaal;86.0;0.0;0.0
3575;Totaal alle perioden bouwvergunning;Appingedam;2009 4e kwartaal;173.0;0.0;0.0
3576;Totaal alle perioden bouwvergunning;Appingedam;2010 1e kwartaal;173.0;0.0;0.0
3577;Totaal alle perioden bouwvergunning;Appingedam;2010 2e kwartaal;173.0;0.0;0.0
3578;Totaal alle perioden bouwvergunning;Appingedam;2010 3e kwartaal;173.0;0.0;0.0
3579;Totaal alle perioden bouwvergunning;Appingedam;2010 4e kwartaal;173.0;0.0;0.0
3580;Totaal alle perioden bouwvergunning;Appingedam;2011 1e kwartaal;166.0;0.0;0.0
3581;Totaal alle perioden bouwvergunning;Appingedam;2011 2e kwartaal;166.0;0.0;0.0
3582;Totaal alle perioden bouwvergunning;Appingedam;2011 3e kwartaal;166.0;0.0;0.0
3583;Totaal alle perioden bouwvergunning;Appingedam;2011 4e kwartaal;123.0;0.0;0.0
3584;Totaal alle perioden bouwvergunning;Arcen en Velden;2005 1e kwartaal;27.0;0.0;0.0
3585;Totaal alle perioden bouwvergunning;Arcen en Velden;2005 2e kwartaal;29.0;0.0;0.0
3586;Totaal alle perioden bouwvergunning;Arcen en Velden;2005 3e kwartaal;19.0;0.0;0.0
3587;Totaal alle perioden bouwvergunning;Arcen en Velden;2005 4e kwartaal;49.0;0.0;0.0
3588;Totaal alle perioden bouwvergunning;Arcen en Velden;2006 1e kwartaal;51.0;0.0;0.0
3589;Totaal alle perioden bouwvergunning;Arcen en Velden;2006 2e kwartaal;48.0;0.0;0.0
3590;Totaal alle perioden bouwvergunning;Arcen en Velden;2006 3e kwartaal;48.0;0.0;0.0
3591;Totaal alle perioden bouwvergunning;Arcen en Velden;2006 4e kwartaal;46.0;0.0;0.0
3592;Totaal alle perioden bouwvergunning;Arcen en Velden;2007 1e kwartaal;44.0;0.0;0.0
3593;Totaal alle perioden bouwvergunning;Arcen en Velden;2007 2e kwartaal;74.0;0.0;0.0
3594;Totaal alle perioden bouwvergunning;Arcen en Velden;2007 3e kwartaal;73.0;0.0;0.0
3595;Totaal alle perioden bouwvergunning;Arcen en Velden;2007 4e kwartaal;52.0;0.0;0.0
3596;Totaal alle perioden bouwvergunning;Arcen en Velden;2008 1e kwartaal;60.0;0.0;0.0
3597;Totaal alle perioden bouwvergunning;Arcen en Velden;2008 2e kwartaal;62.0;0.0;0.0
3598;Totaal alle perioden bouwvergunning;Arcen en Velden;2008 3e kwartaal;62.0;0.0;0.0
3599;Totaal alle perioden bouwvergunning;Arcen en Velden;2008 4e kwartaal;33.0;0.0;0.0
3600;Totaal alle perioden bouwvergunning;Arcen en Velden;2009 1e kwartaal;34.0;0.0;0.0
3601;Totaal alle perioden bouwvergunning;Arcen en Velden;2009 2e kwartaal;36.0;0.0;0.0
3602;Totaal alle perioden bouwvergunning;Arcen en Velden;2009 3e kwartaal;37.0;0.0;0.0
3603;Totaal alle perioden bouwvergunning;Arcen en Velden;2009 4e kwartaal;72.0;0.0;0.0
3604;Totaal alle perioden bouwvergunning;Arcen en Velden;2010 1e kwartaal;;;
3605;Totaal alle perioden bouwvergunning;Arcen en Velden;2010 2e kwartaal;;;
3606;Totaal alle perioden bouwvergunning;Arcen en Velden;2010 3e kwartaal;;;
3607;Totaal alle perioden bouwvergunning;Arcen en Velden;2010 4e kwartaal;;;
3608;Totaal alle perioden bouwvergunning;Arcen en Velden;2011 1e kwartaal;;;
3609;Totaal alle perioden bouwvergunning;Arcen en Velden;2011 2e kwartaal;;;
3610;Totaal alle perioden bouwvergunning;Arcen en Velden;2011 3e kwartaal;;;
3611;Totaal alle perioden bouwvergunning;Arcen en Velden;2011 4e kwartaal;;;
3612;Totaal alle perioden bouwvergunning;Arnhem;2005 1e kwartaal;1250.0;0.0;0.0
3613;Totaal alle perioden bouwvergunning;Arnhem;2005 2e kwartaal;1143.0;0.0;0.0
3614;Totaal alle perioden bouwvergunning;Arnhem;2005 3e kwartaal;1016.0;81.0;0.0
3615;Totaal alle perioden bouwvergunning;Arnhem;2005 4e kwartaal;896.0;81.0;0.0
3616;Totaal alle perioden bouwvergunning;Arnhem;2006 1e kwartaal;961.0;81.0;0.0
3617;Totaal alle perioden bouwvergunning;Arnhem;2006 2e kwartaal;1299.0;81.0;0.0
3618;Totaal alle perioden bouwvergunning;Arnhem;2006 3e kwartaal;1424.0;81.0;0.0
3619;Totaal alle perioden bouwvergunning;Arnhem;2006 4e kwartaal;1504.0;25.0;0.0
3620;Totaal alle perioden bouwvergunning;Arnhem;2007 1e kwartaal;1591.0;25.0;0.0
3621;Totaal alle perioden bouwvergunning;Arnhem;2007 2e kwartaal;1984.0;0.0;0.0
3622;Totaal alle perioden bouwvergunning;Arnhem;2007 3e kwartaal;1944.0;0.0;0.0
3623;Totaal alle perioden bouwvergunning;Arnhem;2007 4e kwartaal;1957.0;72.0;0.0
3624;Totaal alle perioden bouwvergunning;Arnhem;2008 1e kwartaal;2289.0;72.0;0.0
3625;Totaal alle perioden bouwvergunning;Arnhem;2008 2e kwartaal;2046.0;72.0;0.0
3626;Totaal alle perioden bouwvergunning;Arnhem;2008 3e kwartaal;1973.0;72.0;0.0
3627;Totaal alle perioden bouwvergunning;Arnhem;2008 4e kwartaal;1623.0;72.0;8.0
3628;Totaal alle perioden bouwvergunning;Arnhem;2009 1e kwartaal;1391.0;72.0;8.0
3629;Totaal alle perioden bouwvergunning;Arnhem;2009 2e kwartaal;1135.0;72.0;8.0
3630;Totaal alle perioden bouwvergunning;Arnhem;2009 3e kwartaal;1069.0;72.0;8.0
3631;Totaal alle perioden bouwvergunning;Arnhem;2009 4e kwartaal;835.0;72.0;8.0
3632;Totaal alle perioden bouwvergunning;Arnhem;2010 1e kwartaal;828.0;72.0;8.0
3633;Totaal alle perioden bouwvergunning;Arnhem;2010 2e kwartaal;938.0;72.0;8.0
3634;Totaal alle perioden bouwvergunning;Arnhem;2010 3e kwartaal;1280.0;72.0;8.0
3635;Totaal alle perioden bouwvergunning;Arnhem;2010 4e kwartaal;1322.0;72.0;8.0
3636;Totaal alle perioden bouwvergunning;Arnhem;2011 1e kwartaal;1432.0;93.0;8.0
3637;Totaal alle perioden bouwvergunning;Arnhem;2011 2e kwartaal;1435.0;93.0;8.0
3638;Totaal alle perioden bouwvergunning;Arnhem;2011 3e kwartaal;1441.0;108.0;8.0
3639;Totaal alle perioden bouwvergunning;Arnhem;2011 4e kwartaal;1451.0;97.0;8.0
3640;Totaal alle perioden bouwvergunning;Assen;2005 1e kwartaal;1008.0;0.0;0.0
3641;Totaal alle perioden bouwvergunning;Assen;2005 2e kwartaal;907.0;0.0;0.0
3642;Totaal alle perioden bouwvergunning;Assen;2005 3e kwartaal;1084.0;0.0;0.0
3643;Totaal alle perioden bouwvergunning;Assen;2005 4e kwartaal;986.0;0.0;0.0
3644;Totaal alle perioden bouwvergunning;Assen;2006 1e kwartaal;1050.0;0.0;0.0
3645;Totaal alle perioden bouwvergunning;Assen;2006 2e kwartaal;1227.0;0.0;0.0
3646;Totaal alle perioden bouwvergunning;Assen;2006 3e kwartaal;1205.0;0.0;0.0
3647;Totaal alle perioden bouwvergunning;Assen;2006 4e kwartaal;1048.0;0.0;0.0
3648;Totaal alle perioden bouwvergunning;Assen;2007 1e kwartaal;1031.0;0.0;0.0
3649;Totaal alle perioden bouwvergunning;Assen;2007 2e kwartaal;999.0;0.0;0.0
3650;Totaal alle perioden bouwvergunning;Assen;2007 3e kwartaal;980.0;0.0;0.0
3651;Totaal alle perioden bouwvergunning;Assen;2007 4e kwartaal;583.0;0.0;0.0
3652;Totaal alle perioden bouwvergunning;Assen;2008 1e kwartaal;896.0;0.0;0.0
3653;Totaal alle perioden bouwvergunning;Assen;2008 2e kwartaal;757.0;0.0;0.0
3654;Totaal alle perioden bouwvergunning;Assen;2008 3e kwartaal;814.0;0.0;0.0
3655;Totaal alle perioden bouwvergunning;Assen;2008 4e kwartaal;620.0;0.0;0.0
3656;Totaal alle perioden bouwvergunning;Assen;2009 1e kwartaal;566.0;0.0;0.0
3657;Totaal alle perioden bouwvergunning;Assen;2009 2e kwartaal;478.0;0.0;0.0
3658;Totaal alle perioden bouwvergunning;Assen;2009 3e kwartaal;521.0;0.0;0.0
3659;Totaal alle perioden bouwvergunning;Assen;2009 4e kwartaal;283.0;0.0;0.0
3660;Totaal alle perioden bouwvergunning;Assen;2010 1e kwartaal;283.0;0.0;0.0
3661;Totaal alle perioden bouwvergunning;Assen;2010 2e kwartaal;283.0;0.0;0.0
3662;Totaal alle perioden bouwvergunning;Assen;2010 3e kwartaal;283.0;0.0;0.0
3663;Totaal alle perioden bouwvergunning;Assen;2010 4e kwartaal;286.0;0.0;0.0
3664;Totaal alle perioden bouwvergunning;Assen;2011 1e kwartaal;286.0;0.0;0.0
3665;Totaal alle perioden bouwvergunning;Assen;2011 2e kwartaal;252.0;0.0;0.0
3666;Totaal alle perioden bouwvergunning;Assen;2011 3e kwartaal;248.0;0.0;0.0
3667;Totaal alle perioden bouwvergunning;Assen;2011 4e kwartaal;590.0;0.0;0.0
3668;Totaal alle perioden bouwvergunning;Asten;2005 1e kwartaal;233.0;0.0;0.0
3669;Totaal alle perioden bouwvergunning;Asten;2005 2e kwartaal;236.0;0.0;0.0
3670;Totaal alle perioden bouwvergunning;Asten;2005 3e kwartaal;245.0;0.0;0.0
3671;Totaal alle perioden bouwvergunning;Asten;2005 4e kwartaal;236.0;0.0;0.0
3672;Totaal alle perioden bouwvergunning;Asten;2006 1e kwartaal;255.0;0.0;0.0
3673;Totaal alle perioden bouwvergunning;Asten;2006 2e kwartaal;130.0;0.0;0.0
3674;Totaal alle perioden bouwvergunning;Asten;2006 3e kwartaal;113.0;0.0;0.0
3675;Totaal alle perioden bouwvergunning;Asten;2006 4e kwartaal;101.0;0.0;0.0
3676;Totaal alle perioden bouwvergunning;Asten;2007 1e kwartaal;100.0;0.0;0.0
3677;Totaal alle perioden bouwvergunning;Asten;2007 2e kwartaal;96.0;0.0;0.0
3678;Totaal alle perioden bouwvergunning;Asten;2007 3e kwartaal;98.0;0.0;0.0
3679;Totaal alle perioden bouwvergunning;Asten;2007 4e kwartaal;84.0;0.0;0.0
3680;Totaal alle perioden bouwvergunning;Asten;2008 1e kwartaal;177.0;0.0;4.0
3681;Totaal alle perioden bouwvergunning;Asten;2008 2e kwartaal;176.0;0.0;4.0
3682;Totaal alle perioden bouwvergunning;Asten;2008 3e kwartaal;156.0;0.0;4.0
3683;Totaal alle perioden bouwvergunning;Asten;2008 4e kwartaal;145.0;0.0;0.0
3684;Totaal alle perioden bouwvergunning;Asten;2009 1e kwartaal;148.0;0.0;0.0
3685;Totaal alle perioden bouwvergunning;Asten;2009 2e kwartaal;151.0;0.0;0.0
3686;Totaal alle perioden bouwvergunning;Asten;2009 3e kwartaal;139.0;0.0;0.0
3687;Totaal alle perioden bouwvergunning;Asten;2009 4e kwartaal;90.0;0.0;0.0
3688;Totaal alle perioden bouwvergunning;Asten;2010 1e kwartaal;89.0;0.0;0.0
3689;Totaal alle perioden bouwvergunning;Asten;2010 2e kwartaal;88.0;0.0;0.0
3690;Totaal alle perioden bouwvergunning;Asten;2010 3e kwartaal;91.0;0.0;0.0
3691;Totaal alle perioden bouwvergunning;Asten;2010 4e kwartaal;50.0;0.0;0.0
3692;Totaal alle perioden bouwvergunning;Asten;2011 1e kwartaal;63.0;0.0;0.0
3693;Totaal alle perioden bouwvergunning;Asten;2011 2e kwartaal;82.0;0.0;0.0
3694;Totaal alle perioden bouwvergunning;Asten;2011 3e kwartaal;82.0;0.0;0.0
3695;Totaal alle perioden bouwvergunning;Asten;2011 4e kwartaal;76.0;0.0;0.0
3696;Totaal alle perioden bouwvergunning;Baarle-Nassau;2005 1e kwartaal;64.0;0.0;6.0
3697;Totaal alle perioden bouwvergunning;Baarle-Nassau;2005 2e kwartaal;63.0;0.0;6.0
3698;Totaal alle perioden bouwvergunning;Baarle-Nassau;2005 3e kwartaal;66.0;0.0;6.0
3699;Totaal alle perioden bouwvergunning;Baarle-Nassau;2005 4e kwartaal;63.0;0.0;2.0
3700;Totaal alle perioden bouwvergunning;Baarle-Nassau;2006 1e kwartaal;37.0;0.0;0.0
3701;Totaal alle perioden bouwvergunning;Baarle-Nassau;2006 2e kwartaal;36.0;0.0;0.0
3702;Totaal alle perioden bouwvergunning;Baarle-Nassau;2006 3e kwartaal;37.0;0.0;3.0
3703;Totaal alle perioden bouwvergunning;Baarle-Nassau;2006 4e kwartaal;28.0;0.0;4.0
3704;Totaal alle perioden bouwvergunning;Baarle-Nassau;2007 1e kwartaal;60.0;0.0;4.0
3705;Totaal alle perioden bouwvergunning;Baarle-Nassau;2007 2e kwartaal;56.0;0.0;4.0
3706;Totaal alle perioden bouwvergunning;Baarle-Nassau;2007 3e kwartaal;97.0;0.0;5.0
3707;Totaal alle perioden bouwvergunning;Baarle-Nassau;2007 4e kwartaal;98.0;0.0;5.0
3708;Totaal alle perioden bouwvergunning;Baarle-Nassau;2008 1e kwartaal;97.0;0.0;4.0
3709;Totaal alle perioden bouwvergunning;Baarle-Nassau;2008 2e kwartaal;110.0;0.0;10.0
3710;Totaal alle perioden bouwvergunning;Baarle-Nassau;2008 3e kwartaal;108.0;0.0;10.0
3711;Totaal alle perioden bouwvergunning;Baarle-Nassau;2008 4e kwartaal;84.0;0.0;10.0
3712;Totaal alle perioden bouwvergunning;Baarle-Nassau;2009 1e kwartaal;79.0;0.0;10.0
3713;Totaal alle perioden bouwvergunning;Baarle-Nassau;2009 2e kwartaal;79.0;0.0;10.0
3714;Totaal alle perioden bouwvergunning;Baarle-Nassau;2009 3e kwartaal;79.0;0.0;10.0
3715;Totaal alle perioden bouwvergunning;Baarle-Nassau;2009 4e kwartaal;91.0;0.0;6.0
3716;Totaal alle perioden bouwvergunning;Baarle-Nassau;2010 1e kwartaal;91.0;0.0;6.0
3717;Totaal alle perioden bouwvergunning;Baarle-Nassau;2010 2e kwartaal;91.0;0.0;6.0
3718;Totaal alle perioden bouwvergunning;Baarle-Nassau;2010 3e kwartaal;91.0;0.0;6.0
3719;Totaal alle perioden bouwvergunning;Baarle-Nassau;2010 4e kwartaal;81.0;0.0;8.0
3720;Totaal alle perioden bouwvergunning;Baarle-Nassau;2011 1e kwartaal;110.0;0.0;9.0
3721;Totaal alle perioden bouwvergunning;Baarle-Nassau;2011 2e kwartaal;110.0;0.0;9.0
3722;Totaal alle perioden bouwvergunning;Baarle-Nassau;2011 3e kwartaal;108.0;0.0;9.0
3723;Totaal alle perioden bouwvergunning;Baarle-Nassau;2011 4e kwartaal;117.0;0.0;11.0
3724;Totaal alle perioden bouwvergunning;Baarn;2005 1e kwartaal;101.0;0.0;0.0
3725;Totaal alle perioden bouwvergunning;Baarn;2005 2e kwartaal;127.0;0.0;0.0
3726;Totaal alle perioden bouwvergunning;Baarn;2005 3e kwartaal;131.0;0.0;0.0
3727;Totaal alle perioden bouwvergunning;Baarn;2005 4e kwartaal;41.0;0.0;0.0
3728;Totaal alle perioden bouwvergunning;Baarn;2006 1e kwartaal;42.0;0.0;0.0
3729;Totaal alle perioden bouwvergunning;Baarn;2006 2e kwartaal;42.0;0.0;0.0
3730;Totaal alle perioden bouwvergunning;Baarn;2006 3e kwartaal;34.0;0.0;0.0
3731;Totaal alle perioden bouwvergunning;Baarn;2006 4e kwartaal;27.0;0.0;0.0
3732;Totaal alle perioden bouwvergunning;Baarn;2007 1e kwartaal;31.0;0.0;0.0
3733;Totaal alle perioden bouwvergunning;Baarn;2007 2e kwartaal;32.0;0.0;0.0
3734;Totaal alle perioden bouwvergunning;Baarn;2007 3e kwartaal;66.0;0.0;0.0
3735;Totaal alle perioden bouwvergunning;Baarn;2007 4e kwartaal;81.0;0.0;0.0
3736;Totaal alle perioden bouwvergunning;Baarn;2008 1e kwartaal;82.0;0.0;0.0
3737;Totaal alle perioden bouwvergunning;Baarn;2008 2e kwartaal;84.0;0.0;0.0
3738;Totaal alle perioden bouwvergunning;Baarn;2008 3e kwartaal;87.0;0.0;0.0
3739;Totaal alle perioden bouwvergunning;Baarn;2008 4e kwartaal;100.0;0.0;0.0
3740;Totaal alle perioden bouwvergunning;Baarn;2009 1e kwartaal;99.0;0.0;0.0
3741;Totaal alle perioden bouwvergunning;Baarn;2009 2e kwartaal;99.0;0.0;0.0
3742;Totaal alle perioden bouwvergunning;Baarn;2009 3e kwartaal;116.0;0.0;0.0
3743;Totaal alle perioden bouwvergunning;Baarn;2009 4e kwartaal;70.0;0.0;0.0
3744;Totaal alle perioden bouwvergunning;Baarn;2010 1e kwartaal;70.0;0.0;0.0
3745;Totaal alle perioden bouwvergunning;Baarn;2010 2e kwartaal;130.0;0.0;0.0
3746;Totaal alle perioden bouwvergunning;Baarn;2010 3e kwartaal;131.0;0.0;0.0
3747;Totaal alle perioden bouwvergunning;Baarn;2010 4e kwartaal;90.0;0.0;0.0
3748;Totaal alle perioden bouwvergunning;Baarn;2011 1e kwartaal;90.0;0.0;0.0
3749;Totaal alle perioden bouwvergunning;Baarn;2011 2e kwartaal;90.0;0.0;0.0
3750;Totaal alle perioden bouwvergunning;Baarn;2011 3e kwartaal;99.0;0.0;0.0
3751;Totaal alle perioden bouwvergunning;Baarn;2011 4e kwartaal;99.0;0.0;0.0
3752;Totaal alle perioden bouwvergunning;Barendrecht;2005 1e kwartaal;1171.0;0.0;0.0
3753;Totaal alle perioden bouwvergunning;Barendrecht;2005 2e kwartaal;1108.0;0.0;0.0
3754;Totaal alle perioden bouwvergunning;Barendrecht;2005 3e kwartaal;1432.0;0.0;0.0
3755;Totaal alle perioden bouwvergunning;Barendrecht;2005 4e kwartaal;1327.0;0.0;0.0
3756;Totaal alle perioden bouwvergunning;Barendrecht;2006 1e kwartaal;1451.0;0.0;0.0
3757;Totaal alle perioden bouwvergunning;Barendrecht;2006 2e kwartaal;1477.0;0.0;0.0
3758;Totaal alle perioden bouwvergunning;Barendrecht;2006 3e kwartaal;1515.0;0.0;0.0
3759;Totaal alle perioden bouwvergunning;Barendrecht;2006 4e kwartaal;1286.0;0.0;0.0
3760;Totaal alle perioden bouwvergunning;Barendrecht;2007 1e kwartaal;1087.0;0.0;0.0
3761;Totaal alle perioden bouwvergunning;Barendrecht;2007 2e kwartaal;893.0;0.0;0.0
3762;Totaal alle perioden bouwvergunning;Barendrecht;2007 3e kwartaal;748.0;0.0;0.0
3763;Totaal alle perioden bouwvergunning;Barendrecht;2007 4e kwartaal;562.0;0.0;0.0
3764;Totaal alle perioden bouwvergunning;Barendrecht;2008 1e kwartaal;621.0;0.0;0.0
3765;Totaal alle perioden bouwvergunning;Barendrecht;2008 2e kwartaal;644.0;0.0;0.0
3766;Totaal alle perioden bouwvergunning;Barendrecht;2008 3e kwartaal;607.0;0.0;0.0
3767;Totaal alle perioden bouwvergunning;Barendrecht;2008 4e kwartaal;483.0;0.0;0.0
3768;Totaal alle perioden bouwvergunning;Barendrecht;2009 1e kwartaal;383.0;0.0;0.0
3769;Totaal alle perioden bouwvergunning;Barendrecht;2009 2e kwartaal;318.0;0.0;0.0
3770;Totaal alle perioden bouwvergunning;Barendrecht;2009 3e kwartaal;249.0;0.0;0.0
3771;Totaal alle perioden bouwvergunning;Barendrecht;2009 4e kwartaal;337.0;0.0;0.0
3772;Totaal alle perioden bouwvergunning;Barendrecht;2010 1e kwartaal;339.0;0.0;0.0
3773;Totaal alle perioden bouwvergunning;Barendrecht;2010 2e kwartaal;429.0;0.0;0.0
3774;Totaal alle perioden bouwvergunning;Barendrecht;2010 3e kwartaal;451.0;0.0;0.0
3775;Totaal alle perioden bouwvergunning;Barendrecht;2010 4e kwartaal;422.0;0.0;0.0
3776;Totaal alle perioden bouwvergunning;Barendrecht;2011 1e kwartaal;442.0;0.0;0.0
3777;Totaal alle perioden bouwvergunning;Barendrecht;2011 2e kwartaal;474.0;0.0;0.0
3778;Totaal alle perioden bouwvergunning;Barendrecht;2011 3e kwartaal;507.0;0.0;0.0
3779;Totaal alle perioden bouwvergunning;Barendrecht;2011 4e kwartaal;431.0;0.0;0.0
3780;Totaal alle perioden bouwvergunning;Barneveld;2005 1e kwartaal;675.0;0.0;499.0
3781;Totaal alle perioden bouwvergunning;Barneveld;2005 2e kwartaal;642.0;0.0;499.0
3782;Totaal alle perioden bouwvergunning;Barneveld;2005 3e kwartaal;690.0;0.0;501.0
3783;Totaal alle perioden bouwvergunning;Barneveld;2005 4e kwartaal;674.0;0.0;525.0
3784;Totaal alle perioden bouwvergunning;Barneveld;2006 1e kwartaal;747.0;0.0;441.0
3785;Totaal alle perioden bouwvergunning;Barneveld;2006 2e kwartaal;678.0;0.0;448.0
3786;Totaal alle perioden bouwvergunning;Barneveld;2006 3e kwartaal;533.0;0.0;443.0
3787;Totaal alle perioden bouwvergunning;Barneveld;2006 4e kwartaal;603.0;0.0;450.0
3788;Totaal alle perioden bouwvergunning;Barneveld;2007 1e kwartaal;547.0;0.0;470.0
3789;Totaal alle perioden bouwvergunning;Barneveld;2007 2e kwartaal;568.0;0.0;471.0
3790;Totaal alle perioden bouwvergunning;Barneveld;2007 3e kwartaal;591.0;0.0;495.0
3791;Totaal alle perioden bouwvergunning;Barneveld;2007 4e kwartaal;347.0;0.0;506.0
3792;Totaal alle perioden bouwvergunning;Barneveld;2008 1e kwartaal;727.0;0.0;507.0
3793;Totaal alle perioden bouwvergunning;Barneveld;2008 2e kwartaal;733.0;0.0;510.0
3794;Totaal alle perioden bouwvergunning;Barneveld;2008 3e kwartaal;740.0;0.0;512.0
