ID;Gebieden;Leeftijdsgroepen;Geslacht;TotaleBevolking_1;NederduitschHervormden_2;WaalschHervormden_3;Remonstranten_4;ChristelijkGereformeerdenAfgesch_5;Doopsgezinden_6;EvangelischLutherschen_7;HersteldLutherschen_8;BehoorendeTotDeGereformeerdeKerken_9;RoomschKatholieken_10;OudRoomschen_11;NederlandscheIsraelieten_12;PortugeescheIsraelieten_13;OverigeKerkelijkeGezindten_14;GeenKerkelijkeGezindte_15;KerkelijkeGezindteOnbekend_16;Pagina_17
781;"Drenthe;  10.001 -  20.000 inwoners";40-49 jaar;Vrouwen;2399;1551;3;51;18;23;9;0;428;185;0;99;1;9;22;0;DR106
782;"Drenthe;  10.001 -  20.000 inwoners";50-59 jaar;Mannen;1855;1158;2;52;22;11;7;1;318;168;0;79;1;7;29;0;DR106
783;"Drenthe;  10.001 -  20.000 inwoners";50-59 jaar;Vrouwen;1965;1249;1;57;19;8;5;1;349;164;0;86;0;7;19;0;DR106
784;"Drenthe;  10.001 -  20.000 inwoners";60-69 jaar;Mannen;1373;900;0;45;8;9;4;0;222;118;0;49;0;7;11;0;DR106
785;"Drenthe;  10.001 -  20.000 inwoners";60-69 jaar;Vrouwen;1322;874;0;37;17;9;1;0;236;89;0;46;0;6;7;0;DR106
786;"Drenthe;  10.001 -  20.000 inwoners";70-79 jaar;Mannen;661;449;1;12;3;2;1;0;98;56;0;30;0;2;7;0;DR106
787;"Drenthe;  10.001 -  20.000 inwoners";70-79 jaar;Vrouwen;660;434;0;19;7;1;2;0;121;37;0;29;1;4;5;0;DR106
788;"Drenthe;  10.001 -  20.000 inwoners";80 jaar en ouder;Mannen;111;67;0;2;0;2;0;0;20;7;0;10;0;1;2;0;DR106
789;"Drenthe;  10.001 -  20.000 inwoners";80 jaar en ouder;Vrouwen;151;93;0;3;2;0;0;0;19;11;0;21;0;1;1;0;DR106
790;"Drenthe;  10.001 -  20.000 inwoners";Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DR106
791;"Drenthe;  10.001 -  20.000 inwoners";Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DR106
792;"Overijssel;     501 -   1.000 inwoners";Totaal alle leeftijden;Mannen;2152;1623;0;0;16;7;0;0;291;110;0;0;0;95;10;0;OV208
793;"Overijssel;     501 -   1.000 inwoners";Totaal alle leeftijden;Vrouwen;2121;1583;0;0;30;5;0;0;295;102;0;0;0;98;8;0;OV208
794;"Overijssel;     501 -   1.000 inwoners";0-9 jaar;Mannen;497;366;0;0;5;0;0;0;83;21;0;0;0;19;3;0;OV208
795;"Overijssel;     501 -   1.000 inwoners";0-9 jaar;Vrouwen;530;389;0;0;5;0;0;0;92;18;0;0;0;21;5;0;OV208
796;"Overijssel;     501 -   1.000 inwoners";10-19 jaar;Mannen;415;311;0;0;1;0;0;0;60;14;0;0;0;28;1;0;OV208
797;"Overijssel;     501 -   1.000 inwoners";10-19 jaar;Vrouwen;401;310;0;0;2;0;0;0;48;16;0;0;0;25;0;0;OV208
798;"Overijssel;     501 -   1.000 inwoners";20-29 jaar;Mannen;353;268;0;0;2;3;0;0;42;22;0;0;0;16;0;0;OV208
799;"Overijssel;     501 -   1.000 inwoners";20-29 jaar;Vrouwen;356;263;0;0;7;3;0;0;53;17;0;0;0;12;1;0;OV208
800;"Overijssel;     501 -   1.000 inwoners";30-39 jaar;Mannen;285;223;0;0;2;0;0;0;38;13;0;0;0;6;3;0;OV208
801;"Overijssel;     501 -   1.000 inwoners";30-39 jaar;Vrouwen;251;182;0;0;4;0;0;0;35;19;0;0;0;10;1;0;OV208
802;"Overijssel;     501 -   1.000 inwoners";40-49 jaar;Mannen;197;147;0;0;0;1;0;0;24;11;0;0;0;14;0;0;OV208
803;"Overijssel;     501 -   1.000 inwoners";40-49 jaar;Vrouwen;207;153;0;0;5;1;0;0;30;6;0;0;0;12;0;0;OV208
804;"Overijssel;     501 -   1.000 inwoners";50-59 jaar;Mannen;190;142;0;0;3;3;0;0;22;12;0;0;0;6;2;0;OV208
805;"Overijssel;     501 -   1.000 inwoners";50-59 jaar;Vrouwen;161;116;0;0;0;1;0;0;19;10;0;0;0;14;1;0;OV208
806;"Overijssel;     501 -   1.000 inwoners";60-69 jaar;Mannen;131;103;0;0;1;0;0;0;12;9;0;0;0;5;1;0;OV208
807;"Overijssel;     501 -   1.000 inwoners";60-69 jaar;Vrouwen;130;105;0;0;2;0;0;0;13;8;0;0;0;2;0;0;OV208
808;"Overijssel;     501 -   1.000 inwoners";70-79 jaar;Mannen;61;42;0;0;2;0;0;0;9;7;0;0;0;1;0;0;OV208
809;"Overijssel;     501 -   1.000 inwoners";70-79 jaar;Vrouwen;73;57;0;0;3;0;0;0;4;7;0;0;0;2;0;0;OV208
810;"Overijssel;     501 -   1.000 inwoners";80 jaar en ouder;Mannen;23;21;0;0;0;0;0;0;1;1;0;0;0;0;0;0;OV208
811;"Overijssel;     501 -   1.000 inwoners";80 jaar en ouder;Vrouwen;12;8;0;0;2;0;0;0;1;1;0;0;0;0;0;0;OV208
812;"Overijssel;     501 -   1.000 inwoners";Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OV208
813;"Overijssel;     501 -   1.000 inwoners";Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OV208
814;"Overijssel;   1.001 -   2.000 inwoners";Totaal alle leeftijden;Mannen;7080;4673;1;4;83;110;13;3;681;1333;0;124;0;1;54;0;OV208
815;"Overijssel;   1.001 -   2.000 inwoners";Totaal alle leeftijden;Vrouwen;6883;4425;2;4;103;109;12;2;666;1400;0;105;0;2;53;0;OV208
816;"Overijssel;   1.001 -   2.000 inwoners";0-9 jaar;Mannen;1684;1116;0;0;21;28;2;2;172;300;0;20;0;0;23;0;OV208
817;"Overijssel;   1.001 -   2.000 inwoners";0-9 jaar;Vrouwen;1634;1032;0;0;34;32;1;1;192;302;0;12;0;0;28;0;OV208
818;"Overijssel;   1.001 -   2.000 inwoners";10-19 jaar;Mannen;1281;821;0;0;20;20;1;0;123;272;0;20;0;0;4;0;OV208
819;"Overijssel;   1.001 -   2.000 inwoners";10-19 jaar;Vrouwen;1299;842;0;0;27;15;1;0;112;282;0;11;0;0;9;0;OV208
820;"Overijssel;   1.001 -   2.000 inwoners";20-29 jaar;Mannen;1106;751;0;1;12;18;2;0;88;209;0;20;0;0;5;0;OV208
821;"Overijssel;   1.001 -   2.000 inwoners";20-29 jaar;Vrouwen;1010;681;0;1;12;17;2;0;88;186;0;18;0;1;4;0;OV208
822;"Overijssel;   1.001 -   2.000 inwoners";30-39 jaar;Mannen;878;585;0;1;6;12;2;1;98;138;0;25;0;0;10;0;OV208
823;"Overijssel;   1.001 -   2.000 inwoners";30-39 jaar;Vrouwen;869;553;0;2;12;13;3;0;95;169;0;20;0;0;2;0;OV208
824;"Overijssel;   1.001 -   2.000 inwoners";40-49 jaar;Mannen;780;494;0;0;13;10;2;0;77;172;0;9;0;0;3;0;OV208
825;"Overijssel;   1.001 -   2.000 inwoners";40-49 jaar;Vrouwen;689;464;2;1;8;1;0;0;61;144;0;7;0;0;1;0;OV208
826;"Overijssel;   1.001 -   2.000 inwoners";50-59 jaar;Mannen;603;405;1;1;5;10;1;0;54;112;0;10;0;0;4;0;OV208
827;"Overijssel;   1.001 -   2.000 inwoners";50-59 jaar;Vrouwen;578;367;0;0;4;13;3;0;48;129;0;11;0;1;2;0;OV208
828;"Overijssel;   1.001 -   2.000 inwoners";60-69 jaar;Mannen;443;298;0;1;6;4;2;0;42;74;0;12;0;1;3;0;OV208
829;"Overijssel;   1.001 -   2.000 inwoners";60-69 jaar;Vrouwen;491;305;0;0;3;9;1;0;44;111;0;15;0;0;3;0;OV208
830;"Overijssel;   1.001 -   2.000 inwoners";70-79 jaar;Mannen;254;172;0;0;0;5;1;0;20;48;0;7;0;0;1;0;OV208
831;"Overijssel;   1.001 -   2.000 inwoners";70-79 jaar;Vrouwen;247;144;0;0;1;6;0;1;22;60;0;9;0;0;4;0;OV208
832;"Overijssel;   1.001 -   2.000 inwoners";80 jaar en ouder;Mannen;51;31;0;0;0;3;0;0;7;8;0;1;0;0;1;0;OV208
833;"Overijssel;   1.001 -   2.000 inwoners";80 jaar en ouder;Vrouwen;66;37;0;0;2;3;1;0;4;17;0;2;0;0;0;0;OV208
834;"Overijssel;   1.001 -   2.000 inwoners";Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OV208
835;"Overijssel;   1.001 -   2.000 inwoners";Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OV208
836;"Overijssel;   2.001 -   5.000 inwoners";Totaal alle leeftijden;Mannen;37996;23854;5;5;171;521;10;12;3982;8858;0;233;0;56;288;1;OV208
837;"Overijssel;   2.001 -   5.000 inwoners";Totaal alle leeftijden;Vrouwen;35195;21901;7;14;175;483;16;15;3857;8278;1;196;0;47;204;1;OV208
838;"Overijssel;   2.001 -   5.000 inwoners";0-9 jaar;Mannen;8909;5668;0;0;39;114;1;2;1035;1910;0;55;0;15;69;1;OV208
839;"Overijssel;   2.001 -   5.000 inwoners";0-9 jaar;Vrouwen;8519;5385;0;0;49;103;3;0;967;1873;0;43;0;15;81;0;OV208
840;"Overijssel;   2.001 -   5.000 inwoners";10-19 jaar;Mannen;7195;4559;2;0;37;103;2;4;725;1650;0;53;0;15;45;0;OV208
841;"Overijssel;   2.001 -   5.000 inwoners";10-19 jaar;Vrouwen;6863;4295;1;0;41;84;3;7;738;1607;0;38;0;5;44;0;OV208
842;"Overijssel;   2.001 -   5.000 inwoners";20-29 jaar;Mannen;5898;3708;0;5;21;66;3;1;622;1355;0;33;0;10;74;0;OV208
843;"Overijssel;   2.001 -   5.000 inwoners";20-29 jaar;Vrouwen;5384;3385;1;9;26;64;6;1;569;1247;1;28;0;5;42;0;OV208
844;"Overijssel;   2.001 -   5.000 inwoners";30-39 jaar;Mannen;4833;3129;1;0;22;49;1;1;487;1069;0;21;0;5;48;0;OV208
845;"Overijssel;   2.001 -   5.000 inwoners";30-39 jaar;Vrouwen;4438;2809;2;2;17;67;2;3;502;991;0;20;0;8;15;0;OV208
846;"Overijssel;   2.001 -   5.000 inwoners";40-49 jaar;Mannen;3928;2424;2;0;19;60;0;1;394;983;0;23;0;3;19;0;OV208
847;"Overijssel;   2.001 -   5.000 inwoners";40-49 jaar;Vrouwen;3521;2149;3;0;14;53;1;3;405;850;0;23;0;9;11;0;OV208
848;"Overijssel;   2.001 -   5.000 inwoners";50-59 jaar;Mannen;3233;1965;0;0;12;57;3;1;307;850;0;18;0;4;16;0;OV208
849;"Overijssel;   2.001 -   5.000 inwoners";50-59 jaar;Vrouwen;2904;1735;0;2;15;39;0;0;305;779;0;20;0;3;6;0;OV208
850;"Overijssel;   2.001 -   5.000 inwoners";60-69 jaar;Mannen;2479;1485;0;0;11;32;0;2;267;658;0;12;0;2;10;0;OV208
851;"Overijssel;   2.001 -   5.000 inwoners";60-69 jaar;Vrouwen;2289;1394;0;1;7;51;1;0;240;582;0;9;0;1;3;0;OV208
852;"Overijssel;   2.001 -   5.000 inwoners";70-79 jaar;Mannen;1267;765;0;0;6;32;0;0;118;326;0;13;0;1;6;0;OV208
853;"Overijssel;   2.001 -   5.000 inwoners";70-79 jaar;Vrouwen;1037;597;0;0;5;18;0;1;111;291;0;12;0;1;1;0;OV208
854;"Overijssel;   2.001 -   5.000 inwoners";80 jaar en ouder;Mannen;254;151;0;0;4;8;0;0;27;57;0;5;0;1;1;0;OV208
855;"Overijssel;   2.001 -   5.000 inwoners";80 jaar en ouder;Vrouwen;239;152;0;0;1;4;0;0;20;58;0;3;0;0;1;0;OV208
856;"Overijssel;   2.001 -   5.000 inwoners";Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OV208
857;"Overijssel;   2.001 -   5.000 inwoners";Onbekende leeftijd;Vrouwen;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;OV208
858;"Overijssel;   5.001 -  10.000 inwoners";Totaal alle leeftijden;Mannen;54081;27417;7;8;1836;218;51;19;4157;19358;0;516;4;109;381;0;OV210
859;"Overijssel;   5.001 -  10.000 inwoners";Totaal alle leeftijden;Vrouwen;51104;25702;8;21;1694;248;38;17;3823;18681;0;528;7;91;246;0;OV210
860;"Overijssel;   5.001 -  10.000 inwoners";0-9 jaar;Mannen;13337;6915;0;0;537;38;9;5;1046;4520;0;109;1;31;126;0;OV210
861;"Overijssel;   5.001 -  10.000 inwoners";0-9 jaar;Vrouwen;13081;6722;3;3;467;41;8;3;1030;4595;0;105;2;19;83;0;OV210
862;"Overijssel;   5.001 -  10.000 inwoners";10-19 jaar;Mannen;10719;5402;1;0;362;30;14;6;922;3803;0;93;0;30;56;0;OV210
863;"Overijssel;   5.001 -  10.000 inwoners";10-19 jaar;Vrouwen;9980;5020;0;4;343;55;5;4;776;3577;0;110;1;22;63;0;OV210
864;"Overijssel;   5.001 -  10.000 inwoners";20-29 jaar;Mannen;8555;4460;0;1;253;40;9;1;626;2996;0;92;0;17;60;0;OV210
865;"Overijssel;   5.001 -  10.000 inwoners";20-29 jaar;Vrouwen;8217;4318;2;8;233;39;9;1;565;2905;0;67;1;20;49;0;OV210
866;"Overijssel;   5.001 -  10.000 inwoners";30-39 jaar;Mannen;6806;3537;2;5;217;29;6;2;506;2371;0;56;1;13;61;0;OV210
867;"Overijssel;   5.001 -  10.000 inwoners";30-39 jaar;Vrouwen;6422;3232;2;4;225;39;6;3;532;2278;0;60;1;13;26;0;OV210
868;"Overijssel;   5.001 -  10.000 inwoners";40-49 jaar;Mannen;5447;2686;0;1;187;25;5;3;443;1996;0;50;1;10;40;0;OV210
869;"Overijssel;   5.001 -  10.000 inwoners";40-49 jaar;Vrouwen;4881;2323;0;2;174;21;5;4;376;1896;0;60;2;7;11;0;OV210
870;"Overijssel;   5.001 -  10.000 inwoners";50-59 jaar;Mannen;4299;2085;2;1;143;19;6;1;309;1651;0;56;1;4;21;0;OV210
871;"Overijssel;   5.001 -  10.000 inwoners";50-59 jaar;Vrouwen;3945;1883;1;0;122;25;3;0;286;1566;0;46;0;5;8;0;OV210
872;"Overijssel;   5.001 -  10.000 inwoners";60-69 jaar;Mannen;3124;1480;0;0;83;23;1;1;190;1288;0;41;0;3;14;0;OV210
873;"Overijssel;   5.001 -  10.000 inwoners";60-69 jaar;Vrouwen;2856;1376;0;0;87;16;2;2;155;1174;0;37;0;1;6;0;OV210
874;"Overijssel;   5.001 -  10.000 inwoners";70-79 jaar;Mannen;1513;720;2;0;48;11;1;0;99;613;0;15;0;1;3;0;OV210
875;"Overijssel;   5.001 -  10.000 inwoners";70-79 jaar;Vrouwen;1465;705;0;0;39;10;0;0;92;578;0;37;0;4;0;0;OV210
876;"Overijssel;   5.001 -  10.000 inwoners";80 jaar en ouder;Mannen;281;132;0;0;6;3;0;0;16;120;0;4;0;0;0;0;OV210
877;"Overijssel;   5.001 -  10.000 inwoners";80 jaar en ouder;Vrouwen;257;123;0;0;4;2;0;0;11;112;0;5;0;0;0;0;OV210
878;"Overijssel;   5.001 -  10.000 inwoners";Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OV210
879;"Overijssel;   5.001 -  10.000 inwoners";Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OV210
880;"Overijssel;  10.001 -  20.000 inwoners";Totaal alle leeftijden;Mannen;27987;16938;12;39;260;367;181;34;2542;6453;2;416;1;201;540;1;OV210
881;"Overijssel;  10.001 -  20.000 inwoners";Totaal alle leeftijden;Vrouwen;27614;16611;10;34;333;401;176;20;2598;6381;0;447;0;192;411;0;OV210
882;"Overijssel;  10.001 -  20.000 inwoners";0-9 jaar;Mannen;7356;4439;0;4;75;79;32;3;704;1733;0;68;0;60;159;0;OV210
883;"Overijssel;  10.001 -  20.000 inwoners";0-9 jaar;Vrouwen;7072;4190;1;2;92;76;36;0;711;1673;0;67;0;59;165;0;OV210
884;"Overijssel;  10.001 -  20.000 inwoners";10-19 jaar;Mannen;5992;3661;4;12;53;87;38;8;580;1291;0;86;0;51;121;0;OV210
885;"Overijssel;  10.001 -  20.000 inwoners";10-19 jaar;Vrouwen;5611;3389;3;1;86;95;31;2;533;1247;0;85;0;27;112;0;OV210
886;"Overijssel;  10.001 -  20.000 inwoners";20-29 jaar;Mannen;4691;2811;2;9;40;68;38;9;461;1048;0;74;1;26;104;0;OV210
887;"Overijssel;  10.001 -  20.000 inwoners";20-29 jaar;Vrouwen;4611;2803;2;11;47;78;28;1;431;1042;0;74;0;33;61;0;OV210
888;"Overijssel;  10.001 -  20.000 inwoners";30-39 jaar;Mannen;3472;2140;3;10;30;31;26;4;267;808;2;51;0;25;75;0;OV210
889;"Overijssel;  10.001 -  20.000 inwoners";30-39 jaar;Vrouwen;3413;2079;0;14;33;49;30;2;290;791;0;62;0;26;37;0;OV210
890;"Overijssel;  10.001 -  20.000 inwoners";40-49 jaar;Mannen;2442;1481;0;2;21;36;14;5;213;566;0;39;0;19;46;0;OV210
891;"Overijssel;  10.001 -  20.000 inwoners";40-49 jaar;Vrouwen;2590;1549;0;4;27;35;19;5;247;615;0;44;0;23;22;0;OV210
892;"Overijssel;  10.001 -  20.000 inwoners";50-59 jaar;Mannen;1986;1197;2;2;20;35;14;2;160;479;0;41;0;13;21;0;OV210
893;"Overijssel;  10.001 -  20.000 inwoners";50-59 jaar;Vrouwen;2025;1204;3;2;26;35;14;3;190;485;0;42;0;13;8;0;OV210
894;"Overijssel;  10.001 -  20.000 inwoners";60-69 jaar;Mannen;1274;728;1;0;11;22;17;3;107;336;0;35;0;4;10;0;OV210
895;"Overijssel;  10.001 -  20.000 inwoners";60-69 jaar;Vrouwen;1394;865;1;0;15;21;8;5;125;311;0;36;0;3;4;0;OV210
896;"Overijssel;  10.001 -  20.000 inwoners";70-79 jaar;Mannen;629;389;0;0;7;7;2;0;44;158;0;19;0;1;2;0;OV210
897;"Overijssel;  10.001 -  20.000 inwoners";70-79 jaar;Vrouwen;732;437;0;0;6;10;6;1;55;180;0;27;0;8;2;0;OV210
898;"Overijssel;  10.001 -  20.000 inwoners";80 jaar en ouder;Mannen;144;92;0;0;3;2;0;0;6;34;0;3;0;2;2;0;OV210
899;"Overijssel;  10.001 -  20.000 inwoners";80 jaar en ouder;Vrouwen;166;95;0;0;1;2;4;1;16;37;0;10;0;0;0;0;OV210
900;"Overijssel;  10.001 -  20.000 inwoners";Onbekende leeftijd;Mannen;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;OV210
901;"Overijssel;  10.001 -  20.000 inwoners";Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OV210
902;"Overijssel;  20.001 -  50.000 inwoners";Totaal alle leeftijden;Mannen;40017;25499;39;69;400;477;416;297;1659;9271;3;963;3;94;826;1;OV210
903;"Overijssel;  20.001 -  50.000 inwoners";Totaal alle leeftijden;Vrouwen;41108;26271;41;75;452;514;408;340;1719;9620;0;958;6;117;585;2;OV210
904;"Overijssel;  20.001 -  50.000 inwoners";0-9 jaar;Mannen;10444;6616;5;6;96;105;114;73;471;2443;0;201;0;35;279;0;OV210
905;"Overijssel;  20.001 -  50.000 inwoners";0-9 jaar;Vrouwen;10219;6497;4;5;97;75;106;78;422;2434;0;200;0;43;257;1;OV210
906;"Overijssel;  20.001 -  50.000 inwoners";10-19 jaar;Mannen;8361;5351;6;12;96;113;71;76;379;1862;0;213;0;19;163;0;OV210
907;"Overijssel;  20.001 -  50.000 inwoners";10-19 jaar;Vrouwen;8180;5270;4;3;93;105;69;78;354;1825;0;177;1;30;171;0;OV210
908;"Overijssel;  20.001 -  50.000 inwoners";20-29 jaar;Mannen;6699;4262;5;12;70;85;77;43;271;1515;2;184;1;10;162;0;OV210
909;"Overijssel;  20.001 -  50.000 inwoners";20-29 jaar;Vrouwen;6798;4367;5;27;84;99;71;46;289;1570;0;163;3;11;63;0;OV210
910;"Overijssel;  20.001 -  50.000 inwoners";30-39 jaar;Mannen;5003;3205;5;18;41;57;59;36;193;1141;0;118;1;12;116;1;OV210
911;"Overijssel;  20.001 -  50.000 inwoners";30-39 jaar;Vrouwen;5327;3368;9;24;52;75;63;51;235;1240;0;143;1;17;48;1;OV210
912;"Overijssel;  20.001 -  50.000 inwoners";40-49 jaar;Mannen;3920;2543;5;12;37;51;34;24;161;887;1;96;0;12;57;0;OV210
913;"Overijssel;  20.001 -  50.000 inwoners";40-49 jaar;Vrouwen;3927;2515;8;7;54;76;40;26;167;896;0;100;0;10;28;0;OV210
914;"Overijssel;  20.001 -  50.000 inwoners";50-59 jaar;Mannen;2751;1706;5;4;33;43;31;15;103;707;0;71;0;3;30;0;OV210
915;"Overijssel;  20.001 -  50.000 inwoners";50-59 jaar;Vrouwen;3019;1939;6;4;37;43;29;26;129;721;0;69;0;4;12;0;OV210
916;"Overijssel;  20.001 -  50.000 inwoners";60-69 jaar;Mannen;1757;1110;6;4;16;12;21;19;52;451;0;49;1;1;15;0;OV210
917;"Overijssel;  20.001 -  50.000 inwoners";60-69 jaar;Vrouwen;2140;1336;1;4;20;22;19;24;79;563;0;68;0;1;3;0;OV210
918;"Overijssel;  20.001 -  50.000 inwoners";70-79 jaar;Mannen;895;586;2;1;9;9;6;10;24;217;0;26;0;1;4;0;OV210
919;"Overijssel;  20.001 -  50.000 inwoners";70-79 jaar;Vrouwen;1200;801;3;1;13;13;8;8;33;288;0;27;1;1;3;0;OV210
920;"Overijssel;  20.001 -  50.000 inwoners";80 jaar en ouder;Mannen;184;117;0;0;2;2;3;1;5;48;0;5;0;1;0;0;OV210
921;"Overijssel;  20.001 -  50.000 inwoners";80 jaar en ouder;Vrouwen;298;178;1;0;2;6;3;3;11;83;0;11;0;0;0;0;OV210
922;"Overijssel;  20.001 -  50.000 inwoners";Onbekende leeftijd;Mannen;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OV210
923;"Overijssel;  20.001 -  50.000 inwoners";Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OV210
924;"Gelderland;     500 of minder inwoners";Totaal alle leeftijden;Mannen;809;495;1;2;1;0;1;1;43;256;0;1;0;0;8;0;GE308
925;"Gelderland;     500 of minder inwoners";Totaal alle leeftijden;Vrouwen;760;464;0;1;5;0;1;0;43;237;0;0;0;4;5;0;GE308
926;"Gelderland;     500 of minder inwoners";0-9 jaar;Mannen;198;116;0;0;0;0;0;0;8;70;0;0;0;0;4;0;GE308
927;"Gelderland;     500 of minder inwoners";0-9 jaar;Vrouwen;148;94;0;0;0;0;0;0;7;45;0;0;0;0;2;0;GE308
928;"Gelderland;     500 of minder inwoners";10-19 jaar;Mannen;169;113;0;0;1;0;0;0;12;41;0;0;0;0;2;0;GE308
929;"Gelderland;     500 of minder inwoners";10-19 jaar;Vrouwen;167;99;0;0;0;0;0;0;13;53;0;0;0;1;1;0;GE308
930;"Gelderland;     500 of minder inwoners";20-29 jaar;Mannen;128;76;0;0;0;0;0;0;7;43;0;1;0;0;1;0;GE308
931;"Gelderland;     500 of minder inwoners";20-29 jaar;Vrouwen;141;77;0;1;4;0;1;0;8;48;0;0;0;0;2;0;GE308
932;"Gelderland;     500 of minder inwoners";30-39 jaar;Mannen;101;59;0;1;0;0;1;0;4;35;0;0;0;0;1;0;GE308
933;"Gelderland;     500 of minder inwoners";30-39 jaar;Vrouwen;101;63;0;0;0;0;0;0;6;31;0;0;0;1;0;0;GE308
934;"Gelderland;     500 of minder inwoners";40-49 jaar;Mannen;78;53;0;0;0;0;0;0;3;22;0;0;0;0;0;0;GE308
935;"Gelderland;     500 of minder inwoners";40-49 jaar;Vrouwen;84;60;0;0;0;0;0;0;5;18;0;0;0;1;0;0;GE308
936;"Gelderland;     500 of minder inwoners";50-59 jaar;Mannen;63;35;1;1;0;0;0;1;4;21;0;0;0;0;0;0;GE308
937;"Gelderland;     500 of minder inwoners";50-59 jaar;Vrouwen;53;37;0;0;0;0;0;0;1;15;0;0;0;0;0;0;GE308
938;"Gelderland;     500 of minder inwoners";60-69 jaar;Mannen;43;25;0;0;0;0;0;0;3;15;0;0;0;0;0;0;GE308
939;"Gelderland;     500 of minder inwoners";60-69 jaar;Vrouwen;38;20;0;0;0;0;0;0;3;15;0;0;0;0;0;0;GE308
940;"Gelderland;     500 of minder inwoners";70-79 jaar;Mannen;22;12;0;0;0;0;0;0;2;8;0;0;0;0;0;0;GE308
941;"Gelderland;     500 of minder inwoners";70-79 jaar;Vrouwen;20;10;0;0;1;0;0;0;0;9;0;0;0;0;0;0;GE308
942;"Gelderland;     500 of minder inwoners";80 jaar en ouder;Mannen;7;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;GE308
943;"Gelderland;     500 of minder inwoners";80 jaar en ouder;Vrouwen;8;4;0;0;0;0;0;0;0;3;0;0;0;1;0;0;GE308
944;"Gelderland;     500 of minder inwoners";Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GE308
945;"Gelderland;     500 of minder inwoners";Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GE308
946;"Gelderland;     501 -   1.000 inwoners";Totaal alle leeftijden;Mannen;2866;1877;0;0;22;1;0;0;139;826;0;0;0;0;1;0;GE308
947;"Gelderland;     501 -   1.000 inwoners";Totaal alle leeftijden;Vrouwen;2523;1611;1;0;24;0;1;0;125;759;0;0;0;0;2;0;GE308
948;"Gelderland;     501 -   1.000 inwoners";0-9 jaar;Mannen;657;449;0;0;8;0;0;0;38;161;0;0;0;0;1;0;GE308
949;"Gelderland;     501 -   1.000 inwoners";0-9 jaar;Vrouwen;614;403;0;0;3;0;0;0;40;167;0;0;0;0;1;0;GE308
950;"Gelderland;     501 -   1.000 inwoners";10-19 jaar;Mannen;538;363;0;0;1;0;0;0;26;148;0;0;0;0;0;0;GE308
951;"Gelderland;     501 -   1.000 inwoners";10-19 jaar;Vrouwen;507;320;0;0;5;0;0;0;24;158;0;0;0;0;0;0;GE308
952;"Gelderland;     501 -   1.000 inwoners";20-29 jaar;Mannen;508;343;0;0;5;0;0;0;20;140;0;0;0;0;0;0;GE308
953;"Gelderland;     501 -   1.000 inwoners";20-29 jaar;Vrouwen;402;265;1;0;4;0;1;0;17;114;0;0;0;0;0;0;GE308
954;"Gelderland;     501 -   1.000 inwoners";30-39 jaar;Mannen;335;226;0;0;2;0;0;0;19;88;0;0;0;0;0;0;GE308
955;"Gelderland;     501 -   1.000 inwoners";30-39 jaar;Vrouwen;264;173;0;0;3;0;0;0;14;74;0;0;0;0;0;0;GE308
956;"Gelderland;     501 -   1.000 inwoners";40-49 jaar;Mannen;299;189;0;0;1;0;0;0;14;95;0;0;0;0;0;0;GE308
957;"Gelderland;     501 -   1.000 inwoners";40-49 jaar;Vrouwen;260;165;0;0;2;0;0;0;11;82;0;0;0;0;0;0;GE308
958;"Gelderland;     501 -   1.000 inwoners";50-59 jaar;Mannen;216;120;0;0;3;1;0;0;10;82;0;0;0;0;0;0;GE308
959;"Gelderland;     501 -   1.000 inwoners";50-59 jaar;Vrouwen;209;122;0;0;5;0;0;0;9;73;0;0;0;0;0;0;GE308
960;"Gelderland;     501 -   1.000 inwoners";60-69 jaar;Mannen;180;106;0;0;2;0;0;0;9;63;0;0;0;0;0;0;GE308
