ID;Leeftijd;BrutoHuishoudinkomen;RegioS;Perioden;GemeentelijkeInkomstenEigenBijdrage_1
389;Totaal 18 jaar of ouder;Totaal;Boxmeer;2021;95.0
390;Totaal 18 jaar of ouder;Totaal;Boxmeer;2022;
391;Totaal 18 jaar of ouder;Totaal;Boxmeer;2023;
392;Totaal 18 jaar of ouder;Totaal;Boxtel;2017;361.0
393;Totaal 18 jaar of ouder;Totaal;Boxtel;2018;327.0
394;Totaal 18 jaar of ouder;Totaal;Boxtel;2019;82.0
395;Totaal 18 jaar of ouder;Totaal;Boxtel;2020;93.0
396;Totaal 18 jaar of ouder;Totaal;Boxtel;2021;131.0
397;Totaal 18 jaar of ouder;Totaal;Boxtel;2022;137.0
398;Totaal 18 jaar of ouder;Totaal;Boxtel;2023;139.0
399;Totaal 18 jaar of ouder;Totaal;Breda;2017;2420.0
400;Totaal 18 jaar of ouder;Totaal;Breda;2018;2469.0
401;Totaal 18 jaar of ouder;Totaal;Breda;2019;1144.0
402;Totaal 18 jaar of ouder;Totaal;Breda;2020;1080.0
403;Totaal 18 jaar of ouder;Totaal;Breda;2021;1363.0
404;Totaal 18 jaar of ouder;Totaal;Breda;2022;1365.0
405;Totaal 18 jaar of ouder;Totaal;Breda;2023;1364.0
406;Totaal 18 jaar of ouder;Totaal;Brielle;2017;207.0
407;Totaal 18 jaar of ouder;Totaal;Brielle;2018;219.0
408;Totaal 18 jaar of ouder;Totaal;Brielle;2019;78.0
409;Totaal 18 jaar of ouder;Totaal;Brielle;2020;79.0
410;Totaal 18 jaar of ouder;Totaal;Brielle;2021;96.0
411;Totaal 18 jaar of ouder;Totaal;Brielle;2022;105.0
412;Totaal 18 jaar of ouder;Totaal;Brielle;2023;
413;Totaal 18 jaar of ouder;Totaal;Bronckhorst;2017;527.0
414;Totaal 18 jaar of ouder;Totaal;Bronckhorst;2018;551.0
415;Totaal 18 jaar of ouder;Totaal;Bronckhorst;2019;248.0
416;Totaal 18 jaar of ouder;Totaal;Bronckhorst;2020;231.0
417;Totaal 18 jaar of ouder;Totaal;Bronckhorst;2021;281.0
418;Totaal 18 jaar of ouder;Totaal;Bronckhorst;2022;291.0
419;Totaal 18 jaar of ouder;Totaal;Bronckhorst;2023;289.0
420;Totaal 18 jaar of ouder;Totaal;Brummen;2017;315.0
421;Totaal 18 jaar of ouder;Totaal;Brummen;2018;333.0
422;Totaal 18 jaar of ouder;Totaal;Brummen;2019;135.0
423;Totaal 18 jaar of ouder;Totaal;Brummen;2020;140.0
424;Totaal 18 jaar of ouder;Totaal;Brummen;2021;164.0
425;Totaal 18 jaar of ouder;Totaal;Brummen;2022;163.0
426;Totaal 18 jaar of ouder;Totaal;Brummen;2023;163.0
427;Totaal 18 jaar of ouder;Totaal;Brunssum;2017;553.0
428;Totaal 18 jaar of ouder;Totaal;Brunssum;2018;553.0
429;Totaal 18 jaar of ouder;Totaal;Brunssum;2019;271.0
430;Totaal 18 jaar of ouder;Totaal;Brunssum;2020;239.0
431;Totaal 18 jaar of ouder;Totaal;Brunssum;2021;302.0
432;Totaal 18 jaar of ouder;Totaal;Brunssum;2022;308.0
433;Totaal 18 jaar of ouder;Totaal;Brunssum;2023;320.0
434;Totaal 18 jaar of ouder;Totaal;Bunnik;2017;214.0
435;Totaal 18 jaar of ouder;Totaal;Bunnik;2018;225.0
436;Totaal 18 jaar of ouder;Totaal;Bunnik;2019;56.0
437;Totaal 18 jaar of ouder;Totaal;Bunnik;2020;61.0
438;Totaal 18 jaar of ouder;Totaal;Bunnik;2021;83.0
439;Totaal 18 jaar of ouder;Totaal;Bunnik;2022;89.0
440;Totaal 18 jaar of ouder;Totaal;Bunnik;2023;97.0
441;Totaal 18 jaar of ouder;Totaal;Bunschoten;2017;137.0
442;Totaal 18 jaar of ouder;Totaal;Bunschoten;2018;139.0
443;Totaal 18 jaar of ouder;Totaal;Bunschoten;2019;72.0
444;Totaal 18 jaar of ouder;Totaal;Bunschoten;2020;89.0
445;Totaal 18 jaar of ouder;Totaal;Bunschoten;2021;116.0
446;Totaal 18 jaar of ouder;Totaal;Bunschoten;2022;123.0
447;Totaal 18 jaar of ouder;Totaal;Bunschoten;2023;130.0
448;Totaal 18 jaar of ouder;Totaal;Buren;2017;210.0
449;Totaal 18 jaar of ouder;Totaal;Buren;2018;190.0
450;Totaal 18 jaar of ouder;Totaal;Buren;2019;93.0
451;Totaal 18 jaar of ouder;Totaal;Buren;2020;97.0
452;Totaal 18 jaar of ouder;Totaal;Buren;2021;120.0
453;Totaal 18 jaar of ouder;Totaal;Buren;2022;132.0
454;Totaal 18 jaar of ouder;Totaal;Buren;2023;144.0
455;Totaal 18 jaar of ouder;Totaal;Capelle aan den IJssel;2017;714.0
456;Totaal 18 jaar of ouder;Totaal;Capelle aan den IJssel;2018;714.0
457;Totaal 18 jaar of ouder;Totaal;Capelle aan den IJssel;2019;367.0
458;Totaal 18 jaar of ouder;Totaal;Capelle aan den IJssel;2020;350.0
459;Totaal 18 jaar of ouder;Totaal;Capelle aan den IJssel;2021;436.0
460;Totaal 18 jaar of ouder;Totaal;Capelle aan den IJssel;2022;462.0
461;Totaal 18 jaar of ouder;Totaal;Capelle aan den IJssel;2023;486.0
462;Totaal 18 jaar of ouder;Totaal;Castricum;2017;277.0
463;Totaal 18 jaar of ouder;Totaal;Castricum;2018;247.0
464;Totaal 18 jaar of ouder;Totaal;Castricum;2019;56.0
465;Totaal 18 jaar of ouder;Totaal;Castricum;2020;84.0
466;Totaal 18 jaar of ouder;Totaal;Castricum;2021;105.0
467;Totaal 18 jaar of ouder;Totaal;Castricum;2022;115.0
468;Totaal 18 jaar of ouder;Totaal;Castricum;2023;111.0
469;Totaal 18 jaar of ouder;Totaal;Coevorden;2017;286.0
470;Totaal 18 jaar of ouder;Totaal;Coevorden;2018;321.0
471;Totaal 18 jaar of ouder;Totaal;Coevorden;2019;153.0
472;Totaal 18 jaar of ouder;Totaal;Coevorden;2020;269.0
473;Totaal 18 jaar of ouder;Totaal;Coevorden;2021;339.0
474;Totaal 18 jaar of ouder;Totaal;Coevorden;2022;337.0
475;Totaal 18 jaar of ouder;Totaal;Coevorden;2023;342.0
476;Totaal 18 jaar of ouder;Totaal;Cranendonck;2017;94.0
477;Totaal 18 jaar of ouder;Totaal;Cranendonck;2018;209.0
478;Totaal 18 jaar of ouder;Totaal;Cranendonck;2019;114.0
479;Totaal 18 jaar of ouder;Totaal;Cranendonck;2020;57.0
480;Totaal 18 jaar of ouder;Totaal;Cranendonck;2021;78.0
481;Totaal 18 jaar of ouder;Totaal;Cranendonck;2022;87.0
482;Totaal 18 jaar of ouder;Totaal;Cranendonck;2023;92.0
483;Totaal 18 jaar of ouder;Totaal;Cromstrijen;2017;132.0
484;Totaal 18 jaar of ouder;Totaal;Cromstrijen;2018;118.0
485;Totaal 18 jaar of ouder;Totaal;Cromstrijen;2019;
486;Totaal 18 jaar of ouder;Totaal;Cromstrijen;2020;
487;Totaal 18 jaar of ouder;Totaal;Cromstrijen;2021;
488;Totaal 18 jaar of ouder;Totaal;Cromstrijen;2022;
489;Totaal 18 jaar of ouder;Totaal;Cromstrijen;2023;
490;Totaal 18 jaar of ouder;Totaal;Cuijk;2017;190.0
491;Totaal 18 jaar of ouder;Totaal;Cuijk;2018;196.0
492;Totaal 18 jaar of ouder;Totaal;Cuijk;2019;57.0
493;Totaal 18 jaar of ouder;Totaal;Cuijk;2020;62.0
494;Totaal 18 jaar of ouder;Totaal;Cuijk;2021;90.0
495;Totaal 18 jaar of ouder;Totaal;Cuijk;2022;
496;Totaal 18 jaar of ouder;Totaal;Cuijk;2023;
497;Totaal 18 jaar of ouder;Totaal;Culemborg;2017;179.0
498;Totaal 18 jaar of ouder;Totaal;Culemborg;2018;215.0
499;Totaal 18 jaar of ouder;Totaal;Culemborg;2019;52.0
500;Totaal 18 jaar of ouder;Totaal;Culemborg;2020;31.0
501;Totaal 18 jaar of ouder;Totaal;Culemborg;2021;63.0
502;Totaal 18 jaar of ouder;Totaal;Culemborg;2022;78.0
503;Totaal 18 jaar of ouder;Totaal;Culemborg;2023;88.0
504;Totaal 18 jaar of ouder;Totaal;Dalfsen;2017;245.0
505;Totaal 18 jaar of ouder;Totaal;Dalfsen;2018;257.0
506;Totaal 18 jaar of ouder;Totaal;Dalfsen;2019;48.0
507;Totaal 18 jaar of ouder;Totaal;Dalfsen;2020;87.0
508;Totaal 18 jaar of ouder;Totaal;Dalfsen;2021;114.0
509;Totaal 18 jaar of ouder;Totaal;Dalfsen;2022;125.0
510;Totaal 18 jaar of ouder;Totaal;Dalfsen;2023;120.0
511;Totaal 18 jaar of ouder;Totaal;Dantumadiel;2017;133.0
512;Totaal 18 jaar of ouder;Totaal;Dantumadiel;2018;153.0
513;Totaal 18 jaar of ouder;Totaal;Dantumadiel;2019;126.0
514;Totaal 18 jaar of ouder;Totaal;Dantumadiel;2020;126.0
515;Totaal 18 jaar of ouder;Totaal;Dantumadiel;2021;161.0
516;Totaal 18 jaar of ouder;Totaal;Dantumadiel;2022;167.0
517;Totaal 18 jaar of ouder;Totaal;Dantumadiel;2023;172.0
518;Totaal 18 jaar of ouder;Totaal;Delft;2017;1457.0
519;Totaal 18 jaar of ouder;Totaal;Delft;2018;1472.0
520;Totaal 18 jaar of ouder;Totaal;Delft;2019;665.0
521;Totaal 18 jaar of ouder;Totaal;Delft;2020;610.0
522;Totaal 18 jaar of ouder;Totaal;Delft;2021;765.0
523;Totaal 18 jaar of ouder;Totaal;Delft;2022;809.0
524;Totaal 18 jaar of ouder;Totaal;Delft;2023;818.0
525;Totaal 18 jaar of ouder;Totaal;Delfzijl;2017;306.0
526;Totaal 18 jaar of ouder;Totaal;Delfzijl;2018;353.0
527;Totaal 18 jaar of ouder;Totaal;Delfzijl;2019;181.0
528;Totaal 18 jaar of ouder;Totaal;Delfzijl;2020;165.0
529;Totaal 18 jaar of ouder;Totaal;Delfzijl;2021;
530;Totaal 18 jaar of ouder;Totaal;Delfzijl;2022;
531;Totaal 18 jaar of ouder;Totaal;Delfzijl;2023;
532;Totaal 18 jaar of ouder;Totaal;Deurne;2017;348.0
533;Totaal 18 jaar of ouder;Totaal;Deurne;2018;340.0
534;Totaal 18 jaar of ouder;Totaal;Deurne;2019;106.0
535;Totaal 18 jaar of ouder;Totaal;Deurne;2020;108.0
536;Totaal 18 jaar of ouder;Totaal;Deurne;2021;147.0
537;Totaal 18 jaar of ouder;Totaal;Deurne;2022;156.0
538;Totaal 18 jaar of ouder;Totaal;Deurne;2023;129.0
539;Totaal 18 jaar of ouder;Totaal;Deventer;2017;1569.0
540;Totaal 18 jaar of ouder;Totaal;Deventer;2018;1592.0
541;Totaal 18 jaar of ouder;Totaal;Deventer;2019;762.0
542;Totaal 18 jaar of ouder;Totaal;Deventer;2020;659.0
543;Totaal 18 jaar of ouder;Totaal;Deventer;2021;788.0
544;Totaal 18 jaar of ouder;Totaal;Deventer;2022;776.0
545;Totaal 18 jaar of ouder;Totaal;Deventer;2023;833.0
546;Totaal 18 jaar of ouder;Totaal;Diemen;2017;286.0
547;Totaal 18 jaar of ouder;Totaal;Diemen;2018;272.0
548;Totaal 18 jaar of ouder;Totaal;Diemen;2019;108.0
549;Totaal 18 jaar of ouder;Totaal;Diemen;2020;114.0
550;Totaal 18 jaar of ouder;Totaal;Diemen;2021;143.0
551;Totaal 18 jaar of ouder;Totaal;Diemen;2022;140.0
552;Totaal 18 jaar of ouder;Totaal;Diemen;2023;146.0
553;Totaal 18 jaar of ouder;Totaal;Dijk en Waard;2017;
554;Totaal 18 jaar of ouder;Totaal;Dijk en Waard;2018;
555;Totaal 18 jaar of ouder;Totaal;Dijk en Waard;2019;
556;Totaal 18 jaar of ouder;Totaal;Dijk en Waard;2020;
557;Totaal 18 jaar of ouder;Totaal;Dijk en Waard;2021;
558;Totaal 18 jaar of ouder;Totaal;Dijk en Waard;2022;420.0
559;Totaal 18 jaar of ouder;Totaal;Dijk en Waard;2023;440.0
560;Totaal 18 jaar of ouder;Totaal;Dinkelland;2017;262.0
561;Totaal 18 jaar of ouder;Totaal;Dinkelland;2018;263.0
562;Totaal 18 jaar of ouder;Totaal;Dinkelland;2019;44.0
563;Totaal 18 jaar of ouder;Totaal;Dinkelland;2020;53.0
564;Totaal 18 jaar of ouder;Totaal;Dinkelland;2021;86.0
565;Totaal 18 jaar of ouder;Totaal;Dinkelland;2022;104.0
566;Totaal 18 jaar of ouder;Totaal;Dinkelland;2023;119.0
567;Totaal 18 jaar of ouder;Totaal;Doesburg;2017;177.0
568;Totaal 18 jaar of ouder;Totaal;Doesburg;2018;121.0
569;Totaal 18 jaar of ouder;Totaal;Doesburg;2019;99.0
570;Totaal 18 jaar of ouder;Totaal;Doesburg;2020;92.0
571;Totaal 18 jaar of ouder;Totaal;Doesburg;2021;118.0
572;Totaal 18 jaar of ouder;Totaal;Doesburg;2022;119.0
573;Totaal 18 jaar of ouder;Totaal;Doesburg;2023;123.0
574;Totaal 18 jaar of ouder;Totaal;Doetinchem;2017;837.0
575;Totaal 18 jaar of ouder;Totaal;Doetinchem;2018;801.0
576;Totaal 18 jaar of ouder;Totaal;Doetinchem;2019;397.0
577;Totaal 18 jaar of ouder;Totaal;Doetinchem;2020;482.0
578;Totaal 18 jaar of ouder;Totaal;Doetinchem;2021;578.0
579;Totaal 18 jaar of ouder;Totaal;Doetinchem;2022;579.0
580;Totaal 18 jaar of ouder;Totaal;Doetinchem;2023;585.0
581;Totaal 18 jaar of ouder;Totaal;Dongen;2017;240.0
582;Totaal 18 jaar of ouder;Totaal;Dongen;2018;256.0
583;Totaal 18 jaar of ouder;Totaal;Dongen;2019;150.0
584;Totaal 18 jaar of ouder;Totaal;Dongen;2020;143.0
585;Totaal 18 jaar of ouder;Totaal;Dongen;2021;182.0
586;Totaal 18 jaar of ouder;Totaal;Dongen;2022;193.0
587;Totaal 18 jaar of ouder;Totaal;Dongen;2023;201.0
588;Totaal 18 jaar of ouder;Totaal;Dongeradeel;2017;176.0
589;Totaal 18 jaar of ouder;Totaal;Dongeradeel;2018;176.0
590;Totaal 18 jaar of ouder;Totaal;Dongeradeel;2019;
591;Totaal 18 jaar of ouder;Totaal;Dongeradeel;2020;
592;Totaal 18 jaar of ouder;Totaal;Dongeradeel;2021;
593;Totaal 18 jaar of ouder;Totaal;Dongeradeel;2022;
594;Totaal 18 jaar of ouder;Totaal;Dongeradeel;2023;
595;Totaal 18 jaar of ouder;Totaal;Dordrecht;2017;925.0
596;Totaal 18 jaar of ouder;Totaal;Dordrecht;2018;1199.0
597;Totaal 18 jaar of ouder;Totaal;Dordrecht;2019;713.0
598;Totaal 18 jaar of ouder;Totaal;Dordrecht;2020;641.0
599;Totaal 18 jaar of ouder;Totaal;Dordrecht;2021;981.0
600;Totaal 18 jaar of ouder;Totaal;Dordrecht;2022;1051.0
601;Totaal 18 jaar of ouder;Totaal;Dordrecht;2023;1112.0
602;Totaal 18 jaar of ouder;Totaal;Drechterland;2017;227.0
603;Totaal 18 jaar of ouder;Totaal;Drechterland;2018;233.0
604;Totaal 18 jaar of ouder;Totaal;Drechterland;2019;88.0
605;Totaal 18 jaar of ouder;Totaal;Drechterland;2020;35.0
606;Totaal 18 jaar of ouder;Totaal;Drechterland;2021;47.0
607;Totaal 18 jaar of ouder;Totaal;Drechterland;2022;55.0
608;Totaal 18 jaar of ouder;Totaal;Drechterland;2023;48.0
609;Totaal 18 jaar of ouder;Totaal;Drimmelen;2017;88.0
610;Totaal 18 jaar of ouder;Totaal;Drimmelen;2018;108.0
611;Totaal 18 jaar of ouder;Totaal;Drimmelen;2019;154.0
612;Totaal 18 jaar of ouder;Totaal;Drimmelen;2020;137.0
613;Totaal 18 jaar of ouder;Totaal;Drimmelen;2021;173.0
614;Totaal 18 jaar of ouder;Totaal;Drimmelen;2022;177.0
615;Totaal 18 jaar of ouder;Totaal;Drimmelen;2023;189.0
616;Totaal 18 jaar of ouder;Totaal;Dronten;2017;487.0
617;Totaal 18 jaar of ouder;Totaal;Dronten;2018;441.0
618;Totaal 18 jaar of ouder;Totaal;Dronten;2019;202.0
619;Totaal 18 jaar of ouder;Totaal;Dronten;2020;185.0
620;Totaal 18 jaar of ouder;Totaal;Dronten;2021;230.0
621;Totaal 18 jaar of ouder;Totaal;Dronten;2022;239.0
622;Totaal 18 jaar of ouder;Totaal;Dronten;2023;250.0
623;Totaal 18 jaar of ouder;Totaal;Druten;2017;223.0
624;Totaal 18 jaar of ouder;Totaal;Druten;2018;230.0
625;Totaal 18 jaar of ouder;Totaal;Druten;2019;117.0
626;Totaal 18 jaar of ouder;Totaal;Druten;2020;111.0
627;Totaal 18 jaar of ouder;Totaal;Druten;2021;141.0
628;Totaal 18 jaar of ouder;Totaal;Druten;2022;151.0
629;Totaal 18 jaar of ouder;Totaal;Druten;2023;156.0
630;Totaal 18 jaar of ouder;Totaal;Duiven;2017;219.0
631;Totaal 18 jaar of ouder;Totaal;Duiven;2018;254.0
632;Totaal 18 jaar of ouder;Totaal;Duiven;2019;152.0
633;Totaal 18 jaar of ouder;Totaal;Duiven;2020;140.0
634;Totaal 18 jaar of ouder;Totaal;Duiven;2021;172.0
635;Totaal 18 jaar of ouder;Totaal;Duiven;2022;186.0
636;Totaal 18 jaar of ouder;Totaal;Duiven;2023;207.0
637;Totaal 18 jaar of ouder;Totaal;Echt-Susteren;2017;442.0
638;Totaal 18 jaar of ouder;Totaal;Echt-Susteren;2018;423.0
639;Totaal 18 jaar of ouder;Totaal;Echt-Susteren;2019;207.0
640;Totaal 18 jaar of ouder;Totaal;Echt-Susteren;2020;196.0
641;Totaal 18 jaar of ouder;Totaal;Echt-Susteren;2021;260.0
642;Totaal 18 jaar of ouder;Totaal;Echt-Susteren;2022;280.0
643;Totaal 18 jaar of ouder;Totaal;Echt-Susteren;2023;295.0
644;Totaal 18 jaar of ouder;Totaal;Edam-Volendam;2017;326.0
645;Totaal 18 jaar of ouder;Totaal;Edam-Volendam;2018;320.0
646;Totaal 18 jaar of ouder;Totaal;Edam-Volendam;2019;144.0
647;Totaal 18 jaar of ouder;Totaal;Edam-Volendam;2020;134.0
648;Totaal 18 jaar of ouder;Totaal;Edam-Volendam;2021;165.0
649;Totaal 18 jaar of ouder;Totaal;Edam-Volendam;2022;172.0
650;Totaal 18 jaar of ouder;Totaal;Edam-Volendam;2023;179.0
651;Totaal 18 jaar of ouder;Totaal;Ede;2017;1504.0
652;Totaal 18 jaar of ouder;Totaal;Ede;2018;1536.0
653;Totaal 18 jaar of ouder;Totaal;Ede;2019;608.0
654;Totaal 18 jaar of ouder;Totaal;Ede;2020;607.0
655;Totaal 18 jaar of ouder;Totaal;Ede;2021;762.0
656;Totaal 18 jaar of ouder;Totaal;Ede;2022;788.0
657;Totaal 18 jaar of ouder;Totaal;Ede;2023;827.0
658;Totaal 18 jaar of ouder;Totaal;Eemnes;2017;89.0
659;Totaal 18 jaar of ouder;Totaal;Eemnes;2018;101.0
660;Totaal 18 jaar of ouder;Totaal;Eemnes;2019;30.0
661;Totaal 18 jaar of ouder;Totaal;Eemnes;2020;33.0
662;Totaal 18 jaar of ouder;Totaal;Eemnes;2021;45.0
663;Totaal 18 jaar of ouder;Totaal;Eemnes;2022;47.0
664;Totaal 18 jaar of ouder;Totaal;Eemnes;2023;44.0
665;Totaal 18 jaar of ouder;Totaal;Eemsdelta;2017;
666;Totaal 18 jaar of ouder;Totaal;Eemsdelta;2018;
667;Totaal 18 jaar of ouder;Totaal;Eemsdelta;2019;
668;Totaal 18 jaar of ouder;Totaal;Eemsdelta;2020;
669;Totaal 18 jaar of ouder;Totaal;Eemsdelta;2021;383.0
670;Totaal 18 jaar of ouder;Totaal;Eemsdelta;2022;410.0
671;Totaal 18 jaar of ouder;Totaal;Eemsdelta;2023;409.0
672;Totaal 18 jaar of ouder;Totaal;Eemsmond;2017;260.0
673;Totaal 18 jaar of ouder;Totaal;Eemsmond;2018;266.0
674;Totaal 18 jaar of ouder;Totaal;Eemsmond;2019;
675;Totaal 18 jaar of ouder;Totaal;Eemsmond;2020;
676;Totaal 18 jaar of ouder;Totaal;Eemsmond;2021;
677;Totaal 18 jaar of ouder;Totaal;Eemsmond;2022;
678;Totaal 18 jaar of ouder;Totaal;Eemsmond;2023;
679;Totaal 18 jaar of ouder;Totaal;Eersel;2017;291.0
680;Totaal 18 jaar of ouder;Totaal;Eersel;2018;283.0
681;Totaal 18 jaar of ouder;Totaal;Eersel;2019;114.0
682;Totaal 18 jaar of ouder;Totaal;Eersel;2020;109.0
683;Totaal 18 jaar of ouder;Totaal;Eersel;2021;133.0
684;Totaal 18 jaar of ouder;Totaal;Eersel;2022;137.0
685;Totaal 18 jaar of ouder;Totaal;Eersel;2023;141.0
686;Totaal 18 jaar of ouder;Totaal;Eijsden-Margraten;2017;277.0
687;Totaal 18 jaar of ouder;Totaal;Eijsden-Margraten;2018;285.0
688;Totaal 18 jaar of ouder;Totaal;Eijsden-Margraten;2019;110.0
689;Totaal 18 jaar of ouder;Totaal;Eijsden-Margraten;2020;104.0
690;Totaal 18 jaar of ouder;Totaal;Eijsden-Margraten;2021;132.0
691;Totaal 18 jaar of ouder;Totaal;Eijsden-Margraten;2022;165.0
692;Totaal 18 jaar of ouder;Totaal;Eijsden-Margraten;2023;173.0
693;Totaal 18 jaar of ouder;Totaal;Eindhoven;2017;3854.0
694;Totaal 18 jaar of ouder;Totaal;Eindhoven;2018;3663.0
695;Totaal 18 jaar of ouder;Totaal;Eindhoven;2019;1489.0
696;Totaal 18 jaar of ouder;Totaal;Eindhoven;2020;1360.0
697;Totaal 18 jaar of ouder;Totaal;Eindhoven;2021;1641.0
698;Totaal 18 jaar of ouder;Totaal;Eindhoven;2022;1710.0
699;Totaal 18 jaar of ouder;Totaal;Eindhoven;2023;1786.0
700;Totaal 18 jaar of ouder;Totaal;Elburg;2017;260.0
701;Totaal 18 jaar of ouder;Totaal;Elburg;2018;217.0
702;Totaal 18 jaar of ouder;Totaal;Elburg;2019;103.0
703;Totaal 18 jaar of ouder;Totaal;Elburg;2020;90.0
704;Totaal 18 jaar of ouder;Totaal;Elburg;2021;108.0
705;Totaal 18 jaar of ouder;Totaal;Elburg;2022;105.0
706;Totaal 18 jaar of ouder;Totaal;Elburg;2023;124.0
707;Totaal 18 jaar of ouder;Totaal;Emmen;2017;1723.0
708;Totaal 18 jaar of ouder;Totaal;Emmen;2018;1733.0
709;Totaal 18 jaar of ouder;Totaal;Emmen;2019;490.0
710;Totaal 18 jaar of ouder;Totaal;Emmen;2020;455.0
711;Totaal 18 jaar of ouder;Totaal;Emmen;2021;615.0
712;Totaal 18 jaar of ouder;Totaal;Emmen;2022;651.0
713;Totaal 18 jaar of ouder;Totaal;Emmen;2023;534.0
714;Totaal 18 jaar of ouder;Totaal;Enkhuizen;2017;288.0
715;Totaal 18 jaar of ouder;Totaal;Enkhuizen;2018;269.0
716;Totaal 18 jaar of ouder;Totaal;Enkhuizen;2019;126.0
717;Totaal 18 jaar of ouder;Totaal;Enkhuizen;2020;49.0
718;Totaal 18 jaar of ouder;Totaal;Enkhuizen;2021;69.0
719;Totaal 18 jaar of ouder;Totaal;Enkhuizen;2022;77.0
720;Totaal 18 jaar of ouder;Totaal;Enkhuizen;2023;68.0
721;Totaal 18 jaar of ouder;Totaal;Enschede;2017;2170.0
722;Totaal 18 jaar of ouder;Totaal;Enschede;2018;2226.0
723;Totaal 18 jaar of ouder;Totaal;Enschede;2019;1342.0
724;Totaal 18 jaar of ouder;Totaal;Enschede;2020;1230.0
725;Totaal 18 jaar of ouder;Totaal;Enschede;2021;1527.0
726;Totaal 18 jaar of ouder;Totaal;Enschede;2022;1574.0
727;Totaal 18 jaar of ouder;Totaal;Enschede;2023;1615.0
728;Totaal 18 jaar of ouder;Totaal;Epe;2017;486.0
729;Totaal 18 jaar of ouder;Totaal;Epe;2018;463.0
730;Totaal 18 jaar of ouder;Totaal;Epe;2019;212.0
731;Totaal 18 jaar of ouder;Totaal;Epe;2020;81.0
732;Totaal 18 jaar of ouder;Totaal;Epe;2021;120.0
733;Totaal 18 jaar of ouder;Totaal;Epe;2022;184.0
734;Totaal 18 jaar of ouder;Totaal;Epe;2023;199.0
735;Totaal 18 jaar of ouder;Totaal;Ermelo;2017;366.0
736;Totaal 18 jaar of ouder;Totaal;Ermelo;2018;363.0
737;Totaal 18 jaar of ouder;Totaal;Ermelo;2019;83.0
738;Totaal 18 jaar of ouder;Totaal;Ermelo;2020;69.0
739;Totaal 18 jaar of ouder;Totaal;Ermelo;2021;84.0
740;Totaal 18 jaar of ouder;Totaal;Ermelo;2022;87.0
741;Totaal 18 jaar of ouder;Totaal;Ermelo;2023;96.0
742;Totaal 18 jaar of ouder;Totaal;Etten-Leur;2017;423.0
743;Totaal 18 jaar of ouder;Totaal;Etten-Leur;2018;446.0
744;Totaal 18 jaar of ouder;Totaal;Etten-Leur;2019;216.0
745;Totaal 18 jaar of ouder;Totaal;Etten-Leur;2020;239.0
746;Totaal 18 jaar of ouder;Totaal;Etten-Leur;2021;335.0
747;Totaal 18 jaar of ouder;Totaal;Etten-Leur;2022;350.0
748;Totaal 18 jaar of ouder;Totaal;Etten-Leur;2023;373.0
749;Totaal 18 jaar of ouder;Totaal;Ferwerderadiel;2017;58.0
750;Totaal 18 jaar of ouder;Totaal;Ferwerderadiel;2018;70.0
751;Totaal 18 jaar of ouder;Totaal;Ferwerderadiel;2019;
752;Totaal 18 jaar of ouder;Totaal;Ferwerderadiel;2020;
753;Totaal 18 jaar of ouder;Totaal;Ferwerderadiel;2021;
754;Totaal 18 jaar of ouder;Totaal;Ferwerderadiel;2022;
755;Totaal 18 jaar of ouder;Totaal;Ferwerderadiel;2023;
756;Totaal 18 jaar of ouder;Totaal;Franekeradeel;2017;144.0
757;Totaal 18 jaar of ouder;Totaal;Franekeradeel;2018;
758;Totaal 18 jaar of ouder;Totaal;Franekeradeel;2019;
759;Totaal 18 jaar of ouder;Totaal;Franekeradeel;2020;
760;Totaal 18 jaar of ouder;Totaal;Franekeradeel;2021;
761;Totaal 18 jaar of ouder;Totaal;Franekeradeel;2022;
762;Totaal 18 jaar of ouder;Totaal;Franekeradeel;2023;
763;Totaal 18 jaar of ouder;Totaal;De Fryske Marren;2017;714.0
764;Totaal 18 jaar of ouder;Totaal;De Fryske Marren;2018;734.0
765;Totaal 18 jaar of ouder;Totaal;De Fryske Marren;2019;307.0
766;Totaal 18 jaar of ouder;Totaal;De Fryske Marren;2020;278.0
767;Totaal 18 jaar of ouder;Totaal;De Fryske Marren;2021;356.0
768;Totaal 18 jaar of ouder;Totaal;De Fryske Marren;2022;367.0
769;Totaal 18 jaar of ouder;Totaal;De Fryske Marren;2023;368.0
770;Totaal 18 jaar of ouder;Totaal;Geertruidenberg;2017;208.0
771;Totaal 18 jaar of ouder;Totaal;Geertruidenberg;2018;209.0
772;Totaal 18 jaar of ouder;Totaal;Geertruidenberg;2019;48.0
773;Totaal 18 jaar of ouder;Totaal;Geertruidenberg;2020;56.0
774;Totaal 18 jaar of ouder;Totaal;Geertruidenberg;2021;79.0
775;Totaal 18 jaar of ouder;Totaal;Geertruidenberg;2022;92.0
776;Totaal 18 jaar of ouder;Totaal;Geertruidenberg;2023;80.0
777;Totaal 18 jaar of ouder;Totaal;Geldermalsen;2017;228.0
778;Totaal 18 jaar of ouder;Totaal;Geldermalsen;2018;98.0
779;Totaal 18 jaar of ouder;Totaal;Geldermalsen;2019;
780;Totaal 18 jaar of ouder;Totaal;Geldermalsen;2020;
781;Totaal 18 jaar of ouder;Totaal;Geldermalsen;2021;
782;Totaal 18 jaar of ouder;Totaal;Geldermalsen;2022;
