ID;RegioS;Perioden;VoorzieningenBeginVerslagperiode_1;NieuweVoorzieningen_2;BeeindigdeVoorzieningen_3;VoorzieningenEindVerslagperiode_4;AdministratiefVerschil_5;VoorzieningenBeginVerslagperiode_6;NieuweVoorzieningen_7;BeeindigdeVoorzieningen_8;VoorzieningenEindVerslagperiode_9;AdministratiefVerschil_10;VoorzieningenBeginVerslagperiode_11;NieuweVoorzieningen_12;BeeindigdeVoorzieningen_13;VoorzieningenEindVerslagperiode_14;AdministratiefVerschil_15;VoorzieningenBeginVerslagperiode_16;NieuweVoorzieningen_17;BeeindigdeVoorzieningen_18;VoorzieningenEindVerslagperiode_19;AdministratiefVerschil_20;VoorzieningenBeginVerslagperiode_21;NieuweVoorzieningen_22;BeeindigdeVoorzieningen_23;VoorzieningenEindVerslagperiode_24;AdministratiefVerschil_25
99;Zuidoost-Drenthe (CR);2014 2e halfjaar;2540.0;1080.0;850.0;2760.0;-40.0;40.0;10.0;10.0;30.0;0.0;60.0;0.0;0.0;60.0;0.0;730.0;280.0;150.0;860.0;-10.0;1720.0;790.0;690.0;1820.0;-20.0
100;Zuidwest-Drenthe (CR);2013 1e halfjaar;2420.0;1790.0;1300.0;2910.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;470.0;220.0;250.0;440.0;;1940.0;1570.0;1050.0;2460.0;
101;Zuidwest-Drenthe (CR);2013 2e halfjaar;2830.0;2100.0;1750.0;3190.0;-80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;410.0;120.0;350.0;190.0;-30.0;2420.0;1970.0;1400.0;2990.0;-40.0
102;Zuidwest-Drenthe (CR);2014 1e halfjaar;3190.0;2060.0;1800.0;3450.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;190.0;120.0;170.0;140.0;0.0;3000.0;1940.0;1630.0;3310.0;10.0
103;Zuidwest-Drenthe (CR);2014 2e halfjaar;3430.0;1940.0;1880.0;3490.0;-20.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;140.0;120.0;160.0;0.0;3290.0;1800.0;1770.0;3330.0;-20.0
104;Noord-Overijssel (CR);2013 1e halfjaar;3810.0;3060.0;2380.0;4490.0;;50.0;30.0;10.0;60.0;;60.0;0.0;10.0;50.0;;320.0;210.0;210.0;320.0;;3390.0;2810.0;2150.0;4050.0;
105;Noord-Overijssel (CR);2013 2e halfjaar;4390.0;2800.0;2570.0;4620.0;-90.0;60.0;30.0;20.0;60.0;0.0;50.0;0.0;0.0;50.0;0.0;310.0;160.0;170.0;300.0;-10.0;3970.0;2610.0;2370.0;4210.0;-80.0
106;Noord-Overijssel (CR);2014 1e halfjaar;4630.0;3630.0;2990.0;5260.0;0.0;70.0;60.0;40.0;90.0;10.0;50.0;0.0;0.0;40.0;0.0;260.0;90.0;90.0;260.0;-40.0;4250.0;3480.0;2860.0;4870.0;40.0
107;Noord-Overijssel (CR);2014 2e halfjaar;5060.0;2560.0;2580.0;5040.0;-200.0;90.0;30.0;40.0;70.0;0.0;40.0;0.0;0.0;30.0;-10.0;260.0;40.0;30.0;280.0;0.0;4670.0;2500.0;2510.0;4660.0;-200.0
108;Zuidwest-Overijssel (CR);2013 1e halfjaar;1420.0;1130.0;970.0;1580.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;10.0;20.0;0.0;20.0;;1410.0;1110.0;970.0;1550.0;
109;Zuidwest-Overijssel (CR);2013 2e halfjaar;1370.0;1370.0;1000.0;1750.0;-210.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-20.0;1370.0;1370.0;1000.0;1750.0;-180.0
110;Zuidwest-Overijssel (CR);2014 1e halfjaar;1300.0;1600.0;690.0;2210.0;-450.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1300.0;1590.0;690.0;2200.0;-450.0
111;Zuidwest-Overijssel (CR);2014 2e halfjaar;1230.0;690.0;480.0;1440.0;-980.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1220.0;690.0;480.0;1430.0;-980.0
112;Twente (CR);2013 1e halfjaar;7370.0;3570.0;2300.0;8640.0;;460.0;230.0;180.0;510.0;;110.0;0.0;20.0;100.0;;1640.0;840.0;500.0;1990.0;;5160.0;2500.0;1610.0;6050.0;
113;Twente (CR);2013 2e halfjaar;8930.0;3400.0;2410.0;9920.0;290.0;520.0;330.0;150.0;710.0;10.0;90.0;0.0;10.0;80.0;0.0;2160.0;520.0;630.0;2060.0;170.0;6150.0;2540.0;1630.0;7070.0;110.0
114;Twente (CR);2014 1e halfjaar;9440.0;4180.0;1940.0;11680.0;-470.0;620.0;180.0;60.0;740.0;-90.0;80.0;0.0;10.0;70.0;0.0;1960.0;500.0;340.0;2120.0;-100.0;6780.0;3500.0;1540.0;8740.0;-290.0
115;Twente (CR);2014 2e halfjaar;11260.0;2970.0;1990.0;12240.0;-420.0;690.0;100.0;60.0;730.0;-50.0;70.0;0.0;0.0;70.0;0.0;1310.0;500.0;490.0;1320.0;-810.0;9180.0;2380.0;1430.0;10120.0;440.0
116;Veluwe (CR);2013 1e halfjaar;9500.0;4360.0;3270.0;10590.0;;140.0;40.0;60.0;120.0;;10.0;0.0;0.0;10.0;;230.0;110.0;80.0;260.0;;9130.0;4210.0;3140.0;10200.0;
117;Veluwe (CR);2013 2e halfjaar;10680.0;5290.0;4460.0;11510.0;90.0;120.0;210.0;70.0;260.0;0.0;10.0;0.0;0.0;10.0;0.0;250.0;140.0;90.0;300.0;-10.0;10310.0;4930.0;4290.0;10940.0;100.0
118;Veluwe (CR);2014 1e halfjaar;11360.0;5060.0;3870.0;12560.0;-140.0;250.0;90.0;50.0;290.0;-10.0;10.0;0.0;0.0;10.0;0.0;290.0;130.0;70.0;350.0;-10.0;10820.0;4840.0;3750.0;11910.0;-120.0
119;Veluwe (CR);2014 2e halfjaar;12330.0;4060.0;3680.0;12710.0;-230.0;240.0;50.0;80.0;220.0;-50.0;10.0;0.0;0.0;10.0;0.0;360.0;140.0;130.0;380.0;10.0;11710.0;3870.0;3480.0;12110.0;-190.0
120;Achterhoek (CR);2013 1e halfjaar;4290.0;1820.0;1330.0;4780.0;;90.0;110.0;30.0;170.0;;70.0;0.0;0.0;70.0;;60.0;180.0;60.0;180.0;;4060.0;1530.0;1230.0;4350.0;
121;Achterhoek (CR);2013 2e halfjaar;4240.0;1790.0;1660.0;4360.0;-540.0;140.0;60.0;60.0;140.0;-30.0;70.0;0.0;10.0;60.0;0.0;140.0;60.0;80.0;120.0;-40.0;3890.0;1670.0;1510.0;4040.0;-470.0
122;Achterhoek (CR);2014 1e halfjaar;4090.0;2130.0;1380.0;4840.0;-280.0;120.0;70.0;30.0;160.0;-20.0;60.0;0.0;0.0;60.0;0.0;120.0;330.0;120.0;330.0;0.0;3780.0;1730.0;1230.0;4280.0;-260.0
123;Achterhoek (CR);2014 2e halfjaar;4760.0;1970.0;1400.0;5330.0;-80.0;160.0;60.0;60.0;160.0;0.0;60.0;0.0;0.0;50.0;-10.0;400.0;170.0;90.0;480.0;70.0;4140.0;1740.0;1240.0;4640.0;-140.0
124;Arnhem/Nijmegen (CR);2013 1e halfjaar;6560.0;3900.0;3240.0;7230.0;;380.0;70.0;100.0;360.0;;520.0;0.0;170.0;350.0;;320.0;310.0;230.0;400.0;;5340.0;3520.0;2740.0;6120.0;
125;Arnhem/Nijmegen (CR);2013 2e halfjaar;6600.0;4250.0;3570.0;7280.0;-620.0;340.0;180.0;90.0;420.0;-20.0;260.0;0.0;50.0;210.0;-90.0;430.0;440.0;330.0;540.0;30.0;5580.0;3630.0;3090.0;6120.0;-550.0
126;Arnhem/Nijmegen (CR);2014 1e halfjaar;7450.0;4730.0;3710.0;8470.0;170.0;390.0;160.0;100.0;460.0;-30.0;190.0;0.0;20.0;170.0;-20.0;540.0;500.0;380.0;660.0;0.0;6330.0;4070.0;3220.0;7180.0;220.0
127;Arnhem/Nijmegen (CR);2014 2e halfjaar;7760.0;3790.0;4080.0;7470.0;-720.0;430.0;140.0;60.0;500.0;-30.0;150.0;0.0;10.0;140.0;-20.0;630.0;450.0;470.0;610.0;-40.0;6550.0;3200.0;3540.0;6220.0;-630.0
128;Zuidwest-Gelderland (CR);2013 1e halfjaar;1550.0;780.0;510.0;1820.0;;30.0;10.0;0.0;40.0;;0.0;0.0;0.0;0.0;;40.0;20.0;10.0;40.0;;1470.0;760.0;500.0;1730.0;
129;Zuidwest-Gelderland (CR);2013 2e halfjaar;1720.0;690.0;590.0;1820.0;-100.0;40.0;10.0;0.0;40.0;-10.0;0.0;0.0;0.0;0.0;0.0;50.0;40.0;20.0;80.0;10.0;1630.0;650.0;570.0;1700.0;-110.0
130;Zuidwest-Gelderland (CR);2014 1e halfjaar;1810.0;780.0;400.0;2200.0;-10.0;30.0;20.0;10.0;40.0;-10.0;0.0;0.0;0.0;0.0;0.0;70.0;40.0;20.0;100.0;0.0;1700.0;720.0;370.0;2060.0;0.0
131;Zuidwest-Gelderland (CR);2014 2e halfjaar;2160.0;520.0;470.0;2220.0;-30.0;30.0;0.0;0.0;30.0;-10.0;0.0;0.0;0.0;0.0;0.0;90.0;20.0;20.0;90.0;-10.0;2040.0;500.0;450.0;2100.0;-20.0
132;Utrecht (CR);2013 1e halfjaar;8840.0;5890.0;5330.0;9400.0;;190.0;150.0;90.0;250.0;;10.0;0.0;0.0;10.0;;280.0;120.0;160.0;240.0;;8360.0;5620.0;5080.0;8900.0;
133;Utrecht (CR);2013 2e halfjaar;8570.0;4950.0;4470.0;9050.0;-840.0;210.0;120.0;110.0;220.0;-40.0;10.0;0.0;0.0;10.0;0.0;230.0;50.0;60.0;220.0;-10.0;8110.0;4770.0;4290.0;8590.0;-790.0
134;Utrecht (CR);2014 1e halfjaar;9230.0;5440.0;4650.0;10010.0;180.0;190.0;150.0;110.0;230.0;-40.0;10.0;0.0;0.0;10.0;0.0;240.0;0.0;100.0;150.0;20.0;8790.0;5290.0;4450.0;9630.0;200.0
135;Utrecht (CR);2014 2e halfjaar;9870.0;4900.0;4330.0;10440.0;-150.0;230.0;140.0;100.0;270.0;0.0;10.0;0.0;0.0;10.0;0.0;110.0;0.0;50.0;60.0;-40.0;9520.0;4760.0;4180.0;10100.0;-110.0
136;Kop van Noord-Holland (CR);2013 1e halfjaar;1740.0;1380.0;1020.0;2100.0;;90.0;10.0;50.0;50.0;;10.0;0.0;0.0;10.0;;50.0;10.0;10.0;50.0;;1590.0;1360.0;960.0;1990.0;
137;Kop van Noord-Holland (CR);2013 2e halfjaar;1960.0;1030.0;980.0;2010.0;-140.0;40.0;0.0;10.0;30.0;-20.0;10.0;0.0;0.0;0.0;0.0;50.0;0.0;20.0;40.0;0.0;1870.0;1030.0;950.0;1940.0;-120.0
138;Kop van Noord-Holland (CR);2014 1e halfjaar;1770.0;930.0;560.0;2140.0;-240.0;20.0;20.0;0.0;30.0;-20.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;10.0;20.0;0.0;1720.0;910.0;550.0;2080.0;-220.0
139;Kop van Noord-Holland (CR);2014 2e halfjaar;1880.0;910.0;730.0;2060.0;-260.0;30.0;10.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;10.0;20.0;0.0;1830.0;890.0;720.0;2010.0;-250.0
140;Alkmaar en omgeving (CR);2013 1e halfjaar;1380.0;1070.0;870.0;1570.0;;90.0;10.0;20.0;80.0;;0.0;0.0;0.0;0.0;;80.0;70.0;70.0;80.0;;1210.0;980.0;780.0;1420.0;
141;Alkmaar en omgeving (CR);2013 2e halfjaar;1580.0;1110.0;1000.0;1690.0;10.0;80.0;30.0;30.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;90.0;90.0;80.0;0.0;1430.0;990.0;890.0;1530.0;10.0
142;Alkmaar en omgeving (CR);2014 1e halfjaar;1630.0;1140.0;920.0;1850.0;-60.0;70.0;30.0;10.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;80.0;70.0;90.0;0.0;1480.0;1030.0;840.0;1660.0;-50.0
143;Alkmaar en omgeving (CR);2014 2e halfjaar;1810.0;740.0;850.0;1710.0;-30.0;90.0;30.0;50.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;70.0;60.0;90.0;-10.0;1640.0;650.0;740.0;1550.0;-20.0
144;IJmond (CR);2013 1e halfjaar;1200.0;280.0;240.0;1240.0;;10.0;0.0;0.0;10.0;;20.0;0.0;0.0;20.0;;260.0;70.0;50.0;270.0;;910.0;210.0;190.0;940.0;
145;IJmond (CR);2013 2e halfjaar;1250.0;560.0;370.0;1440.0;10.0;10.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;10.0;-10.0;270.0;150.0;90.0;330.0;0.0;950.0;410.0;270.0;1090.0;20.0
146;IJmond (CR);2014 1e halfjaar;1050.0;710.0;530.0;1230.0;-390.0;10.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;10.0;0.0;100.0;20.0;30.0;90.0;-230.0;930.0;690.0;500.0;1120.0;-160.0
147;IJmond (CR);2014 2e halfjaar;1290.0;780.0;790.0;1280.0;60.0;10.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;10.0;0.0;70.0;10.0;20.0;50.0;-20.0;1200.0;780.0;770.0;1210.0;90.0
148;Agglomeratie Haarlem (CR);2013 1e halfjaar;1330.0;570.0;360.0;1540.0;;0.0;0.0;0.0;0.0;;10.0;0.0;10.0;10.0;;0.0;0.0;0.0;0.0;;1320.0;570.0;360.0;1530.0;
149;Agglomeratie Haarlem (CR);2013 2e halfjaar;1560.0;420.0;490.0;1500.0;20.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1560.0;420.0;480.0;1500.0;30.0
150;Agglomeratie Haarlem (CR);2014 1e halfjaar;1480.0;430.0;260.0;1650.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1480.0;430.0;260.0;1650.0;-20.0
151;Agglomeratie Haarlem (CR);2014 2e halfjaar;1660.0;280.0;270.0;1670.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1660.0;280.0;270.0;1670.0;10.0
152;Zaanstreek (CR);2013 1e halfjaar;770.0;880.0;920.0;740.0;;140.0;80.0;80.0;140.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;630.0;800.0;840.0;590.0;
153;Zaanstreek (CR);2013 2e halfjaar;670.0;940.0;700.0;910.0;-70.0;120.0;110.0;80.0;140.0;-30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;560.0;840.0;620.0;770.0;-40.0
154;Zaanstreek (CR);2014 1e halfjaar;910.0;1470.0;1140.0;1250.0;0.0;140.0;150.0;60.0;220.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;770.0;1330.0;1080.0;1020.0;0.0
155;Zaanstreek (CR);2014 2e halfjaar;1170.0;1620.0;1340.0;1460.0;-70.0;210.0;110.0;90.0;230.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;970.0;1510.0;1250.0;1220.0;-60.0
156;Groot-Amsterdam (CR);2013 1e halfjaar;23780.0;16710.0;14980.0;25510.0;;390.0;240.0;180.0;450.0;;490.0;0.0;80.0;400.0;;1840.0;1510.0;1370.0;1980.0;;21070.0;14960.0;13350.0;22680.0;
157;Groot-Amsterdam (CR);2013 2e halfjaar;26570.0;16470.0;17420.0;25610.0;1060.0;470.0;230.0;200.0;490.0;20.0;400.0;0.0;60.0;340.0;0.0;1930.0;1370.0;1230.0;2070.0;-50.0;23770.0;14870.0;15930.0;22700.0;1080.0
158;Groot-Amsterdam (CR);2014 1e halfjaar;26410.0;19730.0;19010.0;27140.0;800.0;400.0;300.0;170.0;530.0;-90.0;320.0;0.0;70.0;250.0;-30.0;2050.0;1740.0;1410.0;2380.0;-20.0;23640.0;17700.0;17350.0;23980.0;930.0
159;Groot-Amsterdam (CR);2014 2e halfjaar;23560.0;9830.0;11290.0;22090.0;-3580.0;480.0;340.0;190.0;640.0;-50.0;240.0;0.0;30.0;210.0;-10.0;1150.0;280.0;470.0;960.0;-1220.0;21680.0;9200.0;10600.0;20290.0;-2300.0
160;Het Gooi en Vechtstreek (CR);2013 1e halfjaar;1950.0;1030.0;970.0;2010.0;;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;150.0;10.0;40.0;120.0;;1790.0;1020.0;930.0;1880.0;
161;Het Gooi en Vechtstreek (CR);2013 2e halfjaar;1750.0;820.0;670.0;1900.0;-260.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;60.0;20.0;180.0;20.0;1610.0;760.0;650.0;1720.0;-280.0
162;Het Gooi en Vechtstreek (CR);2014 1e halfjaar;1830.0;600.0;530.0;1890.0;-80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;160.0;10.0;20.0;150.0;-20.0;1660.0;590.0;510.0;1740.0;-60.0
163;Het Gooi en Vechtstreek (CR);2014 2e halfjaar;1760.0;620.0;460.0;1910.0;-140.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;10.0;20.0;60.0;-80.0;1680.0;610.0;440.0;1850.0;-60.0
164;Agglomeratie Leiden en Bollenstreek (CR);2013 1e halfjaar;2390.0;1230.0;1220.0;2410.0;;120.0;40.0;50.0;110.0;;60.0;0.0;0.0;60.0;;90.0;40.0;30.0;100.0;;2130.0;1160.0;1140.0;2150.0;
165;Agglomeratie Leiden en Bollenstreek (CR);2013 2e halfjaar;2510.0;1110.0;1160.0;2460.0;100.0;100.0;30.0;30.0;100.0;-10.0;60.0;0.0;0.0;60.0;0.0;50.0;20.0;10.0;60.0;-50.0;2300.0;1070.0;1120.0;2260.0;160.0
166;Agglomeratie Leiden en Bollenstreek (CR);2014 1e halfjaar;2310.0;1330.0;1040.0;2600.0;-160.0;90.0;50.0;20.0;120.0;-10.0;50.0;0.0;0.0;50.0;0.0;40.0;30.0;20.0;50.0;-10.0;2130.0;1260.0;1000.0;2380.0;-130.0
167;Agglomeratie Leiden en Bollenstreek (CR);2014 2e halfjaar;2680.0;1190.0;1200.0;2670.0;70.0;120.0;30.0;20.0;130.0;0.0;50.0;0.0;0.0;50.0;0.0;50.0;10.0;20.0;40.0;0.0;2450.0;1160.0;1160.0;2450.0;70.0
168;Agglomeratie 's-Gravenhage (CR);2013 1e halfjaar;11750.0;12950.0;11070.0;13630.0;;640.0;190.0;370.0;460.0;;550.0;0.0;40.0;510.0;;4070.0;3220.0;3290.0;4000.0;;6500.0;9530.0;7370.0;8660.0;
169;Agglomeratie 's-Gravenhage (CR);2013 2e halfjaar;14350.0;14640.0;16140.0;12860.0;730.0;470.0;790.0;300.0;950.0;10.0;560.0;0.0;30.0;520.0;50.0;3460.0;2740.0;2990.0;3210.0;-550.0;9870.0;11120.0;12820.0;8170.0;1220.0
170;Agglomeratie 's-Gravenhage (CR);2014 1e halfjaar;10800.0;15400.0;13510.0;12690.0;-2060.0;890.0;500.0;290.0;1100.0;-70.0;530.0;0.0;50.0;480.0;0.0;2370.0;3320.0;2670.0;3020.0;-840.0;7020.0;11570.0;10510.0;8080.0;-1150.0
171;Agglomeratie 's-Gravenhage (CR);2014 2e halfjaar;14250.0;14820.0;13860.0;15210.0;1560.0;790.0;330.0;310.0;810.0;-320.0;480.0;0.0;70.0;410.0;0.0;4740.0;2330.0;2810.0;4260.0;1710.0;8250.0;12160.0;10660.0;9740.0;170.0
172;Delft en Westland (CR);2013 1e halfjaar;1510.0;1120.0;1210.0;1410.0;;0.0;10.0;0.0;20.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;1510.0;1100.0;1210.0;1400.0;
173;Delft en Westland (CR);2013 2e halfjaar;1520.0;1280.0;1290.0;1510.0;110.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1510.0;1280.0;1290.0;1500.0;110.0
174;Delft en Westland (CR);2014 1e halfjaar;1600.0;1090.0;1080.0;1600.0;90.0;10.0;0.0;10.0;0.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1590.0;1080.0;1080.0;1600.0;90.0
175;Delft en Westland (CR);2014 2e halfjaar;1650.0;820.0;1000.0;1470.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1650.0;820.0;1000.0;1470.0;50.0
176;Oost-Zuid-Holland (CR);2013 1e halfjaar;1810.0;1080.0;910.0;1970.0;;150.0;30.0;130.0;40.0;;10.0;0.0;0.0;10.0;;20.0;10.0;10.0;20.0;;1640.0;1040.0;780.0;1900.0;
177;Oost-Zuid-Holland (CR);2013 2e halfjaar;1870.0;1090.0;990.0;1960.0;-110.0;40.0;60.0;30.0;70.0;0.0;10.0;0.0;0.0;10.0;0.0;20.0;10.0;10.0;20.0;0.0;1800.0;1020.0;950.0;1870.0;-110.0
178;Oost-Zuid-Holland (CR);2014 1e halfjaar;1650.0;1290.0;1090.0;1860.0;-310.0;70.0;50.0;40.0;70.0;0.0;10.0;0.0;0.0;10.0;0.0;20.0;0.0;0.0;20.0;0.0;1560.0;1240.0;1040.0;1760.0;-310.0
179;Oost-Zuid-Holland (CR);2014 2e halfjaar;1790.0;1140.0;1050.0;1870.0;-70.0;70.0;0.0;60.0;20.0;0.0;10.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;10.0;-10.0;1700.0;1130.0;1000.0;1830.0;-60.0
180;Groot-Rijnmond (CR);2013 1e halfjaar;20490.0;10080.0;10530.0;20040.0;;890.0;270.0;290.0;880.0;;1610.0;0.0;890.0;710.0;;650.0;110.0;190.0;570.0;;17340.0;9700.0;9160.0;17880.0;
181;Groot-Rijnmond (CR);2013 2e halfjaar;20050.0;9620.0;9210.0;20460.0;10.0;520.0;180.0;330.0;370.0;-350.0;690.0;0.0;120.0;570.0;-20.0;530.0;50.0;70.0;520.0;-40.0;18310.0;9390.0;8680.0;19010.0;430.0
182;Groot-Rijnmond (CR);2014 1e halfjaar;22470.0;12250.0;9020.0;25700.0;2010.0;430.0;440.0;430.0;430.0;60.0;560.0;0.0;540.0;20.0;-10.0;470.0;200.0;70.0;600.0;-50.0;21020.0;11610.0;7980.0;24650.0;2000.0
183;Groot-Rijnmond (CR);2014 2e halfjaar;20930.0;10520.0;6180.0;25270.0;-4770.0;460.0;160.0;440.0;180.0;20.0;20.0;0.0;0.0;20.0;0.0;360.0;520.0;340.0;540.0;-240.0;20100.0;9830.0;5400.0;24540.0;-4550.0
184;Zuidoost-Zuid-Holland (CR);2013 1e halfjaar;1770.0;1600.0;1500.0;1870.0;;80.0;170.0;150.0;100.0;;100.0;0.0;0.0;100.0;;0.0;0.0;0.0;0.0;;1590.0;1440.0;1350.0;1670.0;
185;Zuidoost-Zuid-Holland (CR);2013 2e halfjaar;1850.0;1280.0;1500.0;1620.0;-20.0;90.0;140.0;140.0;100.0;-10.0;20.0;0.0;0.0;20.0;-80.0;0.0;0.0;0.0;0.0;0.0;1730.0;1140.0;1360.0;1510.0;60.0
186;Zuidoost-Zuid-Holland (CR);2014 1e halfjaar;1640.0;1570.0;1390.0;1830.0;20.0;100.0;70.0;100.0;70.0;0.0;20.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;1530.0;1510.0;1290.0;1750.0;20.0
187;Zuidoost-Zuid-Holland (CR);2014 2e halfjaar;1760.0;1400.0;1300.0;1870.0;-60.0;0.0;0.0;0.0;0.0;-70.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;1750.0;1400.0;1300.0;1850.0;0.0
188;Zeeuwsch-Vlaanderen (CR);2013 1e halfjaar;1420.0;790.0;660.0;1550.0;;80.0;30.0;30.0;80.0;;0.0;0.0;0.0;0.0;;30.0;10.0;0.0;40.0;;1310.0;750.0;630.0;1430.0;
189;Zeeuwsch-Vlaanderen (CR);2013 2e halfjaar;1500.0;770.0;630.0;1640.0;-50.0;70.0;40.0;20.0;90.0;-10.0;0.0;0.0;0.0;0.0;0.0;40.0;10.0;10.0;30.0;0.0;1390.0;730.0;600.0;1520.0;-40.0
190;Zeeuwsch-Vlaanderen (CR);2014 1e halfjaar;1600.0;910.0;570.0;1940.0;-40.0;80.0;30.0;20.0;90.0;-10.0;0.0;0.0;0.0;0.0;0.0;30.0;10.0;10.0;30.0;-10.0;1500.0;870.0;540.0;1820.0;-20.0
191;Zeeuwsch-Vlaanderen (CR);2014 2e halfjaar;1930.0;690.0;560.0;2070.0;0.0;90.0;30.0;20.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;10.0;0.0;30.0;0.0;1820.0;650.0;530.0;1940.0;-10.0
192;Overig Zeeland (CR);2013 1e halfjaar;2740.0;990.0;860.0;2870.0;;120.0;10.0;20.0;120.0;;0.0;0.0;0.0;0.0;;200.0;0.0;20.0;190.0;;2420.0;980.0;830.0;2570.0;
193;Overig Zeeland (CR);2013 2e halfjaar;2700.0;1050.0;820.0;2930.0;-170.0;110.0;0.0;10.0;110.0;0.0;0.0;0.0;0.0;0.0;0.0;180.0;0.0;10.0;170.0;0.0;2400.0;1050.0;800.0;2650.0;-170.0
194;Overig Zeeland (CR);2014 1e halfjaar;2870.0;1130.0;850.0;3150.0;-60.0;110.0;10.0;10.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;170.0;0.0;0.0;170.0;0.0;2590.0;1110.0;840.0;2860.0;-60.0
195;Overig Zeeland (CR);2014 2e halfjaar;3050.0;1010.0;780.0;3280.0;-100.0;120.0;0.0;0.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;170.0;0.0;0.0;170.0;0.0;2770.0;1000.0;770.0;3000.0;-100.0
196;West-Noord-Brabant (CR);2013 1e halfjaar;4980.0;4050.0;3260.0;5770.0;;280.0;100.0;60.0;310.0;;60.0;0.0;0.0;60.0;;250.0;200.0;70.0;380.0;;4390.0;3750.0;3120.0;5020.0;
197;West-Noord-Brabant (CR);2013 2e halfjaar;5490.0;3560.0;2890.0;6160.0;-280.0;280.0;80.0;60.0;300.0;-30.0;60.0;0.0;10.0;60.0;0.0;390.0;330.0;130.0;590.0;10.0;4760.0;3150.0;2690.0;5220.0;-260.0
198;West-Noord-Brabant (CR);2014 1e halfjaar;5840.0;3340.0;2310.0;6880.0;-320.0;270.0;30.0;50.0;260.0;-30.0;60.0;0.0;10.0;50.0;0.0;620.0;250.0;140.0;740.0;40.0;4890.0;3060.0;2120.0;5830.0;-330.0
199;West-Noord-Brabant (CR);2014 2e halfjaar;6550.0;3050.0;2410.0;7200.0;-330.0;200.0;40.0;30.0;220.0;-50.0;40.0;0.0;10.0;30.0;-10.0;690.0;380.0;330.0;740.0;-50.0;5620.0;2630.0;2040.0;6210.0;-210.0
200;Midden-Noord-Brabant (CR);2013 1e halfjaar;2610.0;1560.0;1050.0;3130.0;;170.0;60.0;50.0;180.0;;170.0;0.0;30.0;150.0;;80.0;140.0;90.0;140.0;;2190.0;1370.0;890.0;2670.0;
