ID;KenmerkenVanHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalVermogen_3;GemiddeldVermogen_4;MediaanVermogen_5
2658;Particuliere huishoudens;Stein (L.);2013;11.2;100;1.4;122.2;65.9
2659;Particuliere huishoudens;Stein (L.);2014;11.3;100;1.3;118.2;57.8
2660;Particuliere huishoudens;Stein (L.);2015;11.2;100;1.4;121.9;61.1
2661;Particuliere huishoudens;Stein (L.);2016;11.3;100;1.5;130.5;67.7
2662;Particuliere huishoudens;Stein (L.);2017;11.4;100;1.6;140.6;73.9
2663;Particuliere huishoudens;Stein (L.);2018;11.4;100;1.8;157.6;87.9
2664;Particuliere huishoudens;Stichtse Vecht;2011;26.1;100;6.6;252.6;70.8
2665;Particuliere huishoudens;Stichtse Vecht;2012;26.6;100;6.4;240.2;56.2
2666;Particuliere huishoudens;Stichtse Vecht;2013;26.8;100;5.9;221.6;40.4
2667;Particuliere huishoudens;Stichtse Vecht;2014;27.1;100;5.7;211.5;37.7
2668;Particuliere huishoudens;Stichtse Vecht;2015;27.2;100;6.3;231.3;42.1
2669;Particuliere huishoudens;Stichtse Vecht;2016;27.3;100;6.8;247.5;51.6
2670;Particuliere huishoudens;Stichtse Vecht;2017;27.6;100;8.0;288.2;68.7
2671;Particuliere huishoudens;Stichtse Vecht;2018;27.7;100;8.9;319.6;91.8
2672;Particuliere huishoudens;Súdwest-Fryslân;2011;38.0;100;6.5;171.5;62.8
2673;Particuliere huishoudens;Súdwest-Fryslân;2012;38.2;100;6.1;160.7;50.5
2674;Particuliere huishoudens;Súdwest-Fryslân;2013;38.4;100;5.7;147.3;36.0
2675;Particuliere huishoudens;Súdwest-Fryslân;2014;38.5;100;5.8;150.5;34.5
2676;Particuliere huishoudens;Súdwest-Fryslân;2015;38.7;100;5.9;152.7;38.1
2677;Particuliere huishoudens;Súdwest-Fryslân;2016;38.9;100;6.3;160.8;42.7
2678;Particuliere huishoudens;Súdwest-Fryslân;2017;39.1;100;6.6;167.7;51.3
2679;Particuliere huishoudens;Súdwest-Fryslân;2018;39.3;100;7.3;184.8;62.5
2680;Particuliere huishoudens;Terneuzen;2011;24.6;100;3.6;148.0;61.3
2681;Particuliere huishoudens;Terneuzen;2012;24.7;100;3.5;142.0;52.5
2682;Particuliere huishoudens;Terneuzen;2013;24.8;100;3.3;133.9;41.3
2683;Particuliere huishoudens;Terneuzen;2014;24.9;100;3.5;140.2;44.7
2684;Particuliere huishoudens;Terneuzen;2015;24.9;100;3.7;146.5;49.2
2685;Particuliere huishoudens;Terneuzen;2016;25.1;100;3.8;152.6;51.5
2686;Particuliere huishoudens;Terneuzen;2017;25.2;100;4.0;160.2;55.8
2687;Particuliere huishoudens;Terneuzen;2018;25.2;100;4.4;173.3;63.3
2688;Particuliere huishoudens;Terschelling;2011;2.1;100;0.6;269.0;153.7
2689;Particuliere huishoudens;Terschelling;2012;2.2;100;0.5;251.0;127.3
2690;Particuliere huishoudens;Terschelling;2013;2.2;100;0.5;236.9;108.6
2691;Particuliere huishoudens;Terschelling;2014;2.4;100;0.5;211.6;59.8
2692;Particuliere huishoudens;Terschelling;2015;2.5;100;0.6;220.4;63.7
2693;Particuliere huishoudens;Terschelling;2016;2.6;100;0.6;230.0;68.3
2694;Particuliere huishoudens;Terschelling;2017;2.6;100;0.6;237.7;70.5
2695;Particuliere huishoudens;Terschelling;2018;2.4;100;0.7;273.5;109.9
2696;Particuliere huishoudens;Texel;2011;6.0;100;1.5;252.7;141.6
2697;Particuliere huishoudens;Texel;2012;6.1;100;1.5;249.4;127.1
2698;Particuliere huishoudens;Texel;2013;6.1;100;1.4;232.9;107.5
2699;Particuliere huishoudens;Texel;2014;6.1;100;1.5;245.4;113.0
2700;Particuliere huishoudens;Texel;2015;6.2;100;1.6;254.1;125.4
2701;Particuliere huishoudens;Texel;2016;6.2;100;1.7;270.3;135.0
2702;Particuliere huishoudens;Texel;2017;6.2;100;1.7;280.1;149.2
2703;Particuliere huishoudens;Texel;2018;6.3;100;1.9;307.9;163.9
2704;Particuliere huishoudens;Teylingen;2011;14.3;100;4.2;291.7;96.4
2705;Particuliere huishoudens;Teylingen;2012;14.3;100;4.0;277.4;82.1
2706;Particuliere huishoudens;Teylingen;2013;14.5;100;3.5;241.5;58.1
2707;Particuliere huishoudens;Teylingen;2014;14.5;100;3.4;234.1;64.0
2708;Particuliere huishoudens;Teylingen;2015;14.6;100;3.5;237.4;69.2
2709;Particuliere huishoudens;Teylingen;2016;14.9;100;3.6;245.0;73.0
2710;Particuliere huishoudens;Teylingen;2017;15.0;100;4.2;278.7;83.3
2711;Particuliere huishoudens;Teylingen;2018;15.3;100;4.6;301.5;101.6
2712;Particuliere huishoudens;Tholen;2011;10.0;100;1.8;178.1;82.6
2713;Particuliere huishoudens;Tholen;2012;10.1;100;1.7;173.2;72.2
2714;Particuliere huishoudens;Tholen;2013;10.1;100;1.6;160.9;55.6
2715;Particuliere huishoudens;Tholen;2014;10.1;100;1.7;168.0;57.5
2716;Particuliere huishoudens;Tholen;2015;10.2;100;1.7;169.7;56.1
2717;Particuliere huishoudens;Tholen;2016;10.2;100;1.8;176.1;59.8
2718;Particuliere huishoudens;Tholen;2017;10.3;100;1.8;178.1;65.1
2719;Particuliere huishoudens;Tholen;2018;10.3;100;2.0;194.9;72.4
2720;Particuliere huishoudens;Tiel;2011;17.2;100;2.1;122.9;23.8
2721;Particuliere huishoudens;Tiel;2012;17.5;100;2.0;111.6;16.8
2722;Particuliere huishoudens;Tiel;2013;17.7;100;1.7;96.9;9.8
2723;Particuliere huishoudens;Tiel;2014;17.5;100;1.7;98.4;8.6
2724;Particuliere huishoudens;Tiel;2015;17.5;100;1.8;102.7;11.2
2725;Particuliere huishoudens;Tiel;2016;17.6;100;1.9;105.2;12.7
2726;Particuliere huishoudens;Tiel;2017;17.7;100;2.0;110.0;15.9
2727;Particuliere huishoudens;Tiel;2018;17.9;100;2.2;124.4;22.5
2728;Particuliere huishoudens;Tilburg;2011;98.2;100;9.9;100.6;12.4
2729;Particuliere huishoudens;Tilburg;2012;99.0;100;9.1;91.7;8.8
2730;Particuliere huishoudens;Tilburg;2013;99.6;100;7.9;79.6;4.8
2731;Particuliere huishoudens;Tilburg;2014;100.5;100;7.9;78.8;4.4
2732;Particuliere huishoudens;Tilburg;2015;101.9;100;8.4;82.6;5.9
2733;Particuliere huishoudens;Tilburg;2016;102.6;100;9.0;88.0;7.0
2734;Particuliere huishoudens;Tilburg;2017;103.2;100;9.7;94.4;9.5
2735;Particuliere huishoudens;Tilburg;2018;104.1;100;11.1;106.7;13.6
2736;Particuliere huishoudens;Tubbergen;2011;7.7;100;2.3;299.3;211.0
2737;Particuliere huishoudens;Tubbergen;2012;7.7;100;2.2;283.4;187.2
2738;Particuliere huishoudens;Tubbergen;2013;7.8;100;2.1;267.9;160.7
2739;Particuliere huishoudens;Tubbergen;2014;7.8;100;2.1;269.1;159.0
2740;Particuliere huishoudens;Tubbergen;2015;7.8;100;2.2;286.5;164.5
2741;Particuliere huishoudens;Tubbergen;2016;7.9;100;2.4;303.3;170.9
2742;Particuliere huishoudens;Tubbergen;2017;7.9;100;2.5;312.2;180.0
2743;Particuliere huishoudens;Tubbergen;2018;8.0;100;2.6;325.6;191.6
2744;Particuliere huishoudens;Twenterand;2011;12.5;100;2.2;177.5;94.5
2745;Particuliere huishoudens;Twenterand;2012;12.7;100;2.1;166.1;73.8
2746;Particuliere huishoudens;Twenterand;2013;12.8;100;1.9;150.6;53.8
2747;Particuliere huishoudens;Twenterand;2014;12.9;100;2.0;151.7;54.2
2748;Particuliere huishoudens;Twenterand;2015;12.9;100;2.0;154.0;57.8
2749;Particuliere huishoudens;Twenterand;2016;13.0;100;2.1;159.8;56.7
2750;Particuliere huishoudens;Twenterand;2017;13.0;100;2.2;169.4;61.6
2751;Particuliere huishoudens;Twenterand;2018;13.1;100;2.4;187.2;75.8
2752;Particuliere huishoudens;Tynaarlo;2011;13.5;100;3.1;230.8;125.8
2753;Particuliere huishoudens;Tynaarlo;2012;13.6;100;2.9;210.8;109.0
2754;Particuliere huishoudens;Tynaarlo;2013;13.7;100;2.6;187.1;82.9
2755;Particuliere huishoudens;Tynaarlo;2014;13.6;100;2.6;191.0;86.1
2756;Particuliere huishoudens;Tynaarlo;2015;13.6;100;2.7;202.2;94.1
2757;Particuliere huishoudens;Tynaarlo;2016;13.7;100;2.9;210.3;100.6
2758;Particuliere huishoudens;Tynaarlo;2017;14.0;100;3.1;222.7;108.5
2759;Particuliere huishoudens;Tynaarlo;2018;14.0;100;3.5;246.9;128.4
2760;Particuliere huishoudens;Tytsjerksteradiel;2011;13.0;100;2.3;177.8;105.8
2761;Particuliere huishoudens;Tytsjerksteradiel;2012;13.1;100;2.2;167.4;91.5
2762;Particuliere huishoudens;Tytsjerksteradiel;2013;13.1;100;2.0;156.4;76.4
2763;Particuliere huishoudens;Tytsjerksteradiel;2014;13.1;100;2.0;154.4;71.1
2764;Particuliere huishoudens;Tytsjerksteradiel;2015;13.2;100;2.0;154.9;73.6
2765;Particuliere huishoudens;Tytsjerksteradiel;2016;13.2;100;2.0;154.4;69.3
2766;Particuliere huishoudens;Tytsjerksteradiel;2017;13.3;100;2.2;167.0;83.4
2767;Particuliere huishoudens;Tytsjerksteradiel;2018;13.3;100;2.4;181.6;92.5
2768;Particuliere huishoudens;Uden;2011;17.0;100;3.4;201.5;81.0
2769;Particuliere huishoudens;Uden;2012;17.1;100;3.1;181.8;59.8
2770;Particuliere huishoudens;Uden;2013;17.4;100;2.8;158.7;39.4
2771;Particuliere huishoudens;Uden;2014;17.5;100;2.8;158.0;37.2
2772;Particuliere huishoudens;Uden;2015;17.6;100;2.8;160.7;40.2
2773;Particuliere huishoudens;Uden;2016;17.8;100;3.0;167.6;45.6
2774;Particuliere huishoudens;Uden;2017;18.0;100;3.2;177.7;53.3
2775;Particuliere huishoudens;Uden;2018;18.2;100;3.6;197.7;67.9
2776;Particuliere huishoudens;Uitgeest;2011;5.2;100;1.0;190.1;110.1
2777;Particuliere huishoudens;Uitgeest;2012;5.2;100;0.9;180.1;94.8
2778;Particuliere huishoudens;Uitgeest;2013;5.3;100;0.9;160.4;67.3
2779;Particuliere huishoudens;Uitgeest;2014;5.5;100;0.9;158.9;65.0
2780;Particuliere huishoudens;Uitgeest;2015;5.5;100;0.9;171.1;74.5
2781;Particuliere huishoudens;Uitgeest;2016;5.5;100;1.0;179.0;81.5
2782;Particuliere huishoudens;Uitgeest;2017;5.6;100;1.1;192.5;96.0
2783;Particuliere huishoudens;Uitgeest;2018;5.6;100;1.2;213.8;116.5
2784;Particuliere huishoudens;Uithoorn;2011;12.1;100;2.0;166.6;42.0
2785;Particuliere huishoudens;Uithoorn;2012;12.2;100;1.9;158.3;34.7
2786;Particuliere huishoudens;Uithoorn;2013;12.2;100;1.7;140.0;24.5
2787;Particuliere huishoudens;Uithoorn;2014;12.2;100;1.7;141.4;23.8
2788;Particuliere huishoudens;Uithoorn;2015;12.4;100;1.8;147.9;27.3
2789;Particuliere huishoudens;Uithoorn;2016;12.7;100;2.0;155.7;29.7
2790;Particuliere huishoudens;Uithoorn;2017;12.7;100;2.2;170.0;40.1
2791;Particuliere huishoudens;Uithoorn;2018;12.7;100;2.5;194.5;60.7
2792;Particuliere huishoudens;Urk;2011;5.4;100;0.8;149.7;98.9
2793;Particuliere huishoudens;Urk;2012;5.5;100;0.8;141.3;82.3
2794;Particuliere huishoudens;Urk;2013;5.6;100;0.7;124.0;60.3
2795;Particuliere huishoudens;Urk;2014;5.8;100;0.7;127.4;61.5
2796;Particuliere huishoudens;Urk;2015;5.8;100;0.8;135.1;68.9
2797;Particuliere huishoudens;Urk;2016;5.9;100;0.9;151.2;76.9
2798;Particuliere huishoudens;Urk;2017;6.0;100;1.0;163.3;86.4
2799;Particuliere huishoudens;Urk;2018;6.1;100;1.1;187.4;105.4
2800;Particuliere huishoudens;Utrecht;2011;159.7;100;15.4;96.4;7.0
2801;Particuliere huishoudens;Utrecht;2012;161.3;100;14.5;90.0;5.6
2802;Particuliere huishoudens;Utrecht;2013;163.5;100;13.1;80.1;3.1
2803;Particuliere huishoudens;Utrecht;2014;165.9;100;13.1;78.9;3.0
2804;Particuliere huishoudens;Utrecht;2015;169.0;100;14.2;83.9;4.8
2805;Particuliere huishoudens;Utrecht;2016;170.9;100;15.3;89.7;5.8
2806;Particuliere huishoudens;Utrecht;2017;172.2;100;18.8;109.4;9.8
2807;Particuliere huishoudens;Utrecht;2018;173.4;100;22.6;130.3;14.2
2808;Particuliere huishoudens;Utrechtse Heuvelrug;2011;20.7;100;6.9;332.9;147.6
2809;Particuliere huishoudens;Utrechtse Heuvelrug;2012;20.7;100;6.6;319.0;126.2
2810;Particuliere huishoudens;Utrechtse Heuvelrug;2013;20.8;100;6.1;291.8;96.9
2811;Particuliere huishoudens;Utrechtse Heuvelrug;2014;20.6;100;5.9;288.2;94.6
2812;Particuliere huishoudens;Utrechtse Heuvelrug;2015;20.9;100;6.0;287.8;95.8
2813;Particuliere huishoudens;Utrechtse Heuvelrug;2016;21.0;100;6.3;297.7;98.3
2814;Particuliere huishoudens;Utrechtse Heuvelrug;2017;21.2;100;6.5;306.6;111.5
2815;Particuliere huishoudens;Utrechtse Heuvelrug;2018;21.2;100;7.2;339.0;140.6
2816;Particuliere huishoudens;Vaals;2011;4.6;100;0.6;132.3;25.9
2817;Particuliere huishoudens;Vaals;2012;4.7;100;0.6;123.4;23.4
2818;Particuliere huishoudens;Vaals;2013;4.7;100;0.5;113.4;17.8
2819;Particuliere huishoudens;Vaals;2014;4.7;100;0.5;116.6;19.3
2820;Particuliere huishoudens;Vaals;2015;4.7;100;0.5;116.9;20.6
2821;Particuliere huishoudens;Vaals;2016;4.7;100;0.6;126.5;23.7
2822;Particuliere huishoudens;Vaals;2017;4.7;100;0.6;135.5;26.4
2823;Particuliere huishoudens;Vaals;2018;4.7;100;0.7;150.2;33.3
2824;Particuliere huishoudens;Valkenburg aan de Geul;2011;7.7;100;1.4;186.4;87.1
2825;Particuliere huishoudens;Valkenburg aan de Geul;2012;7.7;100;1.4;175.4;73.2
2826;Particuliere huishoudens;Valkenburg aan de Geul;2013;7.7;100;1.2;161.4;56.7
2827;Particuliere huishoudens;Valkenburg aan de Geul;2014;7.6;100;1.2;162.8;54.2
2828;Particuliere huishoudens;Valkenburg aan de Geul;2015;7.7;100;1.3;164.5;57.1
2829;Particuliere huishoudens;Valkenburg aan de Geul;2016;7.7;100;1.3;171.5;60.4
2830;Particuliere huishoudens;Valkenburg aan de Geul;2017;7.8;100;1.4;176.1;61.0
2831;Particuliere huishoudens;Valkenburg aan de Geul;2018;7.8;100;1.5;194.6;72.0
2832;Particuliere huishoudens;Valkenswaard;2011;13.6;100;2.7;197.6;81.0
2833;Particuliere huishoudens;Valkenswaard;2012;13.7;100;2.5;182.6;63.9
2834;Particuliere huishoudens;Valkenswaard;2013;13.8;100;2.2;161.7;48.9
2835;Particuliere huishoudens;Valkenswaard;2014;13.7;100;2.2;163.8;50.6
2836;Particuliere huishoudens;Valkenswaard;2015;13.7;100;2.3;170.4;52.6
2837;Particuliere huishoudens;Valkenswaard;2016;13.8;100;2.5;178.7;57.5
2838;Particuliere huishoudens;Valkenswaard;2017;14.0;100;2.6;184.3;62.5
2839;Particuliere huishoudens;Valkenswaard;2018;14.1;100;2.9;204.1;73.4
2840;Particuliere huishoudens;Veendam;2011;12.2;100;1.2;98.5;27.7
2841;Particuliere huishoudens;Veendam;2012;12.3;100;1.1;90.5;21.7
2842;Particuliere huishoudens;Veendam;2013;12.3;100;0.9;74.4;10.1
2843;Particuliere huishoudens;Veendam;2014;12.2;100;0.9;76.0;10.3
2844;Particuliere huishoudens;Veendam;2015;12.4;100;1.0;81.6;14.0
2845;Particuliere huishoudens;Veendam;2016;12.3;100;1.0;84.7;15.7
2846;Particuliere huishoudens;Veendam;2017;12.4;100;1.1;85.8;16.5
2847;Particuliere huishoudens;Veendam;2018;12.5;100;1.2;95.6;20.1
2848;Particuliere huishoudens;Veenendaal;2011;25.1;100;3.9;154.9;42.5
2849;Particuliere huishoudens;Veenendaal;2012;25.5;100;3.6;141.5;32.8
2850;Particuliere huishoudens;Veenendaal;2013;25.8;100;3.2;125.1;20.9
2851;Particuliere huishoudens;Veenendaal;2014;25.8;100;3.2;123.5;19.3
2852;Particuliere huishoudens;Veenendaal;2015;26.0;100;3.4;130.2;23.1
2853;Particuliere huishoudens;Veenendaal;2016;26.3;100;3.6;137.0;25.6
2854;Particuliere huishoudens;Veenendaal;2017;26.7;100;3.8;142.2;30.2
2855;Particuliere huishoudens;Veenendaal;2018;27.2;100;4.3;160.1;40.8
2856;Particuliere huishoudens;Veere;2011;9.1;100;2.8;312.7;197.7
2857;Particuliere huishoudens;Veere;2012;9.1;100;2.8;301.5;183.9
2858;Particuliere huishoudens;Veere;2013;9.2;100;2.6;286.1;162.5
2859;Particuliere huishoudens;Veere;2014;9.3;100;2.7;290.4;162.1
2860;Particuliere huishoudens;Veere;2015;9.3;100;2.8;300.2;169.6
2861;Particuliere huishoudens;Veere;2016;9.3;100;2.9;307.7;172.9
2862;Particuliere huishoudens;Veere;2017;9.3;100;3.0;322.5;185.4
2863;Particuliere huishoudens;Veere;2018;9.3;100;3.3;351.3;200.4
2864;Particuliere huishoudens;Veldhoven;2011;18.5;100;3.7;199.7;100.6
2865;Particuliere huishoudens;Veldhoven;2012;18.8;100;3.4;183.6;83.6
2866;Particuliere huishoudens;Veldhoven;2013;19.0;100;3.1;163.7;60.3
2867;Particuliere huishoudens;Veldhoven;2014;19.0;100;3.2;165.6;59.3
2868;Particuliere huishoudens;Veldhoven;2015;19.2;100;3.3;174.5;66.9
2869;Particuliere huishoudens;Veldhoven;2016;19.3;100;3.6;188.6;72.1
2870;Particuliere huishoudens;Veldhoven;2017;19.5;100;3.9;200.4;85.7
2871;Particuliere huishoudens;Veldhoven;2018;19.5;100;4.4;226.3;108.4
2872;Particuliere huishoudens;Velsen;2011;29.5;100;4.6;156.2;38.9
2873;Particuliere huishoudens;Velsen;2012;29.5;100;4.3;144.5;32.7
2874;Particuliere huishoudens;Velsen;2013;29.7;100;3.8;129.3;23.4
2875;Particuliere huishoudens;Velsen;2014;30.0;100;3.8;128.4;22.3
2876;Particuliere huishoudens;Velsen;2015;30.1;100;4.0;132.3;24.7
2877;Particuliere huishoudens;Velsen;2016;30.2;100;4.3;143.6;29.0
2878;Particuliere huishoudens;Velsen;2017;30.2;100;4.7;155.8;38.3
2879;Particuliere huishoudens;Velsen;2018;30.3;100;5.2;171.4;52.6
2880;Particuliere huishoudens;Venlo;2011;44.5;100;5.5;124.1;25.9
2881;Particuliere huishoudens;Venlo;2012;45.0;100;5.1;112.8;19.9
2882;Particuliere huishoudens;Venlo;2013;45.4;100;4.5;99.3;11.7
2883;Particuliere huishoudens;Venlo;2014;45.4;100;4.6;102.2;12.1
2884;Particuliere huishoudens;Venlo;2015;45.6;100;4.8;105.1;14.5
2885;Particuliere huishoudens;Venlo;2016;46.0;100;5.3;114.1;17.7
2886;Particuliere huishoudens;Venlo;2017;46.6;100;5.7;122.9;22.1
2887;Particuliere huishoudens;Venlo;2018;46.8;100;6.4;137.3;29.5
2888;Particuliere huishoudens;Venray;2011;17.6;100;3.3;187.3;71.1
2889;Particuliere huishoudens;Venray;2012;17.8;100;3.1;174.8;56.9
2890;Particuliere huishoudens;Venray;2013;17.9;100;2.9;160.0;42.0
2891;Particuliere huishoudens;Venray;2014;18.0;100;3.0;164.5;41.5
2892;Particuliere huishoudens;Venray;2015;18.2;100;3.0;166.6;45.7
2893;Particuliere huishoudens;Venray;2016;18.3;100;3.2;174.7;47.4
2894;Particuliere huishoudens;Venray;2017;18.5;100;3.3;179.7;53.5
2895;Particuliere huishoudens;Venray;2018;18.5;100;3.7;199.4;68.1
2896;Particuliere huishoudens;Vijfheerenlanden;2011;21.5;100;4.1;192.2;61.4
2897;Particuliere huishoudens;Vijfheerenlanden;2012;21.6;100;4.0;184.5;51.3
2898;Particuliere huishoudens;Vijfheerenlanden;2013;21.8;100;3.7;171.0;38.9
2899;Particuliere huishoudens;Vijfheerenlanden;2014;21.6;100;3.8;174.3;39.6
2900;Particuliere huishoudens;Vijfheerenlanden;2015;21.7;100;3.9;179.7;42.5
2901;Particuliere huishoudens;Vijfheerenlanden;2016;21.8;100;4.1;189.3;47.4
2902;Particuliere huishoudens;Vijfheerenlanden;2017;22.1;100;4.3;192.6;51.0
2903;Particuliere huishoudens;Vijfheerenlanden;2018;22.3;100;4.8;212.9;65.6
2904;Particuliere huishoudens;Vlaardingen;2011;33.6;100;2.9;87.3;13.5
2905;Particuliere huishoudens;Vlaardingen;2012;33.3;100;2.7;80.0;10.6
2906;Particuliere huishoudens;Vlaardingen;2013;33.2;100;2.4;71.5;5.8
2907;Particuliere huishoudens;Vlaardingen;2014;33.4;100;2.6;78.9;6.7
2908;Particuliere huishoudens;Vlaardingen;2015;33.8;100;2.7;80.6;8.8
2909;Particuliere huishoudens;Vlaardingen;2016;33.9;100;2.7;81.0;9.2
2910;Particuliere huishoudens;Vlaardingen;2017;33.9;100;3.0;87.4;11.8
2911;Particuliere huishoudens;Vlaardingen;2018;33.9;100;3.3;96.8;15.5
2912;Particuliere huishoudens;Vlieland;2011;0.5;100;0.1;186.9;22.8
2913;Particuliere huishoudens;Vlieland;2012;0.5;100;0.1;175.1;19.8
2914;Particuliere huishoudens;Vlieland;2013;0.6;100;0.1;188.1;16.7
2915;Particuliere huishoudens;Vlieland;2014;0.6;100;0.1;189.7;16.3
2916;Particuliere huishoudens;Vlieland;2015;0.6;100;0.1;198.4;13.0
2917;Particuliere huishoudens;Vlieland;2016;0.6;100;;;15.3
2918;Particuliere huishoudens;Vlieland;2017;0.6;100;;;18.4
2919;Particuliere huishoudens;Vlieland;2018;0.6;100;;;12.6
2920;Particuliere huishoudens;Vlissingen;2011;21.3;100;2.1;98.9;21.7
2921;Particuliere huishoudens;Vlissingen;2012;21.4;100;1.9;90.1;15.5
2922;Particuliere huishoudens;Vlissingen;2013;21.6;100;1.7;77.5;8.1
2923;Particuliere huishoudens;Vlissingen;2014;21.7;100;1.7;76.2;7.5
2924;Particuliere huishoudens;Vlissingen;2015;21.8;100;1.8;80.7;10.2
2925;Particuliere huishoudens;Vlissingen;2016;21.8;100;1.9;86.3;11.5
2926;Particuliere huishoudens;Vlissingen;2017;21.9;100;2.1;93.8;14.4
2927;Particuliere huishoudens;Vlissingen;2018;22.0;100;2.3;104.3;18.6
2928;Particuliere huishoudens;Voerendaal;2011;5.4;100;1.0;193.0;114.6
2929;Particuliere huishoudens;Voerendaal;2012;5.5;100;1.0;178.4;100.3
2930;Particuliere huishoudens;Voerendaal;2013;5.5;100;0.9;165.6;80.0
2931;Particuliere huishoudens;Voerendaal;2014;5.5;100;0.9;171.9;76.8
2932;Particuliere huishoudens;Voerendaal;2015;5.5;100;0.9;173.0;83.6
2933;Particuliere huishoudens;Voerendaal;2016;5.6;100;1.0;183.1;91.1
2934;Particuliere huishoudens;Voerendaal;2017;5.5;100;1.1;190.1;96.7
2935;Particuliere huishoudens;Voerendaal;2018;5.6;100;1.2;213.4;116.2
2936;Particuliere huishoudens;Voorschoten;2011;10.2;100;2.8;279.6;120.2
2937;Particuliere huishoudens;Voorschoten;2012;10.4;100;2.6;250.7;88.5
2938;Particuliere huishoudens;Voorschoten;2013;10.6;100;2.4;230.2;66.7
2939;Particuliere huishoudens;Voorschoten;2014;10.7;100;2.7;255.3;68.6
2940;Particuliere huishoudens;Voorschoten;2015;10.8;100;2.7;251.6;75.9
2941;Particuliere huishoudens;Voorschoten;2016;10.8;100;3.0;279.4;85.6
2942;Particuliere huishoudens;Voorschoten;2017;10.9;100;3.3;298.7;102.1
2943;Particuliere huishoudens;Voorschoten;2018;11.0;100;3.7;332.4;130.3
2944;Particuliere huishoudens;Voorst;2011;9.3;100;2.6;279.7;170.3
2945;Particuliere huishoudens;Voorst;2012;9.4;100;2.5;264.8;148.7
2946;Particuliere huishoudens;Voorst;2013;9.5;100;2.4;248.3;121.5
2947;Particuliere huishoudens;Voorst;2014;9.6;100;2.3;244.7;114.2
2948;Particuliere huishoudens;Voorst;2015;9.7;100;2.3;240.1;106.3
2949;Particuliere huishoudens;Voorst;2016;9.8;100;2.5;253.8;119.6
2950;Particuliere huishoudens;Voorst;2017;9.9;100;2.6;259.9;129.1
2951;Particuliere huishoudens;Voorst;2018;9.9;100;2.9;289.2;151.5
2952;Particuliere huishoudens;Vught;2011;10.6;100;3.6;338.5;94.4
2953;Particuliere huishoudens;Vught;2012;10.6;100;3.3;313.4;77.9
2954;Particuliere huishoudens;Vught;2013;10.8;100;3.0;277.2;57.6
2955;Particuliere huishoudens;Vught;2014;10.7;100;3.2;298.6;62.1
2956;Particuliere huishoudens;Vught;2015;10.8;100;3.5;320.5;66.8
2957;Particuliere huishoudens;Vught;2016;10.9;100;3.7;338.4;63.4
2958;Particuliere huishoudens;Vught;2017;11.1;100;4.2;378.8;77.7
2959;Particuliere huishoudens;Vught;2018;11.2;100;3.8;342.7;99.9
2960;Particuliere huishoudens;Waadhoeke;2011;19.9;100;2.8;140.7;55.3
2961;Particuliere huishoudens;Waadhoeke;2012;19.9;100;2.7;135.9;47.3
2962;Particuliere huishoudens;Waadhoeke;2013;19.9;100;2.5;123.7;36.6
2963;Particuliere huishoudens;Waadhoeke;2014;19.9;100;2.4;122.3;33.5
2964;Particuliere huishoudens;Waadhoeke;2015;19.9;100;2.5;124.9;36.9
2965;Particuliere huishoudens;Waadhoeke;2016;19.9;100;2.5;127.7;38.9
2966;Particuliere huishoudens;Waadhoeke;2017;20.0;100;2.8;137.9;43.7
2967;Particuliere huishoudens;Waadhoeke;2018;20.1;100;3.0;148.2;50.0
2968;Particuliere huishoudens;Waalre;2011;6.9;100;2.4;348.8;179.9
2969;Particuliere huishoudens;Waalre;2012;7.0;100;2.3;332.7;159.1
2970;Particuliere huishoudens;Waalre;2013;7.1;100;2.3;322.5;127.3
2971;Particuliere huishoudens;Waalre;2014;7.2;100;2.2;310.7;122.2
2972;Particuliere huishoudens;Waalre;2015;7.3;100;2.3;310.7;124.5
2973;Particuliere huishoudens;Waalre;2016;7.3;100;2.5;336.4;134.1
2974;Particuliere huishoudens;Waalre;2017;7.3;100;2.5;344.2;147.8
2975;Particuliere huishoudens;Waalre;2018;7.4;100;2.7;373.0;167.4
2976;Particuliere huishoudens;Waalwijk;2011;19.8;100;3.7;186.7;61.2
2977;Particuliere huishoudens;Waalwijk;2012;20.0;100;3.4;169.2;47.2
