ID;BedrijfstakkenBranchesSBI2008;Perioden;OutputBasisprijzen_1;IntermediairVerbruik_2;BrutoToegevoegdeWaardeBasisprijzen_3;OutputBasisprijzen_4;IntermediairVerbruik_5;BrutoToegevoegdeWaardeBasisprijzen_6;OutputBasisprijzen_7;IntermediairVerbruik_8;BrutoToegevoegdeWaardeBasisprijzen_9;OutputBasisprijzen_10;IntermediairVerbruik_11;BrutoToegevoegdeWaardeBasisprijzen_12;Totaal_13;Lonen_14;SocialePremiesTLVWerkgevers_15;Bruto_16;VerbruikVanVasteActiva_17;Netto_18;Saldo_19;NietProductgebondenBelastingen_20;NietProductgebondenSubsidies_21;BrutoToegevoegdeWaardeBasisprijzen_22
2380;M Specialistische zakelijke diensten;1997;47247.0;22565.0;24682.0;72920.0;32687.0;40248.0;7.5;8.2;6.7;64.8;69.0;61.3;16577.0;14579.0;1998.0;8741.0;2012.0;6729.0;-636.0;84.0;720.0;24682.0
2381;M Specialistische zakelijke diensten;1998;50373.0;24357.0;26016.0;75583.0;34617.0;40890.0;3.7;5.9;1.6;66.6;70.4;63.6;17817.0;14577.0;3240.0;8962.0;2132.0;6830.0;-763.0;71.0;834.0;26016.0
2382;M Specialistische zakelijke diensten;1999;55261.0;26393.0;28868.0;80847.0;36737.0;44059.0;7.0;6.1;7.7;68.4;71.8;65.5;19623.0;16011.0;3612.0;10057.0;2298.0;7759.0;-812.0;112.0;924.0;28868.0
2383;M Specialistische zakelijke diensten;2000;61411.0;29707.0;31704.0;86844.0;40100.0;46628.0;7.4;9.2;5.8;70.7;74.1;68.0;22281.0;17889.0;4392.0;10296.0;2521.0;7775.0;-873.0;123.0;996.0;31704.0
2384;M Specialistische zakelijke diensten;2001;67224.0;32010.0;35214.0;90631.0;41663.0;48863.0;4.4;3.9;4.8;74.2;76.8;72.1;24036.0;19652.0;4384.0;12071.0;2726.0;9345.0;-893.0;136.0;1029.0;35214.0
2385;M Specialistische zakelijke diensten;2002;67660.0;31492.0;36168.0;87448.0;39555.0;47835.0;-3.5;-5.1;-2.1;77.4;79.6;75.6;25071.0;20422.0;4649.0;11955.0;2916.0;9039.0;-858.0;138.0;996.0;36168.0
2386;M Specialistische zakelijke diensten;2003;67845.0;31402.0;36443.0;84926.0;38287.0;46589.0;-2.9;-3.2;-2.6;79.9;82.0;78.2;25610.0;20557.0;5053.0;11777.0;3053.0;8724.0;-944.0;145.0;1089.0;36443.0
2387;M Specialistische zakelijke diensten;2004;70318.0;32519.0;37799.0;85254.0;38723.0;46468.0;0.4;1.1;-0.3;82.5;84.0;81.3;25934.0;20848.0;5086.0;12819.0;3167.0;9652.0;-954.0;149.0;1103.0;37799.0
2388;M Specialistische zakelijke diensten;2005;73900.0;34133.0;39767.0;87181.0;39692.0;47420.0;2.3;2.5;2.1;84.8;86.0;83.9;26433.0;21405.0;5028.0;14286.0;3270.0;11016.0;-952.0;161.0;1113.0;39767.0
2389;M Specialistische zakelijke diensten;2006;78832.0;35843.0;42989.0;90849.0;40987.0;49799.0;4.2;3.3;5.0;86.8;87.4;86.3;27607.0;22564.0;5043.0;16414.0;3421.0;12993.0;-1032.0;176.0;1208.0;42989.0
2390;M Specialistische zakelijke diensten;2007;83793.0;37480.0;46313.0;93349.0;41805.0;51485.0;2.8;2.0;3.4;89.8;89.7;90.0;29379.0;24091.0;5288.0;17977.0;3627.0;14350.0;-1043.0;194.0;1237.0;46313.0
2391;M Specialistische zakelijke diensten;2008;88846.0;39395.0;49451.0;96582.0;42985.0;53535.0;3.5;2.8;4.0;92.0;91.6;92.4;31668.0;25842.0;5826.0;18911.0;3842.0;15069.0;-1128.0;202.0;1330.0;49451.0
2392;M Specialistische zakelijke diensten;2009;86568.0;37959.0;48609.0;93635.0;41403.0;52170.0;-3.1;-3.7;-2.5;92.5;91.7;93.2;32076.0;26326.0;5750.0;17733.0;4033.0;13700.0;-1200.0;219.0;1419.0;48609.0
2393;M Specialistische zakelijke diensten;2010;85555.0;37473.0;48082.0;92640.0;40732.0;51842.0;-1.1;-1.6;-0.6;92.4;92.0;92.7;30930.0;25270.0;5660.0;18555.0;4179.0;14376.0;-1403.0;235.0;1638.0;48082.0
2394;M Specialistische zakelijke diensten;2011;90476.0;40857.0;49619.0;97409.0;43956.0;53393.0;5.1;7.9;3.0;92.9;92.9;92.9;31677.0;25919.0;5758.0;19314.0;4248.0;15066.0;-1372.0;236.0;1608.0;49619.0
2395;M Specialistische zakelijke diensten;2012;96035.0;46638.0;49397.0;104026.0;50222.0;53739.0;6.8;14.3;0.6;92.3;92.9;91.9;32265.0;26206.0;6059.0;18380.0;4371.0;14009.0;-1248.0;235.0;1483.0;49397.0
2396;M Specialistische zakelijke diensten;2013;97379.0;48128.0;49251.0;105340.0;51762.0;53503.0;1.3;3.1;-0.4;92.4;93.0;92.1;32258.0;26411.0;5847.0;17995.0;4505.0;13490.0;-1002.0;392.0;1394.0;49251.0
2397;M Specialistische zakelijke diensten;2014;101726.0;50135.0;51591.0;110157.0;54118.0;55960.0;4.6;4.6;4.6;92.3;92.6;92.2;32947.0;26537.0;6410.0;19632.0;4629.0;15003.0;-988.0;449.0;1437.0;51591.0
2398;M Specialistische zakelijke diensten;2015;106986.0;51994.0;54992.0;115038.0;56402.0;58555.0;4.4;4.2;4.6;93.0;92.2;93.9;32640.0;27002.0;5638.0;23498.0;4745.0;18753.0;-1146.0;343.0;1489.0;54992.0
2399;M Specialistische zakelijke diensten;2016;110556.0;53617.0;56939.0;118209.0;58148.0;59982.0;2.8;3.1;2.4;93.5;92.2;94.9;33943.0;28111.0;5832.0;24275.0;4912.0;19363.0;-1279.0;324.0;1603.0;56939.0
2400;M Specialistische zakelijke diensten;2017;117086.0;57563.0;59523.0;123956.0;61841.0;62057.0;4.9;6.4;3.5;94.5;93.1;95.9;35171.0;29164.0;6007.0;25632.0;5072.0;20560.0;-1280.0;319.0;1599.0;59523.0
2401;M Specialistische zakelijke diensten;2018;128372.0;65916.0;62456.0;133385.0;69422.0;63985.0;7.6;12.3;3.1;96.2;94.9;97.6;36899.0;30444.0;6455.0;26999.0;5416.0;21583.0;-1442.0;290.0;1732.0;62456.0
2402;M Specialistische zakelijke diensten;2019;136495.0;71059.0;65436.0;138899.0;73326.0;65624.0;4.1;5.6;2.6;98.3;96.9;99.7;39029.0;32024.0;7005.0;27948.0;5763.0;22185.0;-1541.0;307.0;1848.0;65436.0
2403;M Specialistische zakelijke diensten;2020;139334.0;71452.0;67882.0;141889.0;73267.0;68628.0;2.2;-0.1;4.6;98.2;97.5;98.9;40592.0;33037.0;7555.0;29802.0;6132.0;23670.0;-2512.0;310.0;2822.0;67882.0
2404;M Specialistische zakelijke diensten;2021;153555.0;78824.0;74731.0;153555.0;78824.0;74731.0;8.2;7.6;8.9;100.0;100.0;100.0;42317.0;34953.0;7364.0;34720.0;6595.0;28125.0;-2306.0;363.0;2669.0;74731.0
2405;M Specialistische zakelijke diensten;2022;170801.0;89524.0;81277.0;164160.0;84182.0;79978.0;6.9;6.8;7.0;104.0;106.3;101.6;46147.0;37892.0;8255.0;37066.0;7239.0;29827.0;-1936.0;412.0;2348.0;81277.0
2406;M Specialistische zakelijke diensten;2023;191713.0;101325.0;90388.0;174604.0;90476.0;84084.0;6.4;7.5;5.1;109.8;112.0;107.5;50234.0;41267.0;8967.0;42305.0;;;-2151.0;467.0;2618.0;90388.0
2407;69-71 Management- en technisch advies;1995;29189.0;12741.0;16448.0;47844.0;19141.0;28770.0;;;;61.0;66.6;57.2;11853.0;10436.0;1417.0;4613.0;933.0;3680.0;-18.0;63.0;81.0;16448.0
2408;69-71 Management- en technisch advies;1996;32140.0;14079.0;18061.0;51382.0;20726.0;30699.0;7.4;8.3;6.7;62.6;67.9;58.8;12602.0;11106.0;1496.0;5500.0;987.0;4513.0;-41.0;65.0;106.0;18061.0
2409;69-71 Management- en technisch advies;1997;35624.0;15566.0;20058.0;55832.0;22585.0;33284.0;8.7;9.0;8.4;63.8;68.9;60.3;13917.0;12183.0;1734.0;6193.0;1097.0;5096.0;-52.0;68.0;120.0;20058.0
2410;69-71 Management- en technisch advies;1998;37813.0;16738.0;21075.0;57591.0;23812.0;33742.0;3.1;5.4;1.4;65.7;70.3;62.5;14922.0;12140.0;2782.0;6248.0;1213.0;5035.0;-95.0;58.0;153.0;21075.0
2411;69-71 Management- en technisch advies;1999;41683.0;18133.0;23550.0;61837.0;25346.0;36480.0;7.4;6.4;8.1;67.4;71.5;64.6;16404.0;13313.0;3091.0;7212.0;1366.0;5846.0;-66.0;85.0;151.0;23550.0
2412;69-71 Management- en technisch advies;2000;46486.0;20479.0;26007.0;66516.0;27749.0;38703.0;7.6;9.5;6.1;69.9;73.8;67.2;18712.0;14917.0;3795.0;7357.0;1561.0;5796.0;-62.0;94.0;156.0;26007.0
2413;69-71 Management- en technisch advies;2001;51537.0;22365.0;29172.0;70234.0;29199.0;40977.0;5.6;5.2;5.9;73.4;76.6;71.2;20312.0;16492.0;3820.0;8932.0;1747.0;7185.0;-72.0;104.0;176.0;29172.0
2414;69-71 Management- en technisch advies;2002;51860.0;21939.0;29921.0;67558.0;27567.0;39975.0;-3.8;-5.6;-2.4;76.8;79.6;74.8;21094.0;17142.0;3952.0;8899.0;1926.0;6973.0;-72.0;108.0;180.0;29921.0
2415;69-71 Management- en technisch advies;2003;52396.0;21984.0;30412.0;65995.0;26751.0;39239.0;-2.3;-3.0;-1.8;79.4;82.2;77.5;21572.0;17286.0;4286.0;8909.0;2070.0;6839.0;-69.0;112.0;181.0;30412.0
2416;69-71 Management- en technisch advies;2004;54090.0;22752.0;31338.0;65775.0;26954.0;38798.0;-0.3;0.8;-1.1;82.2;84.4;80.8;21800.0;17486.0;4314.0;9643.0;2199.0;7444.0;-105.0;118.0;223.0;31338.0
2417;69-71 Management- en technisch advies;2005;57231.0;24137.0;33094.0;67370.0;27827.0;39510.0;2.4;3.2;1.8;85.0;86.7;83.8;22328.0;18041.0;4287.0;10859.0;2313.0;8546.0;-93.0;128.0;221.0;33094.0
2418;69-71 Management- en technisch advies;2006;61523.0;25546.0;35977.0;70670.0;28956.0;41687.0;4.9;4.1;5.5;87.1;88.2;86.3;23373.0;19061.0;4312.0;12689.0;2460.0;10229.0;-85.0;141.0;226.0;35977.0
2419;69-71 Management- en technisch advies;2007;65871.0;27008.0;38863.0;72890.0;29810.0;43055.0;3.1;2.9;3.3;90.4;90.6;90.3;24916.0;20381.0;4535.0;14025.0;2640.0;11385.0;-78.0;158.0;236.0;38863.0
2420;69-71 Management- en technisch advies;2008;70126.0;28626.0;41500.0;75754.0;30942.0;44785.0;3.9;3.8;4.0;92.6;92.5;92.7;26902.0;21903.0;4999.0;14687.0;2812.0;11875.0;-89.0;166.0;255.0;41500.0
2421;69-71 Management- en technisch advies;2009;68573.0;27752.0;40821.0;73860.0;29964.0;43870.0;-2.5;-3.2;-2.0;92.8;92.6;93.1;27200.0;22292.0;4908.0;13736.0;2966.0;10770.0;-115.0;178.0;293.0;40821.0
2422;69-71 Management- en technisch advies;2010;67293.0;27309.0;39984.0;72708.0;29431.0;43251.0;-1.6;-1.8;-1.4;92.6;92.8;92.4;26105.0;21293.0;4812.0;14000.0;3093.0;10907.0;-121.0;193.0;314.0;39984.0
2423;69-71 Management- en technisch advies;2011;72021.0;30553.0;41468.0;77285.0;32605.0;44646.0;6.3;10.8;3.2;93.2;93.7;92.9;26759.0;21866.0;4893.0;14818.0;3163.0;11655.0;-109.0;202.0;311.0;41468.0
2424;69-71 Management- en technisch advies;2012;77370.0;36103.0;41267.0;83614.0;38653.0;44895.0;8.2;18.5;0.6;92.5;93.4;91.9;27324.0;22189.0;5135.0;14003.0;3269.0;10734.0;-60.0;206.0;266.0;41267.0
2425;69-71 Management- en technisch advies;2013;78720.0;37765.0;40955.0;84893.0;40378.0;44430.0;1.5;4.5;-1.0;92.7;93.5;92.2;27314.0;22372.0;4942.0;13538.0;3395.0;10143.0;103.0;356.0;253.0;40955.0
2426;69-71 Management- en technisch advies;2014;83028.0;39689.0;43339.0;89890.0;42653.0;47148.0;5.9;5.6;6.1;92.4;93.1;91.9;27747.0;22506.0;5241.0;15459.0;3504.0;11955.0;133.0;414.0;281.0;43339.0
2427;69-71 Management- en technisch advies;2015;87324.0;40693.0;46631.0;94014.0;44104.0;49824.0;4.6;3.4;5.7;92.9;92.3;93.6;27342.0;22729.0;4613.0;19277.0;3598.0;15679.0;12.0;300.0;288.0;46631.0
2428;69-71 Management- en technisch advies;2016;89134.0;41514.0;47620.0;95475.0;45007.0;50384.0;1.6;2.0;1.1;93.4;92.2;94.5;28312.0;23583.0;4729.0;19324.0;3750.0;15574.0;-16.0;291.0;307.0;47620.0
2429;69-71 Management- en technisch advies;2017;95104.0;45344.0;49760.0;101008.0;48713.0;52232.0;5.8;8.2;3.7;94.2;93.1;95.3;29222.0;24377.0;4845.0;20541.0;3876.0;16665.0;-3.0;284.0;287.0;49760.0
2430;69-71 Management- en technisch advies;2018;105299.0;53041.0;52258.0;109646.0;55835.0;53810.0;8.6;14.6;3.0;96.0;95.0;97.1;30600.0;25422.0;5178.0;21715.0;4155.0;17560.0;-57.0;250.0;307.0;52258.0
2431;69-71 Management- en technisch advies;2019;111970.0;57549.0;54421.0;114035.0;59302.0;54759.0;4.0;6.2;1.8;98.2;97.0;99.4;32265.0;26680.0;5585.0;22188.0;4435.0;17753.0;-32.0;270.0;302.0;54421.0
2432;69-71 Management- en technisch advies;2020;115273.0;58670.0;56603.0;117345.0;60030.0;57318.0;2.9;1.2;4.7;98.2;97.7;98.8;33476.0;27408.0;6068.0;23918.0;4743.0;19175.0;-791.0;279.0;1070.0;56603.0
2433;69-71 Management- en technisch advies;2021;125862.0;64005.0;61857.0;125862.0;64005.0;61857.0;7.3;6.6;7.9;100.0;100.0;100.0;34642.0;28886.0;5756.0;27985.0;5136.0;22849.0;-770.0;333.0;1103.0;61857.0
2434;69-71 Management- en technisch advies;2022;138659.0;71843.0;66816.0;133232.0;67758.0;65474.0;5.9;5.9;5.8;104.1;106.0;102.0;37550.0;31137.0;6413.0;29541.0;5667.0;23874.0;-275.0;378.0;653.0;66816.0
2435;69-71 Management- en technisch advies;2023;157063.0;82610.0;74453.0;142961.0;73800.0;69118.0;7.3;8.9;5.6;109.9;111.9;107.7;41147.0;34112.0;7035.0;33421.0;;;-115.0;438.0;553.0;74453.0
2436;69-70 Juridisch en managementadvies;1995;23287.0;10739.0;12548.0;38712.0;16094.0;22628.0;;;;60.2;66.7;55.5;9355.0;8262.0;1093.0;3193.0;569.0;2624.0;0.0;48.0;48.0;12548.0
2437;69-70 Juridisch en managementadvies;1996;25580.0;11762.0;13818.0;41507.0;17281.0;24232.0;7.2;7.4;7.1;61.6;68.1;57.0;9914.0;8762.0;1152.0;3920.0;616.0;3304.0;-16.0;48.0;64.0;13818.0
2438;69-70 Juridisch en managementadvies;1997;28632.0;13049.0;15583.0;45442.0;18901.0;26550.0;9.5;9.4;9.6;63.0;69.0;58.7;11044.0;9655.0;1389.0;4563.0;705.0;3858.0;-24.0;51.0;75.0;15583.0
2439;69-70 Juridisch en managementadvies;1998;30172.0;13890.0;16282.0;46462.0;19730.0;26671.0;2.2;4.4;0.5;64.9;70.4;61.0;11746.0;9567.0;2179.0;4587.0;797.0;3790.0;-51.0;43.0;94.0;16282.0
2440;69-70 Juridisch en managementadvies;1999;33334.0;14982.0;18352.0;49915.0;20906.0;28987.0;7.4;6.0;8.7;66.8;71.7;63.3;12923.0;10485.0;2438.0;5461.0;917.0;4544.0;-32.0;66.0;98.0;18352.0
2441;69-70 Juridisch en managementadvies;2000;37369.0;17000.0;20369.0;53910.0;23010.0;30819.0;8.0;10.1;6.3;69.3;73.9;66.1;14850.0;11839.0;3011.0;5550.0;1068.0;4482.0;-31.0;71.0;102.0;20369.0
2442;69-70 Juridisch en managementadvies;2001;41504.0;18540.0;22964.0;56805.0;24141.0;32592.0;5.4;4.9;5.8;73.1;76.8;70.5;16203.0;13147.0;3056.0;6795.0;1211.0;5584.0;-34.0;81.0;115.0;22964.0
2443;69-70 Juridisch en managementadvies;2002;41712.0;18101.0;23611.0;54521.0;22651.0;31847.0;-4.0;-6.2;-2.3;76.5;79.9;74.1;17096.0;13817.0;3279.0;6545.0;1348.0;5197.0;-30.0;85.0;115.0;23611.0
2444;69-70 Juridisch en managementadvies;2003;42310.0;18324.0;23986.0;53352.0;22153.0;31178.0;-2.1;-2.2;-2.1;79.3;82.7;76.9;17252.0;13805.0;3447.0;6760.0;1461.0;5299.0;-26.0;90.0;116.0;23986.0
2445;69-70 Juridisch en managementadvies;2004;43764.0;19038.0;24726.0;53021.0;22372.0;30601.0;-0.6;1.0;-1.9;82.5;85.1;80.8;17464.0;14014.0;3450.0;7298.0;1567.0;5731.0;-36.0;96.0;132.0;24726.0
2446;69-70 Juridisch en managementadvies;2005;46198.0;20197.0;26001.0;54031.0;23081.0;30886.0;1.9;3.2;0.9;85.5;87.5;84.2;17873.0;14419.0;3454.0;8153.0;1666.0;6487.0;-25.0;104.0;129.0;26001.0
2447;69-70 Juridisch en managementadvies;2006;49414.0;21287.0;28127.0;56484.0;23957.0;32467.0;4.5;3.8;5.1;87.5;88.9;86.6;18681.0;15224.0;3457.0;9459.0;1783.0;7676.0;-13.0;117.0;130.0;28127.0
2448;69-70 Juridisch en managementadvies;2007;52719.0;22418.0;30301.0;57976.0;24571.0;33344.0;2.6;2.6;2.7;90.9;91.2;90.9;19828.0;16191.0;3637.0;10476.0;1930.0;8546.0;-3.0;131.0;134.0;30301.0
2449;69-70 Juridisch en managementadvies;2008;55698.0;23699.0;31999.0;59963.0;25491.0;34408.0;3.4;3.7;3.2;92.9;93.0;93.0;21343.0;17319.0;4024.0;10665.0;2066.0;8599.0;-9.0;138.0;147.0;31999.0
2450;69-70 Juridisch en managementadvies;2009;54401.0;22892.0;31509.0;58428.0;24622.0;33745.0;-2.6;-3.4;-1.9;93.1;93.0;93.4;21529.0;17588.0;3941.0;9996.0;2196.0;7800.0;-16.0;148.0;164.0;31509.0
2451;69-70 Juridisch en managementadvies;2010;53410.0;22421.0;30989.0;57498.0;24096.0;33341.0;-1.6;-2.1;-1.2;92.9;93.0;92.9;20515.0;16695.0;3820.0;10488.0;2300.0;8188.0;-14.0;160.0;174.0;30989.0
2452;69-70 Juridisch en managementadvies;2011;57964.0;25353.0;32611.0;61928.0;26981.0;34880.0;7.7;12.0;4.6;93.6;94.0;93.5;21154.0;17270.0;3884.0;11455.0;2355.0;9100.0;2.0;169.0;167.0;32611.0
2453;69-70 Juridisch en managementadvies;2012;63684.0;30771.0;32913.0;68619.0;32861.0;35668.0;10.8;21.8;2.3;92.8;93.6;92.3;21591.0;17535.0;4056.0;11285.0;2442.0;8843.0;37.0;178.0;141.0;32913.0
2454;69-70 Juridisch en managementadvies;2013;64862.0;32193.0;32669.0;69697.0;34314.0;35279.0;1.6;4.4;-1.1;93.1;93.8;92.6;21460.0;17594.0;3866.0;11027.0;2534.0;8493.0;182.0;322.0;140.0;32669.0
2455;69-70 Juridisch en managementadvies;2014;68793.0;33865.0;34928.0;74295.0;36293.0;37894.0;6.6;5.8;7.4;92.6;93.3;92.2;21728.0;17640.0;4088.0;12979.0;2610.0;10369.0;221.0;380.0;159.0;34928.0
2456;69-70 Juridisch en managementadvies;2015;72543.0;34595.0;37948.0;77654.0;37434.0;40113.0;4.5;3.1;5.9;93.4;92.4;94.6;21441.0;17884.0;3557.0;16395.0;2724.0;13671.0;112.0;272.0;160.0;37948.0
2457;69-70 Juridisch en managementadvies;2016;73529.0;34852.0;38677.0;78326.0;37692.0;40525.0;0.9;0.7;1.0;93.9;92.5;95.4;22228.0;18615.0;3613.0;16337.0;2913.0;13424.0;112.0;264.0;152.0;38677.0
2458;69-70 Juridisch en managementadvies;2017;78536.0;38301.0;40235.0;82961.0;41061.0;41820.0;5.9;8.9;3.2;94.7;93.3;96.2;22821.0;19151.0;3670.0;17299.0;3028.0;14271.0;115.0;259.0;144.0;40235.0
2459;69-70 Juridisch en managementadvies;2018;87151.0;45052.0;42099.0;90346.0;47325.0;43014.0;8.9;15.3;2.9;96.5;95.2;97.9;23780.0;19892.0;3888.0;18235.0;3262.0;14973.0;84.0;226.0;142.0;42099.0
2460;69-70 Juridisch en managementadvies;2019;93180.0;49323.0;43857.0;94591.0;50735.0;43881.0;4.7;7.2;2.0;98.5;97.2;99.9;25031.0;20862.0;4169.0;18715.0;3522.0;15193.0;111.0;245.0;134.0;43857.0
2461;69-70 Juridisch en managementadvies;2020;95645.0;50361.0;45284.0;97369.0;51485.0;45889.0;2.9;1.5;4.6;98.2;97.8;98.7;25992.0;21383.0;4609.0;19701.0;3816.0;15885.0;-409.0;250.0;659.0;45284.0
2462;69-70 Juridisch en managementadvies;2021;104237.0;54485.0;49752.0;104237.0;54485.0;49752.0;7.1;5.8;8.4;100.0;100.0;100.0;26854.0;22603.0;4251.0;23249.0;4188.0;19061.0;-351.0;303.0;654.0;49752.0
2463;69-70 Juridisch en managementadvies;2022;114627.0;60224.0;54403.0;110170.0;56879.0;53291.0;5.7;4.4;7.1;104.0;105.9;102.1;29157.0;24423.0;4734.0;25256.0;4649.0;20607.0;-10.0;338.0;348.0;54403.0
2464;69-70 Juridisch en managementadvies;2023;131260.0;70225.0;61035.0;119372.0;62737.0;56593.0;8.4;10.3;6.2;110.0;111.9;107.8;32037.0;26816.0;5221.0;28829.0;;;169.0;401.0;232.0;61035.0
2465;69 Juridische diensten en administratie;1995;;;;;;;;;;;;;;;;;;;;;;
2466;69 Juridische diensten en administratie;1996;;;;;;;;;;;;;;;;;;;;;;
2467;69 Juridische diensten en administratie;1997;;;;;;;;;;;;;;;;;;;;;;
2468;69 Juridische diensten en administratie;1998;;;;;;;;;;;;;;;;;;;;;;
2469;69 Juridische diensten en administratie;1999;;;;;;;;;;;;;;;;;;;;;;
2470;69 Juridische diensten en administratie;2000;;;;;;;;;;;;;;;;;;;;;;
2471;69 Juridische diensten en administratie;2001;;;;;;;;;;;;;;;;;;;;;;
2472;69 Juridische diensten en administratie;2002;;;;;;;;;;;;;;;;;;;;;;
2473;69 Juridische diensten en administratie;2003;;;;;;;;;;;;;;;;;;;;;;
2474;69 Juridische diensten en administratie;2004;;;;;;;;;;;;;;;;;;;;;;
2475;69 Juridische diensten en administratie;2005;;;;;;;;;;;;;;;;;;;;;;
2476;69 Juridische diensten en administratie;2006;;;;;;;;;;;;;;;;;;;;;;
2477;69 Juridische diensten en administratie;2007;;;;;;;;;;;;;;;;;;;;;;
2478;69 Juridische diensten en administratie;2008;;;;;;;;;;;;;;;;;;;;;;
2479;69 Juridische diensten en administratie;2009;;;;;;;;;;;;;;;;;;;;;;
2480;69 Juridische diensten en administratie;2010;;;;;;;;;;;;;;;;;;;;;;
2481;69 Juridische diensten en administratie;2011;;;;;;;;;;;;;;;;;;;;;;
2482;69 Juridische diensten en administratie;2012;;;;;;;;;;;;;;;;;;;;;;
2483;69 Juridische diensten en administratie;2013;;;;;;;;;;;;;;;;;;;;;;
2484;69 Juridische diensten en administratie;2014;;;;;;;;;;;;;;;;;;;;;;
2485;69 Juridische diensten en administratie;2015;;;;;;;;;;;;;;;;;;;;;;
2486;69 Juridische diensten en administratie;2016;;;;;;;;;;;;;;;;;;;;;;
2487;69 Juridische diensten en administratie;2017;;;;;;;;;;;;;;;;;;;;;;
2488;69 Juridische diensten en administratie;2018;;;;;;;;;;;;;;;;;;;;;;
2489;69 Juridische diensten en administratie;2019;;;;;;;;;;;;;;;;;;;;;;
2490;69 Juridische diensten en administratie;2020;;;;;;;;;;;;;;;;;;;;;;
2491;69 Juridische diensten en administratie;2021;20754.0;7343.0;13411.0;20754.0;7343.0;13411.0;;;;100.0;100.0;100.0;8031.0;6450.0;1581.0;5432.0;535.0;4897.0;-52.0;42.0;94.0;13411.0
2492;69 Juridische diensten en administratie;2022;22291.0;7825.0;14466.0;21400.0;7379.0;14021.0;3.1;0.5;4.5;104.2;106.0;103.2;8591.0;6862.0;1729.0;5866.0;556.0;5310.0;9.0;52.0;43.0;14466.0
2493;69 Juridische diensten en administratie;2023;23740.0;8318.0;15422.0;21515.0;7432.0;14083.0;0.5;0.7;0.4;110.3;111.9;109.5;9234.0;7379.0;1855.0;6200.0;;;-12.0;36.0;48.0;15422.0
2494;70 Holdings en managementadviesbureaus;1995;;;;;;;;;;;;;;;;;;;;;;
2495;70 Holdings en managementadviesbureaus;1996;;;;;;;;;;;;;;;;;;;;;;
2496;70 Holdings en managementadviesbureaus;1997;;;;;;;;;;;;;;;;;;;;;;
2497;70 Holdings en managementadviesbureaus;1998;;;;;;;;;;;;;;;;;;;;;;
2498;70 Holdings en managementadviesbureaus;1999;;;;;;;;;;;;;;;;;;;;;;
2499;70 Holdings en managementadviesbureaus;2000;;;;;;;;;;;;;;;;;;;;;;
2500;70 Holdings en managementadviesbureaus;2001;;;;;;;;;;;;;;;;;;;;;;
2501;70 Holdings en managementadviesbureaus;2002;;;;;;;;;;;;;;;;;;;;;;
2502;70 Holdings en managementadviesbureaus;2003;;;;;;;;;;;;;;;;;;;;;;
2503;70 Holdings en managementadviesbureaus;2004;;;;;;;;;;;;;;;;;;;;;;
2504;70 Holdings en managementadviesbureaus;2005;;;;;;;;;;;;;;;;;;;;;;
2505;70 Holdings en managementadviesbureaus;2006;;;;;;;;;;;;;;;;;;;;;;
2506;70 Holdings en managementadviesbureaus;2007;;;;;;;;;;;;;;;;;;;;;;
2507;70 Holdings en managementadviesbureaus;2008;;;;;;;;;;;;;;;;;;;;;;
2508;70 Holdings en managementadviesbureaus;2009;;;;;;;;;;;;;;;;;;;;;;
2509;70 Holdings en managementadviesbureaus;2010;;;;;;;;;;;;;;;;;;;;;;
2510;70 Holdings en managementadviesbureaus;2011;;;;;;;;;;;;;;;;;;;;;;
2511;70 Holdings en managementadviesbureaus;2012;;;;;;;;;;;;;;;;;;;;;;
2512;70 Holdings en managementadviesbureaus;2013;;;;;;;;;;;;;;;;;;;;;;
2513;70 Holdings en managementadviesbureaus;2014;;;;;;;;;;;;;;;;;;;;;;
2514;70 Holdings en managementadviesbureaus;2015;;;;;;;;;;;;;;;;;;;;;;
2515;70 Holdings en managementadviesbureaus;2016;;;;;;;;;;;;;;;;;;;;;;
2516;70 Holdings en managementadviesbureaus;2017;;;;;;;;;;;;;;;;;;;;;;
2517;70 Holdings en managementadviesbureaus;2018;;;;;;;;;;;;;;;;;;;;;;
2518;70 Holdings en managementadviesbureaus;2019;;;;;;;;;;;;;;;;;;;;;;
2519;70 Holdings en managementadviesbureaus;2020;;;;;;;;;;;;;;;;;;;;;;
2520;70 Holdings en managementadviesbureaus;2021;83483.0;47142.0;36341.0;83483.0;47142.0;36341.0;;;;100.0;100.0;100.0;18823.0;16153.0;2670.0;17817.0;3653.0;14164.0;-299.0;261.0;560.0;36341.0
2521;70 Holdings en managementadviesbureaus;2022;92336.0;52399.0;39937.0;88770.0;49500.0;39270.0;6.3;5.0;8.1;104.0;105.9;101.7;20566.0;17561.0;3005.0;19390.0;4093.0;15297.0;-19.0;286.0;305.0;39937.0
2522;70 Holdings en managementadviesbureaus;2023;107520.0;61907.0;45613.0;97859.0;55307.0;42522.0;10.2;11.7;8.3;109.9;111.9;107.3;22803.0;19437.0;3366.0;22629.0;;;181.0;365.0;184.0;45613.0
2523;71 Architecten-, ingenieursbureaus e.d.;1995;5902.0;2002.0;3900.0;9155.0;3051.0;6125.0;;;;64.5;65.6;63.7;2498.0;2174.0;324.0;1420.0;364.0;1056.0;-18.0;15.0;33.0;3900.0
