ID;Leeftijd;Geslacht;Perioden;Autochtonen_1;Allochtonen_2;k_1eGeneratie_3;Totaal2eGeneratie_4;k_2eGeneratieMet1AllochtoneOuder_5;k_2eGeneratieMet2AllochtoneOuders_6;NietWesterseAllochtonen_7;WesterseAllochtonen_8
5154;38 jaar;Mannen en vrouwen;2013;156110;52217;37314;14903;9802;5102;30749;21469
5155;38 jaar;Mannen en vrouwen;2014;148079;50960;35458;15502;9563;5939;29680;21280
5156;38 jaar;Mannen en vrouwen;2015;146317;50843;34420;16423;9580;6843;29310;21533
5157;38 jaar;Mannen en vrouwen;2016;142332;52436;35179;17257;9538;7720;30960;21477
5158;38 jaar;Mannen en vrouwen;2017;142957;53633;34953;18680;9975;8705;31511;22122
5159;38 jaar;Mannen en vrouwen;2018;141290;54307;34542;19765;10051;9714;32071;22236
5160;38 jaar;Mannen en vrouwen;2019;145064;56052;34077;21975;10652;11323;33105;22947
5161;38 jaar;Mannen en vrouwen;2020;141614;56962;34110;22852;10619;12233;33937;23025
5162;38 jaar;Mannen en vrouwen;2021;136747;56823;34558;22265;10299;11966;33975;22848
5163;38 jaar;Mannen en vrouwen;2022;135012;57277;34794;22484;10212;12271;34212;23065
5164;38 jaar;Mannen en vrouwen;2023;138413;58289;35331;22958;10500;12458;34858;23430
5165;38 jaar;Mannen en vrouwen;2024;141441;58577;35297;23280;10519;12761;34858;23719
5166;38 jaar;Mannen en vrouwen;2025;145840;59182;34845;24336;11023;13313;34971;24210
5167;38 jaar;Mannen en vrouwen;2026;146766;59994;34856;25139;10991;14148;35661;24334
5168;38 jaar;Mannen en vrouwen;2027;145204;61462;34992;26470;11261;15209;36767;24696
5169;38 jaar;Mannen en vrouwen;2028;146699;62471;35224;27247;11321;15927;37681;24790
5170;38 jaar;Mannen en vrouwen;2029;152624;64121;35237;28884;11986;16898;38926;25195
5171;38 jaar;Mannen en vrouwen;2030;152578;64687;35343;29344;12225;17119;39203;25484
5172;38 jaar;Mannen en vrouwen;2031;150161;65334;35504;29831;12281;17549;39838;25496
5173;38 jaar;Mannen en vrouwen;2032;149164;65368;35552;29816;12433;17383;39775;25594
5174;38 jaar;Mannen en vrouwen;2033;149184;66280;35797;30484;12550;17934;40408;25872
5175;38 jaar;Mannen en vrouwen;2034;145071;66244;36047;30196;12576;17621;40234;26010
5176;38 jaar;Mannen en vrouwen;2035;144115;67054;36445;30609;12644;17965;40866;26188
5177;38 jaar;Mannen en vrouwen;2036;144602;68263;36742;31521;13029;18493;41943;26320
5178;38 jaar;Mannen en vrouwen;2037;149096;69540;36861;32679;13646;19033;42818;26721
5179;38 jaar;Mannen en vrouwen;2038;149703;70515;37122;33392;14011;19381;43314;27201
5180;38 jaar;Mannen en vrouwen;2039;152268;72156;37428;34729;14616;20113;44474;27682
5181;38 jaar;Mannen en vrouwen;2040;149421;72426;37759;34667;15159;19508;44565;27861
5182;38 jaar;Mannen en vrouwen;2041;147600;72693;38174;34519;15384;19135;44617;28076
5183;38 jaar;Mannen en vrouwen;2042;146121;72869;38630;34238;15311;18927;44591;28278
5184;38 jaar;Mannen en vrouwen;2043;140118;73098;39065;34033;15337;18696;44611;28487
5185;38 jaar;Mannen en vrouwen;2044;135332;72972;39430;33542;15243;18299;44445;28527
5186;38 jaar;Mannen en vrouwen;2045;133460;73520;39817;33704;15423;18281;44241;29279
5187;38 jaar;Mannen en vrouwen;2046;131760;73686;40224;33463;15420;18042;44025;29661
5188;38 jaar;Mannen en vrouwen;2047;130548;73911;40621;33290;15469;17821;43827;30084
5189;38 jaar;Mannen en vrouwen;2048;129733;74148;41000;33149;15557;17591;43601;30547
5190;38 jaar;Mannen en vrouwen;2049;128986;74441;41372;33070;15684;17386;43401;31040
5191;38 jaar;Mannen en vrouwen;2050;128380;74680;41734;32946;15805;17141;43138;31542
5192;38 jaar;Mannen;2007;102356;27681;19640;8042;6367;1675;15827;11854
5193;38 jaar;Mannen;2008;106771;28163;19644;8519;6670;1849;15923;12240
5194;38 jaar;Mannen;2009;102650;27874;19566;8307;6332;1976;16145;11729
5195;38 jaar;Mannen;2010;97461;26618;18498;8120;5963;2156;15396;11222
5196;38 jaar;Mannen;2011;90928;25841;17882;7959;5695;2265;15021;10820
5197;38 jaar;Mannen;2012;83019;24609;17256;7352;4995;2357;14424;10184
5198;38 jaar;Mannen;2013;79139;24501;17015;7487;4870;2616;14465;10036
5199;38 jaar;Mannen;2014;74948;23915;16088;7827;4839;2988;13850;10065
5200;38 jaar;Mannen;2015;74424;24061;15762;8299;4851;3448;13823;10237
5201;38 jaar;Mannen;2016;72296;24574;15967;8608;4788;3820;14395;10179
5202;38 jaar;Mannen;2017;72552;25174;15869;9305;5009;4296;14639;10535
5203;38 jaar;Mannen;2018;71575;25659;15729;9931;5057;4874;14993;10667
5204;38 jaar;Mannen;2019;73766;26427;15525;10901;5352;5549;15373;11054
5205;38 jaar;Mannen;2020;71618;26899;15551;11348;5330;6018;15736;11163
5206;38 jaar;Mannen;2021;69581;26878;15848;11029;5134;5896;15806;11072
5207;38 jaar;Mannen;2022;68765;27007;15988;11019;5070;5949;15843;11164
5208;38 jaar;Mannen;2023;70613;27708;16328;11379;5229;6150;16325;11383
5209;38 jaar;Mannen;2024;71829;27986;16489;11497;5305;6192;16462;11524
5210;38 jaar;Mannen;2025;73828;28401;16438;11963;5468;6495;16641;11760
5211;38 jaar;Mannen;2026;75001;28841;16512;12329;5438;6891;16985;11856
5212;38 jaar;Mannen;2027;73915;29576;16578;12998;5498;7500;17646;11930
5213;38 jaar;Mannen;2028;74341;30203;16758;13445;5597;7848;18115;12088
5214;38 jaar;Mannen;2029;77955;30838;16743;14095;5878;8216;18582;12257
5215;38 jaar;Mannen;2030;77609;31243;16787;14456;6031;8425;18802;12441
5216;38 jaar;Mannen;2031;76572;31565;16897;14668;5998;8670;19196;12369
5217;38 jaar;Mannen;2032;75848;31607;16959;14648;6186;8463;19048;12559
5218;38 jaar;Mannen;2033;75958;32078;17056;15023;6216;8807;19413;12665
5219;38 jaar;Mannen;2034;73869;32079;17210;14869;6184;8685;19336;12743
5220;38 jaar;Mannen;2035;73768;32613;17435;15178;6283;8895;19690;12923
5221;38 jaar;Mannen;2036;73329;33156;17566;15590;6475;9115;20203;12954
5222;38 jaar;Mannen;2037;75915;33763;17660;16102;6744;9359;20619;13144
5223;38 jaar;Mannen;2038;76379;34313;17796;16517;6950;9567;20884;13429
5224;38 jaar;Mannen;2039;77339;35023;17935;17088;7262;9826;21420;13603
5225;38 jaar;Mannen;2040;75970;35316;18100;17216;7576;9640;21611;13704
5226;38 jaar;Mannen;2041;75281;35382;18308;17073;7628;9445;21570;13812
5227;38 jaar;Mannen;2042;74577;35400;18520;16881;7582;9299;21555;13846
5228;38 jaar;Mannen;2043;71395;35471;18705;16765;7555;9210;21534;13936
5229;38 jaar;Mannen;2044;69034;35513;18881;16632;7543;9089;21490;14024
5230;38 jaar;Mannen;2045;68063;35771;19061;16710;7668;9042;21399;14372
5231;38 jaar;Mannen;2046;67185;35859;19256;16603;7666;8937;21303;14556
5232;38 jaar;Mannen;2047;66553;35976;19447;16530;7697;8833;21215;14761
5233;38 jaar;Mannen;2048;66114;36106;19628;16478;7744;8734;21121;14985
5234;38 jaar;Mannen;2049;65716;36262;19806;16456;7810;8647;21039;15223
5235;38 jaar;Mannen;2050;65384;36396;19978;16418;7880;8538;20931;15465
5236;38 jaar;Vrouwen;2007;99905;27659;19777;7882;6166;1716;14970;12689
5237;38 jaar;Vrouwen;2008;103854;28665;20312;8353;6618;1735;15550;13114
5238;38 jaar;Vrouwen;2009;100302;29063;21053;8010;6097;1913;16421;12642
5239;38 jaar;Vrouwen;2010;94900;28720;20827;7893;5871;2022;16395;12325
5240;38 jaar;Vrouwen;2011;89663;28702;20914;7788;5550;2238;16679;12023
5241;38 jaar;Vrouwen;2012;81252;27767;20461;7305;4989;2317;16294;11472
5242;38 jaar;Vrouwen;2013;76971;27716;20299;7417;4931;2485;16283;11433
5243;38 jaar;Vrouwen;2014;73131;27044;19370;7675;4723;2951;15830;11215
5244;38 jaar;Vrouwen;2015;71893;26782;18658;8124;4729;3396;15487;11296
5245;38 jaar;Vrouwen;2016;70036;27862;19212;8650;4750;3900;16564;11297
5246;38 jaar;Vrouwen;2017;70405;28459;19084;9375;4966;4409;16872;11587
5247;38 jaar;Vrouwen;2018;69715;28647;18813;9834;4994;4840;17078;11569
5248;38 jaar;Vrouwen;2019;71298;29626;18552;11074;5300;5773;17732;11894
5249;38 jaar;Vrouwen;2020;69996;30064;18560;11504;5290;6214;18201;11862
5250;38 jaar;Vrouwen;2021;67166;29945;18710;11236;5165;6071;18169;11776
5251;38 jaar;Vrouwen;2022;66246;30270;18806;11465;5142;6322;18369;11901
5252;38 jaar;Vrouwen;2023;67799;30581;19003;11578;5271;6307;18534;12047
5253;38 jaar;Vrouwen;2024;69611;30591;18808;11783;5214;6569;18395;12196
5254;38 jaar;Vrouwen;2025;72011;30780;18407;12373;5555;6818;18330;12450
5255;38 jaar;Vrouwen;2026;71765;31153;18344;12809;5552;7257;18675;12478
5256;38 jaar;Vrouwen;2027;71288;31886;18414;13472;5763;7709;19120;12766
5257;38 jaar;Vrouwen;2028;72358;32268;18467;13802;5723;8079;19567;12702
5258;38 jaar;Vrouwen;2029;74669;33283;18494;14789;6108;8682;20344;12938
5259;38 jaar;Vrouwen;2030;74969;33445;18557;14888;6194;8694;20401;13043
5260;38 jaar;Vrouwen;2031;73589;33769;18607;15163;6283;8879;20642;13127
5261;38 jaar;Vrouwen;2032;73316;33762;18594;15168;6248;8920;20727;13034
5262;38 jaar;Vrouwen;2033;73226;34202;18741;15461;6334;9127;20995;13207
5263;38 jaar;Vrouwen;2034;71201;34165;18837;15328;6392;8936;20898;13267
5264;38 jaar;Vrouwen;2035;70348;34441;19009;15431;6361;9071;21175;13265
5265;38 jaar;Vrouwen;2036;71273;35107;19176;15931;6554;9377;21741;13366
5266;38 jaar;Vrouwen;2037;73182;35777;19201;16576;6902;9674;22200;13577
5267;38 jaar;Vrouwen;2038;73324;36202;19327;16875;7061;9814;22429;13772
5268;38 jaar;Vrouwen;2039;74930;37134;19493;17641;7354;10287;23054;14080
5269;38 jaar;Vrouwen;2040;73451;37110;19659;17451;7583;9868;22954;14156
5270;38 jaar;Vrouwen;2041;72319;37312;19866;17446;7756;9690;23048;14264
5271;38 jaar;Vrouwen;2042;71544;37468;20111;17358;7730;9628;23036;14432
5272;38 jaar;Vrouwen;2043;68724;37628;20360;17268;7782;9486;23077;14551
5273;38 jaar;Vrouwen;2044;66298;37459;20548;16910;7701;9210;22955;14503
5274;38 jaar;Vrouwen;2045;65397;37750;20756;16994;7755;9239;22842;14908
5275;38 jaar;Vrouwen;2046;64575;37828;20968;16860;7754;9106;22722;15105
5276;38 jaar;Vrouwen;2047;63995;37935;21175;16760;7772;8988;22612;15323
5277;38 jaar;Vrouwen;2048;63619;38043;21372;16671;7814;8858;22480;15562
5278;38 jaar;Vrouwen;2049;63270;38179;21566;16613;7874;8739;22362;15817
5279;38 jaar;Vrouwen;2050;62997;38284;21756;16528;7926;8602;22208;16076
5280;39 jaar;Mannen en vrouwen;2007;203258;52542;36843;15699;12423;3276;27805;24737
5281;39 jaar;Mannen en vrouwen;2008;201591;54865;39020;15845;12471;3374;30424;24441
5282;39 jaar;Mannen en vrouwen;2009;209946;56438;39645;16793;13226;3568;31159;25280
5283;39 jaar;Mannen en vrouwen;2010;202372;56594;40349;16245;12374;3871;32252;24342
5284;39 jaar;Mannen en vrouwen;2011;191892;55129;39180;15949;11789;4160;31567;23562
5285;39 jaar;Mannen en vrouwen;2012;180236;54368;38679;15689;11205;4484;31480;22888
5286;39 jaar;Mannen en vrouwen;2013;164033;52265;37658;14607;9955;4652;30544;21720
5287;39 jaar;Mannen en vrouwen;2014;155929;52132;37280;14851;9775;5076;30592;21539
5288;39 jaar;Mannen en vrouwen;2015;147944;50905;35459;15446;9538;5909;29552;21353
5289;39 jaar;Mannen en vrouwen;2016;146196;50810;34450;16360;9555;6805;29208;21602
5290;39 jaar;Mannen en vrouwen;2017;142232;52395;35208;17187;9512;7675;30852;21543
5291;39 jaar;Mannen en vrouwen;2018;142856;53583;34986;18597;9946;8651;31403;22180
5292;39 jaar;Mannen en vrouwen;2019;141198;54265;34590;19676;10023;9653;31971;22294
5293;39 jaar;Mannen en vrouwen;2020;144954;55997;34127;21870;10619;11252;33000;22997
5294;39 jaar;Mannen en vrouwen;2021;141524;56900;34160;22740;10584;12156;33830;23070
5295;39 jaar;Mannen en vrouwen;2022;136677;56756;34597;22158;10265;11893;33867;22889
5296;39 jaar;Mannen en vrouwen;2023;134947;57215;34838;22377;10180;12197;34112;23103
5297;39 jaar;Mannen en vrouwen;2024;138330;58223;35375;22848;10465;12384;34760;23463
5298;39 jaar;Mannen en vrouwen;2025;141341;58525;35355;23170;10486;12684;34776;23749
5299;39 jaar;Mannen en vrouwen;2026;145720;59145;34925;24220;10987;13233;34906;24239
5300;39 jaar;Mannen en vrouwen;2027;146639;59970;34952;25018;10954;14064;35607;24363
5301;39 jaar;Mannen en vrouwen;2028;145086;61440;35099;26342;11223;15119;36715;24726
5302;39 jaar;Mannen en vrouwen;2029;146575;62452;35338;27114;11281;15833;37629;24823
5303;39 jaar;Mannen en vrouwen;2030;152475;64102;35363;28739;11941;16798;38873;25229
5304;39 jaar;Mannen en vrouwen;2031;152427;64681;35482;29198;12181;17018;39158;25522
5305;39 jaar;Mannen en vrouwen;2032;150022;65336;35653;29682;12237;17446;39796;25539
5306;39 jaar;Mannen en vrouwen;2033;149028;65388;35717;29671;12389;17282;39745;25643
5307;39 jaar;Mannen en vrouwen;2034;149048;66309;35974;30335;12506;17829;40382;25927
5308;39 jaar;Mannen en vrouwen;2035;144953;66288;36237;30051;12533;17518;40217;26071
5309;39 jaar;Mannen en vrouwen;2036;144001;67103;36641;30462;12600;17862;40851;26252
5310;39 jaar;Mannen en vrouwen;2037;144487;68319;36949;31370;12985;18385;41931;26389
5311;39 jaar;Mannen en vrouwen;2038;148961;69604;37082;32522;13600;18922;42809;26795
5312;39 jaar;Mannen en vrouwen;2039;149563;70587;37354;33234;13965;19269;43309;27278
5313;39 jaar;Mannen en vrouwen;2040;152118;72234;37668;34565;14568;19997;44470;27763
5314;39 jaar;Mannen en vrouwen;2041;149284;72511;38008;34503;15107;19397;44568;27943
5315;39 jaar;Mannen en vrouwen;2042;147466;72789;38430;34360;15332;19027;44626;28163
5316;39 jaar;Mannen en vrouwen;2043;145990;72975;38891;34085;15263;18822;44606;28370
5317;39 jaar;Mannen en vrouwen;2044;140012;73214;39330;33884;15291;18593;44632;28583
5318;39 jaar;Mannen en vrouwen;2045;135242;73101;39702;33399;15200;18199;44473;28628
5319;39 jaar;Mannen en vrouwen;2046;133377;73655;40094;33561;15380;18182;44274;29381
5320;39 jaar;Mannen en vrouwen;2047;131683;73828;40506;33322;15377;17946;44063;29765
5321;39 jaar;Mannen en vrouwen;2048;130475;74058;40906;33151;15426;17726;43867;30190
5322;39 jaar;Mannen en vrouwen;2049;129661;74302;41289;33012;15514;17498;43645;30657
5323;39 jaar;Mannen en vrouwen;2050;128916;74597;41664;32934;15639;17295;43446;31151
5324;39 jaar;Mannen;2007;103143;26399;18507;7892;6259;1633;14524;11875
5325;39 jaar;Mannen;2008;101961;27320;19329;7990;6326;1664;15517;11803
5326;39 jaar;Mannen;2009;106367;27865;19396;8469;6630;1838;15660;12205
5327;39 jaar;Mannen;2010;102306;27623;19365;8258;6294;1965;15895;11728
5328;39 jaar;Mannen;2011;97179;26472;18395;8077;5932;2144;15219;11253
5329;39 jaar;Mannen;2012;90715;25730;17810;7920;5668;2252;14857;10873
5330;39 jaar;Mannen;2013;82873;24540;17222;7318;4975;2343;14291;10250
5331;39 jaar;Mannen;2014;79027;24453;17002;7450;4851;2600;14346;10107
5332;39 jaar;Mannen;2015;74865;23886;16097;7789;4819;2969;13751;10135
5333;39 jaar;Mannen;2016;74347;24040;15784;8256;4831;3425;13738;10302
5334;39 jaar;Mannen;2017;72232;24551;15990;8561;4768;3793;14309;10242
5335;39 jaar;Mannen;2018;72488;25149;15897;9252;4987;4264;14555;10594
5336;39 jaar;Mannen;2019;71518;25637;15765;9873;5035;4837;14913;10724
5337;39 jaar;Mannen;2020;73696;26397;15562;10835;5328;5507;15291;11106
5338;39 jaar;Mannen;2021;71562;26864;15587;11277;5304;5973;15653;11211
5339;39 jaar;Mannen;2022;69536;26838;15876;10962;5109;5853;15721;11117
5340;39 jaar;Mannen;2023;68723;26969;16017;10952;5046;5906;15761;11208
5341;39 jaar;Mannen;2024;70559;27668;16357;11311;5204;6107;16243;11425
5342;39 jaar;Mannen;2025;71767;27954;16526;11428;5281;6147;16390;11564
5343;39 jaar;Mannen;2026;73754;28376;16485;11891;5443;6448;16577;11799
5344;39 jaar;Mannen;2027;74920;28822;16567;12255;5413;6842;16927;11895
5345;39 jaar;Mannen;2028;73841;29558;16638;12920;5473;7447;17587;11971
5346;39 jaar;Mannen;2029;74263;30185;16821;13364;5572;7793;18055;12129
5347;39 jaar;Mannen;2030;77859;30820;16813;14007;5849;8158;18522;12298
5348;39 jaar;Mannen;2031;77515;31230;16863;14367;6002;8365;18746;12484
5349;39 jaar;Mannen;2032;76484;31555;16978;14577;5969;8608;19140;12415
5350;39 jaar;Mannen;2033;75763;31607;17048;14559;6156;8403;18999;12608
5351;39 jaar;Mannen;2034;75872;32083;17151;14931;6187;8744;19366;12716
5352;39 jaar;Mannen;2035;73794;32091;17312;14780;6156;8624;19294;12798
5353;39 jaar;Mannen;2036;73692;32627;17539;15088;6255;8832;19648;12979
5354;39 jaar;Mannen;2037;73256;33174;17676;15498;6447;9051;20162;13012
5355;39 jaar;Mannen;2038;75828;33784;17776;16008;6714;9293;20579;13205
5356;39 jaar;Mannen;2039;76289;34337;17917;16420;6920;9500;20847;13490
5357;39 jaar;Mannen;2040;77243;35050;18061;16988;7232;9757;21382;13667
5358;39 jaar;Mannen;2041;75883;35346;18231;17115;7542;9573;21576;13770
5359;39 jaar;Mannen;2042;75195;35418;18442;16976;7596;9380;21538;13879
5360;39 jaar;Mannen;2043;74492;35443;18656;16787;7551;9236;21527;13916
5361;39 jaar;Mannen;2044;71326;35518;18844;16674;7525;9149;21510;14008
5362;39 jaar;Mannen;2045;68975;35568;19025;16544;7514;9030;21469;14099
5363;39 jaar;Mannen;2046;68009;35829;19207;16622;7638;8983;21381;14448
5364;39 jaar;Mannen;2047;67135;35920;19405;16515;7636;8879;21288;14633
5365;39 jaar;Mannen;2048;66505;36041;19598;16444;7667;8776;21201;14840
5366;39 jaar;Mannen;2049;66068;36174;19781;16392;7714;8678;21109;15065
5367;39 jaar;Mannen;2050;65671;36333;19962;16372;7780;8592;21029;15305
5368;39 jaar;Vrouwen;2007;100114;26143;18337;7807;6163;1643;13281;12862
5369;39 jaar;Vrouwen;2008;99630;27546;19691;7855;6145;1710;14907;12639
5370;39 jaar;Vrouwen;2009;103580;28573;20249;8324;6595;1729;15498;13075
5371;39 jaar;Vrouwen;2010;100066;28971;20984;7986;6080;1907;16357;12614
5372;39 jaar;Vrouwen;2011;94713;28657;20784;7872;5856;2016;16348;12308
5373;39 jaar;Vrouwen;2012;89521;28638;20869;7769;5537;2232;16623;12015
5374;39 jaar;Vrouwen;2013;81160;27724;20436;7288;4980;2309;16254;11471
5375;39 jaar;Vrouwen;2014;76902;27679;20278;7401;4925;2476;16247;11432
5376;39 jaar;Vrouwen;2015;73079;27019;19362;7657;4718;2939;15801;11218
5377;39 jaar;Vrouwen;2016;71849;26770;18666;8104;4724;3381;15470;11300
5378;39 jaar;Vrouwen;2017;70000;27844;19218;8626;4744;3882;16543;11301
5379;39 jaar;Vrouwen;2018;70368;28434;19089;9345;4958;4387;16848;11586
5380;39 jaar;Vrouwen;2019;69680;28628;18825;9803;4987;4816;17058;11570
5381;39 jaar;Vrouwen;2020;71258;29600;18564;11036;5291;5745;17709;11891
5382;39 jaar;Vrouwen;2021;69961;30036;18573;11463;5280;6183;18177;11859
5383;39 jaar;Vrouwen;2022;67141;29918;18721;11196;5156;6040;18146;11772
5384;39 jaar;Vrouwen;2023;66224;30246;18821;11425;5134;6291;18351;11895
5385;39 jaar;Vrouwen;2024;67770;30556;19018;11538;5261;6277;18518;12038
5386;39 jaar;Vrouwen;2025;69574;30571;18829;11742;5205;6537;18386;12185
5387;39 jaar;Vrouwen;2026;71965;30769;18440;12329;5544;6785;18329;12440
5388;39 jaar;Vrouwen;2027;71719;31148;18385;12763;5541;7222;18680;12468
5389;39 jaar;Vrouwen;2028;71246;31883;18460;13422;5750;7672;19127;12755
5390;39 jaar;Vrouwen;2029;72312;32267;18517;13750;5710;8041;19574;12693
5391;39 jaar;Vrouwen;2030;74616;33281;18549;14732;6092;8640;20351;12931
5392;39 jaar;Vrouwen;2031;74913;33451;18619;14832;6179;8653;20412;13038
5393;39 jaar;Vrouwen;2032;73538;33781;18675;15106;6268;8838;20656;13124
5394;39 jaar;Vrouwen;2033;73264;33781;18669;15112;6233;8879;20746;13035
5395;39 jaar;Vrouwen;2034;73176;34226;18823;15403;6319;9085;21015;13211
5396;39 jaar;Vrouwen;2035;71159;34197;18925;15271;6377;8895;20924;13273
5397;39 jaar;Vrouwen;2036;70309;34476;19102;15374;6345;9030;21203;13273
5398;39 jaar;Vrouwen;2037;71231;35145;19273;15872;6538;9334;21769;13377
5399;39 jaar;Vrouwen;2038;73133;35820;19305;16514;6885;9629;22230;13590
5400;39 jaar;Vrouwen;2039;73274;36250;19437;16814;7045;9769;22462;13788
5401;39 jaar;Vrouwen;2040;74874;37184;19607;17577;7336;10240;23088;14096
5402;39 jaar;Vrouwen;2041;73401;37165;19777;17388;7564;9824;22991;14173
5403;39 jaar;Vrouwen;2042;72272;37372;19988;17384;7737;9647;23088;14284
5404;39 jaar;Vrouwen;2043;71498;37532;20235;17298;7712;9586;23079;14453
5405;39 jaar;Vrouwen;2044;68686;37696;20486;17210;7765;9445;23122;14574
5406;39 jaar;Vrouwen;2045;66267;37533;20677;16856;7686;9169;23004;14529
5407;39 jaar;Vrouwen;2046;65369;37826;20886;16940;7741;9199;22893;14933
5408;39 jaar;Vrouwen;2047;64548;37908;21101;16807;7740;9067;22775;15133
5409;39 jaar;Vrouwen;2048;63970;38017;21309;16708;7758;8950;22666;15351
5410;39 jaar;Vrouwen;2049;63593;38128;21508;16620;7800;8820;22536;15592
5411;39 jaar;Vrouwen;2050;63246;38264;21702;16562;7859;8703;22417;15846
5412;40 jaar;Mannen en vrouwen;2007;203801;53658;38123;15535;12275;3260;29402;24256
5413;40 jaar;Mannen en vrouwen;2008;202611;52106;36486;15620;12361;3259;27491;24615
5414;40 jaar;Mannen en vrouwen;2009;200993;54469;38702;15767;12410;3357;30095;24374
5415;40 jaar;Mannen en vrouwen;2010;209358;56105;39396;16710;13159;3551;30874;25232
5416;40 jaar;Mannen en vrouwen;2011;201875;56296;40124;16172;12317;3855;31957;24338
5417;40 jaar;Mannen en vrouwen;2012;191490;54938;39054;15884;11741;4143;31348;23590
5418;40 jaar;Mannen en vrouwen;2013;179926;54198;38575;15624;11161;4462;31264;22934
5419;40 jaar;Mannen en vrouwen;2014;163815;52155;37604;14551;9922;4629;30374;21781
5420;40 jaar;Mannen en vrouwen;2015;155758;52039;37246;14793;9743;5050;30438;21601
5421;40 jaar;Mannen en vrouwen;2016;147815;50844;35459;15384;9508;5877;29426;21418
5422;40 jaar;Mannen en vrouwen;2017;146077;50766;34476;16290;9524;6767;29105;21661
5423;40 jaar;Mannen en vrouwen;2018;142134;52345;35235;17110;9480;7630;30743;21602
5424;40 jaar;Mannen en vrouwen;2019;142757;53525;35017;18509;9910;8598;31294;22231
5425;40 jaar;Mannen en vrouwen;2020;141109;54214;34636;19578;9985;9593;31870;22343
5426;40 jaar;Mannen en vrouwen;2021;144847;55935;34176;21759;10578;11182;32895;23040
5427;40 jaar;Mannen en vrouwen;2022;141435;56832;34209;22623;10543;12080;33724;23108
5428;40 jaar;Mannen en vrouwen;2023;136606;56684;34638;22046;10227;11820;33758;22926
5429;40 jaar;Mannen en vrouwen;2024;134882;57148;34883;22265;10141;12123;34011;23136
5430;40 jaar;Mannen en vrouwen;2025;138247;58154;35420;22734;10425;12308;34662;23492
5431;40 jaar;Mannen en vrouwen;2026;141242;58470;35414;23056;10448;12608;34693;23777
5432;40 jaar;Mannen en vrouwen;2027;145601;59103;35003;24099;10946;13154;34837;24265
5433;40 jaar;Mannen en vrouwen;2028;146513;59939;35044;24895;10915;13979;35549;24390
5434;40 jaar;Mannen en vrouwen;2029;144969;61411;35200;26211;11182;15028;36658;24753
5435;40 jaar;Mannen en vrouwen;2030;146451;62424;35445;26979;11240;15739;37572;24853
5436;40 jaar;Mannen en vrouwen;2031;152325;64073;35480;28593;11894;16699;38814;25259
5437;40 jaar;Mannen en vrouwen;2032;152277;64665;35613;29052;12134;16918;39107;25558
5438;40 jaar;Mannen en vrouwen;2033;149882;65329;35794;29534;12191;17343;39748;25581
5439;40 jaar;Mannen en vrouwen;2034;148890;65398;35872;29526;12343;17182;39708;25690
5440;40 jaar;Mannen en vrouwen;2035;148909;66325;36139;30186;12461;17725;40347;25978
5441;40 jaar;Mannen en vrouwen;2036;144832;66318;36414;29905;12487;17418;40191;26127
5442;40 jaar;Mannen en vrouwen;2037;143883;67140;36826;30315;12554;17760;40829;26311
5443;40 jaar;Mannen en vrouwen;2038;144368;68364;37144;31220;12939;18281;41911;26453
5444;40 jaar;Mannen en vrouwen;2039;148820;69655;37289;32366;13551;18815;42792;26863
5445;40 jaar;Mannen en vrouwen;2040;149419;70645;37570;33076;13917;19159;43296;27349
5446;40 jaar;Mannen en vrouwen;2041;151962;72294;37892;34402;14518;19884;44457;27837
5447;40 jaar;Mannen en vrouwen;2042;149139;72583;38240;34343;15055;19287;44560;28023
5448;40 jaar;Mannen en vrouwen;2043;147325;72870;38667;34203;15281;18922;44624;28246
5449;40 jaar;Mannen en vrouwen;2044;145852;73065;39132;33933;15214;18719;44609;28456
5450;40 jaar;Mannen en vrouwen;2045;139897;73313;39576;33736;15244;18493;44639;28673
5451;40 jaar;Mannen en vrouwen;2046;135144;73207;39951;33256;15153;18103;44485;28722
5452;40 jaar;Mannen en vrouwen;2047;133288;73766;40348;33418;15332;18086;44290;29476
5453;40 jaar;Mannen en vrouwen;2048;131598;73946;40765;33181;15330;17852;44083;29863
5454;40 jaar;Mannen en vrouwen;2049;130393;74180;41168;33012;15379;17633;43890;30290
5455;40 jaar;Mannen en vrouwen;2050;129581;74428;41554;32874;15467;17407;43669;30759
5456;40 jaar;Mannen;2007;103262;27243;19431;7812;6158;1654;15486;11757
5457;40 jaar;Mannen;2008;102756;26051;18210;7841;6219;1622;14245;11806
5458;40 jaar;Mannen;2009;101602;27008;19068;7940;6286;1654;15243;11765
5459;40 jaar;Mannen;2010;106011;27600;19186;8414;6587;1828;15422;12178
5460;40 jaar;Mannen;2011;102003;27399;19189;8210;6255;1954;15664;11735
5461;40 jaar;Mannen;2012;96930;26334;18301;8033;5902;2132;15050;11284
5462;40 jaar;Mannen;2013;90522;25617;17740;7877;5640;2238;14699;10918
5463;40 jaar;Mannen;2014;82732;24466;17184;7282;4954;2328;14162;10303
5464;40 jaar;Mannen;2015;78913;24392;16980;7412;4830;2582;14229;10163
5465;40 jaar;Mannen;2016;74776;23844;16096;7748;4799;2949;13654;10190
5466;40 jaar;Mannen;2017;74263;24005;15795;8210;4810;3400;13652;10352
5467;40 jaar;Mannen;2018;72163;24514;16003;8511;4747;3764;14222;10292
5468;40 jaar;Mannen;2019;72418;25110;15914;9196;4965;4231;14471;10639
