ID;BuitenlandsBelang;BedrijfstakkenBranchesSBI2008;Perioden;Ondernemingengroep_1;AantalWerknemersFTE_2;BalanstotaalEindstand_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;DeelnemingenTotaal_6;DeelnemingenBinnenland_7;DeelnemingenBuitenland_8;LanglVorderingenEnBeleggingenTotaal_9;LanglVorderingenOpDeelnBinnenland_10;LanglVorderingenOpDeelnBuitenland_11;VorderingenOpFinancieleInstellingen_12;OverigeLanglVorderingenEnBeleggingen_13;Voorraden_14;KortlVorderingenEnBeleggingenTotaal_15;KortlVorderingenOpDeelnBinnenland_16;KortlVorderingenOpDeelnBuitenland_17;Handelsdebiteuren_18;Belastingen_19;OverigeVorderingen_20;BeleggingenOpKorteTermijn_21;LiquideMiddelenTotaal_22;Kasmiddelen_23;TermijndepositoS_24;VorderingenOpFinancieleInstellingen_25;EigenVermogenTotaal_26;Aandelenkapitaal_27;Agioreserve_28;Herwaarderingsreserve_29;NietVerdeeldeWinstEnOverigeReserves_30;LanglopendeSchuldenTotaalGeenRente_31;BelangVanDerden_32;Egalisatierekening_33;Voorzieningen_34;LanglopendeSchuldenTotaalWelRente_35;LanglSchuldenOpDeelnBinnenland_36;LanglSchuldenOpDeelnBuitenland_37;Obligatieleningen_38;SchuldenAanFinancieleInstellingen_39;OverigeLanglopendeSchulden_40;KortlopendeSchuldenTotaal_41;KortlSchuldenOpDeelnBinnenland_42;KortlSchuldenOpDeelnBuitenland_43;Handelscrediteuren_44;SchuldenAanFinancieleInstellingen_45;Belastingen_46;OverigeKortlopendeSchulden_47;BalanstotaalBeginstand_48;ImmaterieleVasteActiva_49;MaterieleVasteActiva_50;DeelnemingenTotaal_51;DeelnemingenBinnenland_52;DeelnemingenBuitenland_53;LanglVorderingenEnBeleggingenTotaal_54;LanglVorderingenOpDeelnBinnenland_55;LanglVorderingenOpDeelnBuitenland_56;VorderingenOpFinancieleInstellingen_57;OverigeLanglVorderingenEnBeleggingen_58;Voorraden_59;KortlVorderingenEnBeleggingenTotaal_60;KortlVorderingenOpDeelnBinnenland_61;KortlVorderingenOpDeelnBuitenland_62;Handelsdebiteuren_63;Belastingen_64;OverigeKortlopendeVorderingen_65;BeleggingenOpKorteTermijn_66;LiquideMiddelenTotaal_67;Kasmiddelen_68;TermijndepositoS_69;VorderingenOpFinancieleInstellingen_70;EigenVermogenTotaal_71;Aandelenkapitaal_72;Agioreserve_73;Herwaarderingsreserve_74;NietVerdeeldeWinstEnOverigeReserves_75;LanglopendeSchuldenTotaalGeenRente_76;BelangVanDerden_77;Egalisatierekening_78;Voorzieningen_79;LanglopendeSchuldenTotaalWelRente_80;LanglSchuldenOpDeelnBinnenland_81;LanglSchuldenOpDeelnBuitenland_82;Obligatieleningen_83;SchuldenAanFinancieleInstellingen_84;OverigeLanglopendeSchulden_85;KortlopendeSchuldenTotaal_86;KortlSchuldenOpDeelnBinnenland_87;KortlSchuldenOpDeelnBuitenland_88;Handelscrediteuren_89;Belastingen_90;SchuldenAanFinancieleInstellingen_91;OverigeKortlopendeSchulden_92;TotaleNettoOmzet_93;NettoOmzetUitBuitenland_94;LoonSalarisEnSocialePremies_95;Afschrijvingen_96;TotaleKostenVanDeOmzet_97;KostenVanDeOmzetUitBuitenland_98;Investeringspremies_99;Bedrijfsresultaat_100;ResultaatUitDeelnemingenTotaal_101;ResultatenUitDeelnemingenBinnenland_102;ResultatenUitDeelnemingenBuitenland_103;Rentebaten_104;Rentelasten_105;OverigeFinancieleResultaten_106;BuitengewoneBaten_107;BuitengewoneLasten_108;ResultaatVoorBelastingen_109;Vennootschapsbelasting_110;AandeelVanDerden_111;Nettoresultaat_112
45;Nederlandse onderneming;H+J Vervoer, informatie en communicatie;2020;87.0;42.3;29197.6;5998.2;14093.5;660.1;761.7;-101.6;2241.6;70.6;102.5;162.0;1906.5;201.1;3807.7;95.5;10.4;1507.8;110.0;1556.5;527.5;2195.3;64.4;470.3;1660.6;8762.6;339.2;10634.7;99.7;-2311.0;1184.2;652.1;41.9;490.2;13758.0;677.0;40.0;5458.3;3786.0;3796.7;5492.7;95.3;136.8;1300.8;116.7;600.2;3242.9;28451.3;5668.4;13655.2;697.2;788.8;-91.6;2363.0;75.7;85.7;88.3;2113.3;210.3;3688.6;93.1;9.3;1630.5;85.0;1382.1;488.6;2168.5;130.1;129.9;1908.5;8483.2;343.9;10467.7;104.1;-2432.5;1176.7;655.7;34.3;486.7;12953.5;686.8;51.4;5650.7;3448.7;3115.9;5837.9;37.1;177.0;1357.1;446.6;319.6;3500.5;14594.7;2836.6;3162.4;2415.4;7580.2;1471.9;41.8;1478.4;61.3;65.6;-4.3;32.1;448.0;-60.5;5.2;0.0;1068.3;191.8;37.9;838.6
46;Nederlandse onderneming;H+J Vervoer, informatie en communicatie;2021;83.0;45.7;29996.2;5534.9;13470.2;1174.4;1261.5;-87.1;2592.7;84.0;152.7;161.6;2194.4;217.8;4332.4;78.2;29.7;1894.2;125.1;1510.5;694.7;2673.8;0.6;619.9;2053.3;9917.8;466.4;10923.2;157.3;-1629.1;1276.6;562.2;49.2;665.2;13272.1;24.8;68.0;5649.6;3814.9;3714.8;5529.7;132.8;102.4;1406.0;168.1;606.9;3113.5;28083.5;5937.9;13009.7;647.5;766.6;-119.1;2332.7;52.3;117.3;163.9;1999.2;175.1;3736.7;69.6;9.7;1570.2;138.0;1424.5;524.7;2244.2;0.7;441.9;1801.6;8833.9;459.8;10749.4;117.6;-2492.9;1188.9;535.4;41.8;611.7;12883.3;21.3;58.0;5458.7;3667.1;3678.2;5177.3;107.4;92.5;1305.1;594.9;123.7;2953.7;15537.1;2839.0;3097.4;2245.5;8470.2;1594.7;40.9;1764.9;1071.0;1078.0;-7.0;58.7;436.2;17.2;1.0;0.3;2476.4;515.0;16.3;1945.0
47;Nederlandse onderneming;H+J Vervoer, informatie en communicatie;2022;89.0;54.5;54759.6;14719.1;20412.1;6302.1;6129.2;172.9;2966.0;64.5;175.6;22.9;2703.0;439.6;7370.2;1531.2;29.1;2795.7;548.7;1910.7;554.8;2550.6;0.4;428.9;2121.3;24678.8;1369.2;18470.3;214.7;4624.6;1311.2;512.6;47.2;751.4;19999.9;4001.1;69.3;4722.8;3706.3;7500.4;8769.7;779.5;228.9;2596.7;335.5;723.0;4106.1;52464.3;14994.4;20261.8;5112.2;5171.6;-59.4;2817.2;90.3;127.6;11.1;2588.2;349.7;6289.7;299.1;270.1;2450.8;476.8;2057.2;735.7;2639.4;0.4;616.7;2022.3;21876.9;1249.2;17764.0;149.7;2714.0;1399.3;540.1;49.5;809.7;20636.3;160.8;1732.6;5651.8;3627.0;9464.1;8551.8;513.0;193.0;2145.5;790.7;299.1;4610.5;25195.4;4155.0;4152.6;3959.3;13855.3;2481.7;24.8;3253.0;1246.0;1221.7;24.3;71.8;684.1;-403.6;34.8;4.8;3513.1;477.4;12.2;3023.4
48;Nederlandse onderneming;L Verhuur en handel van onroerend goed;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;Nederlandse onderneming;L Verhuur en handel van onroerend goed;2020;69.0;1.2;29634.8;904.6;23874.2;1098.4;1091.6;6.8;1418.6;221.2;27.2;59.8;1110.4;229.0;1181.8;158.2;0.1;85.1;21.4;338.5;578.5;928.1;0.2;1.3;926.6;17339.6;392.6;4263.5;5449.4;7234.1;1367.4;85.5;0.0;1281.9;9476.1;221.3;72.4;334.5;7156.7;1691.2;1451.5;70.6;0.2;126.4;422.6;75.7;756.0;28283.5;886.2;22789.3;721.9;714.6;7.3;1374.9;215.4;15.1;59.9;1084.5;282.4;1413.0;342.6;0.0;89.4;23.4;361.4;596.2;815.8;0.2;1.4;814.2;16274.7;392.6;4355.5;4735.8;6790.8;1227.8;87.9;0.0;1139.9;9299.0;207.7;81.3;364.8;7095.5;1549.7;1482.1;68.0;0.2;186.7;79.4;382.7;765.1;1749.8;47.3;107.9;103.6;72.8;11.9;1.8;1467.2;215.7;215.7;0.0;45.0;273.5;-11.5;0.0;0.0;1442.8;171.4;2.2;1269.3
50;Nederlandse onderneming;L Verhuur en handel van onroerend goed;2021;107.0;6.5;31096.0;254.1;23118.9;1906.0;1759.6;146.4;2091.1;860.4;0.0;60.4;1170.3;431.7;1605.9;209.9;0.0;110.1;26.2;467.5;792.2;1688.2;2.0;1.4;1684.8;16902.2;523.7;2913.2;4806.6;8658.7;1775.2;122.1;0.0;1653.1;10585.4;1028.7;0.0;117.2;7514.8;1924.7;1833.1;334.1;0.2;99.4;332.9;123.0;943.5;29269.4;295.8;21827.1;1614.5;1604.3;10.2;2180.7;740.2;0.0;60.4;1380.1;479.0;1476.8;195.0;0.0;114.2;20.1;524.1;623.4;1395.3;1.3;2.3;1391.7;15397.3;520.6;2900.9;4218.0;7757.8;1616.0;106.2;0.0;1509.8;10315.5;900.0;0.0;174.6;7049.9;2191.0;1940.6;230.9;7.2;99.8;150.0;451.5;1001.2;2846.0;101.3;311.0;134.0;831.1;21.8;1.5;1571.4;104.1;104.8;-0.7;100.3;282.3;567.6;7.8;0.0;2068.8;213.2;7.5;1848.1
51;Nederlandse onderneming;L Verhuur en handel van onroerend goed;2022;115.0;3.1;36556.8;240.0;25260.5;3242.3;3072.1;170.2;3311.9;882.5;682.7;60.3;1686.4;559.0;2241.3;270.2;0.0;146.8;43.5;633.6;1147.2;1701.8;0.1;47.5;1654.2;20589.2;710.9;3337.3;5111.9;11429.1;2220.9;205.6;0.0;2015.3;11636.1;402.7;0.0;132.1;8755.9;2345.4;2110.4;291.2;0.3;139.9;186.5;122.4;1370.1;35408.0;272.4;24292.5;3043.8;2918.5;125.3;2943.4;814.3;675.0;60.4;1393.7;680.0;2323.6;255.2;0.0;154.3;36.6;510.4;1367.1;1852.4;0.1;1.4;1850.9;19847.6;754.2;3350.3;5374.0;10369.1;2171.7;198.8;0.0;1972.9;11282.3;494.2;0.0;117.2;8417.3;2253.6;2106.5;288.0;0.2;139.7;152.2;324.1;1202.3;2559.7;127.9;242.8;126.6;791.8;26.4;10.6;1409.1;410.0;405.6;4.4;186.5;337.6;-118.3;20.1;10.8;1559.0;182.4;11.2;1365.3
52;Nederlandse onderneming;M-U Zakelijke en persoonlijke diensten;2019;179.0;229.3;31843.0;3278.1;12570.7;1850.8;1695.7;155.1;1245.8;81.5;14.2;234.7;915.4;1043.9;6697.2;111.4;442.5;3998.0;158.6;1534.6;452.1;5156.6;44.8;102.0;5009.8;10399.3;597.5;3624.3;292.2;5885.3;1083.4;105.7;21.2;956.5;8531.0;337.6;129.9;78.7;5316.5;2668.3;11829.4;166.6;21.1;1882.6;417.3;958.5;8383.3;30570.2;3043.4;12073.3;1685.9;1556.3;129.6;1129.5;74.0;19.0;293.1;743.4;1047.4;6585.8;78.7;365.3;4083.0;136.2;1478.7;443.9;5004.9;98.8;129.6;4776.5;9389.2;622.9;3070.6;290.2;5405.5;1146.1;100.6;24.5;1021.0;8255.2;335.1;75.1;10.8;5015.1;2819.1;11779.7;223.4;52.6;1864.3;986.5;453.9;8199.0;34202.3;1287.4;14897.0;1907.4;15956.1;421.5;134.8;1576.6;460.2;444.1;16.1;56.1;287.8;-205.5;3.6;1.2;1602.2;218.3;1.8;1382.1
53;Nederlandse onderneming;M-U Zakelijke en persoonlijke diensten;2020;161.0;232.8;33566.4;2972.4;13139.7;2420.4;2214.9;205.5;1661.9;102.0;54.6;182.9;1322.4;1144.9;6269.6;127.6;792.4;3259.7;122.1;1631.1;336.7;5957.4;56.0;47.0;5854.4;11179.7;582.2;3795.1;317.3;6485.1;1223.8;102.3;16.9;1104.6;8374.6;149.6;700.8;314.8;4405.5;2803.9;12788.4;169.8;31.7;1465.3;393.8;1097.6;9630.2;32113.9;3068.6;12528.2;2112.9;1938.5;174.4;1466.3;96.0;38.8;219.2;1112.3;1215.8;6787.0;88.4;1015.3;3665.1;148.1;1552.9;317.2;4935.2;91.5;83.0;4760.7;10832.7;579.0;3637.5;329.1;6287.1;1088.4;90.9;20.1;977.4;9091.2;133.5;691.8;319.0;4992.9;2954.0;11101.5;192.7;22.5;1669.9;1005.7;543.0;7667.7;31277.5;1741.1;15207.1;1906.9;13392.4;688.2;232.7;1003.8;352.5;328.1;24.4;42.5;277.9;-236.1;0.0;0.0;884.8;91.6;4.2;789.0
54;Nederlandse onderneming;M-U Zakelijke en persoonlijke diensten;2021;157.0;186.3;41869.9;2493.9;21201.7;2409.4;2207.4;202.0;1708.3;241.9;11.1;194.2;1261.1;1007.3;7361.8;198.6;436.6;3279.4;183.7;2804.6;458.9;5687.5;74.0;110.8;5502.7;17997.6;556.3;5702.0;4062.5;7676.8;993.0;146.4;27.1;819.5;11128.1;355.6;569.7;1015.3;5890.1;3297.4;11751.2;160.5;0.2;1521.5;508.7;1196.4;8363.9;37811.6;2299.7;19582.2;2311.0;2108.4;202.6;1434.6;197.4;51.1;178.9;1007.2;995.8;6255.9;132.8;419.2;2786.4;143.7;2333.1;440.7;4932.5;76.8;104.5;4751.2;15771.4;564.8;5114.7;2717.9;7374.0;1031.7;140.5;16.1;875.1;9811.3;340.3;604.6;300.5;5717.6;2848.3;11197.1;100.9;0.7;1365.1;1057.1;393.3;8280.0;26683.3;1804.6;12693.9;1750.6;10183.3;746.5;355.5;2411.1;295.1;326.8;-31.7;33.9;283.7;-41.2;68.1;0.0;2483.3;127.4;6.5;2349.4
55;Nederlandse onderneming;M-U Zakelijke en persoonlijke diensten;2022;152.0;238.1;41718.6;5361.6;13815.1;2189.1;1331.2;857.9;3072.1;218.1;182.4;248.4;2423.2;1281.5;9873.2;247.8;553.0;3961.6;232.4;3723.3;1155.1;6126.2;80.9;122.6;5922.7;15720.2;905.1;7598.4;280.9;6935.8;1095.5;96.6;44.4;954.5;11698.9;262.9;0.0;611.8;4505.8;6318.4;13204.0;169.7;3.6;1803.8;625.0;1563.2;9038.7;38612.0;3223.0;12952.7;2333.6;1666.0;667.6;3132.9;280.6;78.5;271.7;2502.1;1135.7;8995.1;253.4;638.2;3613.8;214.7;3028.3;1246.7;6838.9;46.5;12.0;6780.4;14133.0;848.0;5492.8;341.3;7450.9;908.8;98.3;24.5;786.0;10965.7;158.0;0.0;595.2;4525.0;5687.5;12604.4;199.7;4.8;1487.2;1556.0;651.2;8705.5;35525.8;2521.3;15546.6;1996.3;16409.1;1379.3;120.8;1694.5;149.6;-98.7;248.3;64.7;376.9;-60.3;26.9;269.9;1228.6;206.7;12.8;1009.1
56;Nederlandse international;Totaal, ex. financiële sector, vastgoed;2019;494.0;568.8;779327.2;68773.8;97298.3;405162.7;32196.3;372966.4;104504.3;9067.3;84301.1;486.5;10649.4;22590.4;62195.0;5168.9;22781.6;21318.9;3419.8;8547.5;958.3;18802.7;143.3;4083.2;14576.2;405426.1;10681.1;165794.8;5953.3;222996.9;25599.1;12694.1;2217.1;10687.9;233262.2;50412.7;30886.1;74411.9;25521.9;52029.6;115039.9;4655.4;41585.6;24755.6;11841.3;6107.3;26094.7;766112.6;63726.3;89790.5;403553.4;28050.9;375502.5;91016.7;19157.3;61635.4;353.5;9870.5;21316.6;68835.4;5898.9;25719.2;21785.8;4017.5;9649.0;1765.0;27873.9;199.7;14380.5;13293.7;405390.9;10499.4;163018.8;5621.0;226251.7;23770.6;11687.2;2178.8;9904.6;229313.7;50164.0;34918.6;71265.8;22991.7;49973.6;107637.2;4624.8;35094.4;25239.6;6208.1;12319.4;24150.9;247026.4;113051.9;38417.3;12575.6;186174.3;84604.0;402.1;10261.3;36617.8;5368.0;31249.8;6564.2;10061.1;1531.2;192.2;128.4;44977.2;2084.7;1202.8;41689.7
57;Nederlandse international;Totaal, ex. financiële sector, vastgoed;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;Nederlandse international;Totaal, ex. financiële sector, vastgoed;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;Nederlandse international;Totaal, ex. financiële sector, vastgoed;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;Nederlandse international;Totaal, exclusief financiële sector;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;Nederlandse international;Totaal, exclusief financiële sector;2020;516.0;502.8;798379.5;65496.6;98947.2;392220.6;35573.4;356647.2;110116.8;7425.0;79537.9;344.2;22809.7;23430.6;73799.6;4513.4;32593.0;18975.7;3031.1;8699.7;5986.7;34368.1;198.2;10894.5;23275.4;395740.5;15799.7;171406.2;6897.0;201637.6;23325.8;10922.6;2288.3;10114.9;267131.1;54380.9;34441.8;84500.1;28482.8;65325.5;112182.2;5840.8;40161.8;22048.4;10639.1;7517.4;25974.7;822503.7;63019.2;98075.1;429085.3;33467.4;395617.9;117509.8;9031.1;88380.6;274.7;19823.4;24859.3;69464.3;5194.9;27989.1;21341.4;3757.3;8596.0;2585.6;20490.5;188.2;5245.9;15056.4;429555.6;15328.2;163176.4;6699.4;244351.6;25487.6;13278.5;2202.0;10007.1;254825.3;49702.0;38980.4;74451.7;25756.1;65935.1;112635.1;2216.2;42898.2;24130.9;6250.1;11701.4;25438.3;248694.3;119186.9;39895.1;14425.8;187442.5;74919.7;1450.2;8381.0;1812.5;4910.7;-3098.2;5577.6;10068.2;-2287.6;137.6;207.7;3345.2;2809.9;-51.2;586.5
62;Nederlandse international;Totaal, exclusief financiële sector;2021;445.0;477.6;746366.6;70949.2;94459.1;335702.2;42247.4;293454.8;99055.3;5800.6;65621.9;901.2;26731.6;26231.7;77871.3;2028.3;31676.0;22340.3;5004.9;11064.0;5757.8;42097.9;357.0;10932.2;30808.7;389573.4;38815.5;161418.0;8063.4;181276.5;21467.2;10221.1;2358.5;8887.6;203600.1;8748.3;26994.2;76660.8;25655.2;65541.6;131725.9;5326.9;53975.5;26510.3;10461.9;6522.5;28928.8;671310.1;57459.0;90687.1;303279.9;37231.5;266048.4;94097.4;5707.4;66878.8;285.7;21225.5;22455.5;68569.0;4326.2;27287.9;18599.6;4011.8;8453.1;5890.4;34762.3;166.9;10727.4;23868.0;357804.5;44469.8;158053.4;7485.4;147795.9;19637.1;8299.2;2286.3;9051.6;190641.6;7090.2;25661.7;69526.5;25336.9;63026.3;103227.1;4221.7;37828.2;21263.3;6811.4;11099.4;22003.1;276294.7;137733.6;38671.6;12512.9;204493.4;84203.0;1380.0;21996.8;43409.1;13875.8;29533.3;2979.8;5889.9;-561.9;476.4;120.3;62290.0;5183.2;1926.4;55180.4
63;Nederlandse international;Totaal, exclusief financiële sector;2022;435.0;474.1;772960.2;63655.8;96987.3;356335.4;16090.1;340245.3;98649.2;4326.4;65827.8;798.8;27696.2;28696.0;87740.8;2704.6;39958.5;23641.6;4576.7;10958.4;5901.0;40895.9;365.0;14219.2;26311.7;404878.0;36807.9;160192.7;8742.0;199135.4;19730.8;9124.8;2388.3;8217.7;212828.1;8101.4;26794.9;82477.3;30236.9;65217.6;135523.0;11187.7;46572.8;25315.1;12022.1;6779.8;33645.5;709144.5;64277.2;91902.4;325875.5;17686.6;308188.9;95921.9;4338.5;64812.6;910.7;25860.1;23132.4;71457.6;1451.2;29726.4;20591.1;4632.3;9469.2;5587.4;36577.5;375.2;12870.5;23331.8;369163.8;33954.7;152171.5;8694.1;174343.5;18702.1;8092.1;2358.6;8251.4;199234.2;4202.4;27197.0;77937.1;26107.3;63790.4;122044.5;11634.7;41328.5;23990.8;6177.1;10715.1;28198.3;290790.9;136279.7;40386.8;12663.0;225239.0;91665.4;542.0;13044.1;37505.5;1807.1;35698.4;3854.2;6748.2;-258.4;863.6;943.0;47317.7;3922.6;1062.4;42332.7
64;Nederlandse international;A-F Landbouw en nijverheid;2019;205.0;176.9;511221.3;41497.4;47935.4;284445.0;6378.7;278066.3;78508.1;2124.6;72112.8;170.3;4100.4;12961.9;35986.4;3341.5;14820.8;10428.9;2729.3;4159.8;506.1;9887.1;14.1;2679.2;7193.8;281355.3;3787.8;52921.4;2463.1;222183.0;18816.4;11888.5;1930.5;4997.4;151168.4;48914.1;19514.6;45977.5;9923.6;26838.6;59881.3;3044.0;21783.2;12506.3;7023.4;3117.1;12407.3;506943.4;39917.7;43321.2;284381.0;3323.8;281057.2;68326.7;12248.9;51664.4;242.9;4170.5;11814.5;40122.0;4253.8;15008.9;10600.8;3315.4;5632.4;1310.7;19060.5;8.9;12610.5;6441.1;285854.2;4040.7;52613.8;2414.0;226785.7;17448.8;10851.9;1891.4;4705.5;150164.0;48421.2;22768.1;41743.1;10060.1;27171.5;53476.5;3369.7;14827.2;13043.5;3274.8;6743.8;12217.5;123449.5;73794.8;16285.8;5273.4;96943.0;49331.6;228.8;5176.1;22193.4;964.0;21229.4;4958.7;6348.3;431.3;4.1;124.3;26290.9;921.2;1096.8;24272.9
65;Nederlandse international;A-F Landbouw en nijverheid;2020;202.0;195.8;481319.6;31874.1;50326.6;242930.1;10760.0;232170.1;74505.7;2191.7;65780.6;90.8;6442.6;14270.8;46497.6;3096.5;23656.6;9501.4;1959.3;3975.4;4308.4;20914.9;88.8;9455.4;11370.7;247109.8;6453.5;48647.0;3966.8;188042.5;17507.6;10264.6;2019.2;5223.8;158953.5;52521.8;16346.2;54785.7;11281.0;24018.8;57748.7;2861.0;20328.4;10810.8;6651.1;3703.0;13394.4;511429.1;29685.4;49578.7;285399.4;9705.6;275693.8;80497.0;2159.7;73860.2;131.7;4345.4;15342.1;40366.4;3035.9;17671.0;11042.1;2765.6;4513.5;1338.3;10560.1;81.2;3253.4;7225.5;283633.5;5917.0;47726.0;3752.3;226238.2;19270.3;12536.1;1909.5;4824.7;150802.1;48458.7;19467.8;49051.3;11131.9;22692.4;57723.2;812.7;21868.5;12648.7;3266.6;6560.4;12566.3;129537.2;78646.5;18637.5;7532.5;97239.4;47919.3;184.7;6312.5;-11185.0;211.8;-11396.8;3653.2;5053.1;-2372.0;16.8;50.6;-8678.2;1690.2;-101.8;-10266.6
66;Nederlandse international;A-F Landbouw en nijverheid;2021;181.0;197.6;326968.7;26996.4;51200.2;130969.4;6658.2;124311.2;36345.0;305.5;28863.2;90.8;7085.5;15584.5;37027.2;899.0;13178.2;12361.9;1962.1;4861.0;3765.0;28846.0;61.1;8886.7;19898.2;142705.6;4184.4;55306.2;4286.6;78928.4;16197.9;9354.2;2121.0;4722.7;104746.2;7984.7;5588.7;55205.5;10431.6;25535.7;63319.2;3047.0;22629.4;13892.5;6759.2;2871.6;14119.5;292583.5;27391.1;48944.5;114414.8;6465.5;107949.3;34254.2;500.1;28401.7;62.5;5289.9;13517.6;31228.1;1181.0;11067.9;9606.7;1612.2;3442.6;4317.7;22832.9;67.8;9447.8;13317.3;125942.2;3537.4;56571.9;3911.7;61921.2;14223.0;7628.4;2018.0;4576.6;102062.1;6278.7;6891.8;51141.3;10878.4;26871.9;50356.4;3055.0;15196.2;10860.3;3179.4;7439.0;10626.5;144645.3;88933.9;18164.3;5851.7;104921.2;48341.1;216.2;15924.3;25736.9;8631.4;17105.5;1432.5;2606.0;155.4;105.3;117.7;40630.8;3840.4;1740.8;35049.5
67;Nederlandse international;A-F Landbouw en nijverheid;2022;174.0;189.5;350800.3;24954.2;51776.4;150661.5;7362.0;143299.5;39546.6;468.0;31516.6;60.1;7501.9;17573.1;42603.3;1336.2;17343.6;12519.8;2526.9;5240.4;3636.4;23685.0;157.7;8648.9;14878.4;149194.2;4226.7;46737.1;4736.8;93493.6;15513.7;8601.9;2180.5;4731.3;106947.8;6485.5;3599.0;59345.3;13065.8;24452.2;79144.6;9943.5;27364.1;13151.2;8712.1;2721.1;17252.6;311671.1;24649.1;48866.0;134711.6;7988.6;126723.0;34598.8;520.1;27137.4;77.5;6863.8;14001.6;33891.6;900.7;12306.3;11178.9;1894.2;4219.7;3391.8;20952.3;71.0;8888.2;11993.1;130422.1;4017.0;43285.5;4356.6;78763.0;14267.1;7664.0;2121.0;4482.1;98786.1;2975.5;5621.1;55090.0;10830.5;24269.0;68195.7;9392.3;22737.2;12546.2;2580.6;6931.9;14007.5;158139.2;94321.9;18428.9;6143.7;120987.4;51879.1;162.1;12741.3;22355.3;1601.1;20754.2;1489.8;3019.1;197.5;225.4;630.8;33359.6;2549.4;1099.3;29710.9
68;Nederlandse international;G+I Handel en horeca;2019;142.0;129.3;88366.6;8695.4;14959.0;38895.3;4778.7;34116.6;6420.5;151.4;3970.3;303.3;1995.5;7431.5;9329.5;139.0;2153.9;4978.0;223.0;1533.6;302.0;2635.5;112.1;84.4;2439.0;41810.9;976.4;20127.1;929.1;19778.3;2887.8;631.3;0.8;2255.7;26218.3;335.5;5561.0;3860.8;7539.7;8921.3;17449.7;970.7;2076.5;6193.9;2517.5;1566.6;4124.5;83736.9;7451.5;13784.3;37923.5;4345.1;33578.4;4195.0;124.0;2460.9;97.2;1512.9;7296.9;10514.3;147.1;3531.1;4924.9;265.5;1322.5;323.2;2571.4;183.1;75.1;2313.2;39948.6;502.2;20935.8;840.7;17669.9;2220.9;634.7;1.3;1584.9;23400.2;468.9;5845.5;3358.1;5814.5;7913.2;18167.1;441.5;3396.4;5935.1;1590.6;2986.7;3816.8;68825.6;18764.5;7067.1;2400.9;57831.5;20442.4;21.6;1547.8;3411.2;697.2;2714.0;287.1;891.5;317.1;31.0;4.0;4698.8;529.1;80.8;4088.9
69;Nederlandse international;G+I Handel en horeca;2020;159.0;123.6;92046.0;17262.0;11686.1;35467.1;1483.8;33983.3;6112.5;59.8;3652.1;79.8;2320.8;6982.3;10490.0;205.4;3536.5;4603.1;310.5;1419.5;415.0;4045.8;87.0;40.4;3918.4;45177.8;1471.0;26608.2;549.1;16549.5;1739.3;233.3;0.5;1505.5;28187.9;21.1;9177.2;4967.9;6414.4;7607.3;16940.9;468.6;1958.1;6048.6;2300.0;1831.0;4334.6;91606.3;17606.5;11343.8;36633.1;1526.9;35106.2;6069.0;84.1;3634.9;81.8;2268.2;7306.8;10063.8;156.0;2852.9;4710.6;228.2;1564.9;551.2;2583.4;102.8;225.9;2254.7;44887.1;1469.9;25179.8;522.0;17715.4;1804.1;235.8;0.9;1567.4;28553.6;155.6;9051.9;4799.6;6572.0;7974.5;16361.6;598.5;1499.5;5816.7;1504.2;2833.4;4109.3;71319.1;21237.8;6772.0;2306.2;58918.8;20345.9;123.7;3445.7;2561.0;186.4;2374.6;301.8;1155.6;-15.7;101.4;84.0;5154.7;762.7;38.1;4353.9
