ID;SectorEnVermogensklasse;RegioS;Perioden;Installaties_1;OpgesteldVermogenVanZonnepanelen_2;OpgesteldVermogenOmvormers_3;ProductieVanZonnestroom_4
2100;Alle economische activiteit en woningen;Westervoort;2019;871.0;3838.0;;
2101;Alle economische activiteit en woningen;Westervoort;2020;1150.0;5216.0;;
2102;Alle economische activiteit en woningen;Westervoort;2021 ;1541.0;7357.0;;
2103;Alle economische activiteit en woningen;Westervoort;2022;2054.0;9434.0;8974.0;
2104;Alle economische activiteit en woningen;Westervoort;2023 ;2592.0;11675.0;10967.0;
2105;Alle economische activiteit en woningen;Westervoort;2024 eerste helft;2784.0;12361.0;11585.0;
2106;Alle economische activiteit en woningen;Westerwolde;2019;1717.0;11073.0;;
2107;Alle economische activiteit en woningen;Westerwolde;2020;2313.0;126414.0;;
2108;Alle economische activiteit en woningen;Westerwolde;2021 ;2780.0;148673.0;;
2109;Alle economische activiteit en woningen;Westerwolde;2022;3709.0;155573.0;136763.0;
2110;Alle economische activiteit en woningen;Westerwolde;2023 ;4873.0;230589.0;183939.0;
2111;Alle economische activiteit en woningen;Westerwolde;2024 eerste helft;5155.0;232601.0;185702.0;
2112;Alle economische activiteit en woningen;Westland;2019;6396.0;55447.0;;
2113;Alle economische activiteit en woningen;Westland;2020;8326.0;67433.0;;
2114;Alle economische activiteit en woningen;Westland;2021 ;10214.0;82431.0;;
2115;Alle economische activiteit en woningen;Westland;2022;17342.0;124088.0;111568.0;
2116;Alle economische activiteit en woningen;Westland;2023 ;22034.0;158630.0;139268.0;
2117;Alle economische activiteit en woningen;Westland;2024 eerste helft;23052.0;166521.0;146076.0;
2118;Alle economische activiteit en woningen;Weststellingwerf;2019;1946.0;26334.0;;
2119;Alle economische activiteit en woningen;Weststellingwerf;2020;3244.0;34278.0;;
2120;Alle economische activiteit en woningen;Weststellingwerf;2021 ;4647.0;46800.0;;
2121;Alle economische activiteit en woningen;Weststellingwerf;2022;6379.0;58360.0;52661.0;
2122;Alle economische activiteit en woningen;Weststellingwerf;2023 ;7395.0;66382.0;59575.0;
2123;Alle economische activiteit en woningen;Weststellingwerf;2024 eerste helft;7612.0;68304.0;61295.0;
2124;Alle economische activiteit en woningen;Westvoorne;2019;1288.0;7933.0;;
2125;Alle economische activiteit en woningen;Westvoorne;2020;1596.0;9472.0;;
2126;Alle economische activiteit en woningen;Westvoorne;2021 ;2021.0;12543.0;;
2127;Alle economische activiteit en woningen;Westvoorne;2022;2814.0;16955.0;15317.0;
2128;Alle economische activiteit en woningen;Westvoorne;2023 ;;;;
2129;Alle economische activiteit en woningen;Westvoorne;2024 eerste helft;;;;
2130;Alle economische activiteit en woningen;Wierden;2019;1847.0;17868.0;;
2131;Alle economische activiteit en woningen;Wierden;2020;2502.0;26965.0;;
2132;Alle economische activiteit en woningen;Wierden;2021 ;3104.0;34108.0;;
2133;Alle economische activiteit en woningen;Wierden;2022;4250.0;43848.0;40139.0;
2134;Alle economische activiteit en woningen;Wierden;2023 ;5486.0;52442.0;47761.0;
2135;Alle economische activiteit en woningen;Wierden;2024 eerste helft;5828.0;54393.0;49495.0;
2136;Alle economische activiteit en woningen;Wijchen;2019;3116.0;16841.0;;
2137;Alle economische activiteit en woningen;Wijchen;2020;4069.0;25806.0;;
2138;Alle economische activiteit en woningen;Wijchen;2021 ;5085.0;37499.0;;
2139;Alle economische activiteit en woningen;Wijchen;2022;6570.0;61154.0;51910.0;
2140;Alle economische activiteit en woningen;Wijchen;2023 ;7896.0;71221.0;60365.0;
2141;Alle economische activiteit en woningen;Wijchen;2024 eerste helft;8281.0;74443.0;63169.0;
2142;Alle economische activiteit en woningen;Wijdemeren;2019;1465.0;8848.0;;
2143;Alle economische activiteit en woningen;Wijdemeren;2020;1866.0;19533.0;;
2144;Alle economische activiteit en woningen;Wijdemeren;2021 ;2292.0;21690.0;;
2145;Alle economische activiteit en woningen;Wijdemeren;2022;3042.0;25331.0;21900.0;
2146;Alle economische activiteit en woningen;Wijdemeren;2023 ;3997.0;30592.0;26417.0;
2147;Alle economische activiteit en woningen;Wijdemeren;2024 eerste helft;4173.0;31373.0;27115.0;
2148;Alle economische activiteit en woningen;Wijk bij Duurstede;2019;1616.0;8647.0;;
2149;Alle economische activiteit en woningen;Wijk bij Duurstede;2020;2148.0;11331.0;;
2150;Alle economische activiteit en woningen;Wijk bij Duurstede;2021 ;2877.0;15024.0;;
2151;Alle economische activiteit en woningen;Wijk bij Duurstede;2022;4008.0;34241.0;28979.0;
2152;Alle economische activiteit en woningen;Wijk bij Duurstede;2023 ;5013.0;62130.0;49576.0;
2153;Alle economische activiteit en woningen;Wijk bij Duurstede;2024 eerste helft;5240.0;63355.0;50608.0;
2154;Alle economische activiteit en woningen;Winterswijk;2019;2350.0;14464.0;;
2155;Alle economische activiteit en woningen;Winterswijk;2020;2982.0;20448.0;;
2156;Alle economische activiteit en woningen;Winterswijk;2021 ;3630.0;25568.0;;
2157;Alle economische activiteit en woningen;Winterswijk;2022;4434.0;30997.0;29198.0;
2158;Alle economische activiteit en woningen;Winterswijk;2023 ;5587.0;38887.0;35970.0;
2159;Alle economische activiteit en woningen;Winterswijk;2024 eerste helft;5903.0;41890.0;38434.0;
2160;Alle economische activiteit en woningen;Woensdrecht;2019;1386.0;9872.0;;
2161;Alle economische activiteit en woningen;Woensdrecht;2020;1858.0;15225.0;;
2162;Alle economische activiteit en woningen;Woensdrecht;2021 ;2382.0;20634.0;;
2163;Alle economische activiteit en woningen;Woensdrecht;2022;3198.0;27551.0;24239.0;
2164;Alle economische activiteit en woningen;Woensdrecht;2023 ;4152.0;36276.0;31417.0;
2165;Alle economische activiteit en woningen;Woensdrecht;2024 eerste helft;4311.0;37389.0;32369.0;
2166;Alle economische activiteit en woningen;Woerden;2019;3591.0;23046.0;;
2167;Alle economische activiteit en woningen;Woerden;2020;4474.0;30251.0;;
2168;Alle economische activiteit en woningen;Woerden;2021 ;5816.0;37057.0;;
2169;Alle economische activiteit en woningen;Woerden;2022;7857.0;46229.0;42591.0;
2170;Alle economische activiteit en woningen;Woerden;2023 ;9826.0;58502.0;52738.0;
2171;Alle economische activiteit en woningen;Woerden;2024 eerste helft;10235.0;61147.0;55089.0;
2172;Alle economische activiteit en woningen;De Wolden;2019;3554.0;18840.0;;
2173;Alle economische activiteit en woningen;De Wolden;2020;4028.0;24046.0;;
2174;Alle economische activiteit en woningen;De Wolden;2021 ;4552.0;27245.0;;
2175;Alle economische activiteit en woningen;De Wolden;2022;5256.0;34633.0;31876.0;
2176;Alle economische activiteit en woningen;De Wolden;2023 ;6221.0;43141.0;38888.0;
2177;Alle economische activiteit en woningen;De Wolden;2024 eerste helft;6427.0;44864.0;40280.0;
2178;Alle economische activiteit en woningen;Wormerland;2019;1348.0;4943.0;;
2179;Alle economische activiteit en woningen;Wormerland;2020;1713.0;8513.0;;
2180;Alle economische activiteit en woningen;Wormerland;2021 ;2080.0;10348.0;;
2181;Alle economische activiteit en woningen;Wormerland;2022;2780.0;14364.0;13174.0;
2182;Alle economische activiteit en woningen;Wormerland;2023 ;3294.0;17131.0;15611.0;
2183;Alle economische activiteit en woningen;Wormerland;2024 eerste helft;3432.0;17794.0;16204.0;
2184;Alle economische activiteit en woningen;Woudenberg;2019;1182.0;5756.0;;
2185;Alle economische activiteit en woningen;Woudenberg;2020;1511.0;8636.0;;
2186;Alle economische activiteit en woningen;Woudenberg;2021 ;1841.0;11541.0;;
2187;Alle economische activiteit en woningen;Woudenberg;2022;2603.0;16279.0;14476.0;
2188;Alle economische activiteit en woningen;Woudenberg;2023 ;3070.0;19238.0;17037.0;
2189;Alle economische activiteit en woningen;Woudenberg;2024 eerste helft;3157.0;19844.0;17552.0;
2190;Alle economische activiteit en woningen;Zaanstad;2019;6076.0;36499.0;;
2191;Alle economische activiteit en woningen;Zaanstad;2020;7938.0;46315.0;;
2192;Alle economische activiteit en woningen;Zaanstad;2021 ;10288.0;61482.0;;
2193;Alle economische activiteit en woningen;Zaanstad;2022;14486.0;85562.0;78000.0;
2194;Alle economische activiteit en woningen;Zaanstad;2023 ;18410.0;106456.0;95992.0;
2195;Alle economische activiteit en woningen;Zaanstad;2024 eerste helft;19928.0;116637.0;103220.0;
2196;Alle economische activiteit en woningen;Zaltbommel;2019;2512.0;17795.0;;
2197;Alle economische activiteit en woningen;Zaltbommel;2020;3246.0;28920.0;;
2198;Alle economische activiteit en woningen;Zaltbommel;2021 ;3882.0;39511.0;;
2199;Alle economische activiteit en woningen;Zaltbommel;2022;5042.0;52436.0;46889.0;
2200;Alle economische activiteit en woningen;Zaltbommel;2023 ;6256.0;65854.0;57631.0;
2201;Alle economische activiteit en woningen;Zaltbommel;2024 eerste helft;6465.0;67807.0;59257.0;
2202;Alle economische activiteit en woningen;Zandvoort;2019;361.0;1545.0;;
2203;Alle economische activiteit en woningen;Zandvoort;2020;453.0;1820.0;;
2204;Alle economische activiteit en woningen;Zandvoort;2021 ;650.0;2534.0;;
2205;Alle economische activiteit en woningen;Zandvoort;2022;906.0;3580.0;3415.0;
2206;Alle economische activiteit en woningen;Zandvoort;2023 ;1307.0;5541.0;5084.0;
2207;Alle economische activiteit en woningen;Zandvoort;2024 eerste helft;1395.0;6034.0;5523.0;
2208;Alle economische activiteit en woningen;Zeewolde;2019;2062.0;32595.0;;
2209;Alle economische activiteit en woningen;Zeewolde;2020;2611.0;42654.0;;
2210;Alle economische activiteit en woningen;Zeewolde;2021 ;3245.0;52963.0;;
2211;Alle economische activiteit en woningen;Zeewolde;2022;4277.0;61233.0;56139.0;
2212;Alle economische activiteit en woningen;Zeewolde;2023 ;5418.0;115830.0;100265.0;
2213;Alle economische activiteit en woningen;Zeewolde;2024 eerste helft;5688.0;118455.0;102391.0;
2214;Alle economische activiteit en woningen;Zeist;2019;2813.0;11901.0;;
2215;Alle economische activiteit en woningen;Zeist;2020;3908.0;18052.0;;
2216;Alle economische activiteit en woningen;Zeist;2021 ;5040.0;23513.0;;
2217;Alle economische activiteit en woningen;Zeist;2022;7231.0;33326.0;31024.0;
2218;Alle economische activiteit en woningen;Zeist;2023 ;9448.0;45574.0;41290.0;
2219;Alle economische activiteit en woningen;Zeist;2024 eerste helft;9959.0;47963.0;43306.0;
2220;Alle economische activiteit en woningen;Zevenaar;2019;3049.0;18611.0;;
2221;Alle economische activiteit en woningen;Zevenaar;2020;4350.0;30897.0;;
2222;Alle economische activiteit en woningen;Zevenaar;2021 ;5424.0;38730.0;;
2223;Alle economische activiteit en woningen;Zevenaar;2022;6961.0;53828.0;49086.0;
2224;Alle economische activiteit en woningen;Zevenaar;2023 ;8741.0;79953.0;67609.0;
2225;Alle economische activiteit en woningen;Zevenaar;2024 eerste helft;9252.0;82872.0;70075.0;
2226;Alle economische activiteit en woningen;Zoetermeer;2019;5662.0;22291.0;;
2227;Alle economische activiteit en woningen;Zoetermeer;2020;7360.0;31714.0;;
2228;Alle economische activiteit en woningen;Zoetermeer;2021 ;9732.0;43318.0;;
2229;Alle economische activiteit en woningen;Zoetermeer;2022;14052.0;59860.0;55427.0;
2230;Alle economische activiteit en woningen;Zoetermeer;2023 ;17226.0;74837.0;68435.0;
2231;Alle economische activiteit en woningen;Zoetermeer;2024 eerste helft;17809.0;80020.0;72675.0;
2232;Alle economische activiteit en woningen;Zoeterwoude;2019;678.0;5278.0;;
2233;Alle economische activiteit en woningen;Zoeterwoude;2020;968.0;10713.0;;
2234;Alle economische activiteit en woningen;Zoeterwoude;2021 ;1261.0;14270.0;;
2235;Alle economische activiteit en woningen;Zoeterwoude;2022;1513.0;16123.0;14225.0;
2236;Alle economische activiteit en woningen;Zoeterwoude;2023 ;1816.0;17942.0;15768.0;
2237;Alle economische activiteit en woningen;Zoeterwoude;2024 eerste helft;1961.0;19099.0;16754.0;
2238;Alle economische activiteit en woningen;Zuidplas;2019;2645.0;15562.0;;
2239;Alle economische activiteit en woningen;Zuidplas;2020;3727.0;37285.0;;
2240;Alle economische activiteit en woningen;Zuidplas;2021 ;4861.0;43261.0;;
2241;Alle economische activiteit en woningen;Zuidplas;2022;7130.0;54718.0;48978.0;
2242;Alle economische activiteit en woningen;Zuidplas;2023 ;8941.0;66536.0;59051.0;
2243;Alle economische activiteit en woningen;Zuidplas;2024 eerste helft;9254.0;72952.0;64723.0;
2244;Alle economische activiteit en woningen;Zundert;2019;1454.0;11131.0;;
2245;Alle economische activiteit en woningen;Zundert;2020;1921.0;17025.0;;
2246;Alle economische activiteit en woningen;Zundert;2021 ;2447.0;21447.0;;
2247;Alle economische activiteit en woningen;Zundert;2022;3133.0;28018.0;25808.0;
2248;Alle economische activiteit en woningen;Zundert;2023 ;4361.0;42529.0;37086.0;
2249;Alle economische activiteit en woningen;Zundert;2024 eerste helft;4548.0;45963.0;39621.0;
2250;Alle economische activiteit en woningen;Zutphen;2019;2859.0;15996.0;;
2251;Alle economische activiteit en woningen;Zutphen;2020;3774.0;36066.0;;
2252;Alle economische activiteit en woningen;Zutphen;2021 ;4752.0;42827.0;;
2253;Alle economische activiteit en woningen;Zutphen;2022;6216.0;50454.0;45703.0;
2254;Alle economische activiteit en woningen;Zutphen;2023 ;7775.0;59915.0;53811.0;
2255;Alle economische activiteit en woningen;Zutphen;2024 eerste helft;8238.0;62270.0;55888.0;
2256;Alle economische activiteit en woningen;Zwartewaterland;2019;1352.0;17369.0;;
2257;Alle economische activiteit en woningen;Zwartewaterland;2020;1691.0;24299.0;;
2258;Alle economische activiteit en woningen;Zwartewaterland;2021 ;2166.0;24937.0;;
2259;Alle economische activiteit en woningen;Zwartewaterland;2022;2996.0;31477.0;28951.0;
2260;Alle economische activiteit en woningen;Zwartewaterland;2023 ;4022.0;39306.0;35715.0;
2261;Alle economische activiteit en woningen;Zwartewaterland;2024 eerste helft;4620.0;41483.0;37664.0;
2262;Alle economische activiteit en woningen;Zwijndrecht;2019;1547.0;7965.0;;
2263;Alle economische activiteit en woningen;Zwijndrecht;2020;2544.0;12313.0;;
2264;Alle economische activiteit en woningen;Zwijndrecht;2021 ;3286.0;83470.0;;
2265;Alle economische activiteit en woningen;Zwijndrecht;2022;5125.0;95891.0;92448.0;
2266;Alle economische activiteit en woningen;Zwijndrecht;2023 ;6457.0;103719.0;99150.0;
2267;Alle economische activiteit en woningen;Zwijndrecht;2024 eerste helft;6638.0;105131.0;100421.0;
2268;Alle economische activiteit en woningen;Zwolle;2019;10404.0;61446.0;;
2269;Alle economische activiteit en woningen;Zwolle;2020;13284.0;126108.0;;
2270;Alle economische activiteit en woningen;Zwolle;2021 ;16202.0;156364.0;;
2271;Alle economische activiteit en woningen;Zwolle;2022;19666.0;172154.0;150845.0;
2272;Alle economische activiteit en woningen;Zwolle;2023 ;24016.0;196799.0;172119.0;
2273;Alle economische activiteit en woningen;Zwolle;2024 eerste helft;25337.0;203609.0;177869.0;
2274;Alle economische activiteit en woningen;"Gemeenten; niet in te delen";2019;359.0;1303.0;;1.0
2275;Alle economische activiteit en woningen;"Gemeenten; niet in te delen";2020;432.0;1823.0;;1.0
2276;Alle economische activiteit en woningen;"Gemeenten; niet in te delen";2021 ;426.0;14389.0;;12.0
2277;Alle economische activiteit en woningen;"Gemeenten; niet in te delen";2022;509.0;17208.0;14768.0;16.0
2278;Alle economische activiteit en woningen;"Gemeenten; niet in te delen";2023 ;520.0;28679.0;23689.0;25.0
2279;Alle economische activiteit en woningen;"Gemeenten; niet in te delen";2024 eerste helft;533.0;175854.0;140124.0;28.0
2280;Alle economische activiteit en woningen;Groningen (ES);2019;47925.0;491687.0;;304.0
2281;Alle economische activiteit en woningen;Groningen (ES);2020;61954.0;942544.0;;594.0
2282;Alle economische activiteit en woningen;Groningen (ES);2021 ;77736.0;1156477.0;;901.0
2283;Alle economische activiteit en woningen;Groningen (ES);2022;98213.0;1334696.0;1155914.0;1182.0
2284;Alle economische activiteit en woningen;Groningen (ES);2023 ;120133.0;1631399.0;1391598.0;1328.0
2285;Alle economische activiteit en woningen;Groningen (ES);2024 eerste helft;126774.0;1788593.0;1530937.0;738.0
2286;Alle economische activiteit en woningen;Friesland (ES);2019;57120.0;440734.0;;345.0
2287;Alle economische activiteit en woningen;Friesland (ES);2020;74474.0;701584.0;;513.0
2288;Alle economische activiteit en woningen;Friesland (ES);2021 ;92028.0;865297.0;;690.0
2289;Alle economische activiteit en woningen;Friesland (ES);2022;117815.0;1040289.0;955883.0;917.0
2290;Alle economische activiteit en woningen;Friesland (ES);2023 ;143300.0;1248600.0;1131499.0;1014.0
2291;Alle economische activiteit en woningen;Friesland (ES);2024 eerste helft;149750.0;1303461.0;1176509.0;567.0
2292;Alle economische activiteit en woningen;Drenthe (ES);2019;53352.0;372062.0;;281.0
2293;Alle economische activiteit en woningen;Drenthe (ES);2020;65331.0;603405.0;;450.0
2294;Alle economische activiteit en woningen;Drenthe (ES);2021 ;76601.0;897359.0;;692.0
2295;Alle economische activiteit en woningen;Drenthe (ES);2022;93881.0;1373921.0;1223811.0;1072.0
2296;Alle economische activiteit en woningen;Drenthe (ES);2023 ;116091.0;1641630.0;1446254.0;1322.0
2297;Alle economische activiteit en woningen;Drenthe (ES);2024 eerste helft;121527.0;1727962.0;1518060.0;703.0
2298;Alle economische activiteit en woningen;Twente (ES);2019;37282.0;311476.0;;206.0
2299;Alle economische activiteit en woningen;Twente (ES);2020;49568.0;476704.0;;362.0
2300;Alle economische activiteit en woningen;Twente (ES);2021 ;62867.0;681705.0;;472.0
2301;Alle economische activiteit en woningen;Twente (ES);2022;84592.0;852043.0;755764.0;731.0
2302;Alle economische activiteit en woningen;Twente (ES);2023 ;110486.0;1036756.0;916660.0;833.0
2303;Alle economische activiteit en woningen;Twente (ES);2024 eerste helft;117109.0;1141129.0;993939.0;484.0
2304;Alle economische activiteit en woningen;West-Overijssel (ES);2019;43001.0;294465.0;;230.0
2305;Alle economische activiteit en woningen;West-Overijssel (ES);2020;54401.0;468671.0;;350.0
2306;Alle economische activiteit en woningen;West-Overijssel (ES);2021 ;66137.0;587290.0;;459.0
