ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;NettoOmzet_1
3364;69 Juridische diensten en administratie;Veluwe (CR);2016;368.0
3365;69 Juridische diensten en administratie;Veluwe (CR);2017;404.0
3366;69 Juridische diensten en administratie;Achterhoek (CR);2016;182.0
3367;69 Juridische diensten en administratie;Achterhoek (CR);2017;186.0
3368;69 Juridische diensten en administratie;Arnhem/Nijmegen (CR);2016;532.0
3369;69 Juridische diensten en administratie;Arnhem/Nijmegen (CR);2017;541.0
3370;69 Juridische diensten en administratie;Zuidwest-Gelderland (CR);2016;116.0
3371;69 Juridische diensten en administratie;Zuidwest-Gelderland (CR);2017;121.0
3372;69 Juridische diensten en administratie;Utrecht (CR);2016;1193.0
3373;69 Juridische diensten en administratie;Utrecht (CR);2017;1232.0
3374;69 Juridische diensten en administratie;Kop van Noord-Holland (CR);2016;
3375;69 Juridische diensten en administratie;Kop van Noord-Holland (CR);2017;
3376;69 Juridische diensten en administratie;Alkmaar en omgeving (CR);2016;170.0
3377;69 Juridische diensten en administratie;Alkmaar en omgeving (CR);2017;177.0
3378;69 Juridische diensten en administratie;IJmond (CR);2016;
3379;69 Juridische diensten en administratie;IJmond (CR);2017;
3380;69 Juridische diensten en administratie;Agglomeratie Haarlem (CR);2016;202.0
3381;69 Juridische diensten en administratie;Agglomeratie Haarlem (CR);2017;206.0
3382;69 Juridische diensten en administratie;Zaanstreek (CR);2016;75.0
3383;69 Juridische diensten en administratie;Zaanstreek (CR);2017;74.0
3384;69 Juridische diensten en administratie;Groot-Amsterdam (CR);2016;4329.0
3385;69 Juridische diensten en administratie;Groot-Amsterdam (CR);2017;4708.0
3386;69 Juridische diensten en administratie;Het Gooi en Vechtstreek (CR);2016;222.0
3387;69 Juridische diensten en administratie;Het Gooi en Vechtstreek (CR);2017;226.0
3388;69 Juridische diensten en administratie;Agglomeratie Leiden en Bollenstreek (CR);2016;261.0
3389;69 Juridische diensten en administratie;Agglomeratie Leiden en Bollenstreek (CR);2017;258.0
3390;69 Juridische diensten en administratie;Agglomeratie 's-Gravenhage (CR);2016;1038.0
3391;69 Juridische diensten en administratie;Agglomeratie 's-Gravenhage (CR);2017;1021.0
3392;69 Juridische diensten en administratie;Delft en Westland (CR);2016;190.0
3393;69 Juridische diensten en administratie;Delft en Westland (CR);2017;231.0
3394;69 Juridische diensten en administratie;Oost-Zuid-Holland (CR);2016;187.0
3395;69 Juridische diensten en administratie;Oost-Zuid-Holland (CR);2017;191.0
3396;69 Juridische diensten en administratie;Groot-Rijnmond (CR);2016;1790.0
3397;69 Juridische diensten en administratie;Groot-Rijnmond (CR);2017;1857.0
3398;69 Juridische diensten en administratie;Zuidoost-Zuid-Holland (CR);2016;274.0
3399;69 Juridische diensten en administratie;Zuidoost-Zuid-Holland (CR);2017;256.0
3400;69 Juridische diensten en administratie;Zeeuwsch-Vlaanderen (CR);2016;
3401;69 Juridische diensten en administratie;Zeeuwsch-Vlaanderen (CR);2017;
3402;69 Juridische diensten en administratie;Overig Zeeland (CR);2016;
3403;69 Juridische diensten en administratie;Overig Zeeland (CR);2017;
3404;69 Juridische diensten en administratie;West-Noord-Brabant (CR);2016;539.0
3405;69 Juridische diensten en administratie;West-Noord-Brabant (CR);2017;539.0
3406;69 Juridische diensten en administratie;Midden-Noord-Brabant (CR);2016;295.0
3407;69 Juridische diensten en administratie;Midden-Noord-Brabant (CR);2017;310.0
3408;69 Juridische diensten en administratie;Noordoost-Noord-Brabant (CR);2016;456.0
3409;69 Juridische diensten en administratie;Noordoost-Noord-Brabant (CR);2017;449.0
3410;69 Juridische diensten en administratie;Zuidoost-Noord-Brabant (CR);2016;733.0
3411;69 Juridische diensten en administratie;Zuidoost-Noord-Brabant (CR);2017;775.0
3412;69 Juridische diensten en administratie;Noord-Limburg (CR);2016;154.0
3413;69 Juridische diensten en administratie;Noord-Limburg (CR);2017;170.0
3414;69 Juridische diensten en administratie;Midden-Limburg (CR);2016;122.0
3415;69 Juridische diensten en administratie;Midden-Limburg (CR);2017;127.0
3416;69 Juridische diensten en administratie;Zuid-Limburg (CR);2016;326.0
3417;69 Juridische diensten en administratie;Zuid-Limburg (CR);2017;393.0
3418;69 Juridische diensten en administratie;Flevoland (CR);2016;186.0
3419;69 Juridische diensten en administratie;Flevoland (CR);2017;172.0
3420;702 Managementadviesbureaus;Nederland;2016;17283.0
3421;702 Managementadviesbureaus;Nederland;2017;17685.0
3422;702 Managementadviesbureaus;Noord-Nederland (LD);2016;725.0
3423;702 Managementadviesbureaus;Noord-Nederland (LD);2017;751.0
3424;702 Managementadviesbureaus;Oost-Nederland (LD);2016;2653.0
3425;702 Managementadviesbureaus;Oost-Nederland (LD);2017;2713.0
3426;702 Managementadviesbureaus;West-Nederland (LD);2016;11281.0
3427;702 Managementadviesbureaus;West-Nederland (LD);2017;11459.0
3428;702 Managementadviesbureaus;Zuid-Nederland (LD);2016;2624.0
3429;702 Managementadviesbureaus;Zuid-Nederland (LD);2017;2762.0
3430;702 Managementadviesbureaus;Groningen (PV);2016;252.0
3431;702 Managementadviesbureaus;Groningen (PV);2017;249.0
3432;702 Managementadviesbureaus;Friesland (PV);2016;279.0
3433;702 Managementadviesbureaus;Friesland (PV);2017;282.0
3434;702 Managementadviesbureaus;Drenthe (PV);2016;193.0
3435;702 Managementadviesbureaus;Drenthe (PV);2017;220.0
3436;702 Managementadviesbureaus;Overijssel (PV);2016;629.0
3437;702 Managementadviesbureaus;Overijssel (PV);2017;627.0
3438;702 Managementadviesbureaus;Flevoland (PV);2016;221.0
3439;702 Managementadviesbureaus;Flevoland (PV);2017;216.0
3440;702 Managementadviesbureaus;Gelderland (PV);2016;1803.0
3441;702 Managementadviesbureaus;Gelderland (PV);2017;1869.0
3442;702 Managementadviesbureaus;Utrecht (PV);2016;2736.0
3443;702 Managementadviesbureaus;Utrecht (PV);2017;2753.0
3444;702 Managementadviesbureaus;Noord-Holland (PV);2016;5244.0
3445;702 Managementadviesbureaus;Noord-Holland (PV);2017;5263.0
3446;702 Managementadviesbureaus;Zuid-Holland (PV);2016;3165.0
3447;702 Managementadviesbureaus;Zuid-Holland (PV);2017;3289.0
3448;702 Managementadviesbureaus;Zeeland (PV);2016;135.0
3449;702 Managementadviesbureaus;Zeeland (PV);2017;154.0
3450;702 Managementadviesbureaus;Noord-Brabant (PV);2016;2133.0
3451;702 Managementadviesbureaus;Noord-Brabant (PV);2017;2234.0
3452;702 Managementadviesbureaus;Limburg (PV);2016;491.0
3453;702 Managementadviesbureaus;Limburg (PV);2017;528.0
3454;702 Managementadviesbureaus;Oost-Groningen (CR);2016;37.0
3455;702 Managementadviesbureaus;Oost-Groningen (CR);2017;27.0
3456;702 Managementadviesbureaus;Delfzijl en omgeving (CR);2016;7.0
3457;702 Managementadviesbureaus;Delfzijl en omgeving (CR);2017;7.0
3458;702 Managementadviesbureaus;Overig Groningen (CR);2016;207.0
3459;702 Managementadviesbureaus;Overig Groningen (CR);2017;216.0
3460;702 Managementadviesbureaus;Noord-Friesland (CR);2016;80.0
3461;702 Managementadviesbureaus;Noord-Friesland (CR);2017;85.0
3462;702 Managementadviesbureaus;Zuidwest-Friesland (CR);2016;98.0
3463;702 Managementadviesbureaus;Zuidwest-Friesland (CR);2017;91.0
3464;702 Managementadviesbureaus;Zuidoost-Friesland (CR);2016;102.0
3465;702 Managementadviesbureaus;Zuidoost-Friesland (CR);2017;106.0
3466;702 Managementadviesbureaus;Noord-Drenthe (CR);2016;104.0
3467;702 Managementadviesbureaus;Noord-Drenthe (CR);2017;105.0
3468;702 Managementadviesbureaus;Zuidoost-Drenthe (CR);2016;46.0
3469;702 Managementadviesbureaus;Zuidoost-Drenthe (CR);2017;65.0
3470;702 Managementadviesbureaus;Zuidwest-Drenthe (CR);2016;44.0
3471;702 Managementadviesbureaus;Zuidwest-Drenthe (CR);2017;50.0
3472;702 Managementadviesbureaus;Noord-Overijssel (CR);2016;172.0
3473;702 Managementadviesbureaus;Noord-Overijssel (CR);2017;202.0
3474;702 Managementadviesbureaus;Zuidwest-Overijssel (CR);2016;91.0
3475;702 Managementadviesbureaus;Zuidwest-Overijssel (CR);2017;97.0
3476;702 Managementadviesbureaus;Twente (CR);2016;366.0
3477;702 Managementadviesbureaus;Twente (CR);2017;329.0
3478;702 Managementadviesbureaus;Veluwe (CR);2016;561.0
3479;702 Managementadviesbureaus;Veluwe (CR);2017;561.0
3480;702 Managementadviesbureaus;Achterhoek (CR);2016;209.0
3481;702 Managementadviesbureaus;Achterhoek (CR);2017;219.0
3482;702 Managementadviesbureaus;Arnhem/Nijmegen (CR);2016;612.0
3483;702 Managementadviesbureaus;Arnhem/Nijmegen (CR);2017;666.0
3484;702 Managementadviesbureaus;Zuidwest-Gelderland (CR);2016;420.0
3485;702 Managementadviesbureaus;Zuidwest-Gelderland (CR);2017;423.0
3486;702 Managementadviesbureaus;Utrecht (CR);2016;2736.0
3487;702 Managementadviesbureaus;Utrecht (CR);2017;2753.0
3488;702 Managementadviesbureaus;Kop van Noord-Holland (CR);2016;98.0
3489;702 Managementadviesbureaus;Kop van Noord-Holland (CR);2017;105.0
3490;702 Managementadviesbureaus;Alkmaar en omgeving (CR);2016;129.0
3491;702 Managementadviesbureaus;Alkmaar en omgeving (CR);2017;126.0
3492;702 Managementadviesbureaus;IJmond (CR);2016;82.0
3493;702 Managementadviesbureaus;IJmond (CR);2017;79.0
3494;702 Managementadviesbureaus;Agglomeratie Haarlem (CR);2016;280.0
3495;702 Managementadviesbureaus;Agglomeratie Haarlem (CR);2017;300.0
3496;702 Managementadviesbureaus;Zaanstreek (CR);2016;95.0
3497;702 Managementadviesbureaus;Zaanstreek (CR);2017;85.0
3498;702 Managementadviesbureaus;Groot-Amsterdam (CR);2016;3902.0
3499;702 Managementadviesbureaus;Groot-Amsterdam (CR);2017;4017.0
3500;702 Managementadviesbureaus;Het Gooi en Vechtstreek (CR);2016;659.0
3501;702 Managementadviesbureaus;Het Gooi en Vechtstreek (CR);2017;551.0
3502;702 Managementadviesbureaus;Agglomeratie Leiden en Bollenstreek (CR);2016;344.0
3503;702 Managementadviesbureaus;Agglomeratie Leiden en Bollenstreek (CR);2017;356.0
3504;702 Managementadviesbureaus;Agglomeratie 's-Gravenhage (CR);2016;921.0
3505;702 Managementadviesbureaus;Agglomeratie 's-Gravenhage (CR);2017;977.0
3506;702 Managementadviesbureaus;Delft en Westland (CR);2016;241.0
3507;702 Managementadviesbureaus;Delft en Westland (CR);2017;237.0
3508;702 Managementadviesbureaus;Oost-Zuid-Holland (CR);2016;233.0
3509;702 Managementadviesbureaus;Oost-Zuid-Holland (CR);2017;242.0
3510;702 Managementadviesbureaus;Groot-Rijnmond (CR);2016;1128.0
3511;702 Managementadviesbureaus;Groot-Rijnmond (CR);2017;1193.0
3512;702 Managementadviesbureaus;Zuidoost-Zuid-Holland (CR);2016;299.0
3513;702 Managementadviesbureaus;Zuidoost-Zuid-Holland (CR);2017;284.0
3514;702 Managementadviesbureaus;Zeeuwsch-Vlaanderen (CR);2016;31.0
3515;702 Managementadviesbureaus;Zeeuwsch-Vlaanderen (CR);2017;39.0
3516;702 Managementadviesbureaus;Overig Zeeland (CR);2016;104.0
3517;702 Managementadviesbureaus;Overig Zeeland (CR);2017;115.0
3518;702 Managementadviesbureaus;West-Noord-Brabant (CR);2016;442.0
3519;702 Managementadviesbureaus;West-Noord-Brabant (CR);2017;468.0
3520;702 Managementadviesbureaus;Midden-Noord-Brabant (CR);2016;334.0
3521;702 Managementadviesbureaus;Midden-Noord-Brabant (CR);2017;350.0
3522;702 Managementadviesbureaus;Noordoost-Noord-Brabant (CR);2016;520.0
3523;702 Managementadviesbureaus;Noordoost-Noord-Brabant (CR);2017;571.0
3524;702 Managementadviesbureaus;Zuidoost-Noord-Brabant (CR);2016;838.0
3525;702 Managementadviesbureaus;Zuidoost-Noord-Brabant (CR);2017;844.0
3526;702 Managementadviesbureaus;Noord-Limburg (CR);2016;107.0
3527;702 Managementadviesbureaus;Noord-Limburg (CR);2017;96.0
3528;702 Managementadviesbureaus;Midden-Limburg (CR);2016;117.0
3529;702 Managementadviesbureaus;Midden-Limburg (CR);2017;145.0
3530;702 Managementadviesbureaus;Zuid-Limburg (CR);2016;267.0
3531;702 Managementadviesbureaus;Zuid-Limburg (CR);2017;286.0
3532;702 Managementadviesbureaus;Flevoland (CR);2016;221.0
3533;702 Managementadviesbureaus;Flevoland (CR);2017;216.0
3534;71 Architecten-, ingenieursbureaus e.d.;Nederland;2016;17658.0
3535;71 Architecten-, ingenieursbureaus e.d.;Nederland;2017;18975.0
3536;71 Architecten-, ingenieursbureaus e.d.;Noord-Nederland (LD);2016;1288.0
3537;71 Architecten-, ingenieursbureaus e.d.;Noord-Nederland (LD);2017;1350.0
3538;71 Architecten-, ingenieursbureaus e.d.;Oost-Nederland (LD);2016;3253.0
3539;71 Architecten-, ingenieursbureaus e.d.;Oost-Nederland (LD);2017;3622.0
3540;71 Architecten-, ingenieursbureaus e.d.;West-Nederland (LD);2016;9667.0
3541;71 Architecten-, ingenieursbureaus e.d.;West-Nederland (LD);2017;10460.0
3542;71 Architecten-, ingenieursbureaus e.d.;Zuid-Nederland (LD);2016;3451.0
3543;71 Architecten-, ingenieursbureaus e.d.;Zuid-Nederland (LD);2017;3544.0
3544;71 Architecten-, ingenieursbureaus e.d.;Groningen (PV);2016;543.0
3545;71 Architecten-, ingenieursbureaus e.d.;Groningen (PV);2017;546.0
3546;71 Architecten-, ingenieursbureaus e.d.;Friesland (PV);2016;533.0
3547;71 Architecten-, ingenieursbureaus e.d.;Friesland (PV);2017;568.0
3548;71 Architecten-, ingenieursbureaus e.d.;Drenthe (PV);2016;212.0
3549;71 Architecten-, ingenieursbureaus e.d.;Drenthe (PV);2017;236.0
3550;71 Architecten-, ingenieursbureaus e.d.;Overijssel (PV);2016;1081.0
3551;71 Architecten-, ingenieursbureaus e.d.;Overijssel (PV);2017;1160.0
3552;71 Architecten-, ingenieursbureaus e.d.;Flevoland (PV);2016;212.0
3553;71 Architecten-, ingenieursbureaus e.d.;Flevoland (PV);2017;243.0
3554;71 Architecten-, ingenieursbureaus e.d.;Gelderland (PV);2016;1960.0
3555;71 Architecten-, ingenieursbureaus e.d.;Gelderland (PV);2017;2219.0
3556;71 Architecten-, ingenieursbureaus e.d.;Utrecht (PV);2016;1784.0
3557;71 Architecten-, ingenieursbureaus e.d.;Utrecht (PV);2017;1888.0
3558;71 Architecten-, ingenieursbureaus e.d.;Noord-Holland (PV);2016;2280.0
3559;71 Architecten-, ingenieursbureaus e.d.;Noord-Holland (PV);2017;2635.0
3560;71 Architecten-, ingenieursbureaus e.d.;Zuid-Holland (PV);2016;5379.0
3561;71 Architecten-, ingenieursbureaus e.d.;Zuid-Holland (PV);2017;5660.0
3562;71 Architecten-, ingenieursbureaus e.d.;Zeeland (PV);2016;224.0
3563;71 Architecten-, ingenieursbureaus e.d.;Zeeland (PV);2017;276.0
3564;71 Architecten-, ingenieursbureaus e.d.;Noord-Brabant (PV);2016;2748.0
3565;71 Architecten-, ingenieursbureaus e.d.;Noord-Brabant (PV);2017;2799.0
3566;71 Architecten-, ingenieursbureaus e.d.;Limburg (PV);2016;703.0
3567;71 Architecten-, ingenieursbureaus e.d.;Limburg (PV);2017;745.0
3568;71 Architecten-, ingenieursbureaus e.d.;Oost-Groningen (CR);2016;112.0
3569;71 Architecten-, ingenieursbureaus e.d.;Oost-Groningen (CR);2017;115.0
3570;71 Architecten-, ingenieursbureaus e.d.;Delfzijl en omgeving (CR);2016;19.0
3571;71 Architecten-, ingenieursbureaus e.d.;Delfzijl en omgeving (CR);2017;21.0
3572;71 Architecten-, ingenieursbureaus e.d.;Overig Groningen (CR);2016;413.0
3573;71 Architecten-, ingenieursbureaus e.d.;Overig Groningen (CR);2017;410.0
3574;71 Architecten-, ingenieursbureaus e.d.;Noord-Friesland (CR);2016;144.0
3575;71 Architecten-, ingenieursbureaus e.d.;Noord-Friesland (CR);2017;149.0
3576;71 Architecten-, ingenieursbureaus e.d.;Zuidwest-Friesland (CR);2016;132.0
3577;71 Architecten-, ingenieursbureaus e.d.;Zuidwest-Friesland (CR);2017;155.0
3578;71 Architecten-, ingenieursbureaus e.d.;Zuidoost-Friesland (CR);2016;257.0
3579;71 Architecten-, ingenieursbureaus e.d.;Zuidoost-Friesland (CR);2017;263.0
3580;71 Architecten-, ingenieursbureaus e.d.;Noord-Drenthe (CR);2016;94.0
3581;71 Architecten-, ingenieursbureaus e.d.;Noord-Drenthe (CR);2017;102.0
3582;71 Architecten-, ingenieursbureaus e.d.;Zuidoost-Drenthe (CR);2016;65.0
3583;71 Architecten-, ingenieursbureaus e.d.;Zuidoost-Drenthe (CR);2017;66.0
3584;71 Architecten-, ingenieursbureaus e.d.;Zuidwest-Drenthe (CR);2016;54.0
3585;71 Architecten-, ingenieursbureaus e.d.;Zuidwest-Drenthe (CR);2017;67.0
3586;71 Architecten-, ingenieursbureaus e.d.;Noord-Overijssel (CR);2016;229.0
3587;71 Architecten-, ingenieursbureaus e.d.;Noord-Overijssel (CR);2017;289.0
3588;71 Architecten-, ingenieursbureaus e.d.;Zuidwest-Overijssel (CR);2016;292.0
3589;71 Architecten-, ingenieursbureaus e.d.;Zuidwest-Overijssel (CR);2017;301.0
3590;71 Architecten-, ingenieursbureaus e.d.;Twente (CR);2016;560.0
3591;71 Architecten-, ingenieursbureaus e.d.;Twente (CR);2017;571.0
3592;71 Architecten-, ingenieursbureaus e.d.;Veluwe (CR);2016;652.0
3593;71 Architecten-, ingenieursbureaus e.d.;Veluwe (CR);2017;713.0
3594;71 Architecten-, ingenieursbureaus e.d.;Achterhoek (CR);2016;201.0
3595;71 Architecten-, ingenieursbureaus e.d.;Achterhoek (CR);2017;209.0
3596;71 Architecten-, ingenieursbureaus e.d.;Arnhem/Nijmegen (CR);2016;833.0
3597;71 Architecten-, ingenieursbureaus e.d.;Arnhem/Nijmegen (CR);2017;899.0
3598;71 Architecten-, ingenieursbureaus e.d.;Zuidwest-Gelderland (CR);2016;275.0
3599;71 Architecten-, ingenieursbureaus e.d.;Zuidwest-Gelderland (CR);2017;397.0
3600;71 Architecten-, ingenieursbureaus e.d.;Utrecht (CR);2016;1784.0
3601;71 Architecten-, ingenieursbureaus e.d.;Utrecht (CR);2017;1888.0
3602;71 Architecten-, ingenieursbureaus e.d.;Kop van Noord-Holland (CR);2016;116.0
3603;71 Architecten-, ingenieursbureaus e.d.;Kop van Noord-Holland (CR);2017;129.0
3604;71 Architecten-, ingenieursbureaus e.d.;Alkmaar en omgeving (CR);2016;171.0
3605;71 Architecten-, ingenieursbureaus e.d.;Alkmaar en omgeving (CR);2017;182.0
3606;71 Architecten-, ingenieursbureaus e.d.;IJmond (CR);2016;127.0
3607;71 Architecten-, ingenieursbureaus e.d.;IJmond (CR);2017;122.0
3608;71 Architecten-, ingenieursbureaus e.d.;Agglomeratie Haarlem (CR);2016;147.0
3609;71 Architecten-, ingenieursbureaus e.d.;Agglomeratie Haarlem (CR);2017;153.0
3610;71 Architecten-, ingenieursbureaus e.d.;Zaanstreek (CR);2016;69.0
3611;71 Architecten-, ingenieursbureaus e.d.;Zaanstreek (CR);2017;90.0
3612;71 Architecten-, ingenieursbureaus e.d.;Groot-Amsterdam (CR);2016;1562.0
3613;71 Architecten-, ingenieursbureaus e.d.;Groot-Amsterdam (CR);2017;1835.0
3614;71 Architecten-, ingenieursbureaus e.d.;Het Gooi en Vechtstreek (CR);2016;88.0
3615;71 Architecten-, ingenieursbureaus e.d.;Het Gooi en Vechtstreek (CR);2017;125.0
3616;71 Architecten-, ingenieursbureaus e.d.;Agglomeratie Leiden en Bollenstreek (CR);2016;525.0
3617;71 Architecten-, ingenieursbureaus e.d.;Agglomeratie Leiden en Bollenstreek (CR);2017;432.0
3618;71 Architecten-, ingenieursbureaus e.d.;Agglomeratie 's-Gravenhage (CR);2016;1509.0
3619;71 Architecten-, ingenieursbureaus e.d.;Agglomeratie 's-Gravenhage (CR);2017;1612.0
3620;71 Architecten-, ingenieursbureaus e.d.;Delft en Westland (CR);2016;435.0
3621;71 Architecten-, ingenieursbureaus e.d.;Delft en Westland (CR);2017;476.0
3622;71 Architecten-, ingenieursbureaus e.d.;Oost-Zuid-Holland (CR);2016;409.0
3623;71 Architecten-, ingenieursbureaus e.d.;Oost-Zuid-Holland (CR);2017;429.0
3624;71 Architecten-, ingenieursbureaus e.d.;Groot-Rijnmond (CR);2016;2066.0
3625;71 Architecten-, ingenieursbureaus e.d.;Groot-Rijnmond (CR);2017;2273.0
3626;71 Architecten-, ingenieursbureaus e.d.;Zuidoost-Zuid-Holland (CR);2016;436.0
3627;71 Architecten-, ingenieursbureaus e.d.;Zuidoost-Zuid-Holland (CR);2017;438.0
3628;71 Architecten-, ingenieursbureaus e.d.;Zeeuwsch-Vlaanderen (CR);2016;52.0
3629;71 Architecten-, ingenieursbureaus e.d.;Zeeuwsch-Vlaanderen (CR);2017;56.0
3630;71 Architecten-, ingenieursbureaus e.d.;Overig Zeeland (CR);2016;172.0
3631;71 Architecten-, ingenieursbureaus e.d.;Overig Zeeland (CR);2017;220.0
3632;71 Architecten-, ingenieursbureaus e.d.;West-Noord-Brabant (CR);2016;748.0
3633;71 Architecten-, ingenieursbureaus e.d.;West-Noord-Brabant (CR);2017;729.0
3634;71 Architecten-, ingenieursbureaus e.d.;Midden-Noord-Brabant (CR);2016;277.0
3635;71 Architecten-, ingenieursbureaus e.d.;Midden-Noord-Brabant (CR);2017;282.0
3636;71 Architecten-, ingenieursbureaus e.d.;Noordoost-Noord-Brabant (CR);2016;805.0
3637;71 Architecten-, ingenieursbureaus e.d.;Noordoost-Noord-Brabant (CR);2017;756.0
3638;71 Architecten-, ingenieursbureaus e.d.;Zuidoost-Noord-Brabant (CR);2016;918.0
3639;71 Architecten-, ingenieursbureaus e.d.;Zuidoost-Noord-Brabant (CR);2017;1032.0
3640;71 Architecten-, ingenieursbureaus e.d.;Noord-Limburg (CR);2016;105.0
3641;71 Architecten-, ingenieursbureaus e.d.;Noord-Limburg (CR);2017;114.0
3642;71 Architecten-, ingenieursbureaus e.d.;Midden-Limburg (CR);2016;119.0
3643;71 Architecten-, ingenieursbureaus e.d.;Midden-Limburg (CR);2017;121.0
3644;71 Architecten-, ingenieursbureaus e.d.;Zuid-Limburg (CR);2016;479.0
3645;71 Architecten-, ingenieursbureaus e.d.;Zuid-Limburg (CR);2017;510.0
3646;71 Architecten-, ingenieursbureaus e.d.;Flevoland (CR);2016;212.0
3647;71 Architecten-, ingenieursbureaus e.d.;Flevoland (CR);2017;243.0
3648;74 Design, fotografie, vertaalbureaus;Nederland;2016;5993.0
3649;74 Design, fotografie, vertaalbureaus;Nederland;2017;5490.0
3650;74 Design, fotografie, vertaalbureaus;Noord-Nederland (LD);2016;276.0
3651;74 Design, fotografie, vertaalbureaus;Noord-Nederland (LD);2017;279.0
3652;74 Design, fotografie, vertaalbureaus;Oost-Nederland (LD);2016;834.0
3653;74 Design, fotografie, vertaalbureaus;Oost-Nederland (LD);2017;721.0
3654;74 Design, fotografie, vertaalbureaus;West-Nederland (LD);2016;3751.0
3655;74 Design, fotografie, vertaalbureaus;West-Nederland (LD);2017;3439.0
3656;74 Design, fotografie, vertaalbureaus;Zuid-Nederland (LD);2016;1133.0
3657;74 Design, fotografie, vertaalbureaus;Zuid-Nederland (LD);2017;1051.0
3658;74 Design, fotografie, vertaalbureaus;Groningen (PV);2016;91.0
3659;74 Design, fotografie, vertaalbureaus;Groningen (PV);2017;88.0
3660;74 Design, fotografie, vertaalbureaus;Friesland (PV);2016;76.0
3661;74 Design, fotografie, vertaalbureaus;Friesland (PV);2017;92.0
3662;74 Design, fotografie, vertaalbureaus;Drenthe (PV);2016;108.0
3663;74 Design, fotografie, vertaalbureaus;Drenthe (PV);2017;99.0
3664;74 Design, fotografie, vertaalbureaus;Overijssel (PV);2016;252.0
3665;74 Design, fotografie, vertaalbureaus;Overijssel (PV);2017;246.0
3666;74 Design, fotografie, vertaalbureaus;Flevoland (PV);2016;57.0
3667;74 Design, fotografie, vertaalbureaus;Flevoland (PV);2017;55.0
3668;74 Design, fotografie, vertaalbureaus;Gelderland (PV);2016;526.0
3669;74 Design, fotografie, vertaalbureaus;Gelderland (PV);2017;420.0
3670;74 Design, fotografie, vertaalbureaus;Utrecht (PV);2016;570.0
3671;74 Design, fotografie, vertaalbureaus;Utrecht (PV);2017;539.0
3672;74 Design, fotografie, vertaalbureaus;Noord-Holland (PV);2016;2008.0
3673;74 Design, fotografie, vertaalbureaus;Noord-Holland (PV);2017;1771.0
3674;74 Design, fotografie, vertaalbureaus;Zuid-Holland (PV);2016;1121.0
3675;74 Design, fotografie, vertaalbureaus;Zuid-Holland (PV);2017;1089.0
3676;74 Design, fotografie, vertaalbureaus;Zeeland (PV);2016;51.0
3677;74 Design, fotografie, vertaalbureaus;Zeeland (PV);2017;41.0
3678;74 Design, fotografie, vertaalbureaus;Noord-Brabant (PV);2016;719.0
3679;74 Design, fotografie, vertaalbureaus;Noord-Brabant (PV);2017;779.0
3680;74 Design, fotografie, vertaalbureaus;Limburg (PV);2016;414.0
3681;74 Design, fotografie, vertaalbureaus;Limburg (PV);2017;271.0
3682;74 Design, fotografie, vertaalbureaus;Oost-Groningen (CR);2016;15.0
3683;74 Design, fotografie, vertaalbureaus;Oost-Groningen (CR);2017;13.0
3684;74 Design, fotografie, vertaalbureaus;Delfzijl en omgeving (CR);2016;3.0
3685;74 Design, fotografie, vertaalbureaus;Delfzijl en omgeving (CR);2017;2.0
3686;74 Design, fotografie, vertaalbureaus;Overig Groningen (CR);2016;74.0
3687;74 Design, fotografie, vertaalbureaus;Overig Groningen (CR);2017;73.0
3688;74 Design, fotografie, vertaalbureaus;Noord-Friesland (CR);2016;36.0
3689;74 Design, fotografie, vertaalbureaus;Noord-Friesland (CR);2017;55.0
3690;74 Design, fotografie, vertaalbureaus;Zuidwest-Friesland (CR);2016;14.0
3691;74 Design, fotografie, vertaalbureaus;Zuidwest-Friesland (CR);2017;13.0
3692;74 Design, fotografie, vertaalbureaus;Zuidoost-Friesland (CR);2016;27.0
3693;74 Design, fotografie, vertaalbureaus;Zuidoost-Friesland (CR);2017;23.0
3694;74 Design, fotografie, vertaalbureaus;Noord-Drenthe (CR);2016;24.0
3695;74 Design, fotografie, vertaalbureaus;Noord-Drenthe (CR);2017;26.0
3696;74 Design, fotografie, vertaalbureaus;Zuidoost-Drenthe (CR);2016;72.0
3697;74 Design, fotografie, vertaalbureaus;Zuidoost-Drenthe (CR);2017;60.0
3698;74 Design, fotografie, vertaalbureaus;Zuidwest-Drenthe (CR);2016;12.0
3699;74 Design, fotografie, vertaalbureaus;Zuidwest-Drenthe (CR);2017;13.0
3700;74 Design, fotografie, vertaalbureaus;Noord-Overijssel (CR);2016;109.0
3701;74 Design, fotografie, vertaalbureaus;Noord-Overijssel (CR);2017;88.0
3702;74 Design, fotografie, vertaalbureaus;Zuidwest-Overijssel (CR);2016;26.0
3703;74 Design, fotografie, vertaalbureaus;Zuidwest-Overijssel (CR);2017;28.0
3704;74 Design, fotografie, vertaalbureaus;Twente (CR);2016;116.0
3705;74 Design, fotografie, vertaalbureaus;Twente (CR);2017;130.0
3706;74 Design, fotografie, vertaalbureaus;Veluwe (CR);2016;164.0
3707;74 Design, fotografie, vertaalbureaus;Veluwe (CR);2017;147.0
3708;74 Design, fotografie, vertaalbureaus;Achterhoek (CR);2016;88.0
3709;74 Design, fotografie, vertaalbureaus;Achterhoek (CR);2017;62.0
3710;74 Design, fotografie, vertaalbureaus;Arnhem/Nijmegen (CR);2016;184.0
