ID;SectorBranchesSIC2008;Periods;Value_1;Price_2;Volume_3;Value_4;Price_5;Volume_6
6392;47741 Drugstores;2015 June;113.8;103.5;109.9;5.3;0.0;5.3
6393;47741 Drugstores;2015 2nd quarter;110.0;103.5;106.3;4.2;-0.9;5.1
6394;47741 Drugstores;2015 July;115.2;104.2;110.5;3.3;0.2;3.2
6395;47741 Drugstores;2015 August;105.5;103.1;102.4;3.1;-1.0;4.2
6396;47741 Drugstores;2015 September;102.5;103.5;99.1;8.3;0.0;8.3
6397;47741 Drugstores;2015 3rd quarter;107.7;103.6;104.0;4.8;-0.3;5.1
6398;47741 Drugstores;2015 October;106.8;103.5;103.2;1.4;-0.9;2.4
6399;47741 Drugstores;2015 November;104.2;102.5;101.7;-1.7;-0.5;-1.2
6400;47741 Drugstores;2015 December;131.7;103.2;127.7;6.3;0.0;6.3
6401;47741 Drugstores;2015 4th quarter;114.3;103.1;110.9;2.2;-0.5;2.7
6402;47741 Drugstores;2015;108.1;103.6;104.4;3.9;-0.5;4.4
6403;47741 Drugstores;2016 January;104.9;103.1;101.8;0.0;-0.8;0.8
6404;47741 Drugstores;2016 February;99.6;104.5;95.2;3.9;0.2;3.7
6405;47741 Drugstores;2016 March;106.4;104.5;101.9;5.8;-0.1;5.9
6406;47741 Drugstores;2016 1st quarter;103.6;104.0;99.6;3.1;-0.2;3.4
6407;47741 Drugstores;2016 April;106.3;104.2;102.0;2.0;0.3;1.7
6408;47741 Drugstores;2016 May;110.4;104.5;105.6;-1.6;1.2;-2.8
6409;47741 Drugstores;2016 June;118.7;105.3;112.8;4.4;1.7;2.6
6410;47741 Drugstores;2016 2nd quarter;111.8;104.6;106.8;1.6;1.1;0.5
6411;47741 Drugstores;2016 July;115.1;105.3;109.3;-0.1;1.0;-1.1
6412;47741 Drugstores;2016 August;106.6;105.0;101.6;1.1;1.9;-0.8
6413;47741 Drugstores;2016 September;104.3;104.4;99.9;1.7;0.9;0.8
6414;47741 Drugstores;2016 3rd quarter;108.7;104.9;103.6;0.9;1.3;-0.4
6415;47741 Drugstores;2016 October;107.0;103.3;103.7;0.2;-0.3;0.5
6416;47741 Drugstores;2016 November;113.6;101.9;111.4;8.9;-0.6;9.6
6417;47741 Drugstores;2016 December;133.0;101.1;131.5;0.9;-2.0;3.0
6418;47741 Drugstores;2016 4th quarter;117.8;102.1;115.4;3.1;-1.0;4.1
6419;47741 Drugstores;2016;110.5;103.9;106.3;2.2;0.3;1.9
6420;47741 Drugstores;2017 January;105.6;102.2;103.3;0.6;-0.8;1.5
6421;47741 Drugstores;2017 February;95.1;103.7;91.8;-4.4;-0.8;-3.6
6422;47741 Drugstores;2017 March;104.2;102.8;101.4;-2.1;-1.6;-0.5
6423;47741 Drugstores;2017 1st quarter;101.6;102.9;98.8;-1.9;-1.1;-0.8
6424;47741 Drugstores;2017 April;105.9;102.4;103.4;-0.4;-1.7;1.4
6425;47741 Drugstores;2017 May;115.4;102.6;112.5;4.6;-1.8;6.5
6426;47741 Drugstores;2017 June;119.8;105.4;113.6;0.9;0.2;0.7
6427;47741 Drugstores;2017 2nd quarter;113.7;103.5;109.9;1.7;-1.1;2.8
6428;47741 Drugstores;2017 July;115.5;103.9;111.2;0.4;-1.3;1.7
6429;47741 Drugstores;2017 August;110.5;102.5;107.7;3.6;-2.3;6.1
6430;47741 Drugstores;2017 September;106.2;102.5;103.7;1.8;-1.9;3.8
6431;47741 Drugstores;2017 3rd quarter;110.7;102.9;107.6;1.9;-1.8;3.8
6432;47741 Drugstores;2017 October;106.4;103.4;102.9;-0.6;0.1;-0.7
6433;47741 Drugstores;2017 November;119.8;102.6;116.8;5.5;0.7;4.8
6434;47741 Drugstores;2017 December;130.9;102.7;127.5;-1.6;1.6;-3.1
6435;47741 Drugstores;2017 4th quarter;119.0;102.9;115.7;1.0;0.8;0.2
6436;47741 Drugstores;2017;111.3;103.0;108.0;0.7;-0.8;1.6
6437;47741 Drugstores;2018 January;109.3;105.3;103.8;3.5;3.0;0.5
6438;4791 Retail sale via internet;2005 January;;;;;;
6439;4791 Retail sale via internet;2005 February;;;;;;
6440;4791 Retail sale via internet;2005 March;;;;;;
6441;4791 Retail sale via internet;2005 1st quarter;;;;;;
6442;4791 Retail sale via internet;2005 April;;;;;;
6443;4791 Retail sale via internet;2005 May;;;;;;
6444;4791 Retail sale via internet;2005 June;;;;;;
6445;4791 Retail sale via internet;2005 2nd quarter;;;;;;
6446;4791 Retail sale via internet;2005 July;;;;;;
6447;4791 Retail sale via internet;2005 August;;;;;;
6448;4791 Retail sale via internet;2005 September;;;;;;
6449;4791 Retail sale via internet;2005 3rd quarter;;;;;;
6450;4791 Retail sale via internet;2005 October;;;;;;
6451;4791 Retail sale via internet;2005 November;;;;;;
6452;4791 Retail sale via internet;2005 December;;;;;;
6453;4791 Retail sale via internet;2005 4th quarter;;;;;;
6454;4791 Retail sale via internet;2005;;;;;;
6455;4791 Retail sale via internet;2006 January;;;;;;
6456;4791 Retail sale via internet;2006 February;;;;;;
6457;4791 Retail sale via internet;2006 March;;;;;;
6458;4791 Retail sale via internet;2006 1st quarter;;;;;;
6459;4791 Retail sale via internet;2006 April;;;;;;
6460;4791 Retail sale via internet;2006 May;;;;;;
6461;4791 Retail sale via internet;2006 June;;;;;;
6462;4791 Retail sale via internet;2006 2nd quarter;;;;;;
6463;4791 Retail sale via internet;2006 July;;;;;;
6464;4791 Retail sale via internet;2006 August;;;;;;
6465;4791 Retail sale via internet;2006 September;;;;;;
6466;4791 Retail sale via internet;2006 3rd quarter;;;;;;
6467;4791 Retail sale via internet;2006 October;;;;;;
6468;4791 Retail sale via internet;2006 November;;;;;;
6469;4791 Retail sale via internet;2006 December;;;;;;
6470;4791 Retail sale via internet;2006 4th quarter;;;;;;
6471;4791 Retail sale via internet;2006;;;;;;
6472;4791 Retail sale via internet;2007 January;;;;;;
6473;4791 Retail sale via internet;2007 February;;;;;;
6474;4791 Retail sale via internet;2007 March;;;;;;
6475;4791 Retail sale via internet;2007 1st quarter;;;;;;
6476;4791 Retail sale via internet;2007 April;;;;;;
6477;4791 Retail sale via internet;2007 May;;;;;;
6478;4791 Retail sale via internet;2007 June;;;;;;
6479;4791 Retail sale via internet;2007 2nd quarter;;;;;;
6480;4791 Retail sale via internet;2007 July;;;;;;
6481;4791 Retail sale via internet;2007 August;;;;;;
6482;4791 Retail sale via internet;2007 September;;;;;;
6483;4791 Retail sale via internet;2007 3rd quarter;;;;;;
6484;4791 Retail sale via internet;2007 October;;;;;;
6485;4791 Retail sale via internet;2007 November;;;;;;
6486;4791 Retail sale via internet;2007 December;;;;;;
6487;4791 Retail sale via internet;2007 4th quarter;;;;;;
6488;4791 Retail sale via internet;2007;;;;;;
6489;4791 Retail sale via internet;2008 January;;;;;;
6490;4791 Retail sale via internet;2008 February;;;;;;
6491;4791 Retail sale via internet;2008 March;;;;;;
6492;4791 Retail sale via internet;2008 1st quarter;;;;;;
6493;4791 Retail sale via internet;2008 April;;;;;;
6494;4791 Retail sale via internet;2008 May;;;;;;
6495;4791 Retail sale via internet;2008 June;;;;;;
6496;4791 Retail sale via internet;2008 2nd quarter;;;;;;
6497;4791 Retail sale via internet;2008 July;;;;;;
6498;4791 Retail sale via internet;2008 August;;;;;;
6499;4791 Retail sale via internet;2008 September;;;;;;
6500;4791 Retail sale via internet;2008 3rd quarter;;;;;;
6501;4791 Retail sale via internet;2008 October;;;;;;
6502;4791 Retail sale via internet;2008 November;;;;;;
6503;4791 Retail sale via internet;2008 December;;;;;;
6504;4791 Retail sale via internet;2008 4th quarter;;;;;;
6505;4791 Retail sale via internet;2008;;;;;;
6506;4791 Retail sale via internet;2009 January;;;;;;
6507;4791 Retail sale via internet;2009 February;;;;;;
6508;4791 Retail sale via internet;2009 March;;;;;;
6509;4791 Retail sale via internet;2009 1st quarter;;;;;;
6510;4791 Retail sale via internet;2009 April;;;;;;
6511;4791 Retail sale via internet;2009 May;;;;;;
6512;4791 Retail sale via internet;2009 June;;;;;;
6513;4791 Retail sale via internet;2009 2nd quarter;;;;;;
6514;4791 Retail sale via internet;2009 July;;;;;;
6515;4791 Retail sale via internet;2009 August;;;;;;
6516;4791 Retail sale via internet;2009 September;;;;;;
6517;4791 Retail sale via internet;2009 3rd quarter;;;;;;
6518;4791 Retail sale via internet;2009 October;;;;;;
6519;4791 Retail sale via internet;2009 November;;;;;;
6520;4791 Retail sale via internet;2009 December;;;;;;
6521;4791 Retail sale via internet;2009 4th quarter;;;;;;
6522;4791 Retail sale via internet;2009;;;;;;
6523;4791 Retail sale via internet;2010 January;93.2;;;4.1;;
6524;4791 Retail sale via internet;2010 February;90.8;;;9.0;;
6525;4791 Retail sale via internet;2010 March;102.9;;;18.2;;
6526;4791 Retail sale via internet;2010 1st quarter;95.7;;;10.4;;
6527;4791 Retail sale via internet;2010 April;99.3;;;18.8;;
6528;4791 Retail sale via internet;2010 May;95.4;;;13.8;;
6529;4791 Retail sale via internet;2010 June;103.0;;;18.5;;
6530;4791 Retail sale via internet;2010 2nd quarter;99.3;;;17.1;;
6531;4791 Retail sale via internet;2010 July;92.2;;;5.6;;
6532;4791 Retail sale via internet;2010 August;96.7;;;34.9;;
6533;4791 Retail sale via internet;2010 September;101.0;;;18.8;;
6534;4791 Retail sale via internet;2010 3rd quarter;96.6;;;18.8;;
6535;4791 Retail sale via internet;2010 October;98.9;;;5.8;;
6536;4791 Retail sale via internet;2010 November;111.3;;;14.0;;
6537;4791 Retail sale via internet;2010 December;115.3;;;11.6;;
6538;4791 Retail sale via internet;2010 4th quarter;108.5;;;10.6;;
6539;4791 Retail sale via internet;2010;100.0;;;14.0;;
6540;4791 Retail sale via internet;2011 January;102.4;;;9.8;;
6541;4791 Retail sale via internet;2011 February;91.1;;;0.3;;
6542;4791 Retail sale via internet;2011 March;100.7;;;-2.1;;
6543;4791 Retail sale via internet;2011 1st quarter;98.1;;;2.5;;
6544;4791 Retail sale via internet;2011 April;98.2;;;-1.1;;
6545;4791 Retail sale via internet;2011 May;101.1;;;6.0;;
6546;4791 Retail sale via internet;2011 June;98.3;;;-4.6;;
6547;4791 Retail sale via internet;2011 2nd quarter;99.2;;;0.0;;
6548;4791 Retail sale via internet;2011 July;97.2;;;5.5;;
6549;4791 Retail sale via internet;2011 August;100.1;;;3.5;;
6550;4791 Retail sale via internet;2011 September;101.2;;;0.2;;
6551;4791 Retail sale via internet;2011 3rd quarter;99.5;;;3.0;;
6552;4791 Retail sale via internet;2011 October;97.5;;;-1.4;;
6553;4791 Retail sale via internet;2011 November;114.7;;;3.1;;
6554;4791 Retail sale via internet;2011 December;113.8;;;-1.3;;
6555;4791 Retail sale via internet;2011 4th quarter;108.7;;;0.2;;
6556;4791 Retail sale via internet;2011;101.4;;;1.4;;
6557;4791 Retail sale via internet;2012 January;112.5;;;9.9;;
6558;4791 Retail sale via internet;2012 February;101.5;;;11.4;;
6559;4791 Retail sale via internet;2012 March;106.0;;;5.3;;
6560;4791 Retail sale via internet;2012 1st quarter;106.7;;;8.8;;
6561;4791 Retail sale via internet;2012 April;102.0;;;3.9;;
6562;4791 Retail sale via internet;2012 May;109.1;;;7.9;;
6563;4791 Retail sale via internet;2012 June;108.5;;;10.4;;
6564;4791 Retail sale via internet;2012 2nd quarter;106.5;;;7.4;;
6565;4791 Retail sale via internet;2012 July;109.0;;;12.1;;
6566;4791 Retail sale via internet;2012 August;102.8;;;2.7;;
6567;4791 Retail sale via internet;2012 September;108.9;;;7.6;;
6568;4791 Retail sale via internet;2012 3rd quarter;106.9;;;7.4;;
6569;4791 Retail sale via internet;2012 October;115.3;;;18.2;;
6570;4791 Retail sale via internet;2012 November;122.0;;;6.4;;
6571;4791 Retail sale via internet;2012 December;123.7;;;8.6;;
6572;4791 Retail sale via internet;2012 4th quarter;120.3;;;10.7;;
6573;4791 Retail sale via internet;2012;110.1;;;8.6;;
6574;4791 Retail sale via internet;2013 January;120.0;;;6.7;;
6575;4791 Retail sale via internet;2013 February;105.9;;;4.4;;
6576;4791 Retail sale via internet;2013 March;113.1;;;6.7;;
6577;4791 Retail sale via internet;2013 1st quarter;113.0;;;5.9;;
6578;4791 Retail sale via internet;2013 April;115.4;;;13.2;;
6579;4791 Retail sale via internet;2013 May;121.3;;;11.2;;
6580;4791 Retail sale via internet;2013 June;118.4;;;9.1;;
6581;4791 Retail sale via internet;2013 2nd quarter;118.4;;;11.1;;
6582;4791 Retail sale via internet;2013 July;125.1;;;14.9;;
6583;4791 Retail sale via internet;2013 August;115.4;;;12.3;;
6584;4791 Retail sale via internet;2013 September;122.6;;;12.5;;
6585;4791 Retail sale via internet;2013 3rd quarter;121.0;;;13.2;;
6586;4791 Retail sale via internet;2013 October;127.5;;;10.6;;
6587;4791 Retail sale via internet;2013 November ;131.5;;;7.8;;
6588;4791 Retail sale via internet;2013 December ;149.1;;;20.6;;
6589;4791 Retail sale via internet;2013 4th quarter;136.0;;;13.1;;
6590;4791 Retail sale via internet;2013;122.1;;;10.9;;
6591;4791 Retail sale via internet;2014 January;130.6;;;8.8;;
6592;4791 Retail sale via internet;2014 February;116.8;;;10.2;;
6593;4791 Retail sale via internet;2014 March;126.3;;;11.6;;
6594;4791 Retail sale via internet;2014 1st quarter;124.5;;;10.2;;
6595;4791 Retail sale via internet;2014 April;130.9;;;13.3;;
6596;4791 Retail sale via internet;2014 May;132.7;;;9.4;;
6597;4791 Retail sale via internet;2014 June;130.8;;;10.5;;
6598;4791 Retail sale via internet;2014 2nd quarter;131.4;;;11.0;;
6599;4791 Retail sale via internet;2014 July;134.9;;;7.8;;
6600;4791 Retail sale via internet;2014 August;129.5;;;12.2;;
6601;4791 Retail sale via internet;2014 September;135.9;;;10.9;;
6602;4791 Retail sale via internet;2014 3rd quarter;133.4;;;10.3;;
6603;4791 Retail sale via internet;2014 October;141.3;;;10.9;;
6604;4791 Retail sale via internet;2014 November;146.1;;;11.1;;
6605;4791 Retail sale via internet;2014 December;171.4;;;14.9;;
6606;4791 Retail sale via internet;2014 4th quarter;152.9;;;12.4;;
6607;4791 Retail sale via internet;2014;135.6;;;11.0;;
6608;4791 Retail sale via internet;2015 January;143.4;;;9.8;;
6609;4791 Retail sale via internet;2015 February;129.1;;;10.5;;
6610;4791 Retail sale via internet;2015 March;145.7;;;15.4;;
6611;4791 Retail sale via internet;2015 1st quarter;139.4;;;11.9;;
6612;4791 Retail sale via internet;2015 April;146.1;;;11.6;;
6613;4791 Retail sale via internet;2015 May;144.0;;;8.5;;
6614;4791 Retail sale via internet;2015 June;156.1;;;19.4;;
6615;4791 Retail sale via internet;2015 2nd quarter;148.7;;;13.1;;
6616;4791 Retail sale via internet;2015 July;156.1;;;15.7;;
6617;4791 Retail sale via internet;2015 August;147.3;;;13.7;;
6618;4791 Retail sale via internet;2015 September;162.0;;;19.2;;
6619;4791 Retail sale via internet;2015 3rd quarter;155.1;;;16.2;;
6620;4791 Retail sale via internet;2015 October;161.9;;;14.6;;
6621;4791 Retail sale via internet;2015 November;178.3;;;22.0;;
6622;4791 Retail sale via internet;2015 December;204.9;;;19.6;;
6623;4791 Retail sale via internet;2015 4th quarter;181.7;;;18.8;;
6624;4791 Retail sale via internet;2015;156.2;;;15.2;;
6625;4791 Retail sale via internet;2016 January;168.4;;;17.4;;
6626;4791 Retail sale via internet;2016 February;157.1;;;21.7;;
6627;4791 Retail sale via internet;2016 March;175.7;;;20.6;;
6628;4791 Retail sale via internet;2016 1st quarter;167.0;;;19.9;;
6629;4791 Retail sale via internet;2016 April;170.8;;;17.0;;
6630;4791 Retail sale via internet;2016 May;175.0;;;21.5;;
6631;4791 Retail sale via internet;2016 June;186.3;;;19.3;;
6632;4791 Retail sale via internet;2016 2nd quarter;177.4;;;19.3;;
6633;4791 Retail sale via internet;2016 July;180.3;;;15.5;;
6634;4791 Retail sale via internet;2016 August;178.0;;;20.8;;
6635;4791 Retail sale via internet;2016 September;182.1;;;12.4;;
6636;4791 Retail sale via internet;2016 3rd quarter;180.1;;;16.1;;
6637;4791 Retail sale via internet;2016 October;189.7;;;17.2;;
6638;4791 Retail sale via internet;2016 November;220.4;;;23.6;;
6639;4791 Retail sale via internet;2016 December;237.9;;;16.1;;
6640;4791 Retail sale via internet;2016 4th quarter;216.0;;;18.9;;
6641;4791 Retail sale via internet;2016;185.1;;;18.5;;
6642;4791 Retail sale via internet;2017 January;197.1;;;17.1;;
6643;4791 Retail sale via internet;2017 February;182.0;;;15.8;;
6644;4791 Retail sale via internet;2017 March;197.9;;;12.7;;
6645;4791 Retail sale via internet;2017 1st quarter;192.3;;;15.1;;
6646;4791 Retail sale via internet;2017 April;192.0;;;12.4;;
6647;4791 Retail sale via internet;2017 May;213.0;;;21.8;;
6648;4791 Retail sale via internet;2017 June;214.8;;;15.3;;
6649;4791 Retail sale via internet;2017 2nd quarter;206.6;;;16.5;;
6650;4791 Retail sale via internet;2017 July;214.7;;;19.1;;
6651;4791 Retail sale via internet;2017 August;208.5;;;17.2;;
6652;4791 Retail sale via internet;2017 September;217.4;;;19.4;;
6653;4791 Retail sale via internet;2017 3rd quarter;213.6;;;18.6;;
6654;4791 Retail sale via internet;2017 October;222.2;;;17.1;;
6655;4791 Retail sale via internet;2017 November;260.0;;;18.0;;
6656;4791 Retail sale via internet;2017 December;277.1;;;16.5;;
6657;4791 Retail sale via internet;2017 4th quarter;253.1;;;17.2;;
6658;4791 Retail sale via internet;2017;216.4;;;16.9;;
6659;4791 Retail sale via internet;2018 January;235.3;;;19.4;;
6660;Shops for personal care;2005 January;84.5;95.7;88.3;-5.7;-3.0;-2.8
6661;Shops for personal care;2005 February;83.7;95.3;87.8;0.1;-2.7;3.0
6662;Shops for personal care;2005 March;90.6;94.8;95.6;2.8;-3.3;6.4
6663;Shops for personal care;2005 1st quarter;86.3;95.3;90.5;-1.0;-3.0;2.1
6664;Shops for personal care;2005 April;88.6;94.5;93.8;-1.8;-3.7;2.0
6665;Shops for personal care;2005 May;92.5;94.6;97.8;-5.9;-3.6;-2.4
6666;Shops for personal care;2005 June;102.2;94.7;107.9;0.6;-3.5;4.2
6667;Shops for personal care;2005 2nd quarter;94.4;94.6;99.8;-2.4;-3.6;1.3
6668;Shops for personal care;2005 July;99.6;95.0;104.8;-3.6;-3.0;-0.6
6669;Shops for personal care;2005 August;87.3;95.0;91.9;-2.5;-3.3;0.9
6670;Shops for personal care;2005 September;90.2;94.3;95.6;-1.4;-3.8;2.5
6671;Shops for personal care;2005 3rd quarter;92.4;94.8;97.4;-2.6;-3.4;0.9
6672;Shops for personal care;2005 October;91.8;94.8;96.9;-3.6;-2.8;-0.8
6673;Shops for personal care;2005 November;98.2;95.0;103.4;1.5;-1.9;3.5
6674;Shops for personal care;2005 December;123.6;95.3;129.7;3.6;-0.7;4.3
6675;Shops for personal care;2005 4th quarter;104.5;95.1;110.0;0.8;-1.8;2.6
6676;Shops for personal care;2005;94.4;94.9;99.4;-1.2;-3.0;1.8
6677;Shops for personal care;2006 January;88.0;95.1;92.5;4.1;-0.6;4.7
6678;Shops for personal care;2006 February;85.5;95.0;90.0;2.2;-0.3;2.5
6679;Shops for personal care;2006 March;95.2;95.4;99.7;5.1;0.7;4.4
6680;Shops for personal care;2006 1st quarter;89.6;95.2;94.1;3.8;-0.1;3.9
6681;Shops for personal care;2006 April;90.1;95.3;94.5;1.7;0.9;0.8
6682;Shops for personal care;2006 May;101.9;95.2;107.0;10.2;0.7;9.4
6683;Shops for personal care;2006 June;106.4;95.5;111.4;4.0;0.9;3.2
6684;Shops for personal care;2006 2nd quarter;99.5;95.4;104.3;5.3;0.8;4.5
6685;Shops for personal care;2006 July;99.9;95.6;104.4;0.2;0.6;-0.4
6686;Shops for personal care;2006 August;92.5;95.6;96.8;5.9;0.6;5.3
6687;Shops for personal care;2006 September;93.5;96.1;97.3;3.7;1.9;1.7
6688;Shops for personal care;2006 3rd quarter;95.3;95.8;99.5;3.2;1.0;2.1
6689;Shops for personal care;2006 October;87.5;95.7;91.5;-4.6;1.0;-5.6
6690;Shops for personal care;2006 November;101.5;96.0;105.7;3.3;1.0;2.3
6691;Shops for personal care;2006 December;119.1;96.0;124.1;-3.7;0.7;-4.3
6692;Shops for personal care;2006 4th quarter;102.7;95.9;107.1;-1.8;0.9;-2.6
6693;Shops for personal care;2006;96.7;95.6;101.2;2.5;0.7;1.8
6694;Shops for personal care;2007 January;88.8;96.0;92.6;1.0;0.9;0.1
6695;Shops for personal care;2007 February;86.4;96.4;89.7;1.0;1.4;-0.4
6696;Shops for personal care;2007 March;96.4;96.7;99.7;1.3;1.3;0.0
6697;Shops for personal care;2007 1st quarter;90.5;96.3;94.0;1.1;1.2;-0.1
6698;Shops for personal care;2007 April;91.2;97.1;93.9;1.2;1.9;-0.6
6699;Shops for personal care;2007 May;104.3;97.1;107.4;2.3;2.0;0.3
6700;Shops for personal care;2007 June;107.0;97.1;110.2;0.6;1.6;-1.0
6701;Shops for personal care;2007 2nd quarter;100.8;97.1;103.9;1.4;1.8;-0.4
6702;Shops for personal care;2007 July;97.3;97.4;99.9;-2.5;1.9;-4.3
6703;Shops for personal care;2007 August;95.3;97.4;97.9;3.1;1.9;1.1
6704;Shops for personal care;2007 September;89.8;97.3;92.4;-3.9;1.2;-5.1
6705;Shops for personal care;2007 3rd quarter;94.2;97.4;96.7;-1.2;1.7;-2.8
6706;Shops for personal care;2007 October;94.7;97.6;97.1;8.2;2.0;6.1
6707;Shops for personal care;2007 November;104.3;97.4;107.1;2.8;1.5;1.3
6708;Shops for personal care;2007 December;126.5;97.1;130.3;6.2;1.1;5.0
6709;Shops for personal care;2007 4th quarter;108.5;97.4;111.5;5.7;1.5;4.1
6710;Shops for personal care;2007;98.5;97.0;101.5;1.8;1.6;0.3
6711;Shops for personal care;2008 January;92.7;97.5;95.0;4.4;1.6;2.7
6712;Shops for personal care;2008 February;91.0;98.3;92.5;5.3;2.1;3.2
6713;Shops for personal care;2008 March;93.8;98.6;95.2;-2.7;2.0;-4.6
6714;Shops for personal care;2008 1st quarter;92.5;98.1;94.3;2.2;1.9;0.3
6715;Shops for personal care;2008 April;96.3;98.2;98.0;5.5;1.1;4.3
6716;Shops for personal care;2008 May;106.2;98.2;108.2;1.9;1.1;0.8
6717;Shops for personal care;2008 June;101.6;98.6;103.1;-5.1;1.6;-6.5
6718;Shops for personal care;2008 2nd quarter;101.4;98.3;103.1;0.5;1.3;-0.7
6719;Shops for personal care;2008 July;103.2;98.8;104.5;6.0;1.4;4.6
6720;Shops for personal care;2008 August;94.1;98.7;95.4;-1.2;1.4;-2.5
6721;Shops for personal care;2008 September;92.2;98.7;93.4;2.6;1.4;1.2
6722;Shops for personal care;2008 3rd quarter;96.5;98.7;97.8;2.5;1.4;1.1
6723;Shops for personal care;2008 October;99.3;99.0;100.3;4.8;1.4;3.3
6724;Shops for personal care;2008 November;97.7;99.3;98.3;-6.4;1.9;-8.2
6725;Shops for personal care;2008 December;128.1;99.0;129.4;1.3;2.0;-0.7
6726;Shops for personal care;2008 4th quarter;108.3;99.1;109.3;-0.2;1.8;-1.9
6727;Shops for personal care;2008;99.7;98.6;101.1;1.2;1.6;-0.4
6728;Shops for personal care;2009 January;93.5;99.1;94.4;0.9;1.6;-0.7
6729;Shops for personal care;2009 February;84.3;99.9;84.4;-7.4;1.5;-8.8
6730;Shops for personal care;2009 March;89.5;99.9;89.6;-4.6;1.4;-5.9
6731;Shops for personal care;2009 1st quarter;89.1;99.6;89.4;-3.7;1.5;-5.1
6732;Shops for personal care;2009 April;93.9;99.3;94.5;-2.5;1.1;-3.5
6733;Shops for personal care;2009 May;103.8;98.9;105.0;-2.3;0.7;-3.0
6734;Shops for personal care;2009 June;103.2;98.6;104.7;1.6;0.0;1.6
6735;Shops for personal care;2009 2nd quarter;100.3;98.9;101.4;-1.1;0.6;-1.7
6736;Shops for personal care;2009 July;104.9;99.7;105.3;1.7;0.9;0.8
6737;Shops for personal care;2009 August;93.9;98.9;94.9;-0.3;0.2;-0.5
6738;Shops for personal care;2009 September;91.5;100.0;91.4;-0.8;1.4;-2.1
6739;Shops for personal care;2009 3rd quarter;96.8;99.6;97.2;0.3;0.8;-0.6
6740;Shops for personal care;2009 October;97.0;100.1;96.9;-2.3;1.1;-3.4
6741;Shops for personal care;2009 November;95.0;99.3;95.7;-2.8;-0.1;-2.7
6742;Shops for personal care;2009 December;131.2;100.3;130.8;2.4;1.3;1.1
6743;Shops for personal care;2009 4th quarter;107.7;99.9;107.9;-0.6;0.8;-1.3
6744;Shops for personal care;2009;98.5;99.5;99.0;-1.2;0.9;-2.1
6745;Shops for personal care;2010 January;97.4;99.4;98.0;4.1;0.3;3.8
6746;Shops for personal care;2010 February;85.3;100.0;85.4;1.2;0.1;1.1
6747;Shops for personal care;2010 March;94.1;99.7;94.4;5.1;-0.2;5.3
6748;Shops for personal care;2010 1st quarter;92.3;99.7;92.5;3.5;0.1;3.5
6749;Shops for personal care;2010 April;92.2;100.3;91.9;-1.8;1.0;-2.8
6750;Shops for personal care;2010 May;100.6;100.3;100.4;-3.1;1.4;-4.4
6751;Shops for personal care;2010 June;106.4;100.3;106.1;3.1;1.8;1.4
6752;Shops for personal care;2010 2nd quarter;99.7;100.3;99.5;-0.5;1.4;-1.9
6753;Shops for personal care;2010 July;106.2;100.5;105.7;1.2;0.8;0.4
6754;Shops for personal care;2010 August;91.4;100.3;91.1;-2.7;1.3;-4.0
6755;Shops for personal care;2010 September;96.0;99.8;96.2;4.9;-0.2;5.2
6756;Shops for personal care;2010 3rd quarter;97.9;100.2;97.7;1.1;0.6;0.5
6757;Shops for personal care;2010 October;96.9;100.1;96.8;-0.1;0.1;-0.1
6758;Shops for personal care;2010 November;102.2;99.4;102.8;7.6;0.2;7.4
6759;Shops for personal care;2010 December;131.3;99.9;131.4;0.1;-0.3;0.5
6760;Shops for personal care;2010 4th quarter;110.1;99.8;110.3;2.3;0.0;2.3
6761;Shops for personal care;2010;100.0;100.0;100.0;1.6;0.5;1.0
6762;Shops for personal care;2011 January;92.0;99.4;92.6;-5.5;-0.1;-5.4
6763;Shops for personal care;2011 February;88.7;99.4;89.3;4.0;-0.6;4.6
6764;Shops for personal care;2011 March;96.0;100.3;95.6;2.0;0.6;1.4
6765;Shops for personal care;2011 1st quarter;92.2;99.7;92.5;0.0;0.0;0.0
6766;Shops for personal care;2011 April;96.9;99.6;97.2;5.1;-0.7;5.8
6767;Shops for personal care;2011 May;105.1;100.1;104.9;4.4;-0.1;4.5
6768;Shops for personal care;2011 June;105.9;100.6;105.3;-0.5;0.3;-0.8
6769;Shops for personal care;2011 2nd quarter;102.6;100.1;102.5;2.9;-0.2;3.1
6770;Shops for personal care;2011 July;102.6;99.7;102.9;-3.4;-0.8;-2.6
6771;Shops for personal care;2011 August;97.5;100.3;97.2;6.7;0.0;6.7
6772;Shops for personal care;2011 September;94.5;99.8;94.7;-1.6;0.0;-1.6
6773;Shops for personal care;2011 3rd quarter;98.2;99.9;98.3;0.3;-0.2;0.6
6774;Shops for personal care;2011 October;95.8;100.8;95.0;-1.2;0.7;-1.8
6775;Shops for personal care;2011 November;104.7;100.4;104.3;2.5;0.9;1.5
6776;Shops for personal care;2011 December;135.0;99.7;135.4;2.8;-0.2;3.0
6777;Shops for personal care;2011 4th quarter;111.8;100.3;111.5;1.5;0.5;1.1
6778;Shops for personal care;2011;101.2;100.0;101.2;1.2;0.0;1.2
6779;Shops for personal care;2012 January;95.7;98.7;97.0;3.9;-0.7;4.7
6780;Shops for personal care;2012 February;94.0;100.9;93.1;5.9;1.5;4.3
6781;Shops for personal care;2012 March;98.5;100.7;97.8;2.6;0.4;2.2
6782;Shops for personal care;2012 1st quarter;96.0;100.1;95.9;4.1;0.4;3.7
