ID;Bedrijfsgroepen;WarmtekrachtkoppelingWKK;TypenInstallatie;Perioden;InzetTotaal_1;InzetVanAardgas_2;InzetVanStookolie_3;InzetVanSteenkool_4;InzetVanOverigeBrandstoffen_5;InzetTotaal_6;InzetVanAardgas_7;InzetVanStookolie_8;InzetVanSteenkool_9;InzetVanOverigeBrandstoffen_10;ProductieTotaal_11;ProductieVanElektriciteit_12;ProductieVanWarmte_13;ProductieTotaal_14;ProductieVanElektriciteit_15;ProductieVanWarmte_16;ElektrischVermogen_17;ThermischVermogen_18;Installaties_19
4188;Voedings- en genotmiddelen;Installaties met WKK;Gasmotor;2000;767.0;23323.0;;;28.0;767.0;738.0;;;28.0;631.0;68473.0;385.0;631.0;247.0;385.0;20.0;111729.0;40.0
4189;Voedings- en genotmiddelen;Installaties met WKK;Gasmotor;2001;903.0;27440.0;;;35.0;903.0;868.0;;;35.0;735.0;82840.0;437.0;735.0;298.0;437.0;20.0;113770.0;41.0
4190;Voedings- en genotmiddelen;Installaties met WKK;Gasmotor;2002;830.0;25114.0;;;35.0;830.0;795.0;;;35.0;651.0;74394.0;383.0;651.0;268.0;383.0;20.0;113770.0;41.0
4191;Voedings- en genotmiddelen;Installaties met WKK;Gasmotor;2003;936.0;28228.0;;;43.0;936.0;893.0;;;43.0;748.0;88335.0;430.0;748.0;318.0;430.0;19.0;105847.0;37.0
4192;Voedings- en genotmiddelen;Installaties met WKK;Gasmotor;2004;779.0;23500.0;;;35.0;779.0;744.0;;;35.0;639.0;72304.0;379.0;639.0;260.0;379.0;19.0;105847.0;37.0
4193;Voedings- en genotmiddelen;Installaties met WKK;Gasmotor;2005;786.0;23741.0;;;35.0;786.0;751.0;;;35.0;655.0;75300.0;384.0;655.0;271.0;384.0;20.0;110467.0;37.0
4194;Voedings- en genotmiddelen;Installaties met WKK;Gasmotor;2006;844.0;25355.0;;;41.0;844.0;802.0;;;41.0;699.0;80208.0;410.0;699.0;289.0;410.0;20.0;111228.0;37.0
4195;Voedings- en genotmiddelen;Installaties met WKK;Gasmotor;2007;794.0;22845.0;;;70.0;794.0;723.0;;;70.0;687.0;73649.0;422.0;687.0;265.0;422.0;21.0;115302.0;39.0
4196;Voedings- en genotmiddelen;Installaties met WKK;Gasmotor;2008;676.0;17700.0;;;116.0;676.0;560.0;;;116.0;527.0;58382.0;316.0;527.0;210.0;316.0;21.0;115302.0;39.0
4197;Voedings- en genotmiddelen;Installaties met WKK;Gasmotor;2009;535.0;13078.0;;;121.0;535.0;414.0;;;121.0;414.0;49394.0;236.0;414.0;178.0;236.0;18.0;96483.0;34.0
4198;Voedings- en genotmiddelen;Installaties met WKK;Gasmotor;2010;543.0;12783.0;;;138.0;543.0;405.0;;;138.0;397.0;50061.0;217.0;397.0;180.0;217.0;19.0;102073.0;34.0
4199;Voedings- en genotmiddelen;Installaties met WKK;Gasmotor;2011;626.0;17507.0;;;72.0;626.0;554.0;;;72.0;549.0;61016.0;330.0;549.0;220.0;330.0;20.0;106440.0;37.0
4200;Voedings- en genotmiddelen;Installaties met WKK;Gasmotor;2012;527.0;13568.0;;;98.0;527.0;429.0;;;98.0;421.0;47273.0;251.0;421.0;170.0;251.0;19.0;105041.0;34.0
4201;Voedings- en genotmiddelen;Installaties met WKK;Gasmotor;2013;533.0;14598.0;;;71.0;533.0;462.0;;;71.0;498.0;41033.0;350.0;498.0;148.0;350.0;19.0;101573.0;32.0
4202;Voedings- en genotmiddelen;Installaties met WKK;Gasmotor;2014;386.0;9731.0;;;78.0;386.0;308.0;;;78.0;329.0;38000.0;193.0;329.0;137.0;193.0;15.0;82173.0;29.0
4203;Voedings- en genotmiddelen;Installaties met WKK;Gasmotor;2015;1164.0;18092.0;;;591.0;1164.0;573.0;;;591.0;724.0;107572.0;337.0;724.0;387.0;337.0;26.0;69633.0;21.0
4204;Voedings- en genotmiddelen;Installaties met WKK;Gasmotor;2016;1402.0;24442.0;;;628.0;1402.0;774.0;;;628.0;961.0;118566.0;534.0;961.0;427.0;534.0;26.0;69633.0;20.0
4205;Voedings- en genotmiddelen;Installaties met WKK;Gasmotor;2017;964.0;15581.0;;;471.0;964.0;493.0;;;471.0;621.0;86475.0;310.0;621.0;311.0;310.0;23.0;61353.0;18.0
4206;Voedings- en genotmiddelen;Installaties met WKK;Gasmotor;2018;813.0;12135.0;;;429.0;813.0;384.0;;;429.0;509.0;67467.0;266.0;509.0;243.0;266.0;22.0;57033.0;17.0
4207;Voedings- en genotmiddelen;Installaties met WKK;Gasmotor;2019;722.0;6646.0;;;512.0;722.0;210.0;;;512.0;411.0;63885.0;181.0;411.0;230.0;181.0;15.0;41137.0;15.0
4208;Voedings- en genotmiddelen;Installaties met WKK;Gasmotor;2020;720.0;6714.0;;;508.0;720.0;212.0;;;508.0;412.0;64121.0;181.0;412.0;231.0;181.0;15.0;45123.0;13.0
4209;Voedings- en genotmiddelen;Installaties met WKK;Gasmotor;2021;762.0;7847.0;;;513.0;762.0;248.0;;;513.0;457.0;65998.0;219.0;457.0;238.0;219.0;15.0;48410.0;13.0
4210;Voedings- en genotmiddelen;Installaties met WKK;Gasmotor;2022;705.0;7014.0;;;483.0;705.0;222.0;;;483.0;385.0;66366.0;146.0;385.0;239.0;146.0;11.0;51692.0;9.0
4211;Voedings- en genotmiddelen;Installaties met WKK;Gasmotor;2023;1412.0;29178.0;;;488.0;1412.0;923.0;;;488.0;922.0;110810.0;523.0;922.0;399.0;523.0;14.0;404024.0;6.0
4212;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;1998;5598.0;155219.0;;;686.0;5598.0;4913.0;;;686.0;4803.0;164314.0;4211.0;4803.0;592.0;4211.0;109.0;2596000.0;12.0
4213;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;1999;6395.0;175569.0;;;838.0;6395.0;5557.0;;;838.0;5411.0;181987.0;4756.0;5411.0;655.0;4756.0;109.0;2596000.0;12.0
4214;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;2000;5324.0;147084.0;;;668.0;5324.0;4655.0;;;668.0;4540.0;169275.0;3931.0;4540.0;609.0;3931.0;101.0;2421000.0;11.0
4215;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;2001;4872.0;134039.0;;;629.0;4872.0;4242.0;;;629.0;4143.0;153252.0;3591.0;4143.0;552.0;3591.0;101.0;2421000.0;11.0
4216;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;2002;5326.0;150196.0;;;573.0;5326.0;4754.0;;;573.0;4252.0;148518.0;3717.0;4252.0;535.0;3717.0;101.0;2421000.0;11.0
4217;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;2003;5522.0;155236.0;;;609.0;5522.0;4913.0;;;609.0;4512.0;155595.0;3952.0;4512.0;560.0;3952.0;101.0;2421000.0;11.0
4218;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;2004;5294.0;148931.0;;;580.0;5294.0;4714.0;;;580.0;4074.0;156460.0;3511.0;4074.0;563.0;3511.0;101.0;2421000.0;11.0
4219;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;2005;3950.0;114832.0;;;316.0;3950.0;3634.0;;;316.0;3216.0;133646.0;2735.0;3216.0;481.0;2735.0;86.0;2057000.0;9.0
4220;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;2006;4087.0;120306.0;;;279.0;4087.0;3808.0;;;279.0;3206.0;135222.0;2720.0;3206.0;487.0;2720.0;86.0;2057000.0;9.0
4221;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;2007;3764.0;110958.0;;;252.0;3764.0;3512.0;;;252.0;3009.0;141643.0;2499.0;3009.0;510.0;2499.0;74.0;1482000.0;8.0
4222;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;2008;3382.0;96330.0;;;333.0;3382.0;3049.0;;;333.0;2645.0;117696.0;2222.0;2645.0;424.0;2222.0;44.0;1062000.0;5.0
4223;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;2009;4187.0;119505.0;;;404.0;4187.0;3782.0;;;404.0;3143.0;123178.0;2700.0;3143.0;443.0;2700.0;44.0;1062000.0;5.0
4224;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;2010;3165.0;90578.0;;;298.0;3165.0;2867.0;;;298.0;2437.0;123839.0;1992.0;2437.0;446.0;1992.0;44.0;1062000.0;5.0
4225;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;2011;4451.0;129060.0;;;366.0;4451.0;4085.0;;;366.0;3486.0;141041.0;2978.0;3486.0;508.0;2978.0;44.0;1062000.0;5.0
4226;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;2012;3512.0;100035.0;;;346.0;3512.0;3166.0;;;346.0;2728.0;115637.0;2311.0;2728.0;416.0;2311.0;44.0;1062000.0;5.0
4227;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;2013;4133.0;106606.0;;;759.0;4133.0;3374.0;;;759.0;3119.0;123840.0;2673.0;3119.0;446.0;2673.0;44.0;1062000.0;5.0
4228;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;2014;4559.0;125732.0;;;580.0;4559.0;3979.0;;;580.0;3997.0;145824.0;3472.0;3997.0;525.0;3472.0;44.0;1062000.0;5.0
4229;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;2015;3552.0;112243.0;;;;3552.0;3552.0;;;;2601.0;129556.0;2135.0;2601.0;466.0;2135.0;65.0;1062000.0;5.0
4230;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;2016;2204.0;69629.0;;;;2204.0;2204.0;;;;1757.0;114724.0;1344.0;1757.0;413.0;1344.0;65.0;1062000.0;5.0
4231;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;2017;2408.0;76081.0;;;;2408.0;2408.0;;;;2189.0;119914.0;1757.0;2189.0;432.0;1757.0;65.0;1062000.0;5.0
4232;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;2018;4585.0;137084.0;;;246.0;4585.0;4339.0;;;246.0;3980.0;165451.0;3384.0;3980.0;596.0;3384.0;65.0;1062000.0;5.0
4233;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;2019;3792.0;110616.0;;;291.0;3792.0;3501.0;;;291.0;3237.0;134262.0;2754.0;3237.0;483.0;2754.0;65.0;1071360.0;6.0
4234;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;2020;3679.0;106051.0;;;323.0;3679.0;3357.0;;;323.0;3188.0;130839.0;2717.0;3188.0;471.0;2717.0;65.0;1961360.0;6.0
4235;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;2021;4208.0;122722.0;;;324.0;4208.0;3884.0;;;324.0;3403.0;142071.0;2892.0;3403.0;511.0;2892.0;65.0;1961360.0;6.0
4236;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;2022;3745.0;108667.0;;;305.0;3745.0;3439.0;;;305.0;2996.0;124612.0;2547.0;2996.0;449.0;2547.0;65.0;1961360.0;6.0
4237;Voedings- en genotmiddelen;Installaties met WKK;Stoomturbine;2023;3937.0;115242.0;;;289.0;3937.0;3647.0;;;289.0;3043.0;123617.0;2598.0;3043.0;445.0;2598.0;69.0;1961360.0;6.0
4238;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;1998;17669.0;558028.0;;;7.0;17669.0;17662.0;;;7.0;12728.0;1424064.0;7601.0;12728.0;5127.0;7601.0;246.0;1779045.0;10.0
4239;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;1999;17937.0;565108.0;;;51.0;17937.0;17886.0;;;51.0;12493.0;1436688.0;7321.0;12493.0;5172.0;7321.0;246.0;1779045.0;10.0
4240;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;2000;19207.0;605111.0;;;55.0;19207.0;19152.0;;;55.0;13769.0;1526126.0;8275.0;13769.0;5494.0;8275.0;260.0;1932705.0;12.0
4241;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;2001;18626.0;586689.0;;;57.0;18626.0;18569.0;;;57.0;13369.0;1408876.0;8297.0;13369.0;5072.0;8297.0;257.0;1926132.0;11.0
4242;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;2002;18529.0;584555.0;;;28.0;18529.0;18501.0;;;28.0;13764.0;1440461.0;8578.0;13764.0;5186.0;8578.0;257.0;1926132.0;11.0
4243;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;2003;16800.0;530355.0;;;14.0;16800.0;16786.0;;;14.0;12459.0;1371529.0;7522.0;12459.0;4938.0;7522.0;257.0;1926132.0;11.0
4244;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;2004;17124.0;539019.0;;;64.0;17124.0;17060.0;;;64.0;11977.0;1394706.0;6956.0;11977.0;5021.0;6956.0;257.0;1926132.0;11.0
4245;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;2005;14958.0;471472.0;;;36.0;14958.0;14922.0;;;36.0;10525.0;1149829.0;6386.0;10525.0;4139.0;6386.0;258.0;1926132.0;11.0
4246;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;2006;12780.0;403045.0;;;24.0;12780.0;12756.0;;;24.0;9543.0;1037764.0;5807.0;9543.0;3736.0;5807.0;258.0;1926132.0;11.0
4247;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;2007;10720.0;338054.0;;;20.0;10720.0;10699.0;;;20.0;8119.0;719116.0;5530.0;8119.0;2589.0;5530.0;258.0;1926132.0;11.0
4248;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;2008;11454.0;361535.0;;;11.0;11454.0;11443.0;;;11.0;8666.0;778771.0;5863.0;8666.0;2804.0;5863.0;258.0;1926132.0;11.0
4249;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;2009;12219.0;383482.0;;;82.0;12219.0;12137.0;;;82.0;9105.0;988252.0;5547.0;9105.0;3558.0;5547.0;258.0;1953155.0;11.0
4250;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;2010;12361.0;388230.0;;;73.0;12361.0;12287.0;;;73.0;9339.0;1020135.0;5666.0;9339.0;3672.0;5666.0;258.0;1953155.0;11.0
4251;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;2011;11688.0;364651.0;;;147.0;11688.0;11541.0;;;147.0;9293.0;908883.0;6021.0;9293.0;3272.0;6021.0;258.0;1953155.0;11.0
4252;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;2012;8327.0;250257.0;;;407.0;8327.0;7921.0;;;407.0;6827.0;534921.0;4902.0;6827.0;1926.0;4902.0;258.0;1953155.0;11.0
4253;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;2013;7451.0;233373.0;;;64.0;7451.0;7386.0;;;64.0;6366.0;492953.0;4592.0;6366.0;1775.0;4592.0;186.0;1673495.0;9.0
4254;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;2014;8532.0;249954.0;;;621.0;8532.0;7911.0;;;621.0;6752.0;584441.0;4648.0;6752.0;2104.0;4648.0;181.0;1698695.0;9.0
4255;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;2015;7116.0;219160.0;;;180.0;7116.0;6936.0;;;180.0;6150.0;519150.0;4281.0;6150.0;1869.0;4281.0;105.0;1110335.0;7.0
4256;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;2016;6018.0;188574.0;;;50.0;6018.0;5968.0;;;50.0;5107.0;455406.0;3467.0;5107.0;1639.0;3467.0;105.0;1110335.0;7.0
4257;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;2017;5759.0;180327.0;;;51.0;5759.0;5707.0;;;51.0;4194.0;436915.0;2621.0;4194.0;1573.0;2621.0;105.0;1110335.0;7.0
4258;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;2018;5687.0;178263.0;;;45.0;5687.0;5642.0;;;45.0;4290.0;399931.0;2850.0;4290.0;1440.0;2850.0;91.0;943835.0;6.0
4259;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;2019;5011.0;156917.0;;;45.0;5011.0;4966.0;;;45.0;4427.0;377541.0;3068.0;4427.0;1359.0;3068.0;91.0;943835.0;6.0
4260;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;2020;5167.0;161761.0;145.0;;42.0;5167.0;5120.0;6.0;;42.0;4651.0;401397.0;3206.0;4651.0;1445.0;3206.0;91.0;929796.0;6.0
4261;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;2021;4776.0;148930.0;;;63.0;4776.0;4714.0;;;63.0;3800.0;359230.0;2506.0;3800.0;1293.0;2506.0;91.0;929796.0;6.0
4262;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;2022;5430.0;170032.0;;;49.0;5430.0;5382.0;;;49.0;4290.0;396438.0;2863.0;4290.0;1427.0;2863.0;98.0;964566.0;7.0
4263;Voedings- en genotmiddelen;Installaties met WKK;Steg-eenheid;2023;4376.0;136535.0;;;55.0;4376.0;4321.0;;;55.0;3490.0;311573.0;2368.0;3490.0;1122.0;2368.0;78.0;2120220.0;6.0
4264;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;1998;16182.0;511264.0;;;;16182.0;16182.0;;;;13518.0;968515.0;10031.0;13518.0;3487.0;10031.0;170.0;2369992.0;29.0
4265;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;1999;16007.0;504026.0;;;54.0;16007.0;15952.0;;;54.0;13269.0;944551.0;9869.0;13269.0;3400.0;9869.0;173.0;2386820.0;29.0
4266;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;2000;17144.0;539444.0;;;71.0;17144.0;17073.0;;;71.0;13913.0;1038654.0;10174.0;13913.0;3739.0;10174.0;173.0;2386820.0;29.0
4267;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;2001;16487.0;520922.0;;;;16487.0;16487.0;;;;13808.0;1071430.0;9951.0;13808.0;3857.0;9951.0;173.0;2386820.0;29.0
4268;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;2002;15452.0;488222.0;;;;15452.0;15452.0;;;;12922.0;973141.0;9419.0;12922.0;3503.0;9419.0;168.0;2361620.0;28.0
4269;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;2003;15713.0;496466.0;;;;15713.0;15713.0;;;;12960.0;1022572.0;9279.0;12960.0;3681.0;9279.0;172.0;2359840.0;28.0
4270;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;2004;16089.0;508338.0;;;;16089.0;16089.0;;;;13459.0;1068283.0;9613.0;13459.0;3846.0;9613.0;179.0;2402590.0;29.0
4271;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;2005;16244.0;513227.0;;;;16244.0;16244.0;;;;13478.0;1100129.0;9517.0;13478.0;3960.0;9517.0;179.0;2402590.0;29.0
4272;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;2006;15323.0;484138.0;;;;15323.0;15323.0;;;;12729.0;1026280.0;9034.0;12729.0;3695.0;9034.0;179.0;2402590.0;29.0
4273;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;2007;14519.0;458746.0;;;;14519.0;14519.0;;;;12020.0;945428.0;8617.0;12020.0;3404.0;8617.0;170.0;2334720.0;28.0
4274;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;2008;13742.0;434191.0;;;;13742.0;13742.0;;;;11711.0;971424.0;8214.0;11711.0;3497.0;8214.0;170.0;2334720.0;28.0
4275;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;2009;14751.0;466063.0;;;;14751.0;14751.0;;;;12669.0;937597.0;9293.0;12669.0;3375.0;9293.0;170.0;2152970.0;24.0
4276;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;2010;15011.0;474279.0;;;;15011.0;15011.0;;;;12529.0;956400.0;9086.0;12529.0;3443.0;9086.0;165.0;2113742.0;23.0
4277;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;2011;14657.0;461959.0;;;36.0;14657.0;14621.0;;;36.0;12519.0;907907.0;9250.0;12519.0;3268.0;9250.0;165.0;2113742.0;23.0
4278;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;2012;14379.0;454313.0;;;;14379.0;14379.0;;;;12628.0;865244.0;9513.0;12628.0;3115.0;9513.0;165.0;2113742.0;23.0
4279;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;2013;13775.0;434441.0;;;25.0;13775.0;13750.0;;;25.0;11912.0;841006.0;8885.0;11912.0;3028.0;8885.0;165.0;2113742.0;23.0
4280;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;2014;10407.0;327157.0;;;53.0;10407.0;10355.0;;;53.0;8987.0;604461.0;6811.0;8987.0;2176.0;6811.0;136.0;1987742.0;22.0
4281;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;2015;10967.0;344727.0;;;57.0;10967.0;10911.0;;;57.0;9863.0;687993.0;7386.0;9863.0;2477.0;7386.0;127.0;1959463.0;21.0
4282;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;2016;11091.0;348724.0;;;54.0;11091.0;11037.0;;;54.0;10054.0;739706.0;7391.0;10054.0;2663.0;7391.0;150.0;2208932.0;24.0
4283;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;2017;11343.0;356828.0;;;49.0;11343.0;11294.0;;;49.0;10129.0;753855.0;7415.0;10129.0;2714.0;7415.0;150.0;2208932.0;24.0
4284;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;2018;8972.0;281337.0;;;68.0;8972.0;8904.0;;;68.0;7918.0;682886.0;5460.0;7918.0;2458.0;5460.0;134.0;2004812.0;21.0
4285;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;2019;9472.0;297763.0;;;48.0;9472.0;9424.0;;;48.0;8277.0;662139.0;5893.0;8277.0;2384.0;5893.0;144.0;2145212.0;22.0
4286;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;2020;11040.0;347016.0;;;57.0;11040.0;10983.0;;;57.0;9937.0;778559.0;7134.0;9937.0;2803.0;7134.0;139.0;2926552.0;21.0
4287;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;2021;10924.0;343433.0;;;55.0;10924.0;10870.0;;;55.0;9537.0;769193.0;6768.0;9537.0;2769.0;6768.0;139.0;2924788.0;21.0
4288;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;2022;9407.0;294806.0;;;76.0;9407.0;9331.0;;;76.0;7918.0;663352.0;5530.0;7918.0;2388.0;5530.0;131.0;2756916.0;20.0
4289;Voedings- en genotmiddelen;Installaties met WKK;Gasturbine;2023;8515.0;267804.0;;;39.0;8515.0;8476.0;;;39.0;6441.0;602039.0;4274.0;6441.0;2167.0;4274.0;124.0;2422368.0;18.0
4290;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;1998;;;;;;;;;;;;;;;;;;;
4291;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;1999;;;;;;;;;;;;;;;;;;;
4292;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;2000;;;;;;;;;;;;;;;;;;;
4293;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;2001;;;;;;;;;;;;;;;;;;;
4294;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;2002;;;;;;;;;;;;;;;;;;;
4295;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;2003;;;;;;;;;;;;;;;;;;;
4296;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;2004;;;;;;;;;;;;;;;;;;;
4297;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;2005;;;;;;;;;;;;;;;;;;;
4298;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;2006;;;;;;;;;;;;;;;;;;;
4299;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;2007;;;;;;;;;;;;;;;;;;;
4300;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;2008;;;;;;;;;;;;;;;;;;;
4301;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;2009;;;;;;;;;;;;;;;;;;;
4302;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;2010;;;;;;;;;;;;;;;;;;;
4303;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;2011;;;;;;;;;;;;;;;;;;;
4304;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;2012;;;;;;;;;;;;;;;;;;;
4305;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;2013;;;;;;;;;;;;;;;;;;;
4306;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;2014;;;;;;;;;;;;;;;;;;;
4307;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;2015;;;;;;;;;;;;;;;;;;;
4308;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;2016;;;;;;;;;;;;;;;;;;;
4309;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;2017;;;;;;;;;;;;;;;;;;;
4310;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;2018;;;;;;;;;;;;;;;;;;;
4311;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;2019;;;;;;;;;;;;;;;;;;;
4312;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;2020;;;;;;;;;;;;;;;;;;;
4313;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;2021;;;;;;;;;;;;;;;;;;;
4314;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;2022;;;;;;;;;;;;;;;;;;;
4315;Voedings- en genotmiddelen;Installaties met WKK;Kerncentrale;2023;;;;;;;;;;;;;;;;;;;
4316;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;1998;;;;;;;;;;;;;;;;;;;
4317;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;1999;;;;;;;;;;;;;;;;;;;
4318;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;2000;;;;;;;;;;;;;;;;;;;
4319;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;2001;;;;;;;;;;;;;;;;;;;
4320;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;2002;;;;;;;;;;;;;;;;;;;
4321;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;2003;;;;;;;;;;;;;;;;;;;
4322;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;2004;;;;;;;;;;;;;;;;;;;
4323;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;2005;;;;;;;;;;;;;;;;;;;
4324;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;2006;;;;;;;;;;;;;;;;;;;
4325;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;2007;;;;;;;;;;;;;;;;;;;
4326;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;2008;;;;;;;;;;;;;;;;;;;
4327;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;2009;;;;;;;;;;;;;;;;;;;
4328;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;2010;;;;;;;;;;;;;;;;;;;
4329;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;2011;;;;;;;;;;;;;;;;;;;
4330;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;2012;;;;;;;;;;;;;;;;;;;
4331;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;2013;;;;;;;;;;;;;;;;;;;
4332;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;2014;;;;;;;;;;;;;;;;;;;
