ID;Projectgrootte;RegioS;Perioden;DoorlooptijdWoningenInMaanden_1;WoningenIngedeeldNaarProjectgrootte_2
1968;6;Zuid-Holland (PV);2008;21;29
1969;6;Zuid-Holland (PV);2009;23;32
1970;6;Zuid-Holland (PV);2010;26;30
1971;6;Zuid-Holland (PV);2011;25;27
1972;6;Zeeland (PV);1995;10;10
1973;6;Zeeland (PV);1996;10;10
1974;6;Zeeland (PV);1997;21;9
1975;6;Zeeland (PV);1998;25;1
1976;6;Zeeland (PV);1999;14;24
1977;6;Zeeland (PV);2000;19;19
1978;6;Zeeland (PV);2001;30;8
1979;6;Zeeland (PV);2002;19;16
1980;6;Zeeland (PV);2003;26;15
1981;6;Zeeland (PV);2004;31;12
1982;6;Zeeland (PV);2005;56;13
1983;6;Zeeland (PV);2006;24;14
1984;6;Zeeland (PV);2007;15;5
1985;6;Zeeland (PV);2008;31;16
1986;6;Zeeland (PV);2009;22;22
1987;6;Zeeland (PV);2010;33;12
1988;6;Zeeland (PV);2011;25;26
1989;6;Noord-Brabant (PV);1995;14;15
1990;6;Noord-Brabant (PV);1996;17;14
1991;6;Noord-Brabant (PV);1997;20;17
1992;6;Noord-Brabant (PV);1998;15;19
1993;6;Noord-Brabant (PV);1999;19;24
1994;6;Noord-Brabant (PV);2000;20;25
1995;6;Noord-Brabant (PV);2001;21;21
1996;6;Noord-Brabant (PV);2002;22;13
1997;6;Noord-Brabant (PV);2003;24;21
1998;6;Noord-Brabant (PV);2004;23;22
1999;6;Noord-Brabant (PV);2005;20;18
2000;6;Noord-Brabant (PV);2006;24;29
2001;6;Noord-Brabant (PV);2007;25;21
2002;6;Noord-Brabant (PV);2008;25;28
2003;6;Noord-Brabant (PV);2009;26;28
2004;6;Noord-Brabant (PV);2010;26;20
2005;6;Noord-Brabant (PV);2011;24;26
2006;6;Limburg (PV);1995;22;7
2007;6;Limburg (PV);1996;13;8
2008;6;Limburg (PV);1997;17;14
2009;6;Limburg (PV);1998;13;11
2010;6;Limburg (PV);1999;21;12
2011;6;Limburg (PV);2000;16;5
2012;6;Limburg (PV);2001;46;9
2013;6;Limburg (PV);2002;16;8
2014;6;Limburg (PV);2003;25;5
2015;6;Limburg (PV);2004;31;14
2016;6;Limburg (PV);2005;21;10
2017;6;Limburg (PV);2006;24;14
2018;6;Limburg (PV);2007;25;18
2019;6;Limburg (PV);2008;21;15
2020;6;Limburg (PV);2009;28;15
2021;6;Limburg (PV);2010;27;19
2022;6;Limburg (PV);2011;32;27
2023;7;Nederland;1995;15;10
2024;7;Nederland;1996;17;10
2025;7;Nederland;1997;18;11
2026;7;Nederland;1998;18;12
2027;7;Nederland;1999;16;13
2028;7;Nederland;2000;22;19
2029;7;Nederland;2001;23;17
2030;7;Nederland;2002;22;16
2031;7;Nederland;2003;23;19
2032;7;Nederland;2004;22;15
2033;7;Nederland;2005;22;17
2034;7;Nederland;2006;23;13
2035;7;Nederland;2007;24;15
2036;7;Nederland;2008;22;17
2037;7;Nederland;2009;25;16
2038;7;Nederland;2010;27;18
2039;7;Nederland;2011;28;14
2040;7;Noord-Nederland (LD);1995;12;2
2041;7;Noord-Nederland (LD);1996;19;4
2042;7;Noord-Nederland (LD);1997;15;3
2043;7;Noord-Nederland (LD);1998;27;1
2044;7;Noord-Nederland (LD);1999;24;5
2045;7;Noord-Nederland (LD);2000;12;0
2046;7;Noord-Nederland (LD);2001;20;2
2047;7;Noord-Nederland (LD);2002;17;6
2048;7;Noord-Nederland (LD);2003;20;4
2049;7;Noord-Nederland (LD);2004;14;2
2050;7;Noord-Nederland (LD);2005;21;1
2051;7;Noord-Nederland (LD);2006;22;1
2052;7;Noord-Nederland (LD);2007;25;3
2053;7;Noord-Nederland (LD);2008;15;9
2054;7;Noord-Nederland (LD);2009;23;7
2055;7;Noord-Nederland (LD);2010;33;8
2056;7;Noord-Nederland (LD);2011;21;6
2057;7;Oost-Nederland (LD);1995;16;8
2058;7;Oost-Nederland (LD);1996;14;4
2059;7;Oost-Nederland (LD);1997;14;13
2060;7;Oost-Nederland (LD);1998;15;11
2061;7;Oost-Nederland (LD);1999;14;17
2062;7;Oost-Nederland (LD);2000;17;15
2063;7;Oost-Nederland (LD);2001;22;17
2064;7;Oost-Nederland (LD);2002;17;5
2065;7;Oost-Nederland (LD);2003;16;13
2066;7;Oost-Nederland (LD);2004;17;14
2067;7;Oost-Nederland (LD);2005;18;13
2068;7;Oost-Nederland (LD);2006;21;7
2069;7;Oost-Nederland (LD);2007;22;9
2070;7;Oost-Nederland (LD);2008;21;10
2071;7;Oost-Nederland (LD);2009;22;14
2072;7;Oost-Nederland (LD);2010;24;12
2073;7;Oost-Nederland (LD);2011;26;9
2074;7;West-Nederland (LD);1995;14;17
2075;7;West-Nederland (LD);1996;17;16
2076;7;West-Nederland (LD);1997;20;14
2077;7;West-Nederland (LD);1998;15;14
2078;7;West-Nederland (LD);1999;16;16
2079;7;West-Nederland (LD);2000;23;27
2080;7;West-Nederland (LD);2001;23;24
2081;7;West-Nederland (LD);2002;22;24
2082;7;West-Nederland (LD);2003;24;28
2083;7;West-Nederland (LD);2004;23;22
2084;7;West-Nederland (LD);2005;24;24
2085;7;West-Nederland (LD);2006;24;19
2086;7;West-Nederland (LD);2007;24;21
2087;7;West-Nederland (LD);2008;22;26
2088;7;West-Nederland (LD);2009;26;21
2089;7;West-Nederland (LD);2010;27;23
2090;7;West-Nederland (LD);2011;29;20
2091;7;Zuid-Nederland (LD);1995;19;4
2092;7;Zuid-Nederland (LD);1996;16;7
2093;7;Zuid-Nederland (LD);1997;19;7
2094;7;Zuid-Nederland (LD);1998;26;14
2095;7;Zuid-Nederland (LD);1999;20;4
2096;7;Zuid-Nederland (LD);2000;19;12
2097;7;Zuid-Nederland (LD);2001;27;7
2098;7;Zuid-Nederland (LD);2002;25;9
2099;7;Zuid-Nederland (LD);2003;23;8
2100;7;Zuid-Nederland (LD);2004;26;7
2101;7;Zuid-Nederland (LD);2005;21;8
2102;7;Zuid-Nederland (LD);2006;23;9
2103;7;Zuid-Nederland (LD);2007;26;12
2104;7;Zuid-Nederland (LD);2008;28;7
2105;7;Zuid-Nederland (LD);2009;29;12
2106;7;Zuid-Nederland (LD);2010;31;14
2107;7;Zuid-Nederland (LD);2011;31;8
2108;7;Groningen (PV);1995;12;7
2109;7;Groningen (PV);1996;15;4
2110;7;Groningen (PV);1997;11;6
2111;7;Groningen (PV);1998;0;0
2112;7;Groningen (PV);1999;37;1
2113;7;Groningen (PV);2000;0;0
2114;7;Groningen (PV);2001;0;0
2115;7;Groningen (PV);2002;7;10
2116;7;Groningen (PV);2003;9;2
2117;7;Groningen (PV);2004;13;4
2118;7;Groningen (PV);2005;29;1
2119;7;Groningen (PV);2006;0;0
2120;7;Groningen (PV);2007;0;0
2121;7;Groningen (PV);2008;14;21
2122;7;Groningen (PV);2009;22;12
2123;7;Groningen (PV);2010;34;11
2124;7;Groningen (PV);2011;25;5
2125;7;Friesland (PV);1995;16;1
2126;7;Friesland (PV);1996;21;3
2127;7;Friesland (PV);1997;20;0
2128;7;Friesland (PV);1998;27;2
2129;7;Friesland (PV);1999;44;1
2130;7;Friesland (PV);2000;12;1
2131;7;Friesland (PV);2001;20;5
2132;7;Friesland (PV);2002;30;8
2133;7;Friesland (PV);2003;19;4
2134;7;Friesland (PV);2004;15;3
2135;7;Friesland (PV);2005;0;0
2136;7;Friesland (PV);2006;22;4
2137;7;Friesland (PV);2007;25;8
2138;7;Friesland (PV);2008;10;0
2139;7;Friesland (PV);2009;16;2
2140;7;Friesland (PV);2010;30;8
2141;7;Friesland (PV);2011;19;10
2142;7;Drenthe (PV);1995;0;0
2143;7;Drenthe (PV);1996;21;4
2144;7;Drenthe (PV);1997;27;2
2145;7;Drenthe (PV);1998;0;0
2146;7;Drenthe (PV);1999;21;11
2147;7;Drenthe (PV);2000;0;0
2148;7;Drenthe (PV);2001;0;0
2149;7;Drenthe (PV);2002;0;0
2150;7;Drenthe (PV);2003;24;6
2151;7;Drenthe (PV);2004;36;0
2152;7;Drenthe (PV);2005;17;3
2153;7;Drenthe (PV);2006;0;0
2154;7;Drenthe (PV);2007;0;0
2155;7;Drenthe (PV);2008;18;2
2156;7;Drenthe (PV);2009;30;3
2157;7;Drenthe (PV);2010;42;3
2158;7;Drenthe (PV);2011;0;0
2159;7;Overijssel (PV);1995;16;3
2160;7;Overijssel (PV);1996;17;3
2161;7;Overijssel (PV);1997;10;17
2162;7;Overijssel (PV);1998;14;17
2163;7;Overijssel (PV);1999;14;8
2164;7;Overijssel (PV);2000;12;5
2165;7;Overijssel (PV);2001;29;15
2166;7;Overijssel (PV);2002;26;9
2167;7;Overijssel (PV);2003;25;7
2168;7;Overijssel (PV);2004;13;9
2169;7;Overijssel (PV);2005;7;9
2170;7;Overijssel (PV);2006;24;9
2171;7;Overijssel (PV);2007;30;5
2172;7;Overijssel (PV);2008;23;10
2173;7;Overijssel (PV);2009;32;5
2174;7;Overijssel (PV);2010;15;6
2175;7;Overijssel (PV);2011;27;8
2176;7;Flevoland (PV);1995;16;23
2177;7;Flevoland (PV);1996;14;3
2178;7;Flevoland (PV);1997;13;17
2179;7;Flevoland (PV);1998;14;10
2180;7;Flevoland (PV);1999;13;47
2181;7;Flevoland (PV);2000;17;43
2182;7;Flevoland (PV);2001;18;30
2183;7;Flevoland (PV);2002;9;7
2184;7;Flevoland (PV);2003;12;30
2185;7;Flevoland (PV);2004;16;31
2186;7;Flevoland (PV);2005;21;13
2187;7;Flevoland (PV);2006;18;15
2188;7;Flevoland (PV);2007;36;12
2189;7;Flevoland (PV);2008;19;7
2190;7;Flevoland (PV);2009;15;13
2191;7;Flevoland (PV);2010;18;16
2192;7;Flevoland (PV);2011;26;5
2193;7;Gelderland (PV);1995;15;2
2194;7;Gelderland (PV);1996;12;5
2195;7;Gelderland (PV);1997;18;8
2196;7;Gelderland (PV);1998;17;9
2197;7;Gelderland (PV);1999;14;9
2198;7;Gelderland (PV);2000;21;4
2199;7;Gelderland (PV);2001;22;9
2200;7;Gelderland (PV);2002;12;3
2201;7;Gelderland (PV);2003;21;7
2202;7;Gelderland (PV);2004;21;11
2203;7;Gelderland (PV);2005;21;16
2204;7;Gelderland (PV);2006;19;4
2205;7;Gelderland (PV);2007;14;11
2206;7;Gelderland (PV);2008;20;11
2207;7;Gelderland (PV);2009;21;17
2208;7;Gelderland (PV);2010;30;14
2209;7;Gelderland (PV);2011;26;11
2210;7;Utrecht (PV);1995;12;8
2211;7;Utrecht (PV);1996;17;22
2212;7;Utrecht (PV);1997;17;22
2213;7;Utrecht (PV);1998;14;20
2214;7;Utrecht (PV);1999;13;15
2215;7;Utrecht (PV);2000;17;19
2216;7;Utrecht (PV);2001;17;29
2217;7;Utrecht (PV);2002;18;26
2218;7;Utrecht (PV);2003;23;22
2219;7;Utrecht (PV);2004;27;14
2220;7;Utrecht (PV);2005;25;11
2221;7;Utrecht (PV);2006;18;18
2222;7;Utrecht (PV);2007;26;22
2223;7;Utrecht (PV);2008;21;28
2224;7;Utrecht (PV);2009;35;14
2225;7;Utrecht (PV);2010;26;16
2226;7;Utrecht (PV);2011;33;13
2227;7;Noord-Holland (PV);1995;16;22
2228;7;Noord-Holland (PV);1996;18;17
2229;7;Noord-Holland (PV);1997;34;15
2230;7;Noord-Holland (PV);1998;14;10
2231;7;Noord-Holland (PV);1999;18;10
2232;7;Noord-Holland (PV);2000;17;15
2233;7;Noord-Holland (PV);2001;27;24
2234;7;Noord-Holland (PV);2002;21;21
2235;7;Noord-Holland (PV);2003;21;31
2236;7;Noord-Holland (PV);2004;21;24
2237;7;Noord-Holland (PV);2005;21;33
2238;7;Noord-Holland (PV);2006;25;22
2239;7;Noord-Holland (PV);2007;25;20
2240;7;Noord-Holland (PV);2008;23;28
2241;7;Noord-Holland (PV);2009;22;25
2242;7;Noord-Holland (PV);2010;29;31
2243;7;Noord-Holland (PV);2011;28;20
2244;7;Zuid-Holland (PV);1995;12;19
2245;7;Zuid-Holland (PV);1996;16;14
2246;7;Zuid-Holland (PV);1997;10;12
2247;7;Zuid-Holland (PV);1998;16;15
2248;7;Zuid-Holland (PV);1999;16;23
2249;7;Zuid-Holland (PV);2000;26;39
2250;7;Zuid-Holland (PV);2001;22;25
2251;7;Zuid-Holland (PV);2002;24;27
2252;7;Zuid-Holland (PV);2003;28;28
2253;7;Zuid-Holland (PV);2004;23;25
2254;7;Zuid-Holland (PV);2005;26;24
2255;7;Zuid-Holland (PV);2006;24;19
2256;7;Zuid-Holland (PV);2007;23;23
2257;7;Zuid-Holland (PV);2008;22;25
2258;7;Zuid-Holland (PV);2009;27;23
2259;7;Zuid-Holland (PV);2010;25;21
2260;7;Zuid-Holland (PV);2011;28;23
2261;7;Zeeland (PV);1995;0;0
2262;7;Zeeland (PV);1996;0;0
2263;7;Zeeland (PV);1997;0;0
2264;7;Zeeland (PV);1998;5;9
2265;7;Zeeland (PV);1999;9;3
2266;7;Zeeland (PV);2000;0;0
2267;7;Zeeland (PV);2001;32;1
2268;7;Zeeland (PV);2002;29;2
2269;7;Zeeland (PV);2003;23;16
2270;7;Zeeland (PV);2004;16;14
2271;7;Zeeland (PV);2005;26;12
2272;7;Zeeland (PV);2006;0;0
2273;7;Zeeland (PV);2007;0;0
2274;7;Zeeland (PV);2008;0;0
2275;7;Zeeland (PV);2009;42;0
2276;7;Zeeland (PV);2010;18;6
2277;7;Zeeland (PV);2011;23;9
2278;7;Noord-Brabant (PV);1995;19;5
2279;7;Noord-Brabant (PV);1996;14;7
2280;7;Noord-Brabant (PV);1997;18;8
2281;7;Noord-Brabant (PV);1998;26;16
2282;7;Noord-Brabant (PV);1999;20;6
2283;7;Noord-Brabant (PV);2000;21;12
2284;7;Noord-Brabant (PV);2001;27;10
2285;7;Noord-Brabant (PV);2002;25;8
2286;7;Noord-Brabant (PV);2003;20;10
2287;7;Noord-Brabant (PV);2004;23;9
2288;7;Noord-Brabant (PV);2005;21;12
2289;7;Noord-Brabant (PV);2006;26;9
2290;7;Noord-Brabant (PV);2007;27;14
2291;7;Noord-Brabant (PV);2008;28;9
2292;7;Noord-Brabant (PV);2009;25;12
2293;7;Noord-Brabant (PV);2010;30;15
2294;7;Noord-Brabant (PV);2011;30;9
2295;7;Limburg (PV);1995;0;0
2296;7;Limburg (PV);1996;21;5
2297;7;Limburg (PV);1997;21;7
2298;7;Limburg (PV);1998;24;4
2299;7;Limburg (PV);1999;23;1
2300;7;Limburg (PV);2000;13;12
2301;7;Limburg (PV);2001;0;0
2302;7;Limburg (PV);2002;26;10
2303;7;Limburg (PV);2003;75;1
2304;7;Limburg (PV);2004;45;4
2305;7;Limburg (PV);2005;0;0
2306;7;Limburg (PV);2006;13;8
2307;7;Limburg (PV);2007;19;9
2308;7;Limburg (PV);2008;38;1
2309;7;Limburg (PV);2009;42;11
2310;7;Limburg (PV);2010;35;11
2311;7;Limburg (PV);2011;38;4
2312;8;Nederland;1995;14;3
2313;8;Nederland;1996;19;5
2314;8;Nederland;1997;18;4
2315;8;Nederland;1998;26;5
2316;8;Nederland;1999;19;3
2317;8;Nederland;2000;26;4
2318;8;Nederland;2001;20;4
2319;8;Nederland;2002;32;4
2320;8;Nederland;2003;24;5
2321;8;Nederland;2004;24;4
2322;8;Nederland;2005;24;6
2323;8;Nederland;2006;29;6
2324;8;Nederland;2007;27;6
2325;8;Nederland;2008;33;4
2326;8;Nederland;2009;35;8
2327;8;Nederland;2010;31;7
2328;8;Nederland;2011;29;7
2329;8;Noord-Nederland (LD);1995;0;0
2330;8;Noord-Nederland (LD);1996;13;3
2331;8;Noord-Nederland (LD);1997;18;1
2332;8;Noord-Nederland (LD);1998;24;1
2333;8;Noord-Nederland (LD);1999;0;0
2334;8;Noord-Nederland (LD);2000;0;0
2335;8;Noord-Nederland (LD);2001;0;0
2336;8;Noord-Nederland (LD);2002;0;0
2337;8;Noord-Nederland (LD);2003;0;0
2338;8;Noord-Nederland (LD);2004;0;0
2339;8;Noord-Nederland (LD);2005;0;0
2340;8;Noord-Nederland (LD);2006;0;0
2341;8;Noord-Nederland (LD);2007;0;0
2342;8;Noord-Nederland (LD);2008;0;0
2343;8;Noord-Nederland (LD);2009;0;0
2344;8;Noord-Nederland (LD);2010;26;5
2345;8;Noord-Nederland (LD);2011;6;8
2346;8;Oost-Nederland (LD);1995;17;3
2347;8;Oost-Nederland (LD);1996;18;4
2348;8;Oost-Nederland (LD);1997;16;6
2349;8;Oost-Nederland (LD);1998;13;5
2350;8;Oost-Nederland (LD);1999;19;2
2351;8;Oost-Nederland (LD);2000;16;2
2352;8;Oost-Nederland (LD);2001;12;3
2353;8;Oost-Nederland (LD);2002;44;5
2354;8;Oost-Nederland (LD);2003;26;3
2355;8;Oost-Nederland (LD);2004;25;3
2356;8;Oost-Nederland (LD);2005;15;5
2357;8;Oost-Nederland (LD);2006;24;3
2358;8;Oost-Nederland (LD);2007;0;0
2359;8;Oost-Nederland (LD);2008;39;2
2360;8;Oost-Nederland (LD);2009;0;0
2361;8;Oost-Nederland (LD);2010;42;1
2362;8;Oost-Nederland (LD);2011;17;1
2363;8;West-Nederland (LD);1995;13;5
2364;8;West-Nederland (LD);1996;20;8
2365;8;West-Nederland (LD);1997;19;5
2366;8;West-Nederland (LD);1998;31;7
2367;8;West-Nederland (LD);1999;18;6
2368;8;West-Nederland (LD);2000;27;7
2369;8;West-Nederland (LD);2001;21;5
2370;8;West-Nederland (LD);2002;29;6
2371;8;West-Nederland (LD);2003;24;6
2372;8;West-Nederland (LD);2004;22;5
2373;8;West-Nederland (LD);2005;26;8
2374;8;West-Nederland (LD);2006;29;11
2375;8;West-Nederland (LD);2007;26;11
2376;8;West-Nederland (LD);2008;32;7
2377;8;West-Nederland (LD);2009;34;14
2378;8;West-Nederland (LD);2010;30;12
2379;8;West-Nederland (LD);2011;30;12
2380;8;Zuid-Nederland (LD);1995;0;0
2381;8;Zuid-Nederland (LD);1996;19;1
2382;8;Zuid-Nederland (LD);1997;0;0
2383;8;Zuid-Nederland (LD);1998;20;2
2384;8;Zuid-Nederland (LD);1999;23;2
2385;8;Zuid-Nederland (LD);2000;0;0
2386;8;Zuid-Nederland (LD);2001;25;1
2387;8;Zuid-Nederland (LD);2002;19;1
2388;8;Zuid-Nederland (LD);2003;18;5
2389;8;Zuid-Nederland (LD);2004;27;7
2390;8;Zuid-Nederland (LD);2005;23;6
2391;8;Zuid-Nederland (LD);2006;38;1
2392;8;Zuid-Nederland (LD);2007;43;2
2393;8;Zuid-Nederland (LD);2008;59;0
2394;8;Zuid-Nederland (LD);2009;43;5
2395;8;Zuid-Nederland (LD);2010;38;4
2396;8;Zuid-Nederland (LD);2011;45;3
2397;8;Groningen (PV);1995;0;0
2398;8;Groningen (PV);1996;13;9
2399;8;Groningen (PV);1997;18;3
2400;8;Groningen (PV);1998;24;4
2401;8;Groningen (PV);1999;0;0
2402;8;Groningen (PV);2000;0;0
2403;8;Groningen (PV);2001;0;0
2404;8;Groningen (PV);2002;0;0
2405;8;Groningen (PV);2003;0;0
2406;8;Groningen (PV);2004;0;0
2407;8;Groningen (PV);2005;0;0
2408;8;Groningen (PV);2006;0;0
2409;8;Groningen (PV);2007;0;0
2410;8;Groningen (PV);2008;0;0
2411;8;Groningen (PV);2009;0;0
2412;8;Groningen (PV);2010;26;14
2413;8;Groningen (PV);2011;6;18
2414;8;Friesland (PV);1995;0;0
2415;8;Friesland (PV);1996;0;0
2416;8;Friesland (PV);1997;0;0
2417;8;Friesland (PV);1998;0;0
2418;8;Friesland (PV);1999;0;0
2419;8;Friesland (PV);2000;0;0
2420;8;Friesland (PV);2001;0;0
2421;8;Friesland (PV);2002;0;0
2422;8;Friesland (PV);2003;0;0
2423;8;Friesland (PV);2004;0;0
2424;8;Friesland (PV);2005;0;0
2425;8;Friesland (PV);2006;0;0
2426;8;Friesland (PV);2007;0;0
2427;8;Friesland (PV);2008;0;0
2428;8;Friesland (PV);2009;0;0
2429;8;Friesland (PV);2010;0;0
2430;8;Friesland (PV);2011;0;0
2431;8;Drenthe (PV);1995;0;0
2432;8;Drenthe (PV);1996;0;0
2433;8;Drenthe (PV);1997;0;0
2434;8;Drenthe (PV);1998;0;0
2435;8;Drenthe (PV);1999;0;0
2436;8;Drenthe (PV);2000;0;0
2437;8;Drenthe (PV);2001;0;0
2438;8;Drenthe (PV);2002;0;0
2439;8;Drenthe (PV);2003;0;0
2440;8;Drenthe (PV);2004;0;0
2441;8;Drenthe (PV);2005;0;0
2442;8;Drenthe (PV);2006;0;0
2443;8;Drenthe (PV);2007;0;0
2444;8;Drenthe (PV);2008;0;0
2445;8;Drenthe (PV);2009;0;0
2446;8;Drenthe (PV);2010;0;0
2447;8;Drenthe (PV);2011;0;0
2448;8;Overijssel (PV);1995;25;4
2449;8;Overijssel (PV);1996;21;8
2450;8;Overijssel (PV);1997;18;2
2451;8;Overijssel (PV);1998;12;9
2452;8;Overijssel (PV);1999;24;1
2453;8;Overijssel (PV);2000;0;0
2454;8;Overijssel (PV);2001;0;0
2455;8;Overijssel (PV);2002;87;5
2456;8;Overijssel (PV);2003;100;0
2457;8;Overijssel (PV);2004;25;5
2458;8;Overijssel (PV);2005;1;8
2459;8;Overijssel (PV);2006;0;0
2460;8;Overijssel (PV);2007;0;0
2461;8;Overijssel (PV);2008;32;3
2462;8;Overijssel (PV);2009;0;0
2463;8;Overijssel (PV);2010;0;0
2464;8;Overijssel (PV);2011;0;0
2465;8;Flevoland (PV);1995;2;2
2466;8;Flevoland (PV);1996;16;6
2467;8;Flevoland (PV);1997;15;18
2468;8;Flevoland (PV);1998;10;3
2469;8;Flevoland (PV);1999;17;5
2470;8;Flevoland (PV);2000;19;5
2471;8;Flevoland (PV);2001;24;2
2472;8;Flevoland (PV);2002;27;15
2473;8;Flevoland (PV);2003;25;10
2474;8;Flevoland (PV);2004;21;3
2475;8;Flevoland (PV);2005;33;11
2476;8;Flevoland (PV);2006;0;0
2477;8;Flevoland (PV);2007;0;0
2478;8;Flevoland (PV);2008;0;0
2479;8;Flevoland (PV);2009;0;0
2480;8;Flevoland (PV);2010;0;0
2481;8;Flevoland (PV);2011;0;0
2482;8;Gelderland (PV);1995;16;2
2483;8;Gelderland (PV);1996;0;1
2484;8;Gelderland (PV);1997;19;2
2485;8;Gelderland (PV);1998;15;4
2486;8;Gelderland (PV);1999;0;0
2487;8;Gelderland (PV);2000;3;1
2488;8;Gelderland (PV);2001;10;6
2489;8;Gelderland (PV);2002;19;0
2490;8;Gelderland (PV);2003;0;0
2491;8;Gelderland (PV);2004;28;2
2492;8;Gelderland (PV);2005;38;2
2493;8;Gelderland (PV);2006;24;6
2494;8;Gelderland (PV);2007;0;0
2495;8;Gelderland (PV);2008;48;2
2496;8;Gelderland (PV);2009;0;0
2497;8;Gelderland (PV);2010;42;2
2498;8;Gelderland (PV);2011;17;2
2499;8;Utrecht (PV);1995;8;7
2500;8;Utrecht (PV);1996;15;3
2501;8;Utrecht (PV);1997;17;4
2502;8;Utrecht (PV);1998;33;15
2503;8;Utrecht (PV);1999;21;7
2504;8;Utrecht (PV);2000;17;3
2505;8;Utrecht (PV);2001;25;9
2506;8;Utrecht (PV);2002;9;5
2507;8;Utrecht (PV);2003;57;3
2508;8;Utrecht (PV);2004;14;3
2509;8;Utrecht (PV);2005;21;7
2510;8;Utrecht (PV);2006;20;11
2511;8;Utrecht (PV);2007;0;0
2512;8;Utrecht (PV);2008;32;5
2513;8;Utrecht (PV);2009;35;21
2514;8;Utrecht (PV);2010;0;0
2515;8;Utrecht (PV);2011;31;10
2516;8;Noord-Holland (PV);1995;15;8
2517;8;Noord-Holland (PV);1996;18;9
2518;8;Noord-Holland (PV);1997;19;4
2519;8;Noord-Holland (PV);1998;33;12
2520;8;Noord-Holland (PV);1999;14;7
2521;8;Noord-Holland (PV);2000;14;12
2522;8;Noord-Holland (PV);2001;20;10
2523;8;Noord-Holland (PV);2002;32;9
2524;8;Noord-Holland (PV);2003;20;5
2525;8;Noord-Holland (PV);2004;18;3
2526;8;Noord-Holland (PV);2005;25;8
2527;8;Noord-Holland (PV);2006;22;10
2528;8;Noord-Holland (PV);2007;21;21
2529;8;Noord-Holland (PV);2008;34;11
2530;8;Noord-Holland (PV);2009;37;18
2531;8;Noord-Holland (PV);2010;24;11
2532;8;Noord-Holland (PV);2011;28;15
2533;8;Zuid-Holland (PV);1995;12;3
2534;8;Zuid-Holland (PV);1996;21;11
2535;8;Zuid-Holland (PV);1997;20;7
2536;8;Zuid-Holland (PV);1998;23;3
2537;8;Zuid-Holland (PV);1999;20;5
2538;8;Zuid-Holland (PV);2000;47;6
2539;8;Zuid-Holland (PV);2001;18;1
2540;8;Zuid-Holland (PV);2002;27;4
2541;8;Zuid-Holland (PV);2003;20;8
2542;8;Zuid-Holland (PV);2004;24;7
2543;8;Zuid-Holland (PV);2005;29;9
2544;8;Zuid-Holland (PV);2006;37;12
2545;8;Zuid-Holland (PV);2007;38;6
2546;8;Zuid-Holland (PV);2008;29;6
2547;8;Zuid-Holland (PV);2009;29;9
2548;8;Zuid-Holland (PV);2010;32;17
2549;8;Zuid-Holland (PV);2011;31;12
2550;8;Zeeland (PV);1995;0;0
2551;8;Zeeland (PV);1996;0;0
2552;8;Zeeland (PV);1997;0;0
2553;8;Zeeland (PV);1998;0;0
2554;8;Zeeland (PV);1999;0;0
2555;8;Zeeland (PV);2000;0;0
2556;8;Zeeland (PV);2001;0;0
2557;8;Zeeland (PV);2002;61;10
2558;8;Zeeland (PV);2003;73;5
2559;8;Zeeland (PV);2004;91;1
2560;8;Zeeland (PV);2005;103;0
2561;8;Zeeland (PV);2006;0;0
2562;8;Zeeland (PV);2007;0;0
2563;8;Zeeland (PV);2008;0;0
2564;8;Zeeland (PV);2009;0;0
2565;8;Zeeland (PV);2010;0;0
2566;8;Zeeland (PV);2011;0;0
2567;8;Noord-Brabant (PV);1995;0;0
2568;8;Noord-Brabant (PV);1996;19;2
2569;8;Noord-Brabant (PV);1997;0;0
2570;8;Noord-Brabant (PV);1998;20;3
2571;8;Noord-Brabant (PV);1999;41;2
2572;8;Noord-Brabant (PV);2000;0;0
2573;8;Noord-Brabant (PV);2001;0;0
2574;8;Noord-Brabant (PV);2002;19;1
2575;8;Noord-Brabant (PV);2003;18;7
2576;8;Noord-Brabant (PV);2004;27;9
2577;8;Noord-Brabant (PV);2005;23;6
2578;8;Noord-Brabant (PV);2006;38;1
2579;8;Noord-Brabant (PV);2007;50;1
2580;8;Noord-Brabant (PV);2008;59;0
2581;8;Noord-Brabant (PV);2009;43;6
2582;8;Noord-Brabant (PV);2010;38;5
2583;8;Noord-Brabant (PV);2011;45;4
2584;8;Limburg (PV);1995;0;0
2585;8;Limburg (PV);1996;0;0
2586;8;Limburg (PV);1997;0;0
2587;8;Limburg (PV);1998;0;0
2588;8;Limburg (PV);1999;0;4
2589;8;Limburg (PV);2000;0;0
2590;8;Limburg (PV);2001;25;3
2591;8;Limburg (PV);2002;0;0
2592;8;Limburg (PV);2003;0;0
2593;8;Limburg (PV);2004;0;0
2594;8;Limburg (PV);2005;22;6
2595;8;Limburg (PV);2006;0;0
2596;8;Limburg (PV);2007;40;5
2597;8;Limburg (PV);2008;0;0
2598;8;Limburg (PV);2009;0;0
2599;8;Limburg (PV);2010;0;0
2600;8;Limburg (PV);2011;0;0
