ID;RegioS;Code_1;Naam_2;SorteringNaam_3;Code_4;Naam_5;Code_6;Naam_7;Code_8;Naam_9;Code_10;Naam_11;Code_12;Naam_13;Code_14;Naam_15;Code_16;Naam_17;Code_18;Naam_19;Code_20;Naam_21;Code_22;Naam_23;Code_24;Naam_25;Code_26;Naam_27;Code_28;Naam_29;Code_30;Naam_31;Code_32;Naam_33;Code_34;Naam_35;Code_36;Naam_37;Code_38;Naam_39;Code_40;Naam_41;Code_42;Naam_43;Code_44;Naam_45;Code_46;Naam_47;Code_48;Omschrijving_49;Code_50;Omschrijving_51;Inwonertal_52;Omgevingsadressendichtheid_53
335;Tytsjerksteradiel;GM0737    ;Tytsjerksteradiel                                 ;Tytsjerksteradiel                                 ;AR17      ;Leeuwarden                                        ;CR04      ;Noord-Friesland                                   ;CS040     ;Noord-Friesland                                   ;CP0400    ;Noord-Friesland                                   ;GG7206    ;GGD Fryslân                                       ;KK01      ;Noord-Nederland                                   ;LB2103    ;De Wouden                                         ;LG03      ;Noordelijk Weidegebied                            ;LD01      ;Noord-Nederland                                   ;NENL1     ;Noord-Nederland                                   ;NTNL12    ;Friesland (NL)                                    ;NDNL121   ;Noord-Friesland                                   ;RE01      ;Noord-Nederland                                   ;PV21      ;Friesland                                         ;RT05      ;Leeuwarden                                        ;RP04      ;Fryslân                                           ;TR05      ;Meren in Gron., Friesl., N.W.-Overijssel          ;VR02      ;Fryslân                                           ;WG06      ;Friesland-Oost                                    ;ZK08      ;Friesland                                         ;GA00      ;Niet van toepassing                               ;SG02      ;Leeuwarden                                        ;4;20 000 tot 50 000 inwoners                        ;5;Niet stedelijk           ;31979;420
336;Ubbergen;GM0282    ;Ubbergen                                          ;Ubbergen                                          ;AR05      ;Arnhem                                            ;CR15      ;Arnhem/Nijmegen                                   ;CS150     ;Arnhem/Nijmegen                                   ;CP1500    ;Arnhem/Nijmegen                                   ;GG2106    ;GGD Regio Nijmegen                                ;KK09      ;Centraal Gelderland                               ;LB2503    ;Zuidelijk Gelderland                              ;LG04      ;Oostelijk Veehouderijgebied                       ;LD02      ;Oost-Nederland                                    ;NENL2     ;Oost-Nederland                                    ;NTNL22    ;Gelderland                                        ;NDNL226   ;Arnhem/Nijmegen                                   ;RE02      ;Oost-Nederland                                    ;PV25      ;Gelderland                                        ;RT02      ;Arnhem                                            ;RP13      ;Nijmegen                                          ;TR14      ;O.-Brabant, N.- en M.-Limburg, Nijmegen           ;VR08      ;Gelderland-Zuid                                   ;WG14      ;Arnhem/Nijmegen                                   ;ZK16      ;Nijmegen                                          ;GA00      ;Niet van toepassing                               ;SG07      ;Nijmegen                                          ;2;5 000 tot 10 000 inwoners                         ;5;Niet stedelijk           ;9504;360
337;Uden;GM0856    ;Uden                                              ;Uden                                              ;AR01      ;'s-Hertogenbosch                                  ;CR35      ;Noordoost-Noord-Brabant                           ;CS352     ;Overig Noordoost-Noord-Brabant                    ;CP3520    ;Overig Noordoost-Noord-Brabant                    ;GG5406    ;GGD Hart voor Brabant                             ;KK17      ;Brabant                                           ;LB3010    ;Westelijk Peelgebied                              ;LG13      ;Zuidelijk Veehouderijgebied                       ;LD04      ;Zuid-Nederland                                    ;NENL4     ;Zuid-Nederland                                    ;NTNL41    ;Noord-Brabant                                     ;NDNL413   ;Noordoost-Noord-Brabant                           ;RE09      ;Oost-Brabant                                      ;PV30      ;Noord-Brabant                                     ;RT01      ;'s-Hertogenbosch                                  ;RP27      ;Noordoost-Brabant                                 ;TR14      ;O.-Brabant, N.- en M.-Limburg, Nijmegen           ;VR21      ;Brabant-Noord                                     ;WG36      ;Noordoost-Brabant                                 ;ZK19      ;Noordoost-Brabant                                 ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;4;20 000 tot 50 000 inwoners                        ;3;Matig stedelijk          ;40948;1280
338;Uitgeest;GM0450    ;Uitgeest                                          ;Uitgeest                                          ;AR15      ;Haarlem                                           ;CR20      ;IJmond                                            ;CS200     ;IJmond                                            ;CP2000    ;IJmond                                            ;GG3109    ;GGD Kennemerland                                  ;KK34      ;Amsterdam                                         ;LB2706    ;Waterland en N.-Hollandse Droogmakerijen          ;LG08      ;Waterland en Droogmakerijen                       ;LD03      ;West-Nederland                                    ;NENL3     ;West-Nederland                                    ;NTNL32    ;Noord-Holland                                     ;NDNL323   ;IJmond                                            ;RE04      ;Noord-Holland                                     ;PV27      ;Noord-Holland                                     ;RT04      ;Amsterdam                                         ;RP20      ;Zuidelijk Noord-Holland                           ;TR06      ;Hollands-Utrechtse meren                          ;VR12      ;Kennemerland                                      ;WG25      ;West-Kennnemerland                                ;ZK11      ;Kennemerland                                      ;GA00      ;Niet van toepassing                               ;SG11      ;Haarlem                                           ;3;10 000 tot 20 000 inwoners                        ;3;Matig stedelijk          ;13061;1007
339;Uithoorn;GM0451    ;Uithoorn                                          ;Uithoorn                                          ;AR13      ;Amsterdam                                         ;CR23      ;Groot-Amsterdam                                   ;CS232     ;Overig Groot-Amsterdam                            ;CP2323    ;Haarlemmermeer en omgeving                        ;GG3406    ;GGD Amsterdam                                     ;KK34      ;Amsterdam                                         ;LB2703    ;Amstelland en Aalsmeer                            ;LG07      ;Westelijk Holland                                 ;LD03      ;West-Nederland                                    ;NENL3     ;West-Nederland                                    ;NTNL32    ;Noord-Holland                                     ;NDNL326   ;Groot-Amsterdam                                   ;RE05      ;Amsterdam                                         ;PV27      ;Noord-Holland                                     ;RT04      ;Amsterdam                                         ;RP20      ;Zuidelijk Noord-Holland                           ;TR17      ;Overig Nederland                                  ;VR13      ;Amsterdam-Amstelland                              ;WG21      ;Agglomeratie Amsterdam                            ;ZK01      ;Amstelland en De Meerlanden                       ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;4;20 000 tot 50 000 inwoners                        ;3;Matig stedelijk          ;28387;1394
340;Urk;GM0184    ;Urk                                               ;Urk                                               ;AR07      ;Zwolle/Lelystad                                   ;CR40      ;Flevoland                                         ;CS400     ;Flevoland                                         ;CP4003    ;Noordoostpolder en Urk                            ;GG2209    ;GGD Flevoland                                     ;KK32      ;Gooi-, Eem- en Flevoland                          ;LB2401    ;Noordoostelijke Polder                            ;LG06      ;IJsselmeerpolders                                 ;LD02      ;Oost-Nederland                                    ;NENL2     ;Oost-Nederland                                    ;NTNL23    ;Flevoland                                         ;NDNL230   ;Flevoland                                         ;RE03      ;Midden-Nederland                                  ;PV24      ;Flevoland                                         ;RT02      ;Arnhem                                            ;RP15      ;Flevoland                                         ;TR03      ;IJsselmeerkust                                    ;VR25      ;Flevoland                                         ;WG18      ;Flevoland                                         ;ZK07      ;Flevoland                                         ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;19225;960
341;Utrecht (gemeente);GM0344    ;Utrecht                                           ;Utrecht                                           ;AR16      ;Utrecht                                           ;CR17      ;Utrecht                                           ;CS170     ;Utrecht                                           ;CP1703    ;Stadsgewest Utrecht                               ;GG2406    ;GG en GD Utrecht                                  ;KK30      ;Midden-Nederland                                  ;LB2603    ;Centraal Tuinbouwgebied in Utrecht                ;LG10      ;Rivierengebied                                    ;LD03      ;West-Nederland                                    ;NENL3     ;West-Nederland                                    ;NTNL31    ;Utrecht                                           ;NDNL310   ;Utrecht                                           ;RE03      ;Midden-Nederland                                  ;PV26      ;Utrecht                                           ;RT04      ;Amsterdam                                         ;RP18      ;Utrecht-Midden                                    ;TR16      ;4 grote steden excl. Noordzeebadplaatsen          ;VR09      ;Utrecht                                           ;WG19      ;Utrecht                                           ;ZK23      ;Utrecht                                           ;GA09      ;Utrecht                                           ;SG09      ;Utrecht                                           ;8;250 000 inwoners of meer                          ;1;Zeer sterk stedelijk     ;321916;3155
342;Utrechtse Heuvelrug;GM1581    ;Utrechtse Heuvelrug                               ;Utrechtse Heuvelrug                               ;AR16      ;Utrecht                                           ;CR17      ;Utrecht                                           ;CS170     ;Utrecht                                           ;CP1704    ;Zuidoost-Utrecht                                  ;GG2506    ;GGD Midden-Nederland                              ;KK30      ;Midden-Nederland                                  ;LB2601    ;Kromme Rijn-streek en Heuvelrug                   ;LG10      ;Rivierengebied                                    ;LD03      ;West-Nederland                                    ;NENL3     ;West-Nederland                                    ;NTNL31    ;Utrecht                                           ;NDNL310   ;Utrecht                                           ;RE03      ;Midden-Nederland                                  ;PV26      ;Utrecht                                           ;RT04      ;Amsterdam                                         ;RP18      ;Utrecht-Midden                                    ;TR07      ;Utrechtse Heuvelrug en 't Gooi                    ;VR09      ;Utrecht                                           ;WG19      ;Utrecht                                           ;ZK23      ;Utrecht                                           ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;48092;742
343;Vaals;GM0981    ;Vaals                                             ;Vaals                                             ;AR03      ;Maastricht                                        ;CR39      ;Zuid-Limburg                                      ;CS390     ;Zuid-Limburg                                      ;CP3900    ;Zuid-Limburg                                      ;GG6106    ;GGD Zuid-Limburg                                  ;KK14      ;Limburg                                           ;LB3102    ;Zuid-Limburg                                      ;LG14      ;Zuid-Limburg                                      ;LD04      ;Zuid-Nederland                                    ;NENL4     ;Zuid-Nederland                                    ;NTNL42    ;Limburg (NL)                                      ;NDNL423   ;Zuid-Limburg                                      ;RE10      ;Limburg                                           ;PV31      ;Limburg                                           ;RT01      ;'s-Hertogenbosch                                  ;RP34      ;Maastricht Mergelland                             ;TR15      ;Zuid-Limburg                                      ;VR24      ;Limburg-Zuid                                      ;WG42      ;Maastricht en Mergelland                          ;ZK31      ;Zuid-Limburg                                      ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;2;5 000 tot 10 000 inwoners                         ;4;Weinig stedelijk         ;9771;780
344;Valkenburg aan de Geul;GM0994    ;Valkenburg aan de Geul                            ;Valkenburg aan de Geul                            ;AR03      ;Maastricht                                        ;CR39      ;Zuid-Limburg                                      ;CS390     ;Zuid-Limburg                                      ;CP3900    ;Zuid-Limburg                                      ;GG6106    ;GGD Zuid-Limburg                                  ;KK14      ;Limburg                                           ;LB3102    ;Zuid-Limburg                                      ;LG14      ;Zuid-Limburg                                      ;LD04      ;Zuid-Nederland                                    ;NENL4     ;Zuid-Nederland                                    ;NTNL42    ;Limburg (NL)                                      ;NDNL423   ;Zuid-Limburg                                      ;RE10      ;Limburg                                           ;PV31      ;Limburg                                           ;RT01      ;'s-Hertogenbosch                                  ;RP34      ;Maastricht Mergelland                             ;TR15      ;Zuid-Limburg                                      ;VR24      ;Limburg-Zuid                                      ;WG42      ;Maastricht en Mergelland                          ;ZK31      ;Zuid-Limburg                                      ;GA00      ;Niet van toepassing                               ;SG22      ;Maastricht                                        ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;16814;594
345;Valkenswaard;GM0858    ;Valkenswaard                                      ;Valkenswaard                                      ;AR01      ;'s-Hertogenbosch                                  ;CR36      ;Zuidoost-Noord-Brabant                            ;CS360     ;Zuidoost-Noord-Brabant                            ;CP3600    ;Zuidoost-Noord-Brabant                            ;GG5608    ;GGD Brabant-Zuidoost                              ;KK17      ;Brabant                                           ;LB3008    ;Midden-Noord-Brabant                              ;LG13      ;Zuidelijk Veehouderijgebied                       ;LD04      ;Zuid-Nederland                                    ;NENL4     ;Zuid-Nederland                                    ;NTNL41    ;Noord-Brabant                                     ;NDNL414   ;Zuidoost-Noord-Brabant                            ;RE09      ;Oost-Brabant                                      ;PV30      ;Noord-Brabant                                     ;RT01      ;'s-Hertogenbosch                                  ;RP28      ;Zuidoost-Brabant                                  ;TR13      ;West- en Midden-Brabant                           ;VR22      ;Brabant-Zuidoost                                  ;WG37      ;Zuidoost-Brabant                                  ;ZK30      ;Zuidoost-Brabant                                  ;GA00      ;Niet van toepassing                               ;SG19      ;Eindhoven                                         ;4;20 000 tot 50 000 inwoners                        ;3;Matig stedelijk          ;30584;1342
346;Veendam;GM0047    ;Veendam                                           ;Veendam                                           ;AR18      ;Groningen                                         ;CR01      ;Oost-Groningen                                    ;CS010     ;Oost-Groningen                                    ;CP0100    ;Oost-Groningen                                    ;GG0111    ;GGD Groningen                                     ;KK01      ;Noord-Nederland                                   ;LB2004    ;Westerwolde en Groninger Veenkoloniën             ;LG02      ;Veenkoloniën en Oldambt                           ;LD01      ;Noord-Nederland                                   ;NENL1     ;Noord-Nederland                                   ;NTNL11    ;Groningen                                         ;NDNL111   ;Oost-Groningen                                    ;RE01      ;Noord-Nederland                                   ;PV20      ;Groningen                                         ;RT05      ;Leeuwarden                                        ;RP02      ;Oost-Groningen                                    ;TR17      ;Overig Nederland                                  ;VR01      ;Groningen                                         ;WG01      ;Oost-Groningen                                    ;ZK09      ;Groningen                                         ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;27914;893
347;Veenendaal;GM0345    ;Veenendaal                                        ;Veenendaal                                        ;AR16      ;Utrecht                                           ;CR17      ;Utrecht                                           ;CS170     ;Utrecht                                           ;CP1704    ;Zuidoost-Utrecht                                  ;GG2506    ;GGD Midden-Nederland                              ;KK30      ;Midden-Nederland                                  ;LB2605    ;Zandgebied in Utrecht                             ;LG05      ;Centraal Veehouderijgebied                        ;LD03      ;West-Nederland                                    ;NENL3     ;West-Nederland                                    ;NTNL31    ;Utrecht                                           ;NDNL310   ;Utrecht                                           ;RE03      ;Midden-Nederland                                  ;PV26      ;Utrecht                                           ;RT04      ;Amsterdam                                         ;RP10      ;De Vallei                                         ;TR07      ;Utrechtse Heuvelrug en 't Gooi                    ;VR09      ;Utrecht                                           ;WG16      ;Eem en Vallei                                     ;ZK23      ;Utrecht                                           ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;5;50 000 tot 100 000 inwoners                       ;2;Sterk stedelijk          ;63032;1987
348;Veere;GM0717    ;Veere                                             ;Veere                                             ;AR12      ;Middelburg                                        ;CR32      ;Overig Zeeland                                    ;CS320     ;Overig Zeeland                                    ;CP3200    ;Overig Zeeland                                    ;GG5006    ;GGD Zeeland                                       ;KK20      ;Zuidwest-Nederland                                ;LB2902    ;Walcheren en Zuid-Beveland                        ;LG11      ;Zuidwestelijk Akkerbouwgebied                     ;LD03      ;West-Nederland                                    ;NENL3     ;West-Nederland                                    ;NTNL34    ;Zeeland                                           ;NDNL342   ;Overig Zeeland                                    ;RE08      ;Zeeland - West-Brabant                            ;PV29      ;Zeeland                                           ;RT03      ;'s-Gravenhage                                     ;RP24      ;Zeeland                                           ;TR02      ;Noordzeebadplaatsen                               ;VR19      ;Zeeland                                           ;WG32      ;Walcheren                                         ;ZK27      ;Zeeland                                           ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;4;20 000 tot 50 000 inwoners                        ;5;Niet stedelijk           ;21903;270
349;Veghel;GM0860    ;Veghel                                            ;Veghel                                            ;AR01      ;'s-Hertogenbosch                                  ;CR35      ;Noordoost-Noord-Brabant                           ;CS352     ;Overig Noordoost-Noord-Brabant                    ;CP3520    ;Overig Noordoost-Noord-Brabant                    ;GG5406    ;GGD Hart voor Brabant                             ;KK17      ;Brabant                                           ;LB3010    ;Westelijk Peelgebied                              ;LG13      ;Zuidelijk Veehouderijgebied                       ;LD04      ;Zuid-Nederland                                    ;NENL4     ;Zuid-Nederland                                    ;NTNL41    ;Noord-Brabant                                     ;NDNL413   ;Noordoost-Noord-Brabant                           ;RE09      ;Oost-Brabant                                      ;PV30      ;Noord-Brabant                                     ;RT01      ;'s-Hertogenbosch                                  ;RP27      ;Noordoost-Brabant                                 ;TR13      ;West- en Midden-Brabant                           ;VR21      ;Brabant-Noord                                     ;WG36      ;Noordoost-Brabant                                 ;ZK19      ;Noordoost-Brabant                                 ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;37437;982
350;Veldhoven;GM0861    ;Veldhoven                                         ;Veldhoven                                         ;AR01      ;'s-Hertogenbosch                                  ;CR36      ;Zuidoost-Noord-Brabant                            ;CS360     ;Zuidoost-Noord-Brabant                            ;CP3600    ;Zuidoost-Noord-Brabant                            ;GG5608    ;GGD Brabant-Zuidoost                              ;KK17      ;Brabant                                           ;LB3008    ;Midden-Noord-Brabant                              ;LG13      ;Zuidelijk Veehouderijgebied                       ;LD04      ;Zuid-Nederland                                    ;NENL4     ;Zuid-Nederland                                    ;NTNL41    ;Noord-Brabant                                     ;NDNL414   ;Zuidoost-Noord-Brabant                            ;RE09      ;Oost-Brabant                                      ;PV30      ;Noord-Brabant                                     ;RT01      ;'s-Hertogenbosch                                  ;RP28      ;Zuidoost-Brabant                                  ;TR13      ;West- en Midden-Brabant                           ;VR22      ;Brabant-Zuidoost                                  ;WG37      ;Zuidoost-Brabant                                  ;ZK30      ;Zuidoost-Brabant                                  ;GA19      ;Eindhoven                                         ;SG19      ;Eindhoven                                         ;4;20 000 tot 50 000 inwoners                        ;2;Sterk stedelijk          ;44092;1569
351;Velsen;GM0453    ;Velsen                                            ;Velsen                                            ;AR15      ;Haarlem                                           ;CR20      ;IJmond                                            ;CS200     ;IJmond                                            ;CP2000    ;IJmond                                            ;GG3109    ;GGD Kennemerland                                  ;KK34      ;Amsterdam                                         ;LB2708    ;Kennemerland                                      ;LG07      ;Westelijk Holland                                 ;LD03      ;West-Nederland                                    ;NENL3     ;West-Nederland                                    ;NTNL32    ;Noord-Holland                                     ;NDNL323   ;IJmond                                            ;RE04      ;Noord-Holland                                     ;PV27      ;Noord-Holland                                     ;RT04      ;Amsterdam                                         ;RP20      ;Zuidelijk Noord-Holland                           ;TR02      ;Noordzeebadplaatsen                               ;VR12      ;Kennemerland                                      ;WG25      ;West-Kennnemerland                                ;ZK11      ;Kennemerland                                      ;GA00      ;Niet van toepassing                               ;SG11      ;Haarlem                                           ;5;50 000 tot 100 000 inwoners                       ;2;Sterk stedelijk          ;67122;1753
352;Venlo;GM0983    ;Venlo                                             ;Venlo                                             ;AR04      ;Roermond                                          ;CR37      ;Noord-Limburg                                     ;CS370     ;Noord-Limburg                                     ;CP3700    ;Noord-Limburg                                     ;GG6011    ;GGD Limburg-Noord                                 ;KK14      ;Limburg                                           ;LB3101    ;Noord-Limburg                                     ;LG13      ;Zuidelijk Veehouderijgebied                       ;LD04      ;Zuid-Nederland                                    ;NENL4     ;Zuid-Nederland                                    ;NTNL42    ;Limburg (NL)                                      ;NDNL421   ;Noord-Limburg                                     ;RE10      ;Limburg                                           ;PV31      ;Limburg                                           ;RT01      ;'s-Hertogenbosch                                  ;RP29      ;Noord-Limburg                                     ;TR14      ;O.-Brabant, N.- en M.-Limburg, Nijmegen           ;VR23      ;Limburg-Noord                                     ;WG38      ;Noord-Limburg                                     ;ZK17      ;Noord- en Midden-Limburg                          ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;6;100 000 tot 150 000 inwoners                      ;3;Matig stedelijk          ;100159;1479
353;Venray;GM0984    ;Venray                                            ;Venray                                            ;AR04      ;Roermond                                          ;CR37      ;Noord-Limburg                                     ;CS370     ;Noord-Limburg                                     ;CP3700    ;Noord-Limburg                                     ;GG6011    ;GGD Limburg-Noord                                 ;KK14      ;Limburg                                           ;LB3101    ;Noord-Limburg                                     ;LG13      ;Zuidelijk Veehouderijgebied                       ;LD04      ;Zuid-Nederland                                    ;NENL4     ;Zuid-Nederland                                    ;NTNL42    ;Limburg (NL)                                      ;NDNL421   ;Noord-Limburg                                     ;RE10      ;Limburg                                           ;PV31      ;Limburg                                           ;RT01      ;'s-Hertogenbosch                                  ;RP29      ;Noord-Limburg                                     ;TR14      ;O.-Brabant, N.- en M.-Limburg, Nijmegen           ;VR23      ;Limburg-Noord                                     ;WG38      ;Noord-Limburg                                     ;ZK17      ;Noord- en Midden-Limburg                          ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;43038;968
354;Vianen;GM0620    ;Vianen                                            ;Vianen                                            ;AR16      ;Utrecht                                           ;CR17      ;Utrecht                                           ;CS170     ;Utrecht                                           ;CP1703    ;Stadsgewest Utrecht                               ;GG2506    ;GGD Midden-Nederland                              ;KK30      ;Midden-Nederland                                  ;LB2602    ;Westelijk Weidegebied in Utrecht                  ;LG09      ;Hollands/Utrechts Weidegebied                     ;LD03      ;West-Nederland                                    ;NENL3     ;West-Nederland                                    ;NTNL31    ;Utrecht                                           ;NDNL310   ;Utrecht                                           ;RE03      ;Midden-Nederland                                  ;PV26      ;Utrecht                                           ;RT04      ;Amsterdam                                         ;RP18      ;Utrecht-Midden                                    ;TR17      ;Overig Nederland                                  ;VR09      ;Utrecht                                           ;WG19      ;Utrecht                                           ;ZK23      ;Utrecht                                           ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;19670;851
355;Vlaardingen;GM0622    ;Vlaardingen                                       ;Vlaardingen                                       ;AR10      ;Rotterdam                                         ;CR29      ;Groot-Rijnmond                                    ;CS291     ;Rijnmond                                          ;CP2910    ;Rijnmond                                          ;GG4607    ;GGD Rotterdam-Rijnmond                            ;KK24      ;Rotterdam                                         ;LB2802    ;Rotterdam en omgeving                             ;LG07      ;Westelijk Holland                                 ;LD03      ;West-Nederland                                    ;NENL3     ;West-Nederland                                    ;NTNL33    ;Zuid-Holland                                      ;NDNL339   ;Groot-Rijnmond                                    ;RE07      ;Rotterdam                                         ;PV28      ;Zuid-Holland                                      ;RT03      ;'s-Gravenhage                                     ;RP23      ;Rijnmond                                          ;TR17      ;Overig Nederland                                  ;VR17      ;Rotterdam-Rijnmond                                ;WG29      ;Rijnmond                                          ;ZK15      ;Nieuwe Waterweg Noord                             ;GA14      ;Rotterdam                                         ;SG14      ;Rotterdam                                         ;5;50 000 tot 100 000 inwoners                       ;1;Zeer sterk stedelijk     ;70905;2804
356;Vlagtwedde;GM0048    ;Vlagtwedde                                        ;Vlagtwedde                                        ;AR18      ;Groningen                                         ;CR01      ;Oost-Groningen                                    ;CS010     ;Oost-Groningen                                    ;CP0100    ;Oost-Groningen                                    ;GG0111    ;GGD Groningen                                     ;KK01      ;Noord-Nederland                                   ;LB2004    ;Westerwolde en Groninger Veenkoloniën             ;LG02      ;Veenkoloniën en Oldambt                           ;LD01      ;Noord-Nederland                                   ;NENL1     ;Noord-Nederland                                   ;NTNL11    ;Groningen                                         ;NDNL111   ;Oost-Groningen                                    ;RE01      ;Noord-Nederland                                   ;PV20      ;Groningen                                         ;RT05      ;Leeuwarden                                        ;RP02      ;Oost-Groningen                                    ;TR12      ;Groningse, Friese en Drentse Zandgronden          ;VR01      ;Groningen                                         ;WG01      ;Oost-Groningen                                    ;ZK09      ;Groningen                                         ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;16132;333
357;Vlieland;GM0096    ;Vlieland                                          ;Vlieland                                          ;AR17      ;Leeuwarden                                        ;CR04      ;Noord-Friesland                                   ;CS040     ;Noord-Friesland                                   ;CP0400    ;Noord-Friesland                                   ;GG7206    ;GGD Fryslân                                       ;KK01      ;Noord-Nederland                                   ;LB2104    ;Eilanden                                          ;LG03      ;Noordelijk Weidegebied                            ;LD01      ;Noord-Nederland                                   ;NENL1     ;Noord-Nederland                                   ;NTNL12    ;Friesland (NL)                                    ;NDNL121   ;Noord-Friesland                                   ;RE01      ;Noord-Nederland                                   ;PV21      ;Friesland                                         ;RT05      ;Leeuwarden                                        ;RP04      ;Fryslân                                           ;TR01      ;Waddeneilanden                                    ;VR02      ;Fryslân                                           ;WG04      ;Friesland-Noord                                   ;ZK08      ;Friesland                                         ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;1;minder dan 5 000 inwoners                         ;5;Niet stedelijk           ;1114;170
358;Vlissingen;GM0718    ;Vlissingen                                        ;Vlissingen                                        ;AR12      ;Middelburg                                        ;CR32      ;Overig Zeeland                                    ;CS320     ;Overig Zeeland                                    ;CP3200    ;Overig Zeeland                                    ;GG5006    ;GGD Zeeland                                       ;KK20      ;Zuidwest-Nederland                                ;LB2902    ;Walcheren en Zuid-Beveland                        ;LG11      ;Zuidwestelijk Akkerbouwgebied                     ;LD03      ;West-Nederland                                    ;NENL3     ;West-Nederland                                    ;NTNL34    ;Zeeland                                           ;NDNL342   ;Overig Zeeland                                    ;RE08      ;Zeeland - West-Brabant                            ;PV29      ;Zeeland                                           ;RT03      ;'s-Gravenhage                                     ;RP24      ;Zeeland                                           ;TR02      ;Noordzeebadplaatsen                               ;VR19      ;Zeeland                                           ;WG32      ;Walcheren                                         ;ZK27      ;Zeeland                                           ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;4;20 000 tot 50 000 inwoners                        ;2;Sterk stedelijk          ;44451;1776
359;Vlist;GM0623    ;Vlist                                             ;Vlist                                             ;AR09      ;'s-Gravenhage                                     ;CR28      ;Oost-Zuid-Holland                                 ;CS280     ;Oost-Zuid-Holland                                 ;CP2800    ;Oost-Zuid-Holland                                 ;GG4506    ;GGD Hollands-Midden                               ;KK24      ;Rotterdam                                         ;LB2806    ;Krimpenerwaard en Oostelijk Rijnland              ;LG09      ;Hollands/Utrechts Weidegebied                     ;LD03      ;West-Nederland                                    ;NENL3     ;West-Nederland                                    ;NTNL33    ;Zuid-Holland                                      ;NDNL338   ;Oost-Zuid-Holland                                 ;RE06      ;Den Haag                                          ;PV28      ;Zuid-Holland                                      ;RT03      ;'s-Gravenhage                                     ;RP21      ;Rijn-Gouwe                                        ;TR17      ;Overig Nederland                                  ;VR16      ;Hollands-Midden                                   ;WG27      ;Zuid-Holland-Oost                                 ;ZK13      ;Midden-Holland                                    ;GA00      ;Niet van toepassing                               ;SG00      ;Niet van toepassing                               ;2;5 000 tot 10 000 inwoners                         ;5;Niet stedelijk           ;9730;421
360;Voerendaal;GM0986    ;Voerendaal                                        ;Voerendaal                                        ;AR03      ;Maastricht                                        ;CR39      ;Zuid-Limburg                                      ;CS390     ;Zuid-Limburg                                      ;CP3900    ;Zuid-Limburg                                      ;GG6106    ;GGD Zuid-Limburg                                  ;KK14      ;Limburg                                           ;LB3102    ;Zuid-Limburg                                      ;LG14      ;Zuid-Limburg                                      ;LD04      ;Zuid-Nederland                                    ;NENL4     ;Zuid-Nederland                                    ;NTNL42    ;Limburg (NL)                                      ;NDNL423   ;Zuid-Limburg                                      ;RE10      ;Limburg                                           ;PV31      ;Limburg                                           ;RT01      ;'s-Hertogenbosch                                  ;RP33      ;Parkstad Limburg                                  ;TR15      ;Zuid-Limburg                                      ;VR24      ;Limburg-Zuid                                      ;WG41      ;Oostelijk Zuid-Limburg                            ;ZK31      ;Zuid-Limburg                                      ;GA00      ;Niet van toepassing                               ;SG21      ;Heerlen                                           ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;12617;500
