ID;Bestemming;Perioden;WaardeInWerkelijkePrijzen_1;WaardePrijsniveau2005_2;VolumemutatieTOVVoorafgaandJaar_3;Prijsindexcijfers_4
4635;Q Gezondheids- en welzijnszorg;1984;1021.0;1154.0;5.0;88.5
4636;Q Gezondheids- en welzijnszorg;1985;906.0;1055.0;-8.5;85.9
4637;Q Gezondheids- en welzijnszorg;1986;1154.0;1374.0;30.2;84.0
4638;Q Gezondheids- en welzijnszorg;1987;1132.0;1357.0;-1.3;83.4
4639;Q Gezondheids- en welzijnszorg;1988;1415.0;1662.0;22.5;85.1
4640;Q Gezondheids- en welzijnszorg;1989;1729.0;2030.0;22.1;85.2
4641;Q Gezondheids- en welzijnszorg;1990;1678.0;1937.0;-4.6;86.6
4642;Q Gezondheids- en welzijnszorg;1991;1706.0;1937.0;0.0;88.1
4643;Q Gezondheids- en welzijnszorg;1992;1651.0;1851.0;-4.5;89.2
4644;Q Gezondheids- en welzijnszorg;1993;1638.0;1841.0;-0.5;89.0
4645;Q Gezondheids- en welzijnszorg;1994;1867.0;2090.0;13.6;89.3
4646;Q Gezondheids- en welzijnszorg;1995;2144.0;2380.0;13.9;90.1
4647;Q Gezondheids- en welzijnszorg;1996;2163.0;2381.0;0.0;90.8
4648;Q Gezondheids- en welzijnszorg;1997;2080.0;2295.0;-3.6;90.6
4649;Q Gezondheids- en welzijnszorg;1998;2186.0;2415.0;5.2;90.5
4650;Q Gezondheids- en welzijnszorg;1999;2440.0;2706.0;12.1;90.2
4651;Q Gezondheids- en welzijnszorg;2000;2681.0;2901.0;7.2;92.4
4652;Q Gezondheids- en welzijnszorg;2001;2753.0;2878.0;-0.8;95.7
4653;Q Gezondheids- en welzijnszorg;2002;2666.0;2725.0;-5.3;97.8
4654;Q Gezondheids- en welzijnszorg;2003;3742.0;3799.0;39.4;98.5
4655;Q Gezondheids- en welzijnszorg;2004;4295.0;4331.0;14.0;99.2
4656;Q Gezondheids- en welzijnszorg;2005;4059.0;4059.0;-6.3;100.0
4657;Q Gezondheids- en welzijnszorg;2006;4193.0;4148.0;2.2;101.1
4658;Q Gezondheids- en welzijnszorg;2007;4581.0;4483.0;8.1;102.2
4659;Q Gezondheids- en welzijnszorg;2008;4672.0;4491.0;0.2;104.0
4660;Q Gezondheids- en welzijnszorg;2009;5008.0;4716.0;5.0;106.2
4661;Q Gezondheids- en welzijnszorg;2010;5562.0;5090.0;7.9;109.3
4662;Q Gezondheids- en welzijnszorg;2011;5220.0;4807.0;-5.6;108.6
4663;Q Gezondheids- en welzijnszorg;2012;;;;
4664;86 Gezondheidszorg;1969;182.0;487.0;;37.4
4665;86 Gezondheidszorg;1970;213.0;527.0;8.2;40.4
4666;86 Gezondheidszorg;1971;261.0;582.0;10.3;44.9
4667;86 Gezondheidszorg;1972;270.0;562.0;-3.4;48.1
4668;86 Gezondheidszorg;1973;270.0;520.0;-7.4;51.9
4669;86 Gezondheidszorg;1974;259.0;457.0;-12.2;56.7
4670;86 Gezondheidszorg;1975;263.0;421.0;-7.7;62.4
4671;86 Gezondheidszorg;1976;261.0;384.0;-8.7;67.9
4672;86 Gezondheidszorg;1977;299.0;421.0;9.6;71.0
4673;86 Gezondheidszorg;1978;337.0;451.0;7.0;74.8
4674;86 Gezondheidszorg;1979;312.0;400.0;-11.3;78.0
4675;86 Gezondheidszorg;1980;397.0;485.0;21.2;81.9
4676;86 Gezondheidszorg;1981;418.0;480.0;-1.0;87.1
4677;86 Gezondheidszorg;1982;423.0;476.0;-0.7;88.8
4678;86 Gezondheidszorg;1983;384.0;431.0;-9.5;89.0
4679;86 Gezondheidszorg;1984;401.0;453.0;4.9;88.6
4680;86 Gezondheidszorg;1985;355.0;413.0;-8.7;85.9
4681;86 Gezondheidszorg;1986;454.0;539.0;30.4;84.3
4682;86 Gezondheidszorg;1987;449.0;536.0;-0.4;83.7
4683;86 Gezondheidszorg;1988;560.0;657.0;22.5;85.2
4684;86 Gezondheidszorg;1989;685.0;804.0;22.3;85.2
4685;86 Gezondheidszorg;1990;665.0;767.0;-4.5;86.7
4686;86 Gezondheidszorg;1991;676.0;766.0;-0.2;88.2
4687;86 Gezondheidszorg;1992;654.0;732.0;-4.4;89.3
4688;86 Gezondheidszorg;1993;650.0;729.0;-0.5;89.2
4689;86 Gezondheidszorg;1994;740.0;826.0;13.4;89.6
4690;86 Gezondheidszorg;1995;851.0;941.0;13.9;90.4
4691;86 Gezondheidszorg;1996;857.0;941.0;0.0;91.0
4692;86 Gezondheidszorg;1997;829.0;913.0;-3.0;90.8
4693;86 Gezondheidszorg;1998;874.0;963.0;5.5;90.7
4694;86 Gezondheidszorg;1999;973.0;1077.0;11.8;90.3
4695;86 Gezondheidszorg;2000;1070.0;1156.0;7.3;92.6
4696;86 Gezondheidszorg;2001;1098.0;1146.0;-0.8;95.8
4697;86 Gezondheidszorg;2002;1066.0;1087.0;-5.1;98.0
4698;86 Gezondheidszorg;2003;1495.0;1516.0;39.4;98.6
4699;86 Gezondheidszorg;2004;1715.0;1728.0;14.0;99.3
4700;86 Gezondheidszorg;2005;1620.0;1620.0;-6.2;100.0
4701;86 Gezondheidszorg;2006;1681.0;1663.0;2.7;101.1
4702;86 Gezondheidszorg;2007;1835.0;1796.0;8.0;102.2
4703;86 Gezondheidszorg;2008;1871.0;1797.0;0.1;104.1
4704;86 Gezondheidszorg;2009;2002.0;1886.0;5.0;106.2
4705;86 Gezondheidszorg;2010;2228.0;2039.0;8.1;109.2
4706;86 Gezondheidszorg;2011;2092.0;1926.0;-5.6;108.6
4707;86 Gezondheidszorg;2012;;;;
4708;87-88 Verzorging en welzijn;1969;283.0;764.0;;37.1
4709;87-88 Verzorging en welzijn;1970;331.0;826.0;8.1;40.1
4710;87-88 Verzorging en welzijn;1971;405.0;911.0;10.3;44.5
4711;87-88 Verzorging en welzijn;1972;421.0;881.0;-3.2;47.8
4712;87-88 Verzorging en welzijn;1973;422.0;819.0;-7.1;51.5
4713;87-88 Verzorging en welzijn;1974;402.0;710.0;-13.3;56.6
4714;87-88 Verzorging en welzijn;1975;407.0;653.0;-8.0;62.3
4715;87-88 Verzorging en welzijn;1976;403.0;596.0;-8.8;67.7
4716;87-88 Verzorging en welzijn;1977;462.0;652.0;9.4;70.9
4717;87-88 Verzorging en welzijn;1978;521.0;700.0;7.4;74.4
4718;87-88 Verzorging en welzijn;1979;484.0;622.0;-11.1;77.8
4719;87-88 Verzorging en welzijn;1980;613.0;750.0;20.7;81.7
4720;87-88 Verzorging en welzijn;1981;646.0;744.0;-0.8;86.8
4721;87-88 Verzorging en welzijn;1982;655.0;740.0;-0.6;88.6
4722;87-88 Verzorging en welzijn;1983;595.0;667.0;-9.8;89.2
4723;87-88 Verzorging en welzijn;1984;620.0;701.0;5.0;88.4
4724;87-88 Verzorging en welzijn;1985;551.0;642.0;-8.4;85.8
4725;87-88 Verzorging en welzijn;1986;700.0;836.0;30.1;83.8
4726;87-88 Verzorging en welzijn;1987;683.0;820.0;-1.9;83.3
4727;87-88 Verzorging en welzijn;1988;855.0;1005.0;22.5;85.1
4728;87-88 Verzorging en welzijn;1989;1044.0;1226.0;22.0;85.1
4729;87-88 Verzorging en welzijn;1990;1013.0;1170.0;-4.6;86.6
4730;87-88 Verzorging en welzijn;1991;1030.0;1171.0;0.1;88.0
4731;87-88 Verzorging en welzijn;1992;997.0;1119.0;-4.5;89.1
4732;87-88 Verzorging en welzijn;1993;988.0;1112.0;-0.6;88.9
4733;87-88 Verzorging en welzijn;1994;1127.0;1264.0;13.7;89.2
4734;87-88 Verzorging en welzijn;1995;1293.0;1439.0;13.8;89.9
4735;87-88 Verzorging en welzijn;1996;1306.0;1440.0;0.1;90.7
4736;87-88 Verzorging en welzijn;1997;1251.0;1383.0;-4.0;90.5
4737;87-88 Verzorging en welzijn;1998;1312.0;1451.0;5.0;90.4
4738;87-88 Verzorging en welzijn;1999;1467.0;1629.0;12.3;90.0
4739;87-88 Verzorging en welzijn;2000;1611.0;1746.0;7.2;92.3
4740;87-88 Verzorging en welzijn;2001;1655.0;1732.0;-0.8;95.6
4741;87-88 Verzorging en welzijn;2002;1600.0;1638.0;-5.4;97.7
4742;87-88 Verzorging en welzijn;2003;2247.0;2283.0;39.4;98.4
4743;87-88 Verzorging en welzijn;2004;2580.0;2603.0;14.0;99.1
4744;87-88 Verzorging en welzijn;2005;2439.0;2439.0;-6.3;100.0
4745;87-88 Verzorging en welzijn;2006;2512.0;2485.0;1.9;101.1
4746;87-88 Verzorging en welzijn;2007;2746.0;2688.0;8.2;102.2
4747;87-88 Verzorging en welzijn;2008;2801.0;2695.0;0.3;103.9
4748;87-88 Verzorging en welzijn;2009;3006.0;2830.0;5.0;106.2
4749;87-88 Verzorging en welzijn;2010;3334.0;3051.0;7.8;109.3
4750;87-88 Verzorging en welzijn;2011;3128.0;2881.0;-5.5;108.6
4751;87-88 Verzorging en welzijn;2012;;;;
4752;R-U Cultuur, recreatie, overige diensten;1969;115.0;222.0;;51.9
4753;R-U Cultuur, recreatie, overige diensten;1970;129.0;231.0;4.3;55.8
4754;R-U Cultuur, recreatie, overige diensten;1971;148.0;242.0;4.7;61.1
4755;R-U Cultuur, recreatie, overige diensten;1972;165.0;254.0;4.7;65.1
4756;R-U Cultuur, recreatie, overige diensten;1973;190.0;278.0;9.7;68.3
4757;R-U Cultuur, recreatie, overige diensten;1974;223.0;296.0;6.3;75.4
4758;R-U Cultuur, recreatie, overige diensten;1975;250.0;301.0;1.8;83.1
4759;R-U Cultuur, recreatie, overige diensten;1976;284.0;319.0;6.0;89.0
4760;R-U Cultuur, recreatie, overige diensten;1977;322.0;348.0;9.2;92.5
4761;R-U Cultuur, recreatie, overige diensten;1978;358.0;369.0;5.9;97.1
4762;R-U Cultuur, recreatie, overige diensten;1979;392.0;385.0;4.5;101.8
4763;R-U Cultuur, recreatie, overige diensten;1980;432.0;402.0;4.3;107.5
4764;R-U Cultuur, recreatie, overige diensten;1981;461.0;402.0;0.0;114.7
4765;R-U Cultuur, recreatie, overige diensten;1982;482.0;407.0;1.3;118.4
4766;R-U Cultuur, recreatie, overige diensten;1983;504.0;421.0;3.3;119.8
4767;R-U Cultuur, recreatie, overige diensten;1984;548.0;456.0;8.3;120.2
4768;R-U Cultuur, recreatie, overige diensten;1985;591.0;496.0;8.8;119.2
4769;R-U Cultuur, recreatie, overige diensten;1986;602.0;512.0;3.2;117.7
4770;R-U Cultuur, recreatie, overige diensten;1987;523.0;443.0;-13.5;118.1
4771;R-U Cultuur, recreatie, overige diensten;1988;560.0;470.0;6.1;119.2
4772;R-U Cultuur, recreatie, overige diensten;1989;597.0;499.0;6.3;119.6
4773;R-U Cultuur, recreatie, overige diensten;1990;644.0;536.0;7.4;120.1
4774;R-U Cultuur, recreatie, overige diensten;1991;719.0;595.0;11.0;120.8
4775;R-U Cultuur, recreatie, overige diensten;1992;759.0;627.0;5.4;121.0
4776;R-U Cultuur, recreatie, overige diensten;1993;829.0;688.0;9.6;120.5
4777;R-U Cultuur, recreatie, overige diensten;1994;868.0;727.0;5.7;119.4
4778;R-U Cultuur, recreatie, overige diensten;1995;898.0;764.0;5.2;117.5
4779;R-U Cultuur, recreatie, overige diensten;1996;894.0;784.0;2.6;114.0
4780;R-U Cultuur, recreatie, overige diensten;1997;1009.0;905.0;15.4;111.5
4781;R-U Cultuur, recreatie, overige diensten;1998;1096.0;1014.0;12.1;108.0
4782;R-U Cultuur, recreatie, overige diensten;1999;1124.0;1071.0;5.6;105.0
4783;R-U Cultuur, recreatie, overige diensten;2000;1132.0;1072.0;0.1;105.6
4784;R-U Cultuur, recreatie, overige diensten;2001;1166.0;1111.0;3.6;105.0
4785;R-U Cultuur, recreatie, overige diensten;2002;1225.0;1178.0;6.1;104.0
4786;R-U Cultuur, recreatie, overige diensten;2003;1159.0;1136.0;-3.6;102.0
4787;R-U Cultuur, recreatie, overige diensten;2004;1171.0;1158.0;1.9;101.2
4788;R-U Cultuur, recreatie, overige diensten;2005;1292.0;1292.0;11.6;100.0
4789;R-U Cultuur, recreatie, overige diensten;2006;1373.0;1383.0;7.0;99.3
4790;R-U Cultuur, recreatie, overige diensten;2007;1429.0;1438.0;4.0;99.3
4791;R-U Cultuur, recreatie, overige diensten;2008;1484.0;1492.0;3.7;99.5
4792;R-U Cultuur, recreatie, overige diensten;2009;1288.0;1288.0;-13.7;100.0
4793;R-U Cultuur, recreatie, overige diensten;2010;1312.0;1296.0;0.6;101.3
4794;R-U Cultuur, recreatie, overige diensten;2011;1315.0;1304.0;0.6;100.9
4795;R-U Cultuur, recreatie, overige diensten;2012;1475.0;1457.0;11.8;101.2
4796;R Cultuur, sport en recreatie;1969;57.0;105.0;;54.3
4797;R Cultuur, sport en recreatie;1970;63.0;109.0;3.5;58.0
4798;R Cultuur, sport en recreatie;1971;72.0;115.0;6.3;62.3
4799;R Cultuur, sport en recreatie;1972;79.0;122.0;5.6;64.8
4800;R Cultuur, sport en recreatie;1973;93.0;137.0;12.7;67.7
4801;R Cultuur, sport en recreatie;1974;109.0;145.0;5.4;75.3
4802;R Cultuur, sport en recreatie;1975;122.0;147.0;1.8;82.8
4803;R Cultuur, sport en recreatie;1976;139.0;156.0;5.7;89.2
4804;R Cultuur, sport en recreatie;1977;155.0;167.0;7.2;92.8
4805;R Cultuur, sport en recreatie;1978;171.0;175.0;4.5;98.0
4806;R Cultuur, sport en recreatie;1979;187.0;183.0;4.7;102.3
4807;R Cultuur, sport en recreatie;1980;204.0;190.0;3.7;107.6
4808;R Cultuur, sport en recreatie;1981;216.0;190.0;0.0;113.9
4809;R Cultuur, sport en recreatie;1982;227.0;193.0;1.9;117.6
4810;R Cultuur, sport en recreatie;1983;237.0;199.0;3.1;119.1
4811;R Cultuur, sport en recreatie;1984;256.0;215.0;8.0;119.1
4812;R Cultuur, sport en recreatie;1985;275.0;233.0;8.6;117.8
4813;R Cultuur, sport en recreatie;1986;279.0;240.0;2.9;116.1
4814;R Cultuur, sport en recreatie;1987;289.0;249.0;3.6;116.1
4815;R Cultuur, sport en recreatie;1988;309.0;263.0;5.5;117.6
4816;R Cultuur, sport en recreatie;1989;330.0;278.0;5.8;118.7
4817;R Cultuur, sport en recreatie;1990;345.0;290.0;4.2;119.1
4818;R Cultuur, sport en recreatie;1991;390.0;324.0;11.9;120.3
4819;R Cultuur, sport en recreatie;1992;406.0;337.0;4.1;120.3
4820;R Cultuur, sport en recreatie;1993;464.0;388.0;15.0;119.5
4821;R Cultuur, sport en recreatie;1994;474.0;401.0;3.2;118.3
4822;R Cultuur, sport en recreatie;1995;494.0;424.0;5.9;116.4
4823;R Cultuur, sport en recreatie;1996;534.0;473.0;11.5;112.8
4824;R Cultuur, sport en recreatie;1997;572.0;520.0;9.9;109.9
4825;R Cultuur, sport en recreatie;1998;661.0;620.0;19.2;106.5
4826;R Cultuur, sport en recreatie;1999;641.0;620.0;0.0;103.3
4827;R Cultuur, sport en recreatie;2000;641.0;616.0;-0.8;104.1
4828;R Cultuur, sport en recreatie;2001;680.0;651.0;5.8;104.4
4829;R Cultuur, sport en recreatie;2002;666.0;640.0;-1.8;104.1
4830;R Cultuur, sport en recreatie;2003;639.0;624.0;-2.4;102.4
4831;R Cultuur, sport en recreatie;2004;641.0;633.0;1.4;101.3
4832;R Cultuur, sport en recreatie;2005;640.0;640.0;1.1;100.0
4833;R Cultuur, sport en recreatie;2006;682.0;686.0;7.2;99.4
4834;R Cultuur, sport en recreatie;2007;741.0;744.0;8.5;99.6
4835;R Cultuur, sport en recreatie;2008;708.0;715.0;-3.9;99.0
4836;R Cultuur, sport en recreatie;2009;716.0;719.0;0.6;99.5
4837;R Cultuur, sport en recreatie;2010;730.0;725.0;0.8;100.7
4838;R Cultuur, sport en recreatie;2011;737.0;733.0;1.1;100.5
4839;R Cultuur, sport en recreatie;2012;;;;
4840;90-92 Kunst, cultuur en loterij;1969;;;;
4841;90-92 Kunst, cultuur en loterij;1970;;;;
4842;90-92 Kunst, cultuur en loterij;1971;;;;
4843;90-92 Kunst, cultuur en loterij;1972;;;;
4844;90-92 Kunst, cultuur en loterij;1973;;;;
4845;90-92 Kunst, cultuur en loterij;1974;;;;
4846;90-92 Kunst, cultuur en loterij;1975;;;;
4847;90-92 Kunst, cultuur en loterij;1976;;;;
4848;90-92 Kunst, cultuur en loterij;1977;;;;
4849;90-92 Kunst, cultuur en loterij;1978;;;;
4850;90-92 Kunst, cultuur en loterij;1979;;;;
4851;90-92 Kunst, cultuur en loterij;1980;;;;
4852;90-92 Kunst, cultuur en loterij;1981;;;;
4853;90-92 Kunst, cultuur en loterij;1982;;;;
4854;90-92 Kunst, cultuur en loterij;1983;;;;
4855;90-92 Kunst, cultuur en loterij;1984;;;;
4856;90-92 Kunst, cultuur en loterij;1985;;;;
4857;90-92 Kunst, cultuur en loterij;1986;;;;
4858;90-92 Kunst, cultuur en loterij;1987;;;;
4859;90-92 Kunst, cultuur en loterij;1988;205.0;185.0;;110.7
4860;90-92 Kunst, cultuur en loterij;1989;223.0;199.0;7.3;112.2
4861;90-92 Kunst, cultuur en loterij;1990;231.0;204.0;2.7;113.2
4862;90-92 Kunst, cultuur en loterij;1991;264.0;230.0;12.6;114.9
4863;90-92 Kunst, cultuur en loterij;1992;274.0;238.0;3.8;114.9
4864;90-92 Kunst, cultuur en loterij;1993;310.0;272.0;13.9;114.2
4865;90-92 Kunst, cultuur en loterij;1994;319.0;282.0;3.9;113.1
4866;90-92 Kunst, cultuur en loterij;1995;335.0;300.0;6.3;111.8
4867;90-92 Kunst, cultuur en loterij;1996;357.0;328.0;9.6;108.7
4868;90-92 Kunst, cultuur en loterij;1997;378.0;355.0;8.1;106.5
4869;90-92 Kunst, cultuur en loterij;1998;431.0;416.0;17.2;103.6
4870;90-92 Kunst, cultuur en loterij;1999;420.0;416.0;0.0;100.9
4871;90-92 Kunst, cultuur en loterij;2000;419.0;410.0;-1.4;102.2
4872;90-92 Kunst, cultuur en loterij;2001;452.0;440.0;7.2;102.8
4873;90-92 Kunst, cultuur en loterij;2002;442.0;429.0;-2.4;103.1
4874;90-92 Kunst, cultuur en loterij;2003;427.0;419.0;-2.3;101.9
4875;90-92 Kunst, cultuur en loterij;2004;429.0;425.0;1.4;100.9
4876;90-92 Kunst, cultuur en loterij;2005;425.0;425.0;0.0;100.0
4877;90-92 Kunst, cultuur en loterij;2006;455.0;457.0;7.5;99.6
4878;90-92 Kunst, cultuur en loterij;2007;491.0;491.0;7.5;100.0
4879;90-92 Kunst, cultuur en loterij;2008;474.0;474.0;-3.5;100.0
4880;90-92 Kunst, cultuur en loterij;2009;480.0;476.0;0.4;100.8
4881;90-92 Kunst, cultuur en loterij;2010;489.0;476.0;0.0;102.7
4882;90-92 Kunst, cultuur en loterij;2011;490.0;477.0;0.2;102.7
4883;90-92 Kunst, cultuur en loterij;2012;;;;
4884;93 Sport en recreatie;1969;;;;
4885;93 Sport en recreatie;1970;;;;
4886;93 Sport en recreatie;1971;;;;
4887;93 Sport en recreatie;1972;;;;
4888;93 Sport en recreatie;1973;;;;
4889;93 Sport en recreatie;1974;;;;
4890;93 Sport en recreatie;1975;;;;
4891;93 Sport en recreatie;1976;;;;
4892;93 Sport en recreatie;1977;;;;
4893;93 Sport en recreatie;1978;;;;
4894;93 Sport en recreatie;1979;;;;
4895;93 Sport en recreatie;1980;;;;
4896;93 Sport en recreatie;1981;;;;
4897;93 Sport en recreatie;1982;;;;
4898;93 Sport en recreatie;1983;;;;
4899;93 Sport en recreatie;1984;;;;
4900;93 Sport en recreatie;1985;;;;
4901;93 Sport en recreatie;1986;;;;
4902;93 Sport en recreatie;1987;;;;
4903;93 Sport en recreatie;1988;104.0;78.0;;132.8
4904;93 Sport en recreatie;1989;107.0;81.0;2.9;132.8
4905;93 Sport en recreatie;1990;114.0;87.0;7.5;131.6
4906;93 Sport en recreatie;1991;126.0;96.0;10.5;131.6
4907;93 Sport en recreatie;1992;132.0;100.0;4.8;131.6
4908;93 Sport en recreatie;1993;154.0;118.0;17.4;130.8
4909;93 Sport en recreatie;1994;155.0;120.0;1.9;129.1
4910;93 Sport en recreatie;1995;159.0;126.0;5.2;125.9
4911;93 Sport en recreatie;1996;177.0;146.0;15.7;121.1
4912;93 Sport en recreatie;1997;194.0;166.0;13.6;116.9
4913;93 Sport en recreatie;1998;230.0;204.0;23.2;112.5
4914;93 Sport en recreatie;1999;221.0;204.0;0.0;108.1
4915;93 Sport en recreatie;2000;222.0;205.0;0.5;108.1
4916;93 Sport en recreatie;2001;228.0;212.0;3.2;107.6
4917;93 Sport en recreatie;2002;224.0;211.0;-0.4;106.2
4918;93 Sport en recreatie;2003;212.0;205.0;-2.7;103.3
4919;93 Sport en recreatie;2004;212.0;208.0;1.4;101.9
4920;93 Sport en recreatie;2005;215.0;215.0;3.3;100.0
4921;93 Sport en recreatie;2006;227.0;229.0;6.5;99.1
4922;93 Sport en recreatie;2007;250.0;253.0;10.6;98.7
4923;93 Sport en recreatie;2008;234.0;241.0;-4.8;97.1
4924;93 Sport en recreatie;2009;236.0;243.0;0.9;97.1
4925;93 Sport en recreatie;2010;241.0;249.0;2.5;96.7
4926;93 Sport en recreatie;2011;247.0;257.0;2.9;96.3
4927;93 Sport en recreatie;2012;;;;
4928;S Overige dienstverlening;1969;58.0;116.0;;49.9
4929;S Overige dienstverlening;1970;66.0;122.0;5.2;54.0
4930;S Overige dienstverlening;1971;76.0;126.0;3.0;60.3
4931;S Overige dienstverlening;1972;86.0;131.0;3.9;65.7
4932;S Overige dienstverlening;1973;97.0;140.0;7.0;69.3
4933;S Overige dienstverlening;1974;114.0;150.0;7.2;75.9
4934;S Overige dienstverlening;1975;128.0;153.0;1.8;83.8
4935;S Overige dienstverlening;1976;145.0;162.0;6.3;89.3
4936;S Overige dienstverlening;1977;167.0;180.0;11.0;92.6
4937;S Overige dienstverlening;1978;187.0;193.0;7.2;96.8
4938;S Overige dienstverlening;1979;205.0;201.0;4.3;101.8
4939;S Overige dienstverlening;1980;228.0;211.0;4.9;107.9
4940;S Overige dienstverlening;1981;245.0;211.0;0.0;115.9
4941;S Overige dienstverlening;1982;255.0;213.0;0.8;119.7
4942;S Overige dienstverlening;1983;267.0;221.0;3.5;121.1
4943;S Overige dienstverlening;1984;292.0;240.0;8.6;121.9
4944;S Overige dienstverlening;1985;316.0;261.0;8.9;121.1
4945;S Overige dienstverlening;1986;323.0;270.0;3.5;119.7
4946;S Overige dienstverlening;1987;234.0;194.0;-28.2;120.7
4947;S Overige dienstverlening;1988;251.0;207.0;6.8;121.2
4948;S Overige dienstverlening;1989;267.0;221.0;6.8;120.7
4949;S Overige dienstverlening;1990;299.0;246.0;11.2;121.5
4950;S Overige dienstverlening;1991;329.0;271.0;10.0;121.5
4951;S Overige dienstverlening;1992;353.0;290.0;7.0;121.9
4952;S Overige dienstverlening;1993;365.0;299.0;3.4;121.9
4953;S Overige dienstverlening;1994;394.0;326.0;8.8;121.0
4954;S Overige dienstverlening;1995;404.0;340.0;4.3;118.9
4955;S Overige dienstverlening;1996;360.0;311.0;-8.4;115.7
4956;S Overige dienstverlening;1997;437.0;385.0;23.6;113.6
4957;S Overige dienstverlening;1998;435.0;395.0;2.7;110.1
4958;S Overige dienstverlening;1999;483.0;451.0;14.0;107.2
4959;S Overige dienstverlening;2000;491.0;456.0;1.2;107.6
4960;S Overige dienstverlening;2001;486.0;460.0;0.8;105.7
4961;S Overige dienstverlening;2002;559.0;539.0;17.1;103.8
4962;S Overige dienstverlening;2003;520.0;512.0;-5.0;101.6
4963;S Overige dienstverlening;2004;530.0;524.0;2.5;101.1
4964;S Overige dienstverlening;2005;652.0;652.0;24.3;100.0
4965;S Overige dienstverlening;2006;691.0;697.0;6.9;99.1
4966;S Overige dienstverlening;2007;688.0;694.0;-0.4;99.1
4967;S Overige dienstverlening;2008;776.0;777.0;11.9;99.9
4968;S Overige dienstverlening;2009;572.0;570.0;-26.7;100.4
4969;S Overige dienstverlening;2010;582.0;571.0;0.3;101.8
4970;S Overige dienstverlening;2011;578.0;571.0;0.0;101.1
4971;S Overige dienstverlening;2012;;;;
4972;94 Ideële, belangen-, hobbyverenigingen;1969;;;;
4973;94 Ideële, belangen-, hobbyverenigingen;1970;;;;
4974;94 Ideële, belangen-, hobbyverenigingen;1971;;;;
4975;94 Ideële, belangen-, hobbyverenigingen;1972;;;;
4976;94 Ideële, belangen-, hobbyverenigingen;1973;;;;
4977;94 Ideële, belangen-, hobbyverenigingen;1974;;;;
4978;94 Ideële, belangen-, hobbyverenigingen;1975;;;;
4979;94 Ideële, belangen-, hobbyverenigingen;1976;;;;
4980;94 Ideële, belangen-, hobbyverenigingen;1977;;;;
4981;94 Ideële, belangen-, hobbyverenigingen;1978;;;;
4982;94 Ideële, belangen-, hobbyverenigingen;1979;;;;
4983;94 Ideële, belangen-, hobbyverenigingen;1980;;;;
4984;94 Ideële, belangen-, hobbyverenigingen;1981;;;;
4985;94 Ideële, belangen-, hobbyverenigingen;1982;;;;
4986;94 Ideële, belangen-, hobbyverenigingen;1983;;;;
4987;94 Ideële, belangen-, hobbyverenigingen;1984;;;;
4988;94 Ideële, belangen-, hobbyverenigingen;1985;;;;
4989;94 Ideële, belangen-, hobbyverenigingen;1986;;;;
4990;94 Ideële, belangen-, hobbyverenigingen;1987;;;;
4991;94 Ideële, belangen-, hobbyverenigingen;1988;119.0;78.0;;153.4
4992;94 Ideële, belangen-, hobbyverenigingen;1989;129.0;84.0;8.4;153.4
4993;94 Ideële, belangen-, hobbyverenigingen;1990;140.0;91.0;8.5;153.4
4994;94 Ideële, belangen-, hobbyverenigingen;1991;155.0;102.0;11.4;152.4
4995;94 Ideële, belangen-, hobbyverenigingen;1992;165.0;108.0;6.5;152.4
4996;94 Ideële, belangen-, hobbyverenigingen;1993;164.0;108.0;0.0;151.5
4997;94 Ideële, belangen-, hobbyverenigingen;1994;190.0;128.0;18.3;148.3
4998;94 Ideële, belangen-, hobbyverenigingen;1995;200.0;140.0;8.9;143.3
4999;94 Ideële, belangen-, hobbyverenigingen;1996;160.0;117.0;-16.0;136.5
5000;94 Ideële, belangen-, hobbyverenigingen;1997;186.0;141.0;20.6;131.6
5001;94 Ideële, belangen-, hobbyverenigingen;1998;194.0;157.0;10.8;123.9
5002;94 Ideële, belangen-, hobbyverenigingen;1999;197.0;168.0;7.2;117.3
5003;94 Ideële, belangen-, hobbyverenigingen;2000;213.0;183.0;9.1;116.2
5004;94 Ideële, belangen-, hobbyverenigingen;2001;253.0;225.0;23.0;112.3
5005;94 Ideële, belangen-, hobbyverenigingen;2002;266.0;245.0;8.7;108.6
5006;94 Ideële, belangen-, hobbyverenigingen;2003;250.0;239.0;-2.3;104.4
5007;94 Ideële, belangen-, hobbyverenigingen;2004;219.0;214.0;-10.8;102.5
5008;94 Ideële, belangen-, hobbyverenigingen;2005;237.0;237.0;11.0;100.0
5009;94 Ideële, belangen-, hobbyverenigingen;2006;253.0;260.0;9.7;97.3
5010;94 Ideële, belangen-, hobbyverenigingen;2007;275.0;286.0;9.9;96.3
5011;94 Ideële, belangen-, hobbyverenigingen;2008;283.0;297.0;4.0;95.2
5012;94 Ideële, belangen-, hobbyverenigingen;2009;279.0;293.0;-1.4;95.2
5013;94 Ideële, belangen-, hobbyverenigingen;2010;293.0;306.0;4.3;95.9
5014;94 Ideële, belangen-, hobbyverenigingen;2011;301.0;319.0;4.4;94.3
5015;94 Ideële, belangen-, hobbyverenigingen;2012;;;;
5016;95 Reparatie van consumentenartikelen;1969;;;;
5017;95 Reparatie van consumentenartikelen;1970;;;;
5018;95 Reparatie van consumentenartikelen;1971;;;;
5019;95 Reparatie van consumentenartikelen;1972;;;;
