ID;Warmtepompen;Sector;Perioden;InGebruikGenomenWarmtepompen_1;UitGebruikGenomenWarmtepompen_2;OpgesteldeWarmtepompenEindeVanJaar_3;InGebruikGenomenThermischVermogen_4;UitGebruikGenomenThermischVermogen_5;OpgesteldThermischVermogenEindeJaar_6;BrutoWarmteproductieWarmtepompen_7;VerbruikVanElektriciteitEnAardgas_8;OnttrekkingWarmteUitBodemOfLucht_9;VermedenVerbruikVanFossieleEnergie_10;VermedenEmissieKooldioxideCO2_11
552;"Warmtepompen buitenluchtwarmte; water";Woningen;2014;3975.0;474.0;38086.0;20.0;1.0;123.0;729.0;316.0;413.0;99.0;-5.0
553;"Warmtepompen buitenluchtwarmte; water";Woningen;2015;5013.0;273.0;42826.0;24.0;0.0;147.0;869.0;370.0;499.0;115.0;-9.0
554;"Warmtepompen buitenluchtwarmte; water";Woningen;2016;9696.0;949.0;51573.0;54.0;1.0;200.0;1179.0;491.0;687.0;187.0;-7.0
555;"Warmtepompen buitenluchtwarmte; water";Woningen;2017;19407.0;3001.0;67979.0;106.0;4.0;301.0;1776.0;724.0;1052.0;340.0;-5.0
556;"Warmtepompen buitenluchtwarmte; water";Woningen;2018;25642.0;2965.0;90656.0;150.0;4.0;446.0;2634.0;1054.0;1580.0;542.0;0.0
557;"Warmtepompen buitenluchtwarmte; water";Woningen;2019;31959.0;2412.0;120203.0;203.0;4.0;646.0;3813.0;1512.0;2301.0;885.0;28.0
558;"Warmtepompen buitenluchtwarmte; water";Woningen;2020;41626.0;1848.0;159981.0;234.0;3.0;877.0;5176.0;2036.0;3140.0;1298.0;72.0
559;"Warmtepompen buitenluchtwarmte; water";Woningen;2021;47965.0;2048.0;205898.0;271.0;3.0;1145.0;6761.0;2646.0;4115.0;1696.0;94.0
560;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;1994;;;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0
561;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;1995;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
562;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;1996;3.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
563;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;1997;22.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
564;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;1998;73.0;0.0;100.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
565;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;1999;;0.0;100.0;;0.0;0.0;1.0;1.0;1.0;0.0;0.0
566;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;2000;;0.0;100.0;;0.0;0.0;1.0;1.0;1.0;0.0;0.0
567;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;2001;;0.0;100.0;;0.0;0.0;1.0;1.0;1.0;0.0;0.0
568;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;2002;2.0;0.0;102.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
569;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;2003;13.0;0.0;115.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0
570;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;2004;10.0;0.0;125.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0
571;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;2005;;0.0;125.0;;0.0;0.0;2.0;1.0;1.0;0.0;0.0
572;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;2006;;0.0;125.0;;0.0;0.0;2.0;1.0;1.0;0.0;0.0
573;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;2007;40.0;0.0;164.0;2.0;0.0;3.0;15.0;6.0;9.0;2.0;0.0
574;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;2008;184.0;0.0;348.0;17.0;0.0;19.0;113.0;50.0;63.0;13.0;0.0
575;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;2009;166.0;0.0;514.0;12.0;0.0;31.0;184.0;79.0;104.0;24.0;0.0
576;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;2010;175.0;1.0;688.0;11.0;0.0;42.0;247.0;108.0;139.0;38.0;0.0
577;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;2011;372.0;3.0;1057.0;12.0;0.0;54.0;319.0;140.0;179.0;55.0;0.0
578;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;2012;418.0;22.0;1453.0;19.0;0.0;73.0;432.0;191.0;241.0;63.0;-1.0
579;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;2013;355.0;73.0;1735.0;17.0;0.0;90.0;534.0;235.0;299.0;83.0;-3.0
580;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;2014;524.0;0.0;2259.0;26.0;0.0;117.0;688.0;299.0;389.0;94.0;-4.0
581;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;2015;622.0;0.0;2881.0;36.0;0.0;152.0;900.0;389.0;510.0;120.0;-9.0
582;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;2016;1483.0;0.0;4364.0;47.0;0.0;200.0;1179.0;509.0;671.0;190.0;-6.0
583;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;2017;2187.0;2.0;6549.0;57.0;0.0;256.0;1514.0;642.0;873.0;292.0;-3.0
584;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;2018;3693.0;13.0;10229.0;79.0;0.0;335.0;1978.0;827.0;1150.0;408.0;1.0
585;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;2019;1535.0;10.0;11754.0;85.0;0.0;420.0;2482.0;1021.0;1461.0;575.0;18.0
586;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;2020;1686.0;0.0;13440.0;107.0;0.0;528.0;3116.0;1265.0;1851.0;778.0;43.0
587;"Warmtepompen buitenluchtwarmte; water";Utiliteitsgebouwen, kassen en stallen;2021;1801.0;0.0;15241.0;115.0;0.0;643.0;3798.0;1528.0;2270.0;950.0;53.0
