ID;SITCEnergie;Landen;Perioden;Invoerwaarde_1;Uitvoerwaarde_2
8518;3 Minerale brandstoffen, smeermiddele...;Azië;1951;;
8519;3 Minerale brandstoffen, smeermiddele...;Azië;1952;;
8520;3 Minerale brandstoffen, smeermiddele...;Azië;1953;;
8521;3 Minerale brandstoffen, smeermiddele...;Azië;1954;;
8522;3 Minerale brandstoffen, smeermiddele...;Azië;1955;;
8523;3 Minerale brandstoffen, smeermiddele...;Azië;1956;;
8524;3 Minerale brandstoffen, smeermiddele...;Azië;1957;;
8525;3 Minerale brandstoffen, smeermiddele...;Azië;1958;;
8526;3 Minerale brandstoffen, smeermiddele...;Azië;1959;;
8527;3 Minerale brandstoffen, smeermiddele...;Azië;1960;;
8528;3 Minerale brandstoffen, smeermiddele...;Azië;1961;;
8529;3 Minerale brandstoffen, smeermiddele...;Azië;1962;;
8530;3 Minerale brandstoffen, smeermiddele...;Azië;1963;;
8531;3 Minerale brandstoffen, smeermiddele...;Azië;1964;;
8532;3 Minerale brandstoffen, smeermiddele...;Azië;1965;;
8533;3 Minerale brandstoffen, smeermiddele...;Azië;1966;;
8534;3 Minerale brandstoffen, smeermiddele...;Azië;1967;;
8535;3 Minerale brandstoffen, smeermiddele...;Azië;1968;;
8536;3 Minerale brandstoffen, smeermiddele...;Azië;1969;;
8537;3 Minerale brandstoffen, smeermiddele...;Azië;1970;;
8538;3 Minerale brandstoffen, smeermiddele...;Azië;1971;;
8539;3 Minerale brandstoffen, smeermiddele...;Azië;1972;;
8540;3 Minerale brandstoffen, smeermiddele...;Azië;1973;;
8541;3 Minerale brandstoffen, smeermiddele...;Azië;1974;;
8542;3 Minerale brandstoffen, smeermiddele...;Azië;1975;;
8543;3 Minerale brandstoffen, smeermiddele...;Azië;1976;;
8544;3 Minerale brandstoffen, smeermiddele...;Azië;1977;;
8545;3 Minerale brandstoffen, smeermiddele...;Azië;1978;;
8546;3 Minerale brandstoffen, smeermiddele...;Azië;1979;;
8547;3 Minerale brandstoffen, smeermiddele...;Azië;1980;;
8548;3 Minerale brandstoffen, smeermiddele...;Azië;1981;;
8549;3 Minerale brandstoffen, smeermiddele...;Azië;1982;;
8550;3 Minerale brandstoffen, smeermiddele...;Azië;1983;;
8551;3 Minerale brandstoffen, smeermiddele...;Azië;1984;;
8552;3 Minerale brandstoffen, smeermiddele...;Azië;1985;;
8553;3 Minerale brandstoffen, smeermiddele...;Azië;1986;;
8554;3 Minerale brandstoffen, smeermiddele...;Azië;1987;;
8555;3 Minerale brandstoffen, smeermiddele...;Azië;1988;;
8556;3 Minerale brandstoffen, smeermiddele...;Azië;1989;;
8557;3 Minerale brandstoffen, smeermiddele...;Azië;1990;;
8558;3 Minerale brandstoffen, smeermiddele...;Azië;1991;;
8559;3 Minerale brandstoffen, smeermiddele...;Azië;1992;;
8560;3 Minerale brandstoffen, smeermiddele...;Azië;1993;;
8561;3 Minerale brandstoffen, smeermiddele...;Azië;1994;;
8562;3 Minerale brandstoffen, smeermiddele...;Azië;1995;;
8563;3 Minerale brandstoffen, smeermiddele...;Azië;1996;;
8564;3 Minerale brandstoffen, smeermiddele...;Azië;1997;;
8565;3 Minerale brandstoffen, smeermiddele...;Azië;1998;;
8566;3 Minerale brandstoffen, smeermiddele...;Azië;1999;;
8567;3 Minerale brandstoffen, smeermiddele...;Azië;2000;;
8568;3 Minerale brandstoffen, smeermiddele...;Azië;2001;;
8569;3 Minerale brandstoffen, smeermiddele...;Azië;2002;;
8570;3 Minerale brandstoffen, smeermiddele...;Azië;2003;;
8571;3 Minerale brandstoffen, smeermiddele...;Azië;2004;;
8572;3 Minerale brandstoffen, smeermiddele...;Azië;2005;;
8573;3 Minerale brandstoffen, smeermiddele...;Azië;2006;;
8574;3 Minerale brandstoffen, smeermiddele...;Azië;2007;;
8575;3 Minerale brandstoffen, smeermiddele...;Azië;2008;;
8576;3 Minerale brandstoffen, smeermiddele...;Azië;2009;;
8577;3 Minerale brandstoffen, smeermiddele...;Azië;2010;;
8578;3 Minerale brandstoffen, smeermiddele...;Azië;2011;;
8579;3 Minerale brandstoffen, smeermiddele...;Azië;2012;;
8580;3 Minerale brandstoffen, smeermiddele...;Azië;2013;;
8581;3 Minerale brandstoffen, smeermiddele...;Azië;2014;;
8582;3 Minerale brandstoffen, smeermiddele...;Azië;2015;;
8583;3 Minerale brandstoffen, smeermiddele...;Azië;2016;;
8584;3 Minerale brandstoffen, smeermiddele...;Azië;2017;;
8585;3 Minerale brandstoffen, smeermiddele...;Oceanië;1917;;
8586;3 Minerale brandstoffen, smeermiddele...;Oceanië;1918;;
8587;3 Minerale brandstoffen, smeermiddele...;Oceanië;1919;;
8588;3 Minerale brandstoffen, smeermiddele...;Oceanië;1920;;
8589;3 Minerale brandstoffen, smeermiddele...;Oceanië;1921;;
8590;3 Minerale brandstoffen, smeermiddele...;Oceanië;1922;;
8591;3 Minerale brandstoffen, smeermiddele...;Oceanië;1923;;
8592;3 Minerale brandstoffen, smeermiddele...;Oceanië;1924;;
8593;3 Minerale brandstoffen, smeermiddele...;Oceanië;1925;;
8594;3 Minerale brandstoffen, smeermiddele...;Oceanië;1926;;
8595;3 Minerale brandstoffen, smeermiddele...;Oceanië;1927;;
8596;3 Minerale brandstoffen, smeermiddele...;Oceanië;1928;;
8597;3 Minerale brandstoffen, smeermiddele...;Oceanië;1929;;
8598;3 Minerale brandstoffen, smeermiddele...;Oceanië;1930;;
8599;3 Minerale brandstoffen, smeermiddele...;Oceanië;1931;;
8600;3 Minerale brandstoffen, smeermiddele...;Oceanië;1932;;
8601;3 Minerale brandstoffen, smeermiddele...;Oceanië;1933;;
8602;3 Minerale brandstoffen, smeermiddele...;Oceanië;1934;;
8603;3 Minerale brandstoffen, smeermiddele...;Oceanië;1935;;
8604;3 Minerale brandstoffen, smeermiddele...;Oceanië;1936;;
8605;3 Minerale brandstoffen, smeermiddele...;Oceanië;1937;;
8606;3 Minerale brandstoffen, smeermiddele...;Oceanië;1938;;
8607;3 Minerale brandstoffen, smeermiddele...;Oceanië;1939;;
8608;3 Minerale brandstoffen, smeermiddele...;Oceanië;1940;;
8609;3 Minerale brandstoffen, smeermiddele...;Oceanië;1941;;
8610;3 Minerale brandstoffen, smeermiddele...;Oceanië;1942;;
8611;3 Minerale brandstoffen, smeermiddele...;Oceanië;1943;;
8612;3 Minerale brandstoffen, smeermiddele...;Oceanië;1944;;
8613;3 Minerale brandstoffen, smeermiddele...;Oceanië;1945;;
8614;3 Minerale brandstoffen, smeermiddele...;Oceanië;1946;;
8615;3 Minerale brandstoffen, smeermiddele...;Oceanië;1947;;
8616;3 Minerale brandstoffen, smeermiddele...;Oceanië;1948;;
8617;3 Minerale brandstoffen, smeermiddele...;Oceanië;1949;;
8618;3 Minerale brandstoffen, smeermiddele...;Oceanië;1950;;
8619;3 Minerale brandstoffen, smeermiddele...;Oceanië;1951;;
8620;3 Minerale brandstoffen, smeermiddele...;Oceanië;1952;;
8621;3 Minerale brandstoffen, smeermiddele...;Oceanië;1953;;
8622;3 Minerale brandstoffen, smeermiddele...;Oceanië;1954;;
8623;3 Minerale brandstoffen, smeermiddele...;Oceanië;1955;;
8624;3 Minerale brandstoffen, smeermiddele...;Oceanië;1956;;
8625;3 Minerale brandstoffen, smeermiddele...;Oceanië;1957;;
8626;3 Minerale brandstoffen, smeermiddele...;Oceanië;1958;;
8627;3 Minerale brandstoffen, smeermiddele...;Oceanië;1959;;
8628;3 Minerale brandstoffen, smeermiddele...;Oceanië;1960;;
8629;3 Minerale brandstoffen, smeermiddele...;Oceanië;1961;;
8630;3 Minerale brandstoffen, smeermiddele...;Oceanië;1962;;
8631;3 Minerale brandstoffen, smeermiddele...;Oceanië;1963;;
8632;3 Minerale brandstoffen, smeermiddele...;Oceanië;1964;;
8633;3 Minerale brandstoffen, smeermiddele...;Oceanië;1965;;
8634;3 Minerale brandstoffen, smeermiddele...;Oceanië;1966;;
8635;3 Minerale brandstoffen, smeermiddele...;Oceanië;1967;;
8636;3 Minerale brandstoffen, smeermiddele...;Oceanië;1968;;
8637;3 Minerale brandstoffen, smeermiddele...;Oceanië;1969;;
8638;3 Minerale brandstoffen, smeermiddele...;Oceanië;1970;;
8639;3 Minerale brandstoffen, smeermiddele...;Oceanië;1971;;
8640;3 Minerale brandstoffen, smeermiddele...;Oceanië;1972;;
8641;3 Minerale brandstoffen, smeermiddele...;Oceanië;1973;;
8642;3 Minerale brandstoffen, smeermiddele...;Oceanië;1974;;
8643;3 Minerale brandstoffen, smeermiddele...;Oceanië;1975;;
8644;3 Minerale brandstoffen, smeermiddele...;Oceanië;1976;;
8645;3 Minerale brandstoffen, smeermiddele...;Oceanië;1977;;
8646;3 Minerale brandstoffen, smeermiddele...;Oceanië;1978;;
8647;3 Minerale brandstoffen, smeermiddele...;Oceanië;1979;;
8648;3 Minerale brandstoffen, smeermiddele...;Oceanië;1980;;
8649;3 Minerale brandstoffen, smeermiddele...;Oceanië;1981;;
8650;3 Minerale brandstoffen, smeermiddele...;Oceanië;1982;;
8651;3 Minerale brandstoffen, smeermiddele...;Oceanië;1983;;
8652;3 Minerale brandstoffen, smeermiddele...;Oceanië;1984;;
8653;3 Minerale brandstoffen, smeermiddele...;Oceanië;1985;;
8654;3 Minerale brandstoffen, smeermiddele...;Oceanië;1986;;
8655;3 Minerale brandstoffen, smeermiddele...;Oceanië;1987;;
8656;3 Minerale brandstoffen, smeermiddele...;Oceanië;1988;;
8657;3 Minerale brandstoffen, smeermiddele...;Oceanië;1989;;
8658;3 Minerale brandstoffen, smeermiddele...;Oceanië;1990;;
8659;3 Minerale brandstoffen, smeermiddele...;Oceanië;1991;;
8660;3 Minerale brandstoffen, smeermiddele...;Oceanië;1992;;
8661;3 Minerale brandstoffen, smeermiddele...;Oceanië;1993;;
8662;3 Minerale brandstoffen, smeermiddele...;Oceanië;1994;;
8663;3 Minerale brandstoffen, smeermiddele...;Oceanië;1995;;
8664;3 Minerale brandstoffen, smeermiddele...;Oceanië;1996;;
8665;3 Minerale brandstoffen, smeermiddele...;Oceanië;1997;;
8666;3 Minerale brandstoffen, smeermiddele...;Oceanië;1998;;
8667;3 Minerale brandstoffen, smeermiddele...;Oceanië;1999;;
8668;3 Minerale brandstoffen, smeermiddele...;Oceanië;2000;;
8669;3 Minerale brandstoffen, smeermiddele...;Oceanië;2001;;
8670;3 Minerale brandstoffen, smeermiddele...;Oceanië;2002;;
8671;3 Minerale brandstoffen, smeermiddele...;Oceanië;2003;;
8672;3 Minerale brandstoffen, smeermiddele...;Oceanië;2004;;
8673;3 Minerale brandstoffen, smeermiddele...;Oceanië;2005;;
8674;3 Minerale brandstoffen, smeermiddele...;Oceanië;2006;;
8675;3 Minerale brandstoffen, smeermiddele...;Oceanië;2007;;
8676;3 Minerale brandstoffen, smeermiddele...;Oceanië;2008;;
8677;3 Minerale brandstoffen, smeermiddele...;Oceanië;2009;;
8678;3 Minerale brandstoffen, smeermiddele...;Oceanië;2010;;
8679;3 Minerale brandstoffen, smeermiddele...;Oceanië;2011;;
8680;3 Minerale brandstoffen, smeermiddele...;Oceanië;2012;;
8681;3 Minerale brandstoffen, smeermiddele...;Oceanië;2013;;
8682;3 Minerale brandstoffen, smeermiddele...;Oceanië;2014;;
8683;3 Minerale brandstoffen, smeermiddele...;Oceanië;2015;;
8684;3 Minerale brandstoffen, smeermiddele...;Oceanië;2016;;
8685;3 Minerale brandstoffen, smeermiddele...;Oceanië;2017;;
8686;3 Minerale brandstoffen, smeermiddele...;Overige;1917;;
8687;3 Minerale brandstoffen, smeermiddele...;Overige;1918;;
8688;3 Minerale brandstoffen, smeermiddele...;Overige;1919;;
8689;3 Minerale brandstoffen, smeermiddele...;Overige;1920;;
8690;3 Minerale brandstoffen, smeermiddele...;Overige;1921;;
8691;3 Minerale brandstoffen, smeermiddele...;Overige;1922;;
8692;3 Minerale brandstoffen, smeermiddele...;Overige;1923;;
8693;3 Minerale brandstoffen, smeermiddele...;Overige;1924;;
8694;3 Minerale brandstoffen, smeermiddele...;Overige;1925;;
8695;3 Minerale brandstoffen, smeermiddele...;Overige;1926;;
8696;3 Minerale brandstoffen, smeermiddele...;Overige;1927;;
8697;3 Minerale brandstoffen, smeermiddele...;Overige;1928;;
8698;3 Minerale brandstoffen, smeermiddele...;Overige;1929;;
8699;3 Minerale brandstoffen, smeermiddele...;Overige;1930;;
8700;3 Minerale brandstoffen, smeermiddele...;Overige;1931;;
8701;3 Minerale brandstoffen, smeermiddele...;Overige;1932;;
8702;3 Minerale brandstoffen, smeermiddele...;Overige;1933;;
8703;3 Minerale brandstoffen, smeermiddele...;Overige;1934;;
8704;3 Minerale brandstoffen, smeermiddele...;Overige;1935;;
8705;3 Minerale brandstoffen, smeermiddele...;Overige;1936;;
8706;3 Minerale brandstoffen, smeermiddele...;Overige;1937;;
8707;3 Minerale brandstoffen, smeermiddele...;Overige;1938;;
8708;3 Minerale brandstoffen, smeermiddele...;Overige;1939;;
8709;3 Minerale brandstoffen, smeermiddele...;Overige;1940;;
8710;3 Minerale brandstoffen, smeermiddele...;Overige;1941;;
8711;3 Minerale brandstoffen, smeermiddele...;Overige;1942;;
8712;3 Minerale brandstoffen, smeermiddele...;Overige;1943;;
8713;3 Minerale brandstoffen, smeermiddele...;Overige;1944;;
8714;3 Minerale brandstoffen, smeermiddele...;Overige;1945;;
8715;3 Minerale brandstoffen, smeermiddele...;Overige;1946;;
8716;3 Minerale brandstoffen, smeermiddele...;Overige;1947;;
8717;3 Minerale brandstoffen, smeermiddele...;Overige;1948;;
8718;3 Minerale brandstoffen, smeermiddele...;Overige;1949;;
8719;3 Minerale brandstoffen, smeermiddele...;Overige;1950;;
8720;3 Minerale brandstoffen, smeermiddele...;Overige;1951;;
8721;3 Minerale brandstoffen, smeermiddele...;Overige;1952;;
8722;3 Minerale brandstoffen, smeermiddele...;Overige;1953;;
8723;3 Minerale brandstoffen, smeermiddele...;Overige;1954;;
8724;3 Minerale brandstoffen, smeermiddele...;Overige;1955;;
8725;3 Minerale brandstoffen, smeermiddele...;Overige;1956;;
8726;3 Minerale brandstoffen, smeermiddele...;Overige;1957;;
8727;3 Minerale brandstoffen, smeermiddele...;Overige;1958;;
8728;3 Minerale brandstoffen, smeermiddele...;Overige;1959;;
8729;3 Minerale brandstoffen, smeermiddele...;Overige;1960;;
8730;3 Minerale brandstoffen, smeermiddele...;Overige;1961;;
8731;3 Minerale brandstoffen, smeermiddele...;Overige;1962;;
8732;3 Minerale brandstoffen, smeermiddele...;Overige;1963;;
8733;3 Minerale brandstoffen, smeermiddele...;Overige;1964;;
8734;3 Minerale brandstoffen, smeermiddele...;Overige;1965;;
8735;3 Minerale brandstoffen, smeermiddele...;Overige;1966;;
8736;3 Minerale brandstoffen, smeermiddele...;Overige;1967;;
8737;3 Minerale brandstoffen, smeermiddele...;Overige;1968;;
8738;3 Minerale brandstoffen, smeermiddele...;Overige;1969;;
8739;3 Minerale brandstoffen, smeermiddele...;Overige;1970;;
8740;3 Minerale brandstoffen, smeermiddele...;Overige;1971;;
8741;3 Minerale brandstoffen, smeermiddele...;Overige;1972;;
8742;3 Minerale brandstoffen, smeermiddele...;Overige;1973;;
8743;3 Minerale brandstoffen, smeermiddele...;Overige;1974;;
8744;3 Minerale brandstoffen, smeermiddele...;Overige;1975;;
8745;3 Minerale brandstoffen, smeermiddele...;Overige;1976;;
8746;3 Minerale brandstoffen, smeermiddele...;Overige;1977;;
8747;3 Minerale brandstoffen, smeermiddele...;Overige;1978;;
8748;3 Minerale brandstoffen, smeermiddele...;Overige;1979;;
8749;3 Minerale brandstoffen, smeermiddele...;Overige;1980;;
8750;3 Minerale brandstoffen, smeermiddele...;Overige;1981;;
8751;3 Minerale brandstoffen, smeermiddele...;Overige;1982;;
8752;3 Minerale brandstoffen, smeermiddele...;Overige;1983;;
8753;3 Minerale brandstoffen, smeermiddele...;Overige;1984;;
8754;3 Minerale brandstoffen, smeermiddele...;Overige;1985;;
8755;3 Minerale brandstoffen, smeermiddele...;Overige;1986;;
8756;3 Minerale brandstoffen, smeermiddele...;Overige;1987;;
8757;3 Minerale brandstoffen, smeermiddele...;Overige;1988;;
8758;3 Minerale brandstoffen, smeermiddele...;Overige;1989;;
8759;3 Minerale brandstoffen, smeermiddele...;Overige;1990;;
8760;3 Minerale brandstoffen, smeermiddele...;Overige;1991;;
8761;3 Minerale brandstoffen, smeermiddele...;Overige;1992;;
8762;3 Minerale brandstoffen, smeermiddele...;Overige;1993;;
8763;3 Minerale brandstoffen, smeermiddele...;Overige;1994;;
8764;3 Minerale brandstoffen, smeermiddele...;Overige;1995;;
8765;3 Minerale brandstoffen, smeermiddele...;Overige;1996;;
8766;3 Minerale brandstoffen, smeermiddele...;Overige;1997;;
8767;3 Minerale brandstoffen, smeermiddele...;Overige;1998;;
8768;3 Minerale brandstoffen, smeermiddele...;Overige;1999;;
8769;3 Minerale brandstoffen, smeermiddele...;Overige;2000;;
8770;3 Minerale brandstoffen, smeermiddele...;Overige;2001;;
8771;3 Minerale brandstoffen, smeermiddele...;Overige;2002;;
8772;3 Minerale brandstoffen, smeermiddele...;Overige;2003;;
8773;3 Minerale brandstoffen, smeermiddele...;Overige;2004;;
8774;3 Minerale brandstoffen, smeermiddele...;Overige;2005;;
8775;3 Minerale brandstoffen, smeermiddele...;Overige;2006;;
8776;3 Minerale brandstoffen, smeermiddele...;Overige;2007;;
8777;3 Minerale brandstoffen, smeermiddele...;Overige;2008;;
8778;3 Minerale brandstoffen, smeermiddele...;Overige;2009;;
8779;3 Minerale brandstoffen, smeermiddele...;Overige;2010;;
8780;3 Minerale brandstoffen, smeermiddele...;Overige;2011;;
8781;3 Minerale brandstoffen, smeermiddele...;Overige;2012;;
8782;3 Minerale brandstoffen, smeermiddele...;Overige;2013;;
8783;3 Minerale brandstoffen, smeermiddele...;Overige;2014;;
8784;3 Minerale brandstoffen, smeermiddele...;Overige;2015;;
8785;3 Minerale brandstoffen, smeermiddele...;Overige;2016;;
8786;3 Minerale brandstoffen, smeermiddele...;Overige;2017;;
8787;3 Minerale brandstoffen, smeermiddele...;België;1917;;
8788;3 Minerale brandstoffen, smeermiddele...;België;1918;;
8789;3 Minerale brandstoffen, smeermiddele...;België;1919;;
8790;3 Minerale brandstoffen, smeermiddele...;België;1920;;
8791;3 Minerale brandstoffen, smeermiddele...;België;1921;;
8792;3 Minerale brandstoffen, smeermiddele...;België;1922;;
8793;3 Minerale brandstoffen, smeermiddele...;België;1923;;
8794;3 Minerale brandstoffen, smeermiddele...;België;1924;;
8795;3 Minerale brandstoffen, smeermiddele...;België;1925;;
8796;3 Minerale brandstoffen, smeermiddele...;België;1926;;
8797;3 Minerale brandstoffen, smeermiddele...;België;1927;;
8798;3 Minerale brandstoffen, smeermiddele...;België;1928;;
8799;3 Minerale brandstoffen, smeermiddele...;België;1929;;
8800;3 Minerale brandstoffen, smeermiddele...;België;1930;;
8801;3 Minerale brandstoffen, smeermiddele...;België;1931;;
8802;3 Minerale brandstoffen, smeermiddele...;België;1932;;
8803;3 Minerale brandstoffen, smeermiddele...;België;1933;;
8804;3 Minerale brandstoffen, smeermiddele...;België;1934;;
8805;3 Minerale brandstoffen, smeermiddele...;België;1935;;
8806;3 Minerale brandstoffen, smeermiddele...;België;1936;;
8807;3 Minerale brandstoffen, smeermiddele...;België;1937;;
8808;3 Minerale brandstoffen, smeermiddele...;België;1938;;
8809;3 Minerale brandstoffen, smeermiddele...;België;1939;;
8810;3 Minerale brandstoffen, smeermiddele...;België;1940;;
8811;3 Minerale brandstoffen, smeermiddele...;België;1941;;
8812;3 Minerale brandstoffen, smeermiddele...;België;1942;;
8813;3 Minerale brandstoffen, smeermiddele...;België;1943;;
8814;3 Minerale brandstoffen, smeermiddele...;België;1944;;
8815;3 Minerale brandstoffen, smeermiddele...;België;1945;;
8816;3 Minerale brandstoffen, smeermiddele...;België;1946;;
8817;3 Minerale brandstoffen, smeermiddele...;België;1947;;
8818;3 Minerale brandstoffen, smeermiddele...;België;1948;;
8819;3 Minerale brandstoffen, smeermiddele...;België;1949;;
8820;3 Minerale brandstoffen, smeermiddele...;België;1950;;
8821;3 Minerale brandstoffen, smeermiddele...;België;1951;;
8822;3 Minerale brandstoffen, smeermiddele...;België;1952;;
8823;3 Minerale brandstoffen, smeermiddele...;België;1953;;
8824;3 Minerale brandstoffen, smeermiddele...;België;1954;;
8825;3 Minerale brandstoffen, smeermiddele...;België;1955;;
8826;3 Minerale brandstoffen, smeermiddele...;België;1956;;
8827;3 Minerale brandstoffen, smeermiddele...;België;1957;;
8828;3 Minerale brandstoffen, smeermiddele...;België;1958;;
8829;3 Minerale brandstoffen, smeermiddele...;België;1959;;
8830;3 Minerale brandstoffen, smeermiddele...;België;1960;;
8831;3 Minerale brandstoffen, smeermiddele...;België;1961;;
8832;3 Minerale brandstoffen, smeermiddele...;België;1962;;
8833;3 Minerale brandstoffen, smeermiddele...;België;1963;;
8834;3 Minerale brandstoffen, smeermiddele...;België;1964;;
8835;3 Minerale brandstoffen, smeermiddele...;België;1965;;
8836;3 Minerale brandstoffen, smeermiddele...;België;1966;;
8837;3 Minerale brandstoffen, smeermiddele...;België;1967;;
8838;3 Minerale brandstoffen, smeermiddele...;België;1968;;
8839;3 Minerale brandstoffen, smeermiddele...;België;1969;;
8840;3 Minerale brandstoffen, smeermiddele...;België;1970;;
8841;3 Minerale brandstoffen, smeermiddele...;België;1971;;
8842;3 Minerale brandstoffen, smeermiddele...;België;1972;;
8843;3 Minerale brandstoffen, smeermiddele...;België;1973;;
8844;3 Minerale brandstoffen, smeermiddele...;België;1974;;
8845;3 Minerale brandstoffen, smeermiddele...;België;1975;;
8846;3 Minerale brandstoffen, smeermiddele...;België;1976;;
8847;3 Minerale brandstoffen, smeermiddele...;België;1977;;
8848;3 Minerale brandstoffen, smeermiddele...;België;1978;;
8849;3 Minerale brandstoffen, smeermiddele...;België;1979;;
8850;3 Minerale brandstoffen, smeermiddele...;België;1980;;
8851;3 Minerale brandstoffen, smeermiddele...;België;1981;;
8852;3 Minerale brandstoffen, smeermiddele...;België;1982;;
8853;3 Minerale brandstoffen, smeermiddele...;België;1983;;
8854;3 Minerale brandstoffen, smeermiddele...;België;1984;;
8855;3 Minerale brandstoffen, smeermiddele...;België;1985;;
8856;3 Minerale brandstoffen, smeermiddele...;België;1986;;
8857;3 Minerale brandstoffen, smeermiddele...;België;1987;;
8858;3 Minerale brandstoffen, smeermiddele...;België;1988;;
8859;3 Minerale brandstoffen, smeermiddele...;België;1989;;
8860;3 Minerale brandstoffen, smeermiddele...;België;1990;;
8861;3 Minerale brandstoffen, smeermiddele...;België;1991;;
8862;3 Minerale brandstoffen, smeermiddele...;België;1992;;
8863;3 Minerale brandstoffen, smeermiddele...;België;1993;;
8864;3 Minerale brandstoffen, smeermiddele...;België;1994;;
8865;3 Minerale brandstoffen, smeermiddele...;België;1995;;
8866;3 Minerale brandstoffen, smeermiddele...;België;1996;;
8867;3 Minerale brandstoffen, smeermiddele...;België;1997;;
8868;3 Minerale brandstoffen, smeermiddele...;België;1998;;
8869;3 Minerale brandstoffen, smeermiddele...;België;1999;;
8870;3 Minerale brandstoffen, smeermiddele...;België;2000;;
8871;3 Minerale brandstoffen, smeermiddele...;België;2001;;
8872;3 Minerale brandstoffen, smeermiddele...;België;2002;;
8873;3 Minerale brandstoffen, smeermiddele...;België;2003;;
8874;3 Minerale brandstoffen, smeermiddele...;België;2004;;
8875;3 Minerale brandstoffen, smeermiddele...;België;2005;;
8876;3 Minerale brandstoffen, smeermiddele...;België;2006;;
8877;3 Minerale brandstoffen, smeermiddele...;België;2007;;
8878;3 Minerale brandstoffen, smeermiddele...;België;2008;;
8879;3 Minerale brandstoffen, smeermiddele...;België;2009;;
8880;3 Minerale brandstoffen, smeermiddele...;België;2010;;
8881;3 Minerale brandstoffen, smeermiddele...;België;2011;;
8882;3 Minerale brandstoffen, smeermiddele...;België;2012;;
8883;3 Minerale brandstoffen, smeermiddele...;België;2013;;
8884;3 Minerale brandstoffen, smeermiddele...;België;2014;;
8885;3 Minerale brandstoffen, smeermiddele...;België;2015;;
8886;3 Minerale brandstoffen, smeermiddele...;België;2016;;
8887;3 Minerale brandstoffen, smeermiddele...;België;2017;;
8888;3 Minerale brandstoffen, smeermiddele...;China;1917;;
8889;3 Minerale brandstoffen, smeermiddele...;China;1918;;
8890;3 Minerale brandstoffen, smeermiddele...;China;1919;;
8891;3 Minerale brandstoffen, smeermiddele...;China;1920;;
8892;3 Minerale brandstoffen, smeermiddele...;China;1921;;
8893;3 Minerale brandstoffen, smeermiddele...;China;1922;;
8894;3 Minerale brandstoffen, smeermiddele...;China;1923;;
8895;3 Minerale brandstoffen, smeermiddele...;China;1924;;
8896;3 Minerale brandstoffen, smeermiddele...;China;1925;;
8897;3 Minerale brandstoffen, smeermiddele...;China;1926;;
8898;3 Minerale brandstoffen, smeermiddele...;China;1927;;
8899;3 Minerale brandstoffen, smeermiddele...;China;1928;;
8900;3 Minerale brandstoffen, smeermiddele...;China;1929;;
8901;3 Minerale brandstoffen, smeermiddele...;China;1930;;
8902;3 Minerale brandstoffen, smeermiddele...;China;1931;;
8903;3 Minerale brandstoffen, smeermiddele...;China;1932;;
8904;3 Minerale brandstoffen, smeermiddele...;China;1933;;
8905;3 Minerale brandstoffen, smeermiddele...;China;1934;;
8906;3 Minerale brandstoffen, smeermiddele...;China;1935;;
8907;3 Minerale brandstoffen, smeermiddele...;China;1936;;
8908;3 Minerale brandstoffen, smeermiddele...;China;1937;;
8909;3 Minerale brandstoffen, smeermiddele...;China;1938;;
8910;3 Minerale brandstoffen, smeermiddele...;China;1939;;
8911;3 Minerale brandstoffen, smeermiddele...;China;1940;;
8912;3 Minerale brandstoffen, smeermiddele...;China;1941;;
8913;3 Minerale brandstoffen, smeermiddele...;China;1942;;
8914;3 Minerale brandstoffen, smeermiddele...;China;1943;;
8915;3 Minerale brandstoffen, smeermiddele...;China;1944;;
8916;3 Minerale brandstoffen, smeermiddele...;China;1945;;
8917;3 Minerale brandstoffen, smeermiddele...;China;1946;;
8918;3 Minerale brandstoffen, smeermiddele...;China;1947;;
8919;3 Minerale brandstoffen, smeermiddele...;China;1948;;
8920;3 Minerale brandstoffen, smeermiddele...;China;1949;;
8921;3 Minerale brandstoffen, smeermiddele...;China;1950;;
8922;3 Minerale brandstoffen, smeermiddele...;China;1951;;
8923;3 Minerale brandstoffen, smeermiddele...;China;1952;;
8924;3 Minerale brandstoffen, smeermiddele...;China;1953;;
8925;3 Minerale brandstoffen, smeermiddele...;China;1954;;
8926;3 Minerale brandstoffen, smeermiddele...;China;1955;;
8927;3 Minerale brandstoffen, smeermiddele...;China;1956;;
8928;3 Minerale brandstoffen, smeermiddele...;China;1957;;
8929;3 Minerale brandstoffen, smeermiddele...;China;1958;;
8930;3 Minerale brandstoffen, smeermiddele...;China;1959;;
8931;3 Minerale brandstoffen, smeermiddele...;China;1960;;
8932;3 Minerale brandstoffen, smeermiddele...;China;1961;;
8933;3 Minerale brandstoffen, smeermiddele...;China;1962;;
8934;3 Minerale brandstoffen, smeermiddele...;China;1963;;
8935;3 Minerale brandstoffen, smeermiddele...;China;1964;;
8936;3 Minerale brandstoffen, smeermiddele...;China;1965;;
8937;3 Minerale brandstoffen, smeermiddele...;China;1966;;
8938;3 Minerale brandstoffen, smeermiddele...;China;1967;;
8939;3 Minerale brandstoffen, smeermiddele...;China;1968;;
8940;3 Minerale brandstoffen, smeermiddele...;China;1969;;
8941;3 Minerale brandstoffen, smeermiddele...;China;1970;;
8942;3 Minerale brandstoffen, smeermiddele...;China;1971;;
8943;3 Minerale brandstoffen, smeermiddele...;China;1972;;
