ID;Leeftijd;Marges;RegioS;ErvarenGezondheidGoedZeerGoed_1;AngstOfDepressiegevoelensAfg4Wk_2;PsychischeKlachtenAfgelopen4Weken_3;EenOfMeerLangdurigeAandoeningen_4;Ondergewicht_5;NormaalGewicht_6;Overgewicht_7;MatigOvergewicht_8;ErnstigOvergewichtObesitas_9;VoldoetAanBeweegrichtlijn_10;WekelijkseSporters_11;Mantelzorger_12;ZwaarBelasteMantelzorgers_13;UrenMantelzorgPerWeek_14;Rokers_15;VoldoetAanRichtlijnAlcoholgebruik_16;OvermatigeDrinkersOnderBevolking_17
154;Totaal;Waarde;Het Hogeland;71.8;45.6;19.9;36.6;2.7;47.1;50.2;32.3;17.9;48.9;42.3;17.1;11.2;9.1;20.8;45.5;6.6
155;Totaal;Waarde;Hollands Kroon;68.5;45.7;19.1;34.1;2.2;44.2;53.6;34.8;18.8;49.0;49.4;14.0;21.2;11.9;15.7;40.0;7.4
156;Totaal;Waarde;Hoogeveen;69.5;40.2;18.0;34.4;2.4;42.1;55.5;38.9;16.6;41.8;42.4;13.0;19.3;15.9;20.1;42.6;7.7
157;Totaal;Waarde;Hoorn;72.7;49.6;20.0;30.1;0.8;51.4;47.9;34.1;13.8;51.6;57.1;11.9;20.5;11.6;14.5;43.6;7.2
158;Totaal;Waarde;Horst aan de Maas;74.5;42.7;19.8;29.5;1.7;47.6;50.8;37.3;13.4;44.4;56.6;11.9;15.0;;11.6;32.5;6.8
159;Totaal;Waarde;Houten;76.9;41.1;15.1;33.5;2.1;52.9;44.9;33.0;11.9;55.9;65.4;15.3;14.8;12.2;10.3;44.9;4.2
160;Totaal;Waarde;Huizen;70.5;49.7;18.2;33.5;2.2;50.7;47.0;34.9;12.1;47.5;53.6;13.9;18.7;10.6;13.6;42.9;7.4
161;Totaal;Waarde;Hulst;65.3;50.4;23.3;32.8;2.8;45.3;51.9;37.5;14.4;37.3;46.3;12.6;12.6;14.5;15.6;37.3;7.4
162;Totaal;Waarde;IJsselstein;69.2;45.7;20.8;33.2;1.4;44.5;54.1;37.2;16.9;44.1;53.1;15.3;15.1;9.5;12.0;44.9;7.2
163;Totaal;Waarde;Kaag en Braassem;72.9;42.0;15.6;29.8;2.1;51.9;46.0;33.3;12.7;42.6;57.0;15.8;19.5;7.2;13.3;35.6;8.3
164;Totaal;Waarde;Kampen;71.5;46.8;21.3;31.4;0.6;48.7;50.7;35.0;15.7;50.1;46.9;14.0;17.2;7.1;16.2;47.5;5.0
165;Totaal;Waarde;Kapelle;76.0;37.5;13.6;28.4;2.7;47.7;49.6;35.0;14.6;44.6;45.3;14.2;15.0;10.1;11.0;52.6;5.3
166;Totaal;Waarde;Katwijk;69.5;43.4;17.1;31.0;0.9;42.9;56.2;33.4;22.8;49.8;48.9;12.0;16.4;8.6;16.7;40.5;7.3
167;Totaal;Waarde;Kerkrade;61.7;49.8;25.1;41.2;1.1;40.7;58.3;38.3;20.0;34.3;43.2;13.8;;;22.0;49.6;4.2
168;Totaal;Waarde;Koggenland;78.1;40.0;15.4;27.9;1.4;52.7;45.9;33.9;12.0;55.5;61.9;11.0;;;15.2;31.3;9.3
169;Totaal;Waarde;Krimpen aan den IJssel;68.1;47.3;23.5;36.0;0.6;45.4;54.1;38.8;15.3;36.7;46.2;15.1;18.7;8.6;16.5;48.5;6.3
170;Totaal;Waarde;Krimpenerwaard;71.9;43.6;17.5;31.4;1.4;43.1;55.4;38.7;16.7;42.9;47.5;14.2;14.2;11.3;14.5;46.7;6.8
171;Totaal;Waarde;Laarbeek;72.6;38.9;16.4;34.0;0.5;47.2;52.3;36.3;16.0;49.7;54.8;18.4;15.5;10.2;13.6;37.5;6.9
172;Totaal;Waarde;Land van Cuijk;71.3;39.6;16.6;33.4;1.7;47.2;51.1;37.3;13.8;48.4;54.6;15.0;20.3;13.3;12.8;42.3;6.3
173;Totaal;Waarde;Landgraaf;62.7;51.2;24.5;43.7;3.0;38.7;58.3;39.1;19.2;36.1;43.6;18.1;23.1;13.4;19.6;49.2;4.1
174;Totaal;Waarde;Landsmeer;76.4;44.6;19.3;27.7;1.3;50.8;47.9;35.8;12.1;45.0;60.0;19.1;21.1;15.9;15.4;36.0;6.2
175;Totaal;Waarde;Lansingerland;76.6;41.5;15.8;30.1;2.5;48.5;49.0;36.3;12.7;50.4;61.7;10.3;;;10.9;42.3;6.2
176;Totaal;Waarde;Laren (NH.);76.7;41.0;14.5;31.2;2.3;55.0;42.8;32.7;10.1;52.6;61.8;15.1;19.9;12.0;14.7;31.3;11.0
177;Totaal;Waarde;Leeuwarden;72.3;46.0;21.0;30.5;2.3;49.3;48.4;35.4;13.1;50.4;53.7;11.9;20.8;10.5;20.2;42.2;7.2
178;Totaal;Waarde;Leiden;72.0;52.9;23.5;32.1;2.6;56.2;41.2;29.5;11.7;56.9;62.1;10.5;26.3;12.5;18.2;39.6;9.3
179;Totaal;Waarde;Leiderdorp;70.2;44.6;19.3;33.0;2.2;49.1;48.7;33.0;15.7;53.3;61.2;14.9;18.3;9.5;13.6;40.7;7.0
180;Totaal;Waarde;Leidschendam-Voorburg;71.5;47.9;20.8;33.2;2.2;51.3;46.5;33.4;13.1;47.6;57.6;13.8;18.0;10.2;14.2;43.2;6.4
181;Totaal;Waarde;Lelystad;65.8;48.0;22.9;35.9;1.3;41.2;57.5;36.0;21.5;45.8;50.0;11.3;;;16.4;53.4;4.6
182;Totaal;Waarde;Leudal;71.2;47.5;18.8;34.8;2.1;49.1;48.8;35.4;13.4;44.5;48.3;14.5;13.0;8.7;13.1;42.1;5.7
183;Totaal;Waarde;Leusden;74.4;41.8;16.4;34.8;1.2;55.5;43.3;32.4;11.0;51.4;60.5;14.4;24.1;11.2;12.6;41.9;8.2
184;Totaal;Waarde;Lingewaard;71.0;44.0;17.5;34.0;0.7;47.3;52.0;35.3;16.7;52.2;58.5;14.6;20.3;11.9;12.4;36.3;6.2
185;Totaal;Waarde;Lisse;73.3;43.2;16.3;35.3;1.6;48.3;50.1;35.9;14.1;43.4;53.7;13.8;13.4;11.8;13.0;42.5;7.8
186;Totaal;Waarde;Lochem;78.3;37.6;15.2;29.4;1.1;50.3;48.6;37.9;10.7;48.5;57.6;16.5;12.8;8.0;12.6;36.5;8.4
187;Totaal;Waarde;Loon op Zand;67.3;45.7;19.0;33.4;1.1;44.6;54.3;34.7;19.6;39.8;52.2;14.3;15.3;13.3;14.9;37.2;7.1
188;Totaal;Waarde;Lopik;75.2;38.1;17.4;27.7;2.0;45.6;52.4;35.7;16.7;45.9;47.5;17.9;10.4;9.2;13.3;39.0;9.1
189;Totaal;Waarde;Losser;69.5;43.5;23.0;31.3;0.7;41.1;58.2;38.1;20.1;47.8;53.9;15.0;14.5;10.3;12.4;36.9;8.4
190;Totaal;Waarde;Maasdriel;71.2;43.0;17.5;33.6;2.1;43.0;54.9;35.8;19.1;38.1;45.9;13.3;16.8;10.4;13.8;39.0;5.5
191;Totaal;Waarde;Maasgouw;69.1;45.5;19.7;36.4;1.1;50.1;48.8;35.5;13.3;40.2;49.1;17.8;20.7;12.0;14.2;42.5;5.6
192;Totaal;Waarde;Maashorst;72.0;43.6;18.0;31.4;1.4;46.6;52.0;36.9;15.1;45.0;55.9;14.0;17.1;10.8;14.3;37.3;6.5
193;Totaal;Waarde;Maassluis;66.8;50.4;23.2;37.0;1.7;40.5;57.8;37.7;20.1;41.8;48.7;13.6;23.5;12.3;13.2;45.8;5.1
194;Totaal;Waarde;Maastricht;67.8;57.7;30.1;35.9;1.5;53.2;45.3;30.0;15.3;48.3;53.8;13.5;12.9;14.5;20.9;41.5;10.1
195;Totaal;Waarde;Medemblik;69.9;43.8;17.1;30.5;1.5;49.1;49.4;35.2;14.2;48.1;52.8;13.0;16.4;11.6;13.8;36.1;10.2
196;Totaal;Waarde;Meerssen;68.4;44.0;20.0;37.9;1.1;45.6;53.3;35.7;17.7;41.3;47.3;14.3;24.3;22.4;12.8;42.6;5.1
197;Totaal;Waarde;Meierijstad;71.9;40.9;16.9;31.8;1.6;48.0;50.4;35.1;15.3;43.7;56.4;13.9;13.8;11.0;15.0;37.0;8.3
198;Totaal;Waarde;Meppel;68.0;45.5;21.7;34.2;1.9;42.5;55.6;39.2;16.4;51.1;54.1;13.8;19.0;11.5;12.8;41.8;6.9
199;Totaal;Waarde;Middelburg (Z.);72.1;43.6;18.8;34.2;1.5;51.1;47.4;34.3;13.1;52.7;47.9;14.5;13.2;8.8;16.1;48.0;6.1
200;Totaal;Waarde;Midden-Delfland;76.9;36.9;15.3;26.7;1.6;54.5;43.9;30.2;13.7;55.5;66.2;13.6;7.6;6.5;13.1;36.2;7.8
201;Totaal;Waarde;Midden-Drenthe;71.4;43.0;15.9;34.8;0.8;40.6;58.5;42.5;16.1;47.9;48.5;13.2;12.9;;17.9;39.0;6.4
202;Totaal;Waarde;Midden-Groningen;68.6;48.4;20.2;33.9;2.0;38.4;59.7;39.0;20.7;44.2;42.0;13.5;;;19.7;48.0;5.3
203;Totaal;Waarde;Moerdijk;69.0;45.4;20.7;31.6;2.1;42.5;55.4;34.9;20.5;38.7;49.0;13.0;19.4;13.4;17.9;44.1;9.6
204;Totaal;Waarde;Molenlanden;74.7;48.7;19.5;31.7;2.3;45.7;52.0;34.2;17.9;45.5;49.5;15.2;19.1;10.5;13.2;46.9;7.2
205;Totaal;Waarde;Montferland;68.8;43.8;19.0;33.7;2.3;43.6;54.1;35.9;18.2;45.9;53.1;13.8;22.2;11.3;12.7;38.1;7.4
206;Totaal;Waarde;Montfoort;72.7;39.7;16.0;31.0;0.9;52.5;46.6;33.0;13.7;45.8;56.1;14.2;16.8;12.8;13.9;39.2;6.1
207;Totaal;Waarde;Mook en Middelaar;68.4;46.4;19.2;36.8;1.6;52.9;45.5;32.8;12.7;48.5;58.6;17.0;22.9;10.6;10.2;41.3;6.2
208;Totaal;Waarde;Neder-Betuwe;71.1;41.3;17.0;30.6;1.9;35.8;62.3;42.0;20.2;37.7;36.1;16.5;10.7;11.5;16.7;57.2;5.0
209;Totaal;Waarde;Nederweert;71.6;39.0;14.9;28.6;1.8;48.8;49.4;35.5;13.9;45.1;52.6;17.2;16.0;7.8;10.5;40.9;7.9
210;Totaal;Waarde;Nieuwegein;69.6;47.5;20.5;35.5;2.7;46.7;50.6;34.0;16.6;43.3;51.1;14.7;17.6;12.7;15.2;48.1;5.9
211;Totaal;Waarde;Nieuwkoop;74.9;39.2;15.8;28.8;1.7;49.2;49.2;35.3;13.8;45.8;57.8;15.5;22.7;9.5;13.3;40.9;6.4
212;Totaal;Waarde;Nijkerk;75.4;42.3;15.9;33.2;1.6;46.4;51.9;35.9;16.0;48.2;56.8;16.0;15.5;9.6;15.6;38.9;6.7
213;Totaal;Waarde;Nijmegen;70.5;54.1;26.7;31.3;3.6;56.9;39.5;28.5;11.0;54.4;62.1;12.2;25.1;10.2;15.2;38.3;9.1
214;Totaal;Waarde;Nissewaard;66.7;47.3;21.9;36.6;0.7;39.8;59.5;37.2;22.3;43.2;46.1;11.6;;;18.5;51.2;3.6
215;Totaal;Waarde;Noardeast-Fryslân;71.4;42.8;17.4;30.6;1.4;50.1;48.5;34.1;14.4;42.9;42.0;14.2;10.2;8.7;17.5;42.3;8.1
216;Totaal;Waarde;Noord-Beveland;69.6;41.2;16.2;40.7;1.4;44.0;54.6;38.5;16.1;43.7;44.4;14.2;18.1;8.9;13.3;42.5;8.3
217;Totaal;Waarde;Noordenveld;72.0;41.7;14.0;31.8;1.4;47.4;51.2;36.0;15.2;49.2;52.2;15.5;14.0;14.0;12.3;42.2;6.5
218;Totaal;Waarde;Noordoostpolder;70.6;38.9;18.0;32.1;2.3;48.4;49.3;34.9;14.4;43.2;50.1;12.3;13.6;12.1;15.8;41.6;6.2
219;Totaal;Waarde;Noordwijk;74.6;45.5;21.7;29.7;2.5;45.8;51.7;36.4;15.3;51.4;61.5;14.2;21.6;8.2;15.7;34.1;11.6
220;Totaal;Waarde;Nuenen, Gerwen en Nederwetten;75.4;40.0;15.7;34.1;1.1;53.2;45.6;35.5;10.1;46.3;57.0;13.4;28.0;10.6;11.6;35.0;5.8
221;Totaal;Waarde;Nunspeet;74.4;39.6;18.3;32.1;1.3;47.5;51.2;37.0;14.2;45.1;46.3;16.4;13.1;9.9;13.4;48.8;4.3
222;Totaal;Waarde;Oegstgeest;73.9;43.2;17.7;32.1;1.5;58.7;39.8;27.1;12.6;55.5;63.1;14.4;22.9;12.6;12.4;38.5;7.8
223;Totaal;Waarde;Oirschot;69.0;40.3;15.7;31.6;1.1;48.7;50.2;34.4;15.8;45.5;55.3;15.8;21.0;14.2;14.5;29.6;10.5
224;Totaal;Waarde;Oisterwijk;74.8;41.7;16.4;28.8;1.2;48.6;50.2;36.5;13.7;46.3;59.7;15.5;26.7;11.4;13.3;34.7;9.0
225;Totaal;Waarde;Oldambt;67.4;45.3;24.1;33.2;1.2;31.7;67.1;41.0;26.0;41.9;43.8;11.6;;;20.6;49.5;5.4
226;Totaal;Waarde;Oldebroek;70.6;43.8;18.3;33.3;1.5;37.3;61.1;40.7;20.4;42.6;43.5;17.6;19.9;16.0;14.4;50.4;7.1
227;Totaal;Waarde;Oldenzaal;71.0;45.2;18.0;30.2;1.1;44.2;54.8;38.5;16.2;52.1;56.8;14.7;10.7;10.6;15.7;32.0;9.2
228;Totaal;Waarde;Olst-Wijhe;71.0;45.7;18.0;32.7;0.7;44.7;54.6;35.2;19.5;46.7;51.4;16.3;16.0;9.8;16.3;36.7;8.5
229;Totaal;Waarde;Ommen;78.0;38.8;13.9;27.1;1.0;49.4;49.7;33.6;16.0;49.6;46.2;12.9;;;9.7;41.6;8.7
230;Totaal;Waarde;Oost Gelre;76.3;34.5;12.1;27.3;1.6;44.9;53.6;40.0;13.5;52.2;60.0;16.6;13.5;8.5;15.3;27.4;14.9
231;Totaal;Waarde;Oosterhout;69.6;46.7;23.0;34.8;1.6;46.8;51.6;32.2;19.5;38.6;51.1;13.5;23.6;17.4;14.2;41.3;6.4
232;Totaal;Waarde;Ooststellingwerf;69.2;43.2;17.6;38.3;1.4;40.4;58.2;37.0;21.2;46.5;43.5;14.8;;;17.3;44.3;7.5
233;Totaal;Waarde;Oostzaan;74.7;44.9;17.6;29.2;1.5;47.2;51.2;35.5;15.8;50.6;57.4;14.5;;;11.1;35.6;5.7
234;Totaal;Waarde;Opmeer;72.6;39.8;14.0;27.3;1.7;54.0;44.3;31.9;12.5;47.8;55.3;11.7;;;11.4;32.8;8.2
235;Totaal;Waarde;Opsterland;77.7;38.1;13.8;31.8;1.7;51.9;46.4;32.6;13.7;47.2;47.5;12.7;;;16.0;42.8;7.5
236;Totaal;Waarde;Oss;69.7;47.3;20.8;33.3;1.5;45.5;53.0;36.1;16.9;42.9;51.7;15.0;15.0;11.0;15.9;40.3;6.6
237;Totaal;Waarde;Oude IJsselstreek;71.0;41.4;18.3;32.3;1.5;41.7;56.9;37.9;19.0;45.9;52.1;17.0;20.9;9.8;15.2;37.5;8.4
238;Totaal;Waarde;Ouder-Amstel;72.7;47.9;21.1;30.5;1.9;56.5;41.6;28.2;13.4;53.5;62.5;13.7;26.6;;12.0;36.8;6.9
239;Totaal;Waarde;Oudewater;74.8;40.6;16.6;30.7;0.5;47.2;52.3;38.3;14.0;47.1;52.2;14.2;14.6;9.2;15.0;29.0;8.6
240;Totaal;Waarde;Overbetuwe;76.6;39.5;15.9;30.9;0.8;50.2;49.1;33.7;15.4;46.1;57.7;12.5;12.8;12.3;13.1;42.7;5.4
241;Totaal;Waarde;Papendrecht;71.6;52.2;21.8;33.3;2.7;44.6;52.7;34.8;17.9;36.5;46.8;14.9;17.9;11.4;16.6;44.4;6.2
242;Totaal;Waarde;Peel en Maas;70.7;45.6;18.8;32.5;1.6;48.9;49.5;35.1;14.4;46.7;55.5;14.2;20.9;8.2;12.7;33.8;8.3
243;Totaal;Waarde;Pekela;57.4;50.1;23.2;45.7;1.7;31.7;66.6;37.7;28.9;39.8;39.6;14.0;;;22.9;50.7;7.5
244;Totaal;Waarde;Pijnacker-Nootdorp;73.8;43.4;17.3;31.2;2.5;53.8;43.8;31.9;11.9;51.3;60.2;13.7;19.2;7.5;9.8;45.7;4.8
245;Totaal;Waarde;Purmerend;67.1;46.8;21.4;35.6;0.8;40.3;58.9;39.9;19.0;44.1;48.3;14.1;24.4;17.9;14.1;45.9;6.0
246;Totaal;Waarde;Putten;76.5;38.9;14.9;27.2;0.7;47.0;52.3;36.2;16.0;43.2;46.2;12.7;17.6;12.1;15.8;46.6;7.1
247;Totaal;Waarde;Raalte;73.2;36.0;12.1;27.7;1.6;48.6;49.8;37.1;12.7;54.3;56.9;13.1;5.9;10.2;14.8;38.7;9.4
248;Totaal;Waarde;Reimerswaal;68.4;43.2;20.1;32.5;1.2;47.0;51.8;36.0;15.9;40.3;37.7;15.0;9.7;13.9;17.9;50.9;5.4
249;Totaal;Waarde;Renkum;73.8;44.1;19.1;34.4;1.3;53.2;45.5;31.5;14.0;51.1;58.6;14.2;17.6;11.9;11.4;46.0;5.5
250;Totaal;Waarde;Renswoude;76.6;36.6;13.0;27.0;1.4;47.4;51.3;39.3;12.0;39.9;45.8;12.6;11.6;8.5;14.2;44.6;5.4
251;Totaal;Waarde;Reusel-De Mierden;69.2;37.7;14.9;32.7;1.9;50.3;47.8;37.2;10.6;45.8;54.8;13.6;12.0;9.4;15.6;34.7;9.0
252;Totaal;Waarde;Rheden;64.5;48.1;20.9;39.3;2.1;48.3;49.6;34.5;15.0;44.8;53.3;13.3;25.0;12.6;17.2;48.1;7.1
253;Totaal;Waarde;Rhenen;73.9;45.7;16.7;33.1;1.0;44.9;54.1;38.5;15.6;41.4;50.3;15.5;14.6;10.2;16.7;50.2;5.4
254;Totaal;Waarde;Ridderkerk;69.0;47.4;21.0;32.0;1.4;39.5;59.1;43.4;15.7;39.1;44.7;12.8;;;14.7;49.5;6.3
255;Totaal;Waarde;Rijssen-Holten;78.2;37.4;13.4;28.1;1.5;46.6;51.9;34.7;17.3;49.7;49.1;19.8;14.9;12.4;16.1;39.7;9.5
256;Totaal;Waarde;Rijswijk (ZH.);68.4;51.8;26.6;33.6;2.6;47.4;50.0;33.7;16.4;40.0;50.0;12.0;20.9;10.2;13.5;49.4;5.5
257;Totaal;Waarde;Roerdalen;65.1;46.4;24.8;37.9;1.1;40.6;58.3;40.4;18.0;39.4;45.6;15.2;21.3;10.2;19.0;43.1;6.9
258;Totaal;Waarde;Roermond;66.3;47.6;23.0;36.3;2.3;44.5;53.3;34.7;18.6;43.9;49.9;16.2;18.5;12.2;18.5;44.1;5.5
259;Totaal;Waarde;De Ronde Venen;74.1;42.6;18.2;30.6;1.5;47.8;50.8;37.3;13.5;45.3;60.7;14.0;23.0;17.7;13.3;35.1;8.9
260;Totaal;Waarde;Roosendaal;65.8;48.1;22.5;33.7;2.2;41.5;56.4;37.2;19.2;44.8;50.0;16.0;16.8;18.0;14.8;46.8;5.6
261;Totaal;Waarde;Rotterdam;63.4;57.1;29.3;33.7;2.1;48.3;49.6;33.2;16.4;45.5;52.2;10.9;19.9;13.3;21.2;49.8;6.0
262;Totaal;Waarde;Rozendaal;80.9;33.3;11.7;31.3;1.0;53.6;45.4;35.6;9.8;51.3;66.1;15.2;;;8.1;34.8;9.7
263;Totaal;Waarde;Rucphen;64.2;53.8;26.5;32.2;0.7;35.5;63.9;39.2;24.6;33.9;45.2;16.2;22.3;12.2;14.7;43.3;5.7
264;Totaal;Waarde;Schagen;73.7;42.8;17.6;32.6;2.0;49.9;48.1;35.7;12.5;52.4;56.6;12.8;13.1;15.5;15.1;34.5;6.6
265;Totaal;Waarde;Scherpenzeel;72.8;42.2;18.3;29.4;0.8;45.9;53.3;36.8;16.5;42.2;50.8;11.9;9.4;7.3;16.2;47.1;4.7
266;Totaal;Waarde;Schiedam;68.2;48.5;25.1;32.3;3.0;46.7;50.3;32.8;17.5;45.0;52.4;10.6;;;20.7;47.2;7.9
267;Totaal;Waarde;Schiermonnikoog;;;;;;;;;;;;;;;;;
268;Totaal;Waarde;Schouwen-Duiveland;72.6;41.4;18.8;34.8;1.9;43.7;54.4;37.9;16.5;41.1;41.3;14.9;13.4;10.1;17.7;46.2;7.0
269;Totaal;Waarde;Simpelveld;65.3;47.9;22.5;39.2;1.2;41.9;56.9;35.8;21.1;34.6;48.2;16.9;16.6;13.7;14.0;44.2;4.2
270;Totaal;Waarde;Sint-Michielsgestel;78.0;37.7;10.2;30.1;1.4;47.5;51.0;36.9;14.2;49.3;59.7;15.7;16.9;13.1;13.4;33.0;6.8
271;Totaal;Waarde;Sittard-Geleen;67.3;47.7;24.1;38.6;0.7;43.9;55.5;36.0;19.5;38.7;49.5;15.1;12.3;9.5;15.7;47.4;4.4
272;Totaal;Waarde;Sliedrecht;65.7;51.7;22.4;35.1;1.3;39.4;59.3;40.6;18.7;38.4;44.0;13.9;16.5;12.0;15.9;55.2;3.7
273;Totaal;Waarde;Sluis;63.3;45.0;18.5;35.7;1.6;41.3;57.1;39.6;17.5;40.9;41.0;14.2;20.9;17.0;14.3;46.0;4.7
274;Totaal;Waarde;Smallingerland;69.9;43.9;20.5;31.6;1.9;46.5;51.6;33.5;18.1;44.9;43.8;14.8;20.0;12.5;19.4;46.1;6.4
275;Totaal;Waarde;Soest;72.2;41.5;15.7;33.9;2.1;55.4;42.6;30.7;11.9;48.7;58.6;11.3;;;15.0;42.4;7.7
276;Totaal;Waarde;Someren;72.0;46.2;17.3;33.2;1.5;46.7;51.8;35.6;16.2;41.5;54.0;16.9;10.3;7.4;12.8;32.4;7.9
277;Totaal;Waarde;Son en Breugel;73.2;45.4;18.8;31.6;0.5;50.3;49.1;36.8;12.3;43.9;57.4;16.8;21.3;12.7;11.3;38.5;8.6
278;Totaal;Waarde;Stadskanaal;65.0;45.3;20.6;40.2;1.6;36.3;62.1;38.7;23.4;38.9;41.7;14.3;;;20.8;47.6;5.2
279;Totaal;Waarde;Staphorst;75.9;39.8;15.9;23.9;2.5;51.0;46.5;35.8;10.7;43.7;45.4;16.1;10.9;12.1;14.3;43.6;8.7
280;Totaal;Waarde;Stede Broec;67.9;49.0;20.3;35.7;2.4;47.0;50.6;38.9;11.7;49.8;52.5;13.1;17.1;13.5;15.9;38.0;9.5
281;Totaal;Waarde;Steenbergen;68.1;47.1;20.3;36.0;0.6;41.8;57.6;38.3;19.3;33.2;41.8;13.3;13.9;13.0;15.9;45.3;9.8
282;Totaal;Waarde;Steenwijkerland;70.5;39.0;18.3;32.2;1.8;40.6;57.7;39.9;17.8;44.7;45.4;14.3;11.5;11.2;19.2;40.5;7.0
283;Totaal;Waarde;Stein (L.);64.4;47.8;20.1;37.4;1.2;40.8;58.0;39.7;18.3;40.7;48.5;16.2;22.0;13.2;15.8;44.7;5.5
284;Totaal;Waarde;Stichtse Vecht;72.1;41.3;19.9;33.3;1.5;45.9;52.6;37.0;15.6;45.9;57.6;13.2;13.3;10.7;16.3;39.7;7.8
285;Totaal;Waarde;Súdwest-Fryslân;71.4;42.3;17.3;32.1;1.3;48.0;50.7;36.3;14.4;50.8;52.6;13.9;17.3;8.4;16.9;38.7;7.5
286;Totaal;Waarde;Terneuzen;67.3;43.7;17.4;32.2;1.4;46.0;52.5;35.4;17.1;44.8;46.6;12.6;19.8;16.7;16.2;43.0;5.7
287;Totaal;Waarde;Terschelling;71.0;38.3;12.7;31.3;1.1;47.6;51.2;33.9;17.3;62.7;45.5;9.3;;;16.7;37.0;16.6
288;Totaal;Waarde;Texel;71.8;45.6;17.9;33.4;1.4;47.3;51.2;36.7;14.5;55.6;49.8;14.7;23.7;14.5;14.6;42.1;8.0
289;Totaal;Waarde;Teylingen;76.8;41.8;19.2;27.3;1.3;48.9;49.8;36.3;13.5;48.3;60.3;14.0;20.2;11.2;13.8;37.0;7.5
290;Totaal;Waarde;Tholen;73.2;44.1;19.0;32.7;0.5;41.5;58.0;39.5;18.5;34.1;38.8;19.1;17.8;8.8;20.1;47.4;7.2
291;Totaal;Waarde;Tiel;67.4;45.9;23.8;34.4;2.0;44.2;53.8;35.8;18.0;45.9;47.2;12.4;16.1;11.6;17.2;46.2;4.6
292;Totaal;Waarde;Tilburg;65.7;52.0;25.9;34.4;2.0;46.4;51.6;35.0;16.6;45.1;52.4;12.4;20.0;12.1;20.5;39.8;8.2
293;Totaal;Waarde;Tubbergen;76.0;35.6;13.6;29.7;1.0;50.2;48.7;34.2;14.5;47.7;56.4;13.5;16.3;9.2;14.4;29.2;17.2
294;Totaal;Waarde;Twenterand;72.7;41.9;15.3;32.2;0.7;36.9;62.4;42.2;20.2;46.6;45.2;14.9;17.4;11.6;18.1;43.8;8.7
295;Totaal;Waarde;Tynaarlo;74.6;39.5;15.6;32.3;2.0;48.7;49.2;36.4;12.8;48.9;54.9;15.3;16.6;10.3;12.1;44.3;6.4
296;Totaal;Waarde;Tytsjerksteradiel;76.4;40.6;16.1;29.4;1.8;46.5;51.7;36.2;15.5;43.7;45.8;14.4;14.8;7.6;15.5;44.1;7.1
297;Totaal;Waarde;Uitgeest;74.7;39.0;15.8;28.8;1.5;49.2;49.3;36.3;13.0;56.2;64.1;13.7;17.5;9.2;10.0;36.5;6.9
298;Totaal;Waarde;Uithoorn;73.4;47.2;22.3;28.7;1.4;49.1;49.4;34.7;14.8;46.7;58.8;14.1;11.3;8.8;14.6;41.8;5.2
299;Totaal;Waarde;Urk;75.4;38.3;14.7;25.9;1.5;42.7;55.8;38.1;17.7;55.1;45.4;18.8;16.7;8.0;21.5;56.5;5.3
300;Totaal;Waarde;Utrecht (gemeente);74.2;55.8;25.9;28.2;2.0;60.5;37.4;26.9;10.6;56.3;66.5;9.2;25.9;11.2;18.4;35.2;8.6
301;Totaal;Waarde;Utrechtse Heuvelrug;72.0;39.2;16.2;36.5;2.4;52.2;45.4;31.6;13.8;49.5;56.8;15.7;20.3;12.1;14.6;44.7;7.4
302;Totaal;Waarde;Vaals;65.2;49.1;21.9;39.6;0.8;47.9;51.3;35.5;15.8;37.0;49.6;14.7;;;18.1;42.3;5.3
303;Totaal;Waarde;Valkenburg aan de Geul;66.3;47.1;22.5;36.5;1.8;46.6;51.6;35.4;16.1;37.5;48.2;14.8;18.4;12.2;15.3;44.0;6.4
304;Totaal;Waarde;Valkenswaard;65.7;46.7;23.2;36.1;1.1;43.5;55.5;35.5;20.0;45.6;52.6;15.8;16.8;13.3;15.7;34.8;8.1
305;Totaal;Waarde;Veendam;63.3;49.2;23.3;39.5;1.2;34.4;64.4;40.6;23.8;40.8;47.0;13.0;;;16.2;49.0;7.4
306;Totaal;Waarde;Veenendaal;72.1;38.8;15.1;31.2;1.8;47.1;51.1;36.1;15.0;45.2;51.3;12.5;;;13.9;46.4;4.1
307;Totaal;Waarde;Veere;75.4;38.4;12.4;30.6;1.1;49.5;49.5;35.9;13.6;51.1;46.7;19.1;14.5;11.5;13.0;46.3;8.8
308;Totaal;Waarde;Veldhoven;71.4;44.6;17.4;32.3;2.4;41.1;56.5;39.7;16.8;42.7;52.1;16.3;21.3;17.1;13.9;41.3;6.0
309;Totaal;Waarde;Velsen;71.0;43.2;18.3;31.4;1.2;47.8;50.9;34.0;16.9;47.5;56.0;16.5;22.9;10.4;15.1;43.0;6.7
310;Totaal;Waarde;Venlo;68.5;48.7;22.6;37.6;2.4;47.1;50.5;34.4;16.1;49.1;52.1;14.7;24.7;14.6;21.1;39.2;7.4
311;Totaal;Waarde;Venray;67.8;46.4;21.6;32.0;1.3;46.5;52.2;37.8;14.4;45.3;51.7;12.8;23.1;12.5;14.2;41.9;6.3
