ID;Jaren;Luchtdruk_1;Neerslag_2;DagenMetNeerslag_3;DagenMetSneeuw_4;UrenZonneschijn_5;Vorstdagen_6;IJsdagen_7;ZomerseDagen_8;Luchtdruk_9;Neerslag_10;DagenMetNeerslag_11;DagenMetSneeuw_12;UrenZonneschijn_13;Vorstdagen_14;IJsdagen_15;ZomerseDagen_16;Luchtdruk_17;Neerslag_18;DagenMetNeerslag_19;DagenMetSneeuw_20;UrenZonneschijn_21;Vorstdagen_22;IJsdagen_23;ZomerseDagen_24;Luchtdruk_25;Neerslag_26;DagenMetNeerslag_27;DagenMetSneeuw_28;UrenZonneschijn_29;Vorstdagen_30;IJsdagen_31;ZomerseDagen_32;Luchtdruk_33;Neerslag_34;DagenMetNeerslag_35;DagenMetSneeuw_36;UrenZonneschijn_37;Vorstdagen_38;IJsdagen_39;ZomerseDagen_40;GemiddeldeWintertemperaturen_41;GemiddeldeLentetemperaturen_42;GemiddeldeZomertemperaturen_43;GemiddeldeHerfsttemperaturen_44;Winter_45;Lente_46;Zomer_47;Herfst_48;Winter_49;Lente_50;Zomer_51;Herfst_52;Winter_53;Lente_54;Zomer_55;Herfst_56;Winter_57;Lente_58;Zomer_59;Herfst_60;Winter_61;Lente_62;Zomer_63;Herfst_64;Winter_65;Lente_66;Zomer_67;Herfst_68;Winter_69;Lente_70;Zomer_71;Herfst_72;Winter_73;Lente_74;Zomer_75;Herfst_76;Winter_77;Lente_78;Zomer_79;Herfst_80
163;1963;1014.2;724.0;195.0;;1606.0;;;;1015.1;676.0;228.0;;1408.0;;;;1014.4;723.0;205.0;;1482.0;;;;1015.5;692.0;202.0;;1360.0;;;;1014.7;777.0;201.0;;1425.0;;;;-3.1;9.4;15.8;11.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;135;178;304;242;46;47;55;61;256;400;513;255;0;0;0;0;77;9;0;2;40;0;0;0;0;2;7;1
164;1964;1016.4;696.0;190.0;;1686.0;;;;1017.1;646.0;226.0;;1520.0;;;;1016.9;748.0;179.0;;1655.0;;;;1017.8;704.0;191.0;;1531.0;;;;1016.9;760.0;207.0;;1531.0;;;;1.1;0.0;15.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
165;1965;1012.3;898.0;227.0;;1603.0;;;;1012.9;951.0;252.0;;1452.0;;;;1013.1;865.0;216.0;;1543.0;;;;1013.9;1018.0;236.0;;1347.0;;;;1013.0;1152.0;257.0;;1509.0;;;;2.2;0.0;14.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
166;1966;1011.8;1023.0;215.0;;1413.0;;;;1012.6;928.0;251.0;;1306.0;;;;1012.8;946.0;226.0;;1332.0;;;;1013.2;1127.0;233.0;;1262.0;;;;1012.7;1148.0;245.0;;1319.0;;;;3.0;0.0;16.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
167;1967;1013.9;904.0;219.0;;1580.0;;;;1013.9;711.0;247.0;;1400.0;;;;1015.4;853.0;213.0;;1507.0;;;;1016.1;710.0;216.0;;1467.0;;;;1015.1;862.0;240.0;;1498.0;;;;4.2;0.0;16.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
168;1968;1014.0;919.0;210.0;;1451.0;;;;1014.2;901.0;233.0;;1331.0;;;;1014.6;720.0;219.0;;1301.0;;;;1014.9;711.0;215.0;;1242.0;;;;1014.6;858.0;223.0;;1332.0;;;;2.3;0.0;16.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
169;1969;1013.6;666.0;191.0;;1577.0;;;;1013.9;729.0;214.0;;1423.0;;;;1014.1;804.0;193.0;;1501.0;;;;1014.4;689.0;210.0;;1386.0;;;;1014.2;748.0;215.0;;1535.0;;;;1.6;0.0;17.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;123;206;288;116;57;56;43;58;113;473;595;338;0;0;0;0;48;25;0;5;14;0;0;0;0;3;23;3
170;1970;1012.7;796.0;207.0;;1652.0;;;;1013.0;824.0;220.0;;1428.0;;;;1013.9;709.0;213.0;;1524.0;;;;1014.3;859.0;233.0;;1306.0;;;;1013.7;809.0;230.0;;1487.0;;;;0.1;8.5;16.7;11.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;207;180;212;290;61;69;35;63;149;395;655;291;0;0;0;0;59;26;0;0;19;0;0;0;0;0;24;0
171;1971;1016.3;584.0;184.0;;1617.0;;;;1016.1;533.0;186.0;;1477.0;;;;1016.6;607.0;181.0;;1677.0;;;;1016.8;569.0;163.0;;1597.0;;;;1016.6;562.0;180.0;;1602.0;;;;2.8;0.0;16.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;156;158;158;115;62;37;50;38;156;502;584;379;0;0;0;0;42;21;0;13;11;5;0;0;0;2;11;0
172;1972;;0.0;0.0;;0.0;;;;1015.3;734.0;178.0;;1424.0;;;;1015.4;617.0;196.0;;1564.0;;;;1015.8;677.0;188.0;;1417.0;;;;1015.5;656.0;184.0;;1496.0;;;;3.2;0.0;15.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
173;1973;1016.7;702.0;191.0;;1681.0;;;;1016.2;754.0;191.0;;1507.0;;;;1017.8;681.0;185.0;;1684.0;;;;1017.7;661.0;201.0;;1601.0;;;;1017.2;780.0;203.0;;1608.0;;;;3.0;0.0;16.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;125;195;162;252;45;57;31;58;131;471;698;319;0;0;0;0;42;22;0;9;3;0;0;0;0;0;20;3
174;1974;1012.8;857.0;206.0;;1637.0;;;;1012.8;802.0;198.0;;1562.0;;;;1013.4;967.0;202.0;;1583.0;;;;1013.9;914.0;218.0;;1394.0;;;;1013.4;993.0;214.0;;1528.0;;;7.0;4.2;0.0;15.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;157;127;247;401;62;31;46;73;179;520;611;243;0;0;0;0;27;13;0;9;4;0;0;0;0;0;7;0
175;1975;1016.9;734.0;184.0;;1730.0;;;;1017.0;663.0;183.0;;1651.0;;;;1017.3;751.0;172.0;;1642.0;;;;1017.6;646.0;180.0;;1576.0;;;;1017.3;628.0;174.0;;1643.0;;;;5.5;0.0;17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;233;168;152;175;55;54;30;47;205;354;735;317;0;0;0;0;24;18;0;8;0;0;0;0;0;0;31;1
176;1976;1015.7;581.0;171.0;;1877.0;;;;1015.7;566.0;182.0;;1780.0;;;;1016.0;435.0;157.0;;1943.0;;;;1016.4;569.0;160.0;;1814.0;;;;1016.0;542.0;154.0;;1813.0;;;;3.5;0.0;18.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;152;72;113;146;42;30;23;51;152;616;814;227;0;0;0;0;29;26;0;2;6;0;0;0;0;5;41;0
177;1977;1013.4;626.0;212.0;30.0;1454.0;;;;1013.6;756.0;214.0;30.0;1317.0;;;;1014.2;709.0;205.0;26.0;1460.0;;;;1015.0;810.0;216.0;36.0;1356.0;;;;1014.0;813.0;214.0;26.0;1365.0;38.0;3.0;6.0;3.2;0.0;15.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;254;163;198;237;62;55;51;49;168;496;432;286;0;0;0;0;37;15;0;3;4;0;0;0;0;1;5;0
178;1978;1013.2;616.0;122.0;40.0;1464.0;46.0;13.0;4.0;1013.7;689.0;130.0;52.0;1295.0;73.0;20.0;14.0;1014.3;639.0;114.0;26.0;1373.0;29.0;6.0;4.0;1015.0;621.0;119.0;46.0;1284.0;70.0;17.0;14.0;1014.1;645.0;125.0;39.0;1317.0;64.0;14.0;13.0;3.0;8.6;15.2;10.3;-8.8;1.8;6.6;-4.6;15.3;27.8;32.1;22.3;139;144;173;129;31;36;33;23;156;426;503;264;40;16;4;16;35;12;0;7;7;0;0;1;0;2;11;0
179;1979;1013.8;835.0;153.0;44.0;1470.0;65.0;24.0;3.0;1013.8;860.0;156.0;65.0;1284.0;90.0;30.0;11.0;1013.6;874.0;157.0;37.0;1433.0;44.0;17.0;2.0;1014.1;646.0;138.0;55.0;1268.0;77.0;22.0;20.0;1013.3;873.0;156.0;48.0;1331.0;86.0;27.0;13.0;-0.8;8.0;15.5;10.1;-13.2;-4.0;6.1;-1.3;12.8;27.2;29.9;27.6;222;297;184;148;35;54;39;30;108;411;482;333;52;14;6;16;71;17;0;7;32;0;0;0;0;4;8;1
180;1980;1013.7;862.0;140.0;41.0;1564.0;42.0;5.0;4.0;1013.3;882.0;149.0;47.0;1378.0;88.0;15.0;13.0;1016.8;757.0;121.0;20.0;1449.0;27.0;6.0;5.0;1017.9;766.0;124.0;36.0;1310.0;69.0;17.0;15.0;1015.7;864.0;137.0;37.0;1427.0;72.0;10.0;12.0;3.5;8.3;15.9;9.9;-11.0;-4.1;4.6;-6.2;13.5;15.0;29.3;25.0;252;132;310;210;39;22;42;36;138;500;443;322;48;15;9;17;38;13;0;16;8;0;0;1;0;0;11;1
181;1981;1013.8;808.0;149.0;59.0;1409.0;36.0;2.0;4.0;1013.7;795.0;147.0;57.0;1264.0;70.0;5.0;20.0;1014.9;868.0;153.0;39.0;1350.0;21.0;1.0;6.0;1015.3;944.0;148.0;54.0;1216.0;65.0;8.0;17.0;1014.6;993.0;146.0;46.0;1308.0;64.0;3.0;14.0;2.6;9.9;15.8;10.0;-11.0;-4.4;4.2;-3.7;12.1;27.2;29.2;24.8;241;246;194;313;42;33;27;44;187;377;471;292;39;18;10;22;48;7;0;9;3;0;0;0;0;5;9;0
182;1982;1015.0;737.0;127.0;20.0;1757.0;63.0;17.0;11.0;1051.1;641.0;127.0;17.0;1665.0;88.0;22.0;32.0;1015.9;688.0;132.0;16.0;1602.0;34.0;10.0;26.0;1016.7;724.0;125.0;23.0;1555.0;65.0;14.0;36.0;1015.7;593.0;117.0;18.0;1649.0;74.0;18.0;32.0;1.1;8.5;17.6;11.6;-13.6;-2.2;4.8;-0.8;12.5;27.2;32.1;26.5;147;119;159;189;33;26;27;35;221;580;690;268;35;5;1;22;60;12;0;2;18;0;0;0;0;3;25;4
183;1983;1015.4;778.0;131.0;28.0;1596.0;40.0;3.0;5.0;1015.3;785.0;130.0;33.0;1443.0;67.0;7.0;31.0;1016.5;651.0;130.0;24.0;1493.0;23.0;2.0;21.0;1017.3;785.0;129.0;28.0;1445.0;61.0;8.0;43.0;1016.1;825.0;128.0;26.0;1550.0;63.0;3.0;40.0;3.5;8.3;18.2;10.2;-6.8;-3.0;4.3;-7.6;13.0;22.8;33.2;26.5;204;286;71;233;35;47;16;31;178;310;708;318;40;17;2;15;37;8;0;18;3;0;0;0;0;0;39;1
184;1984;1014.2;735.0;130.0;26.0;1387.0;40.0;6.0;6.0;1014.4;788.0;127.0;38.0;1174.0;77.0;9.0;12.0;1015.0;741.0;126.0;19.0;1443.0;19.0;2.0;10.0;1015.9;928.0;130.0;34.0;1282.0;54.0;2.0;16.0;1014.7;822.0;131.0;28.0;1392.0;57.0;4.0;16.0;3.1;7.5;15.9;11.1;-8.8;-4.4;7.8;1.4;11.0;22.4;30.5;25.4;281;149;133;307;42;25;23;42;193;449;537;227;32;16;5;21;36;21;0;0;4;0;0;0;0;0;11;1
185;1985;1015.1;849.0;136.0;54.0;1445.0;75.0;21.0;8.0;1015.2;793.0;147.0;56.0;1195.0;95.0;29.0;11.0;1015.8;728.0;132.0;38.0;1511.0;58.0;25.0;7.0;1016.7;692.0;126.0;58.0;1387.0;97.0;33.0;19.0;1015.6;724.0;127.0;51.0;1390.0;90.0;24.0;15.0;0.2;0.0;15.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
186;1986;1015.0;713.0;123.0;42.0;1761.0;59.0;27.0;5.0;1015.2;792.0;128.0;41.0;1410.0;87.0;31.0;15.0;1015.5;756.0;128.0;33.0;1569.0;44.0;13.0;12.0;1016.3;707.0;125.0;50.0;1468.0;73.0;24.0;30.0;1015.6;715.0;117.0;36.0;1550.0;73.0;19.0;21.0;1.5;7.9;16.4;10.3;-14.6;-8.1;4.8;-3.3;13.5;25.4;30.7;20.6;170;136;158;228;27;30;26;30;159;446;607;316;40;12;8;16;49;20;0;2;22;0;0;0;0;1;20;0
187;1987;1015.6;745.0;127.0;35.0;1434.0;67.0;16.0;4.0;1015.8;791.0;142.0;33.0;1260.0;82.0;27.0;10.0;1016.3;766.0;128.0;22.0;1360.0;54.0;16.0;6.0;1016.6;819.0;131.0;42.0;1208.0;82.0;25.0;18.0;1016.2;926.0;138.0;31.0;1308.0;80.0;17.0;11.0;1.5;7.7;15.6;10.8;-15.2;-9.1;4.6;-2.3;13.1;24.4;29.4;25.0;195;240;326;352;31;33;47;37;168;449;424;282;46;13;8;20;52;19;0;3;13;2;0;0;0;0;10;1
188;1988;1014.0;829.0;142.0;24.0;1380.0;17.0;0.0;2.0;1014.1;937.0;155.0;37.0;1215.0;45.0;2.0;8.0;1015.1;839.0;152.0;20.0;1378.0;0.0;0.0;4.0;1015.4;781.0;143.0;28.0;1246.0;32.0;0.0;15.0;1014.8;885.0;151.0;23.0;1218.0;34.0;0.0;15.0;5.0;9.4;15.8;10.3;-1.5;-3.0;6.4;-6.3;14.7;26.5;28.0;24.8;282;169;226;195;40;37;33;32;119;457;421;235;35;13;5;30;23;16;0;9;2;0;0;0;0;6;9;0
189;1989;1016.6;635.0;109.0;11.0;1829.0;18.0;1.0;9.0;1016.6;693.0;125.0;12.0;1630.0;59.0;4.0;23.0;1017.3;526.0;108.0;3.0;1840.0;10.0;0.0;20.0;1017.8;631.0;105.0;5.0;1711.0;47.0;1.0;41.0;1017.0;661.0;107.0;12.0;1719.0;41.0;1.0;34.0;5.6;9.9;17.0;11.2;-3.9;-2.8;3.4;-6.0;12.9;29.6;32.2;26.7;145;183;135;183;35;26;22;31;152;548;624;372;41;16;5;10;16;6;0;11;0;0;0;1;0;7;24;3
190;1990;1015.4;716.0;124.0;19.0;1740.0;18.0;0.0;6.0;1015.4;795.0;140.0;22.0;1567.0;79.0;2.0;22.0;1016.6;614.0;126.0;13.0;1811.0;4.0;0.0;20.0;1017.2;656.0;126.0;21.0;1601.0;65.0;2.0;34.0;1016.2;715.0;124.0;15.0;1622.0;33.0;0.0;32.0;6.0;10.4;16.8;10.4;-6.6;-3.8;5.7;-3.4;16.9;27.8;35.3;23.6;233;112;155;230;33;25;26;41;150;651;757;254;39;4;6;19;17;6;0;8;0;0;0;0;0;5;27;0
191;1991;1017.2;734.0;114.0;17.0;1632.0;46.0;11.0;11.0;1017.2;780.0;116.0;21.0;1518.0;83.0;10.0;23.0;1017.6;739.0;114.0;16.0;1670.0;28.0;6.0;15.0;1018.1;769.0;103.0;21.0;1488.0;66.0;14.0;28.0;1017.7;796.0;107.0;17.0;1530.0;68.0;8.0;26.0;2.2;9.1;16.6;10.2;-12.5;-4.8;1.1;-2.1;13.0;22.1;32.4;28.4;126;70;219;242;23;17;32;35;213;468;553;282;36;9;7;19;47;9;0;9;8;0;0;0;0;0;22;4
192;1992;1015.8;852.0;127.0;10.0;1707.0;17.0;2.0;10.0;1015.9;744.0;128.0;15.0;1601.0;42.0;9.0;30.0;1016.8;762.0;124.0;6.0;1622.0;21.0;3.0;17.0;1017.4;760.0;125.0;14.0;1508.0;39.0;9.0;34.0;1016.6;918.0;133.0;9.0;1564.0;34.0;6.0;33.0;3.8;10.4;17.8;10.2;-8.7;-1.8;8.2;-1.8;15.7;29.4;30.9;25.2;119;176;294;312;24;33;35;40;172;506;609;282;45;12;7;16;37;2;0;2;6;0;0;0;0;12;20;1
193;1993;1015.6;826.0;129.0;22.0;1484.0;48.0;8.0;2.0;1015.6;912.0;133.0;28.0;1468.0;70.0;9.0;14.0;1016.2;916.0;115.0;13.0;1713.0;27.0;4.0;10.0;1016.7;810.0;119.0;25.0;1542.0;65.0;11.0;29.0;1016.1;929.0;129.0;21.0;1522.0;60.0;8.0;13.0;3.7;10.4;15.7;8.1;-10.3;-4.5;4.4;-8.9;15.1;26.9;29.0;23.2;190;109;278;230;37;19;34;28;161;570;538;278;43;9;5;21;30;14;0;19;3;0;0;5;0;8;55;0
194;1994;1013.9;902.0;134.0;11.0;1735.0;27.0;6.0;15.0;1014.0;916.0;147.0;14.0;1583.0;42.0;8.0;24.0;1014.8;832.0;132.0;9.0;1770.0;13.0;3.0;22.0;1015.5;721.0;125.0;15.0;1565.0;36.0;5.0;41.0;1014.6;1036.0;142.0;12.0;1548.0;48.0;7.0;30.0;3.9;9.3;18.0;11.1;-10.1;-2.3;4.5;-0.2;13.4;24.3;34.1;21.1;317;248;209;327;44;35;25;41;168;406;652;287;35;9;3;18;28;10;0;1;5;0;0;0;0;0;30;0
195;1995;1014.8;735.0;128.0;43.0;2012.0;41.0;14.0;14.0;1014.7;874.0;130.0;45.0;1816.0;74.0;17.0;34.0;1015.5;802.0;119.0;27.0;2021.0;24.0;7.0;30.0;1015.8;780.0;119.0;32.0;1719.0;56.0;9.0;50.0;1015.2;798.0;125.0;40.0;1814.0;61.0;12.0;41.0;5.3;9.2;18.2;11.2;-7.9;-2.3;6.4;-4.1;14.0;26.1;32.4;23.6;352;223;145;165;56;33;21;28;204;537;725;348;23;4;2;10;31;11;0;7;5;0;0;0;0;3;38;0
196;1996;1015.5;622.0;104.0;34.0;1827.0;84.0;36.0;7.0;1015.8;595.0;105.0;37.0;1556.0;116.0;45.0;22.0;1015.5;620.0;98.0;32.0;1849.0;58.0;10.0;13.0;1015.7;667.0;106.0;38.0;1612.0;94.0;25.0;24.0;1015.6;614.0;98.0;32.0;1607.0;101.0;25.0;20.0;-0.1;7.8;16.4;9.7;-14.1;-5.9;4.6;-1.9;11.5;26.1;33.9;20.7;116;64;155;273;15;17;27;39;217;494;558;345;29;15;13;15;71;29;0;9;26;0;0;0;0;3;17;0
197;1997;1015.7;587.0;110.0;4.0;1863.0;42.0;12.0;17.0;1016.4;692.0;113.0;14.0;1635.0;63.0;13.0;29.0;1016.7;676.0;111.0;8.0;1947.0;24.0;11.0;24.0;1017.2;758.0;107.0;14.0;1740.0;45.0;13.0;35.0;1016.7;786.0;118.0;8.0;1693.0;55.0;12.0;28.0;1.9;9.5;18.0;10.2;-1.6;-3.7;5.6;-5.1;14.4;28.1;32.1;24.1;139;177;239;184;19;28;36;26;205;515;613;370;32;8;2;16;48;10;0;8;19;0;0;0;0;2;26;0
198;1998;1014.0;1005.0;154.0;14.0;1545.0;27.0;5.0;6.0;1014.2;1036.0;173.0;25.0;1318.0;48.0;7.0;14.0;1015.2;950.0;157.0;8.0;1600.0;16.0;4.0;10.0;1016.0;959.0;153.0;26.0;1330.0;49.0;4.0;22.0;1014.9;1307.0;165.0;20.0;1354.0;41.0;6.0;17.0;5.4;10.6;16.2;9.5;2.3;6.5;11.5;6.3;8.1;14.8;20.6;12.8;192;274;354;489;32;33;39;59;225;390;486;245;24;9;2;20;21;5;0;12;2;0;0;3;0;7;10;0
199;1999;1013.4;899.0;159.0;25.0;1934.0;29.0;0.0;6.0;1013.5;940.0;156.0;36.0;1699.0;49.0;3.0;28.0;1014.3;902.0;156.0;18.0;1882.0;11.0;0.0;18.0;1015.0;894.0;148.0;38.0;1650.0;37.0;3.0;41.0;1014.1;977.0;161.0;31.0;1720.0;45.0;2.0;31.0;4.4;10.4;17.2;11.6;-10.3;-3.4;4.7;-4.1;13.5;28.1;31.4;29.3;255;221;237;194;55;39;28;30;215;523;645;339;31;11;1;12;31;8;0;6;4;0;0;0;0;2;21;8
