ID;Landen;SITC;Perioden;TotaleInvoerwaarde_1;TotaleUitvoerwaarde_2
7740;Totaal landen;76483 Radarapparatuur, radionavigatie...;2015 januari;28.0;31.0
7741;Totaal landen;76483 Radarapparatuur, radionavigatie...;2015 februari;31.0;33.0
7742;Totaal landen;76483 Radarapparatuur, radionavigatie...;2015 maart;35.0;63.0
7743;Totaal landen;76483 Radarapparatuur, radionavigatie...;2015 april;39.0;47.0
7744;Totaal landen;76483 Radarapparatuur, radionavigatie...;2015 mei;46.0;65.0
7745;Totaal landen;76483 Radarapparatuur, radionavigatie...;2015 juni;42.0;72.0
7746;Totaal landen;76483 Radarapparatuur, radionavigatie...;2015 juli;32.0;44.0
7747;Totaal landen;76483 Radarapparatuur, radionavigatie...;2015 augustus;39.0;47.0
7748;Totaal landen;76483 Radarapparatuur, radionavigatie...;2015 september;40.0;83.0
7749;Totaal landen;76483 Radarapparatuur, radionavigatie...;2015 oktober;40.0;50.0
7750;Totaal landen;76483 Radarapparatuur, radionavigatie...;2015 november;47.0;78.0
7751;Totaal landen;76483 Radarapparatuur, radionavigatie...;2015 december;35.0;72.0
7752;Totaal landen;76483 Radarapparatuur, radionavigatie...;2015 ;454.0;684.0
7753;Totaal landen;76483 Radarapparatuur, radionavigatie...;2016 januari;32.0;30.0
7754;Totaal landen;76483 Radarapparatuur, radionavigatie...;2016 februari;28.0;40.0
7755;Totaal landen;76483 Radarapparatuur, radionavigatie...;2016 maart;37.0;71.0
7756;Totaal landen;76483 Radarapparatuur, radionavigatie...;2016 april;32.0;36.0
7757;Totaal landen;76483 Radarapparatuur, radionavigatie...;2016 mei;34.0;47.0
7758;Totaal landen;76483 Radarapparatuur, radionavigatie...;2016 juni;37.0;73.0
7759;Totaal landen;76483 Radarapparatuur, radionavigatie...;2016 juli;26.0;47.0
7760;Totaal landen;76483 Radarapparatuur, radionavigatie...;2016 augustus;33.0;53.0
7761;Totaal landen;76483 Radarapparatuur, radionavigatie...;2016 september;32.0;55.0
7762;Totaal landen;76483 Radarapparatuur, radionavigatie...;2016 oktober;32.0;51.0
7763;Totaal landen;76483 Radarapparatuur, radionavigatie...;2016 november;32.0;54.0
7764;Totaal landen;76483 Radarapparatuur, radionavigatie...;2016 december;29.0;53.0
7765;Totaal landen;76483 Radarapparatuur, radionavigatie...;2016;385.0;610.0
7766;Totaal landen;76483 Radarapparatuur, radionavigatie...;2017 januari;28.0;32.0
7767;Totaal landen;76483 Radarapparatuur, radionavigatie...;2017 februari;33.0;38.0
7768;Totaal landen;76483 Radarapparatuur, radionavigatie...;2017 maart;40.0;61.0
7769;Totaal landen;76483 Radarapparatuur, radionavigatie...;2017 april;32.0;35.0
7770;Totaal landen;76483 Radarapparatuur, radionavigatie...;2017 mei;42.0;54.0
7771;Totaal landen;76483 Radarapparatuur, radionavigatie...;2017 juni;34.0;54.0
7772;Totaal landen;76483 Radarapparatuur, radionavigatie...;2017 juli;27.0;32.0
7773;Totaal landen;76483 Radarapparatuur, radionavigatie...;2017 augustus;31.0;37.0
7774;Totaal landen;76483 Radarapparatuur, radionavigatie...;2017 september;30.0;38.0
7775;Totaal landen;76483 Radarapparatuur, radionavigatie...;2017 oktober;29.0;39.0
7776;Totaal landen;76483 Radarapparatuur, radionavigatie...;2017 november;30.0;40.0
7777;Totaal landen;76483 Radarapparatuur, radionavigatie...;2017 december;24.0;33.0
7778;Totaal landen;76483 Radarapparatuur, radionavigatie...;2017;378.0;493.0
7779;Totaal landen;76483 Radarapparatuur, radionavigatie...;2018 januari;30.0;61.0
7780;Totaal landen;76483 Radarapparatuur, radionavigatie...;2018 februari;28.0;34.0
7781;Totaal landen;76483 Radarapparatuur, radionavigatie...;2018 maart;31.0;46.0
7782;Totaal landen;76483 Radarapparatuur, radionavigatie...;2018 april;27.0;31.0
7783;Totaal landen;76483 Radarapparatuur, radionavigatie...;2018 mei;34.0;45.0
7784;Totaal landen;76483 Radarapparatuur, radionavigatie...;2018 juni;28.0;49.0
7785;Totaal landen;76483 Radarapparatuur, radionavigatie...;2018 juli;25.0;39.0
7786;Totaal landen;76483 Radarapparatuur, radionavigatie...;2018 augustus;25.0;36.0
7787;Totaal landen;76483 Radarapparatuur, radionavigatie...;2018 september;26.0;36.0
7788;Totaal landen;76483 Radarapparatuur, radionavigatie...;2018 oktober;31.0;44.0
7789;Totaal landen;76483 Radarapparatuur, radionavigatie...;2018 november;28.0;36.0
7790;Totaal landen;76483 Radarapparatuur, radionavigatie...;2018 december;24.0;28.0
7791;Totaal landen;76483 Radarapparatuur, radionavigatie...;2018 ;338.0;485.0
7792;Totaal landen;76483 Radarapparatuur, radionavigatie...;2019 januari;32.0;62.0
7793;Totaal landen;76483 Radarapparatuur, radionavigatie...;2019 februari;30.0;39.0
7794;Totaal landen;76483 Radarapparatuur, radionavigatie...;2019 maart;34.0;46.0
7795;Totaal landen;76483 Radarapparatuur, radionavigatie...;2019 april;31.0;36.0
7796;Totaal landen;76483 Radarapparatuur, radionavigatie...;2019 mei;31.0;51.0
7797;Totaal landen;76483 Radarapparatuur, radionavigatie...;2019 juni;34.0;43.0
7798;Totaal landen;76483 Radarapparatuur, radionavigatie...;2019 juli;35.0;39.0
7799;Totaal landen;76483 Radarapparatuur, radionavigatie...;2019 augustus;30.0;34.0
7800;Totaal landen;76483 Radarapparatuur, radionavigatie...;2019 september;38.0;41.0
7801;Totaal landen;76483 Radarapparatuur, radionavigatie...;2019 oktober;35.0;49.0
7802;Totaal landen;76483 Radarapparatuur, radionavigatie...;2019 november;29.0;34.0
7803;Totaal landen;76483 Radarapparatuur, radionavigatie...;2019 december;36.0;28.0
7804;Totaal landen;76483 Radarapparatuur, radionavigatie...;2019;396.0;503.0
7805;Totaal landen;76483 Radarapparatuur, radionavigatie...;2020 januari;32.0;84.0
7806;Totaal landen;76483 Radarapparatuur, radionavigatie...;2020 februari;27.0;35.0
7807;Totaal landen;76483 Radarapparatuur, radionavigatie...;2020 maart;28.0;37.0
7808;Totaal landen;76483 Radarapparatuur, radionavigatie...;2020 april;18.0;20.0
7809;Totaal landen;76483 Radarapparatuur, radionavigatie...;2020 mei;26.0;27.0
7810;Totaal landen;76483 Radarapparatuur, radionavigatie...;2020 juni;31.0;36.0
7811;Totaal landen;76483 Radarapparatuur, radionavigatie...;2020 juli;27.0;29.0
7812;Totaal landen;76483 Radarapparatuur, radionavigatie...;2020 augustus;24.0;31.0
7813;Totaal landen;76483 Radarapparatuur, radionavigatie...;2020 september;29.0;35.0
7814;Totaal landen;76483 Radarapparatuur, radionavigatie...;2020 oktober;30.0;36.0
7815;Totaal landen;76483 Radarapparatuur, radionavigatie...;2020 november;30.0;43.0
7816;Totaal landen;76483 Radarapparatuur, radionavigatie...;2020 december;27.0;33.0
7817;Totaal landen;76483 Radarapparatuur, radionavigatie...;2020;329.0;445.0
7818;Totaal landen;76483 Radarapparatuur, radionavigatie...;2021 januari;;
7819;Totaal landen;76483 Radarapparatuur, radionavigatie...;2021 februari;;
7820;Totaal landen;76483 Radarapparatuur, radionavigatie...;2021 maart;;
7821;Totaal landen;76483 Radarapparatuur, radionavigatie...;2021 april;;
7822;Totaal landen;76483 Radarapparatuur, radionavigatie...;2021 mei;;
7823;Totaal landen;76483 Radarapparatuur, radionavigatie...;2021 juni;;
7824;Totaal landen;76483 Radarapparatuur, radionavigatie...;2021 juli;;
7825;Totaal landen;76483 Radarapparatuur, radionavigatie...;2021 augustus;;
7826;Totaal landen;76483 Radarapparatuur, radionavigatie...;2021 september;;
7827;Totaal landen;76483 Radarapparatuur, radionavigatie...;2021 oktober;;
7828;Totaal landen;76483 Radarapparatuur, radionavigatie...;2021 november;;
7829;Totaal landen;76483 Radarapparatuur, radionavigatie...;2021 december;;
7830;Totaal landen;76483 Radarapparatuur, radionavigatie...;2021;;
7831;Totaal landen;76483 Radarapparatuur, radionavigatie...;2022 januari;45.0;91.0
7832;Totaal landen;76483 Radarapparatuur, radionavigatie...;2022 februari;35.0;57.0
7833;Totaal landen;76483 Radarapparatuur, radionavigatie...;2022 maart;47.0;40.0
7834;Totaal landen;76483 Radarapparatuur, radionavigatie...;2022 april;40.0;32.0
7835;Totaal landen;76483 Radarapparatuur, radionavigatie...;2022 mei;88.0;35.0
7836;Totaal landen;76483 Radarapparatuur, radionavigatie...;2022 juni;65.0;42.0
7837;Totaal landen;76483 Radarapparatuur, radionavigatie...;2022 juli;56.0;34.0
7838;Totaal landen;76483 Radarapparatuur, radionavigatie...;2022 augustus;55.0;42.0
7839;Totaal landen;76483 Radarapparatuur, radionavigatie...;2022 september;54.0;51.0
7840;Totaal landen;76483 Radarapparatuur, radionavigatie...;2022 oktober;72.0;44.0
7841;Totaal landen;76483 Radarapparatuur, radionavigatie...;2022 november;66.0;87.0
7842;Totaal landen;76483 Radarapparatuur, radionavigatie...;2022 december;63.0;56.0
7843;Totaal landen;76483 Radarapparatuur, radionavigatie...;2022;687.0;611.0
7844;Totaal landen;76483 Radarapparatuur, radionavigatie...;2023 januari;54.0;73.0
7845;Totaal landen;76483 Radarapparatuur, radionavigatie...;2023 februari;50.0;68.0
7846;Totaal landen;76483 Radarapparatuur, radionavigatie...;2023 maart;57.0;67.0
7847;Totaal landen;76483 Radarapparatuur, radionavigatie...;2023 april;54.0;57.0
7848;Totaal landen;76483 Radarapparatuur, radionavigatie...;2023 mei;55.0;65.0
7849;Totaal landen;76483 Radarapparatuur, radionavigatie...;2023 juni;62.0;77.0
7850;Totaal landen;76483 Radarapparatuur, radionavigatie...;2023 juli;49.0;47.0
7851;Totaal landen;76483 Radarapparatuur, radionavigatie...;2023 augustus;57.0;53.0
7852;Totaal landen;76483 Radarapparatuur, radionavigatie...;2023 september;54.0;59.0
7853;Totaal landen;76483 Radarapparatuur, radionavigatie...;2023 oktober;60.0;51.0
7854;Totaal landen;76483 Radarapparatuur, radionavigatie...;2023 november;53.0;66.0
7855;Totaal landen;76483 Radarapparatuur, radionavigatie...;2023 december;47.0;58.0
7856;Totaal landen;76483 Radarapparatuur, radionavigatie...;2023;651.0;742.0
7857;Totaal landen;76483 Radarapparatuur, radionavigatie...;2024 januari;42.0;35.0
7858;Totaal landen;76483 Radarapparatuur, radionavigatie...;2024 februari;51.0;58.0
7859;Totaal landen;76483 Radarapparatuur, radionavigatie...;2024 maart;69.0;63.0
7860;Totaal landen;76483 Radarapparatuur, radionavigatie...;2024 april;48.0;54.0
7861;Totaal landen;76483 Radarapparatuur, radionavigatie...;2024 mei;71.0;60.0
7862;Totaal landen;76483 Radarapparatuur, radionavigatie...;2024 juni;56.0;61.0
7863;Totaal landen;76483 Radarapparatuur, radionavigatie...;2024 juli;59.0;70.0
7864;Totaal landen;76483 Radarapparatuur, radionavigatie...;2024 augustus;58.0;58.0
7865;Totaal landen;76483 Radarapparatuur, radionavigatie...;2024 september;65.0;72.0
7866;Totaal landen;76483 Radarapparatuur, radionavigatie...;2024 oktober;73.0;90.0
7867;Totaal landen;76483 Radarapparatuur, radionavigatie...;2024 november;68.0;89.0
7868;Totaal landen;76483 Radarapparatuur, radionavigatie...;2024 januari-november;658.0;709.0
7869;Totaal landen;76484 Televisiecamera's, digitale cam...;2015 januari;148.0;181.0
7870;Totaal landen;76484 Televisiecamera's, digitale cam...;2015 februari;158.0;203.0
7871;Totaal landen;76484 Televisiecamera's, digitale cam...;2015 maart;192.0;266.0
7872;Totaal landen;76484 Televisiecamera's, digitale cam...;2015 april;168.0;229.0
7873;Totaal landen;76484 Televisiecamera's, digitale cam...;2015 mei;189.0;246.0
7874;Totaal landen;76484 Televisiecamera's, digitale cam...;2015 juni;212.0;288.0
7875;Totaal landen;76484 Televisiecamera's, digitale cam...;2015 juli;211.0;266.0
7876;Totaal landen;76484 Televisiecamera's, digitale cam...;2015 augustus;168.0;243.0
7877;Totaal landen;76484 Televisiecamera's, digitale cam...;2015 september;178.0;251.0
7878;Totaal landen;76484 Televisiecamera's, digitale cam...;2015 oktober;209.0;265.0
7879;Totaal landen;76484 Televisiecamera's, digitale cam...;2015 november;244.0;321.0
7880;Totaal landen;76484 Televisiecamera's, digitale cam...;2015 december;192.0;287.0
7881;Totaal landen;76484 Televisiecamera's, digitale cam...;2015 ;2269.0;3046.0
7882;Totaal landen;76484 Televisiecamera's, digitale cam...;2016 januari;134.0;164.0
7883;Totaal landen;76484 Televisiecamera's, digitale cam...;2016 februari;133.0;202.0
7884;Totaal landen;76484 Televisiecamera's, digitale cam...;2016 maart;158.0;213.0
7885;Totaal landen;76484 Televisiecamera's, digitale cam...;2016 april;145.0;205.0
7886;Totaal landen;76484 Televisiecamera's, digitale cam...;2016 mei;151.0;218.0
7887;Totaal landen;76484 Televisiecamera's, digitale cam...;2016 juni;172.0;246.0
7888;Totaal landen;76484 Televisiecamera's, digitale cam...;2016 juli;143.0;207.0
7889;Totaal landen;76484 Televisiecamera's, digitale cam...;2016 augustus;143.0;183.0
7890;Totaal landen;76484 Televisiecamera's, digitale cam...;2016 september;183.0;234.0
7891;Totaal landen;76484 Televisiecamera's, digitale cam...;2016 oktober;214.0;279.0
7892;Totaal landen;76484 Televisiecamera's, digitale cam...;2016 november;252.0;337.0
7893;Totaal landen;76484 Televisiecamera's, digitale cam...;2016 december;209.0;292.0
7894;Totaal landen;76484 Televisiecamera's, digitale cam...;2016;2036.0;2781.0
7895;Totaal landen;76484 Televisiecamera's, digitale cam...;2017 januari;155.0;184.0
7896;Totaal landen;76484 Televisiecamera's, digitale cam...;2017 februari;147.0;190.0
7897;Totaal landen;76484 Televisiecamera's, digitale cam...;2017 maart;188.0;245.0
7898;Totaal landen;76484 Televisiecamera's, digitale cam...;2017 april;156.0;196.0
7899;Totaal landen;76484 Televisiecamera's, digitale cam...;2017 mei;191.0;245.0
7900;Totaal landen;76484 Televisiecamera's, digitale cam...;2017 juni;204.0;271.0
7901;Totaal landen;76484 Televisiecamera's, digitale cam...;2017 juli;150.0;197.0
7902;Totaal landen;76484 Televisiecamera's, digitale cam...;2017 augustus;154.0;172.0
7903;Totaal landen;76484 Televisiecamera's, digitale cam...;2017 september;164.0;237.0
7904;Totaal landen;76484 Televisiecamera's, digitale cam...;2017 oktober;177.0;221.0
7905;Totaal landen;76484 Televisiecamera's, digitale cam...;2017 november;219.0;266.0
7906;Totaal landen;76484 Televisiecamera's, digitale cam...;2017 december;162.0;219.0
7907;Totaal landen;76484 Televisiecamera's, digitale cam...;2017;2066.0;2643.0
7908;Totaal landen;76484 Televisiecamera's, digitale cam...;2018 januari;129.0;148.0
7909;Totaal landen;76484 Televisiecamera's, digitale cam...;2018 februari;127.0;152.0
7910;Totaal landen;76484 Televisiecamera's, digitale cam...;2018 maart;149.0;187.0
7911;Totaal landen;76484 Televisiecamera's, digitale cam...;2018 april;130.0;155.0
7912;Totaal landen;76484 Televisiecamera's, digitale cam...;2018 mei;149.0;183.0
7913;Totaal landen;76484 Televisiecamera's, digitale cam...;2018 juni;158.0;204.0
7914;Totaal landen;76484 Televisiecamera's, digitale cam...;2018 juli;123.0;169.0
7915;Totaal landen;76484 Televisiecamera's, digitale cam...;2018 augustus;123.0;164.0
7916;Totaal landen;76484 Televisiecamera's, digitale cam...;2018 september;158.0;226.0
7917;Totaal landen;76484 Televisiecamera's, digitale cam...;2018 oktober;183.0;255.0
7918;Totaal landen;76484 Televisiecamera's, digitale cam...;2018 november;213.0;286.0
7919;Totaal landen;76484 Televisiecamera's, digitale cam...;2018 december;160.0;203.0
7920;Totaal landen;76484 Televisiecamera's, digitale cam...;2018 ;1801.0;2331.0
7921;Totaal landen;76484 Televisiecamera's, digitale cam...;2019 januari;125.0;133.0
7922;Totaal landen;76484 Televisiecamera's, digitale cam...;2019 februari;123.0;155.0
7923;Totaal landen;76484 Televisiecamera's, digitale cam...;2019 maart;164.0;199.0
7924;Totaal landen;76484 Televisiecamera's, digitale cam...;2019 april;128.0;151.0
7925;Totaal landen;76484 Televisiecamera's, digitale cam...;2019 mei;148.0;167.0
7926;Totaal landen;76484 Televisiecamera's, digitale cam...;2019 juni;164.0;193.0
7927;Totaal landen;76484 Televisiecamera's, digitale cam...;2019 juli;156.0;172.0
7928;Totaal landen;76484 Televisiecamera's, digitale cam...;2019 augustus;119.0;156.0
7929;Totaal landen;76484 Televisiecamera's, digitale cam...;2019 september;160.0;202.0
7930;Totaal landen;76484 Televisiecamera's, digitale cam...;2019 oktober;203.0;240.0
7931;Totaal landen;76484 Televisiecamera's, digitale cam...;2019 november;212.0;254.0
7932;Totaal landen;76484 Televisiecamera's, digitale cam...;2019 december;189.0;223.0
7933;Totaal landen;76484 Televisiecamera's, digitale cam...;2019;1891.0;2247.0
7934;Totaal landen;76484 Televisiecamera's, digitale cam...;2020 januari;135.0;139.0
7935;Totaal landen;76484 Televisiecamera's, digitale cam...;2020 februari;125.0;149.0
7936;Totaal landen;76484 Televisiecamera's, digitale cam...;2020 maart;151.0;146.0
7937;Totaal landen;76484 Televisiecamera's, digitale cam...;2020 april;82.0;70.0
7938;Totaal landen;76484 Televisiecamera's, digitale cam...;2020 mei;100.0;97.0
7939;Totaal landen;76484 Televisiecamera's, digitale cam...;2020 juni;144.0;162.0
7940;Totaal landen;76484 Televisiecamera's, digitale cam...;2020 juli;135.0;159.0
7941;Totaal landen;76484 Televisiecamera's, digitale cam...;2020 augustus;128.0;152.0
7942;Totaal landen;76484 Televisiecamera's, digitale cam...;2020 september;155.0;210.0
7943;Totaal landen;76484 Televisiecamera's, digitale cam...;2020 oktober;180.0;233.0
7944;Totaal landen;76484 Televisiecamera's, digitale cam...;2020 november;219.0;269.0
7945;Totaal landen;76484 Televisiecamera's, digitale cam...;2020 december;218.0;211.0
7946;Totaal landen;76484 Televisiecamera's, digitale cam...;2020;1773.0;1997.0
7947;Totaal landen;76484 Televisiecamera's, digitale cam...;2021 januari;;
7948;Totaal landen;76484 Televisiecamera's, digitale cam...;2021 februari;;
7949;Totaal landen;76484 Televisiecamera's, digitale cam...;2021 maart;;
7950;Totaal landen;76484 Televisiecamera's, digitale cam...;2021 april;;
7951;Totaal landen;76484 Televisiecamera's, digitale cam...;2021 mei;;
7952;Totaal landen;76484 Televisiecamera's, digitale cam...;2021 juni;;
7953;Totaal landen;76484 Televisiecamera's, digitale cam...;2021 juli;;
7954;Totaal landen;76484 Televisiecamera's, digitale cam...;2021 augustus;;
7955;Totaal landen;76484 Televisiecamera's, digitale cam...;2021 september;;
7956;Totaal landen;76484 Televisiecamera's, digitale cam...;2021 oktober;;
7957;Totaal landen;76484 Televisiecamera's, digitale cam...;2021 november;;
7958;Totaal landen;76484 Televisiecamera's, digitale cam...;2021 december;;
7959;Totaal landen;76484 Televisiecamera's, digitale cam...;2021;;
7960;Totaal landen;76484 Televisiecamera's, digitale cam...;2022 januari;129.0;149.0
7961;Totaal landen;76484 Televisiecamera's, digitale cam...;2022 februari;120.0;161.0
7962;Totaal landen;76484 Televisiecamera's, digitale cam...;2022 maart;141.0;192.0
7963;Totaal landen;76484 Televisiecamera's, digitale cam...;2022 april;150.0;172.0
7964;Totaal landen;76484 Televisiecamera's, digitale cam...;2022 mei;191.0;211.0
7965;Totaal landen;76484 Televisiecamera's, digitale cam...;2022 juni;203.0;281.0
7966;Totaal landen;76484 Televisiecamera's, digitale cam...;2022 juli;184.0;224.0
7967;Totaal landen;76484 Televisiecamera's, digitale cam...;2022 augustus;188.0;227.0
7968;Totaal landen;76484 Televisiecamera's, digitale cam...;2022 september;194.0;268.0
7969;Totaal landen;76484 Televisiecamera's, digitale cam...;2022 oktober;213.0;248.0
7970;Totaal landen;76484 Televisiecamera's, digitale cam...;2022 november;253.0;304.0
7971;Totaal landen;76484 Televisiecamera's, digitale cam...;2022 december;207.0;254.0
7972;Totaal landen;76484 Televisiecamera's, digitale cam...;2022;2175.0;2691.0
7973;Totaal landen;76484 Televisiecamera's, digitale cam...;2023 januari;161.0;179.0
7974;Totaal landen;76484 Televisiecamera's, digitale cam...;2023 februari;152.0;168.0
7975;Totaal landen;76484 Televisiecamera's, digitale cam...;2023 maart;163.0;217.0
7976;Totaal landen;76484 Televisiecamera's, digitale cam...;2023 april;178.0;187.0
7977;Totaal landen;76484 Televisiecamera's, digitale cam...;2023 mei;196.0;228.0
7978;Totaal landen;76484 Televisiecamera's, digitale cam...;2023 juni;181.0;279.0
7979;Totaal landen;76484 Televisiecamera's, digitale cam...;2023 juli;184.0;213.0
7980;Totaal landen;76484 Televisiecamera's, digitale cam...;2023 augustus;174.0;239.0
7981;Totaal landen;76484 Televisiecamera's, digitale cam...;2023 september;199.0;247.0
7982;Totaal landen;76484 Televisiecamera's, digitale cam...;2023 oktober;210.0;308.0
7983;Totaal landen;76484 Televisiecamera's, digitale cam...;2023 november;233.0;306.0
7984;Totaal landen;76484 Televisiecamera's, digitale cam...;2023 december;168.0;231.0
7985;Totaal landen;76484 Televisiecamera's, digitale cam...;2023;2200.0;2803.0
7986;Totaal landen;76484 Televisiecamera's, digitale cam...;2024 januari;158.0;185.0
7987;Totaal landen;76484 Televisiecamera's, digitale cam...;2024 februari;135.0;189.0
7988;Totaal landen;76484 Televisiecamera's, digitale cam...;2024 maart;168.0;201.0
7989;Totaal landen;76484 Televisiecamera's, digitale cam...;2024 april;158.0;205.0
7990;Totaal landen;76484 Televisiecamera's, digitale cam...;2024 mei;207.0;229.0
7991;Totaal landen;76484 Televisiecamera's, digitale cam...;2024 juni;197.0;249.0
7992;Totaal landen;76484 Televisiecamera's, digitale cam...;2024 juli;212.0;234.0
7993;Totaal landen;76484 Televisiecamera's, digitale cam...;2024 augustus;218.0;226.0
7994;Totaal landen;76484 Televisiecamera's, digitale cam...;2024 september;216.0;262.0
7995;Totaal landen;76484 Televisiecamera's, digitale cam...;2024 oktober;229.0;266.0
7996;Totaal landen;76484 Televisiecamera's, digitale cam...;2024 november;250.0;328.0
7997;Totaal landen;76484 Televisiecamera's, digitale cam...;2024 januari-november;2147.0;2574.0
7998;Totaal landen;76492 Onderdelen en accessoires die u...;2015 januari;1.0;1.0
7999;Totaal landen;76492 Onderdelen en accessoires die u...;2015 februari;1.0;1.0
8000;Totaal landen;76492 Onderdelen en accessoires die u...;2015 maart;1.0;1.0
8001;Totaal landen;76492 Onderdelen en accessoires die u...;2015 april;1.0;1.0
8002;Totaal landen;76492 Onderdelen en accessoires die u...;2015 mei;1.0;1.0
8003;Totaal landen;76492 Onderdelen en accessoires die u...;2015 juni;2.0;1.0
8004;Totaal landen;76492 Onderdelen en accessoires die u...;2015 juli;1.0;1.0
8005;Totaal landen;76492 Onderdelen en accessoires die u...;2015 augustus;1.0;1.0
8006;Totaal landen;76492 Onderdelen en accessoires die u...;2015 september;1.0;1.0
8007;Totaal landen;76492 Onderdelen en accessoires die u...;2015 oktober;1.0;1.0
8008;Totaal landen;76492 Onderdelen en accessoires die u...;2015 november;1.0;1.0
8009;Totaal landen;76492 Onderdelen en accessoires die u...;2015 december;2.0;1.0
8010;Totaal landen;76492 Onderdelen en accessoires die u...;2015 ;15.0;11.0
8011;Totaal landen;76492 Onderdelen en accessoires die u...;2016 januari;1.0;1.0
8012;Totaal landen;76492 Onderdelen en accessoires die u...;2016 februari;1.0;1.0
8013;Totaal landen;76492 Onderdelen en accessoires die u...;2016 maart;1.0;1.0
8014;Totaal landen;76492 Onderdelen en accessoires die u...;2016 april;1.0;1.0
8015;Totaal landen;76492 Onderdelen en accessoires die u...;2016 mei;1.0;1.0
8016;Totaal landen;76492 Onderdelen en accessoires die u...;2016 juni;2.0;1.0
8017;Totaal landen;76492 Onderdelen en accessoires die u...;2016 juli;1.0;1.0
8018;Totaal landen;76492 Onderdelen en accessoires die u...;2016 augustus;2.0;1.0
8019;Totaal landen;76492 Onderdelen en accessoires die u...;2016 september;2.0;1.0
8020;Totaal landen;76492 Onderdelen en accessoires die u...;2016 oktober;2.0;1.0
8021;Totaal landen;76492 Onderdelen en accessoires die u...;2016 november;2.0;1.0
8022;Totaal landen;76492 Onderdelen en accessoires die u...;2016 december;2.0;1.0
8023;Totaal landen;76492 Onderdelen en accessoires die u...;2016;19.0;13.0
8024;Totaal landen;76492 Onderdelen en accessoires die u...;2017 januari;2.0;1.0
8025;Totaal landen;76492 Onderdelen en accessoires die u...;2017 februari;2.0;1.0
8026;Totaal landen;76492 Onderdelen en accessoires die u...;2017 maart;2.0;1.0
8027;Totaal landen;76492 Onderdelen en accessoires die u...;2017 april;2.0;1.0
8028;Totaal landen;76492 Onderdelen en accessoires die u...;2017 mei;2.0;1.0
8029;Totaal landen;76492 Onderdelen en accessoires die u...;2017 juni;2.0;1.0
8030;Totaal landen;76492 Onderdelen en accessoires die u...;2017 juli;2.0;1.0
8031;Totaal landen;76492 Onderdelen en accessoires die u...;2017 augustus;2.0;1.0
8032;Totaal landen;76492 Onderdelen en accessoires die u...;2017 september;2.0;1.0
8033;Totaal landen;76492 Onderdelen en accessoires die u...;2017 oktober;2.0;1.0
8034;Totaal landen;76492 Onderdelen en accessoires die u...;2017 november;2.0;1.0
8035;Totaal landen;76492 Onderdelen en accessoires die u...;2017 december;2.0;1.0
8036;Totaal landen;76492 Onderdelen en accessoires die u...;2017;20.0;11.0
8037;Totaal landen;76492 Onderdelen en accessoires die u...;2018 januari;3.0;1.0
8038;Totaal landen;76492 Onderdelen en accessoires die u...;2018 februari;2.0;1.0
8039;Totaal landen;76492 Onderdelen en accessoires die u...;2018 maart;2.0;2.0
8040;Totaal landen;76492 Onderdelen en accessoires die u...;2018 april;2.0;2.0
8041;Totaal landen;76492 Onderdelen en accessoires die u...;2018 mei;2.0;1.0
8042;Totaal landen;76492 Onderdelen en accessoires die u...;2018 juni;2.0;1.0
8043;Totaal landen;76492 Onderdelen en accessoires die u...;2018 juli;3.0;1.0
8044;Totaal landen;76492 Onderdelen en accessoires die u...;2018 augustus;3.0;1.0
8045;Totaal landen;76492 Onderdelen en accessoires die u...;2018 september;2.0;2.0
8046;Totaal landen;76492 Onderdelen en accessoires die u...;2018 oktober;3.0;2.0
8047;Totaal landen;76492 Onderdelen en accessoires die u...;2018 november;4.0;3.0
8048;Totaal landen;76492 Onderdelen en accessoires die u...;2018 december;3.0;2.0
8049;Totaal landen;76492 Onderdelen en accessoires die u...;2018 ;30.0;19.0
8050;Totaal landen;76492 Onderdelen en accessoires die u...;2019 januari;2.0;2.0
8051;Totaal landen;76492 Onderdelen en accessoires die u...;2019 februari;2.0;2.0
8052;Totaal landen;76492 Onderdelen en accessoires die u...;2019 maart;2.0;4.0
8053;Totaal landen;76492 Onderdelen en accessoires die u...;2019 april;3.0;2.0
8054;Totaal landen;76492 Onderdelen en accessoires die u...;2019 mei;2.0;2.0
8055;Totaal landen;76492 Onderdelen en accessoires die u...;2019 juni;2.0;1.0
8056;Totaal landen;76492 Onderdelen en accessoires die u...;2019 juli;2.0;1.0
8057;Totaal landen;76492 Onderdelen en accessoires die u...;2019 augustus;2.0;1.0
8058;Totaal landen;76492 Onderdelen en accessoires die u...;2019 september;2.0;1.0
8059;Totaal landen;76492 Onderdelen en accessoires die u...;2019 oktober;3.0;2.0
8060;Totaal landen;76492 Onderdelen en accessoires die u...;2019 november;2.0;4.0
8061;Totaal landen;76492 Onderdelen en accessoires die u...;2019 december;2.0;1.0
8062;Totaal landen;76492 Onderdelen en accessoires die u...;2019;26.0;23.0
8063;Totaal landen;76492 Onderdelen en accessoires die u...;2020 januari;3.0;2.0
8064;Totaal landen;76492 Onderdelen en accessoires die u...;2020 februari;2.0;2.0
8065;Totaal landen;76492 Onderdelen en accessoires die u...;2020 maart;2.0;3.0
8066;Totaal landen;76492 Onderdelen en accessoires die u...;2020 april;2.0;1.0
8067;Totaal landen;76492 Onderdelen en accessoires die u...;2020 mei;2.0;2.0
