ID;Geslacht;Leeftijd;Migratieachtergrond;Marges;RegioS;Perioden;PersonenMetEenWerkloosheidsuitkering_1
5436;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2014 juli;5740.0
5437;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2014 augustus;5730.0
5438;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2014 september;5560.0
5439;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2014 oktober;5580.0
5440;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2014 november;5560.0
5441;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2014 december;5720.0
5442;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2015 januari;5640.0
5443;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2015 februari;5650.0
5444;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2015 maart;5480.0
5445;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2015 april;5500.0
5446;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2015 mei;5540.0
5447;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2015 juni;5600.0
5448;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2015 juli;5460.0
5449;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2015 augustus;5480.0
5450;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2015 september;5530.0
5451;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2015 oktober;5550.0
5452;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2015 november;5640.0
5453;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2015 december;5660.0
5454;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2016 januari;5760.0
5455;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2016 februari;5770.0
5456;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2016 maart;5830.0
5457;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2016 april;5830.0
5458;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2016 mei;5820.0
5459;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2016 juni;5810.0
5460;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2016 juli;5750.0
5461;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2016 augustus;5730.0
5462;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2016 september;5620.0
5463;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2016 oktober;5590.0
5464;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2016 november;5470.0
5465;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2016 december;5430.0
5466;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2017 januari;
5467;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2017 februari;
5468;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2017 maart;
5469;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2017 april;
5470;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2017 mei;
5471;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2017 juni;
5472;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2017 juli;
5473;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2017 augustus;
5474;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2017 september;
5475;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2017 oktober;
5476;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2017 november;
5477;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2017 december;
5478;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2018 januari;
5479;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2018 februari;
5480;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2018 maart;
5481;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2018 april;
5482;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2018 mei;
5483;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2018 juni;
5484;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2018 juli;
5485;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2018 augustus;
5486;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2018 september;
5487;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2018 oktober;
5488;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2018 november;
5489;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2018 december;
5490;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2019 januari;
5491;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2019 februari;
5492;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2019 maart;
5493;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2019 april;
5494;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2019 mei;
5495;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2019 juni;
5496;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2019 juli;
5497;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2019 augustus;
5498;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2019 september;
5499;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2019 oktober;
5500;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2019 november;
5501;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2019 december;
5502;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2020 januari;
5503;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2020 februari;
5504;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2020 maart;
5505;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2020 april;
5506;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2020 mei;
5507;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2020 juni;
5508;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2020 juli;
5509;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2020 augustus;
5510;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2020 september;
5511;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2020 oktober;
5512;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2020 november;
5513;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2020 december;
5514;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2021 januari;
5515;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2021 februari;
5516;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2021 maart;
5517;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2021 april;
5518;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2021 mei;
5519;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2021 juni;
5520;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2021 juli;
5521;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2021 augustus;
5522;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2021 september;
5523;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2021 oktober;
5524;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2021 november;
5525;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2021 december;
5526;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2022 januari;
5527;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2022 februari;
5528;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2022 maart;
5529;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2022 april;
5530;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2022 mei;
5531;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2022 juni;
5532;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2022 juli;
5533;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2022 augustus;
5534;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2022 september;
5535;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2022 oktober;
5536;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2022 november;
5537;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2022 december;
5538;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2023 januari;
5539;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2023 februari;
5540;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2023 maart;
5541;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2023 april;
5542;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2023 mei;
5543;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Food Valley (AM);2023 juni;
5544;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2013 januari;
5545;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2013 februari;
5546;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2013 maart;
5547;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2013 april;
5548;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2013 mei;
5549;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2013 juni;
5550;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2013 juli;
5551;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2013 augustus;
5552;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2013 september;
5553;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2013 oktober;
5554;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2013 november;
5555;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2013 december;
5556;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2014 januari;6620.0
5557;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2014 februari;6610.0
5558;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2014 maart;6260.0
5559;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2014 april;6280.0
5560;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2014 mei;6360.0
5561;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2014 juni;6480.0
5562;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2014 juli;6450.0
5563;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2014 augustus;6160.0
5564;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2014 september;6040.0
5565;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2014 oktober;6140.0
5566;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2014 november;6050.0
5567;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2014 december;6470.0
5568;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2015 januari;6440.0
5569;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2015 februari;6530.0
5570;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2015 maart;6110.0
5571;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2015 april;5940.0
5572;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2015 mei;6040.0
5573;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2015 juni;6130.0
5574;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2015 juli;6100.0
5575;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2015 augustus;6130.0
5576;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2015 september;6100.0
5577;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2015 oktober;6140.0
5578;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2015 november;6100.0
5579;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2015 december;6170.0
5580;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2016 januari;6080.0
5581;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2016 februari;6160.0
5582;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2016 maart;6020.0
5583;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2016 april;6110.0
5584;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2016 mei;5940.0
5585;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2016 juni;6020.0
5586;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2016 juli;5840.0
5587;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2016 augustus;5900.0
5588;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2016 september;5730.0
5589;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2016 oktober;5750.0
5590;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2016 november;5590.0
5591;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2016 december;5580.0
5592;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2017 januari;5430.0
5593;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2017 februari;5370.0
5594;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2017 maart;5220.0
5595;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2017 april;5140.0
5596;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2017 mei;4980.0
5597;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2017 juni;4910.0
5598;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2017 juli;4750.0
5599;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2017 augustus;4710.0
5600;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2017 september;4540.0
5601;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2017 oktober;4530.0
5602;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2017 november;4370.0
5603;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2017 december;4380.0
5604;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2018 januari;4210.0
5605;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2018 februari;4230.0
5606;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2018 maart;4070.0
5607;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2018 april;4080.0
5608;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2018 mei;3930.0
5609;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2018 juni;3950.0
5610;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2018 juli;3830.0
5611;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2018 augustus;3830.0
5612;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2018 september;3740.0
5613;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2018 oktober;3740.0
5614;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2018 november;3660.0
5615;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2018 december;3670.0
5616;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2019 januari;3580.0
5617;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2019 februari;3570.0
5618;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2019 maart;3480.0
5619;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2019 april;3470.0
5620;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2019 mei;3370.0
5621;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2019 juni;3370.0
5622;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2019 juli;3290.0
5623;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2019 augustus;3330.0
5624;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2019 september;3290.0
5625;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2019 oktober;3380.0
5626;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2019 november;3370.0
5627;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2019 december;3500.0
5628;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2020 januari;3520.0
5629;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2020 februari;3670.0
5630;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2020 maart;3700.0
5631;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2020 april;3850.0
5632;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2020 mei;3860.0
5633;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2020 juni;3970.0
5634;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2020 juli;3940.0
5635;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2020 augustus;4010.0
5636;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2020 september;3940.0
5637;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2020 oktober;3960.0
5638;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2020 november;3830.0
5639;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2020 december;3840.0
5640;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2021 januari;3670.0
5641;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2021 februari;3660.0
5642;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2021 maart;3450.0
5643;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2021 april;3440.0
5644;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2021 mei;3220.0
5645;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2021 juni;3210.0
5646;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2021 juli;3020.0
5647;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2021 augustus;3000.0
5648;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2021 september;2830.0
5649;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2021 oktober;2930.0
5650;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2021 november;2690.0
5651;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2021 december;2440.0
5652;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2022 januari;2510.0
5653;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2022 februari;2420.0
5654;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2022 maart;2370.0
5655;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2022 april;2330.0
5656;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2022 mei;2200.0
5657;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2022 juni;2240.0
5658;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2022 juli;2250.0
5659;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2022 augustus;2290.0
5660;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2022 september;2180.0
5661;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2022 oktober;2280.0
5662;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2022 november;2110.0
5663;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2022 december;1980.0
5664;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2023 januari;2070.0
5665;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2023 februari;2100.0
5666;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2023 maart;2120.0
5667;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2023 april;2120.0
5668;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2023 mei;2150.0
5669;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Helmond-De Peel (AM);2023 juni;2200.0
5670;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2013 januari;
5671;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2013 februari;
5672;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2013 maart;
5673;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2013 april;
5674;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2013 mei;
5675;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2013 juni;
5676;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2013 juli;
5677;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2013 augustus;
5678;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2013 september;
5679;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2013 oktober;
5680;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2013 november;
5681;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2013 december;
5682;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2014 januari;5740.0
5683;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2014 februari;5740.0
5684;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2014 maart;5530.0
5685;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2014 april;5500.0
5686;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2014 mei;5560.0
5687;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2014 juni;5550.0
5688;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2014 juli;5510.0
5689;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2014 augustus;5370.0
5690;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2014 september;5300.0
5691;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2014 oktober;5370.0
5692;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2014 november;5470.0
5693;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2014 december;5800.0
5694;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2015 januari;5670.0
5695;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2015 februari;5660.0
5696;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2015 maart;5400.0
5697;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2015 april;5360.0
5698;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2015 mei;5410.0
5699;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2015 juni;5450.0
5700;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Midden-Limburg (AM);2015 juli;5420.0
