ID;BalansstandenEnTransacties;Sectoren;Perioden;TotaalVorderingen_1;TotaalChartaalGeldEnDepositoS_2;ChartaalGeld_3;GiraleDepositoS_4;OverigeDepositoS_5;TotaalSchuldbewijzen_6;KortlopendeSchuldbewijzen_7;LanglopendeSchuldbewijzen_8;FinancieleDerivaten_9;TotaalLeningen_10;KortlopendeLeningen_11;LanglopendeLeningen_12;TotaalAandelenEnOverigeDeelnemingen_13;BeursgenoteerdeAandelen_14;OverigeDeelnemingen_15;AandelenInBeleggingsfondsen_16;HandelskredietenTransitorischePosten_17;TotaalSchulden_18;TotaalDepositoS_19;GiraleDepositoS_20;OverigeDepositoS_21;TotaalSchuldbewijzen_22;KortlopendeSchuldbewijzen_23;LanglopendeSchuldbewijzen_24;TotaalLeningen_25;KortlopendeLeningen_26;LanglopendeLeningen_27;HandelskredietenTransitorischePosten_28;FinancieelVermogen_29
1363;Overige mutaties;Centrale overheid;2013 3e kwartaal;1386.0;0.0;0.0;0.0;0.0;-336.0;0.0;-336.0;-1827.0;0.0;0.0;0.0;3549.0;0.0;3549.0;0.0;0.0;-4116.0;0.0;0.0;0.0;-3863.0;-562.0;-3301.0;-253.0;0.0;-253.0;0.0;5502.0
1364;Overige mutaties;Centrale overheid;2013 4e kwartaal;4931.0;107.0;0.0;107.0;0.0;-309.0;0.0;-309.0;-252.0;6702.0;0.0;6702.0;-1416.0;0.0;-1416.0;0.0;99.0;3024.0;0.0;0.0;0.0;-1867.0;-57.0;-1810.0;4745.0;4455.0;290.0;146.0;1907.0
1365;Overige mutaties;Centrale overheid;2013;-3263.0;170.0;1.0;181.0;-12.0;-521.0;0.0;-521.0;-4670.0;5925.0;0.0;5925.0;-3973.0;0.0;-3973.0;0.0;-194.0;-12423.0;-632.0;-632.0;0.0;-17139.0;-790.0;-16349.0;4604.0;4457.0;147.0;744.0;9160.0
1366;Overige mutaties;Centrale overheid;2014 1e kwartaal;3357.0;114.0;0.0;0.0;114.0;193.0;0.0;193.0;3049.0;-18.0;0.0;-18.0;1.0;0.0;1.0;0.0;18.0;6750.0;0.0;0.0;0.0;6581.0;0.0;6581.0;38.0;0.0;38.0;131.0;-3393.0
1367;Overige mutaties;Centrale overheid;2014 2e kwartaal;1408.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;3055.0;-11.0;0.0;-11.0;-1642.0;0.0;-1642.0;0.0;0.0;5867.0;0.0;0.0;0.0;5775.0;-40.0;5815.0;3.0;0.0;3.0;89.0;-4459.0
1368;Overige mutaties;Centrale overheid;2014 3e kwartaal;4170.0;0.0;0.0;0.0;0.0;75.0;0.0;75.0;3747.0;3.0;0.0;3.0;291.0;0.0;291.0;0.0;54.0;8427.0;0.0;0.0;0.0;8312.0;801.0;7511.0;26.0;0.0;26.0;89.0;-4257.0
1369;Overige mutaties;Centrale overheid;2014 4e kwartaal;6628.0;0.0;0.0;0.0;0.0;43.0;0.0;43.0;5173.0;-10.0;0.0;-10.0;1422.0;0.0;1422.0;0.0;0.0;8782.0;0.0;0.0;0.0;8681.0;-6.0;8687.0;12.0;0.0;12.0;89.0;-2154.0
1370;Overige mutaties;Centrale overheid;2014;15563.0;114.0;0.0;0.0;114.0;317.0;0.0;317.0;15024.0;-36.0;0.0;-36.0;72.0;0.0;72.0;0.0;72.0;29826.0;0.0;0.0;0.0;29349.0;755.0;28594.0;79.0;0.0;79.0;398.0;-14263.0
1371;Overige mutaties;Centrale overheid;2015 1e kwartaal;9325.0;-296.0;0.0;-296.0;0.0;157.0;0.0;157.0;6344.0;-707.0;-1075.0;368.0;3853.0;38.0;3815.0;0.0;-26.0;13076.0;0.0;0.0;0.0;12949.0;364.0;12585.0;43.0;0.0;43.0;84.0;-3751.0
1372;Overige mutaties;Centrale overheid;2015 2e kwartaal;-5648.0;0.0;0.0;0.0;0.0;-49.0;0.0;-49.0;-6834.0;72.0;0.0;72.0;1163.0;0.0;1163.0;0.0;0.0;-20705.0;0.0;0.0;0.0;-20699.0;-70.0;-20629.0;-14.0;0.0;-14.0;8.0;15057.0
1373;Overige mutaties;Centrale overheid;2015 3e kwartaal;-2030.0;0.0;0.0;0.0;0.0;-3.0;0.0;-3.0;942.0;15.0;0.0;15.0;-2984.0;0.0;-2984.0;0.0;0.0;2786.0;0.0;0.0;0.0;2789.0;-72.0;2861.0;0.0;0.0;0.0;-3.0;-4816.0
1374;Overige mutaties;Centrale overheid;2015 4e kwartaal;7457.0;0.0;0.0;0.0;0.0;35.0;0.0;35.0;-450.0;26.0;0.0;26.0;7846.0;0.0;7846.0;0.0;0.0;474.0;0.0;0.0;0.0;482.0;-96.0;578.0;-5.0;0.0;-5.0;-3.0;6983.0
1375;Overige mutaties;Centrale overheid;2015;9104.0;-296.0;0.0;-296.0;0.0;140.0;0.0;140.0;2.0;-594.0;-1075.0;481.0;9878.0;38.0;9840.0;0.0;-26.0;-4369.0;0.0;0.0;0.0;-4479.0;126.0;-4605.0;24.0;0.0;24.0;86.0;13473.0
1376;Overige mutaties;Centrale overheid;2016 1e kwartaal;4955.0;0.0;0.0;0.0;0.0;-86.0;0.0;-86.0;3515.0;33.0;0.0;33.0;1493.0;0.0;1493.0;0.0;0.0;10564.0;0.0;0.0;0.0;10565.0;-20.0;10585.0;-1.0;0.0;-1.0;0.0;-5609.0
1377;Overige mutaties;Centrale overheid;2016 2e kwartaal;2142.0;0.0;0.0;0.0;0.0;103.0;0.0;103.0;1420.0;152.0;0.0;152.0;467.0;-2.0;469.0;0.0;0.0;7910.0;0.0;0.0;0.0;7901.0;-15.0;7916.0;9.0;0.0;9.0;0.0;-5768.0
1378;Overige mutaties;Centrale overheid;2016 3e kwartaal;30.0;-396.0;0.0;-396.0;0.0;-30.0;0.0;-30.0;874.0;-3626.0;0.0;-3626.0;3195.0;-128.0;3323.0;0.0;13.0;-2974.0;0.0;0.0;0.0;-3965.0;45.0;-4010.0;0.0;0.0;0.0;991.0;3004.0
1379;Overige mutaties;Centrale overheid;2016 4e kwartaal;601.0;0.0;0.0;0.0;0.0;96.0;0.0;96.0;-1604.0;39.0;0.0;39.0;2070.0;429.0;1641.0;0.0;0.0;-9770.0;0.0;0.0;0.0;-9789.0;55.0;-9844.0;19.0;0.0;19.0;0.0;10371.0
1380;Overige mutaties;Centrale overheid;2016;7728.0;-396.0;0.0;-396.0;0.0;83.0;0.0;83.0;4205.0;-3402.0;0.0;-3402.0;7225.0;299.0;6926.0;0.0;13.0;5730.0;0.0;0.0;0.0;4712.0;65.0;4647.0;27.0;0.0;27.0;991.0;1998.0
1381;Overige mutaties;Centrale overheid;2017 1e kwartaal;1681.0;0.0;0.0;0.0;0.0;-37.0;0.0;-37.0;-735.0;-138.0;0.0;-138.0;2591.0;302.0;2289.0;0.0;0.0;-5679.0;-50.0;-50.0;0.0;-5622.0;-92.0;-5530.0;-7.0;0.0;-7.0;0.0;7360.0
1382;Overige mutaties;Centrale overheid;2017 2e kwartaal;-1748.0;0.0;0.0;0.0;0.0;-87.0;0.0;-87.0;-692.0;108.0;0.0;108.0;-1077.0;121.0;-1198.0;0.0;0.0;-2139.0;0.0;0.0;0.0;-2118.0;-268.0;-1850.0;-21.0;0.0;-21.0;0.0;391.0
1383;Overige mutaties;Centrale overheid;2017 3e kwartaal;1103.0;0.0;0.0;0.0;0.0;-47.0;0.0;-47.0;-117.0;11.0;0.0;11.0;1256.0;128.0;1128.0;0.0;0.0;-1717.0;0.0;0.0;0.0;-1707.0;47.0;-1754.0;-10.0;0.0;-10.0;0.0;2820.0
1384;Overige mutaties;Centrale overheid;2017 4e kwartaal;1358.0;0.0;0.0;0.0;0.0;-17.0;0.0;-17.0;769.0;8.0;0.0;8.0;598.0;0.0;598.0;0.0;0.0;-929.0;0.0;0.0;0.0;-925.0;61.0;-986.0;-4.0;0.0;-4.0;0.0;2287.0
1385;Overige mutaties;Centrale overheid;2017;2394.0;0.0;0.0;0.0;0.0;-188.0;0.0;-188.0;-775.0;-11.0;0.0;-11.0;3368.0;551.0;2817.0;0.0;0.0;-10464.0;-50.0;-50.0;0.0;-10372.0;-252.0;-10120.0;-42.0;0.0;-42.0;0.0;12858.0
1386;Overige mutaties;Rijk;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1387;Overige mutaties;Rijk;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1388;Overige mutaties;Rijk;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1389;Overige mutaties;Rijk;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1390;Overige mutaties;Rijk;1999 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1391;Overige mutaties;Rijk;1999 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1392;Overige mutaties;Rijk;1999 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1393;Overige mutaties;Rijk;1999 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1394;Overige mutaties;Rijk;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1395;Overige mutaties;Rijk;2000 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1396;Overige mutaties;Rijk;2000 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1397;Overige mutaties;Rijk;2000 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1398;Overige mutaties;Rijk;2000 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1399;Overige mutaties;Rijk;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400;Overige mutaties;Rijk;2001 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1401;Overige mutaties;Rijk;2001 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1402;Overige mutaties;Rijk;2001 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1403;Overige mutaties;Rijk;2001 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1404;Overige mutaties;Rijk;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1405;Overige mutaties;Rijk;2002 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1406;Overige mutaties;Rijk;2002 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1407;Overige mutaties;Rijk;2002 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1408;Overige mutaties;Rijk;2002 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1409;Overige mutaties;Rijk;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1410;Overige mutaties;Rijk;2003 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1411;Overige mutaties;Rijk;2003 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1412;Overige mutaties;Rijk;2003 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1413;Overige mutaties;Rijk;2003 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1414;Overige mutaties;Rijk;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1415;Overige mutaties;Rijk;2004 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1416;Overige mutaties;Rijk;2004 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1417;Overige mutaties;Rijk;2004 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1418;Overige mutaties;Rijk;2004 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1419;Overige mutaties;Rijk;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1420;Overige mutaties;Rijk;2005 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1421;Overige mutaties;Rijk;2005 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1422;Overige mutaties;Rijk;2005 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1423;Overige mutaties;Rijk;2005 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1424;Overige mutaties;Rijk;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1425;Overige mutaties;Rijk;2006 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1426;Overige mutaties;Rijk;2006 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1427;Overige mutaties;Rijk;2006 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1428;Overige mutaties;Rijk;2006 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1429;Overige mutaties;Rijk;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1430;Overige mutaties;Rijk;2007 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1431;Overige mutaties;Rijk;2007 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1432;Overige mutaties;Rijk;2007 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1433;Overige mutaties;Rijk;2007 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1434;Overige mutaties;Rijk;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1435;Overige mutaties;Rijk;2008 1e kwartaal;4867.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;495.0;0.0;0.0;0.0;4372.0;0.0;4372.0;0.0;0.0;2108.0;0.0;0.0;0.0;2108.0;250.0;1858.0;0.0;0.0;0.0;0.0;2759.0
1436;Overige mutaties;Rijk;2008 2e kwartaal;3692.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-50.0;0.0;0.0;0.0;3742.0;0.0;3742.0;0.0;0.0;777.0;0.0;0.0;0.0;777.0;250.0;527.0;0.0;0.0;0.0;0.0;2915.0
1437;Overige mutaties;Rijk;2008 3e kwartaal;606.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1287.0;0.0;0.0;0.0;-681.0;0.0;-681.0;0.0;0.0;5537.0;0.0;0.0;0.0;5537.0;250.0;5287.0;0.0;0.0;0.0;0.0;-4931.0
1438;Overige mutaties;Rijk;2008 4e kwartaal;-10261.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2305.0;0.0;0.0;0.0;-12566.0;0.0;-12566.0;0.0;0.0;3039.0;0.0;0.0;0.0;3039.0;250.0;2789.0;0.0;0.0;0.0;0.0;-13300.0
1439;Overige mutaties;Rijk;2008;-1096.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4037.0;0.0;0.0;0.0;-5133.0;0.0;-5133.0;0.0;0.0;11461.0;0.0;0.0;0.0;11461.0;1000.0;10461.0;0.0;0.0;0.0;0.0;-12557.0
1440;Overige mutaties;Rijk;2009 1e kwartaal;-7035.0;0.0;0.0;0.0;0.0;-357.0;0.0;-357.0;-1369.0;0.0;0.0;0.0;-5309.0;0.0;-5309.0;0.0;0.0;-1694.0;0.0;0.0;0.0;-1342.0;-135.0;-1207.0;-352.0;0.0;-352.0;0.0;-5341.0
1441;Overige mutaties;Rijk;2009 2e kwartaal;1911.0;0.0;0.0;0.0;0.0;-943.0;0.0;-943.0;-1625.0;0.0;0.0;0.0;4479.0;0.0;4479.0;0.0;0.0;-2263.0;0.0;0.0;0.0;-1328.0;-135.0;-1193.0;-935.0;0.0;-935.0;0.0;4174.0
1442;Overige mutaties;Rijk;2009 3e kwartaal;6018.0;0.0;0.0;0.0;0.0;-600.0;0.0;-600.0;591.0;0.0;0.0;0.0;6027.0;0.0;6027.0;0.0;0.0;2035.0;0.0;0.0;0.0;2626.0;-134.0;2760.0;-591.0;0.0;-591.0;0.0;3983.0
1443;Overige mutaties;Rijk;2009 4e kwartaal;-524.0;0.0;0.0;0.0;0.0;-76.0;0.0;-76.0;-367.0;0.0;0.0;0.0;-81.0;0.0;-81.0;0.0;0.0;-625.0;0.0;0.0;0.0;-553.0;-135.0;-418.0;-72.0;0.0;-72.0;0.0;101.0
1444;Overige mutaties;Rijk;2009;370.0;0.0;0.0;0.0;0.0;-1976.0;0.0;-1976.0;-2770.0;0.0;0.0;0.0;5116.0;0.0;5116.0;0.0;0.0;-2547.0;0.0;0.0;0.0;-597.0;-539.0;-58.0;-1950.0;0.0;-1950.0;0.0;2917.0
1445;Overige mutaties;Rijk;2010 1e kwartaal;2732.0;9.0;0.0;9.0;0.0;1098.0;0.0;1098.0;143.0;-3.0;0.0;-3.0;1442.0;0.0;1442.0;0.0;43.0;2877.0;0.0;0.0;0.0;2728.0;62.0;2666.0;145.0;0.0;145.0;4.0;-145.0
1446;Overige mutaties;Rijk;2010 2e kwartaal;3334.0;9.0;0.0;9.0;0.0;1524.0;0.0;1524.0;1995.0;0.0;0.0;0.0;-193.0;0.0;-193.0;0.0;-1.0;10058.0;0.0;0.0;0.0;7584.0;62.0;7522.0;2470.0;0.0;2470.0;4.0;-6724.0
1447;Overige mutaties;Rijk;2010 3e kwartaal;2618.0;9.0;0.0;9.0;0.0;-1640.0;0.0;-1640.0;4052.0;0.0;0.0;0.0;198.0;0.0;198.0;0.0;-1.0;693.0;0.0;0.0;0.0;2208.0;63.0;2145.0;-1519.0;0.0;-1519.0;4.0;1925.0
1448;Overige mutaties;Rijk;2010 4e kwartaal;-3351.0;9.0;0.0;9.0;0.0;280.0;0.0;280.0;-4261.0;0.0;0.0;0.0;622.0;0.0;622.0;0.0;-1.0;-7677.0;0.0;0.0;0.0;-7837.0;62.0;-7899.0;157.0;0.0;157.0;3.0;4326.0
1449;Overige mutaties;Rijk;2010;5333.0;36.0;0.0;36.0;0.0;1262.0;0.0;1262.0;1929.0;-3.0;0.0;-3.0;2069.0;0.0;2069.0;0.0;40.0;5951.0;0.0;0.0;0.0;4683.0;249.0;4434.0;1253.0;0.0;1253.0;15.0;-618.0
1450;Overige mutaties;Rijk;2011 1e kwartaal;-4211.0;0.0;0.0;0.0;0.0;-782.0;0.0;-782.0;-1310.0;0.0;0.0;0.0;-2119.0;0.0;-2119.0;0.0;0.0;-9250.0;0.0;0.0;0.0;-8509.0;-237.0;-8272.0;-741.0;0.0;-741.0;0.0;5039.0
1451;Overige mutaties;Rijk;2011 2e kwartaal;2957.0;0.0;0.0;0.0;0.0;-205.0;0.0;-205.0;-298.0;1.0;0.0;1.0;3459.0;0.0;3459.0;0.0;0.0;2454.0;0.0;0.0;0.0;2606.0;-20.0;2626.0;-152.0;0.0;-152.0;0.0;503.0
1452;Overige mutaties;Rijk;2011 3e kwartaal;5793.0;0.0;0.0;0.0;0.0;750.0;0.0;750.0;7435.0;0.0;0.0;0.0;-2392.0;0.0;-2392.0;0.0;0.0;17936.0;0.0;0.0;0.0;17247.0;193.0;17054.0;689.0;0.0;689.0;0.0;-12143.0
1453;Overige mutaties;Rijk;2011 4e kwartaal;3066.0;0.0;0.0;0.0;0.0;533.0;0.0;533.0;1228.0;0.0;0.0;0.0;1305.0;0.0;1305.0;0.0;0.0;3087.0;0.0;0.0;0.0;2671.0;296.0;2375.0;416.0;0.0;416.0;0.0;-21.0
1454;Overige mutaties;Rijk;2011;7605.0;0.0;0.0;0.0;0.0;296.0;0.0;296.0;7055.0;1.0;0.0;1.0;253.0;0.0;253.0;0.0;0.0;14227.0;0.0;0.0;0.0;14015.0;232.0;13783.0;212.0;0.0;212.0;0.0;-6622.0
1455;Overige mutaties;Rijk;2012 1e kwartaal;426.0;0.0;0.0;0.0;0.0;-354.0;0.0;-354.0;-736.0;0.0;0.0;0.0;1516.0;0.0;1516.0;0.0;0.0;-4246.0;0.0;0.0;0.0;-3942.0;-398.0;-3544.0;-312.0;0.0;-312.0;8.0;4672.0
1456;Overige mutaties;Rijk;2012 2e kwartaal;2947.0;0.0;0.0;0.0;0.0;611.0;0.0;611.0;2687.0;0.0;0.0;0.0;-351.0;0.0;-351.0;0.0;0.0;3494.0;0.0;0.0;0.0;2988.0;386.0;2602.0;499.0;0.0;499.0;7.0;-547.0
1457;Overige mutaties;Rijk;2012 3e kwartaal;4058.0;0.0;0.0;0.0;0.0;-149.0;0.0;-149.0;-227.0;0.0;0.0;0.0;4434.0;0.0;4434.0;0.0;0.0;5191.0;0.0;0.0;0.0;5312.0;-161.0;5473.0;-128.0;0.0;-128.0;7.0;-1133.0
1458;Overige mutaties;Rijk;2012 4e kwartaal;4084.0;0.0;0.0;0.0;0.0;-260.0;0.0;-260.0;1770.0;0.0;0.0;0.0;2574.0;0.0;2574.0;0.0;0.0;1462.0;0.0;0.0;0.0;1687.0;-275.0;1962.0;-203.0;0.0;-203.0;-22.0;2622.0
1459;Overige mutaties;Rijk;2012;11515.0;0.0;0.0;0.0;0.0;-152.0;0.0;-152.0;3494.0;0.0;0.0;0.0;8173.0;0.0;8173.0;0.0;0.0;5901.0;0.0;0.0;0.0;6045.0;-448.0;6493.0;-144.0;0.0;-144.0;0.0;5614.0
1460;Overige mutaties;Rijk;2013 1e kwartaal;-1388.0;0.0;0.0;0.0;0.0;267.0;0.0;267.0;23.0;14.0;14.0;0.0;-1692.0;0.0;-1692.0;0.0;0.0;-4065.0;0.0;0.0;0.0;-4273.0;1.0;-4274.0;208.0;0.0;208.0;0.0;2677.0
1461;Overige mutaties;Rijk;2013 2e kwartaal;-7182.0;0.0;0.0;0.0;0.0;-143.0;0.0;-143.0;-2630.0;0.0;0.0;0.0;-4409.0;0.0;-4409.0;0.0;0.0;-7237.0;0.0;0.0;0.0;-7130.0;-172.0;-6958.0;-107.0;0.0;-107.0;0.0;55.0
1462;Overige mutaties;Rijk;2013 3e kwartaal;1378.0;0.0;0.0;0.0;0.0;-336.0;0.0;-336.0;-1835.0;0.0;0.0;0.0;3549.0;0.0;3549.0;0.0;0.0;-4116.0;0.0;0.0;0.0;-3863.0;-562.0;-3301.0;-253.0;0.0;-253.0;0.0;5494.0
1463;Overige mutaties;Rijk;2013 4e kwartaal;-2379.0;0.0;0.0;0.0;0.0;-309.0;0.0;-309.0;-260.0;0.0;0.0;0.0;-1810.0;0.0;-1810.0;0.0;0.0;-1932.0;0.0;0.0;0.0;-1868.0;-57.0;-1811.0;-64.0;0.0;-64.0;0.0;-447.0
1464;Overige mutaties;Rijk;2013;-9571.0;0.0;0.0;0.0;0.0;-521.0;0.0;-521.0;-4702.0;14.0;14.0;0.0;-4362.0;0.0;-4362.0;0.0;0.0;-17350.0;0.0;0.0;0.0;-17134.0;-790.0;-16344.0;-216.0;0.0;-216.0;0.0;7779.0
1465;Overige mutaties;Rijk;2014 1e kwartaal;3281.0;0.0;0.0;0.0;0.0;193.0;0.0;193.0;3074.0;12.0;0.0;12.0;2.0;0.0;2.0;0.0;0.0;6715.0;0.0;0.0;0.0;6588.0;0.0;6588.0;38.0;0.0;38.0;89.0;-3434.0
1466;Overige mutaties;Rijk;2014 2e kwartaal;1464.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;3080.0;20.0;0.0;20.0;-1642.0;0.0;-1642.0;0.0;0.0;5875.0;0.0;0.0;0.0;5783.0;-40.0;5823.0;3.0;0.0;3.0;89.0;-4411.0
1467;Overige mutaties;Rijk;2014 3e kwartaal;4226.0;0.0;0.0;0.0;0.0;75.0;0.0;75.0;3772.0;34.0;0.0;34.0;291.0;0.0;291.0;0.0;54.0;8435.0;0.0;0.0;0.0;8320.0;801.0;7519.0;26.0;0.0;26.0;89.0;-4209.0
1468;Overige mutaties;Rijk;2014 4e kwartaal;6684.0;0.0;0.0;0.0;0.0;43.0;0.0;43.0;5198.0;21.0;0.0;21.0;1422.0;0.0;1422.0;0.0;0.0;8767.0;0.0;0.0;0.0;8666.0;-6.0;8672.0;12.0;0.0;12.0;89.0;-2083.0
1469;Overige mutaties;Rijk;2014;15655.0;0.0;0.0;0.0;0.0;317.0;0.0;317.0;15124.0;87.0;0.0;87.0;73.0;0.0;73.0;0.0;54.0;29792.0;0.0;0.0;0.0;29357.0;755.0;28602.0;79.0;0.0;79.0;356.0;-14137.0
1470;Overige mutaties;Rijk;2015 1e kwartaal;7588.0;0.0;0.0;0.0;0.0;157.0;0.0;157.0;6334.0;24.0;0.0;24.0;1073.0;0.0;1073.0;0.0;0.0;12934.0;0.0;0.0;0.0;12894.0;364.0;12530.0;43.0;0.0;43.0;-3.0;-5346.0
1471;Overige mutaties;Rijk;2015 2e kwartaal;-5660.0;0.0;0.0;0.0;0.0;-49.0;0.0;-49.0;-6843.0;69.0;0.0;69.0;1163.0;0.0;1163.0;0.0;0.0;-20704.0;0.0;0.0;0.0;-20699.0;-70.0;-20629.0;-14.0;0.0;-14.0;9.0;15044.0
1472;Overige mutaties;Rijk;2015 3e kwartaal;-2000.0;0.0;0.0;0.0;0.0;-3.0;0.0;-3.0;932.0;12.0;0.0;12.0;-2941.0;0.0;-2941.0;0.0;0.0;2786.0;0.0;0.0;0.0;2789.0;-72.0;2861.0;0.0;0.0;0.0;-3.0;-4786.0
1473;Overige mutaties;Rijk;2015 4e kwartaal;7445.0;0.0;0.0;0.0;0.0;35.0;0.0;35.0;-459.0;23.0;0.0;23.0;7846.0;0.0;7846.0;0.0;0.0;474.0;0.0;0.0;0.0;482.0;-96.0;578.0;-5.0;0.0;-5.0;-3.0;6971.0
1474;Overige mutaties;Rijk;2015;7373.0;0.0;0.0;0.0;0.0;140.0;0.0;140.0;-36.0;128.0;0.0;128.0;7141.0;0.0;7141.0;0.0;0.0;-4510.0;0.0;0.0;0.0;-4534.0;126.0;-4660.0;24.0;0.0;24.0;0.0;11883.0
1475;Overige mutaties;Rijk;2016 1e kwartaal;4955.0;0.0;0.0;0.0;0.0;-86.0;0.0;-86.0;3515.0;33.0;0.0;33.0;1493.0;0.0;1493.0;0.0;0.0;10564.0;0.0;0.0;0.0;10565.0;-20.0;10585.0;-1.0;0.0;-1.0;0.0;-5609.0
1476;Overige mutaties;Rijk;2016 2e kwartaal;2142.0;0.0;0.0;0.0;0.0;103.0;0.0;103.0;1420.0;152.0;0.0;152.0;467.0;-2.0;469.0;0.0;0.0;7887.0;0.0;0.0;0.0;7878.0;-15.0;7893.0;9.0;0.0;9.0;0.0;-5745.0
1477;Overige mutaties;Rijk;2016 3e kwartaal;4159.0;0.0;0.0;0.0;0.0;-30.0;0.0;-30.0;874.0;6.0;0.0;6.0;3309.0;-128.0;3437.0;0.0;0.0;-1592.0;0.0;0.0;0.0;-1592.0;45.0;-1637.0;0.0;0.0;0.0;0.0;5751.0
1478;Overige mutaties;Rijk;2016 4e kwartaal;601.0;0.0;0.0;0.0;0.0;96.0;0.0;96.0;-1604.0;39.0;0.0;39.0;2070.0;429.0;1641.0;0.0;0.0;-9770.0;0.0;0.0;0.0;-9789.0;55.0;-9844.0;19.0;0.0;19.0;0.0;10371.0
1479;Overige mutaties;Rijk;2016;11857.0;0.0;0.0;0.0;0.0;83.0;0.0;83.0;4205.0;230.0;0.0;230.0;7339.0;299.0;7040.0;0.0;0.0;7089.0;0.0;0.0;0.0;7062.0;65.0;6997.0;27.0;0.0;27.0;0.0;4768.0
1480;Overige mutaties;Rijk;2017 1e kwartaal;1830.0;0.0;0.0;0.0;0.0;-37.0;0.0;-37.0;-735.0;11.0;0.0;11.0;2591.0;302.0;2289.0;0.0;0.0;-5629.0;0.0;0.0;0.0;-5622.0;-92.0;-5530.0;-7.0;0.0;-7.0;0.0;7459.0
1481;Overige mutaties;Rijk;2017 2e kwartaal;-1748.0;0.0;0.0;0.0;0.0;-87.0;0.0;-87.0;-692.0;108.0;0.0;108.0;-1077.0;121.0;-1198.0;0.0;0.0;-2139.0;0.0;0.0;0.0;-2118.0;-268.0;-1850.0;-21.0;0.0;-21.0;0.0;391.0
