ID;BedrijfstakkenBranchesSBI2008;Perioden;SnelgroeiendeBedrijven_1;WerknemersBijSnelgroeiendeBedrijven_2;JongeSnelgroeiendeBedrijven_3;WerknemersBijJongeSnelgroeiendeBed_4
474;151 Looierijen en lederwarenindustrie;2016;3.0;;;
475;151 Looierijen en lederwarenindustrie;2017;2.0;;;
476;151 Looierijen en lederwarenindustrie;2018;2.0;;;
477;151 Looierijen en lederwarenindustrie;2019;3.0;;;
478;151 Looierijen en lederwarenindustrie;2020;1.0;;;
479;151 Looierijen en lederwarenindustrie;2021;1.0;;1.0;
480;151 Looierijen en lederwarenindustrie;2022;0.0;0.0;;
481;152 Schoenenindustrie;2010;1.0;;;
482;152 Schoenenindustrie;2011;2.0;;;
483;152 Schoenenindustrie;2012;1.0;;;
484;152 Schoenenindustrie;2013;1.0;;;
485;152 Schoenenindustrie;2014;0.0;0.0;;
486;152 Schoenenindustrie;2015;0.0;0.0;;
487;152 Schoenenindustrie;2016;2.0;;;
488;152 Schoenenindustrie;2017;1.0;;;
489;152 Schoenenindustrie;2018;2.0;;;
490;152 Schoenenindustrie;2019;0.0;0.0;;
491;152 Schoenenindustrie;2020;0.0;0.0;;
492;152 Schoenenindustrie;2021;1.0;;0.0;0.0
493;152 Schoenenindustrie;2022;1.0;;;
494;16 Houtindustrie;2010;14.0;645.0;;
495;16 Houtindustrie;2011;9.0;375.0;;
496;16 Houtindustrie;2012;10.0;511.0;;
497;16 Houtindustrie;2013;10.0;417.0;;
498;16 Houtindustrie;2014;11.0;515.0;;
499;16 Houtindustrie;2015;20.0;595.0;;
500;16 Houtindustrie;2016;30.0;1168.0;;
501;16 Houtindustrie;2017;42.0;1892.0;;
502;16 Houtindustrie;2018;59.0;2590.0;;
503;16 Houtindustrie;2019;41.0;1769.0;;
504;16 Houtindustrie;2020;44.0;1962.0;;
505;16 Houtindustrie;2021;46.0;2243.0;3.0;
506;16 Houtindustrie;2022;33.0;1593.0;;
507;161 Primaire houtbewerking e.d.;2010;4.0;233.0;;
508;161 Primaire houtbewerking e.d.;2011;2.0;;;
509;161 Primaire houtbewerking e.d.;2012;1.0;;;
510;161 Primaire houtbewerking e.d.;2013;1.0;;;
511;161 Primaire houtbewerking e.d.;2014;0.0;0.0;;
512;161 Primaire houtbewerking e.d.;2015;2.0;;;
513;161 Primaire houtbewerking e.d.;2016;3.0;;;
514;161 Primaire houtbewerking e.d.;2017;5.0;137.0;;
515;161 Primaire houtbewerking e.d.;2018;8.0;171.0;;
516;161 Primaire houtbewerking e.d.;2019;6.0;188.0;;
517;161 Primaire houtbewerking e.d.;2020;7.0;243.0;;
518;161 Primaire houtbewerking e.d.;2021;9.0;473.0;0.0;0.0
519;161 Primaire houtbewerking e.d.;2022;4.0;141.0;;
520;162 Hout-, kurk-, en rietwarenindustrie;2010;10.0;412.0;;
521;162 Hout-, kurk-, en rietwarenindustrie;2011;7.0;;;
522;162 Hout-, kurk-, en rietwarenindustrie;2012;9.0;;;
523;162 Hout-, kurk-, en rietwarenindustrie;2013;9.0;;;
524;162 Hout-, kurk-, en rietwarenindustrie;2014;11.0;515.0;;
525;162 Hout-, kurk-, en rietwarenindustrie;2015;18.0;;;
526;162 Hout-, kurk-, en rietwarenindustrie;2016;27.0;;;
527;162 Hout-, kurk-, en rietwarenindustrie;2017;37.0;1754.0;;
528;162 Hout-, kurk-, en rietwarenindustrie;2018;51.0;2419.0;;
529;162 Hout-, kurk-, en rietwarenindustrie;2019;35.0;1582.0;;
530;162 Hout-, kurk-, en rietwarenindustrie;2020;37.0;1719.0;;
531;162 Hout-, kurk-, en rietwarenindustrie;2021;37.0;1770.0;3.0;
532;162 Hout-, kurk-, en rietwarenindustrie;2022;29.0;1453.0;;
533;17 Papierindustrie;2010;10.0;506.0;;
534;17 Papierindustrie;2011;7.0;501.0;;
535;17 Papierindustrie;2012;13.0;1179.0;;
536;17 Papierindustrie;2013;11.0;1129.0;;
537;17 Papierindustrie;2014;5.0;894.0;;
538;17 Papierindustrie;2015;7.0;;;
539;17 Papierindustrie;2016;15.0;2636.0;;
540;17 Papierindustrie;2017;15.0;2678.0;;
541;17 Papierindustrie;2018;23.0;2934.0;;
542;17 Papierindustrie;2019;22.0;2587.0;;
543;17 Papierindustrie;2020;14.0;1935.0;;
544;17 Papierindustrie;2021;14.0;2915.0;0.0;0.0
545;17 Papierindustrie;2022;12.0;3193.0;;
546;171 Pulp-, papier- en kartonindustrie;2010;0.0;0.0;;
547;171 Pulp-, papier- en kartonindustrie;2011;0.0;0.0;;
548;171 Pulp-, papier- en kartonindustrie;2012;1.0;;;
549;171 Pulp-, papier- en kartonindustrie;2013;1.0;;;
550;171 Pulp-, papier- en kartonindustrie;2014;0.0;0.0;;
551;171 Pulp-, papier- en kartonindustrie;2015;1.0;;;
552;171 Pulp-, papier- en kartonindustrie;2016;1.0;;;
553;171 Pulp-, papier- en kartonindustrie;2017;3.0;;;
554;171 Pulp-, papier- en kartonindustrie;2018;5.0;564.0;;
555;171 Pulp-, papier- en kartonindustrie;2019;2.0;;;
556;171 Pulp-, papier- en kartonindustrie;2020;1.0;;;
557;171 Pulp-, papier- en kartonindustrie;2021;1.0;;0.0;0.0
558;171 Pulp-, papier- en kartonindustrie;2022;1.0;;;
559;172 Papier- en kartonwarenindustrie;2010;10.0;506.0;;
560;172 Papier- en kartonwarenindustrie;2011;7.0;501.0;;
561;172 Papier- en kartonwarenindustrie;2012;12.0;;;
562;172 Papier- en kartonwarenindustrie;2013;10.0;;;
563;172 Papier- en kartonwarenindustrie;2014;5.0;894.0;;
564;172 Papier- en kartonwarenindustrie;2015;6.0;;;
565;172 Papier- en kartonwarenindustrie;2016;14.0;;;
566;172 Papier- en kartonwarenindustrie;2017;12.0;;;
567;172 Papier- en kartonwarenindustrie;2018;18.0;2370.0;;
568;172 Papier- en kartonwarenindustrie;2019;20.0;;;
569;172 Papier- en kartonwarenindustrie;2020;13.0;;;
570;172 Papier- en kartonwarenindustrie;2021;13.0;;0.0;0.0
571;172 Papier- en kartonwarenindustrie;2022;11.0;;;
572;18 Grafische industrie;2010;39.0;2070.0;;
573;18 Grafische industrie;2011;42.0;2616.0;;
574;18 Grafische industrie;2012;47.0;2798.0;;
575;18 Grafische industrie;2013;39.0;2093.0;;
576;18 Grafische industrie;2014;36.0;2134.0;;
577;18 Grafische industrie;2015;33.0;2844.0;;
578;18 Grafische industrie;2016;28.0;1655.0;;
579;18 Grafische industrie;2017;41.0;2353.0;;
580;18 Grafische industrie;2018;33.0;1518.0;;
581;18 Grafische industrie;2019;33.0;1579.0;;
582;18 Grafische industrie;2020;29.0;1486.0;;
583;18 Grafische industrie;2021;24.0;1315.0;1.0;
584;18 Grafische industrie;2022;28.0;1734.0;;
585;181 Drukkerijen en diensten daarvoor;2010;37.0;;;
586;181 Drukkerijen en diensten daarvoor;2011;41.0;;;
587;181 Drukkerijen en diensten daarvoor;2012;46.0;;;
588;181 Drukkerijen en diensten daarvoor;2013;37.0;;;
589;181 Drukkerijen en diensten daarvoor;2014;34.0;;;
590;181 Drukkerijen en diensten daarvoor;2015;30.0;;;
591;181 Drukkerijen en diensten daarvoor;2016;26.0;;;
592;181 Drukkerijen en diensten daarvoor;2017;40.0;;;
593;181 Drukkerijen en diensten daarvoor;2018;33.0;1518.0;;
594;181 Drukkerijen en diensten daarvoor;2019;33.0;1579.0;;
595;181 Drukkerijen en diensten daarvoor;2020;27.0;;;
596;181 Drukkerijen en diensten daarvoor;2021;22.0;;1.0;
597;181 Drukkerijen en diensten daarvoor;2022;26.0;;;
598;182 Repro van geluid, beeld en software;2010;2.0;;;
599;182 Repro van geluid, beeld en software;2011;1.0;;;
600;182 Repro van geluid, beeld en software;2012;1.0;;;
601;182 Repro van geluid, beeld en software;2013;2.0;;;
602;182 Repro van geluid, beeld en software;2014;2.0;;;
603;182 Repro van geluid, beeld en software;2015;3.0;;;
604;182 Repro van geluid, beeld en software;2016;2.0;;;
605;182 Repro van geluid, beeld en software;2017;1.0;;;
606;182 Repro van geluid, beeld en software;2018;0.0;0.0;;
607;182 Repro van geluid, beeld en software;2019;0.0;0.0;;
608;182 Repro van geluid, beeld en software;2020;2.0;;;
609;182 Repro van geluid, beeld en software;2021;2.0;;0.0;0.0
610;182 Repro van geluid, beeld en software;2022;2.0;;;
611;19 Aardolie-industrie;2010;2.0;;;
612;19 Aardolie-industrie;2011;2.0;;;
613;19 Aardolie-industrie;2012;2.0;;;
614;19 Aardolie-industrie;2013;2.0;;;
615;19 Aardolie-industrie;2014;1.0;;;
616;19 Aardolie-industrie;2015;0.0;0.0;;
617;19 Aardolie-industrie;2016;1.0;;;
618;19 Aardolie-industrie;2017;2.0;;;
619;19 Aardolie-industrie;2018;1.0;;;
620;19 Aardolie-industrie;2019;0.0;0.0;;
621;19 Aardolie-industrie;2020;1.0;;;
622;19 Aardolie-industrie;2021;1.0;;0.0;0.0
623;19 Aardolie-industrie;2022;0.0;0.0;;
624;191 Cokesfabrieken;2010;0.0;0.0;;
625;191 Cokesfabrieken;2011;0.0;0.0;;
626;191 Cokesfabrieken;2012;0.0;0.0;;
627;191 Cokesfabrieken;2013;0.0;0.0;;
628;191 Cokesfabrieken;2014;0.0;0.0;;
629;191 Cokesfabrieken;2015;0.0;0.0;;
630;191 Cokesfabrieken;2016;0.0;0.0;;
631;191 Cokesfabrieken;2017;0.0;0.0;;
632;191 Cokesfabrieken;2018;0.0;0.0;;
633;191 Cokesfabrieken;2019;0.0;0.0;;
634;191 Cokesfabrieken;2020;0.0;0.0;;
635;191 Cokesfabrieken;2021;0.0;0.0;0.0;0.0
636;191 Cokesfabrieken;2022;0.0;0.0;;
637;192 Aardolie-industrie;2010;2.0;;;
638;192 Aardolie-industrie;2011;2.0;;;
639;192 Aardolie-industrie;2012;2.0;;;
640;192 Aardolie-industrie;2013;2.0;;;
641;192 Aardolie-industrie;2014;1.0;;;
642;192 Aardolie-industrie;2015;0.0;0.0;;
643;192 Aardolie-industrie;2016;1.0;;;
644;192 Aardolie-industrie;2017;2.0;;;
645;192 Aardolie-industrie;2018;1.0;;;
646;192 Aardolie-industrie;2019;0.0;0.0;;
647;192 Aardolie-industrie;2020;1.0;;;
648;192 Aardolie-industrie;2021;1.0;;0.0;0.0
649;192 Aardolie-industrie;2022;0.0;0.0;;
650;20 Chemische industrie;2010;26.0;3599.0;;
651;20 Chemische industrie;2011;24.0;3186.0;;
652;20 Chemische industrie;2012;27.0;2294.0;;
653;20 Chemische industrie;2013;28.0;2454.0;;
654;20 Chemische industrie;2014;21.0;1448.0;;
655;20 Chemische industrie;2015;20.0;1381.0;;
656;20 Chemische industrie;2016;35.0;3258.0;;
657;20 Chemische industrie;2017;32.0;4670.0;;
658;20 Chemische industrie;2018;48.0;4776.0;;
659;20 Chemische industrie;2019;41.0;5193.0;;
660;20 Chemische industrie;2020;37.0;3387.0;;
661;20 Chemische industrie;2021;38.0;2601.0;0.0;0.0
662;20 Chemische industrie;2022;31.0;2184.0;;
663;201 Basischemie;2010;11.0;2018.0;;
664;201 Basischemie;2011;11.0;1578.0;;
665;201 Basischemie;2012;13.0;1005.0;;
666;201 Basischemie;2013;13.0;1091.0;;
667;201 Basischemie;2014;11.0;1033.0;;
668;201 Basischemie;2015;10.0;882.0;;
669;201 Basischemie;2016;19.0;2166.0;;
670;201 Basischemie;2017;17.0;3223.0;;
671;201 Basischemie;2018;25.0;3036.0;;
672;201 Basischemie;2019;22.0;4151.0;;
673;201 Basischemie;2020;20.0;2138.0;;
674;201 Basischemie;2021;18.0;983.0;0.0;0.0
675;201 Basischemie;2022;15.0;1125.0;;
676;202 Landbouwchemicaliënindustrie;2010;0.0;0.0;;
677;202 Landbouwchemicaliënindustrie;2011;0.0;0.0;;
678;202 Landbouwchemicaliënindustrie;2012;2.0;;;
679;202 Landbouwchemicaliënindustrie;2013;2.0;;;
680;202 Landbouwchemicaliënindustrie;2014;1.0;;;
681;202 Landbouwchemicaliënindustrie;2015;1.0;;;
682;202 Landbouwchemicaliënindustrie;2016;1.0;;;
683;202 Landbouwchemicaliënindustrie;2017;1.0;;;
684;202 Landbouwchemicaliënindustrie;2018;1.0;;;
685;202 Landbouwchemicaliënindustrie;2019;1.0;;;
686;202 Landbouwchemicaliënindustrie;2020;0.0;0.0;;
687;202 Landbouwchemicaliënindustrie;2021;0.0;0.0;0.0;0.0
688;202 Landbouwchemicaliënindustrie;2022;0.0;0.0;;
689;203 Verf-, vernis- en drukinktindustrie;2010;2.0;;;
690;203 Verf-, vernis- en drukinktindustrie;2011;2.0;;;
691;203 Verf-, vernis- en drukinktindustrie;2012;2.0;;;
692;203 Verf-, vernis- en drukinktindustrie;2013;2.0;;;
693;203 Verf-, vernis- en drukinktindustrie;2014;2.0;;;
694;203 Verf-, vernis- en drukinktindustrie;2015;0.0;0.0;;
695;203 Verf-, vernis- en drukinktindustrie;2016;2.0;;;
696;203 Verf-, vernis- en drukinktindustrie;2017;2.0;;;
697;203 Verf-, vernis- en drukinktindustrie;2018;5.0;396.0;;
698;203 Verf-, vernis- en drukinktindustrie;2019;5.0;221.0;;
699;203 Verf-, vernis- en drukinktindustrie;2020;4.0;529.0;;
700;203 Verf-, vernis- en drukinktindustrie;2021;7.0;874.0;0.0;0.0
701;203 Verf-, vernis- en drukinktindustrie;2022;2.0;;;
702;204 Wasmiddel- en cosmeticaindustrie;2010;9.0;792.0;;
703;204 Wasmiddel- en cosmeticaindustrie;2011;6.0;672.0;;
704;204 Wasmiddel- en cosmeticaindustrie;2012;4.0;;;
705;204 Wasmiddel- en cosmeticaindustrie;2013;5.0;;;
706;204 Wasmiddel- en cosmeticaindustrie;2014;3.0;;;
707;204 Wasmiddel- en cosmeticaindustrie;2015;4.0;;;
708;204 Wasmiddel- en cosmeticaindustrie;2016;5.0;197.0;;
709;204 Wasmiddel- en cosmeticaindustrie;2017;5.0;;;
710;204 Wasmiddel- en cosmeticaindustrie;2018;5.0;;;
711;204 Wasmiddel- en cosmeticaindustrie;2019;7.0;518.0;;
712;204 Wasmiddel- en cosmeticaindustrie;2020;8.0;286.0;;
713;204 Wasmiddel- en cosmeticaindustrie;2021;6.0;210.0;0.0;0.0
714;204 Wasmiddel- en cosmeticaindustrie;2022;6.0;;;
715;205 Overige chemische productenindustrie;2010;2.0;;;
716;205 Overige chemische productenindustrie;2011;3.0;;;
717;205 Overige chemische productenindustrie;2012;5.0;286.0;;
718;205 Overige chemische productenindustrie;2013;6.0;334.0;;
719;205 Overige chemische productenindustrie;2014;3.0;;;
720;205 Overige chemische productenindustrie;2015;5.0;268.0;;
721;205 Overige chemische productenindustrie;2016;7.0;446.0;;
722;205 Overige chemische productenindustrie;2017;6.0;380.0;;
723;205 Overige chemische productenindustrie;2018;10.0;494.0;;
724;205 Overige chemische productenindustrie;2019;4.0;;;
725;205 Overige chemische productenindustrie;2020;5.0;435.0;;
726;205 Overige chemische productenindustrie;2021;7.0;534.0;0.0;0.0
727;205 Overige chemische productenindustrie;2022;8.0;723.0;;
728;206 Synthetische vezelindustrie;2010;2.0;;;
729;206 Synthetische vezelindustrie;2011;2.0;;;
730;206 Synthetische vezelindustrie;2012;1.0;;;
731;206 Synthetische vezelindustrie;2013;0.0;0.0;;
732;206 Synthetische vezelindustrie;2014;1.0;;;
733;206 Synthetische vezelindustrie;2015;0.0;0.0;;
734;206 Synthetische vezelindustrie;2016;1.0;;;
735;206 Synthetische vezelindustrie;2017;1.0;;;
736;206 Synthetische vezelindustrie;2018;2.0;;;
737;206 Synthetische vezelindustrie;2019;2.0;;;
738;206 Synthetische vezelindustrie;2020;0.0;0.0;;
739;206 Synthetische vezelindustrie;2021;0.0;0.0;0.0;0.0
740;206 Synthetische vezelindustrie;2022;0.0;0.0;;
741;21 Farmaceutische industrie;2010;11.0;1305.0;;
742;21 Farmaceutische industrie;2011;10.0;857.0;;
743;21 Farmaceutische industrie;2012;12.0;4656.0;;
744;21 Farmaceutische industrie;2013;14.0;4014.0;;
745;21 Farmaceutische industrie;2014;7.0;533.0;;
746;21 Farmaceutische industrie;2015;14.0;1355.0;;
747;21 Farmaceutische industrie;2016;13.0;2187.0;;
748;21 Farmaceutische industrie;2017;10.0;1161.0;;
749;21 Farmaceutische industrie;2018;10.0;1211.0;;
750;21 Farmaceutische industrie;2019;16.0;1576.0;;
751;21 Farmaceutische industrie;2020;16.0;1979.0;;
752;21 Farmaceutische industrie;2021;15.0;;1.0;
753;21 Farmaceutische industrie;2022;14.0;;;
754;211 Farmaceutische grondstofindustrie;2010;1.0;;;
755;211 Farmaceutische grondstofindustrie;2011;1.0;;;
756;211 Farmaceutische grondstofindustrie;2012;2.0;;;
757;211 Farmaceutische grondstofindustrie;2013;2.0;;;
758;211 Farmaceutische grondstofindustrie;2014;1.0;;;
759;211 Farmaceutische grondstofindustrie;2015;0.0;0.0;;
760;211 Farmaceutische grondstofindustrie;2016;1.0;;;
761;211 Farmaceutische grondstofindustrie;2017;0.0;0.0;;
762;211 Farmaceutische grondstofindustrie;2018;0.0;0.0;;
763;211 Farmaceutische grondstofindustrie;2019;1.0;;;
764;211 Farmaceutische grondstofindustrie;2020;0.0;0.0;;
765;211 Farmaceutische grondstofindustrie;2021;1.0;;1.0;
766;211 Farmaceutische grondstofindustrie;2022;1.0;;;
767;212 Farmaceutische productenindustrie;2010;10.0;;;
768;212 Farmaceutische productenindustrie;2011;9.0;;;
769;212 Farmaceutische productenindustrie;2012;10.0;;;
770;212 Farmaceutische productenindustrie;2013;12.0;;;
771;212 Farmaceutische productenindustrie;2014;6.0;;;
772;212 Farmaceutische productenindustrie;2015;14.0;1355.0;;
773;212 Farmaceutische productenindustrie;2016;12.0;;;
774;212 Farmaceutische productenindustrie;2017;10.0;1161.0;;
775;212 Farmaceutische productenindustrie;2018;10.0;1211.0;;
776;212 Farmaceutische productenindustrie;2019;15.0;;;
777;212 Farmaceutische productenindustrie;2020;16.0;1979.0;;
778;212 Farmaceutische productenindustrie;2021;14.0;;0.0;0.0
779;212 Farmaceutische productenindustrie;2022;13.0;;;
780;22 Rubber- en kunststofproductindustrie;2010;24.0;1737.0;;
781;22 Rubber- en kunststofproductindustrie;2011;28.0;1982.0;;
782;22 Rubber- en kunststofproductindustrie;2012;42.0;2960.0;;
783;22 Rubber- en kunststofproductindustrie;2013;42.0;2792.0;;
784;22 Rubber- en kunststofproductindustrie;2014;36.0;2777.0;;
785;22 Rubber- en kunststofproductindustrie;2015;38.0;2059.0;;
786;22 Rubber- en kunststofproductindustrie;2016;53.0;2998.0;;
787;22 Rubber- en kunststofproductindustrie;2017;69.0;4366.0;;
788;22 Rubber- en kunststofproductindustrie;2018;66.0;4337.0;;
789;22 Rubber- en kunststofproductindustrie;2019;62.0;3740.0;;
790;22 Rubber- en kunststofproductindustrie;2020;54.0;2681.0;;
791;22 Rubber- en kunststofproductindustrie;2021;49.0;3075.0;3.0;
792;22 Rubber- en kunststofproductindustrie;2022;47.0;3415.0;;
793;221 Rubberproductenindustrie;2010;2.0;;;
794;221 Rubberproductenindustrie;2011;0.0;0.0;;
795;221 Rubberproductenindustrie;2012;2.0;;;
796;221 Rubberproductenindustrie;2013;2.0;;;
797;221 Rubberproductenindustrie;2014;3.0;;;
798;221 Rubberproductenindustrie;2015;2.0;;;
799;221 Rubberproductenindustrie;2016;4.0;;;
800;221 Rubberproductenindustrie;2017;4.0;;;
801;221 Rubberproductenindustrie;2018;2.0;;;
802;221 Rubberproductenindustrie;2019;4.0;;;
803;221 Rubberproductenindustrie;2020;3.0;;;
804;221 Rubberproductenindustrie;2021;3.0;;0.0;0.0
805;221 Rubberproductenindustrie;2022;4.0;279.0;;
806;222 Kunststofproductenindustrie;2010;22.0;;;
807;222 Kunststofproductenindustrie;2011;28.0;1982.0;;
808;222 Kunststofproductenindustrie;2012;40.0;;;
809;222 Kunststofproductenindustrie;2013;40.0;;;
810;222 Kunststofproductenindustrie;2014;33.0;;;
811;222 Kunststofproductenindustrie;2015;36.0;;;
812;222 Kunststofproductenindustrie;2016;49.0;;;
813;222 Kunststofproductenindustrie;2017;65.0;;;
814;222 Kunststofproductenindustrie;2018;64.0;;;
815;222 Kunststofproductenindustrie;2019;58.0;;;
816;222 Kunststofproductenindustrie;2020;51.0;;;
817;222 Kunststofproductenindustrie;2021;46.0;;3.0;
818;222 Kunststofproductenindustrie;2022;43.0;3135.0;;
819;23 Bouwmaterialenindustrie;2010;18.0;2064.0;;
820;23 Bouwmaterialenindustrie;2011;20.0;1434.0;;
821;23 Bouwmaterialenindustrie;2012;21.0;1544.0;;
822;23 Bouwmaterialenindustrie;2013;22.0;1236.0;;
823;23 Bouwmaterialenindustrie;2014;12.0;624.0;;
824;23 Bouwmaterialenindustrie;2015;13.0;477.0;;
825;23 Bouwmaterialenindustrie;2016;13.0;607.0;;
826;23 Bouwmaterialenindustrie;2017;32.0;1607.0;;
827;23 Bouwmaterialenindustrie;2018;42.0;2180.0;;
828;23 Bouwmaterialenindustrie;2019;37.0;2012.0;;
829;23 Bouwmaterialenindustrie;2020;31.0;2336.0;;
830;23 Bouwmaterialenindustrie;2021;24.0;1597.0;2.0;
831;23 Bouwmaterialenindustrie;2022;29.0;1879.0;;
832;231 Glas- en glaswerkindustrie;2010;3.0;;;
833;231 Glas- en glaswerkindustrie;2011;3.0;;;
834;231 Glas- en glaswerkindustrie;2012;2.0;;;
835;231 Glas- en glaswerkindustrie;2013;2.0;;;
836;231 Glas- en glaswerkindustrie;2014;2.0;;;
837;231 Glas- en glaswerkindustrie;2015;4.0;132.0;;
838;231 Glas- en glaswerkindustrie;2016;5.0;;;
839;231 Glas- en glaswerkindustrie;2017;6.0;299.0;;
840;231 Glas- en glaswerkindustrie;2018;5.0;313.0;;
841;231 Glas- en glaswerkindustrie;2019;5.0;264.0;;
842;231 Glas- en glaswerkindustrie;2020;6.0;326.0;;
843;231 Glas- en glaswerkindustrie;2021;5.0;112.0;1.0;
844;231 Glas- en glaswerkindustrie;2022;2.0;;;
845;232 Vuurvast keramische productindustrie;2010;0.0;0.0;;
846;232 Vuurvast keramische productindustrie;2011;0.0;0.0;;
847;232 Vuurvast keramische productindustrie;2012;0.0;0.0;;
848;232 Vuurvast keramische productindustrie;2013;1.0;;;
849;232 Vuurvast keramische productindustrie;2014;1.0;;;
850;232 Vuurvast keramische productindustrie;2015;1.0;;;
851;232 Vuurvast keramische productindustrie;2016;1.0;;;
852;232 Vuurvast keramische productindustrie;2017;0.0;0.0;;
853;232 Vuurvast keramische productindustrie;2018;1.0;;;
854;232 Vuurvast keramische productindustrie;2019;3.0;;;
855;232 Vuurvast keramische productindustrie;2020;3.0;;;
856;232 Vuurvast keramische productindustrie;2021;3.0;;0.0;0.0
857;232 Vuurvast keramische productindustrie;2022;2.0;;;
858;233 Keramische bouwproductenindustrie;2010;0.0;0.0;;
859;233 Keramische bouwproductenindustrie;2011;0.0;0.0;;
860;233 Keramische bouwproductenindustrie;2012;0.0;0.0;;
861;233 Keramische bouwproductenindustrie;2013;1.0;;;
862;233 Keramische bouwproductenindustrie;2014;0.0;0.0;;
863;233 Keramische bouwproductenindustrie;2015;0.0;0.0;;
864;233 Keramische bouwproductenindustrie;2016;0.0;0.0;;
865;233 Keramische bouwproductenindustrie;2017;1.0;;;
866;233 Keramische bouwproductenindustrie;2018;1.0;;;
867;233 Keramische bouwproductenindustrie;2019;3.0;;;
868;233 Keramische bouwproductenindustrie;2020;2.0;;;
869;233 Keramische bouwproductenindustrie;2021;1.0;;0.0;0.0
870;233 Keramische bouwproductenindustrie;2022;2.0;;;
871;234 Overige keramische industrie;2010;0.0;0.0;;
872;234 Overige keramische industrie;2011;0.0;0.0;;
873;234 Overige keramische industrie;2012;1.0;;;
874;234 Overige keramische industrie;2013;0.0;0.0;;
875;234 Overige keramische industrie;2014;0.0;0.0;;
876;234 Overige keramische industrie;2015;0.0;0.0;;
877;234 Overige keramische industrie;2016;0.0;0.0;;
878;234 Overige keramische industrie;2017;1.0;;;
879;234 Overige keramische industrie;2018;2.0;;;
880;234 Overige keramische industrie;2019;2.0;;;
881;234 Overige keramische industrie;2020;0.0;0.0;;
882;234 Overige keramische industrie;2021;0.0;0.0;0.0;0.0
883;234 Overige keramische industrie;2022;1.0;;;
884;235 Cement-, kalk- en gipsindustrie;2010;0.0;0.0;;
885;235 Cement-, kalk- en gipsindustrie;2011;0.0;0.0;;
886;235 Cement-, kalk- en gipsindustrie;2012;0.0;0.0;;
887;235 Cement-, kalk- en gipsindustrie;2013;0.0;0.0;;
888;235 Cement-, kalk- en gipsindustrie;2014;0.0;0.0;;
889;235 Cement-, kalk- en gipsindustrie;2015;1.0;;;
890;235 Cement-, kalk- en gipsindustrie;2016;1.0;;;
891;235 Cement-, kalk- en gipsindustrie;2017;1.0;;;
892;235 Cement-, kalk- en gipsindustrie;2018;0.0;0.0;;
893;235 Cement-, kalk- en gipsindustrie;2019;0.0;0.0;;
894;235 Cement-, kalk- en gipsindustrie;2020;0.0;0.0;;
895;235 Cement-, kalk- en gipsindustrie;2021;0.0;0.0;0.0;0.0
896;235 Cement-, kalk- en gipsindustrie;2022;0.0;0.0;;
897;236 Beton-, gips-, cementwarenindustrie;2010;12.0;1510.0;;
898;236 Beton-, gips-, cementwarenindustrie;2011;13.0;1011.0;;
899;236 Beton-, gips-, cementwarenindustrie;2012;13.0;1118.0;;
900;236 Beton-, gips-, cementwarenindustrie;2013;13.0;866.0;;
901;236 Beton-, gips-, cementwarenindustrie;2014;7.0;434.0;;
