ID;Geslacht;Leeftijd;BurgerlijkeStaat;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;Samenwonend_5;OuderInEenouderhuishouden_6;OverigLidHuishouden_7;PersonenInInstitutioneleHuishoudens_8
4229;Totaal mannen en vrouwen;17 jaar;Verweduwd;2060;;;;0.0;0.0;0.0;0;0
4230;Totaal mannen en vrouwen;17 jaar;Gescheiden;2016;;;;0.0;1.0;0.0;0;0
4231;Totaal mannen en vrouwen;17 jaar;Gescheiden;2017;;;;0.0;2.0;0.0;0;0
4232;Totaal mannen en vrouwen;17 jaar;Gescheiden;2018;;;;0.0;2.0;0.0;0;0
4233;Totaal mannen en vrouwen;17 jaar;Gescheiden;2019;;;;0.0;2.0;0.0;0;0
4234;Totaal mannen en vrouwen;17 jaar;Gescheiden;2020;;;;0.0;2.0;0.0;0;0
4235;Totaal mannen en vrouwen;17 jaar;Gescheiden;2021;;;;0.0;2.0;0.0;0;0
4236;Totaal mannen en vrouwen;17 jaar;Gescheiden;2022;;;;0.0;2.0;0.0;0;0
4237;Totaal mannen en vrouwen;17 jaar;Gescheiden;2023;;;;0.0;2.0;0.0;0;0
4238;Totaal mannen en vrouwen;17 jaar;Gescheiden;2024;;;;0.0;2.0;0.0;0;0
4239;Totaal mannen en vrouwen;17 jaar;Gescheiden;2025;;;;0.0;2.0;0.0;0;0
4240;Totaal mannen en vrouwen;17 jaar;Gescheiden;2026;;;;0.0;2.0;0.0;0;0
4241;Totaal mannen en vrouwen;17 jaar;Gescheiden;2027;;;;0.0;2.0;0.0;0;0
4242;Totaal mannen en vrouwen;17 jaar;Gescheiden;2028;;;;0.0;2.0;0.0;0;0
4243;Totaal mannen en vrouwen;17 jaar;Gescheiden;2029;;;;0.0;2.0;0.0;0;0
4244;Totaal mannen en vrouwen;17 jaar;Gescheiden;2030;;;;0.0;2.0;0.0;0;0
4245;Totaal mannen en vrouwen;17 jaar;Gescheiden;2031;;;;0.0;2.0;0.0;0;0
4246;Totaal mannen en vrouwen;17 jaar;Gescheiden;2032;;;;0.0;2.0;0.0;0;0
4247;Totaal mannen en vrouwen;17 jaar;Gescheiden;2033;;;;0.0;2.0;0.0;0;0
4248;Totaal mannen en vrouwen;17 jaar;Gescheiden;2034;;;;0.0;2.0;0.0;0;0
4249;Totaal mannen en vrouwen;17 jaar;Gescheiden;2035;;;;0.0;2.0;0.0;0;0
4250;Totaal mannen en vrouwen;17 jaar;Gescheiden;2036;;;;0.0;2.0;0.0;0;0
4251;Totaal mannen en vrouwen;17 jaar;Gescheiden;2037;;;;0.0;2.0;0.0;0;0
4252;Totaal mannen en vrouwen;17 jaar;Gescheiden;2038;;;;0.0;2.0;0.0;0;0
4253;Totaal mannen en vrouwen;17 jaar;Gescheiden;2039;;;;0.0;2.0;0.0;0;0
4254;Totaal mannen en vrouwen;17 jaar;Gescheiden;2040;;;;0.0;2.0;0.0;0;0
4255;Totaal mannen en vrouwen;17 jaar;Gescheiden;2041;;;;0.0;2.0;0.0;0;0
4256;Totaal mannen en vrouwen;17 jaar;Gescheiden;2042;;;;0.0;2.0;0.0;0;0
4257;Totaal mannen en vrouwen;17 jaar;Gescheiden;2043;;;;0.0;2.0;0.0;0;0
4258;Totaal mannen en vrouwen;17 jaar;Gescheiden;2044;;;;0.0;2.0;0.0;0;0
4259;Totaal mannen en vrouwen;17 jaar;Gescheiden;2045;;;;0.0;2.0;0.0;0;0
4260;Totaal mannen en vrouwen;17 jaar;Gescheiden;2046;;;;0.0;2.0;0.0;0;0
4261;Totaal mannen en vrouwen;17 jaar;Gescheiden;2047;;;;0.0;2.0;0.0;0;0
4262;Totaal mannen en vrouwen;17 jaar;Gescheiden;2048;;;;0.0;2.0;0.0;0;0
4263;Totaal mannen en vrouwen;17 jaar;Gescheiden;2049;;;;0.0;2.0;0.0;0;0
4264;Totaal mannen en vrouwen;17 jaar;Gescheiden;2050;;;;0.0;2.0;0.0;0;0
4265;Totaal mannen en vrouwen;17 jaar;Gescheiden;2051;;;;0.0;2.0;0.0;0;0
4266;Totaal mannen en vrouwen;17 jaar;Gescheiden;2052;;;;0.0;2.0;0.0;0;0
4267;Totaal mannen en vrouwen;17 jaar;Gescheiden;2053;;;;0.0;2.0;0.0;0;0
4268;Totaal mannen en vrouwen;17 jaar;Gescheiden;2054;;;;0.0;2.0;0.0;0;0
4269;Totaal mannen en vrouwen;17 jaar;Gescheiden;2055;;;;0.0;2.0;0.0;0;0
4270;Totaal mannen en vrouwen;17 jaar;Gescheiden;2056;;;;0.0;2.0;0.0;0;0
4271;Totaal mannen en vrouwen;17 jaar;Gescheiden;2057;;;;0.0;2.0;0.0;0;0
4272;Totaal mannen en vrouwen;17 jaar;Gescheiden;2058;;;;0.0;2.0;0.0;0;0
4273;Totaal mannen en vrouwen;17 jaar;Gescheiden;2059;;;;0.0;2.0;0.0;0;0
4274;Totaal mannen en vrouwen;17 jaar;Gescheiden;2060;;;;0.0;2.0;0.0;0;0
4275;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2016;199347.0;197398.0;175441.0;15249.0;3235.0;198.0;3275;1949
4276;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2017;206561.0;204329.0;181437.0;15805.0;3423.0;227.0;3437;2232
4277;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2018;209211.0;206842.0;183232.0;16258.0;3546.0;242.0;3564;2369
4278;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2019;214700.0;212266.0;188211.0;16548.0;3622.0;257.0;3628;2434
4279;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2020;211254.0;208930.0;185477.0;16102.0;3535.0;251.0;3565;2324
4280;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2021;209707.0;207471.0;184415.0;15839.0;3477.0;239.0;3501;2236
4281;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2022;209006.0;206812.0;183949.0;15710.0;3447.0;233.0;3473;2194
4282;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2023;202305.0;200197.0;178065.0;15207.0;3339.0;226.0;3360;2108
4283;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2024;196499.0;194461.0;172988.0;14750.0;3238.0;220.0;3265;2038
4284;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2025;194793.0;192785.0;171565.0;14582.0;3198.0;216.0;3224;2008
4285;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2026;191362.0;189402.0;168560.0;14330.0;3143.0;212.0;3157;1960
4286;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2027;194747.0;192757.0;171629.0;14532.0;3181.0;214.0;3201;1990
4287;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2028;194621.0;192638.0;171542.0;14515.0;3175.0;214.0;3192;1983
4288;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2029;193800.0;191831.0;170822.0;14462.0;3161.0;213.0;3173;1969
4289;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2030;189105.0;187182.0;166676.0;14124.0;3081.0;208.0;3093;1923
4290;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2031;184918.0;183036.0;162943.0;13844.0;3018.0;203.0;3028;1882
4291;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2032;180677.0;178836.0;159167.0;13556.0;2952.0;199.0;2962;1841
4292;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2033;184050.0;182180.0;162164.0;13797.0;3005.0;202.0;3012;1870
4293;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2034;180467.0;178627.0;158933.0;13579.0;2953.0;199.0;2963;1840
4294;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2035;182986.0;181122.0;161175.0;13757.0;2988.0;201.0;3001;1864
4295;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2036;186009.0;184118.0;163877.0;13960.0;3031.0;205.0;3045;1891
4296;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2037;188668.0;186753.0;166258.0;14136.0;3069.0;207.0;3083;1915
4297;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2038;191635.0;189693.0;168917.0;14329.0;3112.0;210.0;3125;1942
4298;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2039;193625.0;191665.0;170696.0;14461.0;3142.0;212.0;3154;1960
4299;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2040;195473.0;193497.0;172349.0;14583.0;3172.0;213.0;3180;1976
4300;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2041;197319.0;195326.0;174000.0;14703.0;3202.0;215.0;3206;1993
4301;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2042;198975.0;196968.0;175482.0;14811.0;3229.0;216.0;3230;2007
4302;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2043;200420.0;198400.0;176772.0;14905.0;3255.0;218.0;3250;2020
4303;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2044;201466.0;199437.0;177708.0;14972.0;3274.0;218.0;3265;2029
4304;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2045;202230.0;200193.0;178385.0;15024.0;3289.0;219.0;3276;2037
4305;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2046;202786.0;200744.0;178879.0;15061.0;3300.0;220.0;3284;2042
4306;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2047;203185.0;201140.0;179234.0;15087.0;3309.0;220.0;3290;2045
4307;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2048;203431.0;201383.0;179449.0;15103.0;3317.0;220.0;3294;2048
4308;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2049;203473.0;201425.0;179485.0;15106.0;3320.0;220.0;3294;2048
4309;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2050;203303.0;201256.0;179329.0;15095.0;3320.0;220.0;3292;2047
4310;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2051;202900.0;200857.0;178968.0;15068.0;3315.0;220.0;3286;2043
4311;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2052;202273.0;200236.0;178407.0;15026.0;3307.0;219.0;3277;2037
4312;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2053;201419.0;199389.0;177642.0;14968.0;3297.0;218.0;3264;2030
4313;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2054;200374.0;198353.0;176704.0;14901.0;3281.0;218.0;3249;2021
4314;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2055;199193.0;197183.0;175648.0;14821.0;3265.0;217.0;3232;2010
4315;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2056;197946.0;195947.0;174532.0;14738.0;3248.0;215.0;3214;1999
4316;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2057;196701.0;194714.0;173421.0;14654.0;3229.0;214.0;3196;1987
4317;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2058;195507.0;193530.0;172352.0;14575.0;3211.0;213.0;3179;1977
4318;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2059;194405.0;192438.0;171367.0;14501.0;3196.0;212.0;3162;1967
4319;Totaal mannen en vrouwen;18 jaar;Totaal burgerlijke staat;2060;193424.0;191466.0;170489.0;14437.0;3181.0;211.0;3148;1958
4320;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2016;;;;15238.0;3094.0;192.0;3271;1946
4321;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2017;;;;15793.0;3263.0;220.0;3433;2228
4322;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2018;;;;16246.0;3381.0;236.0;3560;2365
4323;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2019;;;;16536.0;3450.0;251.0;3624;2431
4324;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2020;;;;16091.0;3369.0;245.0;3561;2322
4325;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2021;;;;15828.0;3313.0;233.0;3497;2234
4326;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2022;;;;15699.0;3286.0;227.0;3469;2192
4327;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2023;;;;15197.0;3182.0;220.0;3356;2106
4328;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2024;;;;14740.0;3085.0;214.0;3261;2036
4329;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2025;;;;14572.0;3048.0;210.0;3220;2006
4330;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2026;;;;14320.0;2995.0;206.0;3153;1958
4331;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2027;;;;14522.0;3031.0;208.0;3197;1988
4332;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2028;;;;14505.0;3025.0;208.0;3188;1981
4333;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2029;;;;14452.0;3011.0;207.0;3169;1967
4334;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2030;;;;14114.0;2935.0;202.0;3089;1921
4335;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2031;;;;13835.0;2875.0;198.0;3025;1880
4336;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2032;;;;13547.0;2812.0;194.0;2959;1839
4337;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2033;;;;13788.0;2862.0;197.0;3008;1868
4338;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2034;;;;13570.0;2812.0;194.0;2960;1838
4339;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2035;;;;13747.0;2846.0;196.0;2997;1862
4340;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2036;;;;13950.0;2887.0;199.0;3041;1889
4341;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2037;;;;14126.0;2923.0;201.0;3079;1913
4342;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2038;;;;14319.0;2964.0;204.0;3121;1940
4343;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2039;;;;14451.0;2993.0;206.0;3150;1958
4344;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2040;;;;14573.0;3022.0;207.0;3176;1974
4345;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2041;;;;14693.0;3051.0;209.0;3202;1991
4346;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2042;;;;14801.0;3077.0;210.0;3226;2005
4347;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2043;;;;14895.0;3102.0;212.0;3246;2018
4348;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2044;;;;14962.0;3120.0;212.0;3261;2027
4349;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2045;;;;15014.0;3135.0;213.0;3272;2035
4350;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2046;;;;15051.0;3146.0;214.0;3280;2040
4351;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2047;;;;15077.0;3155.0;214.0;3286;2043
4352;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2048;;;;15093.0;3162.0;214.0;3290;2046
4353;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2049;;;;15096.0;3165.0;214.0;3290;2046
4354;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2050;;;;15085.0;3165.0;214.0;3288;2045
4355;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2051;;;;15058.0;3161.0;214.0;3282;2041
4356;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2052;;;;15016.0;3153.0;213.0;3273;2035
4357;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2053;;;;14958.0;3143.0;212.0;3260;2028
4358;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2054;;;;14891.0;3128.0;212.0;3245;2019
4359;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2055;;;;14811.0;3113.0;211.0;3228;2008
4360;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2056;;;;14728.0;3096.0;209.0;3210;1997
4361;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2057;;;;14644.0;3078.0;208.0;3192;1985
4362;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2058;;;;14565.0;3061.0;207.0;3175;1975
4363;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2059;;;;14491.0;3046.0;206.0;3158;1965
4364;Totaal mannen en vrouwen;18 jaar;Ongehuwd;2060;;;;14427.0;3032.0;205.0;3144;1956
4365;Totaal mannen en vrouwen;18 jaar;Gehuwd;2016;;;;9.0;141.0;4.0;4;3
4366;Totaal mannen en vrouwen;18 jaar;Gehuwd;2017;;;;11.0;158.0;5.0;4;4
4367;Totaal mannen en vrouwen;18 jaar;Gehuwd;2018;;;;11.0;163.0;4.0;4;4
4368;Totaal mannen en vrouwen;18 jaar;Gehuwd;2019;;;;11.0;170.0;4.0;4;3
4369;Totaal mannen en vrouwen;18 jaar;Gehuwd;2020;;;;10.0;164.0;4.0;4;2
4370;Totaal mannen en vrouwen;18 jaar;Gehuwd;2021;;;;10.0;162.0;4.0;4;2
4371;Totaal mannen en vrouwen;18 jaar;Gehuwd;2022;;;;10.0;159.0;4.0;4;2
4372;Totaal mannen en vrouwen;18 jaar;Gehuwd;2023;;;;9.0;155.0;4.0;4;2
4373;Totaal mannen en vrouwen;18 jaar;Gehuwd;2024;;;;9.0;151.0;4.0;4;2
4374;Totaal mannen en vrouwen;18 jaar;Gehuwd;2025;;;;9.0;148.0;4.0;4;2
4375;Totaal mannen en vrouwen;18 jaar;Gehuwd;2026;;;;9.0;146.0;4.0;4;2
4376;Totaal mannen en vrouwen;18 jaar;Gehuwd;2027;;;;9.0;148.0;4.0;4;2
4377;Totaal mannen en vrouwen;18 jaar;Gehuwd;2028;;;;9.0;148.0;4.0;4;2
4378;Totaal mannen en vrouwen;18 jaar;Gehuwd;2029;;;;9.0;148.0;4.0;4;2
4379;Totaal mannen en vrouwen;18 jaar;Gehuwd;2030;;;;9.0;144.0;4.0;4;2
4380;Totaal mannen en vrouwen;18 jaar;Gehuwd;2031;;;;8.0;141.0;3.0;3;2
4381;Totaal mannen en vrouwen;18 jaar;Gehuwd;2032;;;;8.0;138.0;3.0;3;2
4382;Totaal mannen en vrouwen;18 jaar;Gehuwd;2033;;;;8.0;141.0;3.0;4;2
4383;Totaal mannen en vrouwen;18 jaar;Gehuwd;2034;;;;8.0;139.0;3.0;3;2
4384;Totaal mannen en vrouwen;18 jaar;Gehuwd;2035;;;;9.0;140.0;3.0;4;2
4385;Totaal mannen en vrouwen;18 jaar;Gehuwd;2036;;;;9.0;142.0;4.0;4;2
4386;Totaal mannen en vrouwen;18 jaar;Gehuwd;2037;;;;9.0;144.0;4.0;4;2
4387;Totaal mannen en vrouwen;18 jaar;Gehuwd;2038;;;;9.0;146.0;4.0;4;2
4388;Totaal mannen en vrouwen;18 jaar;Gehuwd;2039;;;;9.0;147.0;4.0;4;2
4389;Totaal mannen en vrouwen;18 jaar;Gehuwd;2040;;;;9.0;148.0;4.0;4;2
4390;Totaal mannen en vrouwen;18 jaar;Gehuwd;2041;;;;9.0;149.0;4.0;4;2
4391;Totaal mannen en vrouwen;18 jaar;Gehuwd;2042;;;;9.0;150.0;4.0;4;2
4392;Totaal mannen en vrouwen;18 jaar;Gehuwd;2043;;;;9.0;151.0;4.0;4;2
4393;Totaal mannen en vrouwen;18 jaar;Gehuwd;2044;;;;9.0;152.0;4.0;4;2
4394;Totaal mannen en vrouwen;18 jaar;Gehuwd;2045;;;;9.0;152.0;4.0;4;2
4395;Totaal mannen en vrouwen;18 jaar;Gehuwd;2046;;;;9.0;152.0;4.0;4;2
4396;Totaal mannen en vrouwen;18 jaar;Gehuwd;2047;;;;9.0;152.0;4.0;4;2
4397;Totaal mannen en vrouwen;18 jaar;Gehuwd;2048;;;;9.0;153.0;4.0;4;2
4398;Totaal mannen en vrouwen;18 jaar;Gehuwd;2049;;;;9.0;153.0;4.0;4;2
4399;Totaal mannen en vrouwen;18 jaar;Gehuwd;2050;;;;9.0;153.0;4.0;4;2
4400;Totaal mannen en vrouwen;18 jaar;Gehuwd;2051;;;;9.0;152.0;4.0;4;2
4401;Totaal mannen en vrouwen;18 jaar;Gehuwd;2052;;;;9.0;152.0;4.0;4;2
4402;Totaal mannen en vrouwen;18 jaar;Gehuwd;2053;;;;9.0;152.0;4.0;4;2
4403;Totaal mannen en vrouwen;18 jaar;Gehuwd;2054;;;;9.0;151.0;4.0;4;2
4404;Totaal mannen en vrouwen;18 jaar;Gehuwd;2055;;;;9.0;150.0;4.0;4;2
4405;Totaal mannen en vrouwen;18 jaar;Gehuwd;2056;;;;9.0;150.0;4.0;4;2
4406;Totaal mannen en vrouwen;18 jaar;Gehuwd;2057;;;;9.0;149.0;4.0;4;2
4407;Totaal mannen en vrouwen;18 jaar;Gehuwd;2058;;;;9.0;148.0;4.0;4;2
4408;Totaal mannen en vrouwen;18 jaar;Gehuwd;2059;;;;9.0;148.0;4.0;4;2
4409;Totaal mannen en vrouwen;18 jaar;Gehuwd;2060;;;;9.0;147.0;4.0;4;2
4410;Totaal mannen en vrouwen;18 jaar;Verweduwd;2016;;;;0.0;0.0;0.0;0;0
4411;Totaal mannen en vrouwen;18 jaar;Verweduwd;2017;;;;0.0;0.0;0.0;0;0
4412;Totaal mannen en vrouwen;18 jaar;Verweduwd;2018;;;;0.0;0.0;0.0;0;0
4413;Totaal mannen en vrouwen;18 jaar;Verweduwd;2019;;;;0.0;0.0;0.0;0;0
4414;Totaal mannen en vrouwen;18 jaar;Verweduwd;2020;;;;0.0;0.0;0.0;0;0
4415;Totaal mannen en vrouwen;18 jaar;Verweduwd;2021;;;;0.0;0.0;0.0;0;0
4416;Totaal mannen en vrouwen;18 jaar;Verweduwd;2022;;;;0.0;0.0;0.0;0;0
4417;Totaal mannen en vrouwen;18 jaar;Verweduwd;2023;;;;0.0;0.0;0.0;0;0
4418;Totaal mannen en vrouwen;18 jaar;Verweduwd;2024;;;;0.0;0.0;0.0;0;0
4419;Totaal mannen en vrouwen;18 jaar;Verweduwd;2025;;;;0.0;0.0;0.0;0;0
4420;Totaal mannen en vrouwen;18 jaar;Verweduwd;2026;;;;0.0;0.0;0.0;0;0
4421;Totaal mannen en vrouwen;18 jaar;Verweduwd;2027;;;;0.0;0.0;0.0;0;0
4422;Totaal mannen en vrouwen;18 jaar;Verweduwd;2028;;;;0.0;0.0;0.0;0;0
4423;Totaal mannen en vrouwen;18 jaar;Verweduwd;2029;;;;0.0;0.0;0.0;0;0
4424;Totaal mannen en vrouwen;18 jaar;Verweduwd;2030;;;;0.0;0.0;0.0;0;0
4425;Totaal mannen en vrouwen;18 jaar;Verweduwd;2031;;;;0.0;0.0;0.0;0;0
4426;Totaal mannen en vrouwen;18 jaar;Verweduwd;2032;;;;0.0;0.0;0.0;0;0
4427;Totaal mannen en vrouwen;18 jaar;Verweduwd;2033;;;;0.0;0.0;0.0;0;0
4428;Totaal mannen en vrouwen;18 jaar;Verweduwd;2034;;;;0.0;0.0;0.0;0;0
4429;Totaal mannen en vrouwen;18 jaar;Verweduwd;2035;;;;0.0;0.0;0.0;0;0
4430;Totaal mannen en vrouwen;18 jaar;Verweduwd;2036;;;;0.0;0.0;0.0;0;0
4431;Totaal mannen en vrouwen;18 jaar;Verweduwd;2037;;;;0.0;0.0;0.0;0;0
4432;Totaal mannen en vrouwen;18 jaar;Verweduwd;2038;;;;0.0;0.0;0.0;0;0
4433;Totaal mannen en vrouwen;18 jaar;Verweduwd;2039;;;;0.0;0.0;0.0;0;0
4434;Totaal mannen en vrouwen;18 jaar;Verweduwd;2040;;;;0.0;0.0;0.0;0;0
4435;Totaal mannen en vrouwen;18 jaar;Verweduwd;2041;;;;0.0;0.0;0.0;0;0
4436;Totaal mannen en vrouwen;18 jaar;Verweduwd;2042;;;;0.0;0.0;0.0;0;0
4437;Totaal mannen en vrouwen;18 jaar;Verweduwd;2043;;;;0.0;0.0;0.0;0;0
4438;Totaal mannen en vrouwen;18 jaar;Verweduwd;2044;;;;0.0;0.0;0.0;0;0
4439;Totaal mannen en vrouwen;18 jaar;Verweduwd;2045;;;;0.0;0.0;0.0;0;0
4440;Totaal mannen en vrouwen;18 jaar;Verweduwd;2046;;;;0.0;0.0;0.0;0;0
4441;Totaal mannen en vrouwen;18 jaar;Verweduwd;2047;;;;0.0;0.0;0.0;0;0
4442;Totaal mannen en vrouwen;18 jaar;Verweduwd;2048;;;;0.0;0.0;0.0;0;0
4443;Totaal mannen en vrouwen;18 jaar;Verweduwd;2049;;;;0.0;0.0;0.0;0;0
4444;Totaal mannen en vrouwen;18 jaar;Verweduwd;2050;;;;0.0;0.0;0.0;0;0
4445;Totaal mannen en vrouwen;18 jaar;Verweduwd;2051;;;;0.0;0.0;0.0;0;0
4446;Totaal mannen en vrouwen;18 jaar;Verweduwd;2052;;;;0.0;0.0;0.0;0;0
4447;Totaal mannen en vrouwen;18 jaar;Verweduwd;2053;;;;0.0;0.0;0.0;0;0
4448;Totaal mannen en vrouwen;18 jaar;Verweduwd;2054;;;;0.0;0.0;0.0;0;0
4449;Totaal mannen en vrouwen;18 jaar;Verweduwd;2055;;;;0.0;0.0;0.0;0;0
4450;Totaal mannen en vrouwen;18 jaar;Verweduwd;2056;;;;0.0;0.0;0.0;0;0
4451;Totaal mannen en vrouwen;18 jaar;Verweduwd;2057;;;;0.0;0.0;0.0;0;0
4452;Totaal mannen en vrouwen;18 jaar;Verweduwd;2058;;;;0.0;0.0;0.0;0;0
4453;Totaal mannen en vrouwen;18 jaar;Verweduwd;2059;;;;0.0;0.0;0.0;0;0
4454;Totaal mannen en vrouwen;18 jaar;Verweduwd;2060;;;;0.0;0.0;0.0;0;0
4455;Totaal mannen en vrouwen;18 jaar;Gescheiden;2016;;;;2.0;0.0;2.0;0;0
4456;Totaal mannen en vrouwen;18 jaar;Gescheiden;2017;;;;1.0;2.0;2.0;0;0
4457;Totaal mannen en vrouwen;18 jaar;Gescheiden;2018;;;;1.0;2.0;2.0;0;0
4458;Totaal mannen en vrouwen;18 jaar;Gescheiden;2019;;;;1.0;2.0;2.0;0;0
4459;Totaal mannen en vrouwen;18 jaar;Gescheiden;2020;;;;1.0;2.0;2.0;0;0
4460;Totaal mannen en vrouwen;18 jaar;Gescheiden;2021;;;;1.0;2.0;2.0;0;0
4461;Totaal mannen en vrouwen;18 jaar;Gescheiden;2022;;;;1.0;2.0;2.0;0;0
4462;Totaal mannen en vrouwen;18 jaar;Gescheiden;2023;;;;1.0;2.0;2.0;0;0
4463;Totaal mannen en vrouwen;18 jaar;Gescheiden;2024;;;;1.0;2.0;2.0;0;0
4464;Totaal mannen en vrouwen;18 jaar;Gescheiden;2025;;;;1.0;2.0;2.0;0;0
4465;Totaal mannen en vrouwen;18 jaar;Gescheiden;2026;;;;1.0;2.0;2.0;0;0
4466;Totaal mannen en vrouwen;18 jaar;Gescheiden;2027;;;;1.0;2.0;2.0;0;0
4467;Totaal mannen en vrouwen;18 jaar;Gescheiden;2028;;;;1.0;2.0;2.0;0;0
4468;Totaal mannen en vrouwen;18 jaar;Gescheiden;2029;;;;1.0;2.0;2.0;0;0
4469;Totaal mannen en vrouwen;18 jaar;Gescheiden;2030;;;;1.0;2.0;2.0;0;0
4470;Totaal mannen en vrouwen;18 jaar;Gescheiden;2031;;;;1.0;2.0;2.0;0;0
