ID;Leeftijd;Marges;RegioS;ErvarenGezondheidGoedZeerGoed_1;EenOfMeerLangdurigeAandoeningen_2;EenOfMeerLichamelijkeBeperkingen_3;BeperkingInHoren_4;BeperkingInZien_5;BeperkingInBewegen_6;Ondergewicht_7;NormaalGewicht_8;Overgewicht_9;MatigOvergewicht_10;ErnstigOvergewichtObesitas_11;VoldoetAanBeweegrichtlijn_12;WekelijksSporter_13;Mantelzorger_14;ZwaarBelasteMantelzorgers_15;UrenMantelzorgPerWeek_16;Rokers_17;VoldoetAanRichtlijnAlcoholgebruik_18;ZwareDrinker_19;OvermatigDrinker_20
3376;65 jaar of ouder;Bovengrens 95%-interval;Lisse;75.6;51.1;28.2;10.4;11.2;21.5;3.3;48.7;61.3;47.0;18.8;43.7;40.4;18.6;;;12.3;53.7;9.6;13.8
3377;65 jaar of ouder;Bovengrens 95%-interval;Lochem;77.2;51.9;24.8;9.1;7.4;17.6;2.4;50.9;56.3;42.3;17.3;47.6;43.0;20.3;;;8.0;54.0;7.1;7.2
3378;65 jaar of ouder;Bovengrens 95%-interval;Loon op Zand;68.4;50.1;31.4;13.0;9.8;23.6;2.3;42.2;66.5;47.5;23.3;38.7;37.9;18.7;;;14.2;53.1;8.4;9.4
3379;65 jaar of ouder;Bovengrens 95%-interval;Lopik;71.0;52.4;33.2;14.8;7.6;25.2;2.2;42.8;65.4;50.0;19.3;;;20.0;;;12.1;58.7;7.7;8.0
3380;65 jaar of ouder;Bovengrens 95%-interval;Loppersum;73.9;53.0;29.8;9.8;11.5;24.2;5.1;45.8;65.6;48.6;23.0;46.5;35.9;18.8;;;13.7;66.5;7.3;12.0
3381;65 jaar of ouder;Bovengrens 95%-interval;Losser;68.7;49.6;30.5;8.3;10.6;22.6;2.2;39.2;68.4;48.4;24.1;45.5;36.4;21.6;;;10.1;52.5;9.2;10.1
3382;65 jaar of ouder;Bovengrens 95%-interval;Maasdriel;66.7;52.8;32.3;14.0;8.4;23.5;3.4;39.4;68.1;46.0;26.5;40.4;30.6;16.2;;;16.1;58.7;8.5;8.5
3383;65 jaar of ouder;Bovengrens 95%-interval;Maasgouw;69.1;46.4;32.0;11.5;12.6;24.5;2.0;41.9;65.6;47.7;21.7;47.2;36.5;20.9;23.4;31.7;15.5;56.6;7.5;8.8
3384;65 jaar of ouder;Bovengrens 95%-interval;Maassluis;70.7;54.6;31.6;6.8;12.2;25.7;2.1;41.5;68.1;45.9;27.6;34.3;36.2;17.3;;;11.5;59.9;8.0;11.7
3385;65 jaar of ouder;Bovengrens 95%-interval;Maastricht;60.2;53.5;35.1;9.9;11.2;28.1;1.9;38.5;64.1;45.2;20.7;35.4;33.1;17.4;17.3;22.9;14.6;50.9;8.1;10.3
3386;65 jaar of ouder;Bovengrens 95%-interval;Medemblik;73.7;46.9;27.8;10.5;9.3;20.9;2.4;45.6;62.6;48.5;17.8;47.2;38.6;14.4;;;13.4;53.8;10.1;11.6
3387;65 jaar of ouder;Bovengrens 95%-interval;Meerssen;64.1;52.6;31.1;9.2;8.6;25.1;3.0;44.6;62.0;46.3;19.1;38.9;40.7;18.9;;;12.2;55.7;6.8;7.8
3388;65 jaar of ouder;Bovengrens 95%-interval;Meierijstad;72.0;43.0;29.4;10.3;9.4;22.1;1.9;41.4;63.6;48.2;17.9;45.9;42.6;16.0;11.4;14.0;11.4;53.9;7.3;8.8
3389;65 jaar of ouder;Bovengrens 95%-interval;Meppel;79.3;52.0;31.7;10.0;12.1;25.9;3.8;49.7;61.8;50.3;16.8;52.3;34.5;20.1;;;14.5;53.6;10.8;14.7
3390;65 jaar of ouder;Bovengrens 95%-interval;Middelburg (Z.);75.5;45.9;26.4;10.1;10.8;19.2;2.1;49.9;57.9;46.6;14.5;46.2;37.1;19.1;;;9.7;60.7;6.1;9.2
3391;65 jaar of ouder;Bovengrens 95%-interval;Midden-Delfland;77.7;45.0;25.3;10.2;9.4;17.9;2.3;51.2;55.9;42.9;15.9;45.7;43.0;22.2;10.5;18.0;8.3;57.9;7.0;8.2
3392;65 jaar of ouder;Bovengrens 95%-interval;Midden-Drenthe;71.9;53.6;32.4;9.1;8.4;27.1;2.2;43.2;65.7;48.9;21.1;44.4;37.9;16.1;;;11.1;62.2;6.6;8.7
3393;65 jaar of ouder;Bovengrens 95%-interval;Midden-Groningen;67.3;48.6;31.7;7.8;7.7;27.7;2.1;39.2;69.7;49.2;25.2;37.9;30.2;17.2;;;14.9;64.5;4.5;7.3
3394;65 jaar of ouder;Bovengrens 95%-interval;Mill en Sint Hubert;73.6;49.6;32.0;15.2;8.6;23.7;3.7;44.5;65.5;48.2;22.3;52.5;46.7;16.6;;;10.2;60.3;6.1;6.9
3395;65 jaar of ouder;Bovengrens 95%-interval;Moerdijk;73.5;48.6;32.1;10.5;6.8;27.1;2.6;40.9;68.6;48.1;25.3;41.6;41.0;18.1;;;14.3;51.0;12.0;11.7
3396;65 jaar of ouder;Bovengrens 95%-interval;Molenlanden;76.5;50.3;27.6;10.5;8.4;21.9;3.4;41.3;65.5;46.9;22.6;40.6;32.9;22.6;;;8.4;65.2;6.3;8.6
3397;65 jaar of ouder;Bovengrens 95%-interval;Montferland;69.4;52.2;36.4;11.8;10.3;29.1;1.8;37.9;70.0;48.3;26.3;39.0;37.1;15.8;;;9.6;59.0;5.0;7.9
3398;65 jaar of ouder;Bovengrens 95%-interval;Montfoort;76.5;49.3;24.8;10.5;10.0;16.8;2.5;47.5;60.7;46.6;17.9;;;19.7;;;11.6;56.9;8.5;10.5
3399;65 jaar of ouder;Bovengrens 95%-interval;Mook en Middelaar;79.3;52.5;25.9;9.1;9.2;16.3;4.0;53.0;54.5;44.9;12.9;58.7;48.5;21.6;;;7.8;54.6;6.1;10.3
3400;65 jaar of ouder;Bovengrens 95%-interval;Neder-Betuwe;70.5;52.3;32.2;14.9;8.4;23.8;2.8;35.2;71.5;50.6;25.1;37.9;31.3;18.2;;;9.8;66.8;5.5;7.2
3401;65 jaar of ouder;Bovengrens 95%-interval;Nederweert;70.4;49.2;32.9;13.0;9.3;24.4;3.0;45.2;65.0;49.1;20.7;52.6;38.0;17.6;;;13.9;60.3;5.6;6.6
3402;65 jaar of ouder;Bovengrens 95%-interval;Nieuwegein;68.5;51.7;27.7;9.4;9.3;19.3;2.5;42.0;61.9;44.5;19.8;;;16.6;19.1;20.3;12.3;58.2;6.4;8.6
3403;65 jaar of ouder;Bovengrens 95%-interval;Nieuwkoop;74.4;52.3;26.9;10.3;9.7;19.9;3.0;44.8;64.1;47.3;21.2;46.4;46.7;18.0;;;8.9;53.2;7.1;10.7
3404;65 jaar of ouder;Bovengrens 95%-interval;Nijkerk;74.4;49.5;26.5;11.5;8.9;17.7;2.3;47.0;60.7;45.4;18.9;47.1;42.3;22.1;;;11.4;57.4;8.5;9.2
3405;65 jaar of ouder;Bovengrens 95%-interval;Nijmegen;64.2;56.0;29.7;9.4;8.6;23.1;2.0;46.9;58.7;42.3;19.1;41.3;41.7;17.4;25.3;22.7;10.8;56.1;7.3;9.5
3406;65 jaar of ouder;Bovengrens 95%-interval;Nissewaard;70.1;52.4;31.7;10.0;9.8;27.7;1.4;34.2;73.7;51.4;26.8;35.2;31.8;14.6;;;14.7;63.7;6.3;8.7
3407;65 jaar of ouder;Bovengrens 95%-interval;Noardeast-Fryslân;79.8;46.7;24.7;11.0;10.8;18.5;2.8;47.7;61.8;47.8;18.1;40.8;31.6;13.4;;;10.6;62.2;6.0;8.4
3408;65 jaar of ouder;Bovengrens 95%-interval;Noord-Beveland;72.1;49.1;25.0;6.4;6.6;19.6;3.7;44.3;63.8;48.8;19.1;43.2;35.7;16.6;;;12.0;53.0;8.0;12.3
3409;65 jaar of ouder;Bovengrens 95%-interval;Noordenveld;72.3;56.4;33.0;12.3;10.3;24.2;2.2;45.7;62.5;48.1;18.2;43.7;30.8;16.7;;;11.0;60.3;6.6;10.3
3410;65 jaar of ouder;Bovengrens 95%-interval;Noordoostpolder;80.1;58.2;38.4;16.5;18.6;29.6;9.7;51.6;64.6;51.8;20.6;55.4;45.6;26.7;;;19.9;69.0;3.5;4.0
3411;65 jaar of ouder;Bovengrens 95%-interval;Noordwijk;81.1;44.6;22.3;6.7;8.2;17.9;3.5;46.1;63.7;47.1;21.3;52.9;50.7;21.9;;;16.1;46.6;12.8;12.6
3412;65 jaar of ouder;Bovengrens 95%-interval;Nuenen, Gerwen en Nederwetten;80.0;44.2;24.0;9.2;4.2;19.0;3.6;50.4;59.0;47.4;15.7;55.2;53.2;21.5;;;7.6;53.4;9.2;13.4
3413;65 jaar of ouder;Bovengrens 95%-interval;Nunspeet;74.4;55.3;31.7;12.8;10.6;22.9;2.7;46.8;61.4;44.6;20.7;39.3;33.6;21.8;;;10.5;68.9;7.7;7.5
3414;65 jaar of ouder;Bovengrens 95%-interval;Oegstgeest;73.4;54.0;23.2;8.3;7.5;16.7;4.6;56.3;52.8;42.0;15.0;52.7;53.5;19.6;;;9.8;54.6;7.4;10.7
3415;65 jaar of ouder;Bovengrens 95%-interval;Oirschot;74.3;45.3;28.1;10.6;9.5;21.1;4.8;43.0;64.4;48.5;20.2;44.2;45.7;16.5;;;15.4;50.3;10.2;12.4
3416;65 jaar of ouder;Bovengrens 95%-interval;Oisterwijk;71.6;49.4;24.8;8.9;8.2;19.5;2.2;47.1;60.6;44.5;19.8;46.5;44.4;18.9;;;11.5;50.5;8.0;12.6
3417;65 jaar of ouder;Bovengrens 95%-interval;Oldambt;63.1;57.4;33.8;11.9;10.9;27.1;2.1;39.3;70.0;48.5;26.7;32.4;26.4;14.2;;;14.8;67.5;6.2;6.7
3418;65 jaar of ouder;Bovengrens 95%-interval;Oldebroek;68.4;55.6;34.7;13.7;11.2;25.5;2.2;43.6;65.7;44.6;25.7;36.4;32.4;17.5;;;13.9;68.2;7.1;6.5
3419;65 jaar of ouder;Bovengrens 95%-interval;Oldenzaal;75.5;48.2;28.4;7.4;9.0;23.4;1.5;45.8;62.3;44.5;21.3;44.0;45.2;21.2;15.0;;11.8;48.3;7.8;8.6
3420;65 jaar of ouder;Bovengrens 95%-interval;Olst-Wijhe;74.5;51.7;28.8;11.7;7.1;21.4;2.3;41.4;65.7;46.1;23.3;45.8;35.9;16.5;;;10.5;56.4;7.8;11.4
3421;65 jaar of ouder;Bovengrens 95%-interval;Ommen;77.3;48.3;26.1;10.2;6.4;18.7;1.6;44.5;63.0;45.6;21.0;42.7;39.5;18.5;;;9.5;54.9;8.9;7.2
3422;65 jaar of ouder;Bovengrens 95%-interval;Oost Gelre;71.9;52.0;30.7;10.4;7.8;22.4;1.7;41.1;66.4;51.1;18.8;49.1;42.5;17.3;;;11.3;51.6;10.3;10.8
3423;65 jaar of ouder;Bovengrens 95%-interval;Oosterhout;71.4;47.8;26.2;9.5;8.9;19.3;2.0;44.2;61.5;45.1;19.3;41.5;42.0;19.1;17.4;21.7;12.6;53.8;8.1;9.3
3424;65 jaar of ouder;Bovengrens 95%-interval;Ooststellingwerf;77.8;51.3;28.8;11.8;9.4;22.6;3.2;46.0;62.8;47.0;20.2;47.5;36.7;16.4;;;10.8;60.3;6.1;6.2
3425;65 jaar of ouder;Bovengrens 95%-interval;Oostzaan;74.5;48.5;27.6;8.4;8.2;21.8;1.4;42.2;67.2;47.7;24.1;48.2;45.0;18.8;;;10.1;54.7;7.8;10.8
3426;65 jaar of ouder;Bovengrens 95%-interval;Opmeer;72.8;47.6;28.4;11.3;8.6;21.6;2.6;50.7;58.6;43.9;18.8;48.1;44.5;14.8;;;11.1;59.7;7.5;10.1
3427;65 jaar of ouder;Bovengrens 95%-interval;Opsterland;75.2;51.9;28.7;12.0;7.8;22.4;4.3;47.1;60.2;43.1;21.2;46.6;34.7;17.9;;;15.5;57.8;6.5;8.3
3428;65 jaar of ouder;Bovengrens 95%-interval;Oss;70.8;51.6;27.8;11.3;9.1;21.3;2.3;42.6;62.2;45.6;19.2;45.6;43.6;14.9;22.2;26.1;11.4;55.5;7.5;8.5
3429;65 jaar of ouder;Bovengrens 95%-interval;Oude IJsselstreek;73.5;50.7;32.1;10.1;9.5;24.8;1.3;41.1;67.4;45.7;26.0;40.1;37.3;17.7;;;12.3;54.4;9.3;9.4
3430;65 jaar of ouder;Bovengrens 95%-interval;Ouder-Amstel;75.9;42.8;29.1;11.1;8.2;22.7;3.1;47.8;61.6;45.8;20.3;43.7;45.5;15.7;;;10.6;49.9;7.0;14.2
3431;65 jaar of ouder;Bovengrens 95%-interval;Oudewater;75.3;47.7;27.9;10.1;7.1;23.1;1.6;47.3;61.2;47.7;17.1;;;19.9;;;10.2;56.0;7.0;11.4
3432;65 jaar of ouder;Bovengrens 95%-interval;Overbetuwe;74.4;49.6;31.4;9.4;8.3;23.7;2.3;42.0;64.9;48.2;20.3;48.6;42.4;20.5;19.5;;12.4;53.6;7.1;8.6
3433;65 jaar of ouder;Bovengrens 95%-interval;Papendrecht;74.3;47.5;28.5;9.3;8.9;21.6;3.5;42.1;64.7;48.7;19.7;35.2;33.5;17.4;;;9.6;64.9;5.8;7.3
3434;65 jaar of ouder;Bovengrens 95%-interval;Peel en Maas;69.1;50.9;29.5;10.6;10.1;21.1;1.7;43.5;61.9;45.1;19.6;51.1;39.9;18.6;18.9;19.2;9.8;59.5;5.4;6.3
3435;65 jaar of ouder;Bovengrens 95%-interval;Pekela;66.5;55.5;39.4;8.6;13.0;35.1;;37.9;74.6;50.4;31.3;39.6;26.3;18.9;;;15.7;71.2;7.3;6.5
3436;65 jaar of ouder;Bovengrens 95%-interval;Pijnacker-Nootdorp;76.4;52.7;27.6;8.4;8.3;23.0;3.1;51.9;54.4;42.1;15.3;42.6;38.5;18.1;;;10.3;60.4;5.2;8.1
3437;65 jaar of ouder;Bovengrens 95%-interval;Purmerend;69.2;59.9;31.8;10.4;10.9;24.2;2.1;39.6;68.0;47.7;24.3;35.6;38.4;16.0;;;13.9;56.3;6.7;10.4
3438;65 jaar of ouder;Bovengrens 95%-interval;Putten;72.6;51.5;30.0;9.1;9.0;24.9;2.4;43.4;64.9;48.5;20.4;39.3;33.0;17.3;;;12.4;61.6;7.0;9.0
3439;65 jaar of ouder;Bovengrens 95%-interval;Raalte;75.3;44.5;27.1;8.2;7.4;20.6;1.6;43.7;61.5;44.3;19.8;44.7;41.4;17.2;17.9;14.8;9.2;52.9;6.5;6.7
3440;65 jaar of ouder;Bovengrens 95%-interval;Reimerswaal;68.8;52.8;33.3;11.4;11.5;27.9;2.6;42.7;65.4;45.3;24.4;40.3;26.8;21.6;;;11.7;68.7;7.2;10.8
3441;65 jaar of ouder;Bovengrens 95%-interval;Renkum;77.3;52.1;28.3;10.4;8.2;20.4;1.9;51.1;56.0;41.4;17.7;49.6;44.5;20.4;15.6;12.3;9.3;56.0;6.9;8.5
3442;65 jaar of ouder;Bovengrens 95%-interval;Renswoude;72.6;46.4;30.5;11.4;9.2;22.1;1.7;42.8;66.3;50.7;19.9;;;16.4;;;11.2;64.0;6.2;9.4
3443;65 jaar of ouder;Bovengrens 95%-interval;Reusel-De Mierden;76.7;45.1;29.5;14.4;13.7;19.4;3.9;41.2;69.2;49.9;24.9;45.1;46.8;16.2;;;11.2;56.1;7.9;7.9
3444;65 jaar of ouder;Bovengrens 95%-interval;Rheden;70.3;51.3;33.2;9.2;10.3;26.3;2.6;48.1;59.5;43.7;19.4;44.6;43.4;18.1;;;13.1;59.2;9.8;10.6
3445;65 jaar of ouder;Bovengrens 95%-interval;Rhenen;73.2;52.6;26.0;10.0;7.5;19.2;2.7;46.5;60.1;44.3;19.0;;;18.1;23.3;28.0;13.8;63.4;6.6;8.9
3446;65 jaar of ouder;Bovengrens 95%-interval;Ridderkerk;69.8;51.8;28.2;10.5;9.8;21.9;2.0;38.7;70.5;49.2;26.3;34.8;32.9;19.5;;;11.8;66.0;7.8;9.2
3447;65 jaar of ouder;Bovengrens 95%-interval;Rijssen-Holten;74.7;42.7;28.6;10.0;7.7;22.5;1.2;40.0;65.8;47.6;21.2;38.3;28.4;21.7;12.6;15.2;8.8;57.2;6.0;9.1
3448;65 jaar of ouder;Bovengrens 95%-interval;Rijswijk (ZH.);68.7;58.1;36.8;11.3;11.4;30.8;2.8;48.5;59.3;44.1;18.8;33.4;38.0;18.9;;;12.1;66.4;4.4;8.1
3449;65 jaar of ouder;Bovengrens 95%-interval;Roerdalen;66.6;55.9;30.3;10.9;8.8;24.0;1.7;45.5;61.8;44.4;20.8;48.7;38.6;19.0;;;12.8;61.9;8.6;10.2
3450;65 jaar of ouder;Bovengrens 95%-interval;Roermond;68.3;57.9;32.9;8.3;10.5;25.5;2.4;44.5;61.0;41.7;22.2;44.5;39.6;16.3;22.8;20.3;13.8;61.0;6.2;8.7
3451;65 jaar of ouder;Bovengrens 95%-interval;De Ronde Venen;78.1;45.3;25.5;11.4;5.6;20.2;2.7;49.6;58.8;42.9;19.7;;;18.9;;;10.6;55.4;9.2;13.3
3452;65 jaar of ouder;Bovengrens 95%-interval;Roosendaal;70.1;48.6;31.0;10.3;10.4;23.5;2.4;38.3;67.4;47.3;23.4;43.5;40.3;19.0;17.8;25.4;11.4;56.7;5.4;7.5
3453;65 jaar of ouder;Bovengrens 95%-interval;Rotterdam;59.4;52.3;33.3;8.8;10.9;27.5;1.7;39.2;62.7;42.1;22.0;27.0;28.0;13.6;22.4;23.2;14.7;63.0;6.8;7.9
3454;65 jaar of ouder;Bovengrens 95%-interval;Rozendaal;83.8;45.9;28.8;12.2;12.4;20.1;;56.8;56.9;49.2;12.5;51.6;45.4;19.9;;;10.0;46.8;13.2;18.4
3455;65 jaar of ouder;Bovengrens 95%-interval;Rucphen;63.0;53.0;38.2;12.7;14.2;32.7;2.7;36.6;73.0;55.3;23.4;40.3;35.1;19.3;;;20.0;69.6;8.1;5.5
3456;65 jaar of ouder;Bovengrens 95%-interval;Schagen;72.1;50.6;25.9;10.4;6.9;18.6;3.8;47.4;59.1;42.2;20.3;51.8;44.6;16.5;;;11.7;56.2;8.3;10.9
3457;65 jaar of ouder;Bovengrens 95%-interval;Scherpenzeel;74.1;50.1;27.7;10.2;8.0;22.9;2.2;43.9;64.9;48.2;20.9;49.2;38.8;19.4;;;9.7;64.5;4.9;6.4
3458;65 jaar of ouder;Bovengrens 95%-interval;Schiedam;63.9;52.8;33.3;10.2;12.5;27.0;1.9;41.6;64.3;45.6;21.7;30.5;31.3;18.0;21.0;16.4;14.0;60.1;8.2;9.9
3459;65 jaar of ouder;Bovengrens 95%-interval;Schiermonnikoog;;;;;;;;;;;;;;;;;;;;
3460;65 jaar of ouder;Bovengrens 95%-interval;Schouwen-Duiveland;71.8;52.4;27.2;9.2;8.0;20.8;3.2;45.0;62.4;45.6;20.5;44.9;36.0;21.3;;;13.2;57.9;5.8;10.8
3461;65 jaar of ouder;Bovengrens 95%-interval;Simpelveld;63.4;55.6;37.6;14.7;14.9;29.3;2.9;42.3;67.2;48.5;23.7;39.0;39.5;24.2;;;13.0;66.5;7.7;6.5
3462;65 jaar of ouder;Bovengrens 95%-interval;Sint Anthonis;70.4;49.7;34.7;14.2;14.6;24.8;;51.4;59.2;46.5;16.8;47.4;49.5;20.7;;;7.7;67.4;7.1;6.7
3463;65 jaar of ouder;Bovengrens 95%-interval;Sint-Michielsgestel;75.4;47.5;27.1;8.3;7.8;20.9;3.1;47.3;61.2;45.0;20.2;50.9;46.4;16.1;;;13.1;52.2;8.4;10.7
3464;65 jaar of ouder;Bovengrens 95%-interval;Sittard-Geleen;59.0;54.9;34.9;11.7;11.5;27.2;1.8;40.6;63.8;44.5;21.7;40.5;36.8;16.9;18.3;23.6;14.8;58.3;6.5;7.7
3465;65 jaar of ouder;Bovengrens 95%-interval;Sliedrecht;68.3;48.2;32.8;10.6;7.5;28.4;3.6;40.3;66.6;47.0;23.8;31.8;31.3;17.1;;;12.9;65.5;5.9;5.8
3466;65 jaar of ouder;Bovengrens 95%-interval;Sluis;65.9;51.4;31.2;10.6;8.3;27.9;2.2;44.8;64.3;44.9;23.8;42.3;31.7;15.8;;;9.8;59.4;5.0;6.8
3467;65 jaar of ouder;Bovengrens 95%-interval;Smallingerland;74.9;49.8;31.3;8.9;10.2;25.4;2.5;45.9;62.5;47.9;18.4;48.4;36.9;18.8;;;12.0;57.3;8.2;11.1
3468;65 jaar of ouder;Bovengrens 95%-interval;Soest;75.7;48.9;24.1;9.8;7.4;16.9;2.3;52.6;53.2;41.1;14.6;;;18.0;21.5;20.0;11.4;51.3;5.8;10.4
3469;65 jaar of ouder;Bovengrens 95%-interval;Someren;73.3;53.1;32.5;14.1;9.4;23.9;;46.6;65.8;53.0;18.4;45.0;39.2;17.4;;;11.0;59.8;11.9;10.8
3470;65 jaar of ouder;Bovengrens 95%-interval;Son en Breugel;72.7;49.3;28.4;8.8;8.1;23.3;3.3;49.2;59.5;46.3;17.1;48.8;48.7;17.1;;;8.5;55.2;6.3;10.5
3471;65 jaar of ouder;Bovengrens 95%-interval;Stadskanaal;68.9;51.2;33.2;7.6;10.1;29.4;;37.7;72.0;49.2;28.0;32.6;24.4;18.6;;;12.9;64.8;7.4;8.1
3472;65 jaar of ouder;Bovengrens 95%-interval;Staphorst;80.6;43.3;22.8;10.0;9.1;16.2;2.0;42.8;66.2;46.3;24.5;40.0;31.1;22.4;;;10.0;70.8;6.7;5.2
3473;65 jaar of ouder;Bovengrens 95%-interval;Stede Broec;74.0;53.8;28.4;10.0;8.3;22.5;3.5;43.9;64.5;46.9;22.1;44.8;40.2;19.8;;;12.5;57.5;6.3;8.3
3474;65 jaar of ouder;Bovengrens 95%-interval;Steenbergen;73.6;46.7;31.4;11.7;8.8;26.3;3.2;43.5;66.5;48.1;23.4;36.9;35.9;22.5;;;13.8;58.8;7.8;11.1
3475;65 jaar of ouder;Bovengrens 95%-interval;Steenwijkerland;74.6;49.1;28.6;9.5;7.3;22.1;2.2;41.2;63.8;46.3;20.2;41.7;31.9;18.5;16.2;26.5;9.8;58.3;5.9;8.6
3476;65 jaar of ouder;Bovengrens 95%-interval;Stein (L.);61.4;56.4;35.8;12.7;10.7;27.3;2.2;37.5;68.8;48.7;23.8;42.0;37.8;17.7;30.9;;14.7;62.2;5.1;5.1
3477;65 jaar of ouder;Bovengrens 95%-interval;Stichtse Vecht;72.3;50.4;26.0;7.7;7.9;19.5;2.4;53.1;54.4;40.6;17.1;;;22.2;16.8;37.6;8.8;55.4;5.5;11.5
3478;65 jaar of ouder;Bovengrens 95%-interval;Súdwest-Fryslân;76.5;49.6;25.4;7.2;8.3;19.5;3.2;48.4;57.5;44.5;15.7;49.3;36.4;19.3;20.4;28.0;13.5;56.5;9.1;10.2
3479;65 jaar of ouder;Bovengrens 95%-interval;Terneuzen;69.3;46.6;30.8;11.8;10.2;22.6;1.9;46.4;62.0;47.0;18.7;38.3;35.2;20.9;;;12.8;59.6;7.7;11.0
3480;65 jaar of ouder;Bovengrens 95%-interval;Terschelling;82.5;50.3;28.2;11.4;13.6;23.0;4.4;55.1;58.6;42.7;22.1;63.9;40.8;20.8;;;12.9;58.2;10.1;13.9
3481;65 jaar of ouder;Bovengrens 95%-interval;Texel;74.3;50.5;25.8;8.9;6.2;21.1;3.3;47.4;61.8;49.3;16.8;57.1;39.9;18.8;;;11.9;53.5;8.4;9.7
3482;65 jaar of ouder;Bovengrens 95%-interval;Teylingen;79.0;48.8;22.9;9.6;7.9;17.9;2.7;45.5;64.3;46.2;22.7;47.0;44.7;20.9;;;8.9;47.2;9.4;12.7
3483;65 jaar of ouder;Bovengrens 95%-interval;Tholen;70.2;47.7;31.3;10.1;11.6;23.8;3.1;36.2;71.3;48.3;27.7;36.1;25.9;19.0;;;13.5;64.3;6.9;9.9
3484;65 jaar of ouder;Bovengrens 95%-interval;Tiel;69.4;57.0;34.4;10.6;10.5;27.3;2.5;40.9;66.5;46.4;24.2;40.2;35.4;17.1;21.4;;15.0;58.7;7.7;9.5
3485;65 jaar of ouder;Bovengrens 95%-interval;Tilburg;66.8;50.7;31.9;10.1;11.1;25.9;1.8;37.9;65.3;43.4;24.0;35.4;36.6;15.9;17.1;23.4;14.1;53.7;7.9;9.3
3486;65 jaar of ouder;Bovengrens 95%-interval;Tubbergen;77.9;43.7;28.1;10.4;9.1;20.8;3.1;48.3;59.1;45.3;17.3;45.4;35.3;19.7;;;9.5;55.9;8.0;7.2
3487;65 jaar of ouder;Bovengrens 95%-interval;Twenterand;69.4;51.6;33.1;13.2;11.6;25.9;1.6;33.9;71.2;46.7;27.8;39.7;30.6;18.4;17.0;21.4;9.8;57.7;6.4;7.7
3488;65 jaar of ouder;Bovengrens 95%-interval;Tynaarlo;75.1;53.1;24.9;8.0;5.0;21.5;2.8;46.8;60.6;43.3;21.0;44.9;38.8;14.8;;;10.8;56.7;5.6;8.6
3489;65 jaar of ouder;Bovengrens 95%-interval;Tytsjerksteradiel;76.7;54.1;27.2;10.3;8.7;21.0;2.2;43.2;65.5;50.6;19.1;50.1;30.9;15.2;;;12.6;57.6;9.0;7.6
3490;65 jaar of ouder;Bovengrens 95%-interval;Uden;71.6;47.3;29.7;8.0;9.0;23.5;1.9;45.8;60.7;44.2;19.4;45.1;44.8;17.2;15.0;25.0;12.6;52.2;7.9;9.7
3491;65 jaar of ouder;Bovengrens 95%-interval;Uitgeest;84.4;42.3;23.9;7.8;10.9;17.2;3.6;49.7;59.2;46.4;16.8;55.8;45.5;22.0;;;12.7;49.1;7.5;11.6
3492;65 jaar of ouder;Bovengrens 95%-interval;Uithoorn;72.7;47.4;25.6;7.5;7.4;20.9;2.6;48.4;58.1;42.3;18.9;37.8;46.7;13.3;;;10.8;49.4;8.2;11.1
3493;65 jaar of ouder;Bovengrens 95%-interval;Urk;72.8;51.5;33.0;11.4;11.7;25.6;2.1;35.3;75.2;50.0;31.6;32.2;24.2;23.5;;;8.7;81.3;5.3;5.5
3494;65 jaar of ouder;Bovengrens 95%-interval;Utrecht (gemeente);62.1;55.7;32.7;8.5;11.0;25.8;3.1;43.6;58.7;40.9;19.9;41.1;36.2;15.2;21.3;21.3;12.6;60.7;7.9;9.6
3495;65 jaar of ouder;Bovengrens 95%-interval;Utrechtse Heuvelrug;75.5;51.4;27.0;9.6;8.3;20.8;2.8;47.8;57.5;44.0;16.1;;;20.8;15.6;19.5;9.8;57.2;4.5;8.1
3496;65 jaar of ouder;Bovengrens 95%-interval;Vaals;66.8;57.6;33.7;11.2;12.0;26.5;;45.4;67.1;49.1;23.9;35.5;38.4;20.0;;;18.8;61.5;9.2;6.3
3497;65 jaar of ouder;Bovengrens 95%-interval;Valkenburg aan de Geul;68.0;51.9;31.1;8.0;10.0;25.7;2.7;43.3;64.1;49.1;18.7;37.0;35.1;16.5;;;12.6;55.0;8.4;10.2
3498;65 jaar of ouder;Bovengrens 95%-interval;Valkenswaard;73.9;51.1;27.3;9.6;8.7;21.8;1.7;48.1;61.9;47.5;18.7;45.4;44.8;19.1;;;16.2;58.7;7.7;9.3
3499;65 jaar of ouder;Bovengrens 95%-interval;Veendam;75.7;50.7;29.1;10.2;7.2;24.4;1.7;39.5;69.8;50.4;24.3;40.3;34.0;16.3;;;15.6;64.6;6.5;7.5
3500;65 jaar of ouder;Bovengrens 95%-interval;Veenendaal;70.9;48.6;26.2;8.8;8.5;19.5;1.5;40.8;63.0;45.0;20.0;;;19.1;13.7;18.2;10.0;62.5;5.0;7.1
3501;65 jaar of ouder;Bovengrens 95%-interval;Veere;77.6;41.1;23.6;9.4;7.0;16.5;2.0;52.1;56.0;44.6;14.6;56.1;39.4;15.7;;;7.9;58.9;6.3;9.1
