ID;BelastingschijfElektriciteit;SBI2008;Perioden;AantalDoorDeSchijfGehaaldeEenheden_1;LeveringVoorEigenGebruik_2;ElektriciteitsproductieTotaal_3;ElektriciteitsproductieAflevering_4;ElektriciteitsproductieVerbruik_5
708;Schijf 4: 10 000 001 kWh of meer;A-U Alle economische activiteiten;2019;740;32614000.0;;;
709;Schijf 4: 10 000 001 kWh of meer;A-U Alle economische activiteiten;2020;710;31118900.0;;;
710;Schijf 4: 10 000 001 kWh of meer;A-U Alle economische activiteiten;2022;680;30314600.0;;;
711;Schijf 4: 10 000 001 kWh of meer;A Landbouw, bosbouw en visserij;2019;60;1541600.0;;;
712;Schijf 4: 10 000 001 kWh of meer;A Landbouw, bosbouw en visserij;2020;60;1590600.0;;;
713;Schijf 4: 10 000 001 kWh of meer;A Landbouw, bosbouw en visserij;2022;20;492800.0;;;
714;Schijf 4: 10 000 001 kWh of meer;B Delfstoffenwinning;2019;30;1865600.0;;;
715;Schijf 4: 10 000 001 kWh of meer;B Delfstoffenwinning;2020;30;1536300.0;;;
716;Schijf 4: 10 000 001 kWh of meer;B Delfstoffenwinning;2022;30;1600300.0;;;
717;Schijf 4: 10 000 001 kWh of meer;C Industrie;2019;415;21724100.0;6488500.0;2171800.0;4316700.0
718;Schijf 4: 10 000 001 kWh of meer;C Industrie;2020;390;20481600.0;9342300.0;4074700.0;5267600.0
719;Schijf 4: 10 000 001 kWh of meer;C Industrie;2022;395;19478900.0;8427600.0;3705700.0;4721900.0
720;Schijf 4: 10 000 001 kWh of meer;10-12 Voedings-, genotmiddelenindustrie;2019;135;2509200.0;1093000.0;170600.0;922400.0
721;Schijf 4: 10 000 001 kWh of meer;10-12 Voedings-, genotmiddelenindustrie;2020;130;2406500.0;1202200.0;212000.0;990200.0
722;Schijf 4: 10 000 001 kWh of meer;10-12 Voedings-, genotmiddelenindustrie;2022;125;2609600.0;1135600.0;257200.0;878400.0
723;Schijf 4: 10 000 001 kWh of meer;101 Slachterijen en vleeswarenindustrie;2019;25;226000.0;;0.0;
724;Schijf 4: 10 000 001 kWh of meer;101 Slachterijen en vleeswarenindustrie;2020;20;189900.0;3800.0;0.0;3800.0
725;Schijf 4: 10 000 001 kWh of meer;101 Slachterijen en vleeswarenindustrie;2022;20;265700.0;;;
726;Schijf 4: 10 000 001 kWh of meer;103 Groente-, fruitverwerkende industrie;2019;20;304200.0;;3800.0;
727;Schijf 4: 10 000 001 kWh of meer;103 Groente-, fruitverwerkende industrie;2020;20;273000.0;;;
728;Schijf 4: 10 000 001 kWh of meer;103 Groente-, fruitverwerkende industrie;2022;20;312000.0;;0.0;
729;Schijf 4: 10 000 001 kWh of meer;104 Spijsoliën- en -vettenindustrie e.d.;2019;10;78300.0;247300.0;;
730;Schijf 4: 10 000 001 kWh of meer;104 Spijsoliën- en -vettenindustrie e.d.;2020;5;68100.0;247700.0;;
731;Schijf 4: 10 000 001 kWh of meer;104 Spijsoliën- en -vettenindustrie e.d.;2022;5;79400.0;235500.0;44800.0;190800.0
732;Schijf 4: 10 000 001 kWh of meer;105 Zuivelindustrie;2019;20;734200.0;65200.0;0.0;65200.0
733;Schijf 4: 10 000 001 kWh of meer;105 Zuivelindustrie;2020;20;735700.0;156000.0;25600.0;130400.0
734;Schijf 4: 10 000 001 kWh of meer;105 Zuivelindustrie;2022;15;753500.0;142400.0;37400.0;105000.0
735;Schijf 4: 10 000 001 kWh of meer;106 Meelindustrie;2019;10;255600.0;490500.0;;
736;Schijf 4: 10 000 001 kWh of meer;106 Meelindustrie;2020;10;312900.0;525800.0;;
737;Schijf 4: 10 000 001 kWh of meer;106 Meelindustrie;2022;10;334400.0;447900.0;147800.0;300200.0
738;Schijf 4: 10 000 001 kWh of meer;108 Overige voedingsmiddelenindustrie;2019;25;334900.0;122600.0;0.0;122600.0
739;Schijf 4: 10 000 001 kWh of meer;108 Overige voedingsmiddelenindustrie;2020;25;335400.0;117000.0;0.0;117000.0
740;Schijf 4: 10 000 001 kWh of meer;108 Overige voedingsmiddelenindustrie;2022;35;347800.0;123600.0;0.0;123600.0
741;Schijf 4: 10 000 001 kWh of meer;109 Diervoederindustrie;2019;15;386600.0;;24800.0;
742;Schijf 4: 10 000 001 kWh of meer;109 Diervoederindustrie;2020;15;295800.0;;;1000.0
743;Schijf 4: 10 000 001 kWh of meer;109 Diervoederindustrie;2022;15;319500.0;;;1900.0
744;Schijf 4: 10 000 001 kWh of meer;11-12 Dranken- en tabaksindustrie;2019;10;189400.0;71600.0;0.0;71600.0
745;Schijf 4: 10 000 001 kWh of meer;11-12 Dranken- en tabaksindustrie;2020;10;195900.0;61900.0;0.0;61900.0
746;Schijf 4: 10 000 001 kWh of meer;11-12 Dranken- en tabaksindustrie;2022;10;197300.0;76400.0;0.0;76400.0
747;Schijf 4: 10 000 001 kWh of meer;13 Textielindustrie;2019;5;42500.0;0.0;0.0;0.0
748;Schijf 4: 10 000 001 kWh of meer;13 Textielindustrie;2020;5;65500.0;0.0;0.0;0.0
749;Schijf 4: 10 000 001 kWh of meer;13 Textielindustrie;2022;5;48500.0;0.0;0.0;0.0
750;Schijf 4: 10 000 001 kWh of meer;13-15 Textiel-, kleding-, lederindustrie;2019;5;42500.0;0.0;0.0;0.0
751;Schijf 4: 10 000 001 kWh of meer;13-15 Textiel-, kleding-, lederindustrie;2020;5;65500.0;0.0;0.0;0.0
752;Schijf 4: 10 000 001 kWh of meer;13-15 Textiel-, kleding-, lederindustrie;2022;5;48500.0;0.0;0.0;0.0
753;Schijf 4: 10 000 001 kWh of meer;14 Kledingindustrie;2019;0;0.0;0.0;0.0;0.0
754;Schijf 4: 10 000 001 kWh of meer;14 Kledingindustrie;2020;0;0.0;0.0;0.0;0.0
755;Schijf 4: 10 000 001 kWh of meer;14 Kledingindustrie;2022;0;0.0;;0.0;
756;Schijf 4: 10 000 001 kWh of meer;15 Leer- en schoenenindustrie;2019;0;0.0;0.0;0.0;0.0
757;Schijf 4: 10 000 001 kWh of meer;15 Leer- en schoenenindustrie;2020;0;0.0;0.0;0.0;0.0
758;Schijf 4: 10 000 001 kWh of meer;15 Leer- en schoenenindustrie;2022;0;0.0;;0.0;
759;Schijf 4: 10 000 001 kWh of meer;16 Houtindustrie;2019;0;0.0;3000.0;0.0;3000.0
760;Schijf 4: 10 000 001 kWh of meer;16 Houtindustrie;2020;0;0.0;4200.0;0.0;4200.0
761;Schijf 4: 10 000 001 kWh of meer;16 Houtindustrie;2022;0;0.0;0.0;0.0;0.0
762;Schijf 4: 10 000 001 kWh of meer;17-18 Papier- en grafische industrie;2019;20;922600.0;660100.0;163500.0;496600.0
763;Schijf 4: 10 000 001 kWh of meer;17-18 Papier- en grafische industrie;2020;20;848900.0;592800.0;98500.0;494300.0
764;Schijf 4: 10 000 001 kWh of meer;17-18 Papier- en grafische industrie;2022;25;827200.0;563200.0;145600.0;417600.0
765;Schijf 4: 10 000 001 kWh of meer;17 Papierindustrie;2019;20;882000.0;660100.0;163500.0;496600.0
766;Schijf 4: 10 000 001 kWh of meer;17 Papierindustrie;2020;15;817500.0;592800.0;98500.0;494300.0
767;Schijf 4: 10 000 001 kWh of meer;17 Papierindustrie;2022;20;792200.0;563200.0;145600.0;417600.0
768;Schijf 4: 10 000 001 kWh of meer;18 Grafische industrie;2019;5;40600.0;0.0;0.0;0.0
769;Schijf 4: 10 000 001 kWh of meer;18 Grafische industrie;2020;5;31500.0;0.0;0.0;0.0
770;Schijf 4: 10 000 001 kWh of meer;18 Grafische industrie;2022;5;35000.0;0.0;0.0;0.0
771;Schijf 4: 10 000 001 kWh of meer;19 Aardolie-industrie;2019;5;1572700.0;1700800.0;452800.0;1248100.0
772;Schijf 4: 10 000 001 kWh of meer;19 Aardolie-industrie;2020;5;1202300.0;1776200.0;438600.0;1337600.0
773;Schijf 4: 10 000 001 kWh of meer;19 Aardolie-industrie;2022;5;1468200.0;1589700.0;414500.0;1175100.0
774;Schijf 4: 10 000 001 kWh of meer;20-21 Chemie en farmaceutische industrie;2019;100;9665600.0;2902600.0;1266100.0;1636500.0
775;Schijf 4: 10 000 001 kWh of meer;20-21 Chemie en farmaceutische industrie;2020;95;9509300.0;5634800.0;3207800.0;2427000.0
776;Schijf 4: 10 000 001 kWh of meer;20-21 Chemie en farmaceutische industrie;2022;100;9546400.0;4871700.0;2650800.0;2220900.0
777;Schijf 4: 10 000 001 kWh of meer;Basischemie, excl. ov. anorg basischemie;2019;60;7025300.0;1816400.0;845500.0;970800.0
778;Schijf 4: 10 000 001 kWh of meer;Basischemie, excl. ov. anorg basischemie;2020;55;6757000.0;4673900.0;2759800.0;1914100.0
779;Schijf 4: 10 000 001 kWh of meer;Basischemie, excl. ov. anorg basischemie;2022;60;6909400.0;3849000.0;2155800.0;1693200.0
780;Schijf 4: 10 000 001 kWh of meer;2013 Overige anorganische basischemie;2019;10;1868500.0;1056700.0;420600.0;636200.0
781;Schijf 4: 10 000 001 kWh of meer;2013 Overige anorganische basischemie;2020;10;1984800.0;939800.0;448000.0;491800.0
782;Schijf 4: 10 000 001 kWh of meer;2013 Overige anorganische basischemie;2022;10;1821300.0;;;
783;Schijf 4: 10 000 001 kWh of meer;Overige chemie, farmaceutische industrie;2019;30;771900.0;29500.0;0.0;29500.0
784;Schijf 4: 10 000 001 kWh of meer;Overige chemie, farmaceutische industrie;2020;30;767500.0;21100.0;0.0;21100.0
785;Schijf 4: 10 000 001 kWh of meer;Overige chemie, farmaceutische industrie;2022;35;815600.0;;;
786;Schijf 4: 10 000 001 kWh of meer;22 Rubber- en kunststofproductindustrie;2019;45;535400.0;1500.0;0.0;1500.0
787;Schijf 4: 10 000 001 kWh of meer;22 Rubber- en kunststofproductindustrie;2020;45;524100.0;4600.0;0.0;4600.0
788;Schijf 4: 10 000 001 kWh of meer;22 Rubber- en kunststofproductindustrie;2022;40;456900.0;4900.0;0.0;4900.0
789;Schijf 4: 10 000 001 kWh of meer;23 Bouwmaterialenindustrie;2019;20;645400.0;5900.0;0.0;5900.0
790;Schijf 4: 10 000 001 kWh of meer;23 Bouwmaterialenindustrie;2020;20;596400.0;6600.0;0.0;6600.0
791;Schijf 4: 10 000 001 kWh of meer;23 Bouwmaterialenindustrie;2022;20;654400.0;12900.0;0.0;12900.0
792;Schijf 4: 10 000 001 kWh of meer;231-234 Glas- en glaswerkindustrie, voor;2019;10;398100.0;1100.0;0.0;1100.0
793;Schijf 4: 10 000 001 kWh of meer;231-234 Glas- en glaswerkindustrie, voor;2020;10;390700.0;2700.0;0.0;2700.0
794;Schijf 4: 10 000 001 kWh of meer;231-234 Glas- en glaswerkindustrie, voor;2022;10;461600.0;7900.0;0.0;7900.0
795;Schijf 4: 10 000 001 kWh of meer;235-239 Overige bouwmaterialenindustrie;2019;10;247300.0;4800.0;0.0;4800.0
796;Schijf 4: 10 000 001 kWh of meer;235-239 Overige bouwmaterialenindustrie;2020;10;205700.0;3900.0;0.0;3900.0
797;Schijf 4: 10 000 001 kWh of meer;235-239 Overige bouwmaterialenindustrie;2022;10;192800.0;6200.0;0.0;6200.0
798;Schijf 4: 10 000 001 kWh of meer;24 Basismetaalindustrie;2019;25;4737600.0;118800.0;118800.0;0.0
799;Schijf 4: 10 000 001 kWh of meer;24 Basismetaalindustrie;2020;25;4415600.0;117900.0;117900.0;0.0
800;Schijf 4: 10 000 001 kWh of meer;24 Basismetaalindustrie;2022;20;2909000.0;235900.0;235100.0;800.0
801;Schijf 4: 10 000 001 kWh of meer;IJzer- en staalindustrie;2019;10;2263700.0;118800.0;118800.0;0.0
802;Schijf 4: 10 000 001 kWh of meer;IJzer- en staalindustrie;2020;10;2001300.0;117900.0;117900.0;0.0
803;Schijf 4: 10 000 001 kWh of meer;IJzer- en staalindustrie;2022;5;2019000.0;235900.0;235100.0;800.0
804;Schijf 4: 10 000 001 kWh of meer;Non-ferrometaalindustrie;2019;15;2473800.0;0.0;0.0;0.0
805;Schijf 4: 10 000 001 kWh of meer;Non-ferrometaalindustrie;2020;10;2414200.0;0.0;0.0;0.0
806;Schijf 4: 10 000 001 kWh of meer;Non-ferrometaalindustrie;2022;10;890100.0;;0.0;
807;Schijf 4: 10 000 001 kWh of meer;25 Metaalproductenindustrie;2019;15;240900.0;0.0;0.0;0.0
808;Schijf 4: 10 000 001 kWh of meer;25 Metaalproductenindustrie;2020;10;150100.0;0.0;0.0;0.0
809;Schijf 4: 10 000 001 kWh of meer;25 Metaalproductenindustrie;2022;15;180200.0;3500.0;0.0;3500.0
810;Schijf 4: 10 000 001 kWh of meer;26-28 Elektrotechn. en machine-industrie;2019;25;549900.0;500.0;0.0;500.0
811;Schijf 4: 10 000 001 kWh of meer;26-28 Elektrotechn. en machine-industrie;2020;20;511000.0;800.0;0.0;800.0
812;Schijf 4: 10 000 001 kWh of meer;26-28 Elektrotechn. en machine-industrie;2022;20;539400.0;1500.0;0.0;1500.0
813;Schijf 4: 10 000 001 kWh of meer;29 Auto- en aanhangwagenindustrie;2019;5;263200.0;1100.0;0.0;1100.0
814;Schijf 4: 10 000 001 kWh of meer;29 Auto- en aanhangwagenindustrie;2020;5;216600.0;700.0;0.0;700.0
815;Schijf 4: 10 000 001 kWh of meer;29 Auto- en aanhangwagenindustrie;2022;5;185600.0;1000.0;0.0;1000.0
816;Schijf 4: 10 000 001 kWh of meer;29-30 Transportmiddelenindustrie;2019;10;282700.0;2000.0;0.0;2000.0
817;Schijf 4: 10 000 001 kWh of meer;29-30 Transportmiddelenindustrie;2020;10;238700.0;1900.0;0.0;1900.0
818;Schijf 4: 10 000 001 kWh of meer;29-30 Transportmiddelenindustrie;2022;5;224100.0;2500.0;0.0;2500.0
819;Schijf 4: 10 000 001 kWh of meer;30 Overige transportmiddelenindustrie;2019;5;19400.0;1000.0;0.0;1000.0
820;Schijf 4: 10 000 001 kWh of meer;30 Overige transportmiddelenindustrie;2020;5;22200.0;1200.0;0.0;1200.0
821;Schijf 4: 10 000 001 kWh of meer;30 Overige transportmiddelenindustrie;2022;5;38500.0;1500.0;0.0;1500.0
822;Schijf 4: 10 000 001 kWh of meer;31-33 Overige industrie en reparatie;2019;0;19600.0;400.0;0.0;400.0
823;Schijf 4: 10 000 001 kWh of meer;31-33 Overige industrie en reparatie;2020;0;13300.0;300.0;0.0;300.0
824;Schijf 4: 10 000 001 kWh of meer;31-33 Overige industrie en reparatie;2022;0;15000.0;1900.0;0.0;1900.0
825;Schijf 4: 10 000 001 kWh of meer;31 Meubelindustrie;2019;0;700.0;400.0;0.0;400.0
826;Schijf 4: 10 000 001 kWh of meer;31 Meubelindustrie;2020;0;600.0;300.0;0.0;300.0
827;Schijf 4: 10 000 001 kWh of meer;31 Meubelindustrie;2022;0;0.0;1900.0;0.0;1900.0
828;Schijf 4: 10 000 001 kWh of meer;32 Overige industrie;2019;0;0.0;0.0;0.0;0.0
829;Schijf 4: 10 000 001 kWh of meer;32 Overige industrie;2020;0;0.0;0.0;0.0;0.0
830;Schijf 4: 10 000 001 kWh of meer;32 Overige industrie;2022;0;0.0;0.0;0.0;0.0
831;Schijf 4: 10 000 001 kWh of meer;33 Reparatie en installatie van machines;2019;0;18900.0;0.0;0.0;0.0
832;Schijf 4: 10 000 001 kWh of meer;33 Reparatie en installatie van machines;2020;0;12700.0;0.0;0.0;0.0
833;Schijf 4: 10 000 001 kWh of meer;33 Reparatie en installatie van machines;2022;0;15000.0;0.0;0.0;0.0
834;Schijf 4: 10 000 001 kWh of meer;D Energievoorziening;2019;10;435800.0;;;
835;Schijf 4: 10 000 001 kWh of meer;D Energievoorziening;2020;10;178600.0;;;
836;Schijf 4: 10 000 001 kWh of meer;D Energievoorziening;2022;5;169700.0;;;
837;Schijf 4: 10 000 001 kWh of meer;E Waterbedrijven en afvalbeheer;2019;35;912000.0;4167800.0;3407000.0;760800.0
838;Schijf 4: 10 000 001 kWh of meer;E Waterbedrijven en afvalbeheer;2020;35;881900.0;4269100.0;3540600.0;728500.0
839;Schijf 4: 10 000 001 kWh of meer;E Waterbedrijven en afvalbeheer;2022;35;929400.0;4590800.0;3676900.0;914000.0
840;Schijf 4: 10 000 001 kWh of meer;F Bouwnijverheid;2019;0;;;;
841;Schijf 4: 10 000 001 kWh of meer;F Bouwnijverheid;2020;0;;;;
842;Schijf 4: 10 000 001 kWh of meer;F Bouwnijverheid;2022;0;;;;
843;Schijf 4: 10 000 001 kWh of meer;G Handel;2019;10;56800.0;;;
844;Schijf 4: 10 000 001 kWh of meer;G Handel;2020;10;73700.0;;;
845;Schijf 4: 10 000 001 kWh of meer;G Handel;2022;15;88700.0;;;
846;Schijf 4: 10 000 001 kWh of meer;H Vervoer en opslag;2019;45;2929800.0;;;
847;Schijf 4: 10 000 001 kWh of meer;H Vervoer en opslag;2020;40;2839900.0;;;
848;Schijf 4: 10 000 001 kWh of meer;H Vervoer en opslag;2022;40;2948500.0;;;
849;Schijf 4: 10 000 001 kWh of meer;I Horeca;2019;0;0.0;;;
850;Schijf 4: 10 000 001 kWh of meer;I Horeca;2020;0;0.0;;;
851;Schijf 4: 10 000 001 kWh of meer;I Horeca;2022;0;0.0;;;
852;Schijf 4: 10 000 001 kWh of meer;J Informatie en communicatie;2019;45;2063300.0;;;
853;Schijf 4: 10 000 001 kWh of meer;J Informatie en communicatie;2020;45;2470700.0;;;
854;Schijf 4: 10 000 001 kWh of meer;J Informatie en communicatie;2022;50;3526800.0;;;
855;Schijf 4: 10 000 001 kWh of meer;K Financiële dienstverlening;2019;10;37600.0;;;
856;Schijf 4: 10 000 001 kWh of meer;K Financiële dienstverlening;2020;5;27300.0;;;
857;Schijf 4: 10 000 001 kWh of meer;K Financiële dienstverlening;2022;5;17600.0;;;
858;Schijf 4: 10 000 001 kWh of meer;L Verhuur en handel van onroerend goed;2019;5;8900.0;;;
859;Schijf 4: 10 000 001 kWh of meer;L Verhuur en handel van onroerend goed;2020;0;;;;
860;Schijf 4: 10 000 001 kWh of meer;L Verhuur en handel van onroerend goed;2022;0;;;;
861;Schijf 4: 10 000 001 kWh of meer;M Specialistische zakelijke diensten;2019;5;128000.0;;;
862;Schijf 4: 10 000 001 kWh of meer;M Specialistische zakelijke diensten;2020;5;125100.0;;;
863;Schijf 4: 10 000 001 kWh of meer;M Specialistische zakelijke diensten;2022;5;114400.0;;;
864;Schijf 4: 10 000 001 kWh of meer;N Verhuur en overige zakelijke diensten;2019;10;103900.0;;;
865;Schijf 4: 10 000 001 kWh of meer;N Verhuur en overige zakelijke diensten;2020;5;87200.0;;;
866;Schijf 4: 10 000 001 kWh of meer;N Verhuur en overige zakelijke diensten;2022;10;84700.0;;;
867;Schijf 4: 10 000 001 kWh of meer;O Openbaar bestuur en overheidsdiensten;2019;20;182500.0;;;
868;Schijf 4: 10 000 001 kWh of meer;O Openbaar bestuur en overheidsdiensten;2020;20;193300.0;;;
869;Schijf 4: 10 000 001 kWh of meer;O Openbaar bestuur en overheidsdiensten;2022;20;172900.0;;;
870;Schijf 4: 10 000 001 kWh of meer;P Onderwijs;2019;10;164000.0;;;
871;Schijf 4: 10 000 001 kWh of meer;P Onderwijs;2020;10;147600.0;;;
872;Schijf 4: 10 000 001 kWh of meer;P Onderwijs;2022;10;180900.0;;;
873;Schijf 4: 10 000 001 kWh of meer;Q Gezondheids- en welzijnszorg;2019;35;439000.0;;;
874;Schijf 4: 10 000 001 kWh of meer;Q Gezondheids- en welzijnszorg;2020;35;460800.0;;;
875;Schijf 4: 10 000 001 kWh of meer;Q Gezondheids- en welzijnszorg;2022;35;483700.0;;;
876;Schijf 4: 10 000 001 kWh of meer;R Cultuur, sport en recreatie;2019;0;;;;
877;Schijf 4: 10 000 001 kWh of meer;R Cultuur, sport en recreatie;2020;0;;;;
878;Schijf 4: 10 000 001 kWh of meer;R Cultuur, sport en recreatie;2022;0;;;;
879;Schijf 4: 10 000 001 kWh of meer;S Overige dienstverlening;2019;0;0.0;;;
880;Schijf 4: 10 000 001 kWh of meer;S Overige dienstverlening;2020;0;0.0;;;
881;Schijf 4: 10 000 001 kWh of meer;S Overige dienstverlening;2022;0;0.0;;;
882;Schijf 4: 10 000 001 kWh of meer;U Extraterritoriale organisaties;2019;0;;;;
883;Schijf 4: 10 000 001 kWh of meer;U Extraterritoriale organisaties;2020;0;;;;
884;Schijf 4: 10 000 001 kWh of meer;U Extraterritoriale organisaties;2022;0;;;;
