ID;Geslacht;Leeftijd;Onderwijssoort;Migratieachtergrond;RegioS;Perioden;LeerlingenStudenten_1
226;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Overijssel (PV);2019/'20;68743.0
227;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Overijssel (PV);2020/'21;66757.0
228;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Overijssel (PV);2021/'22;65478.0
229;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Overijssel (PV);2022/'23;65475.0
230;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Flevoland (PV);2000/'01;
231;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Flevoland (PV);2001/'02;
232;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Flevoland (PV);2002/'03;
233;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Flevoland (PV);2003/'04;22754.0
234;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Flevoland (PV);2004/'05;23021.0
235;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Flevoland (PV);2005/'06;24204.0
236;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Flevoland (PV);2006/'07;24467.0
237;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Flevoland (PV);2007/'08;25592.0
238;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Flevoland (PV);2008/'09;25701.0
239;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Flevoland (PV);2009/'10;25679.0
240;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Flevoland (PV);2010/'11;25928.0
241;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Flevoland (PV);2011/'12;26081.0
242;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Flevoland (PV);2012/'13;26383.0
243;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Flevoland (PV);2013/'14;26868.0
244;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Flevoland (PV);2014/'15;27218.0
245;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Flevoland (PV);2015/'16;27730.0
246;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Flevoland (PV);2016/'17;27779.0
247;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Flevoland (PV);2017/'18;27424.0
248;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Flevoland (PV);2018/'19;26947.0
249;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Flevoland (PV);2019/'20;26624.0
250;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Flevoland (PV);2020/'21;26053.0
251;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Flevoland (PV);2021/'22;26169.0
252;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Flevoland (PV);2022/'23;26605.0
253;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Gelderland (PV);2000/'01;
254;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Gelderland (PV);2001/'02;
255;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Gelderland (PV);2002/'03;
256;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Gelderland (PV);2003/'04;108320.0
257;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Gelderland (PV);2004/'05;109949.0
258;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Gelderland (PV);2005/'06;114325.0
259;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Gelderland (PV);2006/'07;114889.0
260;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Gelderland (PV);2007/'08;118113.0
261;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Gelderland (PV);2008/'09;117761.0
262;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Gelderland (PV);2009/'10;118225.0
263;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Gelderland (PV);2010/'11;118384.0
264;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Gelderland (PV);2011/'12;119587.0
265;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Gelderland (PV);2012/'13;121517.0
266;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Gelderland (PV);2013/'14;123325.0
267;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Gelderland (PV);2014/'15;124929.0
268;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Gelderland (PV);2015/'16;126383.0
269;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Gelderland (PV);2016/'17;126441.0
270;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Gelderland (PV);2017/'18;124379.0
271;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Gelderland (PV);2018/'19;121354.0
272;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Gelderland (PV);2019/'20;117840.0
273;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Gelderland (PV);2020/'21;115174.0
274;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Gelderland (PV);2021/'22;114137.0
275;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Gelderland (PV);2022/'23;114597.0
276;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Utrecht (PV);2000/'01;
277;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Utrecht (PV);2001/'02;
278;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Utrecht (PV);2002/'03;
279;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Utrecht (PV);2003/'04;61056.0
280;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Utrecht (PV);2004/'05;62091.0
281;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Utrecht (PV);2005/'06;65240.0
282;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Utrecht (PV);2006/'07;66016.0
283;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Utrecht (PV);2007/'08;67738.0
284;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Utrecht (PV);2008/'09;67529.0
285;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Utrecht (PV);2009/'10;68046.0
286;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Utrecht (PV);2010/'11;69078.0
287;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Utrecht (PV);2011/'12;70545.0
288;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Utrecht (PV);2012/'13;72047.0
289;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Utrecht (PV);2013/'14;74271.0
290;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Utrecht (PV);2014/'15;76125.0
291;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Utrecht (PV);2015/'16;78324.0
292;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Utrecht (PV);2016/'17;79144.0
293;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Utrecht (PV);2017/'18;78959.0
294;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Utrecht (PV);2018/'19;78691.0
295;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Utrecht (PV);2019/'20;80254.0
296;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Utrecht (PV);2020/'21;79392.0
297;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Utrecht (PV);2021/'22;79586.0
298;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Utrecht (PV);2022/'23;80440.0
299;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Holland (PV);2000/'01;
300;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Holland (PV);2001/'02;
301;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Holland (PV);2002/'03;
302;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Holland (PV);2003/'04;126122.0
303;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Holland (PV);2004/'05;129386.0
304;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Holland (PV);2005/'06;137122.0
305;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Holland (PV);2006/'07;137664.0
306;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Holland (PV);2007/'08;142225.0
307;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Holland (PV);2008/'09;141436.0
308;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Holland (PV);2009/'10;142313.0
309;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Holland (PV);2010/'11;144241.0
310;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Holland (PV);2011/'12;146714.0
311;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Holland (PV);2012/'13;150193.0
312;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Holland (PV);2013/'14;153077.0
313;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Holland (PV);2014/'15;155758.0
314;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Holland (PV);2015/'16;157855.0
315;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Holland (PV);2016/'17;158356.0
316;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Holland (PV);2017/'18;157496.0
317;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Holland (PV);2018/'19;155697.0
318;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Holland (PV);2019/'20;153989.0
319;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Holland (PV);2020/'21;152758.0
320;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Holland (PV);2021/'22;152660.0
321;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Holland (PV);2022/'23;154463.0
322;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zuid-Holland (PV);2000/'01;
323;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zuid-Holland (PV);2001/'02;
324;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zuid-Holland (PV);2002/'03;
325;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zuid-Holland (PV);2003/'04;179432.0
326;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zuid-Holland (PV);2004/'05;182025.0
327;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zuid-Holland (PV);2005/'06;192909.0
328;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zuid-Holland (PV);2006/'07;192828.0
329;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zuid-Holland (PV);2007/'08;197556.0
330;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zuid-Holland (PV);2008/'09;195689.0
331;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zuid-Holland (PV);2009/'10;194784.0
332;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zuid-Holland (PV);2010/'11;195185.0
333;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zuid-Holland (PV);2011/'12;196613.0
334;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zuid-Holland (PV);2012/'13;198696.0
335;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zuid-Holland (PV);2013/'14;200440.0
336;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zuid-Holland (PV);2014/'15;202772.0
337;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zuid-Holland (PV);2015/'16;204639.0
338;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zuid-Holland (PV);2016/'17;205627.0
339;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zuid-Holland (PV);2017/'18;205301.0
340;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zuid-Holland (PV);2018/'19;203312.0
341;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zuid-Holland (PV);2019/'20;199128.0
342;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zuid-Holland (PV);2020/'21;197748.0
343;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zuid-Holland (PV);2021/'22;198528.0
344;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zuid-Holland (PV);2022/'23;201367.0
345;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zeeland (PV);2000/'01;
346;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zeeland (PV);2001/'02;
347;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zeeland (PV);2002/'03;
348;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zeeland (PV);2003/'04;19872.0
349;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zeeland (PV);2004/'05;20373.0
350;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zeeland (PV);2005/'06;21236.0
351;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zeeland (PV);2006/'07;21283.0
352;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zeeland (PV);2007/'08;21957.0
353;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zeeland (PV);2008/'09;21909.0
354;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zeeland (PV);2009/'10;21865.0
355;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zeeland (PV);2010/'11;21868.0
356;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zeeland (PV);2011/'12;21990.0
357;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zeeland (PV);2012/'13;22028.0
358;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zeeland (PV);2013/'14;22015.0
359;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zeeland (PV);2014/'15;21940.0
360;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zeeland (PV);2015/'16;21928.0
361;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zeeland (PV);2016/'17;21542.0
362;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zeeland (PV);2017/'18;21079.0
363;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zeeland (PV);2018/'19;20486.0
364;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zeeland (PV);2019/'20;19861.0
365;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zeeland (PV);2020/'21;19396.0
366;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zeeland (PV);2021/'22;19059.0
367;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Zeeland (PV);2022/'23;19077.0
368;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Brabant (PV);2000/'01;
369;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Brabant (PV);2001/'02;
370;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Brabant (PV);2002/'03;
371;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Brabant (PV);2003/'04;130622.0
372;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Brabant (PV);2004/'05;132873.0
373;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Brabant (PV);2005/'06;137703.0
374;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Brabant (PV);2006/'07;138780.0
375;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Brabant (PV);2007/'08;141924.0
376;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Brabant (PV);2008/'09;140571.0
377;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Brabant (PV);2009/'10;140310.0
378;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Brabant (PV);2010/'11;140793.0
379;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Brabant (PV);2011/'12;141516.0
380;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Brabant (PV);2012/'13;142189.0
381;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Brabant (PV);2013/'14;143418.0
382;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Brabant (PV);2014/'15;144551.0
383;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Brabant (PV);2015/'16;144952.0
384;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Brabant (PV);2016/'17;144391.0
385;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Brabant (PV);2017/'18;142325.0
386;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Brabant (PV);2018/'19;139575.0
387;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Brabant (PV);2019/'20;136309.0
388;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Brabant (PV);2020/'21;133425.0
389;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Brabant (PV);2021/'22;132410.0
390;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Noord-Brabant (PV);2022/'23;133184.0
391;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Limburg (PV);2000/'01;
392;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Limburg (PV);2001/'02;
393;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Limburg (PV);2002/'03;
394;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Limburg (PV);2003/'04;58717.0
395;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Limburg (PV);2004/'05;58913.0
396;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Limburg (PV);2005/'06;60532.0
397;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Limburg (PV);2006/'07;60184.0
398;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Limburg (PV);2007/'08;60774.0
399;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Limburg (PV);2008/'09;59810.0
400;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Limburg (PV);2009/'10;58911.0
401;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Limburg (PV);2010/'11;58742.0
402;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Limburg (PV);2011/'12;58255.0
403;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Limburg (PV);2012/'13;58083.0
404;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Limburg (PV);2013/'14;58044.0
405;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Limburg (PV);2014/'15;57756.0
406;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Limburg (PV);2015/'16;57317.0
407;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Limburg (PV);2016/'17;56563.0
408;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Limburg (PV);2017/'18;54869.0
409;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Limburg (PV);2018/'19;52766.0
410;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Limburg (PV);2019/'20;50933.0
411;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Limburg (PV);2020/'21;49024.0
412;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Limburg (PV);2021/'22;47992.0
413;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Limburg (PV);2022/'23;47923.0
414;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Niet in te delen (PV);2000/'01;
415;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Niet in te delen (PV);2001/'02;
416;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Niet in te delen (PV);2002/'03;
417;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Niet in te delen (PV);2003/'04;7695.0
418;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Niet in te delen (PV);2004/'05;6978.0
419;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Niet in te delen (PV);2005/'06;3461.0
420;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Niet in te delen (PV);2006/'07;2198.0
421;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Niet in te delen (PV);2007/'08;2676.0
422;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Niet in te delen (PV);2008/'09;2252.0
423;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Niet in te delen (PV);2009/'10;2253.0
424;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Niet in te delen (PV);2010/'11;2128.0
425;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Niet in te delen (PV);2011/'12;2133.0
426;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Niet in te delen (PV);2012/'13;2154.0
427;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Niet in te delen (PV);2013/'14;2096.0
428;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Niet in te delen (PV);2014/'15;2104.0
429;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Niet in te delen (PV);2015/'16;2205.0
430;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Niet in te delen (PV);2016/'17;2185.0
431;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Niet in te delen (PV);2017/'18;2139.0
432;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Niet in te delen (PV);2018/'19;2086.0
