ID;BronTechniek;Energietoepassingen;Perioden;BrutoEindverbruik_1;BrutoEindverbruikRelatief_2
392;Statistische overdracht;Vervoer;2008;;
393;Statistische overdracht;Vervoer;2009;;
394;Statistische overdracht;Vervoer;2010;;
395;Statistische overdracht;Vervoer;2011;;
396;Statistische overdracht;Vervoer;2012;;
397;Statistische overdracht;Vervoer;2013;;
398;Statistische overdracht;Vervoer;2014;;
399;Statistische overdracht;Vervoer;2015;;
400;Statistische overdracht;Vervoer;2016;;
401;Statistische overdracht;Vervoer;2017;;
402;Statistische overdracht;Vervoer;2018;;
403;Statistische overdracht;Vervoer;2019;;
404;Statistische overdracht;Vervoer;2020;;
405;Statistische overdracht;Vervoer;2021 ;;
406;Statistische overdracht;Vervoer;2022 ;;
407;Statistische overdracht;Vervoer;2023 ;;
408;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;1990;1818792.0;
409;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;1991;1947665.0;
410;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;1992;1918884.0;
411;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;1993;1989966.0;
412;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;1994;1963753.0;
413;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;1995;2034780.0;
414;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;1996;2206321.0;
415;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;1997;2115236.0;
416;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;1998;2119199.0;
417;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;1999;2078323.0;
418;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;2000;2139719.0;
419;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;2001;2177170.0;
420;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;2002;2164264.0;
421;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;2003;2203715.0;
422;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;2004;2328387.0;
423;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;2005;2300710.0;
424;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;2006;2284781.0;
425;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;2007;2247857.0;
426;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;2008;2282493.0;
427;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;2009;2195534.0;
428;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;2010;2359420.0;
429;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;2011;2192915.0;
430;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;2012;2203277.0;
431;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;2013;2205198.0;
432;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;2014;2009118.0;
433;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;2015;2046519.0;
434;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;2016;2091289.0;
435;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;2017;2104645.0;
436;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;2018;2116089.0;
437;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;2019;2077604.0;
438;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;2020;1944180.0;
439;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;2021 ;2008051.0;
440;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;2022 ;1855683.0;
441;Totaal, inclusief niet-hernieuwbaar;Totaal energietoepassingen;2023 ;1790898.0;
442;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;1990;;
443;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;1991;;
444;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;1992;;
445;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;1993;;
446;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;1994;;
447;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;1995;;
448;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;1996;;
449;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;1997;;
450;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;1998;;
451;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;1999;;
452;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;2000;;
453;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;2001;;
454;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;2002;;
455;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;2003;;
456;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;2004;422752.0;
457;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;2005;425570.0;
458;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;2006;433051.0;
459;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;2007;441986.0;
460;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;2008;444251.0;
461;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;2009;426895.0;
462;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;2010;439362.0;
463;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;2011;442987.0;
464;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;2012;433240.0;
465;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;2013;431522.0;
466;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;2014;425109.0;
467;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;2015;428253.0;
468;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;2016;432259.0;
469;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;2017;434524.0;
470;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;2018;440020.0;
471;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;2019;439947.0;
472;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;2020;435223.0;
473;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;2021 ;440724.0;
474;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;2022 ;422303.0;
475;Totaal, inclusief niet-hernieuwbaar;Elektriciteit;2023 ;416416.0;
476;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;1990;;
477;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;1991;;
478;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;1992;;
479;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;1993;;
480;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;1994;;
481;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;1995;;
482;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;1996;;
483;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;1997;;
484;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;1998;;
485;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;1999;;
486;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;2000;;
487;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;2001;;
488;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;2002;;
489;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;2003;;
490;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;2004;1307074.0;
491;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;2005;1270349.0;
492;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;2006;1236538.0;
493;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;2007;1192356.0;
494;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;2008;1219041.0;
495;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;2009;1167120.0;
496;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;2010;1311333.0;
497;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;2011;1146562.0;
498;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;2012;1192652.0;
499;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;2013;1205417.0;
500;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;2014;1060512.0;
501;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;2015;1081616.0;
502;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;2016;1119296.0;
503;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;2017;1117329.0;
504;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;2018;1111445.0;
505;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;2019;1078115.0;
506;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;2020;1049607.0;
507;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;2021 ;1116571.0;
508;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;2022 ;966682.0;
509;Totaal, inclusief niet-hernieuwbaar;Warmte en koude;2023 ;898983.0;
510;Totaal, inclusief niet-hernieuwbaar;Vervoer;1990;;
511;Totaal, inclusief niet-hernieuwbaar;Vervoer;1991;;
512;Totaal, inclusief niet-hernieuwbaar;Vervoer;1992;;
513;Totaal, inclusief niet-hernieuwbaar;Vervoer;1993;;
514;Totaal, inclusief niet-hernieuwbaar;Vervoer;1994;;
515;Totaal, inclusief niet-hernieuwbaar;Vervoer;1995;;
516;Totaal, inclusief niet-hernieuwbaar;Vervoer;1996;;
517;Totaal, inclusief niet-hernieuwbaar;Vervoer;1997;;
518;Totaal, inclusief niet-hernieuwbaar;Vervoer;1998;;
519;Totaal, inclusief niet-hernieuwbaar;Vervoer;1999;;
520;Totaal, inclusief niet-hernieuwbaar;Vervoer;2000;;
521;Totaal, inclusief niet-hernieuwbaar;Vervoer;2001;;
522;Totaal, inclusief niet-hernieuwbaar;Vervoer;2002;;
523;Totaal, inclusief niet-hernieuwbaar;Vervoer;2003;;
524;Totaal, inclusief niet-hernieuwbaar;Vervoer;2004;;
525;Totaal, inclusief niet-hernieuwbaar;Vervoer;2005;;
526;Totaal, inclusief niet-hernieuwbaar;Vervoer;2006;;
527;Totaal, inclusief niet-hernieuwbaar;Vervoer;2007;;
528;Totaal, inclusief niet-hernieuwbaar;Vervoer;2008;;
529;Totaal, inclusief niet-hernieuwbaar;Vervoer;2009;;
530;Totaal, inclusief niet-hernieuwbaar;Vervoer;2010;;
531;Totaal, inclusief niet-hernieuwbaar;Vervoer;2011;;
532;Totaal, inclusief niet-hernieuwbaar;Vervoer;2012;;
533;Totaal, inclusief niet-hernieuwbaar;Vervoer;2013;;
534;Totaal, inclusief niet-hernieuwbaar;Vervoer;2014;;
535;Totaal, inclusief niet-hernieuwbaar;Vervoer;2015;;
536;Totaal, inclusief niet-hernieuwbaar;Vervoer;2016;;
537;Totaal, inclusief niet-hernieuwbaar;Vervoer;2017;;
538;Totaal, inclusief niet-hernieuwbaar;Vervoer;2018;;
539;Totaal, inclusief niet-hernieuwbaar;Vervoer;2019;;
540;Totaal, inclusief niet-hernieuwbaar;Vervoer;2020;;
541;Totaal, inclusief niet-hernieuwbaar;Vervoer;2021 ;;
542;Totaal, inclusief niet-hernieuwbaar;Vervoer;2022 ;;
543;Totaal, inclusief niet-hernieuwbaar;Vervoer;2023 ;;
544;Waterkracht;Totaal energietoepassingen;1990;306.0;0.02
545;Waterkracht;Totaal energietoepassingen;1991;340.0;0.02
546;Waterkracht;Totaal energietoepassingen;1992;371.0;0.02
547;Waterkracht;Totaal energietoepassingen;1993;361.0;0.02
548;Waterkracht;Totaal energietoepassingen;1994;361.0;0.02
549;Waterkracht;Totaal energietoepassingen;1995;353.0;0.02
550;Waterkracht;Totaal energietoepassingen;1996;344.0;0.02
551;Waterkracht;Totaal energietoepassingen;1997;342.0;0.02
552;Waterkracht;Totaal energietoepassingen;1998;349.0;0.02
553;Waterkracht;Totaal energietoepassingen;1999;347.0;0.02
554;Waterkracht;Totaal energietoepassingen;2000;362.0;0.02
555;Waterkracht;Totaal energietoepassingen;2001;367.0;0.02
556;Waterkracht;Totaal energietoepassingen;2002;369.0;0.02
557;Waterkracht;Totaal energietoepassingen;2003;361.0;0.02
558;Waterkracht;Totaal energietoepassingen;2004;360.0;0.02
559;Waterkracht;Totaal energietoepassingen;2005;361.0;0.02
560;Waterkracht;Totaal energietoepassingen;2006;361.0;0.02
561;Waterkracht;Totaal energietoepassingen;2007;358.0;0.02
562;Waterkracht;Totaal energietoepassingen;2008;360.0;0.02
563;Waterkracht;Totaal energietoepassingen;2009;360.0;0.02
564;Waterkracht;Totaal energietoepassingen;2010;364.0;0.02
565;Waterkracht;Totaal energietoepassingen;2011;358.0;0.02
566;Waterkracht;Totaal energietoepassingen;2012;361.0;0.02
567;Waterkracht;Totaal energietoepassingen;2013;362.0;0.02
568;Waterkracht;Totaal energietoepassingen;2014;367.0;0.02
569;Waterkracht;Totaal energietoepassingen;2015;355.0;0.02
570;Waterkracht;Totaal energietoepassingen;2016;351.0;0.02
571;Waterkracht;Totaal energietoepassingen;2017;339.0;0.02
572;Waterkracht;Totaal energietoepassingen;2018;340.0;0.02
573;Waterkracht;Totaal energietoepassingen;2019;334.0;0.02
574;Waterkracht;Totaal energietoepassingen;2020;324.0;0.02
575;Waterkracht;Totaal energietoepassingen;2021 ;326.0;0.02
576;Waterkracht;Totaal energietoepassingen;2022 ;312.0;0.02
577;Waterkracht;Totaal energietoepassingen;2023 ;304.0;0.02
578;Waterkracht;Elektriciteit;1990;306.0;0.02
579;Waterkracht;Elektriciteit;1991;340.0;0.02
580;Waterkracht;Elektriciteit;1992;371.0;0.02
581;Waterkracht;Elektriciteit;1993;361.0;0.02
582;Waterkracht;Elektriciteit;1994;361.0;0.02
583;Waterkracht;Elektriciteit;1995;353.0;0.02
584;Waterkracht;Elektriciteit;1996;344.0;0.02
585;Waterkracht;Elektriciteit;1997;342.0;0.02
586;Waterkracht;Elektriciteit;1998;349.0;0.02
587;Waterkracht;Elektriciteit;1999;347.0;0.02
588;Waterkracht;Elektriciteit;2000;362.0;0.02
589;Waterkracht;Elektriciteit;2001;367.0;0.02
590;Waterkracht;Elektriciteit;2002;369.0;0.02
591;Waterkracht;Elektriciteit;2003;361.0;0.02
592;Waterkracht;Elektriciteit;2004;360.0;0.02
593;Waterkracht;Elektriciteit;2005;361.0;0.02
594;Waterkracht;Elektriciteit;2006;361.0;0.02
595;Waterkracht;Elektriciteit;2007;358.0;0.02
596;Waterkracht;Elektriciteit;2008;360.0;0.02
597;Waterkracht;Elektriciteit;2009;360.0;0.02
598;Waterkracht;Elektriciteit;2010;364.0;0.02
599;Waterkracht;Elektriciteit;2011;358.0;0.02
600;Waterkracht;Elektriciteit;2012;361.0;0.02
601;Waterkracht;Elektriciteit;2013;362.0;0.02
602;Waterkracht;Elektriciteit;2014;367.0;0.02
603;Waterkracht;Elektriciteit;2015;355.0;0.02
604;Waterkracht;Elektriciteit;2016;351.0;0.02
605;Waterkracht;Elektriciteit;2017;339.0;0.02
606;Waterkracht;Elektriciteit;2018;340.0;0.02
607;Waterkracht;Elektriciteit;2019;334.0;0.02
608;Waterkracht;Elektriciteit;2020;324.0;0.02
609;Waterkracht;Elektriciteit;2021 ;326.0;0.02
610;Waterkracht;Elektriciteit;2022 ;312.0;0.02
611;Waterkracht;Elektriciteit;2023 ;304.0;0.02
612;Waterkracht;Warmte en koude;1990;;
613;Waterkracht;Warmte en koude;1991;;
614;Waterkracht;Warmte en koude;1992;;
615;Waterkracht;Warmte en koude;1993;;
616;Waterkracht;Warmte en koude;1994;;
617;Waterkracht;Warmte en koude;1995;;
618;Waterkracht;Warmte en koude;1996;;
619;Waterkracht;Warmte en koude;1997;;
620;Waterkracht;Warmte en koude;1998;;
621;Waterkracht;Warmte en koude;1999;;
622;Waterkracht;Warmte en koude;2000;;
623;Waterkracht;Warmte en koude;2001;;
624;Waterkracht;Warmte en koude;2002;;
625;Waterkracht;Warmte en koude;2003;;
626;Waterkracht;Warmte en koude;2004;;
627;Waterkracht;Warmte en koude;2005;;
628;Waterkracht;Warmte en koude;2006;;
629;Waterkracht;Warmte en koude;2007;;
630;Waterkracht;Warmte en koude;2008;;
631;Waterkracht;Warmte en koude;2009;;
632;Waterkracht;Warmte en koude;2010;;
633;Waterkracht;Warmte en koude;2011;;
634;Waterkracht;Warmte en koude;2012;;
635;Waterkracht;Warmte en koude;2013;;
636;Waterkracht;Warmte en koude;2014;;
637;Waterkracht;Warmte en koude;2015;;
638;Waterkracht;Warmte en koude;2016;;
639;Waterkracht;Warmte en koude;2017;;
640;Waterkracht;Warmte en koude;2018;;
641;Waterkracht;Warmte en koude;2019;;
642;Waterkracht;Warmte en koude;2020;;
643;Waterkracht;Warmte en koude;2021 ;;
644;Waterkracht;Warmte en koude;2022 ;;
645;Waterkracht;Warmte en koude;2023 ;;
646;Waterkracht;Vervoer;1990;;
647;Waterkracht;Vervoer;1991;;
648;Waterkracht;Vervoer;1992;;
649;Waterkracht;Vervoer;1993;;
650;Waterkracht;Vervoer;1994;;
651;Waterkracht;Vervoer;1995;;
652;Waterkracht;Vervoer;1996;;
653;Waterkracht;Vervoer;1997;;
654;Waterkracht;Vervoer;1998;;
655;Waterkracht;Vervoer;1999;;
656;Waterkracht;Vervoer;2000;;
657;Waterkracht;Vervoer;2001;;
658;Waterkracht;Vervoer;2002;;
659;Waterkracht;Vervoer;2003;;
660;Waterkracht;Vervoer;2004;;
661;Waterkracht;Vervoer;2005;;
662;Waterkracht;Vervoer;2006;;
663;Waterkracht;Vervoer;2007;;
664;Waterkracht;Vervoer;2008;;
665;Waterkracht;Vervoer;2009;;
666;Waterkracht;Vervoer;2010;;
667;Waterkracht;Vervoer;2011;;
668;Waterkracht;Vervoer;2012;;
669;Waterkracht;Vervoer;2013;;
670;Waterkracht;Vervoer;2014;;
671;Waterkracht;Vervoer;2015;;
672;Waterkracht;Vervoer;2016;;
673;Waterkracht;Vervoer;2017;;
674;Waterkracht;Vervoer;2018;;
675;Waterkracht;Vervoer;2019;;
676;Waterkracht;Vervoer;2020;;
677;Waterkracht;Vervoer;2021 ;;
678;Waterkracht;Vervoer;2022 ;;
679;Waterkracht;Vervoer;2023 ;;
680;Totaal windenergie;Totaal energietoepassingen;1990;202.0;0.01
681;Totaal windenergie;Totaal energietoepassingen;1991;317.0;0.02
682;Totaal windenergie;Totaal energietoepassingen;1992;492.0;0.03
683;Totaal windenergie;Totaal energietoepassingen;1993;624.0;0.03
684;Totaal windenergie;Totaal energietoepassingen;1994;794.0;0.04
685;Totaal windenergie;Totaal energietoepassingen;1995;1132.0;0.06
686;Totaal windenergie;Totaal energietoepassingen;1996;1568.0;0.07
687;Totaal windenergie;Totaal energietoepassingen;1997;1761.0;0.08
688;Totaal windenergie;Totaal energietoepassingen;1998;2056.0;0.1
689;Totaal windenergie;Totaal energietoepassingen;1999;2312.0;0.11
690;Totaal windenergie;Totaal energietoepassingen;2000;2678.0;0.13
691;Totaal windenergie;Totaal energietoepassingen;2001;2958.0;0.14
692;Totaal windenergie;Totaal energietoepassingen;2002;3672.0;0.17
693;Totaal windenergie;Totaal energietoepassingen;2003;4892.0;0.22
694;Totaal windenergie;Totaal energietoepassingen;2004;6347.0;0.27
695;Totaal windenergie;Totaal energietoepassingen;2005;7321.0;0.32
696;Totaal windenergie;Totaal energietoepassingen;2006;9145.0;0.4
697;Totaal windenergie;Totaal energietoepassingen;2007;11396.0;0.51
698;Totaal windenergie;Totaal energietoepassingen;2008;14131.0;0.62
699;Totaal windenergie;Totaal energietoepassingen;2009;16131.0;0.73
700;Totaal windenergie;Totaal energietoepassingen;2010;16210.0;0.69
701;Totaal windenergie;Totaal energietoepassingen;2011;17010.0;0.78
702;Totaal windenergie;Totaal energietoepassingen;2012;17780.0;0.81
703;Totaal windenergie;Totaal energietoepassingen;2013;19324.0;0.88
704;Totaal windenergie;Totaal energietoepassingen;2014;20914.0;1.04
705;Totaal windenergie;Totaal energietoepassingen;2015;24900.0;1.22
706;Totaal windenergie;Totaal energietoepassingen;2016;30110.0;1.44
707;Totaal windenergie;Totaal energietoepassingen;2017;34710.0;1.65
708;Totaal windenergie;Totaal energietoepassingen;2018;36106.0;1.71
709;Totaal windenergie;Totaal energietoepassingen;2019;38784.0;1.87
710;Totaal windenergie;Totaal energietoepassingen;2020;50215.0;2.58
711;Totaal windenergie;Totaal energietoepassingen;2021 ;68394.0;3.41
712;Totaal windenergie;Totaal energietoepassingen;2022 ;77054.0;4.15
713;Totaal windenergie;Totaal energietoepassingen;2023 ;96674.0;5.4
714;Totaal windenergie;Elektriciteit;1990;202.0;0.01
715;Totaal windenergie;Elektriciteit;1991;317.0;0.02
716;Totaal windenergie;Elektriciteit;1992;492.0;0.03
717;Totaal windenergie;Elektriciteit;1993;624.0;0.03
718;Totaal windenergie;Elektriciteit;1994;794.0;0.04
719;Totaal windenergie;Elektriciteit;1995;1132.0;0.06
720;Totaal windenergie;Elektriciteit;1996;1568.0;0.07
721;Totaal windenergie;Elektriciteit;1997;1761.0;0.08
