ID;Geslacht;Vooropleiding;Startjaar;OpleidingsrichtingEnSectorDiploma;Peilmoment;OnderwijspositiePeilmoment;TotaalDeelnemersStartjaar_1;TotaalGediplomeerden_2;Niveau1_3;Niveau2_4;Niveau3_5;Niveau4_6;NietGediplomeerden_7;TotaalGediplomeerden_8;Niveau1_9;Niveau2_10;Niveau3_11;Niveau4_12;NietGediplomeerden_13
1666;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Landbouw en dieren;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;22.0;22.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
1667;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Landbouw en dieren;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;24.0;24.0;0.0;0.0;0.0;;5.0;5.0;0.0;0.0;0.0;
1668;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Landbouw en dieren;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;86.0;61.0;25.0;0.0;0.0;;5.0;4.0;2.0;0.0;0.0;
1669;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Landbouw en dieren;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;31.0;20.0;11.0;0.0;0.0;;4.0;3.0;1.0;0.0;0.0;
1670;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Landbouw en dieren;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;55.0;41.0;14.0;0.0;0.0;;7.0;5.0;2.0;0.0;0.0;
1671;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Landbouw en dieren;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;92.0;50.0;41.0;1.0;0.0;;6.0;3.0;3.0;0.0;0.0;
1672;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Landbouw en dieren;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;19.0;7.0;12.0;0.0;0.0;;4.0;1.0;2.0;0.0;0.0;
1673;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Landbouw en dieren;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;73.0;43.0;29.0;1.0;0.0;;7.0;4.0;3.0;0.0;0.0;
1674;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Landbouw en dieren;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
1675;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Landbouw en dieren;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
1676;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Landbouw en dieren;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
1677;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Landbouw en dieren;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
1678;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Landbouw en dieren;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
1679;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Landbouw en dieren;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
1680;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Gezondheidszorg en welzijn;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;77.0;74.0;3.0;0.0;0.0;;5.0;5.0;0.0;0.0;0.0;
1681;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Gezondheidszorg en welzijn;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;58.0;55.0;3.0;0.0;0.0;;5.0;5.0;0.0;0.0;0.0;
1682;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Gezondheidszorg en welzijn;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;19.0;19.0;0.0;0.0;0.0;;4.0;4.0;0.0;0.0;0.0;
1683;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Gezondheidszorg en welzijn;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;118.0;89.0;29.0;0.0;0.0;;7.0;6.0;2.0;0.0;0.0;
1684;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Gezondheidszorg en welzijn;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;78.0;56.0;22.0;0.0;0.0;;10.0;7.0;3.0;0.0;0.0;
1685;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Gezondheidszorg en welzijn;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;40.0;33.0;7.0;0.0;0.0;;5.0;4.0;1.0;0.0;0.0;
1686;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Gezondheidszorg en welzijn;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;169.0;56.0;112.0;1.0;0.0;;11.0;3.0;7.0;0.0;0.0;
1687;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Gezondheidszorg en welzijn;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;89.0;16.0;72.0;1.0;0.0;;16.0;3.0;13.0;0.0;0.0;
1688;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Gezondheidszorg en welzijn;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;80.0;40.0;40.0;0.0;0.0;;8.0;4.0;4.0;0.0;0.0;
1689;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Gezondheidszorg en welzijn;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
1690;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Gezondheidszorg en welzijn;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
1691;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Gezondheidszorg en welzijn;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
1692;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Gezondheidszorg en welzijn;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
1693;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Gezondheidszorg en welzijn;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
1694;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Gezondheidszorg en welzijn;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
1695;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Persoonlijke dienstverlening;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;88.0;78.0;10.0;0.0;0.0;;5.0;5.0;1.0;0.0;0.0;
1696;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Persoonlijke dienstverlening;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;62.0;59.0;3.0;0.0;0.0;;5.0;5.0;0.0;0.0;0.0;
1697;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Persoonlijke dienstverlening;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;26.0;19.0;7.0;0.0;0.0;;6.0;4.0;2.0;0.0;0.0;
1698;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Persoonlijke dienstverlening;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;171.0;98.0;73.0;0.0;0.0;;11.0;6.0;5.0;0.0;0.0;
1699;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Persoonlijke dienstverlening;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;78.0;53.0;25.0;0.0;0.0;;10.0;7.0;3.0;0.0;0.0;
1700;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Persoonlijke dienstverlening;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;93.0;45.0;48.0;0.0;0.0;;12.0;6.0;6.0;0.0;0.0;
1701;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Persoonlijke dienstverlening;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;241.0;79.0;161.0;1.0;0.0;;15.0;5.0;10.0;0.0;0.0;
1702;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Persoonlijke dienstverlening;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;85.0;29.0;56.0;0.0;0.0;;16.0;5.0;10.0;0.0;0.0;
1703;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Persoonlijke dienstverlening;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;156.0;50.0;105.0;1.0;0.0;;15.0;5.0;10.0;0.0;0.0;
1704;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Persoonlijke dienstverlening;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
1705;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Persoonlijke dienstverlening;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
1706;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Persoonlijke dienstverlening;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
1707;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Persoonlijke dienstverlening;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
1708;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Persoonlijke dienstverlening;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
1709;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Persoonlijke dienstverlening;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
1710;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Algemeen;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;407.0;407.0;0.0;0.0;0.0;;25.0;25.0;0.0;0.0;0.0;
1711;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Algemeen;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;296.0;296.0;0.0;0.0;0.0;;26.0;26.0;0.0;0.0;0.0;
1712;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Algemeen;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;111.0;111.0;0.0;0.0;0.0;;24.0;24.0;0.0;0.0;0.0;
1713;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Algemeen;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;509.0;509.0;0.0;0.0;0.0;;32.0;32.0;0.0;0.0;0.0;
1714;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Algemeen;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;316.0;316.0;0.0;0.0;0.0;;40.0;40.0;0.0;0.0;0.0;
1715;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Algemeen;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;193.0;193.0;0.0;0.0;0.0;;24.0;24.0;0.0;0.0;0.0;
1716;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Algemeen;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;389.0;389.0;0.0;0.0;0.0;;24.0;24.0;0.0;0.0;0.0;
1717;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Algemeen;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;144.0;144.0;0.0;0.0;0.0;;27.0;27.0;0.0;0.0;0.0;
1718;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Algemeen;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;245.0;245.0;0.0;0.0;0.0;;23.0;23.0;0.0;0.0;0.0;
1719;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Algemeen;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
1720;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Algemeen;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
1721;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Algemeen;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
1722;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Algemeen;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
1723;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Algemeen;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
1724;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Algemeen;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
1725;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector landbouw;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;54.0;54.0;0.0;0.0;0.0;;3.0;3.0;0.0;0.0;0.0;
1726;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector landbouw;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;27.0;27.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
1727;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector landbouw;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;27.0;27.0;0.0;0.0;0.0;;6.0;6.0;0.0;0.0;0.0;
1728;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector landbouw;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;95.0;68.0;27.0;0.0;0.0;;6.0;4.0;2.0;0.0;0.0;
1729;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector landbouw;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;36.0;24.0;12.0;0.0;0.0;;5.0;3.0;2.0;0.0;0.0;
1730;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector landbouw;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;59.0;44.0;15.0;0.0;0.0;;7.0;5.0;2.0;0.0;0.0;
1731;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector landbouw;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;101.0;54.0;45.0;2.0;0.0;;6.0;3.0;3.0;0.0;0.0;
1732;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector landbouw;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;21.0;7.0;13.0;1.0;0.0;;4.0;1.0;2.0;0.0;0.0;
1733;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector landbouw;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;80.0;47.0;32.0;1.0;0.0;;8.0;4.0;3.0;0.0;0.0;
1734;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector landbouw;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
1735;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector landbouw;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
1736;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector landbouw;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
1737;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector landbouw;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
1738;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector landbouw;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
1739;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector landbouw;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
1740;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector techniek;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;132.0;129.0;3.0;0.0;0.0;;8.0;8.0;0.0;0.0;0.0;
1741;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector techniek;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;94.0;94.0;0.0;0.0;0.0;;8.0;8.0;0.0;0.0;0.0;
1742;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector techniek;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;38.0;35.0;3.0;0.0;0.0;;8.0;8.0;1.0;0.0;0.0;
1743;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector techniek;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;191.0;151.0;40.0;0.0;0.0;;12.0;9.0;2.0;0.0;0.0;
1744;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector techniek;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;94.0;86.0;8.0;0.0;0.0;;12.0;11.0;1.0;0.0;0.0;
1745;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector techniek;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;97.0;65.0;32.0;0.0;0.0;;12.0;8.0;4.0;0.0;0.0;
1746;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector techniek;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;241.0;116.0;123.0;2.0;0.0;;15.0;7.0;8.0;0.0;0.0;
1747;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector techniek;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;89.0;45.0;43.0;1.0;0.0;;16.0;8.0;8.0;0.0;0.0;
1748;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector techniek;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;152.0;71.0;80.0;1.0;0.0;;14.0;7.0;8.0;0.0;0.0;
1749;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector techniek;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
1750;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector techniek;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
1751;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector techniek;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
1752;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector techniek;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
1753;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector techniek;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
1754;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector techniek;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
1755;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector economie;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;141.0;132.0;9.0;0.0;0.0;;9.0;8.0;1.0;0.0;0.0;
1756;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector economie;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;96.0;92.0;4.0;0.0;0.0;;8.0;8.0;0.0;0.0;0.0;
1757;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector economie;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;45.0;40.0;5.0;0.0;0.0;;10.0;9.0;1.0;0.0;0.0;
1758;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector economie;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;249.0;156.0;91.0;2.0;0.0;;15.0;10.0;6.0;0.0;0.0;
1759;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector economie;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;127.0;80.0;47.0;0.0;0.0;;16.0;10.0;6.0;0.0;0.0;
1760;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector economie;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;122.0;76.0;44.0;2.0;0.0;;15.0;9.0;5.0;0.0;0.0;
1761;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector economie;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;338.0;123.0;202.0;13.0;0.0;;21.0;8.0;13.0;1.0;0.0;
1762;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector economie;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;130.0;40.0;87.0;3.0;0.0;;24.0;7.0;16.0;1.0;0.0;
1763;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector economie;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;208.0;83.0;115.0;10.0;0.0;;20.0;8.0;11.0;1.0;0.0;
1764;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector economie;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
1765;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector economie;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
1766;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector economie;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
1767;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector economie;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
1768;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector economie;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
1769;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector economie;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
1770;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector zorg en welzijn;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;80.0;74.0;6.0;0.0;0.0;;5.0;5.0;0.0;0.0;0.0;
1771;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector zorg en welzijn;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;60.0;55.0;5.0;0.0;0.0;;5.0;5.0;0.0;0.0;0.0;
1772;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector zorg en welzijn;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;20.0;19.0;1.0;0.0;0.0;;4.0;4.0;0.0;0.0;0.0;
1773;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector zorg en welzijn;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;133.0;89.0;44.0;0.0;0.0;;8.0;6.0;3.0;0.0;0.0;
1774;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector zorg en welzijn;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;84.0;56.0;28.0;0.0;0.0;;11.0;7.0;4.0;0.0;0.0;
1775;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector zorg en welzijn;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;49.0;33.0;16.0;0.0;0.0;;6.0;4.0;2.0;0.0;0.0;
1776;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector zorg en welzijn;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;202.0;56.0;145.0;1.0;0.0;;13.0;3.0;9.0;0.0;0.0;
1777;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector zorg en welzijn;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;107.0;16.0;90.0;1.0;0.0;;20.0;3.0;17.0;0.0;0.0;
1778;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector zorg en welzijn;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;95.0;40.0;55.0;0.0;0.0;;9.0;4.0;5.0;0.0;0.0;
1779;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector zorg en welzijn;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
1780;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector zorg en welzijn;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
1781;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector zorg en welzijn;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
1782;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector zorg en welzijn;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
1783;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector zorg en welzijn;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
1784;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Sector zorg en welzijn;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
1785;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Combinatie van sectoren;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;407.0;407.0;0.0;0.0;0.0;;25.0;25.0;0.0;0.0;0.0;
1786;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Combinatie van sectoren;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;296.0;296.0;0.0;0.0;0.0;;26.0;26.0;0.0;0.0;0.0;
1787;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Combinatie van sectoren;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;111.0;111.0;0.0;0.0;0.0;;24.0;24.0;0.0;0.0;0.0;
1788;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Combinatie van sectoren;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;509.0;509.0;0.0;0.0;0.0;;32.0;32.0;0.0;0.0;0.0;
1789;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Combinatie van sectoren;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;316.0;316.0;0.0;0.0;0.0;;40.0;40.0;0.0;0.0;0.0;
1790;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Combinatie van sectoren;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;193.0;193.0;0.0;0.0;0.0;;24.0;24.0;0.0;0.0;0.0;
1791;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Combinatie van sectoren;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;389.0;389.0;0.0;0.0;0.0;;24.0;24.0;0.0;0.0;0.0;
1792;Totaal deelnemers startjaar;Praktijkonderwijs;2012;Combinatie van sectoren;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;144.0;144.0;0.0;0.0;0.0;;27.0;27.0;0.0;0.0;0.0;
