ID;Sectoren;Perioden;Totaal_1;Totaal_2;InvoerVanGoederen_3;InvoerVanDiensten_4;Totaal_5;ProductieVanToegerekendeBankdiensten_6;OverigeMarktproductie_7;InvesteringenInEigenBeheer_8;ProductieVoorEigenConsumptie_9;OverigeNietMarktproductie_10;Totaal_11;Lonen_12;SocialePremiesTLVWerkgevers_13;Totaal_14;Totaal_15;BelastingOverToegevoegdeWaardeBtw_16;VerschilToegerekendeEnAfgedragenBtw_17;BelastingOpInvoerExclBtw_18;OverigeProductgebondenBelastingen_19;BelastOpProdEnInvoerNietProductg_20;Totaal_21;SubsidiesProductgebonden_22;SubsidiesNietProductgebonden_23;Totaal_24;RenteConformNationaleRekeningen_25;CorrectieToegerekendeBankdiensten_26;WerkelijkeRente_27;Totaal_28;Dividenden_29;InkomenOnttrokkenAanQuasiVennootsch_30;IngehoudenWinstenOpDirBuitenlInv_31;InkUitVermToegerAanPolishouders_32;InkomenUitGrondEnMineraleReserves_33;Totaal_34;BelastingenOpInkomen_35;BelastingenOpVermogen_36;Totaal_37;Totaal_38;Totaal_39;PremiesWettelijkeSocialeVerzekering_40;Pensioenpremies_41;OverigeParticuliereSocialePremies_42;ToegerekendeSocialePremies_43;Totaal_44;UitkeringenWettelSocialeVerzekering_45;Totaal_46;Pensioenuitkeringen_47;OverigeParticuliereSocialeUitkeringen_48;UitkeringenRechtstreeksDoorWerkgevers_49;UitkeringenSocialeVoorzieningInGeld_50;Totaal_51;Schadeverzekeringspremies_52;Schadeverzekeringsuitkeringen_53;InkomensoverdrachtenBinnenDeOverheid_54;InkOverdrIvmInternatSamenwerking_55;OverigeInkomensoverdrachtenNEG_56;CorrectiePensioenvoorziening_57;Totaal_58;Vermogensheffingen_59;Investeringsbijdragen_60;ToegerekendeKapitaaloverdrachten_61;OverigeKapitaaloverdrachtenOmNiet_62;Totaal_63;Totaal_64;UitvoerVanGoederen_65;UitvoerVanDiensten_66;IntermediairVerbruik_67;Totaal_68;Lonen_69;SocialePremiesTLVWerkgevers_70;Totaal_71;BelastOpProdEnInvoerProductg_72;BelastOpProdEnInvoerNietProductg_73;Totaal_74;SubsidiesProductgebonden_75;SubsidiesNietProductgebonden_76;Totaal_77;RenteConformNationaleRekeningen_78;CorrectieToegerekendeBankdiensten_79;WerkelijkeRente_80;Totaal_81;Dividenden_82;InkomenOnttrokkenAanQuasiVennootsch_83;IngehoudenWinstenOpDirBuitenlInv_84;InkUitVermToegerAanPolishouders_85;InkomenUitGrondEnMineraleReserves_86;Totaal_87;BelastingenOpInkomen_88;BelastingenOpVermogen_89;Totaal_90;Totaal_91;Totaal_92;PremiesWettelijkeSocialeVerzekering_93;Pensioenpremies_94;OverigeParticuliereSocialePremies_95;ToegerekendeSocialePremies_96;Totaal_97;UitkeringenWettelSocialeVerzekering_98;Totaal_99;Pensioenuitkeringen_100;OverigeParticuliereSocialeUitkeringen_101;UitkeringenRechtstreeksDoorWerkgevers_102;UitkeringenSocialeVoorziening_103;Totaal_104;Schadeverzekeringspremies_105;Schadeverzekeringsuitkeringen_106;InkomensoverdrachtenBinnenDeOverheid_107;InkOverdrIvmInternatSamenwerking_108;OverigeInkomensoverdrachtenNEG_109;Totaal_110;CollectieveConsumptie_111;Totaal_112;ConsumptieveBestedingenHuishoudens_113;Totaal_114;Totaal_115;WettUitkSocVerzekeringInNatura_116;UitkeringenSocVoorzieningInNatura_117;SocOverdrIndividueleNietMarktprod_118;Totaal_119;Vermogensheffingen_120;Investeringsbijdragen_121;ToegerekendeKapitaaloverdrachten_122;OverigeKapitaaloverdrachtenOmNiet_123;Totaal_124;Totaal_125;Afschrijvingen_126;InvesteringenInVasteActivaNetto_127;Totaal_128;VeranderingenInVoorraden_129;SaldoAanEnVerkopenKostbaarheden_130;SaldoAVNietGeprodNietFinActiva_131;BbpBrutoToegevoegdeWaarde_132;NbpNettoToegevoegdeWaarde_133;BrutoExploitatieoverschot_134;NettoExploitatieoverschot_135;SaldoPrimaireInkomensBruto_136;SaldoPrimaireInkomensNetto_137;BrutoBeschikbaarInkomen_138;NettoBeschikbaarInkomen_139;BrutoBesparingen_140;NettoBesparingen_141;SaldoNettoBespEnKapitaaloverdr_142;Vorderingensaldo_143
225;Financiële instellingen;2010 3e kwartaal;84910.0;0.0;0.0;0.0;20303.0;9226.0;10895.0;182.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52627.0;23135.0;-6973.0;30108.0;21394.0;21349.0;45.0;8098.0;0.0;0.0;0.0;0.0;0.0;11387.0;11387.0;11316.0;0.0;11316.0;0.0;71.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3872.0;3509.0;363.0;0.0;0.0;0.0;-3324.0;45.0;0.0;0.0;0.0;45.0;83034.0;0.0;0.0;0.0;9533.0;4034.0;3128.0;906.0;82.0;0.0;82.0;-29.0;0.0;-29.0;56586.0;22005.0;533.0;21472.0;18116.0;18114.0;2.0;11478.0;4980.0;7.0;415.0;415.0;0.0;8063.0;0.0;0.0;0.0;0.0;0.0;0.0;8063.0;0.0;7992.0;7992.0;0.0;71.0;0.0;3872.0;363.0;3509.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;8.0;0.0;497.0;496.0;1150.0;-654.0;1.0;0.0;1.0;-27.0;10770.0;9620.0;6683.0;5533.0;2724.0;1574.0;5633.0;4483.0;2309.0;1159.0;1196.0;1876.0
226;Financiële instellingen;2010 4e kwartaal;88982.0;0.0;0.0;0.0;20268.0;9216.0;10871.0;181.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56202.0;24637.0;-6652.0;31289.0;51413.0;51366.0;47.0;-19848.0;0.0;0.0;0.0;0.0;0.0;12079.0;12079.0;11995.0;0.0;11995.0;0.0;84.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3686.0;3324.0;362.0;0.0;0.0;0.0;-3557.0;304.0;0.0;0.0;0.0;304.0;88331.0;0.0;0.0;0.0;9478.0;4290.0;3271.0;1019.0;91.0;0.0;91.0;-31.0;0.0;-31.0;58849.0;24828.0;789.0;24039.0;37068.0;37067.0;1.0;-8176.0;5122.0;7.0;1184.0;1184.0;0.0;8522.0;0.0;0.0;0.0;0.0;0.0;0.0;8522.0;0.0;8438.0;8438.0;0.0;84.0;0.0;3686.0;362.0;3324.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;118.0;0.0;0.0;8.0;110.0;2250.0;2249.0;1178.0;1071.0;1.0;0.0;1.0;-106.0;10790.0;9612.0;6440.0;5262.0;3793.0;2615.0;6166.0;4988.0;2609.0;1431.0;1617.0;651.0
227;Financiële instellingen;2010;346560.0;0.0;0.0;0.0;80505.0;36589.0;43084.0;832.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;216072.0;95594.0;-26734.0;122328.0;121046.0;120855.0;191.0;-568.0;0.0;0.0;0.0;0.0;0.0;48070.0;48070.0;47754.0;0.0;47754.0;0.0;316.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15411.0;13957.0;1454.0;0.0;0.0;0.0;-14863.0;1365.0;0.0;0.0;0.0;1365.0;338181.0;0.0;0.0;0.0;38252.0;17517.0;13366.0;4151.0;334.0;0.0;334.0;-105.0;0.0;-105.0;226124.0;92591.0;2417.0;90174.0;90280.0;90272.0;8.0;23088.0;20135.0;30.0;3036.0;3036.0;0.0;33207.0;0.0;0.0;0.0;0.0;0.0;0.0;33207.0;0.0;32891.0;32891.0;0.0;316.0;0.0;15411.0;1454.0;13957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;142.0;0.0;0.0;32.0;110.0;4468.0;4465.0;4610.0;-145.0;3.0;0.0;3.0;-205.0;42253.0;37643.0;24507.0;19897.0;14455.0;9845.0;26282.0;21672.0;11419.0;6809.0;8032.0;8379.0
228;Financiële instellingen;2011 1e kwartaal;87606.0;0.0;0.0;0.0;19884.0;9006.0;10649.0;229.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55084.0;27970.0;-5827.0;33797.0;32850.0;32812.0;38.0;-5736.0;0.0;0.0;0.0;0.0;0.0;13440.0;13440.0;13349.0;0.0;13349.0;0.0;91.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3750.0;3396.0;354.0;0.0;0.0;0.0;-4789.0;237.0;0.0;0.0;0.0;237.0;84081.0;0.0;0.0;0.0;9535.0;4228.0;3199.0;1029.0;100.0;0.0;100.0;-25.0;0.0;-25.0;56376.0;24666.0;1184.0;23482.0;11443.0;11442.0;1.0;14904.0;5354.0;9.0;769.0;769.0;0.0;8651.0;0.0;0.0;0.0;0.0;0.0;0.0;8651.0;0.0;8560.0;8560.0;0.0;91.0;0.0;3750.0;354.0;3396.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;0.0;0.0;2.0;32.0;693.0;692.0;1127.0;-435.0;1.0;0.0;1.0;-30.0;10349.0;9222.0;6046.0;4919.0;4754.0;3627.0;8774.0;7647.0;3985.0;2858.0;3061.0;3525.0
229;Financiële instellingen;2011 2e kwartaal;85354.0;0.0;0.0;0.0;19410.0;8800.0;10329.0;281.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53953.0;26725.0;-5573.0;32298.0;28081.0;28023.0;58.0;-853.0;0.0;0.0;0.0;0.0;0.0;12849.0;12849.0;12764.0;0.0;12764.0;0.0;85.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3316.0;2962.0;354.0;0.0;0.0;0.0;-4423.0;249.0;0.0;0.0;0.0;249.0;83812.0;0.0;0.0;0.0;9457.0;5114.0;3807.0;1307.0;68.0;0.0;68.0;-16.0;0.0;-16.0;55515.0;25003.0;1338.0;23665.0;21733.0;21732.0;1.0;2493.0;6278.0;8.0;738.0;738.0;0.0;8426.0;0.0;0.0;0.0;0.0;0.0;0.0;8426.0;0.0;8341.0;8341.0;0.0;85.0;0.0;3316.0;354.0;2962.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.0;0.0;0.0;9.0;83.0;1101.0;1101.0;1140.0;-39.0;0.0;0.0;0.0;1.0;9953.0;8813.0;4787.0;3647.0;3225.0;2085.0;6910.0;5770.0;2487.0;1347.0;1504.0;1542.0
230;Financiële instellingen;2011 3e kwartaal;86901.0;0.0;0.0;0.0;19485.0;8966.0;10323.0;196.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55059.0;26087.0;-6485.0;32572.0;45098.0;45053.0;45.0;-16126.0;0.0;0.0;0.0;0.0;0.0;13396.0;13396.0;13312.0;0.0;13312.0;0.0;84.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3856.0;3502.0;354.0;0.0;0.0;0.0;-5134.0;239.0;0.0;0.0;0.0;239.0;82682.0;0.0;0.0;0.0;9241.0;3914.0;2968.0;946.0;84.0;0.0;84.0;-23.0;0.0;-23.0;55279.0;24427.0;921.0;23506.0;11178.0;11177.0;1.0;13042.0;6624.0;8.0;635.0;635.0;0.0;8262.0;0.0;0.0;0.0;0.0;0.0;0.0;8262.0;0.0;8178.0;8178.0;0.0;84.0;0.0;3856.0;354.0;3502.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;0.0;0.0;3.0;32.0;1426.0;1426.0;1147.0;279.0;0.0;0.0;0.0;-27.0;10244.0;9097.0;6269.0;5122.0;6049.0;4902.0;10548.0;9401.0;5414.0;4267.0;4471.0;4219.0
231;Financiële instellingen;2011 4e kwartaal;86731.0;0.0;0.0;0.0;19587.0;9167.0;10247.0;173.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54049.0;27139.0;-6967.0;34106.0;30108.0;30064.0;44.0;-3198.0;0.0;0.0;0.0;0.0;0.0;12562.0;12562.0;12475.0;0.0;12475.0;0.0;87.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4006.0;3655.0;351.0;0.0;0.0;0.0;-3729.0;256.0;0.0;0.0;0.0;256.0;84567.0;0.0;0.0;0.0;8919.0;4278.0;3241.0;1037.0;102.0;0.0;102.0;-22.0;0.0;-22.0;56565.0;26627.0;697.0;25930.0;27966.0;27965.0;1.0;-3749.0;5714.0;7.0;813.0;813.0;0.0;8833.0;0.0;0.0;0.0;0.0;0.0;0.0;8833.0;0.0;8746.0;8746.0;0.0;87.0;0.0;4006.0;351.0;3655.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;0.0;0.0;6.0;33.0;1061.0;1061.0;1160.0;-99.0;0.0;0.0;0.0;-27.0;10668.0;9508.0;6310.0;5150.0;3794.0;2634.0;6710.0;5550.0;2981.0;1821.0;2038.0;2164.0
232;Financiële instellingen;2011;346592.0;0.0;0.0;0.0;78366.0;35939.0;41548.0;879.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;218145.0;107921.0;-24852.0;132773.0;136137.0;135952.0;185.0;-25913.0;0.0;0.0;0.0;0.0;0.0;52247.0;52247.0;51900.0;0.0;51900.0;0.0;347.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14928.0;13515.0;1413.0;0.0;0.0;0.0;-18075.0;981.0;0.0;0.0;0.0;981.0;335142.0;0.0;0.0;0.0;37152.0;17534.0;13215.0;4319.0;354.0;0.0;354.0;-86.0;0.0;-86.0;223735.0;100723.0;4140.0;96583.0;72320.0;72316.0;4.0;26690.0;23970.0;32.0;2955.0;2955.0;0.0;34172.0;0.0;0.0;0.0;0.0;0.0;0.0;34172.0;0.0;33825.0;33825.0;0.0;347.0;0.0;14928.0;1413.0;13515.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;20.0;180.0;4281.0;4280.0;4574.0;-294.0;1.0;0.0;1.0;-83.0;41214.0;36640.0;23412.0;18838.0;17822.0;13248.0;32942.0;28368.0;14867.0;10293.0;11074.0;11450.0
233;Financiële instellingen;2012 1e kwartaal;77576.0;0.0;0.0;0.0;19760.0;9398.0;10160.0;202.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44540.0;24794.0;-7683.0;32477.0;12899.0;12862.0;37.0;6847.0;0.0;0.0;0.0;0.0;0.0;14748.0;14748.0;14653.0;0.0;14653.0;0.0;95.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4252.0;3883.0;369.0;0.0;0.0;0.0;-5740.0;16.0;0.0;0.0;0.0;16.0;75231.0;0.0;0.0;0.0;8671.0;4273.0;3136.0;1137.0;98.0;0.0;98.0;-31.0;0.0;-31.0;47233.0;23191.0;137.0;23054.0;6883.0;6881.0;2.0;11448.0;5704.0;7.0;861.0;861.0;0.0;9008.0;0.0;0.0;0.0;0.0;0.0;0.0;9008.0;0.0;8913.0;8913.0;0.0;95.0;0.0;4252.0;369.0;3883.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;885.0;885.0;968.0;-83.0;0.0;0.0;0.0;-22.0;11089.0;10121.0;6749.0;5781.0;4056.0;3088.0;8935.0;7967.0;3195.0;2227.0;2240.0;2345.0
234;Financiële instellingen;2012 2e kwartaal;77033.0;0.0;0.0;0.0;19927.0;9510.0;10138.0;279.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44260.0;21290.0;-8029.0;29319.0;32535.0;32477.0;58.0;-9565.0;0.0;0.0;0.0;0.0;0.0;13269.0;13269.0;13190.0;0.0;13190.0;0.0;79.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3974.0;3606.0;368.0;0.0;0.0;0.0;-4419.0;22.0;0.0;0.0;0.0;22.0;76186.0;0.0;0.0;0.0;8788.0;5280.0;3930.0;1350.0;63.0;0.0;63.0;-20.0;0.0;-20.0;47075.0;19997.0;-122.0;20119.0;15994.0;15992.0;2.0;4567.0;6506.0;11.0;615.0;615.0;0.0;8850.0;0.0;0.0;0.0;0.0;0.0;0.0;8850.0;0.0;8771.0;8771.0;0.0;79.0;0.0;3974.0;368.0;3606.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;7.0;0.0;1327.0;1327.0;1110.0;217.0;0.0;0.0;0.0;227.0;11139.0;10029.0;5816.0;4706.0;3001.0;1891.0;6805.0;5695.0;2386.0;1276.0;1291.0;847.0
235;Financiële instellingen;2012 3e kwartaal;75148.0;0.0;0.0;0.0;20108.0;10145.0;9760.0;203.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42469.0;20741.0;-8774.0;29515.0;18488.0;18445.0;43.0;3240.0;0.0;0.0;0.0;0.0;0.0;12234.0;12234.0;12151.0;0.0;12151.0;0.0;83.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3920.0;3552.0;368.0;0.0;0.0;0.0;-3605.0;22.0;0.0;0.0;0.0;22.0;70560.0;0.0;0.0;0.0;8984.0;3858.0;2859.0;999.0;70.0;0.0;70.0;-14.0;0.0;-14.0;43693.0;20016.0;-351.0;20367.0;12366.0;12364.0;2.0;5907.0;5396.0;8.0;613.0;613.0;0.0;8629.0;0.0;0.0;0.0;0.0;0.0;0.0;8629.0;0.0;8546.0;8546.0;0.0;83.0;0.0;3920.0;368.0;3552.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;5.0;-1.0;827.0;827.0;1044.0;-217.0;0.0;0.0;0.0;-24.0;11124.0;10080.0;7210.0;6166.0;5986.0;4942.0;8978.0;7934.0;5373.0;4329.0;4347.0;4588.0
236;Financiële instellingen;2012 4e kwartaal;76458.0;0.0;0.0;0.0;20170.0;10179.0;9802.0;189.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43002.0;20443.0;-8818.0;29261.0;28972.0;28940.0;32.0;-6413.0;0.0;0.0;0.0;0.0;0.0;12645.0;12645.0;12558.0;0.0;12558.0;0.0;87.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3644.0;3275.0;369.0;0.0;0.0;0.0;-3729.0;726.0;0.0;0.0;0.0;726.0;73689.0;0.0;0.0;0.0;8917.0;4330.0;3212.0;1118.0;611.0;0.0;611.0;-12.0;0.0;-12.0;45433.0;20037.0;-391.0;20428.0;34209.0;34207.0;2.0;-14524.0;5705.0;6.0;793.0;793.0;0.0;8916.0;0.0;0.0;0.0;0.0;0.0;0.0;8916.0;0.0;8829.0;8829.0;0.0;87.0;0.0;3644.0;369.0;3275.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;106.0;0.0;0.0;6.0;100.0;954.0;954.0;1006.0;-52.0;0.0;0.0;0.0;-3.0;11253.0;10247.0;6324.0;5318.0;3893.0;2887.0;6829.0;5823.0;3100.0;2094.0;2714.0;2769.0
237;Financiële instellingen;2012;306215.0;0.0;0.0;0.0;79965.0;39232.0;39860.0;873.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;174271.0;87268.0;-33304.0;120572.0;92894.0;92724.0;170.0;-5891.0;0.0;0.0;0.0;0.0;0.0;52896.0;52896.0;52552.0;0.0;52552.0;0.0;344.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15790.0;14316.0;1474.0;0.0;0.0;0.0;-17493.0;786.0;0.0;0.0;0.0;786.0;295666.0;0.0;0.0;0.0;35360.0;17741.0;13137.0;4604.0;842.0;0.0;842.0;-77.0;0.0;-77.0;183434.0;83241.0;-727.0;83968.0;69452.0;69444.0;8.0;7398.0;23311.0;32.0;2882.0;2882.0;0.0;35403.0;0.0;0.0;0.0;0.0;0.0;0.0;35403.0;0.0;35059.0;35059.0;0.0;344.0;0.0;15790.0;1474.0;14316.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;0.0;0.0;20.0;100.0;3993.0;3993.0;4128.0;-135.0;0.0;0.0;0.0;178.0;44605.0;40477.0;26099.0;21971.0;16936.0;12808.0;31547.0;27419.0;14054.0;9926.0;10592.0;10549.0
238;Financiële instellingen;2013 1e kwartaal;74158.0;0.0;0.0;0.0;20197.0;10092.0;9941.0;164.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40439.0;19253.0;-8620.0;27873.0;14932.0;14905.0;27.0;6254.0;0.0;0.0;0.0;0.0;0.0;14819.0;14819.0;14728.0;0.0;14728.0;0.0;91.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3931.0;3565.0;366.0;0.0;0.0;0.0;-5233.0;5.0;0.0;0.0;0.0;5.0;73136.0;0.0;0.0;0.0;8541.0;4216.0;3082.0;1134.0;108.0;0.0;108.0;-38.0;0.0;-38.0;45153.0;19092.0;-220.0;19312.0;10733.0;10732.0;1.0;10173.0;5146.0;9.0;895.0;895.0;0.0;9586.0;0.0;0.0;0.0;0.0;0.0;0.0;9586.0;0.0;9495.0;9495.0;0.0;91.0;0.0;3931.0;366.0;3565.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;764.0;764.0;1167.0;-403.0;0.0;0.0;0.0;-23.0;11656.0;10489.0;7370.0;6203.0;2656.0;1489.0;6994.0;5827.0;1761.0;594.0;596.0;1022.0
239;Financiële instellingen;2013 2e kwartaal;76561.0;0.0;0.0;0.0;20381.0;10170.0;9939.0;272.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43160.0;19155.0;-8477.0;27632.0;30605.0;30561.0;44.0;-6600.0;0.0;0.0;0.0;0.0;0.0;13785.0;13785.0;13708.0;0.0;13708.0;0.0;77.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3763.0;3398.0;365.0;0.0;0.0;0.0;-4538.0;10.0;0.0;0.0;0.0;10.0;74249.0;0.0;0.0;0.0;9071.0;5117.0;3733.0;1384.0;72.0;0.0;72.0;-22.0;0.0;-22.0;45835.0;18769.0;-30.0;18799.0;20850.0;20849.0;1.0;208.0;6003.0;5.0;578.0;578.0;0.0;9247.0;0.0;0.0;0.0;0.0;0.0;0.0;9247.0;0.0;9170.0;9170.0;0.0;77.0;0.0;3763.0;365.0;3398.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;551.0;551.0;1140.0;-589.0;0.0;0.0;0.0;27.0;11310.0;10170.0;6143.0;5003.0;3468.0;2328.0;7428.0;6288.0;2890.0;1750.0;1750.0;2312.0
240;Financiële instellingen;2013 3e kwartaal;73594.0;0.0;0.0;0.0;20074.0;10084.0;9798.0;192.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40669.0;18819.0;-7802.0;26621.0;22729.0;22695.0;34.0;-879.0;0.0;0.0;0.0;0.0;0.0;13028.0;13028.0;12945.0;0.0;12945.0;0.0;83.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4095.0;3730.0;365.0;0.0;0.0;0.0;-4277.0;5.0;0.0;0.0;0.0;5.0;71168.0;0.0;0.0;0.0;9116.0;3885.0;2842.0;1043.0;82.0;0.0;82.0;-15.0;0.0;-15.0;43949.0;18642.0;359.0;18283.0;9840.0;9839.0;1.0;9813.0;5646.0;8.0;590.0;590.0;0.0;8751.0;0.0;0.0;0.0;0.0;0.0;0.0;8751.0;0.0;8668.0;8668.0;0.0;83.0;0.0;4095.0;365.0;3730.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;680.0;680.0;1146.0;-466.0;0.0;0.0;0.0;30.0;10958.0;9812.0;7006.0;5860.0;3726.0;2580.0;7413.0;6267.0;3136.0;1990.0;1990.0;2426.0
241;Financiële instellingen;2013 4e kwartaal;72330.0;0.0;0.0;0.0;20103.0;10084.0;9846.0;173.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39709.0;18126.0;-7802.0;25928.0;32955.0;32920.0;35.0;-11372.0;0.0;0.0;0.0;0.0;0.0;13047.0;13047.0;12974.0;0.0;12974.0;0.0;73.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3476.0;3111.0;365.0;0.0;0.0;0.0;-4112.0;107.0;0.0;0.0;0.0;107.0;72128.0;0.0;0.0;0.0;9132.0;3807.0;2890.0;917.0;659.0;0.0;659.0;-16.0;0.0;-16.0;44869.0;17685.0;350.0;17335.0;26140.0;26139.0;1.0;-4339.0;5376.0;7.0;596.0;596.0;0.0;8935.0;0.0;0.0;0.0;0.0;0.0;0.0;8935.0;0.0;8862.0;8862.0;0.0;73.0;0.0;4250.0;365.0;3111.0;0.0;0.0;774.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;0.0;0.0;8.0;20.0;-116.0;-116.0;1188.0;-1304.0;0.0;0.0;0.0;-16.0;10971.0;9783.0;6521.0;5333.0;1361.0;173.0;4103.0;2915.0;-9.0;-1197.0;-1118.0;202.0
242;Financiële instellingen;2013;296643.0;0.0;0.0;0.0;80755.0;40430.0;39524.0;801.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;163977.0;75353.0;-32701.0;108054.0;101221.0;101081.0;140.0;-12597.0;0.0;0.0;0.0;0.0;0.0;54679.0;54679.0;54355.0;0.0;54355.0;0.0;324.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15265.0;13804.0;1461.0;0.0;0.0;0.0;-18160.0;127.0;0.0;0.0;0.0;127.0;290681.0;0.0;0.0;0.0;35860.0;17025.0;12547.0;4478.0;921.0;0.0;921.0;-91.0;0.0;-91.0;179806.0;74188.0;459.0;73729.0;67563.0;67559.0;4.0;15855.0;22171.0;29.0;2659.0;2659.0;0.0;36519.0;0.0;0.0;0.0;0.0;0.0;0.0;36519.0;0.0;36195.0;36195.0;0.0;324.0;0.0;16039.0;1461.0;13804.0;0.0;0.0;774.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.0;0.0;0.0;26.0;20.0;1879.0;1879.0;4641.0;-2762.0;0.0;0.0;0.0;18.0;44895.0;40254.0;27040.0;22399.0;11211.0;6570.0;25938.0;21297.0;7778.0;3137.0;3218.0;5962.0
243;Monetaire financiële instellingen;1969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
