ID;Inkomensbegrippen;Kenmerken;Perioden;ParticuliereHuishoudens_1;PersonenPerHuishouden_2;MediaanInkomen_3;GemiddeldInkomen_4;Theilcoefficient_5;Ginicoefficient_6;PolarisatieIndex_7;RelatieveInterkwartielafstand_8;Ratio8020_9;k_1eDeciel_10;k_2eDeciel_11;k_3eDeciel_12;k_4eDeciel_13;k_5eDeciel_14;k_6eDeciel_15;k_7eDeciel_16;k_8eDeciel_17;k_9eDeciel_18;k_10Deciel_19
977;17;184;2002;459;2.6;33.0;34.1;0.075;0.215;0.183;0.53;3.018;4.5;6.0;7.1;8.1;9.2;10.1;11.1;12.2;13.7;18.0
978;17;184;2003;466;2.6;33.7;35.2;0.086;0.218;0.183;0.539;3.054;4.5;6.0;7.0;8.1;9.1;10.0;11.0;12.2;13.7;18.4
979;17;184;2004;462;2.6;33.5;35.0;0.078;0.218;0.185;0.54;3.077;4.4;6.0;7.0;8.1;9.1;10.1;11.0;12.2;13.8;18.2
980;17;184;2005;456;2.6;33.7;34.9;0.077;0.217;0.182;0.528;3.064;4.5;6.0;7.1;8.1;9.2;10.1;11.0;12.2;13.8;18.2
981;17;184;2006;443;2.6;34.9;36.5;0.095;0.223;0.181;0.527;3.17;4.3;5.9;7.0;8.2;9.1;10.0;11.0;12.1;13.7;18.6
982;17;184;2007;431;2.6;37.0;38.2;0.078;0.219;0.182;0.533;3.112;4.4;5.9;7.0;8.2;9.2;10.1;11.1;12.2;13.8;18.1
983;17;184;2008;442;2.5;38.2;39.4;0.083;0.222;0.186;0.534;3.183;4.2;5.8;7.0;8.1;9.2;10.2;11.1;12.3;13.9;18.1
984;17;184;2009;456;2.5;39.3;40.8;0.082;0.222;0.189;0.542;3.163;4.3;5.8;7.0;8.1;9.1;10.1;11.1;12.3;13.9;18.2
985;17;184;2010;467;2.5;39.2;40.8;0.079;0.219;0.185;0.53;3.111;4.4;5.9;7.1;8.1;9.1;10.1;11.1;12.2;13.9;18.2
986;17;184;2011;478;2.5;38.9;40.7;0.08;0.22;0.191;0.548;3.128;4.4;5.9;7.0;8.1;9.1;10.1;11.1;12.3;14.0;18.1
987;17;184;2012;503;2.5;38.8;40.4;0.084;0.225;0.197;0.569;3.22;4.2;5.8;6.9;8.0;9.1;10.2;11.2;12.4;14.0;18.2
988;17;184;2013;510;2.5;39.4;41.1;0.084;0.227;0.2;0.578;3.251;4.2;5.8;6.9;8.0;9.1;10.1;11.3;12.5;14.1;18.2
989;17;184;2014;500;2.5;40.9;42.7;0.081;0.222;0.197;0.571;3.131;4.3;5.9;6.9;7.9;9.1;10.1;11.2;12.4;14.0;18.1
990;17;185;2000;98;3.0;35.9;40.7;0.283;0.35;0.228;0.617;7.494;0.6;4.9;6.3;7.4;8.3;9.3;10.4;11.8;14.3;26.7
991;17;185;2001;91;3.1;42.4;47.7;0.164;0.297;0.229;0.632;5.0;2.2;5.3;6.6;7.5;8.4;9.4;10.8;12.2;14.8;22.8
992;17;185;2002;94;3.0;43.1;48.8;0.187;0.313;0.235;0.645;5.415;2.2;5.0;6.4;7.3;8.3;9.3;10.6;12.0;14.5;24.4
993;17;185;2003;95;3.1;43.0;47.4;0.172;0.305;0.242;0.674;5.475;1.8;5.0;6.4;7.5;8.5;9.7;11.0;12.6;15.0;22.5
994;17;185;2004;98;3.0;45.0;50.6;0.204;0.325;0.245;0.674;6.18;1.5;4.8;6.4;7.2;8.3;9.4;10.8;12.4;14.7;24.4
995;17;185;2005;106;3.0;44.9;50.5;0.206;0.327;0.247;0.68;6.505;1.1;4.9;6.3;7.4;8.4;9.5;10.8;12.5;14.9;24.1
996;17;185;2006;120;3.0;46.6;51.6;0.189;0.315;0.239;0.684;6.01;1.5;4.9;6.5;7.6;8.5;9.6;10.9;12.5;14.8;23.3
997;17;185;2007;120;3.0;48.2;54.9;0.213;0.341;0.264;0.734;6.857;1.4;4.5;5.9;7.1;8.2;9.3;10.7;12.4;15.0;25.4
998;17;185;2008;143;2.9;47.7;52.0;0.2;0.328;0.252;0.71;7.046;1.2;4.3;6.2;7.5;8.6;9.8;11.1;12.7;15.0;23.6
999;17;185;2009;154;2.9;48.1;53.2;0.193;0.321;0.247;0.693;6.34;1.4;4.7;6.2;7.5;8.6;9.7;11.0;12.6;15.0;23.4
1000;17;185;2010;155;3.0;47.9;53.4;0.189;0.321;0.248;0.688;6.186;1.6;4.6;6.2;7.4;8.5;9.6;10.9;12.4;14.8;23.9
1001;17;185;2011;152;3.0;48.4;52.9;0.191;0.322;0.25;0.696;6.461;1.4;4.5;6.2;7.5;8.6;9.8;11.1;12.6;15.0;23.3
1002;17;185;2012;149;3.0;48.6;53.6;0.205;0.33;0.251;0.683;6.721;1.4;4.4;6.1;7.3;8.5;9.6;11.0;12.4;15.0;24.2
1003;17;185;2013;155;2.9;47.0;51.6;0.223;0.34;0.257;0.727;7.328;1.4;4.1;5.9;7.3;8.6;9.7;10.9;12.5;14.9;24.9
1004;17;185;2014;144;2.9;47.2;54.7;0.261;0.372;0.28;0.76;8.64;1.1;3.8;5.5;6.9;8.1;9.3;10.5;12.1;15.1;27.7
1005;17;186;2000;686;2.9;30.7;39.3;0.621;0.496;0.303;0.838;57.887;-2.6;3.5;4.9;6.2;7.3;8.4;9.7;11.5;14.3;36.8
1006;17;186;2001;721;2.9;33.0;39.7;0.359;0.422;0.297;0.802;15.246;-0.8;3.8;5.4;6.6;7.7;9.0;10.3;12.1;15.2;30.7
1007;17;186;2002;727;2.9;33.1;39.5;0.394;0.443;0.31;0.835;26.464;-1.9;3.6;5.3;6.6;7.8;9.0;10.5;12.4;15.5;31.2
1008;17;186;2003;725;2.9;32.2;37.7;0.376;0.437;0.309;0.85;29.547;-2.1;3.6;5.3;6.7;7.9;9.2;10.8;12.7;15.7;30.1
1009;17;186;2004;742;2.9;34.5;40.5;0.379;0.44;0.311;0.85;31.96;-2.1;3.5;5.3;6.7;7.9;9.2;10.7;12.6;15.9;30.3
1010;17;186;2005;753;2.8;36.0;43.1;0.348;0.413;0.297;0.813;13.65;-0.5;3.8;5.4;6.6;7.8;9.0;10.4;12.2;15.3;30.0
1011;17;186;2006;757;2.9;37.8;44.7;0.313;0.394;0.287;0.788;10.775;0.1;4.0;5.5;6.7;7.9;9.0;10.4;12.3;15.2;28.9
1012;17;186;2007;806;2.8;40.9;52.7;0.367;0.435;0.322;0.867;13.769;-0.2;3.6;5.1;6.2;7.3;8.3;9.8;11.8;15.3;32.7
1013;17;186;2008;853;2.8;40.9;48.8;0.31;0.403;0.305;0.843;12.306;-0.2;3.8;5.4;6.6;7.8;9.0;10.6;12.5;15.7;28.8
1014;17;186;2009;824;2.8;39.3;45.6;0.349;0.424;0.305;0.844;22.058;-1.6;3.6;5.4;6.8;8.0;9.3;10.7;12.7;15.8;29.3
1015;17;186;2010;853;2.8;39.6;46.7;0.317;0.406;0.304;0.836;13.069;-0.2;3.6;5.3;6.7;7.9;9.1;10.5;12.5;15.6;29.0
1016;17;186;2011;875;2.8;40.3;46.6;0.308;0.399;0.294;0.819;13.133;-0.5;3.8;5.5;6.8;8.0;9.3;10.7;12.6;15.6;28.1
1017;17;186;2012;906;2.8;39.8;46.1;0.299;0.395;0.296;0.818;12.021;-0.1;3.8;5.5;6.8;8.0;9.3;10.7;12.6;15.6;28.0
1018;17;186;2013;914;2.8;39.4;45.4;0.301;0.394;0.293;0.813;12.389;-0.3;3.8;5.5;6.8;8.1;9.3;10.7;12.7;15.6;27.7
1019;17;186;2014;948;2.8;41.3;51.3;0.319;0.41;0.307;0.824;10.901;0.5;3.7;5.2;6.4;7.5;8.7;10.0;11.9;15.3;30.8
1020;17;187;2000;2266;1.7;15.0;17.1;0.126;0.268;0.22;0.625;3.873;3.6;5.8;6.6;7.5;8.3;9.3;10.5;12.1;14.7;21.6
1021;17;187;2001;2279;1.7;16.0;18.1;0.13;0.27;0.219;0.615;3.92;3.6;5.8;6.6;7.4;8.3;9.3;10.5;12.0;14.6;22.0
1022;17;187;2002;2301;1.7;16.8;19.3;0.131;0.272;0.221;0.622;3.918;3.6;5.7;6.6;7.4;8.3;9.2;10.4;12.0;14.6;22.2
1023;17;187;2003;2385;1.7;17.3;19.7;0.136;0.277;0.224;0.626;4.074;3.4;5.7;6.5;7.4;8.3;9.3;10.5;12.1;14.6;22.3
1024;17;187;2004;2453;1.7;17.5;19.9;0.139;0.278;0.225;0.628;4.157;3.2;5.7;6.5;7.4;8.3;9.3;10.5;12.1;14.7;22.3
1025;17;187;2005;2509;1.6;17.8;20.2;0.143;0.283;0.229;0.643;4.279;3.1;5.6;6.5;7.4;8.3;9.3;10.5;12.2;14.7;22.5
1026;17;187;2006;2508;1.6;18.5;20.9;0.139;0.279;0.225;0.628;4.208;3.2;5.6;6.5;7.4;8.3;9.4;10.5;12.1;14.7;22.3
1027;17;187;2007;2468;1.6;19.3;21.8;0.136;0.279;0.226;0.633;4.187;3.2;5.6;6.5;7.4;8.3;9.4;10.5;12.1;14.7;22.3
1028;17;187;2008;2439;1.6;20.1;22.8;0.141;0.282;0.229;0.638;4.288;3.1;5.6;6.5;7.4;8.3;9.4;10.6;12.1;14.7;22.4
1029;17;187;2009;2535;1.6;20.4;23.0;0.14;0.281;0.228;0.631;4.28;3.1;5.6;6.5;7.4;8.3;9.4;10.6;12.1;14.7;22.3
1030;17;187;2010;2597;1.6;20.4;22.9;0.142;0.282;0.226;0.626;4.3;3.0;5.6;6.5;7.4;8.3;9.4;10.6;12.1;14.6;22.3
1031;17;187;2011;2655;1.6;20.4;23.0;0.141;0.281;0.228;0.633;4.311;3.0;5.6;6.5;7.4;8.3;9.5;10.6;12.2;14.7;22.2
1032;17;187;2012;2689;1.6;20.8;23.3;0.143;0.282;0.229;0.635;4.341;2.9;5.6;6.5;7.4;8.3;9.5;10.7;12.2;14.7;22.2
1033;17;187;2013;2750;1.6;20.8;23.3;0.141;0.28;0.225;0.616;4.304;2.9;5.7;6.6;7.5;8.4;9.5;10.6;12.2;14.6;22.1
1034;17;187;2014;2813;1.6;21.0;23.8;0.153;0.285;0.223;0.605;4.388;2.8;5.7;6.6;7.4;8.3;9.4;10.5;12.0;14.5;22.8
1035;17;188;2000;1859;1.6;16.1;18.3;0.107;0.248;0.211;0.609;3.367;4.5;6.0;6.7;7.5;8.3;9.2;10.4;12.0;14.4;20.9
1036;17;188;2001;1877;1.6;17.2;19.5;0.111;0.251;0.209;0.593;3.408;4.5;5.9;6.6;7.4;8.3;9.3;10.4;11.9;14.3;21.3
1037;17;188;2002;1905;1.6;18.0;20.7;0.112;0.252;0.212;0.605;3.397;4.7;5.9;6.6;7.4;8.3;9.2;10.3;11.9;14.3;21.5
1038;17;188;2003;1957;1.6;18.6;21.3;0.113;0.253;0.211;0.6;3.423;4.6;5.9;6.6;7.4;8.3;9.2;10.3;11.9;14.3;21.5
1039;17;188;2004;2012;1.6;19.0;21.6;0.114;0.253;0.211;0.596;3.438;4.5;5.9;6.6;7.4;8.3;9.3;10.4;11.9;14.3;21.4
1040;17;188;2005;2058;1.6;19.3;22.0;0.117;0.256;0.213;0.604;3.503;4.4;5.9;6.6;7.4;8.3;9.3;10.4;11.9;14.3;21.6
1041;17;188;2006;2047;1.6;20.1;22.9;0.111;0.25;0.206;0.582;3.403;4.6;5.9;6.7;7.5;8.3;9.3;10.3;11.8;14.3;21.4
1042;17;188;2007;2029;1.6;20.9;23.8;0.109;0.249;0.207;0.584;3.385;4.6;5.9;6.6;7.5;8.4;9.3;10.4;11.8;14.2;21.3
1043;17;188;2008;2028;1.6;21.9;24.8;0.112;0.252;0.21;0.589;3.44;4.5;5.9;6.6;7.4;8.3;9.3;10.4;11.9;14.2;21.5
1044;17;188;2009;2095;1.6;22.2;25.2;0.109;0.249;0.206;0.583;3.375;4.6;5.9;6.7;7.4;8.4;9.3;10.3;11.8;14.2;21.3
1045;17;188;2010;2133;1.6;22.2;25.2;0.111;0.249;0.203;0.574;3.366;4.6;6.0;6.7;7.5;8.4;9.3;10.3;11.8;14.1;21.3
1046;17;188;2011;2164;1.6;22.5;25.3;0.109;0.248;0.204;0.578;3.371;4.5;6.0;6.7;7.5;8.4;9.3;10.4;11.9;14.2;21.1
1047;17;188;2012;2211;1.6;22.8;25.6;0.111;0.25;0.206;0.581;3.41;4.4;5.9;6.7;7.5;8.4;9.4;10.4;11.9;14.2;21.2
1048;17;188;2013;2250;1.6;22.8;25.6;0.109;0.247;0.202;0.569;3.367;4.5;6.0;6.7;7.5;8.5;9.4;10.4;11.8;14.1;21.1
1049;17;188;2014;2279;1.6;23.1;26.3;0.12;0.252;0.201;0.565;3.395;4.6;6.0;6.7;7.4;8.3;9.2;10.2;11.7;14.0;21.9
1050;17;189;2000;60;2.1;16.2;18.3;0.14;0.276;0.231;0.616;4.195;3.2;5.5;6.5;7.5;8.3;9.6;10.7;12.2;14.7;21.7
1051;17;189;2001;55;1.9;16.8;18.3;0.119;0.264;0.224;0.62;3.998;3.2;5.7;6.5;7.6;8.7;9.7;10.7;12.6;15.3;20.1
1052;17;189;2002;59;2.0;17.8;19.5;0.116;0.257;0.222;0.643;3.887;3.3;5.6;6.9;7.8;8.6;9.6;11.0;12.9;14.8;19.7
1053;17;189;2003;83;2.1;17.7;19.7;0.115;0.257;0.221;0.65;3.808;3.4;5.7;6.7;7.7;8.7;9.5;10.9;12.6;15.0;19.7
1054;17;189;2004;109;2.1;17.3;19.0;0.155;0.29;0.245;0.721;4.886;2.0;5.5;6.4;7.7;8.4;9.7;11.1;12.9;15.4;20.9
1055;17;189;2005;117;2.0;17.2;18.5;0.166;0.295;0.237;0.68;5.157;1.4;5.6;6.5;7.6;8.6;9.9;11.2;12.9;15.1;21.1
1056;17;189;2006;92;2.0;18.6;20.7;0.123;0.265;0.223;0.627;3.866;3.7;5.6;6.5;7.5;8.4;9.6;10.7;12.2;14.6;21.2
1057;17;189;2007;70;1.9;18.4;20.9;0.13;0.271;0.227;0.643;3.963;3.3;5.8;6.6;7.5;8.3;9.4;10.8;12.3;14.7;21.4
1058;17;189;2008;55;1.8;18.8;21.3;0.128;0.267;0.224;0.621;4.04;3.0;5.8;6.9;7.6;8.4;9.5;11.0;12.2;14.8;20.9
1059;17;189;2009;69;1.8;18.4;21.1;0.122;0.263;0.231;0.663;3.73;3.6;6.0;6.5;7.5;8.2;9.4;10.6;12.3;14.9;21.0
1060;17;189;2010;78;1.9;19.1;21.4;0.095;0.242;0.216;0.621;3.366;4.3;5.9;6.8;7.5;8.5;9.4;10.7;12.3;14.9;19.7
1061;17;189;2011;76;1.9;19.1;21.3;0.134;0.273;0.233;0.678;4.099;3.0;5.8;6.7;7.3;8.3;9.5;10.7;12.6;15.4;20.7
1062;17;189;2012;87;1.9;18.9;21.0;0.136;0.274;0.234;0.663;4.181;2.7;5.8;6.6;7.3;8.5;9.6;10.9;12.6;15.2;20.7
1063;17;189;2013;116;1.9;18.8;21.1;0.11;0.255;0.218;0.615;3.657;3.6;6.0;6.8;7.5;8.5;9.4;10.8;12.3;14.9;20.3
1064;17;189;2014;122;1.8;18.7;21.1;0.112;0.256;0.218;0.603;3.632;3.8;6.0;6.8;7.5;8.3;9.4;10.6;12.1;14.7;20.9
1065;17;190;2000;256;2.0;14.7;16.6;0.089;0.232;0.204;0.581;3.152;4.8;6.0;6.9;7.7;8.5;9.4;10.6;12.1;14.3;19.7
1066;17;190;2001;252;2.0;15.8;17.8;0.126;0.25;0.202;0.594;3.51;4.0;5.9;6.8;7.7;8.5;9.4;10.5;12.1;14.1;20.9
1067;17;190;2002;259;2.0;16.4;18.5;0.099;0.241;0.203;0.597;3.291;4.6;5.9;6.8;7.7;8.5;9.4;10.5;12.1;14.1;20.5
1068;17;190;2003;260;2.0;16.9;18.8;0.109;0.248;0.208;0.603;3.471;4.1;5.9;6.8;7.7;8.5;9.5;10.7;12.1;14.3;20.4
1069;17;190;2004;254;2.0;16.9;18.9;0.104;0.242;0.206;0.598;3.348;4.3;6.0;6.8;7.7;8.5;9.5;10.7;12.1;14.1;20.3
1070;17;190;2005;258;2.0;17.2;19.2;0.102;0.241;0.203;0.593;3.317;4.4;6.0;6.8;7.7;8.6;9.5;10.7;12.0;14.2;20.2
1071;17;190;2006;239;1.9;17.6;19.5;0.103;0.24;0.202;0.584;3.302;4.2;6.1;6.8;7.7;8.6;9.5;10.7;12.1;14.3;19.9
1072;17;190;2007;232;1.9;18.5;20.4;0.09;0.231;0.2;0.571;3.102;4.8;6.1;6.8;7.7;8.6;9.6;10.7;12.0;14.0;19.7
1073;17;190;2008;230;1.9;19.0;21.2;0.084;0.227;0.201;0.582;3.026;5.0;6.1;6.8;7.7;8.5;9.5;10.7;12.0;14.1;19.5
1074;17;190;2009;240;1.9;18.8;21.2;0.091;0.232;0.203;0.594;3.088;4.8;6.2;6.8;7.6;8.4;9.4;10.6;12.1;14.2;19.9
1075;17;190;2010;240;1.9;18.9;21.2;0.093;0.233;0.206;0.593;3.116;4.7;6.2;6.8;7.6;8.5;9.4;10.7;12.2;14.1;19.8
1076;17;190;2011;243;1.9;18.8;21.0;0.086;0.228;0.204;0.605;3.039;4.8;6.3;6.8;7.6;8.5;9.4;10.7;12.2;14.2;19.4
1077;17;190;2012;251;1.8;18.6;21.0;0.089;0.23;0.208;0.603;3.054;4.9;6.3;6.8;7.5;8.4;9.4;10.6;12.2;14.4;19.6
1078;17;190;2013;253;1.9;18.9;21.2;0.09;0.233;0.213;0.607;3.112;4.7;6.2;6.7;7.5;8.4;9.5;10.7;12.3;14.4;19.5
1079;17;190;2014;247;1.9;19.3;21.8;0.088;0.23;0.206;0.601;3.057;4.9;6.2;6.8;7.6;8.4;9.4;10.6;12.2;14.3;19.7
1080;17;191;2000;1543;1.5;16.2;18.6;0.108;0.248;0.211;0.613;3.357;4.6;6.0;6.6;7.5;8.3;9.2;10.4;12.0;14.4;21.0
1081;17;191;2001;1570;1.5;17.4;19.8;0.108;0.249;0.209;0.595;3.361;4.7;5.9;6.6;7.4;8.3;9.2;10.3;11.8;14.4;21.3
1082;17;191;2002;1587;1.5;18.3;21.1;0.112;0.252;0.213;0.606;3.377;4.8;5.9;6.5;7.3;8.2;9.1;10.3;11.8;14.4;21.6
1083;17;191;2003;1615;1.5;18.9;21.8;0.112;0.252;0.211;0.603;3.375;4.8;5.9;6.5;7.4;8.3;9.1;10.3;11.8;14.3;21.6
1084;17;191;2004;1649;1.5;19.4;22.2;0.111;0.25;0.21;0.595;3.351;4.8;5.9;6.6;7.4;8.3;9.2;10.3;11.8;14.3;21.5
1085;17;191;2005;1683;1.5;19.8;22.7;0.113;0.253;0.213;0.604;3.409;4.7;5.8;6.5;7.4;8.3;9.2;10.3;11.8;14.3;21.7
1086;17;191;2006;1717;1.5;20.5;23.4;0.109;0.249;0.205;0.584;3.354;4.7;5.9;6.7;7.4;8.3;9.2;10.3;11.8;14.3;21.4
1087;17;191;2007;1726;1.5;21.4;24.3;0.108;0.249;0.206;0.586;3.358;4.7;5.9;6.6;7.5;8.4;9.2;10.3;11.8;14.3;21.3
1088;17;191;2008;1744;1.5;22.3;25.4;0.112;0.253;0.209;0.594;3.435;4.6;5.8;6.6;7.4;8.3;9.2;10.3;11.8;14.3;21.5
1089;17;191;2009;1786;1.5;22.7;25.9;0.108;0.248;0.204;0.579;3.338;4.7;5.9;6.7;7.5;8.4;9.2;10.3;11.8;14.2;21.3
1090;17;191;2010;1816;1.6;22.8;25.8;0.111;0.248;0.201;0.573;3.337;4.7;6.0;6.7;7.5;8.4;9.2;10.3;11.7;14.1;21.4
1091;17;191;2011;1845;1.5;23.0;26.0;0.108;0.246;0.201;0.578;3.321;4.7;6.0;6.7;7.5;8.4;9.3;10.3;11.8;14.1;21.2
1092;17;191;2012;1873;1.5;23.5;26.4;0.109;0.247;0.202;0.577;3.343;4.6;6.0;6.7;7.5;8.4;9.3;10.4;11.8;14.1;21.2
1093;17;191;2013;1881;1.6;23.5;26.4;0.107;0.244;0.198;0.565;3.295;4.6;6.1;6.7;7.5;8.5;9.3;10.3;11.8;14.1;21.2
1094;17;191;2014;1910;1.6;23.9;27.2;0.12;0.25;0.197;0.559;3.335;4.7;6.0;6.7;7.4;8.3;9.2;10.1;11.6;13.9;22.0
1095;17;192;2000;321;2.1;11.0;12.3;0.086;0.219;0.191;0.509;2.954;4.4;6.7;7.3;7.9;8.5;9.7;10.8;11.9;13.5;19.3
1096;17;192;2001;317;2.0;11.6;13.0;0.084;0.217;0.193;0.508;2.929;4.2;6.8;7.4;7.9;8.5;9.8;11.0;12.0;13.4;19.0
1097;17;192;2002;313;2.0;12.2;13.7;0.081;0.215;0.191;0.501;2.875;4.4;6.8;7.4;7.9;8.5;9.8;10.9;11.9;13.5;18.9
1098;17;192;2003;322;2.0;12.3;13.9;0.085;0.219;0.192;0.52;2.954;4.4;6.7;7.4;7.9;8.5;9.6;11.0;12.0;13.5;19.1
1099;17;192;2004;326;2.0;12.4;13.8;0.087;0.218;0.194;0.525;3.015;4.0;6.7;7.5;8.0;8.6;9.7;11.1;12.2;13.6;18.6
1100;17;192;2005;323;2.0;12.4;13.8;0.085;0.219;0.196;0.542;3.001;4.0;6.7;7.4;8.0;8.5;9.6;11.2;12.3;13.7;18.5
1101;17;192;2006;320;1.9;12.5;14.3;0.088;0.222;0.195;0.553;3.056;4.0;6.7;7.5;8.0;8.5;9.4;11.1;12.3;13.7;18.8
1102;17;192;2007;299;1.9;12.9;14.8;0.089;0.219;0.19;0.537;2.957;4.2;6.8;7.5;8.0;8.4;9.2;11.0;12.1;13.6;19.1
1103;17;192;2008;288;1.9;13.1;14.9;0.091;0.22;0.185;0.533;3.055;3.8;6.9;7.6;8.1;8.5;9.3;10.9;12.3;13.7;18.8
1104;17;192;2009;297;1.8;13.3;15.0;0.091;0.221;0.182;0.514;3.082;3.7;6.9;7.7;8.1;8.6;9.3;11.0;12.2;13.8;18.8
1105;17;192;2010;316;1.8;13.3;15.2;0.087;0.217;0.177;0.517;2.993;4.0;6.9;7.7;8.1;8.6;9.2;10.7;12.2;13.8;18.9
1106;17;192;2011;333;1.8;13.5;15.1;0.092;0.217;0.174;0.508;3.039;3.7;6.9;7.8;8.3;8.7;9.4;10.8;12.3;13.8;18.4
1107;17;192;2012;352;1.8;13.5;15.1;0.082;0.21;0.164;0.498;2.958;3.9;6.9;7.9;8.4;8.8;9.3;10.7;12.3;13.8;18.0
1108;17;192;2013;368;1.8;13.8;15.4;0.089;0.215;0.173;0.512;3.022;3.7;6.9;7.7;8.3;8.8;9.4;10.9;12.3;13.8;18.1
1109;17;192;2014;394;1.9;14.2;15.7;0.092;0.214;0.167;0.501;3.067;3.3;7.0;7.9;8.5;8.8;9.4;10.9;12.4;13.8;17.9
1110;17;193;2000;273;2.1;11.0;12.0;0.075;0.209;0.187;0.499;2.852;4.3;6.8;7.5;8.0;8.7;9.9;11.1;12.1;13.5;18.1
1111;17;193;2001;267;2.1;11.7;12.7;0.073;0.205;0.188;0.495;2.81;4.2;6.8;7.6;8.1;8.7;10.1;11.3;12.1;13.4;17.7
1112;17;193;2002;261;2.1;12.4;13.5;0.072;0.204;0.187;0.487;2.783;4.3;6.9;7.6;8.1;8.7;10.1;11.2;12.0;13.4;17.7
1113;17;193;2003;269;2.1;12.4;13.7;0.077;0.211;0.191;0.516;2.882;4.3;6.7;7.5;8.0;8.7;9.9;11.2;12.2;13.5;18.2
1114;17;193;2004;276;2.1;12.5;13.7;0.084;0.215;0.198;0.528;2.992;3.9;6.7;7.5;8.1;8.7;10.0;11.3;12.3;13.6;17.9
1115;17;193;2005;274;2.1;12.4;13.6;0.08;0.214;0.202;0.552;2.982;3.9;6.7;7.5;8.1;8.6;9.9;11.5;12.4;13.8;17.7
1116;17;193;2006;266;2.0;12.6;14.1;0.081;0.214;0.202;0.557;2.984;3.9;6.7;7.5;8.1;8.6;9.7;11.4;12.5;13.8;17.8
1117;17;193;2007;242;2.0;12.8;14.6;0.076;0.208;0.196;0.542;2.836;4.2;6.9;7.6;8.1;8.6;9.6;11.4;12.4;13.7;17.7
1118;17;193;2008;226;2.0;13.2;14.7;0.08;0.212;0.193;0.545;2.974;3.7;6.8;7.7;8.2;8.7;9.6;11.4;12.5;13.8;17.6
1119;17;193;2009;232;1.9;13.3;14.8;0.088;0.218;0.188;0.521;3.131;3.3;6.8;7.7;8.3;8.8;9.7;11.4;12.5;13.8;17.8
1120;17;193;2010;245;1.9;13.4;15.1;0.084;0.214;0.181;0.524;2.997;3.7;6.9;7.7;8.2;8.7;9.4;11.2;12.4;13.8;18.0
1121;17;193;2011;256;2.0;13.5;15.0;0.093;0.218;0.181;0.519;3.133;3.2;6.9;7.8;8.4;8.7;9.5;11.2;12.6;13.9;17.7
1122;17;193;2012;269;1.9;13.5;14.9;0.083;0.211;0.172;0.514;3.049;3.5;6.7;7.9;8.4;8.9;9.4;11.2;12.6;13.9;17.4
1123;17;193;2013;285;1.9;13.7;15.2;0.092;0.216;0.178;0.52;3.103;3.3;6.9;7.8;8.4;8.8;9.5;11.3;12.5;13.9;17.7
1124;17;193;2014;299;2.0;14.1;15.6;0.092;0.214;0.176;0.51;3.127;3.0;6.9;7.9;8.5;8.8;9.5;11.3;12.6;13.8;17.4
1125;17;194;2000;48;1.6;11.3;14.1;0.129;0.264;0.229;0.647;3.336;5.3;6.0;6.4;7.0;7.4;8.5;9.6;11.9;14.4;23.3
1126;17;194;2001;51;1.5;11.3;14.4;0.13;0.266;0.227;0.642;3.431;4.6;6.4;6.6;7.0;7.7;8.3;10.0;11.7;14.6;23.1
1127;17;194;2002;52;1.5;11.9;14.9;0.12;0.258;0.211;0.609;3.277;5.1;6.4;6.6;7.2;7.6;8.3;9.5;11.5;14.5;23.3
1128;17;194;2003;53;1.5;12.1;15.1;0.118;0.253;0.206;0.542;3.237;4.9;6.6;6.7;7.2;7.7;8.6;9.8;11.1;14.1;23.1
1129;17;194;2004;50;1.5;12.2;14.5;0.102;0.234;0.168;0.461;3.107;4.7;6.8;7.4;7.6;8.3;8.5;9.8;11.3;13.9;21.7
1130;17;194;2005;49;1.5;12.3;15.0;0.107;0.237;0.176;0.493;3.099;5.0;6.6;7.3;7.7;7.9;8.6;9.6;11.1;13.9;22.2
1131;17;194;2006;54;1.4;12.5;15.3;0.117;0.25;0.178;0.496;3.346;4.5;6.5;7.3;7.7;7.8;8.5;9.3;11.3;14.0;23.0
1132;17;194;2007;57;1.4;13.0;15.9;0.137;0.259;0.182;0.513;3.399;4.5;6.5;7.0;7.5;7.8;8.4;9.5;11.3;13.8;23.8
1133;17;194;2008;63;1.4;12.9;15.6;0.122;0.244;0.163;0.451;3.283;4.3;6.8;7.4;7.8;8.1;8.7;9.2;11.3;13.9;22.5
1134;17;194;2009;65;1.4;13.1;15.9;0.098;0.226;0.161;0.463;2.917;5.5;6.8;7.3;7.8;8.1;8.4;9.5;11.1;14.1;21.5
1135;17;194;2010;71;1.4;13.1;15.5;0.096;0.225;0.166;0.414;2.971;5.2;6.7;7.4;7.9;8.0;8.8;9.6;11.0;14.0;21.2
1136;17;194;2011;78;1.4;13.4;15.5;0.086;0.212;0.156;0.439;2.752;5.3;7.1;7.5;7.9;8.3;8.9;9.8;11.2;13.7;20.3
1137;17;194;2012;84;1.5;13.6;15.5;0.078;0.203;0.138;0.394;2.689;5.3;7.1;7.6;8.2;8.6;9.0;9.6;11.1;13.8;19.7
1138;17;194;2013;83;1.5;14.3;16.2;0.077;0.21;0.157;0.489;2.771;5.0;7.0;7.4;8.1;8.6;9.0;10.0;11.7;13.9;19.4
1139;17;194;2014;95;1.5;14.4;16.1;0.091;0.212;0.146;0.442;2.904;4.2;7.2;7.7;8.2;8.8;9.2;9.8;11.7;13.8;19.3
