ID;KenmerkenVanPersonen;Perioden;Koopkrachtverandering_1;AandeelInDeBevolking_2;k_1977100_3;k_1980100_4;k_1985100_5;k_1990100_6;k_1995100_7;Sinds1977_8;Sinds1980_9;Sinds1985_10;Sinds1990_11;Sinds1995_12;Sinds1977_13;Sinds1980_14;Sinds1985_15;Sinds1990_16;Sinds1995_17
0;0;1978;2.7;100;102.7;100.4;112.6;102.0;101.2;2.7;;;;;2.7;;;;
1;0;1979;0.9;100;103.6;101.3;113.6;103.0;102.1;3.6;;;;;1.8;;;;
2;0;1980;-1.3;100;102.3;100.0;112.2;101.7;100.8;2.3;;;;;0.8;;;;
3;0;1981;-3.8;100;98.5;96.2;107.9;97.8;97.0;-1.5;-3.8;;;;-0.4;-3.8;;;
4;0;1982;-2.1;100;96.5;94.3;105.7;95.8;95.0;-3.5;-5.7;;;;-0.7;-2.9;;;
5;0;1983;-3.3;100;93.3;91.2;102.3;92.7;91.9;-6.7;-8.8;;;;-1.1;-3.0;;;
6;0;1984;-2.4;100;91.0;89.0;99.8;90.5;89.7;-9.0;-11.0;;;;-1.3;-2.9;;;
7;0;1985;0.2;100;91.2;89.1;100.0;90.6;89.9;-8.8;-10.9;;;;-1.1;-2.3;;;
8;0;1986;3.0;100;93.9;91.8;103.0;93.3;92.5;-6.1;-8.2;3.0;;;-0.7;-1.4;3.0;;
9;0;1987;1.8;100;95.6;93.5;104.8;95.0;94.2;-4.4;-6.5;4.8;;;-0.4;-1.0;2.4;;
10;0;1988;0.9;100;96.5;94.3;105.8;95.9;95.1;-3.5;-5.7;5.8;;;-0.3;-0.7;1.9;;
11;0;1989;1.4;100;97.8;95.6;107.2;97.2;96.4;-2.2;-4.4;7.2;;;-0.2;-0.5;1.8;;
12;0;1990;2.9;100;100.7;98.4;110.3;100.0;99.2;0.7;-1.6;10.3;;;0.0;-0.2;2.0;;
13;0;1991;0.0;100;100.7;98.4;110.3;100.0;99.2;0.7;-1.6;10.3;0.0;;0.0;-0.2;1.7;0.0;
14;0;1992;-0.2;100;100.4;98.1;110.1;99.8;99.0;0.4;-1.9;10.1;-0.2;;0.0;-0.2;1.4;-0.1;
15;0;1993;0.5;100;100.9;98.6;110.6;100.2;99.4;0.9;-1.4;10.6;0.2;;0.1;-0.1;1.3;0.1;
16;0;1994;-0.4;100;100.5;98.2;110.2;99.9;99.0;0.5;-1.8;10.2;-0.1;;0.0;-0.1;1.1;0.0;
17;0;1995;1.0;100;101.5;99.2;111.2;100.8;100.0;1.5;-0.8;11.2;0.8;;0.1;-0.1;1.1;0.2;
18;0;1996;0.9;100;102.4;100.0;112.2;101.7;100.9;2.4;0.0;12.2;1.7;0.9;0.1;0.0;1.1;0.3;0.9
19;0;1997;1.0;100;103.4;101.0;113.3;102.7;101.9;3.4;1.0;13.3;2.7;1.9;0.2;0.1;1.0;0.4;0.9
20;0;1998;1.4;100;104.9;102.5;115.0;104.2;103.3;4.9;2.5;15.0;4.2;3.3;0.2;0.1;1.1;0.5;1.1
21;0;1999;0.6;100;105.5;103.1;115.6;104.8;103.9;5.5;3.1;15.6;4.8;3.9;0.2;0.2;1.0;0.5;1.0
22;0;2000;0.9;100;106.4;103.9;116.6;105.7;104.8;6.4;3.9;16.6;5.7;4.8;0.3;0.2;1.0;0.6;0.9
23;0;2001;4.4;100;111.0;108.5;121.7;110.3;109.4;11.0;8.5;21.7;10.3;9.4;0.4;0.4;1.2;0.9;1.5
24;0;2002;0.6;100;111.6;109.1;122.4;110.9;110.0;11.6;9.1;22.4;10.9;10.0;0.4;0.4;1.2;0.9;1.4
25;102;1978;3.7;10;103.7;99.6;111.4;108.2;109.3;3.7;;;;;3.7;;;;
26;102;1979;1.2;10;104.9;100.8;112.8;109.5;110.6;4.9;;;;;2.4;;;;
27;102;1980;-0.8;10;104.1;100.0;111.9;108.7;109.8;4.1;;;;;1.4;;;;
28;102;1981;-3.0;10;101.0;97.0;108.5;105.4;106.4;1.0;-3.0;;;;0.2;-3.0;;;
29;102;1982;-1.9;10;99.1;95.1;106.5;103.4;104.4;-0.9;-4.9;;;;-0.2;-2.5;;;
30;102;1983;-2.6;10;96.5;92.7;103.7;100.7;101.7;-3.5;-7.3;;;;-0.6;-2.5;;;
31;102;1984;-2.6;10;94.0;90.3;101.0;98.1;99.1;-6.0;-9.7;;;;-0.9;-2.5;;;
32;102;1985;-1.0;10;93.1;89.4;100.0;97.1;98.1;-6.9;-10.6;;;;-0.9;-2.2;;;
33;102;1986;0.1;10;93.1;89.4;100.1;97.2;98.2;-6.9;-10.6;0.1;;;-0.8;-1.8;0.1;;
34;102;1987;1.3;10;94.3;90.6;101.3;98.4;99.4;-5.7;-9.4;1.3;;;-0.6;-1.4;0.7;;
35;102;1988;-0.6;10;93.8;90.0;100.7;97.9;98.8;-6.2;-10.0;0.7;;;-0.6;-1.3;0.2;;
36;102;1989;0.6;10;94.3;90.5;101.3;98.4;99.4;-5.7;-9.5;1.3;;;-0.5;-1.1;0.3;;
37;102;1990;1.6;10;95.8;92.0;102.9;100.0;101.0;-4.2;-8.0;2.9;;;-0.3;-0.8;0.6;;
38;102;1991;-0.1;10;95.7;91.9;102.8;99.9;100.9;-4.3;-8.1;2.8;-0.1;;-0.3;-0.8;0.5;-0.1;
39;102;1992;0.7;10;96.3;92.5;103.5;100.5;101.5;-3.7;-7.5;3.5;0.5;;-0.2;-0.6;0.5;0.3;
40;102;1993;0.2;10;96.5;92.7;103.7;100.7;101.7;-3.5;-7.3;3.7;0.7;;-0.2;-0.6;0.5;0.2;
41;102;1994;-1.6;10;95.0;91.2;102.1;99.1;100.1;-5.0;-8.8;2.1;-0.9;;-0.3;-0.7;0.2;-0.2;
42;102;1995;-0.1;10;94.9;91.1;101.9;99.0;100.0;-5.1;-8.9;1.9;-1.0;;-0.3;-0.6;0.2;-0.2;
43;102;1996;0.2;10;95.0;91.2;102.1;99.2;100.2;-5.0;-8.8;2.1;-0.8;0.2;-0.3;-0.6;0.2;-0.1;0.2
44;102;1997;1.3;10;96.2;92.4;103.4;100.5;101.4;-3.8;-7.6;3.4;0.5;1.4;-0.2;-0.5;0.3;0.1;0.7
45;102;1998;1.5;10;97.7;93.8;105.0;102.0;103.0;-2.3;-6.2;5.0;2.0;3.0;-0.1;-0.4;0.4;0.2;1.0
46;102;1999;0.5;10;98.2;94.3;105.5;102.5;103.5;-1.8;-5.7;5.5;2.5;3.5;-0.1;-0.3;0.4;0.3;0.9
47;102;2000;1.1;10;99.3;95.3;106.7;103.6;104.6;-0.7;-4.7;6.7;3.6;4.6;0.0;-0.2;0.4;0.4;0.9
48;102;2001;3.7;10;103.0;98.9;110.6;107.5;108.5;3.0;-1.1;10.6;7.5;8.5;0.1;-0.1;0.6;0.7;1.4
49;102;2002;0.8;10;103.8;99.7;111.5;108.3;109.4;3.8;-0.3;11.5;8.3;9.4;0.1;0.0;0.6;0.7;1.3
50;101;1978;3.5;25;103.5;99.4;110.0;103.4;103.0;3.5;;;;;3.5;;;;
51;101;1979;1.4;25;105.0;100.8;111.6;104.9;104.5;5.0;;;;;2.4;;;;
52;101;1980;-0.8;25;104.1;100.0;110.6;104.0;103.6;4.1;;;;;1.3;;;;
53;101;1981;-3.2;25;100.8;96.8;107.1;100.7;100.3;0.8;-3.2;;;;0.2;-3.2;;;
54;101;1982;-1.9;25;98.9;95.0;105.1;98.8;98.4;-1.1;-5.0;;;;-0.2;-2.5;;;
55;101;1983;-2.8;25;96.1;92.4;102.2;96.1;95.7;-3.9;-7.6;;;;-0.7;-2.6;;;
56;101;1984;-2.1;25;94.1;90.4;100.0;94.1;93.7;-5.9;-9.6;;;;-0.9;-2.5;;;
57;101;1985;0.0;25;94.1;90.4;100.0;94.0;93.7;-5.9;-9.6;;;;-0.8;-2.0;;;
58;101;1986;1.9;25;95.9;92.1;101.9;95.8;95.4;-4.1;-7.9;1.9;;;-0.5;-1.4;1.9;;
59;101;1987;1.5;25;97.3;93.5;103.5;97.3;96.9;-2.7;-6.5;3.5;;;-0.3;-1.0;1.7;;
60;101;1988;0.2;25;97.6;93.7;103.7;97.5;97.1;-2.4;-6.3;3.7;;;-0.2;-0.8;1.2;;
61;101;1989;1.0;25;98.5;94.7;104.7;98.5;98.1;-1.5;-5.3;4.7;;;-0.1;-0.6;1.2;;
62;101;1990;1.5;25;100.0;96.1;106.3;100.0;99.6;0.0;-3.9;6.3;;;0.0;-0.4;1.2;;
63;101;1991;0.1;25;100.1;96.2;106.4;100.1;99.7;0.1;-3.8;6.4;0.0;;0.0;-0.4;1.0;0.1;
64;101;1992;0.7;25;100.8;96.9;107.2;100.8;100.4;0.8;-3.1;7.2;0.8;;0.1;-0.3;1.0;0.4;
65;101;1993;0.2;25;101.1;97.1;107.4;101.0;100.6;1.1;-2.9;7.4;1.0;;0.1;-0.2;0.9;0.3;
66;101;1994;-1.1;25;100.0;96.0;106.2;99.9;99.5;0.0;-4.0;6.2;-0.1;;0.0;-0.3;0.7;0.0;
67;101;1995;0.5;25;100.4;96.5;106.8;100.4;100.0;0.4;-3.5;6.8;0.4;;0.0;-0.2;0.7;0.1;
68;101;1996;0.5;25;101.0;97.0;107.3;100.9;100.5;1.0;-3.0;7.3;0.9;0.5;0.1;-0.2;0.6;0.2;0.5
69;101;1997;1.3;25;102.3;98.3;108.7;102.3;101.9;2.3;-1.7;8.7;2.3;1.9;0.1;-0.1;0.7;0.3;0.9
70;101;1998;1.9;25;104.3;100.2;110.8;104.2;103.8;4.3;0.2;10.8;4.2;3.8;0.2;0.0;0.8;0.5;1.3
71;101;1999;0.6;25;104.9;100.8;111.5;104.8;104.4;4.9;0.8;11.5;4.8;4.4;0.2;0.0;0.8;0.5;1.1
72;101;2000;1.0;25;105.9;101.8;112.6;105.9;105.4;5.9;1.8;12.6;5.9;5.4;0.3;0.1;0.8;0.6;1.1
73;101;2001;3.8;25;109.9;105.6;116.8;109.8;109.4;9.9;5.6;16.8;9.8;9.4;0.4;0.3;1.0;0.9;1.5
74;101;2002;1.0;25;110.9;106.6;117.9;110.9;110.5;10.9;6.6;17.9;10.9;10.5;0.4;0.3;1.0;0.9;1.4
75;104;1978;2.7;25;102.7;100.4;112.2;100.6;99.6;2.7;;;;;2.7;;;;
76;104;1979;1.0;25;103.7;101.3;113.3;101.6;100.6;3.7;;;;;1.8;;;;
77;104;1980;-1.3;25;102.3;100.0;111.8;100.3;99.3;2.3;;;;;0.8;;;;
78;104;1981;-4.0;25;98.2;96.0;107.3;96.3;95.3;-1.8;-4.0;;;;-0.4;-4.0;;;
79;104;1982;-1.9;25;96.4;94.2;105.3;94.4;93.5;-3.6;-5.8;;;;-0.7;-3.0;;;
80;104;1983;-3.5;25;93.0;90.8;101.6;91.1;90.2;-7.0;-9.2;;;;-1.2;-3.2;;;
81;104;1984;-2.1;25;91.0;89.0;99.5;89.2;88.3;-9.0;-11.0;;;;-1.3;-2.9;;;
82;104;1985;0.5;25;91.5;89.4;100.0;89.7;88.8;-8.5;-10.6;;;;-1.1;-2.2;;;
83;104;1986;3.3;25;94.5;92.4;103.3;92.6;91.7;-5.5;-7.6;3.3;;;-0.6;-1.3;3.3;;
84;104;1987;2.0;25;96.4;94.2;105.3;94.5;93.5;-3.6;-5.8;5.3;;;-0.4;-0.9;2.6;;
85;104;1988;1.1;25;97.5;95.2;106.5;95.5;94.5;-2.5;-4.8;6.5;;;-0.2;-0.6;2.1;;
86;104;1989;1.6;25;99.0;96.7;108.2;97.0;96.0;-1.0;-3.3;8.2;;;-0.1;-0.4;2.0;;
87;104;1990;3.1;25;102.0;99.7;111.5;100.0;99.0;2.0;-0.3;11.5;;;0.2;0.0;2.2;;
88;104;1991;0.0;25;102.1;99.7;111.5;100.0;99.0;2.1;-0.3;11.5;0.0;;0.1;0.0;1.8;0.0;
89;104;1992;0.0;25;102.1;99.7;111.5;100.0;99.0;2.1;-0.3;11.5;0.0;;0.1;0.0;1.6;0.0;
90;104;1993;0.5;25;102.5;100.2;112.0;100.5;99.5;2.5;0.2;12.0;0.5;;0.2;0.0;1.4;0.2;
91;104;1994;-0.3;25;102.2;99.9;111.7;100.1;99.1;2.2;-0.1;11.7;0.1;;0.1;0.0;1.2;0.0;
92;104;1995;0.9;25;103.1;100.7;112.6;101.0;100.0;3.1;0.7;12.6;1.0;;0.2;0.0;1.2;0.2;
93;104;1996;0.9;25;104.1;101.7;113.7;102.0;100.9;4.1;1.7;13.7;2.0;0.9;0.2;0.1;1.2;0.3;0.9
94;104;1997;1.0;25;105.1;102.7;114.9;103.0;102.0;5.1;2.7;14.9;3.0;2.0;0.3;0.2;1.2;0.4;1.0
95;104;1998;1.6;25;106.8;104.4;116.7;104.7;103.6;6.8;4.4;16.7;4.7;3.6;0.3;0.2;1.2;0.6;1.2
96;104;1999;0.5;25;107.4;104.9;117.3;105.2;104.1;7.4;4.9;17.3;5.2;4.1;0.3;0.3;1.1;0.6;1.0
97;104;2000;0.9;25;108.3;105.9;118.4;106.2;105.1;8.3;5.9;18.4;6.2;5.1;0.3;0.3;1.1;0.6;1.0
98;104;2001;4.0;25;112.7;110.1;123.1;110.4;109.3;12.7;10.1;23.1;10.4;9.3;0.5;0.5;1.3;0.9;1.5
99;104;2002;0.7;25;113.5;110.9;124.0;111.2;110.1;13.5;10.9;24.0;11.2;10.1;0.5;0.5;1.3;0.9;1.4
100;105;1978;2.6;25;102.6;100.6;113.7;101.9;100.7;2.6;;;;;2.6;;;;
101;105;1979;0.8;25;103.4;101.4;114.6;102.7;101.5;3.4;;;;;1.7;;;;
102;105;1980;-1.4;25;102.0;100.0;113.1;101.3;100.1;2.0;;;;;0.7;;;;
103;105;1981;-4.0;25;97.9;96.0;108.5;97.3;96.1;-2.1;-4.0;;;;-0.5;-4.0;;;
104;105;1982;-2.2;25;95.7;93.8;106.1;95.1;94.0;-4.3;-6.2;;;;-0.9;-3.1;;;
105;105;1983;-3.5;25;92.4;90.6;102.4;91.8;90.7;-7.6;-9.4;;;;-1.3;-3.2;;;
106;105;1984;-2.6;25;89.9;88.2;99.7;89.4;88.3;-10.1;-11.8;;;;-1.5;-3.1;;;
107;105;1985;0.3;25;90.2;88.4;100.0;89.6;88.6;-9.8;-11.6;;;;-1.3;-2.4;;;
108;105;1986;3.2;25;93.1;91.3;103.2;92.5;91.4;-6.9;-8.7;3.2;;;-0.8;-1.5;3.2;;
109;105;1987;2.0;25;94.9;93.0;105.2;94.3;93.2;-5.1;-7.0;5.2;;;-0.5;-1.0;2.6;;
110;105;1988;1.1;25;95.9;94.0;106.3;95.3;94.1;-4.1;-6.0;6.3;;;-0.4;-0.8;2.1;;
111;105;1989;1.5;25;97.3;95.4;107.9;96.7;95.5;-2.7;-4.6;7.9;;;-0.2;-0.5;1.9;;
112;105;1990;3.4;25;100.6;98.7;111.6;100.0;98.8;0.6;-1.3;11.6;;;0.0;-0.1;2.2;;
113;105;1991;0.0;25;100.6;98.7;111.6;100.0;98.8;0.6;-1.3;11.6;0.0;;0.0;-0.1;1.8;0.0;
114;105;1992;-0.6;25;100.0;98.1;110.9;99.4;98.2;0.0;-1.9;10.9;-0.6;;0.0;-0.2;1.5;-0.3;
115;105;1993;0.7;25;100.8;98.8;111.7;100.2;99.0;0.8;-1.2;11.7;0.2;;0.0;-0.1;1.4;0.1;
116;105;1994;-0.1;25;100.7;98.7;111.6;100.0;98.8;0.7;-1.3;11.6;0.0;;0.0;-0.1;1.2;0.0;
117;105;1995;1.2;25;101.8;99.9;112.9;101.2;100.0;1.8;-0.1;12.9;1.2;;0.1;0.0;1.2;0.2;
118;105;1996;0.9;25;102.8;100.8;114.0;102.1;100.9;2.8;0.8;14.0;2.1;0.9;0.1;0.0;1.2;0.4;0.9
119;105;1997;1.0;25;103.8;101.8;115.1;103.2;101.9;3.8;1.8;15.1;3.2;1.9;0.2;0.1;1.2;0.4;1.0
120;105;1998;1.3;25;105.2;103.2;116.7;104.6;103.3;5.2;3.2;16.7;4.6;3.3;0.2;0.2;1.2;0.6;1.1
121;105;1999;0.6;25;105.8;103.8;117.3;105.2;103.9;5.8;3.8;17.3;5.2;3.9;0.3;0.2;1.1;0.6;1.0
122;105;2000;0.9;25;106.7;104.7;118.3;106.1;104.8;6.7;4.7;18.3;6.1;4.8;0.3;0.2;1.1;0.6;0.9
123;105;2001;4.4;25;111.4;109.3;123.6;110.8;109.4;11.4;9.3;23.6;10.8;9.4;0.5;0.4;1.3;0.9;1.5
124;105;2002;0.5;25;112.0;109.8;124.2;111.3;110.0;12.0;9.8;24.2;11.3;10.0;0.5;0.4;1.3;0.9;1.4
125;108;1978;2.1;10;102.1;101.7;114.0;102.4;103.4;2.1;;;;;2.1;;;;
126;108;1979;0.1;10;102.2;101.8;114.1;102.5;103.6;2.2;;;;;1.1;;;;
127;108;1980;-1.8;10;100.4;100.0;112.1;100.7;101.7;0.4;;;;;0.1;;;;
128;108;1981;-3.7;10;96.7;96.3;108.0;97.0;98.0;-3.3;-3.7;;;;-0.8;-3.7;;;
129;108;1982;-2.1;10;94.7;94.3;105.7;94.9;95.9;-5.3;-5.7;;;;-1.1;-2.9;;;
130;108;1983;-2.9;10;91.9;91.5;102.6;92.1;93.1;-8.1;-8.5;;;;-1.4;-2.9;;;
131;108;1984;-2.8;10;89.3;88.9;99.7;89.5;90.5;-10.7;-11.1;;;;-1.6;-2.9;;;
132;108;1985;0.3;10;89.6;89.2;100.0;89.8;90.8;-10.4;-10.8;;;;-1.4;-2.3;;;
133;108;1986;3.1;10;92.3;91.9;103.1;92.5;93.5;-7.7;-8.1;3.1;;;-0.9;-1.4;3.1;;
134;108;1987;2.0;10;94.2;93.8;105.1;94.4;95.4;-5.8;-6.2;5.1;;;-0.6;-0.9;2.5;;
135;108;1988;1.1;10;95.3;94.8;106.3;95.5;96.5;-4.7;-5.2;6.3;;;-0.4;-0.7;2.1;;
136;108;1989;0.9;10;96.1;95.7;107.3;96.3;97.4;-3.9;-4.3;7.3;;;-0.3;-0.5;1.8;;
137;108;1990;3.8;10;99.8;99.3;111.4;100.0;101.1;-0.2;-0.7;11.4;;;0.0;-0.1;2.2;;
138;108;1991;-0.4;10;99.4;99.0;111.0;99.6;100.7;-0.6;-1.0;11.0;-0.4;;0.0;-0.1;1.7;-0.4;
139;108;1992;-1.6;10;97.8;97.4;109.2;98.1;99.1;-2.2;-2.6;9.2;-1.9;;-0.1;-0.2;1.3;-1.0;
140;108;1993;0.4;10;98.2;97.8;109.6;98.4;99.5;-1.8;-2.2;9.6;-1.6;;-0.1;-0.2;1.2;-0.5;
141;108;1994;-0.4;10;97.8;97.3;109.1;98.0;99.0;-2.2;-2.7;9.1;-2.0;;-0.1;-0.2;1.0;-0.5;
142;108;1995;1.0;10;98.7;98.3;110.2;98.9;100.0;-1.3;-1.7;10.2;-1.1;;-0.1;-0.1;1.0;-0.2;
143;108;1996;1.0;10;99.7;99.3;111.3;100.0;101.0;-0.3;-0.7;11.3;0.0;1.0;0.0;0.0;1.0;0.0;1.0
144;108;1997;0.6;10;100.3;99.9;112.0;100.6;101.6;0.3;-0.1;12.0;0.6;1.6;0.0;0.0;0.9;0.1;0.8
145;108;1998;1.1;10;101.4;101.0;113.2;101.6;102.7;1.4;1.0;13.2;1.6;2.7;0.1;0.1;1.0;0.2;0.9
146;108;1999;0.5;10;101.9;101.4;113.7;102.1;103.2;1.9;1.4;13.7;2.1;3.2;0.1;0.1;0.9;0.2;0.8
147;108;2000;0.7;10;102.6;102.1;114.5;102.8;103.9;2.6;2.1;14.5;2.8;3.9;0.1;0.1;0.9;0.3;0.8
148;108;2001;5.5;10;108.2;107.7;120.8;108.4;109.6;8.2;7.7;20.8;8.4;9.6;0.3;0.4;1.2;0.7;1.5
149;108;2002;0.2;10;108.4;107.9;121.0;108.7;109.8;8.4;7.9;21.0;8.7;9.8;0.3;0.3;1.1;0.7;1.3
150;106;1978;2.3;25;102.3;101.2;114.6;102.5;102.4;2.3;;;;;2.3;;;;
151;106;1979;0.4;25;102.7;101.6;115.0;102.9;102.9;2.7;;;;;1.3;;;;
152;106;1980;-1.6;25;101.1;100.0;113.2;101.3;101.3;1.1;;;;;0.4;;;;
153;106;1981;-3.9;25;97.1;96.1;108.8;97.3;97.3;-2.9;-3.9;;;;-0.7;-3.9;;;
154;106;1982;-2.2;25;94.9;93.9;106.4;95.1;95.1;-5.1;-6.1;;;;-1.0;-3.1;;;
155;106;1983;-3.3;25;91.8;90.8;102.8;92.0;91.9;-8.2;-9.2;;;;-1.4;-3.2;;;
156;106;1984;-2.8;25;89.2;88.3;100.0;89.4;89.4;-10.8;-11.7;;;;-1.6;-3.1;;;
157;106;1985;0.0;25;89.3;88.3;100.0;89.4;89.4;-10.7;-11.7;;;;-1.4;-2.5;;;
158;106;1986;3.1;25;92.0;91.1;103.1;92.2;92.2;-8.0;-8.9;3.1;;;-0.9;-1.5;3.1;;
159;106;1987;2.1;25;94.0;93.0;105.3;94.1;94.1;-6.0;-7.0;5.3;;;-0.6;-1.0;2.6;;
160;106;1988;1.2;25;95.1;94.1;106.5;95.3;95.2;-4.9;-5.9;6.5;;;-0.5;-0.8;2.1;;
161;106;1989;1.3;25;96.3;95.3;107.9;96.5;96.5;-3.7;-4.7;7.9;;;-0.3;-0.5;1.9;;
162;106;1990;3.6;25;99.8;98.7;111.8;100.0;100.0;-0.2;-1.3;11.8;;;0.0;-0.1;2.3;;
163;106;1991;-0.2;25;99.6;98.6;111.6;99.8;99.8;-0.4;-1.4;11.6;-0.2;;0.0;-0.1;1.9;-0.2;
164;106;1992;-1.2;25;98.4;97.4;110.2;98.6;98.6;-1.6;-2.6;10.2;-1.4;;-0.1;-0.2;1.4;-0.7;
165;106;1993;0.6;25;98.9;97.9;110.9;99.1;99.1;-1.1;-2.1;10.9;-0.9;;-0.1;-0.2;1.3;-0.3;
166;106;1994;-0.3;25;98.7;97.7;110.6;98.9;98.9;-1.3;-2.3;10.6;-1.1;;-0.1;-0.2;1.1;-0.3;
167;106;1995;1.1;25;99.8;98.8;111.8;100.0;100.0;-0.2;-1.2;11.8;0.0;;0.0;-0.1;1.1;0.0;
168;106;1996;1.0;25;100.8;99.8;113.0;101.0;101.0;0.8;-0.2;13.0;1.0;1.0;0.0;0.0;1.1;0.2;1.0
169;106;1997;0.8;25;101.6;100.5;113.8;101.8;101.8;1.6;0.5;13.8;1.8;1.8;0.1;0.0;1.1;0.3;0.9
170;106;1998;1.2;25;102.8;101.7;115.2;103.0;103.0;2.8;1.7;15.2;3.0;3.0;0.1;0.1;1.1;0.4;1.0
171;106;1999;0.5;25;103.4;102.3;115.8;103.6;103.6;3.4;2.3;15.8;3.6;3.6;0.2;0.1;1.1;0.4;0.9
172;106;2000;0.8;25;104.1;103.0;116.7;104.3;104.3;4.1;3.0;16.7;4.3;4.3;0.2;0.1;1.0;0.4;0.9
173;106;2001;5.0;25;109.4;108.2;122.5;109.6;109.6;9.4;8.2;22.5;9.6;9.6;0.4;0.4;1.3;0.8;1.5
174;106;2002;0.3;25;109.7;108.5;122.9;109.9;109.9;9.7;8.5;22.9;9.9;9.9;0.4;0.4;1.2;0.8;1.4
175;201;1978;2.5;80;102.5;100.8;112.8;100.1;99.1;2.5;;;;;2.5;;;;
176;201;1979;0.7;80;103.2;101.5;113.6;100.8;99.8;3.2;;;;;1.6;;;;
177;201;1980;-1.5;80;101.7;100.0;111.9;99.3;98.3;1.7;;;;;0.6;;;;
178;201;1981;-4.1;79;97.6;96.0;107.4;95.2;94.3;-2.4;-4.1;;;;-0.6;-4.1;;;
179;201;1982;-2.0;77;95.6;94.0;105.3;93.3;92.4;-4.4;-6.0;;;;-0.9;-3.0;;;
180;201;1983;-3.6;76;92.1;90.6;101.4;89.9;89.1;-7.9;-9.4;;;;-1.4;-3.2;;;
181;201;1984;-2.2;75;90.1;88.7;99.2;88.0;87.1;-9.9;-11.3;;;;-1.5;-3.0;;;
182;201;1985;0.8;72;90.8;89.3;100.0;88.7;87.8;-9.2;-10.7;;;;-1.2;-2.2;;;
183;201;1986;3.6;72;94.1;92.5;103.6;91.9;91.0;-5.9;-7.5;3.6;;;-0.7;-1.3;3.6;;
184;201;1987;2.2;71;96.2;94.6;105.9;93.9;93.0;-3.8;-5.4;5.9;;;-0.4;-0.8;2.9;;
185;201;1988;1.4;71;97.5;95.9;107.3;95.2;94.2;-2.5;-4.1;7.3;;;-0.2;-0.5;2.4;;
186;201;1989;1.6;74;99.1;97.5;109.1;96.7;95.8;-0.9;-2.5;9.1;;;-0.1;-0.3;2.2;;
187;201;1990;3.4;73;102.4;100.7;112.8;100.0;99.0;2.4;0.7;12.8;;;0.2;0.1;2.4;;
188;201;1991;0.0;72;102.4;100.7;112.7;100.0;99.0;2.4;0.7;12.7;0.0;;0.2;0.1;2.0;0.0;
189;201;1992;-0.7;72;101.7;100.0;111.9;99.3;98.3;1.7;0.0;11.9;-0.7;;0.1;0.0;1.6;-0.4;
190;201;1993;0.8;71;102.5;100.8;112.8;100.1;99.1;2.5;0.8;12.8;0.1;;0.2;0.1;1.5;0.0;
191;201;1994;-0.1;71;102.4;100.7;112.7;99.9;99.0;2.4;0.7;12.7;-0.1;;0.1;0.0;1.3;0.0;
192;201;1995;1.1;70;103.4;101.7;113.9;101.0;100.0;3.4;1.7;13.9;1.0;;0.2;0.1;1.3;0.2;
193;201;1996;1.0;71;104.4;102.7;115.0;102.0;101.0;4.4;2.7;15.0;2.0;1.0;0.2;0.2;1.3;0.3;1.0
194;201;1997;1.1;71;105.6;103.8;116.2;103.1;102.1;5.6;3.8;16.2;3.1;2.1;0.3;0.2;1.3;0.4;1.0
195;201;1998;1.3;72;106.9;105.1;117.7;104.4;103.3;6.9;5.1;17.7;4.4;3.3;0.3;0.3;1.3;0.5;1.1
196;201;1999;0.6;73;107.6;105.8;118.4;105.0;104.0;7.6;5.8;18.4;5.0;4.0;0.3;0.3;1.2;0.5;1.0
197;201;2000;0.9;74;108.6;106.8;119.5;106.0;105.0;8.6;6.8;19.5;6.0;5.0;0.4;0.3;1.2;0.6;1.0
198;201;2001;5.2;74;114.2;112.4;125.8;111.5;110.4;14.2;12.4;25.8;11.5;10.4;0.6;0.6;1.4;1.0;1.7
199;201;2002;0.5;74;114.8;112.9;126.4;112.1;111.0;14.8;12.9;26.4;12.1;11.0;0.6;0.6;1.4;1.0;1.5
200;204;1978;2.9;12;102.9;106.2;108.0;99.9;108.6;2.9;;;;;2.9;;;;
201;204;1979;-0.6;12;102.3;105.5;107.3;99.3;107.9;2.3;;;;;1.1;;;;
202;204;1980;-5.2;12;96.9;100.0;101.7;94.1;102.3;-3.1;;;;;-1.0;;;;
203;204;1981;-2.1;12;94.9;97.9;99.6;92.1;100.1;-5.1;-2.1;;;;-1.3;-2.1;;;
204;204;1982;0.3;12;95.2;98.2;99.9;92.4;100.4;-4.8;-1.8;;;;-1.0;-0.9;;;
205;204;1983;-0.1;12;95.1;98.1;99.8;92.3;100.4;-4.9;-1.9;;;;-0.8;-0.6;;;
206;204;1984;-1.0;12;94.2;97.2;98.9;91.4;99.4;-5.8;-2.8;;;;-0.8;-0.7;;;
207;204;1985;1.1;9;95.3;98.3;100.0;92.5;100.6;-4.7;-1.7;;;;-0.6;-0.3;;;
208;204;1986;0.5;9;95.8;98.8;100.5;93.0;101.1;-4.2;-1.2;0.5;;;-0.5;-0.2;0.5;;
209;204;1987;-0.2;9;95.6;98.6;100.3;92.8;100.9;-4.4;-1.4;0.3;;;-0.5;-0.2;0.2;;
210;204;1988;0.9;9;96.5;99.5;101.3;93.6;101.8;-3.5;-0.5;1.3;;;-0.3;-0.1;0.4;;
211;204;1989;6.4;9;102.6;105.9;107.7;99.6;108.3;2.6;5.9;7.7;;;0.2;0.6;1.9;;
