ID;BedrijfstakkenBranchesSBI2008;Perioden;BeloningVanWerknemers_1;BeloningSeizoengecorrigeerd_2;Lonen_3;LonenSeizoengecorrigeerd_4;SocialePremiesTLVWerkgevers_5;SocialePremiesSeizoengecorrigeerd_6;Loonkosten_7;BeloningVanWerknemers_8;Lonen_9;Loonkosten_10;BeloningPerArbeidsjaar_11;LonenPerArbeidsjaar_12;LoonkostenPerArbeidsjaar_13;BeloningPerGewerktUur_14;LonenPerGewerktUur_15;LoonkostenPerGewerktUur_16;BeloningPerArbeidsjaar_17;LonenPerArbeidsjaar_18;LoonkostenPerArbeidsjaar_19;BeloningPerGewerktUur_20;LonenPerGewerktUur_21;LoonkostenPerGewerktUur_22;Arbeidsjaren_23;GewerkteUren_24;Arbeidsjaren_25;GewerkteUren_26;Totaal_27;Mannen_28;Vrouwen_29;Totaal_30;Mannen_31;Vrouwen_32
596;G-I Handel, vervoer en horeca;1998 2e kwartaal;11075.0;9952.0;9127.0;8079.0;1948.0;1873.0;10902.0;6.2;0.2;5.8;8.7;7.2;8.5;20.3;16.7;20.0;2.9;-3.0;2.5;4.7;-1.2;4.3;1276;546;3.3;1.4;1745;1020;725;3.5;3.1;4.1
597;G-I Handel, vervoer en horeca;1998 3e kwartaal;9534.0;10135.0;7661.0;8205.0;1873.0;1930.0;9362.0;7.0;-0.1;6.5;7.4;5.9;7.2;19.4;15.6;19.0;3.7;-3.1;3.3;3.5;-3.3;3.1;1294;492;3.1;3.4;1769;1035;734;3.3;3.0;3.9
598;G-I Handel, vervoer en horeca;1998 4e kwartaal;10068.0;10310.0;8097.0;8340.0;1971.0;1970.0;9890.0;6.9;0.0;6.5;7.8;6.2;7.6;16.4;13.2;16.1;3.3;-3.5;2.8;2.7;-4.0;2.3;1296;613;3.5;4.1;1769;1036;733;3.7;3.4;4.2
599;G-I Handel, vervoer en horeca;1998;40180.0;;32569.0;;7611.0;;39489.0;6.5;0.0;6.1;31.4;25.5;30.9;18.0;14.6;17.7;3.2;-3.2;2.8;3.1;-3.2;2.7;1278;2234;3.2;3.3;1745;1021;724;3.5;3.1;4.0
600;G-I Handel, vervoer en horeca;1999 1e kwartaal;10278.0;10573.0;8279.0;8558.0;1999.0;2015.0;10092.0;8.2;7.8;8.1;7.9;6.4;7.8;17.0;13.7;16.7;3.7;3.3;3.6;4.1;3.7;4.0;1297;606;4.3;3.9;1780;1037;743;4.8;4.3;5.6
601;G-I Handel, vervoer en horeca;1999 2e kwartaal;11990.0;10766.0;9866.0;8724.0;2124.0;2042.0;11793.0;8.3;8.1;8.2;9.0;7.4;8.8;21.1;17.4;20.8;3.6;3.4;3.5;4.1;4.0;4.1;1334;568;4.5;4.0;1833;1066;767;5.0;4.5;5.8
602;G-I Handel, vervoer en horeca;1999 3e kwartaal;10307.0;10957.0;8269.0;8861.0;2038.0;2096.0;10112.0;8.1;8.0;8.0;7.6;6.1;7.5;20.3;16.3;19.9;3.4;3.3;3.3;4.6;4.4;4.5;1353;508;4.5;3.4;1860;1082;778;5.1;4.5;5.9
603;G-I Handel, vervoer en horeca;1999 4e kwartaal;10895.0;11174.0;8762.0;9033.0;2133.0;2141.0;10709.0;8.2;8.2;8.3;8.0;6.5;7.9;16.6;13.4;16.3;3.4;3.4;3.4;1.2;1.2;1.2;1357;655;4.7;7.0;1863;1085;778;5.3;4.7;6.1
604;G-I Handel, vervoer en horeca;1999;43470.0;;35176.0;;8294.0;;42706.0;8.2;8.0;8.2;32.6;26.3;32.0;18.6;15.0;18.3;3.5;3.4;3.5;3.4;3.2;3.3;1335;2338;4.5;4.7;1834;1068;766;5.1;4.5;5.8
605;G-I Handel, vervoer en horeca;2000 1e kwartaal;11105.0;11436.0;8891.0;9207.0;2214.0;2229.0;10911.0;8.0;7.4;8.1;8.3;6.7;8.2;17.3;13.9;17.0;5.0;4.4;5.1;2.1;1.5;2.1;1335;641;2.9;5.8;1844;1063;781;3.6;2.5;5.1
606;G-I Handel, vervoer en horeca;2000 2e kwartaal;12897.0;11568.0;10562.0;9328.0;2335.0;2240.0;12695.0;7.6;7.1;7.7;9.4;7.7;9.3;21.8;17.8;21.4;4.7;4.2;4.8;3.2;2.7;3.3;1370;592;2.7;4.2;1897;1091;805;3.5;2.3;5.0
607;G-I Handel, vervoer en horeca;2000 3e kwartaal;11091.0;11786.0;8853.0;9486.0;2238.0;2300.0;10895.0;7.6;7.0;7.7;8.0;6.4;7.9;21.8;17.4;21.4;5.0;4.4;5.1;7.6;7.1;7.8;1387;508;2.5;0.0;1919;1104;815;3.2;2.1;4.8
608;G-I Handel, vervoer en horeca;2000 4e kwartaal;11638.0;11941.0;9323.0;9608.0;2315.0;2333.0;11443.0;6.8;6.4;6.9;8.4;6.7;8.3;18.4;14.7;18.1;4.7;4.3;4.8;10.6;10.2;10.6;1384;633;2.0;-3.4;1913;1102;811;2.7;1.6;4.3
609;G-I Handel, vervoer en horeca;2000;46731.0;;37629.0;;9102.0;;45944.0;7.5;7.0;7.6;34.1;27.5;33.6;19.7;15.8;19.3;4.9;4.3;4.9;5.8;5.3;5.9;1369;2375;2.5;1.6;1893;1090;803;3.2;2.1;4.8
610;G-I Handel, vervoer en horeca;2001 1e kwartaal;11656.0;12042.0;9416.0;9789.0;2240.0;2253.0;11452.0;5.0;5.9;5.0;8.6;6.9;8.4;18.2;14.7;17.9;3.0;3.9;3.0;5.1;6.1;5.1;1361;640;1.9;-0.1;1888;1086;802;2.4;2.2;2.6
611;G-I Handel, vervoer en horeca;2001 2e kwartaal;13505.0;12075.0;11204.0;9870.0;2301.0;2205.0;13291.0;4.8;6.1;4.8;9.8;8.1;9.6;22.9;19.0;22.6;4.1;5.4;4.1;5.3;6.6;5.2;1379;589;0.7;-0.5;1928;1107;822;1.7;1.4;2.0
612;G-I Handel, vervoer en horeca;2001 3e kwartaal;11575.0;12296.0;9363.0;10029.0;2212.0;2266.0;11358.0;4.4;5.8;4.3;8.3;6.8;8.2;22.2;18.0;21.8;4.3;5.8;4.2;1.8;3.2;1.7;1388;521;0.1;2.5;1946;1115;831;1.4;1.0;1.9
613;G-I Handel, vervoer en horeca;2001 4e kwartaal;12070.0;12393.0;9796.0;10091.0;2274.0;2302.0;11866.0;3.7;5.0;3.6;8.8;7.1;8.6;18.5;15.0;18.2;4.1;5.4;4.1;0.5;1.9;0.5;1379;653;-0.4;3.1;1933;1108;825;1.0;0.5;1.7
614;G-I Handel, vervoer en horeca;2001;48806.0;;39779.0;;9027.0;;47967.0;4.5;5.7;4.4;35.5;28.9;34.8;20.3;16.6;20.0;3.9;5.1;3.8;3.2;4.5;3.2;1377;2403;0.6;1.2;1924;1104;820;1.6;1.3;2.1
615;G-I Handel, vervoer en horeca;2002 1e kwartaal;12082.0;12543.0;9698.0;10138.0;2384.0;2406.0;11862.0;3.7;3.0;3.6;8.9;7.1;8.7;19.1;15.4;18.8;3.9;3.2;3.8;5.2;4.5;5.1;1358;631;-0.2;-1.4;1912;1097;815;1.3;1.0;1.6
616;G-I Handel, vervoer en horeca;2002 2e kwartaal;14153.0;12602.0;11615.0;10183.0;2538.0;2419.0;13927.0;4.7;3.6;4.7;10.3;8.5;10.1;24.3;19.9;23.9;5.3;4.2;5.2;5.8;4.7;5.8;1372;583;-0.5;-1.0;1946;1115;831;0.9;0.8;1.1
617;G-I Handel, vervoer en horeca;2002 3e kwartaal;11885.0;12637.0;9511.0;10202.0;2374.0;2435.0;11655.0;2.7;1.5;2.6;8.6;6.9;8.5;22.6;18.1;22.2;3.6;2.5;3.6;1.8;0.7;1.7;1375;525;-0.9;0.8;1952;1118;833;0.3;0.3;0.3
618;G-I Handel, vervoer en horeca;2002 4e kwartaal;12426.0;12764.0;10014.0;10315.0;2412.0;2449.0;12201.0;3.0;2.3;2.9;9.1;7.3;8.9;19.4;15.6;19.0;4.0;3.3;3.9;4.7;4.0;4.6;1365;642;-1.0;-1.6;1935;1110;824;0.1;0.2;-0.1
619;G-I Handel, vervoer en horeca;2002;50546.0;;40838.0;;9708.0;;49645.0;3.6;2.7;3.5;37.0;29.9;36.3;21.2;17.1;20.8;4.3;3.3;4.2;4.5;3.6;4.4;1367;2382;-0.7;-0.9;1936;1110;826;0.6;0.6;0.7
620;G-I Handel, vervoer en horeca;2003 1e kwartaal;12339.0;12884.0;9791.0;10286.0;2548.0;2598.0;12158.0;2.1;1.0;2.5;9.2;7.3;9.1;19.6;15.5;19.3;3.3;2.1;3.7;2.3;1.1;2.6;1342;630;-1.1;-0.1;1917;1099;817;0.3;0.2;0.3
621;G-I Handel, vervoer en horeca;2003 2e kwartaal;14652.0;12976.0;11883.0;10353.0;2769.0;2623.0;14473.0;3.5;2.3;3.9;10.8;8.8;10.7;25.4;20.6;25.1;5.0;3.7;5.4;4.7;3.4;5.1;1353;577;-1.4;-1.1;1943;1113;829;-0.2;-0.1;-0.2
622;G-I Handel, vervoer en horeca;2003 3e kwartaal;12315.0;13098.0;9709.0;10429.0;2606.0;2670.0;12144.0;3.6;2.1;4.2;9.1;7.2;9.0;23.6;18.6;23.3;5.3;3.8;5.9;4.4;2.9;5.0;1352;521;-1.7;-0.8;1943;1115;829;-0.4;-0.4;-0.6
623;G-I Handel, vervoer en horeca;2003 4e kwartaal;12752.0;13099.0;10114.0;10429.0;2638.0;2670.0;12581.0;2.6;1.0;3.1;9.5;7.6;9.4;20.4;16.2;20.1;4.9;3.2;5.4;5.4;3.8;5.9;1336;625;-2.1;-2.7;1914;1100;813;-1.1;-0.9;-1.3
624;G-I Handel, vervoer en horeca;2003;52058.0;;41497.0;;10561.0;;51356.0;3.0;1.6;3.4;38.7;30.8;38.2;22.1;17.6;21.8;4.6;3.2;5.1;4.2;2.8;4.7;1346;2354;-1.6;-1.2;1929;1107;822;-0.4;-0.3;-0.4
625;G-I Handel, vervoer en horeca;2004 1e kwartaal;12512.0;13138.0;9984.0;10534.0;2528.0;2604.0;12321.0;1.4;2.0;1.3;9.3;7.5;9.2;19.4;15.5;19.1;1.7;2.3;1.6;-0.8;-0.2;-0.9;1338;644;-0.3;2.2;1897;1095;802;-1.0;-0.4;-1.9
626;G-I Handel, vervoer en horeca;2004 2e kwartaal;14973.0;13199.0;12202.0;10576.0;2771.0;2623.0;14773.0;2.2;2.6;2.1;11.1;9.1;11.0;26.0;21.2;25.7;2.7;3.2;2.6;2.4;2.8;2.3;1346;576;-0.5;-0.2;1918;1105;812;-1.3;-0.7;-2.1
627;G-I Handel, vervoer en horeca;2004 3e kwartaal;12332.0;13147.0;9770.0;10529.0;2562.0;2618.0;12138.0;0.1;0.6;-0.1;9.2;7.3;9.0;23.4;18.6;23.1;0.7;1.1;0.5;-0.7;-0.3;-0.9;1344;526;-0.6;0.9;1918;1105;813;-1.3;-0.8;-1.9
628;G-I Handel, vervoer en horeca;2004 4e kwartaal;12838.0;13171.0;10237.0;10555.0;2601.0;2616.0;12643.0;0.7;1.2;0.5;9.7;7.7;9.5;20.0;15.9;19.7;1.2;1.8;1.1;-2.2;-1.7;-2.4;1329;644;-0.5;3.0;1887;1089;798;-1.4;-1.0;-1.9
629;G-I Handel, vervoer en horeca;2004;52655.0;;42193.0;;10462.0;;51875.0;1.1;1.7;1.0;39.3;31.5;38.7;22.0;17.7;21.7;1.6;2.1;1.5;-0.4;0.1;-0.5;1339;2390;-0.5;1.5;1905;1099;806;-1.3;-0.7;-1.9
630;G-I Handel, vervoer en horeca;2005 1e kwartaal;12461.0;13135.0;9998.0;10581.0;2463.0;2554.0;12308.0;-0.4;0.1;-0.1;9.4;7.6;9.3;19.9;16.0;19.7;1.0;1.6;1.3;2.8;3.3;3.1;1320;625;-1.4;-3.1;1883;1087;795;-0.8;-0.7;-0.8
631;G-I Handel, vervoer en horeca;2005 2e kwartaal;15015.0;13195.0;12298.0;10629.0;2717.0;2566.0;14859.0;0.3;0.8;0.6;11.3;9.2;11.2;26.0;21.3;25.8;1.5;2.0;1.8;0.2;0.7;0.5;1330;576;-1.2;0.1;1906;1093;813;-0.6;-1.2;0.1
632;G-I Handel, vervoer en horeca;2005 3e kwartaal;12382.0;13223.0;9876.0;10661.0;2506.0;2562.0;12221.0;0.5;1.1;0.7;9.3;7.4;9.2;23.8;19.0;23.5;1.7;2.4;1.9;1.5;2.2;1.8;1328;520;-1.2;-1.0;1902;1091;811;-0.8;-1.3;-0.2
633;G-I Handel, vervoer en horeca;2005 4e kwartaal;12881.0;13186.0;10353.0;10654.0;2528.0;2532.0;12732.0;0.3;1.1;0.7;9.8;7.9;9.7;20.8;16.7;20.6;1.4;2.2;1.7;4.3;5.1;4.7;1315;619;-1.1;-3.8;1871;1075;795;-0.9;-1.3;-0.3
634;G-I Handel, vervoer en horeca;2005;52739.0;;42525.0;;10214.0;;52120.0;0.2;0.8;0.5;39.9;32.1;39.4;22.5;18.2;22.3;1.4;2.0;1.7;2.3;2.9;2.6;1323;2340;-1.2;-2.1;1890;1087;804;-0.8;-1.1;-0.3
635;G-I Handel, vervoer en horeca;2006 1e kwartaal;12542.0;13239.0;10150.0;10766.0;2392.0;2474.0;12409.0;0.7;1.5;0.8;9.5;7.7;9.4;19.5;15.8;19.3;0.5;1.4;0.7;-2.3;-1.5;-2.2;1321;644;0.1;3.0;1881;1089;793;-0.1;0.1;-0.4
636;G-I Handel, vervoer en horeca;2006 2e kwartaal;15353.0;13480.0;12695.0;10967.0;2658.0;2513.0;15221.0;2.3;3.2;2.5;11.5;9.5;11.4;27.1;22.4;26.9;1.7;2.6;1.9;4.0;4.9;4.2;1338;567;0.6;-1.7;1910;1102;808;0.2;0.9;-0.7
637;G-I Handel, vervoer en horeca;2006 3e kwartaal;12679.0;13578.0;10230.0;11064.0;2449.0;2513.0;12545.0;2.3;3.5;2.6;9.4;7.6;9.3;24.2;19.6;24.0;0.7;1.9;1.0;1.8;3.0;2.1;1349;523;1.6;0.5;1928;1111;818;1.4;1.8;0.9
638;G-I Handel, vervoer en horeca;2006 4e kwartaal;13548.0;13826.0;10983.0;11262.0;2565.0;2564.0;13422.0;5.2;6.1;5.5;10.0;8.1;10.0;21.7;17.6;21.5;2.6;3.4;2.8;4.4;5.3;4.6;1349;624;2.6;0.8;1926;1109;817;2.9;3.1;2.7
639;G-I Handel, vervoer en horeca;2006;54122.0;;44058.0;;10064.0;;53597.0;2.6;3.6;2.9;40.4;32.9;40.0;23.0;18.7;22.7;1.4;2.4;1.6;1.9;2.9;2.1;1339;2358;1.2;0.7;1911;1103;809;1.1;1.5;0.6
640;G-I Handel, vervoer en horeca;2007 1e kwartaal;13287.0;14018.0;10742.0;11402.0;2545.0;2616.0;13152.0;5.9;5.8;6.0;9.9;8.0;9.8;20.4;16.5;20.2;3.8;3.7;3.9;4.9;4.8;5.0;1348;650;2.0;1.0;1929;1114;815;2.5;2.3;2.9
641;G-I Handel, vervoer en horeca;2007 2e kwartaal;16160.0;14194.0;13349.0;11544.0;2811.0;2650.0;16020.0;5.2;5.1;5.2;11.7;9.7;11.6;27.8;22.9;27.5;2.3;2.2;2.3;2.5;2.4;2.5;1376;582;2.8;2.6;1974;1138;836;3.4;3.2;3.5
642;G-I Handel, vervoer en horeca;2007 3e kwartaal;13463.0;14432.0;10850.0;11731.0;2613.0;2701.0;13327.0;6.2;6.1;6.3;9.7;7.8;9.6;24.9;20.1;24.6;3.1;3.0;3.2;2.7;2.6;2.8;1390;541;3.0;3.4;1999;1150;849;3.6;3.5;3.8
643;G-I Handel, vervoer en horeca;2007 4e kwartaal;14419.0;14685.0;11671.0;11935.0;2748.0;2750.0;14286.0;6.3;6.2;6.3;10.4;8.4;10.3;22.2;18.0;22.0;3.5;3.4;3.5;2.3;2.2;2.3;1386;649;2.7;3.9;1990;1145;845;3.4;3.3;3.5
644;G-I Handel, vervoer en horeca;2007;57329.0;;46612.0;;10717.0;;56785.0;5.9;5.8;5.9;41.7;33.9;41.3;23.7;19.2;23.5;3.2;3.1;3.2;3.1;3.0;3.1;1375;2421;2.7;2.7;1973;1137;836;3.2;3.1;3.4
645;G-I Handel, vervoer en horeca;2008 1e kwartaal;14068.0;14830.0;11304.0;11998.0;2764.0;2832.0;13930.0;5.9;5.3;5.9;10.2;8.2;10.1;21.5;17.3;21.3;3.3;2.7;3.3;5.0;4.4;5.0;1382;655;2.5;0.9;1979;1138;842;2.6;2.2;3.2
646;G-I Handel, vervoer en horeca;2008 2e kwartaal;17057.0;14984.0;14016.0;12133.0;3041.0;2851.0;16913.0;5.6;5.0;5.6;12.2;10.0;12.1;28.5;23.4;28.3;3.7;3.1;3.7;2.6;2.0;2.6;1400;599;1.8;2.9;2013;1156;857;2.0;1.6;2.5
647;G-I Handel, vervoer en horeca;2008 3e kwartaal;14121.0;15153.0;11308.0;12229.0;2813.0;2924.0;13980.0;4.8;4.2;4.9;10.0;8.0;9.9;25.5;20.4;25.2;3.6;3.0;3.6;2.3;1.7;2.4;1407;554;1.2;2.5;2028;1162;866;1.5;1.1;2.0
648;G-I Handel, vervoer en horeca;2008 4e kwartaal;14968.0;15247.0;12048.0;12316.0;2920.0;2931.0;14833.0;3.9;3.3;3.9;10.7;8.6;10.6;22.9;18.4;22.7;2.8;2.2;2.8;2.9;2.3;2.9;1400;655;1.1;0.9;2018;1157;862;1.4;1.0;2.0
649;G-I Handel, vervoer en horeca;2008;60214.0;;48676.0;;11538.0;;59656.0;5.0;4.4;5.1;43.1;34.8;42.7;24.5;19.8;24.2;3.4;2.8;3.4;3.3;2.7;3.3;1397;2463;1.6;1.7;2010;1153;857;1.9;1.5;2.4
650;G-I Handel, vervoer en horeca;2009 1e kwartaal;14448.0;15219.0;11652.0;12365.0;2796.0;2854.0;14290.0;2.7;3.0;2.6;10.5;8.5;10.4;22.2;17.9;21.9;2.9;3.3;2.8;3.3;3.6;3.1;1379;652;-0.2;-0.6;1987;1138;849;0.4;0.0;0.9
651;G-I Handel, vervoer en horeca;2009 2e kwartaal;17323.0;15216.0;14281.0;12378.0;3042.0;2839.0;17142.0;1.6;1.9;1.4;12.5;10.3;12.4;29.9;24.6;29.6;3.0;3.3;2.8;4.8;5.2;4.6;1381;580;-1.4;-3.1;2002;1146;856;-0.5;-0.8;-0.1
652;G-I Handel, vervoer en horeca;2009 3e kwartaal;14010.0;15042.0;11232.0;12149.0;2778.0;2893.0;13843.0;-0.8;-0.7;-1.0;10.2;8.2;10.1;25.8;20.6;25.4;1.8;1.8;1.6;1.1;1.2;0.9;1372;544;-2.5;-1.8;2000;1145;855;-1.4;-1.5;-1.3
653;G-I Handel, vervoer en horeca;2009 4e kwartaal;14680.0;14984.0;11850.0;12124.0;2830.0;2860.0;14514.0;-1.9;-1.6;-2.2;10.8;8.7;10.7;22.8;18.4;22.6;1.2;1.5;1.0;-0.2;0.1;-0.4;1357;643;-3.1;-1.8;1980;1136;844;-1.9;-1.8;-2.1
654;G-I Handel, vervoer en horeca;2009;60461.0;;49015.0;;11446.0;;59789.0;0.4;0.7;0.2;44.1;35.7;43.6;25.0;20.3;24.7;2.2;2.5;2.1;2.2;2.5;2.0;1372;2419;-1.8;-1.8;1992;1141;851;-0.9;-1.0;-0.6
655;G-I Handel, vervoer en horeca;2010 1e kwartaal;14272.0;15006.0;11509.0;12197.0;2763.0;2809.0;14098.0;-1.2;-1.2;-1.3;10.7;8.6;10.5;22.9;18.5;22.6;1.9;1.9;1.8;3.3;3.3;3.2;1336;623;-3.1;-4.4;1953;1112;841;-1.7;-2.2;-1.0
656;G-I Handel, vervoer en horeca;2010 2e kwartaal;17226.0;15114.0;14171.0;12272.0;3055.0;2842.0;17041.0;-0.6;-0.8;-0.6;12.7;10.4;12.5;30.7;25.2;30.3;1.0;0.8;1.0;2.6;2.4;2.6;1359;562;-1.6;-3.1;1991;1131;860;-0.5;-1.3;0.5
657;G-I Handel, vervoer en horeca;2010 3e kwartaal;14178.0;15218.0;11408.0;12336.0;2770.0;2882.0;14012.0;1.2;1.6;1.2;10.3;8.3;10.2;25.4;20.4;25.1;0.7;1.0;0.7;-1.4;-1.0;-1.4;1380;558;0.5;2.6;2005;1138;867;0.2;-0.7;1.4
658;G-I Handel, vervoer en horeca;2010 4e kwartaal;15048.0;15386.0;12182.0;12466.0;2866.0;2920.0;14882.0;2.5;2.8;2.5;11.1;9.0;10.9;23.1;18.7;22.9;2.2;2.5;2.2;1.3;1.6;1.3;1360;651;0.3;1.2;1994;1133;861;0.7;-0.3;2.0
659;G-I Handel, vervoer en horeca;2010;60724.0;;49270.0;;11454.0;;60033.0;0.4;0.5;0.4;44.7;36.3;44.2;25.4;20.6;25.1;1.4;1.5;1.4;1.5;1.6;1.4;1359;2394;-1.0;-1.0;1986;1129;857;-0.3;-1.1;0.7
660;G-I Handel, vervoer en horeca;2011 1e kwartaal;14791.0;15518.0;11860.0;12554.0;2931.0;2964.0;14643.0;3.6;3.1;3.9;11.0;8.8;10.9;23.1;18.5;22.9;3.0;2.4;3.2;0.9;0.3;1.1;1345;640;0.7;2.7;1990;1135;855;1.9;2.0;1.8
661;G-I Handel, vervoer en horeca;2011 2e kwartaal;17832.0;15642.0;14621.0;12659.0;3211.0;2983.0;17673.0;3.5;3.2;3.7;13.0;10.6;12.9;30.6;25.1;30.3;2.5;2.1;2.7;-0.2;-0.5;0.0;1373;583;1.0;3.7;2034;1157;877;2.2;2.3;2.0
662;G-I Handel, vervoer en horeca;2011 3e kwartaal;14703.0;15776.0;11772.0;12736.0;2931.0;3040.0;14555.0;3.7;3.2;3.8;10.6;8.5;10.5;25.8;20.7;25.5;2.8;2.4;3.0;1.6;1.1;1.7;1391;570;0.8;2.1;2041;1160;881;1.8;1.9;1.6
663;G-I Handel, vervoer en horeca;2011 4e kwartaal;15480.0;15871.0;12485.0;12790.0;2995.0;3081.0;15343.0;2.9;2.5;3.1;11.3;9.1;11.2;24.2;19.5;24.0;2.3;1.9;2.5;4.7;4.3;4.9;1369;640;0.6;-1.7;2027;1153;874;1.6;1.8;1.5
664;G-I Handel, vervoer en horeca;2011;62806.0;;50738.0;;12068.0;;62214.0;3.4;3.0;3.6;45.9;37.0;45.4;25.8;20.9;25.6;2.6;2.2;2.8;1.8;1.4;2.0;1370;2432;0.8;1.6;2023;1151;872;1.9;2.0;1.7
665;G-I Handel, vervoer en horeca;2012 1e kwartaal;15265.0;15988.0;12132.0;12826.0;3133.0;3162.0;15133.0;3.2;2.3;3.4;11.3;9.0;11.2;23.4;18.6;23.2;2.8;1.9;3.0;1.3;0.4;1.4;1350;652;0.4;1.9;2008;1144;864;0.9;0.8;1.0
666;G-I Handel, vervoer en horeca;2012 2e kwartaal;18256.0;16022.0;14782.0;12793.0;3474.0;3229.0;18111.0;2.3;1.1;2.4;13.4;10.8;13.2;31.3;25.4;31.1;2.8;1.5;2.9;2.3;1.0;2.4;1367;583;-0.5;0.0;2040;1159;881;0.3;0.1;0.5
667;G-I Handel, vervoer en horeca;2012 3e kwartaal;14962.0;16046.0;11864.0;12836.0;3098.0;3210.0;14831.0;1.8;0.8;1.9;10.8;8.6;10.7;27.0;21.4;26.8;2.4;1.4;2.6;4.8;3.8;5.0;1382;553;-0.6;-2.9;2039;1156;883;-0.1;-0.3;0.2
668;G-I Handel, vervoer en horeca;2012 4e kwartaal;15699.0;16126.0;12505.0;12828.0;3194.0;3298.0;15564.0;1.4;0.2;1.4;11.6;9.3;11.5;25.4;20.2;25.2;2.7;1.5;2.8;4.8;3.6;4.9;1351;618;-1.3;-3.3;2020;1145;875;-0.3;-0.7;0.2
669;G-I Handel, vervoer en horeca;2012;64182.0;;51283.0;;12899.0;;63639.0;2.2;1.1;2.3;47.1;37.6;46.7;26.7;21.3;26.4;2.7;1.6;2.8;3.3;2.1;3.4;1363;2407;-0.5;-1.0;2027;1151;876;0.2;0.0;0.5
670;G-I Handel, vervoer en horeca;2013 1e kwartaal;15423.0;16136.0;12118.0;12788.0;3305.0;3348.0;15426.0;1.1;-0.1;2.0;11.6;9.1;11.6;24.6;19.3;24.6;2.3;1.1;3.2;5.0;3.8;5.9;1334;628;-1.2;-3.7;1989;1131;858;-1.0;-1.2;-0.6
671;G-I Handel, vervoer en horeca;2013 2e kwartaal;18390.0;16148.0;14819.0;12825.0;3571.0;3323.0;18275.0;0.7;0.3;0.9;13.6;11.0;13.5;31.6;25.5;31.4;2.0;1.5;2.2;1.1;0.6;1.3;1350;581;-1.2;-0.3;2016;1143;873;-1.2;-1.4;-0.9
672;G-I Handel, vervoer en horeca;2013 3e kwartaal;15065.0;16140.0;11840.0;12812.0;3225.0;3328.0;14960.0;0.7;-0.2;0.8;11.1;8.7;11.0;27.3;21.4;27.1;2.2;1.4;2.4;0.9;0.0;1.1;1361;552;-1.5;-0.2;2015;1140;875;-1.2;-1.4;-0.9
673;G-I Handel, vervoer en horeca;2013 4e kwartaal;15568.0;16021.0;12547.0;12899.0;3021.0;3122.0;15475.0;-0.8;0.3;-0.6;11.7;9.4;11.6;25.2;20.3;25.0;0.4;1.6;0.7;-0.8;0.3;-0.6;1334;618;-1.2;0.0;1998;1131;867;-1.1;-1.2;-0.9
674;G-I Handel, vervoer en horeca;2013;64446.0;;51324.0;;13122.0;;64136.0;0.4;0.1;0.8;47.9;38.2;47.7;27.1;21.6;27.0;1.7;1.4;2.1;1.6;1.2;1.9;1345;2379;-1.3;-1.1;2005;1136;868;-1.1;-1.3;-0.9
675;G-I Handel, vervoer en horeca;2014 1e kwartaal;15297.0;15981.0;12058.0;12689.0;3239.0;3292.0;15347.0;-0.8;-0.5;-0.5;11.7;9.2;11.7;24.5;19.3;24.6;0.8;1.1;1.1;-0.3;0.1;0.1;1313;624;-1.6;-0.6;1979;1120;859;-0.5;-1.0;0.1
676;G-I Handel, vervoer en horeca;2014 2e kwartaal;18365.0;16129.0;14778.0;12790.0;3587.0;3339.0;18289.0;-0.1;-0.3;0.1;13.7;11.0;13.6;31.8;25.6;31.7;0.6;0.5;0.8;0.5;0.4;0.7;1340;577;-0.8;-0.7;2018;1137;881;0.1;-0.5;0.9
677;G-I Handel, vervoer en horeca;2014 3e kwartaal;15171.0;16248.0;11929.0;12902.0;3242.0;3346.0;15096.0;0.7;0.7;0.9;11.2;8.8;11.1;27.2;21.4;27.0;1.2;1.2;1.4;-0.4;-0.4;-0.2;1355;558;-0.4;1.1;2025;1138;887;0.5;-0.2;1.3
678;G-I Handel, vervoer en horeca;2014 4e kwartaal;15930.0;16405.0;12597.0;12981.0;3333.0;3424.0;15865.0;2.4;0.4;2.6;11.9;9.4;11.9;25.7;20.3;25.6;2.1;0.2;2.3;2.1;0.2;2.3;1337;620;0.2;0.3;2021;1137;884;1.1;0.5;1.9
679;G-I Handel, vervoer en horeca;2014;64763.0;;51362.0;;13401.0;;64597.0;0.5;0.1;0.7;48.5;38.4;48.3;27.2;21.6;27.1;1.1;0.7;1.4;0.5;0.1;0.7;1336;2380;-0.6;0.0;2011;1133;878;0.3;-0.3;1.1
680;G-I Handel, vervoer en horeca;2015 1e kwartaal;15729.0;16407.0;12548.0;13164.0;3181.0;3244.0;15668.0;2.8;4.0;2.1;11.9;9.5;11.8;25.1;20.0;25.0;1.8;3.0;1.0;2.4;3.6;1.7;1327;627;1.0;0.4;2010;1133;877;1.6;1.1;2.1
681;G-I Handel, vervoer en horeca;2015 2e kwartaal;18752.0;16475.0;15240.0;13201.0;3512.0;3274.0;18682.0;2.1;3.1;2.2;13.8;11.2;13.8;32.4;26.3;32.3;0.9;1.9;0.9;1.9;2.9;2.0;1357;578;1.2;0.2;2055;1155;900;1.8;1.5;2.2
