ID;Betalingsplichtigen;Perioden;TotaalMilieuheffingen_1;AfvalstoffenheffingEnReinigingsrechten_2;GeluidsheffingBurgerluchtvaart_3;GrondwaterheffingEnNazorgheffing_4;RioolheffingEnRioolrechten_5;Waterverontreinigingsheffing_6;TotaalMilieubelastingen_7;TotaalBelastingenOpMilieugrondslag_8;Afvalstoffenbelasting_9;Brandstoffenbelasting_10;Energiebelasting_11;LeidingwaterEnGrondwaterbelasting_12;Verpakkingenbelasting_13;Vliegbelasting_14;TotaalBelastingenMBTMobiliteit_15;AccijnsOpBenzineEnOvMineraleOlien_16;BelastPersonenautoSEnMotorrijwielen_17;Motorrijtuigenbelasting_18;Mineralenheffingen_19;TotaalVerwijderingsbijdragen_20;Batterijen_21;ElektrischeApparaten_22;LandEnTuinbouwfolie_23;Papier_24;PersonenautoS_25
356;23 Aardolie- en steenkoolverwerkende ..;1998;5;1;;0.0;0.0;4.0;101;27;0.0;23;4.0;0.0;;;74;74;0;0.0;;;;;;;
357;23 Aardolie- en steenkoolverwerkende ..;1999;5;1;;0.0;0.0;4.0;99;27;0.0;19;8.0;0.0;;;72;72;0;0.0;;;;;;;
358;23 Aardolie- en steenkoolverwerkende ..;2000;5;1;;0.0;0.0;4.0;145;30;2.0;17;11.0;0.0;;;115;115;0;0.0;;;;;;;
359;23 Aardolie- en steenkoolverwerkende ..;2001;7;1;;1.0;1.0;4.0;149;23;0.0;17;6.0;0.0;;;126;126;0;0.0;;;;;;;
360;23 Aardolie- en steenkoolverwerkende ..;2002;9;2;;1.0;1.0;5.0;159;21;0.0;17;3.0;1.0;;;138;138;0;0.0;;;;;;;
361;23 Aardolie- en steenkoolverwerkende ..;2003;5;1;;0.0;1.0;3.0;216;23;1.0;18;4.0;0.0;;;193;192;1;0.0;;;;;;;
362;23 Aardolie- en steenkoolverwerkende ..;2004;5;1;;0.0;1.0;3.0;222;9;0.0;2;6.0;1.0;;;213;211;1;1.0;;;;;;;
363;23 Aardolie- en steenkoolverwerkende ..;2005;6;1;;1.0;1.0;3.0;138;13;1.0;0;12.0;0.0;;;125;122;1;2.0;;;;;;;
364;23 Aardolie- en steenkoolverwerkende ..;2006;7;1;;1.0;1.0;4.0;218;16;1.0;0;14.0;1.0;;;202;200;1;1.0;;;;;;;
365;23 Aardolie- en steenkoolverwerkende ..;2007;8;1;;1.0;3.0;3.0;220;12;0.0;0;12.0;0.0;;;208;206;1;1.0;;;;;;;
366;23 Aardolie- en steenkoolverwerkende ..;2008;8;1;;1.0;3.0;3.0;253;19;0.0;0;18.0;1.0;0.0;0.0;234;232;1;1.0;;;;;;;
367;23 Aardolie- en steenkoolverwerkende ..;2009;8;1;;1.0;4.0;3.0;300;38;0.0;0;38.0;0.0;0.0;0.0;262;259;0;3.0;;;;;;;
368;2410a Basischemie en vervaardiging ..;1987;26;9;;0.0;1.0;16.0;6;0;;0;;;;;6;4;0;2.0;;;;;;;
369;2410a Basischemie en vervaardiging ..;1988;24;5;;0.0;2.0;17.0;12;7;;7;;;;;5;4;0;1.0;;;;;;;
370;2410a Basischemie en vervaardiging ..;1989;25;6;;0.0;2.0;17.0;19;13;;13;;;;;6;4;0;2.0;;;;;;;
371;2410a Basischemie en vervaardiging ..;1990;23;4;;0.0;2.0;17.0;29;23;;23;;;;;6;4;0;2.0;;;;;;;
372;2410a Basischemie en vervaardiging ..;1991;23;6;;0.0;1.0;16.0;37;31;;31;;;;;5;3;0;2.0;;;;;;;
373;2410a Basischemie en vervaardiging ..;1992;26;7;;0.0;2.0;17.0;56;47;;47;;;;;9;6;0;3.0;;;;;;;
374;2410a Basischemie en vervaardiging ..;1993;31;12;;0.0;2.0;17.0;61;45;;45;;;;;15;11;0;4.0;;;;;;;
375;2410a Basischemie en vervaardiging ..;1994;21;8;;0.0;0.0;13.0;57;41;;41;;;;;16;11;1;4.0;;;;;;;
376;2410a Basischemie en vervaardiging ..;1995;24;7;;0.0;2.0;15.0;60;44;2.0;41;0.0;1.0;;;16;12;1;3.0;;;;;;;
377;2410a Basischemie en vervaardiging ..;1996;22;7;;0.0;2.0;13.0;74;58;2.0;37;18.0;1.0;;;16;12;1;3.0;;;;;;;
378;2410a Basischemie en vervaardiging ..;1997;18;4;;0.0;1.0;13.0;91;76;3.0;38;34.0;1.0;;;15;13;1;1.0;;;;;;;
379;2410a Basischemie en vervaardiging ..;1998;16;5;;0.0;0.0;11.0;90;74;2.0;36;34.0;2.0;;;16;14;1;1.0;;;;;;;
380;2410a Basischemie en vervaardiging ..;1999;18;8;;2.0;0.0;8.0;131;109;3.0;34;71.0;1.0;;;21;19;1;1.0;;;;;;;
381;2410a Basischemie en vervaardiging ..;2000;22;8;;3.0;0.0;11.0;135;106;4.0;39;60.0;3.0;;;29;27;1;1.0;;;;;;;
382;2410a Basischemie en vervaardiging ..;2001;19;8;;3.0;0.0;8.0;107;80;4.0;35;35.0;6.0;;;27;26;1;0.0;;;;;;;
383;2410a Basischemie en vervaardiging ..;2002;25;7;;4.0;4.0;10.0;95;64;4.0;30;26.0;4.0;;;31;30;1;0.0;;;;;;;
384;2410a Basischemie en vervaardiging ..;2003;18;6;;0.0;3.0;9.0;99;62;1.0;32;24.0;5.0;;;37;36;1;0.0;;;;;;;
385;2410a Basischemie en vervaardiging ..;2004;18;6;;0.0;4.0;8.0;89;52;2.0;4;42.0;4.0;;;37;34;1;2.0;;;;;;;
386;2410a Basischemie en vervaardiging ..;2005;17;5;;2.0;3.0;7.0;143;104;1.0;0;99.0;4.0;;;39;36;1;2.0;;;;;;;
387;2410a Basischemie en vervaardiging ..;2006;20;5;;1.0;7.0;7.0;169;129;2.0;0;124.0;3.0;;;40;37;1;2.0;;;;;;;
388;2410a Basischemie en vervaardiging ..;2007;22;7;;0.0;8.0;7.0;126;84;1.0;0;79.0;4.0;;;42;39;1;2.0;;;;;;;
389;2410a Basischemie en vervaardiging ..;2008;20;5;;0.0;8.0;7.0;263;118;1.0;0;109.0;4.0;4.0;0.0;145;141;1;3.0;;;;;;;
390;2410a Basischemie en vervaardiging ..;2009;19;3;;0.0;9.0;6.0;295;124;0.0;0;114.0;4.0;6.0;0.0;171;165;1;5.0;;;;;;;
391;2420a Chemische eindproductenindustrie;1987;21;8;;0.0;1.0;12.0;4;0;;0;;;;;4;3;0;1.0;;;;;;;
392;2420a Chemische eindproductenindustrie;1988;18;5;;0.0;1.0;12.0;3;0;;0;;;;;3;2;0;1.0;;;;;;;
393;2420a Chemische eindproductenindustrie;1989;17;4;;0.0;1.0;12.0;5;0;;0;;;;;5;3;0;2.0;;;;;;;
394;2420a Chemische eindproductenindustrie;1990;18;6;;0.0;1.0;11.0;4;0;;0;;;;;4;2;0;2.0;;;;;;;
395;2420a Chemische eindproductenindustrie;1991;17;6;;0.0;1.0;10.0;5;0;;0;;;;;5;2;0;3.0;;;;;;;
396;2420a Chemische eindproductenindustrie;1992;17;5;;0.0;1.0;11.0;9;1;;1;;;;;7;4;0;3.0;;;;;;;
397;2420a Chemische eindproductenindustrie;1993;24;10;;0.0;2.0;12.0;11;1;;1;;;;;9;5;0;4.0;;;;;;;
398;2420a Chemische eindproductenindustrie;1994;19;9;;0.0;1.0;9.0;11;1;;1;;;;;10;6;1;3.0;;;;;;;
399;2420a Chemische eindproductenindustrie;1995;19;8;;0.0;1.0;10.0;12;5;2.0;2;0.0;1.0;;;7;4;1;2.0;;;;;;;
400;2420a Chemische eindproductenindustrie;1996;18;6;;0.0;1.0;11.0;14;5;1.0;1;2.0;1.0;;;9;6;1;2.0;;;;;;;
401;2420a Chemische eindproductenindustrie;1997;16;4;;0.0;1.0;11.0;21;10;0.0;5;4.0;1.0;;;11;9;1;1.0;;;;;;;
402;2420a Chemische eindproductenindustrie;1998;16;5;;0.0;1.0;10.0;23;11;1.0;5;4.0;1.0;;;12;10;1;1.0;;;;;;;
403;2420a Chemische eindproductenindustrie;1999;22;5;;2.0;1.0;14.0;30;16;0.0;5;10.0;1.0;;;14;12;1;1.0;;;;;;;
404;2420a Chemische eindproductenindustrie;2000;22;6;;3.0;1.0;12.0;32;17;2.0;5;9.0;1.0;;;15;13;1;1.0;;;;;;;
405;2420a Chemische eindproductenindustrie;2001;21;5;;4.0;1.0;11.0;28;15;3.0;4;6.0;2.0;;;13;12;1;0.0;;;;;;;
406;2420a Chemische eindproductenindustrie;2002;32;8;;7.0;3.0;14.0;28;12;2.0;3;5.0;2.0;;;16;15;1;0.0;;;;;;;
407;2420a Chemische eindproductenindustrie;2003;24;6;;2.0;4.0;12.0;29;12;1.0;3;6.0;2.0;;;17;15;1;1.0;;;;;;;
408;2420a Chemische eindproductenindustrie;2004;23;6;;0.0;5.0;12.0;28;11;1.0;0;8.0;2.0;;;17;15;1;1.0;;;;;;;
409;2420a Chemische eindproductenindustrie;2005;26;7;;2.0;5.0;12.0;34;17;0.0;0;15.0;2.0;;;17;15;1;1.0;;;;;;;
410;2420a Chemische eindproductenindustrie;2006;27;7;;1.0;5.0;14.0;45;24;1.0;0;22.0;1.0;;;21;18;1;2.0;;;;;;;
411;2420a Chemische eindproductenindustrie;2007;16;6;;0.0;5.0;5.0;36;17;2.0;0;13.0;2.0;;;19;16;1;2.0;;;;;;;
412;2420a Chemische eindproductenindustrie;2008;18;8;;0.0;5.0;5.0;56;34;1.0;0;17.0;1.0;15.0;0.0;22;17;1;4.0;;;;;;;
413;2420a Chemische eindproductenindustrie;2009;18;8;;0.0;6.0;4.0;65;43;1.0;0;15.0;2.0;25.0;0.0;22;17;1;4.0;;;;;;;
414;25 VV producten van rubber en kunststof;1987;4;4;;0.0;0.0;0.0;3;0;;0;;;;;3;2;0;1.0;;;;;;;
415;25 VV producten van rubber en kunststof;1988;1;1;;0.0;0.0;0.0;4;0;;0;;;;;4;3;0;1.0;;;;;;;
416;25 VV producten van rubber en kunststof;1989;2;2;;0.0;0.0;0.0;2;0;;0;;;;;2;1;0;1.0;;;;;;;
417;25 VV producten van rubber en kunststof;1990;2;2;;0.0;0.0;0.0;5;0;;0;;;;;5;3;1;1.0;;;;;;;
418;25 VV producten van rubber en kunststof;1991;2;2;;0.0;0.0;0.0;6;1;;1;;;;;5;3;1;1.0;;;;;;;
419;25 VV producten van rubber en kunststof;1992;2;2;;0.0;0.0;0.0;5;0;;0;;;;;5;3;1;1.0;;;;;;;
420;25 VV producten van rubber en kunststof;1993;3;3;;0.0;0.0;0.0;6;0;;0;;;;;6;4;1;1.0;;;;;;;
421;25 VV producten van rubber en kunststof;1994;2;2;;0.0;0.0;0.0;9;0;;0;;;;;9;6;1;2.0;;;;;;;
422;25 VV producten van rubber en kunststof;1995;1;1;;0.0;0.0;0.0;9;2;1.0;0;0.0;1.0;;;7;5;1;1.0;;;;;;;
423;25 VV producten van rubber en kunststof;1996;1;1;;0.0;0.0;0.0;11;5;1.0;1;3.0;0.0;;;6;4;1;1.0;;;;;;;
424;25 VV producten van rubber en kunststof;1997;1;1;;0.0;0.0;0.0;12;6;0.0;0;6.0;0.0;;;6;4;1;1.0;;;;;;;
425;25 VV producten van rubber en kunststof;1998;1;1;;0.0;0.0;0.0;15;7;0.0;1;6.0;0.0;;;7;5;1;1.0;;;;;;;
426;25 VV producten van rubber en kunststof;1999;1;1;;0.0;0.0;0.0;15;10;1.0;0;9.0;0.0;;;5;3;1;1.0;;;;;;;
427;25 VV producten van rubber en kunststof;2000;1;1;;0.0;0.0;0.0;18;11;1.0;1;8.0;1.0;;;7;4;2;1.0;;;;;;;
428;25 VV producten van rubber en kunststof;2001;2;1;;1.0;0.0;0.0;18;11;0.0;1;10.0;0.0;;;7;4;2;1.0;;;;;;;
429;25 VV producten van rubber en kunststof;2002;4;1;;1.0;1.0;1.0;14;9;1.0;1;7.0;0.0;;;6;4;2;0.0;;;;;;;
430;25 VV producten van rubber en kunststof;2003;3;1;;0.0;1.0;1.0;15;7;0.0;1;5.0;1.0;;;8;5;2;1.0;;;;;;;
431;25 VV producten van rubber en kunststof;2004;3;1;;0.0;1.0;1.0;17;11;0.0;1;9.0;1.0;;;6;4;2;0.0;;;;;;;
432;25 VV producten van rubber en kunststof;2005;5;1;;1.0;2.0;1.0;25;18;1.0;0;16.0;1.0;;;7;4;2;1.0;;;;;;;
433;25 VV producten van rubber en kunststof;2006;6;2;;0.0;3.0;1.0;31;23;0.0;0;22.0;1.0;;;8;5;2;1.0;;;;;;;
434;25 VV producten van rubber en kunststof;2007;5;2;;0.0;2.0;1.0;23;13;0.0;0;13.0;0.0;;;10;7;2;1.0;;;;;;;
435;25 VV producten van rubber en kunststof;2008;5;2;;0.0;2.0;1.0;21;14;1.0;0;9.0;1.0;3.0;0.0;7;4;2;1.0;;;;;;;
436;25 VV producten van rubber en kunststof;2009;4;1;;0.0;2.0;1.0;21;14;0.0;0;9.0;0.0;5.0;0.0;7;5;1;1.0;;;;;;;
437;27 Basismetaalindustrie;1987;8;5;;0.0;0.0;3.0;3;0;;0;;;;;3;1;0;2.0;;;;;;;
438;27 Basismetaalindustrie;1988;6;3;;0.0;0.0;3.0;6;4;;4;;;;;2;0;0;2.0;;;;;;;
439;27 Basismetaalindustrie;1989;7;4;;0.0;0.0;3.0;14;10;;10;;;;;4;1;0;3.0;;;;;;;
440;27 Basismetaalindustrie;1990;8;5;;0.0;0.0;3.0;16;13;;13;;;;;3;0;0;3.0;;;;;;;
441;27 Basismetaalindustrie;1991;9;6;;0.0;0.0;3.0;25;21;;21;;;;;4;1;0;3.0;;;;;;;
442;27 Basismetaalindustrie;1992;9;6;;0.0;0.0;3.0;34;30;;30;;;;;4;2;0;2.0;;;;;;;
443;27 Basismetaalindustrie;1993;11;8;;0.0;0.0;3.0;32;27;;27;;;;;5;3;0;2.0;;;;;;;
444;27 Basismetaalindustrie;1994;9;6;;0.0;0.0;3.0;27;24;;24;;;;;3;1;0;2.0;;;;;;;
445;27 Basismetaalindustrie;1995;8;5;;0.0;0.0;3.0;29;25;0.0;24;0.0;1.0;;;4;2;0;2.0;;;;;;;
446;27 Basismetaalindustrie;1996;8;5;;0.0;0.0;3.0;36;34;1.0;26;6.0;1.0;;;2;0;0;2.0;;;;;;;
447;27 Basismetaalindustrie;1997;5;2;;0.0;0.0;3.0;47;46;0.0;34;11.0;1.0;;;0;0;0;0.0;;;;;;;
448;27 Basismetaalindustrie;1998;5;2;;0.0;0.0;3.0;48;47;1.0;33;12.0;1.0;;;0;0;0;0.0;;;;;;;
449;27 Basismetaalindustrie;1999;8;4;;0.0;0.0;4.0;51;49;0.0;28;20.0;1.0;;;1;1;0;0.0;;;;;;;
450;27 Basismetaalindustrie;2000;7;4;;0.0;0.0;3.0;51;49;1.0;26;20.0;2.0;;;2;1;1;0.0;;;;;;;
451;27 Basismetaalindustrie;2001;7;4;;0.0;1.0;2.0;52;49;0.0;25;22.0;2.0;;;3;2;1;0.0;;;;;;;
452;27 Basismetaalindustrie;2002;5;2;;0.0;2.0;1.0;29;26;1.0;6;16.0;3.0;;;3;2;1;0.0;;;;;;;
453;27 Basismetaalindustrie;2003;10;5;;0.0;3.0;2.0;24;21;0.0;5;14.0;2.0;;;3;2;1;0.0;;;;;;;
454;27 Basismetaalindustrie;2004;11;5;;0.0;3.0;3.0;30;28;0.0;2;24.0;2.0;;;2;1;1;0.0;;;;;;;
455;27 Basismetaalindustrie;2005;11;6;;0.0;2.0;3.0;52;51;1.0;3;45.0;2.0;;;1;0;1;0.0;;;;;;;
456;27 Basismetaalindustrie;2006;14;6;;0.0;3.0;5.0;57;56;0.0;2;51.0;3.0;;;1;0;1;0.0;;;;;;;
457;27 Basismetaalindustrie;2007;9;5;;0.0;3.0;1.0;33;31;0.0;0;29.0;2.0;;;2;1;1;0.0;;;;;;;
458;27 Basismetaalindustrie;2008;12;8;;0.0;3.0;1.0;34;31;0.0;6;21.0;3.0;1.0;0.0;3;2;1;0.0;;;;;;;
459;27 Basismetaalindustrie;2009;10;6;;0.0;4.0;1.0;22;20;1.0;0;16.0;2.0;1.0;0.0;2;0;0;2.0;;;;;;;
460;28 VV producten van metaal (geen ..;1987;8;7;;0.0;0.0;1.0;10;0;;0;;;;;10;5;2;3.0;;;;;;;
461;28 VV producten van metaal (geen ..;1988;7;5;;0.0;0.0;2.0;12;1;;1;;;;;10;6;2;2.0;;;;;;;
462;28 VV producten van metaal (geen ..;1989;5;3;;0.0;0.0;2.0;9;0;;0;;;;;9;4;2;3.0;;;;;;;
463;28 VV producten van metaal (geen ..;1990;7;5;;0.0;0.0;2.0;15;0;;0;;;;;15;9;3;3.0;;;;;;;
464;28 VV producten van metaal (geen ..;1991;10;6;;0.0;1.0;3.0;13;0;;0;;;;;13;7;3;3.0;;;;;;;
465;28 VV producten van metaal (geen ..;1992;11;7;;0.0;1.0;3.0;15;0;;0;;;;;15;8;3;4.0;;;;;;;
466;28 VV producten van metaal (geen ..;1993;10;6;;0.0;1.0;3.0;18;0;;0;;;;;18;10;3;5.0;;;;;;;
467;28 VV producten van metaal (geen ..;1994;10;6;;0.0;1.0;3.0;22;1;;1;;;;;21;12;4;5.0;;;;;;;
468;28 VV producten van metaal (geen ..;1995;10;6;;0.0;1.0;3.0;21;1;1.0;0;0.0;0.0;;;20;11;4;5.0;;;;;;;
469;28 VV producten van metaal (geen ..;1996;7;3;;0.0;1.0;3.0;20;3;0.0;0;3.0;0.0;;;17;7;5;5.0;;;;;;;
470;28 VV producten van metaal (geen ..;1997;5;1;;0.0;1.0;3.0;24;8;1.0;0;7.0;0.0;;;15;9;5;1.0;;;;;;;
471;28 VV producten van metaal (geen ..;1998;5;1;;0.0;1.0;3.0;26;8;1.0;0;7.0;0.0;;;17;9;6;2.0;;;;;;;
472;28 VV producten van metaal (geen ..;1999;6;2;;0.0;1.0;3.0;31;12;2.0;0;10.0;0.0;;;18;9;7;2.0;;;;;;;
473;28 VV producten van metaal (geen ..;2000;6;2;;0.0;1.0;3.0;34;12;1.0;1;9.0;1.0;;;22;12;8;2.0;;;;;;;
474;28 VV producten van metaal (geen ..;2001;6;2;;0.0;1.0;3.0;37;14;1.0;2;10.0;1.0;;;23;13;8;2.0;;;;;;;
475;28 VV producten van metaal (geen ..;2002;7;3;;0.0;1.0;3.0;35;12;0.0;2;9.0;1.0;;;23;13;7;3.0;;;;;;;
476;28 VV producten van metaal (geen ..;2003;9;3;;0.0;3.0;3.0;35;12;1.0;2;8.0;1.0;;;23;14;6;3.0;;;;;;;
477;28 VV producten van metaal (geen ..;2004;8;3;;0.0;2.0;3.0;38;13;0.0;0;11.0;2.0;;;25;13;7;5.0;;;;;;;
478;28 VV producten van metaal (geen ..;2005;8;3;;0.0;2.0;3.0;50;24;0.0;0;23.0;1.0;;;26;14;7;5.0;;;;;;;
479;28 VV producten van metaal (geen ..;2006;7;3;;0.0;2.0;2.0;56;29;0.0;0;28.0;1.0;;;27;14;8;5.0;;;;;;;
480;28 VV producten van metaal (geen ..;2007;11;5;;0.0;3.0;3.0;51;22;0.0;0;21.0;1.0;;;29;13;9;7.0;;;;;;;
481;28 VV producten van metaal (geen ..;2008;10;4;;0.0;3.0;3.0;60;25;0.0;0;22.0;1.0;2.0;0.0;35;17;8;10.0;;;;;;;
482;28 VV producten van metaal (geen ..;2009;8;2;;0.0;4.0;3.0;56;26;0.0;0;21.0;1.0;4.0;0.0;30;15;5;10.0;;;;;;;
483;29 VV machines en apparaten;1987;1;0;;0.0;0.0;1.0;9;0;;0;;;;;9;4;2;3.0;;;;;;;
484;29 VV machines en apparaten;1988;4;3;;0.0;0.0;1.0;11;0;;0;;;;;11;5;2;4.0;;;;;;;
485;29 VV machines en apparaten;1989;4;3;;0.0;0.0;1.0;13;0;;0;;;;;13;5;2;6.0;;;;;;;
486;29 VV machines en apparaten;1990;6;4;;0.0;1.0;1.0;14;1;;1;;;;;13;5;2;6.0;;;;;;;
487;29 VV machines en apparaten;1991;6;4;;0.0;1.0;1.0;14;0;;0;;;;;14;6;2;6.0;;;;;;;
488;29 VV machines en apparaten;1992;6;4;;0.0;1.0;1.0;18;1;;1;;;;;17;6;3;8.0;;;;;;;
489;29 VV machines en apparaten;1993;10;8;;0.0;1.0;1.0;16;0;;0;;;;;16;6;2;8.0;;;;;;;
490;29 VV machines en apparaten;1994;7;5;;0.0;1.0;1.0;18;0;;0;;;;;18;8;3;7.0;;;;;;;
491;29 VV machines en apparaten;1995;7;5;;0.0;1.0;1.0;21;3;1.0;1;0.0;1.0;;;18;8;3;7.0;;;;;;;
492;29 VV machines en apparaten;1996;8;6;;0.0;1.0;1.0;27;5;0.0;1;3.0;1.0;;;22;12;4;6.0;;;;;;;
493;29 VV machines en apparaten;1997;5;3;;0.0;1.0;1.0;26;7;0.0;1;5.0;1.0;;;19;13;4;2.0;;;;;;;
494;29 VV machines en apparaten;1998;5;3;;0.0;1.0;1.0;27;7;0.0;1;5.0;1.0;;;20;13;5;2.0;;;;;;;
495;29 VV machines en apparaten;1999;6;4;;0.0;1.0;1.0;32;11;0.0;1;9.0;1.0;;;21;12;6;3.0;;;;;;;
496;29 VV machines en apparaten;2000;6;4;;0.0;1.0;1.0;32;9;1.0;0;7.0;1.0;;;23;14;6;3.0;;;;;;;
497;29 VV machines en apparaten;2001;5;3;;0.0;1.0;1.0;31;10;1.0;0;8.0;1.0;;;21;13;6;2.0;;;;;;;
498;29 VV machines en apparaten;2002;8;3;;0.0;3.0;2.0;32;9;2.0;1;5.0;1.0;;;23;16;4;3.0;;;;;;;
499;29 VV machines en apparaten;2003;4;2;;0.0;1.0;1.0;34;8;0.0;1;5.0;2.0;;;26;17;5;4.0;;;;;;;
500;29 VV machines en apparaten;2004;6;3;;0.0;1.0;2.0;35;11;0.0;0;10.0;1.0;;;24;15;5;4.0;;;;;;;
501;29 VV machines en apparaten;2005;4;2;;0.0;1.0;1.0;40;17;0.0;0;15.0;2.0;;;23;14;5;4.0;;;;;;;
502;29 VV machines en apparaten;2006;5;2;;0.0;2.0;1.0;45;21;0.0;0;19.0;2.0;;;24;15;6;3.0;;;;;;;
503;29 VV machines en apparaten;2007;5;2;;0.0;2.0;1.0;45;18;0.0;0;17.0;1.0;;;27;16;7;4.0;;;;;;;
504;29 VV machines en apparaten;2008;6;3;;0.0;2.0;1.0;47;20;0.0;0;17.0;1.0;1.0;1.0;27;16;6;5.0;;;;;;;
505;29 VV machines en apparaten;2009;6;3;;0.0;2.0;1.0;42;17;0.0;0;15.0;1.0;1.0;0.0;25;15;4;6.0;;;;;;;
506;DL VV elektrische en optische ..;1987;8;7;;0.0;0.0;1.0;6;0;;0;;;;;6;5;0;1.0;;;;;;;
507;DL VV elektrische en optische ..;1988;3;2;;0.0;0.0;1.0;4;0;;0;;;;;4;4;0;0.0;;;;;;;
508;DL VV elektrische en optische ..;1989;4;3;;0.0;0.0;1.0;3;0;;0;;;;;3;3;0;0.0;;;;;;;
509;DL VV elektrische en optische ..;1990;4;3;;0.0;0.0;1.0;7;1;;1;;;;;5;4;0;1.0;;;;;;;
510;DL VV elektrische en optische ..;1991;6;5;;0.0;0.0;1.0;8;1;;1;;;;;6;5;0;1.0;;;;;;;
511;DL VV elektrische en optische ..;1992;6;5;;0.0;0.0;1.0;7;0;;0;;;;;7;4;1;2.0;;;;;;;
512;DL VV elektrische en optische ..;1993;6;5;;0.0;0.0;1.0;10;1;;1;;;;;9;6;1;2.0;;;;;;;
513;DL VV elektrische en optische ..;1994;5;4;;0.0;0.0;1.0;10;1;;1;;;;;9;5;1;3.0;;;;;;;
514;DL VV elektrische en optische ..;1995;9;6;;0.0;1.0;2.0;11;2;0.0;1;0.0;1.0;;;9;7;1;1.0;;;;;;;
515;DL VV elektrische en optische ..;1996;10;7;;0.0;1.0;2.0;15;5;1.0;0;3.0;1.0;;;11;7;1;3.0;;;;;;;
516;DL VV elektrische en optische ..;1997;7;4;;0.0;1.0;2.0;18;9;1.0;1;6.0;1.0;;;9;6;1;2.0;;;;;;;
517;DL VV elektrische en optische ..;1998;9;6;;0.0;1.0;2.0;14;6;0.0;0;5.0;1.0;;;8;6;1;1.0;;;;;;;
518;DL VV elektrische en optische ..;1999;9;7;;0.0;1.0;1.0;19;11;0.0;1;9.0;1.0;;;8;5;1;2.0;;;;;;;
519;DL VV elektrische en optische ..;2000;9;6;;0.0;1.0;2.0;22;12;1.0;2;8.0;1.0;;;10;7;1;2.0;;;;;;;
520;DL VV elektrische en optische ..;2001;5;3;;0.0;1.0;1.0;21;12;0.0;1;10.0;1.0;;;9;8;1;0.0;;;;;;;
521;DL VV elektrische en optische ..;2002;11;2;;0.0;4.0;5.0;18;9;0.0;0;8.0;1.0;;;9;7;1;1.0;;;;;;;
522;DL VV elektrische en optische ..;2003;11;2;;0.0;3.0;6.0;21;8;0.0;0;7.0;1.0;;;13;9;1;3.0;;;;;;;
523;DL VV elektrische en optische ..;2004;9;2;;0.0;3.0;4.0;22;12;0.0;0;11.0;1.0;;;10;8;1;1.0;;;;;;;
524;DL VV elektrische en optische ..;2005;8;2;;0.0;3.0;3.0;36;24;0.0;0;23.0;1.0;;;12;9;1;2.0;;;;;;;
525;DL VV elektrische en optische ..;2006;9;2;;0.0;4.0;3.0;39;27;1.0;0;25.0;1.0;;;12;9;1;2.0;;;;;;;
526;DL VV elektrische en optische ..;2007;9;2;;0.0;4.0;3.0;32;17;0.0;0;15.0;2.0;;;15;10;2;3.0;;;;;;;
527;DL VV elektrische en optische ..;2008;11;4;;0.0;4.0;3.0;35;22;0.0;0;16.0;2.0;4.0;0.0;13;8;1;4.0;;;;;;;
528;DL VV elektrische en optische ..;2009;10;3;;0.0;5.0;3.0;40;24;0.0;0;15.0;1.0;7.0;1.0;16;8;1;7.0;;;;;;;
529;DM Vervaardiging van transportmiddelen;1987;6;6;;0.0;0.0;0.0;10;0;;0;;;;;10;7;1;2.0;;;;;;;
530;DM Vervaardiging van transportmiddelen;1988;3;3;;0.0;0.0;0.0;9;0;;0;;;;;9;7;1;1.0;;;;;;;
531;DM Vervaardiging van transportmiddelen;1989;2;2;;0.0;0.0;0.0;10;0;;0;;;;;10;6;1;3.0;;;;;;;
532;DM Vervaardiging van transportmiddelen;1990;3;3;;0.0;0.0;0.0;9;0;;0;;;;;9;6;1;2.0;;;;;;;
533;DM Vervaardiging van transportmiddelen;1991;4;4;;0.0;0.0;0.0;10;0;;0;;;;;10;7;1;2.0;;;;;;;
534;DM Vervaardiging van transportmiddelen;1992;5;5;;0.0;0.0;0.0;9;0;;0;;;;;9;6;1;2.0;;;;;;;
535;DM Vervaardiging van transportmiddelen;1993;8;8;;0.0;0.0;0.0;11;1;;1;;;;;10;7;1;2.0;;;;;;;
536;DM Vervaardiging van transportmiddelen;1994;7;7;;0.0;0.0;0.0;11;0;;0;;;;;11;8;1;2.0;;;;;;;
537;DM Vervaardiging van transportmiddelen;1995;8;7;;0.0;0.0;1.0;11;1;1.0;0;0.0;0.0;;;10;7;1;2.0;;;;;;;
538;DM Vervaardiging van transportmiddelen;1996;1;1;;0.0;0.0;0.0;16;6;1.0;1;3.0;1.0;;;11;7;2;2.0;;;;;;;
539;DM Vervaardiging van transportmiddelen;1997;1;0;;0.0;0.0;1.0;12;4;0.0;0;4.0;0.0;;;8;5;2;1.0;;;;;;;
540;DM Vervaardiging van transportmiddelen;1998;2;1;;0.0;0.0;1.0;16;6;1.0;1;4.0;0.0;;;10;6;2;2.0;;;;;;;
541;DM Vervaardiging van transportmiddelen;1999;2;1;;0.0;0.0;1.0;15;8;0.0;0;8.0;0.0;;;6;3;2;1.0;;;;;;;
542;DM Vervaardiging van transportmiddelen;2000;2;1;;0.0;0.0;1.0;18;10;1.0;0;8.0;1.0;;;8;4;3;1.0;;;;;;;
