ID;Stratum;Weidevogelsoort;Perioden;Index_1;TrendGehelePeriode_2;TrendLaatste10Jaar_3
1180;Zeeklei-Noord;10110;2002;82;.                             ;.                             
1181;Zeeklei-Noord;10110;2003;68;.                             ;.                             
1182;Zeeklei-Noord;10110;2004;73;.                             ;.                             
1183;Zeeklei-Noord;10110;2005;65;Matige afname                 ;Matige afname                 
1184;Zeeklei-Noord;5320;1990;100;.                             ;.                             
1185;Zeeklei-Noord;5320;1991;99;.                             ;.                             
1186;Zeeklei-Noord;5320;1992;86;.                             ;.                             
1187;Zeeklei-Noord;5320;1993;84;.                             ;.                             
1188;Zeeklei-Noord;5320;1994;94;.                             ;.                             
1189;Zeeklei-Noord;5320;1995;86;.                             ;.                             
1190;Zeeklei-Noord;5320;1996;76;.                             ;.                             
1191;Zeeklei-Noord;5320;1997;83;.                             ;.                             
1192;Zeeklei-Noord;5320;1998;77;.                             ;.                             
1193;Zeeklei-Noord;5320;1999;86;.                             ;.                             
1194;Zeeklei-Noord;5320;2000;82;.                             ;.                             
1195;Zeeklei-Noord;5320;2001;79;.                             ;.                             
1196;Zeeklei-Noord;5320;2002;76;.                             ;.                             
1197;Zeeklei-Noord;5320;2003;75;.                             ;.                             
1198;Zeeklei-Noord;5320;2004;73;.                             ;.                             
1199;Zeeklei-Noord;5320;2005;69;Matige afname                 ;Matige afname                 
1200;Zeeklei-Noord;4930;1990;100;.                             ;.                             
1201;Zeeklei-Noord;4930;1991;97;.                             ;.                             
1202;Zeeklei-Noord;4930;1992;86;.                             ;.                             
1203;Zeeklei-Noord;4930;1993;96;.                             ;.                             
1204;Zeeklei-Noord;4930;1994;103;.                             ;.                             
1205;Zeeklei-Noord;4930;1995;95;.                             ;.                             
1206;Zeeklei-Noord;4930;1996;103;.                             ;.                             
1207;Zeeklei-Noord;4930;1997;101;.                             ;.                             
1208;Zeeklei-Noord;4930;1998;92;.                             ;.                             
1209;Zeeklei-Noord;4930;1999;99;.                             ;.                             
1210;Zeeklei-Noord;4930;2000;98;.                             ;.                             
1211;Zeeklei-Noord;4930;2001;95;.                             ;.                             
1212;Zeeklei-Noord;4930;2002;94;.                             ;.                             
1213;Zeeklei-Noord;4930;2003;103;.                             ;.                             
1214;Zeeklei-Noord;4930;2004;103;.                             ;.                             
1215;Zeeklei-Noord;4930;2005;97;Stabiel                       ;Stabiel                       
1216;Zeeklei-Noord;2030;1990;100;.                             ;.                             
1217;Zeeklei-Noord;2030;1991;85;.                             ;.                             
1218;Zeeklei-Noord;2030;1992;82;.                             ;.                             
1219;Zeeklei-Noord;2030;1993;91;.                             ;.                             
1220;Zeeklei-Noord;2030;1994;80;.                             ;.                             
1221;Zeeklei-Noord;2030;1995;82;.                             ;.                             
1222;Zeeklei-Noord;2030;1996;65;.                             ;.                             
1223;Zeeklei-Noord;2030;1997;75;.                             ;.                             
1224;Zeeklei-Noord;2030;1998;89;.                             ;.                             
1225;Zeeklei-Noord;2030;1999;76;.                             ;.                             
1226;Zeeklei-Noord;2030;2000;89;.                             ;.                             
1227;Zeeklei-Noord;2030;2001;83;.                             ;.                             
1228;Zeeklei-Noord;2030;2002;78;.                             ;.                             
1229;Zeeklei-Noord;2030;2003;74;.                             ;.                             
1230;Zeeklei-Noord;2030;2004;72;.                             ;.                             
1231;Zeeklei-Noord;2030;2005;72;Matige afname                 ;Stabiel                       
1232;Zeeklei-Noord;4500;1990;100;.                             ;.                             
1233;Zeeklei-Noord;4500;1991;91;.                             ;.                             
1234;Zeeklei-Noord;4500;1992;91;.                             ;.                             
1235;Zeeklei-Noord;4500;1993;87;.                             ;.                             
1236;Zeeklei-Noord;4500;1994;81;.                             ;.                             
1237;Zeeklei-Noord;4500;1995;88;.                             ;.                             
1238;Zeeklei-Noord;4500;1996;67;.                             ;.                             
1239;Zeeklei-Noord;4500;1997;55;.                             ;.                             
1240;Zeeklei-Noord;4500;1998;50;.                             ;.                             
1241;Zeeklei-Noord;4500;1999;49;.                             ;.                             
1242;Zeeklei-Noord;4500;2000;47;.                             ;.                             
1243;Zeeklei-Noord;4500;2001;48;.                             ;.                             
1244;Zeeklei-Noord;4500;2002;48;.                             ;.                             
1245;Zeeklei-Noord;4500;2003;44;.                             ;.                             
1246;Zeeklei-Noord;4500;2004;41;.                             ;.                             
1247;Zeeklei-Noord;4500;2005;40;Sterke afname                 ;Matige afname                 
1248;Zeeklei-Noord;1940;1990;100;.                             ;.                             
1249;Zeeklei-Noord;1940;1991;80;.                             ;.                             
1250;Zeeklei-Noord;1940;1992;79;.                             ;.                             
1251;Zeeklei-Noord;1940;1993;73;.                             ;.                             
1252;Zeeklei-Noord;1940;1994;77;.                             ;.                             
1253;Zeeklei-Noord;1940;1995;49;.                             ;.                             
1254;Zeeklei-Noord;1940;1996;42;.                             ;.                             
1255;Zeeklei-Noord;1940;1997;49;.                             ;.                             
1256;Zeeklei-Noord;1940;1998;62;.                             ;.                             
1257;Zeeklei-Noord;1940;1999;73;.                             ;.                             
1258;Zeeklei-Noord;1940;2000;68;.                             ;.                             
1259;Zeeklei-Noord;1940;2001;59;.                             ;.                             
1260;Zeeklei-Noord;1940;2002;52;.                             ;.                             
1261;Zeeklei-Noord;1940;2003;48;.                             ;.                             
1262;Zeeklei-Noord;1940;2004;45;.                             ;.                             
1263;Zeeklei-Noord;1940;2005;60;Matige afname                 ;Stabiel                       
1264;Zeeklei-Noord;5460;1990;100;.                             ;.                             
1265;Zeeklei-Noord;5460;1991;83;.                             ;.                             
1266;Zeeklei-Noord;5460;1992;91;.                             ;.                             
1267;Zeeklei-Noord;5460;1993;90;.                             ;.                             
1268;Zeeklei-Noord;5460;1994;100;.                             ;.                             
1269;Zeeklei-Noord;5460;1995;89;.                             ;.                             
1270;Zeeklei-Noord;5460;1996;97;.                             ;.                             
1271;Zeeklei-Noord;5460;1997;95;.                             ;.                             
1272;Zeeklei-Noord;5460;1998;101;.                             ;.                             
1273;Zeeklei-Noord;5460;1999;99;.                             ;.                             
1274;Zeeklei-Noord;5460;2000;102;.                             ;.                             
1275;Zeeklei-Noord;5460;2001;103;.                             ;.                             
1276;Zeeklei-Noord;5460;2002;105;.                             ;.                             
1277;Zeeklei-Noord;5460;2003;101;.                             ;.                             
1278;Zeeklei-Noord;5460;2004;99;.                             ;.                             
1279;Zeeklei-Noord;5460;2005;92;Matige toename                ;Stabiel                       
1280;Zeeklei-Noord;9760;1990;100;.                             ;.                             
1281;Zeeklei-Noord;9760;1991;86;.                             ;.                             
1282;Zeeklei-Noord;9760;1992;80;.                             ;.                             
1283;Zeeklei-Noord;9760;1993;85;.                             ;.                             
1284;Zeeklei-Noord;9760;1994;82;.                             ;.                             
1285;Zeeklei-Noord;9760;1995;68;.                             ;.                             
1286;Zeeklei-Noord;9760;1996;60;.                             ;.                             
1287;Zeeklei-Noord;9760;1997;63;.                             ;.                             
1288;Zeeklei-Noord;9760;1998;53;.                             ;.                             
1289;Zeeklei-Noord;9760;1999;45;.                             ;.                             
1290;Zeeklei-Noord;9760;2000;48;.                             ;.                             
1291;Zeeklei-Noord;9760;2001;44;.                             ;.                             
1292;Zeeklei-Noord;9760;2002;40;.                             ;.                             
1293;Zeeklei-Noord;9760;2003;30;.                             ;.                             
1294;Zeeklei-Noord;9760;2004;30;.                             ;.                             
1295;Zeeklei-Noord;9760;2005;28;Sterke afname                 ;Sterke afname                 
1296;Zeeklei-Zuid;10171;1990;100;.                             ;.                             
1297;Zeeklei-Zuid;10171;1991;65;.                             ;.                             
1298;Zeeklei-Zuid;10171;1992;73;.                             ;.                             
1299;Zeeklei-Zuid;10171;1993;76;.                             ;.                             
1300;Zeeklei-Zuid;10171;1994;80;.                             ;.                             
1301;Zeeklei-Zuid;10171;1995;90;.                             ;.                             
1302;Zeeklei-Zuid;10171;1996;88;.                             ;.                             
1303;Zeeklei-Zuid;10171;1997;68;.                             ;.                             
1304;Zeeklei-Zuid;10171;1998;96;.                             ;.                             
1305;Zeeklei-Zuid;10171;1999;69;.                             ;.                             
1306;Zeeklei-Zuid;10171;2000;78;.                             ;.                             
1307;Zeeklei-Zuid;10171;2001;57;.                             ;.                             
1308;Zeeklei-Zuid;10171;2002;42;.                             ;.                             
1309;Zeeklei-Zuid;10171;2003;33;.                             ;.                             
1310;Zeeklei-Zuid;10171;2004;45;.                             ;.                             
1311;Zeeklei-Zuid;10171;2005;20;Matige afname                 ;Sterke afname                 
1312;Zeeklei-Zuid;10110;1990;100;.                             ;.                             
1313;Zeeklei-Zuid;10110;1991;81;.                             ;.                             
1314;Zeeklei-Zuid;10110;1992;77;.                             ;.                             
1315;Zeeklei-Zuid;10110;1993;82;.                             ;.                             
1316;Zeeklei-Zuid;10110;1994;70;.                             ;.                             
1317;Zeeklei-Zuid;10110;1995;71;.                             ;.                             
1318;Zeeklei-Zuid;10110;1996;62;.                             ;.                             
1319;Zeeklei-Zuid;10110;1997;46;.                             ;.                             
1320;Zeeklei-Zuid;10110;1998;61;.                             ;.                             
1321;Zeeklei-Zuid;10110;1999;54;.                             ;.                             
1322;Zeeklei-Zuid;10110;2000;60;.                             ;.                             
1323;Zeeklei-Zuid;10110;2001;55;.                             ;.                             
1324;Zeeklei-Zuid;10110;2002;50;.                             ;.                             
1325;Zeeklei-Zuid;10110;2003;52;.                             ;.                             
1326;Zeeklei-Zuid;10110;2004;45;.                             ;.                             
1327;Zeeklei-Zuid;10110;2005;64;Matige afname                 ;Stabiel                       
1328;Zeeklei-Zuid;5320;1990;100;.                             ;.                             
1329;Zeeklei-Zuid;5320;1991;101;.                             ;.                             
1330;Zeeklei-Zuid;5320;1992;94;.                             ;.                             
1331;Zeeklei-Zuid;5320;1993;100;.                             ;.                             
1332;Zeeklei-Zuid;5320;1994;104;.                             ;.                             
1333;Zeeklei-Zuid;5320;1995;105;.                             ;.                             
1334;Zeeklei-Zuid;5320;1996;101;.                             ;.                             
1335;Zeeklei-Zuid;5320;1997;113;.                             ;.                             
1336;Zeeklei-Zuid;5320;1998;108;.                             ;.                             
1337;Zeeklei-Zuid;5320;1999;99;.                             ;.                             
1338;Zeeklei-Zuid;5320;2000;115;.                             ;.                             
1339;Zeeklei-Zuid;5320;2001;116;.                             ;.                             
1340;Zeeklei-Zuid;5320;2002;117;.                             ;.                             
1341;Zeeklei-Zuid;5320;2003;118;.                             ;.                             
1342;Zeeklei-Zuid;5320;2004;98;.                             ;.                             
1343;Zeeklei-Zuid;5320;2005;73;Stabiel                       ;Stabiel                       
1344;Zeeklei-Zuid;4930;1990;100;.                             ;.                             
1345;Zeeklei-Zuid;4930;1991;101;.                             ;.                             
1346;Zeeklei-Zuid;4930;1992;86;.                             ;.                             
1347;Zeeklei-Zuid;4930;1993;94;.                             ;.                             
1348;Zeeklei-Zuid;4930;1994;121;.                             ;.                             
1349;Zeeklei-Zuid;4930;1995;123;.                             ;.                             
1350;Zeeklei-Zuid;4930;1996;131;.                             ;.                             
1351;Zeeklei-Zuid;4930;1997;132;.                             ;.                             
1352;Zeeklei-Zuid;4930;1998;110;.                             ;.                             
1353;Zeeklei-Zuid;4930;1999;124;.                             ;.                             
1354;Zeeklei-Zuid;4930;2000;135;.                             ;.                             
1355;Zeeklei-Zuid;4930;2001;130;.                             ;.                             
1356;Zeeklei-Zuid;4930;2002;125;.                             ;.                             
1357;Zeeklei-Zuid;4930;2003;126;.                             ;.                             
1358;Zeeklei-Zuid;4930;2004;121;.                             ;.                             
1359;Zeeklei-Zuid;4930;2005;94;Matige toename                ;Matige afname                 
1360;Zeeklei-Zuid;2030;1990;100;.                             ;.                             
1361;Zeeklei-Zuid;2030;1991;103;.                             ;.                             
1362;Zeeklei-Zuid;2030;1992;98;.                             ;.                             
1363;Zeeklei-Zuid;2030;1993;127;.                             ;.                             
1364;Zeeklei-Zuid;2030;1994;135;.                             ;.                             
1365;Zeeklei-Zuid;2030;1995;130;.                             ;.                             
1366;Zeeklei-Zuid;2030;1996;123;.                             ;.                             
1367;Zeeklei-Zuid;2030;1997;168;.                             ;.                             
1368;Zeeklei-Zuid;2030;1998;140;.                             ;.                             
1369;Zeeklei-Zuid;2030;1999;162;.                             ;.                             
1370;Zeeklei-Zuid;2030;2000;176;.                             ;.                             
1371;Zeeklei-Zuid;2030;2001;168;.                             ;.                             
1372;Zeeklei-Zuid;2030;2002;163;.                             ;.                             
1373;Zeeklei-Zuid;2030;2003;158;.                             ;.                             
1374;Zeeklei-Zuid;2030;2004;139;.                             ;.                             
1375;Zeeklei-Zuid;2030;2005;251;Matige toename                ;Onzeker                       
1376;Zeeklei-Zuid;4500;1990;100;.                             ;.                             
1377;Zeeklei-Zuid;4500;1991;107;.                             ;.                             
1378;Zeeklei-Zuid;4500;1992;102;.                             ;.                             
1379;Zeeklei-Zuid;4500;1993;98;.                             ;.                             
1380;Zeeklei-Zuid;4500;1994;98;.                             ;.                             
1381;Zeeklei-Zuid;4500;1995;102;.                             ;.                             
1382;Zeeklei-Zuid;4500;1996;118;.                             ;.                             
1383;Zeeklei-Zuid;4500;1997;102;.                             ;.                             
1384;Zeeklei-Zuid;4500;1998;106;.                             ;.                             
1385;Zeeklei-Zuid;4500;1999;110;.                             ;.                             
1386;Zeeklei-Zuid;4500;2000;106;.                             ;.                             
1387;Zeeklei-Zuid;4500;2001;106;.                             ;.                             
1388;Zeeklei-Zuid;4500;2002;106;.                             ;.                             
1389;Zeeklei-Zuid;4500;2003;96;.                             ;.                             
1390;Zeeklei-Zuid;4500;2004;105;.                             ;.                             
1391;Zeeklei-Zuid;4500;2005;104;Stabiel                       ;Stabiel                       
1392;Zeeklei-Zuid;1940;1990;100;.                             ;.                             
1393;Zeeklei-Zuid;1940;1991;127;.                             ;.                             
1394;Zeeklei-Zuid;1940;1992;126;.                             ;.                             
1395;Zeeklei-Zuid;1940;1993;145;.                             ;.                             
1396;Zeeklei-Zuid;1940;1994;128;.                             ;.                             
1397;Zeeklei-Zuid;1940;1995;110;.                             ;.                             
1398;Zeeklei-Zuid;1940;1996;102;.                             ;.                             
1399;Zeeklei-Zuid;1940;1997;94;.                             ;.                             
1400;Zeeklei-Zuid;1940;1998;152;.                             ;.                             
1401;Zeeklei-Zuid;1940;1999;164;.                             ;.                             
1402;Zeeklei-Zuid;1940;2000;139;.                             ;.                             
1403;Zeeklei-Zuid;1940;2001;131;.                             ;.                             
1404;Zeeklei-Zuid;1940;2002;124;.                             ;.                             
1405;Zeeklei-Zuid;1940;2003;125;.                             ;.                             
1406;Zeeklei-Zuid;1940;2004;133;.                             ;.                             
1407;Zeeklei-Zuid;1940;2005;151;Stabiel                       ;Onzeker                       
1408;Zeeklei-Zuid;5460;1990;100;.                             ;.                             
1409;Zeeklei-Zuid;5460;1991;97;.                             ;.                             
1410;Zeeklei-Zuid;5460;1992;89;.                             ;.                             
1411;Zeeklei-Zuid;5460;1993;104;.                             ;.                             
1412;Zeeklei-Zuid;5460;1994;103;.                             ;.                             
1413;Zeeklei-Zuid;5460;1995;102;.                             ;.                             
1414;Zeeklei-Zuid;5460;1996;107;.                             ;.                             
1415;Zeeklei-Zuid;5460;1997;119;.                             ;.                             
1416;Zeeklei-Zuid;5460;1998;136;.                             ;.                             
1417;Zeeklei-Zuid;5460;1999;121;.                             ;.                             
1418;Zeeklei-Zuid;5460;2000;146;.                             ;.                             
1419;Zeeklei-Zuid;5460;2001;147;.                             ;.                             
1420;Zeeklei-Zuid;5460;2002;149;.                             ;.                             
1421;Zeeklei-Zuid;5460;2003;128;.                             ;.                             
1422;Zeeklei-Zuid;5460;2004;118;.                             ;.                             
1423;Zeeklei-Zuid;5460;2005;116;Matige toename                ;Stabiel                       
1424;Zeeklei-Zuid;9760;1990;100;.                             ;.                             
1425;Zeeklei-Zuid;9760;1991;101;.                             ;.                             
1426;Zeeklei-Zuid;9760;1992;95;.                             ;.                             
1427;Zeeklei-Zuid;9760;1993;98;.                             ;.                             
1428;Zeeklei-Zuid;9760;1994;91;.                             ;.                             
1429;Zeeklei-Zuid;9760;1995;90;.                             ;.                             
1430;Zeeklei-Zuid;9760;1996;72;.                             ;.                             
1431;Zeeklei-Zuid;9760;1997;85;.                             ;.                             
1432;Zeeklei-Zuid;9760;1998;80;.                             ;.                             
1433;Zeeklei-Zuid;9760;1999;72;.                             ;.                             
1434;Zeeklei-Zuid;9760;2000;73;.                             ;.                             
1435;Zeeklei-Zuid;9760;2001;64;.                             ;.                             
1436;Zeeklei-Zuid;9760;2002;57;.                             ;.                             
1437;Zeeklei-Zuid;9760;2003;43;.                             ;.                             
1438;Zeeklei-Zuid;9760;2004;34;.                             ;.                             
1439;Zeeklei-Zuid;9760;2005;31;Sterke afname                 ;Sterke afname                 
