ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;InvesteringenInVasteActiva_1
3873;A Landbouw, bosbouw en visserij;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2007;64.0
3874;A Landbouw, bosbouw en visserij;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2008;66.0
3875;A Landbouw, bosbouw en visserij;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2009;53.0
3876;A Landbouw, bosbouw en visserij;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2010;42.0
3877;A Landbouw, bosbouw en visserij;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2011;52.0
3878;A Landbouw, bosbouw en visserij;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2012;47.0
3879;A Landbouw, bosbouw en visserij;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2013;38.0
3880;A Landbouw, bosbouw en visserij;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2014;42.0
3881;A Landbouw, bosbouw en visserij;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2015;231.0
3882;A Landbouw, bosbouw en visserij;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2016;204.0
3883;A Landbouw, bosbouw en visserij;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2017;239.0
3884;A Landbouw, bosbouw en visserij;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2018;274.0
3885;A Landbouw, bosbouw en visserij;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2019;347.0
3886;A Landbouw, bosbouw en visserij;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2020;452.0
3887;A Landbouw, bosbouw en visserij;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2021;432.0
3888;A Landbouw, bosbouw en visserij;Zoetermeer (CP);1995;1.0
3889;A Landbouw, bosbouw en visserij;Zoetermeer (CP);1996;1.0
3890;A Landbouw, bosbouw en visserij;Zoetermeer (CP);1997;1.0
3891;A Landbouw, bosbouw en visserij;Zoetermeer (CP);1998;1.0
3892;A Landbouw, bosbouw en visserij;Zoetermeer (CP);1999;2.0
3893;A Landbouw, bosbouw en visserij;Zoetermeer (CP);2000;2.0
3894;A Landbouw, bosbouw en visserij;Zoetermeer (CP);2001;2.0
3895;A Landbouw, bosbouw en visserij;Zoetermeer (CP);2002;2.0
3896;A Landbouw, bosbouw en visserij;Zoetermeer (CP);2003;2.0
3897;A Landbouw, bosbouw en visserij;Zoetermeer (CP);2004;1.0
3898;A Landbouw, bosbouw en visserij;Zoetermeer (CP);2005;2.0
3899;A Landbouw, bosbouw en visserij;Zoetermeer (CP);2006;2.0
3900;A Landbouw, bosbouw en visserij;Zoetermeer (CP);2007;2.0
3901;A Landbouw, bosbouw en visserij;Zoetermeer (CP);2008;2.0
3902;A Landbouw, bosbouw en visserij;Zoetermeer (CP);2009;1.0
3903;A Landbouw, bosbouw en visserij;Zoetermeer (CP);2010;1.0
3904;A Landbouw, bosbouw en visserij;Zoetermeer (CP);2011;2.0
3905;A Landbouw, bosbouw en visserij;Zoetermeer (CP);2012;1.0
3906;A Landbouw, bosbouw en visserij;Zoetermeer (CP);2013;1.0
3907;A Landbouw, bosbouw en visserij;Zoetermeer (CP);2014;3.0
3908;A Landbouw, bosbouw en visserij;Zoetermeer (CP);2015;6.0
3909;A Landbouw, bosbouw en visserij;Zoetermeer (CP);2016;7.0
3910;A Landbouw, bosbouw en visserij;Zoetermeer (CP);2017;8.0
3911;A Landbouw, bosbouw en visserij;Zoetermeer (CP);2018;9.0
3912;A Landbouw, bosbouw en visserij;Zoetermeer (CP);2019;11.0
3913;A Landbouw, bosbouw en visserij;Zoetermeer (CP);2020;12.0
3914;A Landbouw, bosbouw en visserij;Zoetermeer (CP);2021;10.0
3915;A Landbouw, bosbouw en visserij;Rijnmond (CP);1995;71.0
3916;A Landbouw, bosbouw en visserij;Rijnmond (CP);1996;74.0
3917;A Landbouw, bosbouw en visserij;Rijnmond (CP);1997;85.0
3918;A Landbouw, bosbouw en visserij;Rijnmond (CP);1998;84.0
3919;A Landbouw, bosbouw en visserij;Rijnmond (CP);1999;107.0
3920;A Landbouw, bosbouw en visserij;Rijnmond (CP);2000;107.0
3921;A Landbouw, bosbouw en visserij;Rijnmond (CP);2001;116.0
3922;A Landbouw, bosbouw en visserij;Rijnmond (CP);2002;120.0
3923;A Landbouw, bosbouw en visserij;Rijnmond (CP);2003;126.0
3924;A Landbouw, bosbouw en visserij;Rijnmond (CP);2004;112.0
3925;A Landbouw, bosbouw en visserij;Rijnmond (CP);2005;119.0
3926;A Landbouw, bosbouw en visserij;Rijnmond (CP);2006;124.0
3927;A Landbouw, bosbouw en visserij;Rijnmond (CP);2007;147.0
3928;A Landbouw, bosbouw en visserij;Rijnmond (CP);2008;162.0
3929;A Landbouw, bosbouw en visserij;Rijnmond (CP);2009;113.0
3930;A Landbouw, bosbouw en visserij;Rijnmond (CP);2010;92.0
3931;A Landbouw, bosbouw en visserij;Rijnmond (CP);2011;127.0
3932;A Landbouw, bosbouw en visserij;Rijnmond (CP);2012;122.0
3933;A Landbouw, bosbouw en visserij;Rijnmond (CP);2013;101.0
3934;A Landbouw, bosbouw en visserij;Rijnmond (CP);2014;104.0
3935;A Landbouw, bosbouw en visserij;Rijnmond (CP);2015;160.0
3936;A Landbouw, bosbouw en visserij;Rijnmond (CP);2016;160.0
3937;A Landbouw, bosbouw en visserij;Rijnmond (CP);2017;409.0
3938;A Landbouw, bosbouw en visserij;Rijnmond (CP);2018;237.0
3939;A Landbouw, bosbouw en visserij;Rijnmond (CP);2019;194.0
3940;A Landbouw, bosbouw en visserij;Rijnmond (CP);2020;230.0
3941;A Landbouw, bosbouw en visserij;Rijnmond (CP);2021;193.0
3942;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);1995;27.0
3943;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);1996;28.0
3944;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);1997;36.0
3945;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);1998;31.0
3946;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);1999;38.0
3947;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);2000;41.0
3948;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);2001;38.0
3949;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);2002;40.0
3950;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);2003;36.0
3951;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);2004;33.0
3952;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);2005;33.0
3953;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);2006;36.0
3954;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);2007;45.0
3955;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);2008;46.0
3956;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);2009;61.0
3957;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);2010;61.0
3958;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);2011;81.0
3959;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);2012;89.0
3960;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);2013;62.0
3961;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);2014;57.0
3962;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);2015;70.0
3963;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);2016;55.0
3964;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);2017;52.0
3965;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);2018;57.0
3966;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);2019;85.0
3967;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);2020;96.0
3968;A Landbouw, bosbouw en visserij;Overig Groot-Rijnmond (CP);2021;64.0
3969;A Landbouw, bosbouw en visserij;Drechtsteden (CP);1995;3.0
3970;A Landbouw, bosbouw en visserij;Drechtsteden (CP);1996;4.0
3971;A Landbouw, bosbouw en visserij;Drechtsteden (CP);1997;4.0
3972;A Landbouw, bosbouw en visserij;Drechtsteden (CP);1998;4.0
3973;A Landbouw, bosbouw en visserij;Drechtsteden (CP);1999;5.0
3974;A Landbouw, bosbouw en visserij;Drechtsteden (CP);2000;5.0
3975;A Landbouw, bosbouw en visserij;Drechtsteden (CP);2001;5.0
3976;A Landbouw, bosbouw en visserij;Drechtsteden (CP);2002;5.0
3977;A Landbouw, bosbouw en visserij;Drechtsteden (CP);2003;5.0
3978;A Landbouw, bosbouw en visserij;Drechtsteden (CP);2004;4.0
3979;A Landbouw, bosbouw en visserij;Drechtsteden (CP);2005;4.0
3980;A Landbouw, bosbouw en visserij;Drechtsteden (CP);2006;5.0
3981;A Landbouw, bosbouw en visserij;Drechtsteden (CP);2007;6.0
3982;A Landbouw, bosbouw en visserij;Drechtsteden (CP);2008;6.0
3983;A Landbouw, bosbouw en visserij;Drechtsteden (CP);2009;6.0
3984;A Landbouw, bosbouw en visserij;Drechtsteden (CP);2010;3.0
3985;A Landbouw, bosbouw en visserij;Drechtsteden (CP);2011;5.0
3986;A Landbouw, bosbouw en visserij;Drechtsteden (CP);2012;5.0
3987;A Landbouw, bosbouw en visserij;Drechtsteden (CP);2013;8.0
3988;A Landbouw, bosbouw en visserij;Drechtsteden (CP);2014;8.0
3989;A Landbouw, bosbouw en visserij;Drechtsteden (CP);2015;15.0
3990;A Landbouw, bosbouw en visserij;Drechtsteden (CP);2016;13.0
3991;A Landbouw, bosbouw en visserij;Drechtsteden (CP);2017;20.0
3992;A Landbouw, bosbouw en visserij;Drechtsteden (CP);2018;14.0
3993;A Landbouw, bosbouw en visserij;Drechtsteden (CP);2019;16.0
3994;A Landbouw, bosbouw en visserij;Drechtsteden (CP);2020;20.0
3995;A Landbouw, bosbouw en visserij;Drechtsteden (CP);2021;15.0
3996;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);1995;21.0
3997;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);1996;21.0
3998;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);1997;32.0
3999;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);1998;22.0
4000;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);1999;28.0
4001;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);2000;25.0
4002;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);2001;28.0
4003;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);2002;28.0
4004;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);2003;28.0
4005;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);2004;27.0
4006;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);2005;28.0
4007;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);2006;28.0
4008;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);2007;35.0
4009;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);2008;37.0
4010;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);2009;32.0
4011;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);2010;45.0
4012;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);2011;56.0
4013;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);2012;42.0
4014;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);2013;30.0
4015;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);2014;44.0
4016;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);2015;54.0
4017;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);2016;48.0
4018;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);2017;43.0
4019;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);2018;43.0
4020;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);2019;33.0
4021;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);2020;31.0
4022;A Landbouw, bosbouw en visserij;Overig Zuidoost-Zuid-Holland (CP);2021;24.0
4023;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);1995;29.0
4024;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);1996;30.0
4025;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);1997;37.0
4026;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);1998;33.0
4027;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);1999;42.0
4028;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);2000;41.0
4029;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);2001;44.0
4030;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);2002;47.0
4031;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);2003;49.0
4032;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);2004;43.0
4033;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);2005;46.0
4034;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);2006;48.0
4035;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);2007;57.0
4036;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);2008;62.0
4037;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);2009;49.0
4038;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);2010;74.0
4039;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);2011;96.0
4040;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);2012;90.0
4041;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);2013;77.0
4042;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);2014;76.0
4043;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);2015;85.0
4044;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);2016;47.0
4045;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);2017;39.0
4046;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);2018;44.0
4047;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);2019;53.0
4048;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);2020;68.0
4049;A Landbouw, bosbouw en visserij;Stadsgewest 's-Hertogenbosch (CP);2021;42.0
4050;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);1995;105.0
4051;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);1996;107.0
4052;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);1997;133.0
4053;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);1998;120.0
4054;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);1999;151.0
4055;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);2000;146.0
4056;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);2001;160.0
4057;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);2002;170.0
4058;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);2003;176.0
4059;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);2004;155.0
4060;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);2005;165.0
4061;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);2006;173.0
4062;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);2007;207.0
4063;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);2008;226.0
4064;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);2009;261.0
4065;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);2010;290.0
4066;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);2011;413.0
4067;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);2012;374.0
4068;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);2013;343.0
4069;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);2014;353.0
4070;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);2015;190.0
4071;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);2016;142.0
4072;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);2017;127.0
4073;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);2018;126.0
4074;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);2019;149.0
4075;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);2020;167.0
4076;A Landbouw, bosbouw en visserij;Overig Noordoost-Noord-Brabant (CP);2021;162.0
4077;A Landbouw, bosbouw en visserij;Almere (CP);1995;4.0
4078;A Landbouw, bosbouw en visserij;Almere (CP);1996;5.0
4079;A Landbouw, bosbouw en visserij;Almere (CP);1997;5.0
4080;A Landbouw, bosbouw en visserij;Almere (CP);1998;5.0
4081;A Landbouw, bosbouw en visserij;Almere (CP);1999;6.0
4082;A Landbouw, bosbouw en visserij;Almere (CP);2000;7.0
4083;A Landbouw, bosbouw en visserij;Almere (CP);2001;7.0
4084;A Landbouw, bosbouw en visserij;Almere (CP);2002;6.0
4085;A Landbouw, bosbouw en visserij;Almere (CP);2003;6.0
4086;A Landbouw, bosbouw en visserij;Almere (CP);2004;6.0
4087;A Landbouw, bosbouw en visserij;Almere (CP);2005;6.0
4088;A Landbouw, bosbouw en visserij;Almere (CP);2006;6.0
4089;A Landbouw, bosbouw en visserij;Almere (CP);2007;8.0
4090;A Landbouw, bosbouw en visserij;Almere (CP);2008;9.0
4091;A Landbouw, bosbouw en visserij;Almere (CP);2009;6.0
4092;A Landbouw, bosbouw en visserij;Almere (CP);2010;6.0
4093;A Landbouw, bosbouw en visserij;Almere (CP);2011;7.0
4094;A Landbouw, bosbouw en visserij;Almere (CP);2012;7.0
4095;A Landbouw, bosbouw en visserij;Almere (CP);2013;8.0
4096;A Landbouw, bosbouw en visserij;Almere (CP);2014;4.0
4097;A Landbouw, bosbouw en visserij;Almere (CP);2015;3.0
4098;A Landbouw, bosbouw en visserij;Almere (CP);2016;4.0
4099;A Landbouw, bosbouw en visserij;Almere (CP);2017;4.0
4100;A Landbouw, bosbouw en visserij;Almere (CP);2018;6.0
4101;A Landbouw, bosbouw en visserij;Almere (CP);2019;4.0
4102;A Landbouw, bosbouw en visserij;Almere (CP);2020;5.0
4103;A Landbouw, bosbouw en visserij;Almere (CP);2021;6.0
4104;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);1995;31.0
4105;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);1996;31.0
4106;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);1997;45.0
4107;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);1998;33.0
4108;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);1999;42.0
4109;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2000;39.0
4110;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2001;43.0
4111;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2002;44.0
4112;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2003;45.0
4113;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2004;42.0
4114;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2005;43.0
4115;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2006;45.0
4116;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2007;55.0
4117;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2008;58.0
4118;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2009;76.0
4119;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2010;85.0
4120;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2011;101.0
4121;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2012;113.0
4122;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2013;92.0
4123;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2014;92.0
4124;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2015;75.0
4125;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2016;62.0
4126;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2017;64.0
4127;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2018;70.0
4128;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2019;92.0
4129;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2020;70.0
4130;A Landbouw, bosbouw en visserij;Flevoland-Midden (CP);2021;67.0
4131;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);1995;51.0
4132;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);1996;52.0
4133;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);1997;65.0
4134;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);1998;60.0
4135;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);1999;76.0
4136;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2000;78.0
4137;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2001;77.0
4138;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2002;88.0
4139;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2003;87.0
4140;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2004;76.0
4141;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2005;78.0
4142;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2006;83.0
4143;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2007;98.0
4144;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2008;105.0
4145;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2009;122.0
4146;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2010;76.0
4147;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2011;128.0
4148;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2012;132.0
4149;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2013;103.0
4150;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2014;76.0
4151;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2015;83.0
4152;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2016;96.0
4153;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2017;131.0
4154;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2018;151.0
4155;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2019;130.0
4156;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2020;115.0
4157;A Landbouw, bosbouw en visserij;Noordoostpolder en Urk (CP);2021;84.0
4158;B Delfstoffenwinning;Nederland;1995;1259.0
4159;B Delfstoffenwinning;Nederland;1996;1310.0
4160;B Delfstoffenwinning;Nederland;1997;1916.0
4161;B Delfstoffenwinning;Nederland;1998;1571.0
4162;B Delfstoffenwinning;Nederland;1999;1346.0
4163;B Delfstoffenwinning;Nederland;2000;1299.0
4164;B Delfstoffenwinning;Nederland;2001;1892.0
4165;B Delfstoffenwinning;Nederland;2002;1919.0
4166;B Delfstoffenwinning;Nederland;2003;1876.0
4167;B Delfstoffenwinning;Nederland;2004;1540.0
4168;B Delfstoffenwinning;Nederland;2005;1940.0
4169;B Delfstoffenwinning;Nederland;2006;2257.0
4170;B Delfstoffenwinning;Nederland;2007;2021.0
4171;B Delfstoffenwinning;Nederland;2008;2707.0
4172;B Delfstoffenwinning;Nederland;2009;2424.0
4173;B Delfstoffenwinning;Nederland;2010;2339.0
4174;B Delfstoffenwinning;Nederland;2011;3194.0
4175;B Delfstoffenwinning;Nederland;2012;2824.0
4176;B Delfstoffenwinning;Nederland;2013;2526.0
4177;B Delfstoffenwinning;Nederland;2014;3220.0
4178;B Delfstoffenwinning;Nederland;2015;2628.0
4179;B Delfstoffenwinning;Nederland;2016;2185.0
4180;B Delfstoffenwinning;Nederland;2017;1787.0
4181;B Delfstoffenwinning;Nederland;2018;1125.0
4182;B Delfstoffenwinning;Nederland;2019;2067.0
4183;B Delfstoffenwinning;Nederland;2020;511.0
4184;B Delfstoffenwinning;Nederland;2021;927.0
4185;B Delfstoffenwinning;Noord-Nederland (LD);1995;581.0
4186;B Delfstoffenwinning;Noord-Nederland (LD);1996;552.0
4187;B Delfstoffenwinning;Noord-Nederland (LD);1997;861.0
4188;B Delfstoffenwinning;Noord-Nederland (LD);1998;671.0
4189;B Delfstoffenwinning;Noord-Nederland (LD);1999;578.0
4190;B Delfstoffenwinning;Noord-Nederland (LD);2000;571.0
4191;B Delfstoffenwinning;Noord-Nederland (LD);2001;856.0
4192;B Delfstoffenwinning;Noord-Nederland (LD);2002;836.0
4193;B Delfstoffenwinning;Noord-Nederland (LD);2003;812.0
4194;B Delfstoffenwinning;Noord-Nederland (LD);2004;641.0
4195;B Delfstoffenwinning;Noord-Nederland (LD);2005;852.0
4196;B Delfstoffenwinning;Noord-Nederland (LD);2006;1017.0
4197;B Delfstoffenwinning;Noord-Nederland (LD);2007;893.0
4198;B Delfstoffenwinning;Noord-Nederland (LD);2008;1243.0
4199;B Delfstoffenwinning;Noord-Nederland (LD);2009;133.0
4200;B Delfstoffenwinning;Noord-Nederland (LD);2010;558.0
4201;B Delfstoffenwinning;Noord-Nederland (LD);2011;216.0
4202;B Delfstoffenwinning;Noord-Nederland (LD);2012;151.0
4203;B Delfstoffenwinning;Noord-Nederland (LD);2013;369.0
4204;B Delfstoffenwinning;Noord-Nederland (LD);2014;312.0
4205;B Delfstoffenwinning;Noord-Nederland (LD);2015;578.0
4206;B Delfstoffenwinning;Noord-Nederland (LD);2016;718.0
4207;B Delfstoffenwinning;Noord-Nederland (LD);2017;255.0
4208;B Delfstoffenwinning;Noord-Nederland (LD);2018;217.0
4209;B Delfstoffenwinning;Noord-Nederland (LD);2019;138.0
4210;B Delfstoffenwinning;Noord-Nederland (LD);2020;116.0
4211;B Delfstoffenwinning;Noord-Nederland (LD);2021;189.0
4212;B Delfstoffenwinning;Oost-Nederland (LD);1995;9.0
4213;B Delfstoffenwinning;Oost-Nederland (LD);1996;15.0
4214;B Delfstoffenwinning;Oost-Nederland (LD);1997;17.0
