ID;RegioS;Perioden;JongerenMetJeugdhulpInNatura_1;JongerenMetJeugdhMetVerblInNat_2;JongerenMetJeugdbescherming_3;JeugdbeschEnJeugdhMetVerblInNat_4;JongerenMetJeugdreclassering_5
7527;Utrechtse Heuvelrug;2015;8.2;17.3;1.4;51.9;0.4
7528;Utrechtse Heuvelrug;1e halfjaar 2016;7.6;14.1;1.2;48.7;0.2
7529;Utrechtse Heuvelrug;2e halfjaar 2016;7.9;13.5;1.1;51.4;0.2
7530;Utrechtse Heuvelrug;2016;9.1;12.8;1.2;49.6;0.3
7531;Utrechtse Heuvelrug;1e halfjaar 2017;8.2;13.6;1.3;51.6;0.3
7532;Utrechtse Heuvelrug;2e halfjaar 2017;8.2;13.5;1.3;52.8;0.3
7533;Utrechtse Heuvelrug;2017;9.6;12.6;1.4;51.9;0.4
7534;Utrechtse Heuvelrug;1e halfjaar 2018;8.2;13.4;1.3;50.4;0.2
7535;Utrechtse Heuvelrug;2e halfjaar 2018;8.9;12.9;1.3;48.8;0.3
7536;Utrechtse Heuvelrug;2018;9.9;12.2;1.4;52.6;0.3
7537;Utrechtse Heuvelrug;1e halfjaar 2019;8.0;11.4;1.1;49.5;0.2
7538;Utrechtse Heuvelrug;2e halfjaar 2019;8.1;12.4;1.3;51.6;0.2
7539;Utrechtse Heuvelrug;2019;9.5;11.7;1.4;51.1;0.2
7540;Utrechtse Heuvelrug;1e halfjaar 2020;8.4;10.9;1.3;48.0;0.2
7541;Utrechtse Heuvelrug;2e halfjaar 2020;8.8;11.6;1.2;49.2;0.2
7542;Utrechtse Heuvelrug;2020;10.2;10.4;1.4;51.5;0.2
7543;Vaals;1e kwartaal 2015;7.4;10.9;;;
7544;Vaals;1e halfjaar 2015;8.2;9.8;;;
7545;Vaals;2e halfjaar 2015;8.4;9.6;0.7;;
7546;Vaals;2015;9.6;8.3;0.7;;
7547;Vaals;1e halfjaar 2016;8.3;9.0;0.8;;
7548;Vaals;2e halfjaar 2016;9.0;16.7;0.8;;
7549;Vaals;2016;9.8;15.2;1.1;;
7550;Vaals;1e halfjaar 2017;9.1;12.3;0.8;;
7551;Vaals;2e halfjaar 2017;9.1;12.3;0.8;;
7552;Vaals;2017;10.2;11.0;0.8;;
7553;Vaals;1e halfjaar 2018;10.5;11.0;0.8;;
7554;Vaals;2e halfjaar 2018;11.3;10.2;;;
7555;Vaals;2018;12.5;12.7;0.8;100.0;
7556;Vaals;1e halfjaar 2019;9.8;11.8;0.8;;
7557;Vaals;2e halfjaar 2019;12.2;9.7;0.8;;
7558;Vaals;2019;13.0;9.0;1.2;;
7559;Vaals;1e halfjaar 2020;10.1;7.7;;;
7560;Vaals;2e halfjaar 2020;10.9;7.2;0.8;;
7561;Vaals;2020;12.1;6.4;0.8;;
7562;Valkenburg aan de Geul;1e kwartaal 2015;8.2;12.8;1.3;47.1;
7563;Valkenburg aan de Geul;1e halfjaar 2015;9.3;12.6;1.3;50.0;
7564;Valkenburg aan de Geul;2e halfjaar 2015;10.2;11.1;1.3;52.9;0.5
7565;Valkenburg aan de Geul;2015;11.5;10.5;1.4;50.0;0.6
7566;Valkenburg aan de Geul;1e halfjaar 2016;9.9;10.0;1.2;53.6;0.6
7567;Valkenburg aan de Geul;2e halfjaar 2016;10.7;9.3;0.8;68.2;
7568;Valkenburg aan de Geul;2016;11.9;9.9;1.2;48.4;0.6
7569;Valkenburg aan de Geul;1e halfjaar 2017;9.7;10.6;1.0;65.2;
7570;Valkenburg aan de Geul;2e halfjaar 2017;10.5;7.8;0.8;68.2;
7571;Valkenburg aan de Geul;2017;11.5;8.9;1.0;62.5;
7572;Valkenburg aan de Geul;1e halfjaar 2018;10.8;7.7;1.3;50.0;
7573;Valkenburg aan de Geul;2e halfjaar 2018;12.3;8.5;1.5;42.9;
7574;Valkenburg aan de Geul;2018;13.1;7.9;1.7;52.6;
7575;Valkenburg aan de Geul;1e halfjaar 2019;12.2;8.8;1.5;41.7;
7576;Valkenburg aan de Geul;2e halfjaar 2019;13.3;8.1;1.5;44.1;
7577;Valkenburg aan de Geul;2019;14.6;7.4;1.7;47.6;
7578;Valkenburg aan de Geul;1e halfjaar 2020;15.0;11.9;1.8;59.5;
7579;Valkenburg aan de Geul;2e halfjaar 2020;14.5;12.2;1.8;73.2;
7580;Valkenburg aan de Geul;2020;17.7;11.4;2.0;66.7;0.6
7581;Valkenswaard;1e kwartaal 2015;7.2;6.8;0.4;70.0;
7582;Valkenswaard;1e halfjaar 2015;8.3;7.4;0.5;66.7;
7583;Valkenswaard;2e halfjaar 2015;8.7;8.6;0.5;70.8;
7584;Valkenswaard;2015;9.9;7.9;0.5;71.4;
7585;Valkenswaard;1e halfjaar 2016;7.7;12.3;0.6;64.5;
7586;Valkenswaard;2e halfjaar 2016;7.3;13.0;0.7;57.1;
7587;Valkenswaard;2016;8.8;11.8;0.7;55.6;
7588;Valkenswaard;1e halfjaar 2017;8.6;13.3;0.9;42.6;
7589;Valkenswaard;2e halfjaar 2017;9.0;11.5;0.9;42.6;
7590;Valkenswaard;2017;10.3;12.1;1.0;50.0;
7591;Valkenswaard;1e halfjaar 2018;9.4;9.3;0.9;34.1;
7592;Valkenswaard;2e halfjaar 2018;10.4;9.3;1.0;40.0;
7593;Valkenswaard;2018;11.6;9.2;1.1;37.7;
7594;Valkenswaard;1e halfjaar 2019;9.9;8.7;0.9;42.6;
7595;Valkenswaard;2e halfjaar 2019;9.7;8.9;0.8;38.5;
7596;Valkenswaard;2019;11.4;8.4;1.0;40.8;
7597;Valkenswaard;1e halfjaar 2020;9.0;8.6;0.8;48.8;
7598;Valkenswaard;2e halfjaar 2020;9.0;9.6;1.2;34.5;
7599;Valkenswaard;2020;10.8;8.9;1.2;33.9;
7600;Veendam;1e kwartaal 2015;12.1;13.4;1.7;59.4;0.3
7601;Veendam;1e halfjaar 2015;13.2;12.8;1.9;60.0;0.5
7602;Veendam;2e halfjaar 2015;14.0;12.7;1.9;57.7;0.5
7603;Veendam;2015;15.3;12.9;2.0;59.8;0.6
7604;Veendam;1e halfjaar 2016;12.8;15.3;2.0;63.1;0.7
7605;Veendam;2e halfjaar 2016;13.2;16.9;2.1;57.5;0.6
7606;Veendam;2016;14.5;16.0;2.1;59.8;0.7
7607;Veendam;1e halfjaar 2017;14.0;14.5;2.0;57.1;0.7
7608;Veendam;2e halfjaar 2017;15.1;15.4;1.9;56.1;0.6
7609;Veendam;2017;16.4;14.2;2.0;55.0;0.7
7610;Veendam;1e halfjaar 2018;15.0;16.4;1.9;55.6;0.6
7611;Veendam;2e halfjaar 2018;14.7;16.1;1.8;46.4;0.6
7612;Veendam;2018;17.1;14.4;2.0;47.6;0.7
7613;Veendam;1e halfjaar 2019;15.1;12.9;2.0;48.5;0.4
7614;Veendam;2e halfjaar 2019;14.8;12.5;2.0;48.5;0.4
7615;Veendam;2019;17.2;12.4;2.2;48.2;0.6
7616;Veendam;1e halfjaar 2020;14.9;12.7;1.9;51.5;0.4
7617;Veendam;2e halfjaar 2020;15.9;12.5;2.2;45.0;0.3
7618;Veendam;2020;17.8;12.9;2.3;48.2;0.4
7619;Veenendaal;1e kwartaal 2015;5.8;16.1;1.0;49.3;0.1
7620;Veenendaal;1e halfjaar 2015;6.6;15.6;1.0;53.4;0.2
7621;Veenendaal;2e halfjaar 2015;8.8;11.8;0.9;58.1;0.2
7622;Veenendaal;2015;9.6;12.6;1.1;54.8;0.2
7623;Veenendaal;1e halfjaar 2016;9.1;12.2;0.9;57.3;0.2
7624;Veenendaal;2e halfjaar 2016;10.6;11.1;1.0;54.8;0.2
7625;Veenendaal;2016;11.8;10.5;1.1;53.9;0.3
7626;Veenendaal;1e halfjaar 2017;9.8;12.0;1.0;57.3;0.2
7627;Veenendaal;2e halfjaar 2017;10.7;11.3;1.1;57.0;0.3
7628;Veenendaal;2017;12.2;10.7;1.1;58.1;0.3
7629;Veenendaal;1e halfjaar 2018;13.8;8.3;1.1;59.5;0.3
7630;Veenendaal;2e halfjaar 2018;14.0;8.2;1.1;57.2;0.3
7631;Veenendaal;2018;15.9;8.0;1.2;58.8;0.3
7632;Veenendaal;1e halfjaar 2019;13.9;8.3;1.2;58.7;0.2
7633;Veenendaal;2e halfjaar 2019;13.2;8.7;1.2;53.8;0.2
7634;Veenendaal;2019;15.6;7.8;1.3;53.3;0.3
7635;Veenendaal;1e halfjaar 2020;13.7;8.4;1.2;56.8;0.2
7636;Veenendaal;2e halfjaar 2020;14.3;8.3;1.2;54.1;0.2
7637;Veenendaal;2020;16.2;7.9;1.4;56.9;0.3
7638;Veere;1e kwartaal 2015;5.6;10.2;0.5;47.6;
7639;Veere;1e halfjaar 2015;6.2;10.3;0.6;48.0;
7640;Veere;2e halfjaar 2015;6.8;10.8;0.5;45.5;0.3
7641;Veere;2015;7.5;10.3;0.6;46.2;0.3
7642;Veere;1e halfjaar 2016;6.6;10.6;0.8;44.1;
7643;Veere;2e halfjaar 2016;6.6;13.9;0.7;46.9;
7644;Veere;2016;7.6;12.0;0.9;39.5;
7645;Veere;1e halfjaar 2017;6.7;14.2;0.7;50.0;
7646;Veere;2e halfjaar 2017;6.9;17.2;0.7;48.4;
7647;Veere;2017;8.2;14.5;0.7;62.5;
7648;Veere;1e halfjaar 2018;7.2;16.6;1.0;65.8;
7649;Veere;2e halfjaar 2018;7.8;15.5;1.1;58.1;
7650;Veere;2018;8.6;15.5;1.1;58.1;
7651;Veere;1e halfjaar 2019;7.4;15.0;1.1;55.6;
7652;Veere;2e halfjaar 2019;7.6;13.0;1.1;55.6;
7653;Veere;2019;8.7;12.6;1.2;52.1;
7654;Veere;1e halfjaar 2020;7.5;11.7;1.1;46.5;
7655;Veere;2e halfjaar 2020;7.9;15.9;1.3;60.0;
7656;Veere;2020;9.4;13.4;1.4;55.6;
7657;Veghel;1e kwartaal 2015;7.7;8.0;1.3;30.4;0.2
7658;Veghel;1e halfjaar 2015;9.2;7.9;1.4;36.0;0.3
7659;Veghel;2e halfjaar 2015;10.3;8.5;1.3;42.7;0.4
7660;Veghel;2015;12.4;7.3;1.5;38.7;0.4
7661;Veghel;1e halfjaar 2016;8.9;9.1;1.1;44.9;0.4
7662;Veghel;2e halfjaar 2016;10.0;7.5;1.0;42.7;0.3
7663;Veghel;2016;11.7;7.5;1.2;42.1;0.5
7664;Veghel;1e halfjaar 2017;;;;;
7665;Veghel;2e halfjaar 2017;;;;;
7666;Veghel;2017;;;;;
7667;Veghel;1e halfjaar 2018;;;;;
7668;Veghel;2e halfjaar 2018;;;;;
7669;Veghel;2018;;;;;
7670;Veghel;1e halfjaar 2019;;;;;
7671;Veghel;2e halfjaar 2019;;;;;
7672;Veghel;2019;;;;;
7673;Veghel;1e halfjaar 2020;;;;;
7674;Veghel;2e halfjaar 2020;;;;;
7675;Veghel;2020;;;;;
7676;Veldhoven;1e kwartaal 2015;8.0;9.2;0.7;47.4;
7677;Veldhoven;1e halfjaar 2015;9.2;8.7;0.7;45.2;
7678;Veldhoven;2e halfjaar 2015;9.3;10.2;0.8;49.3;
7679;Veldhoven;2015;10.6;9.9;0.9;48.1;0.1
7680;Veldhoven;1e halfjaar 2016;9.7;11.4;0.8;42.9;
7681;Veldhoven;2e halfjaar 2016;9.8;13.5;0.8;51.5;0.2
7682;Veldhoven;2016;11.0;12.6;0.9;50.6;0.2
7683;Veldhoven;1e halfjaar 2017;8.9;13.8;0.7;43.1;0.2
7684;Veldhoven;2e halfjaar 2017;9.4;13.6;0.8;42.3;0.2
7685;Veldhoven;2017;11.1;13.1;0.9;43.8;0.2
7686;Veldhoven;1e halfjaar 2018;10.6;9.9;0.9;38.5;0.2
7687;Veldhoven;2e halfjaar 2018;11.3;9.3;0.8;39.1;0.2
7688;Veldhoven;2018;12.3;9.9;0.9;36.6;0.3
7689;Veldhoven;1e halfjaar 2019;9.8;10.8;0.9;46.7;0.2
7690;Veldhoven;2e halfjaar 2019;10.3;12.0;0.9;54.1;0.4
7691;Veldhoven;2019;11.7;11.5;1.0;53.6;0.4
7692;Veldhoven;1e halfjaar 2020;10.0;11.2;0.8;44.8;0.4
7693;Veldhoven;2e halfjaar 2020;10.4;10.2;0.8;39.1;0.4
7694;Veldhoven;2020;11.9;10.9;0.9;32.9;0.5
7695;Velsen;1e kwartaal 2015;8.0;11.2;1.3;37.4;0.5
7696;Velsen;1e halfjaar 2015;9.2;10.7;1.4;37.1;0.5
7697;Velsen;2e halfjaar 2015;9.9;10.7;1.3;42.1;0.5
7698;Velsen;2015;11.3;10.3;1.6;40.3;0.6
7699;Velsen;1e halfjaar 2016;9.7;12.7;1.3;46.5;0.4
7700;Velsen;2e halfjaar 2016;10.1;13.2;1.3;50.3;0.4
7701;Velsen;2016;11.7;12.5;1.5;49.3;0.4
7702;Velsen;1e halfjaar 2017;9.3;13.1;1.3;50.6;0.3
7703;Velsen;2e halfjaar 2017;9.3;13.5;1.3;50.8;0.3
7704;Velsen;2017;10.9;12.9;1.4;52.1;0.3
7705;Velsen;1e halfjaar 2018;9.7;11.5;1.5;45.0;0.2
7706;Velsen;2e halfjaar 2018;10.9;10.6;1.4;44.0;0.2
7707;Velsen;2018;11.9;10.7;1.6;43.3;0.3
7708;Velsen;1e halfjaar 2019;11.0;11.9;1.3;42.6;0.2
7709;Velsen;2e halfjaar 2019;11.5;11.7;1.3;44.4;0.2
7710;Velsen;2019;13.2;11.4;1.5;43.6;0.2
7711;Velsen;1e halfjaar 2020;10.9;9.2;1.4;37.1;0.2
7712;Velsen;2e halfjaar 2020;11.9;10.4;1.4;43.4;0.2
7713;Velsen;2020;13.7;9.6;1.6;44.1;0.2
7714;Venlo;1e kwartaal 2015;7.6;15.1;2.0;36.6;0.6
7715;Venlo;1e halfjaar 2015;8.6;14.3;2.1;36.3;0.7
7716;Venlo;2e halfjaar 2015;9.4;11.6;2.0;30.9;0.7
7717;Venlo;2015;10.9;11.9;2.3;35.4;0.8
7718;Venlo;1e halfjaar 2016;10.3;10.1;1.9;32.4;0.7
7719;Venlo;2e halfjaar 2016;10.7;9.9;1.7;37.7;0.7
7720;Venlo;2016;12.2;9.4;2.1;33.9;0.8
7721;Venlo;1e halfjaar 2017;11.8;10.1;1.9;37.2;0.6
7722;Venlo;2e halfjaar 2017;12.4;9.6;1.8;40.0;0.6
7723;Venlo;2017;14.3;9.3;2.0;37.4;0.7
7724;Venlo;1e halfjaar 2018;8.8;12.1;1.8;39.2;0.6
7725;Venlo;2e halfjaar 2018;9.2;11.3;1.8;35.6;0.6
7726;Venlo;2018;10.5;11.0;1.9;38.2;0.7
7727;Venlo;1e halfjaar 2019;11.3;9.7;1.8;33.4;0.5
7728;Venlo;2e halfjaar 2019;11.6;9.7;1.8;36.3;0.5
7729;Venlo;2019;13.5;9.2;2.0;36.3;0.6
7730;Venlo;1e halfjaar 2020;11.1;11.6;1.8;41.3;0.5
7731;Venlo;2e halfjaar 2020;10.8;12.2;1.9;40.5;0.5
7732;Venlo;2020;12.8;10.9;2.0;41.3;0.6
7733;Venray;1e kwartaal 2015;7.5;10.1;1.2;29.5;0.3
7734;Venray;1e halfjaar 2015;8.3;9.2;1.2;28.7;0.4
7735;Venray;2e halfjaar 2015;8.8;7.5;1.1;26.3;0.5
7736;Venray;2015;9.9;8.0;1.3;26.1;0.5
7737;Venray;1e halfjaar 2016;9.4;7.4;1.0;42.2;0.4
7738;Venray;2e halfjaar 2016;9.9;8.8;0.9;48.8;0.4
7739;Venray;2016;11.5;7.6;1.2;40.0;0.6
7740;Venray;1e halfjaar 2017;9.7;7.9;1.0;35.7;0.4
7741;Venray;2e halfjaar 2017;10.1;7.0;1.2;30.3;0.3
7742;Venray;2017;11.5;7.2;1.3;32.1;0.5
7743;Venray;1e halfjaar 2018;9.5;7.7;1.2;30.0;0.3
7744;Venray;2e halfjaar 2018;9.7;8.1;1.2;32.3;0.3
7745;Venray;2018;11.2;7.6;1.4;30.7;0.4
7746;Venray;1e halfjaar 2019;10.7;7.6;1.2;31.3;0.3
7747;Venray;2e halfjaar 2019;10.8;7.5;1.2;30.3;0.2
7748;Venray;2019;12.5;7.4;1.3;28.0;0.4
7749;Venray;1e halfjaar 2020;10.1;8.7;1.3;30.0;0.2
7750;Venray;2e halfjaar 2020;9.8;9.0;1.3;34.0;0.2
7751;Venray;2020;11.8;8.5;1.4;30.2;0.3
7752;Vianen;1e kwartaal 2015;6.4;7.8;1.2;25.5;0.3
7753;Vianen;1e halfjaar 2015;7.6;7.8;1.3;27.3;0.4
7754;Vianen;2e halfjaar 2015;8.5;5.9;1.2;26.5;0.3
7755;Vianen;2015;9.7;6.1;1.3;26.8;0.4
7756;Vianen;1e halfjaar 2016;8.2;5.9;1.2;20.4;
7757;Vianen;2e halfjaar 2016;8.7;5.5;1.0;25.6;
7758;Vianen;2016;9.9;4.9;1.2;20.4;
7759;Vianen;1e halfjaar 2017;8.0;7.6;1.0;35.7;
7760;Vianen;2e halfjaar 2017;8.0;9.1;1.0;52.6;
7761;Vianen;2017;9.3;7.8;1.1;42.6;
7762;Vianen;1e halfjaar 2018;8.1;10.5;0.8;55.6;
7763;Vianen;2e halfjaar 2018;8.5;8.6;0.7;50.0;
7764;Vianen;2018;9.9;8.6;0.8;55.6;
7765;Vianen;1e halfjaar 2019;;;;;
7766;Vianen;2e halfjaar 2019;;;;;
7767;Vianen;2019;;;;;
7768;Vianen;1e halfjaar 2020;;;;;
7769;Vianen;2e halfjaar 2020;;;;;
7770;Vianen;2020;;;;;
7771;Vijfheerenlanden;1e kwartaal 2015;;;;;
7772;Vijfheerenlanden;1e halfjaar 2015;;;;;
7773;Vijfheerenlanden;2e halfjaar 2015;;;;;
7774;Vijfheerenlanden;2015;;;;;
7775;Vijfheerenlanden;1e halfjaar 2016;;;;;
7776;Vijfheerenlanden;2e halfjaar 2016;;;;;
7777;Vijfheerenlanden;2016;;;;;
7778;Vijfheerenlanden;1e halfjaar 2017;;;;;
7779;Vijfheerenlanden;2e halfjaar 2017;;;;;
7780;Vijfheerenlanden;2017;;;;;
7781;Vijfheerenlanden;1e halfjaar 2018;;;;;
7782;Vijfheerenlanden;2e halfjaar 2018;;;;;
7783;Vijfheerenlanden;2018;;;;;
7784;Vijfheerenlanden;1e halfjaar 2019;8.3;9.8;1.1;50.4;0.2
7785;Vijfheerenlanden;2e halfjaar 2019;9.0;8.5;1.1;40.1;0.2
7786;Vijfheerenlanden;2019;10.0;8.9;1.3;47.3;0.2
7787;Vijfheerenlanden;1e halfjaar 2020;7.2;10.0;1.1;42.0;0.2
7788;Vijfheerenlanden;2e halfjaar 2020;7.5;10.1;1.0;45.5;0.2
7789;Vijfheerenlanden;2020;9.0;8.9;1.2;40.8;0.2
7790;Vlaardingen;1e kwartaal 2015;5.9;17.6;1.3;44.7;0.8
7791;Vlaardingen;1e halfjaar 2015;6.9;16.5;1.4;47.1;0.8
7792;Vlaardingen;2e halfjaar 2015;7.6;15.6;1.3;49.2;0.8
7793;Vlaardingen;2015;8.5;15.6;1.5;49.8;0.9
7794;Vlaardingen;1e halfjaar 2016;7.0;16.2;1.4;45.2;0.6
7795;Vlaardingen;2e halfjaar 2016;7.1;16.0;1.4;40.8;0.5
7796;Vlaardingen;2016;8.5;15.1;1.7;43.3;0.6
7797;Vlaardingen;1e halfjaar 2017;7.2;16.2;1.5;39.2;0.5
7798;Vlaardingen;2e halfjaar 2017;7.4;16.6;1.4;40.4;0.6
7799;Vlaardingen;2017;8.7;16.2;1.8;39.1;0.7
7800;Vlaardingen;1e halfjaar 2018;6.7;16.1;1.6;43.4;0.6
7801;Vlaardingen;2e halfjaar 2018;8.0;13.6;1.6;44.4;0.6
7802;Vlaardingen;2018;8.9;14.3;1.8;43.0;0.8
7803;Vlaardingen;1e halfjaar 2019;7.8;13.8;1.5;45.9;0.6
7804;Vlaardingen;2e halfjaar 2019;7.8;13.4;1.4;41.5;0.7
7805;Vlaardingen;2019;9.3;13.2;1.7;45.9;0.8
7806;Vlaardingen;1e halfjaar 2020;6.9;14.8;1.5;41.1;0.5
7807;Vlaardingen;2e halfjaar 2020;7.1;15.1;1.5;41.5;0.5
7808;Vlaardingen;2020;8.2;14.3;1.7;40.8;0.6
7809;Vlagtwedde;1e kwartaal 2015;10.1;11.4;1.1;48.5;0.5
7810;Vlagtwedde;1e halfjaar 2015;11.0;10.5;1.1;47.1;0.5
7811;Vlagtwedde;2e halfjaar 2015;10.5;8.8;1.0;48.3;
7812;Vlagtwedde;2015;11.8;9.0;1.1;42.4;0.5
7813;Vlagtwedde;1e halfjaar 2016;9.3;13.9;1.3;39.5;
7814;Vlagtwedde;2e halfjaar 2016;9.8;15.1;1.1;40.5;
7815;Vlagtwedde;2016;11.6;14.1;1.5;44.4;0.5
7816;Vlagtwedde;1e halfjaar 2017;11.3;15.3;1.4;48.8;
7817;Vlagtwedde;2e halfjaar 2017;12.8;13.5;1.2;57.1;
7818;Vlagtwedde;2017;14.4;12.0;1.6;46.5;
7819;Vlagtwedde;1e halfjaar 2018;;;;;
7820;Vlagtwedde;2e halfjaar 2018;;;;;
7821;Vlagtwedde;2018;;;;;
7822;Vlagtwedde;1e halfjaar 2019;;;;;
7823;Vlagtwedde;2e halfjaar 2019;;;;;
7824;Vlagtwedde;2019;;;;;
7825;Vlagtwedde;1e halfjaar 2020;;;;;
7826;Vlagtwedde;2e halfjaar 2020;;;;;
7827;Vlagtwedde;2020;;;;;
7828;Vlieland;1e kwartaal 2015;4.7;;;;
7829;Vlieland;1e halfjaar 2015;5.3;;;;
7830;Vlieland;2e halfjaar 2015;5.9;;;;
7831;Vlieland;2015;5.9;;;;
7832;Vlieland;1e halfjaar 2016;5.9;;;;
7833;Vlieland;2e halfjaar 2016;5.9;;;;
7834;Vlieland;2016;5.9;;;;
7835;Vlieland;1e halfjaar 2017;5.9;;;;
7836;Vlieland;2e halfjaar 2017;5.9;;;;
7837;Vlieland;2017;8.9;;;;
7838;Vlieland;1e halfjaar 2018;6.2;;;;
7839;Vlieland;2e halfjaar 2018;9.3;;;;
7840;Vlieland;2018;9.3;;;;
7841;Vlieland;1e halfjaar 2019;6.4;;;;
7842;Vlieland;2e halfjaar 2019;6.4;;;;
7843;Vlieland;2019;9.6;;;;
7844;Vlieland;1e halfjaar 2020;6.5;;;;
7845;Vlieland;2e halfjaar 2020;6.5;;;;
7846;Vlieland;2020;9.7;;;;
7847;Vlissingen;1e kwartaal 2015;7.3;19.5;1.2;45.2;0.5
7848;Vlissingen;1e halfjaar 2015;8.5;18.9;1.3;44.6;0.5
7849;Vlissingen;2e halfjaar 2015;9.2;19.9;1.3;55.2;0.4
7850;Vlissingen;2015;10.3;19.1;1.4;53.0;0.5
7851;Vlissingen;1e halfjaar 2016;8.8;15.6;1.3;44.6;0.5
7852;Vlissingen;2e halfjaar 2016;9.4;16.0;1.4;39.1;0.4
7853;Vlissingen;2016;10.9;14.5;1.6;40.3;0.5
7854;Vlissingen;1e halfjaar 2017;9.3;19.6;1.4;35.7;0.5
7855;Vlissingen;2e halfjaar 2017;9.7;19.5;1.4;44.2;0.5
7856;Vlissingen;2017;11.1;18.1;1.8;37.4;0.6
7857;Vlissingen;1e halfjaar 2018;10.1;18.2;1.5;47.4;0.4
7858;Vlissingen;2e halfjaar 2018;11.4;16.1;1.6;47.6;0.4
7859;Vlissingen;2018;12.4;16.9;1.8;50.7;0.5
7860;Vlissingen;1e halfjaar 2019;10.9;16.9;1.5;49.6;0.5
7861;Vlissingen;2e halfjaar 2019;11.4;17.4;1.5;48.2;0.5
7862;Vlissingen;2019;13.0;16.3;1.7;49.2;0.5
7863;Vlissingen;1e halfjaar 2020;11.4;16.0;1.8;37.6;0.5
7864;Vlissingen;2e halfjaar 2020;12.5;14.0;1.6;33.9;0.5
7865;Vlissingen;2020;14.2;14.2;1.8;35.7;0.6
7866;Voerendaal;1e kwartaal 2015;5.3;12.4;0.5;;
7867;Voerendaal;1e halfjaar 2015;6.4;11.0;0.6;66.7;
7868;Voerendaal;2e halfjaar 2015;6.7;9.1;0.4;88.9;
7869;Voerendaal;2015;7.8;9.0;0.6;66.7;
7870;Voerendaal;1e halfjaar 2016;5.6;12.3;0.5;111.0;
7871;Voerendaal;2e halfjaar 2016;6.9;9.9;0.5;;
7872;Voerendaal;2016;7.6;12.3;0.5;100.0;
7873;Voerendaal;1e halfjaar 2017;7.0;13.2;0.5;90.9;
7874;Voerendaal;2e halfjaar 2017;8.0;14.8;0.5;90.9;
7875;Voerendaal;2017;8.7;13.4;0.5;83.3;
7876;Voerendaal;1e halfjaar 2018;8.6;16.5;0.7;71.4;
7877;Voerendaal;2e halfjaar 2018;10.3;14.1;0.7;66.7;
7878;Voerendaal;2018;10.8;15.6;0.7;62.5;
7879;Voerendaal;1e halfjaar 2019;8.5;16.8;0.9;55.6;
7880;Voerendaal;2e halfjaar 2019;8.7;16.3;0.9;50.0;
7881;Voerendaal;2019;9.7;14.8;0.9;47.6;
7882;Voerendaal;1e halfjaar 2020;7.6;15.6;0.9;55.6;
7883;Voerendaal;2e halfjaar 2020;7.8;15.2;0.9;55.6;
7884;Voerendaal;2020;9.0;15.8;0.9;50.0;
7885;Voorschoten;1e kwartaal 2015;7.3;4.4;0.3;42.1;
7886;Voorschoten;1e halfjaar 2015;8.2;4.9;0.5;37.0;
7887;Voorschoten;2e halfjaar 2015;9.0;4.4;0.5;39.3;
7888;Voorschoten;2015;10.4;4.2;0.6;37.5;
7889;Voorschoten;1e halfjaar 2016;8.3;5.5;0.5;55.6;
7890;Voorschoten;2e halfjaar 2016;8.9;5.1;0.5;41.7;
7891;Voorschoten;2016;10.6;5.1;0.5;37.0;
7892;Voorschoten;1e halfjaar 2017;9.5;5.7;0.5;41.7;
7893;Voorschoten;2e halfjaar 2017;9.8;5.6;0.5;37.0;
7894;Voorschoten;2017;11.4;4.8;0.5;31.3;
7895;Voorschoten;1e halfjaar 2018;9.8;6.5;0.5;46.9;
7896;Voorschoten;2e halfjaar 2018;9.3;6.9;0.5;46.9;
7897;Voorschoten;2018;11.5;6.3;0.6;42.9;
7898;Voorschoten;1e halfjaar 2019;9.3;6.0;0.6;46.9;
7899;Voorschoten;2e halfjaar 2019;9.9;5.6;0.5;57.7;
7900;Voorschoten;2019;11.0;5.8;0.6;46.9;
7901;Voorschoten;1e halfjaar 2020;9.1;7.1;0.6;62.5;
7902;Voorschoten;2e halfjaar 2020;9.5;6.8;0.6;66.7;
7903;Voorschoten;2020;11.5;5.6;0.6;58.8;
7904;Voorst;1e kwartaal 2015;7.3;15.3;0.9;76.7;
7905;Voorst;1e halfjaar 2015;8.4;14.0;0.9;79.5;
7906;Voorst;2e halfjaar 2015;9.0;13.2;0.9;79.5;
7907;Voorst;2015;9.5;13.6;1.0;80.0;
7908;Voorst;1e halfjaar 2016;8.9;12.9;1.1;86.5;
7909;Voorst;2e halfjaar 2016;9.5;12.3;1.1;88.2;
7910;Voorst;2016;10.1;13.5;1.3;84.7;
7911;Voorst;1e halfjaar 2017;8.7;15.6;1.3;83.3;
7912;Voorst;2e halfjaar 2017;8.6;17.0;1.3;80.6;
7913;Voorst;2017;9.9;14.8;1.4;84.6;
7914;Voorst;1e halfjaar 2018;8.2;17.7;1.5;78.6;
7915;Voorst;2e halfjaar 2018;8.2;16.5;1.5;69.4;
7916;Voorst;2018;9.3;16.8;1.7;75.0;
7917;Voorst;1e halfjaar 2019;8.4;14.8;1.5;72.5;
7918;Voorst;2e halfjaar 2019;8.5;15.8;1.4;71.4;
7919;Voorst;2019;9.8;14.9;1.7;69.6;
7920;Voorst;1e halfjaar 2020;8.6;15.6;1.2;73.8;
7921;Voorst;2e halfjaar 2020;9.4;15.5;1.3;61.5;0.3
7922;Voorst;2020;10.3;15.1;1.5;69.4;0.3
