ID;Dividend;Perioden;TotaalOndernemingenEnFondsen_1;TotaalOndernemingen_2;TotaalIndustrie_3;Basisgoederen_4;Consumentengoederen_5;Kapitaalgoederen_6;BouwnijverheidEnInstallatie_7;Delfstoffenwinning_8;Handel_9;TransportOpslagEnCommunicatie_10;NietFinancieleDienstverlening_11;BankenFinancieleDienstverlening_12;Verzekeraars_13;TotaalFondsen_14;Beleggingsfondsen_15;Vastgoedfondsen_16;OverigeFondsen_17
833;Keuzedividend opgenomen in aandelen;2005 september;256.0;256.0;11.0;11.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;245.0;0.0;0.0;0.0;0.0
834;Keuzedividend opgenomen in aandelen;2005 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
835;Keuzedividend opgenomen in aandelen;2005 november;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;25.0;0.0
836;Keuzedividend opgenomen in aandelen;2005 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
837;Keuzedividend opgenomen in aandelen;2005;2036.0;2001.0;63.0;12.0;22.0;29.0;12.0;0;34.0;27.0;215.0;1180.0;470.0;35.0;0.0;35.0;0.0
838;Keuzedividend opgenomen in aandelen;2006 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
839;Keuzedividend opgenomen in aandelen;2006 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
840;Keuzedividend opgenomen in aandelen;2006 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
841;Keuzedividend opgenomen in aandelen;2006 april;16.0;14.0;7.0;0.0;7.0;1.0;0.0;0;3.0;0.0;0.0;3.0;0.0;3.0;0.0;3.0;0.0
842;Keuzedividend opgenomen in aandelen;2006 mei;716.0;710.0;31.0;2.0;21.0;9.0;0.0;0;15.0;0.0;88.0;400.0;176.0;6.0;0.0;6.0;0.0
843;Keuzedividend opgenomen in aandelen;2006 juni;110.0;110.0;68.0;0.0;37.0;31.0;0.0;0;10.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0
844;Keuzedividend opgenomen in aandelen;2006 juli;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
845;Keuzedividend opgenomen in aandelen;2006 augustus;400.0;400.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;400.0;0.0;0.0;0.0;0.0;0.0
846;Keuzedividend opgenomen in aandelen;2006 september;182.0;182.0;3.0;0.0;3.0;0.0;0.0;0;0.0;0.0;0.0;23.0;157.0;0.0;0.0;0.0;0.0
847;Keuzedividend opgenomen in aandelen;2006 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
848;Keuzedividend opgenomen in aandelen;2006 november;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;25.0;0.0
849;Keuzedividend opgenomen in aandelen;2006 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
850;Keuzedividend opgenomen in aandelen;2006;1450.0;1417.0;109.0;2.0;67.0;40.0;0.0;0;28.0;0.0;121.0;827.0;333.0;33.0;0.0;33.0;0.0
851;Keuzedividend opgenomen in aandelen;2007 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
852;Keuzedividend opgenomen in aandelen;2007 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
853;Keuzedividend opgenomen in aandelen;2007 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
854;Keuzedividend opgenomen in aandelen;2007 april;44.0;42.0;10.0;0.0;10.0;0.0;0.0;0;32.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
855;Keuzedividend opgenomen in aandelen;2007 mei;1020.0;1020.0;53.0;12.0;23.0;18.0;0.0;0;0.0;0.0;139.0;650.0;178.0;0.0;0.0;0.0;0.0
856;Keuzedividend opgenomen in aandelen;2007 juni;95.0;95.0;37.0;0.0;0.0;37.0;0.0;0;12.0;0.0;1.0;45.0;0.0;0.0;0.0;0.0;0.0
857;Keuzedividend opgenomen in aandelen;2007 juli;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0
858;Keuzedividend opgenomen in aandelen;2007 augustus;14.0;14.0;14.0;0.0;14.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
859;Keuzedividend opgenomen in aandelen;2007 september;220.0;220.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;220.0;0.0;0.0;0.0;0.0
860;Keuzedividend opgenomen in aandelen;2007 oktober;6.0;6.0;6.0;6.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
861;Keuzedividend opgenomen in aandelen;2007 november;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;20.0;0.0
862;Keuzedividend opgenomen in aandelen;2007 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
863;Keuzedividend opgenomen in aandelen;2007;1423.0;1400.0;120.0;17.0;47.0;55.0;0.0;0;44.0;0.0;144.0;695.0;398.0;23.0;0.0;22.0;0.0
864;Keuzedividend opgenomen in aandelen;2008 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
865;Keuzedividend opgenomen in aandelen;2008 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
866;Keuzedividend opgenomen in aandelen;2008 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
867;Keuzedividend opgenomen in aandelen;2008 april;16.0;14.0;0.0;0.0;0.0;0.0;0.0;0;14.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
868;Keuzedividend opgenomen in aandelen;2008 mei;384.0;380.0;67.0;10.0;40.0;18.0;0.0;0;0.0;0.0;134.0;0.0;178.0;4.0;0.0;4.0;0.0
869;Keuzedividend opgenomen in aandelen;2008 juni;98.0;98.0;56.0;0.0;0.0;56.0;0.0;0;13.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
870;Keuzedividend opgenomen in aandelen;2008 juli;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
871;Keuzedividend opgenomen in aandelen;2008 augustus;7.0;6.0;6.0;0.0;6.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
872;Keuzedividend opgenomen in aandelen;2008 september;175.0;175.0;1.0;0.0;1.0;0.0;0.0;0;0.0;0.0;0.0;0.0;173.0;0.0;0.0;0.0;0.0
873;Keuzedividend opgenomen in aandelen;2008 oktober;4.0;4.0;4.0;4.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
874;Keuzedividend opgenomen in aandelen;2008 november;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
875;Keuzedividend opgenomen in aandelen;2008 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
876;Keuzedividend opgenomen in aandelen;2008;691.0;683.0;135.0;14.0;48.0;74.0;0.0;0;27.0;29.0;139.0;0.0;352.0;9.0;0.0;9.0;0.0
877;Keuzedividend opgenomen in aandelen;2009 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
878;Keuzedividend opgenomen in aandelen;2009 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
879;Keuzedividend opgenomen in aandelen;2009 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
880;Keuzedividend opgenomen in aandelen;2009 april;47.0;24.0;0.0;0.0;0.0;0.0;16.0;0;9.0;0.0;0.0;0.0;0.0;23.0;0.0;23.0;0.0
881;Keuzedividend opgenomen in aandelen;2009 mei;339.0;267.0;110.0;1.0;87.0;22.0;0.0;0;8.0;31.0;119.0;0.0;0.0;72.0;0.0;72.0;0.0
882;Keuzedividend opgenomen in aandelen;2009 juni;120.0;120.0;23.0;0.0;0.0;23.0;65.0;0;8.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
883;Keuzedividend opgenomen in aandelen;2009 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
884;Keuzedividend opgenomen in aandelen;2009 augustus;47.0;47.0;0.0;0.0;0.0;0.0;0.0;0;0.0;47.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
885;Keuzedividend opgenomen in aandelen;2009 september;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
886;Keuzedividend opgenomen in aandelen;2009 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
887;Keuzedividend opgenomen in aandelen;2009 november;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;13.0;2.0;11.0;0.0
888;Keuzedividend opgenomen in aandelen;2009 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
889;Keuzedividend opgenomen in aandelen;2009;568.0;459.0;134.0;1.0;88.0;46.0;81.0;0;25.0;101.0;119.0;0.0;0.0;108.0;2.0;106.0;0.0
890;Keuzedividend opgenomen in aandelen;2010 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
891;Keuzedividend opgenomen in aandelen;2010 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
892;Keuzedividend opgenomen in aandelen;2010 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
893;Keuzedividend opgenomen in aandelen;2010 april;439.0;439.0;347.0;0.0;17.0;330.0;27.0;0;0.0;65.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
894;Keuzedividend opgenomen in aandelen;2010 mei;343.0;263.0;99.0;0.0;42.0;57.0;0.0;0;17.0;0.0;147.0;0.0;0.0;80.0;0.0;80.0;0.0
895;Keuzedividend opgenomen in aandelen;2010 juni;97.0;97.0;0.0;0.0;0.0;0.0;75.0;0;0.0;0.0;8.0;0.0;15.0;0.0;0.0;0.0;0.0
896;Keuzedividend opgenomen in aandelen;2010 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
897;Keuzedividend opgenomen in aandelen;2010 augustus;77.0;67.0;9.0;0.0;9.0;0.0;0.0;0;5.0;53.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0
898;Keuzedividend opgenomen in aandelen;2010 september;13.0;13.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0
899;Keuzedividend opgenomen in aandelen;2010 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
900;Keuzedividend opgenomen in aandelen;2010 november;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;15.0;0.0
901;Keuzedividend opgenomen in aandelen;2010 december;434.0;434.0;0.0;0.0;0.0;0.0;0.0;434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
902;Keuzedividend opgenomen in aandelen;2010;1419.0;1314.0;455.0;0.0;67.0;388.0;102.0;434;22.0;118.0;155.0;0.0;28.0;105.0;10.0;95.0;0.0
903;Keuzedividend opgenomen in aandelen;2011 januari;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0
904;Keuzedividend opgenomen in aandelen;2011 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
905;Keuzedividend opgenomen in aandelen;2011 maart;863.0;862.0;0.0;0.0;0.0;0.0;0.0;790;0.0;71.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
906;Keuzedividend opgenomen in aandelen;2011 april;48.0;48.0;18.0;0.0;18.0;0.0;30.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
907;Keuzedividend opgenomen in aandelen;2011 mei;811.0;729.0;670.0;64.0;92.0;514.0;7.0;0;15.0;0.0;38.0;0.0;0.0;81.0;2.0;79.0;0.0
908;Keuzedividend opgenomen in aandelen;2011 juni;865.0;865.0;65.0;0.0;16.0;49.0;86.0;604;0.0;0.0;80.0;0.0;29.0;0.0;0.0;0.0;0.0
909;Keuzedividend opgenomen in aandelen;2011 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
910;Keuzedividend opgenomen in aandelen;2011 augustus;116.0;109.0;53.0;44.0;9.0;0.0;0.0;0;4.0;52.0;0.0;0.0;0.0;7.0;7.0;0.0;0.0
911;Keuzedividend opgenomen in aandelen;2011 september;573.0;573.0;0.0;0.0;0.0;0.0;0.0;559;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0
912;Keuzedividend opgenomen in aandelen;2011 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
913;Keuzedividend opgenomen in aandelen;2011 november;30.0;27.0;27.0;27.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0
914;Keuzedividend opgenomen in aandelen;2011 december;644.0;644.0;0.0;0.0;0.0;0.0;0.0;644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
915;Keuzedividend opgenomen in aandelen;2011;3957.0;3857.0;833.0;135.0;134.0;563.0;123.0;2598;19.0;124.0;118.0;0.0;43.0;99.0;17.0;82.0;0.0
916;Keuzedividend opgenomen in aandelen;2012 januari;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0
917;Keuzedividend opgenomen in aandelen;2012 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
918;Keuzedividend opgenomen in aandelen;2012 maart;757.0;754.0;0.0;0.0;0.0;0.0;0.0;754;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0
919;Keuzedividend opgenomen in aandelen;2012 april;59.0;59.0;24.0;0.0;24.0;0.0;36.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
920;Keuzedividend opgenomen in aandelen;2012 mei;947.0;821.0;587.0;88.0;54.0;445.0;19.0;0;11.0;2.0;202.0;0.0;0.0;127.0;10.0;117.0;0.0
921;Keuzedividend opgenomen in aandelen;2012 juni;893.0;884.0;68.0;62.0;0.0;6.0;101.0;505;0.0;0.0;74.0;0.0;136.0;8.0;0.0;8.0;0.0
922;Keuzedividend opgenomen in aandelen;2012 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
923;Keuzedividend opgenomen in aandelen;2012 augustus;84.0;82.0;40.0;30.0;10.0;0.0;0.0;0;5.0;0.0;0.0;0.0;37.0;2.0;2.0;0.0;0.0
924;Keuzedividend opgenomen in aandelen;2012 september;763.0;757.0;0.0;0.0;0.0;0.0;0.0;634;0.0;0.0;0.0;0.0;123.0;6.0;0.0;6.0;0.0
925;Keuzedividend opgenomen in aandelen;2012 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
926;Keuzedividend opgenomen in aandelen;2012 november;39.0;34.0;34.0;34.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
927;Keuzedividend opgenomen in aandelen;2012 december;920.0;912.0;0.0;0.0;0.0;0.0;0.0;912;0.0;0.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0
928;Keuzedividend opgenomen in aandelen;2012;4471.0;4303.0;753.0;213.0;88.0;452.0;155.0;2806;16.0;2.0;276.0;0.0;296.0;167.0;28.0;139.0;0.0
929;Keuzedividend opgenomen in aandelen;2013 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
930;Keuzedividend opgenomen in aandelen;2013 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
931;Keuzedividend opgenomen in aandelen;2013 maart;633.0;631.0;0.0;0.0;0.0;0.0;0.0;631;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0
932;Keuzedividend opgenomen in aandelen;2013 april;152.0;151.0;19.0;0.0;19.0;0.0;0.0;0;0.0;0.0;132.0;0.0;0.0;1.0;1.0;0.0;0.0
933;Keuzedividend opgenomen in aandelen;2013 mei;292.0;290.0;251.0;178.0;46.0;28.0;16.0;0;0.0;6.0;17.0;0.0;0.0;2.0;2.0;0.0;0.0
934;Keuzedividend opgenomen in aandelen;2013 juni;1438.0;1363.0;383.0;0.0;0.0;383.0;102.0;625;0.0;0.0;87.0;0.0;166.0;74.0;0.0;74.0;0.0
935;Keuzedividend opgenomen in aandelen;2013 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
936;Keuzedividend opgenomen in aandelen;2013 augustus;54.0;54.0;54.0;45.0;9.0;0.0;0.0;0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
937;Keuzedividend opgenomen in aandelen;2013 september;1093.0;1093.0;0.0;0.0;0.0;0.0;0.0;941;0.0;0.0;0.0;0.0;152.0;0.0;0.0;0.0;0.0
938;Keuzedividend opgenomen in aandelen;2013 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
939;Keuzedividend opgenomen in aandelen;2013 november;59.0;26.0;26.0;26.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;34.0;2.0;32.0;0.0
940;Keuzedividend opgenomen in aandelen;2013 december;910.0;910.0;0.0;0.0;0.0;0.0;0.0;910;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
941;Keuzedividend opgenomen in aandelen;2013;4631.0;4518.0;733.0;223.0;74.0;411.0;118.0;3107;0.0;10.0;236.0;0.0;318.0;113.0;7.0;106.0;0.0
942;Keuzedividend opgenomen in aandelen;2014 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
943;Keuzedividend opgenomen in aandelen;2014 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
944;Keuzedividend opgenomen in aandelen;2014 maart;968.0;967.0;0.0;0.0;0.0;0.0;0.0;967;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0
945;Keuzedividend opgenomen in aandelen;2014 april;26.0;26.0;26.0;0.0;26.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
946;Keuzedividend opgenomen in aandelen;2014 mei;262.0;259.0;133.0;120.0;13.0;0.0;8.0;0;0.0;7.0;111.0;0.0;0.0;3.0;2.0;1.0;0.0
947;Keuzedividend opgenomen in aandelen;2014 juni;1717.0;1635.0;520.0;86.0;6.0;428.0;104.0;751;0.0;0.0;95.0;0.0;165.0;82.0;0.0;82.0;0.0
948;Keuzedividend opgenomen in aandelen;2014 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
949;Keuzedividend opgenomen in aandelen;2014 augustus;71.0;68.0;56.0;45.0;12.0;0.0;0.0;0;0.0;12.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0
950;Keuzedividend opgenomen in aandelen;2014 september;151.0;151.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;151.0;0.0;0.0;0.0;0.0
951;Keuzedividend opgenomen in aandelen;2014 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
952;Keuzedividend opgenomen in aandelen;2014 november;34.0;31.0;31.0;31.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0
953;Keuzedividend opgenomen in aandelen;2014 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
954;Keuzedividend opgenomen in aandelen;2014;3230.0;3137.0;767.0;282.0;57.0;428.0;111.0;1717;0.0;19.0;206.0;0.0;316.0;93.0;10.0;83.0;0.0
955;Keuzedividend opgenomen in aandelen;2015 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
956;Keuzedividend opgenomen in aandelen;2015 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
957;Keuzedividend opgenomen in aandelen;2015 maart;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0
958;Keuzedividend opgenomen in aandelen;2015 april;151.0;151.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;151.0;0.0;0.0;0.0;0.0;0.0;0.0
959;Keuzedividend opgenomen in aandelen;2015 mei;232.0;228.0;223.0;209.0;14.0;0.0;0.0;0;0.0;5.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0
960;Keuzedividend opgenomen in aandelen;2015 juni;1512.0;1512.0;455.0;0.0;6.0;448.0;148.0;656;1.0;0.0;21.0;0.0;232.0;0.0;0.0;0.0;0.0
961;Keuzedividend opgenomen in aandelen;2015 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
962;Keuzedividend opgenomen in aandelen;2015 augustus;47.0;44.0;44.0;44.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0
963;Keuzedividend opgenomen in aandelen;2015 september;841.0;841.0;0.0;0.0;0.0;0.0;0.0;642;0.0;0.0;0.0;0.0;199.0;0.0;0.0;0.0;0.0
964;Keuzedividend opgenomen in aandelen;2015 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
965;Keuzedividend opgenomen in aandelen;2015 november;60.0;35.0;35.0;35.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;25.0;0.0
966;Keuzedividend opgenomen in aandelen;2015 december;1160.0;1156.0;0.0;0.0;0.0;0.0;0.0;1156;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0
967;Keuzedividend opgenomen in aandelen;2015;4007.0;3967.0;756.0;287.0;21.0;448.0;148.0;2454;1.0;5.0;172.0;0.0;431.0;40.0;15.0;25.0;0.0
968;Keuzedividend opgenomen in aandelen;2016 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
969;Keuzedividend opgenomen in aandelen;2016 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
970;Keuzedividend opgenomen in aandelen;2016 maart;1366.0;1363.0;0.0;0.0;0.0;0.0;0.0;1362;0.0;0.0;1.0;0.0;0.0;4.0;4.0;0.0;0.0
971;Keuzedividend opgenomen in aandelen;2016 april;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
972;Keuzedividend opgenomen in aandelen;2016 mei;382.0;376.0;342.0;318.0;10.0;14.0;3.0;0;0.0;0.0;31.0;0.0;0.0;6.0;6.0;0.0;0.0
973;Keuzedividend opgenomen in aandelen;2016 juni;1926.0;1926.0;385.0;0.0;0.0;385.0;145.0;1124;0.0;0.0;0.0;0.0;272.0;0.0;0.0;0.0;0.0
974;Keuzedividend opgenomen in aandelen;2016 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
975;Keuzedividend opgenomen in aandelen;2016 augustus;77.0;72.0;72.0;72.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
976;Keuzedividend opgenomen in contanten;1984;;;;;;;;0;;0.0;;;;;;;
977;Keuzedividend opgenomen in contanten;1985;;;;;;;0.0;0;;0.0;0.0;;;;;;
978;Keuzedividend opgenomen in contanten;1986;;;;;;;;0;;0.0;;;;;;;
979;Keuzedividend opgenomen in contanten;1987;;;;;;;;0;;0.0;;;;;;;
980;Keuzedividend opgenomen in contanten;1988;;;;;;;;0;;0.0;;;;;;;
981;Keuzedividend opgenomen in contanten;1989;;;;;;;;0;;0.0;;;;;;;
982;Keuzedividend opgenomen in contanten;1990;;;;;;;;0;;;;;;;;;
983;Keuzedividend opgenomen in contanten;1991;;;;;;;;0;;;;;;;;;
984;Keuzedividend opgenomen in contanten;1992;;;;;;;;0;;0.0;;;;;;;
985;Keuzedividend opgenomen in contanten;1993;;;;;;;;0;;0.0;;;;;;;
986;Keuzedividend opgenomen in contanten;1994;;;;;;;;0;;;;;;;;;
987;Keuzedividend opgenomen in contanten;1995;;;;;;;;0;;;;;;;;;
988;Keuzedividend opgenomen in contanten;1996;;;;;;;;0;;;;;;;;;
989;Keuzedividend opgenomen in contanten;1997;;;;;;;;0;;;;;;;;;
