ID;Baanvindduur;Persoonskenmerken;Perioden;WerklozeBeroepsbevolking_1
1150;4;Leeftijd: 25 tot 35 jaar;2008;7.0
1151;4;Leeftijd: 25 tot 35 jaar;2009;9.0
1152;4;Leeftijd: 25 tot 35 jaar;2010;10.0
1153;4;Leeftijd: 25 tot 35 jaar;2011;15.0
1154;4;Leeftijd: 25 tot 35 jaar;2012;14.0
1155;4;Leeftijd: 25 tot 35 jaar;2013;22.0
1156;4;Leeftijd: 25 tot 35 jaar;2014;26.0
1157;4;Leeftijd: 35 tot 45 jaar;2002;12.0
1158;4;Leeftijd: 35 tot 45 jaar;2003;16.0
1159;4;Leeftijd: 35 tot 45 jaar;2004;19.0
1160;4;Leeftijd: 35 tot 45 jaar;2005;23.0
1161;4;Leeftijd: 35 tot 45 jaar;2006;15.0
1162;4;Leeftijd: 35 tot 45 jaar;2007;15.0
1163;4;Leeftijd: 35 tot 45 jaar;2008;12.0
1164;4;Leeftijd: 35 tot 45 jaar;2009;14.0
1165;4;Leeftijd: 35 tot 45 jaar;2010;13.0
1166;4;Leeftijd: 35 tot 45 jaar;2011;13.0
1167;4;Leeftijd: 35 tot 45 jaar;2012;17.0
1168;4;Leeftijd: 35 tot 45 jaar;2013;27.0
1169;4;Leeftijd: 35 tot 45 jaar;2014;25.0
1170;4;Leeftijd: 45 tot 55 jaar;2002;12.0
1171;4;Leeftijd: 45 tot 55 jaar;2003;13.0
1172;4;Leeftijd: 45 tot 55 jaar;2004;17.0
1173;4;Leeftijd: 45 tot 55 jaar;2005;17.0
1174;4;Leeftijd: 45 tot 55 jaar;2006;16.0
1175;4;Leeftijd: 45 tot 55 jaar;2007;14.0
1176;4;Leeftijd: 45 tot 55 jaar;2008;12.0
1177;4;Leeftijd: 45 tot 55 jaar;2009;13.0
1178;4;Leeftijd: 45 tot 55 jaar;2010;15.0
1179;4;Leeftijd: 45 tot 55 jaar;2011;16.0
1180;4;Leeftijd: 45 tot 55 jaar;2012;17.0
1181;4;Leeftijd: 45 tot 55 jaar;2013;27.0
1182;4;Leeftijd: 45 tot 55 jaar;2014;28.0
1183;4;Leeftijd: 55 tot 65 jaar;2002;3.0
1184;4;Leeftijd: 55 tot 65 jaar;2003;5.0
1185;4;Leeftijd: 55 tot 65 jaar;2004;6.0
1186;4;Leeftijd: 55 tot 65 jaar;2005;8.0
1187;4;Leeftijd: 55 tot 65 jaar;2006;8.0
1188;4;Leeftijd: 55 tot 65 jaar;2007;8.0
1189;4;Leeftijd: 55 tot 65 jaar;2008;7.0
1190;4;Leeftijd: 55 tot 65 jaar;2009;6.0
1191;4;Leeftijd: 55 tot 65 jaar;2010;11.0
1192;4;Leeftijd: 55 tot 65 jaar;2011;11.0
1193;4;Leeftijd: 55 tot 65 jaar;2012;11.0
1194;4;Leeftijd: 55 tot 65 jaar;2013;14.0
1195;4;Leeftijd: 55 tot 65 jaar;2014;17.0
1196;4;6030;2002;25.0
1197;4;6030;2003;37.0
1198;4;6030;2004;48.0
1199;4;6030;2005;47.0
1200;4;6030;2006;36.0
1201;4;6030;2007;33.0
1202;4;6030;2008;24.0
1203;4;6030;2009;31.0
1204;4;6030;2010;39.0
1205;4;6030;2011;39.0
1206;4;6030;2012;39.0
1207;4;6030;2013;65.0
1208;4;6030;2014;72.0
1209;4;1102;2002;4.0
1210;4;1102;2003;6.0
1211;4;1102;2004;10.0
1212;4;1102;2005;10.0
1213;4;1102;2006;7.0
1214;4;1102;2007;8.0
1215;4;1102;2008;6.0
1216;4;1102;2009;6.0
1217;4;1102;2010;5.0
1218;4;1102;2011;7.0
1219;4;1102;2012;11.0
1220;4;1102;2013;12.0
1221;4;1102;2014;11.0
1222;4;1101;2002;10.0
1223;4;1101;2003;16.0
1224;4;1101;2004;16.0
1225;4;1101;2005;19.0
1226;4;1101;2006;15.0
1227;4;1101;2007;13.0
1228;4;1101;2008;13.0
1229;4;1101;2009;15.0
1230;4;1101;2010;14.0
1231;4;1101;2011;17.0
1232;4;1101;2012;21.0
1233;4;1101;2013;30.0
1234;4;1101;2014;31.0
1235;4;9999;2002;
1236;4;9999;2003;
1237;4;9999;2004;
1238;4;9999;2005;
1239;4;9999;2006;
1240;4;9999;2007;
1241;4;9999;2008;
1242;4;9999;2009;
1243;4;9999;2010;
1244;4;9999;2011;
1245;4;9999;2012;
1246;4;9999;2013;
1247;4;9999;2014;
1248;4;Opleidingsniveau: lager onderwijs;2002;20.0
1249;4;Opleidingsniveau: lager onderwijs;2003;26.0
1250;4;Opleidingsniveau: lager onderwijs;2004;28.0
1251;4;Opleidingsniveau: lager onderwijs;2005;29.0
1252;4;Opleidingsniveau: lager onderwijs;2006;20.0
1253;4;Opleidingsniveau: lager onderwijs;2007;20.0
1254;4;Opleidingsniveau: lager onderwijs;2008;18.0
1255;4;Opleidingsniveau: lager onderwijs;2009;21.0
1256;4;Opleidingsniveau: lager onderwijs;2010;22.0
1257;4;Opleidingsniveau: lager onderwijs;2011;21.0
1258;4;Opleidingsniveau: lager onderwijs;2012;26.0
1259;4;Opleidingsniveau: lager onderwijs;2013;34.0
1260;4;Opleidingsniveau: lager onderwijs;2014;40.0
1261;4;Opleidingsniveau: middelbaar onderwijs;2002;13.0
1262;4;Opleidingsniveau: middelbaar onderwijs;2003;22.0
1263;4;Opleidingsniveau: middelbaar onderwijs;2004;27.0
1264;4;Opleidingsniveau: middelbaar onderwijs;2005;30.0
1265;4;Opleidingsniveau: middelbaar onderwijs;2006;27.0
1266;4;Opleidingsniveau: middelbaar onderwijs;2007;22.0
1267;4;Opleidingsniveau: middelbaar onderwijs;2008;17.0
1268;4;Opleidingsniveau: middelbaar onderwijs;2009;23.0
1269;4;Opleidingsniveau: middelbaar onderwijs;2010;23.0
1270;4;Opleidingsniveau: middelbaar onderwijs;2011;28.0
1271;4;Opleidingsniveau: middelbaar onderwijs;2012;28.0
1272;4;Opleidingsniveau: middelbaar onderwijs;2013;47.0
1273;4;Opleidingsniveau: middelbaar onderwijs;2014;52.0
1274;4;Opleidingsniveau: hoger onderwijs;2002;7.0
1275;4;Opleidingsniveau: hoger onderwijs;2003;12.0
1276;4;Opleidingsniveau: hoger onderwijs;2004;17.0
1277;4;Opleidingsniveau: hoger onderwijs;2005;18.0
1278;4;Opleidingsniveau: hoger onderwijs;2006;10.0
1279;4;Opleidingsniveau: hoger onderwijs;2007;11.0
1280;4;Opleidingsniveau: hoger onderwijs;2008;8.0
1281;4;Opleidingsniveau: hoger onderwijs;2009;8.0
1282;4;Opleidingsniveau: hoger onderwijs;2010;14.0
1283;4;Opleidingsniveau: hoger onderwijs;2011;14.0
1284;4;Opleidingsniveau: hoger onderwijs;2012;16.0
1285;4;Opleidingsniveau: hoger onderwijs;2013;24.0
1286;4;Opleidingsniveau: hoger onderwijs;2014;20.0
1287;4;Opleidingsniveau: onbekend;2002;
1288;4;Opleidingsniveau: onbekend;2003;
1289;4;Opleidingsniveau: onbekend;2004;
1290;4;Opleidingsniveau: onbekend;2005;
1291;4;Opleidingsniveau: onbekend;2006;
1292;4;Opleidingsniveau: onbekend;2007;
1293;4;Opleidingsniveau: onbekend;2008;
1294;4;Opleidingsniveau: onbekend;2009;
1295;4;Opleidingsniveau: onbekend;2010;
1296;4;Opleidingsniveau: onbekend;2011;
1297;4;Opleidingsniveau: onbekend;2012;
1298;4;Opleidingsniveau: onbekend;2013;
1299;4;Opleidingsniveau: onbekend;2014;2.0
1300;4;Werkloosheidsduur: 0 tot 6 maanden;2002;19.0
1301;4;Werkloosheidsduur: 0 tot 6 maanden;2003;27.0
1302;4;Werkloosheidsduur: 0 tot 6 maanden;2004;28.0
1303;4;Werkloosheidsduur: 0 tot 6 maanden;2005;24.0
1304;4;Werkloosheidsduur: 0 tot 6 maanden;2006;16.0
1305;4;Werkloosheidsduur: 0 tot 6 maanden;2007;15.0
1306;4;Werkloosheidsduur: 0 tot 6 maanden;2008;15.0
1307;4;Werkloosheidsduur: 0 tot 6 maanden;2009;26.0
1308;4;Werkloosheidsduur: 0 tot 6 maanden;2010;23.0
1309;4;Werkloosheidsduur: 0 tot 6 maanden;2011;25.0
1310;4;Werkloosheidsduur: 0 tot 6 maanden;2012;29.0
1311;4;Werkloosheidsduur: 0 tot 6 maanden;2013;36.0
1312;4;Werkloosheidsduur: 0 tot 6 maanden;2014;35.0
1313;4;Werkloosheidsduur: 6 tot 12 maanden;2002;8.0
1314;4;Werkloosheidsduur: 6 tot 12 maanden;2003;14.0
1315;4;Werkloosheidsduur: 6 tot 12 maanden;2004;18.0
1316;4;Werkloosheidsduur: 6 tot 12 maanden;2005;21.0
1317;4;Werkloosheidsduur: 6 tot 12 maanden;2006;11.0
1318;4;Werkloosheidsduur: 6 tot 12 maanden;2007;7.0
1319;4;Werkloosheidsduur: 6 tot 12 maanden;2008;8.0
1320;4;Werkloosheidsduur: 6 tot 12 maanden;2009;12.0
1321;4;Werkloosheidsduur: 6 tot 12 maanden;2010;15.0
1322;4;Werkloosheidsduur: 6 tot 12 maanden;2011;12.0
1323;4;Werkloosheidsduur: 6 tot 12 maanden;2012;14.0
1324;4;Werkloosheidsduur: 6 tot 12 maanden;2013;23.0
1325;4;Werkloosheidsduur: 6 tot 12 maanden;2014;24.0
1326;4;Werkloosheidsduur: kortdurig werkloos;2002;26.0
1327;4;Werkloosheidsduur: kortdurig werkloos;2003;41.0
1328;4;Werkloosheidsduur: kortdurig werkloos;2004;46.0
1329;4;Werkloosheidsduur: kortdurig werkloos;2005;45.0
1330;4;Werkloosheidsduur: kortdurig werkloos;2006;26.0
1331;4;Werkloosheidsduur: kortdurig werkloos;2007;23.0
1332;4;Werkloosheidsduur: kortdurig werkloos;2008;23.0
1333;4;Werkloosheidsduur: kortdurig werkloos;2009;38.0
1334;4;Werkloosheidsduur: kortdurig werkloos;2010;38.0
1335;4;Werkloosheidsduur: kortdurig werkloos;2011;37.0
1336;4;Werkloosheidsduur: kortdurig werkloos;2012;43.0
1337;4;Werkloosheidsduur: kortdurig werkloos;2013;59.0
1338;4;Werkloosheidsduur: kortdurig werkloos;2014;59.0
1339;4;Werkloosheidsduur: 12 tot 24 maanden;2002;3.0
1340;4;Werkloosheidsduur: 12 tot 24 maanden;2003;8.0
1341;4;Werkloosheidsduur: 12 tot 24 maanden;2004;15.0
1342;4;Werkloosheidsduur: 12 tot 24 maanden;2005;13.0
1343;4;Werkloosheidsduur: 12 tot 24 maanden;2006;14.0
1344;4;Werkloosheidsduur: 12 tot 24 maanden;2007;12.0
1345;4;Werkloosheidsduur: 12 tot 24 maanden;2008;6.0
1346;4;Werkloosheidsduur: 12 tot 24 maanden;2009;4.0
1347;4;Werkloosheidsduur: 12 tot 24 maanden;2010;11.0
1348;4;Werkloosheidsduur: 12 tot 24 maanden;2011;11.0
1349;4;Werkloosheidsduur: 12 tot 24 maanden;2012;11.0
1350;4;Werkloosheidsduur: 12 tot 24 maanden;2013;23.0
1351;4;Werkloosheidsduur: 12 tot 24 maanden;2014;28.0
1352;4;Werkloosheidsduur: >= 24 maanden;2002;10.0
1353;4;Werkloosheidsduur: >= 24 maanden;2003;10.0
1354;4;Werkloosheidsduur: >= 24 maanden;2004;12.0
1355;4;Werkloosheidsduur: >= 24 maanden;2005;18.0
1356;4;Werkloosheidsduur: >= 24 maanden;2006;16.0
1357;4;Werkloosheidsduur: >= 24 maanden;2007;19.0
1358;4;Werkloosheidsduur: >= 24 maanden;2008;13.0
1359;4;Werkloosheidsduur: >= 24 maanden;2009;10.0
1360;4;Werkloosheidsduur: >= 24 maanden;2010;10.0
1361;4;Werkloosheidsduur: >= 24 maanden;2011;15.0
1362;4;Werkloosheidsduur: >= 24 maanden;2012;16.0
1363;4;Werkloosheidsduur: >= 24 maanden;2013;22.0
1364;4;Werkloosheidsduur: >= 24 maanden;2014;26.0
1365;4;Werkloosheidsduur: langdurig werkloos;2002;13.0
1366;4;Werkloosheidsduur: langdurig werkloos;2003;18.0
1367;4;Werkloosheidsduur: langdurig werkloos;2004;27.0
1368;4;Werkloosheidsduur: langdurig werkloos;2005;31.0
1369;4;Werkloosheidsduur: langdurig werkloos;2006;31.0
1370;4;Werkloosheidsduur: langdurig werkloos;2007;31.0
1371;4;Werkloosheidsduur: langdurig werkloos;2008;20.0
1372;4;Werkloosheidsduur: langdurig werkloos;2009;13.0
1373;4;Werkloosheidsduur: langdurig werkloos;2010;21.0
1374;4;Werkloosheidsduur: langdurig werkloos;2011;26.0
1375;4;Werkloosheidsduur: langdurig werkloos;2012;27.0
1376;4;Werkloosheidsduur: langdurig werkloos;2013;45.0
1377;4;Werkloosheidsduur: langdurig werkloos;2014;54.0
1378;4;Werkloosheidsduur: onbekend;2002;
1379;4;Werkloosheidsduur: onbekend;2003;
1380;4;Werkloosheidsduur: onbekend;2004;
1381;4;Werkloosheidsduur: onbekend;2005;
1382;4;Werkloosheidsduur: onbekend;2006;
1383;4;Werkloosheidsduur: onbekend;2007;
1384;4;Werkloosheidsduur: onbekend;2008;
1385;4;Werkloosheidsduur: onbekend;2009;
1386;4;Werkloosheidsduur: onbekend;2010;
1387;4;Werkloosheidsduur: onbekend;2011;
1388;4;Werkloosheidsduur: onbekend;2012;
1389;4;Werkloosheidsduur: onbekend;2013;2.0
1390;4;Werkloosheidsduur: onbekend;2014;
1391;4;Voorheen werkzaam;2002;15.0
1392;4;Voorheen werkzaam;2003;33.0
1393;4;Voorheen werkzaam;2004;41.0
1394;4;Voorheen werkzaam;2005;43.0
1395;4;Voorheen werkzaam;2006;30.0
1396;4;Voorheen werkzaam;2007;24.0
1397;4;Voorheen werkzaam;2008;18.0
1398;4;Voorheen werkzaam;2009;27.0
1399;4;Voorheen werkzaam;2010;33.0
1400;4;Voorheen werkzaam;2011;36.0
1401;4;Voorheen werkzaam;2012;42.0
1402;4;Voorheen werkzaam;2013;65.0
1403;4;Voorheen werkzaam;2014;71.0
1404;4;Voorheen scholier/student;2002;6.0
1405;4;Voorheen scholier/student;2003;7.0
1406;4;Voorheen scholier/student;2004;12.0
1407;4;Voorheen scholier/student;2005;9.0
1408;4;Voorheen scholier/student;2006;8.0
1409;4;Voorheen scholier/student;2007;7.0
1410;4;Voorheen scholier/student;2008;6.0
1411;4;Voorheen scholier/student;2009;10.0
1412;4;Voorheen scholier/student;2010;8.0
1413;4;Voorheen scholier/student;2011;8.0
1414;4;Voorheen scholier/student;2012;11.0
1415;4;Voorheen scholier/student;2013;18.0
1416;4;Voorheen scholier/student;2014;20.0
1417;4;Herintreder;2002;5.0
1418;4;Herintreder;2003;6.0
1419;4;Herintreder;2004;6.0
1420;4;Herintreder;2005;6.0
1421;4;Herintreder;2006;6.0
1422;4;Herintreder;2007;7.0
1423;4;Herintreder;2008;5.0
1424;4;Herintreder;2009;3.0
1425;4;Herintreder;2010;2.0
1426;4;Herintreder;2011;6.0
1427;4;Herintreder;2012;5.0
1428;4;Herintreder;2013;5.0
1429;4;Herintreder;2014;5.0
1430;4;Arbeidsongeschikt;2002;10.0
1431;4;Arbeidsongeschikt;2003;8.0
1432;4;Arbeidsongeschikt;2004;6.0
1433;4;Arbeidsongeschikt;2005;9.0
1434;4;Arbeidsongeschikt;2006;7.0
1435;4;Arbeidsongeschikt;2007;9.0
1436;4;Arbeidsongeschikt;2008;6.0
1437;4;Arbeidsongeschikt;2009;6.0
1438;4;Arbeidsongeschikt;2010;8.0
1439;4;Arbeidsongeschikt;2011;7.0
1440;4;Arbeidsongeschikt;2012;7.0
1441;4;Arbeidsongeschikt;2013;10.0
1442;4;Arbeidsongeschikt;2014;9.0
1443;4;Overig;2002;4.0
1444;4;Overig;2003;5.0
1445;4;Overig;2004;8.0
1446;4;Overig;2005;8.0
1447;4;Overig;2006;7.0
1448;4;Overig;2007;7.0
1449;4;Overig;2008;8.0
1450;4;Overig;2009;5.0
1451;4;Overig;2010;8.0
1452;4;Overig;2011;6.0
1453;4;Overig;2012;5.0
1454;4;Overig;2013;8.0
1455;4;Overig;2014;8.0
1456;5;1100;2002;50.0
1457;5;1100;2003;95.0
1458;5;1100;2004;121.0
1459;5;1100;2005;123.0
1460;5;1100;2006;88.0
1461;5;1100;2007;60.0
1462;5;1100;2008;52.0
1463;5;1100;2009;82.0
1464;5;1100;2010;78.0
1465;5;1100;2011;86.0
1466;5;1100;2012;109.0
1467;5;1100;2013;191.0
1468;5;1100;2014;194.0
1469;5;3000;2002;23.0
1470;5;3000;2003;46.0
1471;5;3000;2004;62.0
1472;5;3000;2005;62.0
1473;5;3000;2006;36.0
1474;5;3000;2007;29.0
1475;5;3000;2008;27.0
1476;5;3000;2009;42.0
1477;5;3000;2010;39.0
1478;5;3000;2011;43.0
1479;5;3000;2012;56.0
1480;5;3000;2013;98.0
1481;5;3000;2014;92.0
1482;5;4000;2002;27.0
1483;5;4000;2003;49.0
1484;5;4000;2004;58.0
1485;5;4000;2005;61.0
1486;5;4000;2006;52.0
1487;5;4000;2007;31.0
1488;5;4000;2008;24.0
1489;5;4000;2009;39.0
1490;5;4000;2010;39.0
1491;5;4000;2011;43.0
1492;5;4000;2012;53.0
1493;5;4000;2013;93.0
1494;5;4000;2014;102.0
1495;5;Leeftijd: 15 tot 25 jaar;2002;
1496;5;Leeftijd: 15 tot 25 jaar;2003;6.0
1497;5;Leeftijd: 15 tot 25 jaar;2004;7.0
1498;5;Leeftijd: 15 tot 25 jaar;2005;5.0
1499;5;Leeftijd: 15 tot 25 jaar;2006;4.0
1500;5;Leeftijd: 15 tot 25 jaar;2007;2.0
1501;5;Leeftijd: 15 tot 25 jaar;2008;3.0
1502;5;Leeftijd: 15 tot 25 jaar;2009;7.0
1503;5;Leeftijd: 15 tot 25 jaar;2010;4.0
1504;5;Leeftijd: 15 tot 25 jaar;2011;4.0
1505;5;Leeftijd: 15 tot 25 jaar;2012;9.0
1506;5;Leeftijd: 15 tot 25 jaar;2013;16.0
1507;5;Leeftijd: 15 tot 25 jaar;2014;16.0
1508;5;Leeftijd: 25 tot 35 jaar;2002;7.0
1509;5;Leeftijd: 25 tot 35 jaar;2003;15.0
1510;5;Leeftijd: 25 tot 35 jaar;2004;18.0
1511;5;Leeftijd: 25 tot 35 jaar;2005;19.0
1512;5;Leeftijd: 25 tot 35 jaar;2006;10.0
1513;5;Leeftijd: 25 tot 35 jaar;2007;3.0
1514;5;Leeftijd: 25 tot 35 jaar;2008;3.0
1515;5;Leeftijd: 25 tot 35 jaar;2009;11.0
1516;5;Leeftijd: 25 tot 35 jaar;2010;7.0
1517;5;Leeftijd: 25 tot 35 jaar;2011;10.0
1518;5;Leeftijd: 25 tot 35 jaar;2012;16.0
1519;5;Leeftijd: 25 tot 35 jaar;2013;22.0
1520;5;Leeftijd: 25 tot 35 jaar;2014;23.0
1521;5;Leeftijd: 35 tot 45 jaar;2002;15.0
1522;5;Leeftijd: 35 tot 45 jaar;2003;30.0
1523;5;Leeftijd: 35 tot 45 jaar;2004;41.0
1524;5;Leeftijd: 35 tot 45 jaar;2005;34.0
1525;5;Leeftijd: 35 tot 45 jaar;2006;24.0
1526;5;Leeftijd: 35 tot 45 jaar;2007;12.0
1527;5;Leeftijd: 35 tot 45 jaar;2008;10.0
1528;5;Leeftijd: 35 tot 45 jaar;2009;16.0
1529;5;Leeftijd: 35 tot 45 jaar;2010;17.0
1530;5;Leeftijd: 35 tot 45 jaar;2011;18.0
1531;5;Leeftijd: 35 tot 45 jaar;2012;23.0
1532;5;Leeftijd: 35 tot 45 jaar;2013;40.0
1533;5;Leeftijd: 35 tot 45 jaar;2014;34.0
1534;5;Leeftijd: 45 tot 55 jaar;2002;14.0
1535;5;Leeftijd: 45 tot 55 jaar;2003;27.0
1536;5;Leeftijd: 45 tot 55 jaar;2004;34.0
1537;5;Leeftijd: 45 tot 55 jaar;2005;38.0
1538;5;Leeftijd: 45 tot 55 jaar;2006;29.0
1539;5;Leeftijd: 45 tot 55 jaar;2007;23.0
1540;5;Leeftijd: 45 tot 55 jaar;2008;17.0
1541;5;Leeftijd: 45 tot 55 jaar;2009;21.0
1542;5;Leeftijd: 45 tot 55 jaar;2010;27.0
1543;5;Leeftijd: 45 tot 55 jaar;2011;25.0
1544;5;Leeftijd: 45 tot 55 jaar;2012;30.0
1545;5;Leeftijd: 45 tot 55 jaar;2013;56.0
1546;5;Leeftijd: 45 tot 55 jaar;2014;52.0
1547;5;Leeftijd: 55 tot 65 jaar;2002;13.0
1548;5;Leeftijd: 55 tot 65 jaar;2003;16.0
1549;5;Leeftijd: 55 tot 65 jaar;2004;21.0
1550;5;Leeftijd: 55 tot 65 jaar;2005;27.0
1551;5;Leeftijd: 55 tot 65 jaar;2006;20.0
1552;5;Leeftijd: 55 tot 65 jaar;2007;21.0
1553;5;Leeftijd: 55 tot 65 jaar;2008;20.0
1554;5;Leeftijd: 55 tot 65 jaar;2009;27.0
1555;5;Leeftijd: 55 tot 65 jaar;2010;24.0
1556;5;Leeftijd: 55 tot 65 jaar;2011;29.0
1557;5;Leeftijd: 55 tot 65 jaar;2012;31.0
1558;5;Leeftijd: 55 tot 65 jaar;2013;57.0
1559;5;Leeftijd: 55 tot 65 jaar;2014;69.0
1560;5;6030;2002;35.0
1561;5;6030;2003;55.0
1562;5;6030;2004;74.0
1563;5;6030;2005;69.0
1564;5;6030;2006;50.0
1565;5;6030;2007;40.0
1566;5;6030;2008;31.0
1567;5;6030;2009;48.0
1568;5;6030;2010;55.0
1569;5;6030;2011;52.0
1570;5;6030;2012;55.0
1571;5;6030;2013;110.0
1572;5;6030;2014;116.0
1573;5;1102;2002;7.0
1574;5;1102;2003;14.0
1575;5;1102;2004;14.0
1576;5;1102;2005;14.0
1577;5;1102;2006;11.0
1578;5;1102;2007;6.0
1579;5;1102;2008;6.0
1580;5;1102;2009;9.0
1581;5;1102;2010;6.0
1582;5;1102;2011;11.0
1583;5;1102;2012;15.0
1584;5;1102;2013;26.0
1585;5;1102;2014;22.0
1586;5;1101;2002;8.0
1587;5;1101;2003;26.0
1588;5;1101;2004;32.0
1589;5;1101;2005;39.0
1590;5;1101;2006;27.0
1591;5;1101;2007;14.0
1592;5;1101;2008;15.0
1593;5;1101;2009;26.0
1594;5;1101;2010;17.0
1595;5;1101;2011;23.0
1596;5;1101;2012;39.0
1597;5;1101;2013;55.0
1598;5;1101;2014;56.0
1599;5;9999;2002;
1600;5;9999;2003;
1601;5;9999;2004;
1602;5;9999;2005;
1603;5;9999;2006;
1604;5;9999;2007;
1605;5;9999;2008;
1606;5;9999;2009;
1607;5;9999;2010;
1608;5;9999;2011;
1609;5;9999;2012;
1610;5;9999;2013;0.0
1611;5;9999;2014;
1612;5;Opleidingsniveau: lager onderwijs;2002;25.0
1613;5;Opleidingsniveau: lager onderwijs;2003;44.0
1614;5;Opleidingsniveau: lager onderwijs;2004;50.0
1615;5;Opleidingsniveau: lager onderwijs;2005;49.0
1616;5;Opleidingsniveau: lager onderwijs;2006;35.0
1617;5;Opleidingsniveau: lager onderwijs;2007;24.0
1618;5;Opleidingsniveau: lager onderwijs;2008;24.0
1619;5;Opleidingsniveau: lager onderwijs;2009;35.0
1620;5;Opleidingsniveau: lager onderwijs;2010;37.0
1621;5;Opleidingsniveau: lager onderwijs;2011;37.0
1622;5;Opleidingsniveau: lager onderwijs;2012;43.0
1623;5;Opleidingsniveau: lager onderwijs;2013;69.0
1624;5;Opleidingsniveau: lager onderwijs;2014;70.0
1625;5;Opleidingsniveau: middelbaar onderwijs;2002;17.0
1626;5;Opleidingsniveau: middelbaar onderwijs;2003;37.0
1627;5;Opleidingsniveau: middelbaar onderwijs;2004;48.0
1628;5;Opleidingsniveau: middelbaar onderwijs;2005;53.0
1629;5;Opleidingsniveau: middelbaar onderwijs;2006;37.0
1630;5;Opleidingsniveau: middelbaar onderwijs;2007;25.0
1631;5;Opleidingsniveau: middelbaar onderwijs;2008;18.0
1632;5;Opleidingsniveau: middelbaar onderwijs;2009;30.0
1633;5;Opleidingsniveau: middelbaar onderwijs;2010;27.0
1634;5;Opleidingsniveau: middelbaar onderwijs;2011;33.0
1635;5;Opleidingsniveau: middelbaar onderwijs;2012;43.0
1636;5;Opleidingsniveau: middelbaar onderwijs;2013;84.0
1637;5;Opleidingsniveau: middelbaar onderwijs;2014;84.0
1638;5;Opleidingsniveau: hoger onderwijs;2002;8.0
1639;5;Opleidingsniveau: hoger onderwijs;2003;14.0
1640;5;Opleidingsniveau: hoger onderwijs;2004;20.0
1641;5;Opleidingsniveau: hoger onderwijs;2005;21.0
1642;5;Opleidingsniveau: hoger onderwijs;2006;14.0
1643;5;Opleidingsniveau: hoger onderwijs;2007;10.0
1644;5;Opleidingsniveau: hoger onderwijs;2008;10.0
1645;5;Opleidingsniveau: hoger onderwijs;2009;16.0
1646;5;Opleidingsniveau: hoger onderwijs;2010;13.0
1647;5;Opleidingsniveau: hoger onderwijs;2011;16.0
1648;5;Opleidingsniveau: hoger onderwijs;2012;22.0
1649;5;Opleidingsniveau: hoger onderwijs;2013;31.0
1650;5;Opleidingsniveau: hoger onderwijs;2014;37.0
1651;5;Opleidingsniveau: onbekend;2002;
1652;5;Opleidingsniveau: onbekend;2003;
1653;5;Opleidingsniveau: onbekend;2004;2.0
1654;5;Opleidingsniveau: onbekend;2005;
1655;5;Opleidingsniveau: onbekend;2006;2.0
1656;5;Opleidingsniveau: onbekend;2007;
1657;5;Opleidingsniveau: onbekend;2008;
1658;5;Opleidingsniveau: onbekend;2009;
1659;5;Opleidingsniveau: onbekend;2010;
1660;5;Opleidingsniveau: onbekend;2011;
1661;5;Opleidingsniveau: onbekend;2012;
1662;5;Opleidingsniveau: onbekend;2013;6.0
1663;5;Opleidingsniveau: onbekend;2014;3.0
1664;5;Werkloosheidsduur: 0 tot 6 maanden;2002;14.0
1665;5;Werkloosheidsduur: 0 tot 6 maanden;2003;31.0
1666;5;Werkloosheidsduur: 0 tot 6 maanden;2004;35.0
1667;5;Werkloosheidsduur: 0 tot 6 maanden;2005;25.0
1668;5;Werkloosheidsduur: 0 tot 6 maanden;2006;17.0
1669;5;Werkloosheidsduur: 0 tot 6 maanden;2007;9.0
1670;5;Werkloosheidsduur: 0 tot 6 maanden;2008;10.0
1671;5;Werkloosheidsduur: 0 tot 6 maanden;2009;28.0
1672;5;Werkloosheidsduur: 0 tot 6 maanden;2010;21.0
1673;5;Werkloosheidsduur: 0 tot 6 maanden;2011;26.0
1674;5;Werkloosheidsduur: 0 tot 6 maanden;2012;30.0
1675;5;Werkloosheidsduur: 0 tot 6 maanden;2013;52.0
1676;5;Werkloosheidsduur: 0 tot 6 maanden;2014;41.0
1677;5;Werkloosheidsduur: 6 tot 12 maanden;2002;12.0
1678;5;Werkloosheidsduur: 6 tot 12 maanden;2003;21.0
1679;5;Werkloosheidsduur: 6 tot 12 maanden;2004;24.0
1680;5;Werkloosheidsduur: 6 tot 12 maanden;2005;27.0
1681;5;Werkloosheidsduur: 6 tot 12 maanden;2006;14.0
1682;5;Werkloosheidsduur: 6 tot 12 maanden;2007;9.0
1683;5;Werkloosheidsduur: 6 tot 12 maanden;2008;8.0
1684;5;Werkloosheidsduur: 6 tot 12 maanden;2009;17.0
1685;5;Werkloosheidsduur: 6 tot 12 maanden;2010;15.0
1686;5;Werkloosheidsduur: 6 tot 12 maanden;2011;15.0
1687;5;Werkloosheidsduur: 6 tot 12 maanden;2012;21.0
1688;5;Werkloosheidsduur: 6 tot 12 maanden;2013;33.0
1689;5;Werkloosheidsduur: 6 tot 12 maanden;2014;32.0
1690;5;Werkloosheidsduur: kortdurig werkloos;2002;27.0
1691;5;Werkloosheidsduur: kortdurig werkloos;2003;52.0
1692;5;Werkloosheidsduur: kortdurig werkloos;2004;59.0
1693;5;Werkloosheidsduur: kortdurig werkloos;2005;52.0
