ID;BrandstofsoortVoertuigen;GewichtBedrijfsklaarVoertuig;LeeftijdVoertuig;Perioden;KilometersNederlandseBestelautoS_1;GemiddeldJaarkilometrage_2;NederlandseBestelautoSInGebruik_3
364;Totaal;1306 - 1760 kg;13 jaar;2022;158.1;13422.0;11779.0
365;Totaal;1306 - 1760 kg;13 jaar;2023;165.4;13192.0;12536.0
366;Totaal;1306 - 1760 kg;14 jaar;2018;148.7;14094.0;10554.0
367;Totaal;1306 - 1760 kg;14 jaar;2019;111.6;13324.0;8373.0
368;Totaal;1306 - 1760 kg;14 jaar;2020;105.3;12794.0;8230.0
369;Totaal;1306 - 1760 kg;14 jaar;2021;162.1;13443.0;12058.0
370;Totaal;1306 - 1760 kg;14 jaar;2022;192.3;13248.0;14518.0
371;Totaal;1306 - 1760 kg;14 jaar;2023;140.4;12797.0;10969.0
372;Totaal;1306 - 1760 kg;15 jaar;2018;72.5;12998.0;5575.0
373;Totaal;1306 - 1760 kg;15 jaar;2019;126.6;13358.0;9475.0
374;Totaal;1306 - 1760 kg;15 jaar;2020;93.0;12424.0;7486.0
375;Totaal;1306 - 1760 kg;15 jaar;2021;94.9;12777.0;7431.0
376;Totaal;1306 - 1760 kg;15 jaar;2022;143.0;13158.0;10867.0
377;Totaal;1306 - 1760 kg;15 jaar;2023;168.6;12750.0;13224.0
378;Totaal;1306 - 1760 kg;16 jaar;2018;55.1;12301.0;4478.0
379;Totaal;1306 - 1760 kg;16 jaar;2019;57.5;12229.0;4700.0
380;Totaal;1306 - 1760 kg;16 jaar;2020;101.8;12233.0;8322.0
381;Totaal;1306 - 1760 kg;16 jaar;2021;83.7;12544.0;6672.0
382;Totaal;1306 - 1760 kg;16 jaar;2022;82.7;12484.0;6622.0
383;Totaal;1306 - 1760 kg;16 jaar;2023;122.1;12516.0;9754.0
384;Totaal;1306 - 1760 kg;17 jaar;2018;48.1;11873.0;4052.0
385;Totaal;1306 - 1760 kg;17 jaar;2019;42.8;11468.0;3728.0
386;Totaal;1306 - 1760 kg;17 jaar;2020;41.5;10699.0;3875.0
387;Totaal;1306 - 1760 kg;17 jaar;2021;86.2;11859.0;7272.0
388;Totaal;1306 - 1760 kg;17 jaar;2022;71.7;12279.0;5843.0
389;Totaal;1306 - 1760 kg;17 jaar;2023;69.1;11920.0;5800.0
390;Totaal;1306 - 1760 kg;18 jaar;2018;34.7;10847.0;3202.0
391;Totaal;1306 - 1760 kg;18 jaar;2019;35.2;10802.0;3260.0
392;Totaal;1306 - 1760 kg;18 jaar;2020;30.6;10213.0;2997.0
393;Totaal;1306 - 1760 kg;18 jaar;2021;32.6;10404.0;3133.0
394;Totaal;1306 - 1760 kg;18 jaar;2022;71.2;11544.0;6167.0
395;Totaal;1306 - 1760 kg;18 jaar;2023;59.3;11663.0;5083.0
396;Totaal;1306 - 1760 kg;19 jaar;2018;23.2;9720.0;2388.0
397;Totaal;1306 - 1760 kg;19 jaar;2019;25.2;9764.0;2577.0
398;Totaal;1306 - 1760 kg;19 jaar;2020;25.0;9608.0;2601.0
399;Totaal;1306 - 1760 kg;19 jaar;2021;24.5;10322.0;2372.0
400;Totaal;1306 - 1760 kg;19 jaar;2022;25.0;9892.0;2525.0
401;Totaal;1306 - 1760 kg;19 jaar;2023;57.2;10791.0;5298.0
402;Totaal;1306 - 1760 kg;20 jaar;2018;18.8;9237.0;2031.0
403;Totaal;1306 - 1760 kg;20 jaar;2019;16.2;8648.0;1869.0
404;Totaal;1306 - 1760 kg;20 jaar;2020;17.2;8327.0;2061.0
405;Totaal;1306 - 1760 kg;20 jaar;2021;18.7;9291.0;2008.0
406;Totaal;1306 - 1760 kg;20 jaar;2022;18.3;9608.0;1900.0
407;Totaal;1306 - 1760 kg;20 jaar;2023;19.6;9530.0;2052.0
408;Totaal;1306 - 1760 kg;21 jaar of ouder;2018;55.5;5395.0;10279.0
409;Totaal;1306 - 1760 kg;21 jaar of ouder;2019;60.0;5537.0;10833.0
410;Totaal;1306 - 1760 kg;21 jaar of ouder;2020;58.1;5177.0;11231.0
411;Totaal;1306 - 1760 kg;21 jaar of ouder;2021;66.0;5604.0;11777.0
412;Totaal;1306 - 1760 kg;21 jaar of ouder;2022;70.3;5715.0;12303.0
413;Totaal;1306 - 1760 kg;21 jaar of ouder;2023;78.7;6190.0;12712.0
414;Totaal;>= 1761 kg;Totaal;2018;11483.1;19624.0;585158.0
415;Totaal;>= 1761 kg;Totaal;2019;11937.8;19564.0;610202.0
416;Totaal;>= 1761 kg;Totaal;2020;11744.0;18835.0;623517.0
417;Totaal;>= 1761 kg;Totaal;2021;12398.9;19059.0;650558.0
418;Totaal;>= 1761 kg;Totaal;2022;12754.1;19069.0;668837.0
419;Totaal;>= 1761 kg;Totaal;2023;13003.6;18720.0;694636.0
420;Totaal;>= 1761 kg;0 jaar;2018;803.5;16196.0;49611.0
421;Totaal;>= 1761 kg;0 jaar;2019;826.2;16837.0;49070.0
422;Totaal;>= 1761 kg;0 jaar;2020;643.7;15981.0;40281.0
423;Totaal;>= 1761 kg;0 jaar;2021;726.5;15667.0;46372.0
424;Totaal;>= 1761 kg;0 jaar;2022;550.1;14072.0;39093.0
425;Totaal;>= 1761 kg;0 jaar;2023;651.3;13851.0;47023.0
426;Totaal;>= 1761 kg;1 jaar;2018;1390.6;29028.0;47906.0
427;Totaal;>= 1761 kg;1 jaar;2019;1556.2;30073.0;51745.0
428;Totaal;>= 1761 kg;1 jaar;2020;1463.8;28276.0;51770.0
429;Totaal;>= 1761 kg;1 jaar;2021;1197.7;28262.0;42378.0
430;Totaal;>= 1761 kg;1 jaar;2022;1348.3;27429.0;49155.0
431;Totaal;>= 1761 kg;1 jaar;2023;1151.2;27663.0;41615.0
432;Totaal;>= 1761 kg;2 jaar;2018;1288.2;28598.0;45045.0
433;Totaal;>= 1761 kg;2 jaar;2019;1377.0;27929.0;49302.0
434;Totaal;>= 1761 kg;2 jaar;2020;1407.4;26388.0;53336.0
435;Totaal;>= 1761 kg;2 jaar;2021;1462.3;26945.0;54269.0
436;Totaal;>= 1761 kg;2 jaar;2022;1195.0;27222.0;43899.0
437;Totaal;>= 1761 kg;2 jaar;2023;1356.6;26617.0;50968.0
438;Totaal;>= 1761 kg;3 jaar;2018;1031.4;27071.0;38100.0
439;Totaal;>= 1761 kg;3 jaar;2019;1224.4;26486.0;46229.0
440;Totaal;>= 1761 kg;3 jaar;2020;1269.5;25158.0;50459.0
441;Totaal;>= 1761 kg;3 jaar;2021;1412.2;25585.0;55195.0
442;Totaal;>= 1761 kg;3 jaar;2022;1445.2;25876.0;55851.0
443;Totaal;>= 1761 kg;3 jaar;2023;1153.8;25557.0;45146.0
444;Totaal;>= 1761 kg;4 jaar;2018;866.2;24569.0;35255.0
445;Totaal;>= 1761 kg;4 jaar;2019;939.3;24093.0;38988.0
446;Totaal;>= 1761 kg;4 jaar;2020;1093.0;23301.0;46908.0
447;Totaal;>= 1761 kg;4 jaar;2021;1226.2;23545.0;52078.0
448;Totaal;>= 1761 kg;4 jaar;2022;1344.7;23761.0;56592.0
449;Totaal;>= 1761 kg;4 jaar;2023;1344.8;23562.0;57075.0
450;Totaal;>= 1761 kg;5 jaar;2018;761.1;22529.0;33785.0
451;Totaal;>= 1761 kg;5 jaar;2019;776.4;21972.0;35335.0
452;Totaal;>= 1761 kg;5 jaar;2020;823.0;21194.0;38832.0
453;Totaal;>= 1761 kg;5 jaar;2021;1046.0;21915.0;47732.0
454;Totaal;>= 1761 kg;5 jaar;2022;1152.2;21892.0;52630.0
455;Totaal;>= 1761 kg;5 jaar;2023;1242.3;21701.0;57246.0
456;Totaal;>= 1761 kg;6 jaar;2018;781.0;20971.0;37243.0
457;Totaal;>= 1761 kg;6 jaar;2019;675.5;20519.0;32922.0
458;Totaal;>= 1761 kg;6 jaar;2020;682.9;19954.0;34225.0
459;Totaal;>= 1761 kg;6 jaar;2021;792.7;20609.0;38462.0
460;Totaal;>= 1761 kg;6 jaar;2022;975.7;20765.0;46989.0
461;Totaal;>= 1761 kg;6 jaar;2023;1044.4;20131.0;51879.0
462;Totaal;>= 1761 kg;7 jaar;2018;718.3;20042.0;35837.0
463;Totaal;>= 1761 kg;7 jaar;2019;693.4;19394.0;35753.0
464;Totaal;>= 1761 kg;7 jaar;2020;593.6;18847.0;31494.0
465;Totaal;>= 1761 kg;7 jaar;2021;646.1;19443.0;33229.0
466;Totaal;>= 1761 kg;7 jaar;2022;743.3;19829.0;37484.0
467;Totaal;>= 1761 kg;7 jaar;2023;888.8;19507.0;45562.0
468;Totaal;>= 1761 kg;8 jaar;2018;519.8;18929.0;27461.0
469;Totaal;>= 1761 kg;8 jaar;2019;635.1;18522.0;34288.0
470;Totaal;>= 1761 kg;8 jaar;2020;602.2;17840.0;33754.0
471;Totaal;>= 1761 kg;8 jaar;2021;551.8;18269.0;30202.0
472;Totaal;>= 1761 kg;8 jaar;2022;599.1;18710.0;32020.0
473;Totaal;>= 1761 kg;8 jaar;2023;671.0;18654.0;35969.0
474;Totaal;>= 1761 kg;9 jaar;2018;444.0;17650.0;25156.0
475;Totaal;>= 1761 kg;9 jaar;2019;453.5;17386.0;26085.0
476;Totaal;>= 1761 kg;9 jaar;2020;541.2;16862.0;32093.0
477;Totaal;>= 1761 kg;9 jaar;2021;544.7;17004.0;32033.0
478;Totaal;>= 1761 kg;9 jaar;2022;497.0;17329.0;28677.0
479;Totaal;>= 1761 kg;9 jaar;2023;535.2;17504.0;30573.0
480;Totaal;>= 1761 kg;10 jaar;2018;638.5;16744.0;38135.0
481;Totaal;>= 1761 kg;10 jaar;2019;385.1;16303.0;23620.0
482;Totaal;>= 1761 kg;10 jaar;2020;382.8;15820.0;24196.0
483;Totaal;>= 1761 kg;10 jaar;2021;489.4;16220.0;30173.0
484;Totaal;>= 1761 kg;10 jaar;2022;486.8;16236.0;29982.0
485;Totaal;>= 1761 kg;10 jaar;2023;442.4;16304.0;27136.0
486;Totaal;>= 1761 kg;11 jaar;2018;527.8;15982.0;33027.0
487;Totaal;>= 1761 kg;11 jaar;2019;548.1;15615.0;35100.0
488;Totaal;>= 1761 kg;11 jaar;2020;319.7;14769.0;21646.0
489;Totaal;>= 1761 kg;11 jaar;2021;345.6;15372.0;22485.0
490;Totaal;>= 1761 kg;11 jaar;2022;433.9;15501.0;27991.0
491;Totaal;>= 1761 kg;11 jaar;2023;427.1;15268.0;27972.0
492;Totaal;>= 1761 kg;12 jaar;2018;338.0;15118.0;22356.0
493;Totaal;>= 1761 kg;12 jaar;2019;448.6;14881.0;30147.0
494;Totaal;>= 1761 kg;12 jaar;2020;454.5;14199.0;32009.0
495;Totaal;>= 1761 kg;12 jaar;2021;286.0;14312.0;19982.0
496;Totaal;>= 1761 kg;12 jaar;2022;308.1;14834.0;20773.0
497;Totaal;>= 1761 kg;12 jaar;2023;383.5;14793.0;25922.0
498;Totaal;>= 1761 kg;13 jaar;2018;293.7;14485.0;20277.0
499;Totaal;>= 1761 kg;13 jaar;2019;285.0;14037.0;20301.0
500;Totaal;>= 1761 kg;13 jaar;2020;367.0;13586.0;27012.0
501;Totaal;>= 1761 kg;13 jaar;2021;405.0;13860.0;29221.0
502;Totaal;>= 1761 kg;13 jaar;2022;251.7;13819.0;18217.0
503;Totaal;>= 1761 kg;13 jaar;2023;268.3;14107.0;19020.0
504;Totaal;>= 1761 kg;14 jaar;2018;320.1;14108.0;22691.0
505;Totaal;>= 1761 kg;14 jaar;2019;244.3;13609.0;17950.0
506;Totaal;>= 1761 kg;14 jaar;2020;234.9;13019.0;18040.0
507;Totaal;>= 1761 kg;14 jaar;2021;329.2;13440.0;24493.0
508;Totaal;>= 1761 kg;14 jaar;2022;352.0;13384.0;26304.0
509;Totaal;>= 1761 kg;14 jaar;2023;218.9;13216.0;16565.0
510;Totaal;>= 1761 kg;15 jaar;2018;204.4;13104.0;15597.0
511;Totaal;>= 1761 kg;15 jaar;2019;262.0;13151.0;19922.0
512;Totaal;>= 1761 kg;15 jaar;2020;197.1;12556.0;15694.0
513;Totaal;>= 1761 kg;15 jaar;2021;208.0;12923.0;16094.0
514;Totaal;>= 1761 kg;15 jaar;2022;286.8;12985.0;22087.0
515;Totaal;>= 1761 kg;15 jaar;2023;304.9;12902.0;23630.0
516;Totaal;>= 1761 kg;16 jaar;2018;162.2;12383.0;13095.0
517;Totaal;>= 1761 kg;16 jaar;2019;165.6;12307.0;13460.0
518;Totaal;>= 1761 kg;16 jaar;2020;209.5;12191.0;17182.0
519;Totaal;>= 1761 kg;16 jaar;2021;173.1;12511.0;13834.0
520;Totaal;>= 1761 kg;16 jaar;2022;178.9;12512.0;14294.0
521;Totaal;>= 1761 kg;16 jaar;2023;250.9;12659.0;19820.0
522;Totaal;>= 1761 kg;17 jaar;2018;106.0;11832.0;8958.0
523;Totaal;>= 1761 kg;17 jaar;2019;127.7;11447.0;11155.0
524;Totaal;>= 1761 kg;17 jaar;2020;126.9;11051.0;11479.0
525;Totaal;>= 1761 kg;17 jaar;2021;172.6;11695.0;14760.0
526;Totaal;>= 1761 kg;17 jaar;2022;146.3;12055.0;12140.0
527;Totaal;>= 1761 kg;17 jaar;2023;153.6;12133.0;12660.0
528;Totaal;>= 1761 kg;18 jaar;2018;87.7;11102.0;7900.0
529;Totaal;>= 1761 kg;18 jaar;2019;83.9;11078.0;7570.0
530;Totaal;>= 1761 kg;18 jaar;2020;96.1;10291.0;9339.0
531;Totaal;>= 1761 kg;18 jaar;2021;103.5;10689.0;9685.0
532;Totaal;>= 1761 kg;18 jaar;2022;139.5;11231.0;12418.0
533;Totaal;>= 1761 kg;18 jaar;2023;122.9;11659.0;10545.0
534;Totaal;>= 1761 kg;19 jaar;2018;63.9;10422.0;6133.0
535;Totaal;>= 1761 kg;19 jaar;2019;66.3;10136.0;6545.0
536;Totaal;>= 1761 kg;19 jaar;2020;61.1;9726.0;6285.0
537;Totaal;>= 1761 kg;19 jaar;2021;80.4;10217.0;7870.0
538;Totaal;>= 1761 kg;19 jaar;2022;82.4;10074.0;8181.0
539;Totaal;>= 1761 kg;19 jaar;2023;112.7;10713.0;10524.0
540;Totaal;>= 1761 kg;20 jaar;2018;42.0;9774.0;4296.0
541;Totaal;>= 1761 kg;20 jaar;2019;47.9;9525.0;5030.0
542;Totaal;>= 1761 kg;20 jaar;2020;47.5;8881.0;5345.0
543;Totaal;>= 1761 kg;20 jaar;2021;48.4;9262.0;5226.0
544;Totaal;>= 1761 kg;20 jaar;2022;63.4;9635.0;6582.0
545;Totaal;>= 1761 kg;20 jaar;2023;67.4;9790.0;6887.0
546;Totaal;>= 1761 kg;21 jaar of ouder;2018;94.6;5471.0;17294.0
547;Totaal;>= 1761 kg;21 jaar of ouder;2019;116.4;5911.0;19685.0
548;Totaal;>= 1761 kg;21 jaar of ouder;2020;126.9;5731.0;22138.0
549;Totaal;>= 1761 kg;21 jaar of ouder;2021;151.7;6121.0;24785.0
550;Totaal;>= 1761 kg;21 jaar of ouder;2022;173.8;6323.0;27478.0
551;Totaal;>= 1761 kg;21 jaar of ouder;2023;211.7;6852.0;30899.0
552;Benzine/overige;Totaal;Totaal;2018;510.4;9828.0;51938.0
553;Benzine/overige;Totaal;Totaal;2019;571.9;10182.0;56162.0
554;Benzine/overige;Totaal;Totaal;2020;588.4;9675.0;60822.0
555;Benzine/overige;Totaal;Totaal;2021;673.2;9926.0;67815.0
556;Benzine/overige;Totaal;Totaal;2022;791.6;10426.0;75921.0
557;Benzine/overige;Totaal;Totaal;2023;978.0;10859.0;90059.0
558;Benzine/overige;Totaal;0 jaar;2018;40.0;12152.0;3289.0
559;Benzine/overige;Totaal;0 jaar;2019;44.1;11200.0;3934.0
560;Benzine/overige;Totaal;0 jaar;2020;35.6;9077.0;3921.0
561;Benzine/overige;Totaal;0 jaar;2021;51.2;9135.0;5608.0
562;Benzine/overige;Totaal;0 jaar;2022;59.7;8733.0;6835.0
563;Benzine/overige;Totaal;0 jaar;2023;109.2;8591.0;12713.0
564;Benzine/overige;Totaal;1 jaar;2018;67.3;22838.0;2945.0
565;Benzine/overige;Totaal;1 jaar;2019;74.4;21740.0;3423.0
566;Benzine/overige;Totaal;1 jaar;2020;76.8;18630.0;4124.0
567;Benzine/overige;Totaal;1 jaar;2021;71.8;18108.0;3963.0
568;Benzine/overige;Totaal;1 jaar;2022;111.9;19069.0;5866.0
569;Benzine/overige;Totaal;1 jaar;2023;126.6;17446.0;7259.0
570;Benzine/overige;Totaal;2 jaar;2018;42.9;20287.0;2117.0
571;Benzine/overige;Totaal;2 jaar;2019;63.4;21107.0;3006.0
572;Benzine/overige;Totaal;2 jaar;2020;65.5;18786.0;3489.0
573;Benzine/overige;Totaal;2 jaar;2021;72.8;17132.0;4250.0
574;Benzine/overige;Totaal;2 jaar;2022;69.5;17033.0;4078.0
575;Benzine/overige;Totaal;2 jaar;2023;114.5;18903.0;6058.0
576;Benzine/overige;Totaal;3 jaar;2018;29.7;17382.0;1706.0
577;Benzine/overige;Totaal;3 jaar;2019;40.2;18560.0;2167.0
578;Benzine/overige;Totaal;3 jaar;2020;51.5;17230.0;2989.0
579;Benzine/overige;Totaal;3 jaar;2021;60.4;16713.0;3613.0
580;Benzine/overige;Totaal;3 jaar;2022;71.8;16396.0;4380.0
581;Benzine/overige;Totaal;3 jaar;2023;70.9;16843.0;4208.0
582;Benzine/overige;Totaal;4 jaar;2018;35.8;16466.0;2176.0
583;Benzine/overige;Totaal;4 jaar;2019;28.7;16275.0;1764.0
584;Benzine/overige;Totaal;4 jaar;2020;35.5;15737.0;2259.0
585;Benzine/overige;Totaal;4 jaar;2021;48.4;15783.0;3067.0
586;Benzine/overige;Totaal;4 jaar;2022;59.9;15979.0;3746.0
587;Benzine/overige;Totaal;4 jaar;2023;72.0;15785.0;4561.0
588;Benzine/overige;Totaal;5 jaar;2018;22.5;15095.0;1493.0
589;Benzine/overige;Totaal;5 jaar;2019;34.3;15556.0;2205.0
590;Benzine/overige;Totaal;5 jaar;2020;27.1;14514.0;1866.0
591;Benzine/overige;Totaal;5 jaar;2021;35.5;14592.0;2430.0
592;Benzine/overige;Totaal;5 jaar;2022;49.4;15254.0;3236.0
593;Benzine/overige;Totaal;5 jaar;2023;59.7;14954.0;3992.0
594;Benzine/overige;Totaal;6 jaar;2018;24.8;13290.0;1866.0
595;Benzine/overige;Totaal;6 jaar;2019;22.3;13693.0;1632.0
596;Benzine/overige;Totaal;6 jaar;2020;32.0;13652.0;2344.0
597;Benzine/overige;Totaal;6 jaar;2021;27.8;13701.0;2026.0
598;Benzine/overige;Totaal;6 jaar;2022;37.4;14603.0;2559.0
599;Benzine/overige;Totaal;6 jaar;2023;50.2;14612.0;3433.0
600;Benzine/overige;Totaal;7 jaar;2018;21.9;13279.0;1651.0
601;Benzine/overige;Totaal;7 jaar;2019;24.6;12983.0;1895.0
602;Benzine/overige;Totaal;7 jaar;2020;21.2;12577.0;1686.0
603;Benzine/overige;Totaal;7 jaar;2021;32.0;13141.0;2438.0
604;Benzine/overige;Totaal;7 jaar;2022;27.9;13365.0;2089.0
605;Benzine/overige;Totaal;7 jaar;2023;37.3;14107.0;2647.0
606;Benzine/overige;Totaal;8 jaar;2018;19.0;11979.0;1585.0
607;Benzine/overige;Totaal;8 jaar;2019;22.0;12759.0;1727.0
608;Benzine/overige;Totaal;8 jaar;2020;22.2;11468.0;1935.0
609;Benzine/overige;Totaal;8 jaar;2021;21.3;12144.0;1753.0
610;Benzine/overige;Totaal;8 jaar;2022;32.7;13132.0;2489.0
611;Benzine/overige;Totaal;8 jaar;2023;28.6;13222.0;2166.0
612;Benzine/overige;Totaal;9 jaar;2018;19.3;11188.0;1722.0
613;Benzine/overige;Totaal;9 jaar;2019;19.3;11868.0;1626.0
614;Benzine/overige;Totaal;9 jaar;2020;19.9;10799.0;1846.0
615;Benzine/overige;Totaal;9 jaar;2021;22.4;10981.0;2043.0
616;Benzine/overige;Totaal;9 jaar;2022;21.6;11786.0;1831.0
617;Benzine/overige;Totaal;9 jaar;2023;31.9;12629.0;2528.0
618;Benzine/overige;Totaal;10 jaar;2018;20.6;10881.0;1890.0
619;Benzine/overige;Totaal;10 jaar;2019;19.1;10442.0;1825.0
620;Benzine/overige;Totaal;10 jaar;2020;18.1;10570.0;1710.0
621;Benzine/overige;Totaal;10 jaar;2021;20.8;10567.0;1964.0
622;Benzine/overige;Totaal;10 jaar;2022;22.5;10786.0;2082.0
623;Benzine/overige;Totaal;10 jaar;2023;21.4;11518.0;1858.0
624;Benzine/overige;Totaal;11 jaar;2018;14.5;10254.0;1417.0
625;Benzine/overige;Totaal;11 jaar;2019;20.2;10323.0;1958.0
626;Benzine/overige;Totaal;11 jaar;2020;18.8;9805.0;1918.0
627;Benzine/overige;Totaal;11 jaar;2021;18.8;10325.0;1825.0
628;Benzine/overige;Totaal;11 jaar;2022;21.6;10573.0;2044.0
629;Benzine/overige;Totaal;11 jaar;2023;22.4;10717.0;2091.0
630;Benzine/overige;Totaal;12 jaar;2018;10.6;9056.0;1176.0
631;Benzine/overige;Totaal;12 jaar;2019;14.3;9861.0;1453.0
632;Benzine/overige;Totaal;12 jaar;2020;19.0;9355.0;2027.0
633;Benzine/overige;Totaal;12 jaar;2021;19.3;9539.0;2026.0
634;Benzine/overige;Totaal;12 jaar;2022;18.8;10030.0;1870.0
635;Benzine/overige;Totaal;12 jaar;2023;21.3;10210.0;2087.0
636;Benzine/overige;Totaal;13 jaar;2018;11.7;8770.0;1334.0
637;Benzine/overige;Totaal;13 jaar;2019;10.8;8832.0;1224.0
638;Benzine/overige;Totaal;13 jaar;2020;12.9;8702.0;1481.0
639;Benzine/overige;Totaal;13 jaar;2021;19.6;9156.0;2139.0
640;Benzine/overige;Totaal;13 jaar;2022;19.7;9427.0;2091.0
641;Benzine/overige;Totaal;13 jaar;2023;18.5;9826.0;1883.0
642;Benzine/overige;Totaal;14 jaar;2018;13.3;9992.0;1329.0
643;Benzine/overige;Totaal;14 jaar;2019;11.5;8565.0;1348.0
644;Benzine/overige;Totaal;14 jaar;2020;10.2;7925.0;1281.0
645;Benzine/overige;Totaal;14 jaar;2021;13.8;8909.0;1550.0
646;Benzine/overige;Totaal;14 jaar;2022;19.7;9028.0;2185.0
647;Benzine/overige;Totaal;14 jaar;2023;20.3;9527.0;2128.0
648;Benzine/overige;Totaal;15 jaar;2018;11.4;8995.0;1270.0
649;Benzine/overige;Totaal;15 jaar;2019;12.5;9212.0;1352.0
650;Benzine/overige;Totaal;15 jaar;2020;11.0;7898.0;1391.0
651;Benzine/overige;Totaal;15 jaar;2021;11.6;8610.0;1351.0
652;Benzine/overige;Totaal;15 jaar;2022;14.2;8970.0;1583.0
653;Benzine/overige;Totaal;15 jaar;2023;20.4;9210.0;2215.0
654;Benzine/overige;Totaal;16 jaar;2018;9.0;8643.0;1043.0
655;Benzine/overige;Totaal;16 jaar;2019;10.8;8671.0;1246.0
656;Benzine/overige;Totaal;16 jaar;2020;11.5;8463.0;1354.0
657;Benzine/overige;Totaal;16 jaar;2021;11.5;7936.0;1445.0
658;Benzine/overige;Totaal;16 jaar;2022;11.4;8353.0;1370.0
659;Benzine/overige;Totaal;16 jaar;2023;14.9;9309.0;1598.0
660;Benzine/overige;Totaal;17 jaar;2018;7.4;8263.0;890.0
661;Benzine/overige;Totaal;17 jaar;2019;8.3;8292.0;1001.0
662;Benzine/overige;Totaal;17 jaar;2020;10.2;8299.0;1224.0
663;Benzine/overige;Totaal;17 jaar;2021;11.0;8062.0;1366.0
664;Benzine/overige;Totaal;17 jaar;2022;11.4;7720.0;1478.0
665;Benzine/overige;Totaal;17 jaar;2023;11.3;8331.0;1354.0
666;Benzine/overige;Totaal;18 jaar;2018;7.5;8110.0;920.0
667;Benzine/overige;Totaal;18 jaar;2019;6.4;7584.0;845.0
668;Benzine/overige;Totaal;18 jaar;2020;7.2;7405.0;969.0
669;Benzine/overige;Totaal;18 jaar;2021;9.3;7651.0;1212.0
670;Benzine/overige;Totaal;18 jaar;2022;10.6;7795.0;1360.0
671;Benzine/overige;Totaal;18 jaar;2023;11.3;7643.0;1482.0
672;Benzine/overige;Totaal;19 jaar;2018;7.5;7830.0;964.0
673;Benzine/overige;Totaal;19 jaar;2019;6.6;7740.0;849.0
674;Benzine/overige;Totaal;19 jaar;2020;5.8;7251.0;799.0
675;Benzine/overige;Totaal;19 jaar;2021;7.8;8405.0;933.0
676;Benzine/overige;Totaal;19 jaar;2022;9.1;7701.0;1183.0
677;Benzine/overige;Totaal;19 jaar;2023;10.5;7926.0;1331.0
678;Benzine/overige;Totaal;20 jaar;2018;6.1;7210.0;842.0
679;Benzine/overige;Totaal;20 jaar;2019;6.7;7645.0;882.0
680;Benzine/overige;Totaal;20 jaar;2020;5.7;7200.0;787.0
681;Benzine/overige;Totaal;20 jaar;2021;5.5;7137.0;767.0
682;Benzine/overige;Totaal;20 jaar;2022;7.2;8018.0;900.0
683;Benzine/overige;Totaal;20 jaar;2023;8.5;7402.0;1146.0
684;Benzine/overige;Totaal;21 jaar of ouder;2018;67.7;3694.0;18313.0
685;Benzine/overige;Totaal;21 jaar of ouder;2019;71.2;3786.0;18800.0
686;Benzine/overige;Totaal;21 jaar of ouder;2020;70.9;3650.0;19422.0
687;Benzine/overige;Totaal;21 jaar of ouder;2021;80.6;4020.0;20046.0
688;Benzine/overige;Totaal;21 jaar of ouder;2022;83.7;4051.0;20666.0
689;Benzine/overige;Totaal;21 jaar of ouder;2023;96.2;4510.0;21321.0
690;Benzine/overige;<=1305 kg;Totaal;2018;89.2;6334.0;14081.0
691;Benzine/overige;<=1305 kg;Totaal;2019;93.8;6504.0;14426.0
692;Benzine/overige;<=1305 kg;Totaal;2020;93.5;6376.0;14657.0
693;Benzine/overige;<=1305 kg;Totaal;2021;98.8;6525.0;15145.0
694;Benzine/overige;<=1305 kg;Totaal;2022;105.4;6662.0;15817.0
695;Benzine/overige;<=1305 kg;Totaal;2023;114.9;6974.0;16483.0
696;Benzine/overige;<=1305 kg;0 jaar;2018;4.4;7855.0;554.0
697;Benzine/overige;<=1305 kg;0 jaar;2019;3.3;6526.0;510.0
698;Benzine/overige;<=1305 kg;0 jaar;2020;2.0;7373.0;273.0
699;Benzine/overige;<=1305 kg;0 jaar;2021;3.4;7187.0;477.0
700;Benzine/overige;<=1305 kg;0 jaar;2022;5.1;7547.0;682.0
701;Benzine/overige;<=1305 kg;0 jaar;2023;5.2;7312.0;707.0
702;Benzine/overige;<=1305 kg;1 jaar;2018;2.7;9392.0;286.0
703;Benzine/overige;<=1305 kg;1 jaar;2019;8.4;14852.0;563.0
704;Benzine/overige;<=1305 kg;1 jaar;2020;7.2;13752.0;527.0
705;Benzine/overige;<=1305 kg;1 jaar;2021;3.4;13344.0;258.0
706;Benzine/overige;<=1305 kg;1 jaar;2022;5.6;11550.0;481.0
707;Benzine/overige;<=1305 kg;1 jaar;2023;9.1;13067.0;700.0
708;Benzine/overige;<=1305 kg;2 jaar;2018;2.8;10796.0;260.0
709;Benzine/overige;<=1305 kg;2 jaar;2019;2.6;8918.0;295.0
710;Benzine/overige;<=1305 kg;2 jaar;2020;6.1;10778.0;569.0
711;Benzine/overige;<=1305 kg;2 jaar;2021;6.2;12072.0;511.0
712;Benzine/overige;<=1305 kg;2 jaar;2022;2.8;10656.0;260.0
713;Benzine/overige;<=1305 kg;2 jaar;2023;5.3;10680.0;498.0
714;Benzine/overige;<=1305 kg;3 jaar;2018;2.3;10793.0;214.0
715;Benzine/overige;<=1305 kg;3 jaar;2019;2.9;10746.0;272.0
716;Benzine/overige;<=1305 kg;3 jaar;2020;2.6;8644.0;299.0
717;Benzine/overige;<=1305 kg;3 jaar;2021;6.0;10463.0;578.0
