ID;StatusCijfer;RegioS;Perioden;TotaalMannenEnVrouwen_1;JongerDan20Jaar_2;k_20Tot65Jaar_3;k_65Tot75Jaar_4;k_75Tot85Jaar_5;k_85JaarOfOuder_6;TotaalMannen_7;JongerDan20Jaar_8;k_20Tot65Jaar_9;k_65Tot75Jaar_10;k_75Tot85Jaar_11;k_85JaarOfOuder_12;TotaalVrouwen_13;JongerDan20Jaar_14;k_20Tot65Jaar_15;k_65Tot75Jaar_16;k_75Tot85Jaar_17;k_85JaarOfOuder_18;TotaalStedelijkGebied_19;ZeerSterkStedelijk_20;SterkStedelijk_21;MatigStedelijk_22;TotaalLandelijkGebied_23;WeinigStedelijk_24;NietStedelijk_25;Eenouderhuishoudens_26;TotaalAantalHuishoudensMetInkomen_27;LageInkomens2e3eEn4eDeciel_28;LokaalKlantenpotentieel_29;LokaalKlantenpotentieelRel_30;RegionaalKlantenpotentieel_31;RegionaalKlantenpotentieelRel_32;WoonkernenTotaal_33;WoonkernenMinimaal500Adressen_34;LandGfFvwTotaal_35;LandGfFvwBuitengebiedGfFvw_36;LandGfFvwWoonkernenGfFvw_37;BinnenwaterGfFvwTotaal_38;BuitenwaterGfFvwTotaal_39;BebouwingTotaal_40;BebouwingWoonkernenGfFvw_41;BebouwingBuitengebiedGfFvw_42;Bedrijfsterreinen_43;BodemfactorTotaal_44;BodemfactorWoonkernenGfFvw_45;BodemfactorBuitengebiedGfFvw_46;KleiKleiveenVeenTotaal_47;KleiKleiveenVeenWoonkernenGfFvw_48;KleiKleiveenVeenBuitengebiedGfFvw_49;OeverlengteTotaal_50;OeverlengteVeenKleiveengebied_51;PercentageSlechteGrond_52;BelastingcapaciteitWoningen_53;BelastingcapaciteitNietWoningen_54;AmendementDePater_55;Woningvoorraad_56;Wooneenhedenvoorraad_57;Recreatiewoningvoorraad_58;CapaciteitBijzonderWoongebouwen_59;WoningTotaal_60;WoningMetFunctieLogies_61;NietWoningMetFunctieLogies_62;TotaalBijstandsuitkeringen_63;AlgemeneBijstand_64;BBZ_65;IOAW_66;IOAZ_67;Adreslozen_68;Omgevingsadressendichtheid_69;Minderheden_70;BanenVanWerknemers_71;Bedrijfsvestigingen_72;ProvincialeWegen_73;InwonersInZorginstellingen_74;UitwonendeStudenten_75;Regiocode_76
4152;Voorlopig;Franekeradeel;2011;20755.0;5021.0;12282.0;1983.0;1030.0;439.0;10473.0;2546.0;6352.0;1024.0;419.0;132.0;10282.0;2475.0;5930.0;959.0;611.0;307.0;0.0;0.0;0.0;6380.0;14220.0;5360.0;8860.0;526.0;9.37;3.29;20190.0;;15500.0;;11.0;3.0;10268.0;8968.0;1299.0;158.0;490.0;175.0;113.0;62.0;;1.01;1.0;1.02;442.0;3.0;439.0;2647.0;14.0;4.0;1539.0;394.0;42.0;9098.0;0.0;116.0;492.0;;;;398.0;376.0;8.0;11.0;3.0;;632.0;255.0;6.49;;;;;GM0070
4153;Voorlopig;Franekeradeel;2012;20512.0;4903.0;11965.0;2141.0;1053.0;450.0;10302.0;2475.0;6135.0;1111.0;440.0;141.0;10210.0;2428.0;5830.0;1030.0;613.0;309.0;0.0;0.0;0.0;6480.0;14270.0;5500.0;8770.0;557.0;9.22;3.2;20350.0;;15690.0;;11.0;3.0;10269.0;8948.0;1321.0;158.0;490.0;179.0;117.0;62.0;;1.01;1.0;1.02;442.0;3.0;439.0;2653.0;14.0;4.0;1480.0;399.0;45.0;9080.0;0.0;117.0;495.0;;;;440.0;416.0;7.0;14.0;3.0;;641.0;250.0;6.41;;;;;GM0070
4154;Voorlopig;Franekeradeel;2013;20476.0;4887.0;11804.0;2246.0;1081.0;458.0;10273.0;2459.0;6053.0;1164.0;453.0;144.0;10203.0;2428.0;5751.0;1082.0;628.0;314.0;0.0;0.0;0.0;6400.0;14110.0;5430.0;8680.0;578.0;9.2;3.2;20080.0;;15350.0;;11.0;3.0;10259.0;8917.0;1342.0;168.0;490.0;191.0;125.0;66.0;;1.01;1.0;1.02;441.0;3.0;438.0;2851.0;23.0;4.0;1422.0;371.0;39.0;;;;;;;;483.0;446.0;12.0;20.0;5.0;;641.0;255.0;6.21;;;;;GM0070
4155;Voorlopig;Franekeradeel;2014;20445.0;4795.0;11731.0;2334.0;1124.0;461.0;10270.0;2397.0;6035.0;1205.0;486.0;147.0;10175.0;2398.0;5696.0;1129.0;638.0;314.0;0.0;0.0;0.0;6380.0;14100.0;5430.0;8670.0;592.0;9.3;3.2;19940.0;;14970.0;;11.0;3.0;10257.0;8894.0;1363.0;170.0;490.0;192.0;129.0;63.0;132.0;1.01;1.0;1.02;441.0;3.0;438.0;2927.0;23.0;4.0;1313.0;367.0;41.0;;;;;;;;498.0;457.0;11.0;26.0;4.0;;634.0;265.0;;;18.0;;;GM0070
4156;Voorlopig;Franekeradeel;2015;20328.0;4730.0;11544.0;2417.0;1175.0;462.0;10209.0;2352.0;5922.0;1263.0;526.0;146.0;10119.0;2378.0;5622.0;1154.0;649.0;316.0;750.0;0.0;750.0;4530.0;15200.0;6240.0;8960.0;584.0;;;19950.0;;14990.0;;11.0;3.0;10257.0;8895.0;1362.0;170.0;490.0;197.0;131.0;67.0;132.0;1.01;1.0;1.02;441.0;3.0;438.0;2927.0;23.0;;1274.0;342.0;38.0;;;;;9488.0;3.0;3.0;;;;;;;690.0;275.0;6.2;;20.0;;;GM0070
4157;Voorlopig;Franekeradeel;2016;20265.0;4643.0;11454.0;2510.0;1215.0;443.0;10203.0;2321.0;5887.0;1295.0;562.0;138.0;10062.0;2322.0;5567.0;1215.0;653.0;305.0;760.0;0.0;760.0;4640.0;14930.0;6060.0;8870.0;584.0;;;19780.0;;14750.0;;11.0;3.0;10259.0;8898.0;1362.0;168.0;490.0;199.0;132.0;68.0;134.0;1.01;1.0;1.02;442.0;3.0;439.0;2938.0;24.0;4.0;1262.0;337.0;39.0;;;;;9501.0;3.0;3.0;;;;;;;692.0;300.0;;;20.0;;;GM0070
4158;Voorlopig;Franekeradeel;2017;20215.0;4562.0;11358.0;2599.0;1229.0;467.0;10167.0;2265.0;5863.0;1320.0;586.0;133.0;10048.0;2297.0;5495.0;1279.0;643.0;334.0;760.0;0.0;760.0;4670.0;14840.0;6030.0;8810.0;599.0;;;19730.0;;14760.0;;11.0;3.0;10262.0;8900.0;1362.0;167.0;488.0;199.0;131.0;68.0;134.0;1.01;1.0;1.02;442.0;3.0;439.0;2942.0;24.0;4.0;1298.0;325.0;40.0;;;;;9497.0;3.0;3.0;;;;;;;694.0;320.0;6.6;;20.0;380.0;150.0;GM0070
4159;Voorlopig;Franekeradeel;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4160;Voorlopig;Franekeradeel;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4161;Voorlopig;Franekeradeel;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4162;Voorlopig;Franekeradeel;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4163;Voorlopig;Franekeradeel;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4164;Voorlopig;Franekeradeel;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4165;Voorlopig;De Friese Meren;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4166;Voorlopig;De Friese Meren;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4167;Voorlopig;De Friese Meren;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4168;Voorlopig;De Friese Meren;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4169;Voorlopig;De Friese Meren;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4170;Voorlopig;De Friese Meren;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4171;Voorlopig;De Friese Meren;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4172;Voorlopig;De Friese Meren;2014;51414.0;12428.0;28820.0;6041.0;3035.0;1090.0;25892.0;6429.0;14681.0;3080.0;1368.0;334.0;25522.0;5999.0;14139.0;2961.0;1667.0;756.0;1040.0;0.0;1040.0;9120.0;41270.0;15290.0;25980.0;1199.0;22.0;6.5;48500.0;;28310.0;;41.0;9.0;35142.0;31315.0;3828.0;6651.0;13117.0;520.0;308.0;212.0;316.0;1.0;1.0;1.0;0.0;0.0;0.0;13542.0;0.0;0.0;4763.0;1121.0;117.0;;;;;;;;881.0;786.0;21.0;65.0;9.0;;515.0;575.0;;;76.0;;;GM1921
4173;Voorlopig;De Friese Meren;2015;51213.0;12195.0;28455.0;6296.0;3128.0;1139.0;25818.0;6294.0;14503.0;3225.0;1425.0;371.0;25395.0;5901.0;13952.0;3071.0;1703.0;768.0;770.0;0.0;770.0;8300.0;42210.0;15610.0;26610.0;1209.0;;;48370.0;;28190.0;;42.0;11.0;35142.0;31086.0;4056.0;6651.0;13117.0;520.0;324.0;196.0;316.0;1.0;1.0;1.0;0.0;0.0;0.0;13542.0;0.0;;4590.0;1099.0;113.0;;;;;22724.0;1085.0;1820.0;;;;;;;531.0;615.0;15.6;;74.0;;;GM1921
4174;Voorlopig;De Friese Meren;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4175;Voorlopig;De Friese Meren;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4176;Voorlopig;De Friese Meren;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4177;Voorlopig;De Friese Meren;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4178;Voorlopig;De Friese Meren;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4179;Voorlopig;De Friese Meren;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4180;Voorlopig;De Friese Meren;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4181;Voorlopig;De Friese Meren;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4182;Voorlopig;De Fryske Marren;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4183;Voorlopig;De Fryske Marren;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4184;Voorlopig;De Fryske Marren;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4185;Voorlopig;De Fryske Marren;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4186;Voorlopig;De Fryske Marren;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4187;Voorlopig;De Fryske Marren;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4188;Voorlopig;De Fryske Marren;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4189;Voorlopig;De Fryske Marren;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4190;Voorlopig;De Fryske Marren;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4191;Voorlopig;De Fryske Marren;2016;51265.0;12089.0;28316.0;6416.0;3254.0;1190.0;25832.0;6209.0;14443.0;3283.0;1506.0;391.0;25433.0;5880.0;13873.0;3133.0;1748.0;799.0;780.0;0.0;780.0;10020.0;40410.0;13960.0;26450.0;1260.0;;;48250.0;;27920.0;;44.0;11.0;35107.0;31026.0;4081.0;6687.0;13116.0;532.0;332.0;199.0;328.0;1.0;1.0;1.0;0.0;0.0;0.0;13833.0;0.0;0.0;4565.0;1081.0;140.0;;;;;22818.0;1178.0;2245.0;;;;;;;542.0;675.0;;;74.0;;;GM1940
4192;Voorlopig;De Fryske Marren;2017;51585.0;12053.0;28386.0;6567.0;3348.0;1231.0;25988.0;6158.0;14514.0;3348.0;1548.0;420.0;25597.0;5895.0;13872.0;3219.0;1800.0;811.0;780.0;0.0;780.0;9350.0;41140.0;14650.0;26490.0;1253.0;;;48290.0;;27830.0;;43.0;11.0;35109.0;31052.0;4057.0;6685.0;13116.0;536.0;333.0;204.0;328.0;1.0;1.0;1.0;0.0;0.0;0.0;13825.0;0.0;0.0;4687.0;1039.0;159.0;;;;;22887.0;1200.0;1596.0;;;;;;;543.0;905.0;17.0;;74.0;600.0;270.0;GM1940
4193;Voorlopig;De Fryske Marren;2018;;;;;;;;;;;;;;;;;;;760.0;0.0;760.0;10070.0;40750.0;14230.0;26510.0;;;;48580.0;;27840.0;;43.0;11.0;35120.0;31092.0;4028.0;6675.0;13116.0;538.0;331.0;207.0;328.0;1.0;1.0;1.0;0.0;0.0;0.0;13867.0;0.0;0.0;4931.0;1047.0;144.0;;;;;23086.0;1208.0;1614.0;;;;;;;549.0;;;;74.0;;300.0;GM1940
4194;Voorlopig;De Fryske Marren;2019;;;;;;;;;;;;;;;;;;;790.0;0.0;790.0;10080.0;40880.0;14400.0;26480.0;;;;48730.0;;27830.0;;43.0;11.0;35120.0;31061.0;4058.0;6696.0;13094.0;542.0;334.0;208.0;;1.0;1.0;1.0;0.0;0.0;0.0;14011.0;0.0;0.0;5280.0;1038.0;144.0;;;;;23209.0;1209.0;1634.0;;;;;;;552.0;;;;;;270.0;GM1940
4195;Voorlopig;De Fryske Marren;2020;;;;;;;;;;;;;;;;;;;790.0;0.0;790.0;10060.0;40580.0;14100.0;26480.0;;;;48360.0;;27490.0;;43.0;11.0;35110.0;31034.0;4076.0;6706.0;13094.0;549.0;340.0;210.0;;1.0;1.0;1.0;0.0;0.0;0.0;14076.0;0.0;0.0;5655.0;1028.0;124.0;;;;;23347.0;1237.0;1682.0;;;;;;;553.0;;;;;;280.0;GM1940
4196;Voorlopig;De Fryske Marren;2021;;;;;;;;;;;;;;;;;;;780.0;0.0;780.0;10050.0;40730.0;14340.0;26390.0;;;;48500.0;;27570.0;;43.0;11.0;35105.0;31031.0;4074.0;6711.0;13094.0;554.0;342.0;211.0;;1.0;1.0;1.0;0.0;0.0;0.0;14217.0;0.0;0.0;6191.0;1012.0;130.0;;;;;23460.0;1241.0;1687.0;;;;;;;554.0;;;;;;290.0;GM1940
4197;Voorlopig;De Fryske Marren;2022;;;;;;;;;;;;;;;;;;;780.0;0.0;780.0;9970.0;41030.0;14530.0;26500.0;;;;48690.0;;27490.0;;43.0;10.0;35104.0;31007.0;4097.0;6713.0;13094.0;558.0;346.0;212.0;;1.0;1.0;1.0;0.0;0.0;0.0;14246.0;0.0;0.0;6891.0;1052.0;128.0;;;;;23564.0;1246.0;1738.0;;;;;;;558.0;;;7275.0;;;300.0;GM1940
4198;Voorlopig;De Fryske Marren;2023;;;;;;;;;;;;;;;;;;;810.0;0.0;810.0;9860.0;40920.0;14460.0;26460.0;;;;48470.0;;27170.0;;43.0;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;557.0;;;7460.0;;;280.0;GM1940
4199;Voorlopig;Gaasterlân-Sleat;2007;10250.0;2605.0;5718.0;1052.0;654.0;221.0;5181.0;1374.0;2941.0;526.0;279.0;61.0;5069.0;1231.0;2777.0;526.0;375.0;160.0;0.0;0.0;0.0;0.0;10300.0;3290.0;7010.0;173.0;4.3;1.3;9700.0;;2880.0;;13.0;;9526.0;8761.0;765.0;1261.0;10141.0;102.0;51.0;52.0;;1.0;1.0;1.0;0.0;0.0;0.0;1841.0;0.0;0.0;960.0;153.0;;4319.0;22.0;351.0;174.0;;;;57.0;53.0;0.0;4.0;0.0;;241.0;40.0;;570.0;;;;GM0653
4200;Voorlopig;Gaasterlân-Sleat;2008;10215.0;2567.0;5700.0;1049.0;658.0;241.0;5157.0;1363.0;2925.0;516.0;283.0;70.0;5058.0;1204.0;2775.0;533.0;375.0;171.0;0.0;0.0;0.0;0.0;10250.0;3210.0;7040.0;188.0;4.4;1.3;9610.0;;2770.0;;14.0;1.0;9526.0;8711.0;815.0;1261.0;10141.0;103.0;53.0;49.0;;1.0;1.0;1.0;0.0;0.0;0.0;1841.0;0.0;0.0;1050.0;163.0;;4368.0;22.0;370.0;174.0;;;;56.0;49.0;1.0;6.0;0.0;;244.0;45.0;;590.0;;;;GM0653
4201;Voorlopig;Gaasterlân-Sleat;2009;10280.0;2553.0;5733.0;1073.0;662.0;259.0;5192.0;1348.0;2962.0;526.0;280.0;76.0;5088.0;1205.0;2771.0;547.0;382.0;183.0;0.0;0.0;0.0;0.0;10220.0;3160.0;7050.0;180.0;4.4;1.4;9560.0;;2690.0;;14.0;1.0;9526.0;8711.0;815.0;1261.0;10141.0;106.0;54.0;51.0;;1.0;1.0;1.0;0.0;0.0;0.0;1841.0;0.0;0.0;1088.0;171.0;;4441.0;4.0;391.0;204.0;;;;78.0;69.0;2.0;7.0;0.0;;245.0;40.0;;635.0;;;;GM0653
4202;Voorlopig;Gaasterlân-Sleat;2010;10303.0;2553.0;5702.0;1127.0;644.0;277.0;5218.0;1355.0;2934.0;570.0;273.0;86.0;5085.0;1198.0;2768.0;557.0;371.0;191.0;0.0;0.0;0.0;0.0;10280.0;3220.0;7060.0;189.0;4.35;1.36;9620.0;;2710.0;;14.0;1.0;9526.0;8711.0;815.0;1261.0;10141.0;106.0;55.0;52.0;;1.0;1.0;1.0;0.0;0.0;0.0;1841.0;0.0;0.0;1113.0;180.0;;4448.0;4.0;394.0;174.0;;;;80.0;73.0;2.0;4.0;1.0;;251.0;45.0;2.57;625.0;;;;GM0653
4203;Voorlopig;Gaasterlân-Sleat;2011;10225.0;2479.0;5643.0;1148.0;680.0;275.0;5168.0;1315.0;2889.0;583.0;294.0;87.0;5057.0;1164.0;2754.0;565.0;386.0;188.0;0.0;0.0;0.0;0.0;10300.0;3190.0;7110.0;182.0;4.37;1.34;9620.0;;2620.0;;14.0;2.0;9522.0;8707.0;815.0;1267.0;10140.0;108.0;56.0;52.0;;1.0;1.0;1.0;0.0;0.0;0.0;1962.0;0.0;0.0;1077.0;186.0;4.0;4452.0;4.0;394.0;214.0;;;;87.0;78.0;3.0;5.0;1.0;;253.0;45.0;2.54;;;;;GM0653
4204;Voorlopig;Gaasterlân-Sleat;2012;10194.0;2409.0;5589.0;1223.0;694.0;279.0;5148.0;1270.0;2866.0;620.0;308.0;84.0;5046.0;1139.0;2723.0;603.0;386.0;195.0;0.0;0.0;0.0;0.0;10230.0;3160.0;7080.0;175.0;4.37;1.3;9540.0;;2560.0;;14.0;2.0;9522.0;8675.0;846.0;1271.0;10141.0;109.0;57.0;51.0;;1.0;1.0;1.0;0.0;0.0;0.0;1954.0;0.0;0.0;1057.0;193.0;4.0;4482.0;4.0;394.0;227.0;;;;98.0;88.0;2.0;6.0;2.0;;254.0;50.0;2.38;;;;;GM0653
4205;Voorlopig;Gaasterlân-Sleat;2013;10196.0;2395.0;5552.0;1260.0;721.0;268.0;5158.0;1261.0;2854.0;633.0;328.0;82.0;5038.0;1134.0;2698.0;627.0;393.0;186.0;0.0;0.0;0.0;0.0;10190.0;3120.0;7070.0;199.0;4.4;1.3;9490.0;;2520.0;;14.0;2.0;9513.0;8667.0;846.0;1282.0;10138.0;113.0;58.0;55.0;;1.0;1.0;1.0;0.0;0.0;0.0;2064.0;0.0;0.0;1015.0;191.0;4.0;;;;;;;;123.0;108.0;8.0;6.0;1.0;;257.0;60.0;2.07;;;;;GM0653
4206;Voorlopig;Gaasterlân-Sleat;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4207;Voorlopig;Gaasterlân-Sleat;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4208;Voorlopig;Gaasterlân-Sleat;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4209;Voorlopig;Gaasterlân-Sleat;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4210;Voorlopig;Gaasterlân-Sleat;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4211;Voorlopig;Gaasterlân-Sleat;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4212;Voorlopig;Gaasterlân-Sleat;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4213;Voorlopig;Gaasterlân-Sleat;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4214;Voorlopig;Gaasterlân-Sleat;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4215;Voorlopig;Gaasterlân-Sleat;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4216;Voorlopig;Geertruidenberg;2007;20724.0;4771.0;13057.0;1691.0;940.0;265.0;10368.0;2459.0;6624.0;845.0;371.0;69.0;10356.0;2312.0;6433.0;846.0;569.0;196.0;0.0;0.0;0.0;7280.0;13580.0;11140.0;2440.0;493.0;8.7;2.3;19610.0;;7360.0;;2.0;;2686.0;1780.0;906.0;300.0;0.0;159.0;118.0;40.0;;1.0;1.0;1.0;11.0;9.0;2.0;1072.0;0.0;0.0;1933.0;809.0;;8566.0;0.0;0.0;373.0;;;;192.0;183.0;2.0;6.0;1.0;;910.0;320.0;;1120.0;;;;GM0779
4217;Voorlopig;Geertruidenberg;2008;20742.0;4725.0;13032.0;1744.0;962.0;279.0;10344.0;2417.0;6582.0;886.0;388.0;71.0;10398.0;2308.0;6450.0;858.0;574.0;208.0;0.0;0.0;0.0;7220.0;13500.0;11090.0;2410.0;520.0;8.8;2.4;19440.0;;7240.0;;2.0;2.0;2670.0;1763.0;906.0;299.0;0.0;159.0;119.0;41.0;;1.0;1.0;1.0;11.0;9.0;2.0;1049.0;0.0;0.0;2049.0;838.0;;8681.0;0.0;0.0;373.0;;;;188.0;179.0;1.0;6.0;2.0;;923.0;330.0;;1175.0;;;;GM0779
4218;Voorlopig;Geertruidenberg;2009;20794.0;4741.0;12966.0;1827.0;976.0;284.0;10365.0;2432.0;6529.0;939.0;394.0;71.0;10429.0;2309.0;6437.0;888.0;582.0;213.0;600.0;0.0;600.0;7050.0;13080.0;10640.0;2440.0;530.0;9.0;2.4;19440.0;;7240.0;;2.0;2.0;2670.0;1763.0;906.0;299.0;0.0;161.0;120.0;41.0;;1.0;1.0;1.0;11.0;9.0;2.0;1049.0;0.0;0.0;2182.0;853.0;;8772.0;0.0;0.0;373.0;;;;237.0;218.0;5.0;13.0;1.0;;932.0;330.0;;1250.0;;;;GM0779
4219;Voorlopig;Geertruidenberg;2010;21087.0;4806.0;13035.0;1932.0;1031.0;283.0;10491.0;2455.0;6561.0;982.0;420.0;73.0;10596.0;2351.0;6474.0;950.0;611.0;210.0;580.0;0.0;580.0;7100.0;13110.0;10120.0;2990.0;512.0;9.02;2.36;19470.0;;7270.0;;2.0;2.0;2664.0;1757.0;907.0;305.0;0.0;165.0;120.0;46.0;;1.0;1.0;1.0;11.0;9.0;2.0;1058.0;0.0;0.0;2217.0;866.0;;9116.0;0.0;0.0;373.0;;;;258.0;233.0;8.0;15.0;2.0;;926.0;335.0;11.1;1240.0;;;;GM0779
4220;Voorlopig;Geertruidenberg;2011;21307.0;4865.0;13068.0;2036.0;1039.0;299.0;10587.0;2478.0;6571.0;1025.0;422.0;91.0;10720.0;2387.0;6497.0;1011.0;617.0;208.0;610.0;0.0;610.0;9390.0;11090.0;8740.0;2350.0;519.0;9.21;2.46;19810.0;;7470.0;;2.0;2.0;2664.0;1757.0;907.0;305.0;0.0;166.0;120.0;46.0;;1.0;1.0;1.0;11.0;9.0;2.0;1058.0;0.0;0.0;2170.0;843.0;22.0;9268.0;0.0;0.0;430.0;;;;253.0;229.0;6.0;16.0;2.0;;970.0;345.0;10.75;;;;;GM0779
4221;Voorlopig;Geertruidenberg;2012;21471.0;4883.0;13034.0;2162.0;1078.0;314.0;10675.0;2486.0;6553.0;1085.0;450.0;101.0;10796.0;2397.0;6481.0;1077.0;628.0;213.0;2510.0;0.0;2510.0;8660.0;10140.0;8040.0;2100.0;544.0;9.33;2.52;20060.0;;7490.0;;2.0;2.0;2663.0;1757.0;907.0;301.0;0.0;171.0;125.0;46.0;;1.0;1.0;1.0;11.0;9.0;2.0;1048.0;0.0;0.0;2132.0;833.0;21.0;9387.0;0.0;0.0;430.0;;;;256.0;239.0;3.0;13.0;1.0;;1005.0;355.0;10.52;;;;;GM0779
