ID;SBI93;Verpakkingsmiddelen;Jaren;Inkoopwaarde_1;CodeBedrijfsactiviteit_2
2623;22 Uitgeverijen,drukkerijen,reproductie;25.22.15.B Stoppen, deksels,....;1999;0.0;  Zero
2624;22 Uitgeverijen,drukkerijen,reproductie;25.22.1B Eenmalige verpakking van....;1996;0.0;  Zero
2625;22 Uitgeverijen,drukkerijen,reproductie;25.22.1B Eenmalige verpakking van....;1997;0.0;  Zero
2626;22 Uitgeverijen,drukkerijen,reproductie;25.22.1B Eenmalige verpakking van....;1998;3.0;22    
2627;22 Uitgeverijen,drukkerijen,reproductie;25.22.1B Eenmalige verpakking van....;1999;3.0;22    
2628;22 Uitgeverijen,drukkerijen,reproductie;25.23 Kunststofartikelen voor de bouw;1996;0.0;  Zero
2629;22 Uitgeverijen,drukkerijen,reproductie;25.23 Kunststofartikelen voor de bouw;1997;0.0;  Zero
2630;22 Uitgeverijen,drukkerijen,reproductie;25.23 Kunststofartikelen voor de bouw;1998;0.0;  Zero
2631;22 Uitgeverijen,drukkerijen,reproductie;25.23 Kunststofartikelen voor de bouw;1999;0.0;  Zero
2632;22 Uitgeverijen,drukkerijen,reproductie;25.23.13 Reservoirs, tanks, vaten....;1996;0.0;  Zero
2633;22 Uitgeverijen,drukkerijen,reproductie;25.23.13 Reservoirs, tanks, vaten....;1997;0.0;  Zero
2634;22 Uitgeverijen,drukkerijen,reproductie;25.23.13 Reservoirs, tanks, vaten....;1998;0.0;  Zero
2635;22 Uitgeverijen,drukkerijen,reproductie;25.23.13 Reservoirs, tanks, vaten....;1999;0.0;  Zero
2636;22 Uitgeverijen,drukkerijen,reproductie;26 Overige niet-metaalhoudende....;1996;0.0;  Zero
2637;22 Uitgeverijen,drukkerijen,reproductie;26 Overige niet-metaalhoudende....;1997;0.0;  Zero
2638;22 Uitgeverijen,drukkerijen,reproductie;26 Overige niet-metaalhoudende....;1998;0.0;  Zero
2639;22 Uitgeverijen,drukkerijen,reproductie;26 Overige niet-metaalhoudende....;1999;0.0;  Zero
2640;22 Uitgeverijen,drukkerijen,reproductie;26.1 Glas en producten van glas;1996;0.0;  Zero
2641;22 Uitgeverijen,drukkerijen,reproductie;26.1 Glas en producten van glas;1997;0.0;  Zero
2642;22 Uitgeverijen,drukkerijen,reproductie;26.1 Glas en producten van glas;1998;0.0;  Zero
2643;22 Uitgeverijen,drukkerijen,reproductie;26.1 Glas en producten van glas;1999;0.0;  Zero
2644;22 Uitgeverijen,drukkerijen,reproductie;26.13 Holglas;1996;0.0;  Zero
2645;22 Uitgeverijen,drukkerijen,reproductie;26.13 Holglas;1997;0.0;  Zero
2646;22 Uitgeverijen,drukkerijen,reproductie;26.13 Holglas;1998;0.0;  Zero
2647;22 Uitgeverijen,drukkerijen,reproductie;26.13 Holglas;1999;0.0;  Zero
2648;22 Uitgeverijen,drukkerijen,reproductie;26.13.1 Eenmalige verpakking van....;1996;0.0;  Zero
2649;22 Uitgeverijen,drukkerijen,reproductie;26.13.1 Eenmalige verpakking van....;1997;0.0;  Zero
2650;22 Uitgeverijen,drukkerijen,reproductie;26.13.1 Eenmalige verpakking van....;1998;0.0;  Zero
2651;22 Uitgeverijen,drukkerijen,reproductie;26.13.1 Eenmalige verpakking van....;1999;0.0;  Zero
2652;22 Uitgeverijen,drukkerijen,reproductie;26.13.11 Flessen, potten, buisjes....;1996;0.0;  Zero
2653;22 Uitgeverijen,drukkerijen,reproductie;26.13.11 Flessen, potten, buisjes....;1997;0.0;  Zero
2654;22 Uitgeverijen,drukkerijen,reproductie;26.13.11 Flessen, potten, buisjes....;1998;0.0;  Zero
2655;22 Uitgeverijen,drukkerijen,reproductie;26.13.11 Flessen, potten, buisjes....;1999;0.0;  Zero
2656;22 Uitgeverijen,drukkerijen,reproductie;26.13.1B Eenmalige verpakking van....;1996;0.0;  Zero
2657;22 Uitgeverijen,drukkerijen,reproductie;26.13.1B Eenmalige verpakking van....;1997;0.0;  Zero
2658;22 Uitgeverijen,drukkerijen,reproductie;26.13.1B Eenmalige verpakking van....;1998;0.0;  Zero
2659;22 Uitgeverijen,drukkerijen,reproductie;26.13.1B Eenmalige verpakking van....;1999;0.0;  Zero
2660;22 Uitgeverijen,drukkerijen,reproductie;26.2 Niet-vuurvaste keramische....;1996;0.0;  Zero
2661;22 Uitgeverijen,drukkerijen,reproductie;26.2 Niet-vuurvaste keramische....;1997;0.0;  Zero
2662;22 Uitgeverijen,drukkerijen,reproductie;26.2 Niet-vuurvaste keramische....;1998;0.0;  Zero
2663;22 Uitgeverijen,drukkerijen,reproductie;26.2 Niet-vuurvaste keramische....;1999;0.0;  Zero
2664;22 Uitgeverijen,drukkerijen,reproductie;26.25 Artikelen van keramische....;1996;0.0;  Zero
2665;22 Uitgeverijen,drukkerijen,reproductie;26.25 Artikelen van keramische....;1997;0.0;  Zero
2666;22 Uitgeverijen,drukkerijen,reproductie;26.25 Artikelen van keramische....;1998;0.0;  Zero
2667;22 Uitgeverijen,drukkerijen,reproductie;26.25 Artikelen van keramische....;1999;0.0;  Zero
2668;22 Uitgeverijen,drukkerijen,reproductie;26.25.1 Eenmalige verpakking van....;1996;0.0;  Zero
2669;22 Uitgeverijen,drukkerijen,reproductie;26.25.1 Eenmalige verpakking van....;1997;0.0;  Zero
2670;22 Uitgeverijen,drukkerijen,reproductie;26.25.1 Eenmalige verpakking van....;1998;0.0;  Zero
2671;22 Uitgeverijen,drukkerijen,reproductie;26.25.1 Eenmalige verpakking van....;1999;0.0;  Zero
2672;22 Uitgeverijen,drukkerijen,reproductie;26.25.1B Eenmalige verpakking van....;1996;0.0;  Zero
2673;22 Uitgeverijen,drukkerijen,reproductie;26.25.1B Eenmalige verpakking van....;1997;0.0;  Zero
2674;22 Uitgeverijen,drukkerijen,reproductie;26.25.1B Eenmalige verpakking van....;1998;0.0;  Zero
2675;22 Uitgeverijen,drukkerijen,reproductie;26.25.1B Eenmalige verpakking van....;1999;0.0;  Zero
2676;22 Uitgeverijen,drukkerijen,reproductie;28 Producten van metaal, andere dan....;1996;0.0;  Zero
2677;22 Uitgeverijen,drukkerijen,reproductie;28 Producten van metaal, andere dan....;1997;0.0;  Zero
2678;22 Uitgeverijen,drukkerijen,reproductie;28 Producten van metaal, andere dan....;1998;0.0;  Zero
2679;22 Uitgeverijen,drukkerijen,reproductie;28 Producten van metaal, andere dan....;1999;0.0;  Zero
2680;22 Uitgeverijen,drukkerijen,reproductie;28.7 Overige producten van metaal;1996;0.0;  Zero
2681;22 Uitgeverijen,drukkerijen,reproductie;28.7 Overige producten van metaal;1997;0.0;  Zero
2682;22 Uitgeverijen,drukkerijen,reproductie;28.7 Overige producten van metaal;1998;0.0;  Zero
2683;22 Uitgeverijen,drukkerijen,reproductie;28.7 Overige producten van metaal;1999;0.0;  Zero
2684;22 Uitgeverijen,drukkerijen,reproductie;28.71 Stalen vaten en dergelijke;1996;0.0;  Zero
2685;22 Uitgeverijen,drukkerijen,reproductie;28.71 Stalen vaten en dergelijke;1997;0.0;  Zero
2686;22 Uitgeverijen,drukkerijen,reproductie;28.71 Stalen vaten en dergelijke;1998;0.0;  Zero
2687;22 Uitgeverijen,drukkerijen,reproductie;28.71 Stalen vaten en dergelijke;1999;0.0;  Zero
2688;22 Uitgeverijen,drukkerijen,reproductie;28.71.11 Reservoirs, fusten,....;1996;0.0;  Zero
2689;22 Uitgeverijen,drukkerijen,reproductie;28.71.11 Reservoirs, fusten,....;1997;0.0;  Zero
2690;22 Uitgeverijen,drukkerijen,reproductie;28.71.11 Reservoirs, fusten,....;1998;0.0;  Zero
2691;22 Uitgeverijen,drukkerijen,reproductie;28.71.11 Reservoirs, fusten,....;1999;0.0;  Zero
2692;22 Uitgeverijen,drukkerijen,reproductie;28.71.12 Reservoirs, fusten,....;1996;0.0;  Zero
2693;22 Uitgeverijen,drukkerijen,reproductie;28.71.12 Reservoirs, fusten,....;1997;0.0;  Zero
2694;22 Uitgeverijen,drukkerijen,reproductie;28.71.12 Reservoirs, fusten,....;1998;0.0;  Zero
2695;22 Uitgeverijen,drukkerijen,reproductie;28.71.12 Reservoirs, fusten,....;1999;0.0;  Zero
2696;22 Uitgeverijen,drukkerijen,reproductie;28.72 Bergingsmiddelen van licht metaal;1996;0.0;  Zero
2697;22 Uitgeverijen,drukkerijen,reproductie;28.72 Bergingsmiddelen van licht metaal;1997;0.0;  Zero
2698;22 Uitgeverijen,drukkerijen,reproductie;28.72 Bergingsmiddelen van licht metaal;1998;0.0;  Zero
2699;22 Uitgeverijen,drukkerijen,reproductie;28.72 Bergingsmiddelen van licht metaal;1999;0.0;  Zero
2700;22 Uitgeverijen,drukkerijen,reproductie;28.72.1 Eenmalige verpakking van....;1996;0.0;  Zero
2701;22 Uitgeverijen,drukkerijen,reproductie;28.72.1 Eenmalige verpakking van....;1997;0.0;  Zero
2702;22 Uitgeverijen,drukkerijen,reproductie;28.72.1 Eenmalige verpakking van....;1998;0.0;  Zero
2703;22 Uitgeverijen,drukkerijen,reproductie;28.72.1 Eenmalige verpakking van....;1999;0.0;  Zero
2704;22 Uitgeverijen,drukkerijen,reproductie;28.72.11 Conservenblikken van staal....;1996;0.0;  Zero
2705;22 Uitgeverijen,drukkerijen,reproductie;28.72.11 Conservenblikken van staal....;1997;0.0;  Zero
2706;22 Uitgeverijen,drukkerijen,reproductie;28.72.11 Conservenblikken van staal....;1998;0.0;  Zero
2707;22 Uitgeverijen,drukkerijen,reproductie;28.72.11 Conservenblikken van staal....;1999;0.0;  Zero
2708;22 Uitgeverijen,drukkerijen,reproductie;28.72.12 Verpakking van aluminium <....;1996;0.0;  Zero
2709;22 Uitgeverijen,drukkerijen,reproductie;28.72.12 Verpakking van aluminium <....;1997;0.0;  Zero
2710;22 Uitgeverijen,drukkerijen,reproductie;28.72.12 Verpakking van aluminium <....;1998;0.0;  Zero
2711;22 Uitgeverijen,drukkerijen,reproductie;28.72.12 Verpakking van aluminium <....;1999;0.0;  Zero
2712;22 Uitgeverijen,drukkerijen,reproductie;28.72.13 Kroonkurken, capsules e.a.....;1996;0.0;  Zero
2713;22 Uitgeverijen,drukkerijen,reproductie;28.72.13 Kroonkurken, capsules e.a.....;1997;0.0;  Zero
2714;22 Uitgeverijen,drukkerijen,reproductie;28.72.13 Kroonkurken, capsules e.a.....;1998;0.0;  Zero
2715;22 Uitgeverijen,drukkerijen,reproductie;28.72.13 Kroonkurken, capsules e.a.....;1999;0.0;  Zero
2716;22 Uitgeverijen,drukkerijen,reproductie;28.72.1B Eenmalige verpakking van....;1996;0.0;  Zero
2717;22 Uitgeverijen,drukkerijen,reproductie;28.72.1B Eenmalige verpakking van....;1997;0.0;  Zero
2718;22 Uitgeverijen,drukkerijen,reproductie;28.72.1B Eenmalige verpakking van....;1998;0.0;  Zero
2719;22 Uitgeverijen,drukkerijen,reproductie;28.72.1B Eenmalige verpakking van....;1999;0.0;  Zero
2720;22 Uitgeverijen,drukkerijen,reproductie;95 Overige eenmalige verpakkingsmiddelen;1996;0.0;22    
2721;22 Uitgeverijen,drukkerijen,reproductie;95 Overige eenmalige verpakkingsmiddelen;1997;0.0;22    
2722;22 Uitgeverijen,drukkerijen,reproductie;95 Overige eenmalige verpakkingsmiddelen;1998;0.0;22    
2723;22 Uitgeverijen,drukkerijen,reproductie;95 Overige eenmalige verpakkingsmiddelen;1999;4.0;22    
2724;22 Uitgeverijen,drukkerijen,reproductie;99.99.97 Overige eenmalige....;1996;0.0;22    
2725;22 Uitgeverijen,drukkerijen,reproductie;99.99.97 Overige eenmalige....;1997;0.0;22    
2726;22 Uitgeverijen,drukkerijen,reproductie;99.99.97 Overige eenmalige....;1998;0.0;22    
2727;22 Uitgeverijen,drukkerijen,reproductie;99.99.97 Overige eenmalige....;1999;4.0;22    
2728;22 Uitgeverijen,drukkerijen,reproductie;98 Niet gespecificeerde eenmalige....;1996;4.0;22    
2729;22 Uitgeverijen,drukkerijen,reproductie;98 Niet gespecificeerde eenmalige....;1997;5.0;22    
2730;22 Uitgeverijen,drukkerijen,reproductie;98 Niet gespecificeerde eenmalige....;1998;4.0;22    
2731;22 Uitgeverijen,drukkerijen,reproductie;98 Niet gespecificeerde eenmalige....;1999;5.0;22    
2732;22 Uitgeverijen,drukkerijen,reproductie;98.00.00 Niet gespecificeerde....;1996;4.0;22    
2733;22 Uitgeverijen,drukkerijen,reproductie;98.00.00 Niet gespecificeerde....;1997;5.0;22    
2734;22 Uitgeverijen,drukkerijen,reproductie;98.00.00 Niet gespecificeerde....;1998;4.0;22    
2735;22 Uitgeverijen,drukkerijen,reproductie;98.00.00 Niet gespecificeerde....;1999;5.0;22    
2736;DF Aardolie-, steenkoolverwerkende ind;Totaal inkopen;1996;10.0;DF    
2737;DF Aardolie-, steenkoolverwerkende ind;Totaal inkopen;1997;12.0;DF    
2738;DF Aardolie-, steenkoolverwerkende ind;Totaal inkopen;1998;11.0;DF    
2739;DF Aardolie-, steenkoolverwerkende ind;Totaal inkopen;1999;9.0;DF    
2740;DF Aardolie-, steenkoolverwerkende ind;Som niet gespecificeerde inkoop;1996;10.0;DF    
2741;DF Aardolie-, steenkoolverwerkende ind;Som niet gespecificeerde inkoop;1997;12.0;DF    
2742;DF Aardolie-, steenkoolverwerkende ind;Som niet gespecificeerde inkoop;1998;11.0;DF    
2743;DF Aardolie-, steenkoolverwerkende ind;Som niet gespecificeerde inkoop;1999;9.0;DF    
2744;DF Aardolie-, steenkoolverwerkende ind;Som gespecificeerde inkoop;1996;0.0;  Zero
2745;DF Aardolie-, steenkoolverwerkende ind;Som gespecificeerde inkoop;1997;0.0;  Zero
2746;DF Aardolie-, steenkoolverwerkende ind;Som gespecificeerde inkoop;1998;0.0;  Zero
2747;DF Aardolie-, steenkoolverwerkende ind;Som gespecificeerde inkoop;1999;0.0;  Zero
2748;DF Aardolie-, steenkoolverwerkende ind;17 Textiel;1996;0.0;  Zero
2749;DF Aardolie-, steenkoolverwerkende ind;17 Textiel;1997;0.0;  Zero
2750;DF Aardolie-, steenkoolverwerkende ind;17 Textiel;1998;0.0;  Zero
2751;DF Aardolie-, steenkoolverwerkende ind;17 Textiel;1999;0.0;  Zero
2752;DF Aardolie-, steenkoolverwerkende ind;17.4 Geconfectioneerde artikelen van....;1996;0.0;  Zero
2753;DF Aardolie-, steenkoolverwerkende ind;17.4 Geconfectioneerde artikelen van....;1997;0.0;  Zero
2754;DF Aardolie-, steenkoolverwerkende ind;17.4 Geconfectioneerde artikelen van....;1998;0.0;  Zero
2755;DF Aardolie-, steenkoolverwerkende ind;17.4 Geconfectioneerde artikelen van....;1999;0.0;  Zero
2756;DF Aardolie-, steenkoolverwerkende ind;17.40.2 Eenmalige verpakking van textiel;1996;0.0;  Zero
2757;DF Aardolie-, steenkoolverwerkende ind;17.40.2 Eenmalige verpakking van textiel;1997;0.0;  Zero
2758;DF Aardolie-, steenkoolverwerkende ind;17.40.2 Eenmalige verpakking van textiel;1998;0.0;  Zero
2759;DF Aardolie-, steenkoolverwerkende ind;17.40.2 Eenmalige verpakking van textiel;1999;0.0;  Zero
2760;DF Aardolie-, steenkoolverwerkende ind;17.40.21 Zakken voor....;1996;0.0;  Zero
2761;DF Aardolie-, steenkoolverwerkende ind;17.40.21 Zakken voor....;1997;0.0;  Zero
2762;DF Aardolie-, steenkoolverwerkende ind;17.40.21 Zakken voor....;1998;0.0;  Zero
2763;DF Aardolie-, steenkoolverwerkende ind;17.40.21 Zakken voor....;1999;0.0;  Zero
2764;DF Aardolie-, steenkoolverwerkende ind;17.40.2B Eenmalige verpakking van....;1996;0.0;  Zero
2765;DF Aardolie-, steenkoolverwerkende ind;17.40.2B Eenmalige verpakking van....;1997;0.0;  Zero
2766;DF Aardolie-, steenkoolverwerkende ind;17.40.2B Eenmalige verpakking van....;1998;0.0;  Zero
2767;DF Aardolie-, steenkoolverwerkende ind;17.40.2B Eenmalige verpakking van....;1999;0.0;  Zero
2768;DF Aardolie-, steenkoolverwerkende ind;"20 Hout; hout- en kurkwaren....";1996;0.0;  Zero
2769;DF Aardolie-, steenkoolverwerkende ind;"20 Hout; hout- en kurkwaren....";1997;0.0;  Zero
2770;DF Aardolie-, steenkoolverwerkende ind;"20 Hout; hout- en kurkwaren....";1998;0.0;  Zero
2771;DF Aardolie-, steenkoolverwerkende ind;"20 Hout; hout- en kurkwaren....";1999;0.0;  Zero
2772;DF Aardolie-, steenkoolverwerkende ind;20.4 Houten emballage;1996;0.0;  Zero
2773;DF Aardolie-, steenkoolverwerkende ind;20.4 Houten emballage;1997;0.0;  Zero
2774;DF Aardolie-, steenkoolverwerkende ind;20.4 Houten emballage;1998;0.0;  Zero
2775;DF Aardolie-, steenkoolverwerkende ind;20.4 Houten emballage;1999;0.0;  Zero
2776;DF Aardolie-, steenkoolverwerkende ind;20.40.1 Eenmalige verpakking van hout;1996;0.0;  Zero
2777;DF Aardolie-, steenkoolverwerkende ind;20.40.1 Eenmalige verpakking van hout;1997;0.0;  Zero
2778;DF Aardolie-, steenkoolverwerkende ind;20.40.1 Eenmalige verpakking van hout;1998;0.0;  Zero
2779;DF Aardolie-, steenkoolverwerkende ind;20.40.1 Eenmalige verpakking van hout;1999;0.0;  Zero
2780;DF Aardolie-, steenkoolverwerkende ind;20.40.1B Eenmalige verpakking van hout;1996;0.0;  Zero
2781;DF Aardolie-, steenkoolverwerkende ind;20.40.1B Eenmalige verpakking van hout;1997;0.0;  Zero
2782;DF Aardolie-, steenkoolverwerkende ind;20.40.1B Eenmalige verpakking van hout;1998;0.0;  Zero
2783;DF Aardolie-, steenkoolverwerkende ind;20.40.1B Eenmalige verpakking van hout;1999;0.0;  Zero
2784;DF Aardolie-, steenkoolverwerkende ind;21 Pulp, papier en papierwaren;1996;0.0;  Zero
2785;DF Aardolie-, steenkoolverwerkende ind;21 Pulp, papier en papierwaren;1997;0.0;  Zero
2786;DF Aardolie-, steenkoolverwerkende ind;21 Pulp, papier en papierwaren;1998;0.0;  Zero
2787;DF Aardolie-, steenkoolverwerkende ind;21 Pulp, papier en papierwaren;1999;0.0;  Zero
2788;DF Aardolie-, steenkoolverwerkende ind;21.2 Papier- en kartonwaren;1996;0.0;  Zero
2789;DF Aardolie-, steenkoolverwerkende ind;21.2 Papier- en kartonwaren;1997;0.0;  Zero
2790;DF Aardolie-, steenkoolverwerkende ind;21.2 Papier- en kartonwaren;1998;0.0;  Zero
2791;DF Aardolie-, steenkoolverwerkende ind;21.2 Papier- en kartonwaren;1999;0.0;  Zero
2792;DF Aardolie-, steenkoolverwerkende ind;21.21 Gegolfd papier en golfkarton....;1996;0.0;  Zero
2793;DF Aardolie-, steenkoolverwerkende ind;21.21 Gegolfd papier en golfkarton....;1997;0.0;  Zero
2794;DF Aardolie-, steenkoolverwerkende ind;21.21 Gegolfd papier en golfkarton....;1998;0.0;  Zero
2795;DF Aardolie-, steenkoolverwerkende ind;21.21 Gegolfd papier en golfkarton....;1999;0.0;  Zero
2796;DF Aardolie-, steenkoolverwerkende ind;21.21.1 Eenmalige verpakking van....;1996;0.0;  Zero
2797;DF Aardolie-, steenkoolverwerkende ind;21.21.1 Eenmalige verpakking van....;1997;0.0;  Zero
2798;DF Aardolie-, steenkoolverwerkende ind;21.21.1 Eenmalige verpakking van....;1998;0.0;  Zero
2799;DF Aardolie-, steenkoolverwerkende ind;21.21.1 Eenmalige verpakking van....;1999;0.0;  Zero
2800;DF Aardolie-, steenkoolverwerkende ind;21.21.12.B Zakken van papier,....;1996;0.0;  Zero
2801;DF Aardolie-, steenkoolverwerkende ind;21.21.12.B Zakken van papier,....;1997;0.0;  Zero
2802;DF Aardolie-, steenkoolverwerkende ind;21.21.12.B Zakken van papier,....;1998;0.0;  Zero
2803;DF Aardolie-, steenkoolverwerkende ind;21.21.12.B Zakken van papier,....;1999;0.0;  Zero
2804;DF Aardolie-, steenkoolverwerkende ind;21.21.13 Dozen van gegolfd papier of....;1996;0.0;  Zero
2805;DF Aardolie-, steenkoolverwerkende ind;21.21.13 Dozen van gegolfd papier of....;1997;0.0;  Zero
2806;DF Aardolie-, steenkoolverwerkende ind;21.21.13 Dozen van gegolfd papier of....;1998;0.0;  Zero
2807;DF Aardolie-, steenkoolverwerkende ind;21.21.13 Dozen van gegolfd papier of....;1999;0.0;  Zero
2808;DF Aardolie-, steenkoolverwerkende ind;21.21.14 Vouwdozen van papier of....;1996;0.0;  Zero
2809;DF Aardolie-, steenkoolverwerkende ind;21.21.14 Vouwdozen van papier of....;1997;0.0;  Zero
2810;DF Aardolie-, steenkoolverwerkende ind;21.21.14 Vouwdozen van papier of....;1998;0.0;  Zero
2811;DF Aardolie-, steenkoolverwerkende ind;21.21.14 Vouwdozen van papier of....;1999;0.0;  Zero
2812;DF Aardolie-, steenkoolverwerkende ind;21.21.1B Eenmalige verpakking van....;1996;0.0;  Zero
2813;DF Aardolie-, steenkoolverwerkende ind;21.21.1B Eenmalige verpakking van....;1997;0.0;  Zero
2814;DF Aardolie-, steenkoolverwerkende ind;21.21.1B Eenmalige verpakking van....;1998;0.0;  Zero
2815;DF Aardolie-, steenkoolverwerkende ind;21.21.1B Eenmalige verpakking van....;1999;0.0;  Zero
2816;DF Aardolie-, steenkoolverwerkende ind;25 Producten van rubber of kunststof;1996;0.0;  Zero
2817;DF Aardolie-, steenkoolverwerkende ind;25 Producten van rubber of kunststof;1997;0.0;  Zero
2818;DF Aardolie-, steenkoolverwerkende ind;25 Producten van rubber of kunststof;1998;0.0;  Zero
2819;DF Aardolie-, steenkoolverwerkende ind;25 Producten van rubber of kunststof;1999;0.0;  Zero
2820;DF Aardolie-, steenkoolverwerkende ind;25.2 Producten van kunststof;1996;0.0;  Zero
2821;DF Aardolie-, steenkoolverwerkende ind;25.2 Producten van kunststof;1997;0.0;  Zero
2822;DF Aardolie-, steenkoolverwerkende ind;25.2 Producten van kunststof;1998;0.0;  Zero
2823;DF Aardolie-, steenkoolverwerkende ind;25.2 Producten van kunststof;1999;0.0;  Zero
2824;DF Aardolie-, steenkoolverwerkende ind;25.22 Verpakkingsmateriaal van kunststof;1996;0.0;  Zero
2825;DF Aardolie-, steenkoolverwerkende ind;25.22 Verpakkingsmateriaal van kunststof;1997;0.0;  Zero
2826;DF Aardolie-, steenkoolverwerkende ind;25.22 Verpakkingsmateriaal van kunststof;1998;0.0;  Zero
2827;DF Aardolie-, steenkoolverwerkende ind;25.22 Verpakkingsmateriaal van kunststof;1999;0.0;  Zero
2828;DF Aardolie-, steenkoolverwerkende ind;25.22.1 Eenmalige verpakking van....;1996;0.0;  Zero
2829;DF Aardolie-, steenkoolverwerkende ind;25.22.1 Eenmalige verpakking van....;1997;0.0;  Zero
2830;DF Aardolie-, steenkoolverwerkende ind;25.22.1 Eenmalige verpakking van....;1998;0.0;  Zero
2831;DF Aardolie-, steenkoolverwerkende ind;25.22.1 Eenmalige verpakking van....;1999;0.0;  Zero
2832;DF Aardolie-, steenkoolverwerkende ind;25.22.11.B Zakken van polymeren van....;1996;0.0;  Zero
2833;DF Aardolie-, steenkoolverwerkende ind;25.22.11.B Zakken van polymeren van....;1997;0.0;  Zero
2834;DF Aardolie-, steenkoolverwerkende ind;25.22.11.B Zakken van polymeren van....;1998;0.0;  Zero
2835;DF Aardolie-, steenkoolverwerkende ind;25.22.11.B Zakken van polymeren van....;1999;0.0;  Zero
2836;DF Aardolie-, steenkoolverwerkende ind;25.22.12.B Zakken van kunststof,....;1996;0.0;  Zero
2837;DF Aardolie-, steenkoolverwerkende ind;25.22.12.B Zakken van kunststof,....;1997;0.0;  Zero
2838;DF Aardolie-, steenkoolverwerkende ind;25.22.12.B Zakken van kunststof,....;1998;0.0;  Zero
2839;DF Aardolie-, steenkoolverwerkende ind;25.22.12.B Zakken van kunststof,....;1999;0.0;  Zero
2840;DF Aardolie-, steenkoolverwerkende ind;25.22.13 Dozen, bakken, kisten e.d.....;1996;0.0;  Zero
2841;DF Aardolie-, steenkoolverwerkende ind;25.22.13 Dozen, bakken, kisten e.d.....;1997;0.0;  Zero
2842;DF Aardolie-, steenkoolverwerkende ind;25.22.13 Dozen, bakken, kisten e.d.....;1998;0.0;  Zero
2843;DF Aardolie-, steenkoolverwerkende ind;25.22.13 Dozen, bakken, kisten e.d.....;1999;0.0;  Zero
2844;DF Aardolie-, steenkoolverwerkende ind;25.22.14 Flessen, flacons e.d.....;1996;0.0;  Zero
2845;DF Aardolie-, steenkoolverwerkende ind;25.22.14 Flessen, flacons e.d.....;1997;0.0;  Zero
2846;DF Aardolie-, steenkoolverwerkende ind;25.22.14 Flessen, flacons e.d.....;1998;0.0;  Zero
2847;DF Aardolie-, steenkoolverwerkende ind;25.22.14 Flessen, flacons e.d.....;1999;0.0;  Zero
2848;DF Aardolie-, steenkoolverwerkende ind;25.22.15.B Stoppen, deksels,....;1996;0.0;  Zero
2849;DF Aardolie-, steenkoolverwerkende ind;25.22.15.B Stoppen, deksels,....;1997;0.0;  Zero
2850;DF Aardolie-, steenkoolverwerkende ind;25.22.15.B Stoppen, deksels,....;1998;0.0;  Zero
2851;DF Aardolie-, steenkoolverwerkende ind;25.22.15.B Stoppen, deksels,....;1999;0.0;  Zero
2852;DF Aardolie-, steenkoolverwerkende ind;25.22.1B Eenmalige verpakking van....;1996;0.0;  Zero
2853;DF Aardolie-, steenkoolverwerkende ind;25.22.1B Eenmalige verpakking van....;1997;0.0;  Zero
2854;DF Aardolie-, steenkoolverwerkende ind;25.22.1B Eenmalige verpakking van....;1998;0.0;  Zero
2855;DF Aardolie-, steenkoolverwerkende ind;25.22.1B Eenmalige verpakking van....;1999;0.0;  Zero
2856;DF Aardolie-, steenkoolverwerkende ind;25.23 Kunststofartikelen voor de bouw;1996;0.0;  Zero
2857;DF Aardolie-, steenkoolverwerkende ind;25.23 Kunststofartikelen voor de bouw;1997;0.0;  Zero
2858;DF Aardolie-, steenkoolverwerkende ind;25.23 Kunststofartikelen voor de bouw;1998;0.0;  Zero
2859;DF Aardolie-, steenkoolverwerkende ind;25.23 Kunststofartikelen voor de bouw;1999;0.0;  Zero
2860;DF Aardolie-, steenkoolverwerkende ind;25.23.13 Reservoirs, tanks, vaten....;1996;0.0;  Zero
2861;DF Aardolie-, steenkoolverwerkende ind;25.23.13 Reservoirs, tanks, vaten....;1997;0.0;  Zero
2862;DF Aardolie-, steenkoolverwerkende ind;25.23.13 Reservoirs, tanks, vaten....;1998;0.0;  Zero
2863;DF Aardolie-, steenkoolverwerkende ind;25.23.13 Reservoirs, tanks, vaten....;1999;0.0;  Zero
2864;DF Aardolie-, steenkoolverwerkende ind;26 Overige niet-metaalhoudende....;1996;0.0;  Zero
2865;DF Aardolie-, steenkoolverwerkende ind;26 Overige niet-metaalhoudende....;1997;0.0;  Zero
2866;DF Aardolie-, steenkoolverwerkende ind;26 Overige niet-metaalhoudende....;1998;0.0;  Zero
2867;DF Aardolie-, steenkoolverwerkende ind;26 Overige niet-metaalhoudende....;1999;0.0;  Zero
2868;DF Aardolie-, steenkoolverwerkende ind;26.1 Glas en producten van glas;1996;0.0;  Zero
2869;DF Aardolie-, steenkoolverwerkende ind;26.1 Glas en producten van glas;1997;0.0;  Zero
2870;DF Aardolie-, steenkoolverwerkende ind;26.1 Glas en producten van glas;1998;0.0;  Zero
2871;DF Aardolie-, steenkoolverwerkende ind;26.1 Glas en producten van glas;1999;0.0;  Zero
2872;DF Aardolie-, steenkoolverwerkende ind;26.13 Holglas;1996;0.0;  Zero
2873;DF Aardolie-, steenkoolverwerkende ind;26.13 Holglas;1997;0.0;  Zero
2874;DF Aardolie-, steenkoolverwerkende ind;26.13 Holglas;1998;0.0;  Zero
2875;DF Aardolie-, steenkoolverwerkende ind;26.13 Holglas;1999;0.0;  Zero
