ID;SoortVacature;Regio;Perioden;TotaalAantalVacatures_1;Bedrijfsgrootte10Werknemers_2;Bedrijfsgrootte1099Werknemers_3;Bedrijfsgrootte100Werknemers_4;k_1ElementaireBeroepen_5;k_2LagereBeroepen_6;k_4MiddelbareBeroepen_7;k_6HogereBeroepen_8;k_8WetenschappelijkeBeroepen_9;k_9Onbekend_10;k_2LagerOnderwijs_11;k_3VoortgezetOnderwijsLagereTrap_12;k_4VoortgezetOnderwijsHogereTrap_13;k_5HogerOnderwijs1eTrap_14;k_67HogerOnderwijs2e3eTrap_15;k_9Onbekend_16
705;Totaal aantal vacatures;Zuidoost-Noord-Brabant (CR);2006;0.5;;;0.5;0.0;0.0;0.3;0.2;0.0;;0.0;0.0;0.2;0.2;0.0;
706;Totaal aantal vacatures;Zuidoost-Noord-Brabant (CR);2008;0.4;0.0;0.1;0.4;0.0;0.0;0.2;0.2;0.0;;;0.0;0.1;0.3;0.0;
707;Totaal aantal vacatures;Noord-Limburg (CR);2000;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
708;Totaal aantal vacatures;Noord-Limburg (CR);2001;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
709;Totaal aantal vacatures;Noord-Limburg (CR);2002;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
710;Totaal aantal vacatures;Noord-Limburg (CR);2003;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
711;Totaal aantal vacatures;Noord-Limburg (CR);2004;0.1;0.0;0.0;0.1;;;;;;;;;;;;
712;Totaal aantal vacatures;Noord-Limburg (CR);2006;0.1;;0.0;0.0;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;
713;Totaal aantal vacatures;Noord-Limburg (CR);2008;0.1;;;0.1;0.0;;0.0;0.0;0.0;;;0.0;0.0;0.1;;
714;Totaal aantal vacatures;Midden-Limburg (CR);2000;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
715;Totaal aantal vacatures;Midden-Limburg (CR);2001;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
716;Totaal aantal vacatures;Midden-Limburg (CR);2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
717;Totaal aantal vacatures;Midden-Limburg (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
718;Totaal aantal vacatures;Midden-Limburg (CR);2004;0.1;0.0;0.0;0.1;;;;;;;;;;;;
719;Totaal aantal vacatures;Midden-Limburg (CR);2006;0.1;;0.1;0.1;;0.0;0.0;0.1;0.0;;;;0.1;0.1;;
720;Totaal aantal vacatures;Midden-Limburg (CR);2008;0.2;;;0.2;0.0;0.0;0.1;0.0;0.0;;;0.0;0.0;0.1;0.0;
721;Totaal aantal vacatures;Zuid-Limburg (CR);2000;0.6;0.0;0.1;0.6;0.0;0.0;0.2;0.2;0.2;0.0;0.0;0.0;0.2;0.2;0.1;0.0
722;Totaal aantal vacatures;Zuid-Limburg (CR);2001;0.7;0.0;0.1;0.6;0.0;0.0;0.2;0.3;0.1;0.0;0.0;0.0;0.2;0.3;0.1;0.0
723;Totaal aantal vacatures;Zuid-Limburg (CR);2002;0.3;0.0;0.0;0.3;0.0;0.0;0.1;0.1;0.1;;0.0;0.0;0.1;0.1;0.1;
724;Totaal aantal vacatures;Zuid-Limburg (CR);2003;0.2;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.1;;0.0;0.0;0.0;0.0;0.1;0.1
725;Totaal aantal vacatures;Zuid-Limburg (CR);2004;0.2;0.0;0.0;0.2;;;;;;;;;;;;
726;Totaal aantal vacatures;Zuid-Limburg (CR);2006;0.5;;0.1;0.4;0.0;0.0;0.2;0.2;0.1;;;0.0;0.1;0.2;0.1;
727;Totaal aantal vacatures;Zuid-Limburg (CR);2008;0.4;;0.0;0.4;0.0;0.0;0.2;0.1;0.1;;0.0;0.0;0.1;0.3;0.1;
728;Totaal aantal vacatures;Flevoland (CR);2000;0.4;0.0;0.0;0.4;0.0;0.0;0.1;0.2;0.1;0.0;0.0;0.0;0.1;0.2;0.1;0.0
729;Totaal aantal vacatures;Flevoland (CR);2001;0.3;0.0;0.0;0.2;0.0;0.0;0.1;0.2;0.0;0.0;0.0;0.0;0.1;0.2;0.0;0.0
730;Totaal aantal vacatures;Flevoland (CR);2002;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.1;0.0;
731;Totaal aantal vacatures;Flevoland (CR);2003;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.0;0.1;0.0
732;Totaal aantal vacatures;Flevoland (CR);2004;0.1;0.0;0.0;0.1;;;;;;;;;;;;
733;Totaal aantal vacatures;Flevoland (CR);2006;0.2;0.0;;0.2;0.0;0.0;0.1;0.1;0.0;;0.0;0.0;0.0;0.1;0.0;
734;Totaal aantal vacatures;Flevoland (CR);2008;0.2;;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;;0.0;0.0;0.1;0.0;
735;Totaal aantal vacatures;Noord-Nederland;2000;1.0;0.0;0.2;0.8;0.0;0.1;0.3;0.4;0.1;0.0;0.0;0.1;0.3;0.5;0.1;0.0
736;Totaal aantal vacatures;Noord-Nederland;2001;1.5;0.0;0.2;1.3;0.0;0.1;0.5;0.8;0.1;0.0;0.0;0.1;0.5;0.9;0.0;0.0
737;Totaal aantal vacatures;Noord-Nederland;2002;1.1;0.0;0.2;0.9;0.0;0.1;0.3;0.6;0.1;;0.0;0.1;0.4;0.6;0.1;
738;Totaal aantal vacatures;Noord-Nederland;2003;0.9;0.0;0.1;0.9;0.0;0.1;0.4;0.3;0.1;;0.0;0.0;0.1;0.4;0.3;0.1
739;Totaal aantal vacatures;Noord-Nederland;2004;1.0;0.0;0.0;1.0;;;;;;;;;;;;
740;Totaal aantal vacatures;Noord-Nederland;2006;1.1;;0.1;1.0;0.0;0.0;0.4;0.6;0.1;;;0.1;0.2;0.7;0.1;
741;Totaal aantal vacatures;Noord-Nederland;2008;1.2;0.0;0.1;1.1;0.0;0.0;0.4;0.6;0.1;;;0.1;0.3;0.7;0.2;
742;Totaal aantal vacatures;Oost-Nederland;2000;1.8;0.0;0.3;1.4;0.0;0.2;0.5;0.9;0.3;0.0;0.0;0.1;0.5;0.9;0.3;0.0
743;Totaal aantal vacatures;Oost-Nederland;2001;2.4;0.1;0.3;2.1;0.0;0.2;0.9;1.1;0.2;0.0;0.0;0.3;0.9;1.2;0.1;0.0
744;Totaal aantal vacatures;Oost-Nederland;2002;2.9;0.0;0.2;2.6;0.1;0.7;0.7;1.0;0.4;;0.0;0.8;0.7;1.1;0.3;
745;Totaal aantal vacatures;Oost-Nederland;2003;1.8;0.0;0.1;1.7;0.0;0.2;0.5;0.9;0.2;;0.0;0.0;0.2;0.6;1.0;0.1
746;Totaal aantal vacatures;Oost-Nederland;2004;1.8;0.0;0.2;1.6;;;;;;;;;;;;
747;Totaal aantal vacatures;Oost-Nederland;2006;2.5;0.0;0.2;2.3;0.1;0.2;0.9;1.0;0.4;;0.0;0.2;0.8;1.1;0.3;
748;Totaal aantal vacatures;Oost-Nederland;2008;2.8;0.0;0.1;2.6;0.1;0.2;1.0;1.3;0.3;;0.0;0.2;0.9;1.4;0.2;
749;Totaal aantal vacatures;West-Nederland;2000;9.0;0.1;1.0;7.9;0.1;1.1;3.2;3.1;1.4;0.0;0.0;1.2;3.0;3.2;1.4;0.0
750;Totaal aantal vacatures;West-Nederland;2001;8.3;0.1;0.9;7.3;0.1;0.7;3.0;3.6;1.0;0.0;0.0;0.9;2.7;3.9;0.8;0.0
751;Totaal aantal vacatures;West-Nederland;2002;6.1;0.1;0.7;5.4;0.1;0.5;1.8;2.7;1.1;;0.0;0.6;1.8;2.7;1.0;
752;Totaal aantal vacatures;West-Nederland;2003;4.7;0.0;0.4;4.3;0.1;0.4;1.5;1.9;0.9;;0.0;0.0;0.5;1.6;1.9;0.8
753;Totaal aantal vacatures;West-Nederland;2004;3.9;0.0;0.2;3.6;;;;;;;;;;;;
754;Totaal aantal vacatures;West-Nederland;2006;6.7;;0.6;6.1;0.1;0.3;2.2;3.4;0.6;;0.0;0.4;1.7;2.7;1.8;
755;Totaal aantal vacatures;West-Nederland;2008;8.0;0.1;0.5;7.5;0.2;0.3;2.5;4.2;0.9;;0.0;0.3;1.5;4.4;1.7;
756;Totaal aantal vacatures;Zuid-Nederland;2000;2.3;0.0;0.3;2.0;0.0;0.2;0.7;0.9;0.5;0.0;0.0;0.2;0.8;0.9;0.4;0.0
757;Totaal aantal vacatures;Zuid-Nederland;2001;2.4;0.0;0.3;2.1;0.0;0.1;0.9;1.1;0.3;0.0;0.0;0.2;0.8;1.2;0.2;0.0
758;Totaal aantal vacatures;Zuid-Nederland;2002;1.7;0.0;0.3;1.4;0.0;0.1;0.6;0.7;0.3;;0.0;0.2;0.6;0.7;0.2;
759;Totaal aantal vacatures;Zuid-Nederland;2003;1.3;0.0;0.1;1.1;0.0;0.1;0.4;0.6;0.1;;0.0;0.0;0.1;0.4;0.6;0.1
760;Totaal aantal vacatures;Zuid-Nederland;2004;1.9;0.0;0.2;1.7;;;;;;;;;;;;
761;Totaal aantal vacatures;Zuid-Nederland;2006;2.0;;0.2;1.8;0.1;0.1;0.8;0.9;0.2;;0.0;0.1;0.7;0.9;0.2;
762;Totaal aantal vacatures;Zuid-Nederland;2008;2.5;0.0;0.2;2.3;0.1;0.1;0.8;1.2;0.3;;0.0;0.1;0.6;1.5;0.3;
763;Totaal aantal vacatures;Amsterdam;2000;1.0;0.0;0.1;0.9;0.0;0.2;0.3;0.3;0.2;0.0;0.0;0.2;0.3;0.3;0.2;0.0
764;Totaal aantal vacatures;Amsterdam;2001;1.3;0.0;0.1;1.2;0.0;0.2;0.4;0.5;0.2;0.0;0.0;0.2;0.3;0.7;0.1;0.0
765;Totaal aantal vacatures;Amsterdam;2002;0.6;0.0;0.0;0.6;0.0;0.1;0.3;0.2;0.0;;0.0;0.1;0.3;0.2;0.0;
766;Totaal aantal vacatures;Amsterdam;2003;0.5;0.0;0.0;0.5;0.0;0.0;0.2;0.1;0.2;;0.0;0.0;0.0;0.2;0.2;0.2
767;Totaal aantal vacatures;Amsterdam;2004;0.3;0.0;0.0;0.3;;;;;;;;;;;;
768;Totaal aantal vacatures;Amsterdam;2006;1.4;;0.1;1.3;0.0;0.1;0.7;0.4;0.2;;;0.1;0.5;0.4;0.3;
769;Totaal aantal vacatures;Amsterdam;2008;1.3;0.0;0.0;1.2;0.0;0.1;0.7;0.3;0.2;;;0.1;0.2;0.8;0.2;
770;Totaal aantal vacatures;Rotterdam;2000;1.2;0.0;0.0;1.2;0.0;0.1;0.5;0.3;0.3;0.0;0.0;0.1;0.5;0.4;0.3;0.0
771;Totaal aantal vacatures;Rotterdam;2001;0.5;0.0;0.1;0.4;0.0;0.0;0.2;0.3;0.1;0.0;0.0;0.0;0.2;0.3;0.0;0.0
772;Totaal aantal vacatures;Rotterdam;2002;0.4;0.0;0.0;0.3;0.0;0.1;0.1;0.1;0.1;;0.0;0.1;0.1;0.1;0.1;
773;Totaal aantal vacatures;Rotterdam;2003;0.7;0.0;0.0;0.7;0.0;0.1;0.3;0.2;0.1;;0.0;0.0;0.1;0.3;0.2;0.1
774;Totaal aantal vacatures;Rotterdam;2004;0.3;0.0;0.0;0.3;;;;;;;;;;;;
775;Totaal aantal vacatures;Rotterdam;2006;0.5;;0.1;0.4;0.0;0.0;0.3;0.2;0.0;;;0.1;0.2;0.1;0.1;
776;Totaal aantal vacatures;Rotterdam;2008;0.5;;0.0;0.5;0.0;0.0;0.1;0.4;0.0;;;0.0;0.1;0.4;0.1;
777;Totaal aantal vacatures;'s-Gravenhage;2000;1.8;0.0;0.0;1.7;0.0;0.1;0.8;0.5;0.4;0.0;0.0;0.1;0.7;0.6;0.4;0.0
778;Totaal aantal vacatures;'s-Gravenhage;2001;2.0;0.0;0.0;2.0;0.0;0.1;1.0;0.6;0.3;0.0;0.0;0.2;0.9;0.7;0.3;0.0
779;Totaal aantal vacatures;'s-Gravenhage;2002;1.3;0.0;0.0;1.3;0.0;0.1;0.3;0.6;0.4;;0.0;0.0;0.3;0.6;0.3;
780;Totaal aantal vacatures;'s-Gravenhage;2003;0.7;0.0;0.0;0.6;0.0;0.0;0.2;0.2;0.3;;0.0;0.0;0.0;0.2;0.2;0.3
781;Totaal aantal vacatures;'s-Gravenhage;2004;0.4;0.0;0.0;0.4;;;;;;;;;;;;
782;Totaal aantal vacatures;'s-Gravenhage;2006;1.7;;0.0;1.7;0.0;0.0;0.4;1.2;0.1;;;0.0;0.3;0.4;1.0;
783;Totaal aantal vacatures;'s-Gravenhage;2008;1.5;0.0;;1.5;;;0.4;1.0;0.1;;;;0.3;0.2;1.0;
784;Totaal aantal vacatures;Utrecht;2000;0.8;0.0;0.0;0.8;0.0;0.1;0.4;0.2;0.1;0.0;0.0;0.1;0.3;0.2;0.2;0.0
785;Totaal aantal vacatures;Utrecht;2001;0.6;0.0;0.0;0.5;0.0;0.0;0.2;0.2;0.1;0.0;0.0;0.0;0.2;0.3;0.1;0.0
786;Totaal aantal vacatures;Utrecht;2002;0.4;0.0;0.0;0.4;0.0;0.0;0.1;0.1;0.2;;0.0;0.0;0.1;0.1;0.2;
787;Totaal aantal vacatures;Utrecht;2003;0.3;0.0;0.0;0.3;0.0;0.0;0.1;0.1;0.1;;0.0;0.0;0.0;0.1;0.1;0.0
788;Totaal aantal vacatures;Utrecht;2004;0.6;0.0;0.0;0.5;;;;;;;;;;;;
789;Totaal aantal vacatures;Utrecht;2006;0.5;;0.0;0.4;0.0;0.0;0.2;0.2;0.1;;;0.0;0.2;0.2;0.1;
790;Totaal aantal vacatures;Utrecht;2008;0.4;0.0;0.0;0.3;0.0;0.0;0.1;0.2;0.0;;0.0;0.0;0.0;0.3;0.0;
791;Voor schoolverlaters;Nederland;2000;3.9;0.1;0.6;3.3;0.1;0.9;1.1;1.6;0.2;0.0;0.0;1.0;1.0;1.7;0.2;0.0
792;Voor schoolverlaters;Nederland;2001;4.9;0.0;0.5;4.4;0.1;0.6;1.9;2.1;0.2;0.0;0.0;0.8;1.7;2.2;0.1;0.0
793;Voor schoolverlaters;Nederland;2002;2.0;0.0;0.1;1.8;0.1;0.8;0.5;0.4;0.3;;0.0;0.9;0.5;0.3;0.3;
794;Voor schoolverlaters;Nederland;2003;2.0;0.0;0.1;1.9;0.1;0.2;0.9;0.6;0.2;;0.0;0.0;0.3;0.7;0.8;0.2
795;Voor schoolverlaters;Nederland;2004;0.8;0.0;0.1;0.7;;;;;;;;;;;;
796;Voor schoolverlaters;Nederland;2006;0.8;0.0;0.1;0.7;0.0;0.2;0.2;0.3;0.1;;0.0;0.1;0.2;0.4;0.1;
797;Voor schoolverlaters;Nederland;2008;1.7;0.0;0.2;1.5;0.1;0.1;0.6;0.6;0.2;;0.0;0.2;0.4;0.9;0.1;
798;Voor schoolverlaters;Groningen (PV);2000;0.2;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
799;Voor schoolverlaters;Groningen (PV);2001;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
800;Voor schoolverlaters;Groningen (PV);2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
801;Voor schoolverlaters;Groningen (PV);2003;0.1;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;;0.0;0.0;0.0;0.1;0.0;0.0
802;Voor schoolverlaters;Groningen (PV);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
803;Voor schoolverlaters;Groningen (PV);2006;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;
804;Voor schoolverlaters;Groningen (PV);2008;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;
805;Voor schoolverlaters;Friesland (PV);2000;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
806;Voor schoolverlaters;Friesland (PV);2001;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
807;Voor schoolverlaters;Friesland (PV);2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
808;Voor schoolverlaters;Friesland (PV);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
809;Voor schoolverlaters;Friesland (PV);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
810;Voor schoolverlaters;Friesland (PV);2006;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;
811;Voor schoolverlaters;Friesland (PV);2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;
812;Voor schoolverlaters;Drenthe (PV);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
813;Voor schoolverlaters;Drenthe (PV);2001;0.4;0.0;0.0;0.4;0.0;0.0;0.1;0.3;0.0;0.0;0.0;0.0;0.1;0.3;0.0;0.0
814;Voor schoolverlaters;Drenthe (PV);2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
815;Voor schoolverlaters;Drenthe (PV);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
816;Voor schoolverlaters;Drenthe (PV);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
817;Voor schoolverlaters;Drenthe (PV);2006;0.1;;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.1;0.0;
818;Voor schoolverlaters;Drenthe (PV);2008;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;
819;Voor schoolverlaters;Overijssel (PV);2000;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
820;Voor schoolverlaters;Overijssel (PV);2001;0.3;0.0;0.0;0.3;0.0;0.1;0.1;0.1;0.0;0.0;0.0;0.1;0.1;0.1;0.0;0.0
821;Voor schoolverlaters;Overijssel (PV);2002;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
822;Voor schoolverlaters;Overijssel (PV);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
823;Voor schoolverlaters;Overijssel (PV);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
824;Voor schoolverlaters;Overijssel (PV);2006;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;
825;Voor schoolverlaters;Overijssel (PV);2008;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.0;0.0;
826;Voor schoolverlaters;Flevoland (PV);2000;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
827;Voor schoolverlaters;Flevoland (PV);2001;0.1;0.0;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0
828;Voor schoolverlaters;Flevoland (PV);2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
829;Voor schoolverlaters;Flevoland (PV);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
830;Voor schoolverlaters;Flevoland (PV);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
831;Voor schoolverlaters;Flevoland (PV);2006;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
832;Voor schoolverlaters;Flevoland (PV);2008;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;
833;Voor schoolverlaters;Gelderland (PV);2000;0.3;0.0;0.1;0.2;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.1;0.1;0.1;0.0;0.0
834;Voor schoolverlaters;Gelderland (PV);2001;0.4;0.0;0.1;0.3;0.0;0.1;0.1;0.2;0.0;0.0;0.0;0.1;0.1;0.2;0.0;0.0
835;Voor schoolverlaters;Gelderland (PV);2002;0.8;0.0;0.0;0.8;0.1;0.5;0.1;0.0;0.1;;0.0;0.6;0.1;0.0;0.1;
836;Voor schoolverlaters;Gelderland (PV);2003;0.3;0.0;0.0;0.3;0.0;0.0;0.2;0.0;0.0;;0.0;0.0;0.0;0.2;0.0;0.0
837;Voor schoolverlaters;Gelderland (PV);2004;0.3;0.0;0.0;0.2;;;;;;;;;;;;
838;Voor schoolverlaters;Gelderland (PV);2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
839;Voor schoolverlaters;Gelderland (PV);2008;0.2;0.0;0.0;0.2;0.0;0.1;0.1;0.0;0.0;;0.0;0.1;0.1;0.0;0.0;
840;Voor schoolverlaters;Utrecht (PV);2000;0.4;0.0;0.1;0.4;0.0;0.3;0.1;0.1;0.0;0.0;0.0;0.3;0.1;0.1;0.0;0.0
841;Voor schoolverlaters;Utrecht (PV);2001;0.4;0.0;0.0;0.4;0.0;0.0;0.1;0.2;0.0;0.0;0.0;0.0;0.1;0.2;0.0;0.0
842;Voor schoolverlaters;Utrecht (PV);2002;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1;;0.0;0.0;0.0;0.1;0.1;
843;Voor schoolverlaters;Utrecht (PV);2003;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;;0.0;0.0;0.0;0.0;0.2;0.0
844;Voor schoolverlaters;Utrecht (PV);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
845;Voor schoolverlaters;Utrecht (PV);2006;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;
846;Voor schoolverlaters;Utrecht (PV);2008;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.1;0.0;
847;Voor schoolverlaters;Noord-Holland (PV);2000;0.8;0.0;0.1;0.7;0.0;0.3;0.2;0.3;0.0;0.0;0.0;0.3;0.2;0.3;0.0;0.0
848;Voor schoolverlaters;Noord-Holland (PV);2001;1.0;0.0;0.1;0.9;0.0;0.1;0.4;0.4;0.0;0.0;0.0;0.2;0.3;0.4;0.0;0.0
849;Voor schoolverlaters;Noord-Holland (PV);2002;0.2;0.0;0.0;0.2;0.0;0.1;0.0;0.1;0.0;;0.0;0.1;0.0;0.1;0.0;
850;Voor schoolverlaters;Noord-Holland (PV);2003;0.4;0.0;0.0;0.4;0.0;0.0;0.2;0.1;0.0;;0.0;0.0;0.1;0.1;0.2;0.0
851;Voor schoolverlaters;Noord-Holland (PV);2004;0.1;0.0;0.0;0.1;;;;;;;;;;;;
852;Voor schoolverlaters;Noord-Holland (PV);2006;0.2;;0.0;0.2;0.0;0.0;0.1;0.1;0.0;;;0.0;0.0;0.2;0.0;
853;Voor schoolverlaters;Noord-Holland (PV);2008;0.7;0.0;0.0;0.7;0.0;0.0;0.4;0.1;0.1;;0.0;0.1;0.1;0.5;0.1;
854;Voor schoolverlaters;Zuid-Holland (PV);2000;1.3;0.0;0.2;1.1;0.0;0.2;0.3;0.6;0.1;0.0;0.0;0.2;0.3;0.7;0.1;0.0
855;Voor schoolverlaters;Zuid-Holland (PV);2001;1.1;0.0;0.1;1.0;0.0;0.1;0.5;0.5;0.1;0.0;0.0;0.2;0.4;0.5;0.0;0.0
856;Voor schoolverlaters;Zuid-Holland (PV);2002;0.3;0.0;0.0;0.2;0.0;0.0;0.1;0.1;0.0;;0.0;0.0;0.1;0.1;0.0;
857;Voor schoolverlaters;Zuid-Holland (PV);2003;0.6;0.0;0.0;0.6;0.0;0.1;0.1;0.2;0.2;;0.0;0.0;0.1;0.1;0.2;0.2
858;Voor schoolverlaters;Zuid-Holland (PV);2004;0.1;0.0;0.0;0.1;;;;;;;;;;;;
859;Voor schoolverlaters;Zuid-Holland (PV);2006;0.1;;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.1;0.0;
860;Voor schoolverlaters;Zuid-Holland (PV);2008;0.3;0.0;0.1;0.2;0.0;0.0;0.0;0.2;0.0;;0.0;0.0;0.0;0.2;0.0;
861;Voor schoolverlaters;Zeeland (PV);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
862;Voor schoolverlaters;Zeeland (PV);2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
863;Voor schoolverlaters;Zeeland (PV);2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
864;Voor schoolverlaters;Zeeland (PV);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
865;Voor schoolverlaters;Zeeland (PV);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
866;Voor schoolverlaters;Zeeland (PV);2006;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;
867;Voor schoolverlaters;Zeeland (PV);2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
868;Voor schoolverlaters;Noord-Brabant (PV);2000;0.5;0.0;0.0;0.4;0.0;0.1;0.1;0.2;0.0;0.0;0.0;0.1;0.1;0.2;0.0;0.0
869;Voor schoolverlaters;Noord-Brabant (PV);2001;0.5;0.0;0.0;0.5;0.0;0.1;0.2;0.2;0.0;0.0;0.0;0.1;0.2;0.2;0.0;0.0
870;Voor schoolverlaters;Noord-Brabant (PV);2002;0.2;0.0;0.0;0.2;0.0;0.1;0.1;0.0;0.0;;0.0;0.1;0.1;0.0;0.0;
871;Voor schoolverlaters;Noord-Brabant (PV);2003;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.1;0.1;0.0
872;Voor schoolverlaters;Noord-Brabant (PV);2004;0.2;0.0;0.0;0.2;;;;;;;;;;;;
873;Voor schoolverlaters;Noord-Brabant (PV);2006;0.1;;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
874;Voor schoolverlaters;Noord-Brabant (PV);2008;0.2;0.0;0.0;0.2;0.0;0.0;0.1;0.0;0.0;;0.0;0.0;0.1;0.0;0.0;
