ID;AantalPersonenPerWoning;Echtpaar;AantalSlaapruimten;Situatie;Regio;WoningenVanGezinnen_1
5917;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Noord-Holland, gem. 100001 en meer inw.;20434.0
5918;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Amsterdam;18247.0
5919;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Haarlem;2187.0
5920;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Noord-Holland, gem. 50001 - 100000 inw.;863.0
5921;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Hilversum;863.0
5922;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Noord-Holland, gem. 20001 - 50000 inw.;3427.0
5923;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Alkmaar;561.0
5924;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Bussum;249.0
5925;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Haarlemmermeer;360.0
5926;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Helder (Den);679.0
5927;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Velsen;750.0
5928;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Zaandam;828.0
5929;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Noord-Holland, gem. 10001 - 20000 inw.;666.0
5930;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Noord-Holland, gem. 5001 - 10000 inw.;2420.0
5931;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Noord-Holland, gem. 2001 - 5000 inw.;2329.0
5932;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Noord-Holland, gem. 1001 - 2000 inw.;700.0
5933;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Noord-Holland, gem. 501 - 1000 inw.;197.0
5934;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Noord-Holland, gem. 500 en minder inw.;66.0
5935;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Zuid-Holland, gem. 100001 en meer inw.;22000.0
5936;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;'s-Gravenhage;8516.0
5937;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Rotterdam;13484.0
5938;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Zuid-Holland, gem. 50001 - 100000 inw.;4407.0
5939;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Delft;852.0
5940;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Dordrecht;1185.0
5941;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Leiden;1297.0
5942;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Schiedam;1073.0
5943;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Zuid-Holland, gem. 20001 - 50000 inw.;1048.0
5944;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Gouda;560.0
5945;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Vlaardingen;488.0
5946;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Zuid-Holland, gem. 10001 - 20000 inw.;2813.0
5947;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Zuid-Holland, gem. 5001 - 10000 inw.;2195.0
5948;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Zuid-Holland, gem. 2001 - 5000 inw.;2663.0
5949;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Zuid-Holland, gem. 1001 - 2000 inw.;746.0
5950;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Zuid-Holland, gem. 501 - 1000 inw.;332.0
5951;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Zuid-Holland, gem. 500 en minder inw.;34.0
5952;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Zeeland, gem. 20001 - 50000 inw.;484.0
5953;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Vlissingen;484.0
5954;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Zeeland, gem. 10001 - 20000 inw.;494.0
5955;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Zeeland, gem. 5001 - 10000 inw.;416.0
5956;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Zeeland, gem. 2001 - 5000 inw.;1475.0
5957;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Zeeland, gem. 1001 - 2000 inw.;626.0
5958;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Zeeland, gem. 501 - 1000 inw.;373.0
5959;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Zeeland, gem. 500 en minder inw.;24.0
5960;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Noord-Brabant, gem. 50001 - 100000 inw.;1837.0
5961;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Eindhoven;612.0
5962;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Tilburg;1225.0
5963;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Noord-Brabant, gem. 20001 - 50000 inw.;2101.0
5964;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Bergen op Zoom;339.0
5965;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Breda;621.0
5966;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Helmond;330.0
5967;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;'s-Hertogenbosch;512.0
5968;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Roosendaal en Nispen;299.0
5969;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Noord-Brabant, gem. 10001 - 20000 inw.;963.0
5970;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Noord-Brabant, gem. 5001 - 10000 inw.;1779.0
5971;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Noord-Brabant, gem. 2001 - 5000 inw.;2007.0
5972;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Noord-Brabant, gem. 1001 - 2000 inw.;500.0
5973;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Noord-Brabant, gem. 501 - 1000 inw.;95.0
5974;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Limburg, gem. 50001 - 100000 inw.;953.0
5975;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Maastricht;953.0
5976;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Limburg, gem. 20001 - 50000 inw.;1724.0
5977;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Heerlen;700.0
5978;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Kerkrade;715.0
5979;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Venlo;309.0
5980;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Limburg, gem. 10001 - 20000 inw.;1359.0
5981;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Limburg, gem. 5001 - 10000 inw.;898.0
5982;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Limburg, gem. 2001 - 5000 inw.;1080.0
5983;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Limburg, gem. 1001 - 2000 inw.;483.0
5984;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Limburg, gem. 501 - 1000 inw.;84.0
5985;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Limburg, gem. 500 en minder inw.;13.0
5986;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Nederland;15752.0
5987;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Groningen (provincie);1109.0
5988;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Friesland;1251.0
5989;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Drenthe;515.0
5990;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Overijssel;1025.0
5991;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Gelderland;1664.0
5992;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Utrecht (provincie);675.0
5993;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Noord-Holland;3372.0
5994;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Zuid-Holland;3681.0
5995;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Zeeland;694.0
5996;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Noord-Brabant;1337.0
5997;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Limburg;429.0
5998;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Gemeenten met meer dan 100000 inwoners;4491.0
5999;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Gemeenten met 50001 - 100000 inwoners;1051.0
6000;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Gemeenten met 20001 - 50000 inwoners;1356.0
6001;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Gemeenten met 10001 - 20000 inwoners;2181.0
6002;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Gemeenten met 5001 - 10000 inwoners;2626.0
6003;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Gemeenten met 2001 - 5000 inwoners;2869.0
6004;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Gemeenten met 1001 - 2000 inwoners;836.0
6005;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Gemeenten met 501 - 1000 inwoners;307.0
6006;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Gemeenten met 500 of minder inwoners;35.0
6007;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Groningen, gem. 100001 en meer inw.;238.0
6008;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Groningen;238.0
6009;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Groningen, gem. 10001 - 20000 inw.;255.0
6010;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Groningen, gem. 5001 - 10000 inw.;285.0
6011;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Groningen, gem. 2001 - 5000 inw.;294.0
6012;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Groningen, gem. 1001 - 2000 inw.;37.0
6013;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Friesland, gem. 20001 - 50000 inw.;83.0
6014;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Leeuwarden;83.0
6015;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Friesland, gem. 10001 - 20000 inw.;657.0
6016;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Friesland, gem. 5001 - 10000 inw.;379.0
6017;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Friesland, gem. 2001 - 5000 inw.;105.0
6018;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Friesland, gem. 1001 - 2000 inw.;11.0
6019;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Friesland, gem. 501 - 1000 inw.;16.0
6020;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Drenthe, gem. 20001 - 50000 inw.;39.0
6021;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Emmen;39.0
6022;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Drenthe, gem. 10001 - 20000 inw.;123.0
6023;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Drenthe, gem. 5001 - 10000 inw.;146.0
6024;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Drenthe, gem. 2001 - 5000 inw.;193.0
6025;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Drenthe, gem. 1001 - 2000 inw.;14.0
6026;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Overijssel, gem. 50001 - 100000 inw.;73.0
6027;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Enschede;73.0
6028;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Overijssel, gem. 20001 - 50000 inw.;302.0
6029;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Almelo;69.0
6030;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Deventer;57.0
6031;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Hengelo (O.);48.0
6032;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Lonneker;64.0
6033;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Zwolle;64.0
6034;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Overijssel, gem. 10001 - 20000 inw.;139.0
6035;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Overijssel, gem. 5001 - 10000 inw.;318.0
6036;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Overijssel, gem. 2001 - 5000 inw.;153.0
6037;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Overijssel, gem. 1001 - 2000 inw.;20.0
6038;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Overijssel, gem. 501 - 1000 inw.;20.0
6039;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Gelderland, gem. 50001 - 100000 inw.;270.0
6040;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Apeldoorn;78.0
6041;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Arnhem;117.0
6042;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Nijmegen;75.0
6043;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Gelderland, gem. 20001 - 50000 inw.;99.0
