ID;Geslacht;MboSectorOpleidingsrichtBijInstroom;MaatschappelijkePositie1JaarTerug;HoogstBehaaldeVoorafgaandeDiploma;Leeftijd;Regiokenmerken;Perioden;TotaalInstromersInHetMbo_1;BolVoltijd_2;BolDeeltijd_3;Bbl_4;Niveau1_5;Niveau2_6;Niveau3_7;Niveau4_8;BolVoltijdNiveau1_9;BolVoltijdNiveau2_10;BolVoltijdNiveau3_11;BolVoltijdNiveau4_12;BolDeeltijdNiveau1_13;BolDeeltijdNiveau2_14;BolDeeltijdNiveau3_15;BolDeeltijdNiveau4_16;BblNiveau1_17;BblNiveau2_18;BblNiveau3_19;BblNiveau4_20
783;Mannen en vrouwen;0;0;Totaal;40 tot 45 jaar;Noord-Holland (PV);2009/'10;650.0;;60.0;580.0;100.0;210.0;200.0;150.0;0.0;0.0;;;10.0;20.0;20.0;10.0;90.0;190.0;180.0;130.0
784;Mannen en vrouwen;0;0;Totaal;40 tot 45 jaar;Zuid-Holland (PV);2006/'07;830.0;20.0;180.0;640.0;170.0;320.0;220.0;130.0;10.0;;0.0;;30.0;60.0;50.0;40.0;130.0;250.0;170.0;90.0
785;Mannen en vrouwen;0;0;Totaal;40 tot 45 jaar;Zuid-Holland (PV);2007/'08;970.0;20.0;130.0;810.0;140.0;410.0;220.0;190.0;;;;;40.0;40.0;50.0;20.0;100.0;370.0;170.0;170.0
786;Mannen en vrouwen;0;0;Totaal;40 tot 45 jaar;Zuid-Holland (PV);2008/'09;850.0;10.0;90.0;750.0;160.0;310.0;240.0;140.0;;;0.0;;30.0;20.0;30.0;;130.0;280.0;220.0;130.0
787;Mannen en vrouwen;0;0;Totaal;40 tot 45 jaar;Zuid-Holland (PV);2009/'10;820.0;10.0;70.0;740.0;170.0;290.0;220.0;160.0;;;;;20.0;20.0;20.0;10.0;140.0;260.0;200.0;140.0
788;Mannen en vrouwen;0;0;Totaal;40 tot 45 jaar;Zeeland (PV);2006/'07;130.0;;30.0;90.0;20.0;40.0;50.0;20.0;;;;;10.0;;10.0;;;40.0;40.0;10.0
789;Mannen en vrouwen;0;0;Totaal;40 tot 45 jaar;Zeeland (PV);2007/'08;130.0;;30.0;100.0;;40.0;50.0;30.0;0.0;;;;;;20.0;;;40.0;40.0;20.0
790;Mannen en vrouwen;0;0;Totaal;40 tot 45 jaar;Zeeland (PV);2008/'09;110.0;;20.0;90.0;20.0;30.0;40.0;30.0;0.0;;0.0;0.0;;0.0;;10.0;10.0;30.0;30.0;20.0
791;Mannen en vrouwen;0;0;Totaal;40 tot 45 jaar;Zeeland (PV);2009/'10;170.0;;10.0;150.0;30.0;50.0;70.0;20.0;;;0.0;0.0;0.0;0.0;;;30.0;40.0;60.0;20.0
792;Mannen en vrouwen;0;0;Totaal;40 tot 45 jaar;Noord-Brabant (PV);2006/'07;730.0;10.0;60.0;660.0;190.0;200.0;190.0;150.0;;0.0;;;;20.0;;30.0;180.0;190.0;180.0;120.0
793;Mannen en vrouwen;0;0;Totaal;40 tot 45 jaar;Noord-Brabant (PV);2007/'08;850.0;10.0;50.0;790.0;190.0;330.0;180.0;150.0;;0.0;;;0.0;20.0;10.0;20.0;180.0;310.0;170.0;130.0
794;Mannen en vrouwen;0;0;Totaal;40 tot 45 jaar;Noord-Brabant (PV);2008/'09;770.0;;30.0;730.0;140.0;270.0;220.0;140.0;;;0.0;;;;;;130.0;260.0;210.0;130.0
795;Mannen en vrouwen;0;0;Totaal;40 tot 45 jaar;Noord-Brabant (PV);2009/'10;1030.0;10.0;20.0;1000.0;330.0;320.0;230.0;160.0;;;;;;;;;330.0;310.0;220.0;140.0
796;Mannen en vrouwen;0;0;Totaal;40 tot 45 jaar;Limburg (PV);2006/'07;350.0;;40.0;300.0;80.0;120.0;100.0;50.0;0.0;;;0.0;;10.0;20.0;;70.0;110.0;80.0;40.0
797;Mannen en vrouwen;0;0;Totaal;40 tot 45 jaar;Limburg (PV);2007/'08;480.0;;30.0;450.0;110.0;190.0;90.0;90.0;;;0.0;;;;;;100.0;180.0;90.0;80.0
798;Mannen en vrouwen;0;0;Totaal;40 tot 45 jaar;Limburg (PV);2008/'09;500.0;0.0;50.0;450.0;110.0;170.0;130.0;90.0;0.0;0.0;0.0;0.0;40.0;;;;80.0;160.0;130.0;90.0
799;Mannen en vrouwen;0;0;Totaal;40 tot 45 jaar;Limburg (PV);2009/'10;440.0;;20.0;410.0;100.0;170.0;90.0;80.0;;0.0;0.0;;10.0;;;;80.0;170.0;90.0;70.0
800;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Nederland;2006/'07;3300.0;100.0;530.0;2680.0;660.0;1190.0;810.0;640.0;30.0;20.0;20.0;30.0;80.0;150.0;130.0;160.0;550.0;1020.0;660.0;450.0
801;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Nederland;2007/'08;4440.0;80.0;430.0;3930.0;800.0;1930.0;960.0;760.0;20.0;30.0;10.0;20.0;70.0;110.0;140.0;120.0;700.0;1800.0;810.0;620.0
802;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Nederland;2008/'09;4630.0;70.0;420.0;4140.0;850.0;1730.0;1170.0;880.0;30.0;10.0;10.0;20.0;80.0;110.0;120.0;100.0;740.0;1600.0;1040.0;760.0
803;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Nederland;2009/'10;5440.0;70.0;380.0;4980.0;1220.0;1950.0;1270.0;1000.0;20.0;30.0;20.0;10.0;40.0;110.0;120.0;110.0;1160.0;1810.0;1140.0;880.0
804;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Vier grootste gemeenten (G4);2006/'07;450.0;10.0;130.0;310.0;80.0;200.0;90.0;70.0;;;0.0;;30.0;50.0;30.0;20.0;50.0;160.0;60.0;50.0
805;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Vier grootste gemeenten (G4);2007/'08;500.0;10.0;90.0;390.0;110.0;240.0;80.0;70.0;;;0.0;;30.0;30.0;20.0;;80.0;200.0;60.0;60.0
806;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Vier grootste gemeenten (G4);2008/'09;470.0;;70.0;390.0;100.0;200.0;90.0;80.0;;;;;30.0;20.0;10.0;;70.0;180.0;80.0;70.0
807;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Vier grootste gemeenten (G4);2009/'10;470.0;;40.0;420.0;100.0;180.0;110.0;70.0;;;;0.0;10.0;10.0;;10.0;90.0;170.0;110.0;60.0
808;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Amsterdam;2006/'07;160.0;;40.0;110.0;40.0;70.0;30.0;20.0;0.0;;0.0;;20.0;20.0;;0.0;20.0;50.0;20.0;10.0
809;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Amsterdam;2007/'08;230.0;;50.0;180.0;60.0;100.0;30.0;40.0;0.0;0.0;0.0;;10.0;20.0;10.0;;40.0;90.0;20.0;30.0
810;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Amsterdam;2008/'09;190.0;;40.0;150.0;50.0;70.0;40.0;30.0;0.0;0.0;0.0;;10.0;10.0;;;40.0;60.0;30.0;30.0
811;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Amsterdam;2009/'10;190.0;0.0;20.0;160.0;50.0;70.0;40.0;30.0;0.0;0.0;0.0;0.0;;10.0;;;50.0;60.0;40.0;20.0
812;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Rotterdam;2006/'07;200.0;;70.0;130.0;30.0;100.0;40.0;40.0;;;0.0;;;30.0;20.0;20.0;20.0;70.0;20.0;20.0
813;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Rotterdam;2007/'08;130.0;;30.0;110.0;30.0;70.0;20.0;20.0;0.0;;0.0;0.0;10.0;;;;20.0;60.0;20.0;10.0
814;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Rotterdam;2008/'09;140.0;;20.0;120.0;30.0;60.0;30.0;20.0;0.0;0.0;;0.0;10.0;;;;20.0;60.0;30.0;20.0
815;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Rotterdam;2009/'10;120.0;0.0;10.0;110.0;40.0;50.0;30.0;10.0;0.0;0.0;0.0;0.0;;;;;30.0;50.0;20.0;10.0
816;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Den Haag;2006/'07;60.0;;;50.0;;30.0;10.0;20.0;;0.0;0.0;0.0;0.0;;;;;30.0;;10.0
817;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Den Haag;2007/'08;90.0;;10.0;70.0;20.0;50.0;10.0;;;0.0;0.0;0.0;;;;;10.0;40.0;10.0;
818;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Den Haag;2008/'09;90.0;;;80.0;10.0;50.0;10.0;20.0;0.0;;0.0;0.0;;;;;;40.0;10.0;20.0
819;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Den Haag;2009/'10;100.0;;;100.0;10.0;40.0;30.0;20.0;0.0;0.0;;0.0;0.0;;;;10.0;40.0;30.0;20.0
820;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Utrecht (stad);2006/'07;30.0;;;20.0;;;;;;;0.0;0.0;0.0;0.0;;0.0;;;;
821;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Utrecht (stad);2007/'08;50.0;;;40.0;;20.0;;10.0;0.0;;0.0;;0.0;;;;;20.0;;
822;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Utrecht (stad);2008/'09;50.0;;;50.0;20.0;20.0;;10.0;;0.0;0.0;0.0;0.0;;;;10.0;20.0;;
823;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Utrecht (stad);2009/'10;60.0;;;50.0;;30.0;20.0;;;;0.0;0.0;0.0;0.0;;0.0;;30.0;20.0;
824;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Gemeenten >= 100 000 inwoners (excl. G4);2006/'07;660.0;20.0;90.0;550.0;140.0;230.0;160.0;140.0;;;;;20.0;30.0;20.0;30.0;120.0;200.0;130.0;100.0
825;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Gemeenten >= 100 000 inwoners (excl. G4);2007/'08;920.0;20.0;60.0;830.0;200.0;400.0;180.0;140.0;10.0;;;;10.0;10.0;20.0;20.0;180.0;380.0;160.0;110.0
826;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Gemeenten >= 100 000 inwoners (excl. G4);2008/'09;840.0;20.0;60.0;760.0;170.0;310.0;190.0;160.0;10.0;;;;20.0;20.0;10.0;20.0;150.0;290.0;180.0;140.0
827;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Gemeenten >= 100 000 inwoners (excl. G4);2009/'10;1090.0;10.0;60.0;1010.0;320.0;390.0;200.0;180.0;;;;;10.0;20.0;10.0;20.0;300.0;370.0;190.0;150.0
828;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Gemeenten < 100 000 inwoners;2006/'07;2160.0;70.0;310.0;1780.0;430.0;750.0;560.0;420.0;20.0;10.0;20.0;20.0;30.0;80.0;90.0;110.0;380.0;650.0;450.0;290.0
829;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Gemeenten < 100 000 inwoners;2007/'08;2980.0;50.0;270.0;2670.0;470.0;1270.0;690.0;550.0;;10.0;;20.0;30.0;60.0;90.0;90.0;430.0;1200.0;590.0;450.0
830;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Gemeenten < 100 000 inwoners;2008/'09;3240.0;50.0;290.0;2910.0;540.0;1190.0;880.0;640.0;10.0;10.0;;20.0;40.0;70.0;90.0;80.0;490.0;1110.0;770.0;550.0
831;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Gemeenten < 100 000 inwoners;2009/'10;3750.0;50.0;270.0;3430.0;730.0;1340.0;940.0;750.0;10.0;20.0;10.0;;20.0;80.0;100.0;80.0;700.0;1240.0;830.0;660.0
832;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Woongemeente onbekend;2006/'07;40.0;0.0;;40.0;10.0;20.0;10.0;;0.0;0.0;0.0;0.0;;;;0.0;;20.0;;
833;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Woongemeente onbekend;2007/'08;50.0;;;50.0;20.0;20.0;;;0.0;0.0;;0.0;0.0;0.0;0.0;;20.0;20.0;;
834;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Woongemeente onbekend;2008/'09;80.0;0.0;;80.0;40.0;30.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;30.0;30.0;10.0;
835;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Woongemeente onbekend;2009/'10;130.0;;;120.0;60.0;40.0;20.0;;0.0;0.0;;0.0;;;;0.0;60.0;30.0;20.0;
836;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Noord-Nederland (LD);2006/'07;420.0;20.0;100.0;310.0;80.0;130.0;120.0;90.0;;;;;;20.0;30.0;40.0;70.0;110.0;80.0;40.0
837;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Noord-Nederland (LD);2007/'08;540.0;20.0;80.0;440.0;80.0;240.0;130.0;90.0;0.0;;;;;10.0;40.0;30.0;80.0;220.0;90.0;50.0
838;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Noord-Nederland (LD);2008/'09;620.0;10.0;100.0;510.0;120.0;200.0;160.0;140.0;;;;;0.0;20.0;40.0;40.0;120.0;180.0;120.0;100.0
839;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Noord-Nederland (LD);2009/'10;660.0;20.0;120.0;520.0;90.0;240.0;180.0;150.0;0.0;10.0;;0.0;;20.0;50.0;40.0;90.0;200.0;130.0;110.0
840;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Oost-Nederland (LD);2006/'07;740.0;30.0;110.0;600.0;200.0;230.0;160.0;150.0;10.0;;10.0;;20.0;20.0;30.0;40.0;170.0;200.0;130.0;100.0
841;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Oost-Nederland (LD);2007/'08;1010.0;30.0;110.0;880.0;180.0;400.0;230.0;190.0;10.0;;;;10.0;30.0;30.0;40.0;160.0;370.0;200.0;150.0
842;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Oost-Nederland (LD);2008/'09;1100.0;30.0;100.0;970.0;210.0;450.0;260.0;170.0;10.0;;;10.0;20.0;30.0;30.0;30.0;190.0;430.0;220.0;140.0
843;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Oost-Nederland (LD);2009/'10;1200.0;20.0;100.0;1090.0;310.0;440.0;270.0;190.0;;;;;10.0;40.0;20.0;20.0;290.0;390.0;250.0;160.0
844;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;West-Nederland (LD);2006/'07;1300.0;30.0;260.0;1020.0;190.0;520.0;330.0;260.0;10.0;;;;50.0;80.0;70.0;60.0;130.0;430.0;260.0;190.0
845;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;West-Nederland (LD);2007/'08;1760.0;30.0;200.0;1530.0;260.0;800.0;400.0;310.0;;10.0;;;50.0;60.0;60.0;40.0;200.0;730.0;330.0;270.0
846;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;West-Nederland (LD);2008/'09;1580.0;20.0;160.0;1400.0;280.0;580.0;410.0;310.0;;;;;40.0;50.0;40.0;30.0;230.0;530.0;370.0;270.0
847;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;West-Nederland (LD);2009/'10;1830.0;30.0;120.0;1680.0;310.0;660.0;470.0;380.0;10.0;10.0;;;20.0;40.0;30.0;30.0;290.0;610.0;440.0;340.0
848;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Zuid-Nederland (LD);2006/'07;790.0;20.0;60.0;710.0;180.0;290.0;190.0;130.0;;;;;;30.0;;20.0;170.0;260.0;180.0;110.0
849;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Zuid-Nederland (LD);2007/'08;1090.0;10.0;30.0;1040.0;260.0;480.0;190.0;170.0;;;0.0;;;10.0;;10.0;250.0;470.0;180.0;150.0
850;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Zuid-Nederland (LD);2008/'09;1250.0;;60.0;1180.0;200.0;460.0;340.0;250.0;;;0.0;;20.0;20.0;10.0;;180.0;440.0;320.0;240.0
851;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Zuid-Nederland (LD);2009/'10;1620.0;10.0;40.0;1570.0;450.0;580.0;320.0;270.0;;0.0;;;10.0;;10.0;;430.0;570.0;310.0;260.0
852;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Groningen (PV);2006/'07;130.0;;20.0;100.0;20.0;50.0;40.0;20.0;0.0;;;0.0;0.0;;;;20.0;30.0;30.0;20.0
853;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Groningen (PV);2007/'08;160.0;;20.0;140.0;20.0;90.0;40.0;20.0;0.0;;0.0;0.0;0.0;;;;20.0;80.0;30.0;10.0
854;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Groningen (PV);2008/'09;180.0;;;170.0;30.0;60.0;40.0;40.0;0.0;;;0.0;0.0;;;;30.0;60.0;40.0;40.0
855;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Groningen (PV);2009/'10;220.0;;20.0;200.0;40.0;90.0;50.0;40.0;0.0;;0.0;0.0;0.0;;;;40.0;80.0;40.0;40.0
856;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Friesland (PV);2006/'07;170.0;10.0;40.0;120.0;40.0;60.0;40.0;40.0;;;;;;;20.0;20.0;40.0;50.0;20.0;10.0
857;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Friesland (PV);2007/'08;200.0;;50.0;140.0;30.0;70.0;60.0;40.0;0.0;;;;;;30.0;20.0;30.0;60.0;20.0;20.0
858;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Friesland (PV);2008/'09;230.0;0.0;60.0;170.0;40.0;90.0;60.0;40.0;0.0;0.0;0.0;0.0;0.0;10.0;30.0;20.0;40.0;80.0;30.0;20.0
859;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Friesland (PV);2009/'10;220.0;10.0;70.0;140.0;20.0;70.0;70.0;60.0;0.0;;;0.0;;;40.0;30.0;20.0;60.0;30.0;30.0
860;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Drenthe (PV);2006/'07;130.0;;30.0;90.0;20.0;30.0;40.0;30.0;0.0;;;;;;;20.0;20.0;30.0;30.0;20.0
861;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Drenthe (PV);2007/'08;180.0;;20.0;160.0;30.0;80.0;40.0;30.0;0.0;;;;0.0;;;;30.0;70.0;30.0;20.0
862;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Drenthe (PV);2008/'09;210.0;;30.0;170.0;40.0;50.0;60.0;60.0;;;;;0.0;;;10.0;40.0;50.0;50.0;40.0
863;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Drenthe (PV);2009/'10;220.0;;30.0;190.0;30.0;80.0;60.0;50.0;0.0;0.0;;0.0;0.0;;;10.0;30.0;70.0;50.0;40.0
864;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Overijssel (PV);2006/'07;230.0;20.0;20.0;190.0;50.0;70.0;50.0;60.0;;;;;0.0;;;10.0;40.0;70.0;40.0;40.0
865;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Overijssel (PV);2007/'08;310.0;;30.0;290.0;40.0;130.0;70.0;70.0;;;;0.0;0.0;;10.0;20.0;40.0;130.0;60.0;50.0
866;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Overijssel (PV);2008/'09;360.0;10.0;20.0;330.0;70.0;160.0;70.0;60.0;;;;;;;;10.0;70.0;150.0;60.0;50.0
867;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Overijssel (PV);2009/'10;360.0;;20.0;330.0;70.0;130.0;100.0;60.0;0.0;;;;;;;;60.0;120.0;90.0;50.0
868;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Flevoland (PV);2006/'07;80.0;0.0;30.0;50.0;;30.0;20.0;20.0;0.0;0.0;0.0;0.0;;10.0;10.0;;;20.0;;10.0
869;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Flevoland (PV);2007/'08;120.0;;30.0;90.0;10.0;50.0;30.0;30.0;0.0;0.0;;0.0;;10.0;;10.0;10.0;40.0;30.0;20.0
870;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Flevoland (PV);2008/'09;130.0;;20.0;110.0;20.0;50.0;40.0;20.0;;0.0;0.0;0.0;0.0;;10.0;;20.0;40.0;30.0;20.0
871;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Flevoland (PV);2009/'10;190.0;0.0;40.0;160.0;70.0;60.0;50.0;30.0;0.0;0.0;0.0;0.0;0.0;20.0;;;70.0;30.0;40.0;20.0
872;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Gelderland (PV);2006/'07;440.0;20.0;60.0;360.0;150.0;120.0;90.0;80.0;;;;;20.0;10.0;10.0;20.0;120.0;110.0;80.0;50.0
873;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Gelderland (PV);2007/'08;570.0;20.0;50.0;500.0;130.0;220.0;130.0;100.0;10.0;;0.0;;;10.0;20.0;10.0;110.0;200.0;110.0;80.0
874;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Gelderland (PV);2008/'09;600.0;20.0;50.0;530.0;120.0;250.0;140.0;90.0;;;;;10.0;10.0;10.0;10.0;100.0;230.0;130.0;70.0
875;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Gelderland (PV);2009/'10;650.0;;40.0;610.0;170.0;260.0;130.0;100.0;;;;;;10.0;10.0;;160.0;240.0;120.0;90.0
876;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Utrecht (PV);2006/'07;150.0;;20.0;120.0;20.0;50.0;40.0;40.0;;;0.0;0.0;;;;;10.0;50.0;30.0;40.0
877;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Utrecht (PV);2007/'08;230.0;10.0;20.0;200.0;30.0;100.0;50.0;50.0;;;0.0;;0.0;;;10.0;30.0;90.0;50.0;40.0
878;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Utrecht (PV);2008/'09;210.0;10.0;;190.0;30.0;80.0;50.0;50.0;;;;0.0;;;;;20.0;80.0;50.0;50.0
879;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Utrecht (PV);2009/'10;260.0;10.0;;240.0;40.0;100.0;70.0;60.0;;;0.0;0.0;0.0;;;;30.0;90.0;60.0;50.0
880;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Noord-Holland (PV);2006/'07;430.0;;80.0;340.0;60.0;180.0;120.0;70.0;0.0;;;;30.0;30.0;20.0;10.0;40.0;150.0;100.0;60.0
881;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Noord-Holland (PV);2007/'08;680.0;;80.0;600.0;110.0;310.0;150.0;120.0;0.0;;;;20.0;30.0;20.0;10.0;90.0;280.0;130.0;100.0
882;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Noord-Holland (PV);2008/'09;520.0;;70.0;440.0;80.0;190.0;130.0;120.0;;0.0;0.0;;20.0;30.0;20.0;10.0;70.0;160.0;110.0;100.0
883;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Noord-Holland (PV);2009/'10;620.0;;50.0;560.0;120.0;210.0;140.0;150.0;0.0;;0.0;;;20.0;10.0;20.0;110.0;180.0;130.0;140.0
884;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Zuid-Holland (PV);2006/'07;630.0;20.0;140.0;480.0;100.0;260.0;150.0;130.0;;;;;20.0;50.0;40.0;30.0;70.0;210.0;110.0;90.0
885;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Zuid-Holland (PV);2007/'08;730.0;10.0;90.0;630.0;120.0;330.0;160.0;130.0;;;;;30.0;20.0;30.0;;80.0;310.0;130.0;110.0
886;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Zuid-Holland (PV);2008/'09;760.0;;70.0;680.0;150.0;290.0;200.0;130.0;0.0;;;;20.0;20.0;20.0;;130.0;260.0;180.0;120.0
887;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Zuid-Holland (PV);2009/'10;780.0;;50.0;730.0;140.0;280.0;200.0;150.0;;;;;10.0;10.0;10.0;10.0;130.0;270.0;190.0;140.0
888;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Zeeland (PV);2006/'07;100.0;;20.0;70.0;10.0;40.0;30.0;20.0;0.0;;;0.0;;;;;;30.0;20.0;10.0
889;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Zeeland (PV);2007/'08;110.0;0.0;20.0;100.0;;50.0;40.0;20.0;0.0;0.0;0.0;0.0;0.0;;;;;50.0;30.0;10.0
890;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Zeeland (PV);2008/'09;100.0;;10.0;80.0;20.0;30.0;30.0;20.0;0.0;0.0;;0.0;;;;;10.0;30.0;30.0;10.0
891;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Zeeland (PV);2009/'10;170.0;;10.0;150.0;20.0;70.0;60.0;20.0;;;0.0;0.0;0.0;;;;20.0;60.0;60.0;20.0
892;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Noord-Brabant (PV);2006/'07;570.0;10.0;40.0;510.0;120.0;200.0;140.0;100.0;;0.0;;;;20.0;;20.0;120.0;180.0;130.0;80.0
893;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Noord-Brabant (PV);2007/'08;690.0;10.0;20.0;660.0;160.0;290.0;140.0;100.0;;;0.0;;0.0;;;;150.0;290.0;140.0;90.0
894;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Noord-Brabant (PV);2008/'09;730.0;;20.0;700.0;120.0;260.0;200.0;150.0;;;0.0;;;;;;110.0;250.0;190.0;140.0
895;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Noord-Brabant (PV);2009/'10;1110.0;10.0;20.0;1080.0;340.0;360.0;210.0;200.0;;0.0;;;0.0;;;;340.0;350.0;200.0;190.0
896;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Limburg (PV);2006/'07;230.0;;20.0;200.0;50.0;90.0;50.0;30.0;0.0;;0.0;;;10.0;;;50.0;80.0;40.0;30.0
897;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Limburg (PV);2007/'08;400.0;;20.0;380.0;100.0;180.0;50.0;70.0;0.0;;0.0;;;;;;100.0;180.0;40.0;60.0
898;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Limburg (PV);2008/'09;520.0;0.0;50.0;480.0;80.0;200.0;140.0;100.0;0.0;0.0;0.0;0.0;20.0;20.0;;;60.0;190.0;130.0;100.0
899;Mannen en vrouwen;0;0;Totaal;45 tot 50 jaar;Limburg (PV);2009/'10;510.0;;30.0;480.0;110.0;220.0;110.0;70.0;;0.0;0.0;0.0;10.0;;;;90.0;220.0;100.0;70.0
900;Mannen en vrouwen;0;0;Totaal;50 jaar of ouder;Nederland;2006/'07;2490.0;50.0;310.0;2130.0;730.0;950.0;470.0;340.0;20.0;;;10.0;60.0;80.0;90.0;90.0;640.0;870.0;370.0;250.0
