ID;RegioS;Perioden;Beginstand_1;Instroom_2;Uitstroom_3;Eindstand_4
2825;Gorinchem;2e halfjaar 2009;500.0;390.0;190.0;700.0
2826;Gorinchem;1e halfjaar 2010;600.0;310.0;210.0;700.0
2827;Gorinchem;2e halfjaar 2010;580.0;280.0;240.0;620.0
2828;Gorinchem;1e halfjaar 2011;530.0;270.0;170.0;620.0
2829;Gorinchem;2e halfjaar 2011;580.0;90.0;120.0;550.0
2830;Gorinchem;1e halfjaar 2012;490.0;90.0;130.0;450.0
2831;Gorinchem;2e halfjaar 2012;440.0;170.0;110.0;500.0
2832;Gorssel;1e halfjaar 2005;;;;
2833;Gorssel;2e halfjaar 2005;;;;
2834;Gorssel;1e halfjaar 2006;;;;
2835;Gorssel;2e halfjaar 2006;;;;
2836;Gorssel;1e halfjaar 2007;;;;
2837;Gorssel;2e halfjaar 2007;;;;
2838;Gorssel;1e halfjaar 2008;;;;
2839;Gorssel;2e halfjaar 2008;;;;
2840;Gorssel;1e halfjaar 2009;;;;
2841;Gorssel;2e halfjaar 2009;;;;
2842;Gorssel;1e halfjaar 2010;;;;
2843;Gorssel;2e halfjaar 2010;;;;
2844;Gorssel;1e halfjaar 2011;;;;
2845;Gorssel;2e halfjaar 2011;;;;
2846;Gorssel;1e halfjaar 2012;;;;
2847;Gorssel;2e halfjaar 2012;;;;
2848;Gouda;1e halfjaar 2005;930.0;390.0;250.0;1070.0
2849;Gouda;2e halfjaar 2005;880.0;420.0;610.0;690.0
2850;Gouda;1e halfjaar 2006;710.0;340.0;270.0;780.0
2851;Gouda;2e halfjaar 2006;800.0;280.0;210.0;860.0
2852;Gouda;1e halfjaar 2007;960.0;480.0;210.0;1240.0
2853;Gouda;2e halfjaar 2007;1170.0;380.0;200.0;1360.0
2854;Gouda;1e halfjaar 2008;1320.0;530.0;230.0;1620.0
2855;Gouda;2e halfjaar 2008;1600.0;270.0;220.0;1650.0
2856;Gouda;1e halfjaar 2009;1690.0;370.0;190.0;1880.0
2857;Gouda;2e halfjaar 2009;1600.0;320.0;140.0;1770.0
2858;Gouda;1e halfjaar 2010;1760.0;200.0;150.0;1820.0
2859;Gouda;2e halfjaar 2010;1690.0;160.0;160.0;1690.0
2860;Gouda;1e halfjaar 2011;1590.0;250.0;180.0;1650.0
2861;Gouda;2e halfjaar 2011;1570.0;210.0;190.0;1600.0
2862;Gouda;1e halfjaar 2012;1250.0;190.0;190.0;1250.0
2863;Gouda;2e halfjaar 2012;1210.0;380.0;200.0;1380.0
2864;Graafstroom;1e halfjaar 2005;10.0;0.0;0.0;10.0
2865;Graafstroom;2e halfjaar 2005;10.0;0.0;0.0;0.0
2866;Graafstroom;1e halfjaar 2006;0.0;0.0;0.0;0.0
2867;Graafstroom;2e halfjaar 2006;0.0;0.0;0.0;10.0
2868;Graafstroom;1e halfjaar 2007;0.0;0.0;0.0;0.0
2869;Graafstroom;2e halfjaar 2007;10.0;20.0;20.0;0.0
2870;Graafstroom;1e halfjaar 2008;0.0;10.0;10.0;10.0
2871;Graafstroom;2e halfjaar 2008;10.0;20.0;20.0;20.0
2872;Graafstroom;1e halfjaar 2009;20.0;10.0;10.0;20.0
2873;Graafstroom;2e halfjaar 2009;30.0;20.0;10.0;40.0
2874;Graafstroom;1e halfjaar 2010;30.0;20.0;10.0;40.0
2875;Graafstroom;2e halfjaar 2010;20.0;10.0;10.0;30.0
2876;Graafstroom;1e halfjaar 2011;20.0;20.0;0.0;30.0
2877;Graafstroom;2e halfjaar 2011;30.0;0.0;0.0;30.0
2878;Graafstroom;1e halfjaar 2012;20.0;0.0;10.0;20.0
2879;Graafstroom;2e halfjaar 2012;20.0;10.0;10.0;30.0
2880;Graft-De Rijp;1e halfjaar 2005;10.0;0.0;0.0;10.0
2881;Graft-De Rijp;2e halfjaar 2005;10.0;0.0;0.0;0.0
2882;Graft-De Rijp;1e halfjaar 2006;0.0;0.0;0.0;0.0
2883;Graft-De Rijp;2e halfjaar 2006;0.0;0.0;0.0;10.0
2884;Graft-De Rijp;1e halfjaar 2007;10.0;0.0;0.0;0.0
2885;Graft-De Rijp;2e halfjaar 2007;0.0;0.0;0.0;0.0
2886;Graft-De Rijp;1e halfjaar 2008;0.0;0.0;0.0;10.0
2887;Graft-De Rijp;2e halfjaar 2008;10.0;0.0;0.0;0.0
2888;Graft-De Rijp;1e halfjaar 2009;0.0;0.0;0.0;0.0
2889;Graft-De Rijp;2e halfjaar 2009;0.0;10.0;0.0;10.0
2890;Graft-De Rijp;1e halfjaar 2010;10.0;0.0;0.0;10.0
2891;Graft-De Rijp;2e halfjaar 2010;10.0;0.0;10.0;10.0
2892;Graft-De Rijp;1e halfjaar 2011;10.0;0.0;0.0;0.0
2893;Graft-De Rijp;2e halfjaar 2011;0.0;0.0;0.0;0.0
2894;Graft-De Rijp;1e halfjaar 2012;0.0;0.0;0.0;0.0
2895;Graft-De Rijp;2e halfjaar 2012;0.0;0.0;0.0;0.0
2896;Gramsbergen;1e halfjaar 2005;;;;
2897;Gramsbergen;2e halfjaar 2005;;;;
2898;Gramsbergen;1e halfjaar 2006;;;;
2899;Gramsbergen;2e halfjaar 2006;;;;
2900;Gramsbergen;1e halfjaar 2007;;;;
2901;Gramsbergen;2e halfjaar 2007;;;;
2902;Gramsbergen;1e halfjaar 2008;;;;
2903;Gramsbergen;2e halfjaar 2008;;;;
2904;Gramsbergen;1e halfjaar 2009;;;;
2905;Gramsbergen;2e halfjaar 2009;;;;
2906;Gramsbergen;1e halfjaar 2010;;;;
2907;Gramsbergen;2e halfjaar 2010;;;;
2908;Gramsbergen;1e halfjaar 2011;;;;
2909;Gramsbergen;2e halfjaar 2011;;;;
2910;Gramsbergen;1e halfjaar 2012;;;;
2911;Gramsbergen;2e halfjaar 2012;;;;
2912;Grave;1e halfjaar 2005;40.0;0.0;0.0;40.0
2913;Grave;2e halfjaar 2005;40.0;10.0;10.0;50.0
2914;Grave;1e halfjaar 2006;40.0;20.0;0.0;60.0
2915;Grave;2e halfjaar 2006;60.0;0.0;0.0;60.0
2916;Grave;1e halfjaar 2007;50.0;10.0;0.0;60.0
2917;Grave;2e halfjaar 2007;60.0;10.0;10.0;50.0
2918;Grave;1e halfjaar 2008;50.0;0.0;0.0;50.0
2919;Grave;2e halfjaar 2008;50.0;0.0;0.0;50.0
2920;Grave;1e halfjaar 2009;40.0;0.0;0.0;50.0
2921;Grave;2e halfjaar 2009;20.0;20.0;0.0;30.0
2922;Grave;1e halfjaar 2010;40.0;30.0;10.0;60.0
2923;Grave;2e halfjaar 2010;60.0;10.0;10.0;70.0
2924;Grave;1e halfjaar 2011;50.0;20.0;30.0;50.0
2925;Grave;2e halfjaar 2011;50.0;20.0;20.0;50.0
2926;Grave;1e halfjaar 2012;50.0;10.0;10.0;40.0
2927;Grave;2e halfjaar 2012;40.0;50.0;40.0;50.0
2928;'s-Graveland;1e halfjaar 2005;;;;
2929;'s-Graveland;2e halfjaar 2005;;;;
2930;'s-Graveland;1e halfjaar 2006;;;;
2931;'s-Graveland;2e halfjaar 2006;;;;
2932;'s-Graveland;1e halfjaar 2007;;;;
2933;'s-Graveland;2e halfjaar 2007;;;;
2934;'s-Graveland;1e halfjaar 2008;;;;
2935;'s-Graveland;2e halfjaar 2008;;;;
2936;'s-Graveland;1e halfjaar 2009;;;;
2937;'s-Graveland;2e halfjaar 2009;;;;
2938;'s-Graveland;1e halfjaar 2010;;;;
2939;'s-Graveland;2e halfjaar 2010;;;;
2940;'s-Graveland;1e halfjaar 2011;;;;
2941;'s-Graveland;2e halfjaar 2011;;;;
2942;'s-Graveland;1e halfjaar 2012;;;;
2943;'s-Graveland;2e halfjaar 2012;;;;
2944;'s-Gravendeel;1e halfjaar 2005;0.0;10.0;0.0;10.0
2945;'s-Gravendeel;2e halfjaar 2005;10.0;10.0;10.0;20.0
2946;'s-Gravendeel;1e halfjaar 2006;20.0;20.0;20.0;10.0
2947;'s-Gravendeel;2e halfjaar 2006;10.0;20.0;20.0;10.0
2948;'s-Gravendeel;1e halfjaar 2007;;;;
2949;'s-Gravendeel;2e halfjaar 2007;;;;
2950;'s-Gravendeel;1e halfjaar 2008;;;;
2951;'s-Gravendeel;2e halfjaar 2008;;;;
2952;'s-Gravendeel;1e halfjaar 2009;;;;
2953;'s-Gravendeel;2e halfjaar 2009;;;;
2954;'s-Gravendeel;1e halfjaar 2010;;;;
2955;'s-Gravendeel;2e halfjaar 2010;;;;
2956;'s-Gravendeel;1e halfjaar 2011;;;;
2957;'s-Gravendeel;2e halfjaar 2011;;;;
2958;'s-Gravendeel;1e halfjaar 2012;;;;
2959;'s-Gravendeel;2e halfjaar 2012;;;;
2960;'s-Gravenhage;1e halfjaar 2005;11120.0;2090.0;2540.0;10670.0
2961;'s-Gravenhage;2e halfjaar 2005;10780.0;1750.0;500.0;12030.0
2962;'s-Gravenhage;1e halfjaar 2006;10210.0;2230.0;460.0;11980.0
2963;'s-Gravenhage;2e halfjaar 2006;12210.0;1550.0;2800.0;10950.0
2964;'s-Gravenhage;1e halfjaar 2007;10810.0;2560.0;2700.0;10680.0
2965;'s-Gravenhage;2e halfjaar 2007;10550.0;2090.0;2270.0;10380.0
2966;'s-Gravenhage;1e halfjaar 2008;10340.0;1910.0;2350.0;9900.0
2967;'s-Gravenhage;2e halfjaar 2008;9790.0;1650.0;1830.0;9610.0
2968;'s-Gravenhage;1e halfjaar 2009;9190.0;1510.0;1410.0;9280.0
2969;'s-Gravenhage;2e halfjaar 2009;8230.0;2580.0;2010.0;8790.0
2970;'s-Gravenhage;1e halfjaar 2010;8820.0;2320.0;1880.0;9260.0
2971;'s-Gravenhage;2e halfjaar 2010;9240.0;2220.0;920.0;10540.0
2972;'s-Gravenhage;1e halfjaar 2011;8680.0;1630.0;2650.0;7650.0
2973;'s-Gravenhage;2e halfjaar 2011;8600.0;3220.0;3910.0;7910.0
2974;'s-Gravenhage;1e halfjaar 2012;8800.0;7170.0;3960.0;12010.0
2975;'s-Gravenhage;2e halfjaar 2012;12020.0;6420.0;4790.0;13650.0
2976;'s-Gravenzande;1e halfjaar 2005;;;;
2977;'s-Gravenzande;2e halfjaar 2005;;;;
2978;'s-Gravenzande;1e halfjaar 2006;;;;
2979;'s-Gravenzande;2e halfjaar 2006;;;;
2980;'s-Gravenzande;1e halfjaar 2007;;;;
2981;'s-Gravenzande;2e halfjaar 2007;;;;
2982;'s-Gravenzande;1e halfjaar 2008;;;;
2983;'s-Gravenzande;2e halfjaar 2008;;;;
2984;'s-Gravenzande;1e halfjaar 2009;;;;
2985;'s-Gravenzande;2e halfjaar 2009;;;;
2986;'s-Gravenzande;1e halfjaar 2010;;;;
2987;'s-Gravenzande;2e halfjaar 2010;;;;
2988;'s-Gravenzande;1e halfjaar 2011;;;;
2989;'s-Gravenzande;2e halfjaar 2011;;;;
2990;'s-Gravenzande;1e halfjaar 2012;;;;
2991;'s-Gravenzande;2e halfjaar 2012;;;;
2992;Groenlo;1e halfjaar 2005;80.0;20.0;10.0;90.0
2993;Groenlo;2e halfjaar 2005;100.0;20.0;10.0;110.0
2994;Groenlo;1e halfjaar 2006;100.0;20.0;10.0;110.0
2995;Groenlo;2e halfjaar 2006;130.0;20.0;10.0;140.0
2996;Groenlo;1e halfjaar 2007;;;;
2997;Groenlo;2e halfjaar 2007;;;;
2998;Groenlo;1e halfjaar 2008;;;;
2999;Groenlo;2e halfjaar 2008;;;;
3000;Groenlo;1e halfjaar 2009;;;;
3001;Groenlo;2e halfjaar 2009;;;;
3002;Groenlo;1e halfjaar 2010;;;;
3003;Groenlo;2e halfjaar 2010;;;;
3004;Groenlo;1e halfjaar 2011;;;;
3005;Groenlo;2e halfjaar 2011;;;;
3006;Groenlo;1e halfjaar 2012;;;;
3007;Groenlo;2e halfjaar 2012;;;;
3008;Groesbeek;1e halfjaar 2005;120.0;40.0;10.0;150.0
3009;Groesbeek;2e halfjaar 2005;150.0;20.0;10.0;170.0
3010;Groesbeek;1e halfjaar 2006;170.0;20.0;10.0;180.0
3011;Groesbeek;2e halfjaar 2006;190.0;30.0;30.0;190.0
3012;Groesbeek;1e halfjaar 2007;200.0;30.0;20.0;210.0
3013;Groesbeek;2e halfjaar 2007;210.0;40.0;10.0;240.0
3014;Groesbeek;1e halfjaar 2008;240.0;20.0;0.0;260.0
3015;Groesbeek;2e halfjaar 2008;260.0;20.0;30.0;250.0
3016;Groesbeek;1e halfjaar 2009;210.0;40.0;40.0;220.0
3017;Groesbeek;2e halfjaar 2009;220.0;20.0;20.0;220.0
3018;Groesbeek;1e halfjaar 2010;210.0;20.0;20.0;210.0
3019;Groesbeek;2e halfjaar 2010;200.0;50.0;10.0;240.0
3020;Groesbeek;1e halfjaar 2011;240.0;20.0;30.0;240.0
3021;Groesbeek;2e halfjaar 2011;240.0;30.0;30.0;240.0
3022;Groesbeek;1e halfjaar 2012;240.0;20.0;20.0;240.0
3023;Groesbeek;2e halfjaar 2012;240.0;20.0;10.0;250.0
3024;Groningen;1e halfjaar 2005;6060.0;950.0;1530.0;5470.0
3025;Groningen;2e halfjaar 2005;5370.0;1150.0;1370.0;5150.0
3026;Groningen;1e halfjaar 2006;5130.0;1000.0;1060.0;5070.0
3027;Groningen;2e halfjaar 2006;4980.0;1240.0;1090.0;5120.0
3028;Groningen;1e halfjaar 2007;5020.0;1270.0;970.0;5310.0
3029;Groningen;2e halfjaar 2007;5140.0;1340.0;890.0;5590.0
3030;Groningen;1e halfjaar 2008;5880.0;1560.0;960.0;6480.0
3031;Groningen;2e halfjaar 2008;6230.0;1780.0;900.0;7110.0
3032;Groningen;1e halfjaar 2009;5520.0;1670.0;920.0;6270.0
3033;Groningen;2e halfjaar 2009;5150.0;1450.0;900.0;5700.0
3034;Groningen;1e halfjaar 2010;5520.0;1450.0;1210.0;5770.0
3035;Groningen;2e halfjaar 2010;4850.0;1790.0;1810.0;4830.0
3036;Groningen;1e halfjaar 2011;4800.0;1390.0;1290.0;4890.0
3037;Groningen;2e halfjaar 2011;4990.0;1280.0;960.0;5310.0
3038;Groningen;1e halfjaar 2012;5050.0;1280.0;1350.0;4980.0
3039;Groningen;2e halfjaar 2012;4780.0;1440.0;1660.0;4560.0
3040;Grootegast;1e halfjaar 2005;40.0;30.0;10.0;60.0
3041;Grootegast;2e halfjaar 2005;50.0;40.0;20.0;70.0
3042;Grootegast;1e halfjaar 2006;70.0;30.0;10.0;80.0
3043;Grootegast;2e halfjaar 2006;100.0;20.0;40.0;80.0
3044;Grootegast;1e halfjaar 2007;70.0;20.0;30.0;60.0
3045;Grootegast;2e halfjaar 2007;80.0;20.0;40.0;70.0
3046;Grootegast;1e halfjaar 2008;70.0;20.0;20.0;70.0
3047;Grootegast;2e halfjaar 2008;80.0;20.0;10.0;90.0
3048;Grootegast;1e halfjaar 2009;50.0;20.0;20.0;50.0
3049;Grootegast;2e halfjaar 2009;30.0;20.0;10.0;40.0
3050;Grootegast;1e halfjaar 2010;40.0;20.0;10.0;60.0
3051;Grootegast;2e halfjaar 2010;70.0;20.0;10.0;80.0
3052;Grootegast;1e halfjaar 2011;80.0;20.0;30.0;60.0
3053;Grootegast;2e halfjaar 2011;70.0;30.0;20.0;80.0
3054;Grootegast;1e halfjaar 2012;80.0;10.0;20.0;80.0
3055;Grootegast;2e halfjaar 2012;80.0;40.0;40.0;80.0
3056;Grubbenvorst;1e halfjaar 2005;;;;
3057;Grubbenvorst;2e halfjaar 2005;;;;
3058;Grubbenvorst;1e halfjaar 2006;;;;
3059;Grubbenvorst;2e halfjaar 2006;;;;
3060;Grubbenvorst;1e halfjaar 2007;;;;
3061;Grubbenvorst;2e halfjaar 2007;;;;
3062;Grubbenvorst;1e halfjaar 2008;;;;
3063;Grubbenvorst;2e halfjaar 2008;;;;
3064;Grubbenvorst;1e halfjaar 2009;;;;
3065;Grubbenvorst;2e halfjaar 2009;;;;
3066;Grubbenvorst;1e halfjaar 2010;;;;
3067;Grubbenvorst;2e halfjaar 2010;;;;
3068;Grubbenvorst;1e halfjaar 2011;;;;
3069;Grubbenvorst;2e halfjaar 2011;;;;
3070;Grubbenvorst;1e halfjaar 2012;;;;
3071;Grubbenvorst;2e halfjaar 2012;;;;
3072;Gulpen;1e halfjaar 2005;;;;
3073;Gulpen;2e halfjaar 2005;;;;
3074;Gulpen;1e halfjaar 2006;;;;
3075;Gulpen;2e halfjaar 2006;;;;
3076;Gulpen;1e halfjaar 2007;;;;
3077;Gulpen;2e halfjaar 2007;;;;
3078;Gulpen;1e halfjaar 2008;;;;
3079;Gulpen;2e halfjaar 2008;;;;
3080;Gulpen;1e halfjaar 2009;;;;
3081;Gulpen;2e halfjaar 2009;;;;
3082;Gulpen;1e halfjaar 2010;;;;
3083;Gulpen;2e halfjaar 2010;;;;
3084;Gulpen;1e halfjaar 2011;;;;
3085;Gulpen;2e halfjaar 2011;;;;
3086;Gulpen;1e halfjaar 2012;;;;
3087;Gulpen;2e halfjaar 2012;;;;
3088;Gulpen-Wittem;1e halfjaar 2005;;;;
3089;Gulpen-Wittem;2e halfjaar 2005;160.0;50.0;10.0;200.0
3090;Gulpen-Wittem;1e halfjaar 2006;200.0;20.0;0.0;220.0
3091;Gulpen-Wittem;2e halfjaar 2006;200.0;20.0;20.0;200.0
3092;Gulpen-Wittem;1e halfjaar 2007;200.0;10.0;10.0;200.0
3093;Gulpen-Wittem;2e halfjaar 2007;190.0;20.0;0.0;200.0
3094;Gulpen-Wittem;1e halfjaar 2008;200.0;20.0;0.0;220.0
3095;Gulpen-Wittem;2e halfjaar 2008;220.0;10.0;0.0;220.0
3096;Gulpen-Wittem;1e halfjaar 2009;220.0;10.0;0.0;230.0
3097;Gulpen-Wittem;2e halfjaar 2009;150.0;20.0;10.0;160.0
3098;Gulpen-Wittem;1e halfjaar 2010;80.0;40.0;30.0;90.0
3099;Gulpen-Wittem;2e halfjaar 2010;90.0;40.0;50.0;80.0
3100;Gulpen-Wittem;1e halfjaar 2011;70.0;30.0;30.0;80.0
3101;Gulpen-Wittem;2e halfjaar 2011;60.0;20.0;30.0;60.0
3102;Gulpen-Wittem;1e halfjaar 2012;60.0;20.0;20.0;60.0
3103;Gulpen-Wittem;2e halfjaar 2012;50.0;40.0;20.0;60.0
3104;Haaksbergen;1e halfjaar 2005;80.0;50.0;10.0;110.0
3105;Haaksbergen;2e halfjaar 2005;120.0;10.0;10.0;120.0
3106;Haaksbergen;1e halfjaar 2006;120.0;10.0;0.0;120.0
3107;Haaksbergen;2e halfjaar 2006;130.0;0.0;0.0;130.0
3108;Haaksbergen;1e halfjaar 2007;130.0;0.0;0.0;130.0
3109;Haaksbergen;2e halfjaar 2007;130.0;10.0;0.0;140.0
3110;Haaksbergen;1e halfjaar 2008;140.0;0.0;0.0;130.0
3111;Haaksbergen;2e halfjaar 2008;130.0;10.0;0.0;140.0
3112;Haaksbergen;1e halfjaar 2009;120.0;10.0;0.0;130.0
3113;Haaksbergen;2e halfjaar 2009;120.0;20.0;0.0;130.0
3114;Haaksbergen;1e halfjaar 2010;120.0;20.0;0.0;140.0
3115;Haaksbergen;2e halfjaar 2010;30.0;30.0;0.0;50.0
3116;Haaksbergen;1e halfjaar 2011;70.0;60.0;20.0;110.0
3117;Haaksbergen;2e halfjaar 2011;110.0;30.0;20.0;110.0
3118;Haaksbergen;1e halfjaar 2012;110.0;60.0;20.0;160.0
3119;Haaksbergen;2e halfjaar 2012;160.0;30.0;20.0;160.0
3120;Haaren;1e halfjaar 2005;50.0;0.0;0.0;50.0
3121;Haaren;2e halfjaar 2005;40.0;0.0;0.0;40.0
3122;Haaren;1e halfjaar 2006;60.0;0.0;0.0;60.0
3123;Haaren;2e halfjaar 2006;60.0;10.0;0.0;70.0
3124;Haaren;1e halfjaar 2007;50.0;20.0;10.0;50.0
3125;Haaren;2e halfjaar 2007;40.0;20.0;20.0;40.0
3126;Haaren;1e halfjaar 2008;40.0;30.0;20.0;50.0
3127;Haaren;2e halfjaar 2008;40.0;10.0;10.0;50.0
3128;Haaren;1e halfjaar 2009;40.0;10.0;10.0;50.0
3129;Haaren;2e halfjaar 2009;40.0;10.0;0.0;40.0
3130;Haaren;1e halfjaar 2010;40.0;10.0;0.0;50.0
3131;Haaren;2e halfjaar 2010;20.0;20.0;20.0;20.0
3132;Haaren;1e halfjaar 2011;20.0;10.0;10.0;20.0
3133;Haaren;2e halfjaar 2011;10.0;10.0;10.0;10.0
3134;Haaren;1e halfjaar 2012;10.0;0.0;0.0;10.0
3135;Haaren;2e halfjaar 2012;10.0;10.0;10.0;10.0
3136;Haarlem;1e halfjaar 2005;1060.0;310.0;320.0;1040.0
3137;Haarlem;2e halfjaar 2005;1780.0;1780.0;820.0;2750.0
3138;Haarlem;1e halfjaar 2006;2760.0;1680.0;1470.0;2970.0
3139;Haarlem;2e halfjaar 2006;2820.0;1060.0;780.0;3100.0
3140;Haarlem;1e halfjaar 2007;2930.0;820.0;830.0;2920.0
3141;Haarlem;2e halfjaar 2007;2710.0;780.0;730.0;2760.0
3142;Haarlem;1e halfjaar 2008;2540.0;940.0;720.0;2750.0
3143;Haarlem;2e halfjaar 2008;2520.0;1050.0;730.0;2830.0
3144;Haarlem;1e halfjaar 2009;2610.0;1260.0;730.0;3130.0
3145;Haarlem;2e halfjaar 2009;3070.0;1160.0;750.0;3490.0
3146;Haarlem;1e halfjaar 2010;3330.0;920.0;700.0;3550.0
3147;Haarlem;2e halfjaar 2010;2690.0;690.0;860.0;2520.0
3148;Haarlem;1e halfjaar 2011;2160.0;550.0;790.0;1930.0
3149;Haarlem;2e halfjaar 2011;1940.0;350.0;550.0;1740.0
3150;Haarlem;1e halfjaar 2012;1570.0;500.0;390.0;1670.0
3151;Haarlem;2e halfjaar 2012;1680.0;280.0;380.0;1570.0
3152;Haarlemmerliede c.a.;1e halfjaar 2005;10.0;10.0;0.0;20.0
3153;Haarlemmerliede c.a.;2e halfjaar 2005;;;;
3154;Haarlemmerliede c.a.;1e halfjaar 2006;10.0;0.0;10.0;10.0
3155;Haarlemmerliede c.a.;2e halfjaar 2006;10.0;10.0;0.0;20.0
3156;Haarlemmerliede c.a.;1e halfjaar 2007;20.0;10.0;0.0;20.0
3157;Haarlemmerliede c.a.;2e halfjaar 2007;20.0;0.0;0.0;20.0
3158;Haarlemmerliede c.a.;1e halfjaar 2008;20.0;0.0;10.0;20.0
3159;Haarlemmerliede c.a.;2e halfjaar 2008;20.0;10.0;0.0;20.0
3160;Haarlemmerliede c.a.;1e halfjaar 2009;30.0;0.0;10.0;20.0
3161;Haarlemmerliede c.a.;2e halfjaar 2009;10.0;10.0;0.0;10.0
3162;Haarlemmerliede c.a.;1e halfjaar 2010;20.0;10.0;10.0;20.0
3163;Haarlemmerliede c.a.;2e halfjaar 2010;20.0;10.0;10.0;30.0
3164;Haarlemmerliede c.a.;1e halfjaar 2011;20.0;10.0;10.0;20.0
3165;Haarlemmerliede c.a.;2e halfjaar 2011;20.0;10.0;10.0;30.0
3166;Haarlemmerliede c.a.;1e halfjaar 2012;30.0;10.0;10.0;30.0
3167;Haarlemmerliede c.a.;2e halfjaar 2012;30.0;20.0;20.0;30.0
3168;Haarlemmermeer;1e halfjaar 2005;360.0;260.0;240.0;380.0
3169;Haarlemmermeer;2e halfjaar 2005;620.0;280.0;260.0;650.0
3170;Haarlemmermeer;1e halfjaar 2006;710.0;160.0;150.0;710.0
3171;Haarlemmermeer;2e halfjaar 2006;760.0;180.0;120.0;820.0
3172;Haarlemmermeer;1e halfjaar 2007;830.0;70.0;120.0;780.0
3173;Haarlemmermeer;2e halfjaar 2007;790.0;40.0;70.0;760.0
3174;Haarlemmermeer;1e halfjaar 2008;750.0;40.0;20.0;780.0
3175;Haarlemmermeer;2e halfjaar 2008;770.0;30.0;10.0;790.0
3176;Haarlemmermeer;1e halfjaar 2009;790.0;70.0;10.0;850.0
3177;Haarlemmermeer;2e halfjaar 2009;830.0;70.0;10.0;890.0
3178;Haarlemmermeer;1e halfjaar 2010;470.0;90.0;70.0;500.0
3179;Haarlemmermeer;2e halfjaar 2010;440.0;120.0;30.0;530.0
3180;Haarlemmermeer;1e halfjaar 2011;120.0;160.0;30.0;240.0
3181;Haarlemmermeer;2e halfjaar 2011;330.0;440.0;130.0;640.0
3182;Haarlemmermeer;1e halfjaar 2012;680.0;250.0;180.0;750.0
3183;Haarlemmermeer;2e halfjaar 2012;750.0;500.0;370.0;880.0
3184;Haelen;1e halfjaar 2005;20.0;10.0;10.0;20.0
3185;Haelen;2e halfjaar 2005;40.0;10.0;10.0;50.0
3186;Haelen;1e halfjaar 2006;50.0;0.0;0.0;50.0
3187;Haelen;2e halfjaar 2006;50.0;10.0;0.0;60.0
3188;Haelen;1e halfjaar 2007;;;;
3189;Haelen;2e halfjaar 2007;;;;
3190;Haelen;1e halfjaar 2008;;;;
3191;Haelen;2e halfjaar 2008;;;;
3192;Haelen;1e halfjaar 2009;;;;
3193;Haelen;2e halfjaar 2009;;;;
3194;Haelen;1e halfjaar 2010;;;;
3195;Haelen;2e halfjaar 2010;;;;
3196;Haelen;1e halfjaar 2011;;;;
3197;Haelen;2e halfjaar 2011;;;;
3198;Haelen;1e halfjaar 2012;;;;
3199;Haelen;2e halfjaar 2012;;;;
3200;Halderberge;1e halfjaar 2005;70.0;20.0;10.0;80.0
3201;Halderberge;2e halfjaar 2005;90.0;10.0;0.0;90.0
3202;Halderberge;1e halfjaar 2006;110.0;30.0;10.0;130.0
3203;Halderberge;2e halfjaar 2006;180.0;70.0;20.0;230.0
3204;Halderberge;1e halfjaar 2007;230.0;50.0;40.0;240.0
3205;Halderberge;2e halfjaar 2007;220.0;110.0;80.0;250.0
3206;Halderberge;1e halfjaar 2008;240.0;80.0;60.0;260.0
3207;Halderberge;2e halfjaar 2008;270.0;50.0;40.0;280.0
3208;Halderberge;1e halfjaar 2009;210.0;110.0;60.0;260.0
3209;Halderberge;2e halfjaar 2009;220.0;80.0;50.0;260.0
3210;Halderberge;1e halfjaar 2010;230.0;100.0;70.0;260.0
3211;Halderberge;2e halfjaar 2010;230.0;90.0;70.0;250.0
3212;Halderberge;1e halfjaar 2011;230.0;60.0;30.0;270.0
3213;Halderberge;2e halfjaar 2011;220.0;70.0;80.0;210.0
3214;Halderberge;1e halfjaar 2012;220.0;40.0;60.0;200.0
3215;Halderberge;2e halfjaar 2012;220.0;80.0;30.0;270.0
3216;Den Ham;1e halfjaar 2005;;;;
3217;Den Ham;2e halfjaar 2005;;;;
3218;Den Ham;1e halfjaar 2006;;;;
3219;Den Ham;2e halfjaar 2006;;;;
3220;Den Ham;1e halfjaar 2007;;;;
3221;Den Ham;2e halfjaar 2007;;;;
3222;Den Ham;1e halfjaar 2008;;;;
3223;Den Ham;2e halfjaar 2008;;;;
3224;Den Ham;1e halfjaar 2009;;;;
3225;Den Ham;2e halfjaar 2009;;;;
3226;Den Ham;1e halfjaar 2010;;;;
3227;Den Ham;2e halfjaar 2010;;;;
3228;Den Ham;1e halfjaar 2011;;;;
3229;Den Ham;2e halfjaar 2011;;;;
3230;Den Ham;1e halfjaar 2012;;;;
3231;Den Ham;2e halfjaar 2012;;;;
3232;Hardenberg;1e halfjaar 2005;560.0;280.0;30.0;810.0
3233;Hardenberg;2e halfjaar 2005;500.0;150.0;150.0;500.0
3234;Hardenberg;1e halfjaar 2006;530.0;120.0;100.0;550.0
3235;Hardenberg;2e halfjaar 2006;630.0;120.0;140.0;600.0
3236;Hardenberg;1e halfjaar 2007;510.0;100.0;100.0;510.0
3237;Hardenberg;2e halfjaar 2007;530.0;90.0;120.0;500.0
3238;Hardenberg;1e halfjaar 2008;440.0;80.0;140.0;380.0
3239;Hardenberg;2e halfjaar 2008;390.0;220.0;90.0;520.0
