ID;Baankenmerken;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkafstand_2
9017;Totaal ;Oost-Zuid-Holland (CR);Zuidwest-Drenthe (CR);2023 december;0.1;154.8
9018;Totaal ;Oost-Zuid-Holland (CR);Noord-Overijssel (CR);2021 december;0.1;128.1
9019;Totaal ;Oost-Zuid-Holland (CR);Noord-Overijssel (CR);2022 december;0.1;130.4
9020;Totaal ;Oost-Zuid-Holland (CR);Noord-Overijssel (CR);2023 december;0.1;129.0
9021;Totaal ;Oost-Zuid-Holland (CR);Zuidwest-Overijssel (CR);2021 december;0.1;117.6
9022;Totaal ;Oost-Zuid-Holland (CR);Zuidwest-Overijssel (CR);2022 december;0.1;118.7
9023;Totaal ;Oost-Zuid-Holland (CR);Zuidwest-Overijssel (CR);2023 december;0.1;118.8
9024;Totaal ;Oost-Zuid-Holland (CR);Twente (CR);2021 december;0.2;153.5
9025;Totaal ;Oost-Zuid-Holland (CR);Twente (CR);2022 december;0.2;153.2
9026;Totaal ;Oost-Zuid-Holland (CR);Twente (CR);2023 december;0.2;154.1
9027;Totaal ;Oost-Zuid-Holland (CR);Veluwe (CR);2021 december;0.6;81.0
9028;Totaal ;Oost-Zuid-Holland (CR);Veluwe (CR);2022 december;0.6;80.5
9029;Totaal ;Oost-Zuid-Holland (CR);Veluwe (CR);2023 december;0.6;80.3
9030;Totaal ;Oost-Zuid-Holland (CR);Achterhoek (CR);2021 december;0.1;125.4
9031;Totaal ;Oost-Zuid-Holland (CR);Achterhoek (CR);2022 december;0.1;126.9
9032;Totaal ;Oost-Zuid-Holland (CR);Achterhoek (CR);2023 december;0.1;126.1
9033;Totaal ;Oost-Zuid-Holland (CR);Arnhem/Nijmegen (CR);2021 december;0.4;95.3
9034;Totaal ;Oost-Zuid-Holland (CR);Arnhem/Nijmegen (CR);2022 december;0.4;95.1
9035;Totaal ;Oost-Zuid-Holland (CR);Arnhem/Nijmegen (CR);2023 december;0.4;95.0
9036;Totaal ;Oost-Zuid-Holland (CR);Zuidwest-Gelderland (CR);2021 december;0.4;55.5
9037;Totaal ;Oost-Zuid-Holland (CR);Zuidwest-Gelderland (CR);2022 december;0.4;56.1
9038;Totaal ;Oost-Zuid-Holland (CR);Zuidwest-Gelderland (CR);2023 december;0.4;55.9
9039;Totaal ;Oost-Zuid-Holland (CR);Utrecht (CR);2021 december;16.5;30.2
9040;Totaal ;Oost-Zuid-Holland (CR);Utrecht (CR);2022 december;17.2;30.2
9041;Totaal ;Oost-Zuid-Holland (CR);Utrecht (CR);2023 december;17.2;30.5
9042;Totaal ;Oost-Zuid-Holland (CR);Kop van Noord-Holland (CR);2021 december;0.1;95.5
9043;Totaal ;Oost-Zuid-Holland (CR);Kop van Noord-Holland (CR);2022 december;0.1;95.2
9044;Totaal ;Oost-Zuid-Holland (CR);Kop van Noord-Holland (CR);2023 december;0.4;90.8
9045;Totaal ;Oost-Zuid-Holland (CR);Alkmaar en omgeving (CR);2021 december;0.1;71.2
9046;Totaal ;Oost-Zuid-Holland (CR);Alkmaar en omgeving (CR);2022 december;0.1;71.9
9047;Totaal ;Oost-Zuid-Holland (CR);Alkmaar en omgeving (CR);2023 december;0.1;71.0
9048;Totaal ;Oost-Zuid-Holland (CR);IJmond (CR);2021 december;0.2;51.6
9049;Totaal ;Oost-Zuid-Holland (CR);IJmond (CR);2022 december;0.2;51.4
9050;Totaal ;Oost-Zuid-Holland (CR);IJmond (CR);2023 december;0.2;52.1
9051;Totaal ;Oost-Zuid-Holland (CR);Agglomeratie Haarlem (CR);2021 december;0.5;39.0
9052;Totaal ;Oost-Zuid-Holland (CR);Agglomeratie Haarlem (CR);2022 december;0.5;40.1
9053;Totaal ;Oost-Zuid-Holland (CR);Agglomeratie Haarlem (CR);2023 december;0.4;39.5
9054;Totaal ;Oost-Zuid-Holland (CR);Zaanstreek (CR);2021 december;0.2;54.0
9055;Totaal ;Oost-Zuid-Holland (CR);Zaanstreek (CR);2022 december;0.1;51.4
9056;Totaal ;Oost-Zuid-Holland (CR);Zaanstreek (CR);2023 december;0.1;52.8
9057;Totaal ;Oost-Zuid-Holland (CR);Groot-Amsterdam (CR);2021 december;14.9;30.5
9058;Totaal ;Oost-Zuid-Holland (CR);Groot-Amsterdam (CR);2022 december;15.2;30.7
9059;Totaal ;Oost-Zuid-Holland (CR);Groot-Amsterdam (CR);2023 december;15.9;31.1
9060;Totaal ;Oost-Zuid-Holland (CR);Het Gooi en Vechtstreek (CR);2021 december;0.6;47.6
9061;Totaal ;Oost-Zuid-Holland (CR);Het Gooi en Vechtstreek (CR);2022 december;0.6;47.8
9062;Totaal ;Oost-Zuid-Holland (CR);Het Gooi en Vechtstreek (CR);2023 december;0.6;47.8
9063;Totaal ;Oost-Zuid-Holland (CR);Agglomeratie Leiden en Bollenstreek (CR);2021 december;9.7;17.4
9064;Totaal ;Oost-Zuid-Holland (CR);Agglomeratie Leiden en Bollenstreek (CR);2022 december;10.0;17.5
9065;Totaal ;Oost-Zuid-Holland (CR);Agglomeratie Leiden en Bollenstreek (CR);2023 december;9.5;17.9
9066;Totaal ;Oost-Zuid-Holland (CR);Agglomeratie 's-Gravenhage (CR);2021 december;12.4;25.3
9067;Totaal ;Oost-Zuid-Holland (CR);Agglomeratie 's-Gravenhage (CR);2022 december;13.3;25.9
9068;Totaal ;Oost-Zuid-Holland (CR);Agglomeratie 's-Gravenhage (CR);2023 december;13.4;25.7
9069;Totaal ;Oost-Zuid-Holland (CR);Delft en Westland (CR);2021 december;1.7;33.7
9070;Totaal ;Oost-Zuid-Holland (CR);Delft en Westland (CR);2022 december;1.7;34.1
9071;Totaal ;Oost-Zuid-Holland (CR);Delft en Westland (CR);2023 december;1.8;33.8
9072;Totaal ;Oost-Zuid-Holland (CR);Oost-Zuid-Holland (CR);2021 december;82.6;5.4
9073;Totaal ;Oost-Zuid-Holland (CR);Oost-Zuid-Holland (CR);2022 december;84.7;5.2
9074;Totaal ;Oost-Zuid-Holland (CR);Oost-Zuid-Holland (CR);2023 december;86.0;5.1
9075;Totaal ;Oost-Zuid-Holland (CR);Groot-Rijnmond (CR);2021 december;21.7;20.9
9076;Totaal ;Oost-Zuid-Holland (CR);Groot-Rijnmond (CR);2022 december;22.3;20.9
9077;Totaal ;Oost-Zuid-Holland (CR);Groot-Rijnmond (CR);2023 december;22.1;20.8
9078;Totaal ;Oost-Zuid-Holland (CR);Zuidoost-Zuid-Holland (CR);2021 december;2.8;27.0
9079;Totaal ;Oost-Zuid-Holland (CR);Zuidoost-Zuid-Holland (CR);2022 december;2.7;27.0
9080;Totaal ;Oost-Zuid-Holland (CR);Zuidoost-Zuid-Holland (CR);2023 december;2.8;26.4
9081;Totaal ;Oost-Zuid-Holland (CR);Zeeuwsch-Vlaanderen (CR);2021 december;0.0;142.9
9082;Totaal ;Oost-Zuid-Holland (CR);Zeeuwsch-Vlaanderen (CR);2022 december;0.0;142.7
9083;Totaal ;Oost-Zuid-Holland (CR);Zeeuwsch-Vlaanderen (CR);2023 december;0.0;140.0
9084;Totaal ;Oost-Zuid-Holland (CR);Overig Zeeland (CR);2021 december;0.1;105.6
9085;Totaal ;Oost-Zuid-Holland (CR);Overig Zeeland (CR);2022 december;0.1;106.4
9086;Totaal ;Oost-Zuid-Holland (CR);Overig Zeeland (CR);2023 december;0.1;110.3
9087;Totaal ;Oost-Zuid-Holland (CR);West-Noord-Brabant (CR);2021 december;0.7;62.3
9088;Totaal ;Oost-Zuid-Holland (CR);West-Noord-Brabant (CR);2022 december;0.6;62.9
9089;Totaal ;Oost-Zuid-Holland (CR);West-Noord-Brabant (CR);2023 december;0.6;63.0
9090;Totaal ;Oost-Zuid-Holland (CR);Midden-Noord-Brabant (CR);2021 december;0.6;71.4
9091;Totaal ;Oost-Zuid-Holland (CR);Midden-Noord-Brabant (CR);2022 december;0.7;69.1
9092;Totaal ;Oost-Zuid-Holland (CR);Midden-Noord-Brabant (CR);2023 december;0.6;69.3
9093;Totaal ;Oost-Zuid-Holland (CR);Noordoost-Noord-Brabant (CR);2021 december;0.5;75.9
9094;Totaal ;Oost-Zuid-Holland (CR);Noordoost-Noord-Brabant (CR);2022 december;0.5;75.0
9095;Totaal ;Oost-Zuid-Holland (CR);Noordoost-Noord-Brabant (CR);2023 december;0.5;77.2
9096;Totaal ;Oost-Zuid-Holland (CR);Zuidoost-Noord-Brabant (CR);2021 december;0.5;106.8
9097;Totaal ;Oost-Zuid-Holland (CR);Zuidoost-Noord-Brabant (CR);2022 december;0.5;105.3
9098;Totaal ;Oost-Zuid-Holland (CR);Zuidoost-Noord-Brabant (CR);2023 december;0.3;103.6
9099;Totaal ;Oost-Zuid-Holland (CR);Noord-Limburg (CR);2021 december;0.1;138.3
9100;Totaal ;Oost-Zuid-Holland (CR);Noord-Limburg (CR);2022 december;0.0;136.6
9101;Totaal ;Oost-Zuid-Holland (CR);Noord-Limburg (CR);2023 december;0.0;136.7
9102;Totaal ;Oost-Zuid-Holland (CR);Midden-Limburg (CR);2021 december;0.1;139.1
9103;Totaal ;Oost-Zuid-Holland (CR);Midden-Limburg (CR);2022 december;0.1;137.6
9104;Totaal ;Oost-Zuid-Holland (CR);Midden-Limburg (CR);2023 december;0.1;137.0
9105;Totaal ;Oost-Zuid-Holland (CR);Zuid-Limburg (CR);2021 december;0.1;185.7
9106;Totaal ;Oost-Zuid-Holland (CR);Zuid-Limburg (CR);2022 december;0.1;189.2
9107;Totaal ;Oost-Zuid-Holland (CR);Zuid-Limburg (CR);2023 december;0.1;188.5
9108;Totaal ;Oost-Zuid-Holland (CR);Flevoland (CR);2021 december;0.3;71.5
9109;Totaal ;Oost-Zuid-Holland (CR);Flevoland (CR);2022 december;0.4;71.2
9110;Totaal ;Oost-Zuid-Holland (CR);Flevoland (CR);2023 december;0.4;72.6
9111;Totaal ;Oost-Zuid-Holland (CR);Niet in te delen (CR);2021 december;0.1;
9112;Totaal ;Oost-Zuid-Holland (CR);Niet in te delen (CR);2022 december;0.1;
9113;Totaal ;Oost-Zuid-Holland (CR);Niet in te delen (CR);2023 december;0.1;
9114;Totaal ;Groot-Rijnmond (CR);Nederland, Buitenland, Niet in te delen;2021 december;688.5;17.3
9115;Totaal ;Groot-Rijnmond (CR);Nederland, Buitenland, Niet in te delen;2022 december;702.4;17.1
9116;Totaal ;Groot-Rijnmond (CR);Nederland, Buitenland, Niet in te delen;2023 december;708.8;17.3
9117;Totaal ;Groot-Rijnmond (CR);Nederland;2021 december;688.0;17.3
9118;Totaal ;Groot-Rijnmond (CR);Nederland;2022 december;701.8;17.1
9119;Totaal ;Groot-Rijnmond (CR);Nederland;2023 december;708.1;17.3
9120;Totaal ;Groot-Rijnmond (CR);"Nederland; niet in te delen";2021 december;0.5;
9121;Totaal ;Groot-Rijnmond (CR);"Nederland; niet in te delen";2022 december;0.6;
9122;Totaal ;Groot-Rijnmond (CR);"Nederland; niet in te delen";2023 december;0.8;
9123;Totaal ;Groot-Rijnmond (CR);Noord-Nederland (LD);2021 december;1.1;216.1
9124;Totaal ;Groot-Rijnmond (CR);Noord-Nederland (LD);2022 december;1.2;212.9
9125;Totaal ;Groot-Rijnmond (CR);Noord-Nederland (LD);2023 december;1.1;215.2
9126;Totaal ;Groot-Rijnmond (CR);Oost-Nederland (LD);2021 december;5.9;114.0
9127;Totaal ;Groot-Rijnmond (CR);Oost-Nederland (LD);2022 december;6.4;113.5
9128;Totaal ;Groot-Rijnmond (CR);Oost-Nederland (LD);2023 december;6.5;114.5
9129;Totaal ;Groot-Rijnmond (CR);West-Nederland (LD);2021 december;661.5;14.5
9130;Totaal ;Groot-Rijnmond (CR);West-Nederland (LD);2022 december;676.0;14.5
9131;Totaal ;Groot-Rijnmond (CR);West-Nederland (LD);2023 december;682.1;14.8
9132;Totaal ;Groot-Rijnmond (CR);Zuid-Nederland (LD);2021 december;19.4;68.5
9133;Totaal ;Groot-Rijnmond (CR);Zuid-Nederland (LD);2022 december;18.2;66.2
9134;Totaal ;Groot-Rijnmond (CR);Zuid-Nederland (LD);2023 december;18.4;65.4
9135;Totaal ;Groot-Rijnmond (CR);Niet in te delen (LD);2021 december;0.5;
9136;Totaal ;Groot-Rijnmond (CR);Niet in te delen (LD);2022 december;0.6;
9137;Totaal ;Groot-Rijnmond (CR);Niet in te delen (LD);2023 december;0.8;
9138;Totaal ;Groot-Rijnmond (CR);Groningen (PV);2021 december;0.4;249.1
9139;Totaal ;Groot-Rijnmond (CR);Groningen (PV);2022 december;0.4;246.3
9140;Totaal ;Groot-Rijnmond (CR);Groningen (PV);2023 december;0.4;245.3
9141;Totaal ;Groot-Rijnmond (CR);Fryslân (PV);2021 december;0.4;193.5
9142;Totaal ;Groot-Rijnmond (CR);Fryslân (PV);2022 december;0.5;193.6
9143;Totaal ;Groot-Rijnmond (CR);Fryslân (PV);2023 december;0.4;195.0
9144;Totaal ;Groot-Rijnmond (CR);Drenthe (PV);2021 december;0.3;195.9
9145;Totaal ;Groot-Rijnmond (CR);Drenthe (PV);2022 december;0.3;194.1
9146;Totaal ;Groot-Rijnmond (CR);Drenthe (PV);2023 december;0.3;198.2
9147;Totaal ;Groot-Rijnmond (CR);Overijssel (PV);2021 december;1.2;166.1
9148;Totaal ;Groot-Rijnmond (CR);Overijssel (PV);2022 december;1.3;167.5
9149;Totaal ;Groot-Rijnmond (CR);Overijssel (PV);2023 december;1.3;166.7
9150;Totaal ;Groot-Rijnmond (CR);Flevoland (PV);2021 december;0.7;103.7
9151;Totaal ;Groot-Rijnmond (CR);Flevoland (PV);2022 december;0.7;105.3
9152;Totaal ;Groot-Rijnmond (CR);Flevoland (PV);2023 december;0.9;108.1
9153;Totaal ;Groot-Rijnmond (CR);Gelderland (PV);2021 december;4.1;101.0
9154;Totaal ;Groot-Rijnmond (CR);Gelderland (PV);2022 december;4.4;99.4
9155;Totaal ;Groot-Rijnmond (CR);Gelderland (PV);2023 december;4.3;100.2
9156;Totaal ;Groot-Rijnmond (CR);Utrecht (PV);2021 december;16.1;57.9
9157;Totaal ;Groot-Rijnmond (CR);Utrecht (PV);2022 december;16.4;57.2
9158;Totaal ;Groot-Rijnmond (CR);Utrecht (PV);2023 december;17.1;57.5
9159;Totaal ;Groot-Rijnmond (CR);Noord-Holland (PV);2021 december;25.7;67.3
9160;Totaal ;Groot-Rijnmond (CR);Noord-Holland (PV);2022 december;26.3;67.2
9161;Totaal ;Groot-Rijnmond (CR);Noord-Holland (PV);2023 december;28.2;69.4
9162;Totaal ;Groot-Rijnmond (CR);Zuid-Holland (PV);2021 december;617.1;10.9
9163;Totaal ;Groot-Rijnmond (CR);Zuid-Holland (PV);2022 december;630.8;11.0
9164;Totaal ;Groot-Rijnmond (CR);Zuid-Holland (PV);2023 december;634.0;11.0
9165;Totaal ;Groot-Rijnmond (CR);Zeeland (PV);2021 december;2.6;61.3
9166;Totaal ;Groot-Rijnmond (CR);Zeeland (PV);2022 december;2.6;61.8
9167;Totaal ;Groot-Rijnmond (CR);Zeeland (PV);2023 december;2.9;61.7
9168;Totaal ;Groot-Rijnmond (CR);Noord-Brabant (PV);2021 december;18.3;62.7
9169;Totaal ;Groot-Rijnmond (CR);Noord-Brabant (PV);2022 december;17.3;60.9
9170;Totaal ;Groot-Rijnmond (CR);Noord-Brabant (PV);2023 december;17.5;60.2
9171;Totaal ;Groot-Rijnmond (CR);Limburg (PV);2021 december;1.1;161.4
9172;Totaal ;Groot-Rijnmond (CR);Limburg (PV);2022 december;0.9;165.5
9173;Totaal ;Groot-Rijnmond (CR);Limburg (PV);2023 december;0.9;167.7
9174;Totaal ;Groot-Rijnmond (CR);Niet in te delen (PV);2021 december;0.5;
9175;Totaal ;Groot-Rijnmond (CR);Niet in te delen (PV);2022 december;0.6;
9176;Totaal ;Groot-Rijnmond (CR);Niet in te delen (PV);2023 december;0.8;
9177;Totaal ;Groot-Rijnmond (CR);Oost-Groningen (CR);2021 december;0.1;249.2
9178;Totaal ;Groot-Rijnmond (CR);Oost-Groningen (CR);2022 december;0.0;254.4
9179;Totaal ;Groot-Rijnmond (CR);Oost-Groningen (CR);2023 december;0.0;250.2
9180;Totaal ;Groot-Rijnmond (CR);Delfzijl en omgeving (CR);2021 december;0.1;270.7
9181;Totaal ;Groot-Rijnmond (CR);Delfzijl en omgeving (CR);2022 december;0.1;268.2
9182;Totaal ;Groot-Rijnmond (CR);Delfzijl en omgeving (CR);2023 december;0.1;271.7
9183;Totaal ;Groot-Rijnmond (CR);Overig Groningen (CR);2021 december;0.3;240.2
9184;Totaal ;Groot-Rijnmond (CR);Overig Groningen (CR);2022 december;0.3;237.7
9185;Totaal ;Groot-Rijnmond (CR);Overig Groningen (CR);2023 december;0.3;238.9
9186;Totaal ;Groot-Rijnmond (CR);Noord-Friesland (CR);2021 december;0.1;202.3
9187;Totaal ;Groot-Rijnmond (CR);Noord-Friesland (CR);2022 december;0.2;199.3
9188;Totaal ;Groot-Rijnmond (CR);Noord-Friesland (CR);2023 december;0.2;202.6
9189;Totaal ;Groot-Rijnmond (CR);Zuidwest-Friesland (CR);2021 december;0.1;184.6
9190;Totaal ;Groot-Rijnmond (CR);Zuidwest-Friesland (CR);2022 december;0.1;185.7
9191;Totaal ;Groot-Rijnmond (CR);Zuidwest-Friesland (CR);2023 december;0.1;184.1
9192;Totaal ;Groot-Rijnmond (CR);Zuidoost-Friesland (CR);2021 december;0.1;193.3
9193;Totaal ;Groot-Rijnmond (CR);Zuidoost-Friesland (CR);2022 december;0.1;191.6
9194;Totaal ;Groot-Rijnmond (CR);Zuidoost-Friesland (CR);2023 december;0.1;195.0
9195;Totaal ;Groot-Rijnmond (CR);Noord-Drenthe (CR);2021 december;0.1;213.9
9196;Totaal ;Groot-Rijnmond (CR);Noord-Drenthe (CR);2022 december;0.1;218.0
9197;Totaal ;Groot-Rijnmond (CR);Noord-Drenthe (CR);2023 december;0.1;218.3
9198;Totaal ;Groot-Rijnmond (CR);Zuidoost-Drenthe (CR);2021 december;0.1;213.6
9199;Totaal ;Groot-Rijnmond (CR);Zuidoost-Drenthe (CR);2022 december;0.1;214.9
9200;Totaal ;Groot-Rijnmond (CR);Zuidoost-Drenthe (CR);2023 december;0.1;215.6
9201;Totaal ;Groot-Rijnmond (CR);Zuidwest-Drenthe (CR);2021 december;0.1;178.7
9202;Totaal ;Groot-Rijnmond (CR);Zuidwest-Drenthe (CR);2022 december;0.2;177.8
9203;Totaal ;Groot-Rijnmond (CR);Zuidwest-Drenthe (CR);2023 december;0.2;184.7
9204;Totaal ;Groot-Rijnmond (CR);Noord-Overijssel (CR);2021 december;0.4;151.5
9205;Totaal ;Groot-Rijnmond (CR);Noord-Overijssel (CR);2022 december;0.5;156.0
9206;Totaal ;Groot-Rijnmond (CR);Noord-Overijssel (CR);2023 december;0.4;155.9
9207;Totaal ;Groot-Rijnmond (CR);Zuidwest-Overijssel (CR);2021 december;0.1;143.1
9208;Totaal ;Groot-Rijnmond (CR);Zuidwest-Overijssel (CR);2022 december;0.1;143.4
9209;Totaal ;Groot-Rijnmond (CR);Zuidwest-Overijssel (CR);2023 december;0.2;142.3
9210;Totaal ;Groot-Rijnmond (CR);Twente (CR);2021 december;0.6;180.6
9211;Totaal ;Groot-Rijnmond (CR);Twente (CR);2022 december;0.7;180.6
9212;Totaal ;Groot-Rijnmond (CR);Twente (CR);2023 december;0.7;179.4
9213;Totaal ;Groot-Rijnmond (CR);Veluwe (CR);2021 december;1.3;106.6
9214;Totaal ;Groot-Rijnmond (CR);Veluwe (CR);2022 december;1.4;107.6
9215;Totaal ;Groot-Rijnmond (CR);Veluwe (CR);2023 december;1.4;106.9
9216;Totaal ;Groot-Rijnmond (CR);Achterhoek (CR);2021 december;0.3;148.1
9217;Totaal ;Groot-Rijnmond (CR);Achterhoek (CR);2022 december;0.2;149.9
9218;Totaal ;Groot-Rijnmond (CR);Achterhoek (CR);2023 december;0.3;149.0
9219;Totaal ;Groot-Rijnmond (CR);Arnhem/Nijmegen (CR);2021 december;1.3;111.9
9220;Totaal ;Groot-Rijnmond (CR);Arnhem/Nijmegen (CR);2022 december;1.5;111.7
9221;Totaal ;Groot-Rijnmond (CR);Arnhem/Nijmegen (CR);2023 december;1.4;111.0
9222;Totaal ;Groot-Rijnmond (CR);Zuidwest-Gelderland (CR);2021 december;1.1;68.3
9223;Totaal ;Groot-Rijnmond (CR);Zuidwest-Gelderland (CR);2022 december;1.3;69.0
9224;Totaal ;Groot-Rijnmond (CR);Zuidwest-Gelderland (CR);2023 december;1.2;68.4
9225;Totaal ;Groot-Rijnmond (CR);Utrecht (CR);2021 december;16.1;57.9
9226;Totaal ;Groot-Rijnmond (CR);Utrecht (CR);2022 december;16.4;57.2
9227;Totaal ;Groot-Rijnmond (CR);Utrecht (CR);2023 december;17.1;57.5
9228;Totaal ;Groot-Rijnmond (CR);Kop van Noord-Holland (CR);2021 december;0.3;124.5
9229;Totaal ;Groot-Rijnmond (CR);Kop van Noord-Holland (CR);2022 december;0.3;122.3
9230;Totaal ;Groot-Rijnmond (CR);Kop van Noord-Holland (CR);2023 december;1.3;124.9
9231;Totaal ;Groot-Rijnmond (CR);Alkmaar en omgeving (CR);2021 december;0.3;100.9
9232;Totaal ;Groot-Rijnmond (CR);Alkmaar en omgeving (CR);2022 december;0.3;100.8
9233;Totaal ;Groot-Rijnmond (CR);Alkmaar en omgeving (CR);2023 december;0.5;101.7
9234;Totaal ;Groot-Rijnmond (CR);IJmond (CR);2021 december;0.3;78.4
9235;Totaal ;Groot-Rijnmond (CR);IJmond (CR);2022 december;0.4;77.8
9236;Totaal ;Groot-Rijnmond (CR);IJmond (CR);2023 december;0.3;80.5
9237;Totaal ;Groot-Rijnmond (CR);Agglomeratie Haarlem (CR);2021 december;0.9;64.7
9238;Totaal ;Groot-Rijnmond (CR);Agglomeratie Haarlem (CR);2022 december;0.8;66.9
9239;Totaal ;Groot-Rijnmond (CR);Agglomeratie Haarlem (CR);2023 december;0.8;66.2
9240;Totaal ;Groot-Rijnmond (CR);Zaanstreek (CR);2021 december;0.5;83.8
9241;Totaal ;Groot-Rijnmond (CR);Zaanstreek (CR);2022 december;0.4;83.2
9242;Totaal ;Groot-Rijnmond (CR);Zaanstreek (CR);2023 december;0.3;82.6
9243;Totaal ;Groot-Rijnmond (CR);Groot-Amsterdam (CR);2021 december;22.2;65.2
9244;Totaal ;Groot-Rijnmond (CR);Groot-Amsterdam (CR);2022 december;22.7;65.0
9245;Totaal ;Groot-Rijnmond (CR);Groot-Amsterdam (CR);2023 december;23.7;64.9
9246;Totaal ;Groot-Rijnmond (CR);Het Gooi en Vechtstreek (CR);2021 december;1.2;75.3
9247;Totaal ;Groot-Rijnmond (CR);Het Gooi en Vechtstreek (CR);2022 december;1.3;75.3
9248;Totaal ;Groot-Rijnmond (CR);Het Gooi en Vechtstreek (CR);2023 december;1.2;75.5
9249;Totaal ;Groot-Rijnmond (CR);Agglomeratie Leiden en Bollenstreek (CR);2021 december;4.5;35.8
9250;Totaal ;Groot-Rijnmond (CR);Agglomeratie Leiden en Bollenstreek (CR);2022 december;4.9;36.0
9251;Totaal ;Groot-Rijnmond (CR);Agglomeratie Leiden en Bollenstreek (CR);2023 december;4.9;35.9
9252;Totaal ;Groot-Rijnmond (CR);Agglomeratie 's-Gravenhage (CR);2021 december;47.4;22.9
9253;Totaal ;Groot-Rijnmond (CR);Agglomeratie 's-Gravenhage (CR);2022 december;47.3;23.4
9254;Totaal ;Groot-Rijnmond (CR);Agglomeratie 's-Gravenhage (CR);2023 december;46.7;23.5
9255;Totaal ;Groot-Rijnmond (CR);Delft en Westland (CR);2021 december;24.6;17.5
9256;Totaal ;Groot-Rijnmond (CR);Delft en Westland (CR);2022 december;25.5;17.5
9257;Totaal ;Groot-Rijnmond (CR);Delft en Westland (CR);2023 december;26.2;17.2
9258;Totaal ;Groot-Rijnmond (CR);Oost-Zuid-Holland (CR);2021 december;13.7;21.3
9259;Totaal ;Groot-Rijnmond (CR);Oost-Zuid-Holland (CR);2022 december;13.5;21.2
9260;Totaal ;Groot-Rijnmond (CR);Oost-Zuid-Holland (CR);2023 december;13.6;21.0
9261;Totaal ;Groot-Rijnmond (CR);Groot-Rijnmond (CR);2021 december;502.2;8.4
9262;Totaal ;Groot-Rijnmond (CR);Groot-Rijnmond (CR);2022 december;514.2;8.4
9263;Totaal ;Groot-Rijnmond (CR);Groot-Rijnmond (CR);2023 december;516.7;8.4
9264;Totaal ;Groot-Rijnmond (CR);Zuidoost-Zuid-Holland (CR);2021 december;24.6;23.0
9265;Totaal ;Groot-Rijnmond (CR);Zuidoost-Zuid-Holland (CR);2022 december;25.4;23.0
9266;Totaal ;Groot-Rijnmond (CR);Zuidoost-Zuid-Holland (CR);2023 december;25.8;23.1
9267;Totaal ;Groot-Rijnmond (CR);Zeeuwsch-Vlaanderen (CR);2021 december;0.3;107.3
9268;Totaal ;Groot-Rijnmond (CR);Zeeuwsch-Vlaanderen (CR);2022 december;0.2;115.3
9269;Totaal ;Groot-Rijnmond (CR);Zeeuwsch-Vlaanderen (CR);2023 december;0.2;115.3
9270;Totaal ;Groot-Rijnmond (CR);Overig Zeeland (CR);2021 december;2.4;56.2
9271;Totaal ;Groot-Rijnmond (CR);Overig Zeeland (CR);2022 december;2.3;56.6
9272;Totaal ;Groot-Rijnmond (CR);Overig Zeeland (CR);2023 december;2.7;57.7
9273;Totaal ;Groot-Rijnmond (CR);West-Noord-Brabant (CR);2021 december;10.4;46.3
9274;Totaal ;Groot-Rijnmond (CR);West-Noord-Brabant (CR);2022 december;10.4;45.8
9275;Totaal ;Groot-Rijnmond (CR);West-Noord-Brabant (CR);2023 december;10.5;46.1
9276;Totaal ;Groot-Rijnmond (CR);Midden-Noord-Brabant (CR);2021 december;3.9;70.0
9277;Totaal ;Groot-Rijnmond (CR);Midden-Noord-Brabant (CR);2022 december;3.1;67.8
9278;Totaal ;Groot-Rijnmond (CR);Midden-Noord-Brabant (CR);2023 december;3.4;68.1
9279;Totaal ;Groot-Rijnmond (CR);Noordoost-Noord-Brabant (CR);2021 december;1.9;84.4
9280;Totaal ;Groot-Rijnmond (CR);Noordoost-Noord-Brabant (CR);2022 december;1.8;83.0
9281;Totaal ;Groot-Rijnmond (CR);Noordoost-Noord-Brabant (CR);2023 december;1.9;82.9
9282;Totaal ;Groot-Rijnmond (CR);Zuidoost-Noord-Brabant (CR);2021 december;2.1;106.7
9283;Totaal ;Groot-Rijnmond (CR);Zuidoost-Noord-Brabant (CR);2022 december;2.0;106.0
9284;Totaal ;Groot-Rijnmond (CR);Zuidoost-Noord-Brabant (CR);2023 december;1.7;105.0
9285;Totaal ;Groot-Rijnmond (CR);Noord-Limburg (CR);2021 december;0.4;141.1
9286;Totaal ;Groot-Rijnmond (CR);Noord-Limburg (CR);2022 december;0.2;140.5
9287;Totaal ;Groot-Rijnmond (CR);Noord-Limburg (CR);2023 december;0.2;143.2
9288;Totaal ;Groot-Rijnmond (CR);Midden-Limburg (CR);2021 december;0.3;151.2
9289;Totaal ;Groot-Rijnmond (CR);Midden-Limburg (CR);2022 december;0.2;150.3
9290;Totaal ;Groot-Rijnmond (CR);Midden-Limburg (CR);2023 december;0.2;152.0
9291;Totaal ;Groot-Rijnmond (CR);Zuid-Limburg (CR);2021 december;0.5;186.0
9292;Totaal ;Groot-Rijnmond (CR);Zuid-Limburg (CR);2022 december;0.5;185.3
9293;Totaal ;Groot-Rijnmond (CR);Zuid-Limburg (CR);2023 december;0.5;186.3
9294;Totaal ;Groot-Rijnmond (CR);Flevoland (CR);2021 december;0.7;103.7
9295;Totaal ;Groot-Rijnmond (CR);Flevoland (CR);2022 december;0.7;105.3
