ID;BestemmingEindverwerking;Indelingen;Perioden;NatSlib_1;DrogeStof_2;AsGloeirest_3;OrganischeFractie_4;StikstofverbindingenAlsN_5;FosforverbindingenAlsP_6;Koper_7;Chroom_8;Zink_9;Lood_10;Cadmium_11;Nikkel_12;Kwik_13;Arseen_14
8707;Elektriciteitscentrale;West-Nederland (LD);2011;2433;533;177;356;26;18;311;17;557;58;1;13;1;4
8708;Elektriciteitscentrale;West-Nederland (LD);2012;3831;812;346;466;40;27;463;26;833;92;1;18;1;8
8709;Elektriciteitscentrale;West-Nederland (LD);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8710;Elektriciteitscentrale;Zuid-Nederland (LD);1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8711;Elektriciteitscentrale;Zuid-Nederland (LD);1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8712;Elektriciteitscentrale;Zuid-Nederland (LD);1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8713;Elektriciteitscentrale;Zuid-Nederland (LD);1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8714;Elektriciteitscentrale;Zuid-Nederland (LD);1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8715;Elektriciteitscentrale;Zuid-Nederland (LD);1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8716;Elektriciteitscentrale;Zuid-Nederland (LD);1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8717;Elektriciteitscentrale;Zuid-Nederland (LD);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8718;Elektriciteitscentrale;Zuid-Nederland (LD);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8719;Elektriciteitscentrale;Zuid-Nederland (LD);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8720;Elektriciteitscentrale;Zuid-Nederland (LD);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8721;Elektriciteitscentrale;Zuid-Nederland (LD);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8722;Elektriciteitscentrale;Zuid-Nederland (LD);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8723;Elektriciteitscentrale;Zuid-Nederland (LD);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8724;Elektriciteitscentrale;Zuid-Nederland (LD);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8725;Elektriciteitscentrale;Zuid-Nederland (LD);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8726;Elektriciteitscentrale;Zuid-Nederland (LD);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8727;Elektriciteitscentrale;Zuid-Nederland (LD);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8728;Elektriciteitscentrale;Zuid-Nederland (LD);2006;36;34;9;25;2;1;5;1;58;4;0;1;0;0
8729;Elektriciteitscentrale;Zuid-Nederland (LD);2007;321;295;118;177;15;7;73;14;235;27;0;11;0;1
8730;Elektriciteitscentrale;Zuid-Nederland (LD);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8731;Elektriciteitscentrale;Zuid-Nederland (LD);2009;1331;335;118;217;15;10;126;23;297;47;1;23;0;1
8732;Elektriciteitscentrale;Zuid-Nederland (LD);2010;15474;3694;997;2697;226;107;1656;257;3462;1725;7;319;2;12
8733;Elektriciteitscentrale;Zuid-Nederland (LD);2011;20221;4666;1288;3378;283;143;1949;214;4428;1963;9;335;2;16
8734;Elektriciteitscentrale;Zuid-Nederland (LD);2012;55925;12131;4686;7445;573;372;5492;959;14483;3643;22;647;9;104
8735;Elektriciteitscentrale;Zuid-Nederland (LD);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8736;Overige bestemmingen;Nederland;1981;9669;933;274;659;55;20;437;44;981;245;6;54;3;6
8737;Overige bestemmingen;Nederland;1985;48670;1999;729;1270;117;39;866;140;2391;445;7;48;5;13
8738;Overige bestemmingen;Nederland;1990;8538;623;250;373;36;15;223;22;683;125;1;13;1;6
8739;Overige bestemmingen;Nederland;1991;8175;321;129;192;18;7;125;14;335;54;1;7;0;2
8740;Overige bestemmingen;Nederland;1992;12598;529;213;316;28;12;197;17;456;69;1;10;1;3
8741;Overige bestemmingen;Nederland;1993;3280;108;49;59;5;2;51;5;143;27;0;3;0;1
8742;Overige bestemmingen;Nederland;1994;1539;46;17;29;2;1;19;7;49;9;0;2;0;0
8743;Overige bestemmingen;Nederland;1995;4023;229;88;141;11;6;109;29;251;47;0;6;0;3
8744;Overige bestemmingen;Nederland;1996;1558;262;99;163;15;5;66;22;229;35;0;22;0;1
8745;Overige bestemmingen;Nederland;1997;14187;6063;2523;3540;298;123;1905;964;5077;909;5;1313;6;29
8746;Overige bestemmingen;Nederland;1998;32931;27113;11055;16058;1389;1190;9931;1796;26812;4646;39;2369;43;380
8747;Overige bestemmingen;Nederland;1999;25570;21687;8993;12694;1058;234;6566;2965;22582;3167;22;3022;21;148
8748;Overige bestemmingen;Nederland;2000;43501;37913;14950;22963;1884;605;12907;2544;36799;5944;57;2281;43;311
8749;Overige bestemmingen;Nederland;2001;36065;24432;8500;15932;1323;240;7821;1652;24057;4164;43;1535;30;174
8750;Overige bestemmingen;Nederland;2002;85123;41437;14253;27184;2142;1057;12683;1906;36170;6192;41;1413;37;327
8751;Overige bestemmingen;Nederland;2003;100094;44088;18015;26073;1992;972;14816;2411;39717;7604;33;1796;36;238
8752;Overige bestemmingen;Nederland;2004;33334;28404;9564;18840;1529;621;7350;1592;29646;6927;11;1290;28;124
8753;Overige bestemmingen;Nederland;2005;375940;26620;11047;15573;1589;566;6553;762;30619;3518;31;624;31;146
8754;Overige bestemmingen;Nederland;2006;286504;15511;4929;10582;1065;265;3700;464;16031;1492;20;439;13;63
8755;Overige bestemmingen;Nederland;2007;296626;13707;5176;8531;829;296;4693;444;15861;1627;18;336;26;95
8756;Overige bestemmingen;Nederland;2008;2343;333;125;208;16;12;138;13;334;39;0;9;0;4
8757;Overige bestemmingen;Nederland;2009;523;22;10;12;1;1;11;2;24;4;0;1;0;0
8758;Overige bestemmingen;Nederland;2010;26042;2452;652;1800;160;50;949;504;2469;152;2;77;1;17
8759;Overige bestemmingen;Nederland;2011;8040;337;69;268;23;9;107;5;322;25;0;4;0;1
8760;Overige bestemmingen;Nederland;2012;21344;3542;1344;2198;176;120;1195;115;4012;376;4;81;3;13
8761;Overige bestemmingen;Nederland;2013;2806;59;19;40;4;2;9;1;52;3;0;1;0;0
8762;Overige bestemmingen;Mechanische installaties;1981;120;9;3;6;0;0;4;2;19;4;0;5;0;0
8763;Overige bestemmingen;Mechanische installaties;1985;2159;108;52;56;2;1;34;5;129;27;0;2;0;1
8764;Overige bestemmingen;Mechanische installaties;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8765;Overige bestemmingen;Mechanische installaties;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8766;Overige bestemmingen;Mechanische installaties;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8767;Overige bestemmingen;Mechanische installaties;1993;48;1;0;1;0;0;0;0;1;0;0;0;0;0
8768;Overige bestemmingen;Mechanische installaties;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8769;Overige bestemmingen;Mechanische installaties;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8770;Overige bestemmingen;Mechanische installaties;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8771;Overige bestemmingen;Mechanische installaties;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8772;Overige bestemmingen;Mechanische installaties;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8773;Overige bestemmingen;Mechanische installaties;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8774;Overige bestemmingen;Mechanische installaties;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8775;Overige bestemmingen;Mechanische installaties;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8776;Overige bestemmingen;Mechanische installaties;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8777;Overige bestemmingen;Mechanische installaties;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8778;Overige bestemmingen;Mechanische installaties;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8779;Overige bestemmingen;Mechanische installaties;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8780;Overige bestemmingen;Mechanische installaties;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8781;Overige bestemmingen;Mechanische installaties;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8782;Overige bestemmingen;Mechanische installaties;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8783;Overige bestemmingen;Mechanische installaties;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8784;Overige bestemmingen;Mechanische installaties;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8785;Overige bestemmingen;Mechanische installaties;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8786;Overige bestemmingen;Mechanische installaties;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8787;Overige bestemmingen;Mechanische installaties;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8788;Overige bestemmingen;Oxidatiebedden;1981;500;75;36;39;3;2;70;4;144;28;0;2;0;0
8789;Overige bestemmingen;Oxidatiebedden;1985;7115;331;127;204;17;5;169;54;605;146;2;17;1;2
8790;Overige bestemmingen;Oxidatiebedden;1990;3154;155;69;86;7;4;62;7;186;31;0;3;0;2
8791;Overige bestemmingen;Oxidatiebedden;1991;561;31;14;17;1;1;13;2;48;8;0;1;0;0
8792;Overige bestemmingen;Oxidatiebedden;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8793;Overige bestemmingen;Oxidatiebedden;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8794;Overige bestemmingen;Oxidatiebedden;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8795;Overige bestemmingen;Oxidatiebedden;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8796;Overige bestemmingen;Oxidatiebedden;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8797;Overige bestemmingen;Oxidatiebedden;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8798;Overige bestemmingen;Oxidatiebedden;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8799;Overige bestemmingen;Oxidatiebedden;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8800;Overige bestemmingen;Oxidatiebedden;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8801;Overige bestemmingen;Oxidatiebedden;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8802;Overige bestemmingen;Oxidatiebedden;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8803;Overige bestemmingen;Oxidatiebedden;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8804;Overige bestemmingen;Oxidatiebedden;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8805;Overige bestemmingen;Oxidatiebedden;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8806;Overige bestemmingen;Oxidatiebedden;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8807;Overige bestemmingen;Oxidatiebedden;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8808;Overige bestemmingen;Oxidatiebedden;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8809;Overige bestemmingen;Oxidatiebedden;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8810;Overige bestemmingen;Oxidatiebedden;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8811;Overige bestemmingen;Oxidatiebedden;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8812;Overige bestemmingen;Oxidatiebedden;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8813;Overige bestemmingen;Oxidatiebedden;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8814;Overige bestemmingen;Aeratietanks;1981;288;12;4;8;1;0;12;2;25;7;0;1;0;0
8815;Overige bestemmingen;Aeratietanks;1985;2734;191;94;97;8;4;86;22;254;46;1;5;0;1
8816;Overige bestemmingen;Aeratietanks;1990;1687;123;59;64;8;3;60;7;191;33;0;3;0;1
8817;Overige bestemmingen;Aeratietanks;1991;2189;82;35;47;5;2;36;5;111;15;0;2;0;1
8818;Overige bestemmingen;Aeratietanks;1992;3033;180;88;92;9;4;61;8;175;28;0;3;0;1
8819;Overige bestemmingen;Aeratietanks;1993;468;14;6;8;1;0;6;1;20;3;0;0;0;0
8820;Overige bestemmingen;Aeratietanks;1994;321;12;5;7;1;0;6;1;16;3;0;0;0;0
8821;Overige bestemmingen;Aeratietanks;1995;284;76;33;43;3;3;37;2;88;17;0;3;0;2
8822;Overige bestemmingen;Aeratietanks;1996;735;14;7;7;1;0;4;1;10;1;0;0;0;0
8823;Overige bestemmingen;Aeratietanks;1997;3109;278;109;169;3;0;124;10;268;51;1;7;1;3
8824;Overige bestemmingen;Aeratietanks;1998;22250;17690;7438;10252;880;986;7128;675;17848;3372;34;515;34;335
8825;Overige bestemmingen;Aeratietanks;1999;7426;5796;2451;3345;248;100;2284;305;5453;872;10;211;7;60
8826;Overige bestemmingen;Aeratietanks;2000;251;4;3;1;0;0;1;0;2;0;0;0;0;0
8827;Overige bestemmingen;Aeratietanks;2001;320;3;2;1;0;0;0;0;2;0;0;0;0;0
8828;Overige bestemmingen;Aeratietanks;2002;716;11;5;6;0;0;6;1;11;2;0;0;0;0
8829;Overige bestemmingen;Aeratietanks;2003;8531;2216;864;1352;131;49;1005;65;1950;283;3;42;2;20
8830;Overige bestemmingen;Aeratietanks;2004;3992;1010;447;563;46;21;302;30;1216;196;1;23;1;10
8831;Overige bestemmingen;Aeratietanks;2005;125879;13656;6102;7554;694;338;3883;378;15040;2397;17;282;18;91
8832;Overige bestemmingen;Aeratietanks;2006;51915;3594;1366;2228;195;88;1226;101;4215;464;5;87;4;16
8833;Overige bestemmingen;Aeratietanks;2007;60381;3385;1355;2030;171;80;1067;90;4735;384;5;58;4;13
8834;Overige bestemmingen;Aeratietanks;2008;1529;311;118;193;15;11;128;12;317;38;0;9;0;3
8835;Overige bestemmingen;Aeratietanks;2009;523;22;10;12;1;1;11;2;24;4;0;1;0;0
8836;Overige bestemmingen;Aeratietanks;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8837;Overige bestemmingen;Aeratietanks;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8838;Overige bestemmingen;Aeratietanks;2012;13769;3512;1335;2177;175;118;1184;114;3983;372;4;80;3;13
8839;Overige bestemmingen;Aeratietanks;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8840;Overige bestemmingen;Oxidatietanks;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8841;Overige bestemmingen;Oxidatietanks;1985;1674;82;27;55;5;2;46;3;75;16;0;1;0;0
8842;Overige bestemmingen;Oxidatietanks;1990;1003;46;20;26;2;1;14;1;26;6;0;1;0;0
8843;Overige bestemmingen;Oxidatietanks;1991;1747;59;23;36;3;1;23;2;42;7;0;1;0;0
8844;Overige bestemmingen;Oxidatietanks;1992;4478;185;71;114;9;3;63;4;132;17;0;3;0;1
8845;Overige bestemmingen;Oxidatietanks;1993;399;13;5;8;1;0;6;0;14;2;0;0;0;0
8846;Overige bestemmingen;Oxidatietanks;1994;134;5;1;4;0;0;3;0;5;1;0;0;0;0
8847;Overige bestemmingen;Oxidatietanks;1995;2516;101;36;65;5;2;38;24;108;22;0;2;0;0
8848;Overige bestemmingen;Oxidatietanks;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8849;Overige bestemmingen;Oxidatietanks;1997;4927;155;66;89;7;3;62;6;138;30;0;4;0;1
8850;Overige bestemmingen;Oxidatietanks;1998;285;11;5;6;1;0;5;0;11;2;0;0;0;0
8851;Overige bestemmingen;Oxidatietanks;1999;280;11;4;7;1;0;4;1;11;2;0;0;0;0
8852;Overige bestemmingen;Oxidatietanks;2000;225;7;3;4;0;0;2;0;6;1;0;0;0;0
8853;Overige bestemmingen;Oxidatietanks;2001;2219;75;27;48;4;1;33;2;91;14;0;2;0;0
8854;Overige bestemmingen;Oxidatietanks;2002;7743;7007;2942;4065;275;132;1512;355;5189;799;3;216;6;38
8855;Overige bestemmingen;Oxidatietanks;2003;11509;10582;4527;6055;553;239;2196;466;9472;742;4;297;8;27
8856;Overige bestemmingen;Oxidatietanks;2004;11980;11127;4562;6565;504;226;2526;406;9718;1273;5;302;11;47
8857;Overige bestemmingen;Oxidatietanks;2005;220884;11273;4333;6940;798;187;2125;340;14263;997;12;314;11;51
8858;Overige bestemmingen;Oxidatietanks;2006;206340;10181;2951;7230;773;135;1989;304;10162;852;13;300;7;41
8859;Overige bestemmingen;Oxidatietanks;2007;146555;5315;2106;3209;272;119;2291;213;5654;731;8;167;5;51
8860;Overige bestemmingen;Oxidatietanks;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8861;Overige bestemmingen;Oxidatietanks;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8862;Overige bestemmingen;Oxidatietanks;2010;12902;524;107;417;39;6;152;13;658;41;0;10;0;1
8863;Overige bestemmingen;Oxidatietanks;2011;8040;337;69;268;23;9;107;5;322;25;0;4;0;1
8864;Overige bestemmingen;Oxidatietanks;2012;7575;30;9;21;2;1;11;1;29;3;0;1;0;0
8865;Overige bestemmingen;Oxidatietanks;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8866;Overige bestemmingen;Oxidatiesloten;1981;1517;86;38;48;4;2;42;4;184;32;0;5;0;0
8867;Overige bestemmingen;Oxidatiesloten;1985;3138;73;22;51;5;2;27;3;78;14;0;1;0;0
8868;Overige bestemmingen;Oxidatiesloten;1990;515;21;9;12;1;0;10;1;20;3;0;1;0;0
8869;Overige bestemmingen;Oxidatiesloten;1991;729;16;5;11;1;0;6;0;14;2;0;0;0;0
8870;Overige bestemmingen;Oxidatiesloten;1992;1840;57;18;39;4;1;26;2;52;8;0;1;0;0
8871;Overige bestemmingen;Oxidatiesloten;1993;128;4;2;2;0;0;2;0;4;1;0;0;0;0
8872;Overige bestemmingen;Oxidatiesloten;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8873;Overige bestemmingen;Oxidatiesloten;1995;447;15;6;9;1;0;9;0;15;3;0;1;0;0
8874;Overige bestemmingen;Oxidatiesloten;1996;226;9;3;6;1;0;4;0;7;1;0;0;0;0
8875;Overige bestemmingen;Oxidatiesloten;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8876;Overige bestemmingen;Oxidatiesloten;1998;216;5;2;3;0;0;1;0;5;0;0;0;0;0
8877;Overige bestemmingen;Oxidatiesloten;1999;838;33;12;21;2;1;9;1;28;3;0;1;0;0
8878;Overige bestemmingen;Oxidatiesloten;2000;75;1;0;1;0;0;1;0;1;0;0;0;0;0
8879;Overige bestemmingen;Oxidatiesloten;2001;144;2;1;1;0;0;0;0;2;0;0;0;0;0
8880;Overige bestemmingen;Oxidatiesloten;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8881;Overige bestemmingen;Oxidatiesloten;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8882;Overige bestemmingen;Oxidatiesloten;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8883;Overige bestemmingen;Oxidatiesloten;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8884;Overige bestemmingen;Oxidatiesloten;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8885;Overige bestemmingen;Oxidatiesloten;2007;744;22;5;17;1;0;3;0;21;2;0;0;0;0
8886;Overige bestemmingen;Oxidatiesloten;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8887;Overige bestemmingen;Oxidatiesloten;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8888;Overige bestemmingen;Oxidatiesloten;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8889;Overige bestemmingen;Oxidatiesloten;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8890;Overige bestemmingen;Oxidatiesloten;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8891;Overige bestemmingen;Oxidatiesloten;2013;2806;59;19;40;4;2;9;1;52;3;0;1;0;0
8892;Overige bestemmingen;Carrousels;1981;5902;584;124;460;38;11;193;25;281;78;4;37;2;4
8893;Overige bestemmingen;Carrousels;1985;31425;1022;329;693;69;21;343;45;916;97;3;16;2;8
8894;Overige bestemmingen;Carrousels;1990;1972;272;91;181;17;6;75;7;258;52;0;6;0;2
8895;Overige bestemmingen;Carrousels;1991;2137;104;40;64;6;2;33;3;90;15;0;2;0;1
8896;Overige bestemmingen;Carrousels;1992;3247;108;36;72;6;3;46;3;97;17;0;2;0;1
8897;Overige bestemmingen;Carrousels;1993;2111;53;25;28;3;1;26;3;74;14;0;2;0;0
8898;Overige bestemmingen;Carrousels;1994;298;8;3;5;0;0;3;1;8;2;0;1;0;0
8899;Overige bestemmingen;Carrousels;1995;320;11;4;7;1;0;4;0;9;1;0;0;0;0
8900;Overige bestemmingen;Carrousels;1996;597;239;90;149;14;4;59;21;212;33;0;21;0;1
8901;Overige bestemmingen;Carrousels;1997;6061;5626;2346;3280;288;120;1718;949;4668;828;4;1302;5;25
8902;Overige bestemmingen;Carrousels;1998;9981;9400;3608;5792;508;204;2795;1120;8943;1271;5;1854;10;45
8903;Overige bestemmingen;Carrousels;1999;16798;15840;6523;9317;807;133;4265;2658;17083;2289;12;2810;14;87
8904;Overige bestemmingen;Carrousels;2000;20166;17137;6970;10167;878;367;5050;1803;15559;2298;23;1830;16;90
8905;Overige bestemmingen;Carrousels;2001;21040;16590;6753;9837;873;171;4844;1414;15140;2427;28;1309;16;90
8906;Overige bestemmingen;Carrousels;2002;25167;12618;3857;8761;669;309;3901;642;11087;2185;7;585;11;78
8907;Overige bestemmingen;Carrousels;2003;14556;13709;5191;8518;728;346;4309;1053;13086;4218;10;871;12;51
8908;Overige bestemmingen;Carrousels;2004;17362;16267;4555;11712;979;374;4521;1155;18712;5459;5;964;16;67
8909;Overige bestemmingen;Carrousels;2005;29177;1691;612;1079;97;41;545;44;1317;123;2;28;2;5
8910;Overige bestemmingen;Carrousels;2006;28249;1736;613;1123;97;42;485;58;1654;176;2;52;2;6
8911;Overige bestemmingen;Carrousels;2007;88946;4984;1710;3274;385;97;1331;140;5450;510;6;111;17;31
8912;Overige bestemmingen;Carrousels;2008;814;23;7;16;1;1;10;1;18;1;0;0;0;0
8913;Overige bestemmingen;Carrousels;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8914;Overige bestemmingen;Carrousels;2010;9590;1659;481;1178;101;40;713;486;1614;96;1;61;1;15
8915;Overige bestemmingen;Carrousels;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8916;Overige bestemmingen;Carrousels;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8917;Overige bestemmingen;Carrousels;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8918;Overige bestemmingen;Discontinue systemen;1981;382;26;9;17;2;1;14;2;46;20;0;1;0;0
8919;Overige bestemmingen;Discontinue systemen;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8920;Overige bestemmingen;Discontinue systemen;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8921;Overige bestemmingen;Discontinue systemen;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8922;Overige bestemmingen;Discontinue systemen;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8923;Overige bestemmingen;Discontinue systemen;1993;70;1;1;0;0;0;1;0;2;0;0;0;0;0
8924;Overige bestemmingen;Discontinue systemen;1994;448;13;4;9;1;0;5;5;11;2;0;0;0;0
8925;Overige bestemmingen;Discontinue systemen;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8926;Overige bestemmingen;Discontinue systemen;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8927;Overige bestemmingen;Discontinue systemen;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8928;Overige bestemmingen;Discontinue systemen;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8929;Overige bestemmingen;Discontinue systemen;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8930;Overige bestemmingen;Discontinue systemen;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8931;Overige bestemmingen;Discontinue systemen;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8932;Overige bestemmingen;Discontinue systemen;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8933;Overige bestemmingen;Discontinue systemen;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8934;Overige bestemmingen;Discontinue systemen;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8935;Overige bestemmingen;Discontinue systemen;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8936;Overige bestemmingen;Discontinue systemen;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8937;Overige bestemmingen;Discontinue systemen;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8938;Overige bestemmingen;Discontinue systemen;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8939;Overige bestemmingen;Discontinue systemen;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8940;Overige bestemmingen;Discontinue systemen;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8941;Overige bestemmingen;Discontinue systemen;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8942;Overige bestemmingen;Discontinue systemen;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8943;Overige bestemmingen;Discontinue systemen;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8944;Overige bestemmingen;Parallelle installaties;1981;58;6;3;3;0;0;5;0;11;5;0;0;0;0
8945;Overige bestemmingen;Parallelle installaties;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8946;Overige bestemmingen;Parallelle installaties;1990;207;6;2;4;0;0;2;0;3;1;0;0;0;0
8947;Overige bestemmingen;Parallelle installaties;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8948;Overige bestemmingen;Parallelle installaties;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8949;Overige bestemmingen;Parallelle installaties;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8950;Overige bestemmingen;Parallelle installaties;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8951;Overige bestemmingen;Parallelle installaties;1995;312;19;7;12;1;0;18;1;25;4;0;1;0;0
8952;Overige bestemmingen;Parallelle installaties;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8953;Overige bestemmingen;Parallelle installaties;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8954;Overige bestemmingen;Parallelle installaties;1998;199;7;3;4;0;0;2;0;5;1;0;0;0;0
8955;Overige bestemmingen;Parallelle installaties;1999;228;8;3;5;0;0;3;0;8;1;0;0;0;0
8956;Overige bestemmingen;Parallelle installaties;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8957;Overige bestemmingen;Parallelle installaties;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8958;Overige bestemmingen;Parallelle installaties;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8959;Overige bestemmingen;Parallelle installaties;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8960;Overige bestemmingen;Parallelle installaties;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
