ID;CategorieVerkrijger;GrootteklasseNettoVerkrijging;Perioden;Verkrijger_1;BrutoVerkrijging_2;GemiddeldeBrutoVerkrijging_3;VerschuldigdeBelasting_4;GemiddeldeVerschuldigdeBelasting_5;NettoVerkrijging_6;GemiddeldeNettoVerkrijging_7
500;Ouders;5 000 tot  10 000 euro;2007;150;1122.0;7.0;0.0;0.0;1122.0;7.0
501;Ouders;5 000 tot  10 000 euro;2008;160;1182.0;8.0;0.0;0.0;1182.0;8.0
502;Ouders;5 000 tot  10 000 euro;2009;170;1316.0;8.0;8.0;0.0;1307.0;8.0
503;Ouders;5 000 tot  10 000 euro;2010;110;828.0;7.0;0.0;0.0;828.0;7.0
504;Ouders;10 000 tot  25 000 euro;2005;210;3291.0;16.0;5.0;0.0;3287.0;16.0
505;Ouders;10 000 tot  25 000 euro;2006;220;3640.0;16.0;0.0;0.0;3640.0;16.0
506;Ouders;10 000 tot  25 000 euro;2007;220;3594.0;17.0;5.0;0.0;3589.0;17.0
507;Ouders;10 000 tot  25 000 euro;2008;220;3762.0;17.0;12.0;0.0;3749.0;17.0
508;Ouders;10 000 tot  25 000 euro;2009;230;3775.0;16.0;3.0;0.0;3772.0;16.0
509;Ouders;10 000 tot  25 000 euro;2010;310;5046.0;17.0;14.0;0.0;5032.0;16.0
510;Ouders;25 000 tot  50 000 euro;2005;150;5762.0;38.0;75.0;0.0;5688.0;37.0
511;Ouders;25 000 tot  50 000 euro;2006;160;5905.0;37.0;111.0;1.0;5794.0;36.0
512;Ouders;25 000 tot  50 000 euro;2007;170;6126.0;37.0;148.0;1.0;5978.0;36.0
513;Ouders;25 000 tot  50 000 euro;2008;190;7234.0;37.0;104.0;1.0;7130.0;37.0
514;Ouders;25 000 tot  50 000 euro;2009;230;8283.0;37.0;316.0;1.0;7967.0;35.0
515;Ouders;25 000 tot  50 000 euro;2010;260;10065.0;39.0;485.0;2.0;9580.0;37.0
516;Ouders;50 000 tot 100 000 euro;2005;130;10302.0;81.0;1391.0;11.0;8911.0;70.0
517;Ouders;50 000 tot 100 000 euro;2006;130;10670.0;80.0;1465.0;11.0;9205.0;69.0
518;Ouders;50 000 tot 100 000 euro;2007;130;10322.0;81.0;1451.0;11.0;8872.0;69.0
519;Ouders;50 000 tot 100 000 euro;2008;130;10367.0;79.0;1339.0;10.0;9027.0;69.0
520;Ouders;50 000 tot 100 000 euro;2009;130;10804.0;81.0;1601.0;12.0;9203.0;69.0
521;Ouders;50 000 tot 100 000 euro;2010;150;12376.0;80.0;1862.0;12.0;10514.0;68.0
522;Ouders;100 000 tot 200 000 euro;2005;60;9367.0;170.0;2323.0;42.0;7044.0;128.0
523;Ouders;100 000 tot 200 000 euro;2006;40;;;;;;
524;Ouders;100 000 tot 200 000 euro;2007;50;9161.0;173.0;2285.0;43.0;6876.0;130.0
525;Ouders;100 000 tot 200 000 euro;2008;50;9101.0;169.0;2198.0;41.0;6903.0;128.0
526;Ouders;100 000 tot 200 000 euro;2009;40;;;;;;
527;Ouders;100 000 tot 200 000 euro;2010;60;10535.0;179.0;2563.0;43.0;7972.0;135.0
528;Ouders;200 000 tot 500 000 euro;2005;10;;;;;;
529;Ouders;200 000 tot 500 000 euro;2006;10;;;;;;
530;Ouders;200 000 tot 500 000 euro;2007;10;;;;;;
531;Ouders;200 000 tot 500 000 euro;2008;10;;;;;;
532;Ouders;200 000 tot 500 000 euro;2009;10;;;;;;
533;Ouders;200 000 tot 500 000 euro;2010;20;;;;;;
534;Ouders;500 000 euro en meer;2005;0;;;;;;
535;Ouders;500 000 euro en meer;2006;0;;;;;;
536;Ouders;500 000 euro en meer;2007;0;;;;;;
537;Ouders;500 000 euro en meer;2008;0;;;;;;
538;Ouders;500 000 euro en meer;2009;0;;;;;;
539;Ouders;500 000 euro en meer;2010;0;;;;;;
540;Niet- of ver verwanten;Totaal;2005;36330;1138916.0;31.0;521923.0;14.0;616993.0;17.0
541;Niet- of ver verwanten;Totaal;2006;36000;1171313.0;33.0;548047.0;15.0;623266.0;17.0
542;Niet- of ver verwanten;Totaal;2007;34630;1296588.0;37.0;632619.0;18.0;663969.0;19.0
543;Niet- of ver verwanten;Totaal;2008;36110;1152590.0;32.0;529772.0;15.0;622818.0;17.0
544;Niet- of ver verwanten;Totaal;2009;34300;1080932.0;32.0;492437.0;14.0;588495.0;17.0
545;Niet- of ver verwanten;Totaal;2010;49420;2016319.0;41.0;623555.0;13.0;1392763.0;28.0
546;Niet- of ver verwanten;negatief of nul euro;2005;570;-685.0;-1.0;0.0;0.0;-685.0;-1.0
547;Niet- of ver verwanten;negatief of nul euro;2006;490;-807.0;-2.0;0.0;0.0;-807.0;-2.0
548;Niet- of ver verwanten;negatief of nul euro;2007;450;-976.0;-2.0;0.0;0.0;-976.0;-2.0
549;Niet- of ver verwanten;negatief of nul euro;2008;410;-816.0;-2.0;0.0;0.0;-816.0;-2.0
550;Niet- of ver verwanten;negatief of nul euro;2009;330;-850.0;-3.0;0.0;0.0;-850.0;-3.0
551;Niet- of ver verwanten;negatief of nul euro;2010;430;-1820.0;-4.0;44.0;0.0;-1864.0;-4.0
552;Niet- of ver verwanten;> 0  tot 5 000 euro;2005;15590;56916.0;4.0;12010.0;1.0;44906.0;3.0
553;Niet- of ver verwanten;> 0  tot 5 000 euro;2006;15280;53630.0;4.0;10909.0;1.0;42721.0;3.0
554;Niet- of ver verwanten;> 0  tot 5 000 euro;2007;14750;52892.0;4.0;10857.0;1.0;42035.0;3.0
555;Niet- of ver verwanten;> 0  tot 5 000 euro;2008;15460;54530.0;4.0;10779.0;1.0;43751.0;3.0
556;Niet- of ver verwanten;> 0  tot 5 000 euro;2009;13850;49839.0;4.0;9879.0;1.0;39960.0;3.0
557;Niet- of ver verwanten;> 0  tot 5 000 euro;2010;15270;53678.0;4.0;7459.0;0.0;46218.0;3.0
558;Niet- of ver verwanten;5 000 tot  10 000 euro;2005;7520;81836.0;11.0;27822.0;4.0;54013.0;7.0
559;Niet- of ver verwanten;5 000 tot  10 000 euro;2006;7300;77544.0;11.0;26183.0;4.0;51361.0;7.0
560;Niet- of ver verwanten;5 000 tot  10 000 euro;2007;6740;71877.0;11.0;24195.0;4.0;47682.0;7.0
561;Niet- of ver verwanten;5 000 tot  10 000 euro;2008;7320;77963.0;11.0;26158.0;4.0;51806.0;7.0
562;Niet- of ver verwanten;5 000 tot  10 000 euro;2009;7470;78786.0;11.0;26259.0;4.0;52527.0;7.0
563;Niet- of ver verwanten;5 000 tot  10 000 euro;2010;9780;91100.0;9.0;21470.0;2.0;69630.0;7.0
564;Niet- of ver verwanten;10 000 tot  25 000 euro;2005;6640;171193.0;26.0;66243.0;10.0;104950.0;16.0
565;Niet- of ver verwanten;10 000 tot  25 000 euro;2006;6960;176324.0;25.0;68047.0;10.0;108278.0;16.0
566;Niet- of ver verwanten;10 000 tot  25 000 euro;2007;6930;175584.0;25.0;67627.0;10.0;107957.0;16.0
567;Niet- of ver verwanten;10 000 tot  25 000 euro;2008;7300;186832.0;26.0;71889.0;10.0;114943.0;16.0
568;Niet- of ver verwanten;10 000 tot  25 000 euro;2009;6870;175572.0;26.0;67470.0;10.0;108102.0;16.0
569;Niet- of ver verwanten;10 000 tot  25 000 euro;2010;11190;243507.0;22.0;66262.0;6.0;177245.0;16.0
570;Niet- of ver verwanten;25 000 tot  50 000 euro;2005;3390;209272.0;62.0;91112.0;27.0;118160.0;35.0
571;Niet- of ver verwanten;25 000 tot  50 000 euro;2006;3150;189967.0;60.0;82402.0;26.0;107565.0;34.0
572;Niet- of ver verwanten;25 000 tot  50 000 euro;2007;3080;187137.0;61.0;81040.0;26.0;106097.0;34.0
573;Niet- of ver verwanten;25 000 tot  50 000 euro;2008;2990;184474.0;62.0;79882.0;27.0;104592.0;35.0
574;Niet- of ver verwanten;25 000 tot  50 000 euro;2009;3300;201665.0;61.0;86990.0;26.0;114675.0;35.0
575;Niet- of ver verwanten;25 000 tot  50 000 euro;2010;6000;299551.0;50.0;86259.0;14.0;213292.0;36.0
576;Niet- of ver verwanten;50 000 tot 100 000 euro;2005;1760;234310.0;133.0;112284.0;64.0;122026.0;69.0
577;Niet- of ver verwanten;50 000 tot 100 000 euro;2006;1830;242106.0;132.0;116585.0;64.0;125521.0;69.0
578;Niet- of ver verwanten;50 000 tot 100 000 euro;2007;1600;215863.0;135.0;104118.0;65.0;111746.0;70.0
579;Niet- of ver verwanten;50 000 tot 100 000 euro;2008;1680;224073.0;133.0;107504.0;64.0;116569.0;69.0
580;Niet- of ver verwanten;50 000 tot 100 000 euro;2009;1660;220050.0;133.0;105783.0;64.0;114268.0;69.0
581;Niet- of ver verwanten;50 000 tot 100 000 euro;2010;3940;395575.0;100.0;117072.0;30.0;278503.0;71.0
582;Niet- of ver verwanten;100 000 tot 200 000 euro;2005;620;182417.0;292.0;97158.0;156.0;85259.0;137.0
583;Niet- of ver verwanten;100 000 tot 200 000 euro;2006;740;214900.0;290.0;114885.0;155.0;100015.0;135.0
584;Niet- of ver verwanten;100 000 tot 200 000 euro;2007;800;233400.0;291.0;123550.0;154.0;109850.0;137.0
585;Niet- of ver verwanten;100 000 tot 200 000 euro;2008;670;188106.0;282.0;98923.0;148.0;89183.0;134.0
586;Niet- of ver verwanten;100 000 tot 200 000 euro;2009;600;173902.0;288.0;91541.0;152.0;82360.0;136.0
587;Niet- of ver verwanten;100 000 tot 200 000 euro;2010;1920;389947.0;203.0;131200.0;68.0;258747.0;135.0
588;Niet- of ver verwanten;200 000 tot 500 000 euro;2005;220;142834.0;655.0;80780.0;371.0;62054.0;285.0
589;Niet- of ver verwanten;200 000 tot 500 000 euro;2006;200;133889.0;673.0;77004.0;387.0;56885.0;286.0
590;Niet- of ver verwanten;200 000 tot 500 000 euro;2007;230;162889.0;702.0;94718.0;408.0;68171.0;294.0
591;Niet- of ver verwanten;200 000 tot 500 000 euro;2008;240;167957.0;691.0;96279.0;396.0;71678.0;295.0
592;Niet- of ver verwanten;200 000 tot 500 000 euro;2009;180;114913.0;646.0;65098.0;366.0;49816.0;280.0
593;Niet- of ver verwanten;200 000 tot 500 000 euro;2010;740;341406.0;459.0;124270.0;167.0;217136.0;292.0
594;Niet- of ver verwanten;500 000 euro en meer;2005;20;;;;;;
595;Niet- of ver verwanten;500 000 euro en meer;2006;40;;;;;;
596;Niet- of ver verwanten;500 000 euro en meer;2007;50;197921.0;3958.0;126514.0;2530.0;71407.0;1428.0
597;Niet- of ver verwanten;500 000 euro en meer;2008;30;;;;;;
598;Niet- of ver verwanten;500 000 euro en meer;2009;40;;;;;;
599;Niet- of ver verwanten;500 000 euro en meer;2010;140;203375.0;1463.0;69519.0;500.0;133855.0;963.0
600;Rechtspersonen algemeen belang;Totaal;2005;5000;411418.0;82.0;31745.0;6.0;379673.0;76.0
601;Rechtspersonen algemeen belang;Totaal;2006;3050;269291.0;88.0;0.0;0.0;269291.0;88.0
602;Rechtspersonen algemeen belang;Totaal;2007;2930;249494.0;85.0;0.0;0.0;249494.0;85.0
603;Rechtspersonen algemeen belang;Totaal;2008;2910;331423.0;114.0;0.0;0.0;331423.0;114.0
604;Rechtspersonen algemeen belang;Totaal;2009;2670;258734.0;97.0;0.0;0.0;258734.0;97.0
605;Rechtspersonen algemeen belang;Totaal;2010;2740;359679.0;131.0;0.0;0.0;359679.0;131.0
606;Rechtspersonen algemeen belang;negatief of nul euro;2005;80;-174.0;-2.0;0.0;0.0;-174.0;-2.0
607;Rechtspersonen algemeen belang;negatief of nul euro;2006;150;-164.0;-1.0;0.0;0.0;-164.0;-1.0
608;Rechtspersonen algemeen belang;negatief of nul euro;2007;140;-205.0;-1.0;0.0;0.0;-205.0;-1.0
609;Rechtspersonen algemeen belang;negatief of nul euro;2008;150;-89.0;-1.0;0.0;0.0;-89.0;-1.0
610;Rechtspersonen algemeen belang;negatief of nul euro;2009;110;-114.0;-1.0;0.0;0.0;-114.0;-1.0
611;Rechtspersonen algemeen belang;negatief of nul euro;2010;100;-125.0;-1.0;0.0;0.0;-125.0;-1.0
612;Rechtspersonen algemeen belang;> 0  tot 5 000 euro;2005;640;1788.0;3.0;0.0;0.0;1788.0;3.0
613;Rechtspersonen algemeen belang;> 0  tot 5 000 euro;2006;510;1306.0;3.0;0.0;0.0;1306.0;3.0
614;Rechtspersonen algemeen belang;> 0  tot 5 000 euro;2007;500;1262.0;3.0;0.0;0.0;1262.0;3.0
615;Rechtspersonen algemeen belang;> 0  tot 5 000 euro;2008;480;993.0;2.0;0.0;0.0;993.0;2.0
616;Rechtspersonen algemeen belang;> 0  tot 5 000 euro;2009;400;909.0;2.0;0.0;0.0;909.0;2.0
617;Rechtspersonen algemeen belang;> 0  tot 5 000 euro;2010;300;866.0;3.0;0.0;0.0;866.0;3.0
618;Rechtspersonen algemeen belang;5 000 tot  10 000 euro;2005;910;7516.0;8.0;311.0;0.0;7205.0;8.0
619;Rechtspersonen algemeen belang;5 000 tot  10 000 euro;2006;340;2351.0;7.0;0.0;0.0;2351.0;7.0
620;Rechtspersonen algemeen belang;5 000 tot  10 000 euro;2007;340;2299.0;7.0;0.0;0.0;2299.0;7.0
621;Rechtspersonen algemeen belang;5 000 tot  10 000 euro;2008;340;2292.0;7.0;0.0;0.0;2292.0;7.0
622;Rechtspersonen algemeen belang;5 000 tot  10 000 euro;2009;280;1881.0;7.0;0.0;0.0;1881.0;7.0
623;Rechtspersonen algemeen belang;5 000 tot  10 000 euro;2010;330;2154.0;7.0;0.0;0.0;2154.0;7.0
624;Rechtspersonen algemeen belang;10 000 tot  25 000 euro;2005;1250;22026.0;18.0;1770.0;1.0;20256.0;16.0
625;Rechtspersonen algemeen belang;10 000 tot  25 000 euro;2006;670;10415.0;16.0;0.0;0.0;10415.0;16.0
626;Rechtspersonen algemeen belang;10 000 tot  25 000 euro;2007;620;10053.0;16.0;0.0;0.0;10053.0;16.0
627;Rechtspersonen algemeen belang;10 000 tot  25 000 euro;2008;550;8661.0;16.0;0.0;0.0;8661.0;16.0
628;Rechtspersonen algemeen belang;10 000 tot  25 000 euro;2009;540;8476.0;16.0;0.0;0.0;8476.0;16.0
629;Rechtspersonen algemeen belang;10 000 tot  25 000 euro;2010;590;9280.0;16.0;0.0;0.0;9280.0;16.0
630;Rechtspersonen algemeen belang;25 000 tot  50 000 euro;2005;850;34519.0;41.0;2812.0;3.0;31707.0;37.0
631;Rechtspersonen algemeen belang;25 000 tot  50 000 euro;2006;480;17214.0;36.0;0.0;0.0;17214.0;36.0
632;Rechtspersonen algemeen belang;25 000 tot  50 000 euro;2007;410;14978.0;36.0;0.0;0.0;14978.0;36.0
633;Rechtspersonen algemeen belang;25 000 tot  50 000 euro;2008;440;15366.0;35.0;0.0;0.0;15366.0;35.0
634;Rechtspersonen algemeen belang;25 000 tot  50 000 euro;2009;430;15315.0;35.0;0.0;0.0;15315.0;35.0
635;Rechtspersonen algemeen belang;25 000 tot  50 000 euro;2010;500;17961.0;36.0;0.0;0.0;17961.0;36.0
636;Rechtspersonen algemeen belang;50 000 tot 100 000 euro;2005;590;45010.0;76.0;3592.0;6.0;41418.0;70.0
637;Rechtspersonen algemeen belang;50 000 tot 100 000 euro;2006;360;24997.0;70.0;0.0;0.0;24997.0;70.0
638;Rechtspersonen algemeen belang;50 000 tot 100 000 euro;2007;390;26637.0;68.0;0.0;0.0;26637.0;68.0
639;Rechtspersonen algemeen belang;50 000 tot 100 000 euro;2008;400;28264.0;70.0;0.0;0.0;28264.0;70.0
640;Rechtspersonen algemeen belang;50 000 tot 100 000 euro;2009;390;27630.0;71.0;0.0;0.0;27630.0;71.0
641;Rechtspersonen algemeen belang;50 000 tot 100 000 euro;2010;350;23460.0;67.0;0.0;0.0;23460.0;67.0
642;Rechtspersonen algemeen belang;100 000 tot 200 000 euro;2005;350;53820.0;152.0;4320.0;12.0;49500.0;140.0
643;Rechtspersonen algemeen belang;100 000 tot 200 000 euro;2006;270;37666.0;138.0;0.0;0.0;37666.0;138.0
644;Rechtspersonen algemeen belang;100 000 tot 200 000 euro;2007;240;33666.0;142.0;0.0;0.0;33666.0;142.0
645;Rechtspersonen algemeen belang;100 000 tot 200 000 euro;2008;280;38906.0;139.0;0.0;0.0;38906.0;139.0
646;Rechtspersonen algemeen belang;100 000 tot 200 000 euro;2009;240;34841.0;144.0;0.0;0.0;34841.0;144.0
647;Rechtspersonen algemeen belang;100 000 tot 200 000 euro;2010;280;38427.0;137.0;0.0;0.0;38427.0;137.0
648;Rechtspersonen algemeen belang;200 000 tot 500 000 euro;2005;230;74372.0;319.0;5916.0;25.0;68456.0;294.0
649;Rechtspersonen algemeen belang;200 000 tot 500 000 euro;2006;200;61035.0;313.0;0.0;0.0;61035.0;313.0
650;Rechtspersonen algemeen belang;200 000 tot 500 000 euro;2007;210;66967.0;316.0;0.0;0.0;66967.0;316.0
651;Rechtspersonen algemeen belang;200 000 tot 500 000 euro;2008;190;56908.0;296.0;0.0;0.0;56908.0;296.0
652;Rechtspersonen algemeen belang;200 000 tot 500 000 euro;2009;200;59113.0;296.0;0.0;0.0;59113.0;296.0
653;Rechtspersonen algemeen belang;200 000 tot 500 000 euro;2010;210;64278.0;302.0;0.0;0.0;64278.0;302.0
654;Rechtspersonen algemeen belang;500 000 euro en meer;2005;100;172541.0;1816.0;13023.0;137.0;159518.0;1679.0
655;Rechtspersonen algemeen belang;500 000 euro en meer;2006;80;114470.0;1506.0;0.0;0.0;114470.0;1506.0
656;Rechtspersonen algemeen belang;500 000 euro en meer;2007;80;93837.0;1131.0;0.0;0.0;93837.0;1131.0
657;Rechtspersonen algemeen belang;500 000 euro en meer;2008;90;180122.0;2094.0;0.0;0.0;180122.0;2094.0
658;Rechtspersonen algemeen belang;500 000 euro en meer;2009;80;110683.0;1456.0;0.0;0.0;110683.0;1456.0
659;Rechtspersonen algemeen belang;500 000 euro en meer;2010;80;203377.0;2421.0;0.0;0.0;203377.0;2421.0
660;Onbekend;Totaal;2005;100;16582.0;166.0;830.0;8.0;15752.0;158.0
661;Onbekend;Totaal;2006;160;17640.0;109.0;266.0;2.0;17374.0;107.0
662;Onbekend;Totaal;2007;150;18752.0;122.0;329.0;2.0;18423.0;120.0
663;Onbekend;Totaal;2008;140;16326.0;119.0;4.0;0.0;16322.0;119.0
664;Onbekend;Totaal;2009;190;19158.0;102.0;185.0;1.0;18973.0;101.0
665;Onbekend;Totaal;2010;30;;;;;;
666;Onbekend;negatief of nul euro;2005;0;;;;;;
667;Onbekend;negatief of nul euro;2006;20;;;;;;
668;Onbekend;negatief of nul euro;2007;10;;;;;;
669;Onbekend;negatief of nul euro;2008;10;;;;;;
670;Onbekend;negatief of nul euro;2009;50;;;;;;
671;Onbekend;negatief of nul euro;2010;20;;;;;;
672;Onbekend;> 0  tot 5 000 euro;2005;10;;;;;;
673;Onbekend;> 0  tot 5 000 euro;2006;10;;;;;;
674;Onbekend;> 0  tot 5 000 euro;2007;10;;;;;;
675;Onbekend;> 0  tot 5 000 euro;2008;10;;;;;;
676;Onbekend;> 0  tot 5 000 euro;2009;10;;;;;;
677;Onbekend;> 0  tot 5 000 euro;2010;0;;;;;;
678;Onbekend;5 000 tot  10 000 euro;2005;0;;;;;;
679;Onbekend;5 000 tot  10 000 euro;2006;0;;;;;;
680;Onbekend;5 000 tot  10 000 euro;2007;0;;;;;;
681;Onbekend;5 000 tot  10 000 euro;2008;10;;;;;;
682;Onbekend;5 000 tot  10 000 euro;2009;0;;;;;;
683;Onbekend;5 000 tot  10 000 euro;2010;0;;;;;;
684;Onbekend;10 000 tot  25 000 euro;2005;10;;;;;;
685;Onbekend;10 000 tot  25 000 euro;2006;20;;;;;;
686;Onbekend;10 000 tot  25 000 euro;2007;10;;;;;;
687;Onbekend;10 000 tot  25 000 euro;2008;10;;;;;;
688;Onbekend;10 000 tot  25 000 euro;2009;20;;;;;;
689;Onbekend;10 000 tot  25 000 euro;2010;0;;;;;;
690;Onbekend;25 000 tot  50 000 euro;2005;20;;;;;;
691;Onbekend;25 000 tot  50 000 euro;2006;30;;;;;;
692;Onbekend;25 000 tot  50 000 euro;2007;20;;;;;;
693;Onbekend;25 000 tot  50 000 euro;2008;20;;;;;;
694;Onbekend;25 000 tot  50 000 euro;2009;20;;;;;;
695;Onbekend;25 000 tot  50 000 euro;2010;0;;;;;;
696;Onbekend;50 000 tot 100 000 euro;2005;30;;;;;;
697;Onbekend;50 000 tot 100 000 euro;2006;30;;;;;;
698;Onbekend;50 000 tot 100 000 euro;2007;30;;;;;;
699;Onbekend;50 000 tot 100 000 euro;2008;30;;;;;;
700;Onbekend;50 000 tot 100 000 euro;2009;30;;;;;;
701;Onbekend;50 000 tot 100 000 euro;2010;0;;;;;;
702;Onbekend;100 000 tot 200 000 euro;2005;20;;;;;;
703;Onbekend;100 000 tot 200 000 euro;2006;30;;;;;;
704;Onbekend;100 000 tot 200 000 euro;2007;40;;;;;;
705;Onbekend;100 000 tot 200 000 euro;2008;30;;;;;;
706;Onbekend;100 000 tot 200 000 euro;2009;30;;;;;;
707;Onbekend;100 000 tot 200 000 euro;2010;0;;;;;;
708;Onbekend;200 000 tot 500 000 euro;2005;20;;;;;;
709;Onbekend;200 000 tot 500 000 euro;2006;20;;;;;;
710;Onbekend;200 000 tot 500 000 euro;2007;20;;;;;;
711;Onbekend;200 000 tot 500 000 euro;2008;20;;;;;;
712;Onbekend;200 000 tot 500 000 euro;2009;30;;;;;;
713;Onbekend;200 000 tot 500 000 euro;2010;0;;;;;;
714;Onbekend;500 000 euro en meer;2005;0;;;;;;
715;Onbekend;500 000 euro en meer;2006;10;;;;;;
716;Onbekend;500 000 euro en meer;2007;10;;;;;;
717;Onbekend;500 000 euro en meer;2008;10;;;;;;
718;Onbekend;500 000 euro en meer;2009;10;;;;;;
719;Onbekend;500 000 euro en meer;2010;0;;;;;;
