ID;Geslacht;Schooladvies;Herkomstland;GestandaardiseerdInkomen;Perioden;TotaalVoorlopigSchooladvies_1;ToetsadviesLagerOfGelijk_2;TotaalToetsadviesHoger_3;AdviesHerzienObvToets_4;AdviesNietHerzienObvToets_5;DefinitiefSchooladvies_6
993;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;3e 20%-groep;2017/'18;6634;3491.0;3115.0;592.0;2523.0;6454
994;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;3e 20%-groep;2018/'19;6492;2684.0;3790.0;658.0;3132.0;6379
995;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;3e 20%-groep;2019/'20;6476;;;;;6476
996;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;3e 20%-groep;2020/'21;6336;3129.0;3190.0;615.0;2575.0;6109
997;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;3e 20%-groep;2021/'22;5928;2603.0;3310.0;614.0;2696.0;5797
998;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;3e 20%-groep;2022/'23;5964;2953.0;2997.0;574.0;2423.0;5820
999;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;3e 20%-groep;2023/'24;5319;2698.0;2609.0;1688.0;921.0;4495
1000;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;4e 20%-groep;2014/'15;8203;5417.0;1776.0;246.0;1530.0;8109
1001;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;4e 20%-groep;2015/'16;7662;4158.0;3471.0;597.0;2874.0;7458
1002;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;4e 20%-groep;2016/'17;6527;3499.0;2996.0;604.0;2392.0;6341
1003;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;4e 20%-groep;2017/'18;6346;3471.0;2843.0;559.0;2284.0;6119
1004;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;4e 20%-groep;2018/'19;6208;2583.0;3612.0;676.0;2936.0;5942
1005;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;4e 20%-groep;2019/'20;6067;;;;;6067
1006;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;4e 20%-groep;2020/'21;5993;2989.0;2982.0;600.0;2382.0;5727
1007;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;4e 20%-groep;2021/'22;5760;2616.0;3128.0;624.0;2504.0;5499
1008;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;4e 20%-groep;2022/'23;5885;3002.0;2866.0;673.0;2193.0;5571
1009;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;4e 20%-groep;2023/'24;5101;2606.0;2486.0;1688.0;798.0;4129
1010;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;5e 20%-groep;2014/'15;5514;3692.0;1200.0;204.0;996.0;5392
1011;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;5e 20%-groep;2015/'16;4900;2738.0;2141.0;396.0;1745.0;4691
1012;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;5e 20%-groep;2016/'17;4306;2413.0;1876.0;401.0;1475.0;4111
1013;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;5e 20%-groep;2017/'18;4278;2381.0;1879.0;422.0;1457.0;4046
1014;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;5e 20%-groep;2018/'19;4072;1814.0;2242.0;439.0;1803.0;3858
1015;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;5e 20%-groep;2019/'20;4423;;;;;4423
1016;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;5e 20%-groep;2020/'21;3951;2034.0;1910.0;424.0;1486.0;3706
1017;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;5e 20%-groep;2021/'22;4013;1906.0;2096.0;468.0;1628.0;3785
1018;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;5e 20%-groep;2022/'23;3725;1972.0;1735.0;427.0;1308.0;3492
1019;Totaal mannen en vrouwen;Advies: vmbo-gt;Nederland;5e 20%-groep;2023/'24;3208;1691.0;1512.0;1079.0;433.0;2482
1020;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;Totaal inkomen;2014/'15;9356;6202.0;1844.0;421.0;1423.0;9312
1021;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;Totaal inkomen;2015/'16;8824;4941.0;3740.0;987.0;2753.0;8732
1022;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;Totaal inkomen;2016/'17;7908;4438.0;3325.0;1021.0;2304.0;7783
1023;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;Totaal inkomen;2017/'18;7660;4118.0;3395.0;1153.0;2242.0;7466
1024;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;Totaal inkomen;2018/'19;7803;3374.0;4284.0;1254.0;3030.0;7578
1025;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;Totaal inkomen;2019/'20;7918;;;;;7918
1026;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;Totaal inkomen;2020/'21;7849;3946.0;3809.0;1319.0;2490.0;7387
1027;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;Totaal inkomen;2021/'22;7866;3606.0;4171.0;1381.0;2790.0;7545
1028;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;Totaal inkomen;2022/'23;7836;4131.0;3590.0;1289.0;2301.0;7424
1029;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;Totaal inkomen;2023/'24;6973;3529.0;3286.0;2694.0;592.0;5772
1030;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;1e 20%-groep;2014/'15;3750;2518.0;729.0;160.0;569.0;3774
1031;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;1e 20%-groep;2015/'16;3496;1938.0;1497.0;409.0;1088.0;3502
1032;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;1e 20%-groep;2016/'17;3014;1712.0;1236.0;393.0;843.0;3001
1033;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;1e 20%-groep;2017/'18;2855;1541.0;1236.0;434.0;802.0;2858
1034;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;1e 20%-groep;2018/'19;2870;1244.0;1550.0;469.0;1081.0;2827
1035;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;1e 20%-groep;2019/'20;2823;;;;;2823
1036;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;1e 20%-groep;2020/'21;2773;1412.0;1323.0;462.0;861.0;2696
1037;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;1e 20%-groep;2021/'22;2649;1216.0;1396.0;468.0;928.0;2623
1038;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;1e 20%-groep;2022/'23;2668;1352.0;1274.0;493.0;781.0;2525
1039;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;1e 20%-groep;2023/'24;2301;1146.0;1094.0;904.0;190.0;1993
1040;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;2e 20%-groep;2014/'15;2032;1370.0;380.0;105.0;275.0;2017
1041;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;2e 20%-groep;2015/'16;1881;1011.0;843.0;224.0;619.0;1860
1042;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;2e 20%-groep;2016/'17;1725;960.0;752.0;219.0;533.0;1722
1043;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;2e 20%-groep;2017/'18;1653;896.0;742.0;255.0;487.0;1599
1044;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;2e 20%-groep;2018/'19;1729;784.0;922.0;262.0;660.0;1694
1045;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;2e 20%-groep;2019/'20;1698;;;;;1698
1046;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;2e 20%-groep;2020/'21;1634;841.0;783.0;265.0;518.0;1560
1047;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;2e 20%-groep;2021/'22;1663;793.0;862.0;289.0;573.0;1607
1048;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;2e 20%-groep;2022/'23;1553;828.0;720.0;255.0;465.0;1495
1049;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;2e 20%-groep;2023/'24;1361;706.0;635.0;522.0;113.0;1147
1050;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;3e 20%-groep;2014/'15;1554;1018.0;307.0;73.0;234.0;1545
1051;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;3e 20%-groep;2015/'16;1512;867.0;627.0;146.0;481.0;1502
1052;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;3e 20%-groep;2016/'17;1379;772.0;598.0;181.0;417.0;1342
1053;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;3e 20%-groep;2017/'18;1370;703.0;651.0;206.0;445.0;1341
1054;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;3e 20%-groep;2018/'19;1464;583.0;860.0;236.0;624.0;1410
1055;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;3e 20%-groep;2019/'20;1495;;;;;1495
1056;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;3e 20%-groep;2020/'21;1528;725.0;786.0;265.0;521.0;1382
1057;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;3e 20%-groep;2021/'22;1465;623.0;830.0;283.0;547.0;1383
1058;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;3e 20%-groep;2022/'23;1561;839.0;705.0;232.0;473.0;1507
1059;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;3e 20%-groep;2023/'24;1388;701.0;665.0;533.0;132.0;1125
1060;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;4e 20%-groep;2014/'15;1121;724.0;239.0;37.0;202.0;1106
1061;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;4e 20%-groep;2015/'16;1083;655.0;422.0;105.0;317.0;1069
1062;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;4e 20%-groep;2016/'17;974;580.0;383.0;108.0;275.0;955
1063;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;4e 20%-groep;2017/'18;969;526.0;439.0;151.0;288.0;898
1064;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;4e 20%-groep;2018/'19;948;418.0;522.0;166.0;356.0;899
1065;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;4e 20%-groep;2019/'20;982;;;;;982
1066;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;4e 20%-groep;2020/'21;1080;537.0;537.0;202.0;335.0;969
1067;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;4e 20%-groep;2021/'22;1122;514.0;602.0;196.0;406.0;1029
1068;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;4e 20%-groep;2022/'23;1103;612.0;488.0;164.0;324.0;1033
1069;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;4e 20%-groep;2023/'24;1016;523.0;480.0;404.0;76.0;790
1070;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;5e 20%-groep;2014/'15;699;453.0;154.0;39.0;115.0;666
1071;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;5e 20%-groep;2015/'16;661;369.0;287.0;91.0;196.0;601
1072;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;5e 20%-groep;2016/'17;612;325.0;282.0;95.0;187.0;560
1073;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;5e 20%-groep;2017/'18;601;345.0;249.0;81.0;168.0;564
1074;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;5e 20%-groep;2018/'19;610;268.0;338.0;97.0;241.0;567
1075;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;5e 20%-groep;2019/'20;717;;;;;717
1076;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;5e 20%-groep;2020/'21;662;348.0;311.0;102.0;209.0;611
1077;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;5e 20%-groep;2021/'22;767;370.0;393.0;122.0;271.0;707
1078;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;5e 20%-groep;2022/'23;744;415.0;321.0;117.0;204.0;670
1079;Totaal mannen en vrouwen;Advies: vmbo-gt;Buiten Nederland;5e 20%-groep;2023/'24;703;365.0;332.0;275.0;57.0;544
1080;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;Totaal inkomen;2014/'15;9843;4612.0;3923.0;571.0;3352.0;9938
1081;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;Totaal inkomen;2015/'16;11723;6709.0;4944.0;1450.0;3494.0;12099
1082;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;Totaal inkomen;2016/'17;14996;8595.0;6312.0;2062.0;4250.0;15002
1083;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;Totaal inkomen;2017/'18;15093;8250.0;6742.0;2123.0;4619.0;15246
1084;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;Totaal inkomen;2018/'19;16078;11941.0;4062.0;1839.0;2223.0;16767
1085;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;Totaal inkomen;2019/'20;16821;;;;;16821
1086;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;Totaal inkomen;2020/'21;17606;13343.0;4179.0;2163.0;2016.0;18249
1087;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;Totaal inkomen;2021/'22;17761;14016.0;3667.0;1809.0;1858.0;18968
1088;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;Totaal inkomen;2022/'23;18146;14521.0;3544.0;1900.0;1644.0;19051
1089;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;Totaal inkomen;2023/'24;19828;16361.0;3388.0;3042.0;346.0;24743
1090;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;1e 20%-groep;2014/'15;1683;811.0;658.0;104.0;554.0;1739
1091;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;1e 20%-groep;2015/'16;1927;1100.0;809.0;244.0;565.0;2089
1092;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;1e 20%-groep;2016/'17;2518;1445.0;1050.0;381.0;669.0;2599
1093;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;1e 20%-groep;2017/'18;2369;1273.0;1068.0;376.0;692.0;2478
1094;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;1e 20%-groep;2018/'19;2475;1814.0;636.0;304.0;332.0;2730
1095;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;1e 20%-groep;2019/'20;2493;;;;;2493
1096;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;1e 20%-groep;2020/'21;2570;1938.0;612.0;361.0;251.0;2778
1097;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;1e 20%-groep;2021/'22;2489;1945.0;530.0;290.0;240.0;2811
1098;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;1e 20%-groep;2022/'23;2606;2056.0;526.0;301.0;225.0;2897
1099;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;1e 20%-groep;2023/'24;2735;2256.0;463.0;438.0;25.0;3849
1100;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;2e 20%-groep;2014/'15;1642;769.0;686.0;96.0;590.0;1670
1101;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;2e 20%-groep;2015/'16;1981;1123.0;846.0;226.0;620.0;2120
1102;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;2e 20%-groep;2016/'17;2415;1359.0;1044.0;322.0;722.0;2476
1103;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;2e 20%-groep;2017/'18;2456;1312.0;1134.0;362.0;772.0;2521
1104;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;2e 20%-groep;2018/'19;2604;1918.0;677.0;306.0;371.0;2793
1105;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;2e 20%-groep;2019/'20;2728;;;;;2728
1106;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;2e 20%-groep;2020/'21;2847;2186.0;643.0;329.0;314.0;3005
1107;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;2e 20%-groep;2021/'22;2817;2190.0;611.0;298.0;313.0;3064
1108;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;2e 20%-groep;2022/'23;2742;2180.0;553.0;267.0;286.0;2940
1109;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;2e 20%-groep;2023/'24;3045;2469.0;560.0;499.0;61.0;3947
1110;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;3e 20%-groep;2014/'15;2264;1033.0;920.0;125.0;795.0;2282
1111;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;3e 20%-groep;2015/'16;2708;1514.0;1184.0;369.0;815.0;2731
1112;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;3e 20%-groep;2016/'17;3507;2014.0;1479.0;436.0;1043.0;3520
1113;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;3e 20%-groep;2017/'18;3548;1882.0;1647.0;439.0;1208.0;3660
1114;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;3e 20%-groep;2018/'19;3862;2843.0;1009.0;438.0;571.0;4015
1115;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;3e 20%-groep;2019/'20;4096;;;;;4096
1116;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;3e 20%-groep;2020/'21;4264;3172.0;1078.0;508.0;570.0;4443
1117;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;3e 20%-groep;2021/'22;4369;3411.0;941.0;439.0;502.0;4662
1118;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;3e 20%-groep;2022/'23;4513;3576.0;929.0;483.0;446.0;4686
1119;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;3e 20%-groep;2023/'24;4872;4005.0;852.0;746.0;106.0;6192
1120;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;4e 20%-groep;2014/'15;2263;1032.0;937.0;138.0;799.0;2256
1121;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;4e 20%-groep;2015/'16;2783;1574.0;1195.0;329.0;866.0;2829
1122;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;4e 20%-groep;2016/'17;3585;2045.0;1526.0;482.0;1044.0;3551
1123;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;4e 20%-groep;2017/'18;3683;2058.0;1610.0;526.0;1084.0;3642
1124;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;4e 20%-groep;2018/'19;3965;2965.0;990.0;439.0;551.0;4065
1125;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;4e 20%-groep;2019/'20;4034;;;;;4034
1126;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;4e 20%-groep;2020/'21;4382;3340.0;1030.0;518.0;512.0;4498
1127;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;4e 20%-groep;2021/'22;4424;3520.0;892.0;409.0;483.0;4665
1128;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;4e 20%-groep;2022/'23;4569;3665.0;893.0;494.0;399.0;4717
1129;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;4e 20%-groep;2023/'24;5185;4325.0;858.0;758.0;100.0;6243
1130;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;5e 20%-groep;2014/'15;1893;920.0;684.0;105.0;579.0;1894
1131;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;5e 20%-groep;2015/'16;2217;1345.0;863.0;272.0;591.0;2214
1132;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;5e 20%-groep;2016/'17;2804;1636.0;1158.0;422.0;736.0;2686
1133;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;5e 20%-groep;2017/'18;2901;1645.0;1238.0;400.0;838.0;2809
1134;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;5e 20%-groep;2018/'19;3021;2293.0;719.0;334.0;385.0;3003
1135;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;5e 20%-groep;2019/'20;3277;;;;;3277
1136;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;5e 20%-groep;2020/'21;3361;2577.0;772.0;423.0;349.0;3343
1137;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;5e 20%-groep;2021/'22;3488;2825.0;656.0;358.0;298.0;3581
1138;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;5e 20%-groep;2022/'23;3513;2892.0;615.0;335.0;280.0;3599
1139;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Totaal;5e 20%-groep;2023/'24;3775;3143.0;625.0;575.0;50.0;4244
1140;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;Totaal inkomen;2014/'15;7555;3503.0;3041.0;386.0;2655.0;7582
1141;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;Totaal inkomen;2015/'16;8844;5030.0;3777.0;1005.0;2772.0;9042
1142;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;Totaal inkomen;2016/'17;11291;6461.0;4786.0;1411.0;3375.0;11266
1143;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;Totaal inkomen;2017/'18;11271;6178.0;5043.0;1396.0;3647.0;11312
1144;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;Totaal inkomen;2018/'19;12033;8958.0;3045.0;1257.0;1788.0;12389
1145;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;Totaal inkomen;2019/'20;12557;;;;;12557
1146;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;Totaal inkomen;2020/'21;13022;9937.0;3050.0;1441.0;1609.0;13333
1147;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;Totaal inkomen;2021/'22;12930;10233.0;2665.0;1213.0;1452.0;13558
1148;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;Totaal inkomen;2022/'23;13013;10439.0;2551.0;1265.0;1286.0;13492
1149;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;Totaal inkomen;2023/'24;14176;11754.0;2401.0;2090.0;311.0;17391
1150;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;1e 20%-groep;2014/'15;830;396.0;320.0;31.0;289.0;854
1151;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;1e 20%-groep;2015/'16;853;483.0;363.0;76.0;287.0;929
1152;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;1e 20%-groep;2016/'17;1129;655.0;470.0;136.0;334.0;1184
1153;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;1e 20%-groep;2017/'18;1008;567.0;438.0;114.0;324.0;1046
1154;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;1e 20%-groep;2018/'19;1090;805.0;283.0;104.0;179.0;1172
1155;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;1e 20%-groep;2019/'20;1082;;;;;1082
1156;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;1e 20%-groep;2020/'21;1123;883.0;237.0;118.0;119.0;1196
1157;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;1e 20%-groep;2021/'22;1076;860.0;214.0;100.0;114.0;1169
1158;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;1e 20%-groep;2022/'23;1042;825.0;212.0;100.0;112.0;1108
1159;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;1e 20%-groep;2023/'24;1073;907.0;165.0;146.0;19.0;1495
1160;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;2e 20%-groep;2014/'15;1145;529.0;489.0;54.0;435.0;1145
1161;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;2e 20%-groep;2015/'16;1371;773.0;593.0;129.0;464.0;1452
1162;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;2e 20%-groep;2016/'17;1663;926.0;733.0;175.0;558.0;1721
1163;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;2e 20%-groep;2017/'18;1671;897.0;770.0;199.0;571.0;1713
1164;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;2e 20%-groep;2018/'19;1773;1295.0;472.0;186.0;286.0;1897
1165;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;2e 20%-groep;2019/'20;1877;;;;;1877
1166;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;2e 20%-groep;2020/'21;1910;1483.0;419.0;178.0;241.0;2005
1167;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;2e 20%-groep;2021/'22;1824;1434.0;382.0;162.0;220.0;1947
1168;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;2e 20%-groep;2022/'23;1759;1391.0;364.0;158.0;206.0;1865
1169;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;2e 20%-groep;2023/'24;1964;1627.0;334.0;282.0;52.0;2551
1170;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;3e 20%-groep;2014/'15;1906;872.0;778.0;98.0;680.0;1911
1171;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;3e 20%-groep;2015/'16;2224;1225.0;992.0;290.0;702.0;2225
1172;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;3e 20%-groep;2016/'17;2885;1642.0;1232.0;340.0;892.0;2873
1173;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;3e 20%-groep;2017/'18;2861;1502.0;1346.0;318.0;1028.0;2943
1174;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;3e 20%-groep;2018/'19;3079;2271.0;804.0;318.0;486.0;3183
1175;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;3e 20%-groep;2019/'20;3292;;;;;3292
1176;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;3e 20%-groep;2020/'21;3392;2531.0;853.0;376.0;477.0;3491
1177;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;3e 20%-groep;2021/'22;3364;2622.0;732.0;317.0;415.0;3546
1178;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;3e 20%-groep;2022/'23;3495;2772.0;717.0;345.0;372.0;3613
1179;Totaal mannen en vrouwen;Advies: vmbo-gt/havo;Nederland;3e 20%-groep;2023/'24;3738;3067.0;662.0;565.0;97.0;4700
