ID;Zorgvormen;RegioS;Perioden;JongerenMetKostenZvwGGZ_1;GedeclareerdeEnToegekendeKosten_2
377;Totaal alle vormen;Rotterdam (GA);2012;13280.0;43287.0
378;Totaal alle vormen;Rotterdam (GA);2013;12625.0;44441.0
379;Totaal alle vormen;Rotterdam (GA);2014;11035.0;28875.0
380;Totaal alle vormen;Dordrecht (GA);2011;3745.0;12679.0
381;Totaal alle vormen;Dordrecht (GA);2012;3915.0;11589.0
382;Totaal alle vormen;Dordrecht (GA);2013;4010.0;12555.0
383;Totaal alle vormen;Dordrecht (GA);2014;3135.0;7891.0
384;Totaal alle vormen;Breda (GA);2011;2200.0;5591.0
385;Totaal alle vormen;Breda (GA);2012;2175.0;5565.0
386;Totaal alle vormen;Breda (GA);2013;2120.0;6025.0
387;Totaal alle vormen;Breda (GA);2014;1680.0;4325.0
388;Totaal alle vormen;Tilburg (GA);2011;3110.0;8274.0
389;Totaal alle vormen;Tilburg (GA);2012;2915.0;8763.0
390;Totaal alle vormen;Tilburg (GA);2013;2865.0;9550.0
391;Totaal alle vormen;Tilburg (GA);2014;2335.0;5946.0
392;Totaal alle vormen;'s-Hertogenbosch (GA);2011;3155.0;8227.0
393;Totaal alle vormen;'s-Hertogenbosch (GA);2012;2805.0;7158.0
394;Totaal alle vormen;'s-Hertogenbosch (GA);2013;2735.0;8317.0
395;Totaal alle vormen;'s-Hertogenbosch (GA);2014;2120.0;5741.0
396;Totaal alle vormen;Eindhoven (GA);2011;4900.0;15014.0
397;Totaal alle vormen;Eindhoven (GA);2012;4835.0;15602.0
398;Totaal alle vormen;Eindhoven (GA);2013;4740.0;15655.0
399;Totaal alle vormen;Eindhoven (GA);2014;3940.0;9434.0
400;Totaal alle vormen;Geleen/Sittard (GA);2011;2535.0;10002.0
401;Totaal alle vormen;Geleen/Sittard (GA);2012;2425.0;8834.0
402;Totaal alle vormen;Geleen/Sittard (GA);2013;2295.0;8907.0
403;Totaal alle vormen;Geleen/Sittard (GA);2014;1845.0;5528.0
404;Totaal alle vormen;Heerlen (GA);2011;3015.0;11948.0
405;Totaal alle vormen;Heerlen (GA);2012;2895.0;11424.0
406;Totaal alle vormen;Heerlen (GA);2013;2830.0;10571.0
407;Totaal alle vormen;Heerlen (GA);2014;2405.0;6755.0
408;Totaal alle vormen;Maastricht (GA);2011;1965.0;5254.0
409;Totaal alle vormen;Maastricht (GA);2012;1850.0;4957.0
410;Totaal alle vormen;Maastricht (GA);2013;1680.0;5189.0
411;Totaal alle vormen;Maastricht (GA);2014;1255.0;3097.0
412;Totaal alle vormen;Aa en Hunze;2011;475.0;1759.0
413;Totaal alle vormen;Aa en Hunze;2012;495.0;1752.0
414;Totaal alle vormen;Aa en Hunze;2013;450.0;1765.0
415;Totaal alle vormen;Aa en Hunze;2014;360.0;1014.0
416;Totaal alle vormen;Aalburg;2011;200.0;716.0
417;Totaal alle vormen;Aalburg;2012;170.0;384.0
418;Totaal alle vormen;Aalburg;2013;165.0;419.0
419;Totaal alle vormen;Aalburg;2014;145.0;296.0
420;Totaal alle vormen;Aalsmeer;2011;545.0;1181.0
421;Totaal alle vormen;Aalsmeer;2012;525.0;1173.0
422;Totaal alle vormen;Aalsmeer;2013;515.0;1094.0
423;Totaal alle vormen;Aalsmeer;2014;440.0;787.0
424;Totaal alle vormen;Aalten;2011;265.0;699.0
425;Totaal alle vormen;Aalten;2012;295.0;794.0
426;Totaal alle vormen;Aalten;2013;295.0;757.0
427;Totaal alle vormen;Aalten;2014;230.0;604.0
428;Totaal alle vormen;Achtkarspelen;2011;510.0;1128.0
429;Totaal alle vormen;Achtkarspelen;2012;555.0;1749.0
430;Totaal alle vormen;Achtkarspelen;2013;535.0;1902.0
431;Totaal alle vormen;Achtkarspelen;2014;460.0;927.0
432;Totaal alle vormen;Alblasserdam;2011;360.0;1120.0
433;Totaal alle vormen;Alblasserdam;2012;345.0;1148.0
434;Totaal alle vormen;Alblasserdam;2013;340.0;956.0
435;Totaal alle vormen;Alblasserdam;2014;260.0;571.0
436;Totaal alle vormen;Albrandswaard;2011;475.0;1821.0
437;Totaal alle vormen;Albrandswaard;2012;475.0;1573.0
438;Totaal alle vormen;Albrandswaard;2013;460.0;1540.0
439;Totaal alle vormen;Albrandswaard;2014;355.0;1182.0
440;Totaal alle vormen;Alkmaar;2011;1460.0;5060.0
441;Totaal alle vormen;Alkmaar;2012;1475.0;4545.0
442;Totaal alle vormen;Alkmaar;2013;1475.0;4641.0
443;Totaal alle vormen;Alkmaar;2014;1120.0;2897.0
444;Totaal alle vormen;Almelo;2011;1195.0;4441.0
445;Totaal alle vormen;Almelo;2012;1110.0;3673.0
446;Totaal alle vormen;Almelo;2013;1125.0;3770.0
447;Totaal alle vormen;Almelo;2014;915.0;2638.0
448;Totaal alle vormen;Almere;2011;4265.0;13884.0
449;Totaal alle vormen;Almere;2012;4200.0;11963.0
450;Totaal alle vormen;Almere;2013;4130.0;13175.0
451;Totaal alle vormen;Almere;2014;3410.0;7711.0
452;Totaal alle vormen;Alphen aan den Rijn;2011;1225.0;3800.0
453;Totaal alle vormen;Alphen aan den Rijn;2012;1250.0;3932.0
454;Totaal alle vormen;Alphen aan den Rijn;2013;1320.0;5303.0
455;Totaal alle vormen;Alphen aan den Rijn;2014;1560.0;4576.0
456;Totaal alle vormen;Alphen-Chaam;2011;115.0;328.0
457;Totaal alle vormen;Alphen-Chaam;2012;125.0;319.0
458;Totaal alle vormen;Alphen-Chaam;2013;115.0;328.0
459;Totaal alle vormen;Alphen-Chaam;2014;85.0;231.0
460;Totaal alle vormen;Ameland;2011;40.0;72.0
461;Totaal alle vormen;Ameland;2012;40.0;190.0
462;Totaal alle vormen;Ameland;2013;50.0;181.0
463;Totaal alle vormen;Ameland;2014;30.0;70.0
464;Totaal alle vormen;Amersfoort;2011;2970.0;7599.0
465;Totaal alle vormen;Amersfoort;2012;2920.0;8369.0
466;Totaal alle vormen;Amersfoort;2013;2970.0;8508.0
467;Totaal alle vormen;Amersfoort;2014;2400.0;5739.0
468;Totaal alle vormen;Amstelveen;2011;1305.0;4219.0
469;Totaal alle vormen;Amstelveen;2012;1320.0;4033.0
470;Totaal alle vormen;Amstelveen;2013;1280.0;3698.0
471;Totaal alle vormen;Amstelveen;2014;1010.0;2326.0
472;Totaal alle vormen;Amsterdam;2011;9650.0;35200.0
473;Totaal alle vormen;Amsterdam;2012;9285.0;33507.0
474;Totaal alle vormen;Amsterdam;2013;10035.0;36231.0
475;Totaal alle vormen;Amsterdam;2014;7565.0;21372.0
476;Totaal alle vormen;Anna Paulowna;2011;205.0;448.0
477;Totaal alle vormen;Anna Paulowna;2012;;
478;Totaal alle vormen;Anna Paulowna;2013;;
479;Totaal alle vormen;Anna Paulowna;2014;;
480;Totaal alle vormen;Apeldoorn;2011;2750.0;7163.0
481;Totaal alle vormen;Apeldoorn;2012;2835.0;7932.0
482;Totaal alle vormen;Apeldoorn;2013;2860.0;7342.0
483;Totaal alle vormen;Apeldoorn;2014;2030.0;4132.0
484;Totaal alle vormen;Appingedam;2011;250.0;819.0
485;Totaal alle vormen;Appingedam;2012;255.0;1017.0
486;Totaal alle vormen;Appingedam;2013;270.0;895.0
487;Totaal alle vormen;Appingedam;2014;235.0;527.0
488;Totaal alle vormen;Arnhem;2011;2005.0;7279.0
489;Totaal alle vormen;Arnhem;2012;1980.0;6735.0
490;Totaal alle vormen;Arnhem;2013;2050.0;6852.0
491;Totaal alle vormen;Arnhem;2014;1705.0;4178.0
492;Totaal alle vormen;Assen;2011;1930.0;8200.0
493;Totaal alle vormen;Assen;2012;1830.0;6904.0
494;Totaal alle vormen;Assen;2013;1845.0;7092.0
495;Totaal alle vormen;Assen;2014;1455.0;3747.0
496;Totaal alle vormen;Asten;2011;320.0;780.0
497;Totaal alle vormen;Asten;2012;310.0;906.0
498;Totaal alle vormen;Asten;2013;260.0;849.0
499;Totaal alle vormen;Asten;2014;240.0;477.0
500;Totaal alle vormen;Baarle-Nassau;2011;55.0;110.0
501;Totaal alle vormen;Baarle-Nassau;2012;50.0;76.0
502;Totaal alle vormen;Baarle-Nassau;2013;65.0;259.0
503;Totaal alle vormen;Baarle-Nassau;2014;45.0;132.0
504;Totaal alle vormen;Baarn;2011;365.0;1022.0
505;Totaal alle vormen;Baarn;2012;390.0;976.0
506;Totaal alle vormen;Baarn;2013;360.0;1013.0
507;Totaal alle vormen;Baarn;2014;325.0;759.0
508;Totaal alle vormen;Barendrecht;2011;935.0;3545.0
509;Totaal alle vormen;Barendrecht;2012;935.0;3002.0
510;Totaal alle vormen;Barendrecht;2013;1005.0;3862.0
511;Totaal alle vormen;Barendrecht;2014;800.0;2602.0
512;Totaal alle vormen;Barneveld;2011;840.0;2585.0
513;Totaal alle vormen;Barneveld;2012;840.0;2059.0
514;Totaal alle vormen;Barneveld;2013;840.0;2280.0
515;Totaal alle vormen;Barneveld;2014;650.0;1872.0
516;Totaal alle vormen;Bedum;2011;225.0;696.0
517;Totaal alle vormen;Bedum;2012;225.0;797.0
518;Totaal alle vormen;Bedum;2013;225.0;690.0
519;Totaal alle vormen;Bedum;2014;195.0;510.0
520;Totaal alle vormen;Beek (L.);2011;310.0;1181.0
521;Totaal alle vormen;Beek (L.);2012;315.0;1195.0
522;Totaal alle vormen;Beek (L.);2013;270.0;1031.0
523;Totaal alle vormen;Beek (L.);2014;195.0;449.0
524;Totaal alle vormen;Beemster;2011;115.0;284.0
525;Totaal alle vormen;Beemster;2012;120.0;368.0
526;Totaal alle vormen;Beemster;2013;115.0;340.0
527;Totaal alle vormen;Beemster;2014;85.0;211.0
528;Totaal alle vormen;Beesel;2011;170.0;501.0
529;Totaal alle vormen;Beesel;2012;160.0;585.0
530;Totaal alle vormen;Beesel;2013;175.0;629.0
531;Totaal alle vormen;Beesel;2014;140.0;705.0
532;Totaal alle vormen;Bellingwedde;2011;155.0;378.0
533;Totaal alle vormen;Bellingwedde;2012;135.0;558.0
534;Totaal alle vormen;Bellingwedde;2013;145.0;457.0
535;Totaal alle vormen;Bellingwedde;2014;120.0;254.0
536;Totaal alle vormen;Bergambacht;2011;170.0;558.0
537;Totaal alle vormen;Bergambacht;2012;155.0;514.0
538;Totaal alle vormen;Bergambacht;2013;150.0;466.0
539;Totaal alle vormen;Bergambacht;2014;140.0;293.0
540;Totaal alle vormen;Bergeijk;2011;285.0;655.0
541;Totaal alle vormen;Bergeijk;2012;295.0;590.0
542;Totaal alle vormen;Bergeijk;2013;290.0;629.0
543;Totaal alle vormen;Bergeijk;2014;250.0;441.0
544;Totaal alle vormen;Bergen (L.);2011;180.0;467.0
545;Totaal alle vormen;Bergen (L.);2012;210.0;568.0
546;Totaal alle vormen;Bergen (L.);2013;200.0;642.0
547;Totaal alle vormen;Bergen (L.);2014;140.0;397.0
548;Totaal alle vormen;Bergen (NH.);2011;375.0;1090.0
549;Totaal alle vormen;Bergen (NH.);2012;385.0;1192.0
550;Totaal alle vormen;Bergen (NH.);2013;355.0;1021.0
551;Totaal alle vormen;Bergen (NH.);2014;320.0;867.0
552;Totaal alle vormen;Bergen op Zoom;2011;905.0;2874.0
553;Totaal alle vormen;Bergen op Zoom;2012;950.0;2857.0
554;Totaal alle vormen;Bergen op Zoom;2013;960.0;2670.0
555;Totaal alle vormen;Bergen op Zoom;2014;695.0;1589.0
556;Totaal alle vormen;Berkelland;2011;715.0;2138.0
557;Totaal alle vormen;Berkelland;2012;685.0;1868.0
558;Totaal alle vormen;Berkelland;2013;665.0;1789.0
559;Totaal alle vormen;Berkelland;2014;550.0;1061.0
560;Totaal alle vormen;Bernheze;2011;565.0;1427.0
561;Totaal alle vormen;Bernheze;2012;510.0;1110.0
562;Totaal alle vormen;Bernheze;2013;520.0;1712.0
563;Totaal alle vormen;Bernheze;2014;415.0;887.0
564;Totaal alle vormen;Bernisse;2011;180.0;616.0
565;Totaal alle vormen;Bernisse;2012;175.0;470.0
566;Totaal alle vormen;Bernisse;2013;190.0;758.0
567;Totaal alle vormen;Bernisse;2014;175.0;513.0
568;Totaal alle vormen;Best;2011;545.0;1301.0
569;Totaal alle vormen;Best;2012;520.0;1445.0
570;Totaal alle vormen;Best;2013;510.0;1449.0
571;Totaal alle vormen;Best;2014;425.0;1045.0
572;Totaal alle vormen;Beuningen;2011;480.0;1770.0
573;Totaal alle vormen;Beuningen;2012;495.0;1554.0
574;Totaal alle vormen;Beuningen;2013;475.0;1346.0
575;Totaal alle vormen;Beuningen;2014;390.0;717.0
576;Totaal alle vormen;Beverwijk;2011;625.0;1504.0
577;Totaal alle vormen;Beverwijk;2012;615.0;1502.0
578;Totaal alle vormen;Beverwijk;2013;625.0;1667.0
579;Totaal alle vormen;Beverwijk;2014;485.0;1212.0
580;Totaal alle vormen;het Bildt;2011;175.0;915.0
581;Totaal alle vormen;het Bildt;2012;180.0;739.0
582;Totaal alle vormen;het Bildt;2013;175.0;1025.0
583;Totaal alle vormen;het Bildt;2014;155.0;428.0
584;Totaal alle vormen;De Bilt;2011;740.0;1897.0
585;Totaal alle vormen;De Bilt;2012;775.0;2029.0
586;Totaal alle vormen;De Bilt;2013;725.0;1789.0
587;Totaal alle vormen;De Bilt;2014;540.0;1147.0
588;Totaal alle vormen;Binnenmaas;2011;500.0;1455.0
589;Totaal alle vormen;Binnenmaas;2012;450.0;1184.0
590;Totaal alle vormen;Binnenmaas;2013;420.0;1403.0
591;Totaal alle vormen;Binnenmaas;2014;360.0;949.0
592;Totaal alle vormen;Bladel;2011;345.0;935.0
593;Totaal alle vormen;Bladel;2012;350.0;827.0
594;Totaal alle vormen;Bladel;2013;375.0;1062.0
595;Totaal alle vormen;Bladel;2014;280.0;521.0
596;Totaal alle vormen;Blaricum;2011;185.0;328.0
597;Totaal alle vormen;Blaricum;2012;170.0;497.0
598;Totaal alle vormen;Blaricum;2013;160.0;251.0
599;Totaal alle vormen;Blaricum;2014;135.0;222.0
600;Totaal alle vormen;Bloemendaal;2011;355.0;768.0
601;Totaal alle vormen;Bloemendaal;2012;375.0;986.0
602;Totaal alle vormen;Bloemendaal;2013;360.0;889.0
603;Totaal alle vormen;Bloemendaal;2014;265.0;625.0
604;Totaal alle vormen;Boarnsterhim;2011;320.0;762.0
605;Totaal alle vormen;Boarnsterhim;2012;340.0;1238.0
606;Totaal alle vormen;Boarnsterhim;2013;325.0;1053.0
607;Totaal alle vormen;Boarnsterhim;2014;;
608;Totaal alle vormen;Bodegraven-Reeuwijk;2011;560.0;1526.0
609;Totaal alle vormen;Bodegraven-Reeuwijk;2012;515.0;1524.0
610;Totaal alle vormen;Bodegraven-Reeuwijk;2013;505.0;1572.0
611;Totaal alle vormen;Bodegraven-Reeuwijk;2014;410.0;1259.0
612;Totaal alle vormen;Boekel;2011;215.0;572.0
613;Totaal alle vormen;Boekel;2012;230.0;572.0
614;Totaal alle vormen;Boekel;2013;175.0;369.0
615;Totaal alle vormen;Boekel;2014;130.0;181.0
616;Totaal alle vormen;Ten Boer;2011;170.0;455.0
617;Totaal alle vormen;Ten Boer;2012;180.0;560.0
618;Totaal alle vormen;Ten Boer;2013;155.0;431.0
619;Totaal alle vormen;Ten Boer;2014;130.0;293.0
620;Totaal alle vormen;Borger-Odoorn;2011;495.0;2089.0
621;Totaal alle vormen;Borger-Odoorn;2012;470.0;1533.0
622;Totaal alle vormen;Borger-Odoorn;2013;485.0;1692.0
623;Totaal alle vormen;Borger-Odoorn;2014;400.0;794.0
624;Totaal alle vormen;Borne;2011;390.0;1021.0
625;Totaal alle vormen;Borne;2012;365.0;990.0
626;Totaal alle vormen;Borne;2013;355.0;828.0
627;Totaal alle vormen;Borne;2014;270.0;573.0
628;Totaal alle vormen;Borsele;2011;315.0;1010.0
629;Totaal alle vormen;Borsele;2012;330.0;1123.0
630;Totaal alle vormen;Borsele;2013;355.0;1735.0
631;Totaal alle vormen;Borsele;2014;245.0;774.0
632;Totaal alle vormen;Boskoop;2011;225.0;617.0
633;Totaal alle vormen;Boskoop;2012;225.0;788.0
634;Totaal alle vormen;Boskoop;2013;215.0;916.0
635;Totaal alle vormen;Boskoop;2014;;
636;Totaal alle vormen;Boxmeer;2011;605.0;1428.0
637;Totaal alle vormen;Boxmeer;2012;565.0;1306.0
638;Totaal alle vormen;Boxmeer;2013;555.0;1524.0
639;Totaal alle vormen;Boxmeer;2014;435.0;898.0
640;Totaal alle vormen;Boxtel;2011;555.0;1840.0
641;Totaal alle vormen;Boxtel;2012;515.0;1696.0
642;Totaal alle vormen;Boxtel;2013;500.0;1411.0
643;Totaal alle vormen;Boxtel;2014;465.0;1080.0
644;Totaal alle vormen;Breda;2011;2200.0;5591.0
645;Totaal alle vormen;Breda;2012;2175.0;5565.0
646;Totaal alle vormen;Breda;2013;2120.0;6025.0
647;Totaal alle vormen;Breda;2014;1680.0;4325.0
648;Totaal alle vormen;Brielle;2011;240.0;897.0
649;Totaal alle vormen;Brielle;2012;235.0;538.0
650;Totaal alle vormen;Brielle;2013;230.0;1142.0
651;Totaal alle vormen;Brielle;2014;200.0;461.0
652;Totaal alle vormen;Bronckhorst;2011;605.0;1569.0
653;Totaal alle vormen;Bronckhorst;2012;600.0;1576.0
654;Totaal alle vormen;Bronckhorst;2013;595.0;1341.0
655;Totaal alle vormen;Bronckhorst;2014;430.0;815.0
656;Totaal alle vormen;Brummen;2011;405.0;1387.0
657;Totaal alle vormen;Brummen;2012;370.0;1089.0
658;Totaal alle vormen;Brummen;2013;370.0;1145.0
659;Totaal alle vormen;Brummen;2014;265.0;571.0
660;Totaal alle vormen;Brunssum;2011;470.0;1651.0
661;Totaal alle vormen;Brunssum;2012;425.0;1839.0
662;Totaal alle vormen;Brunssum;2013;420.0;1339.0
663;Totaal alle vormen;Brunssum;2014;375.0;879.0
664;Totaal alle vormen;Bunnik;2011;285.0;606.0
665;Totaal alle vormen;Bunnik;2012;305.0;637.0
666;Totaal alle vormen;Bunnik;2013;275.0;624.0
667;Totaal alle vormen;Bunnik;2014;205.0;415.0
668;Totaal alle vormen;Bunschoten;2011;365.0;706.0
669;Totaal alle vormen;Bunschoten;2012;460.0;942.0
670;Totaal alle vormen;Bunschoten;2013;425.0;809.0
671;Totaal alle vormen;Bunschoten;2014;260.0;534.0
672;Totaal alle vormen;Buren;2011;405.0;911.0
673;Totaal alle vormen;Buren;2012;425.0;965.0
674;Totaal alle vormen;Buren;2013;425.0;1422.0
675;Totaal alle vormen;Buren;2014;295.0;729.0
676;Totaal alle vormen;Bussum;2011;625.0;1115.0
677;Totaal alle vormen;Bussum;2012;560.0;939.0
678;Totaal alle vormen;Bussum;2013;580.0;972.0
679;Totaal alle vormen;Bussum;2014;410.0;635.0
680;Totaal alle vormen;Capelle aan den IJssel;2011;1195.0;3788.0
681;Totaal alle vormen;Capelle aan den IJssel;2012;1145.0;3247.0
682;Totaal alle vormen;Capelle aan den IJssel;2013;1045.0;3127.0
683;Totaal alle vormen;Capelle aan den IJssel;2014;865.0;2141.0
684;Totaal alle vormen;Castricum;2011;455.0;1200.0
685;Totaal alle vormen;Castricum;2012;470.0;1353.0
686;Totaal alle vormen;Castricum;2013;435.0;1102.0
687;Totaal alle vormen;Castricum;2014;345.0;609.0
688;Totaal alle vormen;Coevorden;2011;545.0;1919.0
689;Totaal alle vormen;Coevorden;2012;570.0;2351.0
690;Totaal alle vormen;Coevorden;2013;565.0;2070.0
691;Totaal alle vormen;Coevorden;2014;465.0;898.0
692;Totaal alle vormen;Cranendonck;2011;315.0;800.0
693;Totaal alle vormen;Cranendonck;2012;300.0;963.0
694;Totaal alle vormen;Cranendonck;2013;290.0;726.0
695;Totaal alle vormen;Cranendonck;2014;215.0;417.0
696;Totaal alle vormen;Cromstrijen;2011;220.0;704.0
697;Totaal alle vormen;Cromstrijen;2012;220.0;655.0
698;Totaal alle vormen;Cromstrijen;2013;210.0;602.0
699;Totaal alle vormen;Cromstrijen;2014;175.0;439.0
700;Totaal alle vormen;Cuijk;2011;455.0;1232.0
701;Totaal alle vormen;Cuijk;2012;455.0;1041.0
702;Totaal alle vormen;Cuijk;2013;445.0;1074.0
703;Totaal alle vormen;Cuijk;2014;360.0;650.0
704;Totaal alle vormen;Culemborg;2011;525.0;1190.0
705;Totaal alle vormen;Culemborg;2012;500.0;883.0
706;Totaal alle vormen;Culemborg;2013;475.0;978.0
707;Totaal alle vormen;Culemborg;2014;330.0;690.0
708;Totaal alle vormen;Dalfsen;2011;395.0;1103.0
709;Totaal alle vormen;Dalfsen;2012;400.0;1432.0
710;Totaal alle vormen;Dalfsen;2013;410.0;1222.0
711;Totaal alle vormen;Dalfsen;2014;360.0;662.0
712;Totaal alle vormen;Dantumadiel;2011;235.0;437.0
713;Totaal alle vormen;Dantumadiel;2012;250.0;548.0
714;Totaal alle vormen;Dantumadiel;2013;265.0;824.0
715;Totaal alle vormen;Dantumadiel;2014;235.0;659.0
716;Totaal alle vormen;Delft;2011;1365.0;3648.0
717;Totaal alle vormen;Delft;2012;1320.0;3851.0
718;Totaal alle vormen;Delft;2013;1180.0;4305.0
719;Totaal alle vormen;Delft;2014;980.0;2486.0
720;Totaal alle vormen;Delfzijl;2011;495.0;1993.0
721;Totaal alle vormen;Delfzijl;2012;550.0;1849.0
722;Totaal alle vormen;Delfzijl;2013;525.0;1820.0
723;Totaal alle vormen;Delfzijl;2014;435.0;1007.0
724;Totaal alle vormen;Deurne;2011;505.0;1372.0
725;Totaal alle vormen;Deurne;2012;470.0;1461.0
726;Totaal alle vormen;Deurne;2013;465.0;1403.0
727;Totaal alle vormen;Deurne;2014;430.0;929.0
728;Totaal alle vormen;Deventer;2011;1795.0;5535.0
729;Totaal alle vormen;Deventer;2012;1820.0;5022.0
730;Totaal alle vormen;Deventer;2013;1790.0;5869.0
731;Totaal alle vormen;Deventer;2014;1545.0;3665.0
732;Totaal alle vormen;Diemen;2011;325.0;1091.0
733;Totaal alle vormen;Diemen;2012;310.0;1370.0
734;Totaal alle vormen;Diemen;2013;340.0;1415.0
735;Totaal alle vormen;Diemen;2014;285.0;895.0
736;Totaal alle vormen;Dinkelland;2011;260.0;1006.0
737;Totaal alle vormen;Dinkelland;2012;280.0;719.0
738;Totaal alle vormen;Dinkelland;2013;280.0;650.0
739;Totaal alle vormen;Dinkelland;2014;190.0;484.0
740;Totaal alle vormen;Dirksland;2011;160.0;1048.0
741;Totaal alle vormen;Dirksland;2012;175.0;477.0
742;Totaal alle vormen;Dirksland;2013;;
743;Totaal alle vormen;Dirksland;2014;;
744;Totaal alle vormen;Doesburg;2011;205.0;468.0
745;Totaal alle vormen;Doesburg;2012;210.0;509.0
746;Totaal alle vormen;Doesburg;2013;225.0;615.0
747;Totaal alle vormen;Doesburg;2014;170.0;442.0
748;Totaal alle vormen;Doetinchem;2011;1050.0;3158.0
749;Totaal alle vormen;Doetinchem;2012;1070.0;2789.0
750;Totaal alle vormen;Doetinchem;2013;1060.0;2796.0
751;Totaal alle vormen;Doetinchem;2014;800.0;2086.0
752;Totaal alle vormen;Dongen;2011;425.0;967.0
753;Totaal alle vormen;Dongen;2012;420.0;1073.0
754;Totaal alle vormen;Dongen;2013;380.0;1338.0
755;Totaal alle vormen;Dongen;2014;235.0;825.0
756;Totaal alle vormen;Dongeradeel;2011;345.0;1182.0
757;Totaal alle vormen;Dongeradeel;2012;340.0;1132.0
758;Totaal alle vormen;Dongeradeel;2013;330.0;600.0
759;Totaal alle vormen;Dongeradeel;2014;295.0;791.0
760;Totaal alle vormen;Dordrecht;2011;1835.0;6126.0
761;Totaal alle vormen;Dordrecht;2012;1900.0;5810.0
762;Totaal alle vormen;Dordrecht;2013;1985.0;5948.0
763;Totaal alle vormen;Dordrecht;2014;1505.0;3740.0
764;Totaal alle vormen;Drechterland;2011;315.0;772.0
765;Totaal alle vormen;Drechterland;2012;305.0;1127.0
766;Totaal alle vormen;Drechterland;2013;285.0;769.0
767;Totaal alle vormen;Drechterland;2014;255.0;566.0
768;Totaal alle vormen;Drimmelen;2011;355.0;982.0
769;Totaal alle vormen;Drimmelen;2012;335.0;1143.0
770;Totaal alle vormen;Drimmelen;2013;315.0;941.0
771;Totaal alle vormen;Drimmelen;2014;265.0;574.0
772;Totaal alle vormen;Dronten;2011;855.0;2314.0
773;Totaal alle vormen;Dronten;2012;790.0;2213.0
774;Totaal alle vormen;Dronten;2013;720.0;2227.0
775;Totaal alle vormen;Dronten;2014;580.0;1408.0
776;Totaal alle vormen;Druten;2011;375.0;806.0
777;Totaal alle vormen;Druten;2012;365.0;852.0
778;Totaal alle vormen;Druten;2013;355.0;613.0
779;Totaal alle vormen;Druten;2014;255.0;384.0
780;Totaal alle vormen;Duiven;2011;440.0;2262.0
781;Totaal alle vormen;Duiven;2012;460.0;1506.0
782;Totaal alle vormen;Duiven;2013;555.0;1472.0
783;Totaal alle vormen;Duiven;2014;430.0;1010.0
784;Totaal alle vormen;Echt-Susteren;2011;410.0;1436.0
785;Totaal alle vormen;Echt-Susteren;2012;385.0;1157.0
786;Totaal alle vormen;Echt-Susteren;2013;385.0;1608.0
787;Totaal alle vormen;Echt-Susteren;2014;275.0;1045.0
788;Totaal alle vormen;Edam-Volendam;2011;240.0;882.0
789;Totaal alle vormen;Edam-Volendam;2012;265.0;630.0
790;Totaal alle vormen;Edam-Volendam;2013;260.0;760.0
791;Totaal alle vormen;Edam-Volendam;2014;255.0;631.0
792;Totaal alle vormen;Ede;2011;1860.0;6658.0
793;Totaal alle vormen;Ede;2012;1850.0;5070.0
794;Totaal alle vormen;Ede;2013;1705.0;5585.0
795;Totaal alle vormen;Ede;2014;1440.0;3286.0
796;Totaal alle vormen;Eemnes;2011;185.0;324.0
797;Totaal alle vormen;Eemnes;2012;155.0;354.0
798;Totaal alle vormen;Eemnes;2013;155.0;362.0
799;Totaal alle vormen;Eemnes;2014;140.0;184.0
800;Totaal alle vormen;Eemsmond;2011;385.0;1151.0
801;Totaal alle vormen;Eemsmond;2012;400.0;1324.0
802;Totaal alle vormen;Eemsmond;2013;390.0;1268.0
803;Totaal alle vormen;Eemsmond;2014;300.0;641.0
804;Totaal alle vormen;Eersel;2011;315.0;610.0
