ID;Vermogensklassen;KenmerkenVanHetHuishouden;Perioden;Aantal_1;AantalPersonen_2;Totaal_3;Gemiddeld_4;k_50ePercentielMediaan_5
7921;Vermogen   20 000 tot     50 000 euro;26;2012;154;1.0;4.6;30.0;27.0
7922;Vermogen   20 000 tot     50 000 euro;26;2013;145;1.0;4.5;31.0;28.0
7923;Vermogen   20 000 tot     50 000 euro;26;2014;141;1.0;4.4;31.0;28.0
7924;Vermogen   20 000 tot     50 000 euro;27;2002;49;1.0;1.5;32.0;29.0
7925;Vermogen   20 000 tot     50 000 euro;27;2003;68;1.0;2.0;29.0;25.0
7926;Vermogen   20 000 tot     50 000 euro;27;2004;71;1.0;2.0;28.0;24.0
7927;Vermogen   20 000 tot     50 000 euro;27;2005;70;1.0;2.0;29.0;25.0
7928;Vermogen   20 000 tot     50 000 euro;27;2006;71;1.0;2.2;31.0;29.0
7929;Vermogen   20 000 tot     50 000 euro;27;2007;79;1.0;2.5;31.0;29.0
7930;Vermogen   20 000 tot     50 000 euro;27;2008;78;1.0;2.4;31.0;28.0
7931;Vermogen   20 000 tot     50 000 euro;27;2009;75;1.0;2.4;31.0;29.0
7932;Vermogen   20 000 tot     50 000 euro;27;2010;73;1.0;2.3;31.0;27.0
7933;Vermogen   20 000 tot     50 000 euro;27;2011 voor methodewijziging;69;1.0;2.2;31.0;28.0
7934;Vermogen   20 000 tot     50 000 euro;27;2011 na methodewijziging;69;1.0;2.1;31.0;28.0
7935;Vermogen   20 000 tot     50 000 euro;27;2012;68;1.0;2.1;31.0;28.0
7936;Vermogen   20 000 tot     50 000 euro;27;2013;64;1.0;2.0;31.0;29.0
7937;Vermogen   20 000 tot     50 000 euro;27;2014;63;1.0;2.0;31.0;29.0
7938;Vermogen   20 000 tot     50 000 euro;28;2002;28;1.0;0.9;32.0;31.0
7939;Vermogen   20 000 tot     50 000 euro;28;2003;91;1.0;2.3;25.0;21.0
7940;Vermogen   20 000 tot     50 000 euro;28;2004;93;1.0;2.4;25.0;22.0
7941;Vermogen   20 000 tot     50 000 euro;28;2005;94;1.0;2.4;26.0;23.0
7942;Vermogen   20 000 tot     50 000 euro;28;2006;90;1.0;2.4;27.0;23.0
7943;Vermogen   20 000 tot     50 000 euro;28;2007;88;1.0;2.4;27.0;23.0
7944;Vermogen   20 000 tot     50 000 euro;28;2008;89;1.0;2.5;28.0;23.0
7945;Vermogen   20 000 tot     50 000 euro;28;2009;92;1.0;2.5;28.0;24.0
7946;Vermogen   20 000 tot     50 000 euro;28;2010;91;1.0;2.6;28.0;24.0
7947;Vermogen   20 000 tot     50 000 euro;28;2011 voor methodewijziging;93;1.0;2.6;28.0;24.0
7948;Vermogen   20 000 tot     50 000 euro;28;2011 na methodewijziging;93;1.0;2.7;29.0;24.0
7949;Vermogen   20 000 tot     50 000 euro;28;2012;86;1.0;2.5;29.0;25.0
7950;Vermogen   20 000 tot     50 000 euro;28;2013;81;1.0;2.4;30.0;27.0
7951;Vermogen   20 000 tot     50 000 euro;28;2014;78;1.0;2.4;30.0;27.0
7952;Vermogen   20 000 tot     50 000 euro;29;2002;519;2.8;17.3;33.0;33.0
7953;Vermogen   20 000 tot     50 000 euro;29;2003;469;2.8;15.6;33.0;32.0
7954;Vermogen   20 000 tot     50 000 euro;29;2004;471;2.8;15.8;34.0;33.0
7955;Vermogen   20 000 tot     50 000 euro;29;2005;455;2.8;15.3;34.0;33.0
7956;Vermogen   20 000 tot     50 000 euro;29;2006;444;2.8;14.9;34.0;33.0
7957;Vermogen   20 000 tot     50 000 euro;29;2007;442;2.8;14.7;33.0;33.0
7958;Vermogen   20 000 tot     50 000 euro;29;2008;439;2.8;14.7;34.0;33.0
7959;Vermogen   20 000 tot     50 000 euro;29;2009;437;2.8;14.7;34.0;33.0
7960;Vermogen   20 000 tot     50 000 euro;29;2010;436;2.8;14.7;34.0;33.0
7961;Vermogen   20 000 tot     50 000 euro;29;2011 voor methodewijziging;441;2.8;15.0;34.0;34.0
7962;Vermogen   20 000 tot     50 000 euro;29;2011 na methodewijziging;443;2.8;15.0;34.0;33.0
7963;Vermogen   20 000 tot     50 000 euro;29;2012;425;2.8;14.2;33.0;33.0
7964;Vermogen   20 000 tot     50 000 euro;29;2013;396;2.8;13.3;34.0;33.0
7965;Vermogen   20 000 tot     50 000 euro;29;2014;400;2.8;13.4;34.0;33.0
7966;Vermogen   20 000 tot     50 000 euro;30;2002;473;2.7;15.8;33.0;34.0
7967;Vermogen   20 000 tot     50 000 euro;30;2003;420;2.7;14.0;33.0;33.0
7968;Vermogen   20 000 tot     50 000 euro;30;2004;423;2.7;14.3;34.0;33.0
7969;Vermogen   20 000 tot     50 000 euro;30;2005;404;2.8;13.7;34.0;33.0
7970;Vermogen   20 000 tot     50 000 euro;30;2006;393;2.8;13.3;34.0;33.0
7971;Vermogen   20 000 tot     50 000 euro;30;2007;388;2.8;13.0;34.0;33.0
7972;Vermogen   20 000 tot     50 000 euro;30;2008;387;2.8;13.1;34.0;33.0
7973;Vermogen   20 000 tot     50 000 euro;30;2009;384;2.8;13.0;34.0;33.0
7974;Vermogen   20 000 tot     50 000 euro;30;2010;379;2.8;12.9;34.0;34.0
7975;Vermogen   20 000 tot     50 000 euro;30;2011 voor methodewijziging;395;2.8;13.5;34.0;34.0
7976;Vermogen   20 000 tot     50 000 euro;30;2011 na methodewijziging;395;2.8;13.4;34.0;33.0
7977;Vermogen   20 000 tot     50 000 euro;30;2012;375;2.8;12.6;34.0;33.0
7978;Vermogen   20 000 tot     50 000 euro;30;2013;349;2.9;11.7;34.0;33.0
7979;Vermogen   20 000 tot     50 000 euro;30;2014;352;2.8;11.9;34.0;33.0
7980;Vermogen   20 000 tot     50 000 euro;31;2002;274;2.0;9.0;33.0;33.0
7981;Vermogen   20 000 tot     50 000 euro;31;2003;244;2.0;8.0;33.0;32.0
7982;Vermogen   20 000 tot     50 000 euro;31;2004;246;2.0;8.2;33.0;33.0
7983;Vermogen   20 000 tot     50 000 euro;31;2005;235;2.0;7.8;33.0;33.0
7984;Vermogen   20 000 tot     50 000 euro;31;2006;226;2.0;7.5;33.0;33.0
7985;Vermogen   20 000 tot     50 000 euro;31;2007;223;2.0;7.4;33.0;32.0
7986;Vermogen   20 000 tot     50 000 euro;31;2008;222;2.0;7.4;33.0;32.0
7987;Vermogen   20 000 tot     50 000 euro;31;2009;216;2.0;7.2;33.0;33.0
7988;Vermogen   20 000 tot     50 000 euro;31;2010;207;2.0;7.0;34.0;33.0
7989;Vermogen   20 000 tot     50 000 euro;31;2011 voor methodewijziging;216;2.0;7.4;34.0;34.0
7990;Vermogen   20 000 tot     50 000 euro;31;2011 na methodewijziging;220;2.0;7.4;34.0;33.0
7991;Vermogen   20 000 tot     50 000 euro;31;2012;204;2.0;6.8;33.0;33.0
7992;Vermogen   20 000 tot     50 000 euro;31;2013;187;2.0;6.2;33.0;33.0
7993;Vermogen   20 000 tot     50 000 euro;31;2014;191;2.0;6.4;33.0;33.0
7994;Vermogen   20 000 tot     50 000 euro;32;2002;163;2.0;5.4;33.0;33.0
7995;Vermogen   20 000 tot     50 000 euro;32;2003;150;2.0;5.0;33.0;33.0
7996;Vermogen   20 000 tot     50 000 euro;32;2004;145;2.0;4.9;34.0;33.0
7997;Vermogen   20 000 tot     50 000 euro;32;2005;137;2.0;4.6;34.0;33.0
7998;Vermogen   20 000 tot     50 000 euro;32;2006;134;2.0;4.5;34.0;33.0
7999;Vermogen   20 000 tot     50 000 euro;32;2007;131;2.0;4.4;33.0;33.0
8000;Vermogen   20 000 tot     50 000 euro;32;2008;132;2.0;4.4;33.0;33.0
8001;Vermogen   20 000 tot     50 000 euro;32;2009;127;2.0;4.2;34.0;33.0
8002;Vermogen   20 000 tot     50 000 euro;32;2010;118;2.0;3.9;33.0;33.0
8003;Vermogen   20 000 tot     50 000 euro;32;2011 voor methodewijziging;116;2.0;3.9;34.0;33.0
8004;Vermogen   20 000 tot     50 000 euro;32;2011 na methodewijziging;121;2.0;4.1;34.0;33.0
8005;Vermogen   20 000 tot     50 000 euro;32;2012;115;2.0;3.8;33.0;33.0
8006;Vermogen   20 000 tot     50 000 euro;32;2013;108;2.0;3.6;33.0;33.0
8007;Vermogen   20 000 tot     50 000 euro;32;2014;113;2.0;3.8;33.0;33.0
8008;Vermogen   20 000 tot     50 000 euro;33;2002;111;2.0;3.6;32.0;33.0
8009;Vermogen   20 000 tot     50 000 euro;33;2003;94;2.0;3.0;32.0;31.0
8010;Vermogen   20 000 tot     50 000 euro;33;2004;101;2.0;3.3;33.0;32.0
8011;Vermogen   20 000 tot     50 000 euro;33;2005;98;2.0;3.2;33.0;32.0
8012;Vermogen   20 000 tot     50 000 euro;33;2006;92;2.0;3.0;33.0;32.0
8013;Vermogen   20 000 tot     50 000 euro;33;2007;92;2.0;3.0;33.0;32.0
8014;Vermogen   20 000 tot     50 000 euro;33;2008;89;2.0;2.9;33.0;32.0
8015;Vermogen   20 000 tot     50 000 euro;33;2009;89;2.0;3.0;33.0;33.0
8016;Vermogen   20 000 tot     50 000 euro;33;2010;90;2.0;3.0;34.0;33.0
8017;Vermogen   20 000 tot     50 000 euro;33;2011 voor methodewijziging;100;2.0;3.4;34.0;34.0
8018;Vermogen   20 000 tot     50 000 euro;33;2011 na methodewijziging;99;2.0;3.4;34.0;34.0
8019;Vermogen   20 000 tot     50 000 euro;33;2012;88;2.0;2.9;33.0;33.0
8020;Vermogen   20 000 tot     50 000 euro;33;2013;79;2.0;2.6;33.0;33.0
8021;Vermogen   20 000 tot     50 000 euro;33;2014;79;2.0;2.6;33.0;33.0
8022;Vermogen   20 000 tot     50 000 euro;34;2002;140;3.8;4.9;35.0;35.0
8023;Vermogen   20 000 tot     50 000 euro;34;2003;126;3.8;4.4;35.0;34.0
8024;Vermogen   20 000 tot     50 000 euro;34;2004;131;3.8;4.5;35.0;35.0
8025;Vermogen   20 000 tot     50 000 euro;34;2005;124;3.8;4.3;35.0;35.0
8026;Vermogen   20 000 tot     50 000 euro;34;2006;124;3.8;4.3;35.0;34.0
8027;Vermogen   20 000 tot     50 000 euro;34;2007;126;3.8;4.3;34.0;34.0
8028;Vermogen   20 000 tot     50 000 euro;34;2008;128;3.8;4.4;34.0;34.0
8029;Vermogen   20 000 tot     50 000 euro;34;2009;128;3.8;4.4;34.0;34.0
8030;Vermogen   20 000 tot     50 000 euro;34;2010;127;3.9;4.4;35.0;34.0
8031;Vermogen   20 000 tot     50 000 euro;34;2011 voor methodewijziging;130;3.9;4.5;34.0;34.0
8032;Vermogen   20 000 tot     50 000 euro;34;2011 na methodewijziging;127;3.9;4.4;34.0;34.0
8033;Vermogen   20 000 tot     50 000 euro;34;2012;123;3.9;4.2;34.0;34.0
8034;Vermogen   20 000 tot     50 000 euro;34;2013;110;3.9;3.8;34.0;33.0
8035;Vermogen   20 000 tot     50 000 euro;34;2014;109;3.9;3.7;34.0;33.0
8036;Vermogen   20 000 tot     50 000 euro;35;2002;59;3.7;2.0;33.0;33.0
8037;Vermogen   20 000 tot     50 000 euro;35;2003;49;3.7;1.7;34.0;33.0
8038;Vermogen   20 000 tot     50 000 euro;35;2004;46;3.7;1.5;33.0;33.0
8039;Vermogen   20 000 tot     50 000 euro;35;2005;45;3.8;1.6;34.0;34.0
8040;Vermogen   20 000 tot     50 000 euro;35;2006;44;3.8;1.5;34.0;34.0
8041;Vermogen   20 000 tot     50 000 euro;35;2007;40;3.8;1.3;33.0;32.0
8042;Vermogen   20 000 tot     50 000 euro;35;2008;37;3.8;1.3;34.0;34.0
8043;Vermogen   20 000 tot     50 000 euro;35;2009;40;3.7;1.4;34.0;34.0
8044;Vermogen   20 000 tot     50 000 euro;35;2010;44;3.8;1.5;34.0;34.0
8045;Vermogen   20 000 tot     50 000 euro;35;2011 voor methodewijziging;49;3.8;1.7;35.0;35.0
8046;Vermogen   20 000 tot     50 000 euro;35;2011 na methodewijziging;47;3.7;1.6;34.0;33.0
8047;Vermogen   20 000 tot     50 000 euro;35;2012;49;3.7;1.6;34.0;33.0
8048;Vermogen   20 000 tot     50 000 euro;35;2013;52;3.7;1.8;34.0;34.0
8049;Vermogen   20 000 tot     50 000 euro;35;2014;52;3.7;1.8;34.0;34.0
8050;Vermogen   20 000 tot     50 000 euro;36;2002;29;2.5;0.9;32.0;30.0
8051;Vermogen   20 000 tot     50 000 euro;36;2003;31;2.4;1.0;31.0;29.0
8052;Vermogen   20 000 tot     50 000 euro;36;2004;29;2.5;0.9;31.0;30.0
8053;Vermogen   20 000 tot     50 000 euro;36;2005;33;2.4;1.0;31.0;30.0
8054;Vermogen   20 000 tot     50 000 euro;36;2006;32;2.5;1.0;32.0;31.0
8055;Vermogen   20 000 tot     50 000 euro;36;2007;34;2.5;1.1;32.0;30.0
8056;Vermogen   20 000 tot     50 000 euro;36;2008;33;2.4;1.0;32.0;30.0
8057;Vermogen   20 000 tot     50 000 euro;36;2009;34;2.5;1.1;33.0;32.0
8058;Vermogen   20 000 tot     50 000 euro;36;2010;37;2.5;1.2;32.0;29.0
8059;Vermogen   20 000 tot     50 000 euro;36;2011 voor methodewijziging;35;2.4;1.1;32.0;30.0
8060;Vermogen   20 000 tot     50 000 euro;36;2011 na methodewijziging;38;2.4;1.2;32.0;30.0
8061;Vermogen   20 000 tot     50 000 euro;36;2012;39;2.4;1.3;33.0;31.0
8062;Vermogen   20 000 tot     50 000 euro;36;2013;37;2.4;1.2;33.0;31.0
8063;Vermogen   20 000 tot     50 000 euro;36;2014;38;2.4;1.3;33.0;32.0
8064;Vermogen   20 000 tot     50 000 euro;37;2002;12;;;;
8065;Vermogen   20 000 tot     50 000 euro;37;2003;13;;;;
8066;Vermogen   20 000 tot     50 000 euro;37;2004;13;;;;
8067;Vermogen   20 000 tot     50 000 euro;37;2005;16;;;;
8068;Vermogen   20 000 tot     50 000 euro;37;2006;15;;;;
8069;Vermogen   20 000 tot     50 000 euro;37;2007;16;;;;
8070;Vermogen   20 000 tot     50 000 euro;37;2008;18;;;;
8071;Vermogen   20 000 tot     50 000 euro;37;2009;19;;;;
8072;Vermogen   20 000 tot     50 000 euro;37;2010;19;;;;
8073;Vermogen   20 000 tot     50 000 euro;37;2011 voor methodewijziging;18;;;;
8074;Vermogen   20 000 tot     50 000 euro;37;2011 na methodewijziging;19;;;;
8075;Vermogen   20 000 tot     50 000 euro;37;2012;19;2.5;0.6;32.0;31.0
8076;Vermogen   20 000 tot     50 000 euro;37;2013;18;2.5;0.6;33.0;31.0
8077;Vermogen   20 000 tot     50 000 euro;37;2014;18;2.5;0.6;33.0;32.0
8078;Vermogen   20 000 tot     50 000 euro;38;2002;17;;;;
8079;Vermogen   20 000 tot     50 000 euro;38;2003;18;;;;
8080;Vermogen   20 000 tot     50 000 euro;38;2004;16;;;;
8081;Vermogen   20 000 tot     50 000 euro;38;2005;17;;;;
8082;Vermogen   20 000 tot     50 000 euro;38;2006;17;;;;
8083;Vermogen   20 000 tot     50 000 euro;38;2007;17;;;;
8084;Vermogen   20 000 tot     50 000 euro;38;2008;14;;;;
8085;Vermogen   20 000 tot     50 000 euro;38;2009;15;;;;
8086;Vermogen   20 000 tot     50 000 euro;38;2010;17;;;;
8087;Vermogen   20 000 tot     50 000 euro;38;2011 voor methodewijziging;16;;;;
8088;Vermogen   20 000 tot     50 000 euro;38;2011 na methodewijziging;19;;;;
8089;Vermogen   20 000 tot     50 000 euro;38;2012;20;2.4;0.6;33.0;31.0
8090;Vermogen   20 000 tot     50 000 euro;38;2013;19;2.4;0.6;33.0;31.0
8091;Vermogen   20 000 tot     50 000 euro;38;2014;20;2.4;0.6;33.0;31.0
8092;Vermogen   20 000 tot     50 000 euro;39;2002;18;;;;
8093;Vermogen   20 000 tot     50 000 euro;39;2003;18;;;;
8094;Vermogen   20 000 tot     50 000 euro;39;2004;19;;;;
8095;Vermogen   20 000 tot     50 000 euro;39;2005;17;;;;
8096;Vermogen   20 000 tot     50 000 euro;39;2006;19;;;;
8097;Vermogen   20 000 tot     50 000 euro;39;2007;20;;;;
8098;Vermogen   20 000 tot     50 000 euro;39;2008;19;;;;
8099;Vermogen   20 000 tot     50 000 euro;39;2009;19;;;;
8100;Vermogen   20 000 tot     50 000 euro;39;2010;20;3.6;0.6;31.0;29.0
8101;Vermogen   20 000 tot     50 000 euro;39;2011 voor methodewijziging;11;;;;
8102;Vermogen   20 000 tot     50 000 euro;39;2011 na methodewijziging;11;;;;
8103;Vermogen   20 000 tot     50 000 euro;39;2012;11;3.6;0.3;33.0;32.0
8104;Vermogen   20 000 tot     50 000 euro;39;2013;10;3.7;0.3;33.0;31.0
8105;Vermogen   20 000 tot     50 000 euro;39;2014;10;3.7;0.3;33.0;31.0
8106;Vermogen   20 000 tot     50 000 euro;42;2002;171;1.9;5.5;32.0;32.0
8107;Vermogen   20 000 tot     50 000 euro;42;2003;231;1.5;6.6;29.0;25.0
8108;Vermogen   20 000 tot     50 000 euro;42;2004;242;1.5;7.0;29.0;25.0
8109;Vermogen   20 000 tot     50 000 euro;42;2005;233;1.5;6.8;29.0;25.0
8110;Vermogen   20 000 tot     50 000 euro;42;2006;222;1.5;6.6;30.0;27.0
8111;Vermogen   20 000 tot     50 000 euro;42;2007;219;1.5;6.6;30.0;27.0
8112;Vermogen   20 000 tot     50 000 euro;42;2008;214;1.5;6.5;30.0;28.0
8113;Vermogen   20 000 tot     50 000 euro;42;2009;215;1.5;6.5;30.0;28.0
8114;Vermogen   20 000 tot     50 000 euro;42;2010;218;1.5;6.7;31.0;27.0
8115;Vermogen   20 000 tot     50 000 euro;42;2011 voor methodewijziging;234;1.5;7.3;31.0;28.0
8116;Vermogen   20 000 tot     50 000 euro;42;2011 na methodewijziging;237;1.5;7.4;31.0;28.0
8117;Vermogen   20 000 tot     50 000 euro;42;2012;218;1.5;6.8;31.0;29.0
8118;Vermogen   20 000 tot     50 000 euro;42;2013;203;1.5;6.4;32.0;30.0
8119;Vermogen   20 000 tot     50 000 euro;42;2014;200;1.5;6.4;32.0;30.0
8120;Vermogen   20 000 tot     50 000 euro;43;2002;37;1.0;1.2;33.0;31.0
8121;Vermogen   20 000 tot     50 000 euro;43;2003;118;1.0;3.0;25.0;21.0
8122;Vermogen   20 000 tot     50 000 euro;43;2004;123;1.0;3.1;25.0;22.0
8123;Vermogen   20 000 tot     50 000 euro;43;2005;120;1.0;3.1;26.0;23.0
8124;Vermogen   20 000 tot     50 000 euro;43;2006;116;1.0;3.2;27.0;23.0
8125;Vermogen   20 000 tot     50 000 euro;43;2007;113;1.0;3.1;28.0;23.0
8126;Vermogen   20 000 tot     50 000 euro;43;2008;112;1.0;3.1;28.0;23.0
8127;Vermogen   20 000 tot     50 000 euro;43;2009;112;1.0;3.1;28.0;24.0
8128;Vermogen   20 000 tot     50 000 euro;43;2010;114;1.0;3.2;28.0;24.0
8129;Vermogen   20 000 tot     50 000 euro;43;2011 voor methodewijziging;119;1.0;3.4;28.0;24.0
8130;Vermogen   20 000 tot     50 000 euro;43;2011 na methodewijziging;122;1.0;3.5;29.0;24.0
8131;Vermogen   20 000 tot     50 000 euro;43;2012;113;1.0;3.3;30.0;25.0
8132;Vermogen   20 000 tot     50 000 euro;43;2013;107;1.0;3.3;30.0;27.0
8133;Vermogen   20 000 tot     50 000 euro;43;2014;105;1.0;3.2;30.0;27.0
8134;Vermogen   20 000 tot     50 000 euro;44;2002;9;;;;
8135;Vermogen   20 000 tot     50 000 euro;44;2003;27;1.0;0.7;25.0;21.0
8136;Vermogen   20 000 tot     50 000 euro;44;2004;30;1.0;0.8;26.0;22.0
8137;Vermogen   20 000 tot     50 000 euro;44;2005;26;1.0;0.7;26.0;23.0
8138;Vermogen   20 000 tot     50 000 euro;44;2006;26;1.0;0.7;28.0;23.0
8139;Vermogen   20 000 tot     50 000 euro;44;2007;25;1.0;0.7;29.0;23.0
8140;Vermogen   20 000 tot     50 000 euro;44;2008;22;1.0;0.6;28.0;23.0
8141;Vermogen   20 000 tot     50 000 euro;44;2009;20;1.0;0.6;28.0;24.0
8142;Vermogen   20 000 tot     50 000 euro;44;2010;22;1.0;0.6;29.0;24.0
8143;Vermogen   20 000 tot     50 000 euro;44;2011 voor methodewijziging;26;1.0;0.7;29.0;24.0
8144;Vermogen   20 000 tot     50 000 euro;44;2011 na methodewijziging;28;1.0;0.8;29.0;24.0
8145;Vermogen   20 000 tot     50 000 euro;44;2012;27;1.0;0.8;30.0;26.0
8146;Vermogen   20 000 tot     50 000 euro;44;2013;27;1.0;0.8;31.0;28.0
8147;Vermogen   20 000 tot     50 000 euro;44;2014;26;1.0;0.8;31.0;29.0
8148;Vermogen   20 000 tot     50 000 euro;45;2002;28;1.0;0.9;32.0;31.0
8149;Vermogen   20 000 tot     50 000 euro;45;2003;91;1.0;2.3;25.0;21.0
8150;Vermogen   20 000 tot     50 000 euro;45;2004;93;1.0;2.4;25.0;22.0
8151;Vermogen   20 000 tot     50 000 euro;45;2005;94;1.0;2.4;26.0;23.0
8152;Vermogen   20 000 tot     50 000 euro;45;2006;90;1.0;2.4;27.0;23.0
8153;Vermogen   20 000 tot     50 000 euro;45;2007;88;1.0;2.4;27.0;23.0
8154;Vermogen   20 000 tot     50 000 euro;45;2008;89;1.0;2.5;28.0;23.0
8155;Vermogen   20 000 tot     50 000 euro;45;2009;92;1.0;2.5;28.0;24.0
8156;Vermogen   20 000 tot     50 000 euro;45;2010;91;1.0;2.6;28.0;24.0
8157;Vermogen   20 000 tot     50 000 euro;45;2011 voor methodewijziging;93;1.0;2.6;28.0;24.0
8158;Vermogen   20 000 tot     50 000 euro;45;2011 na methodewijziging;93;1.0;2.7;29.0;24.0
8159;Vermogen   20 000 tot     50 000 euro;45;2012;86;1.0;2.5;29.0;25.0
8160;Vermogen   20 000 tot     50 000 euro;45;2013;81;1.0;2.4;30.0;27.0
8161;Vermogen   20 000 tot     50 000 euro;45;2014;78;1.0;2.4;30.0;27.0
8162;Vermogen   20 000 tot     50 000 euro;46;2002;117;2.0;3.7;32.0;33.0
8163;Vermogen   20 000 tot     50 000 euro;46;2003;99;2.0;3.2;32.0;31.0
8164;Vermogen   20 000 tot     50 000 euro;46;2004;105;2.0;3.4;33.0;32.0
8165;Vermogen   20 000 tot     50 000 euro;46;2005;101;2.0;3.3;33.0;32.0
8166;Vermogen   20 000 tot     50 000 euro;46;2006;97;2.0;3.2;33.0;32.0
8167;Vermogen   20 000 tot     50 000 euro;46;2007;95;2.0;3.1;33.0;32.0
8168;Vermogen   20 000 tot     50 000 euro;46;2008;93;2.0;3.1;33.0;32.0
8169;Vermogen   20 000 tot     50 000 euro;46;2009;92;2.0;3.1;33.0;33.0
8170;Vermogen   20 000 tot     50 000 euro;46;2010;94;2.0;3.2;34.0;33.0
8171;Vermogen   20 000 tot     50 000 euro;46;2011 voor methodewijziging;105;2.0;3.6;34.0;34.0
8172;Vermogen   20 000 tot     50 000 euro;46;2011 na methodewijziging;104;2.0;3.5;34.0;34.0
8173;Vermogen   20 000 tot     50 000 euro;46;2012;94;2.0;3.1;33.0;33.0
8174;Vermogen   20 000 tot     50 000 euro;46;2013;85;2.0;2.8;33.0;33.0
8175;Vermogen   20 000 tot     50 000 euro;46;2014;84;2.0;2.8;33.0;33.0
8176;Vermogen   20 000 tot     50 000 euro;47;2002;94;2.0;3.0;32.0;32.0
8177;Vermogen   20 000 tot     50 000 euro;47;2003;80;2.0;2.5;32.0;31.0
8178;Vermogen   20 000 tot     50 000 euro;47;2004;86;2.0;2.8;33.0;32.0
8179;Vermogen   20 000 tot     50 000 euro;47;2005;83;2.0;2.7;33.0;32.0
8180;Vermogen   20 000 tot     50 000 euro;47;2006;79;2.0;2.6;33.0;32.0
8181;Vermogen   20 000 tot     50 000 euro;47;2007;78;2.0;2.5;33.0;32.0
8182;Vermogen   20 000 tot     50 000 euro;47;2008;77;2.0;2.5;33.0;32.0
8183;Vermogen   20 000 tot     50 000 euro;47;2009;78;2.0;2.6;33.0;32.0
8184;Vermogen   20 000 tot     50 000 euro;47;2010;78;2.0;2.6;34.0;33.0
8185;Vermogen   20 000 tot     50 000 euro;47;2011 voor methodewijziging;88;2.0;3.0;34.0;34.0
8186;Vermogen   20 000 tot     50 000 euro;47;2011 na methodewijziging;85;2.0;2.9;34.0;34.0
8187;Vermogen   20 000 tot     50 000 euro;47;2012;75;2.0;2.5;33.0;33.0
8188;Vermogen   20 000 tot     50 000 euro;47;2013;67;2.0;2.2;33.0;33.0
8189;Vermogen   20 000 tot     50 000 euro;47;2014;66;2.0;2.2;33.0;33.0
8190;Vermogen   20 000 tot     50 000 euro;48;2002;23;2.0;0.8;33.0;35.0
8191;Vermogen   20 000 tot     50 000 euro;48;2003;19;;;;
8192;Vermogen   20 000 tot     50 000 euro;48;2004;20;;;;
8193;Vermogen   20 000 tot     50 000 euro;48;2005;18;;;;
8194;Vermogen   20 000 tot     50 000 euro;48;2006;18;;;;
8195;Vermogen   20 000 tot     50 000 euro;48;2007;18;;;;
8196;Vermogen   20 000 tot     50 000 euro;48;2008;16;;;;
8197;Vermogen   20 000 tot     50 000 euro;48;2009;15;;;;
8198;Vermogen   20 000 tot     50 000 euro;48;2010;16;;;;
8199;Vermogen   20 000 tot     50 000 euro;48;2011 voor methodewijziging;17;;;;
8200;Vermogen   20 000 tot     50 000 euro;48;2011 na methodewijziging;19;;;;
8201;Vermogen   20 000 tot     50 000 euro;48;2012;19;2.0;0.6;33.0;33.0
8202;Vermogen   20 000 tot     50 000 euro;48;2013;18;2.0;0.6;34.0;33.0
8203;Vermogen   20 000 tot     50 000 euro;48;2014;18;2.0;0.6;34.0;33.0
8204;Vermogen   20 000 tot     50 000 euro;49;2002;17;;;;
8205;Vermogen   20 000 tot     50 000 euro;49;2003;14;;;;
8206;Vermogen   20 000 tot     50 000 euro;49;2004;14;;;;
8207;Vermogen   20 000 tot     50 000 euro;49;2005;11;;;;
8208;Vermogen   20 000 tot     50 000 euro;49;2006;10;;;;
8209;Vermogen   20 000 tot     50 000 euro;49;2007;10;;;;
8210;Vermogen   20 000 tot     50 000 euro;49;2008;9;;;;
8211;Vermogen   20 000 tot     50 000 euro;49;2009;10;;;;
8212;Vermogen   20 000 tot     50 000 euro;49;2010;10;;;;
8213;Vermogen   20 000 tot     50 000 euro;49;2011 voor methodewijziging;10;;;;
8214;Vermogen   20 000 tot     50 000 euro;49;2011 na methodewijziging;11;;;;
8215;Vermogen   20 000 tot     50 000 euro;49;2012;11;3.0;0.4;33.0;32.0
8216;Vermogen   20 000 tot     50 000 euro;49;2013;11;3.0;0.4;33.0;32.0
8217;Vermogen   20 000 tot     50 000 euro;49;2014;11;3.0;0.4;33.0;32.0
8218;Vermogen   20 000 tot     50 000 euro;50;2002;509;2.5;17.0;33.0;33.0
8219;Vermogen   20 000 tot     50 000 euro;50;2003;511;2.4;16.5;32.0;31.0
8220;Vermogen   20 000 tot     50 000 euro;50;2004;514;2.4;16.7;32.0;31.0
8221;Vermogen   20 000 tot     50 000 euro;50;2005;502;2.4;16.4;33.0;31.0
8222;Vermogen   20 000 tot     50 000 euro;50;2006;498;2.4;16.3;33.0;32.0
8223;Vermogen   20 000 tot     50 000 euro;50;2007;502;2.3;16.5;33.0;32.0
8224;Vermogen   20 000 tot     50 000 euro;50;2008;503;2.3;16.6;33.0;32.0
8225;Vermogen   20 000 tot     50 000 euro;50;2009;504;2.3;16.7;33.0;32.0
8226;Vermogen   20 000 tot     50 000 euro;50;2010;495;2.4;16.3;33.0;32.0
8227;Vermogen   20 000 tot     50 000 euro;50;2011 voor methodewijziging;481;2.4;15.9;33.0;32.0
8228;Vermogen   20 000 tot     50 000 euro;50;2011 na methodewijziging;484;2.4;15.9;33.0;32.0
