ID;Geslacht;Leeftijd;Nationaliteit;CaribischNederland;Perioden;BevolkingOp1Januari_1
6374;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2015;3
6375;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2016;5
6376;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2017;7
6377;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2018;4
6378;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2019;4
6379;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2020;2
6380;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2021;1
6381;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2022;0
6382;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2023;0
6383;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Midden- en Zuid-Amerika;Saba;2011;1
6384;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Midden- en Zuid-Amerika;Saba;2012;0
6385;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Midden- en Zuid-Amerika;Saba;2013;3
6386;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Midden- en Zuid-Amerika;Saba;2014;3
6387;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Midden- en Zuid-Amerika;Saba;2015;2
6388;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Midden- en Zuid-Amerika;Saba;2016;3
6389;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Midden- en Zuid-Amerika;Saba;2017;3
6390;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Midden- en Zuid-Amerika;Saba;2018;1
6391;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Midden- en Zuid-Amerika;Saba;2019;2
6392;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Midden- en Zuid-Amerika;Saba;2020;1
6393;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Midden- en Zuid-Amerika;Saba;2021;1
6394;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Midden- en Zuid-Amerika;Saba;2022;1
6395;Totaal mannen en vrouwen;10 tot 15 jaar;Overig Midden- en Zuid-Amerika;Saba;2023;1
6396;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Caribisch Nederland;2011;0
6397;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Caribisch Nederland;2012;0
6398;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Caribisch Nederland;2013;0
6399;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Caribisch Nederland;2014;0
6400;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Caribisch Nederland;2015;0
6401;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Caribisch Nederland;2016;0
6402;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Caribisch Nederland;2017;0
6403;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Caribisch Nederland;2018;0
6404;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Caribisch Nederland;2019;0
6405;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Caribisch Nederland;2020;0
6406;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Caribisch Nederland;2021;0
6407;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Caribisch Nederland;2022;0
6408;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Caribisch Nederland;2023;0
6409;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Bonaire;2011;0
6410;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Bonaire;2012;0
6411;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Bonaire;2013;0
6412;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Bonaire;2014;0
6413;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Bonaire;2015;0
6414;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Bonaire;2016;0
6415;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Bonaire;2017;0
6416;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Bonaire;2018;0
6417;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Bonaire;2019;0
6418;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Bonaire;2020;0
6419;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Bonaire;2021;0
6420;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Bonaire;2022;0
6421;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Bonaire;2023;0
6422;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Sint Eustatius;2011;0
6423;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Sint Eustatius;2012;0
6424;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Sint Eustatius;2013;0
6425;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Sint Eustatius;2014;0
6426;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Sint Eustatius;2015;0
6427;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Sint Eustatius;2016;0
6428;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Sint Eustatius;2017;0
6429;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Sint Eustatius;2018;0
6430;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Sint Eustatius;2019;0
6431;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Sint Eustatius;2020;0
6432;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Sint Eustatius;2021;0
6433;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Sint Eustatius;2022;0
6434;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Sint Eustatius;2023;0
6435;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Saba;2011;0
6436;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Saba;2012;0
6437;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Saba;2013;0
6438;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Saba;2014;0
6439;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Saba;2015;0
6440;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Saba;2016;0
6441;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Saba;2017;0
6442;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Saba;2018;0
6443;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Saba;2019;0
6444;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Saba;2020;0
6445;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Saba;2021;0
6446;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Saba;2022;0
6447;Totaal mannen en vrouwen;10 tot 15 jaar;Staatloos / onbekend;Saba;2023;0
6448;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Caribisch Nederland;2011;1286
6449;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Caribisch Nederland;2012;1286
6450;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Caribisch Nederland;2013;1291
6451;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Caribisch Nederland;2014;1325
6452;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Caribisch Nederland;2015;1334
6453;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Caribisch Nederland;2016;1317
6454;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Caribisch Nederland;2017;1356
6455;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Caribisch Nederland;2018;1384
6456;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Caribisch Nederland;2019;1344
6457;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Caribisch Nederland;2020;1324
6458;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Caribisch Nederland;2021;1378
6459;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Caribisch Nederland;2022;1423
6460;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Caribisch Nederland;2023;1450
6461;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Bonaire;2011;969
6462;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Bonaire;2012;998
6463;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Bonaire;2013;999
6464;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Bonaire;2014;1040
6465;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Bonaire;2015;1053
6466;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Bonaire;2016;1069
6467;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Bonaire;2017;1089
6468;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Bonaire;2018;1100
6469;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Bonaire;2019;1095
6470;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Bonaire;2020;1064
6471;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Bonaire;2021;1097
6472;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Bonaire;2022;1133
6473;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Bonaire;2023;1174
6474;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Sint Eustatius;2011;223
6475;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Sint Eustatius;2012;209
6476;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Sint Eustatius;2013;211
6477;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Sint Eustatius;2014;203
6478;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Sint Eustatius;2015;205
6479;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Sint Eustatius;2016;171
6480;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Sint Eustatius;2017;190
6481;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Sint Eustatius;2018;206
6482;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Sint Eustatius;2019;174
6483;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Sint Eustatius;2020;181
6484;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Sint Eustatius;2021;193
6485;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Sint Eustatius;2022;196
6486;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Sint Eustatius;2023;192
6487;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Saba;2011;94
6488;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Saba;2012;79
6489;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Saba;2013;81
6490;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Saba;2014;82
6491;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Saba;2015;76
6492;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Saba;2016;77
6493;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Saba;2017;77
6494;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Saba;2018;78
6495;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Saba;2019;75
6496;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Saba;2020;79
6497;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Saba;2021;88
6498;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Saba;2022;94
6499;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal;Saba;2023;84
6500;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Caribisch Nederland;2011;147
6501;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Caribisch Nederland;2012;155
6502;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Caribisch Nederland;2013;154
6503;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Caribisch Nederland;2014;166
6504;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Caribisch Nederland;2015;160
6505;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Caribisch Nederland;2016;160
6506;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Caribisch Nederland;2017;168
6507;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Caribisch Nederland;2018;189
6508;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Caribisch Nederland;2019;198
6509;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Caribisch Nederland;2020;197
6510;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Caribisch Nederland;2021;194
6511;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Caribisch Nederland;2022;211
6512;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Caribisch Nederland;2023;241
6513;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Bonaire;2011;89
6514;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Bonaire;2012;97
6515;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Bonaire;2013;96
6516;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Bonaire;2014;105
6517;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Bonaire;2015;105
6518;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Bonaire;2016;116
6519;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Bonaire;2017;124
6520;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Bonaire;2018;134
6521;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Bonaire;2019;148
6522;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Bonaire;2020;148
6523;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Bonaire;2021;147
6524;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Bonaire;2022;159
6525;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Bonaire;2023;190
6526;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Sint Eustatius;2011;45
6527;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Sint Eustatius;2012;45
6528;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Sint Eustatius;2013;43
6529;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Sint Eustatius;2014;45
6530;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Sint Eustatius;2015;38
6531;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Sint Eustatius;2016;31
6532;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Sint Eustatius;2017;31
6533;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Sint Eustatius;2018;36
6534;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Sint Eustatius;2019;29
6535;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Sint Eustatius;2020;29
6536;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Sint Eustatius;2021;29
6537;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Sint Eustatius;2022;33
6538;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Sint Eustatius;2023;34
6539;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Saba;2011;13
6540;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Saba;2012;13
6541;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Saba;2013;15
6542;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Saba;2014;16
6543;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Saba;2015;17
6544;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Saba;2016;13
6545;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Saba;2017;13
6546;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Saba;2018;19
6547;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Saba;2019;21
6548;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Saba;2020;20
6549;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Saba;2021;18
6550;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Saba;2022;19
6551;Totaal mannen en vrouwen;15 tot 20 jaar;Totaal niet-Nederlands;Saba;2023;17
6552;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2011;3
6553;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2012;0
6554;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2013;0
6555;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2014;0
6556;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2015;0
6557;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2016;0
6558;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2017;0
6559;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2018;0
6560;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2019;0
6561;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2020;0
6562;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2021;0
6563;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2022;0
6564;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Caribisch Nederland;2023;0
6565;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2011;3
6566;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2012;0
6567;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2013;0
6568;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2014;0
6569;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2015;0
6570;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2016;0
6571;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2017;0
6572;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2018;0
6573;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2019;0
6574;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2020;0
6575;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2021;0
6576;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2022;0
6577;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Bonaire;2023;0
6578;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2011;0
6579;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2012;0
6580;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2013;0
6581;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2014;0
6582;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2015;0
6583;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2016;0
6584;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2017;0
6585;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2018;0
6586;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2019;0
6587;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2020;0
6588;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2021;0
6589;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2022;0
6590;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Sint Eustatius;2023;0
6591;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2011;0
6592;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2012;0
6593;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2013;0
6594;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2014;0
6595;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2015;0
6596;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2016;0
6597;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2017;0
6598;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2018;0
6599;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2019;0
6600;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2020;0
6601;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2021;0
6602;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2022;0
6603;Totaal mannen en vrouwen;15 tot 20 jaar;Afrika;Saba;2023;0
6604;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2011;4
6605;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2012;6
6606;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2013;10
6607;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2014;10
6608;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2015;8
6609;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2016;11
6610;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2017;15
6611;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2018;19
6612;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2019;16
6613;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2020;12
6614;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2021;10
6615;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2022;10
6616;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Caribisch Nederland;2023;9
6617;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2011;3
6618;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2012;5
6619;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2013;10
6620;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2014;9
6621;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2015;8
6622;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2016;11
6623;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2017;14
6624;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2018;18
6625;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2019;15
6626;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2020;11
6627;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2021;9
6628;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2022;8
6629;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Bonaire;2023;7
6630;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Sint Eustatius;2011;1
6631;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Sint Eustatius;2012;1
6632;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Sint Eustatius;2013;0
6633;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Sint Eustatius;2014;1
6634;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Sint Eustatius;2015;0
6635;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Sint Eustatius;2016;0
6636;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Sint Eustatius;2017;1
6637;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Sint Eustatius;2018;1
6638;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Sint Eustatius;2019;1
6639;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Sint Eustatius;2020;1
6640;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Sint Eustatius;2021;1
6641;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Sint Eustatius;2022;1
6642;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Sint Eustatius;2023;0
6643;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Saba;2011;0
6644;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Saba;2012;0
6645;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Saba;2013;0
6646;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Saba;2014;0
6647;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Saba;2015;0
6648;Totaal mannen en vrouwen;15 tot 20 jaar;Azië;Saba;2016;0
