ID;FietsnetwerkNaarWegtype;RegioS;Perioden;LengteVanFietsnetwerk_1
1877;Normale weg;Rozendaal;2024;18.4
1878;Normale weg;Rucphen;2022;188.0
1879;Normale weg;Rucphen;2023;192.3
1880;Normale weg;Rucphen;2024;194.7
1881;Normale weg;Schagen;2022;296.9
1882;Normale weg;Schagen;2023;298.9
1883;Normale weg;Schagen;2024;302.7
1884;Normale weg;Scherpenzeel;2022;53.4
1885;Normale weg;Scherpenzeel;2023;54.4
1886;Normale weg;Scherpenzeel;2024;54.4
1887;Normale weg;Schiedam;2022;88.0
1888;Normale weg;Schiedam;2023;92.9
1889;Normale weg;Schiedam;2024;96.5
1890;Normale weg;Schiermonnikoog;2022;20.1
1891;Normale weg;Schiermonnikoog;2023;20.6
1892;Normale weg;Schiermonnikoog;2024;20.6
1893;Normale weg;Schouwen-Duiveland;2022;571.9
1894;Normale weg;Schouwen-Duiveland;2023;574.5
1895;Normale weg;Schouwen-Duiveland;2024;574.9
1896;Normale weg;Simpelveld;2022;80.9
1897;Normale weg;Simpelveld;2023;80.6
1898;Normale weg;Simpelveld;2024;81.2
1899;Normale weg;Sint-Michielsgestel;2022;247.4
1900;Normale weg;Sint-Michielsgestel;2023;248.5
1901;Normale weg;Sint-Michielsgestel;2024;249.1
1902;Normale weg;Sittard-Geleen;2022;466.8
1903;Normale weg;Sittard-Geleen;2023;466.0
1904;Normale weg;Sittard-Geleen;2024;464.7
1905;Normale weg;Sliedrecht;2022;80.5
1906;Normale weg;Sliedrecht;2023;81.4
1907;Normale weg;Sliedrecht;2024;80.9
1908;Normale weg;Sluis;2022;634.1
1909;Normale weg;Sluis;2023;634.9
1910;Normale weg;Sluis;2024;635.2
1911;Normale weg;Smallingerland;2022;405.4
1912;Normale weg;Smallingerland;2023;405.6
1913;Normale weg;Smallingerland;2024;405.4
1914;Normale weg;Soest;2022;141.1
1915;Normale weg;Soest;2023;141.1
1916;Normale weg;Soest;2024;139.4
1917;Normale weg;Someren;2022;236.9
1918;Normale weg;Someren;2023;238.4
1919;Normale weg;Someren;2024;238.7
1920;Normale weg;Son en Breugel;2022;107.0
1921;Normale weg;Son en Breugel;2023;106.9
1922;Normale weg;Son en Breugel;2024;106.9
1923;Normale weg;Stadskanaal;2022;313.1
1924;Normale weg;Stadskanaal;2023;312.2
1925;Normale weg;Stadskanaal;2024;312.1
1926;Normale weg;Staphorst;2022;365.8
1927;Normale weg;Staphorst;2023;371.6
1928;Normale weg;Staphorst;2024;371.1
1929;Normale weg;Stede Broec;2022;42.1
1930;Normale weg;Stede Broec;2023;42.1
1931;Normale weg;Stede Broec;2024;42.9
1932;Normale weg;Steenbergen;2022;301.6
1933;Normale weg;Steenbergen;2023;301.6
1934;Normale weg;Steenbergen;2024;299.9
1935;Normale weg;Steenwijkerland;2022;558.3
1936;Normale weg;Steenwijkerland;2023;549.8
1937;Normale weg;Steenwijkerland;2024;553.6
1938;Normale weg;Stein (L.);2022;118.7
1939;Normale weg;Stein (L.);2023;121.4
1940;Normale weg;Stein (L.);2024;125.9
1941;Normale weg;Stichtse Vecht;2022;244.3
1942;Normale weg;Stichtse Vecht;2023;243.9
1943;Normale weg;Stichtse Vecht;2024;244.5
1944;Normale weg;Súdwest-Fryslân;2022;1017.6
1945;Normale weg;Súdwest-Fryslân;2023;1017.6
1946;Normale weg;Súdwest-Fryslân;2024;1020.2
1947;Normale weg;Terneuzen;2022;663.8
1948;Normale weg;Terneuzen;2023;674.6
1949;Normale weg;Terneuzen;2024;675.2
1950;Normale weg;Terschelling;2022;102.4
1951;Normale weg;Terschelling;2023;101.8
1952;Normale weg;Terschelling;2024;101.8
1953;Normale weg;Texel;2022;251.1
1954;Normale weg;Texel;2023;251.0
1955;Normale weg;Texel;2024;216.3
1956;Normale weg;Teylingen;2022;53.3
1957;Normale weg;Teylingen;2023;57.7
1958;Normale weg;Teylingen;2024;58.8
1959;Normale weg;Tholen;2022;392.8
1960;Normale weg;Tholen;2023;399.6
1961;Normale weg;Tholen;2024;402.0
1962;Normale weg;Tiel;2022;136.8
1963;Normale weg;Tiel;2023;137.2
1964;Normale weg;Tiel;2024;171.8
1965;Normale weg;Tilburg;2022;664.2
1966;Normale weg;Tilburg;2023;675.0
1967;Normale weg;Tilburg;2024;691.9
1968;Normale weg;Tubbergen;2022;404.9
1969;Normale weg;Tubbergen;2023;405.3
1970;Normale weg;Tubbergen;2024;405.3
1971;Normale weg;Twenterand;2022;300.9
1972;Normale weg;Twenterand;2023;302.8
1973;Normale weg;Twenterand;2024;304.7
1974;Normale weg;Tynaarlo;2022;387.9
1975;Normale weg;Tynaarlo;2023;389.2
1976;Normale weg;Tynaarlo;2024;389.2
1977;Normale weg;Tytsjerksteradiel;2022;359.6
1978;Normale weg;Tytsjerksteradiel;2023;360.7
1979;Normale weg;Tytsjerksteradiel;2024;360.8
1980;Normale weg;Uitgeest;2022;65.0
1981;Normale weg;Uitgeest;2023;65.0
1982;Normale weg;Uitgeest;2024;65.0
1983;Normale weg;Uithoorn;2022;86.1
1984;Normale weg;Uithoorn;2023;87.8
1985;Normale weg;Uithoorn;2024;88.3
1986;Normale weg;Urk;2022;70.3
1987;Normale weg;Urk;2023;77.0
1988;Normale weg;Urk;2024;75.6
1989;Normale weg;Utrecht (gemeente);2022;750.1
1990;Normale weg;Utrecht (gemeente);2023;745.9
1991;Normale weg;Utrecht (gemeente);2024;746.4
1992;Normale weg;Utrechtse Heuvelrug;2022;297.6
1993;Normale weg;Utrechtse Heuvelrug;2023;298.2
1994;Normale weg;Utrechtse Heuvelrug;2024;307.1
1995;Normale weg;Vaals;2022;70.2
1996;Normale weg;Vaals;2023;68.5
1997;Normale weg;Vaals;2024;68.6
1998;Normale weg;Valkenburg aan de Geul;2022;144.1
1999;Normale weg;Valkenburg aan de Geul;2023;140.3
2000;Normale weg;Valkenburg aan de Geul;2024;137.6
2001;Normale weg;Valkenswaard;2022;102.2
2002;Normale weg;Valkenswaard;2023;104.3
2003;Normale weg;Valkenswaard;2024;119.1
2004;Normale weg;Veendam;2022;209.9
2005;Normale weg;Veendam;2023;209.4
2006;Normale weg;Veendam;2024;209.7
2007;Normale weg;Veenendaal;2022;195.6
2008;Normale weg;Veenendaal;2023;194.8
2009;Normale weg;Veenendaal;2024;194.7
2010;Normale weg;Veere;2022;334.1
2011;Normale weg;Veere;2023;334.3
2012;Normale weg;Veere;2024;334.4
2013;Normale weg;Veldhoven;2022;202.0
2014;Normale weg;Veldhoven;2023;202.2
2015;Normale weg;Veldhoven;2024;203.8
2016;Normale weg;Velsen;2022;227.7
2017;Normale weg;Velsen;2023;227.7
2018;Normale weg;Velsen;2024;229.1
2019;Normale weg;Venlo;2022;402.5
2020;Normale weg;Venlo;2023;413.8
2021;Normale weg;Venlo;2024;417.2
2022;Normale weg;Venray;2022;284.5
2023;Normale weg;Venray;2023;287.5
2024;Normale weg;Venray;2024;289.7
2025;Normale weg;Vijfheerenlanden;2022;334.7
2026;Normale weg;Vijfheerenlanden;2023;339.9
2027;Normale weg;Vijfheerenlanden;2024;347.0
2028;Normale weg;Vlaardingen;2022;173.1
2029;Normale weg;Vlaardingen;2023;174.2
2030;Normale weg;Vlaardingen;2024;175.0
2031;Normale weg;Vlieland;2022;36.9
2032;Normale weg;Vlieland;2023;37.0
2033;Normale weg;Vlieland;2024;41.2
2034;Normale weg;Vlissingen;2022;207.0
2035;Normale weg;Vlissingen;2023;208.4
2036;Normale weg;Vlissingen;2024;209.3
2037;Normale weg;Voerendaal;2022;116.0
2038;Normale weg;Voerendaal;2023;116.0
2039;Normale weg;Voerendaal;2024;113.8
2040;Normale weg;Voorne aan Zee;2022;
2041;Normale weg;Voorne aan Zee;2023;414.7
2042;Normale weg;Voorne aan Zee;2024;416.5
2043;Normale weg;Voorschoten;2022;22.3
2044;Normale weg;Voorschoten;2023;22.9
2045;Normale weg;Voorschoten;2024;24.2
2046;Normale weg;Voorst;2022;309.3
2047;Normale weg;Voorst;2023;308.9
2048;Normale weg;Voorst;2024;310.9
2049;Normale weg;Vught;2022;169.9
2050;Normale weg;Vught;2023;171.0
2051;Normale weg;Vught;2024;171.1
2052;Normale weg;Waadhoeke;2022;566.5
2053;Normale weg;Waadhoeke;2023;566.8
2054;Normale weg;Waadhoeke;2024;567.7
2055;Normale weg;Waalre;2022;67.8
2056;Normale weg;Waalre;2023;68.4
2057;Normale weg;Waalre;2024;70.2
2058;Normale weg;Waalwijk;2022;242.2
2059;Normale weg;Waalwijk;2023;243.0
2060;Normale weg;Waalwijk;2024;243.5
2061;Normale weg;Waddinxveen;2022;107.2
2062;Normale weg;Waddinxveen;2023;106.6
2063;Normale weg;Waddinxveen;2024;110.1
2064;Normale weg;Wageningen;2022;138.5
2065;Normale weg;Wageningen;2023;138.5
2066;Normale weg;Wageningen;2024;138.6
2067;Normale weg;Wassenaar;2022;84.6
2068;Normale weg;Wassenaar;2023;106.1
2069;Normale weg;Wassenaar;2024;106.1
2070;Normale weg;Waterland;2022;101.5
2071;Normale weg;Waterland;2023;101.9
2072;Normale weg;Waterland;2024;98.6
2073;Normale weg;Weert;2022;429.9
2074;Normale weg;Weert;2023;429.3
2075;Normale weg;Weert;2024;438.7
2076;Normale weg;Weesp;2022;71.6
2077;Normale weg;Weesp;2023;
2078;Normale weg;Weesp;2024;
2079;Normale weg;West Betuwe;2022;527.2
2080;Normale weg;West Betuwe;2023;531.8
2081;Normale weg;West Betuwe;2024;529.3
2082;Normale weg;West Maas en Waal;2022;214.2
2083;Normale weg;West Maas en Waal;2023;214.2
2084;Normale weg;West Maas en Waal;2024;234.8
2085;Normale weg;Westerkwartier;2022;744.3
2086;Normale weg;Westerkwartier;2023;744.0
2087;Normale weg;Westerkwartier;2024;745.4
2088;Normale weg;Westerveld;2022;463.6
2089;Normale weg;Westerveld;2023;462.7
2090;Normale weg;Westerveld;2024;463.2
2091;Normale weg;Westervoort;2022;56.9
2092;Normale weg;Westervoort;2023;56.9
2093;Normale weg;Westervoort;2024;56.9
2094;Normale weg;Westerwolde;2022;496.9
2095;Normale weg;Westerwolde;2023;494.8
2096;Normale weg;Westerwolde;2024;494.5
2097;Normale weg;Westland;2022;463.4
2098;Normale weg;Westland;2023;463.8
2099;Normale weg;Westland;2024;469.2
2100;Normale weg;Weststellingwerf;2022;365.8
2101;Normale weg;Weststellingwerf;2023;366.6
2102;Normale weg;Weststellingwerf;2024;368.2
2103;Normale weg;Westvoorne;2022;112.8
2104;Normale weg;Westvoorne;2023;
2105;Normale weg;Westvoorne;2024;
2106;Normale weg;Wierden;2022;276.7
2107;Normale weg;Wierden;2023;278.5
2108;Normale weg;Wierden;2024;278.6
2109;Normale weg;Wijchen;2022;229.5
2110;Normale weg;Wijchen;2023;231.9
2111;Normale weg;Wijchen;2024;233.0
2112;Normale weg;Wijdemeren;2022;87.4
2113;Normale weg;Wijdemeren;2023;86.7
2114;Normale weg;Wijdemeren;2024;87.1
2115;Normale weg;Wijk bij Duurstede;2022;109.5
2116;Normale weg;Wijk bij Duurstede;2023;110.3
2117;Normale weg;Wijk bij Duurstede;2024;111.4
2118;Normale weg;Winterswijk;2022;362.9
2119;Normale weg;Winterswijk;2023;363.3
2120;Normale weg;Winterswijk;2024;363.6
2121;Normale weg;Woensdrecht;2022;192.2
2122;Normale weg;Woensdrecht;2023;195.9
2123;Normale weg;Woensdrecht;2024;198.1
2124;Normale weg;Woerden;2022;201.1
2125;Normale weg;Woerden;2023;209.7
2126;Normale weg;Woerden;2024;210.7
2127;Normale weg;De Wolden;2022;416.4
2128;Normale weg;De Wolden;2023;413.0
2129;Normale weg;De Wolden;2024;413.6
2130;Normale weg;Wormerland;2022;88.2
2131;Normale weg;Wormerland;2023;88.3
2132;Normale weg;Wormerland;2024;88.3
2133;Normale weg;Woudenberg;2022;90.8
2134;Normale weg;Woudenberg;2023;90.8
2135;Normale weg;Woudenberg;2024;90.7
2136;Normale weg;Zaanstad;2022;437.2
2137;Normale weg;Zaanstad;2023;437.4
2138;Normale weg;Zaanstad;2024;436.8
2139;Normale weg;Zaltbommel;2022;244.5
2140;Normale weg;Zaltbommel;2023;244.3
2141;Normale weg;Zaltbommel;2024;245.2
2142;Normale weg;Zandvoort;2022;46.2
2143;Normale weg;Zandvoort;2023;46.4
2144;Normale weg;Zandvoort;2024;46.5
2145;Normale weg;Zeewolde;2022;251.7
2146;Normale weg;Zeewolde;2023;253.4
2147;Normale weg;Zeewolde;2024;257.8
2148;Normale weg;Zeist;2022;195.3
2149;Normale weg;Zeist;2023;197.0
2150;Normale weg;Zeist;2024;198.6
2151;Normale weg;Zevenaar;2022;313.5
2152;Normale weg;Zevenaar;2023;316.1
2153;Normale weg;Zevenaar;2024;316.4
2154;Normale weg;Zoetermeer;2022;198.6
2155;Normale weg;Zoetermeer;2023;201.5
2156;Normale weg;Zoetermeer;2024;202.8
2157;Normale weg;Zoeterwoude;2022;37.5
2158;Normale weg;Zoeterwoude;2023;37.5
2159;Normale weg;Zoeterwoude;2024;37.7
2160;Normale weg;Zuidplas;2022;201.4
2161;Normale weg;Zuidplas;2023;194.1
2162;Normale weg;Zuidplas;2024;201.1
2163;Normale weg;Zundert;2022;246.1
2164;Normale weg;Zundert;2023;244.4
2165;Normale weg;Zundert;2024;248.6
2166;Normale weg;Zutphen;2022;207.3
2167;Normale weg;Zutphen;2023;208.4
2168;Normale weg;Zutphen;2024;210.8
2169;Normale weg;Zwartewaterland;2022;184.5
2170;Normale weg;Zwartewaterland;2023;184.4
2171;Normale weg;Zwartewaterland;2024;184.2
2172;Normale weg;Zwijndrecht;2022;144.8
2173;Normale weg;Zwijndrecht;2023;145.7
2174;Normale weg;Zwijndrecht;2024;146.1
2175;Normale weg;Zwolle;2022;564.3
2176;Normale weg;Zwolle;2023;565.3
2177;Normale weg;Zwolle;2024;566.2
2178;Ventweg;Nederland;2022;2884.0
2179;Ventweg;Nederland;2023;2823.5
2180;Ventweg;Nederland;2024;2796.6
2181;Ventweg;Noord-Nederland (LD);2022;500.4
2182;Ventweg;Noord-Nederland (LD);2023;489.9
2183;Ventweg;Noord-Nederland (LD);2024;484.6
2184;Ventweg;Oost-Nederland (LD);2022;677.6
2185;Ventweg;Oost-Nederland (LD);2023;662.6
2186;Ventweg;Oost-Nederland (LD);2024;656.9
2187;Ventweg;West-Nederland (LD);2022;1087.1
2188;Ventweg;West-Nederland (LD);2023;1063.1
2189;Ventweg;West-Nederland (LD);2024;1053.2
2190;Ventweg;Zuid-Nederland (LD);2022;618.8
2191;Ventweg;Zuid-Nederland (LD);2023;607.9
2192;Ventweg;Zuid-Nederland (LD);2024;601.9
2193;Ventweg;Groningen (PV);2022;157.7
2194;Ventweg;Groningen (PV);2023;152.6
2195;Ventweg;Groningen (PV);2024;153.9
2196;Ventweg;Fryslân (PV);2022;265.8
2197;Ventweg;Fryslân (PV);2023;262.5
2198;Ventweg;Fryslân (PV);2024;259.8
2199;Ventweg;Drenthe (PV);2022;77.0
2200;Ventweg;Drenthe (PV);2023;74.8
2201;Ventweg;Drenthe (PV);2024;70.9
2202;Ventweg;Overijssel (PV);2022;314.9
2203;Ventweg;Overijssel (PV);2023;302.5
2204;Ventweg;Overijssel (PV);2024;301.7
2205;Ventweg;Flevoland (PV);2022;56.9
2206;Ventweg;Flevoland (PV);2023;55.6
2207;Ventweg;Flevoland (PV);2024;49.9
2208;Ventweg;Gelderland (PV);2022;305.8
2209;Ventweg;Gelderland (PV);2023;304.5
2210;Ventweg;Gelderland (PV);2024;305.3
2211;Ventweg;Utrecht (PV);2022;159.9
2212;Ventweg;Utrecht (PV);2023;155.6
2213;Ventweg;Utrecht (PV);2024;154.6
2214;Ventweg;Noord-Holland (PV);2022;334.6
2215;Ventweg;Noord-Holland (PV);2023;334.6
2216;Ventweg;Noord-Holland (PV);2024;330.2
2217;Ventweg;Zuid-Holland (PV);2022;357.3
2218;Ventweg;Zuid-Holland (PV);2023;345.9
2219;Ventweg;Zuid-Holland (PV);2024;340.8
2220;Ventweg;Zeeland (PV);2022;235.3
2221;Ventweg;Zeeland (PV);2023;227.1
2222;Ventweg;Zeeland (PV);2024;227.6
2223;Ventweg;Noord-Brabant (PV);2022;507.5
2224;Ventweg;Noord-Brabant (PV);2023;497.2
2225;Ventweg;Noord-Brabant (PV);2024;490.2
2226;Ventweg;Limburg (PV);2022;111.3
2227;Ventweg;Limburg (PV);2023;110.7
2228;Ventweg;Limburg (PV);2024;111.6
2229;Ventweg;Aa en Hunze;2022;7.1
2230;Ventweg;Aa en Hunze;2023;7.1
2231;Ventweg;Aa en Hunze;2024;7.1
2232;Ventweg;Aalsmeer;2022;3.6
2233;Ventweg;Aalsmeer;2023;3.7
2234;Ventweg;Aalsmeer;2024;3.7
2235;Ventweg;Aalten;2022;7.3
2236;Ventweg;Aalten;2023;6.7
2237;Ventweg;Aalten;2024;6.7
2238;Ventweg;Achtkarspelen;2022;20.7
2239;Ventweg;Achtkarspelen;2023;20.7
2240;Ventweg;Achtkarspelen;2024;20.7
2241;Ventweg;Alblasserdam;2022;1.4
2242;Ventweg;Alblasserdam;2023;1.3
2243;Ventweg;Alblasserdam;2024;1.3
2244;Ventweg;Albrandswaard;2022;2.5
2245;Ventweg;Albrandswaard;2023;2.7
2246;Ventweg;Albrandswaard;2024;2.7
2247;Ventweg;Alkmaar;2022;14.4
2248;Ventweg;Alkmaar;2023;14.4
2249;Ventweg;Alkmaar;2024;14.4
2250;Ventweg;Almelo;2022;11.0
2251;Ventweg;Almelo;2023;10.9
2252;Ventweg;Almelo;2024;10.9
2253;Ventweg;Almere;2022;6.0
2254;Ventweg;Almere;2023;6.0
2255;Ventweg;Almere;2024;6.4
2256;Ventweg;Alphen aan den Rijn;2022;13.9
2257;Ventweg;Alphen aan den Rijn;2023;13.6
2258;Ventweg;Alphen aan den Rijn;2024;13.6
2259;Ventweg;Alphen-Chaam;2022;0.8
2260;Ventweg;Alphen-Chaam;2023;1.0
2261;Ventweg;Alphen-Chaam;2024;1.0
2262;Ventweg;Altena;2022;22.3
2263;Ventweg;Altena;2023;22.4
2264;Ventweg;Altena;2024;21.9
2265;Ventweg;Ameland;2022;0.0
2266;Ventweg;Ameland;2023;0.1
2267;Ventweg;Ameland;2024;0.1
2268;Ventweg;Amersfoort;2022;19.6
2269;Ventweg;Amersfoort;2023;19.7
2270;Ventweg;Amersfoort;2024;19.5
2271;Ventweg;Amstelveen;2022;9.2
2272;Ventweg;Amstelveen;2023;8.7
2273;Ventweg;Amstelveen;2024;9.1
2274;Ventweg;Amsterdam;2022;58.1
2275;Ventweg;Amsterdam;2023;58.6
2276;Ventweg;Amsterdam;2024;58.3
2277;Ventweg;Apeldoorn;2022;24.1
2278;Ventweg;Apeldoorn;2023;24.3
2279;Ventweg;Apeldoorn;2024;24.2
2280;Ventweg;Arnhem;2022;15.2
2281;Ventweg;Arnhem;2023;15.2
2282;Ventweg;Arnhem;2024;15.2
2283;Ventweg;Assen;2022;5.7
2284;Ventweg;Assen;2023;5.6
2285;Ventweg;Assen;2024;7.0
2286;Ventweg;Asten;2022;6.1
2287;Ventweg;Asten;2023;6.1
2288;Ventweg;Asten;2024;6.1
2289;Ventweg;Baarle-Nassau;2022;0.5
2290;Ventweg;Baarle-Nassau;2023;0.5
2291;Ventweg;Baarle-Nassau;2024;0.5
2292;Ventweg;Baarn;2022;3.9
2293;Ventweg;Baarn;2023;3.9
2294;Ventweg;Baarn;2024;3.9
2295;Ventweg;Barendrecht;2022;7.2
2296;Ventweg;Barendrecht;2023;7.6
2297;Ventweg;Barendrecht;2024;7.2
2298;Ventweg;Barneveld;2022;8.9
2299;Ventweg;Barneveld;2023;8.7
2300;Ventweg;Barneveld;2024;9.0
2301;Ventweg;Beek (L.);2022;0.1
2302;Ventweg;Beek (L.);2023;0.1
2303;Ventweg;Beek (L.);2024;0.1
2304;Ventweg;Beekdaelen;2022;4.2
2305;Ventweg;Beekdaelen;2023;4.2
2306;Ventweg;Beekdaelen;2024;4.2
2307;Ventweg;Beesel;2022;0.0
2308;Ventweg;Beesel;2023;0.0
2309;Ventweg;Beesel;2024;0.0
2310;Ventweg;Berg en Dal;2022;0.5
2311;Ventweg;Berg en Dal;2023;0.5
2312;Ventweg;Berg en Dal;2024;0.5
2313;Ventweg;Bergeijk;2022;0.3
2314;Ventweg;Bergeijk;2023;0.3
2315;Ventweg;Bergeijk;2024;0.4
2316;Ventweg;Bergen (L.);2022;0.6
2317;Ventweg;Bergen (L.);2023;0.6
2318;Ventweg;Bergen (L.);2024;0.6
2319;Ventweg;Bergen (NH.);2022;12.3
2320;Ventweg;Bergen (NH.);2023;12.3
2321;Ventweg;Bergen (NH.);2024;12.3
2322;Ventweg;Bergen op Zoom;2022;14.9
2323;Ventweg;Bergen op Zoom;2023;12.8
2324;Ventweg;Bergen op Zoom;2024;12.2
2325;Ventweg;Berkelland;2022;22.8
2326;Ventweg;Berkelland;2023;22.8
2327;Ventweg;Berkelland;2024;22.8
2328;Ventweg;Bernheze;2022;6.0
2329;Ventweg;Bernheze;2023;6.0
2330;Ventweg;Bernheze;2024;6.0
2331;Ventweg;Best;2022;2.8
2332;Ventweg;Best;2023;2.8
2333;Ventweg;Best;2024;2.5
2334;Ventweg;Beuningen;2022;1.8
2335;Ventweg;Beuningen;2023;1.8
2336;Ventweg;Beuningen;2024;1.8
2337;Ventweg;Beverwijk;2022;6.3
2338;Ventweg;Beverwijk;2023;6.3
2339;Ventweg;Beverwijk;2024;6.3
2340;Ventweg;De Bilt;2022;6.1
2341;Ventweg;De Bilt;2023;6.1
2342;Ventweg;De Bilt;2024;6.1
2343;Ventweg;Bladel;2022;1.0
2344;Ventweg;Bladel;2023;1.0
2345;Ventweg;Bladel;2024;1.0
2346;Ventweg;Blaricum;2022;3.3
2347;Ventweg;Blaricum;2023;3.3
2348;Ventweg;Blaricum;2024;3.3
2349;Ventweg;Bloemendaal;2022;2.8
2350;Ventweg;Bloemendaal;2023;2.9
2351;Ventweg;Bloemendaal;2024;2.1
2352;Ventweg;Bodegraven-Reeuwijk;2022;2.5
2353;Ventweg;Bodegraven-Reeuwijk;2023;2.6
2354;Ventweg;Bodegraven-Reeuwijk;2024;2.6
2355;Ventweg;Boekel;2022;0.8
2356;Ventweg;Boekel;2023;0.8
2357;Ventweg;Boekel;2024;0.8
2358;Ventweg;Borger-Odoorn;2022;10.4
2359;Ventweg;Borger-Odoorn;2023;10.4
2360;Ventweg;Borger-Odoorn;2024;5.2
2361;Ventweg;Borne;2022;5.3
2362;Ventweg;Borne;2023;5.3
2363;Ventweg;Borne;2024;5.3
2364;Ventweg;Borsele;2022;6.0
2365;Ventweg;Borsele;2023;6.1
2366;Ventweg;Borsele;2024;6.0
2367;Ventweg;Boxtel;2022;2.8
2368;Ventweg;Boxtel;2023;2.8
2369;Ventweg;Boxtel;2024;2.8
2370;Ventweg;Breda;2022;16.5
2371;Ventweg;Breda;2023;16.0
2372;Ventweg;Breda;2024;17.1
2373;Ventweg;Brielle;2022;2.3
2374;Ventweg;Brielle;2023;
2375;Ventweg;Brielle;2024;
2376;Ventweg;Bronckhorst;2022;11.0
2377;Ventweg;Bronckhorst;2023;11.0
2378;Ventweg;Bronckhorst;2024;11.0
2379;Ventweg;Brummen;2022;0.4
2380;Ventweg;Brummen;2023;0.4
2381;Ventweg;Brummen;2024;0.5
2382;Ventweg;Brunssum;2022;3.9
2383;Ventweg;Brunssum;2023;3.9
2384;Ventweg;Brunssum;2024;3.9
2385;Ventweg;Bunnik;2022;10.0
2386;Ventweg;Bunnik;2023;5.9
2387;Ventweg;Bunnik;2024;5.8
2388;Ventweg;Bunschoten;2022;3.5
2389;Ventweg;Bunschoten;2023;3.5
2390;Ventweg;Bunschoten;2024;3.5
2391;Ventweg;Buren;2022;9.4
2392;Ventweg;Buren;2023;9.6
2393;Ventweg;Buren;2024;9.6
2394;Ventweg;Capelle aan den IJssel;2022;3.7
2395;Ventweg;Capelle aan den IJssel;2023;3.4
2396;Ventweg;Capelle aan den IJssel;2024;3.4
2397;Ventweg;Castricum;2022;3.3
2398;Ventweg;Castricum;2023;2.9
2399;Ventweg;Castricum;2024;2.9
2400;Ventweg;Coevorden;2022;3.9
2401;Ventweg;Coevorden;2023;4.0
2402;Ventweg;Coevorden;2024;4.3
2403;Ventweg;Cranendonck;2022;5.9
2404;Ventweg;Cranendonck;2023;5.9
2405;Ventweg;Cranendonck;2024;5.9
2406;Ventweg;Culemborg;2022;4.7
2407;Ventweg;Culemborg;2023;4.7
2408;Ventweg;Culemborg;2024;4.7
2409;Ventweg;Dalfsen;2022;31.8
2410;Ventweg;Dalfsen;2023;24.1
2411;Ventweg;Dalfsen;2024;24.1
2412;Ventweg;Dantumadiel;2022;4.1
2413;Ventweg;Dantumadiel;2023;3.5
2414;Ventweg;Dantumadiel;2024;3.5
2415;Ventweg;Delft;2022;2.2
2416;Ventweg;Delft;2023;2.0
2417;Ventweg;Delft;2024;2.0
2418;Ventweg;Deurne;2022;5.5
2419;Ventweg;Deurne;2023;5.5
2420;Ventweg;Deurne;2024;5.4
2421;Ventweg;Deventer;2022;11.4
2422;Ventweg;Deventer;2023;10.6
2423;Ventweg;Deventer;2024;10.9
2424;Ventweg;Diemen;2022;0.1
2425;Ventweg;Diemen;2023;0.1
2426;Ventweg;Diemen;2024;0.1
2427;Ventweg;Dijk en Waard;2022;3.0
2428;Ventweg;Dijk en Waard;2023;3.0
2429;Ventweg;Dijk en Waard;2024;3.1
2430;Ventweg;Dinkelland;2022;5.7
2431;Ventweg;Dinkelland;2023;6.1
2432;Ventweg;Dinkelland;2024;6.1
2433;Ventweg;Doesburg;2022;1.3
2434;Ventweg;Doesburg;2023;1.3
2435;Ventweg;Doesburg;2024;1.3
2436;Ventweg;Doetinchem;2022;5.3
2437;Ventweg;Doetinchem;2023;5.3
2438;Ventweg;Doetinchem;2024;5.1
2439;Ventweg;Dongen;2022;6.7
2440;Ventweg;Dongen;2023;6.7
2441;Ventweg;Dongen;2024;6.7
2442;Ventweg;Dordrecht;2022;7.7
2443;Ventweg;Dordrecht;2023;7.0
2444;Ventweg;Dordrecht;2024;6.8
2445;Ventweg;Drechterland;2022;0.8
2446;Ventweg;Drechterland;2023;0.8
2447;Ventweg;Drechterland;2024;0.8
2448;Ventweg;Drimmelen;2022;6.9
2449;Ventweg;Drimmelen;2023;6.9
2450;Ventweg;Drimmelen;2024;6.5
2451;Ventweg;Dronten;2022;16.8
2452;Ventweg;Dronten;2023;16.8
2453;Ventweg;Dronten;2024;16.8
2454;Ventweg;Druten;2022;0.3
2455;Ventweg;Druten;2023;0.3
2456;Ventweg;Druten;2024;0.3
2457;Ventweg;Duiven;2022;1.7
2458;Ventweg;Duiven;2023;1.7
2459;Ventweg;Duiven;2024;1.7
2460;Ventweg;Echt-Susteren;2022;2.9
2461;Ventweg;Echt-Susteren;2023;2.8
2462;Ventweg;Echt-Susteren;2024;3.1
2463;Ventweg;Edam-Volendam;2022;6.1
2464;Ventweg;Edam-Volendam;2023;6.1
2465;Ventweg;Edam-Volendam;2024;6.1
2466;Ventweg;Ede;2022;10.4
2467;Ventweg;Ede;2023;10.4
2468;Ventweg;Ede;2024;10.5
2469;Ventweg;Eemnes;2022;1.3
2470;Ventweg;Eemnes;2023;1.3
2471;Ventweg;Eemnes;2024;1.3
2472;Ventweg;Eemsdelta;2022;16.0
2473;Ventweg;Eemsdelta;2023;13.6
2474;Ventweg;Eemsdelta;2024;13.6
2475;Ventweg;Eersel;2022;1.7
2476;Ventweg;Eersel;2023;1.7
2477;Ventweg;Eersel;2024;1.7
2478;Ventweg;Eijsden-Margraten;2022;0.2
2479;Ventweg;Eijsden-Margraten;2023;0.2
