ID;Woningtype;Bouwjaarklasse;RegioS;Perioden;BeginstandWoningvoorraad_1;GemiddeldeOppervlakte_2
4333;Totaal;Totaal;Mook en Middelaar;2019;3579.0;157.0
4334;Totaal;Totaal;Mook en Middelaar;2020;3591.0;162.0
4335;Totaal;Totaal;Mook en Middelaar;2021;3667.0;160.0
4336;Totaal;Totaal;Mook en Middelaar;2022;3680.0;156.0
4337;Totaal;Totaal;Mook en Middelaar;2023;3679.0;156.0
4338;Totaal;Totaal;Mook en Middelaar;2024;3761.0;154.0
4339;Totaal;Totaal;Mook en Middelaar;2025;3785.0;154.0
4340;Totaal;Totaal;Muiden;2012;2754.0;126.0
4341;Totaal;Totaal;Muiden;2013;2755.0;126.0
4342;Totaal;Totaal;Muiden;2014;2800.0;124.0
4343;Totaal;Totaal;Muiden;2015;2781.0;124.0
4344;Totaal;Totaal;Muiden;2016;;
4345;Totaal;Totaal;Muiden;2017;;
4346;Totaal;Totaal;Muiden;2018;;
4347;Totaal;Totaal;Muiden;2019;;
4348;Totaal;Totaal;Muiden;2020;;
4349;Totaal;Totaal;Muiden;2021;;
4350;Totaal;Totaal;Muiden;2022;;
4351;Totaal;Totaal;Muiden;2023;;
4352;Totaal;Totaal;Muiden;2024;;
4353;Totaal;Totaal;Muiden;2025;;
4354;Totaal;Totaal;Naarden;2012;7517.0;127.0
4355;Totaal;Totaal;Naarden;2013;7527.0;127.0
4356;Totaal;Totaal;Naarden;2014;7553.0;127.0
4357;Totaal;Totaal;Naarden;2015;7666.0;127.0
4358;Totaal;Totaal;Naarden;2016;;
4359;Totaal;Totaal;Naarden;2017;;
4360;Totaal;Totaal;Naarden;2018;;
4361;Totaal;Totaal;Naarden;2019;;
4362;Totaal;Totaal;Naarden;2020;;
4363;Totaal;Totaal;Naarden;2021;;
4364;Totaal;Totaal;Naarden;2022;;
4365;Totaal;Totaal;Naarden;2023;;
4366;Totaal;Totaal;Naarden;2024;;
4367;Totaal;Totaal;Naarden;2025;;
4368;Totaal;Totaal;Neder-Betuwe;2012;8085.0;141.0
4369;Totaal;Totaal;Neder-Betuwe;2013;8052.0;141.0
4370;Totaal;Totaal;Neder-Betuwe;2014;8036.0;141.0
4371;Totaal;Totaal;Neder-Betuwe;2015;8250.0;140.0
4372;Totaal;Totaal;Neder-Betuwe;2016;8391.0;140.0
4373;Totaal;Totaal;Neder-Betuwe;2017;8510.0;141.0
4374;Totaal;Totaal;Neder-Betuwe;2018;8625.0;140.0
4375;Totaal;Totaal;Neder-Betuwe;2019;8748.0;139.0
4376;Totaal;Totaal;Neder-Betuwe;2020;8867.0;138.0
4377;Totaal;Totaal;Neder-Betuwe;2021;8912.0;144.0
4378;Totaal;Totaal;Neder-Betuwe;2022;9021.0;144.0
4379;Totaal;Totaal;Neder-Betuwe;2023;9119.0;144.0
4380;Totaal;Totaal;Neder-Betuwe;2024;9265.0;144.0
4381;Totaal;Totaal;Neder-Betuwe;2025;9356.0;144.0
4382;Totaal;Totaal;Nederlek;2012;5931.0;114.0
4383;Totaal;Totaal;Nederlek;2013;6091.0;115.0
4384;Totaal;Totaal;Nederlek;2014;6152.0;114.0
4385;Totaal;Totaal;Nederlek;2015;;
4386;Totaal;Totaal;Nederlek;2016;;
4387;Totaal;Totaal;Nederlek;2017;;
4388;Totaal;Totaal;Nederlek;2018;;
4389;Totaal;Totaal;Nederlek;2019;;
4390;Totaal;Totaal;Nederlek;2020;;
4391;Totaal;Totaal;Nederlek;2021;;
4392;Totaal;Totaal;Nederlek;2022;;
4393;Totaal;Totaal;Nederlek;2023;;
4394;Totaal;Totaal;Nederlek;2024;;
4395;Totaal;Totaal;Nederlek;2025;;
4396;Totaal;Totaal;Nederweert;2012;6916.0;173.0
4397;Totaal;Totaal;Nederweert;2013;6991.0;174.0
4398;Totaal;Totaal;Nederweert;2014;7076.0;173.0
4399;Totaal;Totaal;Nederweert;2015;7118.0;173.0
4400;Totaal;Totaal;Nederweert;2016;7165.0;173.0
4401;Totaal;Totaal;Nederweert;2017;7240.0;172.0
4402;Totaal;Totaal;Nederweert;2018;7337.0;172.0
4403;Totaal;Totaal;Nederweert;2019;7385.0;172.0
4404;Totaal;Totaal;Nederweert;2020;7457.0;172.0
4405;Totaal;Totaal;Nederweert;2021;7534.0;171.0
4406;Totaal;Totaal;Nederweert;2022;7589.0;175.0
4407;Totaal;Totaal;Nederweert;2023;7656.0;175.0
4408;Totaal;Totaal;Nederweert;2024;7677.0;175.0
4409;Totaal;Totaal;Nederweert;2025;7696.0;175.0
4410;Totaal;Totaal;Neerijnen;2012;4607.0;137.0
4411;Totaal;Totaal;Neerijnen;2013;4621.0;137.0
4412;Totaal;Totaal;Neerijnen;2014;4661.0;137.0
4413;Totaal;Totaal;Neerijnen;2015;4660.0;137.0
4414;Totaal;Totaal;Neerijnen;2016;4786.0;136.0
4415;Totaal;Totaal;Neerijnen;2017;4861.0;136.0
4416;Totaal;Totaal;Neerijnen;2018;4898.0;136.0
4417;Totaal;Totaal;Neerijnen;2019;;
4418;Totaal;Totaal;Neerijnen;2020;;
4419;Totaal;Totaal;Neerijnen;2021;;
4420;Totaal;Totaal;Neerijnen;2022;;
4421;Totaal;Totaal;Neerijnen;2023;;
4422;Totaal;Totaal;Neerijnen;2024;;
4423;Totaal;Totaal;Neerijnen;2025;;
4424;Totaal;Totaal;Nieuwegein;2012;26411.0;109.0
4425;Totaal;Totaal;Nieuwegein;2013;26647.0;109.0
4426;Totaal;Totaal;Nieuwegein;2014;27068.0;108.0
4427;Totaal;Totaal;Nieuwegein;2015;27507.0;108.0
4428;Totaal;Totaal;Nieuwegein;2016;27799.0;106.0
4429;Totaal;Totaal;Nieuwegein;2017;27976.0;106.0
4430;Totaal;Totaal;Nieuwegein;2018;28495.0;106.0
4431;Totaal;Totaal;Nieuwegein;2019;28710.0;106.0
4432;Totaal;Totaal;Nieuwegein;2020;28844.0;106.0
4433;Totaal;Totaal;Nieuwegein;2021;29445.0;105.0
4434;Totaal;Totaal;Nieuwegein;2022;30088.0;104.0
4435;Totaal;Totaal;Nieuwegein;2023;30456.0;104.0
4436;Totaal;Totaal;Nieuwegein;2024;30773.0;104.0
4437;Totaal;Totaal;Nieuwegein;2025;31374.0;104.0
4438;Totaal;Totaal;Nieuwkoop;2012;10346.0;132.0
4439;Totaal;Totaal;Nieuwkoop;2013;10420.0;132.0
4440;Totaal;Totaal;Nieuwkoop;2014;10597.0;132.0
4441;Totaal;Totaal;Nieuwkoop;2015;10741.0;131.0
4442;Totaal;Totaal;Nieuwkoop;2016;10835.0;131.0
4443;Totaal;Totaal;Nieuwkoop;2017;11113.0;131.0
4444;Totaal;Totaal;Nieuwkoop;2018;11298.0;131.0
4445;Totaal;Totaal;Nieuwkoop;2019;11361.0;132.0
4446;Totaal;Totaal;Nieuwkoop;2020;11498.0;132.0
4447;Totaal;Totaal;Nieuwkoop;2021;11660.0;132.0
4448;Totaal;Totaal;Nieuwkoop;2022;11752.0;139.0
4449;Totaal;Totaal;Nieuwkoop;2023;11824.0;139.0
4450;Totaal;Totaal;Nieuwkoop;2024;11919.0;139.0
4451;Totaal;Totaal;Nieuwkoop;2025;11931.0;139.0
4452;Totaal;Totaal;Nieuw-Lekkerland;2012;3467.0;117.0
4453;Totaal;Totaal;Nieuw-Lekkerland;2013;;
4454;Totaal;Totaal;Nieuw-Lekkerland;2014;;
4455;Totaal;Totaal;Nieuw-Lekkerland;2015;;
4456;Totaal;Totaal;Nieuw-Lekkerland;2016;;
4457;Totaal;Totaal;Nieuw-Lekkerland;2017;;
4458;Totaal;Totaal;Nieuw-Lekkerland;2018;;
4459;Totaal;Totaal;Nieuw-Lekkerland;2019;;
4460;Totaal;Totaal;Nieuw-Lekkerland;2020;;
4461;Totaal;Totaal;Nieuw-Lekkerland;2021;;
4462;Totaal;Totaal;Nieuw-Lekkerland;2022;;
4463;Totaal;Totaal;Nieuw-Lekkerland;2023;;
4464;Totaal;Totaal;Nieuw-Lekkerland;2024;;
4465;Totaal;Totaal;Nieuw-Lekkerland;2025;;
4466;Totaal;Totaal;Nijkerk;2012;15519.0;127.0
4467;Totaal;Totaal;Nijkerk;2013;15676.0;130.0
4468;Totaal;Totaal;Nijkerk;2014;15773.0;131.0
4469;Totaal;Totaal;Nijkerk;2015;15922.0;131.0
4470;Totaal;Totaal;Nijkerk;2016;16131.0;130.0
4471;Totaal;Totaal;Nijkerk;2017;16344.0;130.0
4472;Totaal;Totaal;Nijkerk;2018;16669.0;131.0
4473;Totaal;Totaal;Nijkerk;2019;17125.0;131.0
4474;Totaal;Totaal;Nijkerk;2020;17321.0;130.0
4475;Totaal;Totaal;Nijkerk;2021;17349.0;130.0
4476;Totaal;Totaal;Nijkerk;2022;17753.0;130.0
4477;Totaal;Totaal;Nijkerk;2023;18072.0;130.0
4478;Totaal;Totaal;Nijkerk;2024;18345.0;129.0
4479;Totaal;Totaal;Nijkerk;2025;18382.0;130.0
4480;Totaal;Totaal;Nijmegen;2012;74162.0;117.0
4481;Totaal;Totaal;Nijmegen;2013;76518.0;115.0
4482;Totaal;Totaal;Nijmegen;2014;77248.0;115.0
4483;Totaal;Totaal;Nijmegen;2015;78678.0;114.0
4484;Totaal;Totaal;Nijmegen;2016;79569.0;114.0
4485;Totaal;Totaal;Nijmegen;2017;78200.0;115.0
4486;Totaal;Totaal;Nijmegen;2018;79473.0;115.0
4487;Totaal;Totaal;Nijmegen;2019;80710.0;114.0
4488;Totaal;Totaal;Nijmegen;2020;81717.0;114.0
4489;Totaal;Totaal;Nijmegen;2021;82317.0;114.0
4490;Totaal;Totaal;Nijmegen;2022;83578.0;112.0
4491;Totaal;Totaal;Nijmegen;2023;84648.0;112.0
4492;Totaal;Totaal;Nijmegen;2024;86410.0;111.0
4493;Totaal;Totaal;Nijmegen;2025;87822.0;110.0
4494;Totaal;Totaal;Nissewaard;2012;;
4495;Totaal;Totaal;Nissewaard;2013;;
4496;Totaal;Totaal;Nissewaard;2014;;
4497;Totaal;Totaal;Nissewaard;2015;38989.0;104.0
4498;Totaal;Totaal;Nissewaard;2016;39083.0;104.0
4499;Totaal;Totaal;Nissewaard;2017;39192.0;104.0
4500;Totaal;Totaal;Nissewaard;2018;38830.0;103.0
4501;Totaal;Totaal;Nissewaard;2019;39036.0;104.0
4502;Totaal;Totaal;Nissewaard;2020;39225.0;104.0
4503;Totaal;Totaal;Nissewaard;2021;39469.0;104.0
4504;Totaal;Totaal;Nissewaard;2022;39921.0;104.0
4505;Totaal;Totaal;Nissewaard;2023;40034.0;105.0
4506;Totaal;Totaal;Nissewaard;2024;40308.0;105.0
4507;Totaal;Totaal;Nissewaard;2025;40514.0;105.0
4508;Totaal;Totaal;Noardeast-Fryslân;2012;;
4509;Totaal;Totaal;Noardeast-Fryslân;2013;;
4510;Totaal;Totaal;Noardeast-Fryslân;2014;;
4511;Totaal;Totaal;Noardeast-Fryslân;2015;;
4512;Totaal;Totaal;Noardeast-Fryslân;2016;;
4513;Totaal;Totaal;Noardeast-Fryslân;2017;;
4514;Totaal;Totaal;Noardeast-Fryslân;2018;;
4515;Totaal;Totaal;Noardeast-Fryslân;2019;20395.0;149.0
4516;Totaal;Totaal;Noardeast-Fryslân;2020;20630.0;148.0
4517;Totaal;Totaal;Noardeast-Fryslân;2021;20690.0;149.0
4518;Totaal;Totaal;Noardeast-Fryslân;2022;20811.0;158.0
4519;Totaal;Totaal;Noardeast-Fryslân;2023;20965.0;159.0
4520;Totaal;Totaal;Noardeast-Fryslân;2024;21010.0;159.0
4521;Totaal;Totaal;Noardeast-Fryslân;2025;21001.0;159.0
4522;Totaal;Totaal;Noord-Beveland;2012;4103.0;124.0
4523;Totaal;Totaal;Noord-Beveland;2013;4096.0;124.0
4524;Totaal;Totaal;Noord-Beveland;2014;4168.0;123.0
4525;Totaal;Totaal;Noord-Beveland;2015;4324.0;122.0
4526;Totaal;Totaal;Noord-Beveland;2016;4347.0;122.0
4527;Totaal;Totaal;Noord-Beveland;2017;4361.0;122.0
4528;Totaal;Totaal;Noord-Beveland;2018;4394.0;122.0
4529;Totaal;Totaal;Noord-Beveland;2019;4400.0;123.0
4530;Totaal;Totaal;Noord-Beveland;2020;4460.0;124.0
4531;Totaal;Totaal;Noord-Beveland;2021;4553.0;123.0
4532;Totaal;Totaal;Noord-Beveland;2022;4598.0;127.0
4533;Totaal;Totaal;Noord-Beveland;2023;4736.0;127.0
4534;Totaal;Totaal;Noord-Beveland;2024;4800.0;127.0
4535;Totaal;Totaal;Noord-Beveland;2025;4868.0;126.0
4536;Totaal;Totaal;Noordenveld;2012;14094.0;148.0
4537;Totaal;Totaal;Noordenveld;2013;14204.0;148.0
4538;Totaal;Totaal;Noordenveld;2014;14516.0;147.0
4539;Totaal;Totaal;Noordenveld;2015;14558.0;146.0
4540;Totaal;Totaal;Noordenveld;2016;14555.0;147.0
4541;Totaal;Totaal;Noordenveld;2017;14630.0;147.0
4542;Totaal;Totaal;Noordenveld;2018;14649.0;148.0
4543;Totaal;Totaal;Noordenveld;2019;14716.0;148.0
4544;Totaal;Totaal;Noordenveld;2020;14817.0;148.0
4545;Totaal;Totaal;Noordenveld;2021;14855.0;148.0
4546;Totaal;Totaal;Noordenveld;2022;14934.0;147.0
4547;Totaal;Totaal;Noordenveld;2023;14926.0;147.0
4548;Totaal;Totaal;Noordenveld;2024;15047.0;147.0
4549;Totaal;Totaal;Noordenveld;2025;15140.0;147.0
4550;Totaal;Totaal;Noordoostpolder;2012;18759.0;182.0
4551;Totaal;Totaal;Noordoostpolder;2013;18928.0;181.0
4552;Totaal;Totaal;Noordoostpolder;2014;19357.0;178.0
4553;Totaal;Totaal;Noordoostpolder;2015;19493.0;170.0
4554;Totaal;Totaal;Noordoostpolder;2016;19583.0;170.0
4555;Totaal;Totaal;Noordoostpolder;2017;19535.0;170.0
4556;Totaal;Totaal;Noordoostpolder;2018;19786.0;169.0
4557;Totaal;Totaal;Noordoostpolder;2019;20018.0;168.0
4558;Totaal;Totaal;Noordoostpolder;2020;20134.0;169.0
4559;Totaal;Totaal;Noordoostpolder;2021;20336.0;169.0
4560;Totaal;Totaal;Noordoostpolder;2022;20498.0;166.0
4561;Totaal;Totaal;Noordoostpolder;2023;20755.0;161.0
4562;Totaal;Totaal;Noordoostpolder;2024;21202.0;134.0
4563;Totaal;Totaal;Noordoostpolder;2025;21364.0;134.0
4564;Totaal;Totaal;Noordwijk;2012;12847.0;111.0
4565;Totaal;Totaal;Noordwijk;2013;12921.0;111.0
4566;Totaal;Totaal;Noordwijk;2014;12154.0;115.0
4567;Totaal;Totaal;Noordwijk;2015;12058.0;112.0
4568;Totaal;Totaal;Noordwijk;2016;12267.0;112.0
4569;Totaal;Totaal;Noordwijk;2017;12309.0;112.0
4570;Totaal;Totaal;Noordwijk;2018;12389.0;112.0
4571;Totaal;Totaal;Noordwijk;2019;19688.0;114.0
4572;Totaal;Totaal;Noordwijk;2020;19930.0;115.0
4573;Totaal;Totaal;Noordwijk;2021;20120.0;117.0
4574;Totaal;Totaal;Noordwijk;2022;20584.0;120.0
4575;Totaal;Totaal;Noordwijk;2023;20757.0;120.0
4576;Totaal;Totaal;Noordwijk;2024;21103.0;120.0
4577;Totaal;Totaal;Noordwijk;2025;21279.0;120.0
4578;Totaal;Totaal;Noordwijkerhout;2012;6427.0;117.0
4579;Totaal;Totaal;Noordwijkerhout;2013;6542.0;117.0
4580;Totaal;Totaal;Noordwijkerhout;2014;6867.0;115.0
4581;Totaal;Totaal;Noordwijkerhout;2015;6922.0;115.0
4582;Totaal;Totaal;Noordwijkerhout;2016;6942.0;116.0
4583;Totaal;Totaal;Noordwijkerhout;2017;7156.0;115.0
4584;Totaal;Totaal;Noordwijkerhout;2018;7115.0;116.0
4585;Totaal;Totaal;Noordwijkerhout;2019;;
4586;Totaal;Totaal;Noordwijkerhout;2020;;
4587;Totaal;Totaal;Noordwijkerhout;2021;;
4588;Totaal;Totaal;Noordwijkerhout;2022;;
4589;Totaal;Totaal;Noordwijkerhout;2023;;
4590;Totaal;Totaal;Noordwijkerhout;2024;;
4591;Totaal;Totaal;Noordwijkerhout;2025;;
4592;Totaal;Totaal;Nuenen, Gerwen en Nederwetten;2012;9449.0;152.0
4593;Totaal;Totaal;Nuenen, Gerwen en Nederwetten;2013;9867.0;152.0
4594;Totaal;Totaal;Nuenen, Gerwen en Nederwetten;2014;9881.0;152.0
4595;Totaal;Totaal;Nuenen, Gerwen en Nederwetten;2015;9918.0;152.0
4596;Totaal;Totaal;Nuenen, Gerwen en Nederwetten;2016;10017.0;152.0
4597;Totaal;Totaal;Nuenen, Gerwen en Nederwetten;2017;10032.0;152.0
4598;Totaal;Totaal;Nuenen, Gerwen en Nederwetten;2018;10131.0;152.0
4599;Totaal;Totaal;Nuenen, Gerwen en Nederwetten;2019;10165.0;152.0
4600;Totaal;Totaal;Nuenen, Gerwen en Nederwetten;2020;10285.0;152.0
4601;Totaal;Totaal;Nuenen, Gerwen en Nederwetten;2021;10450.0;152.0
4602;Totaal;Totaal;Nuenen, Gerwen en Nederwetten;2022;10527.0;152.0
4603;Totaal;Totaal;Nuenen, Gerwen en Nederwetten;2023;10672.0;151.0
4604;Totaal;Totaal;Nuenen, Gerwen en Nederwetten;2024;10712.0;151.0
4605;Totaal;Totaal;Nuenen, Gerwen en Nederwetten;2025;10806.0;151.0
4606;Totaal;Totaal;Nunspeet;2012;10167.0;128.0
4607;Totaal;Totaal;Nunspeet;2013;10354.0;128.0
4608;Totaal;Totaal;Nunspeet;2014;10208.0;129.0
4609;Totaal;Totaal;Nunspeet;2015;10386.0;129.0
4610;Totaal;Totaal;Nunspeet;2016;10449.0;129.0
4611;Totaal;Totaal;Nunspeet;2017;10463.0;129.0
4612;Totaal;Totaal;Nunspeet;2018;10611.0;129.0
4613;Totaal;Totaal;Nunspeet;2019;10851.0;128.0
4614;Totaal;Totaal;Nunspeet;2020;10957.0;128.0
4615;Totaal;Totaal;Nunspeet;2021;11199.0;129.0
4616;Totaal;Totaal;Nunspeet;2022;11304.0;140.0
4617;Totaal;Totaal;Nunspeet;2023;11458.0;134.0
4618;Totaal;Totaal;Nunspeet;2024;11671.0;131.0
4619;Totaal;Totaal;Nunspeet;2025;11822.0;131.0
4620;Totaal;Totaal;Nuth;2012;6815.0;161.0
4621;Totaal;Totaal;Nuth;2013;6906.0;163.0
4622;Totaal;Totaal;Nuth;2014;6911.0;163.0
4623;Totaal;Totaal;Nuth;2015;6941.0;162.0
4624;Totaal;Totaal;Nuth;2016;6947.0;163.0
4625;Totaal;Totaal;Nuth;2017;6953.0;163.0
4626;Totaal;Totaal;Nuth;2018;6956.0;164.0
4627;Totaal;Totaal;Nuth;2019;;
4628;Totaal;Totaal;Nuth;2020;;
4629;Totaal;Totaal;Nuth;2021;;
4630;Totaal;Totaal;Nuth;2022;;
4631;Totaal;Totaal;Nuth;2023;;
4632;Totaal;Totaal;Nuth;2024;;
4633;Totaal;Totaal;Nuth;2025;;
4634;Totaal;Totaal;Oegstgeest;2012;9822.0;121.0
4635;Totaal;Totaal;Oegstgeest;2013;10010.0;121.0
4636;Totaal;Totaal;Oegstgeest;2014;10269.0;120.0
4637;Totaal;Totaal;Oegstgeest;2015;10366.0;120.0
4638;Totaal;Totaal;Oegstgeest;2016;10379.0;121.0
4639;Totaal;Totaal;Oegstgeest;2017;10459.0;122.0
4640;Totaal;Totaal;Oegstgeest;2018;10475.0;123.0
4641;Totaal;Totaal;Oegstgeest;2019;10691.0;123.0
4642;Totaal;Totaal;Oegstgeest;2020;10862.0;124.0
4643;Totaal;Totaal;Oegstgeest;2021;11014.0;125.0
4644;Totaal;Totaal;Oegstgeest;2022;11074.0;125.0
4645;Totaal;Totaal;Oegstgeest;2023;11141.0;129.0
4646;Totaal;Totaal;Oegstgeest;2024;11273.0;130.0
4647;Totaal;Totaal;Oegstgeest;2025;11286.0;130.0
4648;Totaal;Totaal;Oirschot;2012;6913.0;156.0
4649;Totaal;Totaal;Oirschot;2013;6906.0;156.0
4650;Totaal;Totaal;Oirschot;2014;6936.0;157.0
4651;Totaal;Totaal;Oirschot;2015;7031.0;157.0
4652;Totaal;Totaal;Oirschot;2016;7437.0;158.0
4653;Totaal;Totaal;Oirschot;2017;7650.0;155.0
4654;Totaal;Totaal;Oirschot;2018;7728.0;155.0
4655;Totaal;Totaal;Oirschot;2019;7861.0;155.0
4656;Totaal;Totaal;Oirschot;2020;7965.0;153.0
4657;Totaal;Totaal;Oirschot;2021;8036.0;157.0
4658;Totaal;Totaal;Oirschot;2022;8227.0;159.0
4659;Totaal;Totaal;Oirschot;2023;8260.0;159.0
4660;Totaal;Totaal;Oirschot;2024;8303.0;159.0
4661;Totaal;Totaal;Oirschot;2025;8544.0;158.0
4662;Totaal;Totaal;Oisterwijk;2012;10767.0;144.0
4663;Totaal;Totaal;Oisterwijk;2013;11036.0;143.0
4664;Totaal;Totaal;Oisterwijk;2014;11108.0;143.0
4665;Totaal;Totaal;Oisterwijk;2015;11091.0;143.0
4666;Totaal;Totaal;Oisterwijk;2016;11178.0;143.0
4667;Totaal;Totaal;Oisterwijk;2017;11265.0;143.0
4668;Totaal;Totaal;Oisterwijk;2018;11439.0;142.0
4669;Totaal;Totaal;Oisterwijk;2019;11567.0;142.0
4670;Totaal;Totaal;Oisterwijk;2020;11619.0;142.0
4671;Totaal;Totaal;Oisterwijk;2021;14130.0;146.0
4672;Totaal;Totaal;Oisterwijk;2022;14230.0;151.0
4673;Totaal;Totaal;Oisterwijk;2023;14337.0;150.0
4674;Totaal;Totaal;Oisterwijk;2024;14436.0;150.0
4675;Totaal;Totaal;Oisterwijk;2025;14501.0;151.0
4676;Totaal;Totaal;Oldambt;2012;18090.0;149.0
4677;Totaal;Totaal;Oldambt;2013;18073.0;149.0
4678;Totaal;Totaal;Oldambt;2014;18100.0;148.0
4679;Totaal;Totaal;Oldambt;2015;18287.0;147.0
4680;Totaal;Totaal;Oldambt;2016;18396.0;146.0
4681;Totaal;Totaal;Oldambt;2017;18382.0;147.0
4682;Totaal;Totaal;Oldambt;2018;18382.0;147.0
4683;Totaal;Totaal;Oldambt;2019;18462.0;147.0
4684;Totaal;Totaal;Oldambt;2020;18540.0;147.0
4685;Totaal;Totaal;Oldambt;2021;18648.0;147.0
4686;Totaal;Totaal;Oldambt;2022;18736.0;147.0
4687;Totaal;Totaal;Oldambt;2023;18973.0;146.0
4688;Totaal;Totaal;Oldambt;2024;19256.0;146.0
4689;Totaal;Totaal;Oldambt;2025;19336.0;146.0
4690;Totaal;Totaal;Oldebroek;2012;8610.0;273.0
4691;Totaal;Totaal;Oldebroek;2013;8766.0;269.0
4692;Totaal;Totaal;Oldebroek;2014;8894.0;258.0
4693;Totaal;Totaal;Oldebroek;2015;8982.0;253.0
4694;Totaal;Totaal;Oldebroek;2016;9090.0;247.0
4695;Totaal;Totaal;Oldebroek;2017;9163.0;242.0
4696;Totaal;Totaal;Oldebroek;2018;9202.0;236.0
4697;Totaal;Totaal;Oldebroek;2019;9265.0;231.0
4698;Totaal;Totaal;Oldebroek;2020;9318.0;228.0
4699;Totaal;Totaal;Oldebroek;2021;9475.0;141.0
4700;Totaal;Totaal;Oldebroek;2022;9510.0;140.0
4701;Totaal;Totaal;Oldebroek;2023;9595.0;140.0
4702;Totaal;Totaal;Oldebroek;2024;9698.0;140.0
4703;Totaal;Totaal;Oldebroek;2025;9745.0;140.0
4704;Totaal;Totaal;Oldenzaal;2012;13948.0;142.0
4705;Totaal;Totaal;Oldenzaal;2013;13986.0;142.0
4706;Totaal;Totaal;Oldenzaal;2014;14204.0;141.0
4707;Totaal;Totaal;Oldenzaal;2015;14227.0;141.0
4708;Totaal;Totaal;Oldenzaal;2016;14284.0;141.0
4709;Totaal;Totaal;Oldenzaal;2017;14311.0;141.0
4710;Totaal;Totaal;Oldenzaal;2018;14402.0;141.0
4711;Totaal;Totaal;Oldenzaal;2019;14434.0;141.0
4712;Totaal;Totaal;Oldenzaal;2020;14614.0;141.0
4713;Totaal;Totaal;Oldenzaal;2021;14662.0;141.0
4714;Totaal;Totaal;Oldenzaal;2022;14753.0;130.0
4715;Totaal;Totaal;Oldenzaal;2023;14826.0;130.0
4716;Totaal;Totaal;Oldenzaal;2024;14900.0;130.0
4717;Totaal;Totaal;Oldenzaal;2025;14974.0;131.0
4718;Totaal;Totaal;Olst-Wijhe;2012;7066.0;142.0
4719;Totaal;Totaal;Olst-Wijhe;2013;7212.0;142.0
4720;Totaal;Totaal;Olst-Wijhe;2014;7200.0;142.0
4721;Totaal;Totaal;Olst-Wijhe;2015;7302.0;142.0
4722;Totaal;Totaal;Olst-Wijhe;2016;7448.0;141.0
4723;Totaal;Totaal;Olst-Wijhe;2017;7529.0;140.0
4724;Totaal;Totaal;Olst-Wijhe;2018;7613.0;141.0
4725;Totaal;Totaal;Olst-Wijhe;2019;7669.0;141.0
4726;Totaal;Totaal;Olst-Wijhe;2020;7724.0;142.0
4727;Totaal;Totaal;Olst-Wijhe;2021;7828.0;143.0
4728;Totaal;Totaal;Olst-Wijhe;2022;7904.0;144.0
4729;Totaal;Totaal;Olst-Wijhe;2023;7980.0;145.0
4730;Totaal;Totaal;Olst-Wijhe;2024;8141.0;144.0
4731;Totaal;Totaal;Olst-Wijhe;2025;8267.0;144.0
4732;Totaal;Totaal;Ommen;2012;8137.0;137.0
4733;Totaal;Totaal;Ommen;2013;8135.0;137.0
4734;Totaal;Totaal;Ommen;2014;6933.0;150.0
4735;Totaal;Totaal;Ommen;2015;6831.0;151.0
4736;Totaal;Totaal;Ommen;2016;7108.0;149.0
4737;Totaal;Totaal;Ommen;2017;7184.0;150.0
4738;Totaal;Totaal;Ommen;2018;7289.0;150.0
4739;Totaal;Totaal;Ommen;2019;7429.0;150.0
4740;Totaal;Totaal;Ommen;2020;7519.0;150.0
4741;Totaal;Totaal;Ommen;2021;7601.0;150.0
4742;Totaal;Totaal;Ommen;2022;7679.0;150.0
4743;Totaal;Totaal;Ommen;2023;7755.0;150.0
4744;Totaal;Totaal;Ommen;2024;7815.0;154.0
4745;Totaal;Totaal;Ommen;2025;7934.0;154.0
4746;Totaal;Totaal;Onderbanken;2012;3658.0;159.0
4747;Totaal;Totaal;Onderbanken;2013;3658.0;159.0
4748;Totaal;Totaal;Onderbanken;2014;3636.0;161.0
4749;Totaal;Totaal;Onderbanken;2015;3640.0;161.0
4750;Totaal;Totaal;Onderbanken;2016;3645.0;162.0
4751;Totaal;Totaal;Onderbanken;2017;3654.0;162.0
4752;Totaal;Totaal;Onderbanken;2018;3655.0;163.0
4753;Totaal;Totaal;Onderbanken;2019;;
4754;Totaal;Totaal;Onderbanken;2020;;
4755;Totaal;Totaal;Onderbanken;2021;;
4756;Totaal;Totaal;Onderbanken;2022;;
4757;Totaal;Totaal;Onderbanken;2023;;
4758;Totaal;Totaal;Onderbanken;2024;;
4759;Totaal;Totaal;Onderbanken;2025;;
4760;Totaal;Totaal;Oost Gelre;2012;12288.0;157.0
4761;Totaal;Totaal;Oost Gelre;2013;12434.0;156.0
4762;Totaal;Totaal;Oost Gelre;2014;12587.0;155.0
4763;Totaal;Totaal;Oost Gelre;2015;12654.0;154.0
4764;Totaal;Totaal;Oost Gelre;2016;12692.0;154.0
4765;Totaal;Totaal;Oost Gelre;2017;12751.0;154.0
4766;Totaal;Totaal;Oost Gelre;2018;12787.0;153.0
4767;Totaal;Totaal;Oost Gelre;2019;12854.0;153.0
4768;Totaal;Totaal;Oost Gelre;2020;12910.0;153.0
4769;Totaal;Totaal;Oost Gelre;2021;12949.0;153.0
4770;Totaal;Totaal;Oost Gelre;2022;12983.0;153.0
4771;Totaal;Totaal;Oost Gelre;2023;13133.0;152.0
